date,BWA,BWA_EPS,PE Ratio
2006-12-13,14.41,2.98,4.8355704697986575
2006-12-14,14.56,2.98,4.885906040268456
2006-12-15,14.44,2.98,4.845637583892617
2006-12-18,14.39,2.98,4.828859060402685
2006-12-19,14.29,2.98,4.795302013422819
2006-12-20,14.57,2.98,4.8892617449664435
2006-12-21,14.64,2.98,4.9127516778523495
2006-12-22,14.47,2.98,4.855704697986577
2006-12-26,14.62,2.98,4.906040268456375
2006-12-27,14.81,2.98,4.969798657718121
2006-12-28,14.81,2.98,4.969798657718121
2006-12-29,14.76,2.98,4.953020134228188
2007-01-03,14.89,2.98,4.996644295302014
2007-01-04,14.82,2.98,4.973154362416108
2007-01-05,14.65,2.98,4.916107382550336
2007-01-08,14.68,2.98,4.926174496644295
2007-01-09,14.72,2.98,4.939597315436242
2007-01-10,14.75,2.98,4.949664429530201
2007-01-11,16.32,2.98,5.476510067114094
2007-01-12,16.05,2.98,5.385906040268456
2007-01-16,16.22,2.98,5.442953020134228
2007-01-17,16.24,2.98,5.449664429530201
2007-01-18,16.18,2.98,5.429530201342282
2007-01-19,16.36,2.98,5.48993288590604
2007-01-22,16.62,2.98,5.577181208053692
2007-01-23,16.71,2.98,5.607382550335571
2007-01-24,17.19,2.98,5.768456375838927
2007-01-25,16.97,2.98,5.694630872483221
2007-01-26,16.84,2.98,5.651006711409396
2007-01-29,17.02,2.98,5.7114093959731544
2007-01-30,16.99,2.98,5.701342281879194
2007-01-31,17.14,2.98,5.751677852348993
2007-02-01,17.44,2.98,5.852348993288591
2007-02-02,17.32,2.98,5.8120805369127515
2007-02-05,17.43,2.98,5.848993288590604
2007-02-06,17.5,2.98,5.87248322147651
2007-02-07,17.5,2.98,5.87248322147651
2007-02-08,18.6,2.98,6.241610738255034
2007-02-09,18.74,2.98,6.2885906040268456
2007-02-12,18.6,2.98,6.241610738255034
2007-02-13,18.78,2.98,6.302013422818792
2007-02-14,18.9,2.98,6.342281879194631
2007-02-15,19.15,2.98,6.426174496644295
2007-02-16,19.16,1.07,17.906542056074766
2007-02-20,19.4,1.07,18.130841121495326
2007-02-21,19.42,1.07,18.149532710280376
2007-02-22,19.29,1.07,18.02803738317757
2007-02-23,19.52,1.07,18.242990654205606
2007-02-26,19.23,1.07,17.97196261682243
2007-02-27,18.47,1.07,17.261682242990652
2007-02-28,18.41,1.07,17.205607476635514
2007-03-01,18.45,1.07,17.242990654205606
2007-03-02,18.24,1.07,17.046728971962615
2007-03-05,18.19,1.07,17.0
2007-03-06,18.47,1.07,17.261682242990652
2007-03-07,18.54,1.07,17.327102803738317
2007-03-08,18.75,1.07,17.523364485981308
2007-03-09,18.67,1.07,17.448598130841123
2007-03-12,18.75,1.07,17.523364485981308
2007-03-13,18.25,1.07,17.056074766355138
2007-03-14,18.22,1.07,17.02803738317757
2007-03-15,18.33,1.07,17.130841121495326
2007-03-16,18.28,1.07,17.08411214953271
2007-03-19,18.63,1.07,17.411214953271028
2007-03-20,18.95,1.07,17.710280373831775
2007-03-21,19.16,1.07,17.906542056074766
2007-03-22,19.14,1.07,17.88785046728972
2007-03-23,19.13,1.07,17.878504672897193
2007-03-26,19.24,1.07,17.98130841121495
2007-03-27,19.11,1.07,17.859813084112147
2007-03-28,18.94,1.07,17.700934579439252
2007-03-29,18.85,1.07,17.61682242990654
2007-03-30,18.86,1.07,17.626168224299064
2007-04-02,18.91,1.07,17.67289719626168
2007-04-03,19.02,1.07,17.775700934579437
2007-04-04,18.84,1.07,17.60747663551402
2007-04-05,18.91,1.07,17.67289719626168
2007-04-09,19.06,1.07,17.813084112149532
2007-04-10,19.22,1.07,17.962616822429904
2007-04-11,18.56,1.07,17.345794392523363
2007-04-12,18.56,1.07,17.345794392523363
2007-04-13,18.52,1.07,17.30841121495327
2007-04-16,18.86,1.07,17.626168224299064
2007-04-17,18.84,1.07,17.60747663551402
2007-04-18,18.72,1.07,17.495327102803735
2007-04-19,18.72,1.07,17.495327102803735
2007-04-20,18.76,1.07,17.53271028037383
2007-04-23,18.91,1.07,17.67289719626168
2007-04-24,18.92,1.07,17.682242990654206
2007-04-25,19.26,1.07,18.0
2007-04-26,20.08,1.01,19.88118811881188
2007-04-27,19.79,1.01,19.594059405940595
2007-04-30,19.48,1.01,19.287128712871286
2007-05-01,19.41,1.01,19.217821782178216
2007-05-02,19.92,1.01,19.722772277227723
2007-05-03,19.89,1.01,19.693069306930692
2007-05-04,20.01,1.01,19.811881188118814
2007-05-07,19.83,1.01,19.63366336633663
2007-05-08,19.95,1.01,19.752475247524753
2007-05-09,20.07,1.01,19.871287128712872
2007-05-10,19.8,1.01,19.603960396039604
2007-05-11,19.99,1.01,19.79207920792079
2007-05-14,20.18,1.01,19.98019801980198
2007-05-15,20.33,1.01,20.128712871287128
2007-05-16,20.52,1.01,20.316831683168317
2007-05-17,20.82,1.01,20.613861386138613
2007-05-18,20.69,1.01,20.485148514851485
2007-05-21,20.91,1.01,20.702970297029704
2007-05-22,20.74,1.01,20.534653465346533
2007-05-23,20.72,1.01,20.514851485148515
2007-05-24,20.58,1.01,20.376237623762375
2007-05-25,20.57,1.01,20.366336633663366
2007-05-29,20.46,1.01,20.25742574257426
2007-05-30,20.62,1.01,20.415841584158418
2007-05-31,21.04,1.01,20.831683168316832
2007-06-01,20.91,1.01,20.702970297029704
2007-06-04,21.0,1.01,20.792079207920793
2007-06-05,21.0,1.01,20.792079207920793
2007-06-06,20.76,1.01,20.554455445544555
2007-06-07,20.5,1.01,20.297029702970296
2007-06-08,20.67,1.01,20.465346534653467
2007-06-11,20.62,1.01,20.415841584158418
2007-06-12,20.5,1.01,20.297029702970296
2007-06-13,20.91,1.01,20.702970297029704
2007-06-14,20.84,1.01,20.633663366336634
2007-06-15,20.84,1.01,20.633663366336634
2007-06-18,21.04,1.01,20.831683168316832
2007-06-19,21.18,1.01,20.97029702970297
2007-06-20,20.92,1.01,20.712871287128714
2007-06-21,21.26,1.01,21.049504950495052
2007-06-22,21.19,1.01,20.980198019801982
2007-06-25,20.85,1.01,20.643564356435643
2007-06-26,20.73,1.01,20.524752475247524
2007-06-27,20.84,1.01,20.633663366336634
2007-06-28,21.29,1.01,21.07920792079208
2007-06-29,21.51,1.01,21.2970297029703
2007-07-02,21.97,1.01,21.75247524752475
2007-07-03,22.02,1.01,21.801980198019802
2007-07-05,22.0,1.01,21.782178217821784
2007-07-06,22.17,1.01,21.95049504950495
2007-07-09,22.58,1.01,22.356435643564353
2007-07-10,22.5,1.01,22.277227722772277
2007-07-11,22.62,1.01,22.396039603960396
2007-07-12,23.09,1.01,22.86138613861386
2007-07-13,23.12,1.01,22.89108910891089
2007-07-16,23.56,1.01,23.326732673267326
2007-07-17,23.25,1.01,23.019801980198018
2007-07-18,23.24,1.01,23.00990099009901
2007-07-19,23.13,1.01,22.9009900990099
2007-07-20,22.8,1.01,22.574257425742573
2007-07-23,22.7,1.01,22.475247524752476
2007-07-24,22.4,1.01,22.178217821782177
2007-07-25,22.2,1.01,21.98019801980198
2007-07-26,21.55,2.31,9.329004329004329
2007-07-27,21.17,2.31,9.164502164502165
2007-07-30,21.68,2.31,9.385281385281385
2007-07-31,21.61,2.31,9.354978354978355
2007-08-01,21.91,2.31,9.484848484848484
2007-08-02,22.13,2.31,9.58008658008658
2007-08-03,21.93,2.31,9.493506493506493
2007-08-06,21.9,2.31,9.48051948051948
2007-08-07,22.58,2.31,9.774891774891774
2007-08-08,23.2,2.31,10.043290043290042
2007-08-09,23.36,2.31,10.112554112554113
2007-08-10,22.68,2.31,9.818181818181818
2007-08-13,22.35,2.31,9.675324675324676
2007-08-14,21.43,2.31,9.277056277056277
2007-08-15,20.67,2.31,8.94805194805195
2007-08-16,19.32,2.31,8.363636363636363
2007-08-17,19.38,2.31,8.38961038961039
2007-08-20,20.64,2.31,8.935064935064934
2007-08-21,20.48,2.31,8.865800865800866
2007-08-22,21.05,2.31,9.112554112554113
2007-08-23,20.6,2.31,8.917748917748918
2007-08-24,20.71,2.31,8.965367965367966
2007-08-27,20.55,2.31,8.896103896103897
2007-08-28,20.14,2.31,8.718614718614718
2007-08-29,20.91,2.31,9.051948051948052
2007-08-30,20.8,2.31,9.004329004329005
2007-08-31,21.13,2.31,9.147186147186147
2007-09-04,21.09,2.31,9.12987012987013
2007-09-05,21.1,2.31,9.134199134199134
2007-09-06,20.67,2.31,8.94805194805195
2007-09-07,20.58,2.31,8.909090909090908
2007-09-10,20.59,2.31,8.913419913419913
2007-09-11,20.83,2.31,9.017316017316016
2007-09-12,20.8,2.31,9.004329004329005
2007-09-13,21.06,2.31,9.116883116883116
2007-09-14,21.21,2.31,9.181818181818182
2007-09-17,21.13,2.31,9.147186147186147
2007-09-18,21.6,2.31,9.35064935064935
2007-09-19,21.87,2.31,9.467532467532468
2007-09-20,21.35,2.31,9.242424242424242
2007-09-21,21.39,2.31,9.25974025974026
2007-09-24,21.5,2.31,9.307359307359308
2007-09-25,21.55,2.31,9.329004329004329
2007-09-26,22.55,2.31,9.761904761904763
2007-09-27,22.98,2.31,9.948051948051948
2007-09-28,22.88,2.31,9.904761904761903
2007-10-01,23.75,2.31,10.281385281385282
2007-10-02,24.03,2.31,10.402597402597403
2007-10-03,23.8,2.31,10.303030303030303
2007-10-04,23.66,2.31,10.242424242424242
2007-10-05,24.21,2.31,10.480519480519481
2007-10-08,24.21,2.31,10.480519480519481
2007-10-09,24.5,2.31,10.606060606060606
2007-10-10,24.39,2.31,10.558441558441558
2007-10-11,24.06,2.31,10.415584415584414
2007-10-12,23.56,2.31,10.199134199134198
2007-10-15,23.5,2.31,10.173160173160174
2007-10-16,23.42,2.31,10.13852813852814
2007-10-17,23.61,2.31,10.220779220779221
2007-10-18,23.81,2.31,10.307359307359306
2007-10-19,23.68,2.31,10.25108225108225
2007-10-22,23.41,2.31,10.134199134199134
2007-10-23,23.92,2.31,10.354978354978355
2007-10-24,23.87,2.31,10.333333333333334
2007-10-25,23.66,3.75,6.309333333333333
2007-10-26,24.49,3.75,6.530666666666666
2007-10-29,25.73,3.75,6.8613333333333335
2007-10-30,25.46,3.75,6.789333333333333
2007-10-31,26.43,3.75,7.048
2007-11-01,26.18,3.75,6.981333333333334
2007-11-02,25.92,3.75,6.912000000000001
2007-11-05,25.88,3.75,6.901333333333333
2007-11-06,25.95,3.75,6.92
2007-11-07,25.2,3.75,6.72
2007-11-08,25.39,3.75,6.770666666666667
2007-11-09,24.58,3.75,6.554666666666666
2007-11-12,24.78,3.75,6.6080000000000005
2007-11-13,25.0,3.75,6.666666666666667
2007-11-14,24.89,3.75,6.637333333333333
2007-11-15,25.0,3.75,6.666666666666667
2007-11-16,24.79,3.75,6.610666666666666
2007-11-19,23.8,3.75,6.346666666666667
2007-11-20,24.03,3.75,6.408
2007-11-21,23.56,3.75,6.282666666666667
2007-11-23,23.62,3.75,6.298666666666667
2007-11-26,23.36,3.75,6.229333333333333
2007-11-27,23.83,3.75,6.354666666666666
2007-11-28,24.73,3.75,6.594666666666667
2007-11-29,24.42,3.75,6.5120000000000005
2007-11-30,24.15,3.75,6.4399999999999995
2007-12-03,24.29,3.75,6.477333333333333
2007-12-04,24.04,3.75,6.410666666666667
2007-12-05,24.4,3.75,6.506666666666666
2007-12-06,25.0,3.75,6.666666666666667
2007-12-07,24.75,3.75,6.6
2007-12-10,25.28,3.75,6.741333333333333
2007-12-11,24.33,3.75,6.4879999999999995
2007-12-12,24.36,3.75,6.4959999999999996
2007-12-13,24.18,3.75,6.4479999999999995
2007-12-14,24.3,3.75,6.48
2007-12-17,24.25,3.75,6.466666666666667
2007-12-18,23.97,3.75,6.3919999999999995
2007-12-19,23.76,3.75,6.336
2007-12-20,23.97,3.75,6.3919999999999995
2007-12-21,24.89,3.75,6.637333333333333
2007-12-24,25.43,3.75,6.781333333333333
2007-12-26,25.14,3.75,6.704
2007-12-27,24.5,3.75,6.533333333333333
2007-12-28,24.64,3.75,6.570666666666667
2007-12-31,24.21,3.75,6.456
2008-01-02,23.33,3.75,6.221333333333333
2008-01-03,22.77,3.75,6.072
2008-01-04,21.77,3.75,5.8053333333333335
2008-01-07,21.79,3.75,5.810666666666666
2008-01-08,22.0,3.75,5.866666666666666
2008-01-09,22.4,3.75,5.973333333333333
2008-01-10,22.33,3.75,5.954666666666666
2008-01-11,21.13,3.75,5.634666666666666
2008-01-14,21.47,3.75,5.725333333333333
2008-01-15,21.1,3.75,5.626666666666667
2008-01-16,20.82,3.75,5.5520000000000005
2008-01-17,22.21,3.75,5.922666666666667
2008-01-18,22.38,3.75,5.968
2008-01-22,23.15,3.75,6.173333333333333
2008-01-23,23.89,3.75,6.370666666666667
2008-01-24,24.04,3.75,6.410666666666667
2008-01-25,24.38,3.75,6.501333333333333
2008-01-28,25.0,3.75,6.666666666666667
2008-01-29,24.88,3.75,6.634666666666666
2008-01-30,24.46,3.75,6.522666666666667
2008-01-31,25.31,3.75,6.749333333333333
2008-02-01,25.47,3.75,6.792
2008-02-04,24.62,3.75,6.565333333333333
2008-02-05,23.48,3.75,6.261333333333334
2008-02-06,22.68,3.75,6.048
2008-02-07,22.9,3.75,6.1066666666666665
2008-02-08,22.67,3.75,6.045333333333334
2008-02-11,23.27,3.75,6.205333333333333
2008-02-12,23.41,3.75,6.242666666666667
2008-02-13,23.51,3.75,6.269333333333334
2008-02-14,23.27,0.5,46.54
2008-02-15,23.04,0.5,46.08
2008-02-19,22.87,0.5,45.74
2008-02-20,22.98,0.5,45.96
2008-02-21,22.88,0.5,45.76
2008-02-22,23.3,0.5,46.6
2008-02-25,22.8,0.5,45.6
2008-02-26,22.75,0.5,45.5
2008-02-27,23.05,0.5,46.1
2008-02-28,22.78,0.5,45.56
2008-02-29,21.56,0.5,43.12
2008-03-03,21.4,0.5,42.8
2008-03-04,21.13,0.5,42.26
2008-03-05,21.08,0.5,42.16
2008-03-06,21.0,0.5,42.0
2008-03-07,20.65,0.5,41.3
2008-03-10,20.21,0.5,40.42
2008-03-11,20.77,0.5,41.54
2008-03-12,20.74,0.5,41.48
2008-03-13,21.26,0.5,42.52
2008-03-14,20.83,0.5,41.66
2008-03-17,20.55,0.5,41.1
2008-03-18,21.55,0.5,43.1
2008-03-19,20.79,0.5,41.58
2008-03-20,21.46,0.5,42.92
2008-03-24,21.85,0.5,43.7
2008-03-25,21.83,0.5,43.66
2008-03-26,21.41,0.5,42.82
2008-03-27,21.0,0.5,42.0
2008-03-28,20.92,0.5,41.84
2008-03-31,21.51,0.5,43.02
2008-04-01,22.55,0.5,45.1
2008-04-02,22.41,0.5,44.82
2008-04-03,22.4,0.5,44.8
2008-04-04,22.6,0.5,45.2
2008-04-07,22.59,0.5,45.18
2008-04-08,22.65,0.5,45.3
2008-04-09,22.01,0.5,44.02
2008-04-10,22.42,0.5,44.84
2008-04-11,21.72,0.5,43.44
2008-04-14,21.42,0.5,42.84
2008-04-15,22.03,0.5,44.06
2008-04-16,22.91,0.5,45.82
2008-04-17,22.92,0.5,45.84
2008-04-18,23.75,0.5,47.5
2008-04-21,23.83,0.5,47.66
2008-04-22,23.45,0.5,46.9
2008-04-23,23.63,0.5,47.26
2008-04-24,24.27,0.5,48.54
2008-04-25,24.18,0.5,48.36
2008-04-28,24.55,0.5,49.1
2008-04-29,24.66,0.5,49.32
2008-04-30,24.58,0.5,49.16
2008-05-01,25.44,0.5,50.88
2008-05-02,25.74,0.76,33.868421052631575
2008-05-05,25.59,0.76,33.671052631578945
2008-05-06,25.94,0.76,34.131578947368425
2008-05-07,26.34,0.76,34.6578947368421
2008-05-08,26.46,0.76,34.81578947368421
2008-05-09,26.13,0.76,34.38157894736842
2008-05-12,26.42,0.76,34.76315789473684
2008-05-13,26.79,0.76,35.25
2008-05-14,27.04,0.76,35.57894736842105
2008-05-15,27.5,0.76,36.18421052631579
2008-05-16,27.64,0.76,36.36842105263158
2008-05-19,27.55,0.76,36.25
2008-05-20,26.96,0.76,35.473684210526315
2008-05-21,26.53,0.76,34.90789473684211
2008-05-22,26.13,0.76,34.38157894736842
2008-05-23,26.11,0.76,34.35526315789473
2008-05-27,25.56,0.76,33.63157894736842
2008-05-28,25.5,0.76,33.55263157894737
2008-05-29,25.58,0.76,33.6578947368421
2008-05-30,25.86,0.76,34.026315789473685
2008-06-02,25.4,0.76,33.421052631578945
2008-06-03,25.45,0.76,33.48684210526316
2008-06-04,25.09,0.76,33.01315789473684
2008-06-05,25.31,0.76,33.30263157894736
2008-06-06,24.18,0.76,31.81578947368421
2008-06-09,23.87,0.76,31.407894736842106
2008-06-10,23.67,0.76,31.144736842105264
2008-06-11,23.16,0.76,30.473684210526315
2008-06-12,23.62,0.76,31.078947368421055
2008-06-13,24.74,0.76,32.55263157894736
2008-06-16,24.64,0.76,32.421052631578945
2008-06-17,24.58,0.76,32.34210526315789
2008-06-18,24.25,0.76,31.907894736842106
2008-06-19,25.38,0.76,33.39473684210526
2008-06-20,24.3,0.76,31.973684210526315
2008-06-23,24.01,0.76,31.592105263157897
2008-06-24,23.55,0.76,30.986842105263158
2008-06-25,23.36,0.76,30.736842105263158
2008-06-26,21.89,0.76,28.80263157894737
2008-06-27,22.25,0.76,29.276315789473685
2008-06-30,22.19,0.76,29.197368421052634
2008-07-01,22.55,0.76,29.67105263157895
2008-07-02,21.41,0.76,28.17105263157895
2008-07-03,20.0,0.76,26.31578947368421
2008-07-07,19.15,0.76,25.19736842105263
2008-07-08,20.22,0.76,26.605263157894736
2008-07-09,19.88,0.76,26.157894736842103
2008-07-10,19.9,0.76,26.184210526315788
2008-07-11,19.33,0.76,25.434210526315788
2008-07-14,18.89,0.76,24.855263157894736
2008-07-15,18.58,0.76,24.44736842105263
2008-07-16,19.81,0.76,26.06578947368421
2008-07-17,21.37,0.76,28.11842105263158
2008-07-18,20.82,0.76,27.394736842105264
2008-07-21,21.1,0.76,27.763157894736842
2008-07-22,21.29,0.76,28.01315789473684
2008-07-23,21.92,0.76,28.842105263157897
2008-07-24,20.53,0.76,27.013157894736842
2008-07-25,20.67,0.76,27.197368421052634
2008-07-28,19.33,0.76,25.434210526315788
2008-07-29,20.42,0.76,26.868421052631582
2008-07-30,20.21,0.76,26.592105263157894
2008-07-31,20.16,1.52,13.263157894736842
2008-08-01,20.09,1.52,13.217105263157894
2008-08-04,20.03,1.52,13.177631578947368
2008-08-05,21.17,1.52,13.92763157894737
2008-08-06,20.68,1.52,13.605263157894736
2008-08-07,20.1,1.52,13.223684210526317
2008-08-08,21.66,1.52,14.25
2008-08-11,21.68,1.52,14.263157894736842
2008-08-12,21.19,1.52,13.94078947368421
2008-08-13,20.82,1.52,13.697368421052632
2008-08-14,21.55,1.52,14.177631578947368
2008-08-15,21.25,1.52,13.980263157894736
2008-08-18,20.55,1.52,13.519736842105264
2008-08-19,20.1,1.52,13.223684210526317
2008-08-20,19.86,1.52,13.06578947368421
2008-08-21,20.11,1.52,13.230263157894736
2008-08-22,20.81,1.52,13.690789473684209
2008-08-25,20.12,1.52,13.236842105263158
2008-08-26,20.1,1.52,13.223684210526317
2008-08-27,19.98,1.52,13.144736842105264
2008-08-28,20.76,1.52,13.657894736842106
2008-08-29,20.67,1.52,13.598684210526317
2008-09-02,20.47,1.52,13.467105263157894
2008-09-03,19.94,1.52,13.118421052631579
2008-09-04,19.75,1.52,12.993421052631579
2008-09-05,19.5,1.52,12.828947368421053
2008-09-08,19.64,1.52,12.921052631578947
2008-09-09,18.93,1.52,12.453947368421053
2008-09-10,19.37,1.52,12.743421052631579
2008-09-11,19.81,1.52,13.032894736842104
2008-09-12,20.63,1.52,13.57236842105263
2008-09-15,18.45,1.52,12.13815789473684
2008-09-16,18.92,1.52,12.447368421052632
2008-09-17,17.96,1.52,11.81578947368421
2008-09-18,18.4,1.52,12.105263157894736
2008-09-19,19.1,1.52,12.56578947368421
2008-09-22,18.06,1.52,11.88157894736842
2008-09-23,17.54,1.52,11.539473684210526
2008-09-24,16.42,1.52,10.80263157894737
2008-09-25,16.16,1.52,10.631578947368421
2008-09-26,16.23,1.52,10.677631578947368
2008-09-29,15.78,1.52,10.381578947368421
2008-09-30,16.39,1.52,10.782894736842106
2008-10-01,15.49,1.52,10.19078947368421
2008-10-02,14.25,1.52,9.375
2008-10-03,13.92,1.52,9.157894736842104
2008-10-06,13.88,1.52,9.131578947368421
2008-10-07,13.25,1.52,8.717105263157894
2008-10-08,13.09,1.52,8.611842105263158
2008-10-09,12.13,1.52,7.980263157894737
2008-10-10,11.83,1.52,7.782894736842105
2008-10-13,12.91,1.52,8.493421052631579
2008-10-14,12.37,1.52,8.13815789473684
2008-10-15,10.68,1.52,7.026315789473684
2008-10-16,10.61,1.52,6.980263157894736
2008-10-17,10.97,1.52,7.217105263157895
2008-10-20,11.36,1.52,7.473684210526315
2008-10-21,11.68,1.52,7.684210526315789
2008-10-22,10.91,1.52,7.177631578947368
2008-10-23,10.51,1.52,6.914473684210526
2008-10-24,10.9,1.52,7.171052631578948
2008-10-27,9.73,1.52,6.401315789473684
2008-10-28,11.95,1.52,7.8618421052631575
2008-10-29,11.13,0.39,28.53846153846154
2008-10-30,10.4,0.39,26.666666666666668
2008-10-31,11.24,0.39,28.82051282051282
2008-11-03,11.26,0.39,28.87179487179487
2008-11-04,12.24,0.39,31.384615384615383
2008-11-05,11.53,0.39,29.564102564102562
2008-11-06,10.38,0.39,26.615384615384617
2008-11-07,10.4,0.39,26.666666666666668
2008-11-10,9.77,0.39,25.05128205128205
2008-11-11,8.88,0.39,22.76923076923077
2008-11-12,8.42,0.39,21.589743589743588
2008-11-13,9.22,0.39,23.641025641025642
2008-11-14,8.71,0.39,22.333333333333336
2008-11-17,8.34,0.39,21.384615384615383
2008-11-18,8.46,0.39,21.692307692307693
2008-11-19,8.06,0.39,20.666666666666668
2008-11-20,8.5,0.39,21.794871794871796
2008-11-21,9.37,0.39,24.025641025641022
2008-11-24,10.32,0.39,26.46153846153846
2008-11-25,10.09,0.39,25.871794871794872
2008-11-26,11.74,0.39,30.102564102564102
2008-11-28,11.83,0.39,30.333333333333332
2008-12-01,10.3,0.39,26.410256410256412
2008-12-02,10.66,0.39,27.333333333333332
2008-12-03,11.13,0.39,28.53846153846154
2008-12-04,10.57,0.39,27.102564102564102
2008-12-05,11.27,0.39,28.897435897435894
2008-12-08,12.85,0.39,32.94871794871795
2008-12-09,12.17,0.39,31.205128205128204
2008-12-10,12.33,0.39,31.615384615384613
2008-12-11,11.19,0.39,28.69230769230769
2008-12-12,10.57,0.39,27.102564102564102
2008-12-15,10.28,0.39,26.358974358974358
2008-12-16,10.3,0.39,26.410256410256412
2008-12-17,10.9,0.39,27.94871794871795
2008-12-18,10.44,0.39,26.769230769230766
2008-12-19,10.9,0.39,27.94871794871795
2008-12-22,10.62,0.39,27.230769230769226
2008-12-23,10.28,0.39,26.358974358974358
2008-12-24,10.31,0.39,26.435897435897438
2008-12-26,10.54,0.39,27.025641025641022
2008-12-29,10.08,0.39,25.846153846153847
2008-12-30,10.6,0.39,27.17948717948718
2008-12-31,10.89,0.39,27.923076923076923
2009-01-02,11.48,0.39,29.435897435897434
2009-01-05,12.0,0.39,30.769230769230766
2009-01-06,12.52,0.39,32.1025641025641
2009-01-07,11.83,0.39,30.333333333333332
2009-01-08,11.69,0.39,29.97435897435897
2009-01-09,11.44,0.39,29.333333333333332
2009-01-12,11.05,0.39,28.333333333333336
2009-01-13,10.57,0.39,27.102564102564102
2009-01-14,9.62,0.39,24.666666666666664
2009-01-15,9.6,0.39,24.615384615384613
2009-01-16,9.45,0.39,24.230769230769226
2009-01-20,8.63,0.39,22.128205128205128
2009-01-21,8.94,0.39,22.92307692307692
2009-01-22,8.52,0.39,21.846153846153843
2009-01-23,8.81,0.39,22.58974358974359
2009-01-26,8.68,0.39,22.256410256410255
2009-01-27,8.77,0.39,22.487179487179485
2009-01-28,9.42,0.39,24.153846153846153
2009-01-29,9.01,0.39,23.102564102564102
2009-01-30,8.44,0.39,21.64102564102564
2009-02-02,8.75,0.39,22.435897435897434
2009-02-03,8.84,0.39,22.666666666666664
2009-02-04,9.18,0.39,23.538461538461537
2009-02-05,9.46,0.39,24.25641025641026
2009-02-06,10.53,0.39,26.999999999999996
2009-02-09,10.35,0.39,26.538461538461537
2009-02-10,9.84,0.39,25.23076923076923
2009-02-11,9.45,0.39,24.230769230769226
2009-02-12,11.0,0.76,14.473684210526315
2009-02-13,10.69,0.76,14.065789473684209
2009-02-17,10.07,0.76,13.25
2009-02-18,10.03,0.76,13.19736842105263
2009-02-19,9.21,0.76,12.11842105263158
2009-02-20,8.89,0.76,11.697368421052632
2009-02-23,8.48,0.76,11.157894736842106
2009-02-24,9.11,0.76,11.986842105263158
2009-02-25,8.85,0.76,11.644736842105262
2009-02-26,8.68,0.76,11.421052631578947
2009-02-27,8.63,0.76,11.355263157894738
2009-03-02,8.11,0.76,10.671052631578947
2009-03-03,8.03,0.76,10.565789473684209
2009-03-04,8.48,0.76,11.157894736842106
2009-03-05,7.97,0.76,10.486842105263158
2009-03-06,7.59,0.76,9.986842105263158
2009-03-09,7.64,0.76,10.052631578947368
2009-03-10,7.94,0.76,10.447368421052632
2009-03-11,8.21,0.76,10.80263157894737
2009-03-12,8.77,0.76,11.539473684210526
2009-03-13,9.15,0.76,12.039473684210527
2009-03-16,9.22,0.76,12.131578947368421
2009-03-17,9.35,0.76,12.302631578947368
2009-03-18,10.15,0.76,13.355263157894736
2009-03-19,9.93,0.76,13.06578947368421
2009-03-20,9.31,0.76,12.25
2009-03-23,10.29,0.76,13.539473684210526
2009-03-24,10.45,0.76,13.749999999999998
2009-03-25,10.55,0.76,13.881578947368421
2009-03-26,10.85,0.76,14.276315789473683
2009-03-27,10.88,0.76,14.31578947368421
2009-03-30,10.43,0.76,13.723684210526315
2009-03-31,10.15,0.76,13.355263157894736
2009-04-01,10.48,0.76,13.789473684210527
2009-04-02,12.13,0.76,15.960526315789474
2009-04-03,12.32,0.76,16.210526315789473
2009-04-06,12.87,0.76,16.934210526315788
2009-04-07,11.88,0.76,15.631578947368421
2009-04-08,11.79,0.76,15.51315789473684
2009-04-09,12.94,0.76,17.026315789473685
2009-04-13,12.88,0.76,16.947368421052634
2009-04-14,12.58,0.76,16.55263157894737
2009-04-15,12.64,0.76,16.63157894736842
