date,MDLZ,MDLZ_EPS,PE Ratio
2012-02-10,38.58,0.52,74.1923076923077
2012-02-13,38.4,0.52,73.84615384615384
2012-02-14,38.5,0.52,74.03846153846153
2012-02-15,38.29,0.52,73.63461538461539
2012-02-16,38.24,0.52,73.53846153846153
2012-02-17,38.01,0.52,73.09615384615384
2012-02-21,38.57,0.52,74.17307692307692
2012-02-22,37.99,0.52,73.0576923076923
2012-02-23,37.98,0.52,73.03846153846153
2012-02-24,37.88,0.52,72.84615384615385
2012-02-27,37.91,0.47,80.6595744680851
2012-02-28,38.0,0.47,80.85106382978724
2012-02-29,38.07,0.47,81.0
2012-03-01,38.01,0.47,80.87234042553192
2012-03-02,38.25,0.47,81.38297872340426
2012-03-05,38.35,0.47,81.59574468085107
2012-03-06,38.27,0.47,81.42553191489363
2012-03-07,37.83,0.47,80.48936170212767
2012-03-08,37.91,0.47,80.6595744680851
2012-03-09,37.95,0.47,80.74468085106383
2012-03-12,38.12,0.47,81.1063829787234
2012-03-13,38.52,0.47,81.95744680851065
2012-03-14,38.17,0.47,81.21276595744682
2012-03-15,38.3,0.47,81.48936170212765
2012-03-16,38.38,0.47,81.65957446808511
2012-03-19,38.35,0.47,81.59574468085107
2012-03-20,38.35,0.47,81.59574468085107
2012-03-21,38.31,0.47,81.51063829787235
2012-03-22,38.21,0.47,81.29787234042554
2012-03-23,38.25,0.47,81.38297872340426
2012-03-26,38.63,0.47,82.19148936170214
2012-03-27,38.36,0.47,81.61702127659575
2012-03-28,37.97,0.47,80.7872340425532
2012-03-29,37.81,0.47,80.4468085106383
2012-03-30,38.01,0.47,80.87234042553192
2012-04-02,38.38,0.47,81.65957446808511
2012-04-03,38.29,0.47,81.46808510638299
2012-04-04,38.22,0.47,81.31914893617021
2012-04-05,38.04,0.47,80.93617021276596
2012-04-09,37.59,0.47,79.97872340425533
2012-04-10,37.02,0.47,78.76595744680853
2012-04-11,36.87,0.47,78.44680851063829
2012-04-12,37.14,0.47,79.02127659574468
2012-04-13,37.35,0.47,79.46808510638299
2012-04-16,37.58,0.47,79.95744680851064
2012-04-17,38.48,0.47,81.87234042553192
2012-04-18,38.24,0.47,81.36170212765958
2012-04-19,38.2,0.47,81.27659574468086
2012-04-20,38.54,0.47,82.0
2012-04-23,37.99,0.47,80.82978723404256
2012-04-24,38.36,0.47,81.61702127659575
2012-04-25,38.74,0.47,82.42553191489363
2012-04-26,39.0,0.47,82.97872340425532
2012-04-27,39.4,0.47,83.82978723404256
2012-04-30,39.87,0.47,84.82978723404256
2012-05-01,39.76,0.47,84.59574468085107
2012-05-02,39.7,0.47,84.46808510638299
2012-05-03,39.59,0.47,84.2340425531915
2012-05-04,39.25,0.46,85.32608695652173
2012-05-07,39.26,0.46,85.34782608695652
2012-05-08,39.17,0.46,85.15217391304348
2012-05-09,38.87,0.46,84.49999999999999
2012-05-10,39.06,0.46,84.91304347826087
2012-05-11,39.04,0.46,84.8695652173913
2012-05-14,39.04,0.46,84.8695652173913
2012-05-15,38.82,0.46,84.39130434782608
2012-05-16,38.61,0.46,83.93478260869564
2012-05-17,38.35,0.46,83.3695652173913
2012-05-18,38.49,0.46,83.67391304347827
2012-05-21,38.59,0.46,83.8913043478261
2012-05-22,38.81,0.46,84.36956521739131
2012-05-23,38.4,0.46,83.4782608695652
2012-05-24,38.69,0.46,84.1086956521739
2012-05-25,38.57,0.46,83.84782608695652
2012-05-29,38.65,0.46,84.02173913043478
2012-05-30,38.41,0.46,83.49999999999999
2012-05-31,38.27,0.46,83.19565217391305
2012-06-01,37.57,0.46,81.67391304347825
2012-06-04,37.65,0.46,81.84782608695652
2012-06-05,37.6,0.46,81.73913043478261
2012-06-06,37.98,0.46,82.56521739130434
2012-06-07,38.15,0.46,82.93478260869564
2012-06-08,38.24,0.46,83.1304347826087
2012-06-11,38.14,0.46,82.91304347826086
2012-06-12,38.39,0.46,83.45652173913044
2012-06-13,38.44,0.46,83.56521739130434
2012-06-14,38.72,0.46,84.17391304347825
2012-06-15,38.64,0.46,84.0
2012-06-18,38.98,0.46,84.7391304347826
2012-06-19,39.0,0.46,84.78260869565217
2012-06-20,39.02,0.46,84.82608695652175
2012-06-21,38.8,0.46,84.34782608695652
2012-06-22,38.85,0.46,84.45652173913044
2012-06-25,38.61,0.46,83.93478260869564
2012-06-26,37.76,0.46,82.08695652173913
2012-06-27,37.41,0.46,81.32608695652173
2012-06-28,37.7,0.46,81.95652173913044
2012-06-29,38.62,0.46,83.95652173913042
2012-07-02,38.88,0.46,84.52173913043478
2012-07-03,39.21,0.46,85.23913043478261
2012-07-05,39.07,0.46,84.93478260869566
2012-07-06,38.98,0.46,84.7391304347826
2012-07-09,39.03,0.46,84.84782608695652
2012-07-10,39.41,0.46,85.67391304347825
2012-07-11,39.37,0.46,85.58695652173913
2012-07-12,39.11,0.46,85.02173913043478
2012-07-13,39.71,0.46,86.32608695652173
2012-07-16,39.58,0.46,86.04347826086956
2012-07-17,39.8,0.46,86.52173913043477
2012-07-18,39.97,0.46,86.89130434782608
2012-07-19,40.2,0.46,87.3913043478261
2012-07-20,40.16,0.46,87.30434782608694
2012-07-23,39.2,0.46,85.21739130434783
2012-07-24,39.02,0.46,84.82608695652175
2012-07-25,38.84,0.46,84.43478260869566
2012-07-26,39.38,0.46,85.60869565217392
2012-07-27,39.42,0.46,85.69565217391305
2012-07-30,39.5,0.46,85.8695652173913
2012-07-31,39.71,0.46,86.32608695652173
2012-08-01,39.39,0.46,85.63043478260869
2012-08-02,38.94,0.46,84.65217391304347
2012-08-03,40.51,0.58,69.8448275862069
2012-08-06,40.6,0.58,70.00000000000001
2012-08-07,40.87,0.58,70.46551724137932
2012-08-08,41.1,0.58,70.86206896551725
2012-08-09,41.07,0.58,70.8103448275862
2012-08-10,40.92,0.58,70.55172413793105
2012-08-13,41.0,0.58,70.6896551724138
2012-08-14,40.9,0.58,70.51724137931035
2012-08-15,40.7,0.58,70.17241379310346
2012-08-16,40.7,0.58,70.17241379310346
2012-08-17,40.5,0.58,69.82758620689656
2012-08-20,40.77,0.58,70.29310344827587
2012-08-21,41.11,0.58,70.87931034482759
2012-08-22,41.01,0.58,70.70689655172414
2012-08-23,41.28,0.58,71.17241379310346
2012-08-24,41.87,0.58,72.1896551724138
2012-08-27,41.73,0.58,71.94827586206897
2012-08-28,41.86,0.58,72.17241379310346
2012-08-29,41.67,0.58,71.8448275862069
2012-08-30,41.35,0.58,71.29310344827587
2012-08-31,41.51,0.58,71.56896551724138
2012-09-04,41.84,0.58,72.13793103448278
2012-09-05,41.67,0.58,71.8448275862069
2012-09-06,42.31,0.58,72.94827586206897
2012-09-07,39.99,0.58,68.94827586206897
2012-09-10,40.21,0.58,69.32758620689656
2012-09-11,39.77,0.58,68.5689655172414
2012-09-12,39.58,0.58,68.24137931034483
2012-09-13,40.13,0.58,69.18965517241381
2012-09-14,39.93,0.58,68.8448275862069
2012-09-17,39.7,0.58,68.44827586206898
2012-09-18,40.43,0.58,69.70689655172414
2012-09-19,40.84,0.58,70.41379310344828
2012-09-20,41.6,0.58,71.72413793103449
2012-09-21,41.78,0.58,72.0344827586207
2012-09-24,41.63,0.58,71.77586206896552
2012-09-25,41.36,0.58,71.3103448275862
2012-09-26,41.27,0.58,71.15517241379311
2012-09-27,41.2,0.58,71.0344827586207
2012-09-28,41.35,0.58,71.29310344827587
2012-10-01,42.52,0.58,73.31034482758622
2012-10-02,28.01,0.58,48.293103448275865
2012-10-03,27.83,0.58,47.98275862068966
2012-10-04,28.06,0.58,48.37931034482759
2012-10-05,27.81,0.58,47.94827586206897
2012-10-08,27.55,0.58,47.50000000000001
2012-10-09,27.36,0.58,47.17241379310345
2012-10-10,27.25,0.58,46.98275862068966
2012-10-11,27.24,0.58,46.96551724137931
2012-10-12,27.22,0.58,46.93103448275862
2012-10-15,27.22,0.58,46.93103448275862
2012-10-16,27.17,0.58,46.844827586206904
2012-10-17,27.45,0.58,47.327586206896555
2012-10-18,27.42,0.58,47.27586206896552
2012-10-19,27.01,0.58,46.56896551724139
2012-10-22,27.0,0.58,46.55172413793104
2012-10-23,26.68,0.58,46.0
2012-10-24,26.53,0.58,45.74137931034483
2012-10-25,26.47,0.58,45.63793103448276
2012-10-26,26.6,0.58,45.862068965517246
2012-10-31,26.55,0.58,45.77586206896552
2012-11-01,26.8,0.58,46.20689655172414
2012-11-02,26.28,0.58,45.31034482758621
2012-11-05,26.41,0.58,45.53448275862069
2012-11-06,26.49,0.58,45.67241379310345
2012-11-07,26.25,0.58,45.258620689655174
2012-11-08,26.11,0.36,72.52777777777779
2012-11-09,26.02,0.36,72.27777777777779
2012-11-12,25.96,0.36,72.11111111111111
2012-11-13,25.74,0.36,71.5
2012-11-14,25.15,0.36,69.86111111111111
2012-11-15,25.11,0.36,69.75
2012-11-16,25.56,0.36,71.0
2012-11-19,25.83,0.36,71.75
2012-11-20,25.54,0.36,70.94444444444444
2012-11-21,25.41,0.36,70.58333333333334
2012-11-23,25.62,0.36,71.16666666666667
2012-11-26,25.51,0.36,70.86111111111111
2012-11-27,25.27,0.36,70.19444444444444
2012-11-28,25.66,0.36,71.27777777777779
2012-11-29,25.78,0.36,71.61111111111111
2012-11-30,25.89,0.36,71.91666666666667
2012-12-03,25.67,0.36,71.30555555555556
2012-12-04,25.75,0.36,71.52777777777779
2012-12-05,25.49,0.36,70.80555555555556
2012-12-06,25.52,0.36,70.88888888888889
2012-12-07,25.58,0.36,71.05555555555556
2012-12-10,25.94,0.36,72.05555555555556
2012-12-11,26.13,0.36,72.58333333333333
2012-12-12,26.04,0.36,72.33333333333333
2012-12-13,26.1,0.36,72.5
2012-12-14,26.04,0.36,72.33333333333333
2012-12-17,26.05,0.36,72.36111111111111
2012-12-18,25.89,0.36,71.91666666666667
2012-12-19,25.94,0.36,72.05555555555556
2012-12-20,26.07,0.36,72.41666666666667
2012-12-21,25.76,0.36,71.55555555555556
2012-12-24,25.67,0.36,71.30555555555556
2012-12-26,25.39,0.36,70.52777777777779
2012-12-27,25.36,0.36,70.44444444444444
2012-12-28,25.26,0.36,70.16666666666667
2012-12-31,25.45,0.36,70.69444444444444
2013-01-02,26.67,0.36,74.08333333333334
2013-01-03,26.64,0.36,74.0
2013-01-04,26.74,0.36,74.27777777777777
2013-01-07,26.66,0.36,74.05555555555556
2013-01-08,26.68,0.36,74.11111111111111
2013-01-09,27.05,0.36,75.1388888888889
2013-01-10,27.31,0.36,75.86111111111111
2013-01-11,27.42,0.36,76.16666666666667
2013-01-14,27.48,0.36,76.33333333333334
2013-01-15,27.71,0.36,76.97222222222223
2013-01-16,27.82,0.36,77.27777777777779
2013-01-17,28.06,0.36,77.94444444444444
2013-01-18,28.08,0.36,78.0
2013-01-22,27.56,0.36,76.55555555555556
2013-01-23,27.79,0.36,77.19444444444444
2013-01-24,27.83,0.36,77.30555555555556
2013-01-25,27.78,0.36,77.16666666666667
2013-01-28,27.81,0.36,77.25
2013-01-29,27.83,0.36,77.30555555555556
2013-01-30,27.73,0.36,77.02777777777779
2013-01-31,27.79,0.36,77.19444444444444
2013-02-01,28.22,0.36,78.38888888888889
2013-02-04,27.88,0.36,77.44444444444444
2013-02-05,27.95,0.36,77.63888888888889
2013-02-06,28.0,0.36,77.77777777777779
2013-02-07,28.04,0.36,77.88888888888889
2013-02-08,27.76,0.36,77.11111111111111
2013-02-11,27.75,0.36,77.08333333333334
2013-02-12,27.68,0.36,76.88888888888889
2013-02-13,27.75,0.36,77.08333333333334
2013-02-14,26.57,0.36,73.80555555555556
2013-02-15,26.72,0.36,74.22222222222223
2013-02-19,26.96,0.36,74.8888888888889
2013-02-20,27.03,0.36,75.08333333333334
2013-02-21,26.82,0.36,74.5
2013-02-22,26.77,0.36,74.36111111111111
2013-02-25,26.49,0.3,88.3
2013-02-26,26.95,0.3,89.83333333333333
2013-02-27,27.57,0.3,91.9
2013-02-28,27.64,0.3,92.13333333333334
2013-03-01,27.81,0.3,92.7
2013-03-04,28.28,0.3,94.26666666666668
2013-03-05,28.51,0.3,95.03333333333335
2013-03-06,28.52,0.3,95.06666666666666
2013-03-07,28.55,0.3,95.16666666666667
2013-03-08,28.58,0.3,95.26666666666667
2013-03-11,28.43,0.3,94.76666666666667
2013-03-12,28.21,0.3,94.03333333333335
2013-03-13,28.47,0.3,94.9
2013-03-14,28.53,0.3,95.10000000000001
2013-03-15,28.41,0.3,94.7
2013-03-18,28.31,0.3,94.36666666666666
2013-03-19,28.34,0.3,94.46666666666667
2013-03-20,28.69,0.3,95.63333333333334
2013-03-21,28.56,0.3,95.2
2013-03-22,29.73,0.3,99.10000000000001
2013-03-25,29.88,0.3,99.6
2013-03-26,30.29,0.3,100.96666666666667
2013-03-27,30.35,0.3,101.16666666666667
2013-03-28,30.62,0.3,102.06666666666668
2013-04-01,30.68,0.3,102.26666666666667
2013-04-02,30.8,0.3,102.66666666666667
2013-04-03,30.29,0.3,100.96666666666667
2013-04-04,30.28,0.3,100.93333333333334
2013-04-05,30.03,0.3,100.10000000000001
2013-04-08,30.15,0.3,100.5
2013-04-09,30.13,0.3,100.43333333333334
2013-04-10,30.23,0.3,100.76666666666667
2013-04-11,30.35,0.3,101.16666666666667
2013-04-12,30.55,0.3,101.83333333333334
2013-04-15,30.19,0.3,100.63333333333334
2013-04-16,30.63,0.3,102.1
2013-04-17,29.82,0.3,99.4
2013-04-18,30.1,0.3,100.33333333333334
2013-04-19,31.69,0.3,105.63333333333334
2013-04-22,31.53,0.3,105.10000000000001
2013-04-23,31.86,0.3,106.2
2013-04-24,31.46,0.3,104.86666666666667
2013-04-25,31.68,0.3,105.60000000000001
2013-04-26,31.56,0.3,105.2
2013-04-29,31.62,0.3,105.4
2013-04-30,31.45,0.3,104.83333333333333
2013-05-01,31.46,0.3,104.86666666666667
2013-05-02,31.42,0.3,104.73333333333335
2013-05-03,31.73,0.3,105.76666666666667
2013-05-06,31.15,0.3,103.83333333333333
2013-05-07,31.41,0.3,104.7
2013-05-08,30.92,0.32,96.625
2013-05-09,30.58,0.32,95.56249999999999
2013-05-10,30.63,0.32,95.71875
2013-05-13,30.83,0.32,96.34374999999999
2013-05-14,31.18,0.32,97.4375
2013-05-15,31.5,0.32,98.4375
2013-05-16,31.46,0.32,98.3125
2013-05-17,31.5,0.32,98.4375
2013-05-20,30.8,0.32,96.25
2013-05-21,31.01,0.32,96.90625
2013-05-22,31.77,0.32,99.28125
2013-05-23,31.23,0.32,97.59375
2013-05-24,30.95,0.32,96.71875
2013-05-28,31.28,0.32,97.75
2013-05-29,30.28,0.32,94.625
2013-05-30,29.6,0.32,92.5
2013-05-31,29.48,0.32,92.125
2013-06-03,29.74,0.32,92.9375
2013-06-04,29.57,0.32,92.40625
2013-06-05,29.47,0.32,92.09375
2013-06-06,29.29,0.32,91.53125
2013-06-07,29.86,0.32,93.3125
2013-06-10,29.58,0.32,92.43749999999999
2013-06-11,29.8,0.32,93.125
2013-06-12,29.53,0.32,92.28125
2013-06-13,29.97,0.32,93.65625
2013-06-14,29.81,0.32,93.15625
2013-06-17,30.34,0.32,94.8125
2013-06-18,30.5,0.32,95.3125
2013-06-19,29.53,0.32,92.28125
2013-06-20,28.34,0.32,88.5625
2013-06-21,28.85,0.32,90.15625
2013-06-24,28.64,0.32,89.5
2013-06-25,28.62,0.32,89.4375
2013-06-26,28.85,0.32,90.15625
2013-06-27,29.15,0.32,91.09375
2013-06-28,28.53,0.32,89.15625
2013-07-01,29.05,0.32,90.78125
2013-07-02,28.78,0.32,89.9375
2013-07-03,28.58,0.32,89.31249999999999
2013-07-05,28.78,0.32,89.9375
2013-07-08,28.75,0.32,89.84375
2013-07-09,29.04,0.32,90.75
2013-07-10,29.15,0.32,91.09375
2013-07-11,30.17,0.32,94.28125
2013-07-12,30.36,0.32,94.875
2013-07-15,30.18,0.32,94.3125
2013-07-16,29.87,0.32,93.34375
2013-07-17,30.5,0.32,95.3125
2013-07-18,30.58,0.32,95.56249999999999
2013-07-19,30.69,0.32,95.90625
2013-07-22,30.7,0.32,95.9375
2013-07-23,31.08,0.32,97.12499999999999
2013-07-24,30.8,0.32,96.25
2013-07-25,31.14,0.32,97.3125
2013-07-26,31.58,0.32,98.68749999999999
2013-07-29,31.61,0.32,98.78125
2013-07-30,31.05,0.32,97.03125
2013-07-31,31.27,0.32,97.71875
2013-08-01,31.71,0.32,99.09375
2013-08-02,31.94,0.32,99.8125
2013-08-05,31.77,0.32,99.28125
2013-08-06,31.86,0.32,99.5625
2013-08-07,31.26,0.32,97.6875
2013-08-08,32.7,0.34,96.17647058823529
2013-08-09,32.16,0.34,94.58823529411762
2013-08-12,31.88,0.34,93.76470588235293
2013-08-13,32.08,0.34,94.35294117647058
2013-08-14,31.6,0.34,92.94117647058823
2013-08-15,31.17,0.34,91.67647058823529
2013-08-16,30.96,0.34,91.05882352941175
2013-08-19,30.66,0.34,90.17647058823529
2013-08-20,30.75,0.34,90.44117647058823
2013-08-21,30.52,0.34,89.76470588235293
2013-08-22,31.1,0.34,91.47058823529412
2013-08-23,31.32,0.34,92.11764705882352
2013-08-26,30.71,0.34,90.3235294117647
2013-08-27,30.7,0.34,90.29411764705881
2013-08-28,30.55,0.34,89.85294117647058
2013-08-29,30.7,0.34,90.29411764705881
2013-08-30,30.67,0.34,90.20588235294117
2013-09-03,30.79,0.34,90.55882352941175
2013-09-04,30.88,0.34,90.8235294117647
2013-09-05,30.74,0.34,90.41176470588235
2013-09-06,30.94,0.34,91.0
2013-09-09,31.11,0.34,91.49999999999999
2013-09-10,31.04,0.34,91.29411764705881
2013-09-11,31.29,0.34,92.02941176470587
2013-09-12,31.27,0.34,91.97058823529412
2013-09-13,31.55,0.34,92.79411764705883
2013-09-16,31.86,0.34,93.70588235294117
2013-09-17,31.98,0.34,94.05882352941175
2013-09-18,32.73,0.34,96.26470588235293
2013-09-19,32.94,0.34,96.88235294117646
2013-09-20,32.3,0.34,94.99999999999999
2013-09-23,31.95,0.34,93.9705882352941
2013-09-24,32.05,0.34,94.26470588235293
2013-09-25,32.1,0.34,94.41176470588235
2013-09-26,31.97,0.34,94.02941176470587
2013-09-27,31.8,0.34,93.52941176470588
2013-09-30,31.42,0.34,92.41176470588235
2013-10-01,30.85,0.34,90.73529411764706
2013-10-02,30.65,0.34,90.1470588235294
2013-10-03,30.54,0.34,89.8235294117647
2013-10-04,30.86,0.34,90.76470588235293
2013-10-07,30.76,0.34,90.47058823529412
2013-10-08,30.69,0.34,90.26470588235294
2013-10-09,30.61,0.34,90.02941176470587
2013-10-10,31.2,0.34,91.76470588235293
2013-10-11,30.85,0.34,90.73529411764706
2013-10-14,30.68,0.34,90.23529411764706
2013-10-15,30.56,0.34,89.88235294117646
2013-10-16,31.44,0.34,92.47058823529412
2013-10-17,32.29,0.34,94.9705882352941
2013-10-18,32.45,0.34,95.44117647058823
2013-10-21,32.49,0.34,95.55882352941177
2013-10-22,33.26,0.34,97.8235294117647
2013-10-23,33.11,0.34,97.38235294117646
2013-10-24,33.25,0.34,97.79411764705881
2013-10-25,33.48,0.34,98.4705882352941
2013-10-28,33.57,0.34,98.73529411764706
2013-10-29,33.9,0.34,99.70588235294116
2013-10-30,33.84,0.34,99.52941176470588
2013-10-31,33.65,0.34,98.9705882352941
2013-11-01,33.59,0.34,98.79411764705883
2013-11-04,33.61,0.34,98.85294117647058
2013-11-05,33.44,0.34,98.35294117647058
2013-11-06,33.44,0.34,98.35294117647058
2013-11-07,32.09,0.58,55.32758620689656
2013-11-08,32.68,0.58,56.3448275862069
2013-11-11,32.37,0.58,55.810344827586206
2013-11-12,32.43,0.58,55.91379310344828
2013-11-13,33.31,0.58,57.431034482758626
2013-11-14,34.16,0.58,58.89655172413793
2013-11-15,34.05,0.58,58.706896551724135
2013-11-18,33.96,0.58,58.55172413793104
2013-11-19,33.72,0.58,58.13793103448276
2013-11-20,33.49,0.58,57.74137931034483
2013-11-21,33.85,0.58,58.362068965517246
2013-11-22,33.89,0.58,58.431034482758626
2013-11-25,33.61,0.58,57.94827586206897
2013-11-26,33.89,0.58,58.431034482758626
2013-11-27,33.98,0.58,58.58620689655172
2013-11-29,33.53,0.58,57.81034482758621
2013-12-02,33.44,0.58,57.6551724137931
2013-12-03,33.9,0.58,58.44827586206897
2013-12-04,34.27,0.58,59.08620689655174
2013-12-05,34.4,0.58,59.310344827586206
2013-12-06,35.09,0.58,60.50000000000001
2013-12-09,34.69,0.58,59.810344827586206
2013-12-10,34.06,0.58,58.72413793103449
2013-12-11,34.08,0.58,58.758620689655174
2013-12-12,33.98,0.58,58.58620689655172
2013-12-13,33.85,0.58,58.362068965517246
2013-12-16,33.85,0.58,58.362068965517246
2013-12-17,33.96,0.58,58.55172413793104
2013-12-18,34.64,0.58,59.72413793103449
2013-12-19,34.43,0.58,59.362068965517246
2013-12-20,34.67,0.58,59.77586206896552
2013-12-23,34.7,0.58,59.82758620689656
2013-12-24,34.72,0.58,59.862068965517246
2013-12-26,34.91,0.58,60.189655172413794
2013-12-27,34.91,0.58,60.189655172413794
2013-12-30,35.13,0.58,60.56896551724139
2013-12-31,35.3,0.58,60.86206896551724
2014-01-02,34.81,0.58,60.017241379310356
2014-01-03,34.75,0.58,59.91379310344828
2014-01-06,34.53,0.58,59.5344827586207
2014-01-07,34.81,0.58,60.017241379310356
2014-01-08,34.82,0.58,60.0344827586207
2014-01-09,35.36,0.58,60.96551724137932
2014-01-10,35.8,0.58,61.724137931034484
2014-01-13,35.2,0.58,60.6896551724138
2014-01-14,35.4,0.58,61.03448275862069
2014-01-15,35.7,0.58,61.551724137931046
2014-01-16,35.7,0.58,61.551724137931046
2014-01-17,35.25,0.58,60.77586206896552
2014-01-21,34.45,0.58,59.39655172413794
2014-01-22,34.45,0.58,59.39655172413794
2014-01-23,34.45,0.58,59.39655172413794
2014-01-24,33.65,0.58,58.01724137931035
2014-01-27,33.61,0.58,57.94827586206897
2014-01-28,33.73,0.58,58.1551724137931
2014-01-29,32.99,0.58,56.879310344827594
2014-01-30,32.93,0.58,56.77586206896552
2014-01-31,32.76,0.58,56.48275862068966
2014-02-03,32.08,0.58,55.310344827586206
2014-02-04,32.01,0.58,55.189655172413794
2014-02-05,32.09,0.58,55.32758620689656
2014-02-06,32.7,0.58,56.379310344827594
2014-02-07,32.93,0.58,56.77586206896552
2014-02-10,33.12,0.58,57.10344827586207
2014-02-11,33.28,0.58,57.379310344827594
2014-02-12,33.21,0.58,57.258620689655174
2014-02-13,34.01,0.58,58.63793103448276
2014-02-14,34.12,0.58,58.82758620689655
2014-02-18,34.19,0.58,58.94827586206897
2014-02-19,34.26,0.58,59.06896551724138
2014-02-20,34.48,0.58,59.44827586206896
2014-02-21,34.3,0.58,59.137931034482754
2014-02-24,34.4,0.58,59.310344827586206
2014-02-25,33.95,0.58,58.5344827586207
2014-02-26,33.92,0.58,58.482758620689665
2014-02-27,33.85,0.58,58.362068965517246
2014-02-28,34.03,0.58,58.67241379310345
2014-03-03,33.8,0.97,34.845360824742265
2014-03-04,34.31,0.97,35.37113402061856
2014-03-05,34.33,0.97,35.391752577319586
2014-03-06,34.88,0.97,35.95876288659794
2014-03-07,35.08,0.97,36.16494845360825
2014-03-10,35.08,0.97,36.16494845360825
2014-03-11,34.97,0.97,36.05154639175258
2014-03-12,34.9,0.97,35.97938144329897
2014-03-13,34.53,0.97,35.5979381443299
2014-03-14,34.25,0.97,35.30927835051546
2014-03-17,34.25,0.97,35.30927835051546
2014-03-18,34.4,0.97,35.4639175257732
2014-03-19,34.15,0.97,35.20618556701031
2014-03-20,34.26,0.97,35.31958762886598
2014-03-21,34.13,0.97,35.185567010309285
2014-03-24,33.84,0.97,34.886597938144334
2014-03-25,34.29,0.97,35.350515463917525
2014-03-26,34.17,0.97,35.22680412371134
2014-03-27,34.21,0.97,35.2680412371134
2014-03-28,34.4,0.97,35.4639175257732
2014-03-31,34.55,0.97,35.618556701030926
2014-04-01,34.82,0.97,35.896907216494846
2014-04-02,34.92,0.97,36.0
2014-04-03,34.77,0.97,35.84536082474227
2014-04-04,34.54,0.97,35.608247422680414
2014-04-07,34.23,0.97,35.28865979381443
2014-04-08,34.6,0.97,35.670103092783506
2014-04-09,34.95,0.97,36.03092783505155
2014-04-10,34.71,0.97,35.78350515463918
2014-04-11,34.31,0.97,35.37113402061856
2014-04-14,34.45,0.97,35.51546391752578
2014-04-15,34.26,0.97,35.31958762886598
2014-04-16,34.77,0.97,35.84536082474227
2014-04-17,34.65,0.97,35.72164948453608
2014-04-21,34.78,0.97,35.855670103092784
2014-04-22,35.03,0.97,36.11340206185567
2014-04-23,35.11,0.97,36.1958762886598
2014-04-24,35.3,0.97,36.391752577319586
2014-04-25,35.34,0.97,36.432989690721655
2014-04-28,35.94,0.97,37.051546391752574
2014-04-29,35.6,0.97,36.701030927835056
2014-04-30,35.65,0.97,36.75257731958763
2014-05-01,35.63,0.97,36.7319587628866
2014-05-02,35.48,0.97,36.577319587628864
2014-05-05,35.61,0.97,36.71134020618557
2014-05-06,35.22,0.97,36.30927835051546
2014-05-07,38.1,0.97,39.27835051546392
2014-05-08,37.79,0.1,377.9
2014-05-09,37.96,0.1,379.59999999999997
2014-05-12,37.59,0.1,375.90000000000003
2014-05-13,37.85,0.1,378.5
2014-05-14,37.6,0.1,376.0
2014-05-15,37.24,0.1,372.4
2014-05-16,37.51,0.1,375.09999999999997
2014-05-19,37.38,0.1,373.8
2014-05-20,37.42,0.1,374.2
2014-05-21,37.63,0.1,376.3
2014-05-22,37.29,0.1,372.9
2014-05-23,37.24,0.1,372.4
2014-05-27,37.43,0.1,374.29999999999995
2014-05-28,37.4,0.1,373.99999999999994
2014-05-29,37.48,0.1,374.79999999999995
2014-05-30,37.62,0.1,376.19999999999993
2014-06-02,37.77,0.1,377.7
2014-06-03,37.92,0.1,379.2
2014-06-04,38.16,0.1,381.59999999999997
2014-06-05,38.23,0.1,382.29999999999995
2014-06-06,38.23,0.1,382.29999999999995
2014-06-09,38.07,0.1,380.7
2014-06-10,37.75,0.1,377.5
2014-06-11,37.6,0.1,376.0
2014-06-12,37.31,0.1,373.1
2014-06-13,37.45,0.1,374.5
2014-06-16,37.25,0.1,372.5
2014-06-17,37.37,0.1,373.69999999999993
2014-06-18,37.56,0.1,375.6
2014-06-19,37.5,0.1,375.0
2014-06-20,37.49,0.1,374.9
2014-06-23,37.23,0.1,372.29999999999995
2014-06-24,37.14,0.1,371.4
2014-06-25,37.11,0.1,371.09999999999997
2014-06-26,37.63,0.1,376.3
2014-06-27,37.3,0.1,372.99999999999994
2014-06-30,37.61,0.1,376.09999999999997
2014-07-01,37.87,0.1,378.69999999999993
2014-07-02,37.91,0.1,379.09999999999997
2014-07-03,37.97,0.1,379.7
2014-07-07,37.95,0.1,379.5
2014-07-08,38.08,0.1,380.79999999999995
2014-07-09,38.01,0.1,380.09999999999997
2014-07-10,37.99,0.1,379.9
2014-07-11,38.42,0.1,384.2
2014-07-14,38.56,0.1,385.6
2014-07-15,38.1,0.1,381.0
2014-07-16,38.14,0.1,381.4
2014-07-17,37.99,0.1,379.9
2014-07-18,38.48,0.1,384.79999999999995
2014-07-21,38.27,0.1,382.7
2014-07-22,38.51,0.1,385.09999999999997
2014-07-23,38.29,0.1,382.9
2014-07-24,38.31,0.1,383.1
2014-07-25,38.18,0.1,381.79999999999995
2014-07-28,38.22,0.1,382.2
2014-07-29,38.01,0.1,380.09999999999997
2014-07-30,36.97,0.1,369.7
2014-07-31,36.02,0.1,360.2
2014-08-01,36.33,0.1,363.29999999999995
2014-08-04,36.45,0.1,364.5
2014-08-05,35.96,0.1,359.59999999999997
2014-08-06,35.66,0.1,356.59999999999997
2014-08-07,35.07,0.1,350.7
2014-08-08,35.48,0.36,98.55555555555556
