date,IR,IR_EPS,PE Ratio
2017-06-30,21.61,0.04,540.25
2017-07-03,22.34,0.04,558.5
2017-07-05,21.82,0.04,545.5
2017-07-06,20.97,0.04,524.25
2017-07-07,20.67,0.04,516.75
2017-07-10,21.34,0.04,533.5
2017-07-11,21.73,0.04,543.25
2017-07-12,22.13,0.04,553.25
2017-07-13,22.06,0.04,551.5
2017-07-14,22.08,0.04,552.0
2017-07-17,22.97,0.04,574.25
2017-07-18,23.04,0.04,576.0
2017-07-19,23.42,0.04,585.5
2017-07-20,23.55,0.04,588.75
2017-07-21,23.01,0.04,575.25
2017-07-24,23.14,0.04,578.5
2017-07-25,23.45,0.04,586.25
2017-07-26,22.82,0.04,570.5
2017-07-27,23.23,0.04,580.75
2017-07-28,23.09,0.04,577.25
2017-07-31,22.96,0.04,574.0
2017-08-01,22.5,0.04,562.5
2017-08-02,23.02,0.04,575.5
2017-08-03,23.26,0.04,581.5
2017-08-04,24.07,0.04,601.75
2017-08-07,24.04,0.04,601.0
2017-08-08,24.13,0.04,603.25
2017-08-09,23.6,0.04,590.0
2017-08-10,22.66,0.04,566.5
2017-08-11,22.68,0.04,567.0
2017-08-14,22.59,0.04,564.75
2017-08-15,22.69,0.04,567.25
2017-08-16,22.75,0.04,568.75
2017-08-17,22.0,0.04,550.0
2017-08-18,21.97,0.04,549.25
2017-08-21,22.39,0.04,559.75
2017-08-22,22.78,0.04,569.5
2017-08-23,22.96,0.04,574.0
2017-08-24,22.7,0.04,567.5
2017-08-25,22.98,0.04,574.5
2017-08-28,22.95,0.04,573.75
2017-08-29,23.06,0.04,576.5
2017-08-30,23.3,0.04,582.5
2017-08-31,23.49,0.04,587.25
2017-09-01,23.7,0.04,592.5
2017-09-05,23.12,0.04,578.0
2017-09-06,23.35,0.04,583.75
2017-09-07,23.61,0.04,590.25
2017-09-08,23.76,0.04,594.0
2017-09-11,23.89,0.04,597.25
2017-09-12,24.53,0.04,613.25
2017-09-13,24.67,0.04,616.75
2017-09-14,24.97,0.04,624.25
2017-09-15,25.09,0.04,627.25
2017-09-18,25.78,0.04,644.5
2017-09-19,25.82,0.04,645.5
2017-09-20,25.98,0.04,649.5
2017-09-21,25.85,0.04,646.25
2017-09-22,26.28,0.04,657.0
2017-09-25,26.4,0.04,660.0
2017-09-26,26.31,0.04,657.75
2017-09-27,27.07,0.04,676.75
2017-09-28,27.33,0.04,683.2499999999999
2017-09-29,27.52,0.04,688.0
2017-10-02,27.55,0.04,688.75
2017-10-03,27.63,0.04,690.75
2017-10-04,26.89,0.04,672.25
2017-10-05,26.79,0.04,669.75
2017-10-06,26.6,0.04,665.0
2017-10-09,26.78,0.04,669.5
2017-10-10,26.9,0.04,672.5
2017-10-11,26.86,0.04,671.5
2017-10-12,26.89,0.04,672.25
2017-10-13,26.96,0.04,674.0
2017-10-16,26.92,0.04,673.0
2017-10-17,26.99,0.04,674.75
2017-10-18,26.75,0.04,668.75
2017-10-19,26.36,0.04,659.0
2017-10-20,26.58,0.04,664.5
2017-10-23,26.42,0.04,660.5
2017-10-24,26.6,0.04,665.0
2017-10-25,26.62,0.04,665.5
2017-10-26,29.1,0.04,727.5
2017-10-27,30.42,1.45,20.97931034482759
2017-10-30,29.12,1.45,20.082758620689656
2017-10-31,28.85,1.45,19.896551724137932
2017-11-01,28.94,1.45,19.958620689655174
2017-11-02,29.31,1.45,20.213793103448275
2017-11-03,28.58,1.45,19.710344827586205
2017-11-06,27.96,1.45,19.282758620689656
2017-11-07,28.0,1.45,19.310344827586206
2017-11-08,28.07,1.45,19.358620689655172
2017-11-09,28.14,1.45,19.406896551724138
2017-11-10,28.76,1.45,19.83448275862069
2017-11-13,29.41,1.45,20.282758620689656
2017-11-14,28.66,1.45,19.76551724137931
2017-11-15,27.54,1.45,18.99310344827586
2017-11-16,28.89,1.45,19.924137931034483
2017-11-17,30.05,1.45,20.724137931034484
2017-11-20,30.57,1.45,21.082758620689656
2017-11-21,30.73,1.45,21.193103448275863
2017-11-22,30.98,1.45,21.36551724137931
2017-11-24,31.14,1.45,21.47586206896552
2017-11-27,31.46,1.45,21.696551724137933
2017-11-28,31.23,1.45,21.53793103448276
2017-11-29,31.15,1.45,21.482758620689655
2017-11-30,32.41,1.45,22.351724137931033
2017-12-01,32.08,1.45,22.124137931034483
2017-12-04,31.45,1.45,21.689655172413794
2017-12-05,31.16,1.45,21.489655172413794
2017-12-06,31.47,1.45,21.70344827586207
2017-12-07,32.18,1.45,22.193103448275863
2017-12-08,32.33,1.45,22.29655172413793
2017-12-11,32.03,1.45,22.089655172413796
2017-12-12,31.68,1.45,21.848275862068967
2017-12-13,31.83,1.45,21.951724137931034
2017-12-14,31.69,1.45,21.855172413793106
2017-12-15,32.61,1.45,22.489655172413794
2017-12-18,33.38,1.45,23.020689655172415
2017-12-19,33.29,1.45,22.958620689655174
2017-12-20,34.01,1.45,23.455172413793104
2017-12-21,34.43,1.45,23.744827586206895
2017-12-22,34.2,1.45,23.586206896551726
2017-12-26,34.03,1.45,23.46896551724138
2017-12-27,34.11,1.45,23.524137931034485
2017-12-28,33.97,1.45,23.427586206896553
2017-12-29,33.93,1.45,23.400000000000002
2018-01-02,33.71,1.45,23.248275862068965
2018-01-03,33.91,1.45,23.386206896551723
2018-01-04,34.07,1.45,23.49655172413793
2018-01-05,34.55,1.45,23.82758620689655
2018-01-08,34.91,1.45,24.075862068965517
2018-01-09,35.09,1.45,24.200000000000003
2018-01-10,34.45,1.45,23.758620689655174
2018-01-11,34.89,1.45,24.06206896551724
2018-01-12,34.56,1.45,23.83448275862069
2018-01-16,35.1,1.45,24.20689655172414
2018-01-17,34.96,1.45,24.110344827586207
2018-01-18,35.2,1.45,24.27586206896552
2018-01-19,35.92,1.45,24.77241379310345
2018-01-22,36.19,1.45,24.95862068965517
2018-01-23,36.69,1.45,25.303448275862067
2018-01-24,36.27,1.45,25.01379310344828
2018-01-25,35.94,1.45,24.78620689655172
2018-01-26,36.28,1.45,25.020689655172415
2018-01-29,36.24,1.45,24.993103448275864
2018-01-30,35.47,1.45,24.46206896551724
2018-01-31,34.58,1.45,23.848275862068967
2018-02-01,35.04,1.45,24.16551724137931
2018-02-02,34.17,1.45,23.56551724137931
2018-02-05,33.51,1.45,23.110344827586207
2018-02-06,33.39,1.45,23.027586206896554
2018-02-07,32.81,1.45,22.627586206896552
2018-02-08,31.57,1.45,21.77241379310345
2018-02-09,31.75,1.45,21.896551724137932
2018-02-12,32.7,1.45,22.551724137931036
2018-02-13,33.08,1.45,22.813793103448276
2018-02-14,33.51,1.45,23.110344827586207
2018-02-15,34.53,1.45,23.813793103448276
2018-02-16,32.85,1.82,18.04945054945055
2018-02-20,31.73,1.82,17.434065934065934
2018-02-21,31.78,1.82,17.46153846153846
2018-02-22,32.06,1.82,17.615384615384617
2018-02-23,32.88,1.82,18.065934065934066
2018-02-26,33.0,1.82,18.13186813186813
2018-02-27,32.68,1.82,17.956043956043956
2018-02-28,32.01,1.82,17.587912087912088
2018-03-01,30.89,1.82,16.97252747252747
2018-03-02,31.8,1.82,17.47252747252747
2018-03-05,32.04,1.82,17.604395604395602
2018-03-06,31.81,1.82,17.478021978021978
2018-03-07,31.82,1.82,17.483516483516482
2018-03-08,32.37,1.82,17.785714285714285
2018-03-09,33.0,1.82,18.13186813186813
2018-03-12,32.64,1.82,17.934065934065934
2018-03-13,32.53,1.82,17.873626373626372
2018-03-14,32.96,1.82,18.10989010989011
2018-03-15,32.66,1.82,17.94505494505494
2018-03-16,32.96,1.82,18.10989010989011
2018-03-19,32.71,1.82,17.97252747252747
2018-03-20,32.55,1.82,17.884615384615383
2018-03-21,33.13,1.82,18.203296703296704
2018-03-22,31.21,1.82,17.14835164835165
2018-03-23,30.32,1.82,16.65934065934066
2018-03-26,30.73,1.82,16.884615384615383
2018-03-27,30.4,1.82,16.7032967032967
2018-03-28,30.05,1.82,16.51098901098901
2018-03-29,30.68,1.82,16.857142857142858
2018-04-02,29.13,1.82,16.005494505494504
2018-04-03,29.73,1.82,16.335164835164836
2018-04-04,29.79,1.82,16.36813186813187
2018-04-05,30.81,1.82,16.928571428571427
2018-04-06,29.83,1.82,16.390109890109887
2018-04-09,29.36,1.82,16.13186813186813
2018-04-10,30.89,1.82,16.97252747252747
2018-04-11,31.0,1.82,17.032967032967033
2018-04-12,31.55,1.82,17.335164835164836
2018-04-13,31.62,1.82,17.373626373626372
2018-04-16,32.04,1.82,17.604395604395602
2018-04-17,32.29,1.82,17.74175824175824
2018-04-18,32.67,1.82,17.950549450549453
2018-04-19,32.53,1.82,17.873626373626372
2018-04-20,32.17,1.82,17.675824175824175
2018-04-23,31.78,1.82,17.46153846153846
2018-04-24,31.23,1.82,17.15934065934066
2018-04-25,31.68,1.82,17.406593406593405
2018-04-26,30.86,1.82,16.956043956043956
2018-04-27,31.84,0.48,66.33333333333333
2018-04-30,31.63,0.48,65.89583333333333
2018-05-01,31.16,0.48,64.91666666666667
2018-05-02,31.4,0.48,65.41666666666667
2018-05-03,31.68,0.48,66.0
2018-05-04,32.07,0.48,66.8125
2018-05-07,32.05,0.48,66.77083333333333
2018-05-08,31.51,0.48,65.64583333333334
2018-05-09,32.05,0.48,66.77083333333333
2018-05-10,33.47,0.48,69.72916666666667
2018-05-11,33.44,0.48,69.66666666666667
2018-05-14,33.46,0.48,69.70833333333334
2018-05-15,33.63,0.48,70.06250000000001
2018-05-16,33.75,0.48,70.3125
2018-05-17,34.3,0.48,71.45833333333333
2018-05-18,34.46,0.48,71.79166666666667
2018-05-21,34.42,0.48,71.70833333333334
2018-05-22,34.41,0.48,71.6875
2018-05-23,34.27,0.48,71.39583333333334
2018-05-24,33.86,0.48,70.54166666666667
2018-05-25,32.88,0.48,68.50000000000001
2018-05-29,32.61,0.48,67.9375
2018-05-30,33.39,0.48,69.5625
2018-05-31,32.87,0.48,68.47916666666666
2018-06-01,32.34,0.48,67.37500000000001
2018-06-04,32.5,0.48,67.70833333333334
2018-06-05,32.38,0.48,67.45833333333334
2018-06-06,32.82,0.48,68.375
2018-06-07,33.11,0.48,68.97916666666667
2018-06-08,31.84,0.48,66.33333333333333
2018-06-11,29.83,0.48,62.14583333333333
2018-06-12,29.45,0.48,61.354166666666664
2018-06-13,29.39,0.48,61.22916666666667
2018-06-14,30.06,0.48,62.625
2018-06-15,29.68,0.48,61.833333333333336
2018-06-18,29.98,0.48,62.458333333333336
2018-06-19,29.47,0.48,61.395833333333336
2018-06-20,28.24,0.48,58.833333333333336
2018-06-21,27.92,0.48,58.16666666666667
2018-06-22,28.83,0.48,60.0625
2018-06-25,28.3,0.48,58.958333333333336
2018-06-26,29.03,0.48,60.47916666666667
2018-06-27,29.26,0.48,60.958333333333336
2018-06-28,29.37,0.48,61.18750000000001
2018-06-29,29.39,0.48,61.22916666666667
2018-07-02,28.56,0.48,59.5
2018-07-03,28.73,0.48,59.85416666666667
2018-07-05,28.79,0.48,59.979166666666664
2018-07-06,28.36,0.48,59.083333333333336
2018-07-09,29.52,0.48,61.5
2018-07-10,29.27,0.48,60.97916666666667
2018-07-11,28.83,0.48,60.0625
2018-07-12,27.99,0.48,58.3125
2018-07-13,28.18,0.48,58.708333333333336
2018-07-16,28.11,0.48,58.5625
2018-07-17,28.08,0.48,58.5
2018-07-18,27.8,0.48,57.91666666666667
2018-07-19,28.19,0.48,58.72916666666667
2018-07-20,27.83,0.48,57.979166666666664
2018-07-23,27.16,0.48,56.583333333333336
2018-07-24,26.69,0.48,55.60416666666667
2018-07-25,26.48,0.48,55.16666666666667
2018-07-26,26.63,0.48,55.479166666666664
2018-07-27,27.1,0.48,56.458333333333336
2018-07-30,27.32,0.48,56.91666666666667
2018-07-31,28.61,0.48,59.604166666666664
2018-08-01,27.67,0.48,57.645833333333336
2018-08-02,27.73,0.48,57.770833333333336
2018-08-03,28.47,1.8,15.816666666666666
2018-08-06,29.16,1.8,16.2
2018-08-07,29.49,1.8,16.383333333333333
2018-08-08,29.28,1.8,16.266666666666666
2018-08-09,28.77,1.8,15.983333333333333
2018-08-10,28.86,1.8,16.03333333333333
2018-08-13,28.49,1.8,15.827777777777776
2018-08-14,28.18,1.8,15.655555555555555
2018-08-15,27.03,1.8,15.016666666666667
2018-08-16,27.37,1.8,15.205555555555556
2018-08-17,27.94,1.8,15.522222222222222
2018-08-20,28.31,1.8,15.727777777777776
2018-08-21,28.22,1.8,15.677777777777777
2018-08-22,27.95,1.8,15.527777777777777
2018-08-23,27.34,1.8,15.188888888888888
2018-08-24,27.51,1.8,15.283333333333333
2018-08-27,28.25,1.8,15.694444444444445
2018-08-28,28.27,1.8,15.705555555555556
2018-08-29,28.76,1.8,15.977777777777778
2018-08-30,28.08,1.8,15.599999999999998
2018-08-31,27.96,1.8,15.533333333333333
2018-09-04,27.35,1.8,15.194444444444445
2018-09-05,26.99,1.8,14.994444444444444
2018-09-06,24.93,1.8,13.85
2018-09-07,24.98,1.8,13.877777777777778
2018-09-10,25.64,1.8,14.244444444444444
2018-09-11,26.18,1.8,14.544444444444444
2018-09-12,26.59,1.8,14.772222222222222
2018-09-13,27.84,1.8,15.466666666666667
2018-09-14,28.62,1.8,15.9
2018-09-17,28.72,1.8,15.955555555555554
2018-09-18,29.27,1.8,16.26111111111111
2018-09-19,29.1,1.8,16.166666666666668
2018-09-20,29.38,1.8,16.322222222222223
2018-09-21,29.38,1.8,16.322222222222223
2018-09-24,29.54,1.8,16.41111111111111
2018-09-25,29.12,1.8,16.177777777777777
2018-09-26,28.47,1.8,15.816666666666666
2018-09-27,28.04,1.8,15.577777777777778
2018-09-28,28.34,1.8,15.744444444444444
2018-10-01,28.01,1.8,15.561111111111112
2018-10-02,28.08,1.8,15.599999999999998
2018-10-03,28.0,1.8,15.555555555555555
2018-10-04,27.77,1.8,15.427777777777777
2018-10-05,27.45,1.8,15.25
2018-10-08,27.06,1.8,15.033333333333331
2018-10-09,27.26,1.8,15.144444444444446
2018-10-10,26.19,1.8,14.55
2018-10-11,25.6,1.8,14.222222222222223
2018-10-12,25.76,1.8,14.311111111111112
2018-10-15,26.05,1.8,14.472222222222221
2018-10-16,27.15,1.8,15.083333333333332
2018-10-17,26.89,1.8,14.938888888888888
2018-10-18,26.03,1.8,14.461111111111112
2018-10-19,25.5,1.8,14.166666666666666
2018-10-22,25.18,1.8,13.988888888888889
2018-10-23,24.92,1.8,13.844444444444445
2018-10-24,23.37,1.8,12.983333333333334
2018-10-25,24.56,1.8,13.644444444444444
2018-10-26,26.11,1.8,14.505555555555555
2018-10-29,25.58,2.09,12.239234449760765
2018-10-30,26.59,2.09,12.722488038277513
2018-10-31,27.06,2.09,12.947368421052632
2018-11-01,25.8,2.09,12.344497607655503
2018-11-02,25.85,2.09,12.36842105263158
2018-11-05,26.52,2.09,12.688995215311005
2018-11-06,27.39,2.09,13.105263157894738
2018-11-07,27.94,2.09,13.36842105263158
2018-11-08,27.11,2.09,12.971291866028709
2018-11-09,26.55,2.09,12.703349282296651
2018-11-12,26.31,2.09,12.588516746411484
2018-11-13,25.53,2.09,12.21531100478469
2018-11-14,25.22,2.09,12.066985645933014
2018-11-15,25.97,2.09,12.425837320574162
2018-11-16,25.49,2.09,12.196172248803828
2018-11-19,24.44,2.09,11.693779904306222
2018-11-20,24.25,2.09,11.60287081339713
2018-11-21,24.75,2.09,11.842105263157896
2018-11-23,24.18,2.09,11.569377990430622
2018-11-26,24.96,2.09,11.942583732057418
2018-11-27,24.44,2.09,11.693779904306222
2018-11-28,25.34,2.09,12.124401913875598
2018-11-29,25.34,2.09,12.124401913875598
2018-11-30,24.75,2.09,11.842105263157896
2018-12-03,25.37,2.09,12.138755980861246
2018-12-04,23.28,2.09,11.138755980861246
2018-12-06,22.9,2.09,10.956937799043063
2018-12-07,22.3,2.09,10.669856459330145
2018-12-10,22.08,2.09,10.564593301435407
2018-12-11,21.58,2.09,10.325358851674642
2018-12-12,21.84,2.09,10.44976076555024
2018-12-13,21.35,2.09,10.21531100478469
2018-12-14,21.22,2.09,10.15311004784689
2018-12-17,20.5,2.09,9.808612440191387
2018-12-18,20.6,2.09,9.856459330143542
2018-12-19,19.73,2.09,9.440191387559809
2018-12-20,19.2,2.09,9.186602870813397
2018-12-21,19.86,2.09,9.502392344497608
2018-12-24,18.92,2.09,9.05263157894737
2018-12-26,20.22,2.09,9.674641148325358
2018-12-27,20.39,2.09,9.75598086124402
2018-12-28,20.38,2.09,9.751196172248804
2018-12-31,20.45,2.09,9.784688995215312
2019-01-02,21.0,2.09,10.047846889952154
2019-01-03,20.58,2.09,9.84688995215311
2019-01-04,20.94,2.09,10.019138755980862
2019-01-07,21.61,2.09,10.339712918660288
2019-01-08,21.86,2.09,10.45933014354067
2019-01-09,22.38,2.09,10.708133971291867
2019-01-10,22.49,2.09,10.760765550239235
2019-01-11,22.71,2.09,10.866028708133973
2019-01-14,22.0,2.09,10.526315789473685
2019-01-15,21.92,2.09,10.488038277511963
2019-01-16,21.84,2.09,10.44976076555024
2019-01-17,22.23,2.09,10.636363636363637
2019-01-18,23.22,2.09,11.110047846889952
2019-01-22,22.78,2.09,10.89952153110048
2019-01-23,22.43,2.09,10.732057416267944
2019-01-24,22.65,2.09,10.83732057416268
2019-01-25,24.18,2.09,11.569377990430622
2019-01-28,23.97,2.09,11.468899521531101
2019-01-29,24.44,2.09,11.693779904306222
2019-01-30,24.63,2.09,11.784688995215312
2019-01-31,24.67,2.09,11.803827751196174
2019-02-01,24.79,2.09,11.861244019138756
2019-02-04,24.9,2.09,11.913875598086124
2019-02-05,25.04,2.09,11.98086124401914
2019-02-06,25.15,2.09,12.033492822966508
2019-02-07,24.92,2.09,11.923444976076556
2019-02-08,24.37,2.09,11.660287081339714
2019-02-11,24.43,2.09,11.688995215311005
2019-02-12,24.63,2.09,11.784688995215312
2019-02-13,25.3,2.09,12.105263157894738
2019-02-14,25.36,2.09,12.133971291866029
2019-02-15,26.11,2.09,12.492822966507177
2019-02-19,25.92,2.09,12.401913875598089
2019-02-20,26.57,2.09,12.712918660287082
2019-02-21,27.05,2.09,12.942583732057418
2019-02-22,26.74,2.09,12.794258373205741
2019-02-25,27.06,2.09,12.947368421052632
2019-02-26,26.66,2.09,12.75598086124402
2019-02-27,26.65,1.04,25.624999999999996
2019-02-28,26.85,1.04,25.817307692307693
2019-03-01,27.34,1.04,26.288461538461537
2019-03-04,26.98,1.04,25.942307692307693
2019-03-05,26.94,1.04,25.903846153846153
2019-03-06,26.31,1.04,25.29807692307692
2019-03-07,26.09,1.04,25.08653846153846
2019-03-08,26.2,1.04,25.19230769230769
2019-03-11,27.12,1.04,26.076923076923077
2019-03-12,27.06,1.04,26.019230769230766
2019-03-13,27.72,1.04,26.653846153846153
2019-03-14,27.0,1.04,25.96153846153846
2019-03-15,27.91,1.04,26.83653846153846
2019-03-18,28.2,1.04,27.115384615384613
2019-03-19,27.74,1.04,26.67307692307692
2019-03-20,27.82,1.04,26.75
2019-03-21,27.99,1.04,26.913461538461537
2019-03-22,26.76,1.04,25.73076923076923
2019-03-25,27.1,1.04,26.057692307692307
2019-03-26,27.33,1.04,26.27884615384615
2019-03-27,27.05,1.04,26.009615384615383
2019-03-28,27.26,1.04,26.211538461538463
2019-03-29,27.81,1.04,26.740384615384613
2019-04-01,27.96,1.04,26.884615384615383
2019-04-02,27.83,1.04,26.759615384615383
2019-04-03,27.99,1.04,26.913461538461537
2019-04-04,28.04,1.04,26.96153846153846
2019-04-05,28.26,1.04,27.173076923076923
2019-04-08,28.33,1.04,27.240384615384613
2019-04-09,27.84,1.04,26.769230769230766
2019-04-10,28.01,1.04,26.932692307692307
2019-04-11,28.24,1.04,27.15384615384615
2019-04-12,27.73,1.04,26.663461538461537
2019-04-15,27.27,1.04,26.221153846153843
2019-04-16,27.42,1.04,26.365384615384617
2019-04-17,26.89,1.04,25.85576923076923
2019-04-18,27.08,1.04,26.038461538461537
2019-04-22,27.32,1.04,26.26923076923077
2019-04-23,27.8,1.04,26.73076923076923
2019-04-24,27.82,1.04,26.75
2019-04-25,27.78,1.04,26.711538461538463
2019-04-26,28.05,1.04,26.971153846153847
2019-04-29,32.55,1.04,31.29807692307692
2019-04-30,33.75,0.82,41.15853658536586
2019-05-01,34.61,0.82,42.207317073170735
2019-05-02,34.97,0.82,42.646341463414636
2019-05-03,34.7,0.82,42.31707317073171
2019-05-06,34.1,0.82,41.585365853658544
2019-05-07,33.99,0.82,41.451219512195124
2019-05-08,33.32,0.82,40.63414634146342
2019-05-09,33.43,0.82,40.768292682926834
2019-05-10,34.31,0.82,41.84146341463415
2019-05-13,33.78,0.82,41.19512195121952
2019-05-14,34.46,0.82,42.024390243902445
2019-05-15,35.26,0.82,43.0
2019-05-16,35.06,0.82,42.75609756097562
2019-05-17,34.73,0.82,42.353658536585364
2019-05-20,35.15,0.82,42.86585365853659
2019-05-21,35.89,0.82,43.768292682926834
2019-05-22,35.67,0.82,43.50000000000001
2019-05-23,34.9,0.82,42.5609756097561
2019-05-24,35.27,0.82,43.01219512195122
2019-05-28,35.3,0.82,43.048780487804876
2019-05-29,34.94,0.82,42.609756097560975
2019-05-30,34.72,0.82,42.34146341463415
2019-05-31,33.97,0.82,41.426829268292686
2019-06-03,33.76,0.82,41.170731707317074
2019-06-04,34.19,0.82,41.69512195121951
2019-06-05,33.6,0.82,40.97560975609756
2019-06-06,33.8,0.82,41.21951219512195
2019-06-07,33.63,0.82,41.01219512195122
2019-06-10,34.04,0.82,41.51219512195122
2019-06-11,33.75,0.82,41.15853658536586
2019-06-12,33.09,0.82,40.35365853658537
2019-06-13,33.48,0.82,40.829268292682926
2019-06-14,33.42,0.82,40.75609756097561
2019-06-17,33.59,0.82,40.963414634146346
2019-06-18,34.59,0.82,42.1829268292683
2019-06-19,34.82,0.82,42.463414634146346
2019-06-20,34.89,0.82,42.54878048780488
2019-06-21,34.1,0.82,41.585365853658544
2019-06-24,33.77,0.82,41.1829268292683
2019-06-25,33.85,0.82,41.28048780487805
2019-06-26,33.7,0.82,41.09756097560976
2019-06-27,33.9,0.82,41.34146341463415
2019-06-28,34.6,0.82,42.19512195121952
2019-07-01,34.83,0.82,42.47560975609756
2019-07-02,34.49,0.82,42.0609756097561
2019-07-03,34.6,0.82,42.19512195121952
2019-07-05,34.49,0.82,42.0609756097561
2019-07-08,34.1,0.82,41.585365853658544
2019-07-09,33.05,0.82,40.30487804878049
2019-07-10,33.06,0.82,40.31707317073171
2019-07-11,32.29,0.82,39.37804878048781
2019-07-12,33.26,0.82,40.5609756097561
2019-07-15,32.5,0.82,39.63414634146342
2019-07-16,33.36,0.82,40.6829268292683
2019-07-17,32.93,0.82,40.15853658536586
2019-07-18,32.78,0.82,39.97560975609756
2019-07-19,33.53,0.82,40.890243902439025
2019-07-22,33.45,0.82,40.79268292682927
2019-07-23,33.85,0.82,41.28048780487805
2019-07-24,34.01,0.82,41.47560975609756
2019-07-25,33.5,0.82,40.85365853658537
2019-07-26,33.1,0.82,40.36585365853659
2019-07-29,32.29,0.82,39.37804878048781
2019-07-30,33.2,0.82,40.487804878048784
2019-07-31,32.97,0.82,40.207317073170735
2019-08-01,31.21,0.82,38.0609756097561
2019-08-02,31.05,1.89,16.42857142857143
2019-08-05,30.18,1.89,15.968253968253968
2019-08-06,30.89,1.89,16.343915343915345
2019-08-07,30.69,1.89,16.23809523809524
2019-08-08,30.95,1.89,16.375661375661377
2019-08-09,30.41,1.89,16.089947089947092
2019-08-12,30.2,1.89,15.97883597883598
2019-08-13,30.57,1.89,16.174603174603174
2019-08-14,29.39,1.89,15.55026455026455
2019-08-15,29.44,1.89,15.576719576719578
2019-08-16,29.98,1.89,15.862433862433864
2019-08-19,30.25,1.89,16.005291005291006
2019-08-20,29.75,1.89,15.740740740740742
2019-08-21,29.59,1.89,15.656084656084657
2019-08-22,29.49,1.89,15.603174603174603
2019-08-23,28.23,1.89,14.936507936507937
2019-08-26,28.22,1.89,14.931216931216932
2019-08-27,27.73,1.89,14.671957671957673
2019-08-28,28.01,1.89,14.820105820105821
2019-08-29,28.49,1.89,15.074074074074074
2019-08-30,28.68,1.89,15.174603174603176
2019-09-03,27.46,1.89,14.52910052910053
2019-09-04,26.77,1.89,14.164021164021165
2019-09-05,28.26,1.89,14.952380952380954
2019-09-06,28.16,1.89,14.8994708994709
2019-09-09,28.77,1.89,15.222222222222223
2019-09-10,30.37,1.89,16.06878306878307
2019-09-11,30.22,1.89,15.989417989417989
2019-09-12,30.74,1.89,16.264550264550266
2019-09-13,31.23,1.89,16.523809523809526
2019-09-16,31.85,1.89,16.851851851851855
2019-09-17,31.06,1.89,16.433862433862434
2019-09-18,30.75,1.89,16.269841269841272
2019-09-19,30.03,1.89,15.888888888888891
2019-09-20,29.5,1.89,15.60846560846561
2019-09-23,29.3,1.89,15.502645502645503
2019-09-24,28.93,1.89,15.306878306878307
2019-09-25,29.31,1.89,15.507936507936508
2019-09-26,29.18,1.89,15.43915343915344
2019-09-27,28.68,1.89,15.174603174603176
2019-09-30,28.29,1.89,14.968253968253968
2019-10-01,27.06,1.89,14.317460317460318
2019-10-02,27.12,1.89,14.34920634920635
2019-10-03,27.83,1.89,14.724867724867725
2019-10-04,28.22,1.89,14.931216931216932
2019-10-07,27.57,1.89,14.587301587301589
2019-10-08,27.01,1.89,14.291005291005293
2019-10-09,27.33,1.89,14.46031746031746
2019-10-10,28.13,1.89,14.883597883597885
2019-10-11,29.57,1.89,15.645502645502646
2019-10-14,29.07,1.89,15.380952380952381
2019-10-15,29.39,1.89,15.55026455026455
2019-10-16,29.45,1.89,15.582010582010582
2019-10-17,29.66,1.89,15.693121693121695
2019-10-18,30.85,1.89,16.322751322751323
2019-10-21,31.11,1.89,16.460317460317462
2019-10-22,31.98,1.89,16.92063492063492
2019-10-23,32.56,1.89,17.227513227513228
2019-10-24,32.26,1.89,17.06878306878307
2019-10-25,32.79,1.89,17.349206349206348
2019-10-28,32.32,1.89,17.1005291005291
2019-10-29,33.02,1.89,17.470899470899475
2019-10-30,32.11,1.89,16.98941798941799
2019-10-31,31.83,1.89,16.841269841269842
2019-11-01,32.85,1.89,17.380952380952383
2019-11-04,33.44,1.89,17.693121693121693
2019-11-05,32.64,1.89,17.269841269841272
2019-11-06,32.73,1.89,17.317460317460316
2019-11-07,33.24,1.89,17.58730158730159
2019-11-08,33.73,1.89,17.846560846560845
2019-11-11,33.82,1.89,17.894179894179896
2019-11-12,33.63,1.89,17.793650793650794
2019-11-13,33.38,1.89,17.661375661375665
2019-11-14,33.0,1.89,17.460317460317462
2019-11-15,33.65,1.89,17.804232804232804
2019-11-18,33.74,1.89,17.851851851851855
2019-11-19,33.66,1.89,17.80952380952381
2019-11-20,33.58,1.89,17.767195767195766
2019-11-21,33.2,1.89,17.56613756613757
2019-11-22,33.66,1.89,17.80952380952381
2019-11-25,33.95,1.89,17.962962962962965
2019-11-26,33.94,1.89,17.95767195767196
2019-11-27,34.12,1.89,18.052910052910054
2019-11-29,33.87,1.89,17.92063492063492
2019-12-02,33.54,1.89,17.746031746031747
2019-12-03,33.27,1.89,17.603174603174605
2019-12-04,33.38,1.89,17.661375661375665
2019-12-05,33.52,1.89,17.735449735449738
2019-12-06,34.09,1.89,18.037037037037038
2019-12-09,33.85,1.89,17.91005291005291
2019-12-10,33.44,1.89,17.693121693121693
2019-12-11,34.29,1.89,18.142857142857142
2019-12-12,35.02,1.89,18.529100529100532
2019-12-13,35.54,1.89,18.804232804232804
