date,UPS,UPS_EPS,PE Ratio
2013-06-05,84.96,1.09,77.94495412844036
2013-06-06,84.76,1.09,77.76146788990826
2013-06-07,86.37,1.09,79.23853211009174
2013-06-10,86.35,1.09,79.22018348623853
2013-06-11,85.65,1.09,78.57798165137615
2013-06-12,85.51,1.09,78.44954128440367
2013-06-13,86.32,1.09,79.1926605504587
2013-06-14,85.91,1.09,78.81651376146787
2013-06-17,86.54,1.09,79.39449541284404
2013-06-18,87.43,1.09,80.21100917431193
2013-06-19,86.37,1.09,79.23853211009174
2013-06-20,84.89,1.09,77.88073394495413
2013-06-21,85.41,1.09,78.35779816513761
2013-06-24,85.27,1.09,78.22935779816513
2013-06-25,85.72,1.09,78.64220183486238
2013-06-26,86.42,1.09,79.28440366972477
2013-06-27,87.09,1.09,79.89908256880733
2013-06-28,86.48,1.09,79.3394495412844
2013-07-01,87.05,1.09,79.8623853211009
2013-07-02,86.61,1.09,79.45871559633026
2013-07-03,86.16,1.09,79.04587155963301
2013-07-05,87.54,1.09,80.31192660550458
2013-07-08,88.35,1.09,81.05504587155963
2013-07-09,89.73,1.09,82.3211009174312
2013-07-10,90.24,1.09,82.78899082568806
2013-07-11,91.45,1.09,83.89908256880733
2013-07-12,86.12,1.09,79.0091743119266
2013-07-15,85.48,1.09,78.42201834862385
2013-07-16,85.98,1.09,78.88073394495413
2013-07-17,86.65,1.09,79.4954128440367
2013-07-18,87.85,1.09,80.59633027522935
2013-07-19,88.08,1.09,80.80733944954127
2013-07-22,87.61,1.09,80.37614678899082
2013-07-23,87.51,1.09,80.28440366972477
2013-07-24,86.98,1.09,79.79816513761467
2013-07-25,86.83,1.09,79.66055045871559
2013-07-26,86.99,1.09,79.80733944954127
2013-07-29,86.81,1.09,79.64220183486238
2013-07-30,86.41,1.09,79.27522935779815
2013-07-31,86.8,1.09,79.63302752293578
2013-08-01,88.04,1.09,80.77064220183486
2013-08-02,87.92,1.13,77.80530973451329
2013-08-05,87.86,1.13,77.75221238938053
2013-08-06,87.95,1.13,77.83185840707965
2013-08-07,87.88,1.13,77.76991150442478
2013-08-08,88.12,1.13,77.98230088495576
2013-08-09,87.81,1.13,77.70796460176992
2013-08-12,87.77,1.13,77.67256637168143
2013-08-13,87.71,1.13,77.61946902654867
2013-08-14,87.45,1.13,77.38938053097345
2013-08-15,85.96,1.13,76.070796460177
2013-08-16,86.05,1.13,76.15044247787611
2013-08-19,86.08,1.13,76.17699115044249
2013-08-20,86.3,1.13,76.3716814159292
2013-08-21,86.09,1.13,76.18584070796462
2013-08-22,86.96,1.13,76.95575221238938
2013-08-23,87.17,1.13,77.14159292035399
2013-08-26,87.2,1.13,77.16814159292036
2013-08-27,85.84,1.13,75.96460176991151
2013-08-28,85.64,1.13,75.78761061946904
2013-08-29,85.71,1.13,75.8495575221239
2013-08-30,85.58,1.13,75.7345132743363
2013-09-03,85.96,1.13,76.070796460177
2013-09-04,86.55,1.13,76.59292035398231
2013-09-05,86.81,1.13,76.82300884955752
2013-09-06,86.76,1.13,76.77876106194691
2013-09-09,87.13,1.13,77.1061946902655
2013-09-10,88.07,1.13,77.93805309734513
2013-09-11,88.75,1.13,78.53982300884957
2013-09-12,88.59,1.13,78.39823008849558
2013-09-13,88.66,1.13,78.46017699115045
2013-09-16,89.59,1.13,79.28318584070797
2013-09-17,89.89,1.13,79.54867256637169
2013-09-18,90.97,1.13,80.50442477876106
2013-09-19,91.7,1.13,81.15044247787611
2013-09-20,91.55,1.13,81.01769911504425
2013-09-23,91.29,1.13,80.78761061946904
2013-09-24,91.26,1.13,80.76106194690267
2013-09-25,91.0,1.13,80.53097345132744
2013-09-26,91.8,1.13,81.23893805309736
2013-09-27,91.25,1.13,80.75221238938055
2013-09-30,91.37,1.13,80.85840707964603
2013-10-01,91.8,1.13,81.23893805309736
2013-10-02,91.28,1.13,80.77876106194691
2013-10-03,90.1,1.13,79.73451327433628
2013-10-04,91.0,1.13,80.53097345132744
2013-10-07,90.03,1.13,79.67256637168143
2013-10-08,88.93,1.13,78.6991150442478
2013-10-09,88.7,1.13,78.49557522123895
2013-10-10,90.28,1.13,79.89380530973452
2013-10-11,90.77,1.13,80.32743362831859
2013-10-14,90.36,1.13,79.96460176991151
2013-10-15,90.28,1.13,79.89380530973452
2013-10-16,91.33,1.13,80.82300884955752
2013-10-17,91.92,1.13,81.34513274336284
2013-10-18,93.0,1.13,82.30088495575222
2013-10-21,93.78,1.13,82.99115044247789
2013-10-22,93.77,1.13,82.98230088495576
2013-10-23,93.95,1.13,83.14159292035399
2013-10-24,94.49,1.13,83.61946902654867
2013-10-25,95.61,1.13,84.61061946902656
2013-10-28,97.77,1.13,86.52212389380531
2013-10-29,98.31,1.13,87.00000000000001
2013-10-30,98.28,1.13,86.97345132743364
2013-10-31,98.24,1.13,86.93805309734513
2013-11-01,98.22,1.13,86.9203539823009
2013-11-04,99.88,1.13,88.38938053097345
2013-11-05,100.3,1.18,85.0
2013-11-06,99.1,1.18,83.98305084745763
2013-11-07,98.59,1.18,83.55084745762713
2013-11-08,99.62,1.18,84.42372881355934
2013-11-11,99.28,1.18,84.13559322033899
2013-11-12,99.82,1.18,84.59322033898304
2013-11-13,101.04,1.18,85.6271186440678
2013-11-14,100.97,1.18,85.5677966101695
2013-11-15,100.94,1.18,85.54237288135593
2013-11-18,101.28,1.18,85.83050847457628
2013-11-19,100.72,1.18,85.35593220338984
2013-11-20,100.13,1.18,84.85593220338983
2013-11-21,101.13,1.18,85.70338983050847
2013-11-22,101.98,1.18,86.42372881355934
2013-11-25,101.22,1.18,85.77966101694916
2013-11-26,102.29,1.18,86.68644067796612
2013-11-27,102.54,1.18,86.89830508474577
2013-11-29,102.38,1.18,86.76271186440678
2013-12-02,102.33,1.18,86.72033898305085
2013-12-03,101.9,1.18,86.35593220338984
2013-12-04,101.72,1.18,86.20338983050848
2013-12-05,101.63,1.18,86.12711864406779
2013-12-06,102.43,1.18,86.80508474576273
2013-12-09,102.34,1.18,86.72881355932203
2013-12-10,101.73,1.18,86.21186440677967
2013-12-11,100.87,1.18,85.48305084745763
2013-12-12,100.95,1.18,85.55084745762713
2013-12-13,101.38,1.18,85.91525423728814
2013-12-16,102.13,1.18,86.55084745762711
2013-12-17,101.98,1.18,86.42372881355934
2013-12-18,102.98,1.18,87.27118644067798
2013-12-19,103.18,1.18,87.4406779661017
2013-12-20,103.33,1.18,87.5677966101695
2013-12-23,103.96,1.18,88.10169491525424
2013-12-24,104.46,1.18,88.52542372881356
2013-12-26,104.67,1.18,88.70338983050848
2013-12-27,104.72,1.18,88.74576271186442
2013-12-30,104.92,1.18,88.91525423728814
2013-12-31,105.08,1.18,89.05084745762713
2014-01-02,103.32,1.18,87.5593220338983
2014-01-03,103.09,1.18,87.36440677966102
2014-01-06,101.75,1.18,86.22881355932203
2014-01-07,102.08,1.18,86.50847457627118
2014-01-08,102.0,1.18,86.4406779661017
2014-01-09,102.12,1.18,86.54237288135594
2014-01-10,102.52,1.18,86.88135593220339
2014-01-13,100.23,1.18,84.9406779661017
2014-01-14,100.93,1.18,85.53389830508476
2014-01-15,101.05,1.18,85.63559322033899
2014-01-16,100.49,1.18,85.16101694915254
2014-01-17,99.91,1.18,84.66949152542374
2014-01-21,98.57,1.18,83.53389830508475
2014-01-22,98.99,1.18,83.88983050847457
2014-01-23,97.94,1.18,83.0
2014-01-24,96.33,1.18,81.63559322033899
2014-01-27,95.17,1.18,80.65254237288136
2014-01-28,95.81,1.18,81.1949152542373
2014-01-29,95.33,1.18,80.78813559322035
2014-01-30,95.78,1.18,81.16949152542374
2014-01-31,95.23,1.18,80.70338983050848
2014-02-03,93.62,1.18,79.33898305084746
2014-02-04,93.89,1.18,79.5677966101695
2014-02-05,93.76,1.18,79.45762711864407
2014-02-06,94.74,1.18,80.28813559322033
2014-02-07,95.37,1.18,80.8220338983051
2014-02-10,94.73,1.18,80.27966101694916
2014-02-11,96.16,1.18,81.49152542372882
2014-02-12,96.03,1.18,81.38135593220339
2014-02-13,96.56,1.18,81.83050847457628
2014-02-14,97.24,1.18,82.40677966101696
2014-02-18,96.49,1.18,81.77118644067797
2014-02-19,95.18,1.18,80.66101694915255
2014-02-20,95.67,1.18,81.07627118644068
2014-02-21,96.11,1.18,81.44915254237289
2014-02-24,95.95,1.18,81.31355932203391
2014-02-25,95.45,1.18,80.88983050847459
2014-02-26,95.2,1.18,80.67796610169492
2014-02-27,95.55,1.18,80.97457627118644
2014-02-28,95.77,1.25,76.616
2014-03-03,95.78,1.25,76.624
2014-03-04,96.98,1.25,77.584
2014-03-05,97.08,1.25,77.664
2014-03-06,97.86,1.25,78.288
2014-03-07,98.22,1.25,78.576
2014-03-10,98.74,1.25,78.99199999999999
2014-03-11,98.31,1.25,78.648
2014-03-12,98.52,1.25,78.816
2014-03-13,97.1,1.25,77.67999999999999
2014-03-14,96.27,1.25,77.01599999999999
2014-03-17,96.99,1.25,77.592
2014-03-18,97.41,1.25,77.928
2014-03-19,96.95,1.25,77.56
2014-03-20,96.91,1.25,77.52799999999999
2014-03-21,96.86,1.25,77.488
2014-03-24,97.34,1.25,77.872
2014-03-25,97.65,1.25,78.12
2014-03-26,96.75,1.25,77.4
2014-03-27,97.05,1.25,77.64
2014-03-28,97.34,1.25,77.872
2014-03-31,97.38,1.25,77.904
2014-04-01,97.34,1.25,77.872
2014-04-02,97.97,1.25,78.376
2014-04-03,98.52,1.25,78.816
2014-04-04,98.1,1.25,78.47999999999999
2014-04-07,97.36,1.25,77.888
2014-04-08,97.42,1.25,77.936
2014-04-09,97.85,1.25,78.28
2014-04-10,96.63,1.25,77.304
2014-04-11,96.27,1.25,77.01599999999999
2014-04-14,96.09,1.25,76.872
2014-04-15,95.78,1.25,76.624
2014-04-16,97.35,1.25,77.88
2014-04-17,98.0,1.25,78.4
2014-04-21,98.9,1.25,79.12
2014-04-22,99.0,1.25,79.2
2014-04-23,99.24,1.25,79.392
2014-04-24,98.64,1.25,78.912
2014-04-25,97.4,1.25,77.92
2014-04-28,98.26,1.25,78.608
2014-04-29,98.01,1.25,78.408
2014-04-30,98.5,1.25,78.8
2014-05-01,98.11,1.25,78.488
2014-05-02,98.56,1.25,78.848
2014-05-05,97.95,1.25,78.36
2014-05-06,97.38,1.25,77.904
2014-05-07,98.83,1.25,79.064
2014-05-08,98.99,0.99,99.98989898989899
2014-05-09,99.76,0.99,100.76767676767678
2014-05-12,101.51,0.99,102.53535353535354
2014-05-13,102.51,0.99,103.54545454545455
2014-05-14,102.04,0.99,103.07070707070707
2014-05-15,100.46,0.99,101.47474747474747
2014-05-16,101.33,0.99,102.35353535353535
2014-05-19,101.39,0.99,102.41414141414141
2014-05-20,100.53,0.99,101.54545454545455
2014-05-21,101.74,0.99,102.76767676767676
2014-05-22,101.66,0.99,102.68686868686868
2014-05-23,102.73,0.99,103.76767676767678
2014-05-27,103.17,0.99,104.21212121212122
2014-05-28,103.41,0.99,104.45454545454545
2014-05-29,104.06,0.99,105.11111111111111
2014-05-30,103.88,0.99,104.92929292929293
2014-06-02,104.08,0.99,105.13131313131314
2014-06-03,103.43,0.99,104.47474747474749
2014-06-04,102.97,0.99,104.01010101010101
2014-06-05,103.62,0.99,104.66666666666667
2014-06-06,103.59,0.99,104.63636363636364
2014-06-09,103.49,0.99,104.53535353535354
2014-06-10,102.91,0.99,103.94949494949495
2014-06-11,102.5,0.99,103.53535353535354
2014-06-12,100.89,0.99,101.9090909090909
2014-06-13,101.03,0.99,102.05050505050505
2014-06-16,101.18,0.99,102.20202020202021
2014-06-17,101.61,0.99,102.63636363636364
2014-06-18,102.79,0.99,103.82828282828284
2014-06-19,102.37,0.99,103.40404040404042
2014-06-20,102.5,0.99,103.53535353535354
2014-06-23,102.46,0.99,103.4949494949495
2014-06-24,101.73,0.99,102.75757575757576
2014-06-25,102.41,0.99,103.44444444444444
2014-06-26,102.64,0.99,103.67676767676768
2014-06-27,102.71,0.99,103.74747474747474
2014-06-30,102.66,0.99,103.69696969696969
2014-07-01,102.85,0.99,103.88888888888889
2014-07-02,103.55,0.99,104.5959595959596
2014-07-03,103.88,0.99,104.92929292929293
2014-07-07,103.24,0.99,104.28282828282828
2014-07-08,102.9,0.99,103.93939393939395
2014-07-09,102.98,0.99,104.02020202020202
2014-07-10,102.09,0.99,103.12121212121212
2014-07-11,102.53,0.99,103.56565656565657
2014-07-14,103.45,0.99,104.4949494949495
2014-07-15,104.29,0.99,105.34343434343435
2014-07-16,104.52,0.99,105.57575757575758
2014-07-17,102.65,0.99,103.68686868686869
2014-07-18,103.82,0.99,104.86868686868686
2014-07-21,104.06,0.99,105.11111111111111
2014-07-22,104.48,0.99,105.53535353535354
2014-07-23,104.34,0.99,105.3939393939394
2014-07-24,104.09,0.99,105.14141414141415
2014-07-25,103.57,0.99,104.6161616161616
2014-07-28,102.66,0.99,103.69696969696969
2014-07-29,98.86,0.99,99.85858585858585
2014-07-30,99.35,0.99,100.35353535353535
2014-07-31,97.09,0.99,98.07070707070707
2014-08-01,97.03,0.99,98.01010101010101
2014-08-04,97.18,0.99,98.16161616161617
2014-08-05,96.51,0.99,97.48484848484848
2014-08-06,95.73,0.49,195.3673469387755
2014-08-07,95.05,0.49,193.9795918367347
2014-08-08,95.94,0.49,195.79591836734693
2014-08-11,96.07,0.49,196.0612244897959
2014-08-12,96.41,0.49,196.75510204081633
2014-08-13,96.62,0.49,197.18367346938777
2014-08-14,96.07,0.49,196.0612244897959
2014-08-15,96.85,0.49,197.6530612244898
2014-08-18,97.62,0.49,199.22448979591837
2014-08-19,98.27,0.49,200.55102040816325
2014-08-20,98.8,0.49,201.6326530612245
2014-08-21,98.41,0.49,200.83673469387756
2014-08-22,97.77,0.49,199.53061224489795
2014-08-25,97.9,0.49,199.79591836734696
2014-08-26,97.42,0.49,198.81632653061226
2014-08-27,97.38,0.49,198.73469387755102
2014-08-28,97.44,0.49,198.85714285714286
2014-08-29,97.33,0.49,198.6326530612245
2014-09-02,97.95,0.49,199.8979591836735
2014-09-03,97.97,0.49,199.9387755102041
2014-09-04,98.47,0.49,200.9591836734694
2014-09-05,98.86,0.49,201.75510204081633
2014-09-08,98.42,0.49,200.85714285714286
2014-09-09,97.71,0.49,199.40816326530611
2014-09-10,97.62,0.49,199.22448979591837
2014-09-11,97.94,0.49,199.87755102040816
2014-09-12,98.05,0.49,200.10204081632654
2014-09-15,97.62,0.49,199.22448979591837
2014-09-16,97.96,0.49,199.91836734693877
2014-09-17,99.39,0.49,202.83673469387756
2014-09-18,99.63,0.49,203.32653061224488
2014-09-19,99.44,0.49,202.93877551020407
2014-09-22,98.14,0.49,200.28571428571428
2014-09-23,97.32,0.49,198.6122448979592
2014-09-24,98.08,0.49,200.16326530612244
2014-09-25,96.53,0.49,197.0
2014-09-26,97.48,0.49,198.9387755102041
2014-09-29,97.34,0.49,198.65306122448982
2014-09-30,98.29,0.49,200.59183673469389
2014-10-01,96.92,0.49,197.79591836734696
2014-10-02,97.14,0.49,198.24489795918367
2014-10-03,98.79,0.49,201.6122448979592
2014-10-06,98.56,0.49,201.14285714285714
2014-10-07,96.43,0.49,196.79591836734696
2014-10-08,98.14,0.49,200.28571428571428
2014-10-09,96.53,0.49,197.0
2014-10-10,95.78,0.49,195.46938775510205
2014-10-13,94.67,0.49,193.20408163265307
2014-10-14,95.8,0.49,195.51020408163265
2014-10-15,96.45,0.49,196.83673469387756
2014-10-16,95.63,0.49,195.16326530612244
2014-10-17,97.26,0.49,198.48979591836735
2014-10-20,98.08,0.49,200.16326530612244
2014-10-21,100.75,0.49,205.6122448979592
2014-10-22,99.06,0.49,202.16326530612247
2014-10-23,100.48,0.49,205.06122448979593
2014-10-24,100.59,0.49,205.2857142857143
2014-10-27,102.25,0.49,208.67346938775512
2014-10-28,102.9,0.49,210.00000000000003
2014-10-29,102.62,0.49,209.42857142857144
2014-10-30,103.29,0.49,210.79591836734696
2014-10-31,104.91,0.49,214.10204081632654
2014-11-03,105.64,0.49,215.59183673469389
2014-11-04,107.08,0.49,218.53061224489795
2014-11-05,107.54,0.49,219.46938775510205
2014-11-06,108.29,1.33,81.42105263157895
2014-11-07,108.33,1.33,81.45112781954887
2014-11-10,109.05,1.33,81.99248120300751
2014-11-11,108.76,1.33,81.77443609022556
2014-11-12,108.62,1.33,81.66917293233082
2014-11-13,107.79,1.33,81.04511278195488
2014-11-14,106.83,1.33,80.32330827067669
2014-11-17,106.47,1.33,80.05263157894737
2014-11-18,106.03,1.33,79.7218045112782
2014-11-19,105.64,1.33,79.42857142857143
2014-11-20,106.71,1.33,80.23308270676691
2014-11-21,107.35,1.33,80.71428571428571
2014-11-24,107.26,1.33,80.64661654135338
2014-11-25,107.12,1.33,80.54135338345864
2014-11-26,106.98,1.33,80.4360902255639
2014-11-28,109.92,1.33,82.64661654135338
2014-12-01,109.79,1.33,82.54887218045113
2014-12-02,110.41,1.33,83.01503759398496
2014-12-03,110.9,1.33,83.38345864661655
2014-12-04,110.43,1.33,83.03007518796993
2014-12-05,110.98,1.33,83.44360902255639
2014-12-08,110.21,1.33,82.86466165413533
2014-12-09,110.03,1.33,82.72932330827068
2014-12-10,110.06,1.33,82.75187969924812
2014-12-11,110.63,1.33,83.18045112781954
2014-12-12,110.0,1.33,82.70676691729322
2014-12-15,110.75,1.33,83.27067669172932
2014-12-16,109.83,1.33,82.57894736842104
2014-12-17,108.55,1.33,81.61654135338345
2014-12-18,110.93,1.33,83.40601503759399
2014-12-19,110.96,1.33,83.42857142857142
2014-12-22,112.0,1.33,84.21052631578947
2014-12-23,112.45,1.33,84.54887218045113
2014-12-24,112.41,1.33,84.5187969924812
2014-12-26,111.93,1.33,84.15789473684211
2014-12-29,112.45,1.33,84.54887218045113
2014-12-30,112.14,1.33,84.3157894736842
2014-12-31,111.17,1.33,83.58646616541353
2015-01-02,110.38,1.33,82.99248120300751
2015-01-05,108.17,1.33,81.33082706766918
2015-01-06,107.46,1.33,80.79699248120299
2015-01-07,108.46,1.33,81.54887218045111
2015-01-08,110.41,1.33,83.01503759398496
2015-01-09,109.6,1.33,82.40601503759397
2015-01-12,109.64,1.33,82.4360902255639
2015-01-13,110.11,1.33,82.78947368421052
2015-01-14,109.37,1.33,82.23308270676692
2015-01-15,109.29,1.33,82.17293233082707
2015-01-16,110.3,1.33,82.93233082706766
2015-01-20,111.31,1.33,83.69172932330827
2015-01-21,111.68,1.33,83.96992481203007
2015-01-22,114.25,1.33,85.90225563909775
2015-01-23,102.93,1.33,77.39097744360902
2015-01-26,102.35,1.33,76.9548872180451
2015-01-27,100.85,1.33,75.82706766917292
2015-01-28,99.3,1.33,74.66165413533834
2015-01-29,100.42,1.33,75.50375939849624
2015-01-30,98.84,1.33,74.3157894736842
2015-02-02,100.13,1.33,75.28571428571428
2015-02-03,100.57,1.33,75.61654135338345
2015-02-04,100.53,1.33,75.58646616541353
2015-02-05,101.46,1.33,76.28571428571428
2015-02-06,100.67,1.33,75.69172932330827
2015-02-09,100.46,1.33,75.53383458646616
2015-02-10,101.08,1.33,76.0
2015-02-11,100.91,1.33,75.87218045112782
2015-02-12,101.41,1.33,76.24812030075188
2015-02-13,101.79,1.33,76.53383458646617
2015-02-17,102.51,1.33,77.07518796992481
2015-02-18,102.62,1.33,77.15789473684211
2015-02-19,101.7,1.33,76.46616541353383
2015-02-20,101.96,1.33,76.66165413533834
2015-02-23,101.77,1.33,76.5187969924812
2015-02-24,102.32,1.33,76.93233082706766
2015-02-25,101.96,1.33,76.66165413533834
2015-02-26,101.86,1.33,76.58646616541353
2015-02-27,101.73,0.5,203.46
2015-03-02,101.93,0.5,203.86
2015-03-03,101.5,0.5,203.0
2015-03-04,100.42,0.5,200.84
2015-03-05,100.72,0.5,201.44
2015-03-06,100.62,0.5,201.24
2015-03-09,100.55,0.5,201.1
2015-03-10,99.47,0.5,198.94
2015-03-11,98.72,0.5,197.44
2015-03-12,99.67,0.5,199.34
2015-03-13,98.53,0.5,197.06
2015-03-16,100.26,0.5,200.52
2015-03-17,99.6,0.5,199.2
2015-03-18,100.26,0.5,200.52
2015-03-19,99.91,0.5,199.82
2015-03-20,100.25,0.5,200.5
2015-03-23,99.88,0.5,199.76
2015-03-24,99.26,0.5,198.52
2015-03-25,97.46,0.5,194.92
2015-03-26,96.64,0.5,193.28
2015-03-27,96.59,0.5,193.18
2015-03-30,97.27,0.5,194.54
2015-03-31,96.94,0.5,193.88
2015-04-01,96.54,0.5,193.08
2015-04-02,96.47,0.5,192.94
2015-04-06,96.84,0.5,193.68
2015-04-07,96.68,0.5,193.36
2015-04-08,96.67,0.5,193.34
2015-04-09,96.7,0.5,193.4
2015-04-10,96.79,0.5,193.58
2015-04-13,96.15,0.5,192.3
2015-04-14,96.55,0.5,193.1
2015-04-15,96.62,0.5,193.24
2015-04-16,96.14,0.5,192.28
2015-04-17,95.38,0.5,190.76
2015-04-20,97.46,0.5,194.92
2015-04-21,97.61,0.5,195.22
2015-04-22,98.14,0.5,196.28
2015-04-23,98.22,0.5,196.44
2015-04-24,98.1,0.5,196.2
2015-04-27,97.43,0.5,194.86
2015-04-28,100.77,0.5,201.54
2015-04-29,101.25,0.5,202.5
2015-04-30,100.53,0.5,201.06
2015-05-01,101.38,0.5,202.76
2015-05-04,101.43,0.5,202.86
2015-05-05,100.11,0.5,200.22
2015-05-06,99.22,0.5,198.44
2015-05-07,99.64,1.13,88.17699115044249
2015-05-08,100.36,1.13,88.81415929203541
2015-05-11,100.53,1.13,88.96460176991151
2015-05-12,99.97,1.13,88.46902654867257
2015-05-13,99.43,1.13,87.99115044247789
2015-05-14,100.67,1.13,89.08849557522124
2015-05-15,102.13,1.13,90.38053097345133
2015-05-18,101.91,1.13,90.1858407079646
2015-05-19,102.08,1.13,90.33628318584071
2015-05-20,101.96,1.13,90.23008849557523
2015-05-21,102.05,1.13,90.30973451327434
2015-05-22,101.43,1.13,89.76106194690267
2015-05-26,100.52,1.13,88.95575221238938
2015-05-27,100.92,1.13,89.30973451327435
2015-05-28,99.87,1.13,88.38053097345134
2015-05-29,99.22,1.13,87.80530973451329
2015-06-01,99.48,1.13,88.0353982300885
2015-06-02,99.43,1.13,87.99115044247789
2015-06-03,100.6,1.13,89.02654867256638
2015-06-04,100.1,1.13,88.58407079646018
2015-06-05,100.51,1.13,88.94690265486727
2015-06-08,99.27,1.13,87.8495575221239
2015-06-09,99.62,1.13,88.15929203539824
2015-06-10,100.46,1.13,88.90265486725664
2015-06-11,101.0,1.13,89.38053097345134
2015-06-12,100.06,1.13,88.54867256637169
2015-06-15,99.96,1.13,88.46017699115045
2015-06-16,100.35,1.13,88.80530973451327
2015-06-17,100.42,1.13,88.86725663716815
2015-06-18,101.4,1.13,89.7345132743363
2015-06-19,100.84,1.13,89.23893805309736
2015-06-22,101.39,1.13,89.72566371681417
2015-06-23,100.75,1.13,89.15929203539824
2015-06-24,99.39,1.13,87.95575221238938
2015-06-25,98.94,1.13,87.55752212389382
2015-06-26,99.35,1.13,87.9203539823009
2015-06-29,97.31,1.13,86.11504424778762
2015-06-30,96.91,1.13,85.76106194690266
2015-07-01,96.94,1.13,85.78761061946904
2015-07-02,97.2,1.13,86.01769911504425
2015-07-06,96.66,1.13,85.53982300884957
2015-07-07,97.5,1.13,86.28318584070797
2015-07-08,95.49,1.13,84.50442477876106
2015-07-09,95.75,1.13,84.7345132743363
2015-07-10,96.96,1.13,85.80530973451327
2015-07-13,97.76,1.13,86.5132743362832
2015-07-14,97.87,1.13,86.61061946902656
2015-07-15,97.18,1.13,86.00000000000001
2015-07-16,97.48,1.13,86.26548672566373
2015-07-17,97.6,1.13,86.3716814159292
2015-07-20,97.59,1.13,86.36283185840709
2015-07-21,97.96,1.13,86.69026548672566
2015-07-22,97.23,1.13,86.04424778761063
2015-07-23,96.11,1.13,85.05309734513276
2015-07-24,94.75,1.13,83.8495575221239
2015-07-27,95.12,1.13,84.17699115044249
2015-07-28,99.94,1.13,88.4424778761062
2015-07-29,100.89,1.13,89.28318584070797
2015-07-30,101.4,1.13,89.7345132743363
2015-07-31,102.36,1.13,90.58407079646018
