date,SYK,SYK_EPS,PE Ratio
1995-02-23,5.45,0.04,136.25
1995-02-24,5.38,0.04,134.5
1995-02-27,5.27,0.04,131.75
1995-02-28,5.44,0.04,136.0
1995-03-01,5.36,0.04,134.0
1995-03-02,5.36,0.04,134.0
1995-03-03,5.44,0.04,136.0
1995-03-06,5.42,0.04,135.5
1995-03-07,5.23,0.04,130.75
1995-03-08,5.3,0.04,132.5
1995-03-09,5.38,0.04,134.5
1995-03-10,5.53,0.04,138.25
1995-03-13,5.58,0.04,139.5
1995-03-14,5.56,0.04,139.0
1995-03-15,5.56,0.04,139.0
1995-03-16,5.56,0.04,139.0
1995-03-17,5.61,0.04,140.25
1995-03-20,5.69,0.04,142.25
1995-03-21,5.91,0.04,147.75
1995-03-22,5.88,0.04,147.0
1995-03-23,5.84,0.04,146.0
1995-03-24,5.8,0.04,145.0
1995-03-27,5.72,0.04,143.0
1995-03-28,5.91,0.04,147.75
1995-03-29,5.81,0.04,145.25
1995-03-30,5.75,0.04,143.75
1995-03-31,5.72,0.04,143.0
1995-04-03,5.63,0.04,140.75
1995-04-04,5.77,0.04,144.25
1995-04-05,5.77,0.04,144.25
1995-04-06,5.56,0.04,139.0
1995-04-07,5.75,0.04,143.75
1995-04-10,5.84,0.04,146.0
1995-04-11,5.86,0.04,146.5
1995-04-12,6.0,0.04,150.0
1995-04-13,5.92,0.04,148.0
1995-04-17,5.69,0.04,142.25
1995-04-18,5.55,0.04,138.75
1995-04-19,5.54,0.04,138.5
1995-04-20,5.62,0.04,140.5
1995-04-21,5.78,0.04,144.5
1995-04-24,5.81,0.04,145.25
1995-04-25,5.77,0.04,144.25
1995-04-26,5.84,0.04,146.0
1995-04-27,5.73,0.04,143.25
1995-04-28,5.64,0.04,141.0
1995-05-01,5.53,0.04,138.25
1995-05-02,5.55,0.04,138.75
1995-05-03,5.5,0.04,137.5
1995-05-04,5.34,0.04,133.5
1995-05-05,5.23,0.04,130.75
1995-05-08,5.19,0.04,129.75
1995-05-09,5.61,0.04,140.25
1995-05-10,5.58,0.04,139.5
1995-05-11,5.52,0.04,138.0
1995-05-12,5.61,0.05,112.2
1995-05-15,5.53,0.05,110.6
1995-05-16,5.42,0.05,108.39999999999999
1995-05-17,5.49,0.05,109.8
1995-05-18,5.34,0.05,106.8
1995-05-19,5.28,0.05,105.6
1995-05-22,5.22,0.05,104.39999999999999
1995-05-23,5.08,0.05,101.6
1995-05-24,5.27,0.05,105.39999999999999
1995-05-25,5.02,0.05,100.39999999999999
1995-05-26,4.99,0.05,99.8
1995-05-30,4.95,0.05,99.0
1995-05-31,4.8,0.05,95.99999999999999
1995-06-01,4.84,0.05,96.8
1995-06-02,4.8,0.05,95.99999999999999
1995-06-05,4.81,0.05,96.19999999999999
1995-06-06,4.81,0.05,96.19999999999999
1995-06-07,4.77,0.05,95.39999999999999
1995-06-08,4.86,0.05,97.2
1995-06-09,5.02,0.05,100.39999999999999
1995-06-12,4.73,0.05,94.60000000000001
1995-06-13,5.0,0.05,100.0
1995-06-14,4.78,0.05,95.6
1995-06-15,4.8,0.05,95.99999999999999
1995-06-16,4.84,0.05,96.8
1995-06-19,4.83,0.05,96.6
1995-06-20,4.89,0.05,97.79999999999998
1995-06-21,4.92,0.05,98.39999999999999
1995-06-22,5.27,0.05,105.39999999999999
1995-06-23,5.25,0.05,105.0
1995-06-26,5.25,0.05,105.0
1995-06-27,5.05,0.05,100.99999999999999
1995-06-28,4.97,0.05,99.39999999999999
1995-06-29,4.94,0.05,98.8
1995-06-30,4.8,0.05,95.99999999999999
1995-07-03,4.75,0.05,95.0
1995-07-05,5.02,0.05,100.39999999999999
1995-07-06,5.23,0.05,104.60000000000001
1995-07-07,5.36,0.05,107.2
1995-07-10,5.33,0.05,106.6
1995-07-11,5.41,0.05,108.2
1995-07-12,5.56,0.05,111.19999999999999
1995-07-13,5.66,0.05,113.2
1995-07-14,5.64,0.05,112.79999999999998
1995-07-17,5.69,0.05,113.8
1995-07-18,5.73,0.05,114.60000000000001
1995-07-19,5.58,0.05,111.6
1995-07-20,5.48,0.05,109.60000000000001
1995-07-21,5.47,0.05,109.39999999999999
1995-07-24,5.45,0.05,109.0
1995-07-25,5.47,0.05,109.39999999999999
1995-07-26,5.52,0.05,110.39999999999999
1995-07-27,5.5,0.05,110.0
1995-07-28,5.42,0.05,108.39999999999999
1995-07-31,5.47,0.05,109.39999999999999
1995-08-01,5.41,0.05,108.2
1995-08-02,5.36,0.05,107.2
1995-08-03,5.31,0.05,106.19999999999999
1995-08-04,5.28,0.05,105.6
1995-08-07,5.24,0.05,104.8
1995-08-08,5.17,0.05,103.39999999999999
1995-08-09,5.28,0.05,105.6
1995-08-10,5.2,0.05,104.0
1995-08-11,5.11,0.05,102.2
1995-08-14,5.38,0.05,107.6
1995-08-15,5.3,0.05,105.99999999999999
1995-08-16,5.33,0.05,106.6
1995-08-17,5.48,0.05,109.60000000000001
1995-08-18,5.44,0.05,108.8
1995-08-21,5.34,0.05,106.8
1995-08-22,5.3,0.05,105.99999999999999
1995-08-23,5.36,0.05,107.2
1995-08-24,5.12,0.05,102.39999999999999
1995-08-25,5.23,0.05,104.60000000000001
1995-08-28,5.22,0.05,104.39999999999999
1995-08-29,5.25,0.05,105.0
1995-08-30,5.25,0.05,105.0
1995-08-31,5.22,0.05,104.39999999999999
1995-09-01,5.48,0.05,109.60000000000001
1995-09-05,5.58,0.05,111.6
1995-09-06,5.53,0.05,110.6
1995-09-07,5.42,0.05,108.39999999999999
1995-09-08,5.36,0.05,107.2
1995-09-11,5.33,0.05,106.6
1995-09-12,5.34,0.05,106.8
1995-09-13,5.34,0.05,106.8
1995-09-14,5.34,0.05,106.8
1995-09-15,5.27,0.05,105.39999999999999
1995-09-18,5.25,0.05,105.0
1995-09-19,5.38,0.05,107.6
1995-09-20,5.38,0.05,107.6
1995-09-21,5.66,0.05,113.2
1995-09-22,5.64,0.05,112.79999999999998
1995-09-25,5.67,0.05,113.39999999999999
1995-09-26,5.61,0.05,112.2
1995-09-27,5.69,0.05,113.8
1995-09-28,5.8,0.05,115.99999999999999
1995-09-29,5.83,0.05,116.6
1995-10-02,5.64,0.05,112.79999999999998
1995-10-03,5.77,0.05,115.39999999999999
1995-10-04,5.66,0.05,113.2
1995-10-05,5.56,0.05,111.19999999999999
1995-10-06,5.72,0.05,114.39999999999999
1995-10-09,5.7,0.05,114.0
1995-10-10,5.75,0.05,115.0
1995-10-11,5.81,0.05,116.19999999999999
1995-10-12,6.0,0.05,120.0
1995-10-13,5.94,0.05,118.8
1995-10-16,5.94,0.05,118.8
1995-10-17,6.14,0.05,122.79999999999998
1995-10-18,6.0,0.05,120.0
1995-10-19,6.0,0.05,120.0
1995-10-20,6.0,0.05,120.0
1995-10-23,5.72,0.05,114.39999999999999
1995-10-24,5.88,0.05,117.6
1995-10-25,5.73,0.05,114.60000000000001
1995-10-26,5.7,0.05,114.0
1995-10-27,5.72,0.05,114.39999999999999
1995-10-30,5.7,0.05,114.0
1995-10-31,5.64,0.05,112.79999999999998
1995-11-01,5.77,0.05,115.39999999999999
1995-11-02,5.84,0.05,116.8
1995-11-03,5.91,0.05,118.2
1995-11-06,5.73,0.05,114.60000000000001
1995-11-07,5.69,0.05,113.8
1995-11-08,5.7,0.05,114.0
1995-11-09,5.69,0.05,113.8
1995-11-10,5.75,0.05,115.0
1995-11-13,5.66,0.05,113.2
1995-11-14,5.66,0.05,113.2
1995-11-15,5.86,0.05,117.2
1995-11-16,5.86,0.05,117.2
1995-11-17,5.98,0.05,119.60000000000001
1995-11-20,5.94,0.05,118.8
1995-11-21,6.05,0.05,120.99999999999999
1995-11-22,6.14,0.05,122.79999999999998
1995-11-24,6.27,0.05,125.39999999999999
1995-11-27,6.5,0.05,130.0
1995-11-28,6.56,0.05,131.2
1995-11-29,6.63,0.05,132.6
1995-11-30,6.69,0.05,133.8
1995-12-01,6.7,0.05,134.0
1995-12-04,6.84,0.05,136.79999999999998
1995-12-05,6.86,0.05,137.2
1995-12-06,7.0,0.05,140.0
1995-12-07,6.94,0.05,138.8
1995-12-08,7.03,0.05,140.6
1995-12-11,7.05,0.05,141.0
1995-12-12,7.09,0.05,141.79999999999998
1995-12-13,7.13,0.05,142.6
1995-12-14,6.92,0.05,138.39999999999998
1995-12-15,6.86,0.05,137.2
1995-12-18,6.44,0.05,128.8
1995-12-19,6.27,0.05,125.39999999999999
1995-12-20,6.38,0.05,127.6
1995-12-21,6.69,0.05,133.8
1995-12-22,6.36,0.05,127.2
1995-12-26,6.47,0.05,129.39999999999998
1995-12-27,6.5,0.05,130.0
1995-12-28,6.5,0.05,130.0
1995-12-29,6.56,0.05,131.2
1996-01-02,6.56,0.05,131.2
1996-01-03,6.58,0.05,131.6
1996-01-04,6.48,0.05,129.6
1996-01-05,6.64,0.05,132.79999999999998
1996-01-08,6.64,0.05,132.79999999999998
1996-01-09,6.56,0.05,131.2
1996-01-10,6.5,0.05,130.0
1996-01-11,6.56,0.05,131.2
1996-01-12,6.5,0.05,130.0
1996-01-15,6.47,0.05,129.39999999999998
1996-01-16,6.48,0.05,129.6
1996-01-17,6.47,0.05,129.39999999999998
1996-01-18,6.53,0.05,130.6
1996-01-19,6.42,0.05,128.39999999999998
1996-01-22,6.38,0.05,127.6
1996-01-23,6.11,0.05,122.2
1996-01-24,6.28,0.05,125.6
1996-01-25,6.28,0.05,125.6
1996-01-26,6.59,0.05,131.79999999999998
1996-01-29,6.52,0.05,130.39999999999998
1996-01-30,6.77,0.05,135.39999999999998
1996-01-31,6.98,0.05,139.6
1996-02-01,7.16,0.05,143.2
1996-02-02,7.09,0.05,141.79999999999998
1996-02-05,6.84,0.05,136.79999999999998
1996-02-06,7.03,0.05,140.6
1996-02-07,7.06,0.05,141.2
1996-02-08,7.11,0.05,142.2
1996-02-09,7.13,0.05,142.6
1996-02-12,7.05,0.05,141.0
1996-02-13,6.95,0.05,139.0
1996-02-14,6.7,0.05,134.0
1996-02-15,6.89,0.05,137.79999999999998
1996-02-16,6.63,0.05,132.6
1996-02-20,6.36,0.05,127.2
1996-02-21,6.69,0.05,133.8
1996-02-22,6.89,0.05,137.79999999999998
1996-02-23,6.78,0.05,135.6
1996-02-26,6.73,0.05,134.6
1996-02-27,6.77,0.05,135.39999999999998
1996-02-28,6.84,0.05,136.79999999999998
1996-02-29,6.78,0.05,135.6
1996-03-01,6.75,0.05,135.0
1996-03-04,6.72,0.05,134.39999999999998
1996-03-05,6.78,0.05,135.6
1996-03-06,6.72,0.05,134.39999999999998
1996-03-07,6.75,0.05,135.0
1996-03-08,6.58,0.05,131.6
1996-03-11,6.41,0.05,128.2
1996-03-12,6.2,0.05,124.0
1996-03-13,6.27,0.05,125.39999999999999
1996-03-14,6.23,0.05,124.60000000000001
1996-03-15,6.27,0.05,125.39999999999999
1996-03-18,6.27,0.05,125.39999999999999
1996-03-19,6.28,0.05,125.6
1996-03-20,6.23,0.05,124.60000000000001
1996-03-21,6.27,0.05,125.39999999999999
1996-03-22,6.3,0.05,125.99999999999999
1996-03-25,6.02,0.05,120.39999999999999
1996-03-26,5.89,0.05,117.79999999999998
1996-03-27,5.94,0.05,118.8
1996-03-28,6.41,0.05,128.2
1996-03-29,6.15,0.05,123.0
1996-04-01,6.13,0.05,122.6
1996-04-02,6.08,0.05,121.6
1996-04-03,6.11,0.05,122.2
1996-04-04,6.0,0.05,120.0
1996-04-08,5.67,0.05,113.39999999999999
1996-04-09,5.58,0.05,111.6
1996-04-10,5.61,0.05,112.2
1996-04-11,5.63,0.05,112.6
1996-04-12,5.75,0.05,115.0
1996-04-15,5.81,0.05,116.19999999999999
1996-04-16,5.59,0.05,111.8
1996-04-17,5.59,0.05,111.8
1996-04-18,5.64,0.05,112.79999999999998
1996-04-19,5.45,0.05,109.0
1996-04-22,5.25,0.05,105.0
1996-04-23,5.5,0.05,110.0
1996-04-24,5.7,0.05,114.0
1996-04-25,6.0,0.05,120.0
1996-04-26,5.98,0.05,119.60000000000001
1996-04-29,6.03,0.05,120.6
1996-04-30,6.05,0.05,120.99999999999999
1996-05-01,6.09,0.05,121.8
1996-05-02,5.89,0.05,117.79999999999998
1996-05-03,6.02,0.05,120.39999999999999
1996-05-06,5.98,0.05,119.60000000000001
1996-05-07,5.94,0.05,118.8
1996-05-08,5.88,0.05,117.6
1996-05-09,6.0,0.05,120.0
1996-05-10,6.0,0.05,120.0
1996-05-13,6.08,0.05,121.6
1996-05-14,6.23,0.05,124.60000000000001
1996-05-15,6.13,0.06,102.16666666666667
1996-05-16,6.16,0.06,102.66666666666667
1996-05-17,6.31,0.06,105.16666666666666
1996-05-20,6.23,0.06,103.83333333333334
1996-05-21,6.34,0.06,105.66666666666667
1996-05-22,6.27,0.06,104.5
1996-05-23,6.28,0.06,104.66666666666667
1996-05-24,6.22,0.06,103.66666666666667
1996-05-28,6.08,0.06,101.33333333333334
1996-05-29,6.08,0.06,101.33333333333334
1996-05-30,6.41,0.06,106.83333333333334
1996-05-31,6.47,0.06,107.83333333333333
1996-06-03,6.5,0.06,108.33333333333334
1996-06-04,6.52,0.06,108.66666666666666
1996-06-05,6.55,0.06,109.16666666666667
1996-06-06,6.48,0.06,108.00000000000001
1996-06-07,6.55,0.06,109.16666666666667
1996-06-10,6.53,0.06,108.83333333333334
1996-06-11,6.34,0.06,105.66666666666667
1996-06-12,6.5,0.06,108.33333333333334
1996-06-13,6.47,0.06,107.83333333333333
1996-06-14,6.19,0.06,103.16666666666667
1996-06-17,6.34,0.06,105.66666666666667
1996-06-18,6.25,0.06,104.16666666666667
1996-06-19,6.22,0.06,103.66666666666667
1996-06-20,6.03,0.06,100.50000000000001
1996-06-21,6.09,0.06,101.5
1996-06-24,6.16,0.06,102.66666666666667
1996-06-25,6.19,0.06,103.16666666666667
1996-06-26,5.75,0.06,95.83333333333334
1996-06-27,5.75,0.06,95.83333333333334
1996-06-28,5.69,0.06,94.83333333333334
1996-07-01,5.91,0.06,98.5
1996-07-02,5.75,0.06,95.83333333333334
1996-07-03,5.44,0.06,90.66666666666667
1996-07-05,5.31,0.06,88.5
1996-07-08,5.47,0.06,91.16666666666667
1996-07-09,5.63,0.06,93.83333333333333
1996-07-10,5.66,0.06,94.33333333333334
1996-07-11,5.5,0.06,91.66666666666667
1996-07-12,5.25,0.06,87.5
1996-07-15,5.44,0.06,90.66666666666667
1996-07-16,5.53,0.06,92.16666666666667
1996-07-17,5.81,0.06,96.83333333333333
1996-07-18,6.09,0.06,101.5
1996-07-19,6.25,0.06,104.16666666666667
1996-07-22,6.13,0.06,102.16666666666667
1996-07-23,6.06,0.06,101.0
1996-07-24,6.16,0.06,102.66666666666667
1996-07-25,6.03,0.06,100.50000000000001
1996-07-26,6.16,0.06,102.66666666666667
1996-07-29,6.09,0.06,101.5
1996-07-30,6.0,0.06,100.0
1996-07-31,6.14,0.06,102.33333333333333
1996-08-01,6.13,0.06,102.16666666666667
1996-08-02,6.09,0.06,101.5
1996-08-05,6.03,0.06,100.50000000000001
1996-08-06,6.0,0.06,100.0
1996-08-07,5.91,0.06,98.5
1996-08-08,5.84,0.06,97.33333333333333
1996-08-09,5.88,0.06,98.0
1996-08-12,6.06,0.06,101.0
1996-08-13,5.78,0.06,96.33333333333334
1996-08-14,5.88,0.06,98.0
1996-08-15,5.66,0.06,94.33333333333334
1996-08-16,5.61,0.06,93.50000000000001
1996-08-19,6.0,0.06,100.0
1996-08-20,6.09,0.06,101.5
1996-08-21,6.06,0.06,101.0
1996-08-22,5.94,0.06,99.00000000000001
1996-08-23,5.78,0.06,96.33333333333334
1996-08-26,5.81,0.06,96.83333333333333
1996-08-27,5.91,0.06,98.5
1996-08-28,6.22,0.06,103.66666666666667
1996-08-29,6.13,0.06,102.16666666666667
1996-08-30,6.11,0.06,101.83333333333334
1996-09-03,6.16,0.06,102.66666666666667
1996-09-04,6.09,0.06,101.5
1996-09-05,6.06,0.06,101.0
1996-09-06,6.13,0.06,102.16666666666667
1996-09-09,6.16,0.06,102.66666666666667
1996-09-10,6.06,0.06,101.0
1996-09-11,6.06,0.06,101.0
1996-09-12,6.22,0.06,103.66666666666667
1996-09-13,6.38,0.06,106.33333333333333
1996-09-16,6.63,0.06,110.5
1996-09-17,6.91,0.06,115.16666666666667
1996-09-18,6.69,0.06,111.50000000000001
1996-09-19,6.63,0.06,110.5
1996-09-20,6.63,0.06,110.5
1996-09-23,6.56,0.06,109.33333333333333
1996-09-24,6.56,0.06,109.33333333333333
1996-09-25,6.66,0.06,111.0
1996-09-26,6.97,0.06,116.16666666666667
1996-09-27,7.09,0.06,118.16666666666667
1996-09-30,7.53,0.06,125.50000000000001
1996-10-01,7.31,0.06,121.83333333333333
1996-10-02,7.28,0.06,121.33333333333334
1996-10-03,7.22,0.06,120.33333333333333
1996-10-04,7.25,0.06,120.83333333333334
1996-10-07,7.31,0.06,121.83333333333333
1996-10-08,7.22,0.06,120.33333333333333
1996-10-09,7.19,0.06,119.83333333333334
1996-10-10,7.22,0.06,120.33333333333333
1996-10-11,7.22,0.06,120.33333333333333
1996-10-14,7.34,0.06,122.33333333333333
1996-10-15,7.59,0.06,126.5
1996-10-16,7.84,0.06,130.66666666666666
1996-10-17,7.84,0.06,130.66666666666666
1996-10-18,7.75,0.06,129.16666666666669
1996-10-21,7.69,0.06,128.16666666666669
1996-10-22,7.66,0.06,127.66666666666667
1996-10-23,7.66,0.06,127.66666666666667
1996-10-24,7.69,0.06,128.16666666666669
1996-10-25,7.69,0.06,128.16666666666669
1996-10-28,7.63,0.06,127.16666666666667
1996-10-29,7.44,0.06,124.00000000000001
1996-10-30,7.25,0.06,120.83333333333334
1996-10-31,7.44,0.06,124.00000000000001
1996-11-01,7.25,0.06,120.83333333333334
1996-11-04,7.2,0.06,120.00000000000001
1996-11-05,7.41,0.06,123.5
1996-11-06,7.47,0.06,124.5
1996-11-07,7.2,0.06,120.00000000000001
1996-11-08,7.16,0.06,119.33333333333334
1996-11-11,6.94,0.06,115.66666666666667
1996-11-12,6.97,0.06,116.16666666666667
1996-11-13,6.97,0.06,116.16666666666667
1996-11-14,7.0,0.06,116.66666666666667
1996-11-15,7.03,0.06,117.16666666666667
1996-11-18,7.0,0.06,116.66666666666667
1996-11-19,7.0,0.06,116.66666666666667
1996-11-20,6.91,0.06,115.16666666666667
1996-11-21,7.09,0.06,118.16666666666667
1996-11-22,7.06,0.06,117.66666666666667
1996-11-25,7.09,0.06,118.16666666666667
1996-11-26,7.25,0.06,120.83333333333334
1996-11-27,7.28,0.06,121.33333333333334
1996-11-29,7.25,0.06,120.83333333333334
1996-12-02,7.11,0.06,118.50000000000001
1996-12-03,7.16,0.06,119.33333333333334
1996-12-04,7.0,0.06,116.66666666666667
1996-12-05,7.03,0.06,117.16666666666667
1996-12-06,6.97,0.06,116.16666666666667
1996-12-09,7.09,0.06,118.16666666666667
1996-12-10,6.97,0.06,116.16666666666667
1996-12-11,6.97,0.06,116.16666666666667
1996-12-12,7.13,0.06,118.83333333333334
1996-12-13,7.28,0.06,121.33333333333334
1996-12-16,7.16,0.06,119.33333333333334
1996-12-17,7.25,0.06,120.83333333333334
1996-12-18,7.31,0.06,121.83333333333333
1996-12-19,7.28,0.06,121.33333333333334
1996-12-20,7.28,0.06,121.33333333333334
1996-12-23,7.59,0.06,126.5
1996-12-24,7.78,0.06,129.66666666666669
1996-12-26,7.66,0.06,127.66666666666667
1996-12-27,7.53,0.06,125.50000000000001
1996-12-30,7.63,0.06,127.16666666666667
1996-12-31,7.47,0.06,124.5
1997-01-02,7.41,0.06,123.5
1997-01-03,7.56,0.06,126.0
1997-01-06,7.98,0.06,133.0
1997-01-07,7.78,0.06,129.66666666666669
1997-01-08,7.72,0.06,128.66666666666666
1997-01-09,7.72,0.06,128.66666666666666
1997-01-10,7.75,0.06,129.16666666666669
1997-01-13,7.56,0.06,126.0
1997-01-14,7.66,0.06,127.66666666666667
1997-01-15,7.53,0.06,125.50000000000001
1997-01-16,7.69,0.06,128.16666666666669
1997-01-17,7.63,0.06,127.16666666666667
1997-01-20,7.84,0.06,130.66666666666666
1997-01-21,7.91,0.06,131.83333333333334
1997-01-22,8.0,0.06,133.33333333333334
1997-01-23,7.78,0.06,129.66666666666669
1997-01-24,7.47,0.06,124.5
1997-01-27,7.56,0.06,126.0
1997-01-28,7.31,0.06,121.83333333333333
1997-01-29,7.06,0.06,117.66666666666667
1997-01-30,7.44,0.06,124.00000000000001
1997-01-31,7.25,0.06,120.83333333333334
1997-02-03,7.28,0.06,121.33333333333334
1997-02-04,7.19,0.06,119.83333333333334
1997-02-05,7.22,0.06,120.33333333333333
1997-02-06,7.38,0.06,123.0
1997-02-07,7.31,0.06,121.83333333333333
1997-02-10,7.16,0.06,119.33333333333334
1997-02-11,7.0,0.06,116.66666666666667
1997-02-12,7.34,0.06,122.33333333333333
1997-02-13,7.7,0.06,128.33333333333334
1997-02-14,7.66,0.06,127.66666666666667
1997-02-18,7.38,0.06,123.0
1997-02-19,7.13,0.06,118.83333333333334
1997-02-20,6.84,0.06,114.0
1997-02-21,6.56,0.06,109.33333333333333
1997-02-24,6.88,0.06,114.66666666666667
1997-02-25,6.81,0.06,113.5
1997-02-26,7.03,0.06,117.16666666666667
1997-02-27,7.25,0.06,120.83333333333334
1997-02-28,7.25,0.06,120.83333333333334
1997-03-03,7.09,0.06,118.16666666666667
1997-03-04,7.09,0.06,118.16666666666667
1997-03-05,7.22,0.06,120.33333333333333
1997-03-06,6.84,0.06,114.0
1997-03-07,6.75,0.06,112.5
1997-03-10,6.72,0.06,112.0
1997-03-11,6.69,0.06,111.50000000000001
1997-03-12,6.56,0.06,109.33333333333333
1997-03-13,6.44,0.06,107.33333333333334
1997-03-14,6.61,0.06,110.16666666666667
1997-03-17,6.56,0.06,109.33333333333333
1997-03-18,6.66,0.06,111.0
1997-03-19,6.69,0.06,111.50000000000001
1997-03-20,6.59,0.06,109.83333333333333
1997-03-21,6.5,0.06,108.33333333333334
1997-03-24,6.47,0.06,107.83333333333333
1997-03-25,6.44,0.06,107.33333333333334
1997-03-26,6.63,0.06,110.5
1997-03-27,6.41,0.06,106.83333333333334
1997-03-31,6.22,0.06,103.66666666666667
1997-04-01,6.22,0.06,103.66666666666667
1997-04-02,6.2,0.06,103.33333333333334
1997-04-03,6.31,0.06,105.16666666666666
1997-04-04,6.63,0.06,110.5
1997-04-07,6.59,0.06,109.83333333333333
1997-04-08,7.16,0.06,119.33333333333334
1997-04-09,7.36,0.06,122.66666666666667
1997-04-10,7.22,0.06,120.33333333333333
1997-04-11,6.84,0.06,114.0
1997-04-14,7.05,0.06,117.5
1997-04-15,7.38,0.06,123.0
1997-04-16,7.52,0.06,125.33333333333333
1997-04-17,7.59,0.06,126.5
1997-04-18,7.44,0.06,124.00000000000001
1997-04-21,7.47,0.06,124.5
1997-04-22,7.59,0.06,126.5
1997-04-23,7.47,0.06,124.5
1997-04-24,7.47,0.06,124.5
1997-04-25,7.47,0.06,124.5
1997-04-28,7.72,0.06,128.66666666666666
1997-04-29,7.78,0.06,129.66666666666669
1997-04-30,8.22,0.06,137.00000000000003
1997-05-01,8.16,0.06,136.0
1997-05-02,8.47,0.06,141.16666666666669
1997-05-05,8.25,0.06,137.5
1997-05-06,8.06,0.06,134.33333333333334
1997-05-07,7.75,0.08,96.875
1997-05-08,7.75,0.08,96.875
1997-05-09,8.0,0.08,100.0
1997-05-12,8.25,0.08,103.125
1997-05-13,8.08,0.08,101.0
1997-05-14,8.0,0.08,100.0
1997-05-15,8.03,0.08,100.37499999999999
1997-05-16,7.69,0.08,96.125
1997-05-19,8.13,0.08,101.62500000000001
1997-05-20,8.38,0.08,104.75000000000001
1997-05-21,8.16,0.08,102.0
1997-05-22,8.13,0.08,101.62500000000001
1997-05-23,8.47,0.08,105.875
1997-05-27,8.66,0.08,108.25
1997-05-28,8.56,0.08,107.0
1997-05-29,8.53,0.08,106.62499999999999
1997-05-30,8.72,0.08,109.0
1997-06-02,8.69,0.08,108.62499999999999
1997-06-03,8.56,0.08,107.0
1997-06-04,8.58,0.08,107.25
1997-06-05,8.59,0.08,107.375
1997-06-06,8.66,0.08,108.25
1997-06-09,8.81,0.08,110.125
1997-06-10,8.97,0.08,112.125
1997-06-11,8.88,0.08,111.00000000000001
1997-06-12,9.0,0.08,112.5
1997-06-13,9.16,0.08,114.5
1997-06-16,9.44,0.08,117.99999999999999
1997-06-17,9.39,0.08,117.375
1997-06-18,9.19,0.08,114.87499999999999
1997-06-19,9.22,0.08,115.25
1997-06-20,9.19,0.08,114.87499999999999
1997-06-23,8.94,0.08,111.74999999999999
1997-06-24,9.14,0.08,114.25
1997-06-25,9.06,0.08,113.25
1997-06-26,9.03,0.08,112.87499999999999
1997-06-27,9.13,0.08,114.12500000000001
1997-06-30,8.72,0.08,109.0
1997-07-01,8.91,0.08,111.375
1997-07-02,9.22,0.08,115.25
1997-07-03,9.06,0.08,113.25
1997-07-07,9.08,0.08,113.5
1997-07-08,9.06,0.08,113.25
1997-07-09,9.19,0.08,114.87499999999999
1997-07-10,9.16,0.08,114.5
1997-07-11,9.59,0.08,119.875
1997-07-14,10.0,0.08,125.0
1997-07-15,10.28,0.08,128.5
1997-07-16,10.7,0.08,133.75
1997-07-17,10.38,0.08,129.75
1997-07-18,10.53,0.08,131.625
1997-07-21,10.25,0.08,128.125
1997-07-22,10.59,0.08,132.375
1997-07-23,10.47,0.08,130.875
1997-07-24,10.25,0.08,128.125
1997-07-25,10.3,0.08,128.75
1997-07-28,10.03,0.08,125.37499999999999
1997-07-29,9.94,0.08,124.24999999999999
1997-07-30,10.08,0.08,126.0
1997-07-31,9.75,0.08,121.875
1997-08-01,9.78,0.08,122.24999999999999
1997-08-04,9.92,0.08,124.0
1997-08-05,9.88,0.08,123.50000000000001
1997-08-06,9.97,0.08,124.625
1997-08-07,9.97,0.08,124.625
1997-08-08,9.8,0.08,122.5
1997-08-11,9.73,0.08,121.625
1997-08-12,9.61,0.08,120.12499999999999
1997-08-13,9.52,0.08,118.99999999999999
1997-08-14,9.61,0.08,120.12499999999999
1997-08-15,9.61,0.08,120.12499999999999
1997-08-18,9.55,0.08,119.375
1997-08-19,9.69,0.08,121.12499999999999
1997-08-20,9.88,0.08,123.50000000000001
1997-08-21,9.83,0.08,122.875
1997-08-22,9.88,0.08,123.50000000000001
1997-08-25,10.05,0.08,125.625
1997-08-26,10.06,0.08,125.75
1997-08-27,10.09,0.08,126.125
1997-08-28,9.94,0.08,124.24999999999999
1997-08-29,9.98,0.08,124.75
1997-09-02,10.16,0.08,127.0
1997-09-03,10.02,0.08,125.24999999999999
1997-09-04,10.25,0.08,128.125
1997-09-05,10.17,0.08,127.125
1997-09-08,10.36,0.08,129.5
1997-09-09,10.34,0.08,129.25
1997-09-10,10.28,0.08,128.5
1997-09-11,10.13,0.08,126.62500000000001
1997-09-12,10.2,0.08,127.49999999999999
1997-09-15,10.27,0.08,128.375
1997-09-16,10.22,0.08,127.75
1997-09-17,10.44,0.08,130.5
1997-09-18,10.61,0.08,132.625
1997-09-19,10.69,0.08,133.625
1997-09-22,11.13,0.08,139.125
1997-09-23,11.16,0.08,139.5
1997-09-24,11.08,0.08,138.5
1997-09-25,11.03,0.08,137.875
1997-09-26,11.08,0.08,138.5
1997-09-29,11.06,0.08,138.25
1997-09-30,10.92,0.08,136.5
1997-10-01,10.81,0.08,135.125
1997-10-02,10.47,0.08,130.875
1997-10-03,10.27,0.08,128.375
1997-10-06,10.2,0.08,127.49999999999999
1997-10-07,9.94,0.08,124.24999999999999
1997-10-08,9.73,0.08,121.625
1997-10-09,9.25,0.08,115.625
1997-10-10,9.83,0.08,122.875
1997-10-13,9.86,0.08,123.24999999999999
