date,EMR,EMR_EPS,PE Ratio
1975-03-19,2.75,0.16,17.1875
1975-03-20,2.71,0.16,16.9375
1975-03-21,2.7,0.16,16.875
1975-03-24,2.6,0.16,16.25
1975-03-25,2.63,0.16,16.4375
1975-03-26,2.58,0.16,16.125
1975-03-27,2.6,0.16,16.25
1975-03-31,2.6,0.16,16.25
1975-04-01,2.57,0.16,16.0625
1975-04-02,2.52,0.16,15.75
1975-04-03,2.5,0.16,15.625
1975-04-04,2.46,0.16,15.375
1975-04-07,2.44,0.16,15.25
1975-04-08,2.42,0.16,15.125
1975-04-09,2.53,0.16,15.812499999999998
1975-04-10,2.72,0.16,17.0
1975-04-11,2.72,0.16,17.0
1975-04-14,2.79,0.16,17.4375
1975-04-15,2.75,0.16,17.1875
1975-04-16,2.82,0.16,17.625
1975-04-17,2.89,0.16,18.0625
1975-04-18,2.92,0.16,18.25
1975-04-21,3.03,0.16,18.9375
1975-04-22,2.95,0.16,18.4375
1975-04-23,2.98,0.16,18.625
1975-04-24,2.79,0.16,17.4375
1975-04-25,2.8,0.16,17.5
1975-04-28,2.77,0.16,17.3125
1975-04-29,2.73,0.16,17.0625
1975-04-30,2.83,0.16,17.6875
1975-05-01,2.89,0.16,18.0625
1975-05-02,2.91,0.16,18.1875
1975-05-05,2.91,0.16,18.1875
1975-05-06,2.91,0.16,18.1875
1975-05-07,2.88,0.16,18.0
1975-05-08,2.92,0.16,18.25
1975-05-09,2.99,0.16,18.6875
1975-05-12,3.04,0.16,19.0
1975-05-13,3.14,0.16,19.625
1975-05-14,3.22,0.16,20.125
1975-05-15,3.24,0.16,20.25
1975-05-16,3.17,0.16,19.8125
1975-05-19,3.1,0.16,19.375
1975-05-20,3.1,0.16,19.375
1975-05-21,3.19,0.16,19.9375
1975-05-22,3.21,0.16,20.0625
1975-05-23,3.29,0.16,20.5625
1975-05-27,3.35,0.16,20.9375
1975-05-28,3.26,0.16,20.375
1975-05-29,3.27,0.16,20.4375
1975-05-30,3.3,0.16,20.625
1975-06-02,3.3,0.16,20.625
1975-06-03,3.29,0.16,20.5625
1975-06-04,3.29,0.16,20.5625
1975-06-05,3.3,0.16,20.625
1975-06-06,3.21,0.16,20.0625
1975-06-09,3.17,0.16,19.8125
1975-06-10,3.11,0.16,19.4375
1975-06-11,3.14,0.16,19.625
1975-06-12,3.13,0.16,19.5625
1975-06-13,3.1,0.16,19.375
1975-06-16,3.19,0.16,19.9375
1975-06-17,3.13,0.16,19.5625
1975-06-18,3.14,0.16,19.625
1975-06-19,3.17,0.16,19.8125
1975-06-20,3.23,0.16,20.1875
1975-06-23,3.29,0.16,20.5625
1975-06-24,3.32,0.16,20.75
1975-06-25,3.32,0.16,20.75
1975-06-26,3.29,0.16,20.5625
1975-06-27,3.32,0.16,20.75
1975-06-30,3.33,0.16,20.8125
1975-07-01,3.32,0.16,20.75
1975-07-02,3.33,0.16,20.8125
1975-07-03,3.27,0.16,20.4375
1975-07-07,3.23,0.16,20.1875
1975-07-08,3.22,0.16,20.125
1975-07-09,3.3,0.16,20.625
1975-07-10,3.29,0.16,20.5625
1975-07-11,3.23,0.16,20.1875
1975-07-14,3.27,0.16,20.4375
1975-07-15,3.38,0.16,21.125
1975-07-16,3.35,0.16,20.9375
1975-07-17,3.25,0.16,20.3125
1975-07-18,3.23,0.16,20.1875
1975-07-21,3.21,0.16,20.0625
1975-07-22,3.22,0.16,20.125
1975-07-23,3.14,0.16,19.625
1975-07-24,3.16,0.16,19.75
1975-07-25,3.14,0.16,19.625
1975-07-28,3.14,0.16,19.625
1975-07-29,3.13,0.16,19.5625
1975-07-30,3.16,0.16,19.75
1975-07-31,3.08,0.16,19.25
1975-08-01,2.98,0.16,18.625
1975-08-04,2.92,0.16,18.25
1975-08-05,2.92,0.16,18.25
1975-08-06,2.89,0.16,18.0625
1975-08-07,2.89,0.16,18.0625
1975-08-08,2.92,0.16,18.25
1975-08-11,2.92,0.16,18.25
1975-08-12,2.92,0.16,18.25
1975-08-13,2.92,0.16,18.25
1975-08-14,2.99,0.16,18.6875
1975-08-15,2.99,0.16,18.6875
1975-08-18,3.0,0.16,18.75
1975-08-19,2.95,0.16,18.4375
1975-08-20,2.89,0.16,18.0625
1975-08-21,2.88,0.16,18.0
1975-08-22,2.92,0.16,18.25
1975-08-25,2.96,0.16,18.5
1975-08-26,2.96,0.16,18.5
1975-08-27,2.92,0.16,18.25
1975-08-28,2.95,0.16,18.4375
1975-08-29,2.92,0.16,18.25
1975-09-02,2.91,0.16,18.1875
1975-09-03,2.95,0.16,18.4375
1975-09-04,2.92,0.16,18.25
1975-09-05,2.92,0.16,18.25
1975-09-08,2.95,0.16,18.4375
1975-09-09,2.95,0.16,18.4375
1975-09-10,2.83,0.16,17.6875
1975-09-11,2.75,0.16,17.1875
1975-09-12,2.75,0.16,17.1875
1975-09-15,2.75,0.16,17.1875
1975-09-16,2.75,0.16,17.1875
1975-09-17,2.79,0.16,17.4375
1975-09-18,2.8,0.16,17.5
1975-09-19,2.8,0.16,17.5
1975-09-22,2.85,0.16,17.8125
1975-09-23,2.77,0.16,17.3125
1975-09-24,2.79,0.16,17.4375
1975-09-25,2.85,0.16,17.8125
1975-09-26,2.88,0.16,18.0
1975-09-29,2.88,0.16,18.0
1975-09-30,2.82,0.16,17.625
1975-10-01,2.77,0.16,17.3125
1975-10-02,2.79,0.16,17.4375
1975-10-03,2.79,0.16,17.4375
1975-10-06,2.89,0.16,18.0625
1975-10-07,2.88,0.16,18.0
1975-10-08,2.89,0.16,18.0625
1975-10-09,2.92,0.16,18.25
1975-10-10,2.89,0.16,18.0625
1975-10-13,2.91,0.16,18.1875
1975-10-14,2.88,0.16,18.0
1975-10-15,2.89,0.16,18.0625
1975-10-16,2.89,0.16,18.0625
1975-10-17,2.88,0.16,18.0
1975-10-20,2.89,0.16,18.0625
1975-10-21,2.92,0.16,18.25
1975-10-22,2.94,0.16,18.375
1975-10-23,2.96,0.16,18.5
1975-10-24,2.96,0.16,18.5
1975-10-27,2.92,0.16,18.25
1975-10-28,2.94,0.16,18.375
1975-10-29,2.91,0.16,18.1875
1975-10-30,2.92,0.16,18.25
1975-10-31,2.89,0.16,18.0625
1975-11-03,2.88,0.16,18.0
1975-11-04,2.89,0.16,18.0625
1975-11-05,2.89,0.16,18.0625
1975-11-06,2.91,0.16,18.1875
1975-11-07,2.92,0.16,18.25
1975-11-10,2.92,0.16,18.25
1975-11-11,2.92,0.16,18.25
1975-11-12,2.97,0.16,18.5625
1975-11-13,3.0,0.16,18.75
1975-11-14,3.04,0.16,19.0
1975-11-17,3.04,0.16,19.0
1975-11-18,3.05,0.16,19.0625
1975-11-19,3.04,0.16,19.0
1975-11-20,3.07,0.16,19.1875
1975-11-21,3.16,0.16,19.75
1975-11-24,3.17,0.16,19.8125
1975-11-25,3.17,0.16,19.8125
1975-11-26,3.16,0.16,19.75
1975-11-28,3.17,0.16,19.8125
1975-12-01,3.11,0.16,19.4375
1975-12-02,3.07,0.16,19.1875
1975-12-03,2.94,0.16,18.375
1975-12-04,2.94,0.16,18.375
1975-12-05,2.91,0.16,18.1875
1975-12-08,2.92,0.16,18.25
1975-12-09,2.89,0.16,18.0625
1975-12-10,2.85,0.16,17.8125
1975-12-11,2.85,0.16,17.8125
1975-12-12,2.83,0.16,17.6875
1975-12-15,2.82,0.16,17.625
1975-12-16,2.83,0.16,17.6875
1975-12-17,2.89,0.16,18.0625
1975-12-18,2.91,0.16,18.1875
1975-12-19,2.92,0.16,18.25
1975-12-22,2.89,0.16,18.0625
1975-12-23,2.85,0.16,17.8125
1975-12-24,2.91,0.16,18.1875
1975-12-26,2.92,0.16,18.25
1975-12-29,2.89,0.16,18.0625
1975-12-30,2.85,0.16,17.8125
1975-12-31,2.86,0.16,17.875
1976-01-02,2.86,0.16,17.875
1976-01-05,2.88,0.16,18.0
1976-01-06,2.91,0.16,18.1875
1976-01-07,2.94,0.16,18.375
1976-01-08,3.03,0.16,18.9375
1976-01-09,3.05,0.16,19.0625
1976-01-12,3.21,0.16,20.0625
1976-01-13,3.21,0.16,20.0625
1976-01-14,3.23,0.16,20.1875
1976-01-15,3.27,0.16,20.4375
1976-01-16,3.26,0.16,20.375
1976-01-19,3.33,0.16,20.8125
1976-01-20,3.42,0.16,21.375
1976-01-21,3.33,0.16,20.8125
1976-01-22,3.32,0.16,20.75
1976-01-23,3.33,0.16,20.8125
1976-01-26,3.32,0.16,20.75
1976-01-27,3.28,0.16,20.5
1976-01-28,3.23,0.16,20.1875
1976-01-29,3.21,0.16,20.0625
1976-01-30,3.21,0.16,20.0625
1976-02-02,3.19,0.16,19.9375
1976-02-03,3.2,0.16,20.0
1976-02-04,3.18,0.16,19.875
1976-02-05,3.14,0.16,19.625
1976-02-06,3.16,0.16,19.75
1976-02-09,3.17,0.16,19.8125
1976-02-10,3.14,0.16,19.625
1976-02-11,3.17,0.16,19.8125
1976-02-12,3.16,0.16,19.75
1976-02-13,3.16,0.16,19.75
1976-02-17,3.11,0.16,19.4375
1976-02-18,3.1,0.16,19.375
1976-02-19,3.14,0.16,19.625
1976-02-20,3.14,0.16,19.625
1976-02-23,3.14,0.16,19.625
1976-02-24,3.18,0.16,19.875
1976-02-25,3.19,0.16,19.9375
1976-02-26,3.18,0.16,19.875
1976-02-27,3.17,0.16,19.8125
1976-03-01,3.13,0.16,19.5625
1976-03-02,3.14,0.16,19.625
1976-03-03,3.16,0.16,19.75
1976-03-04,3.14,0.16,19.625
1976-03-05,3.14,0.16,19.625
1976-03-08,3.17,0.16,19.8125
1976-03-09,3.25,0.16,20.3125
1976-03-10,3.3,0.16,20.625
1976-03-11,3.28,0.16,20.5
1976-03-12,3.18,0.16,19.875
1976-03-15,3.16,0.16,19.75
1976-03-16,3.14,0.16,19.625
1976-03-17,3.1,0.16,19.375
1976-03-18,3.11,0.16,19.4375
1976-03-19,3.1,0.16,19.375
1976-03-22,3.11,0.16,19.4375
1976-03-23,3.14,0.16,19.625
1976-03-24,3.32,0.16,20.75
1976-03-25,3.28,0.16,20.5
1976-03-26,3.16,0.16,19.75
1976-03-29,3.18,0.16,19.875
1976-03-30,3.16,0.16,19.75
1976-03-31,3.14,0.16,19.625
1976-04-01,3.1,0.16,19.375
1976-04-02,3.07,0.16,19.1875
1976-04-05,3.1,0.16,19.375
1976-04-06,3.08,0.16,19.25
1976-04-07,3.11,0.16,19.4375
1976-04-08,3.08,0.16,19.25
1976-04-09,3.11,0.16,19.4375
1976-04-12,3.1,0.16,19.375
1976-04-13,3.1,0.16,19.375
1976-04-14,3.1,0.16,19.375
1976-04-15,3.1,0.16,19.375
1976-04-19,3.14,0.16,19.625
1976-04-20,3.14,0.16,19.625
1976-04-21,3.19,0.16,19.9375
1976-04-22,3.23,0.16,20.1875
1976-04-23,3.21,0.16,20.0625
1976-04-26,3.27,0.16,20.4375
1976-04-27,3.29,0.16,20.5625
1976-04-28,3.26,0.16,20.375
1976-04-29,3.24,0.16,20.25
1976-04-30,3.25,0.16,20.3125
1976-05-03,3.24,0.16,20.25
1976-05-04,3.22,0.16,20.125
1976-05-05,3.22,0.16,20.125
1976-05-06,3.27,0.16,20.4375
1976-05-07,3.26,0.16,20.375
1976-05-10,3.33,0.16,20.8125
1976-05-11,3.29,0.16,20.5625
1976-05-12,3.32,0.16,20.75
1976-05-13,3.28,0.16,20.5
1976-05-14,3.22,0.16,20.125
1976-05-17,3.17,0.16,19.8125
1976-05-18,3.2,0.16,20.0
1976-05-19,3.14,0.16,19.625
1976-05-20,3.18,0.16,19.875
1976-05-21,3.22,0.16,20.125
1976-05-24,3.14,0.16,19.625
1976-05-25,3.08,0.16,19.25
1976-05-26,3.14,0.16,19.625
1976-05-27,3.14,0.16,19.625
1976-05-28,3.16,0.16,19.75
1976-06-01,3.17,0.16,19.8125
1976-06-02,3.14,0.16,19.625
1976-06-03,3.1,0.16,19.375
1976-06-04,3.08,0.16,19.25
1976-06-07,3.03,0.16,18.9375
1976-06-08,3.04,0.16,19.0
1976-06-09,3.04,0.16,19.0
1976-06-10,3.01,0.16,18.8125
1976-06-11,3.13,0.16,19.5625
1976-06-14,3.14,0.16,19.625
1976-06-15,3.16,0.16,19.75
1976-06-16,3.17,0.16,19.8125
1976-06-17,3.26,0.16,20.375
1976-06-18,3.28,0.16,20.5
1976-06-21,3.24,0.16,20.25
1976-06-22,3.24,0.16,20.25
1976-06-23,3.17,0.16,19.8125
1976-06-24,3.14,0.16,19.625
1976-06-25,3.1,0.16,19.375
1976-06-28,3.1,0.16,19.375
1976-06-29,3.1,0.16,19.375
1976-06-30,3.14,0.16,19.625
1976-07-01,3.08,0.16,19.25
1976-07-02,3.13,0.16,19.5625
1976-07-06,3.08,0.16,19.25
1976-07-07,3.07,0.16,19.1875
1976-07-08,3.13,0.16,19.5625
1976-07-09,3.17,0.16,19.8125
1976-07-12,3.19,0.16,19.9375
1976-07-13,3.2,0.16,20.0
1976-07-14,3.26,0.16,20.375
1976-07-15,3.26,0.16,20.375
1976-07-16,3.25,0.16,20.3125
1976-07-19,3.27,0.16,20.4375
1976-07-20,3.2,0.16,20.0
1976-07-21,3.2,0.16,20.0
1976-07-22,3.19,0.16,19.9375
1976-07-23,3.18,0.16,19.875
1976-07-26,3.18,0.16,19.875
1976-07-27,3.13,0.16,19.5625
1976-07-28,3.08,0.16,19.25
1976-07-29,3.1,0.16,19.375
1976-07-30,3.1,0.16,19.375
1976-08-02,3.11,0.16,19.4375
1976-08-03,3.14,0.16,19.625
1976-08-04,3.13,0.16,19.5625
1976-08-05,3.1,0.16,19.375
1976-08-06,3.1,0.16,19.375
1976-08-09,3.1,0.16,19.375
1976-08-10,3.1,0.16,19.375
1976-08-11,3.1,0.16,19.375
1976-08-12,3.1,0.16,19.375
1976-08-13,3.14,0.16,19.625
1976-08-16,3.08,0.16,19.25
1976-08-17,3.11,0.16,19.4375
1976-08-18,3.07,0.16,19.1875
1976-08-19,2.98,0.16,18.625
1976-08-20,2.96,0.16,18.5
1976-08-23,2.96,0.16,18.5
1976-08-24,2.92,0.16,18.25
1976-08-25,2.97,0.16,18.5625
1976-08-26,2.97,0.16,18.5625
1976-08-27,2.98,0.16,18.625
1976-08-30,2.97,0.16,18.5625
1976-08-31,3.0,0.16,18.75
1976-09-01,3.02,0.16,18.875
1976-09-02,3.03,0.16,18.9375
1976-09-03,3.02,0.16,18.875
1976-09-07,3.04,0.16,19.0
1976-09-08,3.08,0.16,19.25
1976-09-09,3.08,0.16,19.25
1976-09-10,3.11,0.16,19.4375
1976-09-13,3.13,0.16,19.5625
1976-09-14,3.1,0.16,19.375
1976-09-15,3.1,0.16,19.375
1976-09-16,3.07,0.16,19.1875
1976-09-17,3.05,0.16,19.0625
1976-09-20,3.03,0.16,18.9375
1976-09-21,3.1,0.16,19.375
1976-09-22,3.14,0.16,19.625
1976-09-23,3.1,0.16,19.375
1976-09-24,3.14,0.16,19.625
1976-09-27,3.1,0.16,19.375
1976-09-28,3.08,0.16,19.25
1976-09-29,3.05,0.16,19.0625
1976-09-30,3.04,0.16,19.0
1976-10-01,3.07,0.16,19.1875
1976-10-04,3.1,0.16,19.375
1976-10-05,3.07,0.16,19.1875
1976-10-06,3.07,0.16,19.1875
1976-10-07,3.1,0.16,19.375
1976-10-08,3.04,0.16,19.0
1976-10-11,3.02,0.16,18.875
1976-10-12,2.96,0.16,18.5
1976-10-13,3.01,0.16,18.8125
1976-10-14,2.96,0.16,18.5
1976-10-15,2.92,0.16,18.25
1976-10-18,2.99,0.16,18.6875
1976-10-19,3.02,0.16,18.875
1976-10-20,3.05,0.16,19.0625
1976-10-21,3.07,0.16,19.1875
1976-10-22,3.02,0.16,18.875
1976-10-25,2.97,0.16,18.5625
1976-10-26,2.97,0.16,18.5625
1976-10-27,2.99,0.16,18.6875
1976-10-28,2.99,0.16,18.6875
1976-10-29,2.99,0.16,18.6875
1976-11-01,2.98,0.16,18.625
1976-11-03,2.99,0.16,18.6875
1976-11-04,2.98,0.16,18.625
1976-11-05,2.96,0.16,18.5
1976-11-08,2.92,0.16,18.25
1976-11-09,2.96,0.16,18.5
1976-11-10,2.98,0.16,18.625
1976-11-11,2.98,0.16,18.625
1976-11-12,2.92,0.16,18.25
1976-11-15,2.92,0.16,18.25
1976-11-16,2.92,0.16,18.25
1976-11-17,2.95,0.16,18.4375
1976-11-18,2.95,0.16,18.4375
1976-11-19,2.94,0.16,18.375
1976-11-22,2.96,0.16,18.5
1976-11-23,2.92,0.16,18.25
1976-11-24,3.0,0.16,18.75
1976-11-26,3.07,0.16,19.1875
1976-11-29,3.04,0.16,19.0
1976-11-30,3.01,0.16,18.8125
1976-12-01,2.99,0.16,18.6875
1976-12-02,3.0,0.16,18.75
1976-12-03,2.96,0.16,18.5
1976-12-06,2.97,0.16,18.5625
1976-12-07,2.92,0.16,18.25
1976-12-08,3.02,0.16,18.875
1976-12-09,2.97,0.16,18.5625
1976-12-10,2.98,0.16,18.625
1976-12-13,2.99,0.16,18.6875
1976-12-14,2.98,0.16,18.625
1976-12-15,2.99,0.16,18.6875
1976-12-16,2.94,0.16,18.375
1976-12-17,2.94,0.16,18.375
1976-12-20,2.89,0.16,18.0625
1976-12-21,2.82,0.16,17.625
1976-12-22,2.85,0.16,17.8125
1976-12-23,2.86,0.16,17.875
1976-12-27,2.88,0.16,18.0
1976-12-28,2.88,0.16,18.0
1976-12-29,2.89,0.16,18.0625
1976-12-30,2.85,0.16,17.8125
1976-12-31,2.88,0.16,18.0
1977-01-03,2.96,0.16,18.5
1977-01-04,2.97,0.16,18.5625
1977-01-05,2.91,0.16,18.1875
1977-01-06,2.89,0.16,18.0625
1977-01-07,2.88,0.16,18.0
1977-01-10,2.88,0.16,18.0
1977-01-11,2.85,0.16,17.8125
1977-01-12,2.83,0.16,17.6875
1977-01-13,2.89,0.16,18.0625
1977-01-14,2.83,0.16,17.6875
1977-01-17,2.82,0.16,17.625
1977-01-18,2.8,0.16,17.5
1977-01-19,2.77,0.16,17.3125
1977-01-20,2.71,0.16,16.9375
1977-01-21,2.72,0.16,17.0
1977-01-24,2.73,0.16,17.0625
1977-01-25,2.7,0.16,16.875
1977-01-26,2.69,0.16,16.8125
1977-01-27,2.67,0.16,16.6875
1977-01-28,2.67,0.16,16.6875
1977-01-31,2.63,0.16,16.4375
1977-02-01,2.63,0.16,16.4375
1977-02-02,2.66,0.16,16.625
1977-02-03,2.67,0.16,16.6875
1977-02-04,2.71,0.16,16.9375
1977-02-07,2.75,0.16,17.1875
1977-02-08,2.75,0.16,17.1875
1977-02-09,2.72,0.16,17.0
1977-02-10,2.69,0.16,16.8125
1977-02-11,2.69,0.16,16.8125
1977-02-14,2.76,0.16,17.25
1977-02-15,2.74,0.16,17.125
1977-02-16,2.76,0.16,17.25
1977-02-17,2.78,0.16,17.375
1977-02-18,2.82,0.16,17.625
1977-02-22,2.85,0.16,17.8125
1977-02-23,2.82,0.16,17.625
1977-02-24,2.82,0.16,17.625
1977-02-25,2.8,0.16,17.5
1977-02-28,2.82,0.16,17.625
1977-03-01,2.86,0.16,17.875
1977-03-02,2.88,0.16,18.0
1977-03-03,2.85,0.16,17.8125
1977-03-04,2.88,0.16,18.0
1977-03-07,2.88,0.16,18.0
1977-03-08,2.85,0.16,17.8125
1977-03-09,2.83,0.16,17.6875
1977-03-10,2.85,0.16,17.8125
1977-03-11,2.85,0.16,17.8125
1977-03-14,2.92,0.16,18.25
1977-03-15,2.95,0.16,18.4375
1977-03-16,2.97,0.16,18.5625
1977-03-17,2.96,0.16,18.5
1977-03-18,2.92,0.16,18.25
1977-03-21,2.92,0.16,18.25
1977-03-22,2.88,0.16,18.0
1977-03-23,2.82,0.16,17.625
1977-03-24,2.77,0.16,17.3125
1977-03-25,2.77,0.16,17.3125
1977-03-28,2.8,0.16,17.5
1977-03-29,2.85,0.16,17.8125
1977-03-30,2.82,0.16,17.625
1977-03-31,2.82,0.16,17.625
1977-04-01,2.82,0.16,17.625
1977-04-04,2.8,0.16,17.5
1977-04-05,2.79,0.16,17.4375
1977-04-06,2.77,0.16,17.3125
1977-04-07,2.79,0.16,17.4375
1977-04-11,2.82,0.16,17.625
1977-04-12,2.82,0.16,17.625
1977-04-13,2.82,0.16,17.625
1977-04-14,2.88,0.16,18.0
1977-04-15,2.88,0.16,18.0
1977-04-18,2.88,0.16,18.0
1977-04-19,2.85,0.16,17.8125
1977-04-20,2.8,0.16,17.5
1977-04-21,2.79,0.16,17.4375
1977-04-22,2.78,0.16,17.375
1977-04-25,2.73,0.16,17.0625
1977-04-26,2.72,0.16,17.0
1977-04-27,2.71,0.16,16.9375
1977-04-28,2.73,0.16,17.0625
1977-04-29,2.74,0.16,17.125
1977-05-02,2.74,0.16,17.125
1977-05-03,2.74,0.16,17.125
1977-05-04,2.83,0.16,17.6875
1977-05-05,2.82,0.16,17.625
1977-05-06,2.79,0.16,17.4375
1977-05-09,2.83,0.16,17.6875
1977-05-10,2.85,0.16,17.8125
1977-05-11,2.82,0.16,17.625
1977-05-12,2.83,0.16,17.6875
1977-05-13,2.82,0.16,17.625
1977-05-16,2.8,0.16,17.5
1977-05-17,2.79,0.16,17.4375
1977-05-18,2.82,0.16,17.625
1977-05-19,2.82,0.16,17.625
1977-05-20,2.79,0.16,17.4375
1977-05-23,2.74,0.16,17.125
1977-05-24,2.73,0.16,17.0625
1977-05-25,2.75,0.16,17.1875
1977-05-26,2.72,0.16,17.0
1977-05-27,2.67,0.16,16.6875
1977-05-31,2.66,0.16,16.625
1977-06-01,2.72,0.16,17.0
1977-06-02,2.72,0.16,17.0
1977-06-03,2.82,0.16,17.625
1977-06-06,2.75,0.16,17.1875
1977-06-07,2.78,0.16,17.375
1977-06-08,2.83,0.16,17.6875
1977-06-09,2.82,0.16,17.625
1977-06-10,2.89,0.16,18.0625
1977-06-13,2.88,0.16,18.0
1977-06-14,2.88,0.16,18.0
1977-06-15,2.89,0.16,18.0625
1977-06-16,2.91,0.16,18.1875
1977-06-17,2.91,0.16,18.1875
1977-06-20,2.85,0.16,17.8125
1977-06-21,2.92,0.16,18.25
1977-06-22,2.85,0.16,17.8125
1977-06-23,2.89,0.16,18.0625
1977-06-24,2.92,0.16,18.25
1977-06-27,2.89,0.16,18.0625
1977-06-28,2.88,0.16,18.0
1977-06-29,2.88,0.16,18.0
1977-06-30,2.86,0.16,17.875
1977-07-01,2.89,0.16,18.0625
1977-07-05,2.92,0.16,18.25
1977-07-06,2.91,0.16,18.1875
1977-07-07,2.89,0.16,18.0625
1977-07-08,2.89,0.16,18.0625
1977-07-11,2.88,0.16,18.0
1977-07-12,2.88,0.16,18.0
1977-07-13,2.85,0.16,17.8125
1977-07-15,2.82,0.16,17.625
1977-07-18,2.85,0.16,17.8125
1977-07-19,2.91,0.16,18.1875
1977-07-20,2.88,0.16,18.0
1977-07-21,2.86,0.16,17.875
1977-07-22,2.88,0.16,18.0
1977-07-25,2.89,0.16,18.0625
1977-07-26,2.88,0.16,18.0
1977-07-27,2.85,0.16,17.8125
1977-07-28,2.85,0.16,17.8125
1977-07-29,2.85,0.16,17.8125
1977-08-01,2.82,0.16,17.625
1977-08-02,2.8,0.16,17.5
1977-08-03,2.85,0.16,17.8125
1977-08-04,2.83,0.16,17.6875
1977-08-05,2.8,0.16,17.5
1977-08-08,2.75,0.16,17.1875
1977-08-09,2.77,0.16,17.3125
1977-08-10,2.78,0.16,17.375
1977-08-11,2.82,0.16,17.625
1977-08-12,2.78,0.16,17.375
1977-08-15,2.79,0.16,17.4375
1977-08-16,2.78,0.16,17.375
1977-08-17,2.79,0.16,17.4375
1977-08-18,2.79,0.16,17.4375
1977-08-19,2.8,0.16,17.5
1977-08-22,2.83,0.16,17.6875
1977-08-23,2.89,0.16,18.0625
1977-08-24,2.88,0.16,18.0
1977-08-25,2.86,0.16,17.875
1977-08-26,2.86,0.16,17.875
1977-08-29,2.83,0.16,17.6875
1977-08-30,2.83,0.16,17.6875
1977-08-31,2.86,0.16,17.875
1977-09-01,2.86,0.16,17.875
1977-09-02,2.92,0.16,18.25
1977-09-06,2.89,0.16,18.0625
1977-09-07,2.92,0.16,18.25
1977-09-08,2.89,0.16,18.0625
1977-09-09,2.83,0.16,17.6875
1977-09-12,2.82,0.16,17.625
1977-09-13,2.85,0.16,17.8125
1977-09-14,2.85,0.16,17.8125
1977-09-15,2.85,0.16,17.8125
1977-09-16,2.83,0.16,17.6875
1977-09-19,2.85,0.16,17.8125
1977-09-20,2.82,0.16,17.625
1977-09-21,2.8,0.16,17.5
1977-09-22,2.83,0.16,17.6875
1977-09-23,2.85,0.16,17.8125
1977-09-26,2.82,0.16,17.625
1977-09-27,2.82,0.16,17.625
1977-09-28,2.83,0.16,17.6875
1977-09-29,2.83,0.16,17.6875
1977-09-30,2.85,0.16,17.8125
1977-10-03,2.82,0.16,17.625
1977-10-04,2.85,0.16,17.8125
1977-10-05,2.82,0.16,17.625
1977-10-06,2.85,0.16,17.8125
1977-10-07,2.85,0.16,17.8125
1977-10-10,2.83,0.16,17.6875
1977-10-11,2.83,0.16,17.6875
1977-10-12,2.8,0.16,17.5
1977-10-13,2.77,0.16,17.3125
1977-10-14,2.8,0.16,17.5
1977-10-17,2.82,0.16,17.625
1977-10-18,2.82,0.16,17.625
1977-10-19,2.8,0.16,17.5
1977-10-20,2.76,0.16,17.25
1977-10-21,2.79,0.16,17.4375
1977-10-24,2.78,0.16,17.375
1977-10-25,2.79,0.16,17.4375
1977-10-26,2.8,0.16,17.5
1977-10-27,2.79,0.16,17.4375
1977-10-28,2.79,0.16,17.4375
1977-10-31,2.8,0.16,17.5
1977-11-01,2.77,0.16,17.3125
1977-11-02,2.76,0.16,17.25
1977-11-03,2.76,0.16,17.25
1977-11-04,2.77,0.16,17.3125
1977-11-07,2.78,0.16,17.375
1977-11-08,2.79,0.16,17.4375
1977-11-09,2.79,0.16,17.4375
1977-11-10,2.83,0.16,17.6875
1977-11-11,2.88,0.16,18.0
1977-11-14,2.89,0.16,18.0625
1977-11-15,2.91,0.16,18.1875
1977-11-16,2.89,0.16,18.0625
1977-11-17,2.89,0.16,18.0625
1977-11-18,2.88,0.16,18.0
1977-11-21,2.88,0.16,18.0
1977-11-22,2.95,0.16,18.4375
1977-11-23,2.95,0.16,18.4375
1977-11-25,2.97,0.16,18.5625
1977-11-28,2.97,0.16,18.5625
1977-11-29,2.92,0.16,18.25
1977-11-30,2.91,0.16,18.1875
1977-12-01,2.94,0.16,18.375
1977-12-02,2.92,0.16,18.25
1977-12-05,2.89,0.16,18.0625
1977-12-06,2.88,0.16,18.0
1977-12-07,2.79,0.16,17.4375
1977-12-08,2.8,0.16,17.5
1977-12-09,2.83,0.16,17.6875
1977-12-12,2.85,0.16,17.8125
1977-12-13,2.83,0.16,17.6875
1977-12-14,2.85,0.16,17.8125
1977-12-15,2.82,0.16,17.625
1977-12-16,2.83,0.16,17.6875
1977-12-19,2.76,0.16,17.25
1977-12-20,2.77,0.16,17.3125
1977-12-21,2.79,0.16,17.4375
1977-12-22,2.79,0.16,17.4375
1977-12-23,2.77,0.16,17.3125
1977-12-27,2.79,0.16,17.4375
1977-12-28,2.8,0.16,17.5
1977-12-29,2.83,0.16,17.6875
1977-12-30,2.8,0.16,17.5
1978-01-03,2.82,0.16,17.625
1978-01-04,2.82,0.16,17.625
1978-01-05,2.82,0.16,17.625
1978-01-06,2.77,0.16,17.3125
1978-01-09,2.73,0.16,17.0625
1978-01-10,2.72,0.16,17.0
1978-01-11,2.71,0.16,16.9375
1978-01-12,2.76,0.16,17.25
1978-01-13,2.8,0.16,17.5
1978-01-16,2.79,0.16,17.4375
1978-01-17,2.75,0.16,17.1875
1978-01-18,2.78,0.16,17.375
