date,CHD,CHD_EPS,PE Ratio
2009-01-22,13.25,0.17,77.94117647058823
2009-01-23,13.31,0.17,78.29411764705883
2009-01-26,13.37,0.17,78.6470588235294
2009-01-27,13.46,0.17,79.17647058823529
2009-01-28,13.79,0.17,81.11764705882352
2009-01-29,13.63,0.17,80.17647058823529
2009-01-30,13.31,0.17,78.29411764705883
2009-02-02,13.5,0.17,79.41176470588235
2009-02-03,13.57,0.17,79.8235294117647
2009-02-04,13.49,0.17,79.35294117647058
2009-02-05,13.13,0.17,77.23529411764706
2009-02-06,13.34,0.17,78.47058823529412
2009-02-09,13.14,0.17,77.29411764705883
2009-02-10,12.96,0.17,76.23529411764706
2009-02-11,13.08,0.17,76.94117647058823
2009-02-12,13.07,0.17,76.88235294117646
2009-02-13,12.86,0.17,75.6470588235294
2009-02-17,12.77,0.17,75.11764705882352
2009-02-18,12.73,0.17,74.88235294117646
2009-02-19,12.73,0.17,74.88235294117646
2009-02-20,12.51,0.17,73.58823529411764
2009-02-23,12.23,0.17,71.94117647058823
2009-02-24,12.54,0.16,78.375
2009-02-25,12.26,0.16,76.625
2009-02-26,12.13,0.16,75.8125
2009-02-27,12.23,0.16,76.4375
2009-03-02,11.78,0.16,73.625
2009-03-03,11.76,0.16,73.5
2009-03-04,11.95,0.16,74.6875
2009-03-05,11.73,0.16,73.3125
2009-03-06,11.72,0.16,73.25
2009-03-09,11.57,0.16,72.3125
2009-03-10,11.71,0.16,73.1875
2009-03-11,11.87,0.16,74.1875
2009-03-12,12.24,0.16,76.5
2009-03-13,12.46,0.16,77.875
2009-03-16,12.7,0.16,79.375
2009-03-17,12.81,0.16,80.0625
2009-03-18,12.84,0.16,80.25
2009-03-19,12.63,0.16,78.9375
2009-03-20,12.61,0.16,78.8125
2009-03-23,12.89,0.16,80.5625
2009-03-24,12.95,0.16,80.9375
2009-03-25,12.71,0.16,79.4375
2009-03-26,12.71,0.16,79.4375
2009-03-27,12.86,0.16,80.375
2009-03-30,13.03,0.16,81.4375
2009-03-31,13.06,0.16,81.625
2009-04-01,13.03,0.16,81.4375
2009-04-02,13.44,0.16,84.0
2009-04-03,13.41,0.16,83.8125
2009-04-06,13.57,0.16,84.8125
2009-04-07,13.4,0.16,83.75
2009-04-08,13.51,0.16,84.4375
2009-04-09,13.38,0.16,83.625
2009-04-13,13.17,0.16,82.3125
2009-04-14,12.97,0.16,81.0625
2009-04-15,13.25,0.16,82.8125
2009-04-16,13.29,0.16,83.0625
2009-04-17,13.49,0.16,84.3125
2009-04-20,13.3,0.16,83.125
2009-04-21,13.35,0.16,83.4375
2009-04-22,13.21,0.16,82.5625
2009-04-23,13.1,0.16,81.875
2009-04-24,13.07,0.16,81.6875
2009-04-27,13.36,0.16,83.5
2009-04-28,13.5,0.16,84.375
2009-04-29,13.58,0.16,84.875
2009-04-30,13.6,0.16,85.0
2009-05-01,13.61,0.16,85.0625
2009-05-04,14.23,0.16,88.9375
2009-05-05,13.75,0.22,62.5
2009-05-06,13.69,0.22,62.22727272727273
2009-05-07,13.62,0.22,61.90909090909091
2009-05-08,13.47,0.22,61.22727272727273
2009-05-11,13.43,0.22,61.04545454545455
2009-05-12,13.22,0.22,60.09090909090909
2009-05-13,13.24,0.22,60.18181818181818
2009-05-14,13.19,0.22,59.95454545454545
2009-05-15,13.2,0.22,60.0
2009-05-18,13.25,0.22,60.22727272727273
2009-05-19,12.96,0.22,58.909090909090914
2009-05-20,12.73,0.22,57.86363636363637
2009-05-21,12.63,0.22,57.409090909090914
2009-05-22,12.66,0.22,57.54545454545455
2009-05-26,12.89,0.22,58.59090909090909
2009-05-27,12.5,0.22,56.81818181818182
2009-05-28,12.51,0.22,56.86363636363636
2009-05-29,12.57,0.22,57.13636363636364
2009-06-01,12.65,0.22,57.5
2009-06-02,12.82,0.22,58.27272727272727
2009-06-03,12.83,0.22,58.31818181818182
2009-06-04,12.7,0.22,57.72727272727273
2009-06-05,12.52,0.22,56.90909090909091
2009-06-08,12.58,0.22,57.18181818181818
2009-06-09,12.58,0.22,57.18181818181818
2009-06-10,12.65,0.22,57.5
2009-06-11,12.74,0.22,57.90909090909091
2009-06-12,12.94,0.22,58.81818181818181
2009-06-15,12.9,0.22,58.63636363636364
2009-06-16,12.76,0.22,58.0
2009-06-17,12.95,0.22,58.86363636363636
2009-06-18,13.22,0.22,60.09090909090909
2009-06-19,13.27,0.22,60.31818181818181
2009-06-22,13.5,0.22,61.36363636363637
2009-06-23,13.41,0.22,60.95454545454545
2009-06-24,13.45,0.22,61.13636363636363
2009-06-25,13.67,0.22,62.13636363636363
2009-06-26,13.79,0.22,62.68181818181818
2009-06-29,13.76,0.22,62.54545454545455
2009-06-30,13.58,0.22,61.72727272727273
2009-07-01,13.64,0.22,62.0
2009-07-02,13.15,0.22,59.77272727272727
2009-07-06,13.47,0.22,61.22727272727273
2009-07-07,13.29,0.22,60.40909090909091
2009-07-08,13.33,0.22,60.59090909090909
2009-07-09,13.3,0.22,60.45454545454546
2009-07-10,13.32,0.22,60.54545454545455
2009-07-13,13.49,0.22,61.31818181818182
2009-07-14,13.69,0.22,62.22727272727273
2009-07-15,13.84,0.22,62.90909090909091
2009-07-16,13.86,0.22,63.0
2009-07-17,14.05,0.22,63.86363636363637
2009-07-20,14.1,0.22,64.0909090909091
2009-07-21,14.1,0.22,64.0909090909091
2009-07-22,14.35,0.22,65.22727272727272
2009-07-23,14.64,0.22,66.54545454545455
2009-07-24,14.71,0.22,66.86363636363637
2009-07-27,14.75,0.22,67.04545454545455
2009-07-28,14.71,0.22,66.86363636363637
2009-07-29,14.81,0.22,67.31818181818181
2009-07-30,14.93,0.22,67.86363636363636
2009-07-31,14.75,0.22,67.04545454545455
2009-08-03,14.76,0.22,67.0909090909091
2009-08-04,14.75,0.2,73.75
2009-08-05,14.55,0.2,72.75
2009-08-06,14.38,0.2,71.9
2009-08-07,14.46,0.2,72.3
2009-08-10,14.37,0.2,71.85
2009-08-11,14.32,0.2,71.6
2009-08-12,14.37,0.2,71.85
2009-08-13,14.42,0.2,72.1
2009-08-14,14.27,0.2,71.35
2009-08-17,14.43,0.2,72.14999999999999
2009-08-18,14.27,0.2,71.35
2009-08-19,14.46,0.2,72.3
2009-08-20,14.61,0.2,73.05
2009-08-21,14.74,0.2,73.7
2009-08-24,14.57,0.2,72.85
2009-08-25,14.47,0.2,72.35
2009-08-26,14.41,0.2,72.05
2009-08-27,14.37,0.2,71.85
2009-08-28,14.33,0.2,71.64999999999999
2009-08-31,14.28,0.2,71.39999999999999
2009-09-01,14.22,0.2,71.1
2009-09-02,14.15,0.2,70.75
2009-09-03,14.2,0.2,70.99999999999999
2009-09-04,14.13,0.2,70.65
2009-09-08,13.86,0.2,69.3
2009-09-09,13.76,0.2,68.8
2009-09-10,13.89,0.2,69.45
2009-09-11,13.84,0.2,69.19999999999999
2009-09-14,13.88,0.2,69.4
2009-09-15,13.82,0.2,69.1
2009-09-16,13.94,0.2,69.69999999999999
2009-09-17,14.03,0.2,70.14999999999999
2009-09-18,14.12,0.2,70.6
2009-09-21,14.02,0.2,70.1
2009-09-22,14.06,0.2,70.3
2009-09-23,13.96,0.2,69.8
2009-09-24,14.05,0.2,70.25
2009-09-25,13.93,0.2,69.64999999999999
2009-09-28,14.04,0.2,70.19999999999999
2009-09-29,14.1,0.2,70.5
2009-09-30,14.19,0.2,70.94999999999999
2009-10-01,14.09,0.2,70.44999999999999
2009-10-02,14.17,0.2,70.85
2009-10-05,14.15,0.2,70.75
2009-10-06,14.11,0.2,70.55
2009-10-07,14.12,0.2,70.6
2009-10-08,14.31,0.2,71.55
2009-10-09,14.27,0.2,71.35
2009-10-12,14.26,0.2,71.3
2009-10-13,14.08,0.2,70.39999999999999
2009-10-14,13.92,0.2,69.6
2009-10-15,14.09,0.2,70.44999999999999
2009-10-16,13.88,0.2,69.4
2009-10-19,13.93,0.2,69.64999999999999
2009-10-20,13.9,0.2,69.5
2009-10-21,13.78,0.2,68.89999999999999
2009-10-22,13.92,0.2,69.6
2009-10-23,13.85,0.2,69.25
2009-10-26,13.72,0.2,68.6
2009-10-27,13.77,0.2,68.85
2009-10-28,13.71,0.2,68.55
2009-10-29,13.89,0.2,69.45
2009-10-30,14.22,0.2,71.1
2009-11-02,14.58,0.2,72.89999999999999
2009-11-03,14.35,0.2,71.75
2009-11-04,14.33,0.2,71.64999999999999
2009-11-05,14.35,0.2,71.75
2009-11-06,14.42,0.2,72.1
2009-11-09,14.67,0.2,73.35
2009-11-10,14.78,0.2,73.89999999999999
2009-11-11,14.93,0.2,74.64999999999999
2009-11-12,14.62,0.2,73.1
2009-11-13,14.62,0.2,73.1
2009-11-16,14.81,0.2,74.05
2009-11-17,14.75,0.2,73.75
2009-11-18,14.88,0.2,74.4
2009-11-19,14.63,0.2,73.15
2009-11-20,14.57,0.2,72.85
2009-11-23,14.79,0.2,73.94999999999999
2009-11-24,14.71,0.2,73.55
2009-11-25,14.78,0.2,73.89999999999999
2009-11-27,14.72,0.2,73.6
2009-11-30,14.76,0.2,73.8
2009-12-01,14.89,0.2,74.45
2009-12-02,15.08,0.2,75.39999999999999
2009-12-03,15.13,0.2,75.65
2009-12-04,15.19,0.2,75.94999999999999
2009-12-07,15.09,0.2,75.44999999999999
2009-12-08,14.95,0.2,74.74999999999999
2009-12-09,15.13,0.2,75.65
2009-12-10,15.1,0.2,75.5
2009-12-11,15.05,0.2,75.25
2009-12-14,15.08,0.2,75.39999999999999
2009-12-15,14.96,0.2,74.8
2009-12-16,14.79,0.2,73.94999999999999
2009-12-17,14.55,0.2,72.75
2009-12-18,14.48,0.2,72.39999999999999
2009-12-21,15.17,0.2,75.85
2009-12-22,15.29,0.2,76.44999999999999
2009-12-23,15.46,0.2,77.3
2009-12-24,15.46,0.2,77.3
2009-12-28,15.48,0.2,77.39999999999999
2009-12-29,15.46,0.2,77.3
2009-12-30,15.31,0.2,76.55
2009-12-31,15.11,0.2,75.55
2010-01-04,15.34,0.2,76.69999999999999
2010-01-05,15.13,0.2,75.65
2010-01-06,15.2,0.2,75.99999999999999
2010-01-07,15.03,0.2,75.14999999999999
2010-01-08,15.0,0.2,75.0
2010-01-11,14.93,0.2,74.64999999999999
2010-01-12,15.31,0.2,76.55
2010-01-13,15.51,0.2,77.55
2010-01-14,15.63,0.2,78.15
2010-01-15,15.71,0.2,78.55
2010-01-19,15.86,0.2,79.3
2010-01-20,15.85,0.2,79.25
2010-01-21,15.55,0.2,77.75
2010-01-22,15.43,0.2,77.14999999999999
2010-01-25,15.29,0.2,76.44999999999999
2010-01-26,15.24,0.2,76.2
2010-01-27,15.24,0.2,76.2
2010-01-28,15.22,0.2,76.1
2010-01-29,15.07,0.2,75.35
2010-02-01,15.06,0.2,75.3
2010-02-02,15.53,0.2,77.64999999999999
2010-02-03,15.48,0.2,77.39999999999999
2010-02-04,15.23,0.2,76.14999999999999
2010-02-05,15.28,0.2,76.39999999999999
2010-02-08,15.14,0.2,75.7
2010-02-09,15.94,0.2,79.69999999999999
2010-02-10,15.78,0.2,78.89999999999999
2010-02-11,16.08,0.2,80.39999999999999
2010-02-12,16.09,0.2,80.44999999999999
2010-02-16,16.11,0.2,80.55
2010-02-17,16.22,0.2,81.1
2010-02-18,16.47,0.2,82.35
2010-02-19,16.48,0.2,82.39999999999999
2010-02-22,16.55,0.2,82.75
2010-02-23,16.48,0.2,82.39999999999999
2010-02-24,16.84,0.18,93.55555555555556
2010-02-25,16.86,0.18,93.66666666666667
2010-02-26,16.8,0.18,93.33333333333334
2010-03-01,16.81,0.18,93.38888888888889
2010-03-02,16.9,0.18,93.88888888888889
2010-03-03,16.72,0.18,92.88888888888889
2010-03-04,16.72,0.18,92.88888888888889
2010-03-05,16.8,0.18,93.33333333333334
2010-03-08,16.88,0.18,93.77777777777777
2010-03-09,16.85,0.18,93.61111111111113
2010-03-10,16.88,0.18,93.77777777777777
2010-03-11,17.01,0.18,94.50000000000001
2010-03-12,17.13,0.18,95.16666666666667
2010-03-15,16.82,0.18,93.44444444444444
2010-03-16,16.98,0.18,94.33333333333334
2010-03-17,16.94,0.18,94.11111111111113
2010-03-18,16.95,0.18,94.16666666666667
2010-03-19,16.97,0.18,94.27777777777777
2010-03-22,17.2,0.18,95.55555555555556
2010-03-23,17.3,0.18,96.11111111111111
2010-03-24,17.17,0.18,95.3888888888889
2010-03-25,16.83,0.18,93.5
2010-03-26,16.62,0.18,92.33333333333334
2010-03-29,16.82,0.18,93.44444444444444
2010-03-30,16.81,0.18,93.38888888888889
2010-03-31,16.74,0.18,93.0
2010-04-01,16.93,0.18,94.05555555555556
2010-04-05,16.93,0.18,94.05555555555556
2010-04-06,16.89,0.18,93.83333333333334
2010-04-07,16.92,0.18,94.00000000000001
2010-04-08,16.95,0.18,94.16666666666667
2010-04-09,17.02,0.18,94.55555555555556
2010-04-12,16.95,0.18,94.16666666666667
2010-04-13,16.98,0.18,94.33333333333334
2010-04-14,17.1,0.18,95.00000000000001
2010-04-15,17.09,0.18,94.94444444444444
2010-04-16,17.08,0.18,94.88888888888889
2010-04-19,17.02,0.18,94.55555555555556
2010-04-20,16.99,0.18,94.38888888888889
2010-04-21,17.06,0.18,94.77777777777777
2010-04-22,17.05,0.18,94.72222222222223
2010-04-23,17.04,0.18,94.66666666666667
2010-04-26,17.24,0.18,95.77777777777777
2010-04-27,17.25,0.18,95.83333333333334
2010-04-28,17.16,0.18,95.33333333333334
2010-04-29,17.2,0.18,95.55555555555556
2010-04-30,17.31,0.18,96.16666666666666
2010-05-03,17.32,0.18,96.22222222222223
2010-05-04,17.33,0.18,96.27777777777777
2010-05-05,17.34,0.18,96.33333333333334
2010-05-06,16.95,0.18,94.16666666666667
2010-05-07,16.69,0.18,92.72222222222223
2010-05-10,17.35,0.18,96.3888888888889
2010-05-11,16.75,0.28,59.82142857142856
2010-05-12,16.78,0.28,59.92857142857142
2010-05-13,16.65,0.28,59.4642857142857
2010-05-14,16.4,0.28,58.57142857142856
2010-05-17,16.78,0.28,59.92857142857142
2010-05-18,16.64,0.28,59.42857142857142
2010-05-19,16.66,0.28,59.49999999999999
2010-05-20,16.23,0.28,57.96428571428571
2010-05-21,16.23,0.28,57.96428571428571
2010-05-24,16.38,0.28,58.49999999999999
2010-05-25,16.15,0.28,57.678571428571416
2010-05-26,16.4,0.28,58.57142857142856
2010-05-27,16.41,0.28,58.607142857142854
2010-05-28,16.45,0.28,58.74999999999999
2010-06-01,16.49,0.28,58.89285714285713
2010-06-02,16.8,0.28,60.0
2010-06-03,16.83,0.28,60.10714285714285
2010-06-04,16.27,0.28,58.10714285714285
2010-06-07,16.38,0.28,58.49999999999999
2010-06-08,16.58,0.28,59.2142857142857
2010-06-09,16.75,0.28,59.82142857142856
2010-06-10,16.87,0.28,60.25
2010-06-11,17.11,0.28,61.10714285714285
2010-06-14,17.02,0.28,60.78571428571428
2010-06-15,17.15,0.28,61.249999999999986
2010-06-16,16.8,0.28,60.0
2010-06-17,16.9,0.28,60.35714285714285
2010-06-18,16.63,0.28,59.39285714285713
2010-06-21,16.67,0.28,59.535714285714285
2010-06-22,16.36,0.28,58.42857142857142
2010-06-23,16.3,0.28,58.21428571428571
2010-06-24,16.21,0.28,57.89285714285714
2010-06-25,16.15,0.28,57.678571428571416
2010-06-28,16.26,0.28,58.07142857142857
2010-06-29,15.84,0.28,56.57142857142856
2010-06-30,15.68,0.28,55.99999999999999
2010-07-01,15.67,0.28,55.96428571428571
2010-07-02,15.66,0.28,55.92857142857142
2010-07-06,15.69,0.28,56.03571428571428
2010-07-07,15.87,0.28,56.67857142857142
2010-07-08,16.08,0.28,57.428571428571416
2010-07-09,16.17,0.28,57.75
2010-07-12,16.18,0.28,57.78571428571428
2010-07-13,16.36,0.28,58.42857142857142
2010-07-14,16.45,0.28,58.74999999999999
2010-07-15,16.5,0.28,58.92857142857142
2010-07-16,16.23,0.28,57.96428571428571
2010-07-19,16.45,0.28,58.74999999999999
2010-07-20,16.75,0.28,59.82142857142856
2010-07-21,16.4,0.28,58.57142857142856
2010-07-22,16.4,0.28,58.57142857142856
2010-07-23,16.55,0.28,59.107142857142854
2010-07-26,16.85,0.28,60.17857142857143
2010-07-27,16.89,0.28,60.32142857142857
2010-07-28,16.78,0.28,59.92857142857142
2010-07-29,16.62,0.28,59.357142857142854
2010-07-30,16.57,0.28,59.17857142857142
2010-08-02,16.61,0.28,59.32142857142856
2010-08-03,16.22,0.28,57.928571428571416
2010-08-04,16.38,0.28,58.49999999999999
2010-08-05,15.59,0.28,55.67857142857142
2010-08-06,15.58,0.28,55.64285714285714
2010-08-09,15.72,0.26,60.46153846153846
2010-08-10,15.64,0.26,60.15384615384615
2010-08-11,15.28,0.26,58.76923076923077
2010-08-12,15.52,0.26,59.692307692307686
2010-08-13,15.49,0.26,59.57692307692307
2010-08-16,15.55,0.26,59.80769230769231
2010-08-17,15.64,0.26,60.15384615384615
2010-08-18,15.58,0.26,59.92307692307692
2010-08-19,15.42,0.26,59.30769230769231
2010-08-20,15.23,0.26,58.57692307692307
2010-08-23,15.08,0.26,58.0
2010-08-24,15.09,0.26,58.03846153846153
2010-08-25,15.09,0.26,58.03846153846153
2010-08-26,15.12,0.26,58.153846153846146
2010-08-27,15.4,0.26,59.23076923076923
2010-08-30,15.18,0.26,58.38461538461538
2010-08-31,15.31,0.26,58.88461538461539
2010-09-01,15.47,0.26,59.5
2010-09-02,15.67,0.26,60.26923076923077
2010-09-03,15.71,0.26,60.42307692307693
2010-09-07,15.52,0.26,59.692307692307686
2010-09-08,15.82,0.26,60.84615384615385
2010-09-09,15.83,0.26,60.88461538461538
2010-09-10,15.92,0.26,61.230769230769226
2010-09-13,15.97,0.26,61.42307692307693
2010-09-14,15.96,0.26,61.38461538461539
2010-09-15,16.12,0.26,62.0
2010-09-16,16.07,0.26,61.80769230769231
2010-09-17,16.11,0.26,61.96153846153846
2010-09-20,16.17,0.26,62.19230769230769
2010-09-21,16.09,0.26,61.88461538461538
2010-09-22,16.0,0.26,61.53846153846153
2010-09-23,15.88,0.26,61.07692307692308
2010-09-24,16.11,0.26,61.96153846153846
2010-09-27,16.26,0.26,62.53846153846154
2010-09-28,16.25,0.26,62.5
2010-09-29,16.27,0.26,62.57692307692307
2010-09-30,16.24,0.26,62.46153846153845
2010-10-01,16.31,0.26,62.730769230769226
2010-10-04,16.92,0.26,65.07692307692308
2010-10-05,17.1,0.26,65.76923076923077
2010-10-06,17.09,0.26,65.73076923076923
2010-10-07,17.13,0.26,65.88461538461537
2010-10-08,17.45,0.26,67.11538461538461
2010-10-11,17.38,0.26,66.84615384615384
2010-10-12,17.33,0.26,66.65384615384615
2010-10-13,17.42,0.26,67.0
2010-10-14,17.45,0.26,67.11538461538461
2010-10-15,17.45,0.26,67.11538461538461
2010-10-18,17.29,0.26,66.5
2010-10-19,17.04,0.26,65.53846153846153
2010-10-20,17.08,0.26,65.69230769230768
2010-10-21,17.0,0.26,65.38461538461539
2010-10-22,16.98,0.26,65.3076923076923
2010-10-25,16.97,0.26,65.26923076923076
2010-10-26,16.76,0.26,64.46153846153847
2010-10-27,16.74,0.26,64.38461538461537
2010-10-28,16.57,0.26,63.730769230769226
2010-10-29,16.46,0.26,63.30769230769231
2010-11-01,16.53,0.26,63.57692307692308
2010-11-02,16.51,0.26,63.50000000000001
2010-11-03,16.51,0.26,63.50000000000001
2010-11-04,16.53,0.26,63.57692307692308
2010-11-05,16.5,0.26,63.46153846153846
2010-11-08,16.54,0.26,63.61538461538461
2010-11-09,16.3,0.24,67.91666666666667
2010-11-10,16.47,0.24,68.625
2010-11-11,16.29,0.24,67.875
2010-11-12,16.41,0.24,68.375
2010-11-15,16.31,0.24,67.95833333333333
2010-11-16,16.08,0.24,67.0
2010-11-17,16.08,0.24,67.0
2010-11-18,16.36,0.24,68.16666666666667
2010-11-19,16.34,0.24,68.08333333333333
2010-11-22,16.48,0.24,68.66666666666667
2010-11-23,16.28,0.24,67.83333333333334
2010-11-24,16.39,0.24,68.29166666666667
2010-11-26,16.33,0.24,68.04166666666666
2010-11-29,16.33,0.24,68.04166666666666
2010-11-30,16.31,0.24,67.95833333333333
2010-12-01,16.43,0.24,68.45833333333333
2010-12-02,16.51,0.24,68.79166666666667
2010-12-03,16.57,0.24,69.04166666666667
2010-12-06,16.85,0.24,70.20833333333334
2010-12-07,16.8,0.24,70.0
2010-12-08,16.81,0.24,70.04166666666666
2010-12-09,16.76,0.24,69.83333333333334
2010-12-10,16.78,0.24,69.91666666666667
2010-12-13,16.75,0.24,69.79166666666667
2010-12-14,16.92,0.24,70.50000000000001
2010-12-15,16.98,0.24,70.75
2010-12-16,16.98,0.24,70.75
2010-12-17,17.21,0.24,71.70833333333334
2010-12-20,17.34,0.24,72.25
2010-12-21,17.38,0.24,72.41666666666667
2010-12-22,17.67,0.24,73.62500000000001
2010-12-23,17.61,0.24,73.375
2010-12-27,17.55,0.24,73.125
2010-12-28,17.55,0.24,73.125
2010-12-29,17.52,0.24,73.0
2010-12-30,17.49,0.24,72.875
2010-12-31,17.25,0.24,71.875
2011-01-03,17.33,0.24,72.20833333333333
2011-01-04,17.28,0.24,72.00000000000001
2011-01-05,17.33,0.24,72.20833333333333
2011-01-06,17.31,0.24,72.125
2011-01-07,17.19,0.24,71.62500000000001
2011-01-10,17.29,0.24,72.04166666666667
2011-01-11,17.27,0.24,71.95833333333333
2011-01-12,17.65,0.24,73.54166666666666
2011-01-13,17.43,0.24,72.625
2011-01-14,17.47,0.24,72.79166666666667
2011-01-18,17.59,0.24,73.29166666666667
2011-01-19,17.54,0.24,73.08333333333333
2011-01-20,17.52,0.24,73.0
2011-01-21,17.42,0.24,72.58333333333334
2011-01-24,17.65,0.24,73.54166666666666
2011-01-25,17.78,0.24,74.08333333333334
2011-01-26,17.71,0.24,73.79166666666667
2011-01-27,17.35,0.24,72.29166666666667
2011-01-28,17.24,0.24,71.83333333333333
2011-01-31,17.2,0.24,71.66666666666667
2011-02-01,17.35,0.24,72.29166666666667
2011-02-02,17.14,0.24,71.41666666666667
2011-02-03,17.17,0.24,71.54166666666667
2011-02-04,17.19,0.24,71.62500000000001
2011-02-07,17.46,0.24,72.75
2011-02-08,17.81,0.24,74.20833333333333
2011-02-09,18.0,0.24,75.0
2011-02-10,17.81,0.24,74.20833333333333
2011-02-11,18.23,0.24,75.95833333333334
2011-02-14,18.08,0.24,75.33333333333333
2011-02-15,18.08,0.24,75.33333333333333
2011-02-16,18.26,0.24,76.08333333333334
2011-02-17,18.46,0.24,76.91666666666667
2011-02-18,18.47,0.24,76.95833333333333
2011-02-22,18.42,0.24,76.75000000000001
2011-02-23,18.45,0.24,76.875
2011-02-24,18.24,0.16,113.99999999999999
2011-02-25,18.66,0.16,116.625
2011-02-28,18.86,0.16,117.875
2011-03-01,18.68,0.16,116.75
2011-03-02,18.63,0.16,116.43749999999999
2011-03-03,19.04,0.16,118.99999999999999
2011-03-04,19.09,0.16,119.3125
2011-03-07,19.17,0.16,119.81250000000001
2011-03-08,19.49,0.16,121.81249999999999
2011-03-09,19.46,0.16,121.625
2011-03-10,19.24,0.16,120.24999999999999
2011-03-11,19.29,0.16,120.56249999999999
2011-03-14,19.2,0.16,120.0
2011-03-15,19.15,0.16,119.68749999999999
2011-03-16,19.25,0.16,120.3125
2011-03-17,19.42,0.16,121.37500000000001
2011-03-18,19.69,0.16,123.0625
2011-03-21,20.11,0.16,125.6875
2011-03-22,19.78,0.16,123.625
2011-03-23,19.68,0.16,123.0
2011-03-24,19.74,0.16,123.37499999999999
2011-03-25,19.78,0.16,123.625
2011-03-28,19.99,0.16,124.93749999999999
2011-03-29,20.12,0.16,125.75
2011-03-30,20.0,0.16,125.0
2011-03-31,19.83,0.16,123.93749999999999
2011-04-01,19.97,0.16,124.81249999999999
2011-04-04,19.99,0.16,124.93749999999999
2011-04-05,19.84,0.16,124.0
2011-04-06,20.04,0.16,125.24999999999999
2011-04-07,19.92,0.16,124.50000000000001
2011-04-08,19.76,0.16,123.50000000000001
2011-04-11,19.89,0.16,124.3125
2011-04-12,19.97,0.16,124.81249999999999
2011-04-13,20.0,0.16,125.0
2011-04-14,19.99,0.16,124.93749999999999
2011-04-15,20.22,0.16,126.37499999999999
2011-04-18,19.9,0.16,124.37499999999999
2011-04-19,19.78,0.16,123.625
2011-04-20,19.92,0.16,124.50000000000001
2011-04-21,19.94,0.16,124.625
2011-04-25,19.52,0.16,122.0
2011-04-26,19.72,0.16,123.24999999999999
2011-04-27,19.88,0.16,124.24999999999999
2011-04-28,20.45,0.16,127.8125
2011-04-29,20.62,0.16,128.875
2011-05-02,20.5,0.16,128.125
2011-05-03,20.38,0.16,127.37499999999999
2011-05-04,20.45,0.16,127.8125
2011-05-05,20.5,0.16,128.125
2011-05-06,19.73,0.29,68.0344827586207
2011-05-09,19.78,0.29,68.20689655172414
2011-05-10,20.58,0.29,70.9655172413793
2011-05-11,20.32,0.29,70.06896551724138
2011-05-12,20.76,0.29,71.58620689655173
2011-05-13,20.67,0.29,71.27586206896552
2011-05-16,20.67,0.29,71.27586206896552
2011-05-17,20.64,0.29,71.17241379310346
2011-05-18,20.51,0.29,70.72413793103449
2011-05-19,20.85,0.29,71.89655172413794
2011-05-20,20.54,0.29,70.82758620689656
2011-05-23,20.47,0.29,70.58620689655173
2011-05-24,20.28,0.29,69.93103448275863
2011-05-25,20.04,0.29,69.10344827586206
2011-05-26,20.5,0.29,70.6896551724138
2011-05-27,20.59,0.29,71.0
2011-05-31,21.03,0.29,72.51724137931035
2011-06-01,20.5,0.29,70.6896551724138
2011-06-02,20.38,0.29,70.27586206896552
2011-06-03,20.0,0.29,68.96551724137932
