date,CBRE,CBRE_EPS,PE Ratio
2019-07-16,52.56,0.68951,76.22804600368379
2019-07-17,52.0,0.68951,75.41587504169628
2019-07-18,52.22,0.68951,75.73494220533422
2019-07-19,52.11,0.68951,75.57540862351526
2019-07-22,52.21,0.68951,75.7204391524416
2019-07-23,52.56,0.68951,76.22804600368379
2019-07-24,52.99,0.68951,76.85167727806704
2019-07-25,52.54,0.68951,76.19903989789852
2019-07-26,52.88,0.68951,76.69214369624807
2019-07-29,52.99,0.68951,76.85167727806704
2019-07-30,53.19,0.68951,77.14173833591971
2019-07-31,53.01,0.68951,76.8806833838523
2019-08-01,54.5,0.68951,79.04163826485475
2019-08-02,53.51,0.68951,77.60583602848399
2019-08-05,50.79,0.68951,73.66100564168758
2019-08-06,51.6,0.68951,74.83575292599093
2019-08-07,51.66,0.68951,74.92277124334673
2019-08-08,53.09,0.68951,76.99670780699338
2019-08-09,53.23,0.75536,70.46970980724421
2019-08-12,52.51,0.75536,69.51652192332132
2019-08-13,52.87,0.75536,69.99311586528277
2019-08-14,49.86,0.75536,66.00826096166067
2019-08-15,50.46,0.75536,66.80258419826308
2019-08-16,51.65,0.75536,68.37799195085786
2019-08-19,52.23,0.75536,69.14583774624019
2019-08-20,52.14,0.75536,69.02668926074983
2019-08-21,52.8,0.75536,69.90044482101248
2019-08-22,51.86,0.75536,68.65600508366872
2019-08-23,49.26,0.75536,65.21393772505824
2019-08-26,49.39,0.75536,65.38604109298878
2019-08-27,49.33,0.75536,65.30660876932853
2019-08-28,50.11,0.75536,66.33922897691167
2019-08-29,51.63,0.75536,68.3515145096378
2019-08-30,52.27,0.75536,69.19879262868037
2019-09-03,51.95,0.75536,68.77515356915907
2019-09-04,52.58,0.75536,69.60919296759161
2019-09-05,53.15,0.75536,70.3638000423639
2019-09-06,53.86,0.75536,71.30374920567677
2019-09-09,55.35,0.75536,73.27631857657276
2019-09-10,55.73,0.75536,73.77938995975428
2019-09-11,55.11,0.75536,72.9585892819318
2019-09-12,54.72,0.75536,72.44227917814023
2019-09-13,54.0,0.75536,71.48909129421732
2019-09-16,54.12,0.75536,71.6479559415378
2019-09-17,53.9,0.75536,71.35670408811691
2019-09-18,53.92,0.75536,71.38318152933701
2019-09-19,53.85,0.75536,71.29051048506672
2019-09-20,53.54,0.75536,70.88011014615547
2019-09-23,52.78,0.75536,69.87396737979242
2019-09-24,52.36,0.75536,69.31794111417072
2019-09-25,53.38,0.75536,70.66829061639483
2019-09-26,53.24,0.75536,70.48294852785426
2019-09-27,52.9,0.75536,70.03283202711289
2019-09-30,53.01,0.75536,70.17845795382334
2019-10-01,51.19,0.75536,67.76901080279602
2019-10-02,49.45,0.75536,65.46547341664902
2019-10-03,49.98,0.75536,66.16712560898114
2019-10-04,50.67,0.75536,67.08059733107392
2019-10-07,50.42,0.75536,66.74962931582292
2019-10-08,49.63,0.75536,65.70377038762975
2019-10-09,50.34,0.75536,66.64371955094259
2019-10-10,50.49,0.75536,66.8423003600932
2019-10-11,51.82,0.75536,68.60305020122856
2019-10-14,51.98,0.75536,68.81486973098919
2019-10-15,52.49,0.75536,69.49004448210125
2019-10-16,52.47,0.75536,69.46356704088116
2019-10-17,52.35,0.75536,69.30470239356069
2019-10-18,52.21,0.75536,69.11936030502012
2019-10-21,52.65,0.75536,69.70186401186189
2019-10-22,51.71,0.75536,68.4574242745181
2019-10-23,52.37,0.75536,69.33117983478076
2019-10-24,52.45,0.75536,69.43708959966109
2019-10-25,52.61,0.75536,69.64890912942172
2019-10-28,53.25,0.75536,70.49618724846431
2019-10-29,53.63,0.75536,70.99925863164584
2019-10-30,53.81,0.75536,71.23755560262656
2019-10-31,53.55,0.75536,70.8933488667655
2019-11-01,54.79,0.75536,72.5349502224105
2019-11-04,54.84,0.75536,72.60114382546071
2019-11-05,55.54,0.75536,73.52785426816352
2019-11-06,53.08,0.76288,69.57843959731544
2019-11-07,54.5,0.76288,71.43980704697987
2019-11-08,54.89,0.76288,71.95102768456375
2019-11-11,55.16,0.76288,72.30494966442953
2019-11-12,55.05,0.76288,72.16075922818791
2019-11-13,55.07,0.76288,72.18697567114094
2019-11-14,55.57,0.76288,72.84238674496645
2019-11-15,56.44,0.76288,73.98280201342281
2019-11-18,56.05,0.76288,73.47158137583892
2019-11-19,55.87,0.76288,73.23563338926174
2019-11-20,55.5,0.76288,72.75062919463087
2019-11-21,54.78,0.76288,71.80683724832215
2019-11-22,54.91,0.76288,71.97724412751677
2019-11-25,56.12,0.76288,73.5633389261745
2019-11-26,57.88,0.76288,75.87038590604027
2019-11-27,57.56,0.76288,75.45092281879195
2019-11-29,57.02,0.76288,74.7430788590604
2019-12-02,56.52,0.76288,74.0876677852349
2019-12-03,56.32,0.76288,73.8255033557047
2019-12-04,57.03,0.76288,74.75618708053692
2019-12-05,57.87,0.76288,75.85727768456375
2019-12-06,58.5,0.76288,76.68309563758389
2019-12-09,58.28,0.76288,76.39471476510067
2019-12-10,58.48,0.76288,76.65687919463087
2019-12-11,58.41,0.76288,76.5651216442953
2019-12-12,58.96,0.76288,77.28607382550335
2019-12-13,58.26,0.76288,76.36849832214764
2019-12-16,59.22,0.76288,77.62688758389261
2019-12-17,58.84,0.76288,77.12877516778524
2019-12-18,60.11,0.76288,78.79351929530202
2019-12-19,59.82,0.76288,78.41338087248322
2019-12-20,60.64,0.76288,79.48825503355705
2019-12-23,60.11,0.76288,78.79351929530202
2019-12-24,60.59,0.76288,79.4227139261745
2019-12-26,61.28,0.76288,80.32718120805369
2019-12-27,60.95,0.76288,79.89460989932886
2019-12-30,61.04,0.76288,80.01258389261744
2019-12-31,61.29,0.76288,80.3402894295302
2020-01-02,61.48,0.76288,80.58934563758389
2020-01-03,60.97,0.76288,79.92082634228188
2020-01-06,60.69,0.76288,79.5537961409396
2020-01-07,60.62,0.76288,79.46203859060402
2020-01-08,60.2,0.76288,78.9114932885906
2020-01-09,60.56,0.76288,79.38338926174497
2020-01-10,60.24,0.76288,78.96392617449665
2020-01-13,60.66,0.76288,79.51447147651007
2020-01-14,60.28,0.76288,79.01635906040269
2020-01-15,60.39,0.76288,79.1605494966443
2020-01-16,60.8,0.76288,79.6979865771812
2020-01-17,61.03,0.76288,79.99947567114094
2020-01-21,61.1,0.76288,80.09123322147651
2020-01-22,60.91,0.76288,79.84217701342281
2020-01-23,60.84,0.76288,79.75041946308725
2020-01-24,60.77,0.76288,79.65866191275168
2020-01-27,60.44,0.76288,79.22609060402684
2020-01-28,61.46,0.76288,80.56312919463087
2020-01-29,61.45,0.76288,80.55002097315436
2020-01-30,61.88,0.76288,81.1136744966443
2020-01-31,61.05,0.76288,80.02569211409396
2020-02-03,62.02,0.76288,81.29718959731544
2020-02-04,63.43,0.76288,83.14544882550335
2020-02-05,63.93,0.76288,83.80085989932886
2020-02-06,63.88,0.76288,83.73531879194631
2020-02-07,64.03,0.76288,83.93194211409396
2020-02-10,64.25,0.76288,84.22032298657719
2020-02-11,63.08,0.76288,82.6866610738255
2020-02-12,63.69,0.76288,83.48626258389261
2020-02-13,64.12,0.76288,84.04991610738256
2020-02-14,63.96,0.76288,83.84018456375838
2020-02-18,63.46,0.76288,83.18477348993288
2020-02-19,63.4,0.76288,83.10612416107382
2020-02-20,63.7,0.76288,83.49937080536913
2020-02-21,62.73,0.76288,82.22787332214764
2020-02-24,60.07,0.76288,78.74108640939598
2020-02-25,57.96,0.76288,75.97525167785236
2020-02-26,56.93,0.76288,74.62510486577182
2020-02-27,56.54,0.76288,74.11388422818791
2020-02-28,56.14,0.76288,73.58955536912752
2020-03-02,58.19,1.90822,30.494387439603397
2020-03-03,57.73,1.90822,30.253325088302184
2020-03-04,59.16,1.90822,31.002714571695087
2020-03-05,56.78,1.90822,29.755478928006205
2020-03-06,54.58,1.90822,28.602572030478665
2020-03-09,49.17,1.90822,25.767469159740493
2020-03-10,52.61,1.90822,27.570196308601734
2020-03-11,49.69,1.90822,26.039974426428817
2020-03-12,44.53,1.90822,23.335883703136954
2020-03-13,46.38,1.90822,24.305373594239658
2020-03-16,38.4,1.90822,20.1234658477534
2020-03-17,36.28,1.90822,19.012482837408683
2020-03-18,35.52,1.90822,18.6142059091719
2020-03-19,39.44,1.90822,20.668476381130056
2020-03-20,34.26,1.90822,17.95390468604249
2020-03-23,29.83,1.90822,15.632369433293855
2020-03-24,33.86,1.90822,17.744285250128392
2020-03-25,35.8,1.90822,18.760939514311765
2020-03-26,40.65,1.90822,21.302575174770205
2020-03-27,39.2,1.90822,20.5427047195816
2020-03-30,41.03,1.90822,21.5017136388886
2020-03-31,37.71,1.90822,19.761872320801587
2020-04-01,35.74,1.90822,18.72949659892465
2020-04-02,36.67,1.90822,19.216861787424932
2020-04-03,35.5,1.90822,18.603724937376192
2020-04-06,39.78,1.90822,20.84665290165704
2020-04-07,42.05,1.90822,22.036243200469546
2020-04-08,45.26,1.90822,23.71843917368018
2020-04-09,45.61,1.90822,23.901856180105018
2020-04-13,43.46,1.90822,22.775151712066744
2020-04-14,43.86,1.90822,22.98477114798084
2020-04-15,42.89,1.90822,22.476444015889154
2020-04-16,42.54,1.90822,22.293027009464318
2020-04-17,44.5,1.90822,23.3201622454434
2020-04-20,41.96,1.90822,21.989078827388877
2020-04-21,39.97,1.90822,20.946222133716237
2020-04-22,39.77,1.90822,20.84141241575919
2020-04-23,39.99,1.90822,20.956703105511945
2020-04-24,39.99,1.90822,20.956703105511945
2020-04-27,41.39,1.90822,21.690371131211286
2020-04-28,41.9,1.90822,21.95763591200176
2020-04-29,44.92,1.90822,23.5402626531532
2020-04-30,42.93,1.90822,22.497405959480563
2020-05-01,39.7,1.90822,20.804729014474223
2020-05-04,39.39,1.90822,20.642273951640796
2020-05-05,39.59,1.90822,20.747083669597846
2020-05-06,38.15,1.90822,19.99245370030709
2020-05-07,40.89,0.64805,63.0969832574647
2020-05-08,41.6,0.64805,64.1925777331996
2020-05-11,40.82,0.64805,62.9889669007021
2020-05-12,37.2,0.64805,57.402978165265026
2020-05-13,34.84,0.64805,53.761283851554666
2020-05-14,35.85,0.64805,55.319805570557826
2020-05-15,35.99,0.64805,55.53583828408302
2020-05-18,39.09,0.64805,60.319419797855105
2020-05-19,37.97,0.64805,58.591158089653575
2020-05-20,39.6,0.64805,61.10639611141116
2020-05-21,40.75,0.64805,62.88095054393951
2020-05-22,40.3,0.64805,62.1865596790371
2020-05-26,43.94,0.64805,67.80341023069207
2020-05-27,45.15,0.64805,69.67055011187408
2020-05-28,44.12,0.64805,68.08116657665303
2020-05-29,43.98,0.64805,67.86513386312784
2020-06-01,44.14,0.64805,68.11202839287093
2020-06-02,45.99,0.64805,70.96674639302523
2020-06-03,49.5,0.64805,76.38299513926394
2020-06-04,50.41,0.64805,77.78720777717768
2020-06-05,54.02,0.64805,83.35776560450583
2020-06-08,55.49,0.64805,85.62610909652034
2020-06-09,53.33,0.64805,82.29303294498881
2020-06-10,51.33,0.64805,79.20685132320037
2020-06-11,46.31,0.64805,71.46053545251138
2020-06-12,47.57,0.64805,73.4048298742381
2020-06-15,47.860001,0.64805,73.85232775248822
2020-06-16,48.369999,0.64805,74.63930097986267
2020-06-17,47.790001,0.64805,73.74431139572563
2020-06-18,47.48,0.64805,73.2659517012576
2020-06-19,46.740002,0.64805,72.12406758737751
2020-06-22,46.189999,0.64805,71.27536301211326
2020-06-23,46.009998,0.64805,70.99760512306149
2020-06-24,42.75,0.64805,65.96713216572795
2020-06-25,43.52,0.64805,67.15531209011651
2020-06-26,43.040001,0.64805,66.41463004397808
2020-06-29,44.240002,0.64805,68.26634056014196
2020-06-30,45.220001,0.64805,69.7785680117275
2020-07-01,44.849998,0.64805,69.20761978242419
2020-07-02,45.509998,0.64805,70.22605971761439
2020-07-06,46.380001,0.64805,71.56855335236479
2020-07-07,44.310001,0.64805,68.37435537381374
2020-07-08,44.490002,0.64805,68.65211326286551
2020-07-09,43.869999,0.64805,67.69539233083867
2020-07-10,44.200001,0.64805,68.20461538461538
2020-07-13,43.189999,0.64805,66.64609057943059
2020-07-14,43.349998,0.64805,66.89298356608286
2020-07-15,45.220001,0.64805,69.7785680117275
2020-07-16,44.59,0.64805,68.80641925777333
2020-07-17,44.950001,0.64805,69.36193349278605
2020-07-20,44.259998,0.64805,68.2971962039966
2020-07-21,43.939999,0.64805,67.80340868760126
2020-07-22,44.360001,0.64805,68.45150991435845
2020-07-23,43.919998,0.64805,67.77254532829257
2020-07-24,43.16,0.64805,66.59979939819458
2020-07-27,42.330002,0.64805,65.319037111334
2020-07-28,41.849998,0.64805,64.57834734974153
2020-07-29,43.0,0.64805,66.3529048684515
2020-07-30,43.27,0.64805,66.76953938739295
2020-07-31,43.810001,0.64805,67.60280996836664
2020-08-03,41.349998,0.64805,63.80680194429442
2020-08-04,41.490002,0.33988,122.07250205955042
2020-08-05,42.830002,0.33988,126.0150700247146
2020-08-06,42.25,0.33988,124.30857949864658
2020-08-07,44.02,0.33988,129.51629987054255
2020-08-10,45.369999,0.33988,133.48828704248558
2020-08-11,47.200001,0.33988,138.8725461927739
2020-08-12,47.279999,0.33988,139.1079175002942
2020-08-13,46.029999,0.33988,135.4301488760739
2020-08-14,46.02,0.33988,135.40072966929506
2020-08-17,45.09,0.33988,132.66446981287513
2020-08-18,44.66,0.33988,131.39931740614333
2020-08-19,44.310001,0.33988,130.36954513357654
2020-08-20,44.080002,0.33988,129.69283864893492
2020-08-21,44.91,0.33988,132.1348711309874
