date,NTAP,NTAP_EPS,PE Ratio
2006-09-07,33.28,0.15,221.86666666666667
2006-09-08,33.98,0.15,226.53333333333333
2006-09-11,33.68,0.15,224.53333333333333
2006-09-12,33.94,0.15,226.26666666666665
2006-09-13,33.66,0.15,224.39999999999998
2006-09-14,34.25,0.15,228.33333333333334
2006-09-15,33.77,0.15,225.13333333333335
2006-09-18,35.02,0.15,233.4666666666667
2006-09-19,35.99,0.15,239.93333333333337
2006-09-20,36.63,0.15,244.20000000000002
2006-09-21,36.26,0.15,241.73333333333332
2006-09-22,35.98,0.15,239.86666666666665
2006-09-25,36.89,0.15,245.93333333333334
2006-09-26,37.01,0.15,246.73333333333332
2006-09-27,36.65,0.15,244.33333333333334
2006-09-28,37.47,0.15,249.8
2006-09-29,37.01,0.15,246.73333333333332
2006-10-02,36.85,0.15,245.66666666666669
2006-10-03,37.4,0.15,249.33333333333334
2006-10-04,38.16,0.15,254.39999999999998
2006-10-05,37.63,0.15,250.8666666666667
2006-10-06,36.88,0.15,245.8666666666667
2006-10-09,37.76,0.15,251.73333333333332
2006-10-10,38.23,0.15,254.86666666666665
2006-10-11,38.48,0.15,256.5333333333333
2006-10-12,38.41,0.15,256.06666666666666
2006-10-13,39.57,0.15,263.8
2006-10-16,39.63,0.15,264.20000000000005
2006-10-17,38.33,0.15,255.53333333333333
2006-10-18,37.84,0.15,252.2666666666667
2006-10-19,37.68,0.15,251.20000000000002
2006-10-20,37.49,0.15,249.93333333333337
2006-10-23,37.39,0.15,249.26666666666668
2006-10-24,36.7,0.15,244.66666666666669
2006-10-25,36.99,0.15,246.60000000000002
2006-10-26,37.42,0.15,249.4666666666667
2006-10-27,35.78,0.15,238.53333333333336
2006-10-30,36.96,0.15,246.4
2006-10-31,36.5,0.15,243.33333333333334
2006-11-01,36.01,0.15,240.06666666666666
2006-11-02,35.54,0.15,236.93333333333334
2006-11-03,36.0,0.15,240.0
2006-11-06,36.44,0.15,242.93333333333334
2006-11-07,36.71,0.15,244.73333333333335
2006-11-08,36.62,0.15,244.13333333333333
2006-11-09,36.17,0.15,241.13333333333335
2006-11-10,36.9,0.15,246.0
2006-11-13,37.52,0.15,250.13333333333335
2006-11-14,38.03,0.15,253.53333333333336
2006-11-15,38.0,0.15,253.33333333333334
2006-11-16,39.96,0.15,266.40000000000003
2006-11-17,39.96,0.15,266.40000000000003
2006-11-20,39.98,0.15,266.5333333333333
2006-11-21,40.99,0.15,273.2666666666667
2006-11-22,41.28,0.15,275.20000000000005
2006-11-24,40.96,0.15,273.06666666666666
2006-11-27,39.43,0.15,262.8666666666667
2006-11-28,39.69,0.15,264.6
2006-11-29,39.8,0.15,265.3333333333333
2006-11-30,39.28,0.15,261.8666666666667
2006-12-01,38.52,0.15,256.8
2006-12-04,39.39,0.15,262.6
2006-12-05,39.54,0.15,263.6
2006-12-06,38.92,0.38,102.42105263157895
2006-12-07,39.33,0.38,103.5
2006-12-08,39.49,0.38,103.92105263157895
2006-12-11,39.39,0.38,103.65789473684211
2006-12-12,39.58,0.38,104.1578947368421
2006-12-13,39.05,0.38,102.76315789473684
2006-12-14,40.06,0.38,105.42105263157895
2006-12-15,41.0,0.38,107.89473684210526
2006-12-18,40.65,0.38,106.97368421052632
2006-12-19,40.59,0.38,106.81578947368422
2006-12-20,40.24,0.38,105.89473684210526
2006-12-21,40.09,0.38,105.50000000000001
2006-12-22,39.57,0.38,104.13157894736842
2006-12-26,39.96,0.38,105.15789473684211
2006-12-27,39.86,0.38,104.89473684210526
2006-12-28,39.8,0.38,104.73684210526315
2006-12-29,39.28,0.38,103.36842105263158
2007-01-03,39.95,0.38,105.13157894736842
2007-01-04,39.57,0.38,104.13157894736842
2007-01-05,39.07,0.38,102.8157894736842
2007-01-08,40.23,0.38,105.86842105263158
2007-01-09,39.74,0.38,104.57894736842105
2007-01-10,39.73,0.38,104.55263157894736
2007-01-11,40.06,0.38,105.42105263157895
2007-01-12,39.8,0.38,104.73684210526315
2007-01-16,39.83,0.38,104.8157894736842
2007-01-17,38.89,0.38,102.34210526315789
2007-01-18,37.71,0.38,99.23684210526316
2007-01-19,37.06,0.38,97.52631578947368
2007-01-22,36.5,0.38,96.05263157894737
2007-01-23,37.2,0.38,97.89473684210527
2007-01-24,37.64,0.38,99.05263157894737
2007-01-25,37.15,0.38,97.76315789473684
2007-01-26,36.73,0.38,96.6578947368421
2007-01-29,36.91,0.38,97.13157894736841
2007-01-30,37.68,0.38,99.15789473684211
2007-01-31,37.6,0.38,98.94736842105263
2007-02-01,37.31,0.38,98.1842105263158
2007-02-02,37.33,0.38,98.23684210526315
2007-02-05,37.52,0.38,98.73684210526316
2007-02-06,37.12,0.38,97.68421052631578
2007-02-07,38.12,0.38,100.3157894736842
2007-02-08,38.24,0.38,100.63157894736842
2007-02-09,37.7,0.38,99.21052631578948
2007-02-12,37.76,0.38,99.36842105263158
2007-02-13,37.34,0.38,98.26315789473685
2007-02-14,38.41,0.38,101.07894736842104
2007-02-15,40.3,0.38,106.05263157894736
2007-02-16,40.01,0.38,105.28947368421052
2007-02-20,40.49,0.38,106.55263157894737
2007-02-21,40.1,0.38,105.52631578947368
2007-02-22,39.88,0.38,104.94736842105263
2007-02-23,40.09,0.38,105.50000000000001
2007-02-26,39.65,0.38,104.34210526315789
2007-02-27,37.75,0.38,99.34210526315789
2007-02-28,38.67,0.38,101.76315789473685
2007-03-01,38.15,0.38,100.39473684210526
2007-03-02,37.32,0.38,98.21052631578948
2007-03-05,36.8,0.38,96.84210526315789
2007-03-06,37.31,0.38,98.1842105263158
2007-03-07,36.47,0.56,65.12499999999999
2007-03-08,37.72,0.56,67.35714285714285
2007-03-09,37.69,0.56,67.30357142857142
2007-03-12,38.23,0.56,68.26785714285712
2007-03-13,36.16,0.56,64.57142857142856
2007-03-14,36.3,0.56,64.82142857142856
2007-03-15,36.55,0.56,65.26785714285712
2007-03-16,36.72,0.56,65.57142857142857
2007-03-19,36.37,0.56,64.94642857142856
2007-03-20,36.82,0.56,65.75
2007-03-21,37.98,0.56,67.82142857142856
2007-03-22,37.65,0.56,67.23214285714285
2007-03-23,38.13,0.56,68.08928571428571
2007-03-26,38.52,0.56,68.78571428571429
2007-03-27,38.02,0.56,67.89285714285714
2007-03-28,36.42,0.56,65.03571428571428
2007-03-29,36.39,0.56,64.98214285714285
2007-03-30,36.52,0.56,65.21428571428571
2007-04-02,35.91,0.56,64.12499999999999
2007-04-03,36.42,0.56,65.03571428571428
2007-04-04,36.25,0.56,64.73214285714285
2007-04-05,36.51,0.56,65.19642857142856
2007-04-09,36.07,0.56,64.41071428571428
2007-04-10,35.62,0.56,63.60714285714285
2007-04-11,35.17,0.56,62.80357142857142
2007-04-12,35.59,0.56,63.55357142857143
2007-04-13,35.91,0.56,64.12499999999999
2007-04-16,35.83,0.56,63.98214285714285
2007-04-17,35.35,0.56,63.125
2007-04-18,35.47,0.56,63.33928571428571
2007-04-19,35.19,0.56,62.8392857142857
2007-04-20,34.93,0.56,62.37499999999999
2007-04-23,35.25,0.56,62.94642857142856
2007-04-24,35.65,0.56,63.66071428571428
2007-04-25,36.12,0.56,64.49999999999999
2007-04-26,37.24,0.56,66.5
2007-04-27,37.81,0.56,67.51785714285714
2007-04-30,37.21,0.56,66.44642857142857
2007-05-01,37.08,0.56,66.21428571428571
2007-05-02,37.8,0.56,67.49999999999999
2007-05-03,38.42,0.56,68.60714285714285
2007-05-04,38.16,0.56,68.14285714285712
2007-05-07,37.91,0.56,67.69642857142856
2007-05-08,38.57,0.56,68.875
2007-05-09,38.52,0.56,68.78571428571429
2007-05-10,38.23,0.56,68.26785714285712
2007-05-11,39.05,0.56,69.73214285714285
2007-05-14,38.68,0.56,69.07142857142857
2007-05-15,37.48,0.56,66.92857142857142
2007-05-16,37.39,0.56,66.76785714285714
2007-05-17,37.13,0.56,66.30357142857143
2007-05-18,37.99,0.56,67.83928571428571
2007-05-21,38.21,0.56,68.23214285714285
2007-05-22,37.84,0.56,67.57142857142857
2007-05-23,38.06,0.56,67.96428571428571
2007-05-24,31.76,0.56,56.71428571428571
2007-05-25,31.8,0.56,56.785714285714285
2007-05-29,31.36,0.56,55.99999999999999
2007-05-30,31.48,0.56,56.21428571428571
2007-05-31,32.16,0.56,57.428571428571416
2007-06-01,30.74,0.56,54.89285714285713
2007-06-04,31.2,0.56,55.71428571428571
2007-06-05,31.75,0.56,56.69642857142857
2007-06-06,31.25,0.56,55.80357142857142
2007-06-07,30.54,0.56,54.53571428571428
2007-06-08,31.47,0.56,56.19642857142856
2007-06-11,31.23,0.56,55.76785714285714
2007-06-12,30.58,0.56,54.60714285714285
2007-06-13,30.86,0.56,55.107142857142854
2007-06-14,31.21,0.56,55.732142857142854
2007-06-15,31.89,0.56,56.94642857142857
2007-06-18,31.91,0.56,56.982142857142854
2007-06-19,33.21,0.56,59.30357142857142
2007-06-20,32.03,0.56,57.19642857142857
2007-06-21,32.4,0.56,57.85714285714285
2007-06-22,31.2,0.56,55.71428571428571
2007-06-25,31.28,0.56,55.857142857142854
2007-06-26,30.98,0.8,38.725
2007-06-27,31.53,0.8,39.4125
2007-06-28,30.25,0.8,37.8125
2007-06-29,29.19,0.8,36.4875
2007-07-02,28.91,0.8,36.137499999999996
2007-07-03,28.68,0.8,35.849999999999994
2007-07-05,28.98,0.8,36.225
2007-07-06,29.62,0.8,37.025
2007-07-09,29.31,0.8,36.637499999999996
2007-07-10,29.58,0.8,36.974999999999994
2007-07-11,29.25,0.8,36.5625
2007-07-12,30.0,0.8,37.5
2007-07-13,29.86,0.8,37.324999999999996
2007-07-16,29.48,0.8,36.85
2007-07-17,30.42,0.8,38.025
2007-07-18,31.23,0.8,39.0375
2007-07-19,32.66,0.8,40.824999999999996
2007-07-20,31.84,0.8,39.8
2007-07-23,31.39,0.8,39.2375
2007-07-24,30.85,0.8,38.5625
2007-07-25,31.09,0.8,38.8625
2007-07-26,30.35,0.8,37.9375
2007-07-27,29.24,0.8,36.55
2007-07-30,29.92,0.8,37.4
2007-07-31,28.34,0.8,35.425
2007-08-01,29.09,0.8,36.3625
2007-08-02,28.71,0.8,35.887499999999996
2007-08-03,22.97,0.8,28.7125
2007-08-06,23.18,0.8,28.974999999999998
2007-08-07,24.63,0.8,30.787499999999998
2007-08-08,24.54,0.8,30.674999999999997
2007-08-09,23.4,0.8,29.249999999999996
2007-08-10,23.46,0.8,29.325
2007-08-13,24.15,0.8,30.187499999999996
2007-08-14,23.43,0.8,29.287499999999998
2007-08-15,24.16,0.8,30.2
2007-08-16,25.27,0.8,31.5875
2007-08-17,25.98,0.8,32.475
2007-08-20,25.62,0.8,32.025
2007-08-21,25.99,0.8,32.4875
2007-08-22,27.45,0.8,34.3125
2007-08-23,27.34,0.8,34.175
2007-08-24,28.09,0.8,35.1125
2007-08-27,28.4,0.8,35.49999999999999
2007-08-28,27.69,0.8,34.6125
2007-08-29,28.39,0.8,35.4875
2007-08-30,28.17,0.8,35.2125
2007-08-31,27.86,0.8,34.824999999999996
2007-09-04,28.22,0.8,35.275
2007-09-05,28.22,0.09,313.55555555555554
2007-09-06,28.27,0.09,314.11111111111114
2007-09-07,27.12,0.09,301.33333333333337
2007-09-10,27.14,0.09,301.5555555555556
2007-09-11,27.75,0.09,308.33333333333337
2007-09-12,27.04,0.09,300.44444444444446
2007-09-13,27.32,0.09,303.55555555555554
2007-09-14,26.98,0.09,299.77777777777777
2007-09-17,26.66,0.09,296.22222222222223
2007-09-18,27.41,0.09,304.55555555555554
2007-09-19,27.02,0.09,300.22222222222223
2007-09-20,26.75,0.09,297.22222222222223
2007-09-21,26.94,0.09,299.33333333333337
2007-09-24,27.27,0.09,303.0
2007-09-25,26.9,0.09,298.88888888888886
2007-09-26,27.13,0.09,301.44444444444446
2007-09-27,27.62,0.09,306.8888888888889
2007-09-28,26.91,0.09,299.0
2007-10-01,26.71,0.09,296.77777777777777
2007-10-02,26.38,0.09,293.1111111111111
2007-10-03,26.33,0.09,292.55555555555554
2007-10-04,25.91,0.09,287.8888888888889
2007-10-05,26.69,0.09,296.5555555555556
2007-10-08,27.12,0.09,301.33333333333337
2007-10-09,27.56,0.09,306.22222222222223
2007-10-10,28.18,0.09,313.11111111111114
2007-10-11,28.53,0.09,317.0
2007-10-12,28.7,0.09,318.8888888888889
2007-10-15,29.54,0.09,328.22222222222223
2007-10-16,29.18,0.09,324.22222222222223
2007-10-17,29.6,0.09,328.8888888888889
2007-10-18,29.98,0.09,333.11111111111114
2007-10-19,29.38,0.09,326.44444444444446
2007-10-22,30.07,0.09,334.11111111111114
2007-10-23,32.04,0.09,356.0
2007-10-24,31.56,0.09,350.6666666666667
2007-10-25,30.58,0.09,339.77777777777777
2007-10-26,31.49,0.09,349.88888888888886
2007-10-29,30.77,0.09,341.8888888888889
2007-10-30,30.81,0.09,342.3333333333333
2007-10-31,31.49,0.09,349.88888888888886
2007-11-01,30.85,0.09,342.7777777777778
2007-11-02,30.14,0.09,334.8888888888889
2007-11-05,29.71,0.09,330.11111111111114
2007-11-06,29.98,0.09,333.11111111111114
2007-11-07,29.14,0.09,323.77777777777777
2007-11-08,27.54,0.09,306.0
2007-11-09,26.88,0.09,298.6666666666667
2007-11-12,26.11,0.09,290.11111111111114
2007-11-13,26.95,0.09,299.44444444444446
2007-11-14,26.61,0.09,295.6666666666667
2007-11-15,26.2,0.09,291.1111111111111
2007-11-16,25.92,0.09,288.00000000000006
2007-11-19,25.47,0.09,283.0
2007-11-20,24.9,0.09,276.6666666666667
2007-11-21,24.44,0.09,271.5555555555556
2007-11-23,24.81,0.09,275.6666666666667
2007-11-26,23.9,0.09,265.55555555555554
2007-11-27,24.16,0.09,268.44444444444446
2007-11-28,25.43,0.09,282.55555555555554
2007-11-29,25.15,0.09,279.44444444444446
2007-11-30,24.71,0.09,274.5555555555556
2007-12-03,24.67,0.09,274.11111111111114
2007-12-04,24.76,0.33,75.03030303030303
2007-12-05,25.29,0.33,76.63636363636363
2007-12-06,26.07,0.33,79.0
2007-12-07,26.51,0.33,80.33333333333333
2007-12-10,27.02,0.33,81.87878787878788
2007-12-11,26.32,0.33,79.75757575757575
2007-12-12,26.48,0.33,80.24242424242424
2007-12-13,26.22,0.33,79.45454545454545
2007-12-14,25.57,0.33,77.48484848484848
2007-12-17,25.31,0.33,76.69696969696969
2007-12-18,25.24,0.33,76.48484848484847
2007-12-19,24.91,0.33,75.48484848484848
2007-12-20,25.03,0.33,75.84848484848484
2007-12-21,25.64,0.33,77.69696969696969
2007-12-24,25.77,0.33,78.09090909090908
2007-12-26,25.69,0.33,77.84848484848484
2007-12-27,25.32,0.33,76.72727272727272
2007-12-28,25.32,0.33,76.72727272727272
2007-12-31,24.96,0.33,75.63636363636364
2008-01-02,24.62,0.33,74.60606060606061
2008-01-03,25.05,0.33,75.9090909090909
2008-01-04,24.39,0.33,73.9090909090909
2008-01-07,22.91,0.33,69.42424242424242
2008-01-08,22.28,0.33,67.51515151515152
2008-01-09,22.92,0.33,69.45454545454545
2008-01-10,22.86,0.33,69.27272727272727
2008-01-11,22.88,0.33,69.33333333333333
2008-01-14,23.49,0.33,71.18181818181817
2008-01-15,22.56,0.33,68.36363636363636
2008-01-16,22.2,0.33,67.27272727272727
2008-01-17,21.94,0.33,66.48484848484848
2008-01-18,22.05,0.33,66.81818181818181
2008-01-22,21.14,0.33,64.06060606060606
2008-01-23,20.38,0.33,61.75757575757575
2008-01-24,22.2,0.33,67.27272727272727
2008-01-25,22.23,0.33,67.36363636363636
2008-01-28,22.83,0.33,69.18181818181817
2008-01-29,23.03,0.33,69.78787878787878
2008-01-30,23.22,0.33,70.36363636363636
2008-01-31,23.22,0.33,70.36363636363636
2008-02-01,23.78,0.33,72.06060606060606
2008-02-04,23.51,0.33,71.24242424242425
2008-02-05,22.52,0.33,68.24242424242424
2008-02-06,21.61,0.33,65.48484848484848
2008-02-07,21.84,0.33,66.18181818181817
2008-02-08,22.47,0.33,68.09090909090908
2008-02-11,22.19,0.33,67.24242424242425
2008-02-12,21.53,0.33,65.24242424242425
2008-02-13,23.04,0.33,69.81818181818181
2008-02-14,21.69,0.33,65.72727272727273
2008-02-15,21.4,0.33,64.84848484848484
2008-02-19,21.31,0.33,64.57575757575756
2008-02-20,21.44,0.33,64.96969696969697
2008-02-21,21.51,0.33,65.18181818181819
2008-02-22,22.1,0.33,66.96969696969697
2008-02-25,22.88,0.33,69.33333333333333
2008-02-26,23.13,0.33,70.09090909090908
2008-02-27,23.63,0.33,71.6060606060606
2008-02-28,22.58,0.33,68.42424242424242
2008-02-29,21.62,0.33,65.51515151515152
2008-03-03,22.52,0.33,68.24242424242424
2008-03-04,22.52,0.33,68.24242424242424
2008-03-05,22.98,0.62,37.064516129032256
2008-03-06,22.43,0.62,36.17741935483871
2008-03-07,22.5,0.62,36.29032258064516
2008-03-10,21.5,0.62,34.67741935483871
2008-03-11,22.2,0.62,35.806451612903224
2008-03-12,21.36,0.62,34.45161290322581
2008-03-13,21.72,0.62,35.03225806451613
2008-03-14,21.08,0.62,34.0
2008-03-17,20.7,0.62,33.387096774193544
2008-03-18,20.84,0.62,33.61290322580645
2008-03-19,19.49,0.62,31.43548387096774
2008-03-20,19.75,0.62,31.85483870967742
2008-03-24,20.9,0.62,33.70967741935484
2008-03-25,20.95,0.62,33.79032258064516
2008-03-26,20.72,0.62,33.41935483870967
2008-03-27,20.11,0.62,32.435483870967744
2008-03-28,20.12,0.62,32.45161290322581
2008-03-31,20.05,0.62,32.33870967741936
2008-04-01,20.9,0.62,33.70967741935484
2008-04-02,21.63,0.62,34.887096774193544
2008-04-03,22.01,0.62,35.5
2008-04-04,22.43,0.62,36.17741935483871
2008-04-07,22.26,0.62,35.903225806451616
2008-04-08,21.65,0.62,34.91935483870967
2008-04-09,21.2,0.62,34.193548387096776
2008-04-10,21.96,0.62,35.41935483870968
2008-04-11,21.7,0.62,35.0
2008-04-14,21.75,0.62,35.08064516129032
2008-04-15,21.36,0.62,34.45161290322581
2008-04-16,21.82,0.62,35.193548387096776
2008-04-17,21.91,0.62,35.33870967741935
2008-04-18,22.89,0.62,36.91935483870968
2008-04-21,23.24,0.62,37.483870967741936
2008-04-22,22.16,0.62,35.74193548387097
2008-04-23,23.07,0.62,37.20967741935484
2008-04-24,23.52,0.62,37.935483870967744
2008-04-25,23.44,0.62,37.80645161290323
2008-04-28,23.67,0.62,38.17741935483871
2008-04-29,24.06,0.62,38.806451612903224
2008-04-30,24.2,0.62,39.03225806451613
2008-05-01,24.97,0.62,40.274193548387096
2008-05-02,24.87,0.62,40.112903225806456
2008-05-05,25.27,0.62,40.75806451612903
2008-05-06,25.72,0.62,41.483870967741936
2008-05-07,25.34,0.62,40.87096774193548
2008-05-08,26.03,0.62,41.983870967741936
2008-05-09,26.3,0.62,42.41935483870968
2008-05-12,25.65,0.62,41.37096774193548
2008-05-13,25.82,0.62,41.645161290322584
2008-05-14,26.58,0.62,42.87096774193548
2008-05-15,27.13,0.62,43.75806451612903
2008-05-16,27.31,0.62,44.04838709677419
2008-05-19,26.38,0.62,42.54838709677419
2008-05-20,26.33,0.62,42.46774193548387
2008-05-21,25.79,0.62,41.596774193548384
2008-05-22,24.6,0.62,39.67741935483871
2008-05-23,23.77,0.62,38.33870967741935
2008-05-27,23.92,0.62,38.58064516129033
2008-05-28,23.99,0.62,38.69354838709677
2008-05-29,24.34,0.62,39.25806451612903
2008-05-30,24.38,0.62,39.32258064516129
2008-06-02,23.79,0.62,38.37096774193548
2008-06-03,23.96,0.62,38.645161290322584
2008-06-04,23.59,0.62,38.04838709677419
2008-06-05,24.12,0.62,38.903225806451616
2008-06-06,23.74,0.62,38.29032258064516
2008-06-09,23.99,0.62,38.69354838709677
2008-06-10,23.53,0.62,37.95161290322581
2008-06-11,23.01,0.62,37.112903225806456
2008-06-12,23.46,0.62,37.83870967741936
2008-06-13,24.12,0.62,38.903225806451616
2008-06-16,23.81,0.62,38.40322580645161
2008-06-17,23.99,0.62,38.69354838709677
2008-06-18,23.66,0.62,38.16129032258065
2008-06-19,23.95,0.62,38.62903225806451
2008-06-20,23.3,0.62,37.58064516129033
2008-06-23,22.88,0.62,36.90322580645161
2008-06-24,22.99,0.88,26.124999999999996
2008-06-25,22.91,0.88,26.03409090909091
2008-06-26,22.11,0.88,25.125
2008-06-27,22.11,0.88,25.125
2008-06-30,21.66,0.88,24.613636363636363
2008-07-01,22.08,0.88,25.09090909090909
2008-07-02,21.99,0.88,24.988636363636363
2008-07-03,21.94,0.88,24.931818181818183
2008-07-07,23.15,0.88,26.30681818181818
2008-07-08,23.55,0.88,26.761363636363637
2008-07-09,22.52,0.88,25.59090909090909
2008-07-10,22.06,0.88,25.068181818181817
2008-07-11,21.94,0.88,24.931818181818183
2008-07-14,21.88,0.88,24.863636363636363
2008-07-15,22.07,0.88,25.079545454545453
2008-07-16,22.64,0.88,25.727272727272727
2008-07-17,23.24,0.88,26.409090909090907
2008-07-18,23.19,0.88,26.35227272727273
2008-07-21,22.99,0.88,26.124999999999996
2008-07-22,23.55,0.88,26.761363636363637
2008-07-23,24.45,0.88,27.784090909090907
2008-07-24,23.69,0.88,26.920454545454547
2008-07-25,24.6,0.88,27.954545454545457
2008-07-28,24.57,0.88,27.920454545454547
2008-07-29,25.56,0.88,29.045454545454543
2008-07-30,25.26,0.88,28.704545454545457
2008-07-31,25.55,0.88,29.03409090909091
2008-08-01,25.25,0.88,28.693181818181817
2008-08-04,25.56,0.88,29.045454545454543
2008-08-05,25.96,0.88,29.5
2008-08-06,25.98,0.88,29.522727272727273
2008-08-07,26.04,0.88,29.59090909090909
2008-08-08,26.31,0.88,29.89772727272727
2008-08-11,26.42,0.88,30.022727272727273
2008-08-12,26.31,0.88,29.89772727272727
2008-08-13,25.69,0.88,29.19318181818182
2008-08-14,24.64,0.88,28.0
2008-08-15,24.68,0.88,28.045454545454547
2008-08-18,24.42,0.88,27.750000000000004
2008-08-19,24.31,0.88,27.625
2008-08-20,23.98,0.88,27.25
2008-08-21,24.01,0.88,27.28409090909091
2008-08-22,24.1,0.88,27.386363636363637
2008-08-25,24.04,0.88,27.318181818181817
2008-08-26,24.08,0.88,27.363636363636363
2008-08-27,25.55,0.88,29.03409090909091
2008-08-28,25.51,0.88,28.988636363636367
2008-08-29,25.48,0.88,28.954545454545453
2008-09-02,25.08,0.88,28.499999999999996
2008-09-03,25.14,0.11,228.54545454545456
2008-09-04,24.49,0.11,222.63636363636363
2008-09-05,24.4,0.11,221.8181818181818
2008-09-08,24.43,0.11,222.0909090909091
2008-09-09,23.53,0.11,213.9090909090909
2008-09-10,23.84,0.11,216.72727272727272
2008-09-11,23.99,0.11,218.09090909090907
2008-09-12,24.32,0.11,221.0909090909091
2008-09-15,23.33,0.11,212.09090909090907
2008-09-16,22.79,0.11,207.1818181818182
2008-09-17,21.8,0.11,198.1818181818182
2008-09-18,20.43,0.11,185.72727272727272
2008-09-19,21.12,0.11,192.0
2008-09-22,18.73,0.11,170.27272727272728
2008-09-23,18.13,0.11,164.8181818181818
2008-09-24,18.81,0.11,171.0
2008-09-25,18.82,0.11,171.0909090909091
2008-09-26,18.8,0.11,170.9090909090909
2008-09-29,16.9,0.11,153.63636363636363
2008-09-30,18.23,0.11,165.72727272727272
2008-10-01,17.69,0.11,160.81818181818184
2008-10-02,17.03,0.11,154.81818181818184
2008-10-03,16.04,0.11,145.8181818181818
2008-10-06,14.75,0.11,134.0909090909091
2008-10-07,12.95,0.11,117.72727272727272
2008-10-08,13.25,0.11,120.45454545454545
2008-10-09,13.4,0.11,121.81818181818183
2008-10-10,13.25,0.11,120.45454545454545
2008-10-13,14.92,0.11,135.63636363636363
2008-10-14,14.23,0.11,129.36363636363637
2008-10-15,12.43,0.11,113.0
2008-10-16,13.58,0.11,123.45454545454545
2008-10-17,13.14,0.11,119.45454545454545
2008-10-20,13.95,0.11,126.81818181818181
2008-10-21,13.0,0.11,118.18181818181819
2008-10-22,13.04,0.11,118.54545454545453
2008-10-23,12.43,0.11,113.0
2008-10-24,12.2,0.11,110.9090909090909
2008-10-27,11.79,0.11,107.18181818181817
2008-10-28,12.9,0.11,117.27272727272728
2008-10-29,13.48,0.11,122.54545454545455
2008-10-30,13.7,0.11,124.54545454545453
2008-10-31,13.53,0.11,123.0
2008-11-03,14.12,0.11,128.36363636363635
