date,TMO,TMO_EPS,PE Ratio
2004-08-06,24.38,,
2004-08-09,24.53,,
2004-08-10,24.65,,
2004-08-11,24.58,,
2004-08-12,24.21,,
2004-08-13,24.24,,
2004-08-16,24.72,,
2004-08-17,24.87,,
2004-08-18,25.78,,
2004-08-19,25.7,,
2004-08-20,26.14,,
2004-08-23,26.27,,
2004-08-24,26.23,,
2004-08-25,26.68,,
2004-08-26,26.7,,
2004-08-27,26.8,,
2004-08-30,26.16,,
2004-08-31,26.27,,
2004-09-01,26.31,,
2004-09-02,26.54,,
2004-09-03,26.55,,
2004-09-07,26.65,,
2004-09-08,26.59,,
2004-09-09,26.68,,
2004-09-10,27.13,,
2004-09-13,27.43,,
2004-09-14,27.55,,
2004-09-15,27.52,,
2004-09-16,28.2,,
2004-09-17,28.18,,
2004-09-20,27.68,,
2004-09-21,27.84,,
2004-09-22,27.23,,
2004-09-23,27.17,,
2004-09-24,26.88,,
2004-09-27,26.57,,
2004-09-28,27.04,,
2004-09-29,27.0,,
2004-09-30,27.02,,
2004-10-01,28.07,,
2004-10-04,28.27,,
2004-10-05,28.06,,
2004-10-06,28.15,,
2004-10-07,28.16,,
2004-10-08,27.5,,
2004-10-11,27.4,,
2004-10-12,27.42,,
2004-10-13,27.25,,
2004-10-14,27.05,,
2004-10-15,27.22,,
2004-10-18,27.2,,
2004-10-19,26.86,,
2004-10-20,26.77,,
2004-10-21,26.69,,
2004-10-22,26.2,,
2004-10-25,26.21,,
2004-10-26,26.6,,
2004-10-27,29.0,,
2004-10-28,28.81,,
2004-10-29,29.0,,
2004-11-01,28.87,,
2004-11-02,29.09,,
2004-11-03,29.8,,
2004-11-04,29.96,,
2004-11-05,29.87,,
2004-11-08,29.89,,
2004-11-09,29.97,,
2004-11-10,30.05,,
2004-11-11,30.03,,
2004-11-12,29.96,,
2004-11-15,29.98,,
2004-11-16,29.93,,
2004-11-17,30.06,,
2004-11-18,30.17,,
2004-11-19,29.48,,
2004-11-22,29.91,,
2004-11-23,29.76,,
2004-11-24,30.06,,
2004-11-26,30.07,,
2004-11-29,30.02,,
2004-11-30,30.25,,
2004-12-01,30.68,,
2004-12-02,30.69,,
2004-12-03,30.6,,
2004-12-06,30.47,,
2004-12-07,30.12,,
2004-12-08,30.45,,
2004-12-09,30.12,,
2004-12-10,30.2,,
2004-12-13,30.59,,
2004-12-14,30.7,,
2004-12-15,30.77,,
2004-12-16,30.8,,
2004-12-17,30.4,,
2004-12-20,30.53,,
2004-12-21,30.58,,
2004-12-22,30.88,,
2004-12-23,30.7,,
2004-12-27,30.32,,
2004-12-28,30.35,,
2004-12-29,30.32,,
2004-12-30,30.28,,
2004-12-31,30.19,,
2005-01-03,29.68,,
2005-01-04,29.31,,
2005-01-05,29.23,,
2005-01-06,29.25,,
2005-01-07,28.82,,
2005-01-10,28.9,,
2005-01-11,28.85,,
2005-01-12,28.9,,
2005-01-13,28.56,,
2005-01-14,29.24,,
2005-01-18,29.37,,
2005-01-19,28.65,,
2005-01-20,29.82,,
2005-01-21,29.94,,
2005-01-24,29.78,,
2005-01-25,29.75,,
2005-01-26,29.76,,
2005-01-27,29.74,,
2005-01-28,29.54,,
2005-01-31,29.94,,
2005-02-01,29.91,,
2005-02-02,29.99,,
2005-02-03,26.8,,
2005-02-04,27.7,,
2005-02-07,28.35,,
2005-02-08,28.37,,
2005-02-09,27.54,,
2005-02-10,27.73,,
2005-02-11,27.83,,
2005-02-14,27.57,,
2005-02-15,27.38,,
2005-02-16,27.5,,
2005-02-17,27.54,,
2005-02-18,27.43,,
2005-02-22,27.14,,
2005-02-23,27.27,,
2005-02-24,27.33,,
2005-02-25,27.45,,
2005-02-28,27.46,,
2005-03-01,27.32,,
2005-03-02,27.21,,
2005-03-03,27.09,,
2005-03-04,27.47,,
2005-03-07,27.76,,
2005-03-08,27.69,,
2005-03-09,27.69,,
2005-03-10,27.63,,
2005-03-11,27.53,,
2005-03-14,27.59,,
2005-03-15,27.45,,
2005-03-16,27.0,,
2005-03-17,26.6,,
2005-03-18,26.36,,
2005-03-21,25.99,,
2005-03-22,25.33,,
2005-03-23,25.85,,
2005-03-24,25.9,,
2005-03-28,25.94,,
2005-03-29,25.26,,
2005-03-30,24.89,,
2005-03-31,25.29,,
2005-04-01,25.0,,
2005-04-04,24.99,,
2005-04-05,24.99,,
2005-04-06,24.97,,
2005-04-07,24.93,,
2005-04-08,24.79,,
2005-04-11,24.65,,
2005-04-12,24.85,,
2005-04-13,24.9,,
2005-04-14,25.01,,
2005-04-15,24.74,,
2005-04-18,24.67,,
2005-04-19,24.77,,
2005-04-20,24.82,,
2005-04-21,25.21,,
2005-04-22,24.94,,
2005-04-25,25.17,,
2005-04-26,25.21,,
2005-04-27,24.47,,
2005-04-28,24.24,,
2005-04-29,24.98,,
2005-05-02,25.11,,
2005-05-03,25.41,,
2005-05-04,25.82,,
2005-05-05,25.8,,
2005-05-06,25.97,,
2005-05-09,26.24,,
2005-05-10,26.15,,
2005-05-11,26.39,,
2005-05-12,26.32,,
2005-05-13,25.85,,
2005-05-16,25.96,,
2005-05-17,26.64,,
2005-05-18,27.1,,
2005-05-19,27.2,,
2005-05-20,27.03,,
2005-05-23,26.99,,
2005-05-24,26.66,,
2005-05-25,26.7,,
2005-05-26,26.75,,
2005-05-27,26.5,,
2005-05-31,26.32,,
2005-06-01,26.47,,
2005-06-02,26.4,,
2005-06-03,26.45,,
2005-06-06,26.54,,
2005-06-07,26.7,,
2005-06-08,26.89,,
2005-06-09,26.88,,
2005-06-10,26.65,,
2005-06-13,26.63,,
2005-06-14,26.77,,
2005-06-15,26.72,,
2005-06-16,26.91,,
2005-06-17,26.95,,
2005-06-20,26.74,,
2005-06-21,26.67,,
2005-06-22,26.71,,
2005-06-23,26.56,,
2005-06-24,26.8,,
2005-06-27,26.48,,
2005-06-28,26.75,,
2005-06-29,26.99,,
2005-06-30,26.87,,
2005-07-01,26.8,,
2005-07-05,26.73,,
2005-07-06,27.06,,
2005-07-07,26.7,,
2005-07-08,27.02,,
2005-07-11,27.3,,
2005-07-12,27.98,,
2005-07-13,27.89,,
2005-07-14,27.77,,
2005-07-15,27.62,,
2005-07-18,27.6,,
2005-07-19,27.71,,
2005-07-20,29.2,,
2005-07-21,29.16,,
2005-07-22,29.17,,
2005-07-25,29.11,,
2005-07-26,29.7,,
2005-07-27,30.2,,
2005-07-28,30.21,,
2005-07-29,29.86,,
2005-08-01,29.55,,
2005-08-02,29.49,,
2005-08-03,29.28,,
2005-08-04,29.2,,
2005-08-05,29.11,,
2005-08-08,28.6,,
2005-08-09,28.9,,
2005-08-10,28.94,,
2005-08-11,29.12,,
2005-08-12,28.77,,
2005-08-15,28.96,,
2005-08-16,28.71,,
2005-08-17,28.75,,
2005-08-18,28.42,,
2005-08-19,28.4,,
2005-08-22,28.34,,
2005-08-23,28.12,,
2005-08-24,28.2,,
2005-08-25,28.55,,
2005-08-26,28.09,,
2005-08-29,27.84,,
2005-08-30,27.55,,
2005-08-31,27.9,,
2005-09-01,27.85,,
2005-09-02,27.74,,
2005-09-06,28.44,,
2005-09-07,28.88,,
2005-09-08,29.0,,
2005-09-09,29.11,,
2005-09-12,30.35,,
2005-09-13,30.76,,
2005-09-14,30.25,,
2005-09-15,30.65,,
2005-09-16,30.85,,
2005-09-19,30.26,,
2005-09-20,30.13,,
2005-09-21,30.05,,
2005-09-22,30.3,,
2005-09-23,30.52,,
2005-09-26,30.4,,
2005-09-27,30.4,,
2005-09-28,30.6,,
2005-09-29,30.73,,
2005-09-30,30.9,,
2005-10-03,30.79,,
2005-10-04,30.94,,
2005-10-05,31.16,,
2005-10-06,30.81,,
2005-10-07,30.47,,
2005-10-10,30.34,,
2005-10-11,29.86,,
2005-10-12,29.81,,
2005-10-13,30.1,,
2005-10-14,30.48,,
2005-10-17,30.3,,
2005-10-18,30.25,,
2005-10-19,30.23,,
2005-10-20,30.0,,
2005-10-21,30.21,,
2005-10-24,31.0,,
2005-10-25,30.7,,
2005-10-26,29.9,,
2005-10-27,29.69,,
2005-10-28,30.01,,
2005-10-31,30.19,,
2005-11-01,29.75,,
2005-11-02,29.87,,
2005-11-03,30.17,,
2005-11-04,30.14,,
2005-11-07,29.53,,
2005-11-08,29.64,,
2005-11-09,29.63,,
2005-11-10,29.68,,
2005-11-11,29.92,,
2005-11-14,29.71,,
2005-11-15,29.91,,
2005-11-16,29.87,,
2005-11-17,30.33,,
2005-11-18,30.65,,
2005-11-21,30.61,,
2005-11-22,30.29,,
2005-11-23,30.45,,
2005-11-25,30.75,,
2005-11-28,30.7,,
2005-11-29,30.74,,
2005-11-30,30.85,,
2005-12-01,31.39,,
2005-12-02,31.1,,
2005-12-05,31.05,,
2005-12-06,31.25,,
2005-12-07,30.79,,
2005-12-08,30.68,,
2005-12-09,30.7,,
2005-12-12,30.61,,
2005-12-13,30.76,,
2005-12-14,30.82,,
2005-12-15,30.8,,
2005-12-16,31.35,,
2005-12-19,31.68,,
2005-12-20,31.78,,
2005-12-21,31.65,,
2005-12-22,31.18,,
2005-12-23,30.53,,
2005-12-27,30.47,,
2005-12-28,30.25,,
2005-12-29,30.69,,
2005-12-30,30.13,,
2006-01-03,30.28,,
2006-01-04,30.51,,
2006-01-05,30.43,,
2006-01-06,30.44,,
2006-01-09,31.12,,
2006-01-10,31.16,,
2006-01-11,31.49,,
2006-01-12,31.44,,
2006-01-13,32.05,,
2006-01-17,31.97,,
2006-01-18,32.05,,
2006-01-19,32.5,,
2006-01-20,32.01,,
2006-01-23,32.27,,
2006-01-24,33.08,,
2006-01-25,33.17,,
2006-01-26,33.13,,
2006-01-27,33.28,,
2006-01-30,33.34,,
2006-01-31,33.64,,
2006-02-01,33.6,,
2006-02-02,34.67,,
2006-02-03,34.88,,
2006-02-06,34.15,,
2006-02-07,33.22,,
2006-02-08,33.99,,
2006-02-09,34.08,,
2006-02-10,34.09,,
2006-02-13,33.84,,
2006-02-14,34.43,,
2006-02-15,33.97,,
2006-02-16,34.1,,
2006-02-17,34.16,,
2006-02-21,33.86,,
2006-02-22,34.62,,
2006-02-23,34.73,,
2006-02-24,34.55,,
2006-02-27,35.17,,
2006-02-28,34.62,,
2006-03-01,34.97,,
2006-03-02,34.78,,
2006-03-03,34.91,,
2006-03-06,34.83,,
2006-03-07,34.88,,
2006-03-08,35.0,,
2006-03-09,35.16,,
2006-03-10,35.28,,
2006-03-13,35.5,,
2006-03-14,35.51,,
2006-03-15,35.96,,
2006-03-16,36.11,,
2006-03-17,35.9,,
2006-03-20,36.0,,
2006-03-21,35.58,,
2006-03-22,35.79,,
2006-03-23,35.75,,
2006-03-24,36.11,,
2006-03-27,36.0,,
2006-03-28,36.12,,
2006-03-29,37.12,,
2006-03-30,37.1,,
2006-03-31,37.09,,
2006-04-03,36.9,,
2006-04-04,36.96,,
2006-04-05,36.87,,
2006-04-06,36.55,,
2006-04-07,36.17,,
2006-04-10,36.17,,
2006-04-11,35.86,,
2006-04-12,36.1,,
2006-04-13,36.29,,
2006-04-17,36.22,,
2006-04-18,36.85,,
2006-04-19,37.13,,
2006-04-20,37.43,,
2006-04-21,37.7,,
2006-04-24,37.6,,
2006-04-25,37.89,,
2006-04-26,38.53,,
2006-04-27,38.99,,
2006-04-28,38.54,,
2006-05-01,38.2,,
2006-05-02,38.6,,
2006-05-03,38.6,,
2006-05-04,39.26,,
2006-05-05,39.45,0.27,146.11111111111111
2006-05-08,38.54,0.27,142.74074074074073
2006-05-09,38.45,0.27,142.40740740740742
2006-05-10,38.6,0.27,142.96296296296296
2006-05-11,37.65,0.27,139.44444444444443
2006-05-12,37.55,0.27,139.07407407407405
2006-05-15,36.8,0.27,136.29629629629628
2006-05-16,36.69,0.27,135.88888888888889
2006-05-17,35.96,0.27,133.1851851851852
2006-05-18,36.5,0.27,135.1851851851852
2006-05-19,36.7,0.27,135.92592592592592
2006-05-22,36.56,0.27,135.40740740740742
2006-05-23,37.13,0.27,137.5185185185185
2006-05-24,36.45,0.27,135.0
2006-05-25,36.96,0.27,136.88888888888889
2006-05-26,36.92,0.27,136.74074074074073
2006-05-30,36.57,0.27,135.44444444444443
2006-05-31,36.74,0.27,136.07407407407408
2006-06-01,36.85,0.27,136.48148148148147
2006-06-02,36.92,0.27,136.74074074074073
2006-06-05,36.27,0.27,134.33333333333334
2006-06-06,36.81,0.27,136.33333333333334
2006-06-07,36.62,0.27,135.62962962962962
2006-06-08,36.43,0.27,134.92592592592592
2006-06-09,36.14,0.27,133.85185185185185
2006-06-12,35.59,0.27,131.8148148148148
2006-06-13,35.6,0.27,131.85185185185185
2006-06-14,35.28,0.27,130.66666666666666
2006-06-15,35.35,0.27,130.92592592592592
2006-06-16,35.24,0.27,130.5185185185185
2006-06-19,34.53,0.27,127.88888888888889
2006-06-20,34.82,0.27,128.96296296296296
2006-06-21,34.82,0.27,128.96296296296296
2006-06-22,34.47,0.27,127.66666666666666
2006-06-23,34.0,0.27,125.92592592592592
2006-06-26,34.68,0.27,128.44444444444443
2006-06-27,34.03,0.27,126.03703703703704
2006-06-28,34.67,0.27,128.40740740740742
2006-06-29,35.83,0.27,132.7037037037037
2006-06-30,36.24,0.27,134.22222222222223
2006-07-03,36.42,0.27,134.88888888888889
2006-07-05,36.16,0.27,133.9259259259259
2006-07-06,36.53,0.27,135.2962962962963
2006-07-07,35.91,0.27,132.99999999999997
2006-07-10,35.9,0.27,132.96296296296296
2006-07-11,35.55,0.27,131.66666666666666
2006-07-12,35.6,0.27,131.85185185185185
2006-07-13,35.0,0.27,129.62962962962962
2006-07-14,34.59,0.27,128.11111111111111
2006-07-17,35.11,0.27,130.03703703703704
2006-07-18,35.27,0.27,130.62962962962962
2006-07-19,36.19,0.27,134.037037037037
2006-07-20,35.51,0.27,131.5185185185185
2006-07-21,34.95,0.27,129.44444444444446
2006-07-24,35.22,0.27,130.44444444444443
2006-07-25,36.63,0.27,135.66666666666666
2006-07-26,36.35,0.27,134.62962962962962
2006-07-27,36.65,0.27,135.74074074074073
2006-07-28,37.2,0.27,137.77777777777777
2006-07-31,37.01,0.27,137.07407407407405
2006-08-01,37.14,0.27,137.55555555555554
2006-08-02,37.25,0.27,137.96296296296296
2006-08-03,37.72,0.27,139.7037037037037
2006-08-04,37.7,0.57,66.14035087719299
2006-08-07,37.65,0.57,66.05263157894737
2006-08-08,37.49,0.57,65.77192982456141
2006-08-09,37.29,0.57,65.42105263157895
2006-08-10,38.12,0.57,66.87719298245614
2006-08-11,38.01,0.57,66.6842105263158
2006-08-14,38.37,0.57,67.3157894736842
2006-08-15,39.23,0.57,68.82456140350877
2006-08-16,39.39,0.57,69.10526315789474
2006-08-17,39.42,0.57,69.15789473684211
2006-08-18,39.4,0.57,69.12280701754386
2006-08-21,39.25,0.57,68.85964912280703
2006-08-22,39.32,0.57,68.98245614035088
2006-08-23,39.21,0.57,68.78947368421053
2006-08-24,39.3,0.57,68.94736842105263
2006-08-25,39.23,0.57,68.82456140350877
2006-08-28,39.3,0.57,68.94736842105263
2006-08-29,39.26,0.57,68.87719298245614
2006-08-30,39.22,0.57,68.80701754385966
2006-08-31,39.2,0.57,68.77192982456141
2006-09-01,39.24,0.57,68.8421052631579
2006-09-05,39.18,0.57,68.73684210526316
2006-09-06,39.24,0.57,68.8421052631579
2006-09-07,39.18,0.57,68.73684210526316
2006-09-08,39.29,0.57,68.9298245614035
2006-09-11,38.99,0.57,68.40350877192984
2006-09-12,39.3,0.57,68.94736842105263
2006-09-13,39.45,0.57,69.21052631578948
2006-09-14,39.57,0.57,69.42105263157896
2006-09-15,40.21,0.57,70.54385964912281
2006-09-18,40.03,0.57,70.2280701754386
2006-09-19,40.0,0.57,70.17543859649123
2006-09-20,40.08,0.57,70.31578947368422
2006-09-21,40.07,0.57,70.2982456140351
2006-09-22,39.41,0.57,69.14035087719299
2006-09-25,39.87,0.57,69.94736842105263
2006-09-26,39.72,0.57,69.6842105263158
2006-09-27,39.57,0.57,69.42105263157896
2006-09-28,39.44,0.57,69.19298245614036
2006-09-29,39.33,0.57,69.0
2006-10-02,38.98,0.57,68.3859649122807
2006-10-03,38.93,0.57,68.2982456140351
2006-10-04,39.41,0.57,69.14035087719299
2006-10-05,39.66,0.57,69.57894736842105
2006-10-06,39.99,0.57,70.15789473684211
2006-10-09,39.85,0.57,69.9122807017544
2006-10-10,39.79,0.57,69.80701754385966
2006-10-11,39.67,0.57,69.59649122807018
2006-10-12,40.55,0.57,71.14035087719299
2006-10-13,40.94,0.57,71.82456140350878
2006-10-16,41.02,0.57,71.96491228070177
2006-10-17,41.67,0.57,73.10526315789474
2006-10-18,42.42,0.57,74.42105263157896
2006-10-19,43.04,0.57,75.50877192982456
2006-10-20,42.03,0.57,73.73684210526316
2006-10-23,42.29,0.57,74.19298245614036
2006-10-24,44.25,0.57,77.63157894736842
2006-10-25,43.2,0.57,75.78947368421053
2006-10-26,43.71,0.57,76.6842105263158
2006-10-27,43.16,0.57,75.71929824561404
2006-10-30,43.05,0.57,75.52631578947368
2006-10-31,42.87,0.57,75.21052631578948
2006-11-01,42.77,0.57,75.03508771929826
2006-11-02,42.88,0.57,75.2280701754386
2006-11-03,42.97,0.89,48.28089887640449
2006-11-06,43.34,0.89,48.69662921348315
2006-11-07,44.36,0.89,49.842696629213485
2006-11-08,43.83,0.89,49.247191011235955
2006-11-09,43.37,0.89,48.73033707865168
2006-11-10,45.03,0.89,50.59550561797753
2006-11-13,43.62,0.89,49.01123595505618
2006-11-14,43.71,0.89,49.1123595505618
2006-11-15,43.94,0.89,49.37078651685393
2006-11-16,43.75,0.89,49.157303370786515
2006-11-17,44.14,0.89,49.59550561797753
2006-11-20,43.84,0.89,49.25842696629214
2006-11-21,44.11,0.89,49.561797752808985
2006-11-22,44.45,0.89,49.943820224719104
2006-11-24,44.47,0.89,49.966292134831455
2006-11-27,43.3,0.89,48.651685393258425
2006-11-28,43.69,0.89,49.08988764044943
2006-11-29,44.16,0.89,49.61797752808988
2006-11-30,43.83,0.89,49.247191011235955
2006-12-01,43.9,0.89,49.32584269662921
2006-12-04,44.18,0.89,49.640449438202246
2006-12-05,44.53,0.89,50.03370786516854
2006-12-06,44.98,0.89,50.53932584269663
2006-12-07,45.18,0.89,50.764044943820224
2006-12-08,45.06,0.89,50.62921348314607
2006-12-11,44.62,0.89,50.13483146067416
2006-12-12,44.5,0.89,50.0
2006-12-13,44.17,0.89,49.62921348314607
2006-12-14,45.4,0.89,51.01123595505618
2006-12-15,45.66,0.89,51.30337078651685
2006-12-18,45.41,0.89,51.02247191011236
2006-12-19,46.13,0.89,51.831460674157306
2006-12-20,46.16,0.89,51.865168539325836
2006-12-21,45.45,0.89,51.06741573033708
2006-12-22,45.33,0.89,50.93258426966292
2006-12-26,45.54,0.89,51.168539325842694
2006-12-27,46.16,0.89,51.865168539325836
2006-12-28,45.68,0.89,51.32584269662921
2006-12-29,45.29,0.89,50.8876404494382
2007-01-03,45.17,0.89,50.752808988764045
2007-01-04,45.64,0.89,51.28089887640449
2007-01-05,45.01,0.89,50.573033707865164
2007-01-08,44.93,0.89,50.48314606741573
2007-01-09,46.2,0.89,51.91011235955057
2007-01-10,47.19,0.89,53.02247191011236
2007-01-11,48.71,0.89,54.73033707865169
2007-01-12,48.38,0.89,54.359550561797754
2007-01-16,48.04,0.89,53.97752808988764
2007-01-17,48.82,0.89,54.853932584269664
2007-01-18,48.69,0.89,54.70786516853932
2007-01-19,49.05,0.89,55.11235955056179
2007-01-22,48.09,0.89,54.033707865168545
2007-01-23,48.02,0.89,53.95505617977528
2007-01-24,48.42,0.89,54.40449438202247
2007-01-25,47.69,0.89,53.58426966292134
2007-01-26,47.82,0.89,53.73033707865169
2007-01-29,47.33,0.89,53.17977528089887
2007-01-30,47.39,0.89,53.247191011235955
2007-01-31,47.85,0.89,53.764044943820224
2007-02-01,48.88,0.89,54.921348314606746
2007-02-02,49.39,0.89,55.49438202247191
2007-02-05,49.05,0.89,55.11235955056179
2007-02-06,49.3,0.89,55.39325842696629
2007-02-07,49.71,0.89,55.853932584269664
2007-02-08,48.93,0.89,54.97752808988764
2007-02-09,48.69,0.89,54.70786516853932
2007-02-12,47.5,0.89,53.37078651685393
2007-02-13,46.92,0.89,52.71910112359551
2007-02-14,47.6,0.89,53.48314606741573
2007-02-15,48.02,0.89,53.95505617977528
2007-02-16,47.63,0.89,53.51685393258427
2007-02-20,47.95,0.89,53.87640449438202
2007-02-21,47.7,0.89,53.59550561797753
2007-02-22,47.24,0.89,53.07865168539326
2007-02-23,47.44,0.89,53.30337078651685
2007-02-26,46.84,0.89,52.62921348314607
2007-02-27,45.5,0.89,51.12359550561798
2007-02-28,45.26,0.89,50.85393258426966
2007-03-01,45.56,0.85,53.6
2007-03-02,44.27,0.85,52.082352941176474
2007-03-05,44.16,0.85,51.95294117647059
2007-03-06,44.83,0.85,52.741176470588236
2007-03-07,45.33,0.85,53.32941176470588
2007-03-08,45.89,0.85,53.98823529411765
2007-03-09,45.93,0.85,54.03529411764706
2007-03-12,46.18,0.85,54.32941176470588
2007-03-13,44.94,0.85,52.870588235294115
2007-03-14,45.08,0.85,53.035294117647055
2007-03-15,45.0,0.85,52.94117647058824
2007-03-16,45.41,0.85,53.423529411764704
2007-03-19,46.49,0.85,54.694117647058825
2007-03-20,46.38,0.85,54.564705882352946
2007-03-21,46.46,0.85,54.65882352941177
2007-03-22,46.42,0.85,54.61176470588236
2007-03-23,46.25,0.85,54.411764705882355
2007-03-26,45.95,0.85,54.05882352941177
2007-03-27,46.16,0.85,54.305882352941175
2007-03-28,46.04,0.85,54.16470588235294
2007-03-29,45.92,0.85,54.023529411764706
2007-03-30,46.75,0.85,55.0
2007-04-02,46.3,0.85,54.470588235294116
2007-04-03,46.72,0.85,54.96470588235294
2007-04-04,47.45,0.85,55.82352941176471
2007-04-05,48.63,0.85,57.21176470588236
2007-04-09,48.45,0.85,57.00000000000001
2007-04-10,48.24,0.85,56.75294117647059
2007-04-11,48.36,0.85,56.89411764705883
2007-04-12,48.62,0.85,57.199999999999996
2007-04-13,48.97,0.85,57.61176470588235
2007-04-16,49.47,0.85,58.2
2007-04-17,49.52,0.85,58.25882352941177
2007-04-18,49.26,0.85,57.95294117647059
2007-04-19,48.68,0.85,57.27058823529412
2007-04-20,49.23,0.85,57.917647058823526
2007-04-23,49.7,0.85,58.47058823529412
2007-04-24,49.88,0.85,58.682352941176475
2007-04-25,50.32,0.85,59.2
2007-04-26,53.6,0.85,63.05882352941177
2007-04-27,53.31,0.85,62.71764705882353
2007-04-30,52.06,0.85,61.247058823529414
2007-05-01,52.34,0.85,61.5764705882353
2007-05-02,52.95,0.85,62.294117647058826
2007-05-03,52.9,0.85,62.23529411764706
2007-05-04,52.54,0.33,159.2121212121212
2007-05-07,52.55,0.33,159.24242424242422
2007-05-08,52.35,0.33,158.63636363636363
2007-05-09,52.37,0.33,158.6969696969697
2007-05-10,52.05,0.33,157.72727272727272
2007-05-11,53.63,0.33,162.5151515151515
2007-05-14,53.38,0.33,161.75757575757575
2007-05-15,53.45,0.33,161.96969696969697
2007-05-16,53.9,0.33,163.33333333333331
2007-05-17,53.37,0.33,161.72727272727272
2007-05-18,53.63,0.33,162.5151515151515
2007-05-21,53.57,0.33,162.33333333333331
2007-05-22,53.69,0.33,162.6969696969697
2007-05-23,53.44,0.33,161.93939393939394
2007-05-24,53.84,0.33,163.15151515151516
2007-05-25,54.0,0.33,163.63636363636363
2007-05-29,54.06,0.33,163.8181818181818
2007-05-30,54.11,0.33,163.96969696969697
2007-05-31,54.6,0.33,165.45454545454544
2007-06-01,54.03,0.33,163.72727272727272
2007-06-04,53.01,0.33,160.63636363636363
2007-06-05,53.17,0.33,161.12121212121212
2007-06-06,53.21,0.33,161.24242424242425
2007-06-07,52.86,0.33,160.18181818181816
2007-06-08,52.9,0.33,160.30303030303028
2007-06-11,52.3,0.33,158.48484848484847
2007-06-12,51.44,0.33,155.87878787878788
2007-06-13,53.1,0.33,160.9090909090909
2007-06-14,53.1,0.33,160.9090909090909
2007-06-15,53.83,0.33,163.1212121212121
2007-06-18,53.53,0.33,162.21212121212122
2007-06-19,53.4,0.33,161.8181818181818
2007-06-20,52.53,0.33,159.1818181818182
2007-06-21,52.02,0.33,157.63636363636363
2007-06-22,51.3,0.33,155.45454545454544
2007-06-25,51.28,0.33,155.39393939393938
2007-06-26,51.09,0.33,154.8181818181818
2007-06-27,51.78,0.33,156.9090909090909
2007-06-28,51.63,0.33,156.45454545454547
2007-06-29,51.72,0.33,156.72727272727272
2007-07-02,52.47,0.33,159.0
2007-07-03,53.22,0.33,161.27272727272725
2007-07-05,52.63,0.33,159.4848484848485
2007-07-06,52.47,0.33,159.0
2007-07-09,52.26,0.33,158.36363636363635
2007-07-10,51.77,0.33,156.87878787878788
2007-07-11,51.71,0.33,156.6969696969697
2007-07-12,53.09,0.33,160.87878787878788
2007-07-13,53.56,0.33,162.3030303030303
2007-07-16,53.93,0.33,163.4242424242424
2007-07-17,53.73,0.33,162.8181818181818
2007-07-18,53.48,0.33,162.06060606060603
2007-07-19,53.66,0.33,162.6060606060606
2007-07-20,52.34,0.33,158.6060606060606
2007-07-23,52.32,0.33,158.54545454545453
2007-07-24,51.64,0.33,156.48484848484847
2007-07-25,53.09,0.33,160.87878787878788
2007-07-26,52.54,0.33,159.2121212121212
2007-07-27,52.24,0.33,158.3030303030303
2007-07-30,53.53,0.33,162.21212121212122
2007-07-31,52.21,0.33,158.21212121212122
2007-08-01,53.0,0.33,160.6060606060606
2007-08-02,53.16,0.33,161.09090909090907
2007-08-03,52.29,0.33,158.45454545454544
2007-08-06,52.78,0.33,159.93939393939394
2007-08-07,52.1,0.33,157.87878787878788
2007-08-08,53.52,0.33,162.1818181818182
2007-08-09,52.05,0.77,67.59740259740259
2007-08-10,53.21,0.77,69.1038961038961
2007-08-13,53.75,0.77,69.8051948051948
2007-08-14,52.9,0.77,68.7012987012987
2007-08-15,50.65,0.77,65.77922077922078
2007-08-16,49.86,0.77,64.75324675324676
2007-08-17,50.26,0.77,65.27272727272727
2007-08-20,49.87,0.77,64.76623376623377
2007-08-21,50.33,0.77,65.36363636363636
2007-08-22,51.43,0.77,66.79220779220779
2007-08-23,51.82,0.77,67.2987012987013
2007-08-24,52.7,0.77,68.44155844155844
2007-08-27,52.66,0.77,68.38961038961038
2007-08-28,51.48,0.77,66.85714285714285
2007-08-29,53.62,0.77,69.63636363636363
2007-08-30,54.33,0.77,70.55844155844156
2007-08-31,54.23,0.77,70.42857142857142
2007-09-04,54.54,0.77,70.83116883116882
2007-09-05,54.84,0.77,71.22077922077922
2007-09-06,54.73,0.77,71.07792207792207
2007-09-07,54.15,0.77,70.32467532467533
2007-09-10,53.76,0.77,69.81818181818181
2007-09-11,54.5,0.77,70.77922077922078
2007-09-12,55.46,0.77,72.02597402597402
2007-09-13,56.09,0.77,72.84415584415585
2007-09-14,55.69,0.77,72.32467532467533
2007-09-17,55.27,0.77,71.77922077922078
2007-09-18,57.51,0.77,74.68831168831169
2007-09-19,58.06,0.77,75.40259740259741
2007-09-20,57.47,0.77,74.63636363636364
2007-09-21,57.42,0.77,74.57142857142857
2007-09-24,56.99,0.77,74.01298701298701
2007-09-25,57.2,0.77,74.28571428571429
2007-09-26,57.93,0.77,75.23376623376623
2007-09-27,57.82,0.77,75.0909090909091
2007-09-28,57.72,0.77,74.96103896103895
2007-10-01,58.14,0.77,75.5064935064935
2007-10-02,57.32,0.77,74.44155844155844
2007-10-03,56.52,0.77,73.40259740259741
2007-10-04,57.0,0.77,74.02597402597402
2007-10-05,57.86,0.77,75.14285714285714
2007-10-08,58.06,0.77,75.40259740259741
2007-10-09,59.4,0.77,77.14285714285714
