date,V,V_EPS,PE Ratio
2020-06-10,200.48,2.85,70.3438596491228
2020-06-11,188.88,2.85,66.27368421052631
2020-06-12,192.26,2.85,67.45964912280701
2020-06-15,191.76,2.85,67.28421052631579
2020-06-16,192.880005,2.85,67.67719473684211
2020-06-17,193.559998,2.85,67.91578877192983
2020-06-18,193.910004,2.85,68.03859789473684
2020-06-19,192.199997,2.85,67.4385954385965
2020-06-22,194.960007,2.85,68.40701999999999
2020-06-23,197.970001,2.85,69.46315824561403
2020-06-24,191.410004,2.85,67.1614049122807
2020-06-25,193.979996,2.85,68.06315649122807
2020-06-26,189.270004,2.85,66.41052771929824
2020-06-29,191.380005,2.85,67.15087894736843
2020-06-30,193.169998,2.85,67.77894666666666
2020-07-01,193.779999,2.85,67.99298210526315
2020-07-02,195.669998,2.85,68.6561396491228
2020-07-06,197.759995,2.85,69.38947192982457
2020-07-07,194.199997,2.85,68.1403498245614
2020-07-08,195.070007,2.85,68.44561649122807
2020-07-09,192.210007,2.85,67.44210771929824
2020-07-10,192.550003,2.85,67.5614045614035
2020-07-13,189.020004,2.85,66.32280842105263
2020-07-14,193.330002,2.85,67.83508842105263
2020-07-15,196.550003,2.85,68.96491333333333
2020-07-16,193.5,2.85,67.89473684210526
2020-07-17,195.089996,2.85,68.4526301754386
2020-07-20,198.470001,2.85,69.63859684210526
2020-07-21,196.479996,2.85,68.94034947368421
2020-07-22,198.860001,2.85,69.77543894736843
2020-07-23,197.429993,2.85,69.27368175438596
2020-07-24,195.149994,2.85,68.47368210526315
2020-07-27,196.910004,2.85,69.09122947368421
2020-07-28,196.740005,2.85,69.03158070175438
2020-07-29,198.580002,2.85,69.67719368421052
2020-07-30,194.059998,2.85,68.09122736842106
2020-07-31,190.399994,1.07,177.9439196261682
2020-08-03,190.690002,1.07,178.2149551401869
2020-08-04,192.289993,1.07,179.7102738317757
2020-08-05,196.100006,1.07,183.2710336448598
2020-08-06,198.820007,1.07,185.8130906542056
