date,SYY,SYY_EPS,PE Ratio
2017-08-31,52.67,0.65,81.03076923076922
2017-09-01,52.97,0.65,81.49230769230769
2017-09-05,53.02,0.65,81.56923076923077
2017-09-06,52.91,0.65,81.39999999999999
2017-09-07,53.11,0.65,81.7076923076923
2017-09-08,52.92,0.65,81.41538461538461
2017-09-11,53.29,0.65,81.98461538461538
2017-09-12,52.85,0.65,81.3076923076923
2017-09-13,53.49,0.65,82.29230769230769
2017-09-14,52.68,0.65,81.04615384615384
2017-09-15,53.66,0.65,82.55384615384615
2017-09-18,53.93,0.65,82.96923076923076
2017-09-19,53.92,0.65,82.95384615384616
2017-09-20,54.39,0.65,83.67692307692307
2017-09-21,53.87,0.65,82.87692307692306
2017-09-22,53.37,0.65,82.1076923076923
2017-09-25,54.09,0.65,83.21538461538462
2017-09-26,54.11,0.65,83.24615384615385
2017-09-27,54.13,0.65,83.27692307692308
2017-09-28,54.05,0.65,83.15384615384615
2017-09-29,53.95,0.65,83.0
2017-10-02,53.98,0.65,83.04615384615384
2017-10-03,53.74,0.65,82.67692307692307
2017-10-04,54.24,0.65,83.44615384615385
2017-10-05,54.29,0.65,83.52307692307691
2017-10-06,54.23,0.65,83.43076923076923
2017-10-09,53.97,0.65,83.03076923076922
2017-10-10,53.93,0.65,82.96923076923076
2017-10-11,53.78,0.65,82.73846153846154
2017-10-12,54.28,0.65,83.50769230769231
2017-10-13,54.45,0.65,83.76923076923077
2017-10-16,54.75,0.65,84.23076923076923
2017-10-17,54.83,0.65,84.35384615384615
2017-10-18,54.87,0.65,84.41538461538461
2017-10-19,54.74,0.65,84.21538461538462
2017-10-20,54.89,0.65,84.44615384615385
2017-10-23,54.95,0.65,84.53846153846153
2017-10-24,54.74,0.65,84.21538461538462
2017-10-25,54.55,0.65,83.92307692307692
2017-10-26,54.86,0.65,84.39999999999999
2017-10-27,54.8,0.65,84.3076923076923
2017-10-30,54.69,0.65,84.13846153846153
2017-10-31,55.62,0.65,85.56923076923076
2017-11-01,55.56,0.65,85.47692307692307
2017-11-02,55.84,0.65,85.90769230769232
2017-11-03,56.66,0.65,87.16923076923077
2017-11-06,54.17,0.65,83.33846153846154
2017-11-07,52.59,0.65,80.90769230769232
2017-11-08,53.98,0.65,83.04615384615384
2017-11-09,54.02,0.74,73.0
2017-11-10,54.19,0.74,73.22972972972973
2017-11-13,54.02,0.74,73.0
2017-11-14,54.93,0.74,74.22972972972973
2017-11-15,54.1,0.74,73.10810810810811
2017-11-16,54.48,0.74,73.62162162162161
2017-11-17,54.89,0.74,74.17567567567568
2017-11-20,54.97,0.74,74.28378378378379
2017-11-21,54.65,0.74,73.85135135135135
2017-11-22,54.9,0.74,74.1891891891892
2017-11-24,54.92,0.74,74.21621621621622
2017-11-27,55.16,0.74,74.54054054054053
2017-11-28,56.33,0.74,76.12162162162161
2017-11-29,57.7,0.74,77.97297297297298
2017-11-30,57.73,0.74,78.01351351351352
2017-12-01,57.78,0.74,78.08108108108108
2017-12-04,59.53,0.74,80.44594594594595
2017-12-05,59.28,0.74,80.10810810810811
2017-12-06,59.52,0.74,80.43243243243244
2017-12-07,60.91,0.74,82.3108108108108
2017-12-08,62.64,0.74,84.64864864864865
2017-12-11,61.98,0.74,83.75675675675676
2017-12-12,61.84,0.74,83.56756756756758
2017-12-13,61.62,0.74,83.27027027027027
2017-12-14,60.9,0.74,82.29729729729729
2017-12-15,60.95,0.74,82.36486486486487
2017-12-18,61.34,0.74,82.8918918918919
2017-12-19,61.02,0.74,82.45945945945947
2017-12-20,60.78,0.74,82.13513513513514
2017-12-21,60.59,0.74,81.87837837837839
2017-12-22,60.72,0.74,82.05405405405405
2017-12-26,60.76,0.74,82.10810810810811
2017-12-27,60.86,0.74,82.24324324324324
2017-12-28,61.06,0.74,82.51351351351352
2017-12-29,60.73,0.74,82.06756756756756
2018-01-02,60.5,0.74,81.75675675675676
2018-01-03,60.63,0.74,81.93243243243244
2018-01-04,60.84,0.74,82.21621621621622
2018-01-05,61.45,0.74,83.04054054054055
2018-01-08,61.58,0.74,83.21621621621621
2018-01-09,61.38,0.74,82.94594594594595
2018-01-10,61.35,0.74,82.9054054054054
2018-01-11,61.22,0.74,82.72972972972973
2018-01-12,61.38,0.74,82.94594594594595
2018-01-16,61.72,0.74,83.4054054054054
2018-01-17,62.2,0.74,84.05405405405406
2018-01-18,62.22,0.74,84.08108108108108
2018-01-19,63.21,0.74,85.41891891891892
2018-01-22,63.59,0.74,85.93243243243244
2018-01-23,63.34,0.74,85.5945945945946
2018-01-24,63.73,0.74,86.12162162162161
2018-01-25,63.99,0.74,86.47297297297298
2018-01-26,64.12,0.74,86.64864864864866
2018-01-29,63.39,0.74,85.66216216216216
2018-01-30,63.3,0.74,85.54054054054053
2018-01-31,62.87,0.74,84.95945945945945
2018-02-01,61.99,0.74,83.77027027027027
2018-02-02,61.18,0.74,82.67567567567568
2018-02-05,57.48,0.74,77.67567567567568
2018-02-06,59.64,0.47,126.8936170212766
2018-02-07,58.43,0.47,124.31914893617022
2018-02-08,57.0,0.47,121.27659574468086
2018-02-09,58.33,0.47,124.1063829787234
2018-02-12,58.13,0.47,123.6808510638298
2018-02-13,58.42,0.47,124.29787234042554
2018-02-14,58.35,0.47,124.14893617021278
2018-02-15,59.37,0.47,126.31914893617021
2018-02-16,60.0,0.47,127.65957446808511
2018-02-20,58.88,0.47,125.27659574468086
2018-02-21,58.55,0.47,124.57446808510639
2018-02-22,58.86,0.47,125.2340425531915
2018-02-23,59.68,0.47,126.97872340425532
2018-02-26,60.28,0.47,128.25531914893617
2018-02-27,59.85,0.47,127.3404255319149
2018-02-28,59.65,0.47,126.91489361702128
2018-03-01,59.46,0.47,126.51063829787235
2018-03-02,59.66,0.47,126.93617021276596
2018-03-05,60.04,0.47,127.74468085106383
2018-03-06,60.87,0.47,129.51063829787233
2018-03-07,60.13,0.47,127.93617021276597
2018-03-08,60.48,0.47,128.68085106382978
2018-03-09,61.28,0.47,130.38297872340428
2018-03-12,60.52,0.47,128.76595744680853
2018-03-13,60.7,0.47,129.14893617021278
2018-03-14,59.88,0.47,127.40425531914894
2018-03-15,59.38,0.47,126.3404255319149
2018-03-16,60.12,0.47,127.91489361702128
2018-03-19,60.18,0.47,128.04255319148936
2018-03-20,60.43,0.47,128.5744680851064
2018-03-21,60.3,0.47,128.29787234042553
2018-03-22,59.77,0.47,127.17021276595746
2018-03-23,59.32,0.47,126.21276595744682
2018-03-26,59.96,0.47,127.57446808510639
2018-03-27,59.36,0.47,126.29787234042554
2018-03-28,59.37,0.47,126.31914893617021
2018-03-29,59.96,0.47,127.57446808510639
2018-04-02,58.36,0.47,124.17021276595746
2018-04-03,59.44,0.47,126.46808510638299
2018-04-04,61.21,0.47,130.2340425531915
2018-04-05,60.31,0.47,128.31914893617022
2018-04-06,59.72,0.47,127.06382978723404
2018-04-09,59.85,0.47,127.3404255319149
2018-04-10,60.62,0.47,128.97872340425533
2018-04-11,60.52,0.47,128.76595744680853
2018-04-12,60.51,0.47,128.74468085106383
2018-04-13,60.42,0.47,128.55319148936172
2018-04-16,61.26,0.47,130.3404255319149
2018-04-17,62.5,0.47,132.97872340425533
2018-04-18,61.85,0.47,131.59574468085108
2018-04-19,61.58,0.47,131.0212765957447
2018-04-20,61.15,0.47,130.10638297872342
2018-04-23,61.34,0.47,130.51063829787236
2018-04-24,61.93,0.47,131.76595744680853
2018-04-25,62.45,0.47,132.87234042553192
2018-04-26,62.95,0.47,133.93617021276597
2018-04-27,63.38,0.47,134.85106382978725
2018-04-30,62.54,0.47,133.06382978723406
2018-05-01,63.09,0.47,134.2340425531915
2018-05-02,62.81,0.47,133.63829787234044
2018-05-03,62.18,0.47,132.29787234042553
2018-05-04,62.29,0.47,132.53191489361703
2018-05-07,63.48,0.47,135.06382978723406
2018-05-08,62.74,0.55,114.07272727272726
2018-05-09,63.5,0.55,115.45454545454544
2018-05-10,62.74,0.55,114.07272727272726
2018-05-11,62.82,0.55,114.2181818181818
2018-05-14,62.9,0.55,114.36363636363635
2018-05-15,62.95,0.55,114.45454545454545
2018-05-16,63.35,0.55,115.18181818181817
2018-05-17,63.86,0.55,116.1090909090909
2018-05-18,63.54,0.55,115.52727272727272
2018-05-21,63.64,0.55,115.7090909090909
2018-05-22,63.69,0.55,115.79999999999998
2018-05-23,64.1,0.55,116.54545454545453
2018-05-24,64.59,0.55,117.43636363636364
2018-05-25,65.02,0.55,118.2181818181818
2018-05-29,65.15,0.55,118.45454545454545
2018-05-30,66.05,0.55,120.09090909090908
2018-05-31,65.03,0.55,118.23636363636363
2018-06-01,65.41,0.55,118.92727272727271
2018-06-04,65.74,0.55,119.5272727272727
2018-06-05,65.83,0.55,119.69090909090907
2018-06-06,65.78,0.55,119.6
2018-06-07,65.76,0.55,119.56363636363636
2018-06-08,66.15,0.55,120.27272727272727
2018-06-11,66.41,0.55,120.74545454545454
2018-06-12,66.22,0.55,120.39999999999999
2018-06-13,65.89,0.55,119.8
2018-06-14,66.48,0.55,120.87272727272727
2018-06-15,66.89,0.55,121.61818181818181
2018-06-18,66.75,0.55,121.36363636363636
2018-06-19,66.9,0.55,121.63636363636364
2018-06-20,67.42,0.55,122.58181818181818
2018-06-21,68.08,0.55,123.78181818181817
2018-06-22,67.79,0.55,123.25454545454545
2018-06-25,68.23,0.55,124.05454545454545
2018-06-26,68.21,0.55,124.0181818181818
2018-06-27,68.06,0.55,123.74545454545454
2018-06-28,68.35,0.55,124.27272727272725
2018-06-29,68.29,0.55,124.16363636363637
2018-07-02,67.96,0.55,123.56363636363635
2018-07-03,68.54,0.55,124.61818181818182
2018-07-05,69.36,0.55,126.1090909090909
2018-07-06,69.38,0.55,126.14545454545453
2018-07-09,69.33,0.55,126.05454545454545
2018-07-10,69.65,0.55,126.63636363636364
2018-07-11,69.4,0.55,126.18181818181819
2018-07-12,69.84,0.55,126.98181818181818
2018-07-13,70.74,0.55,128.6181818181818
2018-07-16,70.49,0.55,128.16363636363636
2018-07-17,71.07,0.55,129.2181818181818
2018-07-18,70.32,0.55,127.85454545454543
2018-07-19,70.88,0.55,128.87272727272725
2018-07-20,71.0,0.55,129.0909090909091
2018-07-23,70.86,0.55,128.83636363636361
2018-07-24,70.23,0.55,127.69090909090909
2018-07-25,70.93,0.55,128.96363636363637
2018-07-26,71.74,0.55,130.4363636363636
2018-07-27,71.48,0.55,129.96363636363637
2018-07-30,66.67,0.55,121.2181818181818
2018-07-31,67.21,0.55,122.19999999999997
2018-08-01,67.07,0.55,121.94545454545452
2018-08-02,68.04,0.55,123.7090909090909
2018-08-03,68.57,0.55,124.67272727272724
2018-08-06,69.72,0.55,126.76363636363635
2018-08-07,69.55,0.55,126.45454545454544
2018-08-08,69.85,0.55,126.99999999999999
2018-08-09,70.03,0.55,127.32727272727271
2018-08-10,68.48,0.55,124.5090909090909
2018-08-13,72.75,0.55,132.27272727272725
2018-08-14,74.19,0.55,134.89090909090908
2018-08-15,74.89,0.55,136.16363636363636
2018-08-16,73.88,0.55,134.3272727272727
2018-08-17,74.83,0.55,136.05454545454543
2018-08-20,75.18,0.55,136.6909090909091
2018-08-21,74.37,0.55,135.21818181818182
2018-08-22,75.08,0.55,136.5090909090909
2018-08-23,75.21,0.55,136.74545454545452
2018-08-24,75.78,0.55,137.78181818181818
2018-08-27,74.54,0.97,76.84536082474227
2018-08-28,74.4,0.97,76.70103092783506
2018-08-29,74.18,0.97,76.47422680412372
2018-08-30,73.97,0.97,76.25773195876289
2018-08-31,74.82,0.97,77.13402061855669
2018-09-04,75.35,0.97,77.68041237113401
2018-09-05,75.0,0.97,77.31958762886597
2018-09-06,74.97,0.97,77.28865979381443
2018-09-07,74.7,0.97,77.01030927835052
2018-09-10,75.04,0.97,77.36082474226805
2018-09-11,74.95,0.97,77.26804123711341
2018-09-12,74.49,0.97,76.79381443298969
2018-09-13,73.6,0.97,75.87628865979381
2018-09-14,73.54,0.97,75.81443298969073
2018-09-17,73.49,0.97,75.76288659793813
2018-09-18,73.05,0.97,75.30927835051547
2018-09-19,72.92,0.97,75.17525773195877
2018-09-20,73.29,0.97,75.55670103092784
2018-09-21,72.97,0.97,75.22680412371135
2018-09-24,72.95,0.97,75.20618556701031
2018-09-25,73.06,0.97,75.31958762886599
2018-09-26,72.94,0.97,75.19587628865979
2018-09-27,72.83,0.97,75.08247422680412
2018-09-28,73.25,0.97,75.51546391752578
2018-10-01,73.03,0.97,75.28865979381443
2018-10-02,73.28,0.97,75.54639175257732
2018-10-03,72.61,0.97,74.85567010309279
2018-10-04,72.14,0.97,74.37113402061856
2018-10-05,72.03,0.97,74.25773195876289
2018-10-08,72.67,0.97,74.91752577319588
2018-10-09,71.8,0.97,74.02061855670102
2018-10-10,70.41,0.97,72.58762886597938
2018-10-11,68.49,0.97,70.6082474226804
2018-10-12,68.82,0.97,70.94845360824742
2018-10-15,68.96,0.97,71.09278350515463
2018-10-16,70.14,0.97,72.30927835051547
2018-10-17,70.38,0.97,72.55670103092783
2018-10-18,70.55,0.97,72.73195876288659
2018-10-19,71.1,0.97,73.29896907216495
2018-10-22,70.79,0.97,72.97938144329898
2018-10-23,71.5,0.97,73.71134020618557
2018-10-24,71.98,0.97,74.20618556701031
2018-10-25,71.71,0.97,73.92783505154638
2018-10-26,69.8,0.97,71.95876288659794
2018-10-29,70.32,0.97,72.49484536082474
2018-10-30,72.01,0.97,74.23711340206187
2018-10-31,71.33,0.97,73.5360824742268
2018-11-01,71.79,0.97,74.01030927835052
2018-11-02,71.29,0.97,73.49484536082475
2018-11-05,64.56,0.97,66.55670103092784
2018-11-06,64.45,0.91,70.82417582417582
2018-11-07,66.45,0.91,73.02197802197803
2018-11-08,66.56,0.91,73.14285714285714
2018-11-09,66.81,0.91,73.41758241758242
2018-11-12,67.37,0.91,74.03296703296704
2018-11-13,66.86,0.91,73.47252747252747
2018-11-14,66.47,0.91,73.04395604395604
2018-11-15,66.22,0.91,72.76923076923076
2018-11-16,66.39,0.91,72.95604395604396
2018-11-19,66.02,0.91,72.54945054945054
2018-11-20,65.09,0.91,71.52747252747253
2018-11-21,64.48,0.91,70.85714285714286
2018-11-23,64.9,0.91,71.31868131868133
2018-11-26,64.9,0.91,71.31868131868133
2018-11-27,65.32,0.91,71.78021978021977
2018-11-28,66.85,0.91,73.46153846153845
2018-11-29,67.54,0.91,74.21978021978022
2018-11-30,67.4,0.91,74.06593406593407
2018-12-03,67.04,0.91,73.67032967032968
2018-12-04,66.13,0.91,72.67032967032966
2018-12-06,65.94,0.91,72.46153846153845
2018-12-07,65.02,0.91,71.45054945054945
2018-12-10,64.9,0.91,71.31868131868133
2018-12-11,65.3,0.91,71.75824175824175
2018-12-12,65.55,0.91,72.03296703296702
2018-12-13,65.98,0.91,72.50549450549451
2018-12-14,65.45,0.91,71.92307692307692
2018-12-17,64.21,0.91,70.56043956043955
2018-12-18,64.02,0.91,70.35164835164835
2018-12-19,63.49,0.91,69.76923076923077
2018-12-20,61.82,0.91,67.93406593406593
2018-12-21,60.89,0.91,66.91208791208791
2018-12-24,59.95,0.91,65.87912087912088
2018-12-26,61.23,0.91,67.28571428571428
2018-12-27,62.05,0.91,68.18681318681318
2018-12-28,62.28,0.91,68.43956043956044
2018-12-31,62.66,0.91,68.85714285714285
2019-01-02,62.05,0.91,68.18681318681318
2019-01-03,61.37,0.91,67.43956043956044
2019-01-04,61.85,0.91,67.96703296703296
2019-01-07,61.8,0.91,67.91208791208791
2019-01-08,62.78,0.91,68.98901098901099
2019-01-09,62.48,0.91,68.65934065934066
2019-01-10,63.26,0.91,69.51648351648352
2019-01-11,63.04,0.91,69.27472527472527
2019-01-14,62.95,0.91,69.17582417582418
2019-01-15,62.72,0.91,68.92307692307692
2019-01-16,62.25,0.91,68.4065934065934
2019-01-17,62.24,0.91,68.3956043956044
2019-01-18,62.68,0.91,68.87912087912088
2019-01-22,62.66,0.91,68.85714285714285
2019-01-23,62.89,0.91,69.1098901098901
2019-01-24,62.53,0.91,68.71428571428571
2019-01-25,62.02,0.91,68.15384615384616
2019-01-28,62.27,0.91,68.42857142857143
2019-01-29,62.05,0.91,68.18681318681318
2019-01-30,62.9,0.91,69.12087912087912
2019-01-31,63.85,0.91,70.16483516483517
2019-02-01,63.57,0.91,69.85714285714286
2019-02-04,66.64,0.91,73.23076923076923
2019-02-05,65.35,0.74386,87.8525528997392
2019-02-06,65.33,0.74386,87.82566611996882
2019-02-07,65.11,0.74386,87.52991154249456
2019-02-08,66.2,0.74386,88.99524103998066
2019-02-11,66.29,0.74386,89.1162315489474
2019-02-12,66.94,0.74386,89.99005189148495
2019-02-13,66.53,0.74386,89.43887290619203
2019-02-14,66.56,0.74386,89.47920307584761
2019-02-15,67.54,0.74386,90.79665528459658
2019-02-19,67.01,0.74386,90.08415562068132
2019-02-20,67.35,0.74386,90.54123087677789
2019-02-21,67.24,0.74386,90.39335358804075
2019-02-22,67.33,0.74386,90.51434409700751
2019-02-25,67.26,0.74386,90.42024036781116
2019-02-26,67.41,0.74386,90.62189121608905
2019-02-27,67.11,0.74386,90.21858951953325
2019-02-28,67.55,0.74386,90.81009867448176
2019-03-01,67.58,0.74386,90.85042884413734
2019-03-04,67.11,0.74386,90.21858951953325
2019-03-05,66.58,0.74386,89.506089855618
2019-03-06,66.28,0.74386,89.1027881590622
2019-03-07,65.87,0.74386,88.55160917376926
2019-03-08,65.78,0.74386,88.43061866480252
2019-03-11,66.46,0.74386,89.34476917699567
2019-03-12,66.18,0.74386,88.96835426021026
2019-03-13,66.45,0.74386,89.33132578711049
2019-03-14,66.12,0.74386,88.88769392089911
2019-03-15,66.27,0.74386,89.08934476917699
2019-03-18,66.46,0.74386,89.34476917699567
2019-03-19,66.18,0.74386,88.96835426021026
2019-03-20,65.41,0.74386,87.93321323905036
2019-03-21,65.91,0.74386,88.60538273331004
2019-03-22,65.56,0.74386,88.13486408732827
2019-03-25,66.2,0.74386,88.99524103998066
2019-03-26,66.28,0.74386,89.1027881590622
2019-03-27,65.64,0.74386,88.24241120640981
2019-03-28,66.26,0.74386,89.0759013792918
2019-03-29,66.76,0.74386,89.74807087355148
2019-04-01,66.78,0.74386,89.77495765332186
2019-04-02,66.33,0.74386,89.17000510848816
2019-04-03,66.47,0.74386,89.35821256688087
2019-04-04,66.86,0.74386,89.88250477240341
2019-04-05,67.14,0.74386,90.25891968918883
2019-04-08,67.24,0.74386,90.39335358804075
2019-04-09,66.96,0.74386,90.01693867125535
2019-04-10,67.42,0.74386,90.63533460597425
2019-04-11,68.12,0.74386,91.57637189793779
2019-04-12,69.01,0.74386,92.77283359772001
2019-04-15,69.63,0.74386,93.60632377060199
2019-04-16,70.1,0.74386,94.23816309520609
2019-04-17,70.64,0.74386,94.96410614900654
2019-04-18,70.99,0.74386,95.4346247949883
2019-04-22,70.58,0.74386,94.88344580969537
2019-04-23,70.4,0.74386,94.6414647917619
2019-04-24,70.07,0.74386,94.1978329255505
2019-04-25,69.37,0.74386,93.25679563358698
2019-04-26,69.1,0.74386,92.89382410668674
2019-04-29,69.72,0.74386,93.72731427956874
2019-04-30,70.37,0.74386,94.60113462210631
2019-05-01,69.97,0.74386,94.06339902669858
2019-05-02,70.83,0.74386,95.2195305568252
2019-05-03,70.52,0.74386,94.80278547038421
2019-05-06,72.95,0.74386,98.06952921248623
2019-05-07,72.9,0.97389,74.8544496811755
2019-05-08,72.98,0.97389,74.93659448192301
2019-05-09,73.55,0.97389,75.52187618724906
2019-05-10,73.99,0.97389,75.97367259136041
2019-05-13,73.37,0.97389,75.33705038556717
2019-05-14,73.63,0.97389,75.60402098799658
2019-05-15,73.9,0.97389,75.88125969051947
2019-05-16,74.64,0.97389,76.641099097434
2019-05-17,74.93,0.97389,76.93887400014376
2019-05-20,74.96,0.97389,76.96967830042406
2019-05-21,75.49,0.97389,77.51388760537637
2019-05-22,75.41,0.97389,77.43174280462885
2019-05-23,74.68,0.97389,76.68217149780776
2019-05-24,75.05,0.97389,77.06209120126502
2019-05-28,74.55,0.97389,76.54868619659304
2019-05-29,74.39,0.97389,76.38439659509801
2019-05-30,74.52,0.97389,76.51788189631272
2019-05-31,68.82,0.97389,70.66506484305208
2019-06-03,68.96,0.97389,70.80881824436024
2019-06-04,69.4,0.97389,71.2606146484716
2019-06-05,70.84,0.97389,72.73922106192691
2019-06-06,70.95,0.97389,72.85217016295475
2019-06-07,71.5,0.97389,73.41691566809394
2019-06-10,71.72,0.97389,73.64281387014961
2019-06-11,72.76,0.97389,74.71069627986734
2019-06-12,72.98,0.97389,74.93659448192301
2019-06-13,72.52,0.97389,74.46426187762478
2019-06-14,72.25,0.97389,74.18702317510191
2019-06-17,71.84,0.97389,73.76603107127089
2019-06-18,71.68,0.97389,73.60174146977585
2019-06-19,71.09,0.97389,72.99592356426291
2019-06-20,70.78,0.97389,72.67761246136627
2019-06-21,70.65,0.97389,72.54412716015156
2019-06-24,71.11,0.97389,73.01645976444978
2019-06-25,71.7,0.97389,73.62227766996273
2019-06-26,70.31,0.97389,72.19501175697461
2019-06-27,70.44,0.97389,72.32849705818931
2019-06-28,70.72,0.97389,72.61600386080563
2019-07-01,70.68,0.97389,72.57493146043188
2019-07-02,71.42,0.97389,73.33477086734642
2019-07-03,71.75,0.97389,73.67361817042992
2019-07-05,71.75,0.97389,73.67361817042992
2019-07-08,72.0,0.97389,73.93032067276592
2019-07-09,71.49,0.97389,73.40664756800048
2019-07-10,72.06,0.97389,73.99192927332656
2019-07-11,71.98,0.97389,73.90978447257903
2019-07-12,72.59,0.97389,74.53613857827887
2019-07-15,72.84,0.97389,74.79284108061485
2019-07-16,72.65,0.97389,74.5977471788395
2019-07-17,71.75,0.97389,73.67361817042992
2019-07-18,71.88,0.97389,73.80710347164464
2019-07-19,70.86,0.97389,72.7597572621138
2019-07-22,70.25,0.97389,72.13340315641396
2019-07-23,70.17,0.97389,72.05125835566645
2019-07-24,70.12,0.97389,71.99991785519926
2019-07-25,70.13,0.97389,72.01018595529268
2019-07-26,70.89,0.97389,72.7905615623941
2019-07-29,69.95,0.97389,71.82536015361077
2019-07-30,69.63,0.97389,71.4967809506207
2019-07-31,68.57,0.97389,70.40836234071608
2019-08-01,68.93,0.97389,70.77801394407993
2019-08-02,68.9,0.97389,70.74720964379961
2019-08-05,67.14,0.97389,68.94002402735421
2019-08-06,68.59,0.97389,70.42889854090298
2019-08-07,69.87,0.97389,71.74321535286326
2019-08-08,70.63,0.97389,72.52359095996466
2019-08-09,69.99,0.97389,71.86643255398452
2019-08-12,72.19,0.97389,74.12541457454127
2019-08-13,73.36,0.97389,75.32678228547371
2019-08-14,72.28,0.97389,74.21782747538222
2019-08-15,72.25,0.97389,74.18702317510191
2019-08-16,72.96,0.97389,74.91605828173613
2019-08-19,73.6,0.97389,75.57321668771627
2019-08-20,72.8,0.97389,74.75176868024109
2019-08-21,72.25,0.97389,74.18702317510191
2019-08-22,73.29,0.97389,75.25490558481964
2019-08-23,72.8,0.97389,74.75176868024109
2019-08-26,73.35,1.18197,62.0574126246859
2019-08-27,73.87,1.18197,62.4973561088691
2019-08-28,74.41,1.18197,62.95422049629009
2019-08-29,74.49,1.18197,63.02190410924135
2019-08-30,74.33,1.18197,62.886536883338835
2019-09-03,74.47,1.18197,63.00498320600354
2019-09-04,75.07,1.18197,63.512610303137976
2019-09-05,74.38,1.18197,62.928839141433365
2019-09-06,75.71,1.18197,64.05407920674806
2019-09-09,76.71,1.18197,64.9001243686388
2019-09-10,76.75,1.18197,64.93396617511443
2019-09-11,77.07,1.18197,65.20470062691946
2019-09-12,77.72,1.18197,65.75462998214844
