date,PHM,PHM_EPS,PE Ratio
2003-07-15,15.17,0.0,inf
2003-07-16,15.21,0.0,inf
2003-07-17,14.9,0.0,inf
2003-07-18,14.92,0.0,inf
2003-07-21,14.57,0.0,inf
2003-07-22,15.03,0.0,inf
2003-07-23,15.0,0.0,inf
2003-07-24,15.3,0.0,inf
2003-07-25,15.58,0.0,inf
2003-07-28,15.58,0.0,inf
2003-07-29,15.51,0.0,inf
2003-07-30,15.71,0.0,inf
2003-07-31,15.28,0.0,inf
2003-08-01,15.11,0.0,inf
2003-08-04,15.34,0.0,inf
2003-08-05,15.14,0.0,inf
2003-08-06,15.96,0.0,inf
2003-08-07,15.87,0.0,inf
2003-08-08,16.38,0.0,inf
2003-08-11,16.13,0.0,inf
2003-08-12,16.38,0.0,inf
2003-08-13,15.83,0.0,inf
2003-08-14,16.06,0.0,inf
2003-08-15,16.13,0.0,inf
2003-08-18,16.24,0.0,inf
2003-08-19,16.93,0.0,inf
2003-08-20,16.76,0.0,inf
2003-08-21,16.92,0.0,inf
2003-08-22,16.61,0.0,inf
2003-08-25,16.67,0.0,inf
2003-08-26,16.62,0.0,inf
2003-08-27,16.42,0.0,inf
2003-08-28,16.68,0.0,inf
2003-08-29,16.64,0.0,inf
2003-09-02,16.67,0.0,inf
2003-09-03,17.2,0.0,inf
2003-09-04,17.41,0.0,inf
2003-09-05,16.93,0.0,inf
2003-09-08,17.12,0.0,inf
2003-09-09,16.72,0.0,inf
2003-09-10,15.94,0.0,inf
2003-09-11,16.21,0.0,inf
2003-09-12,16.47,0.0,inf
2003-09-15,16.82,0.0,inf
2003-09-16,17.16,0.0,inf
2003-09-17,17.21,0.0,inf
2003-09-18,17.28,0.0,inf
2003-09-19,17.14,0.0,inf
2003-09-22,16.79,0.0,inf
2003-09-23,16.83,0.0,inf
2003-09-24,16.81,0.0,inf
2003-09-25,16.77,0.0,inf
2003-09-26,16.59,0.0,inf
2003-09-29,16.84,0.0,inf
2003-09-30,17.0,0.0,inf
2003-10-01,17.72,0.0,inf
2003-10-02,17.9,0.0,inf
2003-10-03,17.86,0.0,inf
2003-10-06,18.41,0.0,inf
2003-10-07,18.42,0.0,inf
2003-10-08,18.69,0.0,inf
2003-10-09,18.59,0.0,inf
2003-10-10,18.65,0.0,inf
2003-10-13,19.18,0.0,inf
2003-10-14,19.28,0.0,inf
2003-10-15,18.83,0.0,inf
2003-10-16,18.97,0.0,inf
2003-10-17,18.85,0.0,inf
2003-10-20,19.26,0.0,inf
2003-10-21,19.51,0.0,inf
2003-10-22,19.5,0.0,inf
2003-10-23,21.22,0.0,inf
2003-10-24,20.87,0.0,inf
2003-10-27,21.32,0.0,inf
2003-10-28,21.89,0.0,inf
2003-10-29,22.12,0.0,inf
2003-10-30,21.69,0.0,inf
2003-10-31,21.63,0.0,inf
2003-11-03,22.13,0.0,inf
2003-11-04,22.31,0.0,inf
2003-11-05,23.0,0.0,inf
2003-11-06,22.93,0.0,inf
2003-11-07,22.01,0.0,inf
2003-11-10,21.56,0.0,inf
2003-11-11,21.7,0.0,inf
2003-11-12,22.25,0.0,inf
2003-11-13,22.49,0.0,inf
2003-11-14,22.15,0.0,inf
2003-11-17,21.93,0.0,inf
2003-11-18,22.14,0.0,inf
2003-11-19,22.25,0.0,inf
2003-11-20,22.35,0.0,inf
2003-11-21,22.7,0.0,inf
2003-11-24,23.83,0.0,inf
2003-11-25,23.89,0.0,inf
2003-11-26,23.77,0.0,inf
2003-11-28,23.89,0.0,inf
2003-12-01,24.49,0.0,inf
2003-12-02,24.28,0.0,inf
2003-12-03,23.79,0.0,inf
2003-12-04,23.4,0.0,inf
2003-12-05,23.47,0.0,inf
2003-12-08,23.69,0.0,inf
2003-12-09,22.59,0.0,inf
2003-12-10,21.23,0.0,inf
2003-12-11,21.83,0.0,inf
2003-12-12,21.97,0.0,inf
2003-12-15,21.56,0.0,inf
2003-12-16,22.06,0.0,inf
2003-12-17,22.63,0.0,inf
2003-12-18,22.75,0.0,inf
2003-12-19,22.88,0.0,inf
2003-12-22,23.24,0.0,inf
2003-12-23,23.64,0.0,inf
2003-12-24,23.64,0.0,inf
2003-12-26,23.9,0.0,inf
2003-12-29,23.94,0.0,inf
2003-12-30,23.53,0.0,inf
2003-12-31,23.41,0.0,inf
2004-01-02,22.74,0.0,inf
2004-01-05,22.23,0.0,inf
2004-01-06,22.86,0.0,inf
2004-01-07,22.36,0.0,inf
2004-01-08,21.46,0.0,inf
2004-01-09,22.46,0.0,inf
2004-01-12,22.2,0.0,inf
2004-01-13,21.51,0.0,inf
2004-01-14,22.0,0.0,inf
2004-01-15,22.0,0.0,inf
2004-01-16,22.15,0.0,inf
2004-01-20,21.9,0.0,inf
2004-01-21,22.8,0.0,inf
2004-01-22,22.83,0.0,inf
2004-01-23,22.75,0.0,inf
2004-01-26,22.73,0.0,inf
2004-01-27,22.58,0.0,inf
2004-01-28,21.86,0.0,inf
2004-01-29,21.42,0.0,inf
2004-01-30,21.57,0.0,inf
2004-02-02,21.78,0.0,inf
2004-02-03,22.12,0.0,inf
2004-02-04,21.59,0.0,inf
2004-02-05,21.66,0.0,inf
2004-02-06,22.48,0.0,inf
2004-02-09,22.47,0.0,inf
2004-02-10,22.38,0.0,inf
2004-02-11,23.28,0.0,inf
2004-02-12,23.51,0.0,inf
2004-02-13,23.0,0.0,inf
2004-02-17,23.67,0.0,inf
2004-02-18,23.32,0.0,inf
2004-02-19,23.4,0.0,inf
2004-02-20,22.93,0.0,inf
2004-02-23,22.9,0.0,inf
2004-02-24,23.23,0.0,inf
2004-02-25,23.53,0.0,inf
2004-02-26,25.11,0.0,inf
2004-02-27,26.38,0.0,inf
2004-03-01,27.58,0.0,inf
2004-03-02,27.03,0.0,inf
2004-03-03,26.85,0.0,inf
2004-03-04,27.49,0.0,inf
2004-03-05,28.86,0.0,inf
2004-03-08,28.36,0.0,inf
2004-03-09,28.17,0.0,inf
2004-03-10,27.62,0.0,inf
2004-03-11,27.25,0.0,inf
2004-03-12,28.12,0.0,inf
2004-03-15,27.76,0.0,inf
2004-03-16,27.8,0.0,inf
2004-03-17,27.48,0.0,inf
2004-03-18,27.51,0.0,inf
2004-03-19,27.39,0.0,inf
2004-03-22,27.08,0.0,inf
2004-03-23,27.0,0.0,inf
2004-03-24,26.9,0.0,inf
2004-03-25,27.3,0.0,inf
2004-03-26,27.22,0.0,inf
2004-03-29,27.15,0.0,inf
2004-03-30,27.86,0.0,inf
2004-03-31,27.8,0.0,inf
2004-04-01,27.75,0.0,inf
2004-04-02,26.43,0.0,inf
2004-04-05,25.74,0.0,inf
2004-04-06,26.2,0.0,inf
2004-04-07,25.78,0.0,inf
2004-04-08,25.3,0.0,inf
2004-04-12,24.84,0.0,inf
2004-04-13,24.31,0.0,inf
2004-04-14,24.23,0.0,inf
2004-04-15,24.25,0.0,inf
2004-04-16,24.28,0.0,inf
2004-04-19,23.98,0.0,inf
2004-04-20,23.28,0.0,inf
2004-04-21,23.66,0.0,inf
2004-04-22,24.72,0.0,inf
2004-04-23,24.16,0.0,inf
2004-04-26,24.51,0.0,inf
2004-04-27,26.06,0.0,inf
2004-04-28,24.96,0.0,inf
2004-04-29,24.55,0.0,inf
2004-04-30,24.58,0.0,inf
2004-05-03,24.79,0.0,inf
2004-05-04,24.53,0.0,inf
2004-05-05,24.65,0.0,inf
2004-05-06,24.19,0.0,inf
2004-05-07,23.42,0.0,inf
2004-05-10,22.8,0.0,inf
2004-05-11,23.09,0.0,inf
2004-05-12,23.4,0.0,inf
2004-05-13,23.55,0.0,inf
2004-05-14,24.12,0.0,inf
2004-05-17,23.83,0.0,inf
2004-05-18,24.1,0.0,inf
2004-05-19,23.13,0.0,inf
2004-05-20,23.41,0.0,inf
2004-05-21,23.88,0.0,inf
2004-05-24,24.88,0.0,inf
2004-05-25,26.17,0.0,inf
2004-05-26,25.79,0.0,inf
2004-05-27,26.22,0.0,inf
2004-05-28,26.38,0.0,inf
2004-06-01,26.31,0.0,inf
2004-06-02,26.07,0.0,inf
2004-06-03,25.86,0.0,inf
2004-06-04,25.82,0.0,inf
2004-06-07,27.34,0.0,inf
2004-06-08,26.96,0.0,inf
2004-06-09,26.15,0.0,inf
2004-06-10,26.09,0.0,inf
2004-06-14,25.33,0.0,inf
2004-06-15,25.5,0.0,inf
2004-06-16,25.35,0.0,inf
2004-06-17,25.56,0.0,inf
2004-06-18,25.64,0.0,inf
2004-06-21,25.32,0.0,inf
2004-06-22,25.68,0.0,inf
2004-06-23,26.62,0.0,inf
2004-06-24,26.84,0.0,inf
2004-06-25,26.45,0.0,inf
2004-06-28,25.49,0.0,inf
2004-06-29,25.14,0.0,inf
2004-06-30,26.01,0.0,inf
2004-07-01,25.87,0.0,inf
2004-07-02,26.43,0.0,inf
2004-07-06,25.72,0.0,inf
2004-07-07,25.95,0.0,inf
2004-07-08,24.45,0.0,inf
2004-07-09,25.03,0.0,inf
2004-07-12,25.17,0.0,inf
2004-07-13,25.84,0.0,inf
2004-07-14,25.78,0.0,inf
2004-07-15,26.03,0.0,inf
2004-07-16,26.46,0.0,inf
2004-07-19,26.03,0.0,inf
2004-07-20,25.7,0.0,inf
2004-07-21,25.33,0.0,inf
2004-07-22,25.49,0.0,inf
2004-07-23,25.32,0.0,inf
2004-07-26,25.15,0.0,inf
2004-07-27,26.69,0.0,inf
2004-07-28,26.56,0.0,inf
2004-07-29,27.35,0.0,inf
2004-07-30,27.32,0.0,inf
2004-08-02,28.2,0.0,inf
2004-08-03,27.67,0.0,inf
2004-08-04,27.97,0.0,inf
2004-08-05,27.88,0.0,inf
2004-08-06,28.32,0.0,inf
2004-08-09,27.8,0.0,inf
2004-08-10,28.1,0.0,inf
2004-08-11,27.9,0.0,inf
2004-08-12,27.65,0.0,inf
2004-08-13,28.29,0.0,inf
2004-08-16,29.46,0.0,inf
2004-08-17,29.55,0.0,inf
2004-08-18,29.76,0.0,inf
2004-08-19,29.22,0.0,inf
2004-08-20,29.38,0.0,inf
2004-08-23,30.53,0.0,inf
2004-08-24,29.88,0.0,inf
2004-08-25,29.59,0.0,inf
2004-08-26,29.7,0.0,inf
2004-08-27,29.65,0.0,inf
2004-08-30,29.1,0.0,inf
2004-08-31,29.48,0.0,inf
2004-09-01,30.0,0.0,inf
2004-09-02,29.9,0.0,inf
2004-09-03,29.93,0.0,inf
2004-09-07,31.38,0.0,inf
2004-09-08,30.67,0.0,inf
2004-09-09,30.93,0.0,inf
2004-09-10,30.89,0.0,inf
2004-09-13,30.87,0.0,inf
2004-09-14,30.8,0.0,inf
2004-09-15,30.64,0.0,inf
2004-09-16,31.07,0.0,inf
2004-09-17,31.36,0.0,inf
2004-09-20,30.9,0.0,inf
2004-09-21,31.85,0.0,inf
2004-09-22,31.67,0.0,inf
2004-09-23,31.1,0.0,inf
2004-09-24,31.0,0.0,inf
2004-09-27,31.17,0.0,inf
2004-09-28,30.46,0.0,inf
2004-09-29,30.26,0.0,inf
2004-09-30,30.68,0.0,inf
2004-10-01,30.82,0.0,inf
2004-10-04,28.17,0.0,inf
2004-10-05,26.23,0.0,inf
2004-10-06,26.74,0.0,inf
2004-10-07,25.28,0.0,inf
2004-10-08,25.34,0.0,inf
2004-10-11,25.16,0.0,inf
2004-10-12,25.17,0.0,inf
2004-10-13,24.59,0.0,inf
2004-10-14,24.46,0.0,inf
2004-10-15,24.4,0.0,inf
2004-10-18,24.59,0.0,inf
2004-10-19,24.19,0.0,inf
2004-10-20,24.07,0.0,inf
2004-10-21,24.2,0.0,inf
2004-10-22,23.73,0.0,inf
2004-10-25,25.75,0.0,inf
2004-10-26,27.26,0.0,inf
2004-10-27,27.55,0.0,inf
2004-10-28,27.5,0.0,inf
2004-10-29,27.44,0.0,inf
2004-11-01,27.8,0.0,inf
2004-11-02,28.09,0.0,inf
2004-11-03,28.22,0.0,inf
2004-11-04,27.88,0.0,inf
2004-11-05,27.55,0.0,inf
2004-11-08,27.98,0.0,inf
2004-11-09,28.28,0.0,inf
2004-11-10,28.35,0.0,inf
2004-11-11,28.12,0.0,inf
2004-11-12,29.03,0.0,inf
2004-11-15,29.58,0.0,inf
2004-11-16,28.8,0.0,inf
2004-11-17,28.87,0.0,inf
2004-11-18,29.0,0.0,inf
2004-11-19,28.18,0.0,inf
2004-11-22,28.45,0.0,inf
2004-11-23,28.65,0.0,inf
2004-11-24,28.81,0.0,inf
2004-11-26,28.8,0.0,inf
2004-11-29,27.73,0.0,inf
2004-11-30,27.63,0.0,inf
2004-12-01,28.18,0.0,inf
2004-12-02,27.42,0.0,inf
2004-12-03,27.92,0.0,inf
2004-12-06,27.97,0.0,inf
2004-12-07,27.75,0.0,inf
2004-12-08,27.71,0.0,inf
2004-12-09,28.67,0.0,inf
2004-12-10,29.83,0.0,inf
2004-12-13,30.13,0.0,inf
2004-12-14,29.99,0.0,inf
2004-12-15,32.49,0.0,inf
2004-12-16,32.4,0.0,inf
2004-12-17,31.83,0.0,inf
2004-12-20,31.67,0.0,inf
2004-12-21,31.66,0.0,inf
2004-12-22,31.76,0.0,inf
2004-12-23,31.44,0.0,inf
2004-12-27,30.63,0.0,inf
2004-12-28,31.62,0.0,inf
2004-12-29,31.33,0.0,inf
2004-12-30,31.73,0.0,inf
2004-12-31,31.9,0.0,inf
2005-01-03,31.62,0.0,inf
2005-01-04,30.42,0.0,inf
2005-01-05,30.17,0.0,inf
2005-01-06,30.91,0.0,inf
2005-01-07,30.7,0.0,inf
2005-01-10,31.79,0.0,inf
2005-01-11,31.53,0.0,inf
2005-01-12,31.35,0.0,inf
2005-01-13,32.03,0.0,inf
2005-01-14,32.99,0.0,inf
2005-01-18,33.01,0.0,inf
2005-01-19,33.26,0.0,inf
2005-01-20,32.29,0.0,inf
2005-01-21,32.2,0.0,inf
2005-01-24,31.77,0.0,inf
2005-01-25,32.04,0.0,inf
2005-01-26,32.76,0.0,inf
2005-01-27,32.2,0.0,inf
2005-01-28,32.49,0.0,inf
2005-01-31,33.04,0.0,inf
2005-02-01,33.89,0.0,inf
2005-02-02,34.13,0.0,inf
2005-02-03,33.17,0.0,inf
2005-02-04,35.36,0.0,inf
2005-02-07,35.01,0.0,inf
2005-02-08,35.92,0.0,inf
2005-02-09,35.36,0.0,inf
2005-02-10,35.58,0.0,inf
2005-02-11,34.95,0.0,inf
2005-02-14,34.31,0.0,inf
2005-02-15,34.25,0.0,inf
2005-02-16,35.03,0.0,inf
2005-02-17,35.14,0.0,inf
2005-02-18,34.76,0.0,inf
2005-02-22,33.42,0.0,inf
2005-02-23,33.72,0.0,inf
2005-02-24,36.72,0.0,inf
2005-02-25,39.31,0.0,inf
2005-02-28,39.01,0.0,inf
2005-03-01,38.85,0.0,inf
2005-03-02,38.5,0.0,inf
2005-03-03,38.1,0.0,inf
2005-03-04,39.82,0.0,inf
2005-03-07,39.53,0.0,inf
2005-03-08,38.99,0.0,inf
2005-03-09,37.72,0.0,inf
2005-03-10,36.74,0.0,inf
2005-03-11,36.88,0.0,inf
2005-03-14,36.57,0.0,inf
2005-03-15,36.44,0.0,inf
2005-03-16,36.81,0.0,inf
2005-03-17,36.13,0.0,inf
2005-03-18,36.04,0.0,inf
2005-03-21,36.19,0.0,inf
2005-03-22,36.36,0.0,inf
2005-03-23,35.74,0.0,inf
2005-03-24,36.03,0.0,inf
2005-03-28,36.35,0.0,inf
2005-03-29,36.12,0.0,inf
2005-03-30,36.3,0.0,inf
2005-03-31,36.81,0.0,inf
2005-04-01,37.13,0.0,inf
2005-04-04,37.27,0.0,inf
2005-04-05,37.1,0.0,inf
2005-04-06,36.39,0.0,inf
2005-04-07,36.67,0.0,inf
2005-04-08,36.47,0.0,inf
2005-04-11,36.9,0.0,inf
2005-04-12,38.09,0.0,inf
2005-04-13,37.25,0.0,inf
2005-04-14,35.27,0.0,inf
2005-04-15,33.95,0.0,inf
2005-04-18,35.0,0.0,inf
2005-04-19,35.2,0.0,inf
2005-04-20,33.83,0.0,inf
2005-04-21,35.15,0.0,inf
2005-04-22,34.51,0.0,inf
2005-04-25,35.63,0.0,inf
2005-04-26,35.9,0.0,inf
2005-04-27,35.59,0.0,inf
2005-04-28,34.55,0.0,inf
2005-04-29,35.72,0.0,inf
2005-05-02,35.96,0.0,inf
2005-05-03,35.94,0.0,inf
2005-05-04,36.26,0.0,inf
2005-05-05,36.36,0.0,inf
2005-05-06,36.66,0.0,inf
2005-05-09,36.85,0.0,inf
2005-05-10,36.35,0.0,inf
2005-05-11,36.74,0.0,inf
2005-05-12,35.38,0.0,inf
2005-05-13,34.53,0.0,inf
2005-05-16,35.56,0.0,inf
2005-05-17,35.72,0.0,inf
2005-05-18,37.2,0.0,inf
2005-05-19,37.22,0.0,inf
2005-05-20,36.78,0.0,inf
2005-05-23,37.09,0.0,inf
2005-05-24,36.99,0.0,inf
2005-05-25,36.6,0.0,inf
2005-05-26,38.16,0.0,inf
2005-05-27,38.01,0.0,inf
2005-05-31,38.22,0.0,inf
2005-06-01,39.22,0.0,inf
2005-06-02,39.06,0.0,inf
2005-06-03,38.04,0.0,inf
2005-06-06,38.56,0.0,inf
2005-06-07,39.53,0.0,inf
2005-06-08,38.7,0.0,inf
2005-06-09,38.99,0.0,inf
2005-06-10,38.61,0.0,inf
2005-06-13,38.85,0.0,inf
2005-06-14,39.67,0.0,inf
2005-06-15,40.58,0.0,inf
2005-06-16,41.13,0.0,inf
2005-06-17,43.0,0.0,inf
2005-06-20,41.71,0.0,inf
2005-06-21,41.98,0.0,inf
2005-06-22,41.94,0.0,inf
2005-06-23,41.24,0.0,inf
2005-06-24,40.67,0.0,inf
2005-06-27,41.55,0.0,inf
2005-06-28,42.24,0.0,inf
2005-06-29,41.62,0.0,inf
2005-06-30,42.13,0.0,inf
2005-07-01,42.25,0.0,inf
2005-07-05,42.67,0.0,inf
2005-07-06,42.21,0.0,inf
2005-07-07,44.22,0.0,inf
2005-07-08,44.77,0.0,inf
2005-07-11,45.76,0.0,inf
2005-07-12,45.97,0.0,inf
2005-07-13,46.17,0.0,inf
2005-07-14,45.38,0.0,inf
2005-07-15,46.58,0.0,inf
2005-07-18,46.57,0.0,inf
2005-07-19,47.0,0.0,inf
2005-07-20,47.55,0.0,inf
2005-07-21,45.85,0.0,inf
2005-07-22,46.74,0.0,inf
2005-07-25,45.1,0.0,inf
2005-07-26,45.86,0.0,inf
2005-07-27,46.33,0.0,inf
2005-07-28,47.92,0.0,inf
2005-07-29,46.81,0.0,inf
2005-08-01,47.12,0.0,inf
2005-08-02,47.44,0.0,inf
2005-08-03,47.02,0.0,inf
2005-08-04,46.34,0.0,inf
2005-08-05,44.97,0.0,inf
2005-08-08,43.38,0.0,inf
2005-08-09,43.82,0.0,inf
2005-08-10,43.79,0.0,inf
2005-08-11,44.04,0.0,inf
2005-08-12,44.03,0.0,inf
2005-08-15,44.01,0.0,inf
2005-08-16,43.24,0.0,inf
2005-08-17,42.63,0.0,inf
2005-08-18,42.31,0.0,inf
2005-08-19,42.24,0.0,inf
2005-08-22,42.08,0.0,inf
2005-08-23,41.74,0.0,inf
2005-08-24,42.42,0.0,inf
2005-08-25,41.9,0.0,inf
2005-08-26,41.51,0.0,inf
2005-08-29,41.44,0.0,inf
2005-08-30,41.59,0.0,inf
2005-08-31,43.1,0.0,inf
2005-09-01,43.01,0.0,inf
2005-09-02,42.75,0.0,inf
2005-09-06,44.1,0.0,inf
2005-09-07,44.39,0.0,inf
2005-09-08,43.83,0.0,inf
2005-09-09,45.71,0.0,inf
2005-09-12,45.61,0.0,inf
2005-09-13,45.57,0.0,inf
2005-09-14,45.56,0.0,inf
2005-09-15,46.0,0.0,inf
2005-09-16,43.94,0.0,inf
2005-09-19,43.9,0.0,inf
2005-09-20,41.97,0.0,inf
2005-09-21,42.01,0.0,inf
2005-09-22,43.1,0.0,inf
2005-09-23,43.36,0.0,inf
2005-09-26,42.66,0.0,inf
2005-09-27,42.66,0.0,inf
2005-09-28,41.82,0.0,inf
2005-09-29,42.55,0.0,inf
2005-09-30,42.92,0.0,inf
2005-10-03,43.18,0.0,inf
2005-10-04,41.19,0.0,inf
2005-10-05,39.0,0.0,inf
2005-10-06,37.9,0.0,inf
2005-10-07,37.77,0.0,inf
2005-10-10,36.4,0.0,inf
2005-10-11,36.85,0.0,inf
2005-10-12,36.24,0.0,inf
2005-10-13,36.41,0.0,inf
2005-10-14,36.91,0.0,inf
2005-10-17,37.01,0.0,inf
2005-10-18,35.18,0.0,inf
2005-10-19,37.32,0.0,inf
2005-10-20,37.04,0.0,inf
2005-10-21,36.55,0.0,inf
2005-10-24,37.23,0.0,inf
2005-10-25,37.43,0.0,inf
2005-10-26,36.4,0.0,inf
2005-10-27,35.93,0.0,inf
2005-10-28,36.28,0.0,inf
2005-10-31,37.79,0.0,inf
2005-11-01,39.01,0.0,inf
2005-11-02,40.94,0.0,inf
2005-11-03,40.61,0.0,inf
2005-11-04,40.29,0.0,inf
2005-11-07,41.47,0.0,inf
2005-11-08,37.77,0.0,inf
2005-11-09,37.07,0.0,inf
2005-11-10,38.5,0.0,inf
2005-11-11,38.5,0.0,inf
2005-11-14,38.69,0.0,inf
2005-11-15,38.57,0.0,inf
2005-11-16,39.15,0.0,inf
2005-11-17,41.06,0.0,inf
2005-11-18,40.75,0.0,inf
2005-11-21,41.81,0.0,inf
2005-11-22,42.82,0.0,inf
2005-11-23,43.0,0.0,inf
2005-11-25,43.2,0.0,inf
2005-11-28,41.55,0.0,inf
2005-11-29,41.85,0.0,inf
2005-11-30,41.63,0.0,inf
2005-12-01,42.16,0.0,inf
2005-12-02,42.51,0.0,inf
2005-12-05,42.47,0.0,inf
2005-12-06,42.34,0.0,inf
2005-12-07,40.53,0.0,inf
2005-12-08,40.85,0.0,inf
2005-12-09,40.71,0.0,inf
2005-12-12,40.52,0.0,inf
2005-12-13,41.5,0.0,inf
2005-12-14,42.8,0.0,inf
2005-12-15,42.13,0.0,inf
2005-12-16,42.42,0.0,inf
2005-12-19,41.56,0.0,inf
2005-12-20,41.58,0.0,inf
2005-12-21,41.53,0.0,inf
2005-12-22,41.5,0.0,inf
2005-12-23,40.75,0.0,inf
2005-12-27,41.0,0.0,inf
2005-12-28,39.92,0.0,inf
2005-12-29,39.92,0.0,inf
2005-12-30,39.36,0.0,inf
2006-01-03,41.24,0.0,inf
2006-01-04,40.89,0.0,inf
2006-01-05,41.82,0.0,inf
2006-01-06,41.62,0.0,inf
2006-01-09,44.08,0.0,inf
2006-01-10,43.81,0.0,inf
2006-01-11,44.65,0.0,inf
2006-01-12,42.85,0.0,inf
2006-01-13,42.48,0.0,inf
2006-01-17,41.74,0.0,inf
2006-01-18,41.48,0.0,inf
2006-01-19,40.78,0.0,inf
2006-01-20,40.29,0.0,inf
2006-01-23,40.01,0.0,inf
2006-01-24,39.98,0.0,inf
2006-01-25,39.28,0.0,inf
2006-01-26,38.81,0.0,inf
2006-01-27,39.74,0.0,inf
2006-01-30,39.79,0.0,inf
2006-01-31,39.9,0.0,inf
2006-02-01,38.86,0.0,inf
2006-02-02,37.51,0.0,inf
2006-02-03,38.36,0.0,inf
2006-02-06,37.94,0.0,inf
2006-02-07,37.07,0.0,inf
2006-02-08,38.25,0.0,inf
2006-02-09,38.06,0.0,inf
2006-02-10,37.61,0.0,inf
2006-02-13,37.5,0.0,inf
2006-02-14,38.5,0.0,inf
2006-02-15,38.59,0.0,inf
2006-02-16,38.37,0.0,inf
2006-02-17,37.84,0.0,inf
2006-02-21,38.73,0.0,inf
2006-02-22,40.72,0.0,inf
2006-02-23,40.09,0.0,inf
2006-02-24,40.02,0.0,inf
2006-02-27,39.38,0.0,inf
2006-02-28,38.41,0.0,inf
2006-03-01,38.72,0.0,inf
2006-03-02,38.82,0.0,inf
2006-03-03,38.5,0.0,inf
2006-03-06,38.49,0.0,inf
2006-03-07,37.41,0.0,inf
2006-03-08,37.18,0.0,inf
2006-03-09,36.04,0.0,inf
2006-03-10,36.61,0.0,inf
2006-03-13,36.63,0.0,inf
2006-03-14,38.05,0.0,inf
2006-03-15,37.87,0.0,inf
2006-03-16,38.95,0.0,inf
2006-03-17,39.69,0.0,inf
2006-03-20,39.11,0.0,inf
2006-03-21,37.71,0.0,inf
2006-03-22,37.8,0.0,inf
2006-03-23,39.43,0.0,inf
2006-03-24,40.16,0.0,inf
2006-03-27,40.4,0.0,inf
2006-03-28,39.19,0.0,inf
2006-03-29,39.79,0.0,inf
2006-03-30,38.81,0.0,inf
2006-03-31,38.42,0.0,inf
2006-04-03,38.05,0.0,inf
2006-04-04,38.43,0.0,inf
2006-04-05,40.7,0.0,inf
2006-04-06,40.26,0.0,inf
2006-04-07,40.81,0.0,inf
2006-04-10,40.87,0.0,inf
2006-04-11,40.51,0.0,inf
2006-04-12,39.69,0.0,inf
2006-04-13,39.5,0.0,inf
2006-04-17,38.68,0.0,inf
2006-04-18,41.35,0.0,inf
2006-04-19,39.98,0.0,inf
2006-04-20,39.88,0.0,inf
2006-04-21,39.81,0.0,inf
2006-04-24,39.34,0.0,inf
2006-04-25,37.9,0.0,inf
2006-04-26,39.04,0.0,inf
2006-04-27,37.89,0.0,inf
2006-04-28,37.35,0.0,inf
2006-05-01,36.6,0.0,inf
2006-05-02,35.75,0.0,inf
2006-05-03,35.75,0.0,inf
2006-05-04,35.46,0.0,inf
2006-05-05,37.05,0.0,inf
2006-05-08,36.58,0.0,inf
2006-05-09,36.1,0.0,inf
2006-05-10,36.58,0.0,inf
2006-05-11,34.99,0.0,inf
2006-05-12,34.42,0.0,inf
2006-05-15,33.44,0.0,inf
2006-05-16,32.66,0.0,inf
2006-05-17,32.42,0.0,inf
2006-05-18,33.0,0.0,inf
2006-05-19,32.86,0.0,inf
2006-05-22,32.74,0.0,inf
2006-05-23,32.94,0.0,inf
2006-05-24,33.29,0.0,inf
2006-05-25,33.42,0.0,inf
2006-05-26,33.63,0.0,inf
2006-05-30,32.66,0.0,inf
2006-05-31,32.47,0.0,inf
2006-06-01,33.03,0.0,inf
2006-06-02,31.33,0.0,inf
2006-06-05,29.75,0.0,inf
2006-06-06,28.11,0.0,inf
2006-06-07,28.08,0.0,inf
2006-06-08,27.72,0.0,inf
2006-06-09,28.27,0.0,inf
2006-06-12,27.38,0.0,inf
2006-06-13,26.56,0.0,inf
2006-06-14,27.17,0.0,inf
2006-06-15,28.31,0.0,inf
2006-06-16,27.96,0.0,inf
2006-06-19,27.77,0.0,inf
2006-06-20,27.23,0.0,inf
2006-06-21,28.7,0.0,inf
2006-06-22,28.45,0.0,inf
2006-06-23,28.66,0.0,inf
2006-06-26,29.15,0.0,inf
2006-06-27,28.5,0.0,inf
2006-06-28,28.43,0.0,inf
2006-06-29,29.31,0.0,inf
2006-06-30,28.79,0.0,inf
2006-07-03,28.74,0.0,inf
2006-07-05,28.67,0.0,inf
2006-07-06,29.03,0.0,inf
2006-07-07,28.98,0.0,inf
2006-07-10,29.15,0.0,inf
2006-07-11,29.16,0.0,inf
2006-07-12,28.52,0.0,inf
2006-07-13,28.04,0.0,inf
2006-07-14,27.05,0.0,inf
2006-07-17,27.05,0.0,inf
2006-07-18,27.05,0.0,inf
2006-07-19,28.13,0.0,inf
2006-07-20,26.84,0.0,inf
2006-07-21,27.0,0.0,inf
2006-07-24,28.71,0.0,inf
2006-07-25,29.96,0.0,inf
2006-07-26,30.05,0.0,inf
2006-07-27,29.16,0.0,inf
2006-07-28,29.33,0.0,inf
2006-07-31,28.5,0.0,inf
2006-08-01,28.59,0.0,inf
2006-08-02,28.65,0.0,inf
2006-08-03,30.2,0.0,inf
2006-08-04,30.39,0.0,inf
2006-08-07,31.09,0.0,inf
2006-08-08,30.0,0.0,inf
2006-08-09,28.88,0.0,inf
2006-08-10,28.77,0.0,inf
