date,COO,COO_EPS,PE Ratio
2004-07-30,59.45,,
2004-08-02,61.19,,
2004-08-03,61.12,,
2004-08-04,60.82,,
2004-08-05,59.65,,
2004-08-06,58.12,,
2004-08-09,58.52,,
2004-08-10,59.91,,
2004-08-11,60.19,,
2004-08-12,58.56,,
2004-08-13,58.05,,
2004-08-16,58.24,,
2004-08-17,58.18,,
2004-08-18,58.99,,
2004-08-19,58.9,,
2004-08-20,58.04,,
2004-08-23,58.3,,
2004-08-24,57.75,,
2004-08-25,58.2,,
2004-08-26,58.26,,
2004-08-27,58.5,,
2004-08-30,58.57,,
2004-08-31,57.95,,
2004-09-01,63.33,,
2004-09-02,64.12,,
2004-09-03,65.85,,
2004-09-07,65.1,,
2004-09-08,63.28,,
2004-09-09,63.56,,
2004-09-10,65.05,,
2004-09-13,64.78,,
2004-09-14,65.07,,
2004-09-15,65.15,,
2004-09-16,64.96,,
2004-09-17,65.05,,
2004-09-20,66.55,,
2004-09-21,67.64,,
2004-09-22,66.12,,
2004-09-23,66.33,,
2004-09-24,67.58,,
2004-09-27,66.1,,
2004-09-28,67.4,,
2004-09-29,68.67,,
2004-09-30,68.55,,
2004-10-01,68.5,,
2004-10-04,70.8,,
2004-10-05,70.2,,
2004-10-06,70.69,,
2004-10-07,71.2,,
2004-10-08,70.07,,
2004-10-11,68.66,,
2004-10-12,69.25,,
2004-10-13,69.3,,
2004-10-14,68.67,,
2004-10-15,68.9,,
2004-10-18,68.9,,
2004-10-19,69.26,,
2004-10-20,69.4,,
2004-10-21,68.3,,
2004-10-22,68.0,,
2004-10-25,66.65,,
2004-10-26,68.66,,
2004-10-27,70.02,,
2004-10-28,70.37,,
2004-10-29,70.35,,
2004-11-01,69.58,,
2004-11-02,70.25,,
2004-11-03,71.7,,
2004-11-04,71.75,,
2004-11-05,71.0,,
2004-11-08,70.0,,
2004-11-09,71.1,,
2004-11-10,70.95,,
2004-11-11,71.1,,
2004-11-12,71.83,,
2004-11-15,70.88,,
2004-11-16,69.6,,
2004-11-17,69.8,,
2004-11-18,68.28,,
2004-11-19,67.8,,
2004-11-22,67.45,,
2004-11-23,68.4,,
2004-11-24,68.98,,
2004-11-26,69.27,,
2004-11-29,69.8,,
2004-11-30,69.53,,
2004-12-01,70.05,,
2004-12-02,70.51,,
2004-12-03,71.05,,
2004-12-06,70.37,,
2004-12-07,69.11,,
2004-12-08,69.65,,
2004-12-09,70.39,,
2004-12-10,74.06,,
2004-12-13,74.4,,
2004-12-14,68.78,,
2004-12-15,67.95,,
2004-12-16,70.0,,
2004-12-17,69.62,,
2004-12-20,69.15,,
2004-12-21,69.5,,
2004-12-22,69.67,,
2004-12-23,70.28,,
2004-12-27,70.2,,
2004-12-28,70.95,,
2004-12-29,71.15,,
2004-12-30,70.7,,
2004-12-31,70.59,,
2005-01-03,70.48,,
2005-01-04,71.06,,
2005-01-05,72.51,,
2005-01-06,72.35,,
2005-01-07,71.29,,
2005-01-10,71.5,,
2005-01-11,71.91,,
2005-01-12,71.81,,
2005-01-13,71.17,,
2005-01-14,71.32,,
2005-01-18,72.46,,
2005-01-19,73.64,,
2005-01-20,75.23,,
2005-01-21,75.19,,
2005-01-24,73.83,,
2005-01-25,73.4,,
2005-01-26,74.53,,
2005-01-27,76.0,,
2005-01-28,75.11,,
2005-01-31,76.7,,
2005-02-01,76.95,,
2005-02-02,78.0,,
2005-02-03,81.35,,
2005-02-04,81.42,,
2005-02-07,80.63,,
2005-02-08,81.46,,
2005-02-09,80.45,,
2005-02-10,81.12,,
2005-02-11,81.95,,
2005-02-14,82.4,,
2005-02-15,83.7,,
2005-02-16,83.38,,
2005-02-17,83.13,,
2005-02-18,81.6,,
2005-02-22,80.51,,
2005-02-23,81.66,,
2005-02-24,82.5,,
2005-02-25,83.45,,
2005-02-28,82.35,,
2005-03-01,83.35,,
2005-03-02,83.02,,
2005-03-03,82.84,,
2005-03-04,82.95,,
2005-03-07,83.9,,
2005-03-08,83.1,,
2005-03-09,82.37,,
2005-03-10,82.45,,
2005-03-11,83.0,0.01901,4366.12309310889
2005-03-14,81.66,0.01901,4295.633876906891
2005-03-15,80.7,0.01901,4245.134139926355
2005-03-16,80.3,0.01901,4224.092582851131
2005-03-17,79.89,0.01901,4202.524986849027
2005-03-18,79.2,0.01901,4166.228300894267
2005-03-21,78.75,0.01901,4142.55654918464
2005-03-22,77.03,0.01901,4052.0778537611786
2005-03-23,76.57,0.01901,4027.880063124671
2005-03-24,75.75,0.01901,3984.744871120463
2005-03-28,75.49,0.01901,3971.0678590215675
2005-03-29,71.77,0.01901,3775.3813782219886
2005-03-30,72.75,0.01901,3826.933193056286
2005-03-31,72.9,0.01901,3834.8237769594953
2005-04-01,72.68,0.01901,3823.2509205681226
2005-04-04,72.31,0.01901,3803.7874802735405
2005-04-05,72.85,0.01901,3832.193582325092
2005-04-06,74.5,0.01901,3918.9900052603894
2005-04-07,74.99,0.01901,3944.765912677538
2005-04-08,74.83,0.01901,3936.3492898474487
2005-04-11,74.37,0.01901,3912.151499210942
2005-04-12,73.49,0.01901,3865.8600736454496
2005-04-13,72.9,0.01901,3834.8237769594953
2005-04-14,70.67,0.01901,3717.5170962651237
2005-04-15,70.22,0.01901,3693.8453445554974
2005-04-18,71.47,0.01901,3759.600210415571
2005-04-19,71.44,0.01901,3758.022093634929
2005-04-20,70.17,0.01901,3691.2151499210945
2005-04-21,70.87,0.01901,3728.0378748027356
2005-04-22,71.35,0.01901,3753.2877432930036
2005-04-25,69.09,0.01901,3634.4029458179907
2005-04-26,66.23,0.01901,3483.9558127301425
2005-04-27,67.7,0.01901,3561.283534981589
2005-04-28,65.6,0.01901,3450.815360336665
2005-04-29,67.55,0.01901,3553.3929510783796
2005-05-02,62.6,0.01901,3293.0036822724883
2005-05-03,60.22,0.01901,3167.806417674908
2005-05-04,58.75,0.01901,3090.4786954234614
2005-05-05,62.7,0.01901,3298.2640715412945
2005-05-06,62.36,0.01901,3280.378748027354
2005-05-09,61.14,0.01901,3216.201998947922
2005-05-10,61.12,0.01901,3215.149921094161
2005-05-11,61.4,0.01901,3229.8790110468176
2005-05-12,60.94,0.01901,3205.6812204103103
2005-05-13,60.16,0.01901,3164.650184113624
2005-05-16,61.29,0.01901,3224.0925828511313
2005-05-17,61.45,0.01901,3232.509205681221
2005-05-18,62.44,0.01901,3284.5870594423986
2005-05-19,63.99,0.01901,3366.1230931088903
2005-05-20,63.88,0.01901,3360.336664913204
2005-05-23,65.55,0.01901,3448.185165702262
2005-05-24,65.28,0.01901,3433.982114676486
2005-05-25,63.99,0.01901,3366.1230931088903
2005-05-26,64.65,0.01901,3400.8416622830096
2005-05-27,65.25,0.01901,3432.4039978958444
2005-05-31,66.05,0.01901,3474.4871120462913
2005-06-01,65.18,0.01901,3428.721725407681
2005-06-02,64.67,0.01901,3401.8937401367702
2005-06-03,64.0,0.01901,3366.649132035771
2005-06-06,64.06,0.01901,3369.8053655970543
2005-06-07,64.44,0.01901,3389.7948448185166
2005-06-08,61.15,0.01901,3216.728037874803
2005-06-09,61.56,0.049044,1255.1994127722046
2005-06-10,61.9,0.049044,1262.131963135144
2005-06-13,63.15,0.049044,1287.6192806459505
2005-06-14,63.73,0.049044,1299.445395970965
2005-06-15,63.55,0.049044,1295.7752222494087
2005-06-16,64.01,0.049044,1305.1545550933856
2005-06-17,63.55,0.049044,1295.7752222494087
2005-06-20,63.15,0.049044,1287.6192806459505
2005-06-21,62.61,0.049044,1276.6087594812823
2005-06-22,61.5,0.049044,1253.976021531686
2005-06-23,61.85,0.049044,1261.112470434712
2005-06-24,62.25,0.049044,1269.2684120381698
2005-06-27,62.06,0.049044,1265.3943397765272
2005-06-28,62.0,0.049044,1264.1709485360086
2005-06-29,61.33,0.049044,1250.5097463502161
2005-06-30,60.86,0.049044,1240.9265149661528
2005-07-01,61.01,0.049044,1243.9849930674498
2005-07-05,61.56,0.049044,1255.1994127722046
2005-07-06,61.71,0.049044,1258.2578908735015
2005-07-07,62.39,0.049044,1272.1229915993802
2005-07-08,64.08,0.049044,1306.5818448739908
2005-07-11,65.08,0.049044,1326.971698882636
2005-07-12,64.32,0.049044,1311.4754098360654
2005-07-13,64.49,0.049044,1314.9416850175353
2005-07-14,63.69,0.049044,1298.629801810619
2005-07-15,63.5,0.049044,1294.7557295489764
2005-07-18,63.15,0.049044,1287.6192806459505
2005-07-19,63.9,0.049044,1302.9116711524346
2005-07-20,64.67,0.049044,1318.6118587390915
2005-07-21,64.73,0.049044,1319.8352499796104
2005-07-22,64.97,0.049044,1324.728814941685
2005-07-25,65.2,0.049044,1329.4184813636737
2005-07-26,66.45,0.049044,1354.9057988744803
2005-07-27,67.79,0.049044,1382.228203246065
2005-07-28,68.72,0.049044,1401.1907674741049
2005-07-29,68.7,0.049044,1400.7829703939321
2005-08-01,69.28,0.049044,1412.6090857189463
2005-08-02,69.95,0.049044,1426.2702879047388
2005-08-03,70.41,0.049044,1435.6496207487155
2005-08-04,69.31,0.049044,1413.2207813392058
2005-08-05,68.25,0.049044,1391.6075360900418
2005-08-08,68.0,0.049044,1386.5100725878804
2005-08-09,68.62,0.049044,1399.1517820732406
2005-08-10,67.6,0.049044,1378.354130984422
2005-08-11,67.44,0.049044,1375.091754343039
2005-08-12,66.88,0.049044,1363.6734360981975
2005-08-15,67.1,0.049044,1368.1592039800994
2005-08-16,67.52,0.049044,1376.7229426637305
2005-08-17,67.89,0.049044,1384.2671886469293
2005-08-18,67.74,0.049044,1381.2087105456324
2005-08-19,67.7,0.049044,1380.3931163852867
2005-08-22,68.02,0.049044,1386.917869668053
2005-08-23,67.48,0.049044,1375.9073485033848
2005-08-24,67.42,0.049044,1374.6839572628662
2005-08-25,67.18,0.049044,1369.7903923007914
2005-08-26,67.0,0.049044,1366.1202185792351
2005-08-29,68.41,0.049044,1394.8699127314248
2005-08-30,67.0,0.049044,1366.1202185792351
2005-08-31,68.57,0.049044,1398.132289372808
2005-09-01,69.36,0.049044,1414.240274039638
2005-09-02,69.21,0.049044,1411.181795938341
2005-09-06,69.34,0.049044,1413.832476959465
2005-09-07,69.6,0.049044,1419.1338390017127
2005-09-08,73.65,0.049044,1501.7127477367264
2005-09-09,74.52,0.086924,857.300630435783
2005-09-12,74.75,0.086924,859.9466200358934
2005-09-13,75.45,0.086924,867.9996318623165
2005-09-14,75.55,0.086924,869.1500621232341
2005-09-15,74.6,0.086924,858.220974644517
2005-09-16,74.47,0.086924,856.7254153053242
2005-09-19,74.34,0.086924,855.2298559661314
2005-09-20,74.6,0.086924,858.220974644517
2005-09-21,74.21,0.086924,853.7342966269384
2005-09-22,73.49,0.086924,845.4511987483318
2005-09-23,73.61,0.086924,846.831715061433
2005-09-26,74.16,0.086924,853.1590814964796
2005-09-27,74.71,0.086924,859.4864479315263
2005-09-28,74.9,0.086924,861.6722654272698
2005-09-29,76.15,0.086924,876.0526436887396
2005-09-30,76.61,0.086924,881.3446228889604
2005-10-03,77.7,0.086924,893.8843127329621
2005-10-04,78.16,0.086924,899.1762919331829
2005-10-05,75.42,0.086924,867.6545027840413
2005-10-06,72.53,0.086924,834.4070682435231
2005-10-07,72.08,0.086924,829.2301320693939
2005-10-10,73.07,0.086924,840.6193916524779
2005-10-11,70.35,0.086924,809.3276885555197
2005-10-12,69.57,0.086924,800.3543325203625
2005-10-13,70.63,0.086924,812.548893286089
2005-10-14,71.59,0.086924,823.5930237908979
2005-10-17,71.04,0.086924,817.2656573558512
2005-10-18,70.2,0.086924,807.6020431641434
2005-10-19,70.45,0.086924,810.4781188164374
2005-10-20,69.43,0.086924,798.7437301550781
2005-10-21,69.42,0.086924,798.6286871289863
2005-10-24,69.5,0.086924,799.5490313377203
2005-10-25,68.66,0.086924,789.8854171460125
2005-10-26,68.04,0.086924,782.7527495283236
2005-10-27,67.65,0.086924,778.2660715107451
2005-10-28,67.3,0.086924,774.2395655975334
2005-10-31,68.84,0.086924,791.9561916156642
2005-11-01,69.5,0.086924,799.5490313377203
2005-11-02,71.09,0.086924,817.8408724863099
2005-11-03,72.08,0.086924,829.2301320693939
2005-11-04,72.74,0.086924,836.82297179145
2005-11-07,73.75,0.086924,848.4423174267176
2005-11-08,73.8,0.086924,849.0175325571763
2005-11-09,71.4,0.086924,821.4072062951544
2005-11-10,72.03,0.086924,828.6549169389351
2005-11-11,72.01,0.086924,828.4248308867517
2005-11-14,70.71,0.086924,813.469237494823
2005-11-15,70.69,0.086924,813.2391514426395
2005-11-16,70.37,0.086924,809.5577746077033
2005-11-17,70.94,0.086924,816.1152270949335
2005-11-18,72.6,0.086924,835.2123694261653
2005-11-21,64.82,0.086924,745.7088951267773
2005-11-22,51.5,0.086924,592.4715843725553
2005-11-23,52.18,0.086924,600.2945101467949
2005-11-25,52.6,0.086924,605.1263172426487
2005-11-28,54.08,0.086924,622.1526851042289
2005-11-29,54.4,0.086924,625.8340619391652
2005-11-30,54.8,0.086924,630.4357829828356
2005-12-01,52.82,0.086924,607.6572638166674
2005-12-02,53.47,0.086924,615.1350605126318
2005-12-05,53.26,0.086924,612.7191569647048
2005-12-06,52.29,0.086924,601.5599834338042
2005-12-07,50.45,0.086924,580.3920666329208
2005-12-08,50.15,0.086924,576.9407758501679
2005-12-09,50.24,0.086924,577.9761630849938
2005-12-12,49.75,0.086924,572.3390548064976
2005-12-13,46.0,0.086924,529.1979200220883
2005-12-14,47.42,0.086924,545.534029727118
2005-12-15,47.43,0.086924,545.6490727532097
2005-12-16,48.97,0.086924,563.3656987713405
2005-12-19,48.33,0.086924,556.002945101468
2005-12-20,48.09,0.086924,553.2419124752657
2005-12-21,49.54,0.086924,569.9231512585707
2005-12-22,51.05,0.086924,587.2946481984262
2005-12-23,51.27,0.086924,589.8255947724449
2005-12-27,51.0,0.086924,586.7194330679674
2005-12-28,51.25,0.086924,589.5955087202614
2005-12-29,51.37,0.086924,590.9760250333625
2005-12-30,51.3,0.086924,590.1707238507202
2006-01-03,51.3,0.086924,590.1707238507202
2006-01-04,52.82,0.086924,607.6572638166674
2006-01-05,53.39,0.086924,614.2147163038976
2006-01-06,53.3,0.086924,613.1793290690717
2006-01-09,54.04,0.086924,621.692512999862
2006-01-10,53.52,0.086924,615.7102756430905
2006-01-11,53.9,0.086924,620.0819106345773
2006-01-12,53.42,0.086924,614.559845382173
2006-01-13,52.83,0.086924,607.7723068427591
2006-01-17,52.88,2.18,24.256880733944953
2006-01-18,53.79,2.18,24.6743119266055
2006-01-19,53.45,2.18,24.51834862385321
2006-01-20,51.84,2.18,23.779816513761467
2006-01-23,52.07,2.18,23.88532110091743
2006-01-24,53.09,2.18,24.353211009174313
2006-01-25,53.96,2.18,24.75229357798165
2006-01-26,54.86,2.18,25.165137614678898
2006-01-27,55.7,2.18,25.55045871559633
2006-01-30,54.92,2.18,25.192660550458715
2006-01-31,55.43,2.18,25.426605504587155
2006-02-01,54.7,2.18,25.091743119266056
2006-02-02,53.96,2.18,24.75229357798165
2006-02-03,52.88,2.18,24.256880733944953
2006-02-06,52.69,2.18,24.169724770642198
2006-02-07,52.32,2.18,24.0
2006-02-08,52.29,2.18,23.98623853211009
2006-02-09,53.41,2.18,24.499999999999996
2006-02-10,53.35,2.18,24.472477064220183
2006-02-13,53.05,2.18,24.3348623853211
2006-02-14,52.98,2.18,24.302752293577978
2006-02-15,54.02,2.18,24.779816513761467
2006-02-16,53.55,2.18,24.564220183486235
2006-02-17,54.99,2.18,25.224770642201833
2006-02-21,55.01,2.18,25.233944954128436
2006-02-22,54.84,2.18,25.155963302752294
2006-02-23,54.2,2.18,24.862385321100916
2006-02-24,55.08,2.18,25.266055045871557
2006-02-27,53.9,2.18,24.724770642201833
2006-02-28,52.47,2.18,24.06880733944954
2006-03-01,52.9,2.18,24.266055045871557
2006-03-02,51.94,2.18,23.825688073394492
2006-03-03,52.1,2.18,23.899082568807337
2006-03-06,52.47,2.18,24.06880733944954
2006-03-07,52.77,2.18,24.206422018348622
2006-03-08,50.42,2.18,23.128440366972477
2006-03-09,50.29,2.18,23.06880733944954
2006-03-10,51.15,2.18,23.463302752293576
2006-03-13,52.3,0.018476,2830.699285559645
2006-03-14,53.21,0.018476,2879.9523706429964
2006-03-15,53.65,0.018476,2903.7670491448366
2006-03-16,53.59,0.018476,2900.519592985495
2006-03-17,53.99,0.018476,2922.1693007144404
2006-03-20,54.42,0.018476,2945.442736523057
2006-03-21,55.19,0.018476,2987.1184239012773
2006-03-22,56.43,0.018476,3054.232517861009
2006-03-23,56.3,0.018476,3047.1963628491017
2006-03-24,55.54,0.018476,3006.061918164105
2006-03-27,54.94,0.018476,2973.587356570686
2006-03-28,54.08,0.018476,2927.040484953453
2006-03-29,54.28,0.018476,2937.865338817926
2006-03-30,54.6,0.018476,2955.185105001083
2006-03-31,54.03,0.018476,2924.334271487335
2006-04-03,53.19,0.018476,2878.869885256549
2006-04-04,53.0,0.018476,2868.5862740853
2006-04-05,52.77,0.018476,2856.1376921411565
2006-04-06,53.08,0.018476,2872.916215631089
2006-04-07,53.18,0.018476,2878.3286425633255
2006-04-10,52.4,0.018476,2836.1117124918815
2006-04-11,53.1,0.018476,2873.9987010175364
2006-04-12,54.41,0.018476,2944.9014938298333
2006-04-13,54.26,0.018476,2936.7828534314785
2006-04-17,54.1,0.018476,2928.122970339901
2006-04-18,54.14,0.018476,2930.287941112795
2006-04-19,53.26,0.018476,2882.6585841091146
2006-04-20,53.72,0.018476,2907.5557479974022
2006-04-21,52.9,0.018476,2863.1738471530634
2006-04-24,54.09,0.018476,2927.581727646677
2006-04-25,52.97,0.018476,2866.962546005629
2006-04-26,53.05,0.018476,2871.292487551418
2006-04-27,53.75,0.018476,2909.179476077073
2006-04-28,54.82,0.018476,2967.0924442520027
2006-05-01,54.4,0.018476,2944.36025113661
2006-05-02,53.82,0.018476,2912.9681749296387
2006-05-03,53.14,0.018476,2876.163671790431
2006-05-04,52.8,0.018476,2857.761420220827
2006-05-05,53.65,0.018476,2903.7670491448366
2006-05-08,54.43,0.018476,2945.9839792162807
2006-05-09,54.61,0.018476,2955.7263476943062
2006-05-10,53.11,0.018476,2874.53994371076
2006-05-11,54.1,0.018476,2928.122970339901
2006-05-12,52.63,0.018476,2848.5602944360253
2006-05-15,52.65,0.018476,2849.642779822472
2006-05-16,53.31,0.018476,2885.364797575233
2006-05-17,52.56,0.018476,2844.7715955834597
2006-05-18,52.4,0.018476,2836.1117124918815
2006-05-19,51.79,0.018476,2803.095908205239
2006-05-22,52.04,0.018476,2816.6269755358303
2006-05-23,52.37,0.018476,2834.4879844122106
2006-05-24,52.33,0.018476,2832.323013639316
2006-05-25,51.78,0.018476,2802.5546655120156
2006-05-26,47.58,0.018476,2575.232734358086
2006-05-30,46.95,0.018476,2541.134444684997
2006-05-31,47.35,0.018476,2562.7841524139426
2006-06-01,48.2,0.018476,2608.7897813379523
2006-06-02,48.6,0.018476,2630.4394890668977
2006-06-05,48.4,0.018476,2619.614635202425
2006-06-06,47.69,0.018476,2581.1864039835464
2006-06-07,46.28,0.018476,2504.871184239013
2006-06-08,47.08,0.018476,2548.170599696904
2006-06-09,47.02,0.0327,1437.920489296636
2006-06-12,46.55,0.0327,1423.5474006116208
2006-06-13,45.71,0.0327,1397.8593272171254
2006-06-14,44.7,0.0327,1366.9724770642204
2006-06-15,45.42,0.0327,1388.9908256880735
2006-06-16,44.93,0.0327,1374.006116207951
2006-06-19,45.06,0.0327,1377.9816513761468
2006-06-20,44.05,0.0327,1347.0948012232416
2006-06-21,43.97,0.0327,1344.6483180428133
2006-06-22,43.6,0.0327,1333.3333333333335
2006-06-23,44.09,0.0327,1348.3180428134558
2006-06-26,43.65,0.0327,1334.8623853211009
2006-06-27,43.49,0.0327,1329.9694189602446
2006-06-28,43.55,0.0327,1331.8042813455656
2006-06-29,44.79,0.0327,1369.7247706422017
2006-06-30,44.29,0.0327,1354.434250764526
2006-07-03,44.83,0.0327,1370.9480122324157
2006-07-05,44.64,0.0327,1365.1376146788991
2006-07-06,43.77,0.0327,1338.532110091743
2006-07-07,43.44,0.0327,1328.440366972477
2006-07-10,44.65,0.0327,1365.4434250764525
2006-07-11,44.05,0.0327,1347.0948012232416
2006-07-12,43.93,0.0327,1343.4250764525993
2006-07-13,44.09,0.0327,1348.3180428134558
2006-07-14,43.12,0.0327,1318.6544342507646
2006-07-17,43.44,0.0327,1328.440366972477
2006-07-18,43.49,0.0327,1329.9694189602446
2006-07-19,44.07,0.0327,1347.7064220183486
2006-07-20,43.27,0.0327,1323.2415902140674
2006-07-21,42.88,0.0327,1311.3149847094803
2006-07-24,42.85,0.0327,1310.3975535168197
2006-07-25,43.15,0.0327,1319.571865443425
2006-07-26,44.0,0.0327,1345.565749235474
2006-07-27,42.87,0.0327,1311.0091743119265
2006-07-28,44.09,0.0327,1348.3180428134558
2006-07-31,44.2,0.0327,1351.6819571865444
2006-08-01,43.24,0.0327,1322.3241590214068
2006-08-02,42.67,0.0327,1304.8929663608562
2006-08-03,42.57,0.0327,1301.834862385321
2006-08-04,42.64,0.0327,1303.9755351681958
2006-08-07,42.62,0.0327,1303.3639143730886
2006-08-08,45.67,0.0327,1396.6360856269114
2006-08-09,45.93,0.0327,1404.5871559633028
2006-08-10,48.0,0.0327,1467.8899082568807
2006-08-11,48.11,0.0327,1471.2538226299694
2006-08-14,48.91,0.0327,1495.7186544342508
2006-08-15,48.94,0.0327,1496.6360856269112
2006-08-16,48.7,0.0327,1489.296636085627
2006-08-17,48.47,0.0327,1482.262996941896
2006-08-18,48.01,0.0327,1468.1957186544341
2006-08-21,47.8,0.0327,1461.7737003058103
2006-08-22,47.49,0.0327,1452.2935779816514
2006-08-23,46.89,0.0327,1433.9449541284405
2006-08-24,47.38,0.0327,1448.9296636085628
2006-08-25,47.72,0.0327,1459.3272171253823
2006-08-28,48.44,0.0327,1481.3455657492354
2006-08-29,49.11,0.0327,1501.834862385321
2006-08-30,49.37,0.0327,1509.7859327217125
2006-08-31,49.98,0.0327,1528.440366972477
2006-09-01,50.53,0.0327,1545.2599388379206
2006-09-05,50.86,0.0327,1555.3516819571864
2006-09-06,49.63,0.0327,1517.7370030581042
2006-09-07,49.49,0.0327,1513.4556574923547
2006-09-08,54.2,0.054199,1000.0184505249175
2006-09-11,54.95,0.054199,1013.856344212993
2006-09-12,55.58,0.054199,1025.4801749109763
2006-09-13,56.7,0.054199,1046.1447628185024
2006-09-14,55.94,0.054199,1032.1223638812523
2006-09-15,55.95,0.054199,1032.3068691304268
2006-09-18,55.24,0.054199,1019.2069964390488
2006-09-19,55.16,0.054199,1017.730954445654
2006-09-20,56.1,0.054199,1035.074447868042
2006-09-21,55.22,0.054199,1018.8379859407
2006-09-22,54.16,0.054199,999.2804295282201
2006-09-25,54.64,0.054199,1008.1366814885885
2006-09-26,54.11,0.054199,998.3579032823484
2006-09-27,53.49,0.054199,986.9185778335394
2006-09-28,54.21,0.054199,1000.2029557740918
2006-09-29,53.5,0.054199,987.1030830827137
2006-10-02,53.0,0.054199,977.8778206239969
2006-10-03,52.32,0.054199,965.3314636801417
2006-10-04,52.83,0.054199,974.741231388033
2006-10-05,53.62,0.054199,989.3171460728058
2006-10-06,52.8,0.054199,974.18771564051
2006-10-09,52.86,0.054199,975.294747135556
2006-10-10,52.46,0.054199,967.9145371685825
2006-10-11,53.84,0.054199,993.3762615546414
2006-10-12,55.45,0.054199,1023.0816066717099
2006-10-13,56.0,0.054199,1033.2293953762985
2006-10-16,56.23,0.054199,1037.4730161073082
2006-10-17,56.02,0.054199,1033.5984058746471
2006-10-18,56.25,0.054199,1037.8420266056569
2006-10-19,57.76,0.054199,1065.702319230982
2006-10-20,58.25,0.054199,1074.7430764405249
2006-10-23,58.55,0.054199,1080.278233915755
2006-10-24,57.95,0.054199,1069.2079189652948
2006-10-25,58.55,0.054199,1080.278233915755
2006-10-26,58.71,0.054199,1083.2303179025444
2006-10-27,57.85,0.054199,1067.3628664735513
2006-10-30,57.81,0.054199,1066.6248454768538
2006-10-31,57.63,0.054199,1063.3037509917158
2006-11-01,57.63,0.054199,1063.3037509917158
2006-11-02,56.79,0.054199,1047.8053100610712
2006-11-03,55.09,0.054199,1016.4394177014337
2006-11-06,55.35,0.054199,1021.2365541799664
2006-11-07,54.57,0.054199,1006.845144744368
2006-11-08,53.89,0.054199,994.298787800513
2006-11-09,53.86,0.054199,993.74527205299
2006-11-10,53.42,0.054199,985.627041089319
2006-11-13,53.67,0.054199,990.2396723186775
2006-11-14,53.85,0.054199,993.5607668038157
2006-11-15,53.82,0.054199,993.0072510562926
2006-11-16,54.02,0.054199,996.6973560397795
2006-11-17,53.65,0.054199,989.8706618203288
2006-11-20,53.56,0.054199,988.2101145777598
2006-11-21,53.58,0.054199,988.5791250761084
2006-11-22,53.98,0.054199,995.959335043082
2006-11-24,53.8,0.054199,992.6382405579438
2006-11-27,53.86,0.054199,993.74527205299
2006-11-28,53.6,0.054199,988.9481355744572
2006-11-29,53.97,0.054199,995.7748297939077
2006-11-30,53.97,0.054199,995.7748297939077
2006-12-01,54.13,0.054199,998.7269137806971
2006-12-04,54.15,0.054199,999.0959242790458
2006-12-05,53.15,0.054199,980.6453993616119
2006-12-06,53.73,0.054199,991.3467038137235
2006-12-07,53.74,0.054199,991.5312090628979
2006-12-08,53.59,0.054199,988.7636303252829
2006-12-11,52.67,0.054199,971.7891474012437
2006-12-12,49.45,0.054199,912.3784571671065
2006-12-13,44.59,0.054199,822.7089060683777
2006-12-14,44.19,0.054199,815.328696101404
2006-12-15,44.84,0.054199,827.3215372977362
2006-12-18,44.02,0.054199,812.1921068654405
2006-12-19,45.02,0.054199,830.6426317828743
2006-12-20,45.5,0.054199,839.4988837432426
2006-12-21,45.46,0.054199,838.7608627465452
2006-12-22,45.07,0.054199,831.5651580287459
2006-12-26,45.43,1.49,30.48993288590604
2006-12-27,45.0,1.49,30.201342281879196
2006-12-28,44.57,1.49,29.91275167785235
2006-12-29,44.5,1.49,29.86577181208054
2007-01-03,43.79,1.49,29.389261744966444
2007-01-04,45.61,1.49,30.610738255033556
2007-01-05,47.01,1.49,31.550335570469798
2007-01-08,46.75,1.49,31.375838926174495
2007-01-09,46.26,1.49,31.04697986577181
2007-01-10,51.39,1.49,34.48993288590604
2007-01-11,51.44,1.49,34.5234899328859
2007-01-12,51.64,1.49,34.65771812080537
2007-01-16,51.48,1.49,34.5503355704698
2007-01-17,50.65,1.49,33.993288590604024
2007-01-18,50.19,1.49,33.68456375838926
2007-01-19,50.08,1.49,33.61073825503355
2007-01-22,46.83,1.49,31.42953020134228
2007-01-23,47.6,1.49,31.946308724832218
2007-01-24,47.61,1.49,31.953020134228186
2007-01-25,47.91,1.49,32.15436241610738
2007-01-26,47.17,1.49,31.65771812080537
2007-01-29,46.74,1.49,31.369127516778526
2007-01-30,46.68,1.49,31.328859060402685
2007-01-31,47.7,1.49,32.01342281879195
2007-02-01,48.3,1.49,32.41610738255034
2007-02-02,48.36,1.49,32.45637583892618
2007-02-05,47.75,1.49,32.04697986577181
2007-02-06,47.21,1.49,31.684563758389263
2007-02-07,46.33,1.49,31.093959731543624
2007-02-08,46.66,1.49,31.315436241610737
2007-02-09,46.35,1.49,31.107382550335572
2007-02-12,46.05,1.49,30.906040268456373
2007-02-13,46.08,1.49,30.926174496644293
2007-02-14,46.14,1.49,30.966442953020135
2007-02-15,46.41,1.49,31.147651006711406
2007-02-16,46.65,1.49,31.308724832214764
2007-02-20,46.9,1.49,31.476510067114095
2007-02-21,47.41,1.49,31.81879194630872
2007-02-22,47.11,1.49,31.61744966442953
2007-02-23,47.18,1.49,31.664429530201343
2007-02-26,46.47,1.49,31.187919463087248
2007-02-27,46.0,1.49,30.87248322147651
2007-02-28,45.91,1.49,30.81208053691275
