date,MSI,MSI_EPS,PE Ratio
1997-12-30,68.89,,
1997-12-31,68.97,,
1998-01-02,70.1,,
1998-01-05,71.76,,
1998-01-06,70.85,,
1998-01-07,70.25,,
1998-01-08,69.65,,
1998-01-09,66.93,,
1998-01-12,65.73,,
1998-01-13,69.35,,
1998-01-14,68.67,,
1998-01-15,67.39,,
1998-01-16,67.69,,
1998-01-20,69.27,,
1998-01-21,69.72,,
1998-01-22,68.22,,
1998-01-23,66.63,,
1998-01-26,68.37,,
1998-01-27,68.59,,
1998-01-28,72.21,,
1998-01-29,72.29,,
1998-01-30,71.83,,
1998-02-02,74.92,,
1998-02-03,77.94,,
1998-02-04,78.09,,
1998-02-05,77.49,,
1998-02-06,76.58,,
1998-02-09,76.05,,
1998-02-10,78.32,,
1998-02-11,74.32,,
1998-02-12,74.4,,
1998-02-13,73.94,,
1998-02-17,73.72,,
1998-02-18,74.09,,
1998-02-19,73.57,,
1998-02-20,72.59,,
1998-02-23,72.96,,
1998-02-24,69.5,,
1998-02-25,69.5,,
1998-02-26,69.04,,
1998-02-27,67.08,,
1998-03-02,67.46,,
1998-03-03,67.84,,
1998-03-04,67.08,,
1998-03-05,67.39,,
1998-03-06,63.92,,
1998-03-09,63.99,,
1998-03-10,63.84,,
1998-03-11,65.12,,
1998-03-12,66.48,,
1998-03-13,67.84,,
1998-03-16,68.22,,
1998-03-17,66.1,,
1998-03-18,65.8,,
1998-03-19,66.18,,
1998-03-20,65.35,,
1998-03-23,64.97,,
1998-03-24,66.71,,
1998-03-25,68.14,,
1998-03-26,68.44,,
1998-03-27,69.35,,
1998-03-30,69.27,,
1998-03-31,73.27,,
1998-04-01,72.96,,
1998-04-02,72.59,,
1998-04-03,72.59,,
1998-04-06,72.21,,
1998-04-07,64.52,,
1998-04-08,66.26,,
1998-04-09,65.12,,
1998-04-13,64.67,,
1998-04-14,66.1,,
1998-04-15,67.76,,
1998-04-16,66.63,,
1998-04-17,68.74,,
1998-04-20,68.97,,
1998-04-21,69.35,,
1998-04-22,70.02,,
1998-04-23,67.84,,
1998-04-24,69.42,,
1998-04-27,67.76,,
1998-04-28,67.39,,
1998-04-29,67.46,,
1998-04-30,67.24,,
1998-05-01,67.69,,
1998-05-04,68.59,,
1998-05-05,67.76,,
1998-05-06,67.24,,
1998-05-07,67.31,,
1998-05-08,68.44,,
1998-05-11,67.39,,
1998-05-12,67.39,,
1998-05-13,71.61,,
1998-05-14,70.25,,
1998-05-15,69.42,,
1998-05-18,68.14,,
1998-05-19,67.08,,
1998-05-20,66.03,,
1998-05-21,66.71,,
1998-05-22,66.48,,
1998-05-26,65.43,,
1998-05-27,64.52,,
1998-05-28,64.22,,
1998-05-29,63.92,,
1998-06-01,62.71,,
1998-06-02,63.32,,
1998-06-03,61.28,,
1998-06-04,62.11,,
1998-06-05,61.43,,
1998-06-08,62.71,,
1998-06-09,62.49,,
1998-06-10,60.45,,
1998-06-11,59.4,,
1998-06-12,60.45,,
1998-06-15,59.17,,
1998-06-16,60.38,,
1998-06-17,59.25,,
1998-06-18,60.38,,
1998-06-19,60.0,,
1998-06-22,61.36,,
1998-06-23,62.71,,
1998-06-24,65.5,,
1998-06-25,63.84,,
1998-06-26,63.32,,
1998-06-29,64.97,,
1998-06-30,63.39,,
1998-07-01,63.84,,
1998-07-02,62.79,,
1998-07-06,64.6,,
1998-07-07,66.33,,
1998-07-08,62.94,,
1998-07-09,63.01,,
1998-07-10,62.71,,
1998-07-13,62.94,,
1998-07-14,62.11,,
1998-07-15,65.12,,
1998-07-16,65.65,,
1998-07-17,64.75,,
1998-07-20,65.5,,
1998-07-21,63.54,,
1998-07-22,63.54,,
1998-07-23,62.26,,
1998-07-24,61.81,,
1998-07-27,61.05,,
1998-07-28,60.38,,
1998-07-29,59.85,,
1998-07-30,62.41,,
1998-07-31,63.01,,
1998-08-03,63.62,,
1998-08-04,61.43,,
1998-08-05,61.73,,
1998-08-06,63.32,,
1998-08-07,65.05,,
1998-08-10,64.6,,
1998-08-11,62.56,,
1998-08-12,62.56,,
1998-08-13,60.9,,
1998-08-14,60.0,,
1998-08-17,62.41,,
1998-08-18,62.86,,
1998-08-19,61.21,,
1998-08-20,60.0,,
1998-08-21,58.72,,
1998-08-24,59.4,,
1998-08-25,61.05,,
1998-08-26,60.38,,
1998-08-27,57.89,,
1998-08-28,55.63,,
1998-08-31,51.78,,
1998-09-01,51.26,,
1998-09-02,50.65,,
1998-09-03,48.09,,
1998-09-04,48.09,,
1998-09-08,51.86,,
1998-09-09,50.65,,
1998-09-10,50.2,,
1998-09-11,49.9,,
1998-09-14,55.18,,
1998-09-15,52.99,,
1998-09-16,56.98,,
1998-09-17,55.48,,
1998-09-18,56.08,,
1998-09-21,58.49,,
1998-09-22,57.36,,
1998-09-23,58.04,,
1998-09-24,58.49,,
1998-09-25,56.83,,
1998-09-28,54.12,,
1998-09-29,53.74,,
1998-09-30,51.71,,
1998-10-01,49.67,,
1998-10-02,48.24,,
1998-10-05,46.51,,
1998-10-06,50.43,,
1998-10-07,52.76,,
1998-10-08,53.89,,
1998-10-09,54.72,,
1998-10-12,56.53,,
1998-10-13,54.04,,
1998-10-14,56.23,,
1998-10-15,57.59,,
1998-10-16,59.09,,
1998-10-19,59.4,,
1998-10-20,58.34,,
1998-10-21,59.02,,
1998-10-22,57.36,,
1998-10-23,56.98,,
1998-10-26,59.09,,
1998-10-27,60.15,,
1998-10-28,61.81,,
1998-10-29,62.64,,
1998-10-30,62.71,,
1998-11-02,64.37,,
1998-11-03,63.24,,
1998-11-04,65.12,,
1998-11-05,65.2,,
1998-11-06,65.73,,
1998-11-09,64.37,,
1998-11-10,64.9,,
1998-11-11,64.37,,
1998-11-12,64.45,,
1998-11-13,66.33,,
1998-11-16,69.95,,
1998-11-17,69.72,,
1998-11-18,69.35,,
1998-11-19,70.25,,
1998-11-20,74.32,,
1998-11-23,74.25,,
1998-11-24,72.96,,
1998-11-25,73.87,,
1998-11-27,73.11,,
1998-11-30,74.62,,
1998-12-01,76.05,,
1998-12-02,75.68,,
1998-12-03,74.02,,
1998-12-04,74.7,,
1998-12-07,74.62,,
1998-12-08,73.42,,
1998-12-09,72.44,,
1998-12-10,69.42,,
1998-12-11,68.82,,
1998-12-14,67.08,,
1998-12-15,67.46,,
1998-12-16,69.35,,
1998-12-17,72.06,,
1998-12-18,71.0,,
1998-12-21,72.74,,
1998-12-22,71.61,,
1998-12-23,71.91,,
1998-12-24,72.29,,
1998-12-28,72.66,,
1998-12-29,73.72,,
1998-12-30,73.57,,
1998-12-31,73.64,,
1999-01-04,78.39,,
1999-01-05,82.01,,
1999-01-06,82.01,,
1999-01-07,82.31,,
1999-01-08,83.97,,
1999-01-11,84.19,,
1999-01-12,81.41,,
1999-01-13,85.48,,
1999-01-14,80.2,,
1999-01-15,83.06,,
1999-01-19,83.82,,
1999-01-20,86.31,,
1999-01-21,82.91,,
1999-01-22,83.21,,
1999-01-25,84.12,,
1999-01-26,86.31,,
1999-01-27,85.02,,
1999-01-28,87.44,,
1999-01-29,87.13,,
1999-02-01,84.27,,
1999-02-02,83.67,,
1999-02-03,84.19,,
1999-02-04,82.08,,
1999-02-05,80.12,,
1999-02-08,82.39,,
1999-02-09,79.67,,
1999-02-10,78.92,,
1999-02-11,81.1,,
1999-02-12,78.39,,
1999-02-16,78.47,,
1999-02-17,76.58,,
1999-02-18,80.05,,
1999-02-19,81.26,,
1999-02-22,84.04,,
1999-02-23,83.67,,
1999-02-24,87.29,,
1999-02-25,86.38,,
1999-02-26,84.72,,
1999-03-01,81.93,,
1999-03-02,81.48,,
1999-03-03,79.97,,
1999-03-04,80.8,,
1999-03-05,83.74,,
1999-03-08,85.63,,
1999-03-09,86.08,,
1999-03-10,84.42,,
1999-03-11,83.52,,
1999-03-12,81.78,,
1999-03-15,82.01,,
1999-03-16,84.42,,
1999-03-17,83.82,,
1999-03-18,87.59,,
1999-03-19,86.91,,
1999-03-22,86.91,,
1999-03-23,84.42,,
1999-03-24,86.38,,
1999-03-25,87.21,,
1999-03-26,90.15,,
1999-03-29,90.83,,
1999-03-30,90.68,,
1999-03-31,88.34,,
1999-04-01,89.24,,
1999-04-05,92.71,,
1999-04-06,92.71,,
1999-04-07,94.67,,
1999-04-08,98.29,,
1999-04-09,100.1,,
1999-04-12,98.37,,
1999-04-13,100.02,,
1999-04-14,100.25,,
1999-04-15,96.71,,
1999-04-16,96.33,,
1999-04-19,92.34,,
1999-04-20,91.36,,
1999-04-21,96.71,,
1999-04-22,98.29,,
1999-04-23,97.91,,
1999-04-26,98.14,,
1999-04-27,94.67,,
1999-04-28,93.62,,
1999-04-29,94.37,,
1999-04-30,96.48,,
1999-05-03,98.37,,
1999-05-04,94.22,,
1999-05-05,96.93,,
1999-05-06,94.97,,
1999-05-07,93.69,,
1999-05-10,98.74,,
1999-05-11,103.57,,
1999-05-12,104.85,,
1999-05-13,103.11,,
1999-05-14,99.95,,
1999-05-17,99.27,,
1999-05-18,102.21,,
1999-05-19,102.51,,
1999-05-20,100.25,,
1999-05-21,103.79,,
1999-05-24,104.17,,
1999-05-25,95.27,,
1999-05-26,98.89,,
1999-05-27,96.56,,
1999-05-28,99.87,,
1999-06-01,94.97,,
1999-06-02,99.72,,
1999-06-03,99.8,,
1999-06-04,105.98,,
1999-06-07,103.57,,
1999-06-08,101.38,,
1999-06-09,102.13,,
1999-06-10,99.57,,
1999-06-11,100.55,,
1999-06-14,103.57,,
1999-06-15,108.47,,
1999-06-16,108.16,,
1999-06-17,108.99,,
1999-06-18,112.31,,
1999-06-21,116.46,,
1999-06-22,112.76,,
1999-06-23,110.35,,
1999-06-24,107.34,,
1999-06-25,108.54,,
1999-06-28,110.8,,
1999-06-29,113.82,,
1999-06-30,114.27,,
1999-07-01,118.57,,
1999-07-02,118.57,,
1999-07-06,116.91,,
1999-07-07,114.27,,
1999-07-08,118.11,,
1999-07-09,120.22,,
1999-07-12,119.4,,
1999-07-13,116.38,,
1999-07-14,114.42,,
1999-07-15,120.0,,
1999-07-16,117.59,,
1999-07-19,114.12,,
1999-07-20,109.14,,
1999-07-21,112.16,,
1999-07-22,108.77,,
1999-07-23,107.94,,
1999-07-26,106.28,,
1999-07-27,111.56,,
1999-07-28,110.95,,
1999-07-29,109.37,,
1999-07-30,110.05,,
1999-08-02,112.01,,
1999-08-03,109.45,,
1999-08-04,109.45,,
1999-08-05,106.13,,
1999-08-06,107.03,,
1999-08-09,109.9,,
1999-08-10,106.73,,
1999-08-11,111.86,,
1999-08-12,105.83,,
1999-08-13,112.16,,
1999-08-16,110.65,,
1999-08-17,108.16,,
1999-08-18,106.96,,
1999-08-19,104.47,,
1999-08-20,105.9,,
1999-08-23,108.47,,
1999-08-24,110.95,,
1999-08-25,109.52,,
1999-08-26,110.65,,
1999-08-27,112.23,,
1999-08-30,111.56,,
1999-08-31,111.25,,
1999-09-01,110.65,,
1999-09-02,108.99,,
1999-09-03,114.72,,
1999-09-07,120.6,,
1999-09-08,117.66,,
1999-09-09,119.02,,
1999-09-10,119.09,,
1999-09-13,108.99,,
1999-09-14,112.39,,
1999-09-15,104.47,,
1999-09-16,105.75,,
1999-09-17,107.94,,
1999-09-20,109.37,,
1999-09-21,105.98,,
1999-09-22,103.42,,
1999-09-23,100.93,,
1999-09-24,99.95,,
1999-09-27,104.32,,
1999-09-28,106.88,,
1999-09-29,107.71,,
1999-09-30,106.13,,
1999-10-01,107.41,,
1999-10-04,112.99,,
1999-10-05,110.43,,
1999-10-06,111.86,,
1999-10-07,110.58,,
1999-10-08,112.16,,
1999-10-11,116.53,,
1999-10-12,114.5,,
1999-10-13,108.99,,
1999-10-14,111.86,,
1999-10-15,106.13,,
1999-10-18,106.28,,
1999-10-19,104.7,,
1999-10-20,106.51,,
1999-10-21,107.03,,
1999-10-22,113.14,,
1999-10-25,111.18,,
1999-10-26,110.95,,
1999-10-27,110.2,,
1999-10-28,112.99,,
1999-10-29,117.36,,
1999-11-01,123.31,,
1999-11-02,123.62,,
1999-11-03,124.52,,
1999-11-04,128.44,,
1999-11-05,137.86,,
1999-11-08,134.47,,
1999-11-09,133.26,,
1999-11-10,140.8,,
1999-11-11,140.05,,
1999-11-12,139.9,,
1999-11-15,138.69,,
1999-11-16,141.86,,
1999-11-17,143.52,,
1999-11-18,149.32,,
1999-11-19,151.2,,
1999-11-22,145.63,,
1999-11-23,140.88,,
1999-11-24,141.03,,
1999-11-26,143.55,,
1999-11-29,144.12,,
1999-11-30,140.73,,
1999-12-01,141.03,,
1999-12-02,142.99,,
1999-12-03,149.55,,
1999-12-06,157.55,,
1999-12-07,158.59,,
1999-12-08,156.71,,
1999-12-09,156.71,,
1999-12-10,157.99,,
1999-12-13,155.05,,
1999-12-14,143.97,,
1999-12-15,157.01,,
1999-12-16,156.78,,
1999-12-17,158.67,,
1999-12-20,167.64,,
1999-12-21,167.03,,
1999-12-22,170.95,,
1999-12-23,174.65,,
1999-12-27,170.5,,
1999-12-28,172.08,,
1999-12-29,175.63,,
1999-12-30,177.89,,
1999-12-31,177.59,,
2000-01-03,179.7,,
2000-01-04,166.28,,
2000-01-05,161.91,,
2000-01-06,143.52,,
2000-01-07,155.35,,
2000-01-10,168.54,,
2000-01-11,160.1,,
2000-01-12,161.38,,
2000-01-13,167.11,,
2000-01-14,182.11,,
2000-01-18,173.67,,
2000-01-19,169.75,,
2000-01-20,170.05,,
2000-01-21,174.12,,
2000-01-24,167.94,,
2000-01-25,171.4,,
2000-01-26,168.24,,
2000-01-27,164.02,,
2000-01-28,154.67,,
2000-01-31,164.02,,
2000-02-01,165.07,,
2000-02-02,174.42,,
2000-02-03,184.22,,
2000-02-04,188.14,,
2000-02-07,191.61,,
2000-02-08,192.81,,
2000-02-09,185.2,,
2000-02-10,187.27,,
2000-02-11,182.41,,
2000-02-14,177.59,,
2000-02-15,179.62,,
2000-02-16,178.34,,
2000-02-17,177.59,,
2000-02-18,174.8,,
2000-02-22,189.04,,
2000-02-23,193.87,,
2000-02-24,198.09,,
2000-02-25,192.06,,
2000-02-28,191.15,,
2000-02-29,207.43,,
2000-03-01,205.17,,
2000-03-02,210.07,,
2000-03-03,211.43,,
2000-03-06,217.84,,
2000-03-07,213.84,,
2000-03-08,204.34,,
2000-03-09,197.79,,
2000-03-10,211.05,,
2000-03-13,202.01,,
2000-03-14,194.39,,
2000-03-15,181.96,,
2000-03-16,183.01,,
2000-03-17,180.3,,
2000-03-20,185.88,,
2000-03-21,191.68,,
2000-03-22,197.71,,
2000-03-23,194.77,,
2000-03-24,197.26,,
2000-03-27,197.18,,
2000-03-28,197.79,,
2000-03-29,186.93,,
2000-03-30,173.67,,
2000-03-31,176.08,,
2000-04-03,166.73,,
2000-04-04,162.36,,
2000-04-05,177.28,,
2000-04-06,174.57,,
2000-04-07,185.42,,
2000-04-10,182.11,,
2000-04-11,149.55,,
2000-04-12,139.75,,
2000-04-13,141.1,,
2000-04-14,131.46,,
2000-04-17,140.5,,
2000-04-18,142.31,,
2000-04-19,129.34,,
2000-04-20,133.87,,
2000-04-24,126.63,,
2000-04-25,135.68,,
2000-04-26,142.31,,
2000-04-27,140.5,,
2000-04-28,143.52,,
2000-05-01,146.68,,
2000-05-02,140.35,,
2000-05-03,137.18,,
2000-05-04,133.57,,
2000-05-05,132.06,,
2000-05-08,128.89,,
2000-05-09,126.03,,
2000-05-10,104.62,,
2000-05-11,111.18,,
2000-05-12,115.4,,
2000-05-15,116.08,,
2000-05-16,118.42,,
2000-05-17,114.57,,
2000-05-18,113.37,,
2000-05-19,108.69,,
2000-05-22,105.98,,
2000-05-23,106.13,,
2000-05-24,116.98,,
2000-05-25,111.1,,
2000-05-26,111.1,,
2000-05-30,114.8,,
2000-05-31,113.06,,
2000-06-01,121.81,,
2000-06-02,133.19,,
2000-06-05,138.84,,
2000-06-06,134.77,,
2000-06-07,136.13,,
2000-06-08,131.15,,
2000-06-09,126.63,,
2000-06-12,126.18,,
2000-06-13,127.08,,
2000-06-14,117.81,,
2000-06-15,124.37,,
2000-06-16,124.82,,
2000-06-19,123.92,,
2000-06-20,124.82,,
2000-06-21,125.95,,
2000-06-22,122.11,,
2000-06-23,117.13,,
2000-06-26,109.45,,
2000-06-27,111.03,,
2000-06-28,108.99,,
2000-06-29,106.05,,
2000-06-30,109.67,,
2000-07-03,111.25,,
2000-07-05,108.54,,
2000-07-06,115.78,,
2000-07-07,119.4,,
2000-07-10,117.36,,
2000-07-11,121.43,,
2000-07-12,131.15,,
2000-07-13,142.23,,
2000-07-14,137.94,,
2000-07-17,137.94,,
2000-07-18,135.68,,
2000-07-19,132.06,,
2000-07-20,137.49,,
2000-07-21,132.06,,
2000-07-24,131.38,,
2000-07-25,134.77,,
2000-07-26,132.51,,
2000-07-27,122.79,,
2000-07-28,120.3,,
2000-07-31,120.3,,
2000-08-01,126.63,,
2000-08-02,132.51,,
2000-08-03,130.02,,
2000-08-04,128.21,,
2000-08-07,130.25,,
2000-08-08,127.08,,
2000-08-09,125.27,,
2000-08-10,123.01,,
2000-08-11,123.01,,
2000-08-14,129.34,,
2000-08-15,129.8,,
2000-08-16,131.83,,
2000-08-17,132.74,,
2000-08-18,131.15,,
2000-08-21,130.25,,
2000-08-22,132.06,,
2000-08-23,132.06,,
2000-08-24,127.31,,
2000-08-25,130.25,,
2000-08-28,128.44,,
2000-08-29,129.34,,
2000-08-30,127.54,,
2000-08-31,131.15,,
2000-09-01,128.89,,
2000-09-05,127.54,,
2000-09-06,125.5,,
2000-09-07,128.44,,
2000-09-08,123.01,,
2000-09-11,120.75,,
2000-09-12,117.59,,
2000-09-13,120.53,,
2000-09-14,124.6,,
2000-09-15,126.63,,
2000-09-18,119.4,,
2000-09-19,128.67,,
2000-09-20,124.37,,
2000-09-21,113.97,,
2000-09-22,117.13,,
2000-09-25,114.87,,
2000-09-26,108.77,,
2000-09-27,105.15,,
2000-09-28,101.53,,
2000-09-29,104.7,,
2000-10-02,101.76,,
2000-10-03,98.59,,
2000-10-04,107.64,,
2000-10-05,103.11,,
2000-10-06,100.4,,
2000-10-09,97.69,,
2000-10-10,94.97,,
2000-10-11,77.56,,
2000-10-12,73.04,,
2000-10-13,80.05,,
2000-10-16,80.95,,
2000-10-17,78.01,,
2000-10-18,75.07,,
2000-10-19,83.21,,
2000-10-20,84.57,,
2000-10-23,85.93,,
2000-10-24,82.54,,
2000-10-25,76.88,,
2000-10-26,78.92,,
2000-10-27,79.14,,
2000-10-30,81.41,,
2000-10-31,90.22,,
2000-11-01,87.96,,
2000-11-02,88.87,,
2000-11-03,92.26,,
2000-11-06,89.32,,
2000-11-07,87.29,,
2000-11-08,84.12,,
2000-11-09,82.99,,
2000-11-10,78.69,,
2000-11-13,82.54,,
2000-11-14,86.83,,
2000-11-15,85.93,,
2000-11-16,83.21,,
2000-11-17,81.18,,
2000-11-20,82.54,,
2000-11-21,80.95,,
2000-11-22,75.98,,
2000-11-24,79.82,,
2000-11-27,78.47,,
2000-11-28,75.07,,
2000-11-29,75.07,,
2000-11-30,72.59,,
2000-12-01,67.16,,
2000-12-04,66.48,,
2000-12-05,68.74,,
2000-12-06,64.45,,
2000-12-07,64.22,,
2000-12-08,69.65,,
2000-12-11,78.24,,
2000-12-12,75.3,,
2000-12-13,72.81,,
2000-12-14,73.04,,
2000-12-15,70.33,,
2000-12-18,69.65,,
2000-12-19,70.33,,
2000-12-20,66.71,,
2000-12-21,63.32,,
2000-12-22,67.84,,
2000-12-26,72.36,,
2000-12-27,76.66,,
2000-12-28,75.3,,
2000-12-29,73.27,,
2001-01-02,73.27,,
2001-01-03,87.29,,
2001-01-04,83.44,,
2001-01-05,76.66,,
2001-01-08,78.69,,
2001-01-09,74.85,,
2001-01-10,76.66,,
2001-01-11,80.05,,
2001-01-12,80.05,,
2001-01-16,76.88,,
2001-01-17,81.18,,
2001-01-18,86.61,,
2001-01-19,89.32,,
2001-01-22,85.02,,
2001-01-23,85.02,,
2001-01-24,84.8,,
2001-01-25,81.41,,
2001-01-26,81.63,,
2001-01-29,83.58,,
2001-01-30,83.25,,
2001-01-31,82.53,,
2001-02-01,79.81,,
2001-02-02,77.17,,
2001-02-05,73.84,,
2001-02-06,75.44,,
2001-02-07,72.18,,
2001-02-08,71.71,,
2001-02-09,68.38,,
2001-02-12,70.08,,
2001-02-13,71.46,,
2001-02-14,69.1,,
2001-02-15,69.21,,
2001-02-16,67.33,,
2001-02-20,66.21,,
2001-02-21,62.7,,
2001-02-22,62.56,,
2001-02-23,58.79,,
2001-02-26,57.49,,
2001-02-27,55.32,,
2001-02-28,54.89,,
2001-03-01,57.64,,
2001-03-02,60.75,,
2001-03-05,60.6,,
2001-03-06,64.04,,
2001-03-07,63.35,,
2001-03-08,58.79,,
2001-03-09,56.26,,
2001-03-12,54.27,,
2001-03-13,54.99,,
2001-03-14,52.43,,
2001-03-15,52.14,,
2001-03-16,50.65,,
2001-03-19,54.27,,
2001-03-20,51.09,,
2001-03-21,51.23,,
2001-03-22,56.73,,
2001-03-23,57.85,,
2001-03-26,58.94,,
2001-03-27,57.74,,
2001-03-28,54.2,,
2001-03-29,52.53,,
2001-03-30,51.59,,
2001-04-02,53.19,,
2001-04-03,49.57,,
2001-04-04,50.83,,
2001-04-05,54.09,,
2001-04-06,41.61,,
2001-04-09,41.61,,
2001-04-10,47.03,,
2001-04-11,46.67,,
2001-04-12,47.98,,
2001-04-16,49.75,,
2001-04-17,50.65,,
2001-04-18,54.99,,
2001-04-19,58.21,,
2001-04-20,57.92,,
2001-04-23,55.68,,
2001-04-24,53.73,,
2001-04-25,54.27,,
2001-04-26,52.82,,
2001-04-27,56.04,,
2001-04-30,56.26,,
2001-05-01,57.49,,
2001-05-02,59.63,,
2001-05-03,57.38,,
2001-05-04,59.52,,
2001-05-07,59.34,,
2001-05-08,59.01,,
2001-05-09,58.0,,
2001-05-10,57.16,,
2001-05-11,57.89,,
2001-05-14,56.95,,
2001-05-15,54.13,,
2001-05-16,56.62,,
2001-05-17,56.3,,
2001-05-18,56.44,,
2001-05-21,59.84,,
2001-05-22,60.06,,
2001-05-23,58.43,,
2001-05-24,58.72,,
2001-05-25,56.84,,
2001-05-29,54.27,,
2001-05-30,51.01,,
2001-05-31,53.19,,
2001-06-01,51.67,,
2001-06-04,51.59,,
2001-06-05,55.14,,
2001-06-06,53.55,,
2001-06-07,56.26,,
2001-06-08,54.99,,
2001-06-11,53.76,,
2001-06-12,50.65,,
2001-06-13,53.84,,
2001-06-14,50.4,,
2001-06-15,51.56,,
2001-06-18,47.29,,
2001-06-19,47.61,,
2001-06-20,48.77,,
2001-06-21,50.83,,
2001-06-22,52.64,,
2001-06-25,52.64,,
2001-06-26,53.0,,
2001-06-27,54.56,,
2001-06-28,55.97,,
2001-06-29,59.91,,
2001-07-02,60.67,,
2001-07-03,61.14,,
2001-07-05,57.92,,
2001-07-06,55.61,,
2001-07-09,55.61,,
2001-07-10,56.08,,
2001-07-11,56.69,,
2001-07-12,65.67,,
2001-07-13,63.64,,
2001-07-16,62.05,,
2001-07-17,65.52,,
2001-07-18,63.61,,
2001-07-19,69.25,,
2001-07-20,66.93,,
2001-07-23,65.31,,
2001-07-24,62.95,,
2001-07-25,62.52,,
2001-07-26,67.11,,
2001-07-27,68.74,,
2001-07-30,68.85,-0.35,-196.71428571428572
2001-07-31,67.62,-0.35,-193.20000000000002
2001-08-01,69.25,-0.35,-197.85714285714286
2001-08-02,70.19,-0.35,-200.54285714285714
2001-08-03,67.4,-0.35,-192.5714285714286
2001-08-06,67.3,-0.35,-192.28571428571428
2001-08-07,67.3,-0.35,-192.28571428571428
2001-08-08,66.28,-0.35,-189.3714285714286
2001-08-09,65.09,-0.35,-185.9714285714286
2001-08-10,65.12,-0.35,-186.05714285714288
2001-08-13,66.93,-0.35,-191.22857142857146
2001-08-14,66.61,-0.35,-190.31428571428572
2001-08-15,62.95,-0.35,-179.8571428571429
2001-08-16,65.12,-0.35,-186.05714285714288
2001-08-17,61.51,-0.35,-175.74285714285716
2001-08-20,59.88,-0.35,-171.08571428571432
2001-08-21,60.06,-0.35,-171.60000000000002
2001-08-22,64.58,-0.35,-184.51428571428573
2001-08-23,65.49,-0.35,-187.1142857142857
2001-08-24,67.84,-0.35,-193.82857142857145
2001-08-27,68.09,-0.35,-194.54285714285717
2001-08-28,67.48,-0.35,-192.8
2001-08-29,66.25,-0.35,-189.2857142857143
2001-08-30,62.23,-0.35,-177.8
2001-08-31,62.95,-0.35,-179.8571428571429
2001-09-04,63.28,-0.35,-180.8
2001-09-05,59.34,-0.35,-169.54285714285717
2001-09-06,50.44,-0.35,-144.11428571428573
2001-09-07,51.7,-0.35,-147.71428571428572
2001-09-10,54.42,-0.35,-155.4857142857143
2001-09-17,53.47,-0.35,-152.77142857142857
2001-09-18,55.9,-0.35,-159.71428571428572
2001-09-19,56.01,-0.35,-160.02857142857144
2001-09-20,52.82,-0.35,-150.9142857142857
2001-09-21,53.98,-0.35,-154.22857142857143
2001-09-24,55.57,-0.35,-158.77142857142857
2001-09-25,55.9,-0.35,-159.71428571428572
2001-09-26,55.97,-0.35,-159.9142857142857
2001-09-27,56.08,-0.35,-160.22857142857143
2001-09-28,56.44,-0.35,-161.25714285714287
2001-10-01,55.36,-0.35,-158.17142857142858
2001-10-02,55.1,-0.35,-157.42857142857144
2001-10-03,55.54,-0.35,-158.68571428571428
2001-10-04,57.49,-0.35,-164.25714285714287
2001-10-05,61.14,-0.35,-174.6857142857143
2001-10-08,62.92,-0.35,-179.7714285714286
2001-10-09,60.49,-0.35,-172.82857142857145
2001-10-10,61.18,-0.35,-174.8
2001-10-11,62.77,-0.35,-179.34285714285716
2001-10-12,63.82,-0.35,-182.34285714285716
2001-10-15,63.61,-0.35,-181.74285714285716
2001-10-16,63.32,-0.35,-180.91428571428574
2001-10-17,64.08,-0.35,-183.0857142857143
2001-10-18,64.76,-0.35,-185.02857142857147
2001-10-19,63.32,-0.35,-180.91428571428574
2001-10-22,64.94,-0.35,-185.54285714285714
2001-10-23,63.32,-0.35,-180.91428571428574
2001-10-24,63.86,-0.35,-182.45714285714286
2001-10-25,62.52,-0.35,-178.62857142857146
2001-10-26,62.05,-0.35,-177.28571428571428
2001-10-29,61.33,-0.35,-175.22857142857143
2001-10-30,58.4,-0.35,-166.85714285714286
2001-10-31,59.23,-0.35,-169.22857142857143
2001-11-01,62.41,-0.35,-178.31428571428572
2001-11-02,60.78,-0.35,-173.65714285714287
2001-11-05,61.87,-0.35,-176.77142857142857
2001-11-06,63.32,-0.35,-180.91428571428574
2001-11-07,63.06,-0.35,-180.17142857142858
2001-11-08,63.32,-0.35,-180.91428571428574
2001-11-09,62.37,-0.64,-97.453125
2001-11-12,63.61,-0.64,-99.390625
2001-11-13,65.74,-0.64,-102.71874999999999
2001-11-14,67.3,-0.64,-105.15625
2001-11-15,66.93,-0.64,-104.57812500000001
2001-11-16,66.93,-0.64,-104.57812500000001
2001-11-19,64.87,-0.64,-101.359375
2001-11-20,63.17,-0.64,-98.703125
2001-11-21,62.99,-0.64,-98.421875
2001-11-23,63.93,-0.64,-99.890625
2001-11-26,64.98,-0.64,-101.53125
2001-11-27,63.35,-0.64,-98.984375
2001-11-28,61.54,-0.64,-96.15625
2001-11-29,60.06,-0.64,-93.84375
2001-11-30,59.84,-0.64,-93.5
2001-12-03,61.14,-0.64,-95.53125
2001-12-04,61.69,-0.64,-96.390625
2001-12-05,64.73,-0.64,-101.140625
2001-12-06,62.59,-0.64,-97.796875
2001-12-07,60.93,-0.64,-95.203125
2001-12-10,60.24,-0.64,-94.125
2001-12-11,60.86,-0.64,-95.09375
2001-12-12,61.22,-0.64,-95.65625
2001-12-13,58.43,-0.64,-91.296875
