date,BDX,BDX_EPS,PE Ratio
2005-12-16,59.42,2.26,26.29203539823009
2005-12-19,59.29,2.26,26.234513274336287
2005-12-20,59.36,2.26,26.26548672566372
2005-12-21,60.14,2.26,26.610619469026553
2005-12-22,60.65,2.26,26.83628318584071
2005-12-23,60.72,2.26,26.867256637168143
2005-12-27,60.5,2.26,26.76991150442478
2005-12-28,60.38,2.26,26.71681415929204
2005-12-29,60.32,2.26,26.690265486725668
2005-12-30,60.08,2.26,26.58407079646018
2006-01-03,60.45,2.26,26.747787610619472
2006-01-04,61.35,2.26,27.14601769911505
2006-01-05,60.92,2.26,26.955752212389385
2006-01-06,62.05,2.26,27.45575221238938
2006-01-09,62.2,2.26,27.522123893805315
2006-01-10,62.3,2.26,27.56637168141593
2006-01-11,61.11,2.26,27.03982300884956
2006-01-12,60.9,2.26,26.94690265486726
2006-01-13,61.43,2.26,27.181415929203542
2006-01-17,60.84,2.26,26.920353982300888
2006-01-18,60.82,2.26,26.911504424778762
2006-01-19,60.5,2.26,26.76991150442478
2006-01-20,58.97,2.26,26.092920353982304
2006-01-23,59.21,2.26,26.19911504424779
2006-01-24,59.46,2.26,26.30973451327434
2006-01-25,59.11,2.26,26.15486725663717
2006-01-26,64.41,2.26,28.5
2006-01-27,64.2,2.26,28.407079646017703
2006-01-30,63.84,2.26,28.247787610619472
2006-01-31,64.8,2.26,28.672566371681416
2006-02-01,63.85,2.26,28.252212389380535
2006-02-02,63.64,2.26,28.159292035398234
2006-02-03,63.27,2.26,27.99557522123894
2006-02-06,63.07,2.26,27.907079646017703
2006-02-07,63.49,2.26,28.092920353982304
2006-02-08,63.52,0.88,72.18181818181819
2006-02-09,63.93,0.88,72.64772727272727
2006-02-10,64.33,0.88,73.10227272727272
2006-02-13,64.4,0.88,73.18181818181819
2006-02-14,65.24,0.88,74.13636363636363
2006-02-15,65.29,0.88,74.19318181818183
2006-02-16,65.52,0.88,74.45454545454545
2006-02-17,65.36,0.88,74.27272727272727
2006-02-21,64.44,0.88,73.22727272727272
2006-02-22,65.76,0.88,74.72727272727273
2006-02-23,65.46,0.88,74.38636363636363
2006-02-24,65.45,0.88,74.375
2006-02-27,65.45,0.88,74.375
2006-02-28,63.85,0.88,72.55681818181819
2006-03-01,65.31,0.88,74.2159090909091
2006-03-02,64.99,0.88,73.85227272727272
2006-03-03,64.43,0.88,73.2159090909091
2006-03-06,63.46,0.88,72.11363636363636
2006-03-07,62.69,0.88,71.23863636363636
2006-03-08,62.8,0.88,71.36363636363636
2006-03-09,62.86,0.88,71.43181818181819
2006-03-10,62.88,0.88,71.45454545454545
2006-03-13,63.6,0.88,72.27272727272728
2006-03-14,64.23,0.88,72.98863636363637
2006-03-15,64.01,0.88,72.73863636363637
2006-03-16,64.07,0.88,72.80681818181817
2006-03-17,64.0,0.88,72.72727272727273
2006-03-20,64.1,0.88,72.84090909090908
2006-03-21,63.35,0.88,71.98863636363636
2006-03-22,64.6,0.88,73.4090909090909
2006-03-23,63.5,0.88,72.1590909090909
2006-03-24,63.13,0.88,71.73863636363636
2006-03-27,62.94,0.88,71.52272727272727
2006-03-28,63.56,0.88,72.22727272727273
2006-03-29,63.19,0.88,71.80681818181817
2006-03-30,61.86,0.88,70.29545454545455
2006-03-31,61.58,0.88,69.97727272727272
2006-04-03,62.07,0.88,70.5340909090909
2006-04-04,62.66,0.88,71.20454545454545
2006-04-05,63.38,0.88,72.02272727272728
2006-04-06,63.12,0.88,71.72727272727272
2006-04-07,63.56,0.88,72.22727272727273
2006-04-10,62.96,0.88,71.54545454545455
2006-04-11,62.81,0.88,71.375
2006-04-12,62.85,0.88,71.42045454545455
2006-04-13,62.49,0.88,71.01136363636364
2006-04-17,62.16,0.88,70.63636363636363
2006-04-18,63.3,0.88,71.93181818181817
2006-04-19,64.19,0.88,72.94318181818181
2006-04-20,64.46,0.88,73.24999999999999
2006-04-21,64.78,0.88,73.61363636363636
2006-04-24,65.28,0.88,74.18181818181819
2006-04-25,63.79,0.88,72.48863636363636
2006-04-26,61.95,0.88,70.39772727272728
2006-04-27,62.57,0.88,71.10227272727273
2006-04-28,63.04,0.88,71.63636363636364
2006-05-01,62.12,0.88,70.5909090909091
2006-05-02,62.0,0.88,70.45454545454545
2006-05-03,62.04,0.88,70.5
2006-05-04,62.23,0.88,70.7159090909091
2006-05-05,62.63,0.88,71.17045454545455
2006-05-08,63.03,0.88,71.625
2006-05-09,61.92,1.51,41.00662251655629
2006-05-10,61.31,1.51,40.60264900662252
2006-05-11,61.15,1.51,40.496688741721854
2006-05-12,61.41,1.51,40.668874172185426
2006-05-15,62.15,1.51,41.15894039735099
2006-05-16,61.37,1.51,40.64238410596026
2006-05-17,60.73,1.51,40.21854304635762
2006-05-18,60.2,1.51,39.867549668874176
2006-05-19,60.09,1.51,39.794701986754966
2006-05-22,60.37,1.51,39.980132450331126
2006-05-23,59.97,1.51,39.71523178807947
2006-05-24,59.85,1.51,39.63576158940398
2006-05-25,60.71,1.51,40.205298013245034
2006-05-26,61.2,1.51,40.52980132450331
2006-05-30,59.86,1.51,39.64238410596026
2006-05-31,60.43,1.51,40.019867549668874
2006-06-01,61.3,1.51,40.59602649006622
2006-06-02,60.87,1.51,40.311258278145694
2006-06-05,60.2,1.51,39.867549668874176
2006-06-06,60.64,1.51,40.158940397350996
2006-06-07,60.16,1.51,39.841059602649004
2006-06-08,59.77,1.51,39.58278145695365
2006-06-09,59.52,1.51,39.41721854304636
2006-06-12,58.31,1.51,38.6158940397351
2006-06-13,59.06,1.51,39.11258278145696
2006-06-14,59.54,1.51,39.43046357615894
2006-06-15,60.78,1.51,40.25165562913907
2006-06-16,61.06,1.51,40.437086092715234
2006-06-19,60.18,1.51,39.854304635761586
2006-06-20,60.32,1.51,39.94701986754967
2006-06-21,61.04,1.51,40.42384105960265
2006-06-22,59.64,1.51,39.496688741721854
2006-06-23,60.05,1.51,39.7682119205298
2006-06-26,59.72,1.51,39.549668874172184
2006-06-27,59.51,1.51,39.41059602649006
2006-06-28,59.5,1.51,39.40397350993378
2006-06-29,60.91,1.51,40.33774834437086
2006-06-30,61.13,1.51,40.48344370860927
2006-07-03,61.71,1.51,40.867549668874176
2006-07-05,60.93,1.51,40.35099337748344
2006-07-06,60.9,1.51,40.33112582781457
2006-07-07,60.07,1.51,39.78145695364238
2006-07-10,59.86,1.51,39.64238410596026
2006-07-11,60.77,1.51,40.24503311258278
2006-07-12,59.94,1.51,39.6953642384106
2006-07-13,58.84,1.51,38.966887417218544
2006-07-14,58.86,1.51,38.980132450331126
2006-07-17,59.75,1.51,39.56953642384106
2006-07-18,58.94,1.51,39.033112582781456
2006-07-19,61.7,1.51,40.860927152317885
2006-07-20,61.43,1.51,40.682119205298015
2006-07-21,61.62,1.51,40.80794701986755
2006-07-24,62.77,1.51,41.569536423841065
2006-07-25,62.6,1.51,41.45695364238411
2006-07-26,63.26,1.51,41.894039735099334
2006-07-27,62.49,1.51,41.384105960264904
2006-07-28,65.41,1.51,43.317880794701985
2006-07-31,65.92,1.51,43.65562913907285
2006-08-01,65.41,1.51,43.317880794701985
2006-08-02,65.55,1.51,43.41059602649006
2006-08-03,65.74,1.51,43.5364238410596
2006-08-04,66.0,1.51,43.70860927152318
2006-08-07,65.68,1.51,43.49668874172186
2006-08-08,66.56,2.34,28.444444444444446
2006-08-09,66.31,2.34,28.33760683760684
2006-08-10,66.57,2.34,28.44871794871795
2006-08-11,66.32,2.34,28.34188034188034
2006-08-14,66.52,2.34,28.427350427350426
2006-08-15,66.21,2.34,28.294871794871796
2006-08-16,66.86,2.34,28.572649572649574
2006-08-17,67.82,2.34,28.982905982905983
2006-08-18,68.51,2.34,29.277777777777782
2006-08-21,68.81,2.34,29.40598290598291
2006-08-22,68.93,2.34,29.45726495726496
2006-08-23,68.82,2.34,29.41025641025641
2006-08-24,69.64,2.34,29.76068376068376
2006-08-25,68.95,2.34,29.46581196581197
2006-08-28,68.85,2.34,29.423076923076923
2006-08-29,69.14,2.34,29.54700854700855
2006-08-30,69.27,2.34,29.602564102564102
2006-08-31,69.7,2.34,29.78632478632479
2006-09-01,70.2,2.34,30.000000000000004
2006-09-05,69.75,2.34,29.80769230769231
2006-09-06,68.6,2.34,29.316239316239315
2006-09-07,68.18,2.34,29.13675213675214
2006-09-08,68.6,2.34,29.316239316239315
2006-09-11,69.91,2.34,29.876068376068375
2006-09-12,69.77,2.34,29.816239316239315
2006-09-13,69.41,2.34,29.662393162393162
2006-09-14,68.63,2.34,29.32905982905983
2006-09-15,69.08,2.34,29.521367521367523
2006-09-18,68.38,2.34,29.22222222222222
2006-09-19,68.45,2.34,29.252136752136757
2006-09-20,69.09,2.34,29.52564102564103
2006-09-21,68.93,2.34,29.45726495726496
2006-09-22,68.91,2.34,29.44871794871795
2006-09-25,69.27,2.34,29.602564102564102
2006-09-26,68.89,2.34,29.440170940170944
2006-09-27,69.08,2.34,29.521367521367523
2006-09-28,69.4,2.34,29.658119658119663
2006-09-29,70.67,2.34,30.200854700854702
2006-10-02,70.08,2.34,29.94871794871795
2006-10-03,70.54,2.34,30.14529914529915
2006-10-04,71.15,2.34,30.40598290598291
2006-10-05,71.29,2.34,30.46581196581197
2006-10-06,71.82,2.34,30.69230769230769
2006-10-09,72.32,2.34,30.905982905982906
2006-10-10,72.82,2.34,31.11965811965812
2006-10-11,72.7,2.34,31.06837606837607
2006-10-12,73.79,2.34,31.534188034188038
2006-10-13,73.58,2.34,31.444444444444446
2006-10-16,72.64,2.34,31.042735042735046
2006-10-17,71.89,2.34,30.722222222222225
2006-10-18,72.73,2.34,31.081196581196586
2006-10-19,72.31,2.34,30.901709401709404
2006-10-20,72.19,2.34,30.850427350427353
2006-10-23,72.02,2.34,30.77777777777778
2006-10-24,71.28,2.34,30.461538461538463
2006-10-25,70.86,2.34,30.282051282051285
2006-10-26,70.87,2.34,30.28632478632479
2006-10-27,70.69,2.34,30.20940170940171
2006-10-30,70.54,2.34,30.14529914529915
2006-10-31,70.03,2.34,29.92735042735043
2006-11-01,68.81,2.34,29.40598290598291
2006-11-02,70.38,2.34,30.076923076923077
2006-11-03,70.52,2.34,30.136752136752136
2006-11-06,72.41,2.34,30.944444444444446
2006-11-07,73.57,2.34,31.44017094017094
2006-11-08,72.26,2.34,30.880341880341884
2006-11-09,71.38,2.34,30.504273504273502
2006-11-10,71.18,2.34,30.418803418803424
2006-11-13,71.02,2.34,30.35042735042735
2006-11-14,71.15,2.34,30.40598290598291
2006-11-15,70.68,2.34,30.20512820512821
2006-11-16,71.38,2.34,30.504273504273502
2006-11-17,71.24,2.34,30.444444444444443
2006-11-20,71.25,2.34,30.44871794871795
2006-11-21,71.72,2.34,30.64957264957265
2006-11-22,71.99,2.34,30.764957264957264
2006-11-24,71.02,2.34,30.35042735042735
2006-11-27,70.16,2.34,29.982905982905983
2006-11-28,70.96,2.34,30.324786324786324
2006-11-29,72.0,2.34,30.76923076923077
2006-11-30,71.72,3.06,23.437908496732025
2006-12-01,71.7,3.06,23.43137254901961
2006-12-04,72.45,3.06,23.676470588235293
2006-12-05,72.13,3.06,23.5718954248366
2006-12-06,72.5,3.06,23.69281045751634
2006-12-07,73.03,3.06,23.866013071895424
2006-12-08,72.88,3.06,23.816993464052285
2006-12-11,72.67,3.06,23.748366013071895
2006-12-12,72.55,3.06,23.709150326797385
2006-12-13,72.49,3.06,23.68954248366013
2006-12-14,72.83,3.06,23.80065359477124
2006-12-15,71.98,3.06,23.522875816993466
2006-12-18,72.05,3.06,23.545751633986928
2006-12-19,71.67,3.06,23.42156862745098
2006-12-20,71.35,3.06,23.316993464052285
2006-12-21,71.31,3.06,23.30392156862745
2006-12-22,70.89,3.06,23.166666666666668
2006-12-26,70.54,3.06,23.05228758169935
2006-12-27,70.63,3.06,23.081699346405227
2006-12-28,70.47,3.06,23.02941176470588
2006-12-29,70.15,3.06,22.92483660130719
2007-01-03,70.43,3.06,23.016339869281047
2007-01-04,69.85,3.06,22.826797385620914
2007-01-05,70.0,3.06,22.875816993464053
2007-01-08,70.45,3.06,23.022875816993466
2007-01-09,71.23,3.06,23.27777777777778
2007-01-10,71.76,3.06,23.450980392156865
2007-01-11,72.23,3.06,23.604575163398692
2007-01-12,71.97,3.06,23.519607843137255
2007-01-16,72.54,3.06,23.705882352941178
2007-01-17,72.75,3.06,23.774509803921568
2007-01-18,73.88,3.06,24.143790849673202
2007-01-19,73.99,3.06,24.1797385620915
2007-01-22,73.46,3.06,24.006535947712415
2007-01-23,73.91,3.06,24.153594771241828
2007-01-24,75.15,3.06,24.558823529411764
2007-01-25,74.61,3.06,24.38235294117647
2007-01-26,74.48,3.06,24.339869281045754
2007-01-29,74.71,3.06,24.41503267973856
2007-01-30,76.85,3.06,25.114379084967318
2007-01-31,76.94,3.06,25.143790849673202
2007-02-01,77.41,3.06,25.29738562091503
2007-02-02,77.13,3.06,25.205882352941174
2007-02-05,77.35,3.06,25.277777777777775
2007-02-06,77.63,0.53,146.47169811320754
2007-02-07,77.95,0.53,147.0754716981132
2007-02-08,78.14,0.53,147.43396226415095
2007-02-09,77.5,0.53,146.22641509433961
2007-02-12,76.8,0.53,144.9056603773585
2007-02-13,76.81,0.53,144.9245283018868
2007-02-14,77.36,0.53,145.96226415094338
2007-02-15,77.46,0.53,146.1509433962264
2007-02-16,77.93,0.53,147.03773584905662
2007-02-20,77.5,0.53,146.22641509433961
2007-02-21,77.41,0.53,146.0566037735849
2007-02-22,77.45,0.53,146.1320754716981
2007-02-23,77.58,0.53,146.37735849056602
2007-02-26,77.21,0.53,145.67924528301884
2007-02-27,74.79,0.53,141.11320754716982
2007-02-28,75.95,0.53,143.30188679245282
2007-03-01,75.82,0.53,143.0566037735849
2007-03-02,74.87,0.53,141.26415094339623
2007-03-05,73.98,0.53,139.58490566037736
2007-03-06,74.52,0.53,140.60377358490564
2007-03-07,74.15,0.53,139.9056603773585
2007-03-08,74.92,0.53,141.35849056603774
2007-03-09,75.0,0.53,141.50943396226415
2007-03-12,74.51,0.53,140.58490566037736
2007-03-13,73.48,0.53,138.64150943396226
2007-03-14,74.55,0.53,140.66037735849056
2007-03-15,74.54,0.53,140.64150943396226
2007-03-16,74.4,0.53,140.37735849056605
2007-03-19,74.86,0.53,141.24528301886792
2007-03-20,75.12,0.53,141.73584905660377
2007-03-21,75.93,0.53,143.26415094339623
2007-03-22,75.86,0.53,143.1320754716981
2007-03-23,75.37,0.53,142.20754716981133
2007-03-26,75.34,0.53,142.1509433962264
2007-03-27,75.33,0.53,142.1320754716981
2007-03-28,75.16,0.53,141.81132075471697
2007-03-29,76.11,0.53,143.60377358490564
2007-03-30,76.89,0.53,145.0754716981132
2007-04-02,77.9,0.53,146.9811320754717
2007-04-03,78.89,0.53,148.8490566037736
2007-04-04,78.9,0.53,148.8679245283019
2007-04-05,78.42,0.53,147.96226415094338
2007-04-09,77.9,0.53,146.9811320754717
2007-04-10,77.93,0.53,147.03773584905662
2007-04-11,78.27,0.53,147.67924528301884
2007-04-12,78.46,0.53,148.0377358490566
2007-04-13,78.28,0.53,147.69811320754715
2007-04-16,78.75,0.53,148.58490566037736
2007-04-17,78.61,0.53,148.32075471698113
2007-04-18,78.05,0.53,147.2641509433962
2007-04-19,78.02,0.53,147.2075471698113
2007-04-20,79.05,0.53,149.1509433962264
2007-04-23,78.49,0.53,148.09433962264148
2007-04-24,78.11,0.53,147.37735849056602
2007-04-25,78.53,0.53,148.16981132075472
2007-04-26,77.91,0.53,147.0
2007-04-27,78.66,0.53,148.41509433962264
2007-04-30,78.69,0.53,148.47169811320754
2007-05-01,79.63,0.53,150.2452830188679
2007-05-02,80.87,0.53,152.58490566037736
2007-05-03,80.33,0.53,151.56603773584905
2007-05-04,79.78,0.53,150.52830188679243
2007-05-07,79.77,0.53,150.50943396226413
2007-05-08,79.28,0.53,149.58490566037736
2007-05-09,79.46,1.49,53.32885906040268
2007-05-10,78.07,1.49,52.39597315436241
2007-05-11,78.28,1.49,52.53691275167785
2007-05-14,77.59,1.49,52.07382550335571
2007-05-15,78.05,1.49,52.38255033557047
2007-05-16,78.7,1.49,52.81879194630873
2007-05-17,77.44,1.49,51.9731543624161
2007-05-18,77.79,1.49,52.208053691275175
2007-05-21,76.98,1.49,51.664429530201346
2007-05-22,76.91,1.49,51.61744966442953
2007-05-23,77.04,1.49,51.70469798657719
2007-05-24,77.16,1.49,51.785234899328856
2007-05-25,77.13,1.49,51.765100671140935
2007-05-29,76.58,1.49,51.395973154362416
2007-05-30,76.44,1.49,51.30201342281879
2007-05-31,76.25,1.49,51.1744966442953
2007-06-01,76.02,1.49,51.02013422818791
2007-06-04,76.09,1.49,51.06711409395973
2007-06-05,75.54,1.49,50.69798657718121
2007-06-06,74.77,1.49,50.18120805369127
2007-06-07,74.47,1.49,49.97986577181208
2007-06-08,75.38,1.49,50.59060402684563
2007-06-11,75.0,1.49,50.33557046979866
2007-06-12,74.44,1.49,49.95973154362416
2007-06-13,74.33,1.49,49.88590604026845
2007-06-14,76.1,1.49,51.0738255033557
2007-06-15,76.24,1.49,51.16778523489933
2007-06-18,75.38,1.49,50.59060402684563
2007-06-19,75.34,1.49,50.56375838926175
2007-06-20,74.95,1.49,50.302013422818796
2007-06-21,75.04,1.49,50.36241610738256
2007-06-22,75.19,1.49,50.46308724832215
2007-06-25,74.22,1.49,49.81208053691275
2007-06-26,73.9,1.49,49.597315436241615
2007-06-27,73.65,1.49,49.42953020134229
2007-06-28,73.72,1.49,49.47651006711409
2007-06-29,74.5,1.49,50.0
2007-07-02,75.04,1.49,50.36241610738256
2007-07-03,75.06,1.49,50.375838926174495
2007-07-05,74.9,1.49,50.26845637583893
2007-07-06,75.16,1.49,50.442953020134226
2007-07-09,75.44,1.49,50.630872483221474
2007-07-10,74.27,1.49,49.84563758389262
2007-07-11,74.89,1.49,50.261744966442954
2007-07-12,75.57,1.49,50.718120805369125
2007-07-13,76.09,1.49,51.06711409395973
2007-07-16,75.34,1.49,50.56375838926175
2007-07-17,75.3,1.49,50.53691275167785
2007-07-18,74.48,1.49,49.986577181208055
2007-07-19,74.79,1.49,50.19463087248322
2007-07-20,74.24,1.49,49.8255033557047
2007-07-23,74.45,1.49,49.966442953020135
2007-07-24,74.48,1.49,49.986577181208055
2007-07-25,75.8,1.49,50.87248322147651
2007-07-26,77.15,1.49,51.77852348993289
2007-07-27,76.73,1.49,51.49664429530202
2007-07-30,78.02,1.49,52.36241610738255
2007-07-31,76.36,1.49,51.24832214765101
2007-08-01,78.97,1.49,53.0
2007-08-02,78.48,1.49,52.671140939597315
2007-08-03,76.2,1.49,51.14093959731544
2007-08-06,77.32,1.49,51.89261744966443
2007-08-07,77.6,1.49,52.080536912751676
2007-08-08,78.17,2.47,31.647773279352226
2007-08-09,75.08,2.47,30.396761133603235
2007-08-10,77.74,2.47,31.47368421052631
2007-08-13,77.1,2.47,31.214574898785422
2007-08-14,75.74,2.47,30.663967611336027
2007-08-15,74.89,2.47,30.319838056680158
2007-08-16,75.0,2.47,30.364372469635626
2007-08-17,76.89,2.47,31.129554655870443
2007-08-20,77.27,2.47,31.283400809716596
2007-08-21,77.06,2.47,31.198380566801617
2007-08-22,76.95,2.47,31.153846153846153
2007-08-23,77.05,2.47,31.194331983805665
2007-08-24,77.49,2.47,31.372469635627525
2007-08-27,78.08,2.47,31.61133603238866
2007-08-28,77.3,2.47,31.29554655870445
2007-08-29,77.55,2.47,31.396761133603235
2007-08-30,76.69,2.47,31.048582995951413
2007-08-31,76.94,2.47,31.1497975708502
2007-09-04,77.02,2.47,31.18218623481781
2007-09-05,76.38,2.47,30.92307692307692
2007-09-06,77.06,2.47,31.198380566801617
2007-09-07,76.77,2.47,31.080971659919026
2007-09-10,77.04,2.47,31.190283400809715
2007-09-11,77.71,2.47,31.461538461538456
2007-09-12,78.75,2.47,31.882591093117405
2007-09-13,78.82,2.47,31.910931174089065
2007-09-14,78.8,2.47,31.902834008097162
2007-09-17,78.54,2.47,31.79757085020243
2007-09-18,79.25,2.47,32.08502024291498
2007-09-19,81.06,2.47,32.81781376518219
2007-09-20,80.58,2.47,32.62348178137651
2007-09-21,81.86,2.47,33.1417004048583
2007-09-24,81.13,2.47,32.84615384615384
2007-09-25,81.98,2.47,33.19028340080972
2007-09-26,82.61,2.47,33.445344129554655
2007-09-27,82.05,2.47,33.21862348178137
2007-09-28,82.05,2.47,33.21862348178137
2007-10-01,82.76,2.47,33.506072874493924
2007-10-02,82.86,2.47,33.54655870445344
2007-10-03,82.13,2.47,33.25101214574898
2007-10-04,82.29,2.47,33.31578947368421
2007-10-05,83.31,2.47,33.72874493927125
2007-10-08,83.23,2.47,33.69635627530364
2007-10-09,83.61,2.47,33.850202429149796
2007-10-10,83.68,2.47,33.878542510121456
2007-10-11,83.42,2.47,33.773279352226716
2007-10-12,83.7,2.47,33.88663967611336
2007-10-15,82.74,2.47,33.49797570850202
2007-10-16,82.53,2.47,33.41295546558704
2007-10-17,82.3,2.47,33.319838056680155
2007-10-18,83.99,2.47,34.00404858299595
2007-10-19,81.74,2.47,33.09311740890688
2007-10-22,81.42,2.47,32.963562753036435
2007-10-23,81.77,2.47,33.10526315789473
2007-10-24,81.71,2.47,33.08097165991902
2007-10-25,83.6,2.47,33.84615384615384
2007-10-26,84.33,2.47,34.1417004048583
2007-10-29,84.24,2.47,34.10526315789473
2007-10-30,83.44,2.47,33.78137651821862
2007-10-31,83.46,2.47,33.78947368421052
2007-11-01,80.58,2.47,32.62348178137651
2007-11-02,82.78,2.47,33.51417004048583
2007-11-05,80.37,2.47,32.53846153846154
2007-11-06,80.3,2.47,32.51012145748987
2007-11-07,80.43,2.47,32.56275303643725
2007-11-08,80.99,2.47,32.78947368421052
2007-11-09,81.45,2.47,32.97570850202429
2007-11-12,81.6,2.47,33.03643724696356
2007-11-13,83.02,2.47,33.61133603238866
2007-11-14,83.43,2.47,33.77732793522267
2007-11-15,83.42,2.47,33.773279352226716
2007-11-16,83.48,2.47,33.797570850202426
2007-11-19,85.3,2.47,34.534412955465584
2007-11-20,84.33,2.47,34.1417004048583
2007-11-21,82.31,2.47,33.32388663967611
2007-11-23,83.52,3.5,23.86285714285714
2007-11-26,80.74,3.5,23.068571428571428
2007-11-27,81.8,3.5,23.37142857142857
2007-11-28,82.85,3.5,23.67142857142857
2007-11-29,81.28,3.5,23.222857142857144
2007-11-30,82.73,3.5,23.63714285714286
2007-12-03,81.27,3.5,23.22
2007-12-04,80.38,3.5,22.965714285714284
2007-12-05,82.1,3.5,23.457142857142856
2007-12-06,82.16,3.5,23.474285714285713
2007-12-07,82.68,3.5,23.622857142857146
2007-12-10,84.3,3.5,24.085714285714285
2007-12-11,82.39,3.5,23.54
2007-12-12,82.61,3.5,23.602857142857143
2007-12-13,83.13,3.5,23.75142857142857
2007-12-14,82.46,3.5,23.56
2007-12-17,80.86,3.5,23.102857142857143
2007-12-18,82.37,3.5,23.534285714285716
2007-12-19,82.06,3.5,23.445714285714285
2007-12-20,82.23,3.5,23.494285714285716
2007-12-21,84.32,3.5,24.09142857142857
2007-12-24,84.55,3.5,24.157142857142855
2007-12-26,84.41,3.5,24.117142857142856
2007-12-27,84.68,3.5,24.194285714285716
2007-12-28,84.95,3.5,24.271428571428572
2007-12-31,83.58,3.5,23.88
2008-01-02,86.78,3.5,24.794285714285714
2008-01-03,88.19,3.5,25.197142857142858
2008-01-04,87.76,3.5,25.074285714285715
2008-01-07,90.35,3.5,25.814285714285713
2008-01-08,88.68,3.5,25.337142857142858
2008-01-09,91.06,3.5,26.017142857142858
2008-01-10,89.52,3.5,25.577142857142857
2008-01-11,91.21,3.5,26.06
2008-01-14,91.59,3.5,26.16857142857143
2008-01-15,91.3,3.5,26.085714285714285
2008-01-16,92.34,3.5,26.382857142857144
2008-01-17,89.59,3.5,25.59714285714286
2008-01-18,87.62,3.5,25.034285714285716
2008-01-22,85.36,3.5,24.388571428571428
2008-01-23,84.64,3.5,24.18285714285714
2008-01-24,87.17,3.5,24.905714285714286
2008-01-25,86.6,3.5,24.74285714285714
2008-01-28,86.25,3.5,24.642857142857142
2008-01-29,85.72,3.5,24.49142857142857
2008-01-30,84.92,3.5,24.262857142857143
2008-01-31,86.44,3.5,24.697142857142858
2008-02-01,87.17,3.5,24.905714285714286
2008-02-04,88.2,1.11,79.45945945945945
2008-02-05,87.06,1.11,78.43243243243242
2008-02-06,87.26,1.11,78.61261261261261
2008-02-07,89.59,1.11,80.71171171171171
2008-02-08,89.95,1.11,81.03603603603604
2008-02-11,89.32,1.11,80.46846846846846
2008-02-12,90.47,1.11,81.5045045045045
2008-02-13,90.92,1.11,81.9099099099099
2008-02-14,91.0,1.11,81.98198198198197
2008-02-15,90.36,1.11,81.4054054054054
2008-02-19,89.87,1.11,80.96396396396396
2008-02-20,90.03,1.11,81.1081081081081
2008-02-21,88.96,1.11,80.14414414414414
2008-02-22,89.91,1.11,80.99999999999999
2008-02-25,91.63,1.11,82.54954954954954
2008-02-26,91.74,1.11,82.64864864864863
2008-02-27,91.43,1.11,82.36936936936937
2008-02-28,91.67,1.11,82.58558558558558
2008-02-29,90.42,1.11,81.45945945945945
2008-03-03,90.19,1.11,81.25225225225225
2008-03-04,90.52,1.11,81.54954954954954
2008-03-05,89.33,1.11,80.47747747747746
2008-03-06,86.69,1.11,78.09909909909909
2008-03-07,86.1,1.11,77.56756756756755
2008-03-10,84.03,1.11,75.7027027027027
2008-03-11,84.9,1.11,76.48648648648648
2008-03-12,86.39,1.11,77.82882882882882
2008-03-13,85.77,1.11,77.27027027027026
2008-03-14,85.38,1.11,76.9189189189189
2008-03-17,84.98,1.11,76.55855855855856
2008-03-18,88.37,1.11,79.61261261261261
2008-03-19,88.25,1.11,79.5045045045045
2008-03-20,88.31,1.11,79.55855855855856
2008-03-24,89.07,1.11,80.24324324324323
2008-03-25,88.97,1.11,80.15315315315314
2008-03-26,87.02,1.11,78.39639639639638
2008-03-27,87.79,1.11,79.09009009009009
2008-03-28,87.23,1.11,78.58558558558558
2008-03-31,85.85,1.11,77.34234234234233
2008-04-01,87.25,1.11,78.6036036036036
2008-04-02,85.06,1.11,76.63063063063062
2008-04-03,84.19,1.11,75.84684684684684
2008-04-04,86.07,1.11,77.54054054054053
2008-04-07,84.5,1.11,76.12612612612612
2008-04-08,86.05,1.11,77.52252252252251
2008-04-09,85.71,1.11,77.21621621621621
2008-04-10,85.63,1.11,77.14414414414414
2008-04-11,85.05,1.11,76.62162162162161
2008-04-14,84.46,1.11,76.09009009009007
2008-04-15,83.84,1.11,75.53153153153153
2008-04-16,83.89,1.11,75.57657657657657
2008-04-17,81.63,1.11,73.54054054054053
