date,BK,BK_EPS,PE Ratio
2013-01-29,27.28,0.6,45.46666666666667
2013-01-30,27.31,0.6,45.516666666666666
2013-01-31,27.16,0.6,45.266666666666666
2013-02-01,27.35,0.6,45.583333333333336
2013-02-04,27.19,0.6,45.31666666666667
2013-02-05,27.39,0.6,45.650000000000006
2013-02-06,27.65,0.6,46.083333333333336
2013-02-07,27.81,0.6,46.35
2013-02-08,27.9,0.6,46.5
2013-02-11,27.93,0.6,46.550000000000004
2013-02-12,27.9,0.6,46.5
2013-02-13,28.17,0.6,46.95
2013-02-14,28.1,0.6,46.833333333333336
2013-02-15,27.99,0.6,46.65
2013-02-19,28.24,0.6,47.06666666666666
2013-02-20,27.86,0.6,46.43333333333334
2013-02-21,27.32,0.6,45.53333333333334
2013-02-22,27.63,0.6,46.05
2013-02-25,26.82,0.6,44.7
2013-02-26,27.07,0.6,45.11666666666667
2013-02-27,27.4,0.6,45.666666666666664
2013-02-28,27.14,0.53,51.20754716981132
2013-03-01,27.2,0.53,51.32075471698113
2013-03-04,27.58,0.53,52.037735849056595
2013-03-05,27.84,0.53,52.52830188679245
2013-03-06,27.75,0.53,52.35849056603773
2013-03-07,28.01,0.53,52.84905660377358
2013-03-08,28.52,0.53,53.81132075471698
2013-03-11,28.63,0.53,54.018867924528294
2013-03-12,28.61,0.53,53.98113207547169
2013-03-13,28.87,0.53,54.471698113207545
2013-03-14,28.99,0.53,54.698113207547166
2013-03-15,28.85,0.53,54.43396226415094
2013-03-18,28.36,0.53,53.50943396226415
2013-03-19,28.21,0.53,53.22641509433962
2013-03-20,28.26,0.53,53.320754716981135
2013-03-21,27.85,0.53,52.54716981132076
2013-03-22,28.27,0.53,53.33962264150943
2013-03-25,28.19,0.53,53.18867924528302
2013-03-26,28.31,0.53,53.415094339622634
2013-03-27,27.9,0.53,52.641509433962256
2013-03-28,27.99,0.53,52.811320754716974
2013-04-01,27.87,0.53,52.58490566037736
2013-04-02,28.12,0.53,53.056603773584904
2013-04-03,27.43,0.53,51.75471698113207
2013-04-04,27.47,0.53,51.830188679245275
2013-04-05,27.36,0.53,51.62264150943396
2013-04-08,27.5,0.53,51.886792452830186
2013-04-09,27.71,0.53,52.283018867924525
2013-04-10,28.62,0.53,54.0
2013-04-11,28.65,0.53,54.056603773584904
2013-04-12,28.45,0.53,53.679245283018865
2013-04-15,27.33,0.53,51.56603773584905
2013-04-16,27.76,0.53,52.37735849056604
2013-04-17,27.19,0.53,51.30188679245283
2013-04-18,26.7,0.53,50.37735849056603
2013-04-19,26.99,0.53,50.92452830188679
2013-04-22,27.15,0.53,51.226415094339615
2013-04-23,27.54,0.53,51.96226415094339
2013-04-24,27.85,0.53,52.54716981132076
2013-04-25,27.78,0.53,52.41509433962264
2013-04-26,27.89,0.53,52.62264150943396
2013-04-29,28.08,0.53,52.98113207547169
2013-04-30,28.22,0.53,53.24528301886792
2013-05-01,27.7,0.53,52.264150943396224
2013-05-02,27.94,0.53,52.716981132075475
2013-05-03,28.38,0.53,53.54716981132075
2013-05-06,28.2,0.53,53.20754716981131
2013-05-07,28.41,0.53,53.60377358490566
2013-05-08,28.39,0.53,53.56603773584906
2013-05-09,28.18,-0.23,-122.52173913043478
2013-05-10,28.29,-0.23,-122.99999999999999
2013-05-13,28.82,-0.23,-125.30434782608695
2013-05-14,29.95,-0.23,-130.2173913043478
2013-05-15,30.21,-0.23,-131.34782608695653
2013-05-16,29.86,-0.23,-129.82608695652172
2013-05-17,30.44,-0.23,-132.34782608695653
2013-05-20,30.41,-0.23,-132.2173913043478
2013-05-21,30.09,-0.23,-130.82608695652172
2013-05-22,29.78,-0.23,-129.47826086956522
2013-05-23,29.64,-0.23,-128.8695652173913
2013-05-24,29.51,-0.23,-128.30434782608697
2013-05-28,30.09,-0.23,-130.82608695652172
2013-05-29,30.09,-0.23,-130.82608695652172
2013-05-30,30.55,-0.23,-132.82608695652175
2013-05-31,30.06,-0.23,-130.69565217391303
2013-06-03,30.21,-0.23,-131.34782608695653
2013-06-04,29.9,-0.23,-130.0
2013-06-05,29.01,-0.23,-126.1304347826087
2013-06-06,29.51,-0.23,-128.30434782608697
2013-06-07,29.85,-0.23,-129.7826086956522
2013-06-10,30.16,-0.23,-131.1304347826087
2013-06-11,29.49,-0.23,-128.2173913043478
2013-06-12,29.06,-0.23,-126.34782608695652
2013-06-13,29.48,-0.23,-128.17391304347825
2013-06-14,29.13,-0.23,-126.65217391304347
2013-06-17,29.37,-0.23,-127.69565217391305
2013-06-18,29.77,-0.23,-129.43478260869566
2013-06-19,29.65,-0.23,-128.91304347826085
2013-06-20,28.97,-0.23,-125.95652173913042
2013-06-21,28.45,-0.23,-123.69565217391303
2013-06-24,27.86,-0.23,-121.13043478260869
2013-06-25,28.27,-0.23,-122.91304347826086
2013-06-26,28.33,-0.23,-123.17391304347825
2013-06-27,28.72,-0.23,-124.8695652173913
2013-06-28,28.05,-0.23,-121.95652173913044
2013-07-01,28.47,-0.23,-123.78260869565216
2013-07-02,28.42,-0.23,-123.56521739130434
2013-07-03,28.53,-0.23,-124.04347826086956
2013-07-05,29.26,-0.23,-127.21739130434783
2013-07-08,29.12,-0.23,-126.6086956521739
2013-07-09,29.34,-0.23,-127.56521739130434
2013-07-10,29.33,-0.23,-127.52173913043477
2013-07-11,29.77,-0.23,-129.43478260869566
2013-07-12,30.06,-0.23,-130.69565217391303
2013-07-15,30.69,-0.23,-133.43478260869566
2013-07-16,30.35,-0.23,-131.95652173913044
2013-07-17,30.92,-0.23,-134.43478260869566
2013-07-18,31.47,-0.23,-136.82608695652172
2013-07-19,31.77,-0.23,-138.1304347826087
2013-07-22,32.07,-0.23,-139.43478260869566
2013-07-23,32.21,-0.23,-140.04347826086956
2013-07-24,31.92,-0.23,-138.7826086956522
2013-07-25,31.85,-0.23,-138.47826086956522
2013-07-26,31.76,-0.23,-138.08695652173913
2013-07-29,31.53,-0.23,-137.08695652173913
2013-07-30,31.55,-0.23,-137.17391304347825
2013-07-31,31.45,-0.23,-136.7391304347826
2013-08-01,32.0,-0.23,-139.1304347826087
2013-08-02,31.8,-0.23,-138.26086956521738
2013-08-05,31.68,-0.23,-137.7391304347826
2013-08-06,31.52,-0.23,-137.04347826086956
2013-08-07,31.17,-0.23,-135.52173913043478
2013-08-08,31.06,0.71,43.74647887323944
2013-08-09,30.97,0.71,43.61971830985915
2013-08-12,30.75,0.71,43.309859154929576
2013-08-13,30.75,0.71,43.309859154929576
2013-08-14,30.69,0.71,43.22535211267606
2013-08-15,30.42,0.71,42.845070422535215
2013-08-16,30.57,0.71,43.056338028169016
2013-08-19,30.13,0.71,42.436619718309856
2013-08-20,30.56,0.71,43.04225352112676
2013-08-21,30.28,0.71,42.647887323943664
2013-08-22,31.02,0.71,43.690140845070424
2013-08-23,30.85,0.71,43.45070422535212
2013-08-26,30.66,0.71,43.183098591549296
2013-08-27,29.66,0.71,41.774647887323944
2013-08-28,29.75,0.71,41.901408450704224
2013-08-29,29.83,0.71,42.014084507042256
2013-08-30,29.74,0.71,41.88732394366197
2013-09-03,30.12,0.71,42.42253521126761
2013-09-04,30.39,0.71,42.802816901408455
2013-09-05,30.66,0.71,43.183098591549296
2013-09-06,30.46,0.71,42.90140845070423
2013-09-09,30.79,0.71,43.36619718309859
2013-09-10,31.28,0.71,44.056338028169016
2013-09-11,31.23,0.71,43.98591549295775
2013-09-12,31.04,0.71,43.71830985915493
2013-09-13,31.11,0.71,43.816901408450704
2013-09-16,31.4,0.71,44.225352112676056
2013-09-17,31.45,0.71,44.29577464788733
2013-09-18,31.38,0.71,44.19718309859155
2013-09-19,31.08,0.71,43.774647887323944
2013-09-20,30.85,0.71,43.45070422535212
2013-09-23,30.3,0.71,42.676056338028175
2013-09-24,30.19,0.71,42.521126760563384
2013-09-25,30.52,0.71,42.98591549295775
2013-09-26,30.59,0.71,43.08450704225352
2013-09-27,30.24,0.71,42.59154929577465
2013-09-30,30.19,0.71,42.521126760563384
2013-10-01,30.75,0.71,43.309859154929576
2013-10-02,30.46,0.71,42.90140845070423
2013-10-03,29.92,0.71,42.14084507042254
2013-10-04,30.5,0.71,42.95774647887324
2013-10-07,30.23,0.71,42.5774647887324
2013-10-08,29.57,0.71,41.647887323943664
2013-10-09,29.78,0.71,41.94366197183099
2013-10-10,30.81,0.71,43.394366197183096
2013-10-11,30.77,0.71,43.33802816901409
2013-10-14,31.18,0.71,43.91549295774648
2013-10-15,30.85,0.71,43.45070422535212
2013-10-16,30.76,0.71,43.32394366197183
2013-10-17,31.33,0.71,44.12676056338028
2013-10-18,31.48,0.71,44.33802816901409
2013-10-21,31.62,0.71,44.53521126760564
2013-10-22,31.59,0.71,44.49295774647887
2013-10-23,31.58,0.71,44.478873239436616
2013-10-24,31.66,0.71,44.59154929577465
2013-10-25,31.83,0.71,44.83098591549296
2013-10-28,31.83,0.71,44.83098591549296
2013-10-29,32.13,0.71,45.25352112676057
2013-10-30,31.99,0.71,45.056338028169016
2013-10-31,31.8,0.71,44.7887323943662
2013-11-01,32.36,0.71,45.5774647887324
2013-11-04,32.51,0.71,45.7887323943662
2013-11-05,32.35,0.71,45.563380281690144
2013-11-06,32.37,0.71,45.59154929577465
2013-11-07,32.01,0.71,45.08450704225352
2013-11-08,33.15,0.83,39.93975903614458
2013-11-11,33.08,0.83,39.855421686746986
2013-11-12,32.56,0.83,39.22891566265061
2013-11-13,33.0,0.83,39.75903614457832
2013-11-14,33.13,0.83,39.915662650602414
2013-11-15,33.42,0.83,40.26506024096386
2013-11-18,33.13,0.83,39.915662650602414
2013-11-19,32.98,0.83,39.734939759036145
2013-11-20,33.33,0.83,40.1566265060241
2013-11-21,33.72,0.83,40.626506024096386
2013-11-22,33.63,0.83,40.518072289156635
2013-11-25,33.78,0.83,40.6987951807229
2013-11-26,33.65,0.83,40.54216867469879
2013-11-27,33.91,0.83,40.855421686746986
2013-11-29,33.7,0.83,40.60240963855422
2013-12-02,33.64,0.83,40.53012048192771
2013-12-03,33.2,0.83,40.00000000000001
2013-12-04,33.37,0.83,40.204819277108435
2013-12-05,33.13,0.83,39.915662650602414
2013-12-06,33.62,0.83,40.50602409638554
2013-12-09,33.65,0.83,40.54216867469879
2013-12-10,33.5,0.83,40.36144578313253
2013-12-11,32.84,0.83,39.56626506024097
2013-12-12,32.84,0.83,39.56626506024097
2013-12-13,32.91,0.83,39.65060240963855
2013-12-16,33.14,0.83,39.9277108433735
2013-12-17,32.86,0.83,39.59036144578313
2013-12-18,33.89,0.83,40.83132530120482
2013-12-19,33.87,0.83,40.80722891566265
2013-12-20,33.88,0.83,40.81927710843374
2013-12-23,34.37,0.83,41.40963855421687
2013-12-24,34.41,0.83,41.4578313253012
2013-12-26,34.56,0.83,41.638554216867476
2013-12-27,34.5,0.83,41.566265060240966
2013-12-30,34.54,0.83,41.6144578313253
2013-12-31,34.94,0.83,42.096385542168676
2014-01-02,34.56,0.83,41.638554216867476
2014-01-03,34.96,0.83,42.12048192771085
2014-01-06,34.95,0.83,42.108433734939766
2014-01-07,34.54,0.83,41.6144578313253
2014-01-08,34.66,0.83,41.75903614457831
2014-01-09,34.7,0.83,41.807228915662655
2014-01-10,34.23,0.83,41.24096385542168
2014-01-13,33.5,0.83,40.36144578313253
2014-01-14,33.82,0.83,40.746987951807235
2014-01-15,34.16,0.83,41.1566265060241
2014-01-16,33.92,0.83,40.867469879518076
2014-01-17,32.7,0.83,39.397590361445786
2014-01-21,33.09,0.83,39.867469879518076
2014-01-22,33.41,0.83,40.25301204819277
2014-01-23,33.12,0.83,39.903614457831324
2014-01-24,32.34,0.83,38.96385542168675
2014-01-27,32.04,0.83,38.60240963855422
2014-01-28,32.22,0.83,38.81927710843374
2014-01-29,31.73,0.83,38.22891566265061
2014-01-30,32.41,0.83,39.04819277108434
2014-01-31,31.96,0.83,38.506024096385545
2014-02-03,30.91,0.83,37.24096385542169
2014-02-04,31.19,0.83,37.57831325301205
2014-02-05,30.93,0.83,37.265060240963855
2014-02-06,31.47,0.83,37.91566265060241
2014-02-07,31.79,0.83,38.30120481927711
2014-02-10,31.51,0.83,37.96385542168675
2014-02-11,31.97,0.83,38.51807228915663
2014-02-12,31.98,0.83,38.53012048192771
2014-02-13,31.98,0.83,38.53012048192771
2014-02-14,31.79,0.83,38.30120481927711
2014-02-18,31.76,0.83,38.26506024096386
2014-02-19,31.13,0.83,37.506024096385545
2014-02-20,31.18,0.83,37.566265060240966
2014-02-21,31.35,0.83,37.7710843373494
2014-02-24,31.8,0.83,38.31325301204819
2014-02-25,31.45,0.83,37.89156626506024
2014-02-26,31.4,0.83,37.83132530120482
2014-02-27,31.87,0.83,38.397590361445786
2014-02-28,32.0,0.44,72.72727272727273
2014-03-03,31.87,0.44,72.43181818181819
2014-03-04,32.4,0.44,73.63636363636363
2014-03-05,32.44,0.44,73.72727272727272
2014-03-06,32.76,0.44,74.45454545454545
2014-03-07,33.51,0.44,76.1590909090909
2014-03-10,33.34,0.44,75.77272727272728
2014-03-11,33.22,0.44,75.5
2014-03-12,33.3,0.44,75.68181818181817
2014-03-13,33.17,0.44,75.38636363636364
2014-03-14,33.13,0.44,75.29545454545455
2014-03-17,33.37,0.44,75.84090909090908
2014-03-18,33.49,0.44,76.11363636363637
2014-03-19,34.19,0.44,77.70454545454545
2014-03-20,35.22,0.44,80.04545454545455
2014-03-21,35.25,0.44,80.11363636363636
2014-03-24,35.58,0.44,80.86363636363636
2014-03-25,35.4,0.44,80.45454545454545
2014-03-26,35.15,0.44,79.88636363636363
2014-03-27,35.0,0.44,79.54545454545455
2014-03-28,35.1,0.44,79.77272727272728
2014-03-31,35.29,0.44,80.20454545454545
2014-04-01,35.41,0.44,80.47727272727272
2014-04-02,35.27,0.44,80.15909090909092
2014-04-03,35.39,0.44,80.43181818181819
2014-04-04,34.6,0.44,78.63636363636364
2014-04-07,33.82,0.44,76.86363636363636
2014-04-08,33.88,0.44,77.0
2014-04-09,33.97,0.44,77.20454545454545
2014-04-10,33.33,0.44,75.75
2014-04-11,33.12,0.44,75.27272727272727
2014-04-14,33.23,0.44,75.52272727272727
2014-04-15,33.25,0.44,75.56818181818181
2014-04-16,33.42,0.44,75.95454545454545
2014-04-17,33.76,0.44,76.72727272727272
2014-04-21,33.71,0.44,76.61363636363636
2014-04-22,33.75,0.44,76.70454545454545
2014-04-23,34.21,0.44,77.75
2014-04-24,33.62,0.44,76.4090909090909
2014-04-25,33.6,0.44,76.36363636363636
2014-04-28,33.36,0.44,75.81818181818181
2014-04-29,33.82,0.44,76.86363636363636
2014-04-30,33.87,0.44,76.97727272727272
2014-05-01,33.95,0.44,77.15909090909092
2014-05-02,34.43,0.44,78.25
2014-05-05,34.3,0.44,77.95454545454545
2014-05-06,33.6,0.44,76.36363636363636
2014-05-07,34.3,0.44,77.95454545454545
2014-05-08,34.47,0.44,78.3409090909091
2014-05-09,34.1,0.57,59.82456140350878
2014-05-12,34.78,0.57,61.01754385964913
2014-05-13,34.86,0.57,61.15789473684211
2014-05-14,34.18,0.57,59.96491228070176
2014-05-15,33.65,0.57,59.03508771929825
2014-05-16,34.03,0.57,59.70175438596492
2014-05-19,34.1,0.57,59.82456140350878
2014-05-20,34.08,0.57,59.78947368421053
2014-05-21,34.33,0.57,60.228070175438596
2014-05-22,34.57,0.57,60.64912280701755
2014-05-23,34.59,0.57,60.6842105263158
2014-05-27,34.65,0.57,60.78947368421053
2014-05-28,34.37,0.57,60.29824561403509
2014-05-29,34.58,0.57,60.66666666666667
2014-05-30,34.56,0.57,60.63157894736843
2014-06-02,34.65,0.57,60.78947368421053
2014-06-03,34.58,0.57,60.66666666666667
2014-06-04,34.62,0.57,60.73684210526316
2014-06-05,34.95,0.57,61.31578947368422
2014-06-06,35.19,0.57,61.73684210526316
2014-06-09,35.44,0.57,62.175438596491226
2014-06-10,35.48,0.57,62.24561403508772
2014-06-11,35.38,0.57,62.0701754385965
2014-06-12,35.31,0.57,61.947368421052644
2014-06-13,35.36,0.57,62.03508771929825
2014-06-16,34.86,0.57,61.15789473684211
2014-06-17,35.61,0.57,62.47368421052632
2014-06-18,35.91,0.57,63.0
2014-06-19,35.66,0.57,62.56140350877193
2014-06-20,36.01,0.57,63.17543859649123
2014-06-23,36.11,0.57,63.35087719298246
2014-06-24,35.97,0.57,63.10526315789474
2014-06-25,36.24,0.57,63.57894736842106
2014-06-26,35.86,0.57,62.91228070175439
2014-06-27,36.23,0.57,63.56140350877193
2014-06-30,37.48,0.57,65.75438596491229
2014-07-01,37.9,0.57,66.49122807017544
2014-07-02,37.61,0.57,65.98245614035088
2014-07-03,37.93,0.57,66.54385964912281
2014-07-07,37.72,0.57,66.17543859649123
2014-07-08,37.6,0.57,65.96491228070177
2014-07-09,37.63,0.57,66.01754385964914
2014-07-10,37.72,0.57,66.17543859649123
2014-07-11,37.61,0.57,65.98245614035088
2014-07-14,37.64,0.57,66.03508771929825
2014-07-15,38.24,0.57,67.08771929824562
2014-07-16,38.11,0.57,66.85964912280703
2014-07-17,38.0,0.57,66.66666666666667
2014-07-18,38.43,0.57,67.42105263157896
2014-07-21,38.44,0.57,67.43859649122807
2014-07-22,39.06,0.57,68.5263157894737
2014-07-23,39.13,0.57,68.64912280701755
2014-07-24,39.77,0.57,69.77192982456141
2014-07-25,39.43,0.57,69.17543859649123
2014-07-28,39.48,0.57,69.26315789473685
2014-07-29,39.22,0.57,68.80701754385966
2014-07-30,39.82,0.57,69.85964912280703
2014-07-31,39.04,0.57,68.49122807017544
2014-08-01,38.73,0.57,67.94736842105263
2014-08-04,39.2,0.57,68.77192982456141
2014-08-05,38.95,0.57,68.33333333333334
2014-08-06,39.33,0.57,69.0
2014-08-07,38.42,0.57,67.40350877192984
2014-08-08,38.5,0.57,67.54385964912281
2014-08-11,38.44,0.48,80.08333333333333
2014-08-12,38.42,0.48,80.04166666666667
2014-08-13,38.45,0.48,80.10416666666667
2014-08-14,38.29,0.48,79.77083333333333
2014-08-15,38.24,0.48,79.66666666666667
2014-08-18,38.57,0.48,80.35416666666667
2014-08-19,38.59,0.48,80.39583333333334
2014-08-20,38.78,0.48,80.79166666666667
2014-08-21,39.14,0.48,81.54166666666667
2014-08-22,39.12,0.48,81.5
2014-08-25,39.47,0.48,82.22916666666667
2014-08-26,39.33,0.48,81.9375
2014-08-27,39.17,0.48,81.60416666666667
2014-08-28,39.0,0.48,81.25
2014-08-29,39.18,0.48,81.625
2014-09-02,39.65,0.48,82.60416666666667
2014-09-03,39.52,0.48,82.33333333333334
2014-09-04,39.47,0.48,82.22916666666667
2014-09-05,39.47,0.48,82.22916666666667
2014-09-08,39.44,0.48,82.16666666666667
2014-09-09,38.79,0.48,80.8125
2014-09-10,39.13,0.48,81.52083333333334
2014-09-11,39.37,0.48,82.02083333333333
2014-09-12,39.9,0.48,83.125
2014-09-15,39.92,0.48,83.16666666666667
2014-09-16,40.17,0.48,83.6875
2014-09-17,40.26,0.48,83.875
2014-09-18,40.25,0.48,83.85416666666667
2014-09-19,39.68,0.48,82.66666666666667
2014-09-22,39.34,0.48,81.95833333333334
2014-09-23,38.96,0.48,81.16666666666667
2014-09-24,39.22,0.48,81.70833333333333
2014-09-25,38.65,0.48,80.52083333333333
2014-09-26,38.94,0.48,81.125
2014-09-29,38.61,0.48,80.4375
2014-09-30,38.73,0.48,80.6875
2014-10-01,38.22,0.48,79.625
2014-10-02,38.21,0.48,79.60416666666667
2014-10-03,38.7,0.48,80.62500000000001
2014-10-06,38.78,0.48,80.79166666666667
2014-10-07,37.88,0.48,78.91666666666667
2014-10-08,38.56,0.48,80.33333333333334
2014-10-09,37.31,0.48,77.72916666666667
2014-10-10,36.89,0.48,76.85416666666667
2014-10-13,36.35,0.48,75.72916666666667
2014-10-14,36.55,0.48,76.14583333333333
2014-10-15,35.95,0.48,74.89583333333334
2014-10-16,36.16,0.48,75.33333333333333
2014-10-17,36.36,0.48,75.75
2014-10-20,36.36,0.48,75.75
2014-10-21,36.8,0.48,76.66666666666666
2014-10-22,36.38,0.48,75.79166666666667
2014-10-23,36.48,0.48,76.0
2014-10-24,37.12,0.48,77.33333333333333
2014-10-27,37.4,0.48,77.91666666666667
2014-10-28,37.12,0.48,77.33333333333333
2014-10-29,37.7,0.48,78.54166666666667
2014-10-30,37.97,0.48,79.10416666666667
2014-10-31,38.72,0.48,80.66666666666667
2014-11-03,38.47,0.48,80.14583333333333
2014-11-04,38.7,0.48,80.62500000000001
2014-11-05,38.67,0.48,80.5625
2014-11-06,38.77,0.48,80.77083333333334
2014-11-07,38.91,0.93,41.83870967741935
2014-11-10,39.5,0.93,42.47311827956989
2014-11-11,39.45,0.93,42.41935483870968
2014-11-12,39.74,0.93,42.73118279569893
2014-11-13,39.59,0.93,42.56989247311828
2014-11-14,39.67,0.93,42.655913978494624
2014-11-17,39.73,0.93,42.72043010752687
2014-11-18,39.69,0.93,42.677419354838705
2014-11-19,39.79,0.93,42.784946236559136
2014-11-20,39.96,0.93,42.96774193548387
2014-11-21,40.09,0.93,43.10752688172043
2014-11-24,40.04,0.93,43.05376344086021
2014-11-25,40.1,0.93,43.11827956989247
2014-11-26,40.21,0.93,43.236559139784944
2014-11-28,40.03,0.93,43.04301075268817
2014-12-01,39.58,0.93,42.55913978494623
2014-12-02,40.28,0.93,43.31182795698925
2014-12-03,40.4,0.93,43.44086021505376
2014-12-04,40.38,0.93,43.41935483870968
2014-12-05,41.11,0.93,44.204301075268816
2014-12-08,41.24,0.93,44.344086021505376
2014-12-09,41.24,0.93,44.344086021505376
2014-12-10,40.78,0.93,43.8494623655914
2014-12-11,40.54,0.93,43.59139784946236
2014-12-12,39.92,0.93,42.924731182795696
2014-12-15,39.72,0.93,42.70967741935483
2014-12-16,39.62,0.93,42.6021505376344
2014-12-17,40.35,0.93,43.387096774193544
2014-12-18,41.11,0.93,44.204301075268816
2014-12-19,40.85,0.93,43.924731182795696
2014-12-22,40.95,0.93,44.03225806451613
2014-12-23,41.53,0.93,44.655913978494624
2014-12-24,41.29,0.93,44.397849462365585
2014-12-26,41.29,0.93,44.397849462365585
2014-12-29,41.28,0.93,44.387096774193544
2014-12-30,41.03,0.93,44.11827956989247
2014-12-31,40.57,0.93,43.623655913978496
2015-01-02,40.46,0.93,43.50537634408602
2015-01-05,39.42,0.93,42.387096774193544
2015-01-06,38.28,0.93,41.16129032258065
2015-01-07,39.07,0.93,42.01075268817204
2015-01-08,39.61,0.93,42.59139784946236
2015-01-09,39.03,0.93,41.96774193548387
2015-01-12,38.47,0.93,41.36559139784946
2015-01-13,38.4,0.93,41.29032258064516
2015-01-14,37.43,0.93,40.247311827956985
2015-01-15,37.25,0.93,40.053763440860216
2015-01-16,37.46,0.93,40.27956989247312
2015-01-20,37.24,0.93,40.043010752688176
2015-01-21,37.55,0.93,40.3763440860215
2015-01-22,38.72,0.93,41.634408602150536
2015-01-23,36.9,0.93,39.677419354838705
2015-01-26,37.42,0.93,40.236559139784944
2015-01-27,36.74,0.93,39.505376344086024
2015-01-28,35.66,0.93,38.34408602150537
2015-01-29,36.44,0.93,39.18279569892473
2015-01-30,36.0,0.93,38.70967741935484
2015-02-02,36.67,0.93,39.43010752688172
2015-02-03,37.4,0.93,40.21505376344086
2015-02-04,37.17,0.93,39.96774193548387
2015-02-05,37.73,0.93,40.56989247311827
2015-02-06,38.47,0.93,41.36559139784946
2015-02-09,38.48,0.93,41.3763440860215
2015-02-10,39.08,0.93,42.02150537634408
2015-02-11,39.13,0.93,42.075268817204304
2015-02-12,39.41,0.93,42.3763440860215
2015-02-13,39.2,0.93,42.1505376344086
2015-02-17,39.46,0.93,42.43010752688172
2015-02-18,38.99,0.93,41.924731182795696
2015-02-19,39.12,0.93,42.064516129032256
2015-02-20,39.44,0.93,42.40860215053763
2015-02-23,39.17,0.93,42.11827956989247
2015-02-24,39.78,0.93,42.774193548387096
2015-02-25,39.86,0.93,42.86021505376344
2015-02-26,39.44,0.93,42.40860215053763
2015-02-27,39.14,0.19,206.0
2015-03-02,39.65,0.19,208.68421052631578
2015-03-03,39.65,0.19,208.68421052631578
2015-03-04,39.44,0.19,207.57894736842104
2015-03-05,39.19,0.19,206.26315789473682
2015-03-06,39.28,0.19,206.73684210526315
2015-03-09,39.79,0.19,209.42105263157893
2015-03-10,39.19,0.19,206.26315789473682
2015-03-11,39.42,0.19,207.47368421052633
2015-03-12,40.44,0.19,212.8421052631579
2015-03-13,40.94,0.19,215.4736842105263
2015-03-16,41.05,0.19,216.05263157894734
2015-03-17,41.14,0.19,216.52631578947367
2015-03-18,40.83,0.19,214.89473684210526
2015-03-19,40.3,0.19,212.1052631578947
