date,CMI,CMI_EPS,PE Ratio
1989-09-15,7.48,,
1989-09-18,7.67,,
1989-09-19,7.91,,
1989-09-20,7.94,,
1989-09-21,7.83,,
1989-09-22,7.19,,
1989-09-25,7.09,,
1989-09-26,6.94,,
1989-09-27,7.14,,
1989-09-28,7.13,,
1989-09-29,7.19,,
1989-10-02,7.19,,
1989-10-03,7.06,,
1989-10-04,7.06,,
1989-10-05,7.05,,
1989-10-06,7.09,,
1989-10-09,7.08,,
1989-10-10,6.91,,
1989-10-11,6.75,,
1989-10-12,6.5,,
1989-10-13,6.47,,
1989-10-16,6.47,,
1989-10-17,6.47,,
1989-10-18,6.47,,
1989-10-19,6.64,,
1989-10-20,6.58,,
1989-10-23,6.47,,
1989-10-24,6.41,,
1989-10-25,6.38,,
1989-10-26,6.23,,
1989-10-27,6.11,,
1989-10-30,6.03,,
1989-10-31,6.19,,
1989-11-01,6.16,,
1989-11-02,6.13,,
1989-11-03,6.03,,
1989-11-06,6.02,,
1989-11-07,6.13,,
1989-11-08,6.17,,
1989-11-09,6.19,,
1989-11-10,6.2,,
1989-11-13,6.31,,
1989-11-14,6.36,,
1989-11-15,6.45,,
1989-11-16,6.44,,
1989-11-17,6.41,,
1989-11-20,6.33,,
1989-11-21,6.3,,
1989-11-22,6.28,,
1989-11-24,6.33,,
1989-11-27,6.3,,
1989-11-28,6.33,,
1989-11-29,6.33,,
1989-11-30,6.41,,
1989-12-01,6.45,,
1989-12-04,6.47,,
1989-12-05,6.44,,
1989-12-06,6.44,,
1989-12-07,6.41,,
1989-12-08,6.56,,
1989-12-11,6.59,,
1989-12-12,6.53,,
1989-12-13,6.52,,
1989-12-14,6.5,,
1989-12-15,6.45,,
1989-12-18,6.34,,
1989-12-19,6.19,,
1989-12-20,6.16,,
1989-12-21,6.23,,
1989-12-22,6.22,,
1989-12-26,6.2,,
1989-12-27,6.22,,
1989-12-28,6.31,,
1989-12-29,6.34,,
1990-01-02,6.44,,
1990-01-03,6.38,,
1990-01-04,6.44,,
1990-01-05,6.39,,
1990-01-08,6.41,,
1990-01-09,6.33,,
1990-01-10,6.28,,
1990-01-11,6.33,,
1990-01-12,6.22,,
1990-01-15,6.09,,
1990-01-16,6.19,,
1990-01-17,6.14,,
1990-01-18,6.13,,
1990-01-19,6.13,,
1990-01-22,6.0,,
1990-01-23,5.89,,
1990-01-24,5.92,,
1990-01-25,5.92,,
1990-01-26,5.98,,
1990-01-29,5.92,,
1990-01-30,5.94,,
1990-01-31,6.06,,
1990-02-01,6.09,,
1990-02-02,6.2,,
1990-02-05,6.2,,
1990-02-06,6.13,,
1990-02-07,6.0,,
1990-02-08,5.98,,
1990-02-09,5.91,,
1990-02-12,5.83,,
1990-02-13,5.73,,
1990-02-14,5.72,,
1990-02-15,5.8,,
1990-02-16,5.72,,
1990-02-20,5.67,,
1990-02-21,5.73,,
1990-02-22,5.77,,
1990-02-23,5.67,,
1990-02-26,5.64,,
1990-02-27,5.78,,
1990-02-28,5.89,,
1990-03-01,5.97,,
1990-03-02,5.98,,
1990-03-05,5.94,,
1990-03-06,6.0,,
1990-03-07,5.92,,
1990-03-08,5.89,,
1990-03-09,5.8,,
1990-03-12,5.8,,
1990-03-13,5.75,,
1990-03-14,5.69,,
1990-03-15,5.83,,
1990-03-16,5.83,,
1990-03-19,5.91,,
1990-03-20,5.83,,
1990-03-21,5.81,,
1990-03-22,5.78,,
1990-03-23,5.81,,
1990-03-26,5.78,,
1990-03-27,5.77,,
1990-03-28,5.72,,
1990-03-29,5.77,,
1990-03-30,5.83,,
1990-04-02,5.75,,
1990-04-03,5.89,,
1990-04-04,6.03,,
1990-04-05,6.05,,
1990-04-06,5.97,,
1990-04-09,6.0,,
1990-04-10,6.19,,
1990-04-11,6.38,,
1990-04-12,6.38,,
1990-04-16,6.25,,
1990-04-17,6.28,,
1990-04-18,6.2,,
1990-04-19,6.19,,
1990-04-20,6.16,,
1990-04-23,6.11,,
1990-04-24,6.06,,
1990-04-25,6.05,,
1990-04-26,5.91,,
1990-04-27,5.8,,
1990-04-30,5.81,,
1990-05-01,5.78,,
1990-05-02,5.78,,
1990-05-03,5.89,,
1990-05-04,5.88,,
1990-05-07,5.94,,
1990-05-08,5.91,,
1990-05-09,5.89,,
1990-05-10,5.81,,
1990-05-11,5.89,,
1990-05-14,6.11,,
1990-05-15,6.11,,
1990-05-16,6.13,,
1990-05-17,6.13,,
1990-05-18,6.13,,
1990-05-21,6.19,,
1990-05-22,6.13,,
1990-05-23,6.19,,
1990-05-24,6.25,,
1990-05-25,6.06,,
1990-05-29,6.28,,
1990-05-30,6.39,,
1990-05-31,6.3,,
1990-06-01,6.34,,
1990-06-04,6.33,,
1990-06-05,6.63,,
1990-06-06,6.78,,
1990-06-07,6.67,,
1990-06-08,6.66,,
1990-06-11,6.67,,
1990-06-12,6.8,,
1990-06-13,6.94,,
1990-06-14,6.88,,
1990-06-15,6.83,,
1990-06-18,6.73,,
1990-06-19,6.67,,
1990-06-20,6.67,,
1990-06-21,6.69,,
1990-06-22,6.63,,
1990-06-25,6.53,,
1990-06-26,6.44,,
1990-06-27,6.44,,
1990-06-28,6.5,,
1990-06-29,6.55,,
1990-07-02,6.5,,
1990-07-03,6.34,,
1990-07-05,6.3,,
1990-07-06,6.3,,
1990-07-09,6.23,,
1990-07-10,6.09,,
1990-07-11,6.19,,
1990-07-12,6.34,,
1990-07-13,6.41,,
1990-07-16,6.8,,
1990-07-17,6.7,,
1990-07-18,6.69,,
1990-07-19,6.53,,
1990-07-20,6.39,,
1990-07-23,6.27,,
1990-07-24,6.16,,
1990-07-25,6.14,,
1990-07-26,6.23,,
1990-07-27,6.23,,
1990-07-30,6.19,,
1990-07-31,6.22,,
1990-08-01,6.25,,
1990-08-02,6.23,,
1990-08-03,6.11,,
1990-08-06,5.91,,
1990-08-07,5.75,,
1990-08-08,5.64,,
1990-08-09,5.64,,
1990-08-10,5.61,,
1990-08-13,5.59,,
1990-08-14,5.61,,
1990-08-15,5.58,,
1990-08-16,5.59,,
1990-08-17,5.48,,
1990-08-20,5.45,,
1990-08-21,5.31,,
1990-08-22,5.22,,
1990-08-23,5.2,,
1990-08-24,5.17,,
1990-08-27,5.17,,
1990-08-28,5.06,,
1990-08-29,5.05,,
1990-08-30,4.88,,
1990-08-31,4.81,,
1990-09-04,4.81,,
1990-09-05,4.81,,
1990-09-06,4.78,,
1990-09-07,4.78,,
1990-09-10,4.75,,
1990-09-11,4.77,,
1990-09-12,4.78,,
1990-09-13,4.75,,
1990-09-14,4.75,,
1990-09-17,4.75,,
1990-09-18,4.7,,
1990-09-19,4.64,,
1990-09-20,4.58,,
1990-09-21,4.53,,
1990-09-24,4.38,,
1990-09-25,4.53,,
1990-09-26,4.58,,
1990-09-27,4.53,,
1990-09-28,4.59,,
1990-10-01,4.63,,
1990-10-02,4.59,,
1990-10-03,4.58,,
1990-10-04,4.63,,
1990-10-05,4.59,,
1990-10-08,4.59,,
1990-10-09,4.59,,
1990-10-10,4.56,,
1990-10-11,4.53,,
1990-10-12,4.61,,
1990-10-15,4.63,,
1990-10-16,4.61,,
1990-10-17,4.59,,
1990-10-18,4.69,,
1990-10-19,4.78,,
1990-10-22,4.78,,
1990-10-23,4.89,,
1990-10-24,4.84,,
1990-10-25,4.78,,
1990-10-26,4.64,,
1990-10-29,4.39,,
1990-10-30,4.23,,
1990-10-31,4.19,,
1990-11-01,4.14,,
1990-11-02,4.06,,
1990-11-05,3.91,,
1990-11-06,3.97,,
1990-11-07,3.97,,
1990-11-08,4.09,,
1990-11-09,4.41,,
1990-11-12,4.34,,
1990-11-13,4.38,,
1990-11-14,4.36,,
1990-11-15,4.44,,
1990-11-16,4.47,,
1990-11-19,4.45,,
1990-11-20,4.39,,
1990-11-21,4.36,,
1990-11-23,4.36,,
1990-11-26,4.19,,
1990-11-27,4.22,,
1990-11-28,4.2,,
1990-11-29,4.23,,
1990-11-30,4.25,,
1990-12-03,4.23,,
1990-12-04,4.22,,
1990-12-05,4.44,,
1990-12-06,4.39,,
1990-12-07,4.36,,
1990-12-10,4.53,,
1990-12-11,4.47,,
1990-12-12,4.42,,
1990-12-13,4.48,,
1990-12-14,4.69,,
1990-12-17,4.58,,
1990-12-18,4.78,,
1990-12-19,4.88,,
1990-12-20,4.72,,
1990-12-21,4.72,,
1990-12-24,4.63,,
1990-12-26,4.64,,
1990-12-27,4.66,,
1990-12-28,4.67,,
1990-12-31,4.66,,
1991-01-02,4.58,,
1991-01-03,4.53,,
1991-01-04,4.45,,
1991-01-07,4.38,,
1991-01-08,4.23,,
1991-01-09,4.08,,
1991-01-10,4.28,,
1991-01-11,4.25,,
1991-01-14,4.27,,
1991-01-15,4.2,,
1991-01-16,4.31,,
1991-01-17,4.47,,
1991-01-18,4.44,,
1991-01-21,4.53,,
1991-01-22,4.44,,
1991-01-23,4.55,,
1991-01-24,4.7,,
1991-01-25,4.75,,
1991-01-28,4.73,,
1991-01-29,4.8,,
1991-01-30,4.91,,
1991-01-31,4.88,,
1991-02-01,5.02,,
1991-02-04,5.38,,
1991-02-05,5.2,,
1991-02-06,5.06,,
1991-02-07,4.89,,
1991-02-08,5.25,,
1991-02-11,5.5,,
1991-02-12,5.52,,
1991-02-13,5.23,,
1991-02-14,5.17,,
1991-02-15,5.23,,
1991-02-19,5.23,,
1991-02-20,5.17,,
1991-02-21,5.19,,
1991-02-22,5.19,,
1991-02-25,5.0,,
1991-02-26,5.0,,
1991-02-27,5.2,,
1991-02-28,5.22,,
1991-03-01,5.36,,
1991-03-04,5.31,,
1991-03-05,5.5,,
1991-03-06,5.34,,
1991-03-07,5.19,,
1991-03-08,5.14,,
1991-03-11,5.09,,
1991-03-12,5.08,,
1991-03-13,5.13,,
1991-03-14,5.06,,
1991-03-15,4.91,,
1991-03-18,4.92,,
1991-03-19,4.81,,
1991-03-20,4.63,,
1991-03-21,4.59,,
1991-03-22,4.36,,
1991-03-25,4.47,,
1991-03-26,4.5,,
1991-03-27,4.58,,
1991-03-28,4.63,,
1991-04-01,4.59,,
1991-04-02,4.36,,
1991-04-03,4.53,,
1991-04-04,4.61,,
1991-04-05,4.5,,
1991-04-08,4.53,,
1991-04-09,4.45,,
1991-04-10,4.59,,
1991-04-11,4.75,,
1991-04-12,4.75,,
1991-04-15,4.66,,
1991-04-16,4.61,,
1991-04-17,4.89,,
1991-04-18,4.77,,
1991-04-19,4.73,,
1991-04-22,4.66,,
1991-04-23,4.72,,
1991-04-24,4.75,,
1991-04-25,4.7,,
1991-04-26,4.72,,
1991-04-29,4.69,,
1991-04-30,4.63,,
1991-05-01,4.64,,
1991-05-02,4.63,,
1991-05-03,4.66,,
1991-05-06,4.64,,
1991-05-07,4.67,,
1991-05-08,4.78,,
1991-05-09,4.89,,
1991-05-10,4.75,,
1991-05-13,4.69,,
1991-05-14,4.69,,
1991-05-15,4.75,,
1991-05-16,4.75,,
1991-05-17,4.83,,
1991-05-20,4.7,,
1991-05-21,4.5,,
1991-05-22,4.52,,
1991-05-23,4.42,,
1991-05-24,4.44,,
1991-05-28,4.63,,
1991-05-29,4.72,,
1991-05-30,4.89,,
1991-05-31,5.06,,
1991-06-03,5.03,,
1991-06-04,5.0,,
1991-06-05,5.0,,
1991-06-06,5.02,,
1991-06-07,4.95,,
1991-06-10,4.95,,
1991-06-11,4.95,,
1991-06-12,4.94,,
1991-06-13,5.09,,
1991-06-14,5.33,,
1991-06-17,5.31,,
1991-06-18,5.31,,
1991-06-19,5.2,,
1991-06-20,5.13,,
1991-06-21,5.11,,
1991-06-24,4.97,,
1991-06-25,4.98,,
1991-06-26,4.95,,
1991-06-27,5.0,,
1991-06-28,4.98,,
1991-07-01,5.03,,
1991-07-02,4.97,,
1991-07-03,4.95,,
1991-07-05,4.97,,
1991-07-08,4.97,,
1991-07-09,4.92,,
1991-07-10,4.81,,
1991-07-11,4.83,,
1991-07-12,4.84,,
1991-07-15,4.83,,
1991-07-16,4.8,,
1991-07-17,4.83,,
1991-07-18,4.78,,
1991-07-19,4.81,,
1991-07-22,4.75,,
1991-07-23,4.73,,
1991-07-24,4.83,,
1991-07-25,4.94,,
1991-07-26,4.97,,
1991-07-29,4.95,,
1991-07-30,4.94,,
1991-07-31,4.97,,
1991-08-01,4.91,,
1991-08-02,4.88,,
1991-08-05,4.88,,
1991-08-06,5.0,,
1991-08-07,4.95,,
1991-08-08,4.92,,
1991-08-09,4.84,,
1991-08-12,4.84,,
1991-08-13,4.89,,
1991-08-14,4.78,,
1991-08-15,4.75,,
1991-08-16,4.55,,
1991-08-19,4.45,,
1991-08-20,4.52,,
1991-08-21,4.75,,
1991-08-22,4.88,,
1991-08-23,4.94,,
1991-08-26,4.84,,
1991-08-27,4.89,,
1991-08-28,4.92,,
1991-08-29,4.94,,
1991-08-30,4.89,,
1991-09-03,4.91,,
1991-09-04,4.91,,
1991-09-05,5.05,,
1991-09-06,5.11,,
1991-09-09,5.05,,
1991-09-10,5.02,,
1991-09-11,5.02,,
1991-09-12,4.97,,
1991-09-13,4.91,,
1991-09-16,4.83,,
1991-09-17,4.8,,
1991-09-18,4.86,,
1991-09-19,4.88,,
1991-09-20,4.77,,
1991-09-23,4.75,,
1991-09-24,4.77,,
1991-09-25,4.66,,
1991-09-26,4.75,,
1991-09-27,4.67,,
1991-09-30,4.63,,
1991-10-01,4.63,,
1991-10-02,4.66,,
1991-10-03,4.58,,
1991-10-04,4.59,,
1991-10-07,4.59,,
1991-10-08,4.56,,
1991-10-09,4.5,,
1991-10-10,4.63,,
1991-10-11,4.63,,
1991-10-14,4.64,,
1991-10-15,4.66,,
1991-10-16,4.8,,
1991-10-17,5.0,,
1991-10-18,5.02,,
1991-10-21,5.28,,
1991-10-22,5.38,,
1991-10-23,5.44,,
1991-10-24,5.53,,
1991-10-25,5.44,,
1991-10-28,5.47,,
1991-10-29,5.48,,
1991-10-30,5.47,,
1991-10-31,5.55,,
1991-11-01,6.05,,
1991-11-04,5.97,,
1991-11-05,5.88,,
1991-11-06,6.03,,
1991-11-07,6.17,,
1991-11-08,6.03,,
1991-11-11,6.08,,
1991-11-12,6.22,,
1991-11-13,6.2,,
1991-11-14,6.22,,
1991-11-15,6.13,,
1991-11-18,6.05,,
1991-11-19,5.88,,
1991-11-20,5.84,,
1991-11-21,5.94,,
1991-11-22,5.77,,
1991-11-25,5.66,,
1991-11-26,5.8,,
1991-11-27,5.89,,
1991-11-29,5.91,,
1991-12-02,6.02,,
1991-12-03,6.03,,
1991-12-04,5.98,,
1991-12-05,5.95,,
1991-12-06,5.98,,
1991-12-09,6.0,,
1991-12-10,6.08,,
1991-12-11,6.06,,
1991-12-12,6.11,,
1991-12-13,6.19,,
1991-12-16,6.31,,
1991-12-17,6.28,,
1991-12-18,6.22,,
1991-12-19,6.19,,
1991-12-20,6.22,,
1991-12-23,6.36,,
1991-12-24,6.5,,
1991-12-26,6.61,,
1991-12-27,6.67,,
1991-12-30,6.8,,
1991-12-31,6.78,,
1992-01-02,6.72,,
1992-01-03,6.73,,
1992-01-06,6.94,,
1992-01-07,7.0,,
1992-01-08,7.0,,
1992-01-09,7.13,,
1992-01-10,7.19,,
1992-01-13,7.06,,
1992-01-14,7.28,,
1992-01-15,7.33,,
1992-01-16,7.25,,
1992-01-17,6.97,,
1992-01-20,6.94,,
1992-01-21,6.86,,
1992-01-22,6.92,,
1992-01-23,6.91,,
1992-01-24,6.92,,
1992-01-27,6.92,,
1992-01-28,7.0,,
1992-01-29,7.22,,
1992-01-30,7.31,,
1992-01-31,7.16,,
1992-02-03,7.06,,
1992-02-04,7.36,,
1992-02-05,7.22,,
1992-02-06,7.19,,
1992-02-07,7.38,,
1992-02-10,7.44,,
1992-02-11,7.55,,
1992-02-12,7.5,,
1992-02-13,7.45,,
1992-02-14,7.48,,
1992-02-18,7.58,,
1992-02-19,7.78,,
1992-02-20,8.11,,
1992-02-21,7.78,,
1992-02-24,7.75,,
1992-02-25,7.78,,
1992-02-26,7.94,,
1992-02-27,7.91,,
1992-02-28,7.91,,
1992-03-02,7.69,,
1992-03-03,7.72,,
1992-03-04,7.7,,
1992-03-05,7.75,,
1992-03-06,7.98,,
1992-03-09,7.78,,
1992-03-10,7.84,,
1992-03-11,7.5,,
1992-03-12,7.47,,
1992-03-13,7.47,,
1992-03-16,7.5,,
1992-03-17,7.55,,
1992-03-18,7.81,,
1992-03-19,7.89,,
1992-03-20,7.97,,
1992-03-23,8.03,,
1992-03-24,7.98,,
1992-03-25,7.95,,
1992-03-26,7.92,,
1992-03-27,7.77,,
1992-03-30,7.78,,
1992-03-31,7.86,,
1992-04-01,7.81,,
1992-04-02,7.88,,
1992-04-03,7.84,,
1992-04-06,7.63,,
1992-04-07,7.47,,
1992-04-08,7.47,,
1992-04-09,7.41,,
1992-04-10,7.33,,
1992-04-13,7.28,,
1992-04-14,7.38,,
1992-04-15,7.19,,
1992-04-16,7.13,,
1992-04-20,7.53,,
1992-04-21,8.11,,
1992-04-22,8.09,,
1992-04-23,7.95,,
1992-04-24,8.13,,
1992-04-27,7.81,,
1992-04-28,8.05,,
1992-04-29,8.02,,
1992-04-30,7.94,,
1992-05-01,7.97,,
1992-05-04,7.98,,
1992-05-05,8.05,,
1992-05-06,7.91,,
1992-05-07,7.98,,
1992-05-08,8.08,,
1992-05-11,8.39,,
1992-05-12,8.2,,
1992-05-13,8.38,,
1992-05-14,8.28,,
1992-05-15,8.3,,
1992-05-18,8.47,,
1992-05-19,8.63,,
1992-05-20,8.94,,
1992-05-21,9.05,,
1992-05-22,9.0,,
1992-05-26,9.13,,
1992-05-27,9.09,,
1992-05-28,9.16,,
1992-05-29,9.16,,
1992-06-01,9.09,,
1992-06-02,9.14,,
1992-06-03,9.5,,
1992-06-04,9.5,,
1992-06-05,9.23,,
1992-06-08,9.31,,
1992-06-09,9.22,,
1992-06-10,9.23,,
1992-06-11,9.02,,
1992-06-12,9.13,,
1992-06-15,9.02,,
1992-06-16,9.14,,
1992-06-17,9.05,,
1992-06-18,8.5,,
1992-06-19,8.66,,
1992-06-22,8.66,,
1992-06-23,8.52,,
1992-06-24,8.55,,
1992-06-25,8.41,,
1992-06-26,8.39,,
1992-06-29,8.47,,
1992-06-30,8.56,,
1992-07-01,8.5,,
1992-07-02,8.28,,
1992-07-06,8.0,,
1992-07-07,7.58,,
1992-07-08,7.8,,
1992-07-09,8.17,,
1992-07-10,7.95,,
1992-07-13,7.98,,
1992-07-14,7.98,,
1992-07-15,7.94,,
1992-07-16,8.17,,
1992-07-17,8.22,,
1992-07-20,8.53,,
1992-07-21,8.5,,
1992-07-22,8.31,,
1992-07-23,8.2,,
1992-07-24,8.03,,
1992-07-27,8.03,,
1992-07-28,8.19,,
1992-07-29,8.47,,
1992-07-30,8.7,,
1992-07-31,8.89,,
1992-08-03,8.78,,
1992-08-04,8.7,,
1992-08-05,8.61,,
1992-08-06,8.56,,
1992-08-07,8.53,,
1992-08-10,8.38,,
1992-08-11,8.3,,
1992-08-12,8.5,,
1992-08-13,8.33,,
1992-08-14,8.25,,
1992-08-17,8.33,,
1992-08-18,8.44,,
1992-08-19,8.41,,
1992-08-20,8.33,,
1992-08-21,8.27,,
1992-08-24,8.03,,
1992-08-25,7.98,,
1992-08-26,7.98,,
1992-08-27,7.89,,
1992-08-28,7.92,,
1992-08-31,7.91,,
1992-09-01,7.88,,
1992-09-02,8.13,,
1992-09-03,8.09,,
1992-09-04,8.31,,
1992-09-08,8.33,,
1992-09-09,8.28,,
1992-09-10,8.36,,
1992-09-11,8.45,,
1992-09-14,8.8,,
1992-09-15,8.69,,
1992-09-16,8.63,,
1992-09-17,8.56,,
1992-09-18,8.63,,
1992-09-21,8.56,,
1992-09-22,8.48,,
1992-09-23,8.47,,
1992-09-24,8.5,,
1992-09-25,8.41,,
1992-09-28,8.41,,
1992-09-29,8.39,,
1992-09-30,8.25,,
1992-10-01,8.3,,
1992-10-02,8.22,,
1992-10-05,8.0,,
1992-10-06,7.95,,
1992-10-07,7.84,,
1992-10-08,7.84,,
1992-10-09,7.81,,
1992-10-12,7.81,,
1992-10-13,8.0,,
1992-10-14,8.06,,
1992-10-15,7.8,,
1992-10-16,7.63,,
1992-10-19,7.75,,
1992-10-20,7.78,,
1992-10-21,7.94,,
1992-10-22,8.19,,
1992-10-23,8.25,,
1992-10-26,8.42,,
1992-10-27,8.39,,
1992-10-28,8.5,,
1992-10-29,8.44,,
1992-10-30,8.34,,
1992-11-02,8.47,,
1992-11-03,8.64,,
1992-11-04,8.59,,
1992-11-05,8.69,,
1992-11-06,8.63,,
1992-11-09,8.64,,
1992-11-10,8.66,,
1992-11-11,8.67,,
1992-11-12,8.69,,
1992-11-13,8.75,,
1992-11-16,8.75,,
1992-11-17,8.69,,
1992-11-18,8.89,,
1992-11-19,8.84,,
1992-11-20,8.97,,
1992-11-23,8.94,,
1992-11-24,9.06,,
1992-11-25,9.28,,
1992-11-27,9.42,,
1992-11-30,9.55,,
1992-12-01,9.44,,
1992-12-02,9.38,,
1992-12-03,9.33,,
1992-12-04,9.5,,
1992-12-07,9.39,,
1992-12-08,9.41,,
1992-12-09,9.44,,
1992-12-10,9.27,,
1992-12-11,9.38,,
1992-12-14,9.25,,
1992-12-15,9.23,,
1992-12-16,9.33,,
1992-12-17,9.34,,
1992-12-18,9.39,,
1992-12-21,9.56,,
1992-12-22,9.8,,
1992-12-23,9.81,,
1992-12-24,9.73,,
1992-12-28,9.92,,
1992-12-29,9.88,,
1992-12-30,9.98,,
1992-12-31,9.75,,
1993-01-04,9.56,,
1993-01-05,9.55,,
1993-01-06,9.86,,
1993-01-07,9.92,,
1993-01-08,10.25,,
1993-01-11,10.31,,
1993-01-12,10.31,,
1993-01-13,10.11,,
1993-01-14,10.13,,
1993-01-15,10.25,,
1993-01-18,10.3,,
1993-01-19,10.41,,
1993-01-20,10.36,,
1993-01-21,10.17,,
1993-01-22,10.19,,
1993-01-25,10.14,,
1993-01-26,9.92,,
1993-01-27,9.95,,
1993-01-28,9.91,,
1993-01-29,9.81,,
1993-02-01,9.7,,
1993-02-02,9.5,,
1993-02-03,10.02,,
1993-02-04,10.56,,
1993-02-05,10.67,,
1993-02-08,10.5,,
1993-02-09,10.2,,
1993-02-10,10.19,,
1993-02-11,10.56,,
1993-02-12,10.61,,
1993-02-16,10.34,,
1993-02-17,10.09,,
1993-02-18,10.5,,
1993-02-19,10.48,,
1993-02-22,10.69,,
1993-02-23,10.63,,
1993-02-24,10.75,,
1993-02-25,10.72,,
1993-02-26,10.7,,
1993-03-01,10.59,,
1993-03-02,10.66,,
1993-03-03,10.81,,
1993-03-04,10.83,,
1993-03-05,11.11,,
1993-03-08,11.42,,
1993-03-09,11.59,,
1993-03-10,11.58,,
1993-03-11,11.34,,
1993-03-12,11.19,,
1993-03-15,11.48,,
1993-03-16,11.64,,
1993-03-17,11.44,,
1993-03-18,11.75,,
1993-03-19,11.7,,
1993-03-22,11.66,,
1993-03-23,11.69,,
1993-03-24,11.94,,
1993-03-25,11.97,,
1993-03-26,11.95,,
1993-03-29,11.89,,
1993-03-30,11.81,,
1993-03-31,11.98,,
1993-04-01,11.84,,
1993-04-02,11.58,,
1993-04-05,11.42,,
1993-04-06,11.45,,
1993-04-07,11.53,,
1993-04-08,11.45,,
1993-04-12,11.73,,
1993-04-13,11.75,,
1993-04-14,11.88,,
1993-04-15,12.16,,
1993-04-16,12.06,,
1993-04-19,12.22,,
1993-04-20,12.08,,
1993-04-21,12.02,,
1993-04-22,11.23,,
1993-04-23,11.45,,
1993-04-26,11.73,,
1993-04-27,11.69,,
1993-04-28,11.3,,
1993-04-29,11.47,,
1993-04-30,11.67,,
1993-05-03,11.66,,
1993-05-04,11.47,,
1993-05-05,11.41,,
1993-05-06,11.19,,
1993-05-07,11.14,,
1993-05-10,11.39,,
1993-05-11,11.52,,
1993-05-12,11.52,,
1993-05-13,11.45,,
1993-05-14,11.38,,
1993-05-17,11.52,,
1993-05-18,10.84,,
1993-05-19,10.78,,
1993-05-20,10.89,,
1993-05-21,10.63,,
1993-05-24,10.53,,
1993-05-25,10.44,,
1993-05-26,10.3,,
1993-05-27,10.73,,
1993-05-28,10.56,,
1993-06-01,10.53,,
1993-06-02,10.39,,
1993-06-03,10.39,,
1993-06-04,10.23,,
1993-06-07,10.03,,
1993-06-08,9.88,,
1993-06-09,9.77,,
1993-06-10,9.84,,
1993-06-11,9.83,,
1993-06-14,9.88,,
1993-06-15,9.91,,
1993-06-16,9.83,,
1993-06-17,9.7,,
1993-06-18,9.92,,
1993-06-21,9.94,,
1993-06-22,10.36,,
1993-06-23,10.45,,
1993-06-24,10.56,,
1993-06-25,10.31,,
1993-06-28,10.28,,
1993-06-29,10.52,,
1993-06-30,10.63,,
1993-07-01,10.53,,
1993-07-02,10.53,,
1993-07-06,10.56,,
1993-07-07,10.53,,
1993-07-08,10.73,,
1993-07-09,10.95,,
1993-07-12,10.81,,
1993-07-13,10.73,,
1993-07-14,10.84,,
1993-07-15,10.92,,
1993-07-16,11.11,,
1993-07-19,11.06,,
1993-07-20,11.17,,
1993-07-21,11.19,,
1993-07-22,11.06,,
1993-07-23,11.13,,
1993-07-26,10.31,,
1993-07-27,10.06,,
1993-07-28,10.13,,
1993-07-29,10.19,,
1993-07-30,10.03,,
1993-08-02,9.89,,
1993-08-03,10.03,,
1993-08-04,9.94,,
1993-08-05,9.91,,
1993-08-06,9.97,,
1993-08-09,10.0,,
1993-08-10,9.98,,
1993-08-11,10.0,,
1993-08-12,9.88,,
1993-08-13,9.92,,
1993-08-16,9.94,,
1993-08-17,9.98,,
1993-08-18,10.03,,
1993-08-19,10.0,,
1993-08-20,10.03,,
1993-08-23,10.06,,
1993-08-24,10.36,,
1993-08-25,10.13,,
1993-08-26,10.17,,
1993-08-27,10.3,,
1993-08-30,10.34,,
1993-08-31,10.36,,
1993-09-01,10.34,,
1993-09-02,10.19,,
1993-09-03,10.19,,
1993-09-07,10.2,,
1993-09-08,10.11,,
1993-09-09,10.25,,
1993-09-10,10.44,,
1993-09-13,10.47,,
1993-09-14,10.44,,
1993-09-15,10.5,,
1993-09-16,10.61,,
1993-09-17,10.64,,
1993-09-20,10.59,,
1993-09-21,10.44,,
1993-09-22,10.45,,
1993-09-23,10.45,,
1993-09-24,10.44,,
1993-09-27,10.3,,
1993-09-28,10.23,,
1993-09-29,10.14,,
1993-09-30,10.2,,
1993-10-01,10.31,,
1993-10-04,10.2,,
1993-10-05,9.98,,
1993-10-06,10.2,,
1993-10-07,10.22,,
1993-10-08,10.13,,
1993-10-11,10.14,,
1993-10-12,9.98,,
1993-10-13,10.17,,
1993-10-14,10.09,,
1993-10-15,10.02,,
1993-10-18,9.83,,
1993-10-19,9.83,,
1993-10-20,9.91,,
1993-10-21,10.48,,
1993-10-22,10.88,,
1993-10-25,11.06,,
1993-10-26,11.41,,
1993-10-27,11.66,,
1993-10-28,11.97,,
1993-10-29,11.92,,
1993-11-01,12.13,,
1993-11-02,12.48,,
1993-11-03,12.52,,
1993-11-04,12.28,,
1993-11-05,12.08,,
1993-11-08,12.39,,
1993-11-09,12.36,,
1993-11-10,12.48,,
1993-11-11,12.53,,
1993-11-12,12.44,,
1993-11-15,12.5,,
1993-11-16,12.34,,
1993-11-17,12.41,,
1993-11-18,12.22,,
1993-11-19,12.09,,
1993-11-22,11.94,,
1993-11-23,11.81,,
1993-11-24,12.0,,
1993-11-26,12.0,,
1993-11-29,11.84,,
1993-11-30,11.81,,
1993-12-01,12.03,,
1993-12-02,12.06,,
1993-12-03,12.13,,
1993-12-06,12.25,,
1993-12-07,12.41,,
1993-12-08,12.44,,
1993-12-09,12.75,,
1993-12-10,12.75,,
1993-12-13,13.53,,
1993-12-14,13.44,,
