date,SNPS,SNPS_EPS,PE Ratio
2000-05-24,22.38,0.14,159.85714285714283
2000-05-25,21.47,0.14,153.35714285714283
2000-05-26,21.03,0.14,150.2142857142857
2000-05-30,23.22,0.14,165.85714285714283
2000-05-31,23.66,0.14,168.99999999999997
2000-06-01,24.63,0.14,175.92857142857142
2000-06-02,25.94,0.14,185.28571428571428
2000-06-05,25.97,0.14,185.49999999999997
2000-06-06,24.75,0.14,176.78571428571428
2000-06-07,24.56,0.14,175.42857142857142
2000-06-08,22.78,0.14,162.7142857142857
2000-06-09,24.03,0.14,171.64285714285714
2000-06-12,22.0,0.14,157.14285714285714
2000-06-13,22.34,0.26,85.92307692307692
2000-06-14,21.19,0.26,81.5
2000-06-15,21.75,0.26,83.65384615384615
2000-06-16,21.81,0.26,83.88461538461537
2000-06-19,22.47,0.26,86.42307692307692
2000-06-20,23.0,0.26,88.46153846153845
2000-06-21,23.19,0.26,89.1923076923077
2000-06-22,21.91,0.26,84.26923076923077
2000-06-23,20.88,0.26,80.3076923076923
2000-06-26,21.31,0.26,81.96153846153845
2000-06-27,17.44,0.26,67.07692307692308
2000-06-28,17.94,0.26,69.0
2000-06-29,17.63,0.26,67.8076923076923
2000-06-30,17.28,0.26,66.46153846153847
2000-07-03,18.28,0.26,70.3076923076923
2000-07-05,16.72,0.26,64.3076923076923
2000-07-06,17.0,0.26,65.38461538461539
2000-07-07,17.75,0.26,68.26923076923077
2000-07-10,17.5,0.26,67.3076923076923
2000-07-11,16.28,0.26,62.61538461538462
2000-07-12,16.75,0.26,64.42307692307692
2000-07-13,16.28,0.26,62.61538461538462
2000-07-14,16.19,0.26,62.269230769230774
2000-07-17,15.69,0.26,60.34615384615384
2000-07-18,15.53,0.26,59.730769230769226
2000-07-19,15.53,0.26,59.730769230769226
2000-07-20,16.38,0.26,62.99999999999999
2000-07-21,16.0,0.26,61.53846153846153
2000-07-24,15.97,0.26,61.42307692307693
2000-07-25,16.03,0.26,61.65384615384615
2000-07-26,15.72,0.26,60.46153846153846
2000-07-27,15.66,0.26,60.230769230769226
2000-07-28,15.47,0.26,59.5
2000-07-31,16.28,0.26,62.61538461538462
2000-08-01,15.75,0.26,60.57692307692307
2000-08-02,16.13,0.26,62.03846153846153
2000-08-03,17.22,0.26,66.23076923076923
2000-08-04,16.66,0.26,64.07692307692308
2000-08-07,17.06,0.26,65.61538461538461
2000-08-08,16.75,0.26,64.42307692307692
2000-08-09,15.13,0.26,58.19230769230769
2000-08-10,15.09,0.26,58.03846153846153
2000-08-11,15.38,0.26,59.15384615384615
2000-08-14,14.69,0.26,56.49999999999999
2000-08-15,14.69,0.26,56.49999999999999
2000-08-16,14.91,0.26,57.34615384615385
2000-08-17,16.13,0.26,62.03846153846153
2000-08-18,17.25,0.26,66.34615384615384
2000-08-21,16.28,0.26,62.61538461538462
2000-08-22,16.06,0.26,61.76923076923076
2000-08-23,16.5,0.26,63.46153846153846
2000-08-24,17.31,0.26,66.57692307692307
2000-08-25,17.41,0.26,66.96153846153845
2000-08-28,17.88,0.26,68.76923076923076
2000-08-29,18.13,0.26,69.73076923076923
2000-08-30,18.47,0.26,71.03846153846153
2000-08-31,18.53,0.26,71.26923076923077
2000-09-01,19.44,0.26,74.76923076923077
2000-09-05,19.0,0.26,73.07692307692308
2000-09-06,18.38,0.26,70.69230769230768
2000-09-07,18.66,0.26,71.76923076923077
2000-09-08,18.38,0.26,70.69230769230768
2000-09-11,18.53,0.26,71.26923076923077
2000-09-12,18.59,0.32,58.09375
2000-09-13,18.56,0.32,57.99999999999999
2000-09-14,18.66,0.32,58.3125
2000-09-15,18.63,0.32,58.21874999999999
2000-09-18,18.56,0.32,57.99999999999999
2000-09-19,18.5,0.32,57.8125
2000-09-20,18.53,0.32,57.90625
2000-09-21,18.5,0.32,57.8125
2000-09-22,18.13,0.32,56.65624999999999
2000-09-25,18.38,0.32,57.43749999999999
2000-09-26,18.31,0.32,57.21874999999999
2000-09-27,18.13,0.32,56.65624999999999
2000-09-28,19.38,0.32,60.56249999999999
2000-09-29,18.94,0.32,59.1875
2000-10-02,18.5,0.32,57.8125
2000-10-03,18.75,0.32,58.59375
2000-10-04,18.56,0.32,57.99999999999999
2000-10-05,19.22,0.32,60.06249999999999
2000-10-06,19.75,0.32,61.71875
2000-10-09,19.41,0.32,60.65625
2000-10-10,18.46,0.32,57.6875
2000-10-11,18.16,0.32,56.75
2000-10-12,17.31,0.32,54.09374999999999
2000-10-13,17.78,0.32,55.5625
2000-10-16,17.25,0.32,53.90625
2000-10-17,16.19,0.32,50.59375
2000-10-18,15.94,0.32,49.8125
2000-10-19,17.5,0.32,54.6875
2000-10-20,17.78,0.32,55.5625
2000-10-23,17.38,0.32,54.31249999999999
2000-10-24,16.75,0.32,52.34375
2000-10-25,15.91,0.32,49.71875
2000-10-26,17.03,0.32,53.21875
2000-10-27,16.5,0.32,51.5625
2000-10-30,17.13,0.32,53.53124999999999
2000-10-31,17.44,0.32,54.5
2000-11-01,17.56,0.32,54.87499999999999
2000-11-02,18.25,0.32,57.03125
2000-11-03,17.75,0.32,55.46875
2000-11-06,17.69,0.32,55.28125
2000-11-07,18.28,0.32,57.125
2000-11-08,18.16,0.32,56.75
2000-11-09,18.0,0.32,56.25
2000-11-10,17.34,0.32,54.1875
2000-11-13,17.06,0.32,53.31249999999999
2000-11-14,17.94,0.32,56.0625
2000-11-15,18.03,0.32,56.34375
2000-11-16,17.66,0.32,55.1875
2000-11-17,18.0,0.32,56.25
2000-11-20,18.0,0.32,56.25
2000-11-21,17.84,0.32,55.75
2000-11-22,17.81,0.32,55.65624999999999
2000-11-24,17.97,0.32,56.15624999999999
2000-11-27,18.25,0.32,57.03125
2000-11-28,17.8,0.32,55.625
2000-11-29,17.44,0.32,54.5
2000-11-30,19.5,0.32,60.9375
2000-12-01,21.06,0.32,65.8125
2000-12-04,21.75,0.32,67.96875
2000-12-05,23.84,0.32,74.5
2000-12-06,23.0,0.32,71.875
2000-12-07,23.38,0.32,73.0625
2000-12-08,25.03,0.32,78.21875
2000-12-11,24.56,0.32,76.75
2000-12-12,23.91,0.32,74.71875
2000-12-13,22.72,0.32,71.0
2000-12-14,21.84,0.32,68.25
2000-12-15,20.13,0.32,62.90624999999999
2000-12-18,22.38,0.32,69.9375
2000-12-19,21.81,0.32,68.15625
2000-12-20,21.13,0.32,66.03125
2000-12-21,21.95,0.32,68.59375
2000-12-22,23.78,0.32,74.3125
2000-12-26,23.53,0.32,73.53125
2000-12-27,24.03,0.32,75.09375
2000-12-28,24.31,0.32,75.96875
2000-12-29,23.72,0.32,74.125
2001-01-02,22.09,0.32,69.03125
2001-01-03,25.13,0.32,78.53125
2001-01-04,23.78,0.32,74.3125
2001-01-05,24.0,0.32,75.0
2001-01-08,24.06,0.32,75.1875
2001-01-09,24.63,0.32,76.96875
2001-01-10,25.03,0.32,78.21875
2001-01-11,25.72,0.32,80.375
2001-01-12,25.78,0.32,80.5625
2001-01-16,25.13,0.32,78.53125
2001-01-17,25.41,0.32,79.40625
2001-01-18,24.97,0.32,78.03125
2001-01-19,26.59,0.32,83.09375
2001-01-22,27.53,0.32,86.03125
2001-01-23,27.56,0.32,86.125
2001-01-24,26.87,0.32,83.96875
2001-01-25,26.03,0.32,81.34375
2001-01-26,25.88,0.32,80.875
2001-01-29,26.72,0.32,83.5
2001-01-30,27.44,0.32,85.75
2001-01-31,26.0,0.32,81.25
2001-02-01,27.69,0.32,86.53125
2001-02-02,26.98,0.32,84.3125
2001-02-05,26.13,0.32,81.65625
2001-02-06,26.69,0.32,83.40625
2001-02-07,25.66,0.32,80.1875
2001-02-08,25.34,0.32,79.1875
2001-02-09,24.75,0.32,77.34375
2001-02-12,24.94,0.32,77.9375
2001-02-13,25.38,0.32,79.3125
2001-02-14,25.17,0.32,78.65625
2001-02-15,25.94,0.32,81.0625
2001-02-16,26.26,0.32,82.0625
2001-02-20,25.28,0.32,79.0
2001-02-21,24.5,0.32,76.5625
2001-02-22,26.44,0.32,82.625
2001-02-23,26.44,0.32,82.625
2001-02-26,28.81,0.32,90.03125
2001-02-27,28.06,0.32,87.6875
2001-02-28,27.16,0.32,84.875
2001-03-01,26.91,0.32,84.09375
2001-03-02,26.98,0.32,84.3125
2001-03-05,27.88,0.32,87.125
2001-03-06,29.53,0.32,92.28125
2001-03-07,30.94,0.32,96.6875
2001-03-08,30.09,0.32,94.03125
2001-03-09,29.0,0.32,90.625
2001-03-12,27.5,0.32,85.9375
2001-03-13,26.31,0.32,82.21875
2001-03-14,25.88,0.32,80.875
2001-03-15,25.38,0.32,79.3125
2001-03-16,24.63,0.32,76.96875
2001-03-19,24.09,0.32,75.28125
2001-03-20,24.19,0.32,75.59375
2001-03-21,22.78,0.32,71.1875
2001-03-22,22.41,0.32,70.03125
2001-03-23,23.16,0.32,72.375
2001-03-26,22.5,0.32,70.3125
2001-03-27,23.63,0.32,73.84375
2001-03-28,21.56,0.32,67.375
2001-03-29,23.25,0.32,72.65625
2001-03-30,23.47,0.32,73.34375
2001-04-02,23.0,0.32,71.875
2001-04-03,22.16,0.32,69.25
2001-04-04,22.81,0.32,71.28125
2001-04-05,23.97,0.32,74.90625
2001-04-06,23.84,0.32,74.5
2001-04-09,23.47,0.32,73.34375
2001-04-10,25.88,0.32,80.875
2001-04-11,26.25,0.32,82.03125
2001-04-12,26.62,0.32,83.1875
2001-04-16,24.83,0.32,77.59375
2001-04-17,22.45,0.32,70.15625
2001-04-18,25.97,0.32,81.15625
2001-04-19,26.51,0.32,82.84375
2001-04-20,26.05,0.32,81.40625
2001-04-23,25.34,0.32,79.1875
2001-04-24,25.5,0.32,79.6875
2001-04-25,25.93,0.32,81.03125
2001-04-26,26.17,0.32,81.78125
2001-04-27,27.47,0.32,85.84375
2001-04-30,28.72,0.32,89.75
2001-05-01,28.38,0.32,88.6875
2001-05-02,28.15,0.32,87.96875
2001-05-03,27.02,0.32,84.4375
2001-05-04,27.56,0.32,86.125
2001-05-07,27.74,0.32,86.6875
2001-05-08,28.29,0.32,88.40625
2001-05-09,27.4,0.32,85.625
2001-05-10,27.42,0.32,85.6875
2001-05-11,27.38,0.32,85.5625
2001-05-14,27.13,0.32,84.78125
2001-05-15,28.36,0.32,88.625
2001-05-16,29.5,0.32,92.1875
2001-05-17,30.25,0.32,94.53125
2001-05-18,29.99,0.32,93.71875
2001-05-21,30.41,0.32,95.03125
2001-05-22,31.04,0.32,97.0
2001-05-23,30.0,0.32,93.75
2001-05-24,31.38,0.32,98.0625
2001-05-25,30.68,0.32,95.875
2001-05-29,29.58,0.32,92.43749999999999
2001-05-30,28.59,0.32,89.34375
2001-05-31,28.44,0.32,88.875
2001-06-01,28.17,0.32,88.03125
2001-06-04,28.17,0.32,88.03125
2001-06-05,29.7,0.32,92.8125
2001-06-06,29.45,0.32,92.03125
2001-06-07,30.5,0.32,95.3125
2001-06-08,29.87,0.32,93.34375
2001-06-11,29.13,0.32,91.03125
2001-06-12,29.13,0.32,91.03125
2001-06-13,29.15,0.32,91.09375
2001-06-14,27.81,0.32,86.90625
2001-06-15,27.4,0.32,85.625
2001-06-18,27.41,0.32,85.65625
2001-06-19,28.98,0.32,90.5625
2001-06-20,27.42,0.32,85.6875
2001-06-21,26.18,0.32,81.8125
2001-06-22,25.91,0.32,80.96875
2001-06-25,26.25,0.32,82.03125
2001-06-26,25.4,0.32,79.375
2001-06-27,23.01,0.32,71.90625
2001-06-28,22.98,0.32,71.8125
2001-06-29,24.2,0.32,75.625
2001-07-02,23.25,0.32,72.65625
2001-07-03,22.98,0.32,71.8125
2001-07-05,22.54,0.32,70.4375
2001-07-06,22.68,0.32,70.875
2001-07-09,22.73,0.32,71.03125
2001-07-10,22.63,0.32,70.71875
2001-07-11,22.03,0.32,68.84375
2001-07-12,24.17,0.32,75.53125
2001-07-13,24.4,0.32,76.25
2001-07-16,24.15,0.32,75.46875
2001-07-17,24.5,0.32,76.5625
2001-07-18,25.13,0.32,78.53125
2001-07-19,26.1,0.32,81.5625
2001-07-20,25.58,0.32,79.9375
2001-07-23,25.18,0.32,78.6875
2001-07-24,25.13,0.32,78.53125
2001-07-25,24.7,0.32,77.1875
2001-07-26,25.03,0.32,78.21875
2001-07-27,25.26,0.32,78.9375
2001-07-30,25.48,0.32,79.625
2001-07-31,25.88,0.32,80.875
2001-08-01,27.06,0.32,84.5625
2001-08-02,26.76,0.32,83.625
2001-08-03,27.61,0.32,86.28125
2001-08-06,26.79,0.32,83.71875
2001-08-07,27.01,0.32,84.40625
2001-08-08,26.84,0.32,83.875
2001-08-09,26.75,0.32,83.59375
2001-08-10,26.15,0.32,81.71875
2001-08-13,26.16,0.32,81.75
2001-08-14,26.75,0.32,83.59375
2001-08-15,27.17,0.32,84.90625
2001-08-16,26.55,0.32,82.96875
2001-08-17,26.03,0.32,81.34375
2001-08-20,26.11,0.32,81.59375
2001-08-21,25.54,0.32,79.8125
2001-08-22,25.58,0.32,79.9375
2001-08-23,23.13,0.32,72.28125
2001-08-24,23.92,0.32,74.75
2001-08-27,23.84,0.32,74.5
2001-08-28,23.72,0.32,74.125
2001-08-29,23.11,0.32,72.21875
2001-08-30,22.73,0.32,71.03125
2001-08-31,23.07,0.32,72.09375
2001-09-04,22.74,0.32,71.0625
2001-09-05,23.28,0.32,72.75
2001-09-06,21.75,0.32,67.96875
2001-09-07,21.88,0.32,68.375
2001-09-10,22.0,0.32,68.75
2001-09-17,21.23,0.32,66.34375
2001-09-18,20.33,0.14,145.2142857142857
2001-09-19,19.5,0.14,139.28571428571428
2001-09-20,18.75,0.14,133.92857142857142
2001-09-21,18.52,0.14,132.28571428571428
2001-09-24,19.81,0.14,141.49999999999997
2001-09-25,20.15,0.14,143.92857142857142
2001-09-26,19.46,0.14,139.0
2001-09-27,19.88,0.14,141.99999999999997
2001-09-28,20.06,0.14,143.28571428571425
2001-10-01,19.42,0.14,138.71428571428572
2001-10-02,20.08,0.14,143.42857142857142
2001-10-03,21.75,0.14,155.35714285714283
2001-10-04,21.01,0.14,150.07142857142856
2001-10-05,20.47,0.14,146.2142857142857
2001-10-08,21.08,0.14,150.57142857142856
2001-10-09,21.17,0.14,151.21428571428572
2001-10-10,21.25,0.14,151.78571428571428
2001-10-11,21.18,0.14,151.28571428571428
2001-10-12,21.09,0.14,150.64285714285714
2001-10-15,21.66,0.14,154.7142857142857
2001-10-16,22.22,0.14,158.7142857142857
2001-10-17,22.89,0.14,163.5
2001-10-18,22.88,0.14,163.42857142857142
2001-10-19,23.58,0.14,168.4285714285714
2001-10-22,24.58,0.14,175.57142857142856
2001-10-23,24.89,0.14,177.78571428571428
2001-10-24,24.45,0.14,174.6428571428571
2001-10-25,24.51,0.14,175.07142857142856
2001-10-26,24.7,0.14,176.42857142857142
2001-10-29,23.66,0.14,168.99999999999997
2001-10-30,23.79,0.14,169.92857142857142
2001-10-31,23.5,0.14,167.85714285714283
2001-11-01,24.22,0.14,172.99999999999997
2001-11-02,23.93,0.14,170.92857142857142
2001-11-05,24.96,0.14,178.28571428571428
2001-11-06,26.28,0.14,187.7142857142857
2001-11-07,25.49,0.14,182.07142857142856
2001-11-08,24.96,0.14,178.28571428571428
2001-11-09,24.73,0.14,176.64285714285714
2001-11-12,24.91,0.14,177.92857142857142
2001-11-13,25.17,0.14,179.78571428571428
2001-11-14,25.43,0.14,181.6428571428571
2001-11-15,25.53,0.14,182.35714285714286
2001-11-16,25.76,0.14,184.0
2001-11-19,26.18,0.14,186.99999999999997
2001-11-20,26.42,0.14,188.71428571428572
2001-11-21,26.75,0.14,191.07142857142856
2001-11-23,27.05,0.14,193.2142857142857
2001-11-26,29.13,0.14,208.07142857142856
2001-11-27,28.42,0.14,203.0
2001-11-28,27.58,0.14,196.99999999999997
2001-11-29,27.63,0.14,197.35714285714283
2001-11-30,27.51,0.14,196.5
2001-12-03,27.7,0.14,197.85714285714283
2001-12-04,26.51,0.14,189.35714285714286
2001-12-05,27.5,0.14,196.42857142857142
2001-12-06,27.81,0.14,198.6428571428571
2001-12-07,27.76,0.14,198.28571428571428
2001-12-10,28.05,0.14,200.35714285714283
2001-12-11,27.65,0.14,197.49999999999997
2001-12-12,27.33,0.14,195.2142857142857
2001-12-13,27.2,0.14,194.28571428571425
2001-12-14,27.49,0.14,196.35714285714283
2001-12-17,28.08,0.14,200.57142857142853
2001-12-18,28.83,0.14,205.9285714285714
2001-12-19,28.96,0.14,206.85714285714283
2001-12-20,28.71,0.14,205.07142857142856
2001-12-21,29.24,0.14,208.85714285714283
2001-12-24,29.0,0.14,207.1428571428571
2001-12-26,29.34,0.14,209.57142857142856
2001-12-27,29.31,0.14,209.35714285714283
2001-12-28,29.85,0.14,213.2142857142857
2001-12-31,29.54,0.14,210.99999999999997
2002-01-02,29.43,0.14,210.2142857142857
2002-01-03,29.28,0.14,209.14285714285714
2002-01-04,29.0,0.14,207.1428571428571
2002-01-07,28.96,0.14,206.85714285714283
2002-01-08,29.15,0.14,208.2142857142857
2002-01-09,29.14,0.14,208.14285714285714
2002-01-10,28.9,0.14,206.4285714285714
2002-01-11,28.27,0.14,201.92857142857142
2002-01-14,27.61,0.14,197.2142857142857
2002-01-15,27.84,0.14,198.85714285714283
2002-01-16,26.7,0.14,190.7142857142857
2002-01-17,26.99,0.14,192.78571428571425
2002-01-18,26.65,0.14,190.35714285714283
2002-01-22,26.17,0.14,186.92857142857142
2002-01-23,26.92,0.14,192.28571428571428
2002-01-24,27.58,0.14,196.99999999999997
2002-01-25,26.93,0.14,192.35714285714283
2002-01-28,26.98,0.14,192.7142857142857
2002-01-29,26.34,0.14,188.1428571428571
2002-01-30,26.89,0.14,192.07142857142856
2002-01-31,25.94,0.14,185.28571428571428
2002-02-01,24.98,0.14,178.42857142857142
2002-02-04,26.03,0.14,185.92857142857142
2002-02-05,24.98,0.14,178.42857142857142
2002-02-06,24.36,0.14,173.99999999999997
2002-02-07,23.77,0.14,169.78571428571428
2002-02-08,24.68,0.14,176.28571428571428
2002-02-11,25.3,0.14,180.7142857142857
2002-02-12,25.56,0.14,182.57142857142856
2002-02-13,25.73,0.14,183.78571428571428
2002-02-14,25.73,0.14,183.78571428571428
2002-02-15,24.89,0.14,177.78571428571428
2002-02-19,24.27,0.14,173.35714285714283
2002-02-20,25.02,0.14,178.7142857142857
2002-02-21,22.84,0.14,163.14285714285714
2002-02-22,23.25,0.14,166.07142857142856
2002-02-25,24.33,0.14,173.78571428571425
2002-02-26,24.7,0.14,176.42857142857142
2002-02-27,24.06,0.14,171.85714285714283
2002-02-28,23.55,0.14,168.2142857142857
2002-03-01,24.74,0.14,176.7142857142857
2002-03-04,26.33,0.14,188.07142857142856
2002-03-05,26.42,0.14,188.71428571428572
2002-03-06,26.29,0.14,187.78571428571425
2002-03-07,25.81,0.14,184.35714285714283
2002-03-08,26.29,0.14,187.78571428571425
2002-03-11,27.61,0.14,197.2142857142857
2002-03-12,26.48,0.14,189.14285714285714
2002-03-13,25.9,0.14,184.99999999999997
2002-03-14,25.92,0.14,185.14285714285714
2002-03-15,25.7,0.14,183.57142857142856
2002-03-18,26.53,0.14,189.5
2002-03-19,26.86,0.14,191.85714285714283
2002-03-20,26.6,0.14,190.0
2002-03-21,26.87,0.14,191.92857142857142
2002-03-22,26.5,0.14,189.28571428571428
2002-03-25,25.92,0.14,185.14285714285714
2002-03-26,26.13,0.14,186.6428571428571
2002-03-27,26.66,0.14,190.42857142857142
2002-03-28,27.58,0.14,196.99999999999997
2002-04-01,26.98,0.14,192.7142857142857
2002-04-02,26.33,0.14,188.07142857142856
2002-04-03,25.45,0.14,181.78571428571425
2002-04-04,25.58,0.14,182.7142857142857
2002-04-05,25.05,0.14,178.92857142857142
2002-04-08,24.9,0.14,177.85714285714283
2002-04-09,24.43,0.14,174.49999999999997
2002-04-10,24.61,0.14,175.78571428571428
2002-04-11,23.64,0.14,168.85714285714283
2002-04-12,24.94,0.14,178.14285714285714
2002-04-15,24.9,0.14,177.85714285714283
2002-04-16,25.73,0.14,183.78571428571428
2002-04-17,25.93,0.14,185.2142857142857
2002-04-18,25.8,0.14,184.28571428571428
2002-04-19,25.34,0.14,180.99999999999997
2002-04-22,24.94,0.14,178.14285714285714
2002-04-23,24.52,0.14,175.1428571428571
2002-04-24,24.01,0.14,171.5
2002-04-25,23.83,0.14,170.2142857142857
2002-04-26,22.8,0.14,162.85714285714283
2002-04-29,22.1,0.14,157.85714285714286
2002-04-30,22.56,0.14,161.1428571428571
2002-05-01,21.86,0.14,156.1428571428571
2002-05-02,21.36,0.14,152.57142857142856
2002-05-03,20.86,0.14,148.99999999999997
2002-05-06,23.04,0.14,164.57142857142856
2002-05-07,23.76,0.14,169.71428571428572
2002-05-08,24.94,0.14,178.14285714285714
2002-05-09,24.76,0.14,176.85714285714286
2002-05-10,24.39,0.14,174.2142857142857
2002-05-13,24.78,0.14,177.0
2002-05-14,26.25,0.14,187.49999999999997
2002-05-15,26.29,0.14,187.78571428571425
2002-05-16,25.79,0.14,184.2142857142857
2002-05-17,26.2,0.14,187.1428571428571
2002-05-20,25.57,0.14,182.64285714285714
2002-05-21,25.45,0.14,181.78571428571425
2002-05-22,25.58,0.14,182.7142857142857
2002-05-23,26.08,0.14,186.28571428571425
2002-05-24,26.35,0.14,188.2142857142857
2002-05-28,25.74,0.14,183.85714285714283
2002-05-29,25.3,0.14,180.7142857142857
2002-05-30,25.5,0.14,182.14285714285714
2002-05-31,25.22,0.14,180.1428571428571
2002-06-03,24.49,0.14,174.9285714285714
2002-06-04,24.92,0.14,178.0
2002-06-05,24.82,0.14,177.28571428571428
2002-06-06,25.13,0.14,179.49999999999997
2002-06-07,25.22,0.14,180.1428571428571
2002-06-10,25.39,0.14,181.35714285714283
2002-06-11,24.93,0.14,178.07142857142856
2002-06-12,25.55,0.14,182.5
2002-06-13,25.06,0.14,178.99999999999997
2002-06-14,25.46,0.14,181.85714285714283
2002-06-17,26.55,0.14,189.64285714285714
2002-06-18,26.84,0.14,191.7142857142857
2002-06-19,27.65,0.14,197.49999999999997
2002-06-20,27.09,0.14,193.49999999999997
2002-06-21,27.2,0.14,194.28571428571425
2002-06-24,26.57,0.14,189.78571428571428
2002-06-25,26.44,0.14,188.85714285714286
2002-06-26,26.75,0.14,191.07142857142856
2002-06-27,27.35,0.14,195.35714285714286
2002-06-28,27.41,0.14,195.78571428571428
2002-07-01,26.53,0.14,189.5
2002-07-02,26.12,0.14,186.57142857142856
2002-07-03,26.62,0.14,190.14285714285714
2002-07-05,27.03,0.14,193.07142857142856
2002-07-08,26.19,0.14,187.07142857142856
2002-07-09,24.26,0.14,173.28571428571428
2002-07-10,23.82,0.14,170.14285714285714
2002-07-11,22.48,0.14,160.57142857142856
2002-07-12,22.71,0.14,162.2142857142857
2002-07-15,22.0,0.14,157.14285714285714
2002-07-16,22.75,0.14,162.49999999999997
2002-07-17,23.0,0.14,164.28571428571428
2002-07-18,22.55,0.14,161.07142857142856
2002-07-19,22.39,0.14,159.92857142857142
2002-07-22,21.96,0.14,156.85714285714286
2002-07-23,20.91,0.14,149.35714285714283
2002-07-24,21.47,0.14,153.35714285714283
2002-07-25,20.28,0.14,144.85714285714286
2002-07-26,20.72,0.14,147.99999999999997
2002-07-29,21.42,0.14,153.0
2002-07-30,21.54,0.14,153.85714285714283
2002-07-31,21.39,0.14,152.78571428571428
2002-08-01,20.48,0.14,146.28571428571428
2002-08-02,20.12,0.14,143.7142857142857
2002-08-05,19.29,0.14,137.78571428571428
2002-08-06,20.47,0.14,146.2142857142857
2002-08-07,20.34,0.14,145.28571428571428
2002-08-08,20.67,0.14,147.64285714285714
2002-08-09,20.6,0.14,147.14285714285714
2002-08-12,20.45,0.14,146.07142857142856
2002-08-13,19.55,0.14,139.64285714285714
2002-08-14,20.58,0.14,146.99999999999997
2002-08-15,21.08,0.14,150.57142857142856
2002-08-16,21.51,0.14,153.64285714285714
2002-08-19,22.73,0.14,162.35714285714283
2002-08-20,22.33,0.14,159.49999999999997
2002-08-21,22.0,0.14,157.14285714285714
2002-08-22,23.63,0.14,168.78571428571425
2002-08-23,22.9,0.14,163.57142857142856
2002-08-26,23.28,0.14,166.28571428571428
2002-08-27,22.28,0.14,159.14285714285714
2002-08-28,21.45,0.14,153.2142857142857
2002-08-29,21.94,0.14,156.71428571428572
2002-08-30,21.58,0.14,154.1428571428571
2002-09-03,20.79,0.14,148.49999999999997
