date,JBHT,JBHT_EPS,PE Ratio
2008-08-12,38.68,0.39,99.17948717948718
2008-08-13,38.41,0.39,98.48717948717947
2008-08-14,38.84,0.39,99.58974358974359
2008-08-15,39.46,0.39,101.17948717948718
2008-08-18,38.63,0.39,99.05128205128206
2008-08-19,36.88,0.39,94.56410256410257
2008-08-20,35.98,0.39,92.25641025641025
2008-08-21,35.19,0.39,90.23076923076923
2008-08-22,36.87,0.39,94.53846153846153
2008-08-25,35.6,0.39,91.28205128205128
2008-08-26,35.52,0.39,91.07692307692308
2008-08-27,35.16,0.39,90.15384615384615
2008-08-28,36.41,0.39,93.35897435897435
2008-08-29,36.45,0.39,93.46153846153847
2008-09-02,36.7,0.39,94.1025641025641
2008-09-03,37.18,0.39,95.33333333333333
2008-09-04,37.15,0.39,95.25641025641025
2008-09-05,37.09,0.39,95.1025641025641
2008-09-08,37.48,0.39,96.10256410256409
2008-09-09,36.63,0.39,93.92307692307692
2008-09-10,36.88,0.39,94.56410256410257
2008-09-11,37.73,0.39,96.74358974358974
2008-09-12,37.94,0.39,97.28205128205127
2008-09-15,38.62,0.39,99.02564102564102
2008-09-16,37.87,0.39,97.10256410256409
2008-09-17,35.52,0.39,91.07692307692308
2008-09-18,36.41,0.39,93.35897435897435
2008-09-19,36.33,0.39,93.15384615384615
2008-09-22,34.83,0.39,89.3076923076923
2008-09-23,34.15,0.39,87.56410256410255
2008-09-24,33.7,0.39,86.41025641025641
2008-09-25,33.53,0.39,85.97435897435898
2008-09-26,33.87,0.39,86.84615384615384
2008-09-29,31.25,0.39,80.12820512820512
2008-09-30,33.37,0.39,85.56410256410255
2008-10-01,33.35,0.39,85.51282051282051
2008-10-02,28.99,0.39,74.33333333333333
2008-10-03,28.82,0.39,73.8974358974359
2008-10-06,28.19,0.39,72.28205128205128
2008-10-07,26.7,0.39,68.46153846153845
2008-10-08,27.98,0.39,71.74358974358974
2008-10-09,26.02,0.39,66.71794871794872
2008-10-10,27.7,0.39,71.02564102564102
2008-10-13,28.75,0.39,73.71794871794872
2008-10-14,31.53,0.39,80.84615384615384
2008-10-15,29.99,0.39,76.8974358974359
2008-10-16,30.44,0.39,78.05128205128206
2008-10-17,28.6,0.39,73.33333333333333
2008-10-20,29.86,0.39,76.56410256410255
2008-10-21,28.23,0.39,72.38461538461539
2008-10-22,26.37,0.39,67.61538461538461
2008-10-23,25.55,0.39,65.51282051282051
2008-10-24,24.74,0.39,63.43589743589743
2008-10-27,24.4,0.39,62.564102564102555
2008-10-28,25.95,0.39,66.53846153846153
2008-10-29,27.21,0.39,69.76923076923077
2008-10-30,27.92,0.39,71.58974358974359
2008-10-31,28.43,0.47,60.48936170212766
2008-11-03,28.65,0.47,60.95744680851064
2008-11-04,29.21,0.47,62.14893617021277
2008-11-05,26.99,0.47,57.42553191489362
2008-11-06,25.65,0.47,54.57446808510638
2008-11-07,26.57,0.47,56.53191489361703
2008-11-10,26.42,0.47,56.21276595744681
2008-11-11,25.34,0.47,53.91489361702128
2008-11-12,24.56,0.47,52.255319148936174
2008-11-13,26.95,0.47,57.340425531914896
2008-11-14,24.71,0.47,52.57446808510639
2008-11-17,23.9,0.47,50.851063829787236
2008-11-18,24.18,0.47,51.4468085106383
2008-11-19,22.13,0.47,47.08510638297872
2008-11-20,22.24,0.47,47.319148936170215
2008-11-21,23.79,0.47,50.61702127659574
2008-11-24,25.08,0.47,53.361702127659576
2008-11-25,25.1,0.47,53.404255319148945
2008-11-26,25.75,0.47,54.787234042553195
2008-11-28,27.01,0.47,57.468085106382986
2008-12-01,24.45,0.47,52.02127659574468
2008-12-02,25.17,0.47,53.55319148936171
2008-12-03,26.09,0.47,55.51063829787234
2008-12-04,26.05,0.47,55.425531914893625
2008-12-05,26.43,0.47,56.23404255319149
2008-12-08,28.36,0.47,60.340425531914896
2008-12-09,24.92,0.47,53.02127659574469
2008-12-10,25.62,0.47,54.51063829787235
2008-12-11,23.03,0.47,49.00000000000001
2008-12-12,23.9,0.47,50.851063829787236
2008-12-15,23.53,0.47,50.06382978723405
2008-12-16,24.49,0.47,52.1063829787234
2008-12-17,25.44,0.47,54.12765957446809
2008-12-18,24.34,0.47,51.787234042553195
2008-12-19,24.71,0.47,52.57446808510639
2008-12-22,24.79,0.47,52.74468085106383
2008-12-23,24.59,0.47,52.319148936170215
2008-12-24,24.88,0.47,52.93617021276596
2008-12-26,25.0,0.47,53.19148936170213
2008-12-29,24.67,0.47,52.48936170212767
2008-12-30,25.38,0.47,54.0
2008-12-31,26.27,0.47,55.8936170212766
2009-01-02,26.72,0.47,56.851063829787236
2009-01-05,25.99,0.47,55.297872340425535
2009-01-06,26.59,0.47,56.57446808510639
2009-01-07,25.69,0.47,54.65957446808511
2009-01-08,25.8,0.47,54.8936170212766
2009-01-09,24.4,0.47,51.91489361702128
2009-01-12,23.22,0.47,49.40425531914894
2009-01-13,22.68,0.47,48.255319148936174
2009-01-14,22.14,0.47,47.10638297872341
2009-01-15,22.94,0.47,48.808510638297875
2009-01-16,21.77,0.47,46.319148936170215
2009-01-20,20.03,0.47,42.61702127659575
2009-01-21,20.69,0.47,44.02127659574469
2009-01-22,20.58,0.47,43.78723404255319
2009-01-23,20.27,0.47,43.12765957446808
2009-01-26,20.23,0.47,43.04255319148937
2009-01-27,21.34,0.47,45.40425531914894
2009-01-28,22.68,0.47,48.255319148936174
2009-01-29,22.51,0.47,47.893617021276604
2009-01-30,22.27,0.47,47.38297872340426
2009-02-02,21.97,0.47,46.74468085106383
2009-02-03,23.38,0.47,49.74468085106383
2009-02-04,23.28,0.47,49.53191489361703
2009-02-05,24.41,0.47,51.93617021276596
2009-02-06,25.86,0.47,55.02127659574468
2009-02-09,25.81,0.47,54.91489361702128
2009-02-10,24.39,0.47,51.8936170212766
2009-02-11,23.36,0.47,49.70212765957447
2009-02-12,23.08,0.47,49.1063829787234
2009-02-13,22.34,0.47,47.53191489361702
2009-02-17,21.84,0.47,46.46808510638298
2009-02-18,21.83,0.47,46.4468085106383
2009-02-19,21.52,0.47,45.787234042553195
2009-02-20,21.52,0.47,45.787234042553195
2009-02-23,21.03,0.47,44.74468085106383
2009-02-24,22.03,0.47,46.87234042553192
2009-02-25,21.28,0.47,45.276595744680854
2009-02-26,20.61,0.47,43.851063829787236
2009-02-27,20.38,0.41,49.707317073170735
2009-03-02,18.92,0.41,46.14634146341464
2009-03-03,19.0,0.41,46.34146341463415
2009-03-04,19.94,0.41,48.63414634146342
2009-03-05,19.18,0.41,46.78048780487805
2009-03-06,18.63,0.41,45.4390243902439
2009-03-09,18.59,0.41,45.34146341463415
2009-03-10,19.42,0.41,47.365853658536594
2009-03-11,20.61,0.41,50.268292682926834
2009-03-12,21.19,0.41,51.6829268292683
2009-03-13,21.74,0.41,53.02439024390244
2009-03-16,22.41,0.41,54.65853658536586
2009-03-17,23.3,0.41,56.82926829268293
2009-03-18,23.43,0.41,57.146341463414636
2009-03-19,23.13,0.41,56.41463414634146
2009-03-20,21.94,0.41,53.51219512195122
2009-03-23,23.52,0.41,57.36585365853659
2009-03-24,23.13,0.41,56.41463414634146
2009-03-25,23.29,0.41,56.80487804878049
2009-03-26,25.55,0.41,62.31707317073171
2009-03-27,24.77,0.41,60.41463414634146
2009-03-30,23.79,0.41,58.02439024390244
2009-03-31,24.11,0.41,58.80487804878049
2009-04-01,23.87,0.41,58.21951219512196
2009-04-02,25.89,0.41,63.146341463414636
2009-04-03,26.48,0.41,64.58536585365854
2009-04-06,25.96,0.41,63.31707317073171
2009-04-07,24.62,0.41,60.04878048780488
2009-04-08,25.29,0.41,61.6829268292683
2009-04-09,26.96,0.41,65.75609756097562
2009-04-13,26.69,0.41,65.09756097560977
2009-04-14,27.35,0.41,66.70731707317074
2009-04-15,27.09,0.41,66.07317073170732
2009-04-16,27.69,0.41,67.53658536585367
2009-04-17,27.56,0.41,67.21951219512195
2009-04-20,26.09,0.41,63.63414634146342
2009-04-21,27.13,0.41,66.17073170731707
2009-04-22,27.92,0.41,68.09756097560977
2009-04-23,27.72,0.41,67.60975609756098
2009-04-24,27.99,0.41,68.26829268292683
2009-04-27,26.89,0.41,65.58536585365854
2009-04-28,26.85,0.41,65.48780487804879
2009-04-29,27.6,0.24,115.00000000000001
2009-04-30,28.12,0.24,117.16666666666667
2009-05-01,27.46,0.24,114.41666666666667
2009-05-04,28.87,0.24,120.29166666666667
2009-05-05,27.96,0.24,116.50000000000001
2009-05-06,29.28,0.24,122.00000000000001
2009-05-07,28.48,0.24,118.66666666666667
2009-05-08,28.29,0.24,117.875
2009-05-11,27.7,0.24,115.41666666666667
2009-05-12,26.97,0.24,112.375
2009-05-13,25.66,0.24,106.91666666666667
2009-05-14,26.73,0.24,111.375
2009-05-15,26.9,0.24,112.08333333333333
2009-05-18,27.76,0.24,115.66666666666667
2009-05-19,28.07,0.24,116.95833333333334
2009-05-20,27.78,0.24,115.75000000000001
2009-05-21,26.68,0.24,111.16666666666667
2009-05-22,26.42,0.24,110.08333333333334
2009-05-26,28.49,0.24,118.70833333333333
2009-05-27,28.34,0.24,118.08333333333334
2009-05-28,29.09,0.24,121.20833333333334
2009-05-29,30.75,0.24,128.125
2009-06-01,31.97,0.24,133.20833333333334
2009-06-02,31.37,0.24,130.70833333333334
2009-06-03,31.71,0.24,132.125
2009-06-04,31.94,0.24,133.08333333333334
2009-06-05,31.98,0.24,133.25
2009-06-08,32.07,0.24,133.625
2009-06-09,32.92,0.24,137.16666666666669
2009-06-10,32.83,0.24,136.79166666666666
2009-06-11,32.52,0.24,135.50000000000003
2009-06-12,32.07,0.24,133.625
2009-06-15,31.16,0.24,129.83333333333334
2009-06-16,30.76,0.24,128.16666666666669
2009-06-17,31.17,0.24,129.875
2009-06-18,31.52,0.24,131.33333333333334
2009-06-19,31.41,0.24,130.875
2009-06-22,29.92,0.24,124.66666666666667
2009-06-23,29.59,0.24,123.29166666666667
2009-06-24,30.08,0.24,125.33333333333333
2009-06-25,30.94,0.24,128.91666666666669
2009-06-26,30.77,0.24,128.20833333333334
2009-06-29,30.44,0.24,126.83333333333334
2009-06-30,30.55,0.24,127.29166666666667
2009-07-01,30.66,0.24,127.75
2009-07-02,29.68,0.24,123.66666666666667
2009-07-06,29.68,0.24,123.66666666666667
2009-07-07,28.76,0.24,119.83333333333334
2009-07-08,28.71,0.24,119.62500000000001
2009-07-09,28.44,0.24,118.50000000000001
2009-07-10,29.0,0.24,120.83333333333334
2009-07-13,29.08,0.24,121.16666666666666
2009-07-14,29.62,0.24,123.41666666666667
2009-07-15,26.72,0.24,111.33333333333333
2009-07-16,27.43,0.24,114.29166666666667
2009-07-17,27.09,0.24,112.875
2009-07-20,26.98,0.24,112.41666666666667
2009-07-21,26.71,0.24,111.29166666666667
2009-07-22,26.76,0.24,111.50000000000001
2009-07-23,28.43,0.24,118.45833333333334
2009-07-24,28.7,0.24,119.58333333333333
2009-07-27,28.38,0.24,118.25
2009-07-28,27.72,0.24,115.5
2009-07-29,27.39,0.24,114.125
2009-07-30,27.78,0.24,115.75000000000001
2009-07-31,27.95,0.19,147.10526315789474
2009-08-03,29.01,0.19,152.6842105263158
2009-08-04,29.31,0.19,154.26315789473682
2009-08-05,28.77,0.19,151.42105263157893
2009-08-06,28.53,0.19,150.1578947368421
2009-08-07,30.17,0.19,158.78947368421052
2009-08-10,30.25,0.19,159.21052631578948
2009-08-11,30.48,0.19,160.42105263157896
2009-08-12,30.8,0.19,162.10526315789474
2009-08-13,30.52,0.19,160.6315789473684
2009-08-14,29.55,0.19,155.5263157894737
2009-08-17,27.98,0.19,147.26315789473685
2009-08-18,28.99,0.19,152.57894736842104
2009-08-19,29.21,0.19,153.73684210526315
2009-08-20,29.21,0.19,153.73684210526315
2009-08-21,30.0,0.19,157.89473684210526
2009-08-24,29.63,0.19,155.94736842105263
2009-08-25,30.03,0.19,158.05263157894737
2009-08-26,28.99,0.19,152.57894736842104
2009-08-27,28.72,0.19,151.1578947368421
2009-08-28,28.31,0.19,149.0
2009-08-31,28.03,0.19,147.5263157894737
2009-09-01,27.81,0.19,146.36842105263156
2009-09-02,28.14,0.19,148.10526315789474
2009-09-03,28.83,0.19,151.73684210526315
2009-09-04,29.06,0.19,152.94736842105263
2009-09-08,29.47,0.19,155.10526315789474
2009-09-09,29.75,0.19,156.57894736842104
2009-09-10,30.65,0.19,161.3157894736842
2009-09-11,32.0,0.19,168.42105263157896
2009-09-14,32.17,0.19,169.31578947368422
2009-09-15,32.06,0.19,168.73684210526318
2009-09-16,32.25,0.19,169.73684210526315
2009-09-17,32.21,0.19,169.5263157894737
2009-09-18,32.33,0.19,170.15789473684208
2009-09-21,31.95,0.19,168.1578947368421
2009-09-22,32.9,0.19,173.1578947368421
2009-09-23,32.62,0.19,171.68421052631578
2009-09-24,31.87,0.19,167.73684210526315
2009-09-25,31.67,0.19,166.6842105263158
2009-09-28,32.15,0.19,169.21052631578945
2009-09-29,31.69,0.19,166.78947368421052
2009-09-30,32.13,0.19,169.10526315789474
2009-10-01,31.8,0.19,167.3684210526316
2009-10-02,31.87,0.19,167.73684210526315
2009-10-05,32.44,0.19,170.73684210526315
2009-10-06,32.65,0.19,171.8421052631579
2009-10-07,32.56,0.19,171.3684210526316
2009-10-08,33.51,0.19,176.36842105263156
2009-10-09,33.78,0.19,177.78947368421052
2009-10-12,34.21,0.19,180.05263157894737
2009-10-13,33.68,0.19,177.26315789473685
2009-10-14,34.65,0.19,182.36842105263156
2009-10-15,34.3,0.19,180.52631578947367
2009-10-16,33.91,0.19,178.4736842105263
2009-10-19,33.93,0.19,178.57894736842104
2009-10-20,33.97,0.19,178.78947368421052
2009-10-21,32.81,0.19,172.6842105263158
2009-10-22,33.46,0.19,176.10526315789474
2009-10-23,32.67,0.19,171.94736842105263
2009-10-26,32.07,0.19,168.78947368421052
2009-10-27,31.64,0.19,166.5263157894737
2009-10-28,30.81,0.31,99.38709677419355
2009-10-29,31.13,0.31,100.41935483870968
2009-10-30,30.06,0.31,96.96774193548387
2009-11-02,30.12,0.31,97.16129032258065
2009-11-03,31.82,0.31,102.64516129032258
2009-11-04,31.52,0.31,101.6774193548387
2009-11-05,32.33,0.31,104.29032258064515
2009-11-06,31.55,0.31,101.7741935483871
2009-11-09,32.65,0.31,105.32258064516128
2009-11-10,32.49,0.31,104.80645161290323
2009-11-11,33.29,0.31,107.38709677419355
2009-11-12,32.02,0.31,103.29032258064517
2009-11-13,32.37,0.31,104.41935483870967
2009-11-16,33.51,0.31,108.09677419354838
2009-11-17,33.52,0.31,108.12903225806453
2009-11-18,32.97,0.31,106.35483870967742
2009-11-19,32.22,0.31,103.93548387096774
2009-11-20,32.01,0.31,103.25806451612902
2009-11-23,32.43,0.31,104.61290322580645
2009-11-24,32.28,0.31,104.12903225806453
2009-11-25,32.47,0.31,104.74193548387096
2009-11-27,31.88,0.31,102.83870967741936
2009-11-30,31.86,0.31,102.77419354838709
2009-12-01,32.41,0.31,104.54838709677418
2009-12-02,33.3,0.31,107.41935483870967
2009-12-03,33.23,0.31,107.19354838709677
2009-12-04,33.8,0.31,109.03225806451611
2009-12-07,32.89,0.31,106.09677419354838
2009-12-08,33.3,0.31,107.41935483870967
2009-12-09,33.98,0.31,109.61290322580645
2009-12-10,33.44,0.31,107.87096774193547
2009-12-11,33.68,0.31,108.64516129032258
2009-12-14,34.14,0.31,110.12903225806451
2009-12-15,33.74,0.31,108.83870967741936
2009-12-16,33.93,0.31,109.45161290322581
2009-12-17,33.68,0.31,108.64516129032258
2009-12-18,33.12,0.31,106.83870967741935
2009-12-21,33.44,0.31,107.87096774193547
2009-12-22,33.25,0.31,107.25806451612904
2009-12-23,33.24,0.31,107.22580645161291
2009-12-24,33.1,0.31,106.7741935483871
2009-12-28,33.08,0.31,106.70967741935483
2009-12-29,33.25,0.31,107.25806451612904
2009-12-30,33.13,0.31,106.87096774193549
2009-12-31,32.27,0.31,104.0967741935484
2010-01-04,33.06,0.31,106.64516129032259
2010-01-05,33.15,0.31,106.93548387096774
2010-01-06,32.95,0.31,106.29032258064517
2010-01-07,33.08,0.31,106.70967741935483
2010-01-08,34.04,0.31,109.80645161290322
2010-01-11,34.54,0.31,111.41935483870968
2010-01-12,33.71,0.31,108.74193548387098
2010-01-13,33.86,0.31,109.2258064516129
2010-01-14,34.7,0.31,111.93548387096776
2010-01-15,34.02,0.31,109.74193548387098
2010-01-19,33.9,0.31,109.35483870967741
2010-01-20,33.82,0.31,109.09677419354838
2010-01-21,32.92,0.31,106.19354838709678
2010-01-22,32.23,0.31,103.96774193548386
2010-01-25,32.4,0.31,104.51612903225806
2010-01-26,32.39,0.31,104.48387096774194
2010-01-27,32.83,0.31,105.9032258064516
2010-01-28,30.96,0.31,99.87096774193549
2010-01-29,30.66,0.31,98.90322580645162
2010-02-01,30.87,0.31,99.58064516129032
2010-02-02,30.66,0.31,98.90322580645162
2010-02-03,31.17,0.31,100.5483870967742
2010-02-04,30.29,0.31,97.70967741935483
2010-02-05,30.49,0.31,98.35483870967741
2010-02-08,30.43,0.31,98.16129032258064
2010-02-09,30.68,0.31,98.96774193548387
2010-02-10,31.45,0.31,101.45161290322581
2010-02-11,31.57,0.31,101.83870967741936
2010-02-12,31.68,0.31,102.19354838709677
2010-02-16,32.09,0.31,103.51612903225808
2010-02-17,32.66,0.31,105.35483870967741
2010-02-18,32.35,0.31,104.35483870967742
2010-02-19,32.95,0.31,106.29032258064517
2010-02-22,33.4,0.31,107.74193548387096
2010-02-23,33.45,0.31,107.90322580645163
2010-02-24,34.21,0.31,110.35483870967742
2010-02-25,34.72,0.31,112.0
2010-02-26,35.48,0.32,110.87499999999999
2010-03-01,34.93,0.32,109.15625
2010-03-02,35.1,0.32,109.6875
2010-03-03,34.6,0.32,108.125
2010-03-04,34.3,0.32,107.18749999999999
2010-03-05,34.98,0.32,109.31249999999999
2010-03-08,35.27,0.32,110.21875000000001
2010-03-09,36.15,0.32,112.96875
2010-03-10,35.78,0.32,111.8125
2010-03-11,35.62,0.32,111.31249999999999
2010-03-12,35.41,0.32,110.65624999999999
2010-03-15,35.69,0.32,111.53124999999999
2010-03-16,36.54,0.32,114.1875
2010-03-17,36.02,0.32,112.56250000000001
2010-03-18,36.35,0.32,113.59375
2010-03-19,35.91,0.32,112.21874999999999
2010-03-22,36.26,0.32,113.31249999999999
2010-03-23,36.54,0.32,114.1875
2010-03-24,36.38,0.32,113.6875
2010-03-25,35.76,0.32,111.74999999999999
2010-03-26,35.64,0.32,111.375
2010-03-29,35.64,0.32,111.375
2010-03-30,35.69,0.32,111.53124999999999
2010-03-31,35.88,0.32,112.125
2010-04-01,35.61,0.32,111.28125
2010-04-05,35.67,0.32,111.46875
2010-04-06,35.88,0.32,112.125
2010-04-07,35.07,0.32,109.59375
2010-04-08,35.98,0.32,112.43749999999999
2010-04-09,36.1,0.32,112.8125
2010-04-12,36.04,0.32,112.625
2010-04-13,36.23,0.32,113.21874999999999
2010-04-14,37.05,0.32,115.78124999999999
2010-04-15,37.69,0.32,117.78124999999999
2010-04-16,36.95,0.32,115.46875
2010-04-19,37.04,0.32,115.75
2010-04-20,36.59,0.32,114.34375000000001
2010-04-21,36.67,0.32,114.59375
2010-04-22,36.95,0.32,115.46875
2010-04-23,37.46,0.32,117.0625
2010-04-26,37.39,0.32,116.84375
2010-04-27,36.68,0.32,114.625
2010-04-28,36.85,0.32,115.15625
2010-04-29,37.66,0.29,129.86206896551724
2010-04-30,36.8,0.29,126.89655172413794
2010-05-03,37.7,0.29,130.00000000000003
2010-05-04,36.2,0.29,124.82758620689657
2010-05-05,36.15,0.29,124.65517241379311
2010-05-06,34.88,0.29,120.27586206896554
2010-05-07,34.04,0.29,117.37931034482759
2010-05-10,35.11,0.29,121.06896551724138
2010-05-11,36.17,0.29,124.72413793103449
2010-05-12,35.6,0.29,122.75862068965519
2010-05-13,35.32,0.29,121.79310344827587
2010-05-14,35.07,0.29,120.93103448275863
2010-05-17,35.81,0.29,123.48275862068967
2010-05-18,35.45,0.29,122.24137931034484
2010-05-19,35.28,0.29,121.65517241379311
2010-05-20,33.19,0.29,114.44827586206897
2010-05-21,33.68,0.29,116.13793103448276
2010-05-24,33.7,0.29,116.20689655172416
2010-05-25,33.53,0.29,115.62068965517243
2010-05-26,33.81,0.29,116.58620689655174
2010-05-27,34.77,0.29,119.89655172413795
2010-05-28,34.53,0.29,119.0689655172414
2010-06-01,33.49,0.29,115.48275862068967
2010-06-02,34.35,0.29,118.44827586206898
2010-06-03,34.5,0.29,118.96551724137932
2010-06-04,33.28,0.29,114.75862068965519
2010-06-07,32.48,0.29,112.0
2010-06-08,32.48,0.29,112.0
2010-06-09,32.2,0.29,111.03448275862071
2010-06-10,33.66,0.29,116.06896551724138
2010-06-11,33.74,0.29,116.34482758620692
2010-06-14,34.9,0.29,120.3448275862069
2010-06-15,35.82,0.29,123.51724137931035
2010-06-16,35.22,0.29,121.44827586206897
2010-06-17,35.12,0.29,121.10344827586206
2010-06-18,35.0,0.29,120.68965517241381
2010-06-21,34.56,0.29,119.17241379310346
2010-06-22,33.07,0.29,114.0344827586207
2010-06-23,33.45,0.29,115.34482758620692
2010-06-24,33.42,0.29,115.24137931034484
2010-06-25,33.55,0.29,115.6896551724138
2010-06-28,33.7,0.29,116.20689655172416
2010-06-29,33.08,0.29,114.06896551724138
2010-06-30,32.67,0.29,112.65517241379311
2010-07-01,33.04,0.29,113.93103448275862
2010-07-02,32.71,0.29,112.79310344827587
2010-07-06,32.28,0.29,111.31034482758622
2010-07-07,33.5,0.29,115.51724137931035
2010-07-08,34.03,0.29,117.3448275862069
2010-07-09,34.31,0.29,118.31034482758622
2010-07-12,34.37,0.29,118.51724137931035
2010-07-13,35.17,0.29,121.27586206896554
2010-07-14,35.01,0.29,120.72413793103449
2010-07-15,34.78,0.29,119.93103448275863
2010-07-16,35.1,0.29,121.0344827586207
2010-07-19,35.2,0.29,121.3793103448276
2010-07-20,35.4,0.29,122.06896551724138
2010-07-21,34.5,0.29,118.96551724137932
2010-07-22,35.2,0.29,121.3793103448276
2010-07-23,35.5,0.29,122.41379310344828
2010-07-26,36.12,0.29,124.55172413793103
2010-07-27,35.73,0.29,123.20689655172414
2010-07-28,35.5,0.29,122.41379310344828
2010-07-29,35.57,0.29,122.65517241379311
2010-07-30,35.49,0.4,88.725
2010-08-02,36.09,0.4,90.22500000000001
2010-08-03,35.53,0.4,88.825
2010-08-04,36.41,0.4,91.02499999999999
2010-08-05,35.82,0.4,89.55
2010-08-06,35.22,0.4,88.05
2010-08-09,35.64,0.4,89.1
2010-08-10,35.03,0.4,87.575
2010-08-11,33.62,0.4,84.04999999999998
2010-08-12,33.68,0.4,84.19999999999999
2010-08-13,33.08,0.4,82.69999999999999
2010-08-16,33.06,0.4,82.65
2010-08-17,33.97,0.4,84.925
2010-08-18,34.12,0.4,85.29999999999998
2010-08-19,33.66,0.4,84.14999999999999
2010-08-20,33.73,0.4,84.32499999999999
2010-08-23,33.53,0.4,83.825
2010-08-24,32.68,0.4,81.69999999999999
2010-08-25,32.66,0.4,81.64999999999999
2010-08-26,32.64,0.4,81.6
2010-08-27,33.62,0.4,84.04999999999998
2010-08-30,32.79,0.4,81.975
2010-08-31,32.75,0.4,81.875
2010-09-01,34.25,0.4,85.625
2010-09-02,34.61,0.4,86.52499999999999
2010-09-03,34.51,0.4,86.27499999999999
2010-09-07,34.22,0.4,85.55
2010-09-08,34.38,0.4,85.95
2010-09-09,34.03,0.4,85.075
2010-09-10,34.02,0.4,85.05
2010-09-13,34.74,0.4,86.85
2010-09-14,34.77,0.4,86.925
2010-09-15,35.19,0.4,87.975
2010-09-16,35.0,0.4,87.5
2010-09-17,35.26,0.4,88.14999999999999
2010-09-20,35.33,0.4,88.32499999999999
2010-09-21,35.57,0.4,88.925
2010-09-22,35.38,0.4,88.45
2010-09-23,34.66,0.4,86.64999999999999
2010-09-24,36.13,0.4,90.325
2010-09-27,35.12,0.4,87.79999999999998
2010-09-28,35.39,0.4,88.475
2010-09-29,35.3,0.4,88.24999999999999
2010-09-30,34.7,0.4,86.75
2010-10-01,34.54,0.4,86.35
2010-10-04,34.07,0.4,85.175
