date,ABC,ABC_EPS,PE Ratio
2011-05-11,42.21,0.77,54.81818181818182
2011-05-12,42.44,0.77,55.116883116883116
2011-05-13,42.04,0.77,54.59740259740259
2011-05-16,42.27,0.77,54.8961038961039
2011-05-17,42.04,0.77,54.59740259740259
2011-05-18,41.84,0.77,54.337662337662344
2011-05-19,41.83,0.77,54.32467532467532
2011-05-20,41.59,0.77,54.01298701298702
2011-05-23,41.35,0.77,53.701298701298704
2011-05-24,40.91,0.77,53.12987012987013
2011-05-25,41.52,0.77,53.922077922077925
2011-05-26,41.43,0.77,53.8051948051948
2011-05-27,41.06,0.77,53.324675324675326
2011-05-31,41.22,0.77,53.53246753246753
2011-06-01,40.71,0.77,52.87012987012987
2011-06-02,40.75,0.77,52.92207792207792
2011-06-03,40.35,0.77,52.4025974025974
2011-06-06,40.45,0.77,52.532467532467535
2011-06-07,40.91,0.77,53.12987012987013
2011-06-08,40.97,0.77,53.2077922077922
2011-06-09,41.54,0.77,53.94805194805195
2011-06-10,41.12,0.77,53.4025974025974
2011-06-13,40.8,0.77,52.98701298701298
2011-06-14,41.24,0.77,53.55844155844156
2011-06-15,41.04,0.77,53.298701298701296
2011-06-16,41.06,0.77,53.324675324675326
2011-06-17,41.0,0.77,53.246753246753244
2011-06-20,41.39,0.77,53.75324675324675
2011-06-21,41.58,0.77,54.0
2011-06-22,41.23,0.77,53.54545454545454
2011-06-23,41.31,0.77,53.64935064935065
2011-06-24,40.14,0.77,52.12987012987013
2011-06-27,40.65,0.77,52.79220779220779
2011-06-28,41.4,0.77,53.76623376623376
2011-06-29,41.09,0.77,53.36363636363637
2011-06-30,41.4,0.77,53.76623376623376
2011-07-01,42.12,0.77,54.7012987012987
2011-07-05,42.28,0.77,54.90909090909091
2011-07-06,43.09,0.77,55.961038961038966
2011-07-07,43.05,0.77,55.90909090909091
2011-07-08,42.65,0.77,55.38961038961039
2011-07-11,42.31,0.77,54.94805194805195
2011-07-12,42.28,0.77,54.90909090909091
2011-07-13,42.32,0.77,54.96103896103896
2011-07-14,42.22,0.77,54.83116883116883
2011-07-15,41.99,0.77,54.532467532467535
2011-07-18,41.2,0.77,53.506493506493506
2011-07-19,41.85,0.77,54.35064935064935
2011-07-20,41.75,0.77,54.22077922077922
2011-07-21,39.26,0.77,50.98701298701298
2011-07-22,40.52,0.77,52.62337662337663
2011-07-25,40.35,0.77,52.4025974025974
2011-07-26,39.93,0.77,51.857142857142854
2011-07-27,39.01,0.77,50.662337662337656
2011-07-28,38.72,0.77,50.285714285714285
2011-07-29,38.31,0.77,49.753246753246756
2011-08-01,37.73,0.77,48.99999999999999
2011-08-02,37.73,0.77,48.99999999999999
2011-08-03,38.16,0.77,49.55844155844155
2011-08-04,36.26,0.77,47.090909090909086
2011-08-05,36.81,0.77,47.80519480519481
2011-08-08,34.63,0.61,56.770491803278695
2011-08-09,36.63,0.61,60.04918032786886
2011-08-10,35.24,0.61,57.770491803278695
2011-08-11,37.44,0.61,61.377049180327866
2011-08-12,38.3,0.61,62.78688524590164
2011-08-15,38.89,0.61,63.75409836065574
2011-08-16,38.5,0.61,63.114754098360656
2011-08-17,38.69,0.61,63.42622950819672
2011-08-18,37.69,0.61,61.78688524590164
2011-08-19,37.54,0.61,61.540983606557376
2011-08-22,37.39,0.61,61.295081967213115
2011-08-23,38.26,0.61,62.721311475409834
2011-08-24,38.19,0.61,62.60655737704918
2011-08-25,37.58,0.61,61.60655737704918
2011-08-26,38.48,0.61,63.08196721311475
2011-08-29,39.23,0.61,64.31147540983606
2011-08-30,39.27,0.61,64.37704918032787
2011-08-31,39.58,0.61,64.88524590163934
2011-09-01,39.48,0.61,64.72131147540983
2011-09-02,38.81,0.61,63.622950819672134
2011-09-06,39.07,0.61,64.04918032786885
2011-09-07,39.97,0.61,65.52459016393442
2011-09-08,39.74,0.61,65.14754098360656
2011-09-09,38.4,0.61,62.950819672131146
2011-09-12,38.08,0.61,62.42622950819672
2011-09-13,38.52,0.61,63.14754098360656
2011-09-14,39.17,0.61,64.21311475409837
2011-09-15,38.58,0.61,63.24590163934426
2011-09-16,39.31,0.61,64.44262295081968
2011-09-19,39.41,0.61,64.60655737704917
2011-09-20,39.69,0.61,65.0655737704918
2011-09-21,38.37,0.61,62.90163934426229
2011-09-22,38.0,0.61,62.295081967213115
2011-09-23,37.76,0.61,61.90163934426229
2011-09-26,38.91,0.61,63.78688524590164
2011-09-27,39.16,0.61,64.1967213114754
2011-09-28,38.6,0.61,63.278688524590166
2011-09-29,37.72,0.61,61.83606557377049
2011-09-30,37.27,0.61,61.098360655737714
2011-10-03,35.74,0.61,58.590163934426236
2011-10-04,35.92,0.61,58.88524590163935
2011-10-05,36.38,0.61,59.63934426229509
2011-10-06,36.1,0.61,59.180327868852466
2011-10-07,35.78,0.61,58.65573770491804
2011-10-10,37.08,0.61,60.78688524590164
2011-10-11,37.01,0.61,60.67213114754098
2011-10-12,37.62,0.61,61.67213114754098
2011-10-13,37.94,0.61,62.19672131147541
2011-10-14,38.18,0.61,62.59016393442623
2011-10-17,37.89,0.61,62.114754098360656
2011-10-18,38.36,0.61,62.885245901639344
2011-10-19,38.19,0.61,62.60655737704918
2011-10-20,38.75,0.61,63.52459016393443
2011-10-21,39.71,0.61,65.09836065573771
2011-10-24,40.65,0.61,66.63934426229508
2011-10-25,39.6,0.61,64.91803278688525
2011-10-26,40.9,0.61,67.04918032786885
2011-10-27,41.98,0.61,68.81967213114754
2011-10-28,42.08,0.61,68.98360655737704
2011-10-31,40.8,0.61,66.88524590163934
2011-11-01,40.04,0.61,65.63934426229508
2011-11-02,39.87,0.61,65.36065573770492
2011-11-03,39.92,0.61,65.44262295081968
2011-11-04,39.22,0.61,64.29508196721311
2011-11-07,39.72,0.61,65.11475409836065
2011-11-08,39.58,0.61,64.88524590163934
2011-11-09,38.23,0.61,62.67213114754098
2011-11-10,38.73,0.61,63.49180327868852
2011-11-11,39.67,0.61,65.03278688524591
2011-11-14,39.19,0.61,64.24590163934425
2011-11-15,39.35,0.61,64.50819672131148
2011-11-16,38.08,0.61,62.42622950819672
2011-11-17,37.52,0.61,61.508196721311485
2011-11-18,37.28,0.61,61.114754098360656
2011-11-21,36.72,0.61,60.19672131147541
2011-11-22,36.63,0.58,63.15517241379311
2011-11-23,36.37,0.58,62.706896551724135
2011-11-25,35.98,0.58,62.03448275862069
2011-11-28,36.44,0.58,62.827586206896555
2011-11-29,36.38,0.58,62.72413793103449
2011-11-30,37.15,0.58,64.05172413793103
2011-12-01,37.24,0.58,64.20689655172414
2011-12-02,37.01,0.58,63.810344827586206
2011-12-05,36.61,0.58,63.12068965517242
2011-12-06,36.44,0.58,62.827586206896555
2011-12-07,36.59,0.58,63.08620689655174
2011-12-08,36.28,0.58,62.55172413793104
2011-12-09,36.37,0.58,62.706896551724135
2011-12-12,35.84,0.58,61.79310344827587
2011-12-13,35.86,0.58,61.827586206896555
2011-12-14,35.57,0.58,61.327586206896555
2011-12-15,35.8,0.58,61.724137931034484
2011-12-16,36.75,0.58,63.362068965517246
2011-12-19,36.47,0.58,62.87931034482759
2011-12-20,37.1,0.58,63.96551724137932
2011-12-21,37.04,0.58,63.862068965517246
2011-12-22,37.08,0.58,63.93103448275862
2011-12-23,37.42,0.58,64.51724137931035
2011-12-27,37.71,0.58,65.01724137931035
2011-12-28,36.83,0.58,63.5
2011-12-29,37.33,0.58,64.36206896551724
2011-12-30,37.19,0.58,64.12068965517241
2012-01-03,38.07,0.58,65.63793103448276
2012-01-04,38.2,0.58,65.86206896551725
2012-01-05,38.49,0.58,66.36206896551725
2012-01-06,38.59,0.58,66.5344827586207
2012-01-09,38.57,0.58,66.5
2012-01-10,39.01,0.58,67.25862068965517
2012-01-11,38.61,0.58,66.56896551724138
2012-01-12,38.84,0.58,66.96551724137932
2012-01-13,37.8,0.58,65.17241379310344
2012-01-17,38.3,0.58,66.03448275862068
2012-01-18,39.04,0.58,67.3103448275862
2012-01-19,39.4,0.58,67.93103448275862
2012-01-20,40.09,0.58,69.12068965517243
2012-01-23,39.8,0.58,68.62068965517241
2012-01-24,39.55,0.58,68.1896551724138
2012-01-25,39.72,0.58,68.48275862068965
2012-01-26,39.0,0.58,67.24137931034483
2012-01-27,38.98,0.58,67.20689655172414
2012-01-30,38.82,0.58,66.93103448275862
2012-01-31,38.97,0.58,67.1896551724138
2012-02-01,39.81,0.58,68.63793103448276
2012-02-02,39.34,0.58,67.82758620689657
2012-02-03,39.23,0.58,67.63793103448276
2012-02-06,38.98,0.58,67.20689655172414
2012-02-07,38.87,0.62,62.69354838709677
2012-02-08,39.35,0.62,63.46774193548387
2012-02-09,38.97,0.62,62.854838709677416
2012-02-10,38.6,0.62,62.25806451612903
2012-02-13,37.21,0.62,60.016129032258064
2012-02-14,37.55,0.62,60.564516129032256
2012-02-15,36.71,0.62,59.20967741935484
2012-02-16,36.96,0.62,59.612903225806456
2012-02-17,36.68,0.62,59.16129032258065
2012-02-21,36.19,0.62,58.37096774193548
2012-02-22,36.8,0.62,59.354838709677416
2012-02-23,37.44,0.62,60.387096774193544
2012-02-24,37.7,0.62,60.80645161290323
2012-02-27,37.7,0.62,60.80645161290323
2012-02-28,37.7,0.62,60.80645161290323
2012-02-29,37.37,0.62,60.274193548387096
2012-03-01,37.3,0.62,60.16129032258064
2012-03-02,36.59,0.62,59.01612903225807
2012-03-05,36.55,0.62,58.9516129032258
2012-03-06,36.28,0.62,58.516129032258064
2012-03-07,36.85,0.62,59.435483870967744
2012-03-08,37.45,0.62,60.403225806451616
2012-03-09,37.86,0.62,61.064516129032256
2012-03-12,37.74,0.62,60.87096774193549
2012-03-13,38.02,0.62,61.322580645161295
2012-03-14,38.24,0.62,61.67741935483871
2012-03-15,37.91,0.62,61.14516129032258
2012-03-16,38.32,0.62,61.806451612903224
2012-03-19,38.56,0.62,62.193548387096776
2012-03-20,38.81,0.62,62.59677419354839
2012-03-21,38.56,0.62,62.193548387096776
2012-03-22,38.29,0.62,61.75806451612903
2012-03-23,38.96,0.62,62.83870967741936
2012-03-26,39.6,0.62,63.87096774193549
2012-03-27,39.48,0.62,63.677419354838705
2012-03-28,39.08,0.62,63.03225806451613
2012-03-29,39.2,0.62,63.22580645161291
2012-03-30,39.66,0.62,63.967741935483865
2012-04-02,39.19,0.62,63.20967741935483
2012-04-03,38.68,0.62,62.38709677419355
2012-04-04,38.48,0.62,62.064516129032256
2012-04-05,38.22,0.62,61.64516129032258
2012-04-09,38.44,0.62,62.0
2012-04-10,38.39,0.62,61.91935483870968
2012-04-11,38.78,0.62,62.5483870967742
2012-04-12,38.81,0.62,62.59677419354839
2012-04-13,37.53,0.62,60.53225806451613
2012-04-16,37.48,0.62,60.4516129032258
2012-04-17,38.22,0.62,61.64516129032258
2012-04-18,37.45,0.62,60.403225806451616
2012-04-19,37.48,0.62,60.4516129032258
2012-04-20,37.75,0.62,60.88709677419355
2012-04-23,37.49,0.62,60.46774193548387
2012-04-24,37.5,0.62,60.483870967741936
2012-04-25,37.85,0.62,61.0483870967742
2012-04-26,36.97,0.62,59.62903225806451
2012-04-27,36.9,0.62,59.516129032258064
2012-04-30,37.21,0.62,60.016129032258064
2012-05-01,37.3,0.62,60.16129032258064
2012-05-02,37.21,0.62,60.016129032258064
2012-05-03,36.55,0.62,58.9516129032258
2012-05-04,36.17,0.62,58.33870967741936
2012-05-07,35.95,0.62,57.98387096774194
2012-05-08,36.16,0.62,58.32258064516129
2012-05-09,36.01,0.62,58.08064516129032
2012-05-10,36.58,0.86,42.53488372093023
2012-05-11,36.62,0.86,42.581395348837205
2012-05-14,36.65,0.86,42.616279069767444
2012-05-15,36.4,0.86,42.325581395348834
2012-05-16,36.7,0.86,42.674418604651166
2012-05-17,36.44,0.86,42.372093023255815
2012-05-18,35.99,0.86,41.84883720930233
2012-05-21,36.08,0.86,41.95348837209302
2012-05-22,36.25,0.86,42.151162790697676
2012-05-23,36.31,0.86,42.220930232558146
2012-05-24,36.46,0.86,42.395348837209305
2012-05-25,36.9,0.86,42.906976744186046
2012-05-29,36.51,0.86,42.45348837209302
2012-05-30,36.85,0.86,42.848837209302324
2012-05-31,36.99,0.86,43.01162790697675
2012-06-01,36.28,0.86,42.18604651162791
2012-06-04,36.41,0.86,42.337209302325576
2012-06-05,36.75,0.86,42.73255813953489
2012-06-06,37.29,0.86,43.360465116279066
2012-06-07,36.98,0.86,43.0
2012-06-08,37.06,0.86,43.093023255813954
2012-06-11,36.46,0.86,42.395348837209305
2012-06-12,37.0,0.86,43.02325581395349
2012-06-13,36.45,0.86,42.38372093023256
2012-06-14,36.96,0.86,42.97674418604651
2012-06-15,37.29,0.86,43.360465116279066
2012-06-18,37.81,0.86,43.96511627906977
2012-06-19,38.04,0.86,44.23255813953488
2012-06-20,37.96,0.86,44.139534883720934
2012-06-21,37.69,0.86,43.825581395348834
2012-06-22,37.93,0.86,44.104651162790695
2012-06-25,37.75,0.86,43.895348837209305
2012-06-26,37.71,0.86,43.848837209302324
2012-06-27,38.13,0.86,44.33720930232558
2012-06-28,38.74,0.86,45.04651162790698
2012-06-29,39.35,0.86,45.75581395348838
2012-07-02,39.85,0.86,46.33720930232558
2012-07-03,39.78,0.86,46.25581395348837
2012-07-05,39.46,0.86,45.88372093023256
2012-07-06,38.76,0.86,45.06976744186046
2012-07-09,38.9,0.86,45.23255813953488
2012-07-10,38.94,0.86,45.27906976744186
2012-07-11,39.29,0.86,45.68604651162791
2012-07-12,39.16,0.86,45.53488372093023
2012-07-13,39.64,0.86,46.093023255813954
2012-07-16,39.41,0.86,45.825581395348834
2012-07-17,39.79,0.86,46.26744186046512
2012-07-18,39.75,0.86,46.22093023255814
2012-07-19,39.73,0.86,46.19767441860465
2012-07-20,39.21,0.86,45.593023255813954
2012-07-23,38.65,0.86,44.94186046511628
2012-07-24,38.2,0.86,44.418604651162795
2012-07-25,37.95,0.86,44.12790697674419
2012-07-26,37.96,0.86,44.139534883720934
2012-07-27,38.66,0.86,44.95348837209302
2012-07-30,38.53,0.86,44.80232558139535
2012-07-31,39.7,0.86,46.162790697674424
2012-08-01,39.34,0.86,45.74418604651163
2012-08-02,38.87,0.86,45.19767441860465
2012-08-03,39.39,0.86,45.80232558139535
2012-08-06,39.22,0.86,45.604651162790695
2012-08-07,39.34,0.86,45.74418604651163
2012-08-08,38.7,0.86,45.00000000000001
2012-08-09,38.69,0.75,51.586666666666666
2012-08-10,38.69,0.75,51.586666666666666
2012-08-13,38.59,0.75,51.45333333333334
2012-08-14,38.29,0.75,51.053333333333335
2012-08-15,38.02,0.75,50.693333333333335
2012-08-16,37.58,0.75,50.10666666666666
2012-08-17,37.54,0.75,50.053333333333335
2012-08-20,37.71,0.75,50.28
2012-08-21,37.56,0.75,50.080000000000005
2012-08-22,37.92,0.75,50.56
2012-08-23,37.98,0.75,50.63999999999999
2012-08-24,38.1,0.75,50.800000000000004
2012-08-27,37.94,0.75,50.586666666666666
2012-08-28,37.5,0.75,50.0
2012-08-29,37.65,0.75,50.199999999999996
2012-08-30,38.1,0.75,50.800000000000004
2012-08-31,38.52,0.75,51.36000000000001
2012-09-04,38.78,0.75,51.70666666666667
2012-09-05,38.18,0.75,50.906666666666666
2012-09-06,38.64,0.75,51.52
2012-09-07,38.18,0.75,50.906666666666666
2012-09-10,38.03,0.75,50.70666666666667
2012-09-11,37.77,0.75,50.36000000000001
2012-09-12,37.9,0.75,50.53333333333333
2012-09-13,38.06,0.75,50.74666666666667
2012-09-14,37.36,0.75,49.81333333333333
2012-09-17,38.02,0.75,50.693333333333335
2012-09-18,38.31,0.75,51.080000000000005
2012-09-19,38.17,0.75,50.89333333333334
2012-09-20,38.33,0.75,51.10666666666666
2012-09-21,38.97,0.75,51.96
2012-09-24,39.36,0.75,52.48
2012-09-25,38.85,0.75,51.800000000000004
2012-09-26,38.65,0.75,51.53333333333333
2012-09-27,39.02,0.75,52.02666666666667
2012-09-28,38.71,0.75,51.61333333333334
2012-10-01,38.99,0.75,51.98666666666667
2012-10-02,39.03,0.75,52.04
2012-10-03,39.06,0.75,52.080000000000005
2012-10-04,39.36,0.75,52.48
2012-10-05,39.52,0.75,52.693333333333335
2012-10-08,39.78,0.75,53.04
2012-10-09,39.68,0.75,52.906666666666666
2012-10-10,39.39,0.75,52.52
2012-10-11,39.47,0.75,52.626666666666665
2012-10-12,39.5,0.75,52.666666666666664
2012-10-15,39.91,0.75,53.21333333333333
2012-10-16,40.75,0.75,54.333333333333336
2012-10-17,40.53,0.75,54.04
2012-10-18,40.68,0.75,54.24
2012-10-19,40.28,0.75,53.70666666666667
2012-10-22,40.43,0.75,53.906666666666666
2012-10-23,39.93,0.75,53.24
2012-10-24,39.66,0.75,52.879999999999995
2012-10-25,39.76,0.75,53.01333333333333
2012-10-26,39.34,0.75,52.45333333333334
2012-10-31,39.44,0.75,52.586666666666666
2012-11-01,40.92,0.75,54.56
2012-11-02,40.5,0.75,54.0
2012-11-05,40.26,0.75,53.68
2012-11-06,40.36,0.75,53.81333333333333
2012-11-07,40.76,0.75,54.346666666666664
2012-11-08,40.33,0.75,53.77333333333333
2012-11-09,40.47,0.75,53.96
2012-11-12,40.06,0.75,53.413333333333334
2012-11-13,40.71,0.75,54.28
2012-11-14,40.21,0.75,53.61333333333334
2012-11-15,40.16,0.75,53.54666666666666
2012-11-16,40.26,0.75,53.68
2012-11-19,40.69,0.75,54.25333333333333
2012-11-20,40.8,0.75,54.4
2012-11-21,40.85,0.75,54.46666666666667
2012-11-23,41.38,0.75,55.17333333333334
2012-11-26,41.45,0.75,55.26666666666667
2012-11-27,41.22,0.84,49.07142857142857
2012-11-28,41.2,0.84,49.04761904761905
2012-11-29,41.52,0.84,49.42857142857143
2012-11-30,42.22,0.84,50.26190476190476
2012-12-03,42.41,0.84,50.488095238095234
2012-12-04,42.75,0.84,50.892857142857146
2012-12-05,42.26,0.84,50.30952380952381
2012-12-06,42.56,0.84,50.66666666666667
2012-12-07,42.27,0.84,50.32142857142858
2012-12-10,42.23,0.84,50.27380952380952
2012-12-11,43.12,0.84,51.333333333333336
2012-12-12,42.71,0.84,50.845238095238095
2012-12-13,42.85,0.84,51.011904761904766
2012-12-14,43.36,0.84,51.61904761904762
2012-12-17,43.78,0.84,52.11904761904762
2012-12-18,43.91,0.84,52.27380952380952
2012-12-19,43.65,0.84,51.964285714285715
2012-12-20,43.8,0.84,52.14285714285714
2012-12-21,43.64,0.84,51.952380952380956
2012-12-24,43.46,0.84,51.73809523809524
2012-12-26,43.12,0.84,51.333333333333336
2012-12-27,43.23,0.84,51.464285714285715
2012-12-28,42.82,0.84,50.97619047619048
2012-12-31,43.18,0.84,51.404761904761905
2013-01-02,43.49,0.84,51.773809523809526
2013-01-03,43.4,0.84,51.666666666666664
2013-01-04,43.69,0.84,52.01190476190476
2013-01-07,43.83,0.84,52.17857142857143
2013-01-08,43.77,0.84,52.10714285714286
2013-01-09,43.77,0.84,52.10714285714286
2013-01-10,43.89,0.84,52.25
2013-01-11,43.84,0.84,52.1904761904762
2013-01-14,44.29,0.84,52.726190476190474
2013-01-15,45.07,0.84,53.654761904761905
2013-01-16,45.02,0.84,53.5952380952381
2013-01-17,45.52,0.84,54.1904761904762
2013-01-18,45.85,0.84,54.583333333333336
2013-01-22,45.62,0.84,54.30952380952381
2013-01-23,46.18,0.84,54.976190476190474
2013-01-24,45.72,0.84,54.42857142857143
2013-01-25,45.03,0.84,53.60714285714286
2013-01-28,45.11,0.84,53.702380952380956
2013-01-29,45.54,0.84,54.214285714285715
2013-01-30,45.58,0.84,54.26190476190476
2013-01-31,45.37,0.84,54.01190476190476
2013-02-01,46.53,0.84,55.392857142857146
2013-02-04,46.04,0.84,54.80952380952381
2013-02-05,46.28,0.84,55.0952380952381
2013-02-06,46.47,0.84,55.32142857142857
2013-02-07,46.4,0.84,55.23809523809524
2013-02-08,46.89,0.75,62.52
2013-02-11,46.76,0.75,62.346666666666664
2013-02-12,46.96,0.75,62.61333333333334
2013-02-13,46.64,0.75,62.18666666666667
2013-02-14,46.77,0.75,62.36000000000001
2013-02-15,46.6,0.75,62.13333333333333
2013-02-19,47.22,0.75,62.96
2013-02-20,46.61,0.75,62.14666666666667
2013-02-21,46.48,0.75,61.97333333333333
2013-02-22,46.95,0.75,62.6
2013-02-25,46.18,0.75,61.57333333333333
2013-02-26,46.57,0.75,62.093333333333334
2013-02-27,47.03,0.75,62.70666666666667
2013-02-28,47.2,0.75,62.93333333333334
2013-03-01,47.98,0.75,63.97333333333333
2013-03-04,48.25,0.75,64.33333333333333
2013-03-05,48.27,0.75,64.36
2013-03-06,48.48,0.75,64.64
2013-03-07,48.08,0.75,64.10666666666667
2013-03-08,48.48,0.75,64.64
2013-03-11,48.55,0.75,64.73333333333333
2013-03-12,48.65,0.75,64.86666666666666
2013-03-13,48.86,0.75,65.14666666666666
2013-03-14,49.29,0.75,65.72
2013-03-15,48.89,0.75,65.18666666666667
2013-03-18,48.3,0.75,64.39999999999999
2013-03-19,50.06,0.75,66.74666666666667
2013-03-20,50.24,0.75,66.98666666666666
2013-03-21,49.79,0.75,66.38666666666667
2013-03-22,49.82,0.75,66.42666666666666
2013-03-25,50.59,0.75,67.45333333333333
2013-03-26,50.72,0.75,67.62666666666667
2013-03-27,50.71,0.75,67.61333333333333
2013-03-28,51.45,0.75,68.60000000000001
2013-04-01,51.64,0.75,68.85333333333334
2013-04-02,52.41,0.75,69.88
2013-04-03,51.69,0.75,68.92
2013-04-04,51.82,0.75,69.09333333333333
2013-04-05,52.08,0.75,69.44
2013-04-08,52.63,0.75,70.17333333333333
2013-04-09,52.92,0.75,70.56
2013-04-10,53.3,0.75,71.06666666666666
2013-04-11,53.81,0.75,71.74666666666667
2013-04-12,54.18,0.75,72.24
2013-04-15,54.04,0.75,72.05333333333333
2013-04-16,54.95,0.75,73.26666666666667
2013-04-17,55.06,0.75,73.41333333333334
2013-04-18,55.44,0.75,73.92
2013-04-19,55.92,0.75,74.56
2013-04-22,56.2,0.75,74.93333333333334
2013-04-23,56.3,0.75,75.06666666666666
2013-04-24,55.82,0.75,74.42666666666666
2013-04-25,53.41,0.75,71.21333333333332
2013-04-26,53.26,0.75,71.01333333333334
2013-04-29,54.06,0.75,72.08
2013-04-30,54.12,0.75,72.16
2013-05-01,53.84,0.75,71.78666666666668
2013-05-02,54.85,0.75,73.13333333333334
2013-05-03,54.57,0.75,72.76
2013-05-06,54.4,0.75,72.53333333333333
2013-05-07,54.98,0.75,73.30666666666666
2013-05-08,55.1,0.75,73.46666666666667
2013-05-09,54.81,0.75,73.08
2013-05-10,54.84,0.75,73.12
2013-05-13,54.48,0.75,72.64
2013-05-14,54.96,0.75,73.28
2013-05-15,55.01,0.75,73.34666666666666
2013-05-16,54.4,0.91,59.780219780219774
2013-05-17,54.99,0.91,60.42857142857143
2013-05-20,54.82,0.91,60.24175824175824
2013-05-21,54.65,0.91,60.05494505494505
2013-05-22,54.46,0.91,59.84615384615385
2013-05-23,54.58,0.91,59.97802197802197
2013-05-24,54.44,0.91,59.82417582417582
2013-05-28,54.37,0.91,59.747252747252745
2013-05-29,53.9,0.91,59.230769230769226
2013-05-30,54.72,0.91,60.13186813186813
2013-05-31,54.08,0.91,59.42857142857142
2013-06-03,52.68,0.91,57.89010989010989
2013-06-04,53.26,0.91,58.527472527472526
2013-06-05,52.9,0.91,58.13186813186813
2013-06-06,52.55,0.91,57.747252747252745
2013-06-07,52.94,0.91,58.17582417582417
2013-06-10,53.71,0.91,59.02197802197802
2013-06-11,54.81,0.91,60.23076923076923
2013-06-12,54.75,0.91,60.16483516483516
2013-06-13,54.56,0.91,59.956043956043956
2013-06-14,54.93,0.91,60.36263736263736
2013-06-17,55.66,0.91,61.16483516483516
2013-06-18,55.86,0.91,61.38461538461538
2013-06-19,55.56,0.91,61.05494505494506
2013-06-20,54.14,0.91,59.494505494505496
2013-06-21,54.34,0.91,59.714285714285715
2013-06-24,53.61,0.91,58.91208791208791
2013-06-25,53.55,0.91,58.84615384615384
2013-06-26,55.04,0.91,60.48351648351648
2013-06-27,55.31,0.91,60.78021978021978
2013-06-28,55.83,0.91,61.35164835164835
2013-07-01,55.01,0.91,60.450549450549445
2013-07-02,54.83,0.91,60.25274725274725
2013-07-03,55.09,0.91,60.53846153846154
2013-07-05,55.56,0.91,61.05494505494506
2013-07-08,56.28,0.91,61.84615384615385
2013-07-09,55.91,0.91,61.43956043956043
2013-07-10,56.55,0.91,62.14285714285714
