date,ANTM,dcf,Deviation
2012-11-29,55.64,20928230000.0,-0.9999999973413901
2012-11-30,55.9,20987756000.0,-0.9999999973365423
2012-12-03,56.08,20855476000.0,-0.999999997311018
2012-12-04,55.68,20994370000.0,-0.9999999973478604
2012-12-05,56.1,21166334000.0,-0.9999999973495647
2012-12-06,56.62,21549946000.0,-0.9999999973726152
2012-12-07,57.78,21692147000.0,-0.9999999973363632
2012-12-10,58.21,21917023000.0,-0.9999999973440736
2012-12-11,58.89,22032768000.0,-0.9999999973271629
2012-12-12,59.24,21960014000.0,-0.9999999973023697
2012-12-13,59.02,21784743000.0,-0.9999999972907645
2012-12-14,58.49,22294021000.0,-0.9999999973764266
2012-12-17,60.03,22472599000.0,-0.9999999973287469
2012-12-18,60.57,22274179000.0,-0.9999999972807079
2012-12-19,59.97,22783457000.0,-0.999999997367827
2012-12-20,61.51,22717317000.0,-0.9999999972923739
2012-12-21,61.31,22637949000.0,-0.9999999972917157
2012-12-24,61.07,22664405000.0,-0.9999999973054664
2012-12-26,61.15,22442836000.0,-0.9999999972752998
2012-12-27,60.48,22247723000.0,-0.9999999972815196
2012-12-28,59.89,22588344000.0,-0.9999999973486325
2012-12-31,60.92,21120028000.0,-0.9999999971155341
2013-01-02,60.92,20511287000.0,-0.9999999970299279
2013-01-03,58.93,20621411000.0,-0.9999999971422906
2013-01-04,59.29,20759066000.0,-0.9999999971438984
2013-01-07,59.74,20860013000.0,-0.9999999971361475
2013-01-08,60.07,21465695000.0,-0.9999999972015814
2013-01-09,62.05,21523816000.0,-0.9999999971171469
2013-01-10,62.24,21373925000.0,-0.9999999970880407
2013-01-11,61.75,21584996000.0,-0.9999999971392165
2013-01-14,62.44,21759359000.0,-0.9999999971304302
2013-01-15,63.01,21404515000.0,-0.9999999970562286
2013-01-16,61.85,21578878000.0,-0.9999999971337713
2013-01-17,62.42,21679825000.0,-0.9999999971208254
2013-01-18,62.75,22001020000.0,-0.9999999971478595
2013-01-22,63.8,22316097000.0,-0.9999999971410771
2013-01-23,64.83,22579171000.0,-0.9999999971287697
2013-01-24,65.69,22726003000.0,-0.9999999971094785
2013-01-25,66.17,22692354000.0,-0.9999999970840399
2013-01-28,66.06,22658705000.0,-0.9999999970845642
2013-01-29,65.95,22487401000.0,-0.9999999970672466
2013-01-30,65.39,22313038000.0,-0.9999999970694264
2013-01-31,64.82,22465988000.0,-0.9999999971147496
2013-02-01,65.32,22313038000.0,-0.9999999970725636
2013-02-04,64.82,22625056000.0,-0.9999999971350347
2013-02-05,65.84,22493519000.0,-0.9999999970729346
2013-02-06,65.41,22582230000.0,-0.9999999971034748
2013-02-07,65.7,22759652000.0,-0.9999999971133127
2013-02-08,66.28,22677059000.0,-0.9999999970772224
2013-02-11,66.01,22677059000.0,-0.9999999970891287
2013-02-12,66.01,21756300000.0,-0.9999999969659363
2013-02-13,63.0,21845011000.0,-0.9999999971160464
2013-02-14,63.29,21664530000.0,-0.999999997078635
2013-02-15,62.7,21685943000.0,-0.9999999971087261
2013-02-19,62.77,21627822000.0,-0.9999999970977198
2013-02-20,62.58,21667589000.0,-0.9999999971118153
2013-02-21,62.71,21425928000.0,-0.9999999970731723
2013-02-22,61.92,21285214000.0,-0.9999999970909383
2013-02-25,61.46,21398397000.0,-0.9999999971278223
2013-02-26,61.83,21591114000.0,-0.9999999971363219
2013-02-27,62.46,21505462000.0,-0.9999999970956216
2013-02-28,62.18,21413692000.0,-0.9999999970962504
2013-03-01,61.88,21395338000.0,-0.9999999971077811
2013-03-04,61.82,21532993000.0,-0.9999999971290567
2013-03-05,62.27,21609468000.0,-0.9999999971183927
2013-03-06,62.52,21664530000.0,-0.999999997114177
2013-03-07,62.7,21765477000.0,-0.9999999971192912
2013-03-08,63.03,21906191000.0,-0.9999999971227312
2013-03-11,63.49,22105026000.0,-0.9999999971278025
2013-03-12,64.14,22319156000.0,-0.9999999971262354
2013-03-13,64.84,22423162000.0,-0.9999999971083472
2013-03-14,65.18,22361982000.0,-0.9999999970852316
2013-03-15,64.98,22230445000.0,-0.9999999970769816
2013-03-18,64.55,22157029000.0,-0.9999999970867033
2013-03-19,64.31,22068318000.0,-0.9999999970858676
2013-03-20,64.02,21949017000.0,-0.9999999970832407
2013-03-21,63.63,22071377000.0,-0.9999999971170807
2013-03-22,64.03,22095849000.0,-0.9999999971021707
2013-03-25,64.11,22294684000.0,-0.9999999971244267
2013-03-26,64.76,22554699000.0,-0.999999997128758
2013-03-27,65.61,22744357000.0,-0.9999999971153284
2013-03-28,66.23,22295196000.0,-0.9999999970294049
2013-04-01,67.44,22607214000.0,-0.9999999970168815
2013-04-02,68.46,22512385000.0,-0.9999999969590072
2013-04-03,68.15,22616391000.0,-0.9999999969866987
2013-04-04,68.49,22463441000.0,-0.9999999969510459
2013-04-05,67.99,22380848000.0,-0.9999999969621348
2013-04-08,67.72,22613332000.0,-0.9999999970053064
2013-04-09,68.48,22913114000.0,-0.9999999970113185
2013-04-10,69.46,23096654000.0,-0.999999996992638
2013-04-11,70.06,23014061000.0,-0.9999999969557741
2013-04-12,69.79,22552152000.0,-0.9999999969053951
2013-04-15,68.28,23127244000.0,-0.9999999970476379
2013-04-16,70.16,22781577000.0,-0.9999999969203186
2013-04-17,69.03,22215662000.0,-0.9999999968927327
2013-04-18,67.18,22683689000.0,-0.9999999970384006
2013-04-19,68.71,22542975000.0,-0.9999999969520438
2013-04-22,68.25,22873347000.0,-0.9999999970161778
2013-04-23,69.33,24096947000.0,-0.999999997122872
2013-04-24,73.33,24225425000.0,-0.9999999969730149
2013-04-25,73.75,23956233000.0,-0.9999999969214692
2013-04-26,72.87,23965410000.0,-0.9999999969593677
2013-04-29,72.9,23971528000.0,-0.9999999969588922
2013-04-30,72.92,23772693000.0,-0.9999999969326151
2013-05-01,72.27,24124478000.0,-0.9999999970042875
2013-05-02,73.42,24246838000.0,-0.9999999969719763
2013-05-03,73.82,24152009000.0,-0.9999999969435255
2013-05-06,73.51,24519089000.0,-0.9999999970019278
2013-05-07,74.71,24623095000.0,-0.9999999969658566
2013-05-08,75.05,24727101000.0,-0.9999999969648686
2013-05-09,75.39,24880051000.0,-0.9999999969698615
2013-05-10,75.89,24916759000.0,-0.9999999969542588
2013-05-13,76.01,25525500000.0,-0.9999999970221934
2013-05-14,78.0,25473497000.0,-0.999999996937994
2013-05-15,77.83,25170656000.0,-0.9999999969079074
2013-05-16,76.84,25467379000.0,-0.999999996982807
2013-05-17,77.81,25369491000.0,-0.9999999969329302
2013-05-20,77.49,25556090000.0,-0.999999996967846
2013-05-21,78.1,25467379000.0,-0.9999999969333319
2013-05-22,77.81,25519382000.0,-0.999999996950945
2013-05-23,77.98,25213482000.0,-0.9999999969072102
2013-05-24,76.98,25745748000.0,-0.9999999970099918
2013-05-28,78.72,25525500000.0,-0.9999999969160251
2013-05-29,78.0,25947642000.0,-0.9999999969939465
2013-05-30,79.38,25210423000.0,-0.9999999968513024
2013-05-31,76.97,25372550000.0,-0.9999999969664066
2013-06-03,77.5,25354196000.0,-0.9999999969433068
2013-06-04,77.44,24815812000.0,-0.999999996879409
2013-06-05,75.68,25048296000.0,-0.9999999969786368
2013-06-06,76.44,25338901000.0,-0.9999999969832946
2013-06-07,77.39,26002704000.0,-0.9999999970237711
2013-06-10,79.56,25641742000.0,-0.9999999968972467
2013-06-11,78.38,25546913000.0,-0.999999996931919
2013-06-12,78.07,25809987000.0,-0.9999999969752019
2013-06-13,78.93,25574444000.0,-0.9999999969137159
2013-06-14,78.16,25761043000.0,-0.9999999969659613
2013-06-17,78.77,26027176000.0,-0.9999999969735479
2013-06-18,79.64,25684568000.0,-0.9999999968993054
2013-06-19,78.52,25366432000.0,-0.9999999969045705
2013-06-20,77.48,25953760000.0,-0.9999999970146908
2013-06-21,79.4,26131182000.0,-0.9999999969614846
2013-06-24,79.98,26103651000.0,-0.9999999969360608
2013-06-25,79.89,26201539000.0,-0.9999999969509424
2013-06-26,80.21,26657330000.0,-0.9999999969910714
2013-06-27,81.7,26700156000.0,-0.9999999969400928
2013-06-28,81.84,26209725000.0,-0.9999999968774949
2013-07-01,81.65,26127510000.0,-0.9999999968749413
2013-07-02,81.38,26039205000.0,-0.9999999968747125
2013-07-03,81.09,26304120000.0,-0.999999996917213
2013-07-05,81.96,26648205000.0,-0.9999999969243707
2013-07-08,83.09,26952705000.0,-0.9999999969171925
2013-07-09,84.09,27153675000.0,-0.9999999969031816
2013-07-10,84.75,27354645000.0,-0.9999999969018059
2013-07-11,85.41,27351600000.0,-0.9999999968773308
2013-07-12,85.4,27436860000.0,-0.9999999968873989
2013-07-15,85.68,27336375000.0,-0.9999999968657146
2013-07-16,85.35,27056235000.0,-0.9999999968454591
2013-07-17,84.43,27665235000.0,-0.9999999969481553
2013-07-18,86.43,27777900000.0,-0.9999999968885337
2013-07-19,86.8,27838800000.0,-0.9999999968820495
2013-07-22,87.0,27994095000.0,-0.9999999968922018
2013-07-23,87.51,27972780000.0,-0.9999999968716016
2013-07-24,87.44,27503850000.0,-0.9999999968208088
2013-07-25,85.9,27165855000.0,-0.9999999968379424
2013-07-26,84.79,27394230000.0,-0.9999999969048227
2013-07-29,85.54,27217620000.0,-0.999999996857183
2013-07-30,84.96,27400320000.0,-0.9999999968993063
2013-07-31,85.56,27646965000.0,-0.9999999969052661
2013-08-01,86.37,27558660000.0,-0.999999996865958
2013-08-02,86.08,28039770000.0,-0.9999999969300747
2013-08-05,87.66,27975825000.0,-0.9999999968665804
2013-08-06,87.45,27881430000.0,-0.9999999968635038
2013-08-07,87.14,28064130000.0,-0.9999999968949688
2013-08-08,87.74,27957555000.0,-0.9999999968616712
2013-08-09,87.39,27829665000.0,-0.9999999968598257
2013-08-12,86.97,27835755000.0,-0.9999999968756011
2013-08-13,86.99,27726135000.0,-0.999999996862527
2013-08-14,86.63,27357690000.0,-0.9999999968334314
2013-08-15,85.42,27549525000.0,-0.9999999968994021
2013-08-16,86.05,27479490000.0,-0.9999999968685737
2013-08-19,85.82,27540390000.0,-0.9999999968838496
2013-08-20,86.02,27461220000.0,-0.9999999968675827
2013-08-21,85.76,27595200000.0,-0.9999999968922131
2013-08-22,86.2,27710910000.0,-0.9999999968893118
2013-08-23,86.58,27707865000.0,-0.9999999968752554
2013-08-26,86.57,27251115000.0,-0.9999999968232492
2013-08-27,85.07,27178035000.0,-0.9999999968698988
2013-08-28,84.83,27369870000.0,-0.9999999969006064
2013-08-29,85.46,27272430000.0,-0.9999999968664325
2013-08-30,85.14,27619560000.0,-0.999999996917402
2013-09-03,86.28,27954510000.0,-0.999999996913557
2013-09-04,87.38,28103715000.0,-0.9999999968908025
2013-09-05,87.87,27927105000.0,-0.9999999968535944
2013-09-06,87.29,27750495000.0,-0.9999999968544705
2013-09-09,86.71,28082400000.0,-0.9999999969123009
2013-09-10,87.8,28526970000.0,-0.9999999969222108
2013-09-11,89.26,28283370000.0,-0.9999999968440819
2013-09-12,88.46,28475205000.0,-0.9999999968934377
2013-09-13,89.09,28478250000.0,-0.9999999968716476
2013-09-16,89.1,28225515000.0,-0.9999999968432817
2013-09-17,88.27,27044055000.0,-0.9999999967360664
2013-09-18,84.39,26477685000.0,-0.9999999968127878
2013-09-19,82.53,26416785000.0,-0.99999999687585
2013-09-20,82.33,26666475000.0,-0.9999999969126028
2013-09-23,83.15,27013605000.0,-0.9999999969219214
2013-09-24,84.29,26812635000.0,-0.9999999968563329
2013-09-25,83.63,26958795000.0,-0.9999999968978583
2013-09-26,84.11,26910075000.0,-0.9999999968744049
2013-09-27,83.95,26806545000.0,-0.9999999968683021
2013-09-30,83.61,28406195000.0,-0.999999997056628
2013-10-01,86.11,28555400000.0,-0.9999999969844583
2013-10-02,86.6,28518860000.0,-0.999999996963413
2013-10-03,86.48,28741145000.0,-0.9999999969910732
2013-10-04,87.21,28457960000.0,-0.9999999969354796
2013-10-07,86.28,28180865000.0,-0.9999999969383481
2013-10-08,85.37,28238720000.0,-0.9999999969768459
2013-10-09,85.56,29112635000.0,-0.9999999970610699
2013-10-10,88.43,29176580000.0,-0.9999999969691444
2013-10-11,88.64,29185715000.0,-0.9999999969628978
2013-10-14,88.67,28972565000.0,-0.9999999969395185
2013-10-15,87.97,29487170000.0,-0.9999999970166686
2013-10-16,89.66,29161355000.0,-0.9999999969253829
2013-10-17,88.59,28488410000.0,-0.9999999968903144
2013-10-18,86.38,28859900000.0,-0.9999999970069197
2013-10-21,87.6,29112635000.0,-0.9999999969909972
2013-10-22,88.43,28214360000.0,-0.9999999968657804
2013-10-23,85.48,27641900000.0,-0.9999999969075932
2013-10-24,83.6,27794150000.0,-0.9999999969921728
2013-10-25,84.1,27931175000.0,-0.9999999969890275
2013-10-28,84.55,27928130000.0,-0.9999999969725865
2013-10-29,84.54,27928130000.0,-0.9999999969729445
2013-10-30,84.54,28007300000.0,-0.9999999969815012
2013-10-31,84.8,28177820000.0,-0.9999999969905408
2013-11-01,85.36,28619345000.0,-0.999999997017402
2013-11-04,86.81,28802045000.0,-0.9999999969859779
2013-11-05,87.41,28890350000.0,-0.9999999969744222
2013-11-06,87.7,28512770000.0,-0.9999999969241852
2013-11-07,86.46,28762460000.0,-0.9999999969939984
2013-11-08,87.28,28963430000.0,-0.9999999969865447
2013-11-11,87.94,28829450000.0,-0.999999996949647
2013-11-12,87.5,28987790000.0,-0.9999999969814877
2013-11-13,88.02,29435405000.0,-0.9999999970097235
2013-11-14,89.49,29621150000.0,-0.9999999969788479
2013-11-15,90.1,29712500000.0,-0.9999999969676062
2013-11-18,90.4,30199700000.0,-0.9999999970065928
2013-11-19,92.0,30431120000.0,-0.999999996976779
2013-11-20,92.76,30224060000.0,-0.9999999969309219
2013-11-21,92.08,30513335000.0,-0.999999996982303
2013-11-22,93.03,30689945000.0,-0.999999996968714
2013-11-25,93.61,30705170000.0,-0.9999999969513277
2013-11-26,93.66,30692990000.0,-0.9999999969484888
2013-11-27,93.62,30467660000.0,-0.9999999969272336
2013-11-29,92.88,30784340000.0,-0.9999999969828816
2013-12-02,93.92,30370220000.0,-0.9999999969074969
2013-12-03,92.56,30074855000.0,-0.999999996922346
2013-12-04,91.59,29523710000.0,-0.9999999968977477
2013-12-05,89.78,29800805000.0,-0.9999999969873297
2013-12-06,90.69,29889110000.0,-0.9999999969657846
2013-12-09,90.98,29913470000.0,-0.9999999969585608
2013-12-10,91.06,29368415000.0,-0.99999999689939
2013-12-11,89.27,29191805000.0,-0.99999999694195
2013-12-12,88.69,28905575000.0,-0.9999999969317338
2013-12-13,87.75,28887305000.0,-0.9999999969623334
2013-12-16,87.69,28643705000.0,-0.9999999969385943
2013-12-17,86.89,29292290000.0,-0.9999999970336905
2013-12-18,89.02,29210075000.0,-0.9999999969524214
2013-12-19,88.75,29465855000.0,-0.9999999969880392
2013-12-20,89.59,29940875000.0,-0.9999999970077694
2013-12-23,91.15,30013955000.0,-0.9999999969630794
2013-12-24,91.39,30245375000.0,-0.999999996978381
2013-12-26,92.15,30251465000.0,-0.9999999969538665
2013-12-27,92.17,30053540000.0,-0.99999999693314
2013-12-30,91.52,30318455000.0,-0.9999999969813765
2013-12-31,92.39,29115494000.0,-0.9999999968267754
2014-01-02,90.63,29115494000.0,-0.9999999968872244
2014-01-03,90.63,28705364000.0,-0.9999999968427503
2014-01-06,89.28,29252204000.0,-0.9999999969479223
2014-01-07,91.08,29598536000.0,-0.9999999969228208
2014-01-08,92.22,29835500000.0,-0.9999999969090513
2014-01-09,93.0,29528662000.0,-0.9999999968505177
2014-01-10,91.99,29179292000.0,-0.9999999968474218
2014-01-13,90.84,29334230000.0,-0.9999999969032765
2014-01-14,91.35,28362070000.0,-0.9999999967791491
2014-01-15,88.15,27575228000.0,-0.9999999968032902
2014-01-16,85.56,27553962000.0,-0.9999999968948204
2014-01-17,85.49,27988396000.0,-0.9999999969455199
2014-01-21,86.92,27742318000.0,-0.9999999968668805
2014-01-22,86.11,27645102000.0,-0.9999999968851625
2014-01-23,85.79,27177250000.0,-0.9999999968433156
2014-01-24,84.25,27371682000.0,-0.9999999969220014
2014-01-27,84.89,27192440000.0,-0.9999999968781764
2014-01-28,84.3,27517506000.0,-0.9999999969364957
2014-01-29,85.37,28243588000.0,-0.9999999969773671
2014-01-30,87.76,27708900000.0,-0.9999999968327866
2014-01-31,86.0,27593456000.0,-0.999999996883319
2014-02-03,85.62,27511430000.0,-0.999999996887839
2014-02-04,85.35,27602570000.0,-0.9999999969078966
2014-02-05,85.65,27885104000.0,-0.9999999969284676
2014-02-06,86.58,27307884000.0,-0.999999996829487
2014-02-07,84.68,27283580000.0,-0.9999999968963017
2014-02-10,84.6,27611684000.0,-0.9999999969360797
2014-02-11,85.68,27177250000.0,-0.9999999968473632
2014-02-12,84.25,27499278000.0,-0.9999999969362832
2014-02-13,85.31,28255740000.0,-0.9999999969807905
2014-02-14,87.8,28170676000.0,-0.9999999968832839
2014-02-18,87.52,28164600000.0,-0.999999996892553
2014-02-19,87.5,28228398000.0,-0.9999999969002846
2014-02-20,87.71,28483590000.0,-0.9999999969206831
2014-02-21,88.55,29206634000.0,-0.9999999969681546
2014-02-24,90.93,28826884000.0,-0.9999999968456529
2014-02-25,89.68,28665870000.0,-0.999999996871541
2014-02-26,89.15,28705364000.0,-0.9999999968943086
2014-02-27,89.28,29103342000.0,-0.9999999969323111
2014-02-28,90.59,28753972000.0,-0.9999999968494787
2014-03-03,89.44,29170178000.0,-0.9999999969338549
2014-03-04,90.81,29398028000.0,-0.9999999969110173
2014-03-05,91.56,29385876000.0,-0.9999999968842175
2014-03-06,91.52,29388914000.0,-0.9999999968859006
2014-03-07,91.53,29604612000.0,-0.999999996908252
2014-03-10,92.24,29835500000.0,-0.9999999969083809
2014-03-11,93.0,30023856000.0,-0.9999999969024631
2014-03-12,93.62,29917526000.0,-0.9999999968707306
2014-03-13,93.27,29941830000.0,-0.9999999968849599
2014-03-14,93.35,30488670000.0,-0.9999999969382068
2014-03-17,95.15,31266398000.0,-0.9999999969567969
2014-03-18,97.71,31673490000.0,-0.9999999969150858
2014-03-19,99.05,31873998000.0,-0.9999999968924513
2014-03-20,99.71,31892226000.0,-0.9999999968735328
2014-03-21,99.77,32256786000.0,-0.9999999969070074
2014-03-24,100.97,31867922000.0,-0.9999999968316101
2014-03-25,99.69,31934758000.0,-0.999999996878323
2014-03-26,99.91,31263360000.0,-0.9999999968042462
2014-03-27,97.7,31776782000.0,-0.9999999969254282
2014-03-28,99.39,31825390000.0,-0.9999999968770218
2014-03-31,99.55,30964934000.0,-0.9999999967850731
2014-04-01,99.09,30739632000.0,-0.9999999967764741
2014-04-02,98.32,31008824000.0,-0.9999999968292896
2014-04-03,99.24,30526034000.0,-0.9999999967490045
2014-04-04,97.59,30239286000.0,-0.9999999967727412
2014-04-07,96.61,30250990000.0,-0.9999999968063855
2014-04-08,96.65,30297806000.0,-0.9999999968100001
2014-04-09,96.81,29984724000.0,-0.999999996771356
2014-04-10,95.74,29782830000.0,-0.9999999967853962
2014-04-11,95.05,29879388000.0,-0.9999999968188773
2014-04-14,95.38,30198322000.0,-0.9999999968415464
2014-04-15,96.47,29958390000.0,-0.9999999967798671
2014-04-16,95.65,28890400000.0,-0.9999999966892117
2014-04-17,92.0,29191778000.0,-0.9999999968484277
2014-04-21,93.03,29531194000.0,-0.9999999968497718
2014-04-22,94.19,29677494000.0,-0.9999999968262145
2014-04-23,94.69,30218804000.0,-0.9999999968665206
2014-04-24,96.54,30060800000.0,-0.9999999967885086
2014-04-25,96.0,29756496000.0,-0.9999999967738137
2014-04-28,94.96,29882314000.0,-0.9999999968222005
2014-04-29,95.39,31430168000.0,-0.9999999969650178
2014-04-30,100.68,31456502000.0,-0.9999999967993899
2014-05-01,100.77,31485762000.0,-0.9999999967995058
2014-05-02,100.87,31945144000.0,-0.9999999968423996
2014-05-05,102.44,31912958000.0,-0.9999999967900186
2014-05-06,102.33,32618124000.0,-0.9999999968627871
2014-05-07,104.74,32190928000.0,-0.9999999967462883
2014-05-08,103.28,32550826000.0,-0.9999999968271158
2014-05-09,104.51,33282326000.0,-0.9999999968598949
2014-05-12,107.01,33118470000.0,-0.9999999967688725
2014-05-13,106.45,32890242000.0,-0.9999999967634777
2014-05-14,105.67,32673718000.0,-0.9999999967659022
2014-05-15,104.93,32729312000.0,-0.9999999967940053
2014-05-16,105.12,33112618000.0,-0.9999999968253793
2014-05-19,106.43,32986800000.0,-0.9999999967735579
2014-05-20,106.0,33314512000.0,-0.9999999968182034
2014-05-21,107.12,33378884000.0,-0.9999999967907854
2014-05-22,107.34,33811932000.0,-0.9999999968253811
2014-05-23,108.82,33712448000.0,-0.9999999967721122
2014-05-27,108.48,33536888000.0,-0.9999999967653528
2014-05-28,107.88,33732930000.0,-0.9999999968019381
2014-05-29,108.55,33677336000.0,-0.9999999967767641
2014-05-30,108.36,33674410000.0,-0.9999999967821263
2014-06-02,108.35,33574926000.0,-0.9999999967728894
2014-06-03,108.01,33756338000.0,-0.9999999968003046
2014-06-04,108.63,33355476000.0,-0.9999999967432633
2014-06-05,107.26,33024838000.0,-0.9999999967521416
2014-06-06,106.13,32776128000.0,-0.9999999967619726
2014-06-09,105.28,32899020000.0,-0.9999999967999047
