date,SPG,dcf,Deviation
2016-06-22,208.59,211.31769244490437,-0.012908017371122571
2016-06-23,209.09,208.72769244490436,0.0017357905453359024
2016-06-24,206.5,210.17769244490435,-0.017498015141965695
2016-06-27,207.95,215.31769244490437,-0.03421777542404991
2016-06-28,213.09,217.15769244490437,-0.018731514408297567
2016-06-29,214.93,219.12769244490437,-0.01915637589237973
2016-06-30,216.9,219.97962238536905,-0.013999580288277969
2016-07-01,217.14,223.06962238536903,-0.02658193581878754
2016-07-05,220.23,220.37962238536906,-0.0006789302193622726
2016-07-06,217.54,218.4296223853691,-0.004072810160334228
2016-07-07,215.59,222.39962238536907,-0.030618857677597644
2016-07-08,219.56,224.57962238536905,-0.02235119256169904
2016-07-11,221.74,224.29962238536908,-0.011411621464843091
2016-07-12,221.46,227.07962238536905,-0.024747365379321318
2016-07-13,224.24,225.00962238536903,-0.0034203976577095174
2016-07-14,222.17,225.77962238536904,-0.015987370105562504
2016-07-15,222.94,225.11962238536904,-0.009682063083945147
2016-07-18,222.28,225.86962238536904,-0.01589245312167109
2016-07-19,223.03,226.07962238536905,-0.01348915197748668
2016-07-20,223.24,227.03962238536906,-0.016735503457276257
2016-07-21,224.2,228.13962238536905,-0.01726847070306059
2016-07-22,225.3,227.31962238536903,-0.008884505280169819
2016-07-25,224.48,227.33962238536907,-0.01257863611879173
2016-07-26,224.5,224.53962238536906,-0.00017646055047271236
2016-07-27,221.7,226.90962238536903,-0.022959019236836742
2016-07-28,224.07,229.87962238536906,-0.025272454883494833
2016-07-29,227.04,230.43962238536906,-0.014752768426619878
2016-08-01,227.6,226.44962238536905,0.005080059761253475
2016-08-02,223.61,225.14962238536907,-0.006838218821143882
2016-08-03,222.31,222.45962238536907,-0.0006725822140877247
2016-08-04,219.62,222.54962238536908,-0.013163906341283838
2016-08-05,219.71,222.80962238536907,-0.013911528380977978
2016-08-08,219.97,223.46962238536904,-0.015660394231722496
2016-08-09,220.63,221.81962238536903,-0.005363016907955487
2016-08-10,218.98,217.38962238536905,0.007315793629797396
2016-08-11,214.55,218.05962238536907,-0.01609478337611092
2016-08-12,215.22,216.91962238536902,-0.00783526343388874
2016-08-15,214.08,214.4096223853691,-0.001537348845177422
2016-08-16,211.57,216.80962238536907,-0.024166927314950515
2016-08-17,213.97,217.18962238536906,-0.014824015761012443
2016-08-18,214.35,214.73962238536905,-0.001814394479421444
2016-08-19,211.9,215.3296223853691,-0.01592731342476983
2016-08-22,212.49,214.80962238536907,-0.010798503156472461
2016-08-23,211.97,217.0796223853691,-0.02353801028959912
2016-08-24,214.24,218.38962238536905,-0.019001005359341905
2016-08-25,215.55,216.59962238536903,-0.0048459105044124096
2016-08-26,213.76,218.52962238536904,-0.021825976420523863
2016-08-29,215.69,218.73962238536905,-0.013941792310477319
2016-08-30,215.9,218.30962238536907,-0.011037637091028007
2016-08-31,215.47,218.85962238536908,-0.015487655276132273
2016-09-01,216.02,219.52962238536904,-0.015987010532948154
2016-09-02,216.69,220.999622385369,-0.019500587099891442
2016-09-06,218.16,221.78962238536906,-0.016365158776736832
2016-09-07,218.95,219.9296223853691,-0.004454253932435592
2016-09-08,217.09,212.73962238536905,0.020449305897283443
2016-09-09,209.9,215.11962238536904,-0.024263813442450655
2016-09-12,212.28,209.75962238536908,0.012015551830087068
2016-09-13,206.92,210.61962238536904,-0.01756542122461835
2016-09-14,207.78,210.749622385369,-0.014090760171986738
2016-09-15,207.91,211.56962238536903,-0.0172974850742188
2016-09-16,208.73,212.4296223853691,-0.017415755598612415
2016-09-19,209.59,211.52962238536904,-0.00916950715221998
2016-09-20,208.69,213.70962238536907,-0.02348805041785862
2016-09-21,210.87,216.3296223853691,-0.02523751636585092
2016-09-22,213.49,216.3296223853691,-0.013126368705579261
2016-09-23,213.49,217.59962238536903,-0.018886165060024274
2016-09-26,214.76,215.76962238536905,-0.004679168338005635
2016-09-27,212.93,215.44962238536905,-0.0116947171105376
2016-09-28,212.61,210.41962238536902,0.010409569173256417
2016-09-29,207.58,209.84962238536903,-0.010815470428634177
2016-09-30,207.01,204.44838411342587,0.012529401480390057
2016-10-03,201.84,201.47838411342593,0.0017948123227478074
2016-10-04,198.87,198.3283841134259,0.0027309045500232276
2016-10-05,195.72,199.08838411342592,-0.016919038890319538
2016-10-06,196.48,199.41838411342593,-0.014734770450023471
2016-10-07,196.81,200.1083841134259,-0.016482988096871987
2016-10-10,197.5,198.1583841134259,-0.0033225145449765625
2016-10-11,195.55,201.5283841134259,-0.029665221302330624
2016-10-12,198.92,201.39838411342592,-0.012305878839773299
2016-10-13,198.79,199.5983841134259,-0.004050053396056241
2016-10-14,196.99,200.0983841134259,-0.015534278935825485
2016-10-17,197.49,201.0483841134259,-0.01769914306507603
2016-10-18,198.44,201.0683841134259,-0.013072090498042699
2016-10-19,198.46,199.86838411342592,-0.007046557761865135
2016-10-20,197.26,199.1583841134259,-0.009532032115427969
2016-10-21,196.55,199.61838411342592,-0.015371250133366487
2016-10-24,197.01,199.8783841134259,-0.014350646900358033
2016-10-25,197.27,190.9883841134259,0.03289004153699482
2016-10-26,188.38,185.83838411342592,0.013676485074379574
2016-10-27,183.23,185.4883841134259,-0.012175339842547261
2016-10-28,182.88,188.5683841134259,-0.030166160356999705
2016-10-31,185.96,185.8583841134259,0.0005467382440604851
2016-11-01,183.25,182.28838411342593,0.005275244998472983
2016-11-02,179.68,181.93838411342594,-0.012412906294792525
2016-11-03,179.33,182.88838411342593,-0.019456588950007014
2016-11-04,180.28,184.53838411342593,-0.02307587190537297
2016-11-07,181.93,185.8583841134259,-0.02113643746643401
2016-11-08,183.25,183.38838411342593,-0.0007545958491043114
2016-11-09,180.78,184.89838411342592,-0.022273770174754404
2016-11-10,182.29,185.21838411342594,-0.01581043980835417
2016-11-11,182.61,188.19838411342587,-0.029694113154859925
2016-11-14,185.59,186.83838411342592,-0.0066816255093923305
2016-11-15,184.23,185.5483841134259,-0.00710533869494645
2016-11-16,182.94,183.28838411342593,-0.0019007430018606053
2016-11-17,180.68,183.43838411342594,-0.01503711519678641
2016-11-18,180.83,182.28838411342593,-0.00800042262988332
2016-11-21,179.68,184.18838411342594,-0.024477027338757673
2016-11-22,181.58,183.36838411342592,-0.00975295780716301
2016-11-23,180.76,183.9083841134259,-0.01711930714090848
2016-11-25,181.3,183.93838411342594,-0.014343847403807564
2016-11-28,181.33,184.9083841134259,-0.019352200445550638
2016-11-29,182.3,182.2583841134259,0.0002283345524900504
2016-11-30,179.65,179.42838411342586,0.0012351216763677453
2016-12-01,176.82,181.96838411342594,-0.028292739634467545
2016-12-02,179.36,183.36838411342592,-0.02185973406924091
2016-12-05,180.76,182.71838411342594,-0.010718046369161405
2016-12-06,180.11,186.3583841134259,-0.03352885969231656
2016-12-07,183.75,186.26838411342595,-0.01352019090847112
2016-12-08,183.66,186.03838411342593,-0.012784373099993473
2016-12-09,183.43,188.72838411342593,-0.02807412429410505
2016-12-12,186.12,190.03838411342593,-0.020618908815217107
2016-12-13,187.43,183.88838411342593,0.0192595954532373
2016-12-14,181.28,182.6083841134259,-0.007274496841288447
2016-12-15,180.0,183.89838411342592,-0.02119857731333541
2016-12-16,181.29,185.2383841134259,-0.021315150919305248
2016-12-19,182.63,185.58838411342592,-0.01594056722654502
2016-12-20,182.98,180.7783841134259,0.012178535046495131
2016-12-21,178.17,178.8483841134259,-0.00379306817217695
2016-12-22,176.24,178.55838411342592,-0.012983899495602524
2016-12-23,175.95,178.5683841134259,-0.014663201027583561
2016-12-27,175.96,176.80838411342592,-0.004798325134183989
2016-12-28,174.2,178.58838411342592,-0.02457261783968412
2016-12-29,175.98,180.2783841134259,-0.023843036615645907
2016-12-30,177.67,184.41109548092942,-0.036554717401082626
2017-01-03,182.62,185.87109548092945,-0.017491129928069005
2017-01-04,184.08,186.1910954809294,-0.011338326763030482
2017-01-05,184.4,188.62109548092945,-0.022378703029832803
2017-01-06,186.83,187.70109548092938,-0.004640865194193156
2017-01-09,185.91,185.9810954809294,-0.00038227262155632324
2017-01-10,184.19,183.78109548092942,0.0022249541934686867
2017-01-11,181.99,184.88109548092945,-0.01563759384597363
2017-01-12,183.09,185.8010954809294,-0.014591385879141217
2017-01-13,184.01,187.12109548092945,-0.016626107670722368
2017-01-17,185.33,188.3610954809294,-0.016091940181120257
2017-01-18,186.57,184.71109548092937,0.010063848705085254
2017-01-19,182.92,186.3210954809294,-0.018253947424206274
2017-01-20,184.53,186.7910954809294,-0.01210494255685901
2017-01-23,185.0,185.9310954809294,-0.005007744823538163
2017-01-24,184.14,184.1910954809294,-0.0002774047290179382
2017-01-25,182.4,183.88109548092945,-0.008054637030825429
2017-01-26,182.09,181.3010954809294,0.00435134998483
2017-01-27,179.51,179.53109548092942,-0.00011750321509995665
2017-01-30,177.74,185.5610954809294,-0.04214835798775063
2017-01-31,183.77,183.3210954809294,0.002448733561693839
2017-02-01,181.53,184.75109548092945,-0.01743478420273803
2017-02-02,182.96,187.12109548092945,-0.022237447200887717
2017-02-03,185.33,183.8610954809294,0.00798920791387836
2017-02-06,182.07,180.85109548092942,0.006739823808250556
2017-02-07,179.06,182.41109548092942,-0.01837111647235168
2017-02-08,180.62,183.78109548092942,-0.01720032995046239
2017-02-09,181.99,183.89109548092944,-0.01033815952837469
2017-02-10,182.1,183.46109548092937,-0.007418986992099752
2017-02-13,181.67,182.7310954809294,-0.0058068687112980966
2017-02-14,180.94,180.33109548092938,0.003376591915258631
2017-02-15,178.54,180.97109548092942,-0.013433612005656514
2017-02-16,179.18,182.88109548092945,-0.02023771495460769
2017-02-17,181.09,186.95109548092938,-0.031350955531187386
2017-02-21,185.16,186.4910954809294,-0.007137581971389695
2017-02-22,184.7,186.78109548092942,-0.011141895680453984
2017-02-23,184.99,186.08109548092938,-0.0058635482455077215
2017-02-24,184.29,188.12109548092945,-0.02036504981610543
2017-02-27,186.33,186.1910954809294,0.0007460320200158854
2017-02-28,184.4,184.3110954809294,0.00048236118850364385
2017-03-01,182.52,182.9310954809294,-0.0022472695516779773
2017-03-02,181.14,181.1910954809294,-0.0002819977482545477
2017-03-03,179.4,180.59109548092943,-0.00659553826703041
2017-03-06,178.8,179.08109548092938,-0.0015696546873050776
2017-03-07,177.29,176.4810954809294,0.004583519367137967
2017-03-08,174.69,171.1110954809294,0.020915677671349275
2017-03-09,169.32,169.96109548092937,-0.003772013113443995
2017-03-10,168.17,170.4810954809294,-0.013556315287685083
2017-03-13,168.69,169.02109548092943,-0.001958900337187708
2017-03-14,167.23,171.7910954809294,-0.02655024387708005
2017-03-15,170.0,171.1910954809294,-0.006957695302920008
2017-03-16,169.4,169.8110954809294,-0.002420898821511641
2017-03-17,168.02,169.90109548092943,-0.011071708958701576
2017-03-20,168.11,170.75109548092945,-0.015467517051592883
2017-03-21,168.96,167.1910954809294,0.010580135945531755
2017-03-22,165.4,169.35109548092942,-0.023330793755475532
2017-03-23,167.56,169.7410954809294,-0.012849542856723462
2017-03-24,167.95,167.9410954809294,5.3021680280762595e-05
2017-03-27,166.15,169.84109548092943,-0.02173264056309543
2017-03-28,168.05,171.65109548092943,-0.020979158162899747
2017-03-29,169.86,171.83109548092938,-0.01147112212380752
2017-03-30,170.04,173.8210954809294,-0.021752799741986628
2017-03-31,172.03,175.70125197782613,-0.02089485383000833
2017-04-03,174.06,172.20125197782613,0.010794044763467792
2017-04-04,170.56,171.9312519778261,-0.00797558304294177
2017-04-05,170.29,171.4412519778261,-0.006715139819295168
2017-04-06,169.8,171.45125197782613,-0.009631028987992951
2017-04-07,169.81,173.1312519778261,-0.01918343418582502
2017-04-10,171.49,174.99125197782612,-0.020008154340593998
2017-04-11,173.35,174.9212519778261,-0.008982624810079054
2017-04-12,173.28,175.48125197782613,-0.012544086351197747
2017-04-13,173.84,176.21125197782612,-0.01345687038262755
2017-04-17,174.57,176.37125197782612,-0.010212843406319894
2017-04-18,174.73,176.07125197782614,-0.007617665932170836
2017-04-19,174.43,176.37125197782612,-0.011006623562836437
2017-04-20,174.73,173.62125197782612,0.006386015591659744
2017-04-21,171.98,170.58125197782613,0.008199893047775797
2017-04-24,168.94,169.6812519778261,-0.0043684966322794505
2017-04-25,168.04,166.6812519778261,0.008151774756015584
2017-04-26,165.04,169.51125197782613,-0.02637731670114163
2017-04-27,167.87,166.90125197782612,0.00580431848589491
2017-04-28,165.26,170.25125197782612,-0.029316976643885106
2017-05-01,168.61,170.4312519778261,-0.010686138584859006
2017-05-02,168.79,167.23125197782613,0.009320913428194189
2017-05-03,165.59,167.0612519778261,-0.008806661990186426
2017-05-04,165.42,166.1612519778261,-0.004461039917567855
2017-05-05,164.52,164.48125197782613,0.0002355771354360936
2017-05-08,162.84,164.10125197782614,-0.0076858156938166555
2017-05-09,162.46,167.2912519778261,-0.02887928639846904
2017-05-10,165.65,163.4212519778261,0.013638054997132887
2017-05-11,161.78,159.12125197782612,0.016708943583126024
2017-05-12,157.48,157.8012519778261,-0.0020358011980237123
2017-05-15,156.16,155.77125197782613,0.002495633932692698
2017-05-16,154.13,155.90125197782612,-0.011361371094557038
2017-05-17,154.26,155.65125197782612,-0.008938263972488536
2017-05-18,154.01,159.51125197782613,-0.03448817503225965
2017-05-19,157.87,159.24125197782612,-0.008611160492615677
2017-05-22,157.6,158.89125197782613,-0.008126639835441263
2017-05-23,157.25,161.4212519778261,-0.02584078568786652
2017-05-24,159.78,162.34125197782612,-0.015776963320302317
2017-05-25,160.7,158.90125197782612,0.011319910949630918
2017-05-26,157.26,156.62125197782612,0.004078297256009167
2017-05-30,154.98,155.89125197782613,-0.005845433699870228
2017-05-31,154.25,156.47125197782614,-0.01419591106832152
2017-06-01,154.83,154.28125197782612,0.0035568030148780405
2017-06-02,152.64,153.90125197782612,-0.008195202843495064
2017-06-05,152.26,154.73125197782613,-0.015971253035426125
2017-06-06,153.09,156.9112519778261,-0.02435295066262111
2017-06-07,155.27,156.21125197782612,-0.006025506907528788
2017-06-08,154.57,157.24125197782612,-0.016988239054486987
2017-06-09,155.6,161.3812519778261,-0.03582356628773997
2017-06-12,159.74,160.45125197782613,-0.004432822860892416
2017-06-13,158.81,161.28125197782612,-0.01532262397222628
2017-06-14,159.64,162.37125197782612,-0.016821031707011325
2017-06-15,160.73,161.90125197782612,-0.007234360225864989
2017-06-16,160.26,160.61125197782613,-0.0021869699258345587
2017-06-19,158.97,160.62125197782612,-0.010280407838273331
2017-06-20,158.98,160.4212519778261,-0.008984171112349393
2017-06-21,158.78,160.77125197782613,-0.012385622139092112
2017-06-22,159.13,160.5412519778261,-0.00879058784231379
2017-06-23,158.9,162.09125197782612,-0.019687996353206505
2017-06-26,160.45,164.01125197782613,-0.021713461331955508
2017-06-27,162.37,165.4412519778261,-0.018564003482261726
2017-06-28,163.8,164.22125197782614,-0.002565148984998711
2017-06-29,162.58,163.40125197782612,-0.00502598338681981
2017-06-30,161.76,166.74511117491605,-0.02989659570700498
2017-07-03,165.18,159.795111174916,0.03369870821135179
2017-07-05,158.23,157.34511117491604,0.005623872381393724
2017-07-06,155.78,158.205111174916,-0.015328905348922173
2017-07-07,156.64,157.00511117491604,-0.0023254731784451144
2017-07-10,155.44,155.50511117491604,-0.0004187076194737127
2017-07-11,153.94,157.08511117491605,-0.020021701301875416
2017-07-12,155.52,159.61511117491602,-0.025656162156403428
2017-07-13,158.05,162.295111174916,-0.026156740915878607
2017-07-14,160.73,163.69511117491604,-0.01811362082614476
2017-07-17,162.13,161.39511117491602,0.004553352451224679
2017-07-18,159.83,161.83511117491605,-0.01238984025381773
2017-07-19,160.27,162.57511117491603,-0.014178745800985104
2017-07-20,161.01,162.14511117491602,-0.007000588341461111
2017-07-21,160.58,161.605111174916,-0.0063433091160491895
2017-07-24,160.04,163.135111174916,-0.0189726856016752
2017-07-25,161.57,165.33511117491605,-0.022772604972774113
2017-07-26,163.77,167.89511117491602,-0.024569572908042625
2017-07-27,166.33,162.08511117491605,0.026189258188576314
2017-07-28,160.52,160.065111174916,0.0028418986607701147
2017-07-31,158.5,166.14511117491602,-0.046014662248275995
2017-08-01,164.58,162.93511117491602,0.010095361357185695
2017-08-02,161.37,163.515111174916,-0.013118733550083417
2017-08-03,161.95,166.09511117491604,-0.02495625034111215
2017-08-04,164.53,167.93511117491602,-0.020276350496885365
2017-08-07,166.37,165.65511117491602,0.004315525310469415
2017-08-08,164.09,164.975111174916,-0.0053651194329401575
2017-08-09,163.41,162.715111174916,0.004270585688485928
2017-08-10,161.15,159.455111174916,0.010629253666411431
2017-08-11,157.89,161.90511117491602,-0.024799162582200718
2017-08-14,160.34,159.055111174916,0.008078261777271667
