date,UNM,dcf,Deviation
2013-07-26,31.58,31.608001806830057,-0.0008859087961710088
2013-07-29,31.43,31.558001806830056,-0.004056080851175814
2013-07-30,31.38,31.818001806830058,-0.0137658489520871
2013-07-31,31.64,33.07800180683006,-0.04347305545322078
2013-08-01,32.9,32.71800180683005,0.0055626316742838355
2013-08-02,32.54,32.528001806830055,0.00036885736914293865
2013-08-05,32.35,31.098001806830055,0.04025976334257497
2013-08-06,30.92,30.618001806830055,0.009863419405200302
2013-08-07,30.44,30.738001806830056,-0.009694898474624902
2013-08-08,30.56,30.498001806830057,0.0020328608268380677
2013-08-09,30.32,29.808001806830056,0.017176535229967316
2013-08-12,29.63,30.168001806830056,-0.017833524748339546
2013-08-13,29.99,30.008001806830055,-0.0005999002181464874
2013-08-14,29.83,29.568001806830058,0.00886086908684569
2013-08-15,29.39,29.788001806830056,-0.013361144846540163
2013-08-16,29.61,29.598001806830055,0.0004053717290866121
2013-08-19,29.42,29.728001806830054,-0.010360662947729304
2013-08-20,29.55,29.678001806830057,-0.004313019712823052
2013-08-21,29.5,30.478001806830054,-0.03208877711303526
2013-08-22,30.3,30.318001806830058,-0.0005937662694511792
2013-08-23,30.14,30.248001806830057,-0.0035705435195282353
2013-08-26,30.07,29.408001806830057,0.022510818569665414
2013-08-27,29.23,29.678001806830057,-0.015095416792075045
2013-08-28,29.5,29.928001806830057,-0.014301048549535289
2013-08-29,29.75,29.708001806830055,0.0014136996975773197
2013-08-30,29.53,29.918001806830056,-0.012968840945168925
2013-09-03,29.74,30.578001806830056,-0.027405381559068243
2013-09-04,30.4,30.668001806830056,-0.008738808890065064
2013-09-05,30.49,30.438001806830055,0.0017083313648491583
2013-09-06,30.26,30.828001806830056,-0.01842486614569394
2013-09-09,30.65,31.208001806830055,-0.017880087622525465
2013-09-10,31.03,31.638001806830054,-0.019217452813306224
2013-09-11,31.46,31.198001806830057,0.008397915827820235
2013-09-12,31.02,31.168001806830056,-0.004748517654334261
2013-09-13,30.99,31.458001806830055,-0.014877035410699402
2013-09-16,31.28,31.588001806830057,-0.009750594821210212
2013-09-17,31.41,31.468001806830056,-0.0018431995519164746
2013-09-18,31.29,30.598001806830055,0.02261579685950199
2013-09-19,30.42,30.438001806830055,-0.0005914253814787163
2013-09-20,30.26,30.508001806830055,-0.008129074083591092
2013-09-23,30.33,30.658001806830057,-0.01069873401719823
2013-09-24,30.48,30.978001806830054,-0.016075982238475284
2013-09-25,30.8,31.128001806830056,-0.010537194416317619
2013-09-26,30.95,30.798001806830055,0.0049353264579727885
2013-09-27,30.62,30.618001806830055,6.526203710333078e-05
2013-09-30,30.44,31.06587228002757,-0.02014661859116529
2013-10-01,30.83,30.67587228002757,0.005024395673755011
2013-10-02,30.44,30.38587228002757,0.0017813449445718277
2013-10-03,30.15,30.965872280027572,-0.026347466418822463
2013-10-04,30.73,30.515872280027573,0.007016929354255241
2013-10-07,30.28,30.02587228002757,0.00846362488997432
2013-10-08,29.79,29.75587228002757,0.0011469238626666822
2013-10-09,29.52,30.535872280027572,-0.033268159845298406
2013-10-10,30.3,31.07587228002757,-0.024967031433136055
2013-10-11,30.84,31.515872280027573,-0.021445456880338054
2013-10-14,31.28,31.34587228002757,-0.0021014658465746683
2013-10-15,31.11,32.09587228002757,-0.030716481902286707
2013-10-16,31.86,32.14587228002757,-0.008892970068980932
2013-10-17,31.91,32.15587228002757,-0.007646263733305347
2013-10-18,31.92,32.08587228002757,-0.0051696359874504605
2013-10-21,31.85,31.92587228002757,-0.0023765139245711664
2013-10-22,31.69,31.39587228002757,0.009368356367009945
2013-10-23,31.16,31.535872280027572,-0.01191888008328923
2013-10-24,31.3,31.58587228002757,-0.009050637496825775
2013-10-25,31.35,31.625872280027572,-0.008722993553660463
2013-10-28,31.39,32.08587228002757,-0.021687809324751672
2013-10-29,31.85,31.99587228002757,-0.004559096834457099
2013-10-30,31.76,31.97587228002757,-0.006751099020445017
2013-10-31,31.74,31.74587228002757,-0.00018497775004489014
2013-11-01,31.51,31.99587228002757,-0.015185467543288644
2013-11-04,31.76,32.81587228002757,-0.03217565789559085
2013-11-05,32.58,32.58587228002757,-0.0001802093857458109
2013-11-06,32.35,32.185872280027574,0.0050993715051268484
2013-11-07,31.95,33.39587228002757,-0.04329493980285326
2013-11-08,33.16,33.185872280027574,-0.0007796172964587011
2013-11-11,32.95,32.98587228002757,-0.001087504363172176
2013-11-12,32.75,33.03587228002757,-0.008653389794111677
2013-11-13,32.8,33.45587228002757,-0.01960410042631333
2013-11-14,33.22,33.545872280027574,-0.009714228841847472
2013-11-15,33.31,33.545872280027574,-0.007031335422093221
2013-11-18,33.31,33.44587228002757,-0.004062452875797984
2013-11-19,33.21,33.39587228002757,-0.005565726161275597
2013-11-20,33.16,33.87587228002757,-0.02113221688020228
2013-11-21,33.64,34.16587228002757,-0.015391741668922099
2013-11-22,33.93,34.12587228002757,-0.0057397003194613605
2013-11-25,33.89,33.99587228002757,-0.003114268672251952
2013-11-26,33.76,33.935872280027574,-0.005182488859468148
2013-11-27,33.7,33.80587228002757,-0.0031317718753294255
2013-11-29,33.57,33.75587228002757,-0.005506368743359191
2013-12-02,33.52,33.58587228002757,-0.00196130919210169
2013-12-03,33.35,34.14587228002757,-0.023308008461482066
2013-12-04,33.91,33.59587228002757,0.009350187944343835
2013-12-05,33.36,34.545872280027574,-0.03432746669167697
2013-12-06,34.31,34.53587228002757,-0.006540222241851135
2013-12-09,34.3,34.53587228002757,-0.006829776242946672
2013-12-10,34.3,34.33587228002757,-0.0010447464312255406
2013-12-11,34.1,34.01587228002757,0.002473190141351278
2013-12-12,33.78,34.14587228002757,-0.010714978285722987
2013-12-13,33.91,34.365872280027574,-0.013265261428923925
2013-12-16,34.13,34.27587228002757,-0.004255829839597269
2013-12-17,34.04,34.85587228002757,-0.02340702517707649
2013-12-18,34.62,34.52587228002757,0.0027262952028841436
2013-12-19,34.29,34.615872280027574,-0.00941395546503665
2013-12-20,34.38,34.99587228002757,-0.017598426325811323
2013-12-23,34.76,35.09587228002757,-0.00957013626410741
2013-12-24,34.86,35.39587228002757,-0.015139400317305873
2013-12-26,35.16,35.31587228002757,-0.00441366076962868
2013-12-27,35.08,35.185872280027574,-0.0030089428843766974
2013-12-30,34.95,35.31587228002757,-0.010359995560253576
2013-12-31,35.08,34.68382697146673,0.011422413935439968
2014-01-02,34.33,34.693826971466734,-0.010486792701363212
2014-01-03,34.34,34.64382697146673,-0.008770017576781086
2014-01-06,34.29,34.873826971466734,-0.016741121413041737
2014-01-07,34.52,35.09382697146673,-0.016351222450982195
2014-01-08,34.74,35.42382697146673,-0.019304152880419756
2014-01-09,35.07,35.083826971466735,-0.0003941124062086798
2014-01-10,34.73,34.31382697146673,0.012128435247963809
2014-01-13,33.96,34.553826971466734,-0.017185563033498275
2014-01-14,34.2,35.123826971466734,-0.026302002120019874
2014-01-15,34.77,34.91382697146673,-0.004119484569373388
2014-01-16,34.56,34.70382697146673,-0.00414441241840513
2014-01-17,34.35,34.71382697146673,-0.010480750847948306
2014-01-21,34.36,34.64382697146673,-0.008192714150792146
2014-01-22,34.29,33.63382697146673,0.01950931807700429
2014-01-23,33.28,32.513826971466735,0.023564529306428383
2014-01-24,32.16,32.49382697146673,-0.01027355047344447
2014-01-27,32.14,32.66382697146673,-0.01603691361469428
2014-01-28,32.31,32.20382697146673,0.003296907185203146
2014-01-29,31.85,33.02382697146673,-0.035544849858889505
2014-01-30,32.67,32.553826971466734,0.003568644283668876
2014-01-31,32.2,31.06382697146673,0.03657543642568206
2014-02-03,30.71,31.65382697146673,-0.029817152040336636
2014-02-04,31.3,32.18382697146673,-0.02746183579256456
2014-02-05,31.83,33.013826971466735,-0.035858519901067365
2014-02-06,32.66,33.32382697146673,-0.01992049028567844
2014-02-07,32.97,33.25382697146673,-0.008535167146634492
2014-02-10,32.9,33.54382697146673,-0.019193605190439
2014-02-11,33.19,34.00382697146673,-0.023933393501549993
2014-02-12,33.65,33.85382697146673,-0.0060207955702770155
2014-02-13,33.5,33.89382697146673,-0.011619430635503969
2014-02-14,33.54,34.23382697146673,-0.020267292115632496
2014-02-18,33.88,33.84382697146673,0.00106882205028902
2014-02-19,33.49,33.92382697146673,-0.012788267427245703
2014-02-20,33.57,33.90382697146673,-0.009846291740093993
2014-02-21,33.55,34.25382697146673,-0.020547396705571486
2014-02-24,33.9,34.21382697146673,-0.009172518810259156
2014-02-25,33.86,34.35382697146673,-0.014374729542559805
2014-02-26,34.0,34.72382697146673,-0.020845253377788975
2014-02-27,34.37,35.13382697146673,-0.021740500176284816
2014-02-28,34.78,35.03382697146673,-0.007245196811454746
2014-03-03,34.68,35.72382697146673,-0.02921934909998447
2014-03-04,35.37,35.74382697146673,-0.010458504394763035
2014-03-05,35.39,36.013826971466735,-0.017321873955827627
2014-03-06,35.66,36.27382697146673,-0.016922035051597284
2014-03-07,35.92,36.35382697146673,-0.011933460865268142
2014-03-10,36.0,35.95382697146673,0.0012842312605529926
2014-03-11,35.6,36.02382697146673,-0.011765184520856953
2014-03-12,35.67,35.48382697146673,0.005246700945841454
2014-03-13,35.13,35.23382697146673,-0.0029467980174510133
2014-03-14,34.88,35.43382697146673,-0.015629894335508765
2014-03-17,35.08,35.61382697146673,-0.01498931782575419
2014-03-18,35.26,35.67382697146673,-0.011600296536666166
2014-03-19,35.32,35.943826971466734,-0.01735560801474889
2014-03-20,35.59,36.00382697146673,-0.011493971787907009
2014-03-21,35.65,36.03382697146673,-0.010651851433117643
2014-03-24,35.68,35.77382697146673,-0.0026227826153899514
2014-03-25,35.42,35.35382697146673,0.0018717359392712574
2014-03-26,35.0,34.693826971466734,0.008825000158819929
2014-03-27,34.34,34.79382697146673,-0.013043318627723677
2014-03-28,34.44,35.66382697146673,-0.03431563787155745
2014-03-31,35.31,35.722278889294195,-0.011541225871167793
2014-04-01,35.43,35.74227888929419,-0.008736960792607107
2014-04-02,35.45,35.692278889294194,-0.006787991600246679
2014-04-03,35.4,35.082278889294194,0.009056455873588165
2014-04-04,34.79,34.34227888929419,0.013037023901328215
2014-04-07,34.05,34.38227888929419,-0.009664248561419786
2014-04-08,34.09,34.74227888929419,-0.018774787093635004
2014-04-09,34.45,33.862278889294195,0.01735621848214186
2014-04-10,33.57,33.38227888929419,0.005623376143023329
2014-04-11,33.09,33.46227888929419,-0.011125329823644892
2014-04-14,33.17,33.59227888929419,-0.012570712772594028
2014-04-15,33.3,34.23227888929419,-0.027233912539365246
2014-04-16,33.94,34.21227888929419,-0.00795851367210132
2014-04-17,33.92,33.972278889294195,-0.001538869072179594
2014-04-21,33.68,34.35227888929419,-0.019570139479267668
2014-04-22,34.06,34.31227888929419,-0.0073524375955367205
2014-04-23,34.02,33.82227888929419,0.005845883754698633
2014-04-24,33.53,33.16227888929419,0.011088535620045192
2014-04-25,32.87,32.70227888929419,0.0051287285290908535
2014-04-28,32.41,33.16227888929419,-0.02268477663448676
2014-04-29,32.87,33.512278889294194,-0.019165479358056348
2014-04-30,33.22,33.752278889294196,-0.015770161506428848
2014-05-01,33.46,33.91227888929419,-0.013336729471075781
2014-05-02,33.62,33.77227888929419,-0.004508990636769461
2014-05-05,33.48,33.39227888929419,0.0026269878434062033
2014-05-06,33.1,33.91227888929419,-0.023952353421775485
2014-05-07,33.62,34.32227888929419,-0.020461312943682364
2014-05-08,34.03,33.62227888929419,0.012126516231939055
2014-05-09,33.33,34.512278889294194,-0.03425676099473518
2014-05-12,34.22,34.362278889294195,-0.0041405545235395635
2014-05-13,34.07,33.652278889294195,0.012412862501228528
2014-05-14,33.36,32.95227888929419,0.012373077809749722
2014-05-15,32.66,32.92227888929419,-0.007966607967089478
2014-05-16,32.63,33.192278889294194,-0.01694005076209304
2014-05-19,32.9,33.182278889294196,-0.00850691690694183
2014-05-20,32.89,33.53227888929419,-0.019154048295215942
2014-05-21,33.24,33.56227888929419,-0.009602413779982943
2014-05-22,33.27,33.752278889294196,-0.014288780051742389
2014-05-23,33.46,34.16227888929419,-0.020557144081926992
2014-05-27,33.87,33.92227888929419,-0.0015411372999085682
2014-05-28,33.63,34.06227888929419,-0.012690838763288248
2014-05-29,33.77,34.20227888929419,-0.012638891422802168
2014-05-30,33.91,34.652278889294195,-0.021420781347905038
2014-06-02,34.36,34.85227888929419,-0.014124725985863895
2014-06-03,34.56,35.442278889294194,-0.02489340180551136
2014-06-04,35.15,35.35227888929419,-0.00572180622153462
2014-06-05,35.06,35.55227888929419,-0.013846619813798533
2014-06-06,35.26,35.85227888929419,-0.01651997885889067
2014-06-09,35.56,36.002278889294196,-0.012284747047657363
2014-06-10,35.71,35.49227888929419,0.006134323225198246
2014-06-11,35.2,35.182278889294196,0.0005036942251970267
2014-06-12,34.89,35.17227888929419,-0.008025607046466043
2014-06-13,34.88,35.12227888929419,-0.0068981540195002244
2014-06-16,34.83,35.88227888929419,-0.029325865632468195
2014-06-17,35.59,35.692278889294194,-0.002865574641827351
2014-06-18,35.4,35.53227888929419,-0.0037227809031423753
2014-06-19,35.24,35.792278889294195,-0.015430112483264757
2014-06-20,35.5,35.542278889294195,-0.0011895379422879326
2014-06-23,35.25,35.34227888929419,-0.0026110056338825016
2014-06-24,35.05,35.17227888929419,-0.00347656999078938
2014-06-25,34.88,35.32227888929419,-0.012521244472372794
2014-06-26,35.03,35.30227888929419,-0.007712785062631289
2014-06-27,35.01,35.05227888929419,-0.0012061666354911127
2014-06-30,34.76,35.57192696115087,-0.022824936136791374
2014-07-01,35.14,35.32192696115087,-0.005150538965525975
2014-07-02,34.89,35.90192696115087,-0.028185867634510697
2014-07-03,35.47,35.65192696115087,-0.005102864744144453
2014-07-07,35.22,35.25192696115087,-0.0009056798848487979
2014-07-08,34.82,35.40192696115087,-0.016437719952065333
2014-07-09,34.97,35.13192696115087,-0.004609111288712664
2014-07-10,34.7,35.18192696115087,-0.01369814000475389
2014-07-11,34.75,35.36192696115087,-0.01730468370185656
2014-07-14,34.93,35.52192696115087,-0.016663706386149557
2014-07-15,35.09,35.27192696115087,-0.005157840152913762
2014-07-16,34.84,34.87192696115087,-0.000915549094445911
2014-07-17,34.44,35.21192696115087,-0.021922315186060026
2014-07-18,34.78,35.07192696115087,-0.00832366472119539
2014-07-21,34.64,35.23192696115087,-0.01680086819558768
2014-07-22,34.8,35.43192696115087,-0.017834958901437825
2014-07-23,35.0,35.54192696115087,-0.015247540228846446
2014-07-24,35.11,35.42192696115087,-0.008806041565524447
2014-07-25,34.99,35.46192696115087,-0.013307989767952333
2014-07-28,35.03,35.04192696115087,-0.0003403625937606902
2014-07-29,34.61,34.88192696115087,-0.007795640460279696
2014-07-30,34.45,34.76192696115087,-0.008973235617791508
2014-07-31,34.33,34.23192696115087,0.002864958170786913
2014-08-01,33.8,34.72192696115087,-0.026551722264216093
2014-08-04,34.29,34.601926961150866,-0.009014728038154729
2014-08-05,34.17,34.83192696115087,-0.019003455131527347
2014-08-06,34.4,34.45192696115087,-0.0015072295146052461
2014-08-07,34.02,34.65192696115087,-0.018236416169852165
2014-08-08,34.22,34.83192696115087,-0.017567990477052042
2014-08-11,34.4,35.11192696115087,-0.020275929655999114
2014-08-12,34.68,35.13192696115087,-0.012863711166501424
2014-08-13,34.7,35.56192696115087,-0.024237352551015112
2014-08-14,35.13,35.27192696115087,-0.00402379380370077
2014-08-15,34.84,35.63192696115087,-0.022225207242209888
2014-08-18,35.2,35.51192696115087,-0.008783723887811234
2014-08-19,35.08,35.601926961150866,-0.014660076172854364
2014-08-20,35.17,35.62192696115087,-0.012686763454535677
2014-08-21,35.19,35.531926961150866,-0.009623090847977855
2014-08-22,35.1,35.96192696115087,-0.023967763520625573
2014-08-25,35.53,36.23192696115087,-0.019373161187465904
2014-08-26,35.8,36.781926961150866,-0.026695908623492803
2014-08-27,36.35,36.59192696115087,-0.006611484588054606
2014-08-28,36.16,36.70192696115087,-0.014765626930828502
2014-08-29,36.27,37.24192696115087,-0.026097654994188035
2014-09-02,36.81,37.04192696115087,-0.006261201297494856
2014-09-03,36.61,36.39192696115087,0.005992346574061003
2014-09-04,35.96,36.05192696115087,-0.002549848757042228
2014-09-05,35.62,36.09192696115087,-0.01307569312269885
2014-09-08,35.66,36.06192696115087,-0.011145465454019177
2014-09-09,35.63,36.25192696115087,-0.017155693870214206
2014-09-10,35.82,36.21192696115087,-0.010823145688196645
2014-09-11,35.78,36.351926961150866,-0.015733057611005852
2014-09-12,35.92,36.23192696115087,-0.008609173933402103
2014-09-15,35.8,36.45192696115087,-0.017884567854140387
2014-09-16,36.02,36.45192696115087,-0.011849221623076223
2014-09-17,36.02,36.84192696115087,-0.022309554058276393
2014-09-18,36.41,36.52192696115087,-0.003064651031965848
2014-09-19,36.09,35.94192696115087,0.004119785759099326
2014-09-22,35.51,35.39192696115087,0.003336157394841166
2014-09-23,34.96,35.61192696115087,-0.018306421942908546
2014-09-24,35.18,35.02192696115087,0.0045135448721733695
2014-09-25,34.59,35.22192696115087,-0.01794129440583625
2014-09-26,34.79,35.20192696115087,-0.011701829891456628
2014-09-29,34.77,34.81192696115087,-0.0012043849568469378
2014-09-30,34.38,34.04508080611769,0.009837520897354679
2014-10-01,33.81,33.97508080611769,-0.004858878984268955
2014-10-02,33.74,34.355080806117684,-0.017903634387847367
2014-10-03,34.12,34.235080806117686,-0.003361487789949158
2014-10-06,34.0,33.635080806117685,0.010849362782441752
2014-10-07,33.4,34.01508080611769,-0.018082591354804722
2014-10-08,33.78,33.57508080611769,0.0061033120088567205
2014-10-09,33.34,33.39508080611769,-0.0016493688527801087
2014-10-10,33.16,33.025080806117685,0.0040853554507371825
