date,AEE,dcf,Deviation
2014-09-25,37.97,38.16829308227589,-0.005195230550353536
2014-09-26,37.98,38.42829308227589,-0.01166570373854725
2014-09-29,38.24,38.51829308227589,-0.007224958844397555
2014-09-30,38.33,38.53321326238232,-0.005273717013906665
2014-10-01,38.48,38.513213262382315,-0.0008623861674704747
2014-10-02,38.46,38.943213262382315,-0.012408150789372074
2014-10-03,38.89,39.20321326238232,-0.007989479339002736
2014-10-06,39.15,39.343213262382314,-0.00491096802627089
2014-10-07,39.29,40.193213262382315,-0.02247178538541117
2014-10-08,40.14,39.093213262382314,0.026776687057979975
2014-10-09,39.04,39.623213262382315,-0.014718979465908388
2014-10-10,39.57,40.083213262382316,-0.012803695627465084
2014-10-13,40.03,40.77321326238231,-0.018227978687860857
2014-10-14,40.72,40.153213262382316,0.014115601008417356
2014-10-15,40.1,39.63321326238232,0.011777665730190234
2014-10-16,39.58,39.723213262382316,-0.003605278894140751
2014-10-17,39.67,40.513213262382315,-0.020813290146137642
2014-10-20,40.46,40.53321326238232,-0.0018062536001868246
2014-10-21,40.48,40.75321326238232,-0.0067040912976182865
2014-10-22,40.7,41.06321326238232,-0.00884522260986953
2014-10-23,41.01,41.29321326238232,-0.006858591037290918
2014-10-24,41.24,41.28321326238232,-0.0010467514267280542
2014-10-27,41.23,41.723213262382316,-0.01182107569905222
2014-10-28,41.67,41.46321326238232,0.0049872337753738005
2014-10-29,41.41,42.63321326238232,-0.0286915568585967
2014-10-30,42.58,42.39321326238232,0.0044060528382599
2014-10-31,42.34,43.093213262382314,-0.017478698044543828
2014-11-03,43.04,42.45321326238232,0.013821962874542404
2014-11-04,42.4,43.45321326238232,-0.02423786834871644
2014-11-05,43.4,42.473213262382316,0.0218204997086604
2014-11-06,42.42,43.36321326238232,-0.021751461467468203
2014-11-07,43.31,43.373213262382315,-0.0014574263151754252
2014-11-10,43.32,43.36321326238232,-0.0009965419795078256
2014-11-11,43.31,42.77321326238231,0.012549600478338974
2014-11-12,42.72,42.443213262382315,0.006521342668063257
2014-11-13,42.39,42.263213262382315,0.0029999313310740128
2014-11-14,42.21,43.11321326238232,-0.02094980155817794
2014-11-17,43.06,43.38321326238232,-0.00745019186171203
2014-11-18,43.33,43.093213262382314,0.005494757055501065
2014-11-19,43.04,42.71321326238232,0.0076507177207734145
2014-11-20,42.66,42.88321326238232,-0.005205143117811284
2014-11-21,42.83,42.53321326238232,0.006977764312957824
2014-11-24,42.48,42.443213262382315,0.000866728383411175
2014-11-25,42.39,42.63321326238232,-0.005704783753583964
2014-11-26,42.58,43.163213262382314,-0.013511812914322574
2014-11-28,43.11,43.25321326238232,-0.0033110433093966884
2014-12-01,43.2,43.583213262382316,-0.008792680339452463
2014-12-02,43.53,43.903213262382316,-0.008500818838745317
2014-12-03,43.85,43.63321326238232,0.004968388101835641
2014-12-04,43.58,43.343213262382314,0.005463063760046349
2014-12-05,43.29,43.983213262382314,-0.015760859904594637
2014-12-08,43.93,43.92321326238232,0.0001545136868092989
2014-12-09,43.87,43.123213262382315,0.017317511407924924
2014-12-10,43.07,43.413213262382314,-0.00790573276177442
2014-12-11,43.36,42.973213262382316,0.009000647339450163
2014-12-12,42.92,42.513213262382315,0.009568477807289755
2014-12-15,42.46,42.723213262382316,-0.00616089573520151
2014-12-16,42.67,44.11321326238232,-0.03271612189749551
2014-12-17,44.06,45.06321326238232,-0.0222623552506358
2014-12-18,45.01,45.17321326238232,-0.0036130540777411513
2014-12-19,45.12,45.46321326238232,-0.007549252192130207
2014-12-22,45.41,45.68321326238232,-0.005980605191082233
2014-12-23,45.63,46.89321326238232,-0.026938082816253983
2014-12-24,46.84,47.553213262382314,-0.014998213863005372
2014-12-26,47.5,47.973213262382316,-0.009864114371371135
2014-12-29,47.92,47.20321326238232,0.015185125928469656
2014-12-30,47.15,46.18321326238232,0.020933726116566298
2014-12-31,46.13,46.010458265139114,0.0025981426694778875
2015-01-02,45.99,45.55045826513911,0.00964955681241264
2015-01-05,45.53,45.02045826513912,0.011318004180677965
2015-01-06,45.0,45.37045826513911,-0.008165186760385024
2015-01-07,45.35,45.53045826513912,-0.003963462526299311
2015-01-08,45.51,45.02045826513912,0.010873761701354123
2015-01-09,45.0,44.84045826513912,0.0035579862702901366
2015-01-12,44.82,45.23045826513911,-0.009074819952807567
2015-01-13,45.21,45.650458265139115,-0.00964849602562412
2015-01-14,45.63,46.070458265139116,-0.009560535790728242
2015-01-15,46.05,46.56045826513912,-0.010963342805440424
2015-01-16,46.54,46.28045826513912,0.005608019984892465
2015-01-20,46.26,46.48045826513911,-0.0047430312300612565
2015-01-21,46.46,46.320458265139116,0.0030125292384231006
2015-01-22,46.3,46.35045826513912,-0.0010886249462839226
2015-01-23,46.33,46.23045826513911,0.002153163489965859
2015-01-26,46.21,46.23045826513911,-0.00044252784650722354
2015-01-27,46.21,45.62045826513911,0.01292274907530655
2015-01-28,45.6,46.53045826513912,-0.019996756959434925
2015-01-29,46.51,45.30045826513911,0.026700430441157108
2015-01-30,45.28,45.430458265139116,-0.0033118368355655736
2015-02-02,45.41,45.45045826513912,-0.0008901618747847451
2015-02-03,45.43,44.60045826513912,0.018599399358846247
2015-02-04,44.58,45.150458265139115,-0.012634606315381935
2015-02-05,45.13,42.91045826513911,0.05172495994208637
2015-02-06,42.89,42.220458265139115,0.015858229928634282
2015-02-09,42.2,43.360458265139115,-0.0267630535185579
2015-02-10,43.34,42.500458265139116,0.019753710174685857
2015-02-11,42.48,42.680458265139116,-0.004696722417876442
2015-02-12,42.66,41.56045826513912,0.02645643914333773
2015-02-13,41.54,41.690458265139114,-0.003608937665838141
2015-02-17,41.67,42.790458265139115,-0.026184769001456054
2015-02-18,42.77,42.53045826513912,0.005632239684970175
2015-02-19,42.51,42.99045826513912,-0.011175927973969157
2015-02-20,42.97,43.14045826513912,-0.003951239091886549
2015-02-23,43.12,43.010458265139114,0.0025468627696456636
2015-02-24,42.99,43.150458265139115,-0.003718576154004505
2015-02-25,43.13,42.55045826513911,0.013620105599090548
2015-02-26,42.53,42.430458265139116,0.0023459971664427925
2015-02-27,42.41,42.21045826513912,0.004727305579282914
2015-03-02,42.19,42.21045826513912,-0.0004846728981384718
2015-03-03,42.19,41.78045826513912,0.009802231757773505
2015-03-04,41.76,42.180458265139116,-0.009968081960992192
2015-03-05,42.16,40.970458265139115,0.02903413301268931
2015-03-06,40.95,41.14045826513912,-0.004629463870131523
2015-03-09,41.12,41.49045826513912,-0.00892875809593996
2015-03-10,41.47,40.750458265139116,0.017657267316584457
2015-03-11,40.73,41.790458265139115,-0.025375607475061734
2015-03-12,41.77,41.150458265139115,0.015055524555014133
2015-03-13,41.13,41.900458265139115,-0.0183878243112231
2015-03-16,41.88,41.85045826513912,0.000705887965998464
2015-03-17,41.83,42.830458265139114,-0.023358570177929083
2015-03-18,42.81,42.260458265139114,0.013003686126948688
2015-03-19,42.24,42.680458265139116,-0.010319904777097322
2015-03-20,42.66,42.430458265139116,0.005409833978848866
2015-03-23,42.41,41.70045826513912,0.01701520233541509
2015-03-24,41.68,41.48045826513911,0.004810499767997634
2015-03-25,41.46,40.970458265139115,0.011948651677089694
2015-03-26,40.95,41.41045826513911,-0.011119371396252853
2015-03-27,41.39,42.10045826513912,-0.01687530954330263
2015-03-30,42.08,42.220458265139115,-0.003326782107789028
2015-03-31,42.2,42.394610336341266,-0.004590449936850538
2015-04-01,42.37,42.31461033634126,0.0013089961887506885
2015-04-02,42.29,42.464610336341266,-0.00411190247498483
2015-04-06,42.44,41.824610336341266,0.014713577931986688
2015-04-07,41.8,41.74461033634126,0.0013268698213364516
2015-04-08,41.72,41.67461033634126,0.0010891442845515353
2015-04-09,41.65,42.144610336341266,-0.011736028222682715
2015-04-10,42.12,41.59461033634126,0.012631195710462118
2015-04-13,41.57,41.81461033634126,-0.005849877216927424
2015-04-14,41.79,41.77461033634126,0.00036839753943440634
2015-04-15,41.75,41.34461033634126,0.009805139300161914
2015-04-16,41.32,41.154610336341264,0.004018739633471657
2015-04-17,41.13,41.67461033634126,-0.013068156653317176
2015-04-20,41.65,41.574610336341266,0.0018133582744088717
2015-04-21,41.55,41.70461033634126,-0.0037072720520430202
2015-04-22,41.68,41.934610336341265,-0.0060716037253985
2015-04-23,41.91,42.34461033634126,-0.010263651805723972
2015-04-24,42.32,41.94461033634126,0.008949651949287318
2015-04-27,41.92,42.324610336341266,-0.009559694303761912
2015-04-28,42.3,41.864610336341265,0.01039994544702072
2015-04-29,41.84,40.964610336341266,0.021369412682589184
2015-04-30,40.94,41.224610336341264,-0.006903893912379111
2015-05-01,41.2,41.614610336341265,-0.009963095484741058
2015-05-04,41.59,40.614610336341265,0.024015733638246273
2015-05-05,40.59,40.394610336341266,0.004837023108574368
2015-05-06,40.37,40.42461033634126,-0.0013509180641914087
2015-05-07,40.4,40.41461033634126,-0.0003615112509973706
2015-05-08,40.39,40.324610336341266,0.001621582034230018
2015-05-11,40.3,40.28461033634127,0.00038202339628568005
2015-05-12,40.26,39.85461033634126,0.010171713140275873
2015-05-13,39.83,40.28461033634127,-0.011284962980792623
2015-05-14,40.26,40.56461033634126,-0.0075092632177552465
2015-05-15,40.54,40.80461033634126,-0.006484814685403295
2015-05-18,40.78,40.76461033634126,0.0003775251015958325
2015-05-19,40.74,40.94461033634126,-0.004997247126312332
2015-05-20,40.92,40.69461033634126,0.005538563013526732
2015-05-21,40.67,40.67461033634126,-0.00011334678570085188
2015-05-22,40.65,40.34461033634126,0.007569528150421778
2015-05-26,40.32,40.41461033634126,-0.002340993406935943
2015-05-27,40.39,40.464610336341266,-0.0018438417105985927
2015-05-28,40.44,40.254610336341266,0.0046054268594264425
2015-05-29,40.23,40.24461033634126,-0.0003630383352990485
2015-06-01,40.22,39.644610336341266,0.014513691994376465
2015-06-02,39.62,39.334610336341264,0.007255433858844196
2015-06-03,39.31,39.114610336341265,0.004995311521158063
2015-06-04,39.09,38.394610336341266,0.01811164789971942
2015-06-05,38.37,37.95461033634126,0.0109443796149582
2015-06-08,37.93,37.894610336341266,0.0009338970197774188
2015-06-09,37.87,37.834610336341264,0.0009353780399514733
2015-06-10,37.81,38.324610336341266,-0.013427673023286735
2015-06-11,38.3,37.794610336341265,0.013372003551860301
2015-06-12,37.77,37.754610336341266,0.00040762342722211464
2015-06-15,37.73,37.834610336341264,-0.002764937590510441
2015-06-16,37.81,38.114610336341265,-0.007991957248237314
2015-06-17,38.09,38.56461033634126,-0.012306887900641161
2015-06-18,38.54,38.28461033634127,0.006670817893013936
2015-06-19,38.26,38.334610336341264,-0.001946291763152086
2015-06-22,38.31,37.78461033634127,0.0139048585914201
2015-06-23,37.76,37.80461033634126,-0.001180023704632105
2015-06-24,37.78,37.53461033634127,0.006537690453153555
2015-06-25,37.51,37.754610336341266,-0.00647895274675403
2015-06-26,37.73,37.56461033634126,0.0044028052514824
2015-06-29,37.54,37.70461033634126,-0.004365788026261752
2015-06-30,37.68,37.98820344544709,-0.00811313559193938
2015-07-01,37.98,38.50820344544709,-0.013716647316340591
2015-07-02,38.5,38.56820344544709,-0.0017683853369929725
2015-07-06,38.56,39.60820344544709,-0.026464301691713765
2015-07-07,39.6,39.28820344544709,0.007936136733405208
2015-07-08,39.28,38.68820344544709,0.0152965633410036
2015-07-09,38.68,39.02820344544709,-0.00892184150709896
2015-07-10,39.02,38.91820344544709,0.0026156540009767415
2015-07-13,38.91,38.86820344544709,0.0010753405315369058
2015-07-14,38.86,38.99820344544709,-0.003543841337214859
2015-07-15,38.99,39.66820344544709,-0.01709690347786419
2015-07-16,39.66,39.39820344544709,0.006644885595238126
2015-07-17,39.39,39.128203445447085,0.006690737920485246
2015-07-20,39.12,38.70820344544709,0.010638482747804767
2015-07-21,38.7,38.66820344544709,0.0008222920053104765
2015-07-22,38.66,38.27820344544709,0.0099742548026589
2015-07-23,38.27,38.53820344544709,-0.006959417447332306
2015-07-24,38.53,39.02820344544709,-0.012765215958338127
2015-07-27,39.02,39.34820344544709,-0.00834100204605559
2015-07-28,39.34,39.658203445447086,-0.008023647513049736
2015-07-29,39.65,39.77820344544709,-0.0032229571559940773
2015-07-30,39.77,41.088203445447085,-0.032082284814357154
2015-07-31,41.08,41.59820344544709,-0.012457351580740239
2015-08-03,41.59,41.018203445447085,0.01394006822637639
2015-08-04,41.01,41.36820344544709,-0.008658907460640797
2015-08-05,41.36,41.698203445447085,-0.008110743809132015
2015-08-06,41.69,42.128203445447085,-0.010401664671376931
2015-08-07,42.12,41.82820344544709,0.006976071896883429
2015-08-10,41.82,42.10820344544709,-0.006844353875616327
2015-08-11,42.1,42.658203445447086,-0.013085488847671134
2015-08-12,42.65,42.628203445447085,0.0005113176908992934
2015-08-13,42.62,42.74820344544709,-0.0029990370381458575
2015-08-14,42.74,43.408203445447086,-0.01539348308406363
2015-08-17,43.4,43.20820344544709,0.004438892137579087
2015-08-18,43.2,43.558203445447084,-0.008223558758471361
2015-08-19,43.55,43.31820344544709,0.005351019574133975
2015-08-20,43.31,42.518203445447085,0.01862253083126686
2015-08-21,42.51,40.68820344544709,0.04477456363969212
2015-08-24,40.68,39.77820344544709,0.0226706205017444
2015-08-25,39.77,40.558203445447084,-0.019433884602587437
2015-08-26,40.55,41.02820344544709,-0.011655480993286282
2015-08-27,41.02,41.07820344544709,-0.0014168936459059145
2015-08-28,41.07,40.298203445447086,0.01915213306215291
2015-08-31,40.29,39.128203445447085,0.02969204952567539
2015-09-01,39.12,39.088203445447085,0.0008134565354811496
2015-09-02,39.08,39.25820344544709,-0.004539266441336731
2015-09-03,39.25,38.56820344544709,0.017677685078520078
2015-09-04,38.56,38.98820344544709,-0.01098289758455373
2015-09-08,38.98,38.46820344544709,0.013304404903616174
2015-09-09,38.46,38.43820344544709,0.0005670544562221824
2015-09-10,38.43,38.82820344544709,-0.010255520732669443
2015-09-11,38.82,38.98820344544709,-0.004314213802706912
2015-09-14,38.98,39.20820344544709,-0.005820298442508531
2015-09-15,39.2,39.698203445447085,-0.01254977309317562
2015-09-16,39.69,40.548203445447086,-0.02116501774490953
2015-09-17,40.54,40.378203445447085,0.004007027077653547
2015-09-18,40.37,40.82820344544709,-0.011222718777212926
2015-09-21,40.82,40.50820344544709,0.007697121275022978
2015-09-22,40.5,40.808203445447084,-0.007552487476178538
2015-09-23,40.8,41.058203445447084,-0.006288717571146463
2015-09-24,41.05,41.378203445447085,-0.007931795441041611
2015-09-25,41.37,41.548203445447086,-0.004289077039903111
2015-09-28,41.54,41.698203445447085,-0.00379401106942312
2015-09-29,41.69,42.27820344544709,-0.0139126878039193
2015-09-30,42.27,42.07532403609516,0.004626844079390402
2015-10-01,41.78,42.61532403609516,-0.019601494415192988
2015-10-02,42.32,42.91532403609516,-0.013872062007371566
2015-10-05,42.62,42.60532403609516,0.00034446314485014895
2015-10-06,42.31,42.50532403609516,-0.004595284014992873
2015-10-07,42.21,43.41532403609516,-0.02776264056196054
2015-10-08,43.12,43.41532403609516,-0.006802299479548468
2015-10-09,43.12,44.01532403609516,-0.02034118924947459
2015-10-12,43.72,43.94532403609516,-0.0051273722753776285
2015-10-13,43.65,43.68532403609516,-0.0008086019017731205
2015-10-14,43.39,44.23532403609516,-0.019109705976277924
2015-10-15,43.94,44.39532403609516,-0.010256125976802588
2015-10-16,44.1,44.58532403609516,-0.01088528673027589
2015-10-19,44.29,44.61532403609516,-0.0072917555374463205
2015-10-20,44.32,44.44532403609516,-0.0028197350072952654
2015-10-21,44.15,44.79532403609516,-0.014406057997820798
2015-10-22,44.5,44.28532403609516,0.004847564482758804
2015-10-23,43.99,44.70532403609516,-0.0160008690579585
2015-10-26,44.41,44.78532403609516,-0.008380514022689023
2015-10-27,44.49,44.32532403609516,0.003715166611545584
2015-10-28,44.03,43.70532403609516,0.007428750868811784
2015-10-29,43.41,43.97532403609516,-0.01285548312574436
2015-10-30,43.68,44.21532403609516,-0.012107205991708891
2015-11-02,43.92,44.16532403609516,-0.005554675335216808
2015-11-03,43.87,44.50532403609516,-0.014275236724035412
2015-11-04,44.21,44.31532403609516,-0.002376695610064261
2015-11-05,44.02,42.84532403609516,0.027416666586889127
2015-11-06,42.55,43.43532403609516,-0.020382581590952298
2015-11-09,43.14,44.10532403609516,-0.021886791610580936
2015-11-10,43.81,44.51532403609516,-0.015844522113851123
2015-11-11,44.22,43.79532403609516,0.009696833469135413
2015-11-12,43.5,43.42532403609516,0.0017196409137387736
2015-11-13,43.13,44.22532403609516,-0.02476689679427091
2015-11-16,43.93,43.15532403609516,0.017950878164114892
2015-11-17,42.86,43.51532403609516,-0.015059615218574018
2015-11-18,43.22,43.99532403609516,-0.01762287363673154
2015-11-19,43.7,44.40532403609516,-0.015883771854064865
2015-11-20,44.11,43.63532403609516,0.010878250004793921
2015-11-23,43.34,43.51532403609516,-0.004029018282151076
2015-11-24,43.22,43.45532403609516,-0.005415309661474299
2015-11-25,43.16,43.60532403609516,-0.010212606968051374
2015-11-27,43.31,44.05532403609516,-0.01691791065898185
2015-11-30,43.76,44.12532403609516,-0.008279237469085099
2015-12-01,43.83,43.12532403609516,0.016340189428258878
2015-12-02,42.83,42.54532403609516,0.006691122240914726
2015-12-03,42.25,43.63532403609516,-0.03174776552476666
2015-12-04,43.34,43.26532403609516,0.0017260003378813948
2015-12-07,42.97,43.03532403609516,-0.001517916677945208
2015-12-08,42.74,42.87532403609516,-0.003156221886072119
2015-12-09,42.58,42.00532403609516,0.013681026800579366
2015-12-10,41.71,42.01532403609516,-0.0072669684954197455
2015-12-11,41.72,42.09532403609516,-0.008916050527923991
2015-12-14,41.8,42.23532403609516,-0.01030710775944621
2015-12-15,41.94,43.29532403609516,-0.031304166587718174
