date,AKAM,dcf,Deviation
2018-04-04,70.41,74.40450315108951,-0.05368630905280125
2018-04-05,72.29,71.45450315108951,0.011692710914857907
2018-04-06,69.34,72.5745031510895,-0.044568037129454896
2018-04-09,70.46,74.6045031510895,-0.05555298910973294
2018-04-10,72.49,73.70450315108951,-0.016478004723807227
2018-04-11,71.59,74.03450315108951,-0.033018431231999545
2018-04-12,71.92,73.54450315108951,-0.02208870930506035
2018-04-13,71.43,73.75450315108951,-0.03151676239114032
2018-04-16,71.64,74.6045031510895,-0.039736249500727516
2018-04-17,72.49,74.9645031510895,-0.033008998220160235
2018-04-18,72.85,74.5745031510895,-0.023124567757369152
2018-04-19,72.46,73.4145031510895,-0.013001561137383377
2018-04-20,71.3,73.78450315108951,-0.03367242503486079
2018-04-23,71.67,73.0845031510895,-0.01935435133444452
2018-04-24,70.97,72.89450315108951,-0.026401210899271277
2018-04-25,70.78,73.64450315108951,-0.038896360604303015
2018-04-26,71.53,73.2145031510895,-0.023007779587239208
2018-04-27,71.1,73.76450315108951,-0.0361217528386506
2018-04-30,71.65,72.95450315108951,-0.017881050445753388
2018-05-01,70.84,73.76450315108951,-0.039646483418987355
2018-05-02,71.65,73.56450315108951,-0.02602482269413864
2018-05-03,71.45,74.12450315108951,-0.036081228708380264
2018-05-04,72.01,75.23450315108951,-0.042859366594259374
2018-05-07,73.12,75.79450315108951,-0.03528624161251015
2018-05-08,73.68,79.4145031510895,-0.07220977181182331
2018-05-09,77.3,78.47450315108951,-0.014966684769296412
2018-05-10,76.36,78.4145031510895,-0.026200550517177623
2018-05-11,76.3,78.8045031510895,-0.031781218724108995
2018-05-14,76.69,78.40450315108951,-0.021867406618030327
2018-05-15,76.29,76.70450315108951,-0.005403895913034362
2018-05-16,74.59,78.20450315108951,-0.04621860641587816
2018-05-17,76.09,77.45450315108951,-0.017616834342449872
2018-05-18,75.34,78.5745031510895,-0.04116479292105646
2018-05-21,76.46,78.50450315108951,-0.026043132164720206
2018-05-22,76.39,79.1345031510895,-0.034681498484289364
2018-05-23,77.02,79.59450315108951,-0.032345238039899415
2018-05-24,77.48,78.62450315108951,-0.014556570855400741
2018-05-25,76.51,77.9345031510895,-0.01827820918198264
2018-05-29,75.82,78.1945031510895,-0.030366624959575983
2018-05-30,76.08,77.4945031510895,-0.018252948190811358
2018-05-31,75.38,78.11450315108951,-0.0350063437746051
2018-06-01,76.0,79.1845031510895,-0.0402162421226947
2018-06-04,77.07,81.1045031510895,-0.04974450239308703
2018-06-05,78.99,80.12450315108951,-0.014159253492657564
2018-06-06,78.01,80.39450315108951,-0.02966002721116623
2018-06-07,78.28,80.59450315108951,-0.02871787852268959
2018-06-08,78.48,81.37450315108951,-0.03557014837577854
2018-06-11,79.26,82.6845031510895,-0.041416505156134265
2018-06-12,80.57,83.06450315108951,-0.030030916413864017
2018-06-13,80.95,82.97450315108951,-0.024399099412539482
2018-06-14,80.86,84.0845031510895,-0.038348364208033336
2018-06-15,81.97,84.6945031510895,-0.03216859476971212
2018-06-18,82.58,83.79450315108951,-0.014493828418549737
2018-06-19,81.68,84.4145031510895,-0.03239375994661886
2018-06-20,82.3,83.8045031510895,-0.01795253350976944
2018-06-21,81.69,82.4345031510895,-0.0090314506988044
2018-06-22,80.32,79.76450315108951,0.006964211233890127
2018-06-25,77.65,77.8345031510895,-0.0023704545364843232
2018-06-26,75.72,74.5745031510895,0.015360435544433892
2018-06-27,72.46,74.59450315108951,-0.028614751233963287
2018-06-28,72.48,75.34450315108951,-0.03801874100019309
2018-06-29,73.23,80.11792002602292,-0.08597227716078581
2018-07-02,74.44,79.90792002602291,-0.06842776065554224
2018-07-03,74.23,80.0179200260229,-0.0723327977550603
2018-07-05,74.34,80.8479200260229,-0.08049582504940345
2018-07-06,75.17,81.90792002602291,-0.08226213074245081
2018-07-09,76.23,81.50792002602292,-0.06475346229345369
2018-07-10,75.83,82.16792002602291,-0.07713375273483458
2018-07-11,76.49,83.3479200260229,-0.08228063788372553
2018-07-12,77.67,82.9979200260229,-0.0641934162247969
2018-07-13,77.32,83.35792002602292,-0.07243366945981855
2018-07-16,77.68,84.30792002602291,-0.07861562738088068
2018-07-17,78.63,83.79792002602291,-0.0616712207703729
2018-07-18,78.12,83.91792002602291,-0.06909036859141615
2018-07-19,78.24,84.58792002602291,-0.07504523132936736
2018-07-20,78.91,85.4279200260229,-0.0762973044882449
2018-07-23,79.75,84.89792002602292,-0.0606365859663579
2018-07-24,79.22,85.80792002602291,-0.07677519772096797
2018-07-25,80.13,86.40792002602291,-0.07265445139904114
2018-07-26,80.73,85.3179200260229,-0.05377440078969964
2018-07-27,79.64,80.96792002602292,-0.016400569825631317
2018-07-30,75.29,80.93792002602291,-0.06978088915809799
2018-07-31,75.26,77.30792002602291,-0.02649042976881988
2018-08-01,71.63,79.9579200260229,-0.10415378518241247
2018-08-02,74.28,80.2879200260229,-0.07482968825292291
2018-08-03,74.61,80.9979200260229,-0.07886523535382883
2018-08-06,75.32,81.3479200260229,-0.07410048129189539
2018-08-07,75.67,82.29792002602291,-0.08053569305186736
2018-08-08,76.62,82.5179200260229,-0.0714744145776206
2018-08-09,76.84,80.33792002602291,-0.04354008698370426
2018-08-10,74.66,77.6779200260229,-0.03885171004851662
2018-08-13,72.0,77.8779200260229,-0.07547607876608409
2018-08-14,72.2,77.36792002602292,-0.06679667779985121
2018-08-15,71.69,77.0679200260229,-0.06978156442015027
2018-08-16,71.39,77.11792002602292,-0.07427482515205375
2018-08-17,71.44,78.18792002602291,-0.08630386923935351
2018-08-20,72.51,78.4579200260229,-0.07581032002951515
2018-08-21,72.78,78.7879200260229,-0.0762543296489937
2018-08-22,73.11,78.7479200260229,-0.07159452623205542
2018-08-23,73.07,79.07792002602292,-0.07597468451428468
2018-08-24,73.4,80.18792002602291,-0.08465015707877266
2018-08-27,74.51,80.1279200260229,-0.07011189138815022
2018-08-28,74.45,80.90792002602291,-0.0798181441810123
2018-08-29,75.23,80.3879200260229,-0.06416287452583902
2018-08-30,74.71,80.8179200260229,-0.07557630812641791
2018-08-31,75.14,80.41792002602291,-0.06563114321179908
2018-09-04,74.74,79.36792002602292,-0.058309705287798
2018-09-05,73.69,79.9579200260229,-0.07839023356264097
2018-09-06,74.28,80.18792002602291,-0.0736759355287635
2018-09-07,74.51,82.4279200260229,-0.09605871437157665
2018-09-10,76.75,82.57792002602292,-0.07057479801121613
2018-09-11,76.9,81.68792002602291,-0.058612338574634326
2018-09-12,76.01,81.83792002602291,-0.07121295389924065
2018-09-13,76.16,81.47792002602291,-0.06526823493192324
2018-09-14,75.8,79.9579200260229,-0.05200135302005959
2018-09-17,74.28,80.00792002602292,-0.07159191270264098
2018-09-18,74.33,79.41792002602291,-0.06406513825035653
2018-09-19,73.74,79.8479200260229,-0.07649441618557251
2018-09-20,74.17,79.1779200260229,-0.0632489464787277
2018-09-21,73.5,78.54792002602291,-0.06426548308791036
2018-09-24,72.87,78.50792002602292,-0.07181339187376401
2018-09-25,72.83,78.18792002602291,-0.06852618696391544
2018-09-26,72.51,78.08792002602291,-0.07143127930881066
2018-09-27,72.41,78.82792002602292,-0.08141683839817448
2018-09-28,73.15,75.66166248857859,-0.033195972781561944
2018-10-01,71.53,73.5416624885786,-0.027354052390249017
2018-10-02,69.41,73.9216624885786,-0.0610330224820862
2018-10-03,69.79,70.45166248857858,-0.009391722852329254
2018-10-04,66.32,70.3716624885786,-0.05757519923927035
2018-10-05,66.24,69.5116624885786,-0.047066382409083674
2018-10-08,65.38,69.0616624885786,-0.053309786586552055
2018-10-09,64.93,66.63166248857858,-0.025538346561145175
2018-10-10,62.5,65.47166248857859,-0.04538852956570316
2018-10-11,61.34,67.13166248857858,-0.08627318725443367
2018-10-12,63.0,67.4316624885786,-0.06572079532117747
2018-10-15,63.3,69.33166248857859,-0.08699722856886949
2018-10-16,65.2,69.8216624885786,-0.06619238677301054
2018-10-17,65.69,68.63166248857858,-0.042861594516497736
2018-10-18,64.5,68.3716624885786,-0.05662671270024111
2018-10-19,64.24,69.3116624885786,-0.07317184881280747
2018-10-22,65.18,68.3516624885786,-0.04640212648973341
2018-10-23,64.22,66.41166248857859,-0.033001168867825115
2018-10-24,62.28,67.42166248857859,-0.07626128307722468
2018-10-25,63.29,66.1016624885786,-0.042535427744565646
2018-10-26,61.97,66.1816624885786,-0.063637907091038
2018-10-29,62.05,76.6816624885786,-0.1908104495094629
2018-10-30,72.55,76.38166248857858,-0.0501646908922877
2018-10-31,72.25,76.4216624885786,-0.054587434409740454
2018-11-01,72.29,75.89166248857859,-0.04745794690056526
2018-11-02,71.76,73.08166248857859,-0.018084734851032347
2018-11-05,68.95,73.9616624885786,-0.0677602736330124
2018-11-06,69.83,75.6816624885786,-0.07731942317548446
2018-11-07,71.55,76.3116624885786,-0.06239757244564392
2018-11-08,72.18,75.0716624885786,-0.03851869524027829
2018-11-09,70.94,73.2116624885786,-0.031028696950202272
2018-11-12,69.08,73.3216624885786,-0.057850058831376394
2018-11-13,69.19,72.5416624885786,-0.046203276484134914
2018-11-14,68.41,73.59166248857858,-0.07041099919957339
2018-11-15,69.46,74.00166248857859,-0.06137243861622099
2018-11-16,69.87,72.4016624885786,-0.03496691100122129
2018-11-19,68.27,70.80166248857859,-0.035757105124289756
2018-11-20,66.67,72.0116624885786,-0.0741777415488194
2018-11-21,67.88,71.9216624885786,-0.05619534294303108
2018-11-23,67.79,72.5316624885786,-0.06537369096324319
2018-11-26,68.4,71.70166248857858,-0.04604722364846836
2018-11-27,67.57,73.73166248857858,-0.08356874483242605
2018-11-28,69.6,72.2416624885786,-0.036567022374329405
2018-11-29,68.11,72.88166248857858,-0.06547137271088399
2018-11-30,68.75,74.3716624885786,-0.07558876997595587
2018-12-03,70.24,72.84166248857858,-0.03571668190558552
2018-12-04,68.71,73.1516624885786,-0.06071854469844884
2018-12-06,69.02,70.7816624885786,-0.024888684818089257
2018-12-07,66.65,71.41166248857859,-0.06667905945111063
2018-12-10,67.28,71.55166248857859,-0.059700394652052236
2018-12-11,67.42,72.16166248857859,-0.06570888647873196
2018-12-12,68.03,71.38166248857858,-0.04695411078601408
2018-12-13,67.25,69.23166248857858,-0.028623644404112136
2018-12-14,65.1,68.34166248857858,-0.047433181613343645
2018-12-17,64.21,68.48166248857858,-0.06237673463740767
2018-12-18,64.35,67.1516624885786,-0.04172141663737838
2018-12-19,63.02,66.4316624885786,-0.051355970342683355
2018-12-20,62.3,63.93166248857859,-0.02552197807886014
2018-12-21,59.8,62.46166248857859,-0.04261273847882752
2018-12-24,58.33,65.11166248857859,-0.1041543439282967
2018-12-26,60.98,65.78166248857859,-0.07299393640913665
2018-12-27,61.65,65.1816624885786,-0.05418184123790071
2018-12-28,61.05,65.2116624885786,-0.06381776402813666
2018-12-31,61.08,65.13605503936449,-0.062270504974752394
2019-01-02,59.01,63.82605503936449,-0.07545594093813579
2019-01-03,57.7,65.5060550393645,-0.11916539676635407
2019-01-04,59.38,67.3660550393645,-0.1185471679274962
2019-01-07,61.24,68.57605503936449,-0.10697691833036171
2019-01-08,62.45,69.38605503936449,-0.09996324240410392
2019-01-09,63.26,69.2560550393645,-0.08657806217747166
2019-01-10,63.13,69.2260550393645,-0.08806012470157443
2019-01-11,63.1,68.8160550393645,-0.08306281195710463
2019-01-14,62.69,69.5660550393645,-0.09884210101426094
2019-01-15,63.44,69.9460550393645,-0.09301532496297316
2019-01-16,63.82,70.9560550393645,-0.10057006460414986
2019-01-17,64.83,71.91605503936451,-0.0985323101425104
2019-01-18,65.79,70.63605503936449,-0.06860596952454168
2019-01-22,64.51,70.47605503936448,-0.08465364634885042
2019-01-23,64.35,70.69605503936448,-0.08976533465454217
2019-01-24,64.57,71.5660550393645,-0.09775661150410442
2019-01-25,65.44,71.12605503936449,-0.07994334897693345
2019-01-28,65.0,70.29605503936449,-0.0753392923173114
2019-01-29,64.17,70.8160550393645,-0.09384955199312017
2019-01-30,64.69,71.22605503936448,-0.0917649452261845
2019-01-31,65.1,71.6460550393645,-0.09136658027811728
2019-02-01,65.52,73.16605503936451,-0.10450276477597176
2019-02-04,67.04,74.29605503936449,-0.09766406891348389
2019-02-05,68.17,73.63605503936449,-0.07423068816549772
2019-02-06,67.51,72.71605503936449,-0.0715942997257788
2019-02-07,66.59,73.21605503936449,-0.09050002811271385
2019-02-08,67.09,74.63605503936449,-0.10110468774621806
2019-02-11,68.51,75.4560550393645,-0.09205430943535042
2019-02-12,69.33,76.49605503936449,-0.09367875291970129
2019-02-13,70.37,76.90605503936449,-0.08498752193203762
2019-02-14,70.78,76.21605503936449,-0.07132427723472234
2019-02-15,70.09,76.5960550393645,-0.0849398188460343
2019-02-19,70.47,75.9560550393645,-0.07222669787841585
2019-02-20,69.83,74.94605503936448,-0.06826316657597709
2019-02-21,68.82,75.98605503936449,-0.0943075020232611
2019-02-22,69.86,75.66605503936451,-0.07673262516915902
2019-02-25,69.54,75.72605503936448,-0.08168991552707705
2019-02-26,69.6,75.40605503936449,-0.07699719918159809
2019-02-27,69.28,75.7860550393645,-0.08584765410978512
2019-02-28,69.66,77.21605503936449,-0.09785600980926112
2019-03-01,71.09,76.41605503936451,-0.06969811562008632
2019-03-04,70.29,76.6760550393645,-0.08328617110108205
2019-03-05,70.55,77.66605503936451,-0.09162374779764193
2019-03-06,71.54,76.5960550393645,-0.0660093399949393
2019-03-07,70.47,76.4260550393645,-0.07793225800149883
2019-03-08,70.3,78.0660550393645,-0.09948056213995315
2019-03-11,71.94,78.30605503936451,-0.08129709811283803
2019-03-12,72.18,78.8460550393645,-0.08454519425272977
2019-03-13,72.72,78.83605503936448,-0.07757941510785404
2019-03-14,72.71,78.5960550393645,-0.07488995518180275
2019-03-15,72.47,78.33605503936448,-0.07488320718239827
2019-03-18,72.21,78.71605503936449,-0.08265219892067677
2019-03-19,72.59,78.6460550393645,-0.07700392646946208
2019-03-20,72.52,79.5660550393645,-0.08855604360274671
2019-03-21,73.44,77.35605503936449,-0.050623768719484374
2019-03-22,71.23,75.24605503936449,-0.0533723002124632
2019-03-25,69.12,75.94605503936448,-0.08988031091050597
2019-03-26,69.82,76.90605503936449,-0.09213910446631912
2019-03-27,70.78,77.21605503936449,-0.0833512542965762
2019-03-28,71.09,77.83605503936448,-0.08667005330566613
2019-03-29,71.71,77.1793223980047,-0.07086512589214056
2019-04-01,73.0,76.90932239800469,-0.0508302800767636
2019-04-02,72.73,77.6293223980047,-0.06311175013078085
2019-04-03,73.45,77.5693223980047,-0.05310504553422091
2019-04-04,73.39,78.24932239800468,-0.062100504503903364
2019-04-05,74.07,78.6493223980047,-0.05822456263298814
2019-04-08,74.47,78.49932239800468,-0.0513293908140422
2019-04-09,74.32,79.2693223980047,-0.06243679456668716
2019-04-10,75.09,79.60932239800471,-0.056768758505573835
2019-04-11,75.43,81.2293223980047,-0.07139444509446191
2019-04-12,77.05,80.82932239800469,-0.04675682395795999
2019-04-15,76.65,80.7893223980047,-0.05123600836274533
2019-04-16,76.61,80.2093223980047,-0.04487411550673115
2019-04-17,76.03,79.5193223980047,-0.043880182737727313
2019-04-18,75.34,80.8693223980047,-0.06837354677947838
2019-04-22,76.69,81.8393223980047,-0.06291990509112821
2019-04-23,77.66,82.3193223980047,-0.05660059220941349
2019-04-24,78.14,82.7893223980047,-0.0561584786943099
2019-04-25,78.61,83.0393223980047,-0.053340059505484705
2019-04-26,78.86,83.5293223980047,-0.055900398374550075
2019-04-29,79.35,84.2393223980047,-0.05804085620375932
2019-04-30,80.06,85.2193223980047,-0.060541697033318576
2019-05-01,81.04,84.4493223980047,-0.04037122265986637
2019-05-02,80.27,84.2093223980047,-0.04678012226943229
2019-05-03,80.03,83.13932239800468,-0.03739893841231623
2019-05-06,78.96,81.4893223980047,-0.031038697139376903
2019-05-07,77.31,81.1493223980047,-0.047311823248188944
2019-05-08,76.97,80.32932239800469,-0.04181937924685064
2019-05-09,76.15,80.8093223980047,-0.0576582287753441
2019-05-10,76.63,78.6293223980047,-0.025427185902538563
2019-05-13,74.45,79.8993223980047,-0.06820236060150597
2019-05-14,75.72,80.79932239800469,-0.0628634281483792
2019-05-15,76.62,82.0993223980047,-0.06674016591077081
2019-05-16,77.92,81.7293223980047,-0.04660900502091636
2019-05-17,77.55,81.07932239800469,-0.043529253743387786
2019-05-20,76.9,82.07932239800469,-0.06310142733501167
2019-05-21,77.9,83.3193223980047,-0.06504280450238609
2019-05-22,79.14,81.93932239800469,-0.034163357910229175
2019-05-23,77.76,82.0693223980047,-0.052508321892876575
2019-05-24,77.89,82.0093223980047,-0.05022992847097252
2019-05-28,77.83,81.57932239800469,-0.04595922456566515
2019-05-29,77.4,80.9893223980047,-0.0443184643571376
2019-05-30,76.81,79.5393223980047,-0.034314126845933046
2019-05-31,75.36,77.8393223980047,-0.03185179831509233
2019-06-03,73.66,80.0993223980047,-0.08039172124338856
2019-06-04,75.92,82.2293223980047,-0.07672837637487073
2019-06-05,78.05,82.35932239800471,-0.05232343191435862
2019-06-06,78.18,83.5993223980047,-0.06482495602301719
2019-06-07,79.42,83.7293223980047,-0.05146730290638768
2019-06-10,79.55,83.5893223980047,-0.0483234255539452
2019-06-11,79.41,83.5293223980047,-0.04931588428763667
2019-06-12,79.35,83.3693223980047,-0.04821104792979458
2019-06-13,79.19,82.79932239800469,-0.04359120695040464
2019-06-14,78.62,80.7593223980047,-0.0264900984119395
2019-06-17,76.58,82.4193223980047,-0.07084894934960129
2019-06-18,78.24,83.7593223980047,-0.06589502207023801
2019-06-19,79.58,84.0593223980047,-0.05328763390211466
2019-06-20,79.88,82.7293223980047,-0.03444150532621093
2019-06-21,78.55,82.9193223980047,-0.05269365778258983
2019-06-24,78.74,81.9893223980047,-0.03963104344528379
2019-06-25,77.81,82.7893223980047,-0.06014449996422133
2019-06-26,78.61,83.5993223980047,-0.059681373662949455
2019-06-27,79.42,84.3193223980047,-0.05810438531371109
2019-06-28,80.14,83.50848159220875,-0.0403369996434354
2019-07-01,80.38,83.58848159220874,-0.03838425499653775
2019-07-02,80.46,84.40848159220876,-0.04677825637575772
2019-07-03,81.28,84.82848159220875,-0.04183125202296045
2019-07-05,81.7,84.31848159220876,-0.031054657801744656
2019-07-08,81.19,84.48848159220876,-0.03904060683832833
2019-07-09,81.36,84.85848159220875,-0.041227247136248035
2019-07-10,81.73,85.41848159220876,-0.04318130600609027
2019-07-11,82.29,85.58848159220874,-0.03853884928026341
2019-07-12,82.46,86.59848159220876,-0.04778930895921274
2019-07-15,83.47,86.49848159220875,-0.03501196248144933
2019-07-16,83.37,86.95848159220876,-0.041266608230775104
