date,NSC,dcf,Deviation
1999-11-10,23.88,,
1999-11-11,23.75,,
1999-11-12,24.38,,
1999-11-15,24.25,,
1999-11-16,24.81,,
1999-11-17,24.0,,
1999-11-18,23.75,,
1999-11-19,23.19,,
1999-11-22,22.38,,
1999-11-23,22.38,,
1999-11-24,21.81,,
1999-11-26,21.94,,
1999-11-29,21.5,,
1999-11-30,21.38,,
1999-12-01,21.44,,
1999-12-02,21.13,,
1999-12-03,21.44,,
1999-12-06,21.38,,
1999-12-07,21.31,,
1999-12-08,21.13,,
1999-12-09,20.81,,
1999-12-10,21.31,,
1999-12-13,21.38,,
1999-12-14,21.19,,
1999-12-15,21.13,,
1999-12-16,21.19,,
1999-12-17,22.38,,
1999-12-20,21.58,,
1999-12-21,20.38,,
1999-12-22,19.75,,
1999-12-23,20.44,,
1999-12-27,20.5,,
1999-12-28,20.63,,
1999-12-29,20.81,,
1999-12-30,20.69,,
1999-12-31,20.5,,
2000-01-03,20.13,,
2000-01-04,20.25,,
2000-01-05,20.13,,
2000-01-06,21.31,,
2000-01-07,20.69,,
2000-01-10,21.31,,
2000-01-11,21.38,,
2000-01-12,21.19,,
2000-01-13,21.75,,
2000-01-14,21.44,,
2000-01-18,20.38,,
2000-01-19,20.06,,
2000-01-20,19.75,,
2000-01-21,19.69,,
2000-01-24,18.94,,
2000-01-25,18.81,,
2000-01-26,17.75,,
2000-01-27,17.5,,
2000-01-28,17.25,,
2000-01-31,17.0,,
2000-02-01,16.75,,
2000-02-02,16.31,,
2000-02-03,16.06,,
2000-02-04,15.75,,
2000-02-07,16.25,,
2000-02-08,15.38,,
2000-02-09,15.31,,
2000-02-10,15.0,,
2000-02-11,14.63,,
2000-02-14,15.13,,
2000-02-15,15.19,,
2000-02-16,15.25,,
2000-02-17,14.81,,
2000-02-18,14.81,,
2000-02-22,15.13,,
2000-02-23,14.75,,
2000-02-24,13.75,,
2000-02-25,13.75,,
2000-02-28,13.94,,
2000-02-29,13.56,,
2000-03-01,13.88,,
2000-03-02,13.44,,
2000-03-03,13.94,,
2000-03-06,13.38,,
2000-03-07,12.94,,
2000-03-08,12.94,,
2000-03-09,13.19,,
2000-03-10,13.19,,
2000-03-13,12.94,,
2000-03-14,12.75,,
2000-03-15,13.63,,
2000-03-16,15.13,,
2000-03-17,15.88,,
2000-03-20,15.0,,
2000-03-21,15.0,,
2000-03-22,14.94,,
2000-03-23,14.38,,
2000-03-24,14.25,,
2000-03-27,15.0,,
2000-03-28,13.88,,
2000-03-29,14.0,,
2000-03-30,14.13,,
2000-03-31,14.25,,
2000-04-03,14.38,,
2000-04-04,14.81,,
2000-04-05,15.94,,
2000-04-06,15.88,,
2000-04-07,16.38,,
2000-04-10,16.31,,
2000-04-11,17.63,,
2000-04-12,17.69,,
2000-04-13,17.44,,
2000-04-14,17.06,,
2000-04-17,16.88,,
2000-04-18,17.25,,
2000-04-19,17.5,,
2000-04-20,17.13,,
2000-04-24,17.44,,
2000-04-25,18.44,,
2000-04-26,18.13,,
2000-04-27,17.69,,
2000-04-28,17.63,,
2000-05-01,17.63,,
2000-05-02,17.38,,
2000-05-03,16.88,,
2000-05-04,16.31,,
2000-05-05,17.25,,
2000-05-08,17.94,,
2000-05-09,18.81,,
2000-05-10,18.63,,
2000-05-11,19.0,,
2000-05-12,19.31,,
2000-05-15,19.0,,
2000-05-16,19.69,,
2000-05-17,19.25,,
2000-05-18,19.31,,
2000-05-19,18.75,,
2000-05-22,18.56,,
2000-05-23,18.38,,
2000-05-24,18.44,,
2000-05-25,17.5,,
2000-05-26,17.25,,
2000-05-30,17.63,,
2000-05-31,17.81,,
2000-06-01,18.69,,
2000-06-02,19.56,,
2000-06-05,18.75,,
2000-06-06,17.88,,
2000-06-07,17.81,,
2000-06-08,17.44,,
2000-06-09,17.94,,
2000-06-12,18.06,,
2000-06-13,17.88,,
2000-06-14,17.19,,
2000-06-15,16.69,,
2000-06-16,16.41,,
2000-06-19,16.13,,
2000-06-20,15.5,,
2000-06-21,15.69,,
2000-06-22,15.06,,
2000-06-23,15.19,,
2000-06-26,15.63,,
2000-06-27,15.56,,
2000-06-28,15.95,,
2000-06-29,15.75,,
2000-06-30,14.88,,
2000-07-03,15.63,,
2000-07-05,15.69,,
2000-07-06,16.25,,
2000-07-07,16.44,,
2000-07-10,16.38,,
2000-07-11,16.5,,
2000-07-12,16.44,,
2000-07-13,16.31,,
2000-07-14,16.5,,
2000-07-17,16.88,,
2000-07-18,16.31,,
2000-07-19,15.88,,
2000-07-20,16.0,,
2000-07-21,15.63,,
2000-07-24,15.5,,
2000-07-25,15.63,,
2000-07-26,17.56,,
2000-07-27,18.69,,
2000-07-28,18.75,,
2000-07-31,18.67,,
2000-08-01,18.81,,
2000-08-02,19.06,,
2000-08-03,19.19,,
2000-08-04,19.31,,
2000-08-07,19.38,,
2000-08-08,19.75,,
2000-08-09,18.63,,
2000-08-10,18.56,,
2000-08-11,19.0,,
2000-08-14,18.63,,
2000-08-15,18.25,,
2000-08-16,17.94,,
2000-08-17,17.69,,
2000-08-18,17.94,,
2000-08-21,17.63,,
2000-08-22,17.75,,
2000-08-23,17.06,,
2000-08-24,16.88,,
2000-08-25,16.88,,
2000-08-28,16.63,,
2000-08-29,16.25,,
2000-08-30,16.19,,
2000-08-31,16.08,,
2000-09-01,16.0,,
2000-09-05,16.06,,
2000-09-06,16.06,,
2000-09-07,15.88,,
2000-09-08,15.75,,
2000-09-11,15.81,,
2000-09-12,15.88,,
2000-09-13,15.94,,
2000-09-14,15.75,,
2000-09-15,15.75,,
2000-09-18,15.69,,
2000-09-19,15.38,,
2000-09-20,15.31,,
2000-09-21,15.31,,
2000-09-22,15.31,,
2000-09-25,15.13,,
2000-09-26,14.63,,
2000-09-27,14.56,,
2000-09-28,14.44,,
2000-09-29,14.5,,
2000-10-02,13.5,,
2000-10-03,13.88,,
2000-10-04,14.19,,
2000-10-05,13.69,,
2000-10-06,13.81,,
2000-10-09,13.38,,
2000-10-10,13.06,,
2000-10-11,12.63,,
2000-10-12,12.69,,
2000-10-13,12.63,,
2000-10-16,12.56,,
2000-10-17,12.31,,
2000-10-18,12.19,,
2000-10-19,12.25,,
2000-10-20,12.31,,
2000-10-23,12.0,,
2000-10-24,12.69,,
2000-10-25,12.63,,
2000-10-26,13.06,,
2000-10-27,13.0,,
2000-10-30,13.63,,
2000-10-31,14.13,,
2000-11-01,14.19,,
2000-11-02,14.63,,
2000-11-03,15.06,,
2000-11-06,15.19,,
2000-11-07,14.94,,
2000-11-08,14.75,,
2000-11-09,14.75,,
2000-11-10,14.56,,
2000-11-13,14.94,,
2000-11-14,15.19,,
2000-11-15,15.44,,
2000-11-16,15.44,,
2000-11-17,14.94,,
2000-11-20,14.75,,
2000-11-21,14.56,,
2000-11-22,14.25,,
2000-11-24,14.38,,
2000-11-27,14.44,,
2000-11-28,14.56,,
2000-11-29,14.56,,
2000-11-30,14.38,,
2000-12-01,14.31,,
2000-12-04,14.5,,
2000-12-05,14.69,,
2000-12-06,14.5,,
2000-12-07,14.19,,
2000-12-08,14.25,,
2000-12-11,14.38,,
2000-12-12,14.31,,
2000-12-13,14.06,,
2000-12-14,13.44,,
2000-12-15,13.13,,
2000-12-18,13.31,,
2000-12-19,13.44,,
2000-12-20,13.5,,
2000-12-21,13.63,,
2000-12-22,13.81,,
2000-12-26,13.63,,
2000-12-27,13.94,,
2000-12-28,13.19,,
2000-12-29,13.31,,
2001-01-02,13.69,,
2001-01-03,14.13,,
2001-01-04,15.44,,
2001-01-05,15.38,,
2001-01-08,16.13,,
2001-01-09,16.13,,
2001-01-10,15.88,,
2001-01-11,15.81,,
2001-01-12,15.44,,
2001-01-16,16.13,,
2001-01-17,16.5,,
2001-01-18,16.56,,
2001-01-19,16.13,,
2001-01-22,16.38,,
2001-01-23,16.31,,
2001-01-24,15.56,,
2001-01-25,15.19,,
2001-01-26,15.31,,
2001-01-29,15.56,,
2001-01-30,15.7,,
2001-01-31,16.33,,
2001-02-01,16.55,,
2001-02-02,16.4,,
2001-02-05,16.29,,
2001-02-06,16.35,,
2001-02-07,16.15,,
2001-02-08,17.0,,
2001-02-09,17.47,,
2001-02-12,17.78,,
2001-02-13,18.16,,
2001-02-14,17.48,,
2001-02-15,17.65,,
2001-02-16,18.03,,
2001-02-20,18.5,,
2001-02-21,18.17,,
2001-02-22,18.18,,
2001-02-23,17.77,,
2001-02-26,18.03,,
2001-02-27,18.19,,
2001-02-28,18.09,,
2001-03-01,17.7,,
2001-03-02,17.22,,
2001-03-05,17.41,,
2001-03-06,17.37,,
2001-03-07,17.58,,
2001-03-08,17.95,,
2001-03-09,17.73,,
2001-03-12,17.34,,
2001-03-13,16.35,,
2001-03-14,15.87,,
2001-03-15,15.82,,
2001-03-16,14.89,,
2001-03-19,15.52,,
2001-03-20,15.35,,
2001-03-21,15.16,,
2001-03-22,14.72,,
2001-03-23,14.95,,
2001-03-26,14.96,,
2001-03-27,16.0,,
2001-03-28,16.13,,
2001-03-29,16.05,,
2001-03-30,16.74,,
2001-04-02,16.77,,
2001-04-03,16.72,,
2001-04-04,16.5,,
2001-04-05,16.6,,
2001-04-06,16.55,,
2001-04-09,16.65,,
2001-04-10,17.52,,
2001-04-11,17.0,,
2001-04-12,17.0,,
2001-04-16,17.1,,
2001-04-17,17.23,,
2001-04-18,17.48,,
2001-04-19,17.38,,
2001-04-20,16.99,,
2001-04-23,16.18,,
2001-04-24,16.0,,
2001-04-25,16.09,,
2001-04-26,18.57,,
2001-04-27,20.1,,
2001-04-30,19.74,,
2001-05-01,19.43,,
2001-05-02,19.16,,
2001-05-03,19.01,,
2001-05-04,19.44,,
2001-05-07,20.0,,
2001-05-08,20.81,,
2001-05-09,20.88,,
2001-05-10,22.48,,
2001-05-11,22.38,,
2001-05-14,22.01,,
2001-05-15,21.9,,
2001-05-16,22.75,,
2001-05-17,23.51,,
2001-05-18,23.87,,
2001-05-21,23.49,,
2001-05-22,22.78,,
2001-05-23,22.34,,
2001-05-24,22.11,,
2001-05-25,21.82,,
2001-05-29,21.81,,
2001-05-30,21.47,,
2001-05-31,22.17,,
2001-06-01,22.01,,
2001-06-04,22.12,,
2001-06-05,22.63,,
2001-06-06,22.24,,
2001-06-07,22.78,,
2001-06-08,22.08,,
2001-06-11,21.62,,
2001-06-12,21.12,,
2001-06-13,20.57,,
2001-06-14,19.99,,
2001-06-15,19.69,,
2001-06-18,19.58,,
2001-06-19,19.55,,
2001-06-20,19.37,,
2001-06-21,19.92,,
2001-06-22,19.62,,
2001-06-25,19.49,,
2001-06-26,19.12,,
2001-06-27,19.5,,
2001-06-28,20.04,,
2001-06-29,20.75,,
2001-07-02,20.25,,
2001-07-03,20.19,,
2001-07-05,20.48,,
2001-07-06,20.05,,
2001-07-09,20.04,,
2001-07-10,20.13,,
2001-07-11,21.56,,
2001-07-12,21.38,,
2001-07-13,21.5,,
2001-07-16,21.86,,
2001-07-17,22.18,,
2001-07-18,22.5,,
2001-07-19,22.18,,
2001-07-20,21.16,,
2001-07-23,20.73,,
2001-07-24,19.63,,
2001-07-25,19.5,,
2001-07-26,20.65,,
2001-07-27,20.37,,
2001-07-30,20.27,,
2001-07-31,20.12,,
2001-08-01,19.9,,
2001-08-02,20.25,,
2001-08-03,20.16,,
2001-08-06,20.0,,
2001-08-07,20.19,,
2001-08-08,19.89,,
2001-08-09,19.97,,
2001-08-10,20.43,,
2001-08-13,20.36,,
2001-08-14,20.65,,
2001-08-15,20.22,,
2001-08-16,21.1,,
2001-08-17,20.45,,
2001-08-20,19.94,,
2001-08-21,18.54,,
2001-08-22,19.29,,
2001-08-23,19.61,,
2001-08-24,19.89,,
2001-08-27,19.03,,
2001-08-28,18.87,,
2001-08-29,18.63,,
2001-08-30,18.4,,
2001-08-31,18.62,,
2001-09-04,19.44,,
2001-09-05,19.7,,
2001-09-06,19.77,,
2001-09-07,18.98,,
2001-09-10,18.9,,
2001-09-17,17.0,,
2001-09-18,16.91,,
2001-09-19,15.83,,
2001-09-20,14.31,,
2001-09-21,15.5,,
2001-09-24,16.4,,
2001-09-25,14.68,,
2001-09-26,15.09,,
2001-09-27,15.14,,
2001-09-28,16.12,,
2001-10-01,15.39,,
2001-10-02,15.69,,
2001-10-03,16.02,,
2001-10-04,15.67,,
2001-10-05,16.02,,
2001-10-08,15.87,,
2001-10-09,15.35,,
2001-10-10,16.55,,
2001-10-11,16.98,,
2001-10-12,16.2,,
2001-10-15,16.34,,
2001-10-16,16.59,,
2001-10-17,15.74,,
2001-10-18,15.89,,
2001-10-19,15.55,,
2001-10-22,15.64,,
2001-10-23,16.59,,
2001-10-24,16.75,,
2001-10-25,16.95,,
2001-10-26,17.55,,
2001-10-29,16.63,,
2001-10-30,16.65,,
2001-10-31,16.75,,
2001-11-01,17.18,,
2001-11-02,17.6,,
2001-11-05,17.92,,
2001-11-06,17.41,,
2001-11-07,17.86,,
2001-11-08,17.95,,
2001-11-09,17.92,,
2001-11-12,17.8,,
2001-11-13,18.42,,
2001-11-14,18.74,,
2001-11-15,19.3,,
2001-11-16,19.59,,
2001-11-19,19.41,,
2001-11-20,19.17,,
2001-11-21,19.24,,
2001-11-23,19.36,,
2001-11-26,19.43,,
2001-11-27,19.46,,
2001-11-28,19.44,,
2001-11-29,19.37,,
2001-11-30,19.39,,
2001-12-03,18.93,,
2001-12-04,18.93,,
2001-12-05,19.08,,
2001-12-06,18.79,,
2001-12-07,19.08,,
2001-12-10,18.9,,
2001-12-11,18.55,,
2001-12-12,18.16,,
2001-12-13,18.03,,
2001-12-14,17.97,,
2001-12-17,18.71,,
2001-12-18,18.99,,
2001-12-19,18.62,,
2001-12-20,18.71,,
2001-12-21,18.28,,
2001-12-24,18.45,,
2001-12-26,18.33,,
2001-12-27,18.53,,
2001-12-28,18.67,,
2001-12-31,18.33,,
2002-01-02,18.58,,
2002-01-03,19.61,,
2002-01-04,20.36,,
2002-01-07,20.4,,
2002-01-08,20.0,,
2002-01-09,19.59,,
2002-01-10,19.57,,
2002-01-11,18.98,,
2002-01-14,18.5,,
2002-01-15,18.69,,
2002-01-16,18.12,,
2002-01-17,19.42,,
2002-01-18,19.4,,
2002-01-22,19.72,,
2002-01-23,20.0,,
2002-01-24,20.98,,
2002-01-25,22.14,,
2002-01-28,22.5,,
2002-01-29,21.98,,
2002-01-30,22.3,,
2002-01-31,22.55,,
2002-02-01,22.31,,
2002-02-04,21.85,,
2002-02-05,21.69,,
2002-02-06,21.0,,
2002-02-07,20.9,,
2002-02-08,21.22,,
2002-02-11,21.7,,
2002-02-12,21.58,,
2002-02-13,21.33,,
2002-02-14,21.08,,
2002-02-15,21.3,,
2002-02-19,20.98,,
2002-02-20,21.06,,
2002-02-21,21.9,,
2002-02-22,22.02,,
2002-02-25,22.04,,
2002-02-26,21.94,,
2002-02-27,23.12,,
2002-02-28,23.79,,
2002-03-01,25.19,,
2002-03-04,26.35,,
2002-03-05,26.01,,
2002-03-06,26.12,,
2002-03-07,26.6,,
2002-03-08,25.05,,
2002-03-11,25.29,,
2002-03-12,24.48,,
2002-03-13,24.45,,
2002-03-14,24.16,,
2002-03-15,24.08,,
2002-03-18,24.03,,
2002-03-19,24.7,,
2002-03-20,24.85,,
2002-03-21,23.48,,
2002-03-22,23.46,,
2002-03-25,22.89,,
2002-03-26,23.59,,
2002-03-27,24.26,,
2002-03-28,23.94,,
2002-04-01,23.39,,
2002-04-02,22.72,,
2002-04-03,21.95,,
2002-04-04,22.92,,
2002-04-05,22.83,,
2002-04-08,23.0,,
2002-04-09,22.78,,
2002-04-10,23.93,,
2002-04-11,23.4,,
2002-04-12,24.45,,
2002-04-15,23.12,,
2002-04-16,23.77,,
2002-04-17,23.6,,
2002-04-18,23.34,,
2002-04-19,23.25,,
2002-04-22,23.09,,
2002-04-23,22.98,,
2002-04-24,20.88,,
2002-04-25,21.66,,
2002-04-26,21.6,,
2002-04-29,21.08,,
2002-04-30,21.43,,
2002-05-01,21.4,,
2002-05-02,21.46,,
2002-05-03,21.36,,
2002-05-06,20.71,,
2002-05-07,20.66,,
2002-05-08,21.51,,
2002-05-09,20.94,,
2002-05-10,20.64,,
2002-05-13,20.87,,
2002-05-14,21.5,,
2002-05-15,21.45,,
2002-05-16,21.37,,
2002-05-17,21.76,,
2002-05-20,21.49,,
2002-05-21,20.43,,
2002-05-22,20.91,,
2002-05-23,21.2,,
2002-05-24,20.89,,
2002-05-28,20.53,,
2002-05-29,20.48,,
2002-05-30,19.85,,
2002-05-31,21.17,,
2002-06-03,20.79,,
2002-06-04,20.86,,
2002-06-05,21.05,,
2002-06-06,21.01,,
2002-06-07,21.29,,
2002-06-10,21.92,,
2002-06-11,21.91,,
2002-06-12,21.76,,
2002-06-13,21.66,,
2002-06-14,21.12,,
2002-06-17,21.81,,
2002-06-18,22.05,,
2002-06-19,22.11,,
2002-06-20,22.72,,
2002-06-21,22.71,,
2002-06-24,23.03,,
2002-06-25,21.44,,
2002-06-26,21.91,,
2002-06-27,22.89,,
2002-06-28,23.38,,
2002-07-01,23.25,,
2002-07-02,23.46,,
2002-07-03,22.7,,
2002-07-05,23.8,,
2002-07-08,23.04,,
2002-07-09,22.33,,
2002-07-10,22.52,,
2002-07-11,22.1,,
2002-07-12,21.47,,
2002-07-15,20.47,,
2002-07-16,20.27,,
2002-07-17,20.44,,
2002-07-18,19.88,,
2002-07-19,19.83,,
2002-07-22,18.8,,
2002-07-23,18.05,,
2002-07-24,19.07,,
2002-07-25,19.52,,
2002-07-26,19.97,,
2002-07-29,20.64,,
2002-07-30,20.85,,
2002-07-31,20.25,,
2002-08-01,20.19,,
2002-08-02,18.96,,
2002-08-05,18.3,,
2002-08-06,19.64,,
2002-08-07,20.24,,
2002-08-08,21.18,,
2002-08-09,21.0,,
2002-08-12,21.04,,
2002-08-13,20.28,,
2002-08-14,21.04,,
2002-08-15,21.24,,
2002-08-16,21.2,,
2002-08-19,21.11,,
2002-08-20,21.01,,
2002-08-21,21.69,,
2002-08-22,21.86,,
2002-08-23,21.21,,
2002-08-26,21.95,,
2002-08-27,21.89,,
2002-08-28,21.19,,
2002-08-29,20.46,,
2002-08-30,20.93,,
2002-09-03,20.43,,
2002-09-04,20.88,,
2002-09-05,20.17,,
2002-09-06,20.54,,
2002-09-09,20.62,,
2002-09-10,20.61,,
2002-09-11,20.89,,
2002-09-12,21.01,,
2002-09-13,21.29,,
2002-09-16,21.86,,
2002-09-17,20.99,,
2002-09-18,21.0,,
2002-09-19,21.09,,
2002-09-20,21.69,,
2002-09-23,21.03,,
2002-09-24,20.07,,
2002-09-25,20.67,,
2002-09-26,22.06,,
2002-09-27,21.52,,
2002-09-30,20.19,,
2002-10-01,21.73,,
2002-10-02,20.35,,
2002-10-03,21.36,,
2002-10-04,20.9,,
2002-10-07,19.97,,
2002-10-08,21.07,,
2002-10-09,19.35,,
2002-10-10,20.56,,
2002-10-11,21.13,,
2002-10-14,20.74,,
2002-10-15,22.0,,
2002-10-16,21.2,,
2002-10-17,21.9,,
2002-10-18,21.19,,
2002-10-21,21.4,,
2002-10-22,20.79,,
2002-10-23,21.0,,
2002-10-24,21.01,,
2002-10-25,20.92,,
2002-10-28,20.74,,
2002-10-29,20.65,,
2002-10-30,20.77,,
2002-10-31,20.2,,
2002-11-01,21.15,,
2002-11-04,21.56,,
2002-11-05,21.56,,
2002-11-06,22.32,,
2002-11-07,21.75,,
2002-11-08,22.07,,
2002-11-11,21.06,,
2002-11-12,21.24,,
2002-11-13,20.86,,
2002-11-14,21.0,,
2002-11-15,21.1,,
2002-11-18,20.3,,
2002-11-19,20.0,,
2002-11-20,19.99,,
2002-11-21,20.11,,
2002-11-22,19.88,,
2002-11-25,19.69,,
2002-11-26,19.13,,
2002-11-27,19.86,,
2002-11-29,19.73,,
2002-12-02,19.65,,
2002-12-03,19.42,,
2002-12-04,19.63,,
2002-12-05,19.68,,
2002-12-06,20.19,,
2002-12-09,19.68,,
2002-12-10,19.96,,
2002-12-11,20.07,,
2002-12-12,19.19,,
2002-12-13,19.43,,
2002-12-16,19.75,,
2002-12-17,19.7,,
2002-12-18,19.38,,
2002-12-19,19.21,,
2002-12-20,19.79,,
2002-12-23,19.63,,
2002-12-24,19.5,,
2002-12-26,19.78,,
2002-12-27,19.32,,
2002-12-30,19.83,,
2002-12-31,19.99,20.962000000574605,-0.046369621245490045
2003-01-02,20.49,20.832000000574613,-0.016417050718374626
2003-01-03,20.36,21.352000000574613,-0.04645934809609953
2003-01-06,20.88,21.03200000057461,-0.00722708256801341
2003-01-07,20.56,20.902000000574606,-0.016362070642292892
2003-01-08,20.43,21.272000000574614,-0.03958254985670695
2003-01-09,20.8,20.98200000057461,-0.008674101638052933
2003-01-10,20.51,20.872000000574612,-0.01734380991589901
2003-01-13,20.4,20.642000000574612,-0.011723670214508153
2003-01-14,20.17,20.22200000057461,-0.0025714568575379015
2003-01-15,19.75,19.832000000574613,-0.004134731775526257
2003-01-16,19.36,19.78200000057461,-0.021332524545665366
2003-01-17,19.31,19.23200000057461,0.004055740402613139
2003-01-21,18.76,18.592000000574608,0.009036144547127867
2003-01-22,18.12,19.152000000574606,-0.053884711807834274
2003-01-23,18.68,18.632000000574607,0.0025762129360193953
2003-01-24,18.16,18.72200000057461,-0.03001816048271344
2003-01-27,18.25,19.082000000574613,-0.043601299682924144
2003-01-28,18.61,19.47200000057461,-0.04426869353683105
2003-01-29,19.0,19.78200000057461,-0.039530886692543454
2003-01-30,19.31,20.172000000574606,-0.04273250052300481
2003-01-31,19.7,20.112000000574607,-0.020485282446441766
2003-02-03,19.64,19.672000000574606,-0.0016266775403451783
2003-02-04,19.2,19.902000000574606,-0.03527283692866745
2003-02-05,19.43,19.712000000574605,-0.014306006522239456
2003-02-06,19.24,19.632000000574607,-0.01996740019168375
2003-02-07,19.16,19.80200000057461,-0.03242096760710933
2003-02-10,19.33,19.30200000057461,0.0014506268482310514
2003-02-11,18.83,19.53200000057461,-0.035941019893198756
2003-02-12,19.06,19.402000000574606,-0.01762704878695387
2003-02-13,18.93,19.122000000574612,-0.010040790742016692
2003-02-14,18.65,19.612000000574607,-0.04905160108843687
2003-02-18,19.14,19.272000000574614,-0.0068493150981049356
2003-02-19,18.8,19.142000000574612,-0.017866471662540184
2003-02-20,18.67,19.66200000057461,-0.05045264980905395
2003-02-21,19.19,18.902000000574606,0.01523648288099877
2003-02-24,18.43,19.342000000574608,-0.04715127704205946
2003-02-25,18.87,19.72200000057461,-0.04320048679392485
2003-02-26,19.25,19.422000000574606,-0.008855936596103287
2003-02-27,18.95,19.53200000057461,-0.02979725581392012
2003-02-28,19.06,19.612000000574607,-0.0281460330694695
2003-03-03,19.14,19.092000000574608,0.0025141420188534713
2003-03-04,18.62,19.352000000574613,-0.037825547775572343
2003-03-05,18.88,19.122000000574612,-0.012655579989924726
2003-03-06,18.65,19.522000000574614,-0.04466755458195626
2003-03-07,19.05,18.66200000057461,0.020790911982287108
2003-03-10,18.19,18.22200000057461,-0.0017561190085391143
2003-03-11,17.75,18.172000000574606,-0.023222540202578856
2003-03-12,17.7,18.672000000574606,-0.05205655529909459
2003-03-13,18.2,18.882000000574607,-0.036119055214164475
2003-03-14,18.41,19.26200000057461,-0.04423216698936727
2003-03-17,18.79,19.372000000574612,-0.030043361581527428
2003-03-18,18.9,19.45200000057461,-0.028377544754179862
2003-03-19,18.98,19.66200000057461,-0.034686196752857335
2003-03-20,19.19,20.392000000574612,-0.05894468421639565
2003-03-21,19.92,19.66200000057461,0.013121757675610413
2003-03-24,19.19,19.872000000574612,-0.034319645760612416
2003-03-25,19.4,19.872000000574612,-0.023752012910676634
2003-03-26,19.4,19.572000000574608,-0.008788064611156776
2003-03-27,19.1,19.53200000057461,-0.0221175507148218
2003-03-28,19.06,19.03200000057461,0.0014712063590029967
2003-03-31,18.56,19.04834782648668,-0.02563727998538723
2003-04-01,18.72,19.408347826486683,-0.035466585442543
2003-04-02,19.08,18.96834782648668,0.005886236088385566
2003-04-03,18.64,19.328347826486684,-0.03561338158160643
2003-04-04,19.0,19.808347826486685,-0.04080844266101813
2003-04-07,19.48,19.75834782648668,-0.014087606359148408
2003-04-08,19.43,19.418347826486688,0.0006000599854030231
2003-04-09,19.09,19.748347826486686,-0.03333685593706748
2003-04-10,19.42,19.828347826486684,-0.020594142792936698
2003-04-11,19.5,20.188347826486687,-0.03409629318866747
2003-04-14,19.86,20.10834782648669,-0.01235048391989546
2003-04-15,19.78,20.038347826486685,-0.01289267102875613
2003-04-16,19.71,20.178347826486682,-0.023210414971235327
2003-04-17,19.85,20.388347826486683,-0.026404681294837862
2003-04-21,20.06,20.518347826486686,-0.022338437303173864
2003-04-22,20.19,20.618347826486684,-0.02077508004479478
2003-04-23,20.29,20.948347826486682,-0.0314271956881621
2003-04-24,20.62,20.928347826486682,-0.014733500658682619
2003-04-25,20.6,21.428347826486682,-0.03865663527557617
2003-04-28,21.1,21.518347826486686,-0.019441447357391617
2003-04-29,21.19,21.538347826486685,-0.016173377331120342
2003-04-30,21.21,21.29834782648668,-0.004148107036584747
2003-05-01,20.97,21.478347826486687,-0.023667920390962438
2003-05-02,21.15,21.558347826486685,-0.018941517679058273
2003-05-05,21.23,21.708347826486687,-0.022035201863821574
2003-05-06,21.38,21.60834782648669,-0.010567574546666125
2003-05-07,21.28,21.29834782648668,-0.0008614671258143636
2003-05-08,20.97,21.748347826486686,-0.03578882555569396
2003-05-09,21.42,22.02834782648668,-0.027616588918902285
2003-05-12,21.7,22.038347826486685,-0.015352685652780362
2003-05-13,21.71,22.00834782648668,-0.013556121015482314
2003-05-14,21.68,21.948347826486682,-0.012226333781846122
2003-05-15,21.62,22.00834782648668,-0.01764547841339137
2003-05-16,21.68,21.37834782648669,0.014110172402545418
2003-05-19,21.05,21.678347826486682,-0.028985042195833977
2003-05-20,21.35,21.598347826486684,-0.011498464071503012
2003-05-21,21.27,21.56834782648668,-0.013832669469485248
2003-05-22,21.24,21.658347826486683,-0.019315777447025506
2003-05-23,21.33,21.598347826486684,-0.012424460826471306
2003-05-27,21.27,21.368347826486684,-0.004602500262784859
2003-05-28,21.04,21.37834782648669,-0.0158266592550943
2003-05-29,21.05,22.248347826486686,-0.05386232882695452
2003-05-30,21.92,22.208347826486687,-0.012983758573106852
2003-06-02,21.88,22.118347826486684,-0.010776023071726204
2003-06-03,21.79,22.158347826486683,-0.016623433722183223
2003-06-04,21.83,22.198347826486682,-0.016593479360080043
2003-06-05,21.87,22.078347826486684,-0.009436748987020405
2003-06-06,21.75,21.898347826486688,-0.006774384426721736
2003-06-09,21.57,21.678347826486682,-0.004997974354590928
2003-06-10,21.35,21.868347826486684,-0.02370310873960335
2003-06-11,21.54,22.06834782648668,-0.023941430987078793
2003-06-12,21.74,21.678347826486682,0.002843951670430833
2003-06-13,21.35,22.27834782648668,-0.04167040723652626
2003-06-16,21.95,21.618347826486684,0.015341235887923688
2003-06-17,21.29,21.27834782648668,0.0005476070608647632
2003-06-18,20.95,20.81834782648668,0.006323853103550325
2003-06-19,20.49,20.538347826486685,-0.0023540270568568333
2003-06-20,20.21,19.868347826486684,0.017195801910506958
2003-06-23,19.54,19.788347826486685,-0.012550205235137057
2003-06-24,19.46,19.29834782648668,0.008376477352711742
2003-06-25,18.97,19.658347826486683,-0.03501554823235131
2003-06-26,19.33,19.638347826486683,-0.015701312005015455
2003-06-27,19.31,19.52834782648668,-0.011181070125683257
2003-06-30,19.2,19.374508670527945,-0.009007127535234138
2003-07-01,19.33,19.66450867052795,-0.017010782020162818
2003-07-02,19.62,19.46450867052795,0.007988453862566969
2003-07-03,19.42,19.54450867052795,-0.006370519342637659
2003-07-07,19.5,19.76450867052795,-0.013383012699039298
