date,JNPR,dcf,Deviation
2008-05-30,27.52,3662.6469857621337,-0.9924863083701544
2008-06-02,27.05,3662.2169857621334,-0.9926137637105709
2008-06-03,26.62,3662.5769857621335,-0.9927318933899595
2008-06-04,26.98,3662.4569857621336,-0.9926333605814661
2008-06-05,26.86,3662.2469857621336,-0.9926657049334945
2008-06-06,26.65,3662.4469857621334,-0.9927234441608022
2008-06-09,26.85,3662.0869857621337,-0.9926681151746558
2008-06-10,26.49,3660.6469857621337,-0.9927635742798934
2008-06-11,25.05,3660.1669857621337,-0.9931560499568891
2008-06-12,24.57,3659.7869857621336,-0.9932864945157776
2008-06-13,24.19,3659.7069857621336,-0.9933901812101051
2008-06-16,24.11,3659.1969857621334,-0.993411122687898
2008-06-17,23.6,3658.2269857621336,-0.9935487874066176
2008-06-18,22.63,3658.9069857621334,-0.9938150928438302
2008-06-19,23.31,3658.3369857621337,-0.9936282523751311
2008-06-20,22.74,3658.5769857621335,-0.9937844686367142
2008-06-23,22.98,3658.6969857621334,-0.9937190753731651
2008-06-24,23.1,3658.9269857621334,-0.9936866736915253
2008-06-25,23.33,3657.9969857621336,-0.9936221926669687
2008-06-26,22.4,3658.2369857621334,-0.993876831903679
2008-06-27,22.64,3657.776985762134,-0.993810448234508
2008-06-30,22.18,3655.1697583187015,-0.9939318823839792
2008-07-01,21.75,3655.289758318702,-0.9940497193278587
2008-07-02,21.87,3656.1697583187015,-0.9940183302620891
2008-07-03,22.75,3656.5897583187016,-0.9937783559262441
2008-07-07,23.17,3656.7597583187016,-0.9936637893842244
2008-07-08,23.34,3655.349758318702,-0.9936148381021861
2008-07-09,21.93,3655.4597583187015,-0.9940007546382931
2008-07-10,22.04,3655.1797583187017,-0.9939702007952305
2008-07-11,21.76,3655.1397583187018,-0.9940467392661316
2008-07-14,21.72,3655.349758318702,-0.9940580241465073
2008-07-15,21.93,3656.0297583187016,-0.9940016899616033
2008-07-16,22.61,3656.579758318702,-0.9938166260564774
2008-07-17,23.16,3655.9697583187017,-0.9936651554769286
2008-07-18,22.55,3656.9097583187017,-0.9938335913406932
2008-07-21,23.49,3655.7797583187016,-0.9935745582193378
2008-07-22,22.36,3656.309758318702,-0.9938845443964021
2008-07-23,22.89,3655.9897583187017,-0.9937390415419198
2008-07-24,22.57,3659.9897583187017,-0.9938333160772647
2008-07-25,26.57,3658.9397583187015,-0.9927383335733821
2008-07-28,25.52,3658.9097583187017,-0.993025244762602
2008-07-29,25.49,3659.4097583187017,-0.9930343957950991
2008-07-30,25.99,3659.4497583187017,-0.9928978393702717
2008-07-31,26.03,3659.5897583187016,-0.992887180881182
2008-08-01,26.17,3658.4497583187017,-0.9928466968992826
2008-08-04,25.03,3659.4097583187017,-0.9931600991271609
2008-08-05,25.99,3659.7297583187014,-0.9928983827450856
2008-08-06,26.31,3659.2197583187017,-0.9928099426277451
2008-08-07,25.8,3660.2197583187017,-0.9929512429024614
2008-08-08,26.8,3659.8597583187016,-0.992677315042172
2008-08-11,26.44,3659.3197583187016,-0.9927746133854812
2008-08-12,25.9,3659.539758318702,-0.992922607292044
2008-08-13,26.12,3660.4397583187015,-0.9928642453572307
2008-08-14,27.02,3660.3897583187018,-0.9926182724288872
2008-08-15,26.97,3659.8397583187016,-0.9926308249046428
2008-08-18,26.42,3659.1797583187017,-0.9927798026484113
2008-08-19,25.76,3659.079758318702,-0.9929599785461259
2008-08-20,25.66,3658.9597583187015,-0.992987077832255
2008-08-21,25.54,3659.2997583187016,-0.9930205225898917
2008-08-22,25.88,3658.8397583187016,-0.992926719476807
2008-08-25,25.42,3658.539758318702,-0.9930518726925953
2008-08-26,25.12,3658.7197583187017,-0.9931342104180334
2008-08-27,25.3,3659.3997583187015,-0.9930862978436594
2008-08-28,25.98,3659.1197583187018,-0.9928999317551888
2008-08-29,25.7,3658.4197583187015,-0.9929751090094125
2008-09-02,25.0,3658.6197583187018,-0.9931668220117281
2008-09-03,25.2,3657.0197583187014,-0.9931091430548941
2008-09-04,23.6,3657.5697583187016,-0.9935476281904605
2008-09-05,24.15,3658.3797583187015,-0.9933987170290111
2008-09-08,24.96,3658.2097583187015,-0.9931769904819587
2008-09-09,24.79,3658.6997583187017,-0.993224368863929
2008-09-10,25.28,3659.2697583187014,-0.9930915177973609
2008-09-11,25.85,3659.2297583187014,-0.9929356717923399
2008-09-12,25.81,3658.6297583187015,-0.9929454463269164
2008-09-15,25.21,3658.8197583187016,-0.993109799972332
2008-09-16,25.4,3657.6497583187015,-0.9930556500271159
2008-09-17,24.23,3659.309758318702,-0.9933785326741148
2008-09-18,25.89,3660.3197583187016,-0.9929268474588427
2008-09-19,26.9,3658.8697583187018,-0.9926480028596697
2008-09-22,25.45,3657.6497583187015,-0.9930419800468543
2008-09-23,24.23,3656.6697583187015,-0.9933737521839706
2008-09-24,23.25,3656.6197583187018,-0.9936416686621279
2008-09-25,23.2,3656.4397583187015,-0.9936550301568027
2008-09-26,23.02,3654.4197583187015,-0.9937007783663607
2008-09-29,21.0,3654.4897583187017,-0.9942536437673145
2008-09-30,21.07,3184.958359160895,-0.9933845288936365
2008-10-01,19.99,3183.5183591608948,-0.9937207838169123
2008-10-02,18.55,3183.528359160895,-0.9941731318501936
2008-10-03,18.56,3183.868359160895,-0.9941706132583662
2008-10-06,18.9,3182.0383591608947,-0.9940604110112036
2008-10-07,17.07,3182.228359160895,-0.9946358343671787
2008-10-08,17.26,3181.728359160895,-0.9945752754315733
2008-10-09,16.76,3181.428359160895,-0.9947319260068391
2008-10-10,16.46,3183.938359160895,-0.9948303019269701
2008-10-13,18.97,3182.778359160895,-0.9940397986101045
2008-10-14,17.81,3181.218359160895,-0.9944015160264894
2008-10-15,16.25,3181.748359160895,-0.994892745067908
2008-10-16,16.78,3182.958359160895,-0.9947281748277651
2008-10-17,17.99,3184.948359160895,-0.9943515567691215
2008-10-20,19.98,3183.388359160895,-0.9937236686995782
2008-10-21,18.42,3183.978359160895,-0.9942147847999651
2008-10-22,19.01,3182.798359160895,-0.9940272685056267
2008-10-23,17.83,3181.468359160895,-0.9943956695503008
2008-10-24,16.5,3181.7883591608947,-0.994814237108985
2008-10-27,16.82,3183.638359160895,-0.9947167366068447
2008-10-28,18.67,3183.548359160895,-0.9941354746673549
2008-10-29,18.58,3183.798359160895,-0.9941642032867631
2008-10-30,18.83,3183.708359160895,-0.9940855135346119
2008-10-31,18.74,3183.138359160895,-0.9941127284190876
2008-11-03,18.17,3183.728359160895,-0.9942928548072522
2008-11-04,18.76,3182.178359160895,-0.9941046673433644
2008-11-05,17.21,3181.888359160895,-0.9945912621508385
2008-11-06,16.92,3182.3283591608947,-0.9946831382276148
2008-11-07,17.36,3182.198359160895,-0.9945446518284996
2008-11-10,17.23,3181.228359160895,-0.9945838531363574
2008-11-11,16.26,3180.118359160895,-0.9948869827586259
2008-11-12,15.15,3181.068359160895,-0.995237449092733
2008-11-13,16.1,3179.998359160895,-0.9949371043058499
2008-11-14,15.03,3179.688359160895,-0.9952731216703368
2008-11-17,14.72,3179.628359160895,-0.995370528144401
2008-11-18,14.66,3179.008359160895,-0.9953884990714936
2008-11-19,14.04,3178.8083591608947,-0.9955832505726435
2008-11-20,13.84,3179.878359160895,-0.9956476322560803
2008-11-21,14.91,3181.498359160895,-0.9953135289361166
2008-11-24,16.53,3181.698359160895,-0.9948046614939452
2008-11-25,16.73,3182.5183591608948,-0.9947431567985012
2008-11-26,17.55,3182.3483591608947,-0.9944852046290031
2008-11-28,17.38,3180.228359160895,-0.994534983643569
2008-12-01,15.26,3181.208359160895,-0.9952030806293917
2008-12-02,16.24,3181.638359160895,-0.9948957115276034
2008-12-03,16.67,3180.548359160895,-0.9947587654336443
2008-12-04,15.58,3181.2683591608948,-0.9951025822907599
2008-12-05,16.3,3182.0383591608947,-0.9948774973271226
2008-12-08,17.07,3182.908359160895,-0.9946369803733526
2008-12-09,17.94,3182.758359160895,-0.9943633798185264
2008-12-10,17.79,3182.0983591608947,-0.9944093494317092
2008-12-11,17.13,3182.428359160895,-0.9946173179513406
2008-12-12,17.46,3181.928359160895,-0.9945127614360858
2008-12-15,16.96,3182.7683591608948,-0.9946713055786217
2008-12-16,17.8,3182.2883591608947,-0.9944065408312986
2008-12-17,17.32,3182.0583591608947,-0.9945569822909951
2008-12-18,17.09,3181.8283591608947,-0.9946288743229044
2008-12-19,16.86,3181.608359160895,-0.9947007934048656
2008-12-22,16.64,3181.7883591608947,-0.9947702366965764
2008-12-23,16.82,3181.998359160895,-0.9947140136161366
2008-12-24,17.03,3181.898359160895,-0.9946478491523875
2008-12-26,16.93,3182.0983591608947,-0.994679611347883
2008-12-29,17.13,3182.368359160895,-0.9946172164668842
2008-12-30,17.4,3182.478359160895,-0.9945325629788139
2008-12-31,17.51,97.17019632484816,-0.8198007139816554
2009-01-02,18.39,97.27019632484817,-0.8109390060385621
2009-01-05,18.49,97.55019632484817,-0.810456557786648
2009-01-06,18.77,96.60019632484817,-0.8056939766780593
2009-01-07,17.82,96.97019632484817,-0.8162321963306812
2009-01-08,18.19,96.42019632484816,-0.8113465778609672
2009-01-09,17.64,95.85019632484817,-0.815962818268876
2009-01-12,17.07,95.67019632484816,-0.8215745273267883
2009-01-13,16.89,94.88019632484817,-0.82198603444946
2009-01-14,16.1,95.13019632484817,-0.8307582595013036
2009-01-15,16.35,95.17019632484816,-0.8282025189462476
2009-01-16,16.39,94.21019632484817,-0.8260273235872974
2009-01-20,15.43,95.75019632484816,-0.8388515053519974
2009-01-21,16.97,96.18019632484817,-0.8235603518349671
2009-01-22,17.4,96.46019632484817,-0.8196147150540501
2009-01-23,17.68,96.47019632484817,-0.8167309627891148
2009-01-26,17.69,96.57019632484817,-0.8168171892237497
2009-01-27,17.79,97.12019632484817,-0.8168249172345584
2009-01-28,18.34,95.75019632484816,-0.80845992275798
2009-01-29,16.97,92.94019632484817,-0.8174094668286928
2009-01-30,14.16,93.23019632484817,-0.8481178785609185
2009-02-02,14.45,93.09019632484816,-0.844774202112807
2009-02-03,14.31,93.43019632484817,-0.8468375261650372
2009-02-04,14.65,94.78019632484816,-0.8454318458068095
2009-02-05,16.0,95.13019632484817,-0.831809450436078
2009-02-06,16.35,94.66019632484817,-0.827276927000117
2009-02-09,15.88,94.43019632484817,-0.8318334535134142
2009-02-10,15.65,94.33019632484817,-0.8340934227879103
2009-02-11,15.55,94.23019632484817,-0.8349785885365971
2009-02-12,15.45,94.19019632484817,-0.8359701900746102
2009-02-13,15.41,93.68019632484817,-0.8355041876026408
2009-02-17,14.9,93.49019632484817,-0.8406250004200727
2009-02-18,14.71,93.59019632484816,-0.8428254178574204
2009-02-19,14.81,93.46019632484817,-0.8415368190697617
2009-02-20,14.68,93.13019632484817,-0.8423712117088793
2009-02-23,14.35,93.73019632484817,-0.8469009928212882
2009-02-24,14.95,93.49019632484817,-0.8400901849852407
2009-02-25,14.71,93.03019632484816,-0.8418792974634303
2009-02-26,14.25,92.99019632484817,-0.8467580394150408
2009-02-27,14.21,92.27019632484817,-0.8459957758193988
2009-03-02,13.49,92.11019632484818,-0.8535449870020431
2009-03-03,13.33,92.57019632484817,-0.8560011696073081
2009-03-04,13.79,92.21019632484817,-0.8504503780534305
2009-03-05,13.43,91.45019632484816,-0.8531441096933884
2009-03-06,12.67,91.46019632484817,-0.861469792225257
2009-03-09,12.68,92.54019632484817,-0.8629784622944952
2009-03-10,13.76,93.09019632484816,-0.8521863682402924
2009-03-11,14.31,93.55019632484817,-0.8470339928490447
2009-03-12,14.77,93.52019632484817,-0.8420661998110495
2009-03-13,14.74,93.42019632484816,-0.8422182720667285
2009-03-16,14.64,94.17019632484816,-0.8445368006933099
2009-03-17,15.39,94.33019632484817,-0.8368496981920728
2009-03-18,15.55,94.43019632484817,-0.835328098371133
2009-03-19,15.65,93.87019632484817,-0.8332804168658448
2009-03-20,15.09,95.28019632484816,-0.8416250114708814
2009-03-23,16.5,94.77019632484817,-0.8258946310141408
2009-03-24,15.99,94.43019632484817,-0.8306685718941746
2009-03-25,15.65,95.14019632484816,-0.8355059101773934
2009-03-26,16.36,94.60019632484817,-0.8270616696838419
2009-03-27,15.82,93.90019632484817,-0.8315232489475247
2009-03-30,15.12,93.83019632484817,-0.8388578454248006
2009-03-31,15.05,98.49663084993392,-0.8472028954682759
2009-04-01,15.78,99.65663084993393,-0.8416562965713539
2009-04-02,16.94,99.74663084993392,-0.830169702418463
2009-04-03,17.03,98.77663084993392,-0.8275907990233766
2009-04-06,16.06,98.33663084993393,-0.8366834427700877
2009-04-07,15.62,100.22663084993393,-0.8441531969343825
2009-04-08,17.51,101.05663084993392,-0.8267308156552159
2009-04-09,18.34,100.72663084993393,-0.8179230274531512
2009-04-13,18.01,100.83663084993393,-0.8213942706316452
2009-04-14,18.12,101.08663084993393,-0.820747809600068
2009-04-15,18.37,101.90663084993393,-0.8197369509050754
2009-04-16,19.19,101.20663084993393,-0.8103879178780851
2009-04-17,18.49,100.37663084993393,-0.8157937774615777
2009-04-20,17.66,101.02663084993392,-0.8251946061011145
2009-04-21,18.31,101.50663084993393,-0.8196176954481992
2009-04-22,18.79,101.97663084993393,-0.8157420985240151
2009-04-23,19.26,105.04663084993393,-0.8166528536501643
2009-04-24,22.33,104.08663084993393,-0.7854671650176275
2009-04-27,21.37,103.59663084993393,-0.7937191603175227
2009-04-28,20.88,103.98663084993393,-0.7992049571244161
2009-04-29,21.27,104.36663084993393,-0.796199227408389
2009-04-30,21.65,104.87663084993393,-0.7935669765080593
2009-05-01,22.16,105.04663084993393,-0.7890460662973853
2009-05-04,22.33,105.75663084993393,-0.7888548470148815
2009-05-05,23.04,105.70663084993393,-0.7820382712536864
2009-05-06,22.99,104.01663084993393,-0.7789776518221596
2009-05-07,21.3,104.56663084993393,-0.7963021297820321
2009-05-08,21.85,103.96663084993394,-0.78983641365143
2009-05-11,21.25,104.44663084993392,-0.7965468122132975
2009-05-12,21.73,103.94663084993392,-0.7909504153975779
2009-05-13,21.23,104.25663084993393,-0.7963678681449214
2009-05-14,21.54,104.27663084993392,-0.7934340626041271
2009-05-15,21.56,104.98663084993393,-0.7946405192217523
2009-05-18,22.27,105.32663084993393,-0.788562495350966
2009-05-19,22.61,105.58663084993393,-0.7858630413907733
2009-05-20,22.87,106.02663084993392,-0.7842994744181834
2009-05-21,23.31,105.90663084993393,-0.7799004669213823
2009-05-22,23.19,106.73663084993393,-0.7827362563785256
2009-05-26,24.02,106.85663084993392,-0.7752128266730314
2009-05-27,24.14,107.59663084993393,-0.7756435326151774
2009-05-28,24.88,107.44663084993392,-0.7684431814828254
2009-05-29,24.73,108.05663084993392,-0.7711385242582258
2009-06-01,25.34,106.53663084993393,-0.7621475374447162
2009-06-02,23.82,106.61663084993393,-0.7765826981202646
2009-06-03,23.9,106.84663084993393,-0.7763148935078024
2009-06-04,24.13,106.81663084993393,-0.7740988476419922
2009-06-05,24.1,106.41663084993392,-0.7735316387343139
2009-06-08,23.7,106.93663084993393,-0.778373417867834
2009-06-09,24.22,106.50663084993393,-0.7725963181191453
2009-06-10,23.79,106.59663084993393,-0.7768222146393031
2009-06-11,23.88,106.58663084993393,-0.7759568924397163
2009-06-12,23.87,106.39663084993393,-0.7756507907316426
2009-06-15,23.68,105.80663084993392,-0.7761955010779479
2009-06-16,23.09,105.58663084993393,-0.7813170113097283
2009-06-17,22.87,105.06663084993393,-0.7823286059998907
2009-06-18,22.35,105.13663084993392,-0.7874194767387864
2009-06-19,22.42,104.20663084993393,-0.7848505434142033
2009-06-22,21.49,104.58663084993393,-0.7945244069403582
2009-06-23,21.87,105.38663084993392,-0.7924784213745105
2009-06-24,22.67,105.75663084993393,-0.7856399185771323
2009-06-25,23.04,105.34663084993393,-0.7812934327931148
2009-06-26,22.63,106.34663084993393,-0.787205294430688
2009-06-29,23.63,106.31663084993393,-0.7777393827184593
2009-06-30,23.6,2947.8126304305297,-0.9919940637487012
2009-07-01,24.41,2946.95263043053,-0.9917168671976808
2009-07-02,23.55,2947.0826304305297,-0.9920090465883681
2009-07-06,23.68,2946.38263043053,-0.991963026201882
2009-07-07,22.98,2946.38263043053,-0.9922006056638196
2009-07-08,22.98,2946.55263043053,-0.9922010556462919
2009-07-09,23.15,2946.6026304305296,-0.9921434944227219
2009-07-10,23.2,2946.65263043053,-0.9921266593284834
2009-07-13,23.25,2946.82263043053,-0.9921101461079104
2009-07-14,23.42,2948.59263043053,-0.992057227655561
2009-07-15,25.19,2948.43263043053,-0.9914564776756246
2009-07-16,25.03,2948.59263043053,-0.991511204449987
2009-07-17,25.19,2949.1226304305296,-0.9914584765855183
2009-07-20,25.72,2949.28263043053,-0.9912792352504224
2009-07-21,25.88,2948.90263043053,-0.9912238540082886
2009-07-22,25.5,2949.95263043053,-0.9913557933992051
2009-07-23,26.55,2950.26263043053,-0.991000801174055
2009-07-24,26.86,2950.0426304305297,-0.9908950468298554
2009-07-27,26.64,2949.3726304305296,-0.9909675706198876
2009-07-28,25.97,2949.1026304305296,-0.9911939314244181
2009-07-29,25.7,2949.44263043053,-0.9912864892726364
2009-07-30,26.04,2949.53263043053,-0.991171482650728
2009-07-31,26.13,2949.67263043053,-0.9911413898171519
2009-08-03,26.27,2949.5226304305297,-0.9910934739984804
2009-08-04,26.12,2949.0826304305297,-0.9911430084289681
2009-08-05,25.68,2948.53263043053,-0.9912905830734353
2009-08-06,25.13,2948.80263043053,-0.9914778969129138
2009-08-07,25.4,2948.40263043053,-0.9913851657375943
2009-08-10,25.0,2948.43263043053,-0.9915209186935536
2009-08-11,25.03,2948.7526304305297,-0.9915116650539976
2009-08-12,25.35,2948.63263043053,-0.9914027947264835
2009-08-13,25.23,2948.0226304305297,-0.9914417210575092
2009-08-14,24.62,2947.09263043053,-0.9916460040156921
2009-08-17,23.69,2947.42263043053,-0.9919624692585943
2009-08-18,24.02,2947.0826304305297,-0.9918495668387517
2009-08-19,23.68,2947.99263043053,-0.9919674154692368
2009-08-20,24.59,2948.01263043053,-0.9916587874332109
2009-08-21,24.61,2947.36263043053,-0.991650162166708
2009-08-24,23.96,2947.03263043053,-0.9918697880191101
2009-08-25,23.63,2946.6226304305296,-0.9919806493861932
2009-08-26,23.22,2947.09263043053,-0.9921210484664651
2009-08-27,23.69,2946.9826304305298,-0.9919612692129987
2009-08-28,23.58,2946.47263043053,-0.9919972105776681
2009-08-31,23.07,2946.09263043053,-0.9921692889891827
2009-09-01,22.69,2946.43263043053,-0.9922991621238308
2009-09-02,23.03,2946.8126304305297,-0.9921847762690513
2009-09-03,23.41,2947.17263043053,-0.992056793769634
2009-09-04,23.77,2947.69263043053,-0.9919360656010704
2009-09-08,24.29,2949.5426304305297,-0.9917648249089879
2009-09-09,26.14,2949.95263043053,-0.9911388407629498
2009-09-10,26.55,2949.82263043053,-0.9909994588399625
2009-09-11,26.42,2949.84263043053,-0.9910435900113953
2009-09-14,26.44,2950.34263043053,-0.9910383289970149
2009-09-15,26.94,2950.82263043053,-0.9908703424861326
2009-09-16,27.42,2950.7726304305297,-0.9907075185267665
2009-09-17,27.37,2951.0226304305297,-0.9907252490313817
2009-09-18,27.62,2951.15263043053,-0.990640944925993
2009-09-21,27.75,2951.1026304305296,-0.9905967350257989
2009-09-22,27.7,2950.28263043053,-0.9906110690161377
2009-09-23,26.88,2949.99263043053,-0.9908881128302761
2009-09-24,26.59,2949.72263043053,-0.990985593111133
2009-09-25,26.32,2950.65263043053,-0.9910799394925184
2009-09-28,27.25,2949.95263043053,-0.9907625635344446
2009-09-29,26.55,2950.42263043053,-0.9910012891962784
2009-09-30,27.02,3064.7942831236414,-0.9911837475850218
2009-10-01,26.25,3064.3942831236413,-0.9914338699348955
2009-10-02,25.85,3064.9242831236415,-0.9915658601609385
2009-10-05,26.38,3065.4942831236413,-0.9913945362269214
