date,LB,dcf,Deviation
2010-08-02,26.23,29.423903903903906,-0.10854793144835362
2010-08-03,25.52,29.943903903903905,-0.14773971750981818
2010-08-04,26.04,30.233903903903904,-0.13871526208570018
2010-08-05,26.33,30.033903903903905,-0.12332409119223631
2010-08-06,26.13,30.693903903903905,-0.1486908904840688
2010-08-09,26.79,29.683903903903904,-0.09749067754943486
2010-08-10,25.78,29.023903903903904,-0.11176662914280033
2010-08-11,25.12,29.193903903903905,-0.13954639014068715
2010-08-12,25.29,28.793903903903903,-0.12168908792631072
2010-08-13,24.89,28.783903903903905,-0.1352806039411416
2010-08-16,24.88,29.463903903903905,-0.15557693640510917
2010-08-17,25.56,29.683903903903904,-0.13892727578064779
2010-08-18,25.78,29.763903903903906,-0.13385018029779905
2010-08-19,25.86,29.463903903903905,-0.12231589933424936
2010-08-20,25.56,28.743903903903902,-0.11076797064686383
2010-08-23,24.84,28.363903903903903,-0.12423902985438073
2010-08-24,24.46,28.423903903903906,-0.1394567022638814
2010-08-25,24.52,28.223903903903903,-0.13123286971621184
2010-08-26,24.32,28.863903903903903,-0.1574251327551479
2010-08-27,24.96,28.043903903903903,-0.10996699726512049
2010-08-30,24.14,27.503903903903904,-0.12230641568764467
2010-08-31,23.6,28.173903903903906,-0.16234540727847524
2010-09-01,24.27,29.653903903903903,-0.18155801412693995
2010-09-02,25.75,30.113903903903903,-0.1449132572724381
2010-09-03,26.21,29.793903903903903,-0.12028983900408907
2010-09-07,25.89,29.023903903903904,-0.10797664967056253
2010-09-08,25.12,29.133903903903903,-0.13777432359025676
2010-09-09,25.23,29.283903903903905,-0.13843454469755545
2010-09-10,25.38,29.643903903903905,-0.14383746208752135
2010-09-13,25.74,30.413903903903904,-0.15367655262775937
2010-09-14,26.51,30.333903903903902,-0.12606039486436738
2010-09-15,26.43,30.353903903903905,-0.12927180359819357
2010-09-16,26.45,30.673903903903906,-0.1377034992721068
2010-09-17,26.77,31.303903903903905,-0.14483509525910865
2010-09-20,27.4,30.383903903903903,-0.09820673187162476
2010-09-21,26.48,30.083903903903902,-0.11979508761282254
2010-09-22,26.18,30.123903903903905,-0.13092273552873723
2010-09-23,26.22,31.083903903903902,-0.15647660985379108
2010-09-24,27.18,30.883903903903903,-0.1199299128578013
2010-09-27,26.98,31.163903903903904,-0.13425480699739245
2010-09-28,27.26,31.493903903903902,-0.13443566465505974
2010-09-29,27.59,30.683903903903904,-0.10083149502727606
2010-09-30,26.78,30.723903903903903,-0.128365975763997
2010-10-01,26.82,30.523903903903904,-0.12134437048303592
2010-10-04,26.62,31.713903903903905,-0.1606205252856573
2010-10-05,27.81,31.493903903903902,-0.11697196750026462
2010-10-06,27.59,32.5439039039039,-0.15222217710978558
2010-10-07,28.64,32.713903903903905,-0.12453126706830442
2010-10-08,28.81,33.213903903903905,-0.1325921793669752
2010-10-11,29.31,33.6139039039039,-0.12803939453768864
2010-10-12,29.71,33.253903903903904,-0.10657106348009449
2010-10-13,29.35,33.0839039039039,-0.11286164760813788
2010-10-14,29.18,33.1639039039039,-0.12012771220926544
2010-10-15,29.26,33.253903903903904,-0.12010330923687518
2010-10-18,29.35,32.533903903903905,-0.09786418234062133
2010-10-19,28.63,32.95390390390391,-0.1312106728390281
2010-10-20,29.05,32.70390390390391,-0.11172684198927496
2010-10-21,28.8,32.963903903903905,-0.12631707445945972
2010-10-22,29.06,33.063903903903906,-0.12109592126630764
2010-10-25,29.16,33.3039039039039,-0.12442697156047677
2010-10-26,29.4,33.103903903903905,-0.1118872237744476
2010-10-27,29.2,33.183903903903904,-0.1200553110158693
2010-10-28,29.28,33.2939039039039,-0.1205597251523649
2010-10-29,29.39,32.02696696696697,-0.08233583185341176
2010-11-01,29.06,32.79696696696697,-0.11394245604268338
2010-11-02,29.83,32.80696696696697,-0.09074191375156537
2010-11-03,29.84,34.396966966966964,-0.1324816508194817
2010-11-04,31.43,34.77696696696697,-0.09624091054708983
2010-11-05,31.81,35.056966966966975,-0.09261973433202264
2010-11-08,32.09,34.33696696696697,-0.06543871417439417
2010-11-09,31.37,34.76696696696697,-0.09770673899148341
2010-11-10,31.8,35.106966966966965,-0.0941968860505259
2010-11-11,32.14,34.606966966966965,-0.07128526950430913
2010-11-12,31.64,34.40696696696697,-0.08041879918167283
2010-11-15,31.44,34.05696696696697,-0.0768408698726828
2010-11-16,31.09,34.83696696696697,-0.10755720986043105
2010-11-17,31.87,36.22696696696697,-0.12026861014723655
2010-11-18,33.26,35.97696696696697,-0.07551962258134803
2010-11-19,33.01,36.19696696696696,-0.08804513841934225
2010-11-22,33.23,35.95696696696697,-0.07583973835924995
2010-11-23,32.99,36.746966966966966,-0.10223883158422908
2010-11-24,33.78,36.716966966966964,-0.07998936757519359
2010-11-26,33.75,36.43696696696697,-0.07374288231517512
2010-11-29,33.47,36.636966966966966,-0.08644184355714823
2010-11-30,33.67,37.606966966966965,-0.10468717060924104
2010-12-01,34.64,37.86696696696697,-0.08521852224874504
2010-12-02,34.9,34.79696696696697,0.0029609774073366957
2010-12-03,31.83,34.77696696696697,-0.08473904494794371
2010-12-06,31.81,34.396966966966964,-0.07520915926835503
2010-12-07,31.43,34.066966966966966,-0.0774053930167573
2010-12-08,31.1,34.27696696696697,-0.09268518331941789
2010-12-09,31.31,34.506966966966964,-0.09264699995300596
2010-12-10,31.54,33.746966966966966,-0.06539749095458691
2010-12-13,30.78,33.80696696696697,-0.08953678009401544
2010-12-14,30.84,33.506966966966964,-0.07959440105683713
2010-12-15,30.54,33.87696696696697,-0.09850253035405465
2010-12-16,30.91,34.20696696696697,-0.09638290849202702
2010-12-17,31.24,34.04696696696697,-0.08244396541079113
2010-12-20,31.08,34.69696696696697,-0.10424447100550549
2010-12-21,31.73,34.02696696696697,-0.06750431118932343
2010-12-22,31.06,34.02696696696697,-0.08719457628554639
2010-12-23,31.06,34.08696696696697,-0.08880129962575867
2010-12-27,31.12,33.61696696696697,-0.07427698547047878
2010-12-28,30.65,33.65696696696697,-0.08934159070002334
2010-12-29,30.69,34.15696696696697,-0.10150101940608058
2010-12-30,31.19,33.69696696696697,-0.07439740702552067
2010-12-31,30.73,33.65696696696697,-0.08696466826139371
2011-01-03,30.69,32.886966966966966,-0.06680357508108581
2011-01-04,29.92,32.54696696696697,-0.08071311129031367
2011-01-05,29.58,31.85696696696697,-0.07147469403876383
2011-01-06,28.89,31.646966966966968,-0.08711630943479298
2011-01-07,28.68,32.09696696696697,-0.106457627927386
2011-01-10,29.13,31.936966966966967,-0.08789084354410581
2011-01-11,28.97,31.896966966966968,-0.09176317516327448
2011-01-12,28.93,32.396966966966964,-0.10701517121963922
2011-01-13,29.43,32.076966966966964,-0.08251924097726648
2011-01-14,29.11,32.05696696696697,-0.09192906396926648
2011-01-18,29.09,31.626966966966968,-0.08021531023245843
2011-01-19,28.66,32.036966966966965,-0.10540844801097826
2011-01-20,29.07,31.646966966966968,-0.08142856058391945
2011-01-21,28.68,31.776966966966967,-0.09745948913835456
2011-01-24,28.81,31.386966966966966,-0.08210308978497605
2011-01-25,28.42,31.666966966966967,-0.10253482660192881
2011-01-26,28.7,32.37696696696697,-0.11356736938078371
2011-01-27,29.41,31.886966966966966,-0.07767960400664509
2011-01-28,28.92,32.63339339339339,-0.11379121222940802
2011-01-31,29.24,33.043393393393394,-0.11510299042573013
2011-02-01,29.65,32.52339339339339,-0.08834851144336853
2011-02-02,29.13,34.683393393393395,-0.16011678356856585
2011-02-03,31.29,35.26339339339339,-0.11267756761429004
2011-02-04,31.87,35.33339339339339,-0.0980204011211947
2011-02-07,31.94,35.783393393393396,-0.10740718050801157
2011-02-08,32.39,36.043393393393394,-0.10136097213485584
2011-02-09,32.65,35.963393393393396,-0.09213239020993158
2011-02-10,32.57,36.4233933933934,-0.1057944643370966
2011-02-11,33.03,36.19339339339339,-0.08740250904384184
2011-02-14,32.8,35.9133933933934,-0.08669170744433574
2011-02-15,32.52,36.473393393393394,-0.10839115929666931
2011-02-16,33.08,36.543393393393394,-0.09477481623311801
2011-02-17,33.15,36.893393393393396,-0.10146514183386934
2011-02-18,33.5,36.123393393393386,-0.07262311612931627
2011-02-22,32.73,35.16339339339339,-0.06920246195154156
2011-02-23,31.77,35.533393393393396,-0.10591145494404464
2011-02-24,32.14,35.713393393393396,-0.10005751495052373
2011-02-25,32.32,35.4133933933934,-0.08735094541859101
2011-02-28,32.02,34.963393393393396,-0.08418500344848023
2011-03-01,31.57,35.533393393393396,-0.11153996325412296
2011-03-02,32.14,35.76339339339339,-0.10131570440020787
2011-03-03,32.37,35.70339339339339,-0.09336348947745143
2011-03-04,32.31,34.99339339339339,-0.07668285733900848
2011-03-07,31.6,34.80339339339339,-0.09204255910291437
2011-03-08,31.41,34.823393393393395,-0.09802012557572792
2011-03-09,31.43,34.543393393393394,-0.09012992319361557
2011-03-10,31.15,35.033393393393396,-0.11084833689350027
2011-03-11,31.64,34.463393393393396,-0.08192441647184512
2011-03-14,31.07,33.94339339339339,-0.08465250837156013
2011-03-15,30.55,33.63339339339339,-0.0916765476896263
2011-03-16,30.24,33.793393393393394,-0.10515053495894511
2011-03-17,30.4,33.87339339339339,-0.10254046156683072
2011-03-18,30.48,34.643393393393396,-0.1201785675587822
2011-03-21,31.25,34.59339339339339,-0.09664832112226118
2011-03-22,31.2,34.963393393393396,-0.10763810454692646
2011-03-23,31.57,35.463393393393396,-0.10978626185611184
2011-03-24,32.07,35.6733933933934,-0.10101067071630854
2011-03-25,32.28,35.433393393393395,-0.08899495903153742
2011-03-28,32.04,35.94339339339339,-0.10859835493748515
2011-03-29,32.55,36.623393393393386,-0.11122381123012492
2011-03-30,33.23,36.27339339339339,-0.08390153522134214
2011-03-31,32.88,36.38339339339339,-0.09629100165323079
2011-04-01,32.99,36.723393393393394,-0.10166253846424322
2011-04-04,33.33,37.88339339339339,-0.12019497160957793
2011-04-05,34.49,38.623393393393386,-0.10701787259584528
2011-04-06,35.23,39.19339339339339,-0.1011240173467981
2011-04-07,35.8,40.56339339339339,-0.11743084083712807
2011-04-08,37.17,40.84339339339339,-0.08993849649102803
2011-04-11,37.45,40.553393393393385,-0.07652610875959298
2011-04-12,37.16,41.34339339339339,-0.10118650284913222
2011-04-13,37.95,41.06339339339339,-0.07581919408283233
2011-04-14,37.67,41.27339339339339,-0.08730547932049082
2011-04-15,37.88,41.26339339339339,-0.081995035191049
2011-04-18,37.87,41.4833933933934,-0.08710457601978305
2011-04-19,38.09,42.58339339339339,-0.10551985258390695
2011-04-20,39.19,42.76339339339339,-0.08356196994285903
2011-04-21,39.37,43.653393393393394,-0.09812280467620316
2011-04-25,40.26,44.1733933933934,-0.08859164064082725
2011-04-26,40.78,44.533393393393396,-0.08428267211162532
2011-04-27,41.14,44.403393393393394,-0.07349423420145496
2011-04-28,41.01,44.553393393393385,-0.07953139196618009
2011-04-29,41.16,45.696951219512194,-0.09928345542612393
2011-05-02,40.95,45.97695121951219,-0.10933633236165508
2011-05-03,41.23,45.0669512195122,-0.0851389125663986
2011-05-04,40.32,45.16695121951219,-0.107311897054019
2011-05-05,40.42,45.8169512195122,-0.11779376575396794
2011-05-06,41.07,45.90695121951219,-0.10536424421616353
2011-05-09,41.16,46.7869512195122,-0.12026753342212892
2011-05-10,42.04,46.7169512195122,-0.1001125094301698
2011-05-11,41.97,46.8569512195122,-0.10429511720935802
2011-05-12,42.11,46.586951219512194,-0.09609882386201518
2011-05-13,41.84,46.256951219512196,-0.09548729656979693
2011-05-16,41.51,46.366951219512195,-0.10475028208169723
2011-05-17,41.62,47.196951219512194,-0.11816337868041293
2011-05-18,42.45,45.55695121951219,-0.06819927884422328
2011-05-19,40.81,44.40695121951219,-0.08099973361674295
2011-05-20,39.66,44.40695121951219,-0.10689658013330139
2011-05-23,39.66,43.8169512195122,-0.09487084573015803
2011-05-24,39.07,43.546951219512195,-0.10280745480767883
2011-05-25,38.8,44.7469512195122,-0.1329018191728556
2011-05-26,40.0,44.296951219512195,-0.09700331741159307
2011-05-27,39.55,44.70695121951219,-0.11535009833686583
2011-05-31,39.96,43.45695121951219,-0.0804693178278475
2011-06-01,38.71,42.616951219512195,-0.09167599060261722
2011-06-02,37.87,42.186951219512196,-0.10232906372043149
2011-06-03,37.44,40.946951219512194,-0.08564621089154623
2011-06-06,36.2,40.95695121951219,-0.11614514942816212
2011-06-07,36.21,40.4969512195122,-0.10585861627644366
2011-06-08,35.75,41.0669512195122,-0.1294703176549894
2011-06-09,36.32,40.366951219512195,-0.10025407164155653
2011-06-10,35.62,40.8369512195122,-0.12775075179999007
2011-06-13,36.09,41.59695121951219,-0.1323883375599172
2011-06-14,36.85,40.1069512195122,-0.08120665172693742
2011-06-15,35.36,40.046951219512195,-0.11703640543873806
2011-06-16,35.3,40.2169512195122,-0.12226066547597036
2011-06-17,35.47,41.116951219512195,-0.13733876301685555
2011-06-20,36.37,42.22695121951219,-0.13870173077533987
2011-06-21,37.48,41.45695121951219,-0.09592965962341193
2011-06-22,36.71,41.796951219512195,-0.12170627452696692
2011-06-23,37.05,41.91695121951219,-0.11610938004590965
2011-06-24,37.17,42.1369512195122,-0.11787637870706147
2011-06-27,37.39,43.046951219512195,-0.13141351615507735
2011-06-28,38.3,42.8169512195122,-0.10549446167605159
2011-06-29,38.07,43.196951219512194,-0.11868780260576195
2011-06-30,38.45,43.65695121951219,-0.11926969415090471
2011-07-01,38.91,44.02695121951219,-0.1162231559936957
2011-07-05,39.28,44.05695121951219,-0.1084267314756121
2011-07-06,39.31,45.1069512195122,-0.12851569575831967
2011-07-07,40.36,45.366951219512195,-0.11036560943418039
2011-07-08,40.62,44.12695121951219,-0.07947413366644462
2011-07-11,39.38,43.7869512195122,-0.10064530863131627
2011-07-12,39.04,44.186951219512196,-0.11648124791283154
2011-07-13,39.44,44.2869512195122,-0.10944422874105408
2011-07-14,39.54,44.5869512195122,-0.11319345865710484
2011-07-15,39.84,44.326951219512196,-0.10122399795312542
2011-07-18,39.58,45.366951219512195,-0.12755874185839589
2011-07-19,40.62,45.02695121951219,-0.09787363123982651
2011-07-20,40.28,45.09695121951219,-0.10681323435957757
2011-07-21,40.35,44.9269512195122,-0.10187540207545587
2011-07-22,40.18,43.196951219512194,-0.06984176277119825
2011-07-25,38.45,43.02695121951219,-0.10637405369861763
2011-07-26,38.28,42.22695121951219,-0.09346995474511988
2011-07-27,37.48,42.1469512195122,-0.11073045818202876
2011-07-28,37.4,42.6069512195122,-0.12220896052115626
2011-07-29,37.86,40.47429906542056,-0.0645915834439762
2011-08-01,37.25,38.99429906542057,-0.04473215591064139
2011-08-02,35.77,39.524299065420564,-0.09498711309734931
2011-08-03,36.3,39.06429906542056,-0.0707627970180964
2011-08-04,35.84,37.96429906542056,-0.05595517677700146
2011-08-05,34.74,34.92429906542056,-0.005277101340683488
2011-08-08,31.7,37.06429906542056,-0.14472954300180552
2011-08-09,33.84,35.94429906542056,-0.05854333288265323
2011-08-10,32.72,37.67429906542056,-0.1315034171390299
2011-08-11,34.45,37.79429906542056,-0.08848686569452435
2011-08-12,34.57,38.32429906542056,-0.0979613236764455
2011-08-15,35.1,38.05429906542056,-0.0776337795722295
2011-08-16,34.83,37.56429906542056,-0.0727898332578657
2011-08-17,34.34,36.95429906542056,-0.07074411182288787
2011-08-18,33.73,36.39429906542056,-0.0732064948037976
2011-08-19,33.17,36.83429906542056,-0.0994806242657823
2011-08-22,33.61,38.93429906542056,-0.1367508647445853
2011-08-23,35.71,38.95429906542056,-0.08328475016254355
2011-08-24,35.73,38.74429906542057,-0.07779980895591543
2011-08-25,35.52,39.63429906542056,-0.10380653026383724
2011-08-26,36.41,40.94429906542056,-0.11074311122473202
2011-08-29,37.72,41.53429906542056,-0.0918349208063598
2011-08-30,38.31,40.96429906542056,-0.06479542250147152
2011-08-31,37.74,40.29429906542056,-0.06339107825832824
2011-09-01,37.07,39.07429906542056,-0.05129456224063911
2011-09-02,35.85,38.97429906542056,-0.08016305976859894
2011-09-06,35.75,40.86429906542056,-0.12515323111826693
2011-09-07,37.64,40.23429906542056,-0.06447978778509977
2011-09-08,37.01,39.82429906542056,-0.07066788698019344
2011-09-09,36.6,40.35429906542056,-0.09303343515728679
2011-09-12,37.13,41.53429906542056,-0.10604004797296229
2011-09-13,38.31,41.73429906542056,-0.08204999585719164
2011-09-14,38.51,42.92429906542056,-0.10283916479784028
2011-09-15,39.7,43.50429906542056,-0.08744650867032144
2011-09-16,40.28,44.10429906542056,-0.08671034675662614
2011-09-19,40.88,44.46429906542056,-0.08061071782885776
2011-09-20,41.24,42.79429906542056,-0.03632023655871708
2011-09-21,39.57,42.37429906542056,-0.06617924372249973
2011-09-22,39.15,43.59429906542056,-0.1019467948951569
2011-09-23,40.37,45.49429906542057,-0.11263607024809541
2011-09-26,42.27,44.64429906542056,-0.053182581317747335
2011-09-27,41.42,44.18429906542056,-0.06256292673847008
2011-09-28,40.96,43.15429906542056,-0.050847751277203423
2011-09-29,39.93,41.73429906542056,-0.043233002729774594
2011-09-30,38.51,40.76429906542056,-0.05530081755613536
2011-10-03,37.54,42.97429906542056,-0.12645462947860597
2011-10-04,39.75,43.50429906542056,-0.086297196968395
2011-10-05,40.28,43.81429906542056,-0.08066542523351528
2011-10-06,40.59,43.65429906542056,-0.07019466881894909
2011-10-07,40.43,45.46429906542056,-0.11073081888222869
2011-10-10,42.24,44.72429906542056,-0.05554696478946808
2011-10-11,41.5,45.50429906542056,-0.087998258354967
2011-10-12,42.28,45.22429906542056,-0.0651043604050423
2011-10-13,42.0,45.884299065420564,-0.08465420949075497
2011-10-14,42.66,45.12429906542056,-0.054611353892674463
2011-10-17,41.9,45.26429906542056,-0.07432566359987447
2011-10-18,42.04,44.93429906542056,-0.06441179957445664
2011-10-19,41.71,45.17429906542056,-0.07668738944689835
2011-10-20,41.95,45.93429906542056,-0.08673908487742543
2011-10-21,42.71,47.01429906542056,-0.09155297751926728
2011-10-24,43.79,46.29429906542056,-0.054095193489842486
2011-10-25,43.07,46.26429906542056,-0.06904457929652463
2011-10-26,43.04,48.44429906542056,-0.11155696686048533
2011-10-27,45.22,47.11429906542056,-0.040206457551034136
2011-10-28,43.89,44.280977917981076,-0.0088294779466086
2011-10-31,42.71,44.65097791798107,-0.043469997937031435
2011-11-01,43.08,44.790977917981074,-0.038199164151185294
2011-11-02,43.22,44.530977917981076,-0.029439683996962507
2011-11-03,42.96,44.20097791798107,-0.028075802311066878
2011-11-04,42.63,44.08097791798107,-0.032916191666183536
2011-11-07,42.51,44.74097791798107,-0.049864308332081775
2011-11-08,43.17,43.030977917981076,0.0032307441927976743
2011-11-09,41.46,43.88097791798107,-0.05517146683709229
2011-11-10,42.31,45.51097791798107,-0.07033419329617141
2011-11-11,43.94,45.26097791798107,-0.029185801517034426
2011-11-14,43.69,45.780977917981076,-0.0456735092406102
2011-11-15,44.21,44.540977917981074,-0.007430863296053913
2011-11-16,42.97,43.17097791798107,-0.0046553941484230865
2011-11-17,41.6,42.430977917981075,-0.019584227344167093
2011-11-18,40.86,41.710977917981076,-0.020401773356990338
