date,ALL,dcf,Deviation
2006-06-01,55.25,55.64343701399689,-0.007070681379691246
2006-06-02,55.11,54.77343701399689,0.006144638794843171
2006-06-05,54.24,54.74343701399689,-0.009196298980426953
2006-06-06,54.21,54.89343701399689,-0.01245024999660016
2006-06-07,54.36,55.18343701399689,-0.014921814561641544
2006-06-08,54.65,54.89343701399689,-0.0044347198360856765
2006-06-09,54.36,54.13343701399689,0.004185268819057786
2006-06-12,53.6,53.36343701399689,0.004433053776897289
2006-06-13,52.83,53.88343701399689,-0.019550293603640134
2006-06-14,53.35,54.43343701399689,-0.019903887636532946
2006-06-15,53.9,54.043437013996886,-0.002654106065825168
2006-06-16,53.51,53.83343701399689,-0.006008106335711028
2006-06-19,53.3,53.67343701399689,-0.006957575940208738
2006-06-20,53.14,53.90343701399689,-0.014163048894241248
2006-06-21,53.37,53.57343701399689,-0.0037973485618206793
2006-06-22,53.04,53.44343701399689,-0.007548859813997999
2006-06-23,52.91,54.14343701399689,-0.02278091458578868
2006-06-26,53.61,54.23343701399689,-0.011495436179639329
2006-06-27,53.7,54.48343701399689,-0.014379361085381293
2006-06-28,53.95,55.20343701399689,-0.022705778513013142
2006-06-29,54.67,55.26343701399689,-0.010738329826401993
2006-06-30,54.73,55.76040752351097,-0.01847919642761775
2006-07-03,55.03,55.53040752351097,-0.009011414571360787
2006-07-05,54.8,55.55040752351097,-0.013508587190712684
2006-07-06,54.82,55.76040752351097,-0.016865147965686167
2006-07-07,55.03,56.22040752351097,-0.021173939783576845
2006-07-10,55.49,56.310407523510975,-0.014569376418887225
2006-07-11,55.58,55.90040752351097,-0.00573175648811175
2006-07-12,55.17,55.62040752351097,-0.008097882478127816
2006-07-13,54.89,55.46040752351097,-0.010284950092895762
2006-07-14,54.73,55.80040752351097,-0.019182790431413355
2006-07-17,55.07,56.16040752351097,-0.01941594749031128
2006-07-18,55.43,56.880407523510975,-0.025499246342626236
2006-07-19,56.15,57.90040752351097,-0.030231350665367973
2006-07-20,57.17,57.380407523510975,-0.0036668879255478126
2006-07-21,56.65,57.93040752351097,-0.022102511931947344
2006-07-24,57.2,58.22040752351097,-0.017526629697651952
2006-07-25,57.49,58.09040752351097,-0.010335743010030707
2006-07-26,57.36,57.630407523510975,-0.004692098063000194
2006-07-27,56.9,57.75040752351097,-0.01472556748910836
2006-07-28,57.02,57.55040752351097,-0.009216399089689853
2006-07-31,56.82,56.48040752351097,0.006012571285851198
2006-08-01,55.75,56.11040752351097,-0.00642318492090721
2006-08-02,55.38,56.37040752351097,-0.017569635683366114
2006-08-03,55.64,56.36040752351097,-0.012782156041197035
2006-08-04,55.63,56.61040752351097,-0.017318503194024726
2006-08-07,55.88,56.58040752351097,-0.012378976295282507
2006-08-08,55.85,55.950407523510975,-0.0017945807359630583
2006-08-09,55.22,56.380407523510975,-0.02058175125866335
2006-08-10,55.65,56.39040752351097,-0.013130026116627613
2006-08-11,55.66,57.15040752351097,-0.026078685841353644
2006-08-14,56.42,58.09040752351097,-0.028755307368689142
2006-08-15,57.36,58.060407523510975,-0.012063427615924938
2006-08-16,57.33,58.450407523510975,-0.019168515173487943
2006-08-17,57.72,58.65040752351097,-0.015863615664358344
2006-08-18,57.92,58.990407523510974,-0.01814545056472705
2006-08-21,58.26,58.47040752351097,-0.0035985301355453414
2006-08-22,57.74,58.27040752351097,-0.009102519547284027
2006-08-23,57.54,58.14040752351097,-0.01032685440445491
2006-08-24,57.41,57.73040752351097,-0.005550065160729867
2006-08-25,57.0,58.16040752351097,-0.01995184650385884
2006-08-28,57.43,58.200407523510975,-0.01323714998386838
2006-08-29,57.47,58.37040752351097,-0.015425753591805869
2006-08-30,57.64,58.670407523510974,-0.017562644730191423
2006-08-31,57.94,59.100407523510974,-0.019634509678285172
2006-09-01,58.37,59.05040752351097,-0.011522486500030849
2006-09-05,58.32,58.740407523510974,-0.007157041315089652
2006-09-06,58.01,58.58040752351097,-0.009737172335000266
2006-09-07,57.85,59.79040752351097,-0.03245349218849125
2006-09-08,59.06,60.08040752351097,-0.01698403132687898
2006-09-11,59.35,60.39040752351097,-0.017228026207737113
2006-09-12,59.66,60.59040752351097,-0.01535569014204019
2006-09-13,59.86,60.72040752351097,-0.014169989277127648
2006-09-14,59.99,60.850407523510974,-0.014139716700804938
2006-09-15,60.12,61.36040752351097,-0.020215112212801034
2006-09-18,60.63,60.740407523510974,-0.0018176948099704049
2006-09-19,60.01,61.55040752351097,-0.025026764005137925
2006-09-20,60.82,61.380407523510975,-0.009130071730076406
2006-09-21,60.65,61.40040752351097,-0.012221539787396929
2006-09-22,60.67,62.54040752351097,-0.029907184771826523
2006-09-25,61.81,63.200407523510975,-0.021999977183592256
2006-09-26,62.47,62.78040752351097,-0.004944337505211727
2006-09-27,62.05,63.57040752351097,-0.023916906981423125
2006-09-28,62.84,63.46040752351097,-0.009776292774059447
2006-09-29,62.73,63.18496062992126,-0.007200457599174537
2006-10-02,62.67,64.39496062992126,-0.026787199076564794
2006-10-03,63.88,64.65496062992126,-0.011986097004328289
2006-10-04,64.14,64.49496062992127,-0.005503695582637302
2006-10-05,63.98,63.66496062992126,0.004948394956372226
2006-10-06,63.15,63.57496062992126,-0.006684402565264924
2006-10-09,63.06,62.94496062992126,0.001827618429298905
2006-10-10,62.43,62.83496062992126,-0.006444829850477007
2006-10-11,62.32,63.21496062992126,-0.01415741813335325
2006-10-12,62.7,63.44496062992126,-0.011741840841649531
2006-10-13,62.93,63.77496062992126,-0.01324909684891018
2006-10-16,63.26,64.00496062992126,-0.011639107697114959
2006-10-17,63.49,63.81496062992126,-0.005092232710222633
2006-10-18,63.3,62.15496062992126,0.018422332802951136
2006-10-19,61.64,61.74496062992126,-0.00169990601419856
2006-10-20,61.23,61.864960629921256,-0.010263655281696815
2006-10-23,61.35,62.25496062992126,-0.014536361773656137
2006-10-24,61.74,62.22496062992126,-0.007793667123480064
2006-10-25,61.71,62.47496062992126,-0.01224427550187035
2006-10-26,61.96,62.25496062992126,-0.004737945810851407
2006-10-27,61.74,62.114960629921256,-0.006036559085262239
2006-10-30,61.6,61.87496062992126,-0.004443810987869834
2006-10-31,61.36,61.55496062992126,-0.0031672610611092056
2006-11-01,61.04,61.66496062992126,-0.01013477708470334
2006-11-02,61.15,61.99496062992126,-0.01362950506518179
2006-11-03,61.48,62.77496062992126,-0.020628617157651075
2006-11-06,62.26,63.12496062992126,-0.013702355158559443
2006-11-07,62.61,63.10496062992126,-0.007843450419436127
2006-11-08,62.59,63.00496062992126,-0.006586158070293058
2006-11-09,62.49,63.57496062992126,-0.017065848239167014
2006-11-10,63.06,63.53496062992126,-0.007475579196276061
2006-11-13,63.02,63.92496062992126,-0.014156608326445719
2006-11-14,63.41,64.40496062992126,-0.015448509248199516
2006-11-15,63.89,64.79496062992126,-0.013966527969512588
2006-11-16,64.28,64.99496062992127,-0.011000247142116448
2006-11-17,64.48,65.22496062992124,-0.011421404056463191
2006-11-20,64.71,65.26496062992126,-0.008503194126908586
2006-11-21,64.75,65.28496062992126,-0.008194239910073176
2006-11-22,64.77,65.42496062992126,-0.010010867773021292
2006-11-24,64.91,65.05496062992127,-0.002228279419703494
2006-11-27,64.54,64.18496062992126,0.005531504056313752
2006-11-28,63.67,63.78496062992126,-0.0018023156052138223
2006-11-29,63.27,63.99496062992126,-0.011328401842664704
2006-11-30,63.48,63.80496062992126,-0.005093030803765997
2006-12-01,63.29,64.14496062992126,-0.01332857049915237
2006-12-04,63.63,64.51496062992126,-0.013717138184392352
2006-12-05,64.0,64.72496062992124,-0.011200634544474397
2006-12-06,64.21,64.17496062992126,0.0005459975313548693
2006-12-07,63.66,64.33496062992126,-0.010491350632883534
2006-12-08,63.82,64.71496062992126,-0.013829269479729511
2006-12-11,64.2,65.46496062992126,-0.019322712757320448
2006-12-12,64.95,65.04496062992126,-0.0014599229364061772
2006-12-13,64.53,65.39496062992126,-0.01322671688444288
2006-12-14,64.88,65.72496062992124,-0.012856008156155174
2006-12-15,65.21,66.03496062992126,-0.01249278597354786
2006-12-18,65.52,66.27496062992125,-0.01139134030025235
2006-12-19,65.76,66.37496062992126,-0.009264949072437356
2006-12-20,65.86,65.81496062992126,0.0006843333133934593
2006-12-21,65.3,65.88496062992127,-0.008878515283738508
2006-12-22,65.37,66.20496062992126,-0.012611753288225613
2006-12-26,65.69,66.43496062992126,-0.011213382575344655
2006-12-27,65.92,66.43496062992126,-0.007751349967524912
2006-12-28,65.92,65.62496062992126,0.004495840717414712
2006-12-29,65.11,65.28157480314961,-0.0026282270865397583
2007-01-03,65.28,65.36157480314961,-0.0012480544325207399
2007-01-04,65.36,65.18157480314962,0.002737356337112695
2007-01-05,65.18,65.2715748031496,-0.001402981365560385
2007-01-08,65.27,64.93157480314962,0.005212028167749905
2007-01-09,64.93,64.7615748031496,0.0026006964370826058
2007-01-10,64.76,64.11157480314961,0.010114011375345955
2007-01-11,64.11,64.6015748031496,-0.007609331578177558
2007-01-12,64.6,64.45157480314961,0.0023028948059642396
2007-01-16,64.45,64.50157480314961,-0.0007995898287290748
2007-01-17,64.5,64.2715748031496,0.003554062547090453
2007-01-18,64.27,63.731574803149606,0.00844832719909161
2007-01-19,63.73,63.061574803149604,0.010599563980711268
2007-01-22,63.06,63.36157480314961,-0.004759585033776936
2007-01-23,63.36,63.71157480314961,-0.005518224973026897
2007-01-24,63.71,63.121574803149606,0.00932209309868215
2007-01-25,63.12,63.47157480314961,-0.005539090596695995
2007-01-26,63.47,63.5315748031496,-0.0009692000133852963
2007-01-29,63.53,64.00157480314961,-0.007368174995693977
2007-01-30,64.0,60.161574803149605,0.06380194018208196
2007-01-31,60.16,61.00157480314961,-0.013795952085914998
2007-02-01,61.0,61.19157480314961,-0.003130738239143116
2007-02-02,61.19,61.18157480314961,0.00013770807432633703
2007-02-05,61.18,61.6715748031496,-0.007970848883276704
2007-02-06,61.67,61.54157480314961,0.002086803876260701
2007-02-07,61.54,61.5315748031496,0.00013692477199467312
2007-02-08,61.53,61.08157480314961,0.007341415120608152
2007-02-09,61.08,60.90157480314961,0.00292973042859912
2007-02-12,60.9,61.201574803149605,-0.004927566065409228
2007-02-13,61.2,61.881574803149604,-0.01101417999328147
2007-02-14,61.88,62.271574803149605,-0.0062881789064662685
2007-02-15,62.27,62.18157480314961,0.0014220482052815786
2007-02-16,62.18,62.241574803149604,-0.0009892873588810414
2007-02-20,62.24,61.83157480314961,0.0066054471061214315
2007-02-21,61.83,62.01157480314961,-0.002928079213050161
2007-02-22,62.01,61.2815748031496,0.011886528686481324
2007-02-23,61.28,61.44157480314961,-0.002629730824238674
2007-02-26,61.44,60.19157480314961,0.020740862835591845
2007-02-27,60.19,60.11157480314961,0.001304660493544052
2007-02-28,60.11,59.93157480314961,0.0029771484803535753
2007-03-01,59.93,59.6015748031496,0.005510344280920565
2007-03-02,59.6,59.1015748031496,0.008433365752275046
2007-03-05,59.1,59.631574803149604,-0.008914317706758323
2007-03-06,59.63,58.93157480314961,0.01185145992082104
2007-03-07,58.93,59.591574803149605,-0.011101817754187615
2007-03-08,59.59,60.1015748031496,-0.008511836916506033
2007-03-09,60.1,60.131574803149604,-0.0005250952307995771
2007-03-12,60.13,59.131574803149604,0.016884806470556235
2007-03-13,59.13,59.301574803149606,-0.0028932587999415116
2007-03-14,59.3,59.64157480314961,-0.005727125822498791
2007-03-15,59.64,59.701574803149605,-0.001031376531567707
2007-03-16,59.7,60.19157480314961,-0.008166837381431646
2007-03-19,60.19,60.6015748031496,-0.006791486928953816
2007-03-20,60.6,60.841574803149605,-0.0039705547387819395
2007-03-21,60.84,60.841574803149605,-2.588366844047396e-05
2007-03-22,60.84,60.7815748031496,0.0009612320351952697
2007-03-23,60.78,60.771574803149605,0.00013863713220674256
2007-03-26,60.77,60.4215748031496,0.005766569275718947
2007-03-27,60.42,59.86157480314961,0.009328608522023218
2007-03-28,59.86,60.161574803149605,-0.005012747823446517
2007-03-29,60.16,60.061574803149604,0.0016387381978075766
2007-03-30,60.06,60.34461038961039,-0.0047164177177185795
2007-04-02,59.58,60.37461038961039,-0.01316133362157701
2007-04-03,59.61,60.76461038961039,-0.019001362507012898
2007-04-04,60.0,61.08461038961039,-0.017755869812257408
2007-04-05,60.32,61.12461038961039,-0.013163444060940055
2007-04-09,60.36,61.43461038961039,-0.017491937896168763
2007-04-10,60.67,61.65461038961039,-0.015969777173002964
2007-04-11,60.89,61.75461038961039,-0.014000742360053109
2007-04-12,60.99,62.09461038961039,-0.01778915082451682
2007-04-13,61.33,62.33461038961039,-0.01611641403277042
2007-04-16,61.57,62.06461038961039,-0.00796928211593484
2007-04-17,61.3,62.03461038961039,-0.011841944117914949
2007-04-18,61.27,61.89461038961039,-0.010091515007181195
2007-04-19,61.13,63.25461038961039,-0.03358822979896747
2007-04-20,62.49,62.89461038961039,-0.00643314883586954
2007-04-23,62.13,62.924610389610386,-0.012627974725475388
2007-04-24,62.16,64.04461038961038,-0.02942652595035722
2007-04-25,63.28,64.07461038961038,-0.012401330024149892
2007-04-26,63.31,63.39461038961039,-0.0013346621911609624
2007-04-27,62.63,63.08461038961039,-0.007206359630387071
2007-04-30,62.32,63.22461038961039,-0.014307883971698465
2007-05-01,62.46,63.61461038961039,-0.018150081915756955
2007-05-02,62.85,63.78461038961039,-0.014652600116259795
2007-05-03,63.02,63.60461038961039,-0.009191320975466377
2007-05-04,62.84,64.10461038961039,-0.01972729234175863
2007-05-07,63.34,64.04461038961038,-0.011001868624446853
2007-05-08,63.28,64.2346103896104,-0.014861308939530748
2007-05-09,63.47,63.96461038961039,-0.007732563156372052
2007-05-10,63.2,64.21461038961039,-0.015800304377063368
2007-05-11,63.45,63.62461038961039,-0.0027443844220207403
2007-05-14,62.86,63.424610389610386,-0.00890207107528207
2007-05-15,62.66,63.48461038961039,-0.01298913838408533
2007-05-16,62.72,63.25461038961039,-0.008451722116657012
2007-05-17,62.49,63.51461038961039,-0.016131884984025513
2007-05-18,62.75,63.37461038961039,-0.00985584583116883
2007-05-21,62.61,62.68461038961039,-0.001190250511994173
2007-05-22,61.92,62.93461038961039,-0.01612165997897219
2007-05-23,62.17,62.27461038961039,-0.0016798240720561353
2007-05-24,61.51,62.16461038961039,-0.010530274146458685
2007-05-25,61.4,62.36461038961039,-0.015467271960558748
2007-05-29,61.6,62.45461038961039,-0.013683703801513958
2007-05-30,61.69,62.26461038961039,-0.009228523008734224
2007-05-31,61.5,62.34461038961039,-0.01354744835731847
2007-06-01,61.58,62.44461038961039,-0.013846037059336735
2007-06-04,61.68,62.10461038961039,-0.006837018813041773
2007-06-05,61.34,61.994610389610386,-0.010559149988949468
2007-06-06,61.23,61.31461038961039,-0.0013799384693591321
2007-06-07,60.55,61.61461038961039,-0.017278538042819647
2007-06-08,60.85,61.89461038961039,-0.016877243156307786
2007-06-11,61.13,61.41461038961039,-0.004634245626648714
2007-06-12,60.65,62.25461038961039,-0.02577496477077279
2007-06-13,61.49,62.28461038961039,-0.012757732361812102
2007-06-14,61.52,62.14461038961039,-0.010050918103668982
2007-06-15,61.38,62.38461038961039,-0.016103497053781335
2007-06-18,61.62,62.93461038961039,-0.02088851240155476
2007-06-19,62.17,61.89461038961039,0.004449331026661341
2007-06-20,61.13,62.35461038961039,-0.01963945219060237
2007-06-21,61.59,61.94461038961039,-0.0057246366936527515
2007-06-22,61.18,61.88461038961039,-0.011385874212899383
2007-06-25,61.12,61.73461038961039,-0.009955685890484345
2007-06-26,60.97,61.35461038961039,-0.006268646922669152
2007-06-27,60.59,62.16461038961039,-0.025329691278392574
2007-06-28,61.4,62.27461038961039,-0.014044413672579248
2007-06-29,61.51,62.37114754098361,-0.013806825350098917
2007-07-02,61.74,62.72114754098361,-0.015643010044459116
2007-07-03,62.09,62.451147540983605,-0.005782880782880695
2007-07-05,61.82,62.421147540983604,-0.009630510887178256
2007-07-06,61.79,62.29114754098361,-0.00804524496283976
2007-07-09,61.66,61.561147540983605,0.0016057604993569008
2007-07-10,60.93,61.58114754098361,-0.01057381304156857
2007-07-11,60.95,62.061147540983605,-0.017904076624587484
2007-07-12,61.43,61.68114754098361,-0.004071706688283272
2007-07-13,61.05,61.39114754098361,-0.005556950059548371
2007-07-16,60.76,61.05114754098361,-0.00476891185031636
2007-07-17,60.42,61.19114754098361,-0.012602272909935541
2007-07-18,60.56,59.741147540983604,0.013706674423263232
2007-07-19,59.11,58.00114754098361,0.019117767596458002
2007-07-20,57.37,58.161147540983606,-0.013602681075474354
2007-07-23,57.53,56.43114754098361,0.01947244574848206
2007-07-24,55.8,56.631147540983605,-0.014676508901432905
2007-07-25,56.0,55.72114754098361,0.0050044277859011554
2007-07-26,55.09,54.131147540983605,0.017713506965475467
2007-07-27,53.5,55.01114754098361,-0.027469842178038495
2007-07-30,54.38,53.7811475409836,0.01113498849313399
2007-07-31,53.15,54.161147540983606,-0.01866924145612825
2007-08-01,53.53,54.411147540983606,-0.01619424659845492
2007-08-02,53.78,52.241147540983604,0.029456712408722607
2007-08-03,51.61,54.90114754098361,-0.05994678960993982
2007-08-06,54.27,54.90114754098361,-0.0114960719265923
2007-08-07,54.27,54.76114754098361,-0.008968905200827382
2007-08-08,54.13,51.80114754098361,0.04495754572181765
2007-08-09,51.17,52.72114754098361,-0.029421733276533857
2007-08-10,52.09,52.93114754098361,-0.015891352824578764
2007-08-13,52.3,53.00114754098361,-0.013228912457818875
2007-08-14,52.37,53.311147540983605,-0.017653860109840824
2007-08-15,52.68,55.50114754098361,-0.050830436233780474
2007-08-16,54.87,57.04114754098361,-0.03806283068592997
2007-08-17,56.41,55.97114754098361,0.007840690754018276
2007-08-20,55.34,55.731147540983606,-0.007018472761501249
2007-08-21,55.1,57.07114754098361,-0.03453842485939329
2007-08-22,56.44,56.62114754098361,-0.0031992912339420254
2007-08-23,55.99,57.491147540983604,-0.02611093368615547
2007-08-24,56.86,56.911147540983606,-0.0008987262284032571
2007-08-27,56.28,55.341147540983606,0.016964817332729032
2007-08-28,54.71,55.561147540983605,-0.015319113781006255
2007-08-29,54.93,54.86114754098361,0.0012550313309607208
2007-08-30,54.23,55.381147540983605,-0.020785909864574847
2007-08-31,54.75,55.94114754098361,-0.02129286926248608
2007-09-04,55.31,55.421147540983604,-0.00200550775137609
2007-09-05,54.79,55.231147540983606,-0.007987296310587366
2007-09-06,54.6,54.5311475409836,0.0012626262626262985
2007-09-07,53.9,54.04114754098361,-0.0026118531416559065
2007-09-10,53.41,54.72114754098361,-0.023960527143580546
2007-09-11,54.09,55.101147540983604,-0.018350752862842268
2007-09-12,54.47,55.44114754098361,-0.017516728712473117
2007-09-13,54.81,55.39114754098361,-0.010491704302634686
2007-09-14,54.76,55.241147540983604,-0.008709948333832873
