date,MOS,dcf,Deviation
2002-10-14,11.2,,
2002-10-15,12.01,,
2002-10-16,11.55,,
2002-10-17,12.12,,
2002-10-18,11.99,,
2002-10-21,12.4,,
2002-10-22,12.0,,
2002-10-23,12.26,,
2002-10-24,11.65,,
2002-10-25,11.48,,
2002-10-28,11.38,,
2002-10-29,11.0,,
2002-10-30,11.25,,
2002-10-31,11.0,,
2002-11-01,11.7,,
2002-11-04,11.55,,
2002-11-05,11.48,,
2002-11-06,12.11,,
2002-11-07,11.91,,
2002-11-08,11.8,,
2002-11-11,11.62,,
2002-11-12,11.45,,
2002-11-13,11.62,,
2002-11-14,11.77,,
2002-11-15,11.88,,
2002-11-18,11.75,,
2002-11-19,11.81,,
2002-11-20,12.05,,
2002-11-21,12.1,,
2002-11-22,12.0,,
2002-11-25,11.97,,
2002-11-26,12.0,,
2002-11-27,12.8,,
2002-11-29,13.05,,
2002-12-02,11.96,,
2002-12-03,11.79,,
2002-12-04,11.67,,
2002-12-05,11.9,,
2002-12-06,11.83,,
2002-12-09,11.62,,
2002-12-10,11.76,,
2002-12-11,11.63,,
2002-12-12,11.44,,
2002-12-13,11.13,,
2002-12-16,11.45,,
2002-12-17,11.11,,
2002-12-18,11.01,,
2002-12-19,10.9,,
2002-12-20,10.99,,
2002-12-23,11.0,,
2002-12-24,10.92,,
2002-12-26,10.6,,
2002-12-27,10.48,,
2002-12-30,10.46,,
2002-12-31,10.67,,
2003-01-02,10.78,,
2003-01-03,10.65,,
2003-01-06,10.94,,
2003-01-07,10.74,,
2003-01-08,10.6,,
2003-01-09,11.15,,
2003-01-10,11.18,,
2003-01-13,11.27,,
2003-01-14,11.27,,
2003-01-15,11.14,,
2003-01-16,11.04,,
2003-01-17,11.03,,
2003-01-21,10.89,,
2003-01-22,10.53,,
2003-01-23,10.74,,
2003-01-24,10.45,,
2003-01-27,10.01,,
2003-01-28,9.92,,
2003-01-29,9.82,,
2003-01-30,9.36,,
2003-01-31,9.77,,
2003-02-03,9.5,,
2003-02-04,9.5,,
2003-02-05,9.31,,
2003-02-06,9.09,,
2003-02-07,8.9,,
2003-02-10,8.85,,
2003-02-11,8.76,,
2003-02-12,8.37,,
2003-02-13,8.35,,
2003-02-14,8.21,,
2003-02-18,8.52,,
2003-02-19,8.33,,
2003-02-20,8.26,,
2003-02-21,8.31,,
2003-02-24,8.05,,
2003-02-25,8.44,,
2003-02-26,8.5,,
2003-02-27,8.74,,
2003-02-28,8.81,,
2003-03-03,9.0,,
2003-03-04,8.83,,
2003-03-05,8.78,,
2003-03-06,8.57,,
2003-03-07,8.71,,
2003-03-10,8.28,,
2003-03-11,8.19,,
2003-03-12,8.16,,
2003-03-13,8.7,,
2003-03-14,8.28,,
2003-03-17,8.68,,
2003-03-18,8.93,,
2003-03-19,9.56,,
2003-03-20,9.62,,
2003-03-21,10.19,,
2003-03-24,9.61,,
2003-03-25,9.66,,
2003-03-26,9.75,,
2003-03-27,9.66,,
2003-03-28,9.71,,
2003-03-31,9.62,,
2003-04-01,9.47,,
2003-04-02,9.76,,
2003-04-03,9.53,,
2003-04-04,9.63,,
2003-04-07,9.86,,
2003-04-08,9.7,,
2003-04-09,9.59,,
2003-04-10,9.4,,
2003-04-11,9.35,,
2003-04-14,9.5,,
2003-04-15,9.51,,
2003-04-16,9.49,,
2003-04-17,9.19,,
2003-04-21,9.28,,
2003-04-22,9.37,,
2003-04-23,9.2,,
2003-04-24,9.14,,
2003-04-25,9.12,,
2003-04-28,9.07,,
2003-04-29,9.03,,
2003-04-30,9.06,,
2003-05-01,9.25,,
2003-05-02,9.23,,
2003-05-05,9.42,,
2003-05-06,9.64,,
2003-05-07,9.77,,
2003-05-08,9.68,,
2003-05-09,10.05,,
2003-05-12,9.95,,
2003-05-13,9.73,,
2003-05-14,9.87,,
2003-05-15,9.95,,
2003-05-16,9.75,,
2003-05-19,9.54,,
2003-05-20,9.42,,
2003-05-21,9.24,,
2003-05-22,9.47,,
2003-05-23,9.36,,
2003-05-27,9.2,,
2003-05-28,9.21,,
2003-05-29,9.21,,
2003-05-30,8.74,,
2003-06-02,8.39,,
2003-06-03,7.95,,
2003-06-04,7.35,,
2003-06-05,7.39,,
2003-06-06,7.37,,
2003-06-09,7.27,,
2003-06-10,7.36,,
2003-06-11,7.17,,
2003-06-12,7.23,,
2003-06-13,7.16,,
2003-06-16,7.48,,
2003-06-17,7.75,,
2003-06-18,7.72,,
2003-06-19,7.82,,
2003-06-20,7.76,,
2003-06-23,7.23,,
2003-06-24,6.36,,
2003-06-25,6.53,,
2003-06-26,6.67,,
2003-06-27,6.68,,
2003-06-30,6.71,,
2003-07-01,6.95,,
2003-07-02,7.04,,
2003-07-03,7.02,,
2003-07-07,7.07,,
2003-07-08,7.08,,
2003-07-09,7.16,,
2003-07-10,7.08,,
2003-07-11,7.14,,
2003-07-14,7.06,,
2003-07-15,6.89,,
2003-07-16,6.97,,
2003-07-17,6.68,,
2003-07-18,6.78,,
2003-07-21,6.7,,
2003-07-22,6.88,,
2003-07-23,6.7,,
2003-07-24,7.16,,
2003-07-25,7.45,,
2003-07-28,7.31,,
2003-07-29,7.26,,
2003-07-30,7.19,,
2003-07-31,7.31,,
2003-08-01,7.15,,
2003-08-04,7.01,,
2003-08-05,6.86,,
2003-08-06,6.7,,
2003-08-07,6.63,,
2003-08-08,6.86,,
2003-08-11,7.08,,
2003-08-12,7.26,,
2003-08-13,7.15,,
2003-08-14,7.23,,
2003-08-15,7.28,,
2003-08-18,7.5,,
2003-08-19,7.82,,
2003-08-20,8.0,,
2003-08-21,7.99,,
2003-08-22,7.74,,
2003-08-25,7.7,,
2003-08-26,7.86,,
2003-08-27,8.07,,
2003-08-28,7.99,,
2003-08-29,7.83,,
2003-09-02,8.21,,
2003-09-03,8.0,,
2003-09-04,8.15,,
2003-09-05,7.99,,
2003-09-08,8.0,,
2003-09-09,7.93,,
2003-09-10,7.82,,
2003-09-11,7.85,,
2003-09-12,7.78,,
2003-09-15,7.62,,
2003-09-16,7.87,,
2003-09-17,7.73,,
2003-09-18,7.89,,
2003-09-19,7.85,,
2003-09-22,7.44,,
2003-09-23,7.43,,
2003-09-24,7.1,,
2003-09-25,6.65,,
2003-09-26,6.43,,
2003-09-29,6.5,,
2003-09-30,6.41,,
2003-10-01,6.62,,
2003-10-02,6.52,,
2003-10-03,6.51,,
2003-10-06,6.53,,
2003-10-07,6.63,,
2003-10-08,6.51,,
2003-10-09,6.4,,
2003-10-10,6.29,,
2003-10-13,6.59,,
2003-10-14,6.68,,
2003-10-15,6.71,,
2003-10-16,6.66,,
2003-10-17,6.55,,
2003-10-20,6.48,,
2003-10-21,6.5,,
2003-10-22,6.25,,
2003-10-23,6.21,,
2003-10-24,5.9,,
2003-10-27,6.04,,
2003-10-28,5.95,,
2003-10-29,6.57,,
2003-10-30,6.96,,
2003-10-31,6.99,,
2003-11-03,7.27,,
2003-11-04,7.26,,
2003-11-05,7.19,,
2003-11-06,7.25,,
2003-11-07,7.35,,
2003-11-10,7.2,,
2003-11-11,7.25,,
2003-11-12,7.29,,
2003-11-13,7.46,,
2003-11-14,7.42,,
2003-11-17,7.34,,
2003-11-18,7.36,,
2003-11-19,7.42,,
2003-11-20,7.27,,
2003-11-21,6.99,,
2003-11-24,7.1,,
2003-11-25,7.1,,
2003-11-26,7.13,,
2003-11-28,7.27,,
2003-12-01,7.72,,
2003-12-02,7.46,,
2003-12-03,7.91,,
2003-12-04,7.88,,
2003-12-05,7.81,,
2003-12-08,8.12,,
2003-12-09,8.15,,
2003-12-10,8.16,,
2003-12-11,8.51,,
2003-12-12,9.0,,
2003-12-15,8.87,,
2003-12-16,8.8,,
2003-12-17,9.26,,
2003-12-18,9.79,,
2003-12-19,9.65,,
2003-12-22,9.98,,
2003-12-23,9.75,,
2003-12-24,9.76,,
2003-12-26,9.91,,
2003-12-29,10.24,,
2003-12-30,10.08,,
2003-12-31,9.93,,
2004-01-02,10.25,,
2004-01-05,10.74,,
2004-01-06,10.43,,
2004-01-07,10.68,,
2004-01-08,11.69,,
2004-01-09,10.88,,
2004-01-12,11.14,,
2004-01-13,11.17,,
2004-01-14,11.04,,
2004-01-15,10.76,,
2004-01-16,10.85,,
2004-01-20,11.2,,
2004-01-21,11.22,,
2004-01-22,11.2,,
2004-01-23,10.8,,
2004-01-26,10.35,,
2004-01-27,11.74,,
2004-01-28,11.0,,
2004-01-29,11.31,,
2004-01-30,11.31,,
2004-02-02,11.32,,
2004-02-03,10.91,,
2004-02-04,10.49,,
2004-02-05,10.53,,
2004-02-06,11.02,,
2004-02-09,10.9,,
2004-02-10,11.12,,
2004-02-11,11.35,,
2004-02-12,11.39,,
2004-02-13,11.44,,
2004-02-17,11.73,,
2004-02-18,11.4,,
2004-02-19,11.35,,
2004-02-20,10.97,,
2004-02-23,11.03,,
2004-02-24,11.03,,
2004-02-25,11.15,,
2004-02-26,11.18,,
2004-02-27,11.3,,
2004-03-01,11.83,,
2004-03-02,12.18,,
2004-03-03,12.08,,
2004-03-04,12.42,,
2004-03-05,12.59,,
2004-03-08,12.36,,
2004-03-09,12.43,,
2004-03-10,11.83,,
2004-03-11,11.88,,
2004-03-12,12.25,,
2004-03-15,12.06,,
2004-03-16,12.31,,
2004-03-17,12.6,,
2004-03-18,12.68,,
2004-03-19,12.61,,
2004-03-22,12.26,,
2004-03-23,12.08,,
2004-03-24,12.5,,
2004-03-25,12.54,,
2004-03-26,13.12,,
2004-03-29,13.73,,
2004-03-30,14.16,,
2004-03-31,14.3,,
2004-04-01,14.6,,
2004-04-02,14.58,,
2004-04-05,15.04,,
2004-04-06,14.98,,
2004-04-07,14.8,,
2004-04-08,14.5,,
2004-04-12,14.6,,
2004-04-13,13.9,,
2004-04-14,13.74,,
2004-04-15,13.77,,
2004-04-16,13.85,,
2004-04-19,13.75,,
2004-04-20,13.48,,
2004-04-21,13.52,,
2004-04-22,13.8,,
2004-04-23,13.49,,
2004-04-26,13.39,,
2004-04-27,13.21,,
2004-04-28,12.93,,
2004-04-29,12.55,,
2004-04-30,12.57,,
2004-05-03,12.26,,
2004-05-04,12.69,,
2004-05-05,12.56,,
2004-05-06,12.5,,
2004-05-07,11.96,,
2004-05-10,11.62,,
2004-05-11,12.05,,
2004-05-12,11.99,,
2004-05-13,11.84,,
2004-05-14,11.59,,
2004-05-17,11.38,,
2004-05-18,11.73,,
2004-05-19,11.63,,
2004-05-20,11.59,,
2004-05-21,11.64,,
2004-05-24,11.7,,
2004-05-25,11.93,,
2004-05-26,12.3,,
2004-05-27,12.4,,
2004-05-28,12.45,,
2004-06-01,12.6,,
2004-06-02,12.72,,
2004-06-03,12.51,,
2004-06-04,12.73,,
2004-06-07,12.81,,
2004-06-08,12.81,,
2004-06-09,12.58,,
2004-06-10,12.6,,
2004-06-14,12.3,,
2004-06-15,12.48,,
2004-06-16,12.58,,
2004-06-17,13.26,,
2004-06-18,13.2,,
2004-06-21,13.59,,
2004-06-22,13.76,,
2004-06-23,13.5,,
2004-06-24,13.46,,
2004-06-25,13.4,,
2004-06-28,13.4,,
2004-06-29,13.41,,
2004-06-30,13.4,,
2004-07-01,13.34,,
2004-07-02,13.66,,
2004-07-06,13.66,,
2004-07-07,13.77,,
2004-07-08,13.62,,
2004-07-09,13.8,,
2004-07-12,13.65,,
2004-07-13,13.49,,
2004-07-14,13.42,,
2004-07-15,13.5,,
2004-07-16,13.35,,
2004-07-19,13.2,,
2004-07-20,13.44,,
2004-07-21,12.85,,
2004-07-22,12.58,,
2004-07-23,12.32,,
2004-07-26,12.3,,
2004-07-27,13.76,,
2004-07-28,13.51,,
2004-07-29,13.72,,
2004-07-30,13.65,,
2004-08-02,14.2,,
2004-08-03,14.34,,
2004-08-04,14.23,,
2004-08-05,13.86,,
2004-08-06,13.49,,
2004-08-09,13.99,,
2004-08-10,14.38,,
2004-08-11,14.32,,
2004-08-12,14.15,,
2004-08-13,13.95,,
2004-08-16,14.35,,
2004-08-17,14.2,,
2004-08-18,14.46,,
2004-08-19,14.33,,
2004-08-20,14.38,,
2004-08-23,14.04,,
2004-08-24,14.4,,
2004-08-25,14.7,,
2004-08-26,14.57,,
2004-08-27,14.92,,
2004-08-30,14.88,,
2004-08-31,15.94,,
2004-09-01,16.15,,
2004-09-02,16.33,,
2004-09-03,16.33,,
2004-09-07,16.69,,
2004-09-08,16.37,,
2004-09-09,16.56,,
2004-09-10,16.69,,
2004-09-13,16.76,,
2004-09-14,16.55,,
2004-09-15,16.43,,
2004-09-16,16.45,,
2004-09-17,16.74,,
2004-09-20,17.0,,
2004-09-21,17.25,,
2004-09-22,17.05,,
2004-09-23,17.01,,
2004-09-24,17.29,,
2004-09-27,17.23,,
2004-09-28,17.74,,
2004-09-29,17.43,,
2004-09-30,17.39,,
2004-10-01,17.7,,
2004-10-04,17.62,,
2004-10-05,17.41,,
2004-10-06,17.08,,
2004-10-07,16.74,,
2004-10-08,16.48,,
2004-10-11,16.3,,
2004-10-12,16.3,,
2004-10-13,15.5,,
2004-10-14,15.36,,
2004-10-15,15.48,,
2004-10-18,15.41,,
2004-10-19,15.36,,
2004-10-20,15.16,,
2004-10-21,15.41,,
2004-10-22,15.0,,
2004-10-25,15.0,,
2004-10-26,15.16,,
2004-10-27,15.0,,
2004-10-28,14.96,,
2004-10-29,15.04,,
2004-11-01,15.12,,
2004-11-02,15.08,,
2004-11-03,15.48,,
2004-11-04,15.86,,
2004-11-05,16.25,,
2004-11-08,16.64,,
2004-11-09,16.43,,
2004-11-10,16.23,,
2004-11-11,16.25,,
2004-11-12,16.25,,
2004-11-15,16.18,,
2004-11-16,15.92,,
2004-11-17,16.27,,
2004-11-18,16.35,,
2004-11-19,16.28,,
2004-11-22,16.22,,
2004-11-23,16.25,,
2004-11-24,17.23,,
2004-11-26,17.48,,
2004-11-29,17.3,,
2004-11-30,17.38,,
2004-12-01,18.19,,
2004-12-02,18.2,,
2004-12-03,18.35,,
2004-12-06,18.23,,
2004-12-07,17.62,,
2004-12-08,17.4,,
2004-12-09,17.61,,
2004-12-10,17.42,,
2004-12-13,18.18,,
2004-12-14,18.2,,
2004-12-15,18.24,,
2004-12-16,18.11,,
2004-12-17,17.15,,
2004-12-20,16.09,,
2004-12-21,16.47,,
2004-12-22,16.35,,
2004-12-23,16.42,,
2004-12-27,16.55,,
2004-12-28,16.45,,
2004-12-29,16.36,,
2004-12-30,16.33,,
2004-12-31,16.32,,
2005-01-03,16.2,,
2005-01-04,15.31,,
2005-01-05,14.95,,
2005-01-06,15.26,,
2005-01-07,15.13,,
2005-01-10,15.33,,
2005-01-11,15.05,,
2005-01-12,15.31,,
2005-01-13,15.3,,
2005-01-14,15.52,,
2005-01-18,15.93,,
2005-01-19,15.99,,
2005-01-20,15.53,,
2005-01-21,15.63,,
2005-01-24,15.39,,
2005-01-25,15.1,,
2005-01-26,15.05,,
2005-01-27,15.36,,
2005-01-28,15.77,,
2005-01-31,16.5,,
2005-02-01,16.46,,
2005-02-02,16.36,,
2005-02-03,16.1,,
2005-02-04,16.28,,
2005-02-07,16.13,,
2005-02-08,16.0,,
2005-02-09,15.95,,
2005-02-10,15.97,,
2005-02-11,16.05,,
2005-02-14,15.8,,
2005-02-15,15.78,,
2005-02-16,15.99,,
2005-02-17,16.11,,
2005-02-18,16.21,,
2005-02-22,16.1,,
2005-02-23,16.13,,
2005-02-24,16.75,,
2005-02-25,16.64,,
2005-02-28,16.46,16.85483870967742,-0.023425837320574128
2005-03-01,16.5,17.13483870967742,-0.037049587710380805
2005-03-02,16.78,17.15483870967742,-0.02185031966904849
2005-03-03,16.8,17.594838709677415,-0.04517453798767934
2005-03-04,17.24,17.40483870967742,-0.009470855342415097
2005-03-07,17.05,17.30483870967742,-0.014726442352502533
2005-03-08,16.95,17.21483870967742,-0.01538432709965154
2005-03-09,16.86,17.28483870967742,-0.024578691002743458
2005-03-10,16.93,17.204838709677418,-0.015974500796850033
2005-03-11,16.85,17.39483870967742,-0.031321860396112955
2005-03-14,17.04,17.05483870967742,-0.0008700586343862726
2005-03-15,16.7,16.82483870967742,-0.0074199052859635906
2005-03-16,16.47,17.05483870967742,-0.03429165878570084
2005-03-17,16.7,17.15483870967742,-0.02651372696502452
2005-03-18,16.8,17.15483870967742,-0.02068446784505451
2005-03-21,16.8,17.25483870967742,-0.02636006730229945
2005-03-22,16.9,17.21483870967742,-0.018288798111157023
2005-03-23,16.86,17.22483870967742,-0.02118096522276547
2005-03-24,16.87,17.15483870967742,-0.016603986461075637
2005-03-28,16.8,16.92483870967742,-0.0073760649551146695
2005-03-29,16.57,17.35483870967742,-0.04522304832713753
2005-03-30,17.0,17.41483870967742,-0.023820990627199556
2005-03-31,17.06,16.204838709677418,0.05277197173285564
2005-04-01,15.85,16.544838709677418,-0.041997309364581015
2005-04-04,16.19,16.37483870967742,-0.011287971317126888
2005-04-05,16.02,16.37483870967742,-0.021669752964816213
2005-04-06,16.02,15.904838709677419,0.007240644965013754
2005-04-07,15.55,15.76483870967742,-0.013627713777086603
2005-04-08,15.41,15.35483870967742,0.0035924369747899476
2005-04-11,15.0,15.414838709677419,-0.02691164776294308
2005-04-12,15.06,14.564838709677419,0.03399703218090422
2005-04-13,14.21,13.76483870967742,0.032340465421480724
2005-04-14,13.41,13.20483870967742,0.015536826676438187
2005-04-15,12.85,13.79483870967742,-0.06849218969226456
2005-04-18,13.44,14.11483870967742,-0.04781058597678034
2005-04-19,13.76,13.914838709677419,-0.011127596439169052
2005-04-20,13.56,13.85483870967742,-0.021280558789289916
2005-04-21,13.5,13.26483870967742,0.017728168089297336
2005-04-22,12.91,13.69483870967742,-0.05730908748292274
2005-04-25,13.34,13.63483870967742,-0.021623923535535217
2005-04-26,13.28,13.55483870967742,-0.02027605901951457
2005-04-27,13.2,13.164838709677419,0.0026708485457351827
2005-04-28,12.81,13.20483870967742,-0.029901062660315114
2005-04-29,12.85,13.17483870967742,-0.02465599138142116
2005-05-02,12.82,13.29483870967742,-0.03571601882855335
2005-05-03,12.94,13.654838709677419,-0.05235057878573113
2005-05-04,13.3,14.03483870967742,-0.05235818700009187
2005-05-05,13.68,14.314838709677419,-0.04434829637641968
2005-05-06,13.96,14.37483870967742,-0.028858668820968436
2005-05-09,14.02,13.95483870967742,0.004669440591770657
2005-05-10,13.6,13.824838709677419,-0.016263387544625085
2005-05-11,13.47,13.34483870967742,0.009379003601730718
2005-05-12,12.99,13.244838709677419,-0.019240604983073117
2005-05-13,12.89,13.254838709677419,-0.027524945242151322
2005-05-16,12.9,13.084838709677419,-0.01412617409954875
2005-05-17,12.73,13.404838709677419,-0.05034291902298149
2005-05-18,13.05,13.34483870967742,-0.02209383838139667
2005-05-19,12.99,13.35483870967742,-0.027318840579710124
2005-05-20,13.0,13.37483870967742,-0.02802566205199941
2005-05-23,13.02,13.09483870967742,-0.005715130314824957
2005-05-24,12.74,13.04483870967742,-0.02336853037908948
2005-05-25,12.69,12.824838709677419,-0.01051387177100882
2005-05-26,12.47,13.37483870967742,-0.06765230813757173
2005-05-27,13.02,13.43483870967742,-0.03087783326930471
2005-05-31,13.08,14.079235474006117,-0.07097228225573482
2005-06-01,13.33,14.049235474006116,-0.05119392263990763
2005-06-02,13.3,14.349235474006116,-0.07312135032607303
2005-06-03,13.6,14.279235474006116,-0.0475680560939411
2005-06-06,13.53,14.439235474006116,-0.06296977950411198
2005-06-07,13.69,14.539235474006116,-0.05840991264804929
2005-06-08,13.79,14.509235474006116,-0.0495708733444058
2005-06-09,13.76,14.579235474006117,-0.05619193650220988
2005-06-10,13.83,14.519235474006116,-0.04747050733077918
2005-06-13,13.77,14.949235474006116,-0.07888266099337204
2005-06-14,14.2,14.799235474006116,-0.04049097502763799
2005-06-15,14.05,15.619235474006116,-0.10046813601201365
2005-06-16,14.87,15.259235474006116,-0.025508189756241362
2005-06-17,14.51,15.029235474006116,-0.03454836241698134
2005-06-20,14.28,15.099235474006116,-0.05425675196710855
2005-06-21,14.35,15.899235474006117,-0.09744087862205597
2005-06-22,15.15,16.049235474006117,-0.056029801261408885
2005-06-23,15.3,16.049235474006117,-0.0466835616699377
2005-06-24,15.3,15.749235474006117,-0.02852427184466022
2005-06-27,15.0,16.149235474006115,-0.07116346008180574
2005-06-28,15.4,16.299235474006117,-0.055170408172837915
2005-06-29,15.55,16.309235474006115,-0.0465524870994839
2005-06-30,15.56,16.569235474006117,-0.06091020165591887
2005-07-01,15.82,16.739235474006115,-0.05491502138395565
2005-07-05,15.99,16.769235474006116,-0.046468157431148516
2005-07-06,16.02,16.869235474006118,-0.05034226212057502
2005-07-07,16.12,17.039235474006116,-0.05394816424765281
2005-07-08,16.29,17.229235474006117,-0.05451405405789189
2005-07-11,16.48,17.209235474006118,-0.0423746583691994
2005-07-12,16.46,17.109235474006116,-0.037946492407126664
2005-07-13,16.36,17.209235474006118,-0.04934765842961797
2005-07-14,16.46,17.149235474006115,-0.040190449017439844
2005-07-15,16.4,17.499235474006117,-0.06281619992135967
2005-07-18,16.75,17.749235474006117,-0.05629738111647142
2005-07-19,17.0,17.719235474006116,-0.0405906606445422
2005-07-20,16.97,17.549235474006117,-0.03300630815878447
2005-07-21,16.8,17.689235474006118,-0.05026986470460104
2005-07-22,16.94,17.519235474006116,-0.03306282827612805
2005-07-25,16.77,17.649235474006115,-0.049817198897995185
2005-07-26,16.9,17.609235474006116,-0.04027633539531317
2005-07-27,16.86,17.769235474006116,-0.05116908239165385
2005-07-28,17.02,18.149235474006115,-0.06221945137157103
2005-07-29,17.4,18.039235474006116,-0.03543584066670857
2005-08-01,17.29,18.059235474006115,-0.04259512951771016
2005-08-02,17.31,17.859235474006116,-0.030753582638266996
2005-08-03,17.11,18.019235474006116,-0.050459159342123416
2005-08-04,17.27,18.049235474006117,-0.04317276901441869
2005-08-05,17.3,18.399235474006115,-0.05974354073347676
2005-08-08,17.65,18.499235474006117,-0.04590651733686002
2005-08-09,17.75,18.639235474006117,-0.04770772252146427
2005-08-10,17.89,18.559235474006115,-0.0360594311626381
2005-08-11,17.81,18.599235474006115,-0.04243375890956025
2005-08-12,17.85,18.679235474006116,-0.04439343757725378
2005-08-15,17.93,18.319235474006117,-0.021247364528853785
2005-08-16,17.57,18.099235474006115,-0.029240764051398527
2005-08-17,17.35,17.769235474006116,-0.023593332117152532
2005-08-18,17.02,18.059235474006115,-0.05754592853623053
2005-08-19,17.31,18.059235474006115,-0.04148766292374573
2005-08-22,17.31,17.569235474006117,-0.014755079945832583
2005-08-23,16.82,17.66923547400612,-0.04806294393752697
2005-08-24,16.92,17.189235474006118,-0.01566302785328988
2005-08-25,16.44,17.289235474006116,-0.049119319086313395
2005-08-26,16.54,17.199235474006116,-0.03832934754585138
2005-08-29,16.45,16.91923547400612,-0.027733846173311427
2005-08-30,16.17,16.899235474006115,-0.043151980166664994
2005-08-31,16.15,16.928947368421053,-0.046012746774444335
2005-09-01,16.4,16.608947368421052,-0.012580410051652668
2005-09-02,16.08,16.788947368421052,-0.042227029060472154
2005-09-06,16.26,16.82894736842105,-0.03380766223612175
2005-09-07,16.3,16.928947368421053,-0.03715218405098708
2005-09-08,16.4,16.908947368421053,-0.030099293429202922
2005-09-09,16.38,16.608947368421052,-0.013784580283296988
2005-09-12,16.08,16.518947368421053,-0.026572357101892652
2005-09-13,15.99,16.518947368421053,-0.03202064614796407
2005-09-14,15.99,16.39894736842105,-0.024937415751973724
2005-09-15,15.87,16.07894736842105,-0.012995090016366562
2005-09-16,15.55,16.128947368421052,-0.035894925762767094
2005-09-19,15.6,16.09894736842105,-0.030992546096508367
2005-09-20,15.57,15.968947368421052,-0.02498269668105857
2005-09-21,15.44,15.728947368421053,-0.01837041994311539
2005-09-22,15.2,16.208947368421054,-0.06224632269376895
2005-09-23,15.68,16.268947368421053,-0.036200705250558074
2005-09-26,15.74,16.178947368421053,-0.02713077423552379
2005-09-27,15.65,16.028947368421054,-0.02364143818748976
2005-09-28,15.5,16.378947368421052,-0.05366323907455006
2005-09-29,15.85,16.548947368421054,-0.042235155678529535
2005-09-30,16.02,15.798947368421052,0.013991605036977939
2005-10-03,15.27,15.948947368421052,-0.0425700425700426
2005-10-04,15.42,15.368947368421052,0.003321804047806687
2005-10-05,14.84,15.228947368421053,-0.025540003456022142
2005-10-06,14.7,15.188947368421053,-0.03219099760906485
2005-10-07,14.66,14.708947368421052,-0.0033277274841664317
2005-10-10,14.18,14.708947368421052,-0.03596092603857304
2005-10-11,14.18,14.778947368421052,-0.04052706552706553
2005-10-12,14.25,14.558947368421052,-0.021220446822355465
2005-10-13,14.03,14.568947368421053,-0.036992883205086646
2005-10-14,14.04,14.428947368421053,-0.026956045960240815
2005-10-17,13.9,14.138947368421052,-0.016899940440738503
2005-10-18,13.61,13.968947368421052,-0.025696092837496742
2005-10-19,13.44,13.958947368421052,-0.03717668350803105
2005-10-20,13.43,13.828947368421053,-0.028848715509039113
2005-10-21,13.3,13.968947368421052,-0.047888173015334656
2005-10-24,13.44,13.948947368421052,-0.03648643549786823
2005-10-25,13.42,13.918947368421053,-0.03584663087045303
2005-10-26,13.39,13.318947368421053,0.005334703232434901
2005-10-27,12.79,13.378947368421052,-0.04402045633359564
2005-10-28,12.85,13.728947368421053,-0.06402146827678756
2005-10-31,13.2,14.058947368421052,-0.061096136567834636
2005-11-01,13.53,14.008947368421053,-0.03418867640981338
2005-11-02,13.48,13.938947368421053,-0.03292553994864822
2005-11-03,13.41,13.908947368421053,-0.03587240322397556
2005-11-04,13.38,14.028947368421052,-0.04625773776027009
2005-11-07,13.5,14.028947368421052,-0.037703995498030385
2005-11-08,13.5,14.118947368421052,-0.043838067546410175
2005-11-09,13.59,14.048947368421052,-0.03266774060615141
2005-11-10,13.52,13.978947368421053,-0.03283132530120492
2005-11-11,13.45,13.848947368421053,-0.028807053547676098
2005-11-14,13.32,13.528947368421052,-0.0154444660571873
2005-11-15,13.0,13.288947368421052,-0.02174343538357948
2005-11-16,12.76,13.428947368421053,-0.04981383499902026
2005-11-17,12.9,13.678947368421053,-0.05694497883801464
2005-11-18,13.15,13.528947368421052,-0.028010114763664662
2005-11-21,13.0,13.428947368421053,-0.03194199490495786
2005-11-22,12.9,13.528947368421052,-0.04648900992024896
2005-11-23,13.0,13.708947368421052,-0.05171420893001111
2005-11-25,13.18,13.938947368421053,-0.05444796858480594
2005-11-28,13.41,14.128947368421052,-0.05088470851182714
2005-11-29,13.6,14.068947368421053,-0.033332086341700706
2005-11-30,13.54,13.986842105263158,-0.03194731890874891
2005-12-01,13.55,13.946842105263158,-0.028453903920902635
2005-12-02,13.51,14.056842105263158,-0.03890220158753932
2005-12-05,13.62,14.016842105263159,-0.028311805346951102
2005-12-06,13.58,14.136842105263158,-0.03938942665673861
2005-12-07,13.7,14.536842105263158,-0.057566980448950145
2005-12-08,14.1,14.556842105263158,-0.03138332489695572
2005-12-09,14.12,14.766842105263159,-0.04380368535481349
2005-12-12,14.33,14.816842105263158,-0.03285734583688549
2005-12-13,14.38,14.936842105263159,-0.03727977448907682
2005-12-14,14.5,14.746842105263157,-0.01673864163603267
2005-12-15,14.31,14.546842105263158,-0.01628134158254635
2005-12-16,14.11,14.616842105263158,-0.034675212444188475
2005-12-19,14.18,14.606842105263159,-0.029222066082946085
2005-12-20,14.17,14.836842105263157,-0.044945015963107404
2005-12-21,14.4,15.276842105263158,-0.05739681664714391
2005-12-22,14.84,15.266842105263159,-0.027958768573103088
2005-12-23,14.83,15.216842105263158,-0.02542197011621472
2005-12-27,14.78,15.066842105263158,-0.019037971146120825
2005-12-28,14.63,15.076842105263157,-0.029637645744606478
2005-12-29,14.64,15.066842105263158,-0.0283298983477136
2005-12-30,14.63,15.436842105263159,-0.052267303102625284
