date,JNJ,dcf,Deviation
2008-06-17,65.59,68.13070038982309,-0.03729156423295188
2008-06-18,64.44,68.3107003898231,-0.05666316357078016
2008-06-19,64.62,67.7507003898231,-0.04620912214648276
2008-06-20,64.06,67.9807003898231,-0.057673727504137906
2008-06-23,64.29,68.41070038982309,-0.06023473471755436
2008-06-24,64.72,68.9707003898231,-0.061630523770211054
2008-06-25,65.28,67.9507003898231,-0.039303500545272985
2008-06-26,64.26,67.2607003898231,-0.044612981613809
2008-06-27,63.57,68.77751335846445,-0.07571534799932622
2008-06-30,64.34,69.12751335846444,-0.06925626463139978
2008-07-01,64.69,69.07751335846444,-0.06351579761848536
2008-07-02,64.64,69.55751335846445,-0.0706970839098583
2008-07-03,65.12,69.68751335846444,-0.06554278002387148
2008-07-07,65.25,70.64751335846444,-0.07640061343811966
2008-07-08,66.21,70.61751335846445,-0.062413885010242365
2008-07-09,66.18,71.37751335846444,-0.0728172377253049
2008-07-10,66.94,70.69751335846445,-0.053149158718106104
2008-07-11,66.26,70.84751335846444,-0.0647519318744918
2008-07-14,66.41,72.13751335846445,-0.07939715540239645
2008-07-15,67.7,72.62751335846444,-0.06784637295984408
2008-07-16,68.19,72.26751335846444,-0.056422494271236134
2008-07-17,67.83,72.25751335846444,-0.06127408974759285
2008-07-18,67.82,71.54751335846444,-0.05209843338354769
2008-07-21,67.11,72.42751335846444,-0.07341841672993177
2008-07-22,67.99,72.70751335846444,-0.06488343694558829
2008-07-23,68.27,73.09751335846444,-0.06604210097805518
2008-07-24,68.66,73.46751335846444,-0.06543726796642091
2008-07-25,69.03,72.91751335846445,-0.05331384984774956
2008-07-28,68.48,72.91751335846445,-0.060856619405677104
2008-07-29,68.48,72.51751335846444,-0.055676390039829826
2008-07-30,68.08,72.90751335846444,-0.0662142094289927
2008-07-31,68.47,72.53751335846444,-0.05607461808573011
2008-08-01,68.1,73.41751335846445,-0.07242840454840038
2008-08-04,68.98,74.88751335846445,-0.07888515846676492
2008-08-05,70.45,75.50751335846444,-0.06698026638030563
2008-08-06,71.07,75.08751335846445,-0.05350441343402901
2008-08-07,70.65,75.98751335846444,-0.07024197953794309
2008-08-08,71.55,76.09751335846444,-0.05975902703998959
2008-08-11,71.66,76.13751335846445,-0.05880824262520612
2008-08-12,71.7,75.63751335846445,-0.05205767857284804
2008-08-13,71.2,75.62751335846444,-0.05854368551665334
2008-08-14,71.19,75.76751335846444,-0.06041525128068703
2008-08-15,71.33,75.52751335846445,-0.055575950694185416
2008-08-18,71.09,75.58751335846445,-0.0595007450124142
2008-08-19,71.15,75.51751335846444,-0.05783444348508726
2008-08-20,71.08,75.71751335846444,-0.0612475654939878
2008-08-21,71.28,75.85751335846444,-0.06034357251909139
2008-08-22,71.42,75.23751335846444,-0.0507394940111342
2008-08-25,70.8,75.14751335846444,-0.05785305679678554
2008-08-26,70.71,75.64751335846444,-0.06527000213566136
2008-08-27,71.21,75.84751335846444,-0.061142589296856786
2008-08-28,71.41,74.86751335846445,-0.046181757659158995
2008-08-29,70.43,76.16751335846445,-0.07532756559167408
2008-09-02,71.73,75.94751335846445,-0.0555319479461851
2008-09-03,71.51,74.88751335846445,-0.045101155145815586
2008-09-04,70.45,75.10751335846444,-0.06201128422712654
2008-09-05,70.67,76.65751335846444,-0.07810732563768075
2008-09-08,72.22,75.77751335846445,-0.04694682103958314
2008-09-09,71.34,75.66751335846445,-0.05719116654413425
2008-09-10,71.23,75.59751335846444,-0.05777324100271375
2008-09-11,71.16,75.02751335846445,-0.05154793468879004
2008-09-12,70.59,74.04751335846444,-0.046693173094504825
2008-09-15,69.61,74.23751335846444,-0.062333894942304346
2008-09-16,69.8,73.94751335846445,-0.05608725932891301
2008-09-17,69.51,75.36751335846445,-0.07771933950646381
2008-09-18,70.93,74.42751335846444,-0.04699221028142364
2008-09-19,69.99,72.84751335846444,-0.03922595606528578
2008-09-22,68.41,72.58751335846445,-0.05755140471384268
2008-09-23,68.15,72.62751335846444,-0.06165037396179285
2008-09-24,68.19,73.79751335846444,-0.07598512610074648
2008-09-25,69.36,73.83751335846445,-0.06064008868672399
2008-09-26,69.4,71.83061065069481,-0.033838089759735235
2008-09-29,66.9,74.21061065069479,-0.09851166277428203
2008-09-30,69.28,72.7206106506948,-0.047312730461263275
2008-10-01,67.79,72.7206106506948,-0.06780210736098491
2008-10-02,67.79,71.09061065069479,-0.04642822196186214
2008-10-03,66.16,69.43061065069479,-0.04710617723282351
2008-10-06,64.5,67.4206106506948,-0.04331925538061998
2008-10-07,62.49,67.29061065069479,-0.07134146360500027
2008-10-08,62.36,62.510610650694794,-0.002409361372845864
2008-10-09,57.58,60.7806106506948,-0.05265841551162853
2008-10-10,55.85,67.6106106506948,-0.17394622733782295
2008-10-13,62.68,68.93061065069479,-0.09067975158916985
2008-10-14,64.0,65.4706106506948,-0.022462149597793468
2008-10-15,60.54,68.43061065069479,-0.11530820163176014
2008-10-16,63.5,67.5806106506948,-0.06038138175143648
2008-10-17,62.65,69.37061065069479,-0.09687979661207546
2008-10-20,64.44,68.59061065069479,-0.060512810883580403
2008-10-21,63.66,66.35061065069479,-0.04055140750489261
2008-10-22,61.42,67.38061065069479,-0.08846180812452054
2008-10-23,62.45,65.7206106506948,-0.049765372206872716
2008-10-24,60.79,65.0806106506948,-0.0659276335577682
2008-10-27,60.15,69.12061065069479,-0.12978199362312226
2008-10-28,64.19,66.46061065069479,-0.03416475756788817
2008-10-29,61.53,65.5006106506948,-0.060619444784560605
2008-10-30,60.57,66.27061065069479,-0.0860201919783431
2008-10-31,61.34,66.09061065069479,-0.07188026565230166
2008-11-03,61.16,66.8206106506948,-0.08471354265655673
2008-11-04,61.89,64.7806106506948,-0.04462154063785129
2008-11-05,59.85,62.8506106506948,-0.04774194903803408
2008-11-06,57.92,65.1506106506948,-0.11098300658242088
2008-11-07,60.22,64.9406106506948,-0.07269119590030049
2008-11-10,60.01,64.4806106506948,-0.06933263512209975
2008-11-11,59.55,62.8506106506948,-0.05251517235112679
2008-11-12,57.92,67.8306106506948,-0.1461082327819686
2008-11-13,62.9,64.9806106506948,-0.03201894580337483
2008-11-14,60.05,64.2006106506948,-0.06465064130429543
2008-11-17,59.27,65.8206106506948,-0.09952217984513112
2008-11-18,60.89,63.0506106506948,-0.03426787827107258
2008-11-19,58.12,60.7406106506948,-0.043144292140316565
2008-11-20,55.81,63.2806106506948,-0.11805528698090673
2008-11-21,58.35,64.04061065069479,-0.08885940644341828
2008-11-24,59.11,63.63061065069479,-0.0710445900874822
2008-11-25,58.7,63.2006106506948,-0.07121150578068536
2008-11-26,58.27,63.510610650694794,-0.08251551350242703
2008-11-28,58.58,60.260610650694794,-0.027889041158852268
2008-12-01,55.33,61.760610650694794,-0.10412155227973696
2008-12-02,56.83,62.250610650694796,-0.0870772285449749
2008-12-03,57.32,61.110610650694795,-0.062028682258826295
2008-12-04,56.18,63.16061065069479,-0.11052158265695933
2008-12-05,58.23,63.7006106506948,-0.08588003466235428
2008-12-08,58.77,62.7406106506948,-0.06328613332759814
2008-12-09,57.81,62.73061065069479,-0.078440343552439
2008-12-10,57.8,63.180610650694796,-0.08516237173525365
2008-12-11,58.25,62.180610650694796,-0.06321280234405158
2008-12-12,57.25,62.7406106506948,-0.08751286596911678
2008-12-15,57.81,64.5306106506948,-0.10414608792521063
2008-12-16,59.6,63.71061065069479,-0.06452003220047553
2008-12-17,58.78,63.9206106506948,-0.08042180133081878
2008-12-18,58.99,63.7706106506948,-0.0749657342452108
2008-12-19,58.84,63.860610650694795,-0.07861826875030309
2008-12-22,58.93,63.610610650694795,-0.07358223105886297
2008-12-23,58.68,63.4906106506948,-0.0757688515103635
2008-12-24,58.56,63.4906106506948,-0.0776588947588085
2008-12-26,58.56,61.99185342609046,-0.05535974868346316
2008-12-29,58.15,63.01185342609046,-0.07715775940146175
2008-12-30,59.17,63.671853426090465,-0.07070397960562214
2008-12-31,59.83,64.49185342609046,-0.07228592726728
2009-01-02,60.65,63.891853426090464,-0.05073969923005306
2009-01-05,60.05,63.531853426090464,-0.054804845732087215
2009-01-06,59.69,62.97185342609046,-0.05211619553079139
2009-01-07,59.13,62.86185342609046,-0.059365946479420506
2009-01-08,59.02,62.891853426090464,-0.061563671845680346
2009-01-09,59.05,62.18185342609047,-0.05036603532271677
2009-01-12,58.34,62.68185342609047,-0.06926810853176257
2009-01-13,58.84,61.791853426090455,-0.04777091578295478
2009-01-14,57.95,61.46185342609046,-0.057138749164366676
2009-01-15,57.62,61.281853426090464,-0.05975428648722059
2009-01-16,57.44,60.59185342609046,-0.05201777545780262
2009-01-20,56.75,60.20185342609046,-0.05733799259732564
2009-01-21,56.36,60.71185342609046,-0.07168045744787432
2009-01-22,56.87,59.81185342609046,-0.049185123977569245
2009-01-23,55.97,60.391853426090464,-0.07321936942210383
2009-01-26,56.55,61.38185342609046,-0.07871794604424043
2009-01-27,57.54,62.40185342609046,-0.07791200355689598
2009-01-28,58.56,62.12185342609046,-0.0573365608018791
2009-01-29,58.28,61.531853426090464,-0.052848293120187795
2009-01-30,57.69,61.531853426090464,-0.06243682275400886
2009-02-02,57.69,62.421853426090465,-0.07580443652947821
2009-02-03,58.58,61.80185342609047,-0.052131987108501865
2009-02-04,57.96,61.95185342609046,-0.0644347699920359
2009-02-05,58.11,62.35185342609046,-0.06803091156093044
2009-02-06,58.51,62.34185342609046,-0.06146518294701209
2009-02-09,58.5,60.571853426090456,-0.034204887400688944
2009-02-10,56.73,61.171853426090465,-0.0726126997518105
2009-02-11,57.33,61.62185342609046,-0.06964823658279173
2009-02-12,57.78,60.94185342609047,-0.0518831188802803
2009-02-13,57.1,59.821853426090456,-0.04549931622318071
2009-02-17,55.98,59.671853426090465,-0.06186926019757699
2009-02-18,55.83,59.77185342609045,-0.06594832182951571
2009-02-19,55.93,58.49185342609046,-0.043798465530376474
2009-02-20,54.65,57.49185342609046,-0.04943054114169143
2009-02-23,53.65,58.38185342609046,-0.08105007204132075
2009-02-24,54.54,57.80185342609047,-0.056431640730366994
2009-02-25,53.96,56.281853426090464,-0.04125403277878059
2009-02-26,52.44,53.84185342609046,-0.026036500173880706
2009-02-27,50.0,51.76185342609047,-0.0340376804436916
2009-03-02,47.92,51.48185342609046,-0.06918658107762199
2009-03-03,47.64,52.94185342609047,-0.1001448397248148
2009-03-04,49.1,51.51185342609047,-0.046821328794759975
2009-03-05,47.67,51.81185342609046,-0.07994026756828543
2009-03-06,47.97,50.44185342609047,-0.049004016668664496
2009-03-09,46.6,51.62185342609046,-0.09728154052586457
2009-03-10,47.78,51.74185342609046,-0.07656960784657008
2009-03-11,47.9,52.84185342609046,-0.09352157628238
2009-03-12,49.0,54.48185342609046,-0.10061796876141682
2009-03-13,50.64,54.571853426090456,-0.07204910918804641
2009-03-16,50.73,54.56185342609046,-0.07022953190695935
2009-03-17,50.72,54.50185342609045,-0.06938944619964149
2009-03-18,50.66,53.90185342609046,-0.06014363551590396
2009-03-19,50.06,55.51185342609046,-0.09821061790612273
2009-03-20,51.67,57.071853426090456,-0.0946500437923572
2009-03-23,53.23,56.541853426090455,-0.05857348539908758
2009-03-24,52.7,56.70185342609046,-0.07057711845886627
2009-03-25,52.86,56.74185342609046,-0.06841252429561184
2009-03-26,52.9,56.671853426090465,-0.06655602734097255
2009-03-27,52.83,57.53299401251772,-0.08174429461283506
2009-03-30,53.01,57.12299401251773,-0.07200242360574494
2009-03-31,52.6,57.56299401251773,-0.08621848285790112
2009-04-01,53.04,57.49299401251773,-0.07745281123380343
2009-04-02,52.97,56.67299401251772,-0.06533965739836889
2009-04-03,52.15,56.722994012517724,-0.08061975733348192
2009-04-06,52.2,55.88299401251773,-0.0659054525906887
2009-04-07,51.36,55.972994012517724,-0.08241463752119604
2009-04-08,51.45,55.932994012517725,-0.08014936607030965
2009-04-09,51.41,55.67299401251772,-0.07657202721231793
2009-04-13,51.15,55.89299401251772,-0.08485847101795052
2009-04-14,51.37,56.292994012517724,-0.08745304986661417
2009-04-15,51.77,56.722994012517724,-0.0873189805782234
2009-04-16,52.2,57.572994012517725,-0.09332490179943576
2009-04-17,53.05,56.99299401251773,-0.06918383708095255
2009-04-20,52.47,56.98299401251772,-0.07919896261551884
2009-04-21,52.46,55.70299401251773,-0.05821938425408435
2009-04-22,51.18,55.92299401251772,-0.08481294852446664
2009-04-23,51.4,55.44299401251773,-0.0729216393256994
2009-04-24,50.92,55.38299401251773,-0.0805841954212334
2009-04-27,50.86,55.17299401251772,-0.07817219438080847
2009-04-28,50.65,55.55299401251772,-0.08825796160352639
2009-04-29,51.03,56.88299401251773,-0.10289532247950439
2009-04-30,52.36,57.112994012517724,-0.08322088685240325
2009-05-01,52.59,58.28299401251772,-0.09767847566813403
2009-05-04,53.76,58.88299401251773,-0.08700294708908063
2009-05-05,54.36,58.73299401251772,-0.07445549279482855
2009-05-06,54.21,59.41299401251772,-0.08757333473922391
2009-05-07,54.89,59.502994012517725,-0.07752541009192382
2009-05-08,54.98,58.63299401251773,-0.06230270300946672
2009-05-11,54.11,59.52299401251772,-0.09093954533569604
2009-05-12,55.0,59.67299401251772,-0.07831003102571754
2009-05-13,55.15,59.542994012517724,-0.07377852063660395
2009-05-14,55.02,59.932994012517725,-0.0819747802269245
2009-05-15,55.41,60.572994012517725,-0.08523590581391383
2009-05-18,56.05,60.41299401251772,-0.07221946344214791
2009-05-19,55.89,60.39299401251772,-0.0745615296301484
2009-05-20,55.87,59.51299401251773,-0.06121342192515944
2009-05-21,54.99,59.292994012517724,-0.07257171077596936
2009-05-22,54.77,59.78299401251772,-0.08385317756865884
2009-05-26,55.26,58.74299401251773,-0.05929207509878587
2009-05-27,54.22,59.05299401251772,-0.0818416422966336
2009-05-28,54.53,59.682994012517725,-0.0863394019984478
2009-05-29,55.16,60.30299401251772,-0.08528588168358842
2009-06-01,55.78,60.73299401251772,-0.08155359525823569
2009-06-02,56.21,60.682994012517725,-0.07371083258672162
2009-06-03,56.16,60.362994012517724,-0.06962865380146877
2009-06-04,55.84,60.45299401251773,-0.0763071223827646
2009-06-05,55.93,60.15299401251772,-0.07020421978727986
2009-06-08,55.63,60.222994012517724,-0.07626645084372652
2009-06-09,55.7,60.182994012517725,-0.07448938169452457
2009-06-10,55.66,60.572994012517725,-0.08110865399029854
2009-06-11,56.05,60.58299401251773,-0.07482287870390036
2009-06-12,56.06,59.27299401251772,-0.054206710257274526
2009-06-15,54.75,59.14299401251772,-0.07427750464557026
2009-06-16,54.62,59.722994012517724,-0.08544437694212315
2009-06-17,55.2,60.31299401251773,-0.08477433588285377
2009-06-18,55.79,60.612994012517724,-0.07957029826841566
2009-06-19,56.09,60.01299401251773,-0.06536907676526615
2009-06-22,55.49,59.53299401251772,-0.0679118206564181
2009-06-23,55.01,59.98299401251772,-0.08290673205608778
2009-06-24,55.46,60.792994012517724,-0.08772382573261028
2009-06-25,56.27,61.12299401251773,-0.07939719071228502
2009-06-26,56.6,61.1707159586351,-0.07472065492458702
2009-06-29,56.96,61.0107159586351,-0.06639351620429212
2009-06-30,56.8,61.2807159586351,-0.07311787874116249
2009-07-01,57.07,60.1907159586351,-0.051847131387833145
2009-07-02,55.98,60.8307159586351,-0.0797412274735283
2009-07-06,56.62,60.4407159586351,-0.06321427365701549
2009-07-07,56.23,61.290715958635104,-0.08256904621656835
2009-07-08,57.08,60.900715958635104,-0.06273679871399551
2009-07-09,56.69,61.140715958635106,-0.07279463265765895
2009-07-10,56.93,61.930715958635105,-0.08074694246995617
2009-07-13,57.72,62.4407159586351,-0.07560316831988956
2009-07-14,58.23,63.1707159586351,-0.07821212540744893
2009-07-15,58.96,63.460715958635106,-0.07092129186769269
2009-07-16,59.25,63.4407159586351,-0.06605719836717405
2009-07-17,59.23,63.2707159586351,-0.06386392025778287
2009-07-20,59.06,63.7007159586351,-0.07285186498764962
2009-07-21,59.49,63.400715958635104,-0.061682520449557576
2009-07-22,59.19,64.4307159586351,-0.08133878198714539
2009-07-23,60.22,65.7207159586351,-0.08369835718310303
2009-07-24,61.51,65.4807159586351,-0.060639470728198086
2009-07-27,61.27,65.13071595863511,-0.05927642436921876
2009-07-28,60.92,65.3707159586351,-0.0680842467971653
2009-07-29,61.16,66.0007159586351,-0.07334338557280107
2009-07-30,61.79,65.1007159586351,-0.05085529260137067
2009-07-31,60.89,65.3107159586351,-0.0676874521087012
2009-08-03,61.1,65.27071595863511,-0.06389873157325665
2009-08-04,61.06,64.66071595863511,-0.0556862989413629
2009-08-05,60.45,64.1407159586351,-0.05754092238407926
2009-08-06,59.93,64.1107159586351,-0.06521087615575127
2009-08-07,59.9,64.9307159586351,-0.07747821480730299
2009-08-10,60.72,64.4307159586351,-0.057592344015196195
2009-08-11,60.22,64.80071595863511,-0.07068928006226294
2009-08-12,60.59,64.5307159586351,-0.06106729020581669
2009-08-13,60.32,64.2907159586351,-0.061761887380284874
2009-08-14,60.08,64.0307159586351,-0.0617003245940172
2009-08-17,59.82,64.0107159586351,-0.06546897493449721
2009-08-18,59.8,64.5807159586351,-0.07402698913553729
2009-08-19,60.37,65.16071595863511,-0.07352153652940707
2009-08-20,60.95,65.2407159586351,-0.06576745665016259
2009-08-21,61.03,65.4907159586351,-0.06811218801536023
2009-08-24,61.28,65.3507159586351,-0.062290303922787005
2009-08-25,61.14,64.8407159586351,-0.057073952745925194
2009-08-26,60.63,64.7007159586351,-0.06291608830476647
2009-08-27,60.49,64.5007159586351,-0.06218095255263845
2009-08-28,60.29,64.6507159586351,-0.06745038927991431
2009-08-31,60.44,64.1507159586351,-0.05784371854910875
2009-09-01,59.94,63.970715958635104,-0.06300876734350536
2009-09-02,59.76,63.900715958635104,-0.06479921072113681
2009-09-03,59.69,64.5307159586351,-0.07501413686062397
2009-09-04,60.32,64.7807159586351,-0.06885870112154102
2009-09-08,60.57,65.13071595863511,-0.07002404152184727
2009-09-09,60.92,64.8707159586351,-0.06090137745904145
2009-09-10,60.66,64.63071595863511,-0.06143697930217029
2009-09-11,60.42,64.55071595863511,-0.06399179152841805
2009-09-14,60.34,64.3607159586351,-0.06247158532573227
2009-09-15,60.15,64.4007159586351,-0.06600417239717271
2009-09-16,60.19,64.9807159586351,-0.07372519505147868
2009-09-17,60.77,64.9907159586351,-0.06494336762379227
2009-09-18,60.78,64.88071595863511,-0.063203925820571
2009-09-21,60.67,65.2907159586351,-0.07077140893297229
2009-09-22,61.08,64.9807159586351,-0.06002882395322007
2009-09-23,60.77,64.9307159586351,-0.06407931742637396
2009-09-24,60.72,64.8307159586351,-0.06340691904833995
2009-09-25,60.62,65.54197059777321,-0.07509646952757998
2009-09-28,61.27,65.20197059777321,-0.06030447487590951
2009-09-29,60.93,65.16197059777322,-0.06494540540979032
2009-09-30,60.89,64.0819705977732,-0.049810743458693296
2009-10-01,59.81,64.00197059777321,-0.06549752388278895
2009-10-02,59.73,64.09197059777321,-0.06805798849824674
2009-10-05,59.82,64.56197059777321,-0.07344835595735
2009-10-06,60.29,64.98197059777321,-0.07220419071030748
2009-10-07,60.71,65.21197059777322,-0.06903595392847928
2009-10-08,60.94,66.01197059777321,-0.07683410375184752
2009-10-09,61.74,66.80197059777322,-0.07577576757805937
2009-10-12,62.53,65.28197059777321,-0.04215513981232488
2009-10-13,61.01,64.82197059777322,-0.05880676817782782
2009-10-14,60.55,65.21197059777322,-0.0714894911936983
2009-10-15,60.94,64.73197059777321,-0.058579563741933405
2009-10-16,60.46,65.43197059777322,-0.07598686929875864
2009-10-19,61.16,64.86197059777321,-0.05707459338123011
2009-10-20,60.59,64.5819705977732,-0.061812461911944894
2009-10-21,60.31,65.21197059777322,-0.0751697970915266
2009-10-22,60.94,64.81197059777321,-0.059741596530105245
2009-10-23,60.54,64.36197059777321,-0.05938243596763715
2009-10-26,60.09,64.29197059777321,-0.0653576264454826
2009-10-27,60.02,63.84197059777321,-0.05986611255866403
2009-10-28,59.57,64.13197059777322,-0.07113410916975027
2009-10-29,59.86,63.321970597773216,-0.05467250253097711
2009-10-30,59.05,63.761970597773214,-0.0738993878890214
2009-11-02,59.49,63.20197059777321,-0.05873188070980806
2009-11-03,58.93,63.791970597773215,-0.07621602769460345
2009-11-04,59.52,64.25197059777321,-0.07364708901141781
2009-11-05,59.98,64.57197059777322,-0.0711139919575503
2009-11-06,60.3,65.02197059777322,-0.07262115488599075
2009-11-09,60.75,65.50197059777321,-0.07254698682202332
2009-11-10,61.23,65.14197059777321,-0.06005299750491333
2009-11-11,60.87,65.42197059777321,-0.06957862253583891
2009-11-12,61.15,65.70197059777321,-0.06928210153147962
2009-11-13,61.43,66.46197059777322,-0.07571202828496648
2009-11-16,62.19,66.44197059777322,-0.06399525118714233
2009-11-17,62.17,66.59197059777321,-0.0664039606889344
2009-11-18,62.32,66.70197059777321,-0.06569476971223842
2009-11-19,62.43,66.5819705977732,-0.06235878212219914
2009-11-20,62.31,66.96197059777322,-0.06947182940174568
2009-11-23,62.69,67.45197059777321,-0.07059794629529204
2009-11-24,63.18,67.57197059777322,-0.06499692933208534
2009-11-25,63.3,67.16197059777322,-0.05750234192653758
2009-11-27,62.89,67.11197059777321,-0.06290935223876881
2009-11-30,62.84,67.78197059777321,-0.07290981000094388
2009-12-01,63.51,68.15197059777321,-0.06811205247709873
2009-12-02,63.88,68.43197059777322,-0.06651818671902066
2009-12-03,64.16,68.63197059777322,-0.06515870896352083
2009-12-04,64.36,68.64197059777321,-0.062381230615662475
2009-12-07,64.37,68.52197059777322,-0.06059327485114885
2009-12-08,64.25,68.65197059777321,-0.06412009093757898
2009-12-09,64.38,69.04197059777321,-0.06752371865126894
2009-12-10,64.77,69.1219705977732,-0.06296074258498363
2009-12-11,64.85,69.2319705977732,-0.06329403251038113
2009-12-14,64.96,69.01197059777321,-0.05871402544624571
2009-12-15,64.74,69.07197059777322,-0.06271676571962281
2009-12-16,64.8,68.74197059777322,-0.057344451482758574
2009-12-17,64.47,68.64197059777321,-0.06077871252007083
2009-12-18,64.37,68.60197059777322,-0.06168876142911528
2009-12-21,64.33,68.80197059777322,-0.06499771095099938
2009-12-22,64.53,68.8419705977732,-0.06263578105523715
2009-12-23,64.57,68.97197059777321,-0.0638226015528014
2009-12-24,64.7,69.21197059777322,-0.06519061021964856
2009-12-28,64.94,69.21197059777322,-0.06172300197316827
2009-12-29,64.94,69.18197059777322,-0.061316128481453736
2009-12-30,64.91,68.68197059777322,-0.0549193706142076
2009-12-31,64.41,70.37668143984435,-0.08478208005508858
2010-01-04,64.68,69.62668143984435,-0.07104577351023322
2010-01-05,63.93,70.14668143984434,-0.08862402771221012
2010-01-06,64.45,69.68668143984434,-0.07514608719551086
2010-01-07,63.99,69.90668143984433,-0.08463685184277725
2010-01-08,64.21,69.91668143984434,-0.08162117140462855
2010-01-11,64.22,70.25668143984434,-0.0859232362834147
2010-01-12,64.56,70.66668143984434,-0.08641528532852794
2010-01-13,64.97,70.79668143984433,-0.08230161811744308
2010-01-14,65.1,70.25668143984434,-0.07339773718546094
2010-01-15,64.56,71.04668143984433,-0.09130168092842794
2010-01-19,65.35,70.84668143984435,-0.07758558803508053
2010-01-20,65.15,69.66668143984434,-0.06483273419223201
2010-01-21,63.97,68.89668143984434,-0.0715082546340925
2010-01-22,63.2,68.91668143984434,-0.08295061979782481
2010-01-25,63.22,68.48668143984435,-0.07690081237868662
2010-01-26,62.79,69.13668143984434,-0.09179904657944238
2010-01-27,63.44,69.49668143984434,-0.087150656899883
2010-01-28,63.8,68.55668143984434,-0.06938319270920568
2010-01-29,62.86,68.78668143984434,-0.08616030481172976
2010-02-01,63.09,69.68668143984434,-0.09466201149984144
2010-02-02,63.99,69.32668143984434,-0.07697875232171669
2010-02-03,63.63,68.33668143984434,-0.06887489033232541
2010-02-04,62.64,68.33668143984434,-0.0833619853908042
2010-02-05,62.64,68.06668143984434,-0.07972595879586564
2010-02-08,62.37,68.45668143984435,-0.08891289077740294
