date,FIS,dcf,Deviation
2003-12-16,32.82,32.66560185641825,0.0047266278533733
2003-12-17,31.99,33.25560185641825,-0.03805680203541395
2003-12-18,32.58,33.11560185641825,-0.01617370140939911
2003-12-19,32.44,33.605601856418254,-0.03468474873321281
2003-12-22,32.93,33.595601856418256,-0.019812172416583618
2003-12-23,32.92,33.22560185641825,-0.009197782413058575
2003-12-24,32.55,33.275601856418255,-0.02180582216211069
2003-12-26,32.6,33.71560185641825,-0.0330885938554254
2003-12-29,33.04,33.57560185641825,-0.015952114833523656
2003-12-30,32.9,33.47560185641825,-0.01719466789236812
2003-12-31,32.8,33.28721326678828,-0.014636649300840965
2004-01-02,32.94,34.28721326678828,-0.039292002423925054
2004-01-05,33.94,33.94721326678828,-0.0002124847990200296
2004-01-06,33.6,33.89721326678828,-0.008768073777896013
2004-01-07,33.55,33.26721326678828,0.008500463532784996
2004-01-08,32.92,33.36721326678828,-0.013402775449438242
2004-01-09,33.02,33.82721326678828,-0.0238628367173479
2004-01-12,33.48,33.69721326678828,-0.006446030568419969
2004-01-13,33.35,33.84721326678828,-0.014689932162780361
2004-01-14,33.5,33.74721326678828,-0.007325442395315296
2004-01-15,33.4,33.437213266788284,-0.0011129296718410675
2004-01-16,33.09,33.84721326678828,-0.022371509903040487
2004-01-20,33.5,33.90721326678828,-0.01200963534172661
2004-01-21,33.56,33.84721326678828,-0.008485580911031687
2004-01-22,33.5,33.63721326678828,-0.004079210299021918
2004-01-23,33.29,33.81721326678828,-0.015590086108782208
2004-01-26,33.47,33.47721326678828,-0.00021546795818394582
2004-01-27,33.13,32.357213266788285,0.023882981727753272
2004-01-28,32.01,31.787213266788278,0.007008690297632736
2004-01-29,31.44,32.41721326678828,-0.03014488811070759
2004-01-30,32.07,33.50721326678828,-0.04289265285492472
2004-02-02,33.16,33.297213266788276,-0.004120863379433071
2004-02-03,32.95,32.89721326678828,0.0016045958903461166
2004-02-04,32.55,33.187213266788284,-0.019200565641525835
2004-02-05,32.84,33.53721326678828,-0.02078924272097238
2004-02-06,33.19,33.86721326678828,-0.01999613199508188
2004-02-09,33.52,34.02721326678828,-0.014906106556875631
2004-02-10,33.68,34.487213266788274,-0.023406161018107885
2004-02-11,34.14,34.34721326678828,-0.0060328989481264195
2004-02-12,34.0,34.34721326678828,-0.010108921037970009
2004-02-13,34.0,34.047213266788276,-0.0013866998869576097
2004-02-17,33.7,33.31721326678828,0.011489158176182013
2004-02-18,32.97,32.857213266788285,0.003432632350647946
2004-02-19,32.51,33.22721326678828,-0.021585116423385564
2004-02-20,32.88,33.64721326678828,-0.022801688232099715
2004-02-23,33.3,33.70721326678828,-0.012080893889543476
2004-02-24,33.36,33.797213266788276,-0.012936370325476343
2004-02-25,33.45,34.267213266788275,-0.02384825577807681
2004-02-26,33.92,34.517213266788275,-0.017301896945513207
2004-02-27,34.17,34.84721326678828,-0.019433785468111142
2004-03-01,34.5,34.37721326678828,0.003571747723086771
2004-03-02,34.03,34.34721326678828,-0.009235487733003533
2004-03-03,34.0,34.36721326678828,-0.010684988158267461
2004-03-04,34.02,34.84721326678828,-0.02373829036070052
2004-03-05,34.5,34.97721326678828,-0.013643547390363664
2004-03-08,34.63,34.78721326678828,-0.00451928315104122
2004-03-09,34.44,34.32721326678828,0.0032856361608835094
2004-03-10,33.98,33.69721326678828,0.008391991675181787
2004-03-11,33.35,34.19721326678828,-0.024774336440188227
2004-03-12,33.85,33.75721326678828,0.0027486490806696295
2004-03-15,33.41,33.82721326678828,-0.012333657623458505
2004-03-16,33.48,33.84721326678828,-0.01084914329265041
2004-03-17,33.5,34.03721326678828,-0.01578311545594313
2004-03-18,33.69,33.78721326678828,-0.0028772206225080588
2004-03-19,33.44,33.34721326678828,0.002782443392477685
2004-03-22,33.0,33.37721326678828,-0.011301520704355084
2004-03-23,33.03,33.39721326678828,-0.01099532658173763
2004-03-24,33.05,34.17721326678828,-0.03298142706923535
2004-03-25,33.83,33.61721326678828,0.006329695787780754
2004-03-26,33.27,34.30721326678828,-0.030233095842627677
2004-03-29,33.96,34.69721326678828,-0.021247045436180056
2004-03-30,34.35,35.36721326678828,-0.028761476317488044
2004-03-31,35.02,36.42076677316294,-0.03846066124547132
2004-04-01,35.7,36.62076677316294,-0.025143295848128244
2004-04-02,35.9,36.93076677316294,-0.027910787216906097
2004-04-05,36.21,36.50076677316294,-0.007966045616792927
2004-04-06,35.78,36.47076677316294,-0.0189402865439956
2004-04-07,35.75,36.23076677316294,-0.013269572133898566
2004-04-08,35.51,36.28076677316294,-0.021244500646361186
2004-04-12,35.56,35.73076677316294,-0.0047792641632085076
2004-04-13,35.01,35.90076677316294,-0.024811914987532324
2004-04-14,35.18,36.00076677316294,-0.022798591439301963
2004-04-15,35.28,35.81076677316294,-0.014821430005254821
2004-04-16,35.09,35.67076677316294,-0.01628130891763946
2004-04-19,34.95,35.24076677316294,-0.008250863979054057
2004-04-20,34.52,35.60076677316294,-0.030357963356498652
2004-04-21,34.88,35.90076677316294,-0.028433007562557067
2004-04-22,35.18,35.49076677316294,-0.008756271036610364
2004-04-23,34.77,35.45076677316294,-0.019203160753021975
2004-04-26,34.73,35.96076677316294,-0.03422526502080725
2004-04-27,35.24,35.99076677316294,-0.020859982725423776
2004-04-28,35.27,36.45076677316294,-0.032393468716610974
2004-04-29,35.73,36.50076677316294,-0.021116454291301157
2004-04-30,35.78,37.30076677316294,-0.04077038904886798
2004-05-03,36.58,37.18076677316294,-0.016157998484220948
2004-05-04,36.46,36.98076677316294,-0.014082097766043633
2004-05-05,36.26,36.69076677316294,-0.011740467999104998
2004-05-06,35.97,36.02076677316294,-0.0014093751385870767
2004-05-07,35.3,36.59076677316294,-0.03527575087903434
2004-05-10,35.87,35.98076677316294,-0.003078499517846889
2004-05-11,35.26,36.28076677316294,-0.02813520396481828
2004-05-12,35.56,36.51076677316294,-0.02604072324938944
2004-05-13,35.79,37.08076677316294,-0.03480960307695502
2004-05-14,36.36,36.62076677316294,-0.007120734931034822
2004-05-17,35.9,37.24076677316294,-0.03600266292393173
2004-05-18,36.52,37.49076677316294,-0.02589348942998526
2004-05-19,36.77,37.75076677316294,-0.02598004906910023
2004-05-20,37.03,37.65076677316294,-0.01648749351913381
2004-05-21,36.93,37.64076677316294,-0.01888289835980972
2004-05-24,36.92,38.17076677316294,-0.03276766171860934
2004-05-25,37.45,38.17076677316294,-0.018882690448589368
2004-05-26,37.45,38.42076677316294,-0.025266720440390023
2004-05-27,37.7,38.45076677316294,-0.01952540446311568
2004-05-28,37.73,38.44076677316294,-0.01848992184149567
2004-06-01,37.72,38.37076677316294,-0.016959962697907227
2004-06-02,37.65,37.80076677316294,-0.003988458066675582
2004-06-03,37.08,38.72076677316294,-0.04237433578665972
2004-06-04,38.0,39.58076677316294,-0.039937750125516924
2004-06-07,38.86,39.540766773162936,-0.01721683287196607
2004-06-08,38.82,38.73076677316294,0.00230393648955296
2004-06-09,38.01,38.76076677316294,-0.019369244616769477
2004-06-10,38.04,38.72076677316294,-0.017581438331298216
2004-06-14,38.0,39.540766773162936,-0.03896653754849999
2004-06-15,38.82,39.42076677316294,-0.01523985509008241
2004-06-16,38.7,39.42076677316294,-0.018283935908969262
2004-06-17,38.7,38.50076677316294,0.005174785946755245
2004-06-18,37.78,38.46076677316294,-0.01770029123907013
2004-06-21,37.74,38.99076677316294,-0.03207853747630918
2004-06-22,38.27,39.19076677316294,-0.023494482220579038
2004-06-23,38.47,39.33076677316294,-0.021885329063817793
2004-06-24,38.61,40.20076677316294,-0.03957055799803544
2004-06-25,39.48,39.30076677316294,0.004560552924363082
2004-06-28,38.58,39.52076677316294,-0.02380436540016173
2004-06-29,38.8,39.52076677316294,-0.018237671786580534
2004-06-30,38.8,38.6927712036431,0.002771287582182813
2004-07-01,37.8,40.25277120364311,-0.06093421968972712
2004-07-02,39.36,39.1927712036431,0.004266827560827302
2004-07-06,38.3,39.3227712036431,-0.026009642055653148
2004-07-07,38.43,38.9127712036431,-0.012406497628159263
2004-07-08,38.02,39.3127712036431,-0.03288425527028982
2004-07-09,38.42,39.582771203643105,-0.029375689682284878
2004-07-12,38.69,39.1527712036431,-0.01181962832812311
2004-07-13,38.26,39.00277120364311,-0.0190440622735476
2004-07-14,38.11,39.1927712036431,-0.02762680898518477
2004-07-15,38.3,38.802771203643104,-0.012957095280759279
2004-07-16,37.91,38.5727712036431,-0.017182359031038597
2004-07-19,37.68,39.232771203643104,-0.03957842273193579
2004-07-20,38.34,38.0227712036431,0.008343126666330525
2004-07-21,37.13,37.9427712036431,-0.021420976324603713
2004-07-22,37.05,37.9727712036431,-0.024300865446306164
2004-07-23,37.08,38.8127712036431,-0.04464435673896072
2004-07-26,37.92,38.872771203643104,-0.024509989232612495
2004-07-27,37.98,38.4127712036431,-0.011266336431412172
2004-07-28,37.52,39.1127712036431,-0.04072253523919933
2004-07-29,38.22,38.802771203643104,-0.015018803697927408
2004-07-30,37.91,38.6927712036431,-0.0202304249422538
2004-08-02,37.8,38.292771203643106,-0.012868517690258652
2004-08-03,37.4,38.4527712036431,-0.027378292140966987
2004-08-04,37.56,37.8527712036431,-0.007734472122741698
2004-08-05,36.96,37.2427712036431,-0.0075926466936875325
2004-08-06,36.35,37.2427712036431,-0.02397166415897023
2004-08-09,36.35,38.1127712036431,-0.04625145713557033
2004-08-10,37.22,37.8627712036431,-0.01697633805476062
2004-08-11,36.97,37.46277120364311,-0.01315362392612296
2004-08-12,36.57,37.6427712036431,-0.028498730814464523
2004-08-13,36.75,37.732771203643104,-0.026045561253349336
2004-08-16,36.84,37.9927712036431,-0.03034185628271724
2004-08-17,37.1,38.50277120364311,-0.0364329932571289
2004-08-18,37.61,38.9127712036431,-0.033479270772705516
2004-08-19,38.02,39.17277120364311,-0.02942786962020949
2004-08-20,38.28,38.4927712036431,-0.005527562630330052
2004-08-23,37.6,38.6427712036431,-0.02698489707551799
2004-08-24,37.75,39.292771203643106,-0.03926348680390512
2004-08-25,38.4,39.1527712036431,-0.019226511444815797
2004-08-26,38.26,39.25277120364311,-0.02529174815435631
2004-08-27,38.36,38.6927712036431,-0.008600345575965562
2004-08-30,37.8,39.2727712036431,-0.0375010766621553
2004-08-31,38.38,39.88277120364311,-0.03767970876371385
2004-09-01,38.99,40.542771203643106,-0.03829958233105624
2004-09-02,39.65,39.88277120364311,-0.0058363849005017565
2004-09-03,38.99,40.012771203643105,-0.025561118934696037
2004-09-07,39.12,39.9527712036431,-0.020843890888028516
2004-09-08,39.06,39.832771203643105,-0.019400387678084163
2004-09-09,38.94,39.872771203643104,-0.023393688862987316
2004-09-10,38.98,40.052771203643104,-0.026783944566250883
2004-09-13,39.16,39.88277120364311,-0.01812239174536323
2004-09-14,38.99,39.6627712036431,-0.01696228435952818
2004-09-15,38.77,39.792771203643106,-0.025702437219287333
2004-09-16,38.9,39.75277120364311,-0.02145186807919841
2004-09-17,38.86,39.292771203643106,-0.011014015819861056
2004-09-20,38.4,39.6427712036431,-0.031349251475358386
2004-09-21,38.75,38.732771203643104,0.00044481186916156545
2004-09-22,37.84,39.6527712036431,-0.04571612900226618
2004-09-23,38.76,39.332771203643105,-0.014562187868167653
2004-09-24,38.44,38.6927712036431,-0.006532775910847666
2004-09-27,37.8,38.482771203643104,-0.017742256658960898
2004-09-28,37.59,38.1127712036431,-0.013716431189163325
2004-09-29,37.22,38.1027712036431,-0.02316816272824529
2004-09-30,37.21,38.681622735236886,-0.038044493254837386
2004-10-01,38.03,38.581622735236884,-0.014297551428107291
2004-10-04,37.93,38.95162273523688,-0.02622798906687629
2004-10-05,38.3,38.931622735236886,-0.016223899515629747
2004-10-06,38.28,37.831622735236884,0.011851917320625294
2004-10-07,37.18,37.251622735236886,-0.001922674234782762
2004-10-08,36.6,37.66162273523688,-0.028188449093129675
2004-10-11,37.01,37.041622735236885,-0.0008537081505018973
2004-10-12,36.39,36.931622735236886,-0.014665554750187493
2004-10-13,36.28,36.27162273523688,0.00023095919430637935
2004-10-14,35.62,36.831622735236884,-0.03289626264763312
2004-10-15,36.18,36.96162273523689,-0.021146872820920204
2004-10-18,36.31,36.641622735236886,-0.009050438012342066
2004-10-19,35.99,36.95162273523688,-0.026023829646861008
2004-10-20,36.3,37.20162273523688,-0.024236113076402943
2004-10-21,36.55,35.66162273523688,0.024911296700060648
2004-10-22,35.01,35.56162273523688,-0.015511742513659166
2004-10-25,34.91,35.471622735236885,-0.015833015011150975
2004-10-26,34.82,35.901622735236884,-0.03012740519317214
2004-10-27,35.25,35.941622735236884,-0.019242946828853746
2004-10-28,35.29,36.001622735236886,-0.019766407210872194
2004-10-29,35.35,35.821622735236886,-0.01316586740703296
2004-11-01,35.17,35.60162273523689,-0.012123681508755646
2004-11-02,34.95,35.751622735236886,-0.022421995811865658
2004-11-03,35.1,35.931622735236886,-0.02314459164187266
2004-11-04,35.28,36.221622735236885,-0.025996149927343226
2004-11-05,35.57,36.141622735236886,-0.015816188980346313
2004-11-08,35.49,36.221622735236885,-0.020198507962625012
2004-11-09,35.57,36.45162273523688,-0.024186103912039014
2004-11-10,35.8,36.73162273523688,-0.025362961553647145
2004-11-11,36.08,35.321622735236886,0.021470623545462253
2004-11-12,34.67,35.95162273523688,-0.03564853649792943
2004-11-15,35.3,35.98162273523688,-0.018943635206573717
2004-11-16,35.33,35.95162273523688,-0.01729053344308762
2004-11-17,35.3,36.071622735236886,-0.021391406228118526
2004-11-18,35.42,35.91162273523688,-0.013689794495265084
2004-11-19,35.26,35.53162273523689,-0.007644535045890799
2004-11-22,34.88,35.641622735236886,-0.021368912995196165
2004-11-23,34.99,35.791622735236885,-0.022396937438874054
2004-11-24,35.14,35.53162273523689,-0.011021808324237159
2004-11-26,34.88,35.651622735236884,-0.021643411324282713
2004-11-29,35.0,35.05162273523688,-0.001472763062264404
2004-11-30,34.4,35.12162273523688,-0.02054639504207456
2004-12-01,34.47,34.91162273523688,-0.012649733831797683
2004-12-02,34.26,34.401622735236884,-0.004116745780478159
2004-12-03,33.75,34.151622735236884,-0.011759989806355509
2004-12-06,33.5,34.05162273523688,-0.016199601984490997
2004-12-07,33.4,33.901622735236884,-0.014796422553410848
2004-12-08,33.25,33.74162273523689,-0.014570216112442025
2004-12-09,33.09,33.651622735236884,-0.016689321036777227
2004-12-10,33.0,33.60162273523689,-0.01790457383494115
2004-12-13,32.95,34.081622735236884,-0.033203311474570674
2004-12-14,33.43,34.35162273523689,-0.02682908875485268
2004-12-15,33.7,34.56162273523688,-0.024930042835009103
2004-12-16,33.91,35.45162273523688,-0.04348525162727179
2004-12-17,34.8,35.401622735236884,-0.016994213506435263
2004-12-20,34.75,35.59162273523688,-0.023646652514206612
2004-12-21,34.94,36.151622735236884,-0.03351503040708381
2004-12-22,35.5,36.151622735236884,-0.018024716069017566
2004-12-23,35.5,35.70162273523688,-0.005647438961867812
2004-12-27,35.05,36.151622735236884,-0.030472290090677978
2004-12-28,35.5,36.06162273523688,-0.015573972900784105
2004-12-29,35.41,36.10162273523689,-0.01915766336347635
2004-12-30,35.45,36.181622735236886,-0.020220838092050664
2004-12-31,35.53,35.871819071056834,-0.00952890262910111
2005-01-03,35.24,35.581819071056835,-0.009606565374699394
2005-01-04,34.95,35.43181907105682,-0.013598485307529717
2005-01-05,34.8,35.67181907105683,-0.02443999475665104
2005-01-06,35.04,35.741819071056824,-0.019635796086974966
2005-01-07,35.11,35.741819071056824,-0.017677305953587075
2005-01-10,35.11,35.151819071056835,-0.0011896701838474133
2005-01-11,34.52,35.68181907105682,-0.03256053366402567
2005-01-12,35.05,35.46181907105683,-0.0116130272457724
2005-01-13,34.83,35.691819071056834,-0.024146123495165317
2005-01-14,35.06,36.30181907105683,-0.03420817751931682
2005-01-18,35.67,35.81181907105683,-0.003960119165559162
2005-01-19,35.18,35.73181907105683,-0.015443352323022741
2005-01-20,35.1,35.54181907105683,-0.012430963935006312
2005-01-21,34.91,35.22181907105683,-0.008853008711099397
2005-01-24,34.59,35.63181907105683,-0.02923844749489879
2005-01-25,35.0,36.22181907105683,-0.03373157677862526
2005-01-26,35.59,35.26181907105683,0.009306976712740056
2005-01-27,34.63,34.88181907105683,-0.0072192069611924925
2005-01-28,34.25,35.63181907105683,-0.038780480679395435
2005-01-31,35.0,35.71181907105683,-0.01993231063476497
2005-02-01,35.08,35.871819071056834,-0.02207356893410839
2005-02-02,35.24,35.71181907105683,-0.013211846479117662
2005-02-03,35.08,35.871819071056834,-0.02207356893410839
2005-02-04,35.24,35.71181907105683,-0.013211846479117662
2005-02-07,35.08,35.51181907105683,-0.012159869090141107
2005-02-08,34.88,35.38181907105683,-0.014182964138984233
2005-02-09,34.75,35.241819071056824,-0.013955552920386638
2005-02-10,34.61,35.77181907105683,-0.0324786130878334
2005-02-11,35.14,35.951819071056825,-0.02258075090588063
2005-02-14,35.32,36.04181907105683,-0.020027265261882476
2005-02-15,35.41,36.02181907105683,-0.016984680031010058
2005-02-16,35.39,35.621819071056834,-0.0065077830695398076
2005-02-17,34.99,35.21181907105683,-0.006299562956665228
2005-02-18,34.58,34.73181907105683,-0.0043711810989868205
2005-02-22,34.1,34.78181907105682,-0.019602743308620885
2005-02-23,34.15,35.52181907105683,-0.03861905462422088
2005-02-24,34.89,35.951819071056825,-0.029534501966595794
2005-02-25,35.32,36.26181907105683,-0.025972747511956995
2005-02-28,35.63,35.991819071056824,-0.01005281423377069
2005-03-01,35.36,35.941819071056834,-0.016187802567994125
2005-03-02,35.31,35.85181907105683,-0.015112735841463554
2005-03-03,35.22,36.331819071056835,-0.03060180028097048
2005-03-04,35.7,36.73181907105683,-0.028090606377560556
2005-03-07,36.1,36.73181907105683,-0.017200865272547272
2005-03-08,36.1,36.411819071056826,-0.008563677372127931
2005-03-09,35.78,36.92181907105683,-0.03092532003527171
2005-03-10,36.29,36.78181907105682,-0.013371254698053558
2005-03-11,36.15,37.03181907105682,-0.023812469740273512
2005-03-14,36.4,37.02181907105683,-0.016796016150999016
2005-03-15,36.39,35.991819071056824,0.01106309542613193
2005-03-16,35.36,36.13181907105683,-0.021361201591842738
2005-03-17,35.5,35.871819071056834,-0.010365213716101662
2005-03-18,35.24,35.68181907105682,-0.012382190217852473
2005-03-21,35.05,35.451819071056825,-0.01133422999399425
2005-03-22,34.82,35.741819071056824,-0.025791050791908354
2005-03-23,35.11,35.64181907105682,-0.01492121010985914
2005-03-24,35.01,35.98181907105683,-0.0270086142431456
2005-03-28,35.35,34.96181907105683,0.011102995761010925
2005-03-29,34.33,35.651819071056835,-0.037075781979661326
2005-03-30,35.02,35.25181907105683,-0.006576088189649165
2005-03-31,34.62,34.93204604689974,-0.008932945023626515
2005-04-01,34.19,34.742046046899745,-0.01588985421740896
2005-04-04,34.0,34.412046046899746,-0.011973889792492254
2005-04-05,33.67,34.42204604689974,-0.02184780201255554
2005-04-06,33.68,34.33204604689975,-0.018992344528753424
2005-04-07,33.59,34.14204604689974,-0.016169096782934878
2005-04-08,33.4,34.00204604689974,-0.01770617115421025
2005-04-11,33.26,33.86204604689974,-0.017779375943966724
2005-04-12,33.12,34.202046046899746,-0.03163688059527159
2005-04-13,33.46,34.072046046899736,-0.01796329008411357
2005-04-14,33.33,33.52204604689974,-0.005728947649288885
2005-04-15,32.78,33.702046046899746,-0.02735875577454927
2005-04-18,32.96,34.132046046899745,-0.03433858155732217
2005-04-19,33.39,33.562046046899745,-0.005126208535061516
2005-04-20,32.82,34.742046046899745,-0.055323340608814275
2005-04-21,34.0,34.89204604689974,-0.025565885293763246
2005-04-22,34.15,36.80204604689975,-0.07206246205768119
2005-04-25,36.06,36.662046046899746,-0.01642150703017442
2005-04-26,35.92,36.65204604689974,-0.019972856248271054
2005-04-27,35.91,36.64204604689974,-0.019978307050942723
2005-04-28,35.9,37.17204604689974,-0.03422050121467102
