BWA,dcf,Deviation
39.18,41.50460638647771,-0.05600839494372545
39.78,41.50460638647771,-0.041552168220045815
39.78,41.134606386477714,-0.03293106475240315
39.41,39.92460638647771,-0.012889454225202157
38.2,41.17460638647771,-0.07224371153805642
39.45,41.204606386477714,-0.04258277266430888
39.48,41.704606386477714,-0.053341982558526735
39.98,40.83460638647772,-0.020928483511983176
39.11,41.74460638647771,-0.06311249798563534
40.02,41.094606386477714,-0.02614957243710969
39.37,41.304606386477715,-0.04683754563295073
39.58,42.42460638647771,-0.067050861015988
40.7,39.374606386477716,0.033661126679287
37.65,39.00460638647771,-0.034729395114401984
37.28,37.46460638647771,-0.004927487681929632
35.74,36.60460638647771,-0.023620152538974093
34.88,36.60460638647771,-0.04711446336204306
34.88,36.86460638647771,-0.05383500818296216
35.14,36.18460638647771,-0.028868806124918378
34.46,36.35460638647771,-0.052114616957657955
34.63,35.734606386477715,-0.030911390894617585
34.01,36.11460638647771,-0.05827576698345893
34.39,35.624606386477716,-0.034656000773284124
33.9,35.68460638647771,-0.050010538638138646
33.96,35.49460638647771,-0.04323491771590249
33.77,34.92460638647771,-0.033059968484705826
33.2,36.124606386477716,-0.08095884437297185
34.4,36.49460638647771,-0.05739495760814195
34.77,36.234606386477715,-0.04042009925142398
34.51,36.46460638647771,-0.053602837934445535
34.74,38.65751365181197,-0.10133899678848957
35.13,37.597513651811965,-0.06562970292832238
34.07,38.87751365181197,-0.12365795032234272
35.35,39.79751365181197,-0.11175355552920263
36.27,40.93751365181197,-0.11401556263311008
37.41,42.22751365181197,-0.11408471006687493
38.7,42.817513651811964,-0.09616423983174738
39.29,42.72751365181197,-0.08045199352867549
39.2,42.917513651811966,-0.08661996782879822
39.39,43.027513651811965,-0.08453924810174995
39.5,43.15751365181197,-0.08474801586857417
39.63,43.60751365181197,-0.09121165869649839
40.08,44.14751365181197,-0.0921346031826874
40.62,43.54751365181197,-0.06722573589893488
40.02,42.69751365181197,-0.06270888917903861
39.17,43.637513651811965,-0.10237782306890109
40.11,44.50751365181197,-0.09880384885604454
40.98,44.10751365181197,-0.07090659601674221
40.58,43.92751365181197,-0.07620539779113789
40.4,44.00751365181197,-0.08197494819531648
40.48,44.42751365181197,-0.08885290504324617
40.9,44.737513651811966,-0.08577842929937929
41.21,44.50751365181197,-0.07408892075187223
40.98,44.46751365181197,-0.0784283483695487
40.94,44.71751365181197,-0.08447503770502918
41.19,42.74751365181197,-0.0364351869560946
39.22,41.807513651811966,-0.06189111539523051
38.28,42.347513651811965,-0.0960508256814252
38.82,43.667513651811966,-0.11100960980888863
40.14,43.90751365181197,-0.08580567056673882
40.38,44.26751365181197,-0.08781865822393753
40.74,45.44751365181197,-0.10358132433553446
41.92,45.317513651811964,-0.07497131634175869
41.79,45.387513651811965,-0.07926218826195486
41.86,44.347513651811965,-0.056091389279279924
40.82,45.207513651811965,-0.09705275290308091
41.68,45.487513651811966,-0.08370458937274305
41.96,45.207513651811965,-0.07183570582590093
41.68,44.89751365181197,-0.07166351519516978
41.37,44.137513651811965,-0.06270207410512696
40.61,44.42751365181197,-0.08592679036082573
40.9,44.26751365181197,-0.07607189503118006
40.74,44.027513651811965,-0.07466952773692825
40.5,43.08751365181197,-0.06005251713342141
39.56,42.14751365181197,-0.06139184563027544
38.62,41.637513651811965,-0.07247103362236074
38.11,42.15751365181197,-0.09600930655544015
38.63,42.37751365181197,-0.08843165464125169
38.85,42.15751365181197,-0.07845608920700209
38.63,41.167513651811966,-0.061638739547737464
37.64,41.33751365181197,-0.08944692907648766
37.81,41.96751365181197,-0.09906504555655193
38.44,41.68751365181197,-0.07790135144389487
38.16,40.76751365181197,-0.0639605759154771
37.24,41.307513651811966,-0.09846909901423084
37.78,39.76751365181197,-0.0499783232417752
36.24,39.957513651811965,-0.09303666099463082
36.43,40.32751365181197,-0.09664651496898935
36.8,40.64751365181197,-0.09465557191935303
37.12,41.33751365181197,-0.10202630200104212
37.81,41.93751365181197,-0.0984205617452868
38.41,42.90532110091743,-0.10477304412531985
40.52,43.09532110091743,-0.05975871707480107
40.71,44.01532110091743,-0.07509478559384031
41.63,44.75532110091743,-0.06983127422704072
42.37,44.53532110091743,-0.04862030961920749
42.15,45.00532110091743,-0.06344407796835438
42.62,44.20532110091743,-0.035862675837107116
41.82,45.16532110091743,-0.07406835641537102
42.78,45.15532110091743,-0.05260334868638927
42.77,46.615321100917434,-0.08249049904842876
44.23,46.26532110091743,-0.04399236950021035
43.88,46.25532110091743,-0.0513523859392323
43.87,45.88532110091743,-0.043920823752874205
43.5,46.38532110091743,-0.06220332278481011
44.0,46.09532110091743,-0.045456264342537134
43.71,46.01532110091743,-0.05009898976607319
43.63,45.935321100917434,-0.050186241124836495
43.55,43.95532110091743,-0.009221206688192596
41.57,44.90532110091743,-0.07427451845677346
42.52,44.42532110091743,-0.0428881784914793
42.04,44.15532110091743,-0.0479063688854815
41.77,43.435321100917434,-0.03834025071550018
41.05,43.225321100917434,-0.05032515769723844
40.84,43.67532110091743,-0.06491815124532352
41.29,43.12532110091743,-0.04255785357800823
40.74,42.15532110091743,-0.033573960865562746
39.77,41.77532110091743,-0.048002529916481906
39.39,40.96532110091743,-0.03845499213924497
38.58,40.865321100917434,-0.055923238563911126
38.48,38.99532110091743,-0.013214946982583187
36.61,38.92532110091743,-0.05948110472652879
36.54,39.37532110091743,-0.07200756772625716
36.99,39.03532110091743,-0.052396676733609815
36.65,38.64532110091743,-0.0516316346733644
36.26,38.32532110091743,-0.05388920540232578
35.94,39.19532110091743,-0.08305381891210573
36.81,37.69532110091743,-0.02348623317326992
35.31,37.85532110091743,-0.06723813262954303
35.47,38.02532110091743,-0.06720051341935362
35.64,38.82532110091743,-0.08204236334936998
36.44,38.475321100917434,-0.05289939219945594
36.09,39.16532110091743,-0.07852153421628372
36.78,37.865321100917434,-0.0286626672998459
35.48,39.40532110091743,-0.09961398590978743
37.02,40.725321100917434,-0.09098322617851529
38.34,41.20532110091743,-0.06953764767176229
38.82,41.33532110091743,-0.06085161633984759
38.95,42.15532110091743,-0.07603597878531332
39.77,42.71532110091743,-0.06895233431486869
40.33,43.30532110091743,-0.06870567000262706
40.92,42.96532110091743,-0.04760399895798184
40.58,43.49532110091743,-0.06702608526911047
41.11,43.33532110091743,-0.051351208307311325
40.95,43.41532110091743,-0.0567845875235351
41.03,43.84532110091743,-0.06421029725013283
41.46,43.82532110091743,-0.05397156350482302
41.44,44.60532110091743,-0.07096285875301833
42.22,44.39532110091743,-0.04899888202120639
42.01,44.08532110091743,-0.04707510457203512
41.7,43.87532110091743,-0.04957960526178218
41.49,43.975321100917434,-0.05651626955068623
41.59,44.51532110091743,-0.06571492754788055
42.13,44.365321100917434,-0.05038442291069556
41.98,45.37995169082126,-0.07492188872270111
41.95,44.51995169082126,-0.057725841857800275
41.09,44.11995169082125,-0.06867531750837352
40.69,44.19995169082126,-0.07941075853144319
40.77,43.68995169082125,-0.06683348408084178
40.26,42.72995169082126,-0.05780375575177232
39.3,42.65995169082126,-0.07876126337818123
39.23,42.44995169082126,-0.07585289411571927
39.02,43.399951690821254,-0.10092065820772733
39.97,43.149951690821254,-0.0736953708223429
39.72,43.819951690821256,-0.0935635830853746
40.39,42.90995169082126,-0.05872650962131687
39.48,42.77995169082126,-0.07713780779068269
39.35,43.469951690821254,-0.09477700182701576
40.04,43.40995169082126,-0.07763085558866945
39.98,45.109951690821255,-0.11372106372406232
41.68,45.90995169082126,-0.09213583406289994
42.48,43.999951690821256,-0.03454439453710434
40.57,42.58995169082126,-0.0474278934497262
39.16,42.27995169082126,-0.07379269762738594
38.85,41.509951690821254,-0.06407985513048486
38.08,41.22995169082126,-0.07639959693483012
37.8,39.679951690821255,-0.04737787246994374
36.25,39.26995169082126,-0.07690235309169291
35.84,37.889951690821256,-0.054102779215679186
34.46,37.789951690821255,-0.08811738416776171
34.36,37.83995169082126,-0.09196501410083413
34.41,38.40995169082126,-0.10413842024636344
34.98,37.23995169082126,-0.0606862143534489
33.81,36.44995169082126,-0.07242675417553546
33.02,36.66995169082126,-0.09953521950602573
33.24,34.929951690821255,-0.04838116312841423
31.5,34.509951690821254,-0.08721981756995101
31.08,35.429951690821255,-0.12277611126261256
32.0,35.94995169082126,-0.10987363000628902
32.52,35.179951690821255,-0.07560987332211877
31.75,35.48995169082126,-0.10538057992872718
32.06,35.22995169082126,-0.08997888270301402
31.8,34.30995169082126,-0.07315520911947915
30.88,34.48995169082126,-0.10466676564762967
31.06,34.569951690821256,-0.10153186565641603
31.14,35.249951690821256,-0.11659453399737418
31.82,36.179951690821255,-0.1205073939313015
32.75,36.05995169082126,-0.09179024196152141
32.63,35.749951690821256,-0.08727149389749511
32.32,36.639951690821256,-0.11790276710172232
33.21,38.51995169082126,-0.1378493860387302
35.09,38.84995169082126,-0.09678137364864692
35.42,40.08995169082126,-0.11648683757058409
36.66,41.83995169082126,-0.12380395964839574
38.41,42.54995169082125,-0.09729627241185124
39.12,42.66995169082126,-0.08319558729626808
39.24,43.429951690821255,-0.09647608453837586
40.0,42.91995169082126,-0.06803250180371734
39.49,41.969951690821254,-0.05908874303907319
38.54,40.999951690821256,-0.05999889242240186
37.57,40.459951690821256,-0.07142746271436773
37.03,40.19995169082126,-0.07885461443340602
36.77,40.23995169082126,-0.08623150737064011
36.81,39.65995169082126,-0.07185968639192364
36.23,40.26995169082126,-0.10032174167574404
36.84,39.999951690821256,-0.07899888767981589
36.57,39.819951690821256,-0.08161616357687318
36.39,40.109951690821255,-0.09274385866868362
36.68,40.3594003868472,-0.09116588332779807
35.93,39.129400386847195,-0.08176461574204519
34.7,39.24940038684719,-0.11591006084189082
34.82,39.5794003868472,-0.12024943127811538
35.15,39.38940038684719,-0.10762794927598862
34.96,38.549400386847196,-0.09311170474319164
34.12,39.13940038684719,-0.12824418200678322
34.71,39.8294003868472,-0.12853320253693223
35.4,41.629400386847195,-0.1496394454150095
37.2,41.49940038684719,-0.103601506208987
37.07,42.159400386847196,-0.12071804485234039
37.73,42.7594003868472,-0.11762092876293573
38.33,42.449400386847195,-0.09704260482613503
38.02,43.169400386847194,-0.11928357449264237
38.74,43.409400386847196,-0.10756657187695218
38.98,44.169400386847194,-0.11748858579462407
39.74,44.409400386847196,-0.10514441415944309
39.98,43.729400386847196,-0.085740951251985
39.3,44.1494003868472,-0.10984068513627909
39.72,44.839400386847196,-0.11417191895253076
40.41,44.1194003868472,-0.08407640072898726
39.69,43.659400386847196,-0.09091742790043034
39.23,46.1094003868472,-0.1491973508466956
41.68,48.0794003868472,-0.1331006696289383
43.65,49.729400386847196,-0.1222496217439839
45.3,49.489400386847194,-0.08465247818926125
45.06,49.24940038684719,-0.08506500290237107
44.82,50.3994003868472,-0.11070370567946797
45.97,50.739400386847194,-0.09399796510176206
46.31,50.67940038684719,-0.08621649730451786
46.25,50.1494003868472,-0.07775567318387921
45.72,49.129400386847195,-0.06939633620604801
44.7,48.769400386847195,-0.0834416735610447
44.34,49.019400386847195,-0.09546017188947009
44.59,48.1894003868472,-0.07469278218762843
43.76,47.9394003868472,-0.08718090658459454
43.51,46.449400386847195,-0.06328177247428002
42.02,46.839400386847196,-0.10289201712754015
42.41,47.2194003868472,-0.10185221217224194
42.79,47.8994003868472,-0.10666940182095053
43.47,47.269400386847195,-0.08037758794808803
42.84,46.92940038684719,-0.08713941267387926
42.5,46.479400386847196,-0.08561643123032392
42.05,46.8994003868472,-0.10340005089291504
42.47,45.99940038684719,-0.0767270955091921
41.57,46.3694003868472,-0.10350361114888518
41.94,47.089400386847196,-0.10935370475189798
42.66,47.77940038684719,-0.10714660178649871
43.35,47.77940038684719,-0.0927052317732
43.35,47.8994003868472,-0.09497823250615112
43.47,48.3594003868472,-0.1011054799632507
43.93,48.92940038684719,-0.10217579507046426
44.5,48.229400386847196,-0.07732628556303289
43.8,48.56940038684719,-0.0981976377896312
44.14,49.059400386847194,-0.10027436837907389
44.63,49.629400386847195,-0.10073465219966948
45.2,49.3294003868472,-0.08371073547344854
44.9,48.6494003868472,-0.07706981703850313
44.22,48.729400386847196,-0.09253962394465154
44.3,48.309400386847194,-0.0829942072296721
43.88,48.239400386847194,-0.09037011969236275
43.81,48.1894003868472,-0.09087891427764072
43.76,47.8294003868472,-0.08508156811362122
43.4,47.809400386847194,-0.09222873224028683
43.38,48.379400386847195,-0.10333737803427523
43.95,46.7894003868472,-0.0606846927588619
42.36,46.6094003868472,-0.09117045813887681
42.18,46.8694003868472,-0.10005249369828007
42.44,47.129400386847195,-0.09950053148047067
42.7,46.3594003868472,-0.07893545551304015
41.93,45.84940038684719,-0.08548422343101247
41.42,45.809400386847194,-0.09581876972368053
41.38,46.159400386847196,-0.10354121472100086
41.73,45.7194003868472,-0.08725837069365616
41.29,46.309400386847194,-0.10838836920619699
41.88,45.95940038684719,-0.08876095755188851
41.53,44.92940038684719,-0.0756609337667089
40.5,44.7194003868472,-0.09435279432074406
40.29,44.989400386847194,-0.10445572393583358
40.56,43.669400386847194,-0.07120318482283794
39.24,42.7894003868472,-0.08295045863597161
38.36,39.8594003868472,-0.037617233884480905
35.43,39.7194003868472,-0.10799257655127148
35.29,39.489400386847194,-0.10634247027579324
35.06,38.7194003868472,-0.09451077109371453
34.29,38.809400386847194,-0.11645117785377723
34.38,38.8594003868472,-0.11527198933217064
34.43,39.4694003868472,-0.1276786659400716
35.04,38.1894003868472,-0.0824679192379224
33.76,37.99940038684719,-0.11156492849067656
33.57,37.70940038684719,-0.10977104765343848
33.28,38.5394003868472,-0.13646814257759277
34.11,39.1194003868472,-0.1280541198819466
34.69,39.5094003868472,-0.1219811067659633
35.08,38.5794003868472,-0.09070644830551189
34.15,38.769400386847195,-0.11915067916331157
34.34,39.2194003868472,-0.12441292673315762
34.79,39.5794003868472,-0.12100740132583676
35.15,38.409400386847196,-0.08485944466770012
33.98,36.589400386847196,-0.07131574607014335
32.16,35.199400386847195,-0.08634807279225465
30.77,34.63940038684719,-0.11170517802370594
30.21,35.019400386847195,-0.13733531510304042
30.59,36.02940038684719,-0.15097116045353032
31.6,36.7594003868472,-0.14035594521539774
32.33,35.669400386847194,-0.09362087253024232
31.24,35.9694003868472,-0.13148399294908963
31.54,34.3294003868472,-0.08125397925435118
29.9,33.299400386847196,-0.10208593390137777
28.87,30.479400386847196,-0.05280288871895589
26.05,32.2194003868472,-0.1914809187251575
27.79,31.219400386847195,-0.10984837454764218
26.79,29.049400386847196,-0.07777786655693564
24.62,30.089400386847196,-0.18177166432462377
25.66,27.479400386847196,-0.06620961015284887
23.05,26.719400386847195,-0.13733094057954542
22.29,24.159400386847196,-0.07737776422071019
19.73,25.439400386847197,-0.22443140561595543
21.01,24.929400386847195,-0.15722000232765643
20.5,25.579400386847194,-0.1985738645171291
21.15,27.219400386847195,-0.22298067924303056
22.79,28.149400386847194,-0.19039128056707644
23.72,29.369400386847197,-0.19235668118635574
24.94,28.129400386847195,-0.11338316291798745
23.7,29.009400386847194,-0.18302344467810738
24.58,28.739544131910765,-0.14473243252638246
24.37,27.029544131910765,-0.09839396916690635
22.66,26.649544131910766,-0.14970402916324543
22.28,25.659544131910767,-0.13170709949238313
21.29,29.099544131910765,-0.2683734183776014
24.73,29.039544131910766,-0.14840260963928575
24.67,29.899544131910766,-0.1749038081931641
25.53,30.109544131910766,-0.1520960965681729
25.74,30.529544131910765,-0.156882268245353
26.16,31.559544131910766,-0.17109068842509456
27.19,30.839544131910767,-0.11833975613583902
26.47,30.419544131910765,-0.129835743585901
26.05,31.349544131910765,-0.16904692807052168
26.98,29.889544131910768,-0.09734320868428603
25.52,29.879544131910766,-0.14590397071201833
