date,FE,dcf,Deviation
2013-01-07,41.49,41.720501193317425,-0.005524890323090004
2013-01-08,41.31,40.63050119331742,0.016723859827610044
2013-01-09,40.22,40.53050119331742,-0.0076609265658085235
2013-01-10,40.12,40.30050119331742,-0.004478882097559533
2013-01-11,39.89,39.900501193317425,-0.0002631844965190755
2013-01-14,39.49,40.28050119331742,-0.019624909569113336
2013-01-15,39.87,39.78050119331742,0.002249815965054136
2013-01-16,39.37,39.82050119331742,-0.011313297919841925
2013-01-17,39.41,40.30050119331742,-0.022096528999621667
2013-01-18,39.89,40.31050119331742,-0.010431554579309776
2013-01-22,39.9,39.71050119331742,0.004772007428464953
2013-01-23,39.3,40.330501193317424,-0.025551410541066577
2013-01-24,39.92,40.680501193317426,-0.018694489276409154
2013-01-25,40.27,40.500501193317426,-0.005691317058452938
2013-01-28,40.09,41.010501193317424,-0.022445499726480134
2013-01-29,40.6,40.63050119331742,-0.0007506969498677352
2013-01-30,40.22,40.900501193317425,-0.016637967102188234
2013-01-31,40.49,40.900501193317425,-0.010036581003669776
2013-02-01,40.49,40.38050119331742,0.002711675275112846
2013-02-04,39.97,39.98050119331742,-0.000262657870811811
2013-02-05,39.57,40.35050119331742,-0.01934303590376918
2013-02-06,39.94,40.56050119331742,-0.015298163855520963
2013-02-07,40.15,40.63050119331742,-0.011826120259536776
2013-02-08,40.22,40.66050119331742,-0.010833639045005672
2013-02-11,40.25,40.91050119331742,-0.016145028148061735
2013-02-12,40.5,41.09050119331742,-0.014370746916405497
2013-02-13,40.68,40.900501193317425,-0.00539116115656435
2013-02-14,40.49,40.98050119331742,-0.011969136028951333
2013-02-15,40.57,41.49050119331742,-0.022185829692162873
2013-02-19,41.08,40.970501193317425,0.002672625510874438
2013-02-20,40.56,40.31050119331742,0.0061894245741589415
2013-02-21,39.9,40.95050119331742,-0.025652950823684906
2013-02-22,40.54,39.970501193317425,0.014247977625504227
2013-02-25,39.56,39.31050119331742,0.006346874222122434
2013-02-26,38.9,39.860501193317425,-0.024096565887597343
2013-02-27,39.45,39.89050119331742,-0.011042759056414386
2013-02-28,39.48,39.91050119331742,-0.010786664673344326
2013-03-01,39.5,40.27050119331742,-0.019133141393464448
2013-03-04,39.86,40.470501193317425,-0.015085091000015427
2013-03-05,40.06,40.91050119331742,-0.020789312487238476
2013-03-06,40.5,41.17050119331742,-0.016285961401564242
2013-03-07,40.76,41.31050119331742,-0.013325938379234015
2013-03-08,40.9,41.580501193317424,-0.01636587279584767
2013-03-11,41.17,41.580501193317424,-0.00987244457225056
2013-03-12,41.17,41.720501193317425,-0.01319498034711053
2013-03-13,41.31,42.09050119331742,-0.01854340459698156
2013-03-14,41.68,42.510501193317424,-0.019536377365693802
2013-03-15,42.1,42.16050119331742,-0.0014350207327945563
2013-03-18,41.75,42.010501193317424,-0.006200858973776313
2013-03-19,41.6,42.360501193317425,-0.01795307354478126
2013-03-20,41.95,41.89050119331742,0.0014203412465276788
2013-03-21,41.48,41.260501193317424,0.005319828900142376
2013-03-22,40.85,41.17050119331742,-0.007784728969231991
2013-03-25,40.76,41.66050119331742,-0.021615227074173293
2013-03-26,41.25,42.06050119331742,-0.01926988909600047
2013-03-27,41.65,42.610501193317425,-0.02254141975377799
2013-03-28,42.2,42.199904534606205,2.2622182407339153e-06
2013-04-01,42.04,42.2099045346062,-0.004025229066009994
2013-04-02,42.05,42.169904534606204,-0.002843367466193958
2013-04-03,42.01,43.18990453460621,-0.02731898917861242
2013-04-04,43.03,44.2499045346062,-0.027568523535506317
2013-04-05,44.09,44.559904534606204,-0.010545456493096017
2013-04-08,44.4,44.869904534606206,-0.010472599384377834
2013-04-09,44.71,45.339904534606205,-0.013892939146473604
2013-04-10,45.18,45.629904534606204,-0.009859861404377779
2013-04-11,45.47,45.879904534606204,-0.008934293537969817
2013-04-12,45.72,45.2099045346062,0.011282825536677255
2013-04-15,45.05,45.9599045346062,-0.019797789917537334
2013-04-16,45.8,45.43990453460621,0.007924652771212237
2013-04-17,45.28,45.769904534606205,-0.01070363898696336
2013-04-18,45.61,45.809904534606204,-0.0043637841343937556
2013-04-19,45.65,46.019904534606205,-0.008037924857667744
2013-04-22,45.86,46.0699045346062,-0.004556218136908208
2013-04-23,45.91,46.32990453460621,-0.009063358511618769
2013-04-24,46.17,46.4599045346062,-0.006239886575536646
2013-04-25,46.3,46.6399045346062,-0.0072878479919271655
2013-04-26,46.48,46.479904534606206,2.0539068388281123e-06
2013-04-29,46.32,46.75990453460621,-0.009407729527776132
2013-04-30,46.6,46.43990453460621,0.0034473685292462086
2013-05-01,46.28,46.21990453460621,0.0013002074755217308
2013-05-02,46.06,45.14990453460621,0.02015719578534725
2013-05-03,44.99,44.339904534606205,0.014661634304747206
2013-05-06,44.18,44.25990453460621,-0.0018053481010952277
2013-05-07,44.1,43.799904534606206,0.006851509577074255
2013-05-08,43.64,42.93990453460621,0.016304075963410103
2013-05-09,42.78,43.0699045346062,-0.006731023384861867
2013-05-10,42.91,42.8199045346062,0.0021040557276577054
2013-05-13,42.66,42.909904534606206,-0.005823935926137169
2013-05-14,42.75,43.35990453460621,-0.014066094959213626
2013-05-15,43.2,43.25990453460621,-0.001384758825768606
2013-05-16,43.1,43.93990453460621,-0.01911484659564322
2013-05-17,43.78,43.4599045346062,0.0073653053043158945
2013-05-20,43.3,44.0299045346062,-0.01657747256827513
2013-05-21,43.87,43.659904534606206,0.00481209172656949
2013-05-22,43.5,43.14990453460621,0.008113470218990004
2013-05-23,42.99,42.7799045346062,0.004911078406541147
2013-05-24,42.62,40.019904534606205,0.06497005666631273
2013-05-28,39.86,39.379904534606204,0.012191382154618902
2013-05-29,39.22,39.2499045346062,-0.0007619008239838632
2013-05-30,39.09,39.169904534606204,-0.002039947136853626
2013-05-31,39.01,39.3199045346062,-0.007881619710786714
2013-06-03,39.16,39.229904534606206,-0.00178191956966256
2013-06-04,39.07,38.839904534606205,0.005924202650621435
2013-06-05,38.68,39.059904534606204,-0.009726202332871026
2013-06-06,38.9,39.0999045346062,-0.00511266042681191
2013-06-07,38.94,39.07990453460621,-0.003579961012502464
2013-06-10,38.92,38.729904534606206,0.004908234804037237
2013-06-11,38.57,38.0299045346062,0.014201862245074137
2013-06-12,37.87,38.739904534606204,-0.022454999439379675
2013-06-13,38.58,38.489904534606204,0.0023407557509733667
2013-06-14,38.33,38.309904534606204,0.0005245501297357347
2013-06-17,38.15,38.409904534606206,-0.0067666019417476075
2013-06-18,38.25,37.379904534606204,0.023277091694770435
2013-06-19,37.22,36.479904534606206,0.020287757734993805
2013-06-20,36.32,36.669904534606204,-0.00954200833209129
2013-06-21,36.51,36.5699045346062,-0.0016380828817728066
2013-06-24,36.41,37.089904534606205,-0.01833125598831975
2013-06-25,36.93,37.21990453460621,-0.007788965023718952
2013-06-26,37.06,37.25990453460621,-0.005365138131809721
2013-06-27,37.1,37.4999045346062,-0.010664148071021229
2013-06-28,37.34,36.47945107398568,0.023589963683088522
2013-07-01,36.31,36.32945107398568,-0.0005354078691159891
2013-07-02,36.16,36.32945107398568,-0.004664289411931755
2013-07-03,36.16,36.01945107398568,0.00390202853801469
2013-07-05,35.85,36.67945107398568,-0.022613508373192537
2013-07-08,36.51,36.97945107398568,-0.012694917321688703
2013-07-09,36.81,36.97945107398568,-0.004582303659582454
2013-07-10,36.81,37.50945107398568,-0.018647328978663058
2013-07-11,37.34,37.61945107398568,-0.007428366603119296
2013-07-12,37.45,38.61945107398568,-0.030281400731079433
2013-07-15,38.45,38.49945107398568,-0.0012844617937707303
2013-07-16,38.33,38.59945107398568,-0.0069806970433132776
2013-07-17,38.43,39.25945107398568,-0.02112742413088131
2013-07-18,39.09,39.08945107398568,1.4042817160220267e-05
2013-07-19,38.92,39.34945107398568,-0.010913775472451204
2013-07-22,39.18,39.33945107398568,-0.00405321044479745
2013-07-23,39.17,38.40945107398568,0.019801088137118228
2013-07-24,38.24,38.42945107398568,-0.004929840752108117
2013-07-25,38.26,39.07945107398568,-0.020968848114941263
2013-07-26,38.91,39.34945107398568,-0.011167908623666012
2013-07-29,39.18,39.46945107398568,-0.007333546986582173
2013-07-30,39.3,38.23945107398568,0.027734418152665752
2013-07-31,38.07,38.41945107398568,-0.00909568107344183
2013-08-01,38.25,38.29945107398568,-0.001291169262195191
2013-08-02,38.13,37.20945107398568,0.024739653487065416
2013-08-05,37.04,38.17945107398568,-0.02984461646076597
2013-08-06,38.01,38.37945107398568,-0.00962627300931096
2013-08-07,38.21,38.57945107398568,-0.009576369380610572
2013-08-08,38.41,38.06945107398568,0.008945464576110673
2013-08-09,37.9,37.50945107398568,0.01041201390134927
2013-08-12,37.34,37.13945107398568,0.005399889341789255
2013-08-13,36.97,37.34945107398568,-0.010159481948851856
2013-08-14,37.18,37.28945107398568,-0.002935175252875677
2013-08-15,37.12,36.97945107398568,0.0038007304579270595
2013-08-16,36.81,36.55945107398568,0.006853191682426818
2013-08-19,36.39,37.39945107398568,-0.026991066579793555
2013-08-20,37.23,37.72945107398568,-0.013237697866483211
2013-08-21,37.56,38.34945107398568,-0.02058572031350936
2013-08-22,38.18,38.29945107398568,-0.0031188716975323327
2013-08-23,38.13,37.99945107398568,0.0034355476809424523
2013-08-26,37.83,37.73945107398568,0.002399317516219357
2013-08-27,37.57,37.81945107398568,-0.006595840682554699
2013-08-28,37.65,37.52945107398568,0.0032121153537967295
2013-08-29,37.36,37.63945107398568,-0.007424419485724809
2013-08-30,37.47,37.10945107398568,0.009715824825742736
2013-09-03,36.94,36.94945107398568,-0.00025578388070657265
2013-09-04,36.78,36.72945107398568,0.001376250516581301
2013-09-05,36.56,37.15945107398568,-0.016131860311718538
2013-09-06,36.99,37.33945107398568,-0.009358763022339622
2013-09-09,37.17,38.03945107398568,-0.0228565620543425
2013-09-10,37.87,37.65945107398568,0.00559086550679333
2013-09-11,37.49,37.06945107398568,0.011344892191010869
2013-09-12,36.9,37.27945107398568,-0.010178558510226421
2013-09-13,37.11,37.45945107398568,-0.009328782562656568
2013-09-16,37.29,37.90945107398568,-0.016340280759453152
2013-09-17,37.74,38.54945107398568,-0.020997732819389436
2013-09-18,38.38,38.07945107398568,0.007892680107976835
2013-09-19,37.91,36.82945107398568,0.029339262316009806
2013-09-20,36.66,37.80945107398568,-0.030401157417927926
2013-09-23,37.64,37.57945107398568,0.0016112243336154908
2013-09-24,37.41,37.25945107398568,0.004040556735937173
2013-09-25,37.09,37.10945107398568,-0.0005241541823644003
2013-09-26,36.94,36.75945107398568,0.00491163281113538
2013-09-27,36.59,36.61945107398568,-0.0008042467355988681
2013-09-30,36.45,37.45983293556086,-0.026957753316679045
2013-10-01,36.93,37.59983293556086,-0.017814784887710267
2013-10-02,37.07,37.24983293556086,-0.0048277514659449405
2013-10-03,36.72,37.49983293556086,-0.02079563759393044
2013-10-04,36.97,37.71983293556086,-0.019879009985061313
2013-10-07,37.19,37.97983293556086,-0.02079611400347503
2013-10-08,37.45,38.20983293556086,-0.019885795806599882
2013-10-09,37.68,38.48983293556086,-0.02104017798457769
2013-10-10,37.96,38.43983293556086,-0.012482700857863516
2013-10-11,37.91,38.45983293556086,-0.01429629027463808
2013-10-14,37.93,37.79983293556086,0.0034435883529180256
2013-10-15,37.27,37.56983293556086,-0.007980683227288399
2013-10-16,37.04,38.09983293556086,-0.027817259392013183
2013-10-17,37.57,38.46983293556086,-0.02339061199117054
2013-10-18,37.94,38.52983293556086,-0.015308473736372785
2013-10-21,38.0,38.92983293556086,-0.023884842688638774
2013-10-22,38.4,38.53983293556086,-0.0036282704129689813
2013-10-23,38.01,37.95983293556086,0.0013215828563919452
2013-10-24,37.43,38.40983293556086,-0.025509950465150366
2013-10-25,37.88,38.34983293556086,-0.012251238130562836
2013-10-28,37.82,38.52983293556086,-0.018422943508424217
2013-10-29,38.0,38.49983293556086,-0.012982729987360164
2013-10-30,37.97,38.39983293556086,-0.011193614729578805
2013-10-31,37.87,38.64983293556086,-0.02017687726777606
2013-11-01,38.12,38.64983293556086,-0.013708544004426337
2013-11-04,38.12,37.66983293556086,0.011950333446107964
2013-11-05,37.14,38.63983293556086,-0.03881571998673261
2013-11-06,38.11,38.84983293556086,-0.019043400695905266
2013-11-07,38.32,39.36983293556086,-0.02666592305024984
2013-11-08,38.84,37.14983293556086,0.045495953302693515
2013-11-11,36.62,37.21983293556086,-0.016115949166116916
2013-11-12,36.69,36.59983293556086,0.0024635922409232958
2013-11-13,36.07,36.41983293556086,-0.009605561238565707
2013-11-14,35.89,35.99983293556086,-0.003050929035072425
2013-11-15,35.47,35.93983293556086,-0.01307276348232489
2013-11-18,35.41,35.49983293556086,-0.002530517135782784
2013-11-19,34.97,34.48983293556086,0.013921988701315557
2013-11-20,33.96,34.09983293556086,-0.004100692687413088
2013-11-21,33.57,33.879832935560856,-0.009145054999242674
2013-11-22,33.35,33.81983293556086,-0.013892231119416287
2013-11-25,33.29,33.47983293556086,-0.005670068184815413
2013-11-26,32.95,33.02983293556086,-0.0024169948336283387
2013-11-27,32.5,33.15983293556086,-0.019898560310695923
2013-11-29,32.63,33.10983293556086,-0.01449215816022753
2013-12-02,32.58,33.05983293556086,-0.014514076235537465
2013-12-03,32.53,33.04983293556086,-0.015728761369971367
2013-12-04,32.52,32.60983293556086,-0.002754780612902019
2013-12-05,32.08,32.96983293556086,-0.02698930677932243
2013-12-06,32.44,33.00983293556086,-0.01726252103951098
2013-12-09,32.48,32.71983293556086,-0.0073298948693654165
2013-12-10,32.19,32.65983293556086,-0.014385650302861541
2013-12-11,32.13,32.71983293556086,-0.018026771002238484
2013-12-12,32.19,32.23983293556086,-0.0015456945965094393
2013-12-13,31.71,32.34983293556086,-0.01977855455499178
2013-12-16,31.82,32.46983293556086,-0.02001343637494246
2013-12-17,31.94,32.50983293556086,-0.017528017959684616
2013-12-18,31.98,32.129832935560856,-0.00466335868790102
2013-12-19,31.6,33.13983293556086,-0.0464647162994154
2013-12-20,32.61,32.83983293556086,-0.00699860245975803
2013-12-23,32.31,32.74983293556086,-0.013430081809158612
2013-12-24,32.22,32.59983293556086,-0.011651376751275588
2013-12-26,32.07,33.31983293556086,-0.03751018013739693
2013-12-27,32.79,33.29983293556086,-0.015310375176579627
2013-12-30,32.77,33.50983293556086,-0.02207808487089591
2013-12-31,32.98,32.900286396181386,0.0024228847998071235
2014-01-02,32.38,32.53028639618138,-0.004619891578913959
2014-01-03,32.01,32.36028639618139,-0.010824576516193174
2014-01-06,31.84,32.410286396181384,-0.017595845627842888
2014-01-07,31.89,32.38028639618138,-0.015141508947221771
2014-01-08,31.86,32.32028639618139,-0.014241408338379391
2014-01-09,31.8,32.92028639618138,-0.03403027491010313
2014-01-10,32.4,32.480286396181384,-0.002471850007788823
2014-01-13,31.96,32.38028639618138,-0.012979699779028131
2014-01-14,31.86,32.190286396181385,-0.01026043670803023
2014-01-15,31.67,33.010286396181385,-0.040602083244464904
2014-01-16,32.49,33.13028639618138,-0.01932631636577642
2014-01-17,32.61,32.67028639618138,-0.0018452974501144137
2014-01-21,32.15,31.650286396181386,0.015788596588462545
2014-01-22,31.13,31.490286396181386,-0.011441191472462364
2014-01-23,30.97,31.590286396181384,-0.019635352095331626
2014-01-24,31.07,31.400286396181386,-0.010518579098741987
2014-01-27,30.88,31.070286396181384,-0.006124385007431732
2014-01-28,30.55,31.100286396181385,-0.017693933398920447
2014-01-29,30.58,31.680286396181383,-0.034730948528104544
2014-01-30,31.16,32.010286396181385,-0.02656291123602128
2014-01-31,31.49,31.770286396181383,-0.008822281067477955
2014-02-03,31.25,31.460286396181385,-0.006684185691548827
2014-02-04,30.94,30.740286396181386,0.006496803616098612
2014-02-05,30.22,30.980286396181384,-0.024540973781155828
2014-02-06,30.46,31.280286396181385,-0.02622374954602469
2014-02-07,30.76,31.480286396181384,-0.02288055410667278
2014-02-10,30.96,31.840286396181384,-0.027646937129527704
2014-02-11,31.32,31.590286396181384,-0.008555997017300032
2014-02-12,31.07,32.120286396181385,-0.03269853771622189
2014-02-13,31.6,32.27028639618138,-0.020771008597577856
2014-02-14,31.75,32.14028639618138,-0.012143214636312405
2014-02-18,31.62,32.25028639618139,-0.01954359066578759
2014-02-19,31.73,32.78028639618138,-0.032040183648417764
2014-02-20,32.26,32.220286396181386,0.0012325652022546763
2014-02-21,31.7,32.220286396181386,-0.016147789308385785
2014-02-24,31.7,31.320286396181384,0.012123567422579917
2014-02-25,30.8,31.570286396181384,-0.024399094341904792
2014-02-26,31.05,31.310286396181386,-0.00831312728628153
2014-02-27,30.79,31.300286396181384,-0.016302930577773878
2014-02-28,30.78,31.040286396181383,-0.008385437971133003
2014-03-03,30.52,31.140286396181384,-0.01991909734836117
2014-03-04,30.62,31.580286396181386,-0.030407779845134653
2014-03-05,31.06,31.360286396181383,-0.009575371614525485
2014-03-06,30.84,31.190286396181385,-0.01123062455188839
2014-03-07,30.67,31.460286396181385,-0.025120127205113696
2014-03-10,30.94,31.300286396181384,-0.011510642159023088
2014-03-11,30.78,31.520286396181383,-0.023486030135534075
2014-03-12,31.0,31.940286396181385,-0.029438884314255898
2014-03-13,31.42,31.920286396181385,-0.01567299208948303
2014-03-14,31.4,32.410286396181384,-0.031171782434493367
2014-03-17,31.89,32.45028639618138,-0.017265992334887792
2014-03-18,31.93,32.24028639618138,-0.009624182377552692
2014-03-19,31.72,32.36028639618139,-0.01978617829096052
2014-03-20,31.84,33.370286396181385,-0.04585775435108341
2014-03-21,32.85,33.92028639618138,-0.03155298819357466
2014-03-24,33.4,33.650286396181386,-0.007437868231926492
2014-03-25,33.13,33.68028639618139,-0.0163385307864774
2014-03-26,33.16,34.07028639618139,-0.02671789680885739
2014-03-27,33.55,34.60028639618138,-0.030354846897952203
2014-03-28,34.08,34.550286396181384,-0.013611649720893904
2014-03-31,34.03,33.77952380952381,0.007415030238098641
2014-04-01,33.52,33.68952380952381,-0.005031944365918473
2014-04-02,33.43,34.08952380952381,-0.01934681790244186
