date,WY,dcf,Deviation
2008-08-27,53.28,56.78283018897031,-0.061688193020902116
2008-08-28,56.59,55.682830188970314,0.016291733159953248
2008-08-29,55.49,55.792830188970306,-0.005427761738284631
2008-09-02,55.6,56.4928301889703,-0.01580430978557379
2008-09-03,56.3,53.94283018897031,0.0436975554076815
2008-09-04,53.75,54.83283018897031,-0.019747844224683564
2008-09-05,54.64,57.12283018897031,-0.043464761475521474
2008-09-08,56.93,53.57283018897031,0.06266553025456689
2008-09-09,53.38,55.37283018897031,-0.035989314293118024
2008-09-10,55.18,56.4928301889703,-0.023238881546186363
2008-09-11,56.3,57.00283018897031,-0.012329741990710907
2008-09-12,56.81,54.97283018897031,0.033419596639183036
2008-09-15,54.78,56.4928301889703,-0.030319426080103073
2008-09-16,56.3,55.182830188970314,0.02024488064863661
2008-09-17,54.99,57.512830188970305,-0.04386551975760922
2008-09-18,57.32,62.482830188970304,-0.08262798233300361
2008-09-19,62.29,60.72283018897031,0.02580857654612978
2008-09-22,60.53,61.15283018897031,-0.010184813802495918
2008-09-23,60.96,61.09283018897031,-0.002174235316312001
2008-09-24,60.9,62.92283018897031,-0.03214779409787083
2008-09-25,62.73,62.512830188970305,0.0034740038224665426
2008-09-26,62.32,68.39,-0.08875566603304574
2008-09-29,58.15,70.82,-0.17890426433210949
2008-09-30,60.58,69.85,-0.13271295633500357
2008-10-01,59.61,68.2,-0.12595307917888565
2008-10-02,57.96,67.04,-0.13544152744630078
2008-10-03,56.8,65.06,-0.12695972948047962
2008-10-06,54.82,60.61,-0.09552879062860908
2008-10-07,50.37,61.51,-0.1811087628027963
2008-10-08,51.27,58.19,-0.11892077676576718
2008-10-09,47.95,57.16,-0.16112666200139947
2008-10-10,46.92,58.72,-0.20095367847411438
2008-10-13,48.48,56.8,-0.14647887323943665
2008-10-14,46.56,48.81,-0.04609711124769511
2008-10-15,38.57,49.0,-0.21285714285714286
2008-10-16,38.76,50.01,-0.22495500899820042
2008-10-17,39.77,52.86,-0.24763526295875893
2008-10-20,42.62,51.1,-0.165949119373777
2008-10-21,40.86,47.75,-0.14429319371727745
2008-10-22,37.51,45.21,-0.17031630170316303
2008-10-23,34.97,40.83,-0.14352192015674747
2008-10-24,30.59,40.3,-0.2409429280397022
2008-10-27,30.06,44.52,-0.32479784366576825
2008-10-28,34.28,48.25,-0.2895336787564766
2008-10-29,38.01,48.92,-0.22301717089125106
2008-10-30,38.68,48.46,-0.20181593066446557
2008-10-31,38.22,47.14,-0.18922358930844296
2008-11-03,36.9,48.53,-0.23964558005357517
2008-11-04,38.29,43.54,-0.12057877813504825
2008-11-05,33.3,41.79,-0.20315865039483139
2008-11-06,31.55,42.96,-0.26559590316573556
2008-11-07,32.72,42.8,-0.23551401869158872
2008-11-10,32.56,42.47,-0.2333411820108311
2008-11-11,32.23,41.66,-0.2263562169947192
2008-11-12,31.42,45.56,-0.310359964881475
2008-11-13,35.32,43.02,-0.17898651789865183
2008-11-14,32.78,42.12,-0.22174738841405506
2008-11-17,31.88,42.56,-0.25093984962406024
2008-11-18,32.32,40.49,-0.20177821684366515
2008-11-19,30.25,39.18,-0.22792240939254726
2008-11-20,28.94,41.91,-0.30947267955141966
2008-11-21,31.67,44.9,-0.2946547884187082
2008-11-24,34.66,45.55,-0.23907793633369923
2008-11-25,35.31,48.41,-0.27060524684982434
2008-11-26,38.17,47.86,-0.20246552444630161
2008-11-28,37.62,44.19,-0.14867617107942976
2008-12-01,33.95,44.72,-0.24083184257602852
2008-12-02,34.48,46.43,-0.2573766961016585
2008-12-03,36.19,45.66,-0.2074025405168638
2008-12-04,35.42,45.63,-0.22375630067937757
2008-12-05,35.39,46.22,-0.23431414971873643
2008-12-08,35.98,46.16,-0.22053726169844023
2008-12-09,35.92,47.81,-0.24869274210416226
2008-12-10,37.57,46.49,-0.1918692191869219
2008-12-11,36.25,48.0,-0.24479166666666663
2008-12-12,37.76,47.13,-0.19881179715680042
2008-12-15,36.89,50.64,-0.2715244865718799
2008-12-16,40.4,50.35,-0.19761668321747772
2008-12-17,40.11,47.37,-0.1532615579480684
2008-12-18,37.13,43.83,-0.15286333561487553
2008-12-19,33.59,42.22,-0.20440549502605387
2008-12-22,31.98,40.81,-0.2163685371232541
2008-12-23,30.57,40.89,-0.2523844460748349
2008-12-24,30.65,40.8,-0.24877450980392157
2008-12-26,30.56,40.19,-0.23961184374222444
2008-12-29,29.95,40.88,-0.26736790606653627
2008-12-30,30.64,40.85,-0.24993880048959605
2008-12-31,30.61,37.369744099590946,-0.18088815597923613
2009-01-02,31.89,37.40974409959094,-0.14754829877735764
2009-01-05,31.93,37.50974409959094,-0.1487545232187225
2009-01-06,32.03,36.739744099590936,-0.12819207686433975
2009-01-07,31.26,37.47974409959094,-0.16594948148695654
2009-01-08,32.0,36.45974409959094,-0.12231967639183128
2009-01-09,30.98,35.43974409959094,-0.12584018911249462
2009-01-12,29.96,34.50974409959094,-0.1318394041538219
2009-01-13,29.03,33.069744099590935,-0.12215831145911116
2009-01-14,27.59,34.429744099590934,-0.19865799989121025
2009-01-15,28.95,34.85974409959094,-0.16952918767009217
2009-01-16,29.38,32.13974409959094,-0.08586702156181969
2009-01-20,26.66,33.419744099590936,-0.20226797905594007
2009-01-21,27.94,33.21974409959094,-0.158933918448094
2009-01-22,27.74,33.51974409959094,-0.17242804964198621
2009-01-23,28.04,33.53974409959094,-0.16397692490617477
2009-01-26,28.06,34.18974409959094,-0.17928604793693903
2009-01-27,28.71,35.869744099590946,-0.19960399159002074
2009-01-28,30.39,34.179744099590934,-0.11087690090799396
2009-01-29,28.7,32.819744099590935,-0.12552639310927116
2009-01-30,27.34,32.00974409959094,-0.1458850806511326
2009-02-02,26.53,33.08974409959093,-0.1982410042171352
2009-02-03,27.61,33.72974409959094,-0.18143464360481631
2009-02-04,28.25,32.83974409959093,-0.1397618716416278
2009-02-05,27.36,33.50974409959094,-0.183521070209128
2009-02-06,28.03,34.14974409959094,-0.17920321984679954
2009-02-09,28.67,32.02974409959094,-0.10489450334490336
2009-02-10,26.55,31.73974409959094,-0.16350932393490292
2009-02-11,26.26,32.13974409959094,-0.18294309006852905
2009-02-12,26.66,31.59974409959094,-0.15632228172553098
2009-02-13,26.12,30.72974409959094,-0.15000919254815082
2009-02-17,25.25,30.749744099590938,-0.17885495507795468
2009-02-18,25.27,30.13974409959094,-0.16157217803508261
2009-02-19,24.66,30.399744099590944,-0.18880896104872724
2009-02-20,24.92,29.569744099590938,-0.1572466803882574
2009-02-23,24.09,31.559744099590933,-0.23668582596928456
2009-02-24,26.08,31.309744099590933,-0.16703247662951237
2009-02-25,25.83,30.679744099590934,-0.15807641953752805
2009-02-26,25.2,29.63974409959094,-0.1497902304646488
2009-02-27,24.16,27.449744099590937,-0.11984607534610725
2009-03-02,21.97,26.25974409959094,-0.16335818366401234
2009-03-03,20.78,26.429744099590934,-0.21376461604402652
2009-03-04,20.95,24.92974409959094,-0.15963838552423182
2009-03-05,19.45,24.839744099590938,-0.2169806612331283
2009-03-06,19.36,24.949744099590937,-0.22404013753722563
2009-03-09,19.47,26.90974409959094,-0.2764702656426984
2009-03-10,21.43,27.219744099590937,-0.21270384021273536
2009-03-11,21.74,28.40974409959094,-0.2347695944113406
2009-03-12,22.93,29.29974409959094,-0.2173993082649438
2009-03-13,23.82,30.40974409959094,-0.21669843975042147
2009-03-16,24.93,32.18974409959094,-0.22552972391238102
2009-03-17,26.71,33.32974409959093,-0.19861370911852205
2009-03-18,27.85,33.47974409959094,-0.16815373746120488
2009-03-19,28.0,31.999744099590938,-0.12499300266723279
2009-03-20,26.52,33.88974409959094,-0.21746237085572728
2009-03-23,28.41,33.879744099590944,-0.16144585046192794
2009-03-24,28.4,34.54974409959094,-0.17799680605054757
2009-03-25,29.07,35.38974409959094,-0.1785755805921182
2009-03-26,29.91,34.30974409959094,-0.12823599286604392
2009-03-27,28.83,32.71974409959094,-0.11888063940083116
2009-03-30,27.24,33.04974409959094,-0.17578786940328683
2009-03-31,27.57,26.67642857142857,0.03349666639890758
2009-04-01,28.23,28.42642857142857,-0.006910068598135477
2009-04-02,29.98,29.50642857142857,0.016049771236292365
2009-04-03,31.06,29.38642857142857,0.05695048734838726
2009-04-06,30.94,27.81642857142857,0.1122923246796601
2009-04-07,29.37,26.83642857142857,0.09440792100290119
2009-04-08,28.39,29.95642857142857,-0.05229023104985808
2009-04-09,31.51,30.706428571428567,0.02616948521714879
2009-04-13,32.26,28.606428571428573,0.12771854478264122
2009-04-14,30.16,29.31642857142857,0.0287746997051872
2009-04-15,30.87,30.86642857142857,0.00011570592182907902
2009-04-16,32.42,32.89642857142857,-0.014482683747692904
2009-04-17,34.45,31.02642857142857,0.11034371618666117
2009-04-20,32.58,32.62642857142857,-0.0014230356634630237
2009-04-21,34.18,33.36642857142857,0.024382934086870867
2009-04-22,34.92,34.706428571428575,0.006153656177324107
2009-04-23,36.26,36.08642857142857,0.004809881039567587
2009-04-24,37.64,34.73642857142857,0.08358865744072719
2009-04-27,36.29,33.01642857142857,0.09914977392207347
2009-04-28,34.57,33.34642857142857,0.036692727856913576
2009-04-29,34.9,33.706428571428575,0.035410794888639074
2009-04-30,35.26,33.22642857142857,0.061203431003719055
2009-05-01,34.78,34.46642857142857,0.009097879924564234
2009-05-04,36.02,35.21642857142857,0.02281808409224606
2009-05-05,36.77,34.53642857142857,0.0646729126595107
2009-05-06,36.09,31.786428571428573,0.1353902159502034
2009-05-07,33.34,34.10642857142857,-0.022471674799472208
2009-05-08,35.66,32.14642857142857,0.10929896678146855
2009-05-11,33.7,32.41642857142857,0.039596324614944
2009-05-12,33.97,29.716428571428573,0.14313871595798378
2009-05-13,31.27,30.06642857142857,0.04003040885657949
2009-05-14,31.62,29.896428571428572,0.05765141560148135
2009-05-15,31.45,31.606428571428573,-0.00494926439015575
2009-05-18,33.16,31.90642857142857,0.03928899236607042
2009-05-19,33.46,30.946428571428573,0.08122331217541823
2009-05-20,32.5,30.27642857142857,0.07344232901597181
2009-05-21,31.83,30.88642857142857,0.0305497097661942
2009-05-22,32.44,32.16642857142857,0.00850487420336199
2009-05-26,33.72,30.706428571428567,0.09814138500546665
2009-05-27,32.26,31.83642857142857,0.013304615108478579
2009-05-28,33.39,32.026428571428575,0.04257644356223644
2009-05-29,33.58,34.00642857142857,-0.012539645865277671
2009-06-01,35.56,34.25642857142857,0.038053337225546935
2009-06-02,35.81,33.48642857142857,0.06938845161152729
2009-06-03,35.04,33.80642857142857,0.036489256058653385
2009-06-04,35.36,32.706428571428575,0.08113302321518256
2009-06-05,34.26,32.54642857142857,0.0526500603533413
2009-06-08,34.1,32.50642857142857,0.04902327012239338
2009-06-09,34.06,32.64642857142857,0.04329942019472699
2009-06-10,34.2,32.98642857142857,0.03679002187046643
2009-06-11,34.54,32.62642857142857,0.05865096219103716
2009-06-12,34.18,31.146428571428572,0.09739708748996678
2009-06-15,32.7,29.666428571428572,0.10225603736787625
2009-06-16,31.22,27.67642857142857,0.12803571889436594
2009-06-17,29.23,27.50642857142857,0.06266067672492137
2009-06-18,29.06,27.33642857142857,0.06305035144103899
2009-06-19,28.89,26.34642857142857,0.0965433102887352
2009-06-22,27.9,27.18642857142857,0.02624733979664229
2009-06-23,28.74,28.59642857142857,0.005020606968902053
2009-06-24,30.15,29.076428571428572,0.03692239663939856
2009-06-25,30.63,28.606428571428573,0.07073834552672964
2009-06-26,30.16,29.04642857142857,0.03833763678839297
2009-06-29,30.6,28.876428571428573,0.05968783238924491
2009-06-30,30.43,39.026759186531784,-0.2202785823296991
2009-07-01,30.77,37.766759186531786,-0.18526236662178153
2009-07-02,29.51,38.24675918653178,-0.22843135921456958
2009-07-06,29.99,36.11675918653178,-0.16963756783627748
2009-07-07,27.86,35.93675918653178,-0.22474923641859035
2009-07-08,27.68,36.13675918653178,-0.2340209630553597
2009-07-09,27.88,36.22675918653178,-0.23040314325535638
2009-07-10,27.97,37.346759186531784,-0.2510729013914891
2009-07-13,29.09,37.29675918653178,-0.2200394716733276
2009-07-14,29.04,38.67675918653178,-0.24916149618573902
2009-07-15,30.42,38.79675918653178,-0.2159138897725188
2009-07-16,30.54,38.89675918653178,-0.21484461331229254
2009-07-17,30.64,40.026759186531784,-0.2345120958403808
2009-07-20,31.77,40.206759186531784,-0.20983435017458152
2009-07-21,31.95,40.61675918653178,-0.21337889482343575
2009-07-22,32.36,43.18675918653178,-0.25069626409726553
2009-07-23,34.93,43.00675918653178,-0.1878020883066479
2009-07-24,34.75,43.67675918653178,-0.20438236153025857
2009-07-27,35.42,43.11675918653178,-0.17850968699280134
2009-07-28,34.86,42.93675918653178,-0.1881082629325519
2009-07-29,34.68,43.876759186531785,-0.20960434081819745
2009-07-30,35.62,43.29675918653178,-0.17730563050824766
2009-07-31,35.04,44.776759186531784,-0.21745118144817555
2009-08-03,36.52,44.86675918653178,-0.18603436793440897
2009-08-04,36.61,45.696759186531786,-0.1988490945154362
2009-08-05,37.44,45.446759186531786,-0.17617888117541725
2009-08-06,37.19,46.56675918653178,-0.2013616440210374
2009-08-07,38.31,45.18675918653178,-0.15218527086982248
2009-08-10,36.93,43.83675918653178,-0.15755633661563606
2009-08-11,35.58,45.11675918653178,-0.21137952633305912
2009-08-12,36.86,45.43675918653178,-0.1887625644980876
2009-08-13,37.18,44.21675918653178,-0.15914235498008067
2009-08-14,35.96,43.00675918653178,-0.16385236460083186
2009-08-17,34.75,43.31675918653178,-0.19777008593005252
2009-08-18,35.06,43.876759186531785,-0.20094371940847755
2009-08-19,35.62,44.056759186531785,-0.1914974987336544
2009-08-20,35.8,45.276759186531784,-0.20930736556230345
2009-08-21,37.02,44.57675918653178,-0.16952239966370064
2009-08-24,36.32,44.71675918653178,-0.18777655937688786
2009-08-25,36.46,45.04675918653178,-0.19061880014443022
2009-08-26,36.79,45.58675918653178,-0.19296741737084722
2009-08-27,37.33,46.04675918653178,-0.18930233833006316
2009-08-28,37.79,45.64675918653178,-0.17212085428509338
2009-08-31,37.39,44.10675918653178,-0.15228412403019576
2009-09-01,35.85,44.31675918653178,-0.1910509554837868
2009-09-02,36.06,45.00675918653178,-0.19878701217858596
2009-09-03,36.75,45.346759186531784,-0.18957824860580252
2009-09-04,37.09,44.89675918653178,-0.1738824656384923
2009-09-08,36.64,45.026759186531784,-0.18626166613031292
2009-09-09,36.77,45.25675918653178,-0.18752467783988835
2009-09-10,37.0,45.54675918653178,-0.18764802017042448
2009-09-11,37.29,47.846759186531784,-0.2206368699994078
2009-09-14,39.59,47.63675918653178,-0.16891911464889953
2009-09-15,39.38,48.126759186531785,-0.18174419666677977
2009-09-16,39.87,46.946759186531786,-0.15074010025727158
2009-09-17,38.69,47.90675918653178,-0.19238953632085654
2009-09-18,39.65,46.766759186531786,-0.15217559031931638
2009-09-21,38.51,47.10675918653178,-0.18249523709518256
2009-09-22,38.85,46.38675918653178,-0.1624765195650929
2009-09-23,38.13,44.65675918653178,-0.1461538926116298
2009-09-24,36.4,45.206759186531784,-0.1948106731162348
2009-09-25,36.95,45.60675918653178,-0.18981307466127129
2009-09-28,37.35,45.63675918653178,-0.18158079877366384
2009-09-29,37.38,44.90675918653178,-0.1676086033121973
2009-09-30,36.65,43.3642274607035,-0.15483332354503287
2009-10-01,35.68,42.7642274607035,-0.16565779113426693
2009-10-02,35.08,43.004227460703504,-0.18426624377671996
2009-10-05,35.32,43.3342274607035,-0.18493989463573546
2009-10-06,35.65,42.564227460703506,-0.1624422166968006
2009-10-07,34.88,44.16422746070351,-0.21022053355205716
2009-10-08,36.48,44.034227460703505,-0.17155353679010177
2009-10-09,36.35,44.5142274607035,-0.1834071470275601
2009-10-12,36.83,45.4042274607035,-0.18884205150554179
2009-10-13,37.72,46.91422746070351,-0.19597951321706863
2009-10-14,39.23,47.684227460703504,-0.1772960979114241
2009-10-15,40.0,47.7942274607035,-0.16307884601988665
2009-10-16,40.11,48.354227460703505,-0.17049651899419593
2009-10-19,40.67,48.34422746070351,-0.15874134025497633
2009-10-20,40.66,47.9442274607035,-0.15193127194872147
2009-10-21,40.26,48.5142274607035,-0.17014034630128705
2009-10-22,40.83,47.16422746070351,-0.13430152048989008
2009-10-23,39.48,46.1142274607035,-0.14386508949666132
2009-10-26,38.43,45.8642274607035,-0.16209206765933548
2009-10-27,38.18,43.894227460703505,-0.13018175261927534
2009-10-28,36.21,45.20422746070351,-0.19896872407613375
2009-10-29,37.52,44.02422746070351,-0.14774200107223334
2009-10-30,36.34,44.34422746070351,-0.180502128891446
2009-11-02,36.66,44.434227460703504,-0.1749603381217516
2009-11-03,36.75,44.2342274607035,-0.1691953921282402
2009-11-04,36.55,45.464227460703505,-0.19607124015047694
2009-11-05,37.78,45.3042274607035,-0.16608223740775518
2009-11-06,37.62,46.504227460703504,-0.19104128690688948
2009-11-09,38.82,46.4842274607035,-0.16487802162965126
2009-11-10,38.8,46.5842274607035,-0.1671000655161654
2009-11-11,38.9,45.8042274607035,-0.15073341137838858
2009-11-12,38.12,46.0442274607035,-0.17210034563977528
2009-11-13,38.36,47.27422746070351,-0.1885642122467981
2009-11-16,39.59,47.2642274607035,-0.16236862153483878
2009-11-17,39.58,47.104227460703505,-0.15973571516443108
2009-11-18,39.42,46.464227460703505,-0.15160539291568043
2009-11-19,38.78,45.5442274607035,-0.14851997361333702
2009-11-20,37.86,46.7942274607035,-0.19092584588999184
2009-11-23,39.11,46.0142274607035,-0.15004549335528372
2009-11-24,38.33,46.52422746070351,-0.1761281789713699
2009-11-25,38.84,45.3742274607035,-0.1440074647301155
2009-11-27,37.69,46.6242274607035,-0.19162199455709106
2009-11-30,38.94,48.174227460703506,-0.19168397600638254
2009-12-01,40.49,49.1242274607035,-0.17576311948336232
2009-12-02,41.44,49.8342274607035,-0.16844301373634663
2009-12-03,42.15,50.2242274607035,-0.16076359695170928
2009-12-04,42.54,49.9042274607035,-0.1475672069365742
2009-12-07,42.22,49.214227460703505,-0.14211799761132582
2009-12-08,41.53,49.5542274607035,-0.16192821222097975
2009-12-09,41.87,49.034227460703505,-0.14610666531750682
2009-12-10,41.35,49.7242274607035,-0.16841342517229774
2009-12-11,42.04,50.1942274607035,-0.16245349063470205
2009-12-14,42.51,50.7942274607035,-0.163093876506194
2009-12-15,43.11,51.674227460703506,-0.1657349878566895
2009-12-16,43.99,50.674227460703506,-0.13190585817784672
2009-12-17,42.99,50.4842274607035,-0.14844690782951853
2009-12-18,42.8,50.7942274607035,-0.1573845663247495
2009-12-21,43.11,51.2942274607035,-0.1595545515715865
2009-12-22,43.61,51.5442274607035,-0.15393047585692177
