date,TPR,dcf,Deviation
2006-10-25,39.95,39.90571089083474,0.001109843883909667
2006-10-26,39.65,39.26571089083474,0.009786887858305837
2006-10-27,39.01,40.25571089083474,-0.03094494826368499
2006-10-30,40.0,39.89571089083474,0.002614043134877786
2006-10-31,39.64,39.90571089083474,-0.006658467795790268
2006-11-01,39.65,39.87571089083474,-0.005660360299347467
2006-11-02,39.62,38.86571089083474,0.019407572687500485
2006-11-03,38.61,39.60571089083474,-0.0251405887797147
2006-11-06,39.35,39.745710890834744,-0.009956065244916545
2006-11-07,39.49,39.23571089083474,0.006481062873380017
2006-11-08,38.98,38.87571089083474,0.0026826289931547453
2006-11-09,38.62,38.995710890834744,-0.00963467217937164
2006-11-10,38.74,39.50571089083474,-0.01938228356276417
2006-11-13,39.25,40.65571089083474,-0.03457597616751151
2006-11-14,40.4,42.455710890834744,-0.04842012647298599
2006-11-15,42.2,42.595710890834745,-0.009289923388035026
2006-11-16,42.34,42.29571089083474,0.0010471300335765932
2006-11-17,42.04,42.05571089083474,-0.00037357330317211446
2006-11-20,41.8,42.455710890834744,-0.015444586301257779
2006-11-21,42.2,42.91571089083474,-0.016677130029496667
2006-11-22,42.66,43.03571089083474,-0.008730212259948078
2006-11-24,42.78,42.36571089083474,0.009778877787104179
2006-11-27,42.11,42.095710890834745,0.0003394433509462669
2006-11-28,41.84,43.16571089083474,-0.030712129221905582
2006-11-29,42.91,43.46571089083474,-0.012785040884996213
2006-11-30,43.21,42.88571089083475,0.0075617053426193515
2006-12-01,42.63,43.58571089083474,-0.02192716078965473
2006-12-04,43.33,43.90571089083474,-0.01311243752017055
2006-12-05,43.65,44.01571089083474,-0.00830864442339141
2006-12-06,43.76,43.815710890834744,-0.0012714820712037556
2006-12-07,43.56,43.38571089083475,0.004017200723154923
2006-12-08,43.13,43.25571089083474,-0.002906226443763593
2006-12-11,43.0,42.705710890834744,0.006891094961924971
2006-12-12,42.45,42.67571089083474,-0.005288977878121659
2006-12-13,42.42,43.51571089083474,-0.02517966197503896
2006-12-14,43.26,43.28571089083474,-0.0005939810229659281
2006-12-15,43.03,42.28571089083474,0.01760143304878392
2006-12-18,42.03,43.30571089083474,-0.029458259998330405
2006-12-19,43.05,44.53571089083474,-0.033359990468693757
2006-12-20,44.28,44.11571089083474,0.00372404990983366
2006-12-21,43.86,43.83571089083474,0.0005540941089274831
2006-12-22,43.58,43.68571089083474,-0.002419804752608945
2006-12-26,43.43,43.565710890834744,-0.003115084961537784
2006-12-27,43.31,43.89571089083474,-0.013343237390353702
2006-12-28,43.64,43.21571089083474,0.00981793658877983
2006-12-29,42.96,44.52798479087453,-0.03521346852408791
2007-01-03,43.82,45.70798479087453,-0.04130536052973088
2007-01-04,45.0,44.70798479087453,0.0065316119814256
2007-01-05,44.0,44.717984790874524,-0.016055839596355037
2007-01-08,44.01,45.15798479087453,-0.025421523927403267
2007-01-09,44.45,45.15798479087453,-0.01567795361447566
2007-01-10,44.45,46.327984790874524,-0.04053672525044594
2007-01-11,45.62,46.52798479087453,-0.019514810171890606
2007-01-12,45.82,47.04798479087452,-0.02610068839999935
2007-01-16,46.34,46.567984790874526,-0.004895740966639361
2007-01-17,45.86,45.75798479087452,0.002229451528333648
2007-01-18,45.05,45.70798479087453,-0.01439540145742535
2007-01-19,45.0,44.687984790874516,0.00698208278098944
2007-01-22,43.98,44.61798479087452,-0.014298825773166879
2007-01-23,43.91,45.50798479087452,-0.03511438263456035
2007-01-24,44.8,44.52798479087453,0.006108859639684772
2007-01-25,43.82,44.54798479087453,-0.01634158748800807
2007-01-26,43.84,45.22798479087453,-0.03068862778857606
2007-01-29,44.52,45.52798479087453,-0.022139894737369548
2007-01-30,44.82,46.567984790874526,-0.03753619141400044
2007-01-31,45.86,47.467984790874524,-0.033875143382612105
2007-02-01,46.76,47.817984790874526,-0.022125248387222518
2007-02-02,47.11,47.26798479087452,-0.003342321268264059
2007-02-05,46.56,47.757984790874524,-0.025084492072275033
2007-02-06,47.05,48.147984790874524,-0.0228043768735805
2007-02-07,47.44,48.217984790874524,-0.016134742964657556
2007-02-08,47.51,47.567984790874526,-0.001218987752570344
2007-02-09,46.86,47.91798479087453,-0.022079075225968414
2007-02-12,47.21,48.95798479087453,-0.0357037733138138
2007-02-13,48.25,50.08798479087452,-0.03669512356203608
2007-02-14,49.38,49.997984790874526,-0.012360193985004653
2007-02-15,49.29,50.68798479087452,-0.027580200646015962
2007-02-16,49.98,51.537984790874525,-0.030229835279674933
2007-02-20,50.83,50.65798479087452,0.003395618871054218
2007-02-21,49.95,50.43798479087452,-0.009674946231452264
2007-02-22,49.73,50.677984790874525,-0.018706047503396994
2007-02-23,49.97,49.637984790874526,0.006688732641428885
2007-02-26,48.93,46.717984790874524,0.04734825825701172
2007-02-27,46.01,47.897984790874524,-0.03941678964402329
2007-02-28,47.19,48.887984790874526,-0.034732149384719135
2007-03-01,48.18,48.36798479087452,-0.003886554126397934
2007-03-02,47.66,47.37798479087453,0.005952452607899561
2007-03-05,46.67,48.537984790874525,-0.03848500919275322
2007-03-06,47.83,48.927984790874525,-0.02244083412728881
2007-03-07,48.22,49.86798479087452,-0.033046949817312266
2007-03-08,49.16,50.02798479087453,-0.017349985103394694
2007-03-09,49.32,50.70798479087453,-0.02737211499527603
2007-03-12,50.0,49.44798479087452,0.011163553205657761
2007-03-13,48.74,49.507984790874524,-0.015512341981168243
2007-03-14,48.8,49.87798479087453,-0.02161243673725477
2007-03-15,49.17,49.47798479087452,-0.006224683405685605
2007-03-16,48.77,50.05798479087453,-0.025729857009931467
2007-03-19,49.35,50.70798479087453,-0.026780492194178218
2007-03-20,50.0,50.93798479087452,-0.018414250087148365
2007-03-21,50.23,51.497984790874526,-0.02462202736716057
2007-03-22,50.79,51.66798479087453,-0.016992820494705962
2007-03-23,50.96,51.59798479087453,-0.01236452922454756
2007-03-26,50.89,51.357984790874525,-0.009112210940131704
2007-03-27,50.65,50.567984790874526,0.0016218801177196873
2007-03-28,49.86,50.507984790874524,-0.012829353488512107
2007-03-29,49.8,50.757984790874524,-0.018873578114290246
2007-03-30,50.05,50.35640419161677,-0.0060847114986772866
2007-04-02,50.19,51.13640419161677,-0.018507445069278483
2007-04-03,50.97,51.806404191616764,-0.01614480303483623
2007-04-04,51.64,51.56640419161677,0.0014272045828473967
2007-04-05,51.4,51.46640419161677,-0.0012902434638630833
2007-04-09,51.3,51.60640419161677,-0.005937328833822253
2007-04-10,51.44,51.41640419161676,0.0004589159579362345
2007-04-11,51.25,53.02640419161677,-0.03350037059268696
2007-04-12,52.86,52.156404191616765,0.013490113424964978
2007-04-13,51.99,53.13640419161677,-0.021574741630665972
2007-04-16,52.97,52.39640419161677,0.010947236117302195
2007-04-17,52.23,52.906404191616765,-0.012784920879653106
2007-04-18,52.74,51.99640419161677,0.014300908302099957
2007-04-19,51.83,53.95640419161677,-0.039409672002330254
2007-04-20,53.79,53.516404191616765,0.005112372785802677
2007-04-23,53.35,50.42640419161677,0.05797747936326725
2007-04-24,50.26,50.91640419161676,-0.01289180180804761
2007-04-25,50.75,51.446404191616764,-0.013536498858558565
2007-04-26,51.28,51.41640419161676,-0.0026529313700821566
2007-04-27,51.25,48.99640419161677,0.04599512649070725
2007-04-30,48.83,48.266404191616765,0.011676772235730937
2007-05-01,48.1,48.766404191616765,-0.013665231272707246
2007-05-02,48.6,47.91640419161676,0.014266425453161036
2007-05-03,47.75,49.306404191616764,-0.03156596424205249
2007-05-04,49.14,48.366404191616766,0.015994486696145893
2007-05-07,48.2,48.71640419161677,-0.010600211575254703
2007-05-08,48.55,49.49640419161677,-0.01912066557305725
2007-05-09,49.33,48.28640419161677,0.021612622141874427
2007-05-10,48.12,48.006404191616774,0.00236626363286474
2007-05-11,47.84,47.52640419161677,0.0065983491433283525
2007-05-14,47.36,46.266404191616765,0.023636931105646353
2007-05-15,46.1,47.626404191616764,-0.032049536754350294
2007-05-16,47.46,48.06640419161677,-0.01261596746865723
2007-05-17,47.9,48.126404191616764,-0.004704365418935708
2007-05-18,47.96,48.74640419161677,-0.01613255797341484
2007-05-21,48.58,49.39640419161676,-0.016527603678393232
2007-05-22,49.23,49.42640419161677,-0.003973669434971461
2007-05-23,49.26,48.77640419161677,0.00991454405870984
2007-05-24,48.61,48.82640419161676,-0.0044321140415642946
2007-05-25,48.66,49.27640419161677,-0.012509114691482304
2007-05-29,49.11,51.31640419161677,-0.042996079448162416
2007-05-30,51.15,51.52640419161677,-0.00730507392320634
2007-05-31,51.36,51.50640419161677,-0.0028424463698165647
2007-06-01,51.34,51.71640419161677,-0.007278235938874111
2007-06-04,51.55,50.506404191616774,0.020662643185286322
2007-06-05,50.34,49.28640419161677,0.021377007019766303
2007-06-06,49.12,48.02640419161677,0.022770720123454824
2007-06-07,47.86,49.186404191616774,-0.02696688675288128
2007-06-08,49.02,48.236404191616764,0.016244905098449003
2007-06-11,48.07,47.64640419161676,0.00889040454510881
2007-06-12,47.48,49.056404191616764,-0.03213452387295357
2007-06-13,48.89,49.03640419161677,-0.002985622498841267
2007-06-14,48.87,48.85640419161677,0.00027828098707205484
2007-06-15,48.69,48.796404191616766,-0.002180574437389504
2007-06-18,48.63,49.736404191616764,-0.022245359502753304
2007-06-19,49.57,48.186404191616774,0.02871340643890452
2007-06-20,48.02,48.196404191616764,-0.003660111051343673
2007-06-21,48.03,47.28640419161677,0.0157253616783799
2007-06-22,47.12,46.67640419161677,0.009503641423665998
2007-06-25,46.51,46.78640419161677,-0.005907788734623387
2007-06-26,46.62,47.406404191616765,-0.01658856445720125
2007-06-27,47.24,47.506404191616774,-0.005607753231379742
2007-06-28,47.34,47.556404191616764,-0.00455047422729471
2007-06-29,47.39,48.72594314122473,-0.027417491691288598
2007-07-02,47.25,49.05594314122473,-0.03681395210414551
2007-07-03,47.58,49.37594314122473,-0.03637283719498763
2007-07-05,47.9,50.84594314122473,-0.05793860747242641
2007-07-06,49.37,50.90594314122473,-0.03017217728318433
2007-07-09,49.43,50.61594314122473,-0.02343022904691916
2007-07-10,49.14,50.19594314122473,-0.021036423964659212
2007-07-11,48.72,52.175943141224735,-0.06623633293739473
2007-07-12,50.7,51.31594314122473,-0.012002958603520408
2007-07-13,49.84,50.31594314122473,-0.009459092118950574
2007-07-16,48.84,50.59594314122473,-0.034705216114333304
2007-07-17,49.12,50.44594314122473,-0.02628443554941018
2007-07-18,48.97,51.355943141224735,-0.046458948960660384
2007-07-19,49.88,50.34594314122473,-0.009254829925774088
2007-07-20,48.87,50.52594314122473,-0.03277411638999428
2007-07-23,49.05,50.47594314122473,-0.028249955374486824
2007-07-24,49.0,49.575943141224734,-0.011617391515559738
2007-07-25,48.1,48.30594314122473,-0.004263308566870183
2007-07-26,46.83,47.035943141224735,-0.004378420575226749
2007-07-27,45.56,49.34594314122473,-0.07672248011127514
2007-07-30,47.87,46.93594314122473,0.019900673050604167
2007-07-31,45.46,48.88594314122473,-0.07008033232227207
2007-08-01,47.41,49.43594314122473,-0.04098117710503024
2007-08-02,47.96,47.43594314122473,0.011047674486307946
2007-08-03,45.96,48.20594314122473,-0.04659058603303301
2007-08-06,46.73,50.02594314122473,-0.06588467771452478
2007-08-07,48.55,47.75594314122473,0.01662739350424025
2007-08-08,46.28,45.62594314122473,0.014335196463792332
2007-08-09,44.15,46.465943141224734,-0.04984173320631524
2007-08-10,44.99,47.36594314122473,-0.05016142366553744
2007-08-13,45.89,45.40594314122473,0.010660649802377575
2007-08-14,43.93,44.87594314122473,-0.021079069875987844
2007-08-15,43.4,44.895943141224734,-0.03332022977040694
2007-08-16,43.42,45.79594314122473,-0.051881083306830056
2007-08-17,44.32,46.00594314122473,-0.03664620321008061
2007-08-20,44.53,45.26594314122473,-0.016258208493053372
2007-08-21,43.79,45.145943141224734,-0.030034661962495712
2007-08-22,43.67,45.61594314122473,-0.042659276718233885
2007-08-23,44.14,46.47594314122473,-0.05026133916479303
2007-08-24,45.0,44.26594314122473,0.016582880803722055
2007-08-27,42.79,42.93594314122473,-0.003399090145631556
2007-08-28,41.46,43.355943141224735,-0.04372971740111886
2007-08-29,41.88,44.50594314122473,-0.05900207828181914
2007-08-30,43.03,46.00594314122473,-0.0646860587574406
2007-08-31,44.53,45.91594314122473,-0.030184355289445963
2007-09-04,44.44,47.285943141224735,-0.060185817436801736
2007-09-05,45.81,47.425943141224735,-0.034072978504882556
2007-09-06,45.95,46.145943141224734,-0.004246161805059878
2007-09-07,44.67,45.40594314122473,-0.01620807961054238
2007-09-10,43.93,47.355943141224735,-0.07234452349534881
2007-09-11,45.88,47.47594314122473,-0.03361582805163754
2007-09-12,46.0,48.95594314122473,-0.06037965876170803
2007-09-13,47.48,49.41594314122473,-0.0391764887637992
2007-09-14,47.94,47.995943141224735,-0.0011655806212648168
2007-09-17,46.52,49.30594314122473,-0.05650319137482229
2007-09-18,47.83,51.54594314122473,-0.0720899243427141
2007-09-19,50.07,50.20594314122473,-0.002707710137868191
2007-09-20,48.73,49.75594314122473,-0.02061950947875213
2007-09-21,48.28,49.145943141224734,-0.01761982955004804
2007-09-24,47.67,48.43594314122473,-0.0158135279618995
2007-09-25,46.96,48.465943141224734,-0.03107219304154618
2007-09-26,46.99,49.075943141224734,-0.04250439232970138
2007-09-27,47.6,48.745943141224735,-0.023508482293690625
2007-09-28,47.27,48.99783333333333,-0.035263464030722336
2007-10-01,47.07,49.127833333333335,-0.04188732117231575
2007-10-02,47.2,48.847833333333334,-0.0337340107203663
2007-10-03,46.92,47.88783333333333,-0.020210422271488504
2007-10-04,45.96,49.347833333333334,-0.06865211914065794
2007-10-05,47.42,48.57783333333333,-0.023834602201964428
2007-10-08,46.65,47.027833333333334,-0.00803424922120588
2007-10-09,45.1,47.237833333333334,-0.0452568033391314
2007-10-10,45.31,46.197833333333335,-0.019218072997651436
2007-10-11,44.27,45.89783333333333,-0.0354664526647952
2007-10-12,43.97,43.667833333333334,0.006919662451766451
2007-10-15,41.74,43.727833333333336,-0.04545922314925277
2007-10-16,41.8,45.027833333333334,-0.07168529094967191
2007-10-17,43.1,44.627833333333335,-0.03423498788125501
2007-10-18,42.7,43.20783333333333,-0.01175327004748361
2007-10-19,41.28,43.39783333333333,-0.04880043934605027
2007-10-22,41.47,38.527833333333334,0.07636470603503098
2007-10-23,36.6,38.32783333333333,-0.045080381098157485
2007-10-24,36.4,37.10783333333333,-0.019075038064739203
2007-10-25,35.18,38.08783333333333,-0.07634546464969116
2007-10-26,36.16,39.027833333333334,-0.0734817459334578
2007-10-29,37.1,37.82783333333333,-0.01924068256618794
2007-10-30,35.9,38.487833333333334,-0.0672376984934634
2007-10-31,36.56,37.06783333333333,-0.013700108359898655
2007-11-01,35.14,37.10783333333333,-0.053030132900959814
2007-11-02,35.18,35.85783333333333,-0.018903354450677923
2007-11-05,33.93,35.32783333333333,-0.03956747984356046
2007-11-06,33.4,34.99783333333333,-0.045655207227114025
2007-11-07,33.07,34.22783333333333,-0.033827245857416144
2007-11-08,32.3,34.50783333333333,-0.06398064207643672
2007-11-09,32.58,35.61783333333333,-0.08528967230834739
2007-11-12,33.69,37.86783333333333,-0.11032670648351506
2007-11-13,35.94,36.81783333333333,-0.02384261250209374
2007-11-14,34.89,36.18783333333333,-0.035863803211944933
2007-11-15,34.26,36.24783333333333,-0.05484005940584957
2007-11-16,34.32,36.347833333333334,-0.055789661923911105
2007-11-19,34.42,37.13783333333333,-0.0731823342772644
2007-11-20,35.21,36.75783333333333,-0.042108938230853155
2007-11-21,34.83,37.83783333333333,-0.07949274755866031
2007-11-23,35.91,36.697833333333335,-0.02146811573798646
2007-11-26,34.77,36.92783333333333,-0.058433792035817445
2007-11-27,35.0,39.10783333333333,-0.10503863249903045
2007-11-28,37.18,37.71783333333333,-0.014259391004255217
2007-11-29,35.79,39.06783333333333,-0.08390107803947833
2007-11-30,37.14,38.307833333333335,-0.03048549687400748
2007-12-03,36.38,37.667833333333334,-0.03418920652900126
2007-12-04,35.74,38.267833333333336,-0.06605634845627528
2007-12-05,36.34,38.597833333333334,-0.058496375012414226
2007-12-06,36.67,38.527833333333334,-0.0482205505111023
2007-12-07,36.6,39.29783333333333,-0.06865094343623679
2007-12-10,37.37,37.737833333333334,-0.009747070799860591
2007-12-11,35.81,36.97783333333333,-0.031581983801105884
2007-12-12,35.05,37.15783333333333,-0.0567264865640712
2007-12-13,35.23,36.127833333333335,-0.024851568735093532
2007-12-14,34.2,34.89783333333333,-0.01999646587419457
2007-12-17,32.97,33.057833333333335,-0.0026569597725200067
2007-12-18,31.13,32.337833333333336,-0.03735047184154794
2007-12-19,30.41,33.517833333333336,-0.09272178492046523
2007-12-20,31.59,33.39783333333333,-0.05413025795086501
2007-12-21,31.47,33.50783333333333,-0.06081662496829099
2007-12-24,31.58,32.807833333333335,-0.03742500520708991
2007-12-26,30.88,32.85783333333333,-0.06019366259694536
2007-12-27,30.93,32.39783333333333,-0.045306527699897514
2007-12-28,30.47,31.376203110704484,-0.028881860163485484
2007-12-31,30.58,31.346203110704483,-0.024443251005504818
2008-01-02,30.55,30.506203110704483,0.0014356715955958776
2008-01-03,29.71,28.886203110704482,0.02851869752969516
2008-01-04,28.09,29.08620311070448,-0.034250022490486365
2008-01-07,28.29,29.026203110704483,-0.025363396924380388
2008-01-08,28.23,28.116203110704483,0.004047377551209763
2008-01-09,27.32,29.666203110704483,-0.07908673388196075
2008-01-10,28.87,27.646203110704484,0.044266363970308475
2008-01-11,26.85,26.516203110704485,0.012588411994806536
2008-01-14,25.72,25.416203110704483,0.011952882496739425
2008-01-15,24.62,26.526203110704483,-0.07186113680684458
2008-01-16,25.73,25.726203110704482,0.0001475884054549237
2008-01-17,24.93,25.986203110704484,-0.04064476469320766
2008-01-18,25.19,28.286203110704484,-0.10945983448491792
