date,GL,dcf,Deviation
2003-05-08,17.07,17.4042173047113,-0.019203236713254968
2003-05-09,17.3,17.604217304711298,-0.017280933281247468
2003-05-12,17.5,17.554217304711297,-0.0030885629230957834
2003-05-13,17.45,17.504217304711297,-0.0030973852625050258
2003-05-14,17.4,17.434217304711296,-0.001962652186401903
2003-05-15,17.33,17.4942173047113,-0.009386947804008061
2003-05-16,17.39,17.234217304711297,0.009039151156932324
2003-05-19,17.13,16.754217304711297,0.02242914058319112
2003-05-20,16.65,16.8242173047113,-0.010355150647187394
2003-05-21,16.72,16.704217304711303,0.0009448329724639493
2003-05-22,16.6,16.684217304711296,-0.005047722837289714
2003-05-23,16.58,16.9142173047113,-0.019759548945738614
2003-05-27,16.81,17.0142173047113,-0.012002744590240533
2003-05-28,16.91,16.7642173047113,0.008696063325767778
2003-05-29,16.66,17.2642173047113,-0.034998244869543615
2003-05-30,17.16,17.434217304711296,-0.01572868457003762
2003-06-02,17.33,17.054217304711297,0.01617093827064786
2003-06-03,16.95,17.1542173047113,-0.011904787090181723
2003-06-04,17.05,17.1542173047113,-0.006075316807527931
2003-06-05,17.05,17.374217304711298,-0.0186608293786783
2003-06-06,17.27,17.0442173047113,0.013246879645584464
2003-06-09,16.94,17.0942173047113,-0.009021606661616222
2003-06-10,16.99,17.394217304711297,-0.02323860267065969
2003-06-11,17.29,17.364217304711296,-0.004274152033973966
2003-06-12,17.26,17.184217304711296,0.0044100172818419825
2003-06-13,17.08,17.554217304711297,-0.027014437412941517
2003-06-16,17.45,17.4042173047113,0.002630551807480952
2003-06-17,17.3,17.2242173047113,0.004399775847461651
2003-06-18,17.12,16.954217304711303,0.00977825707369151
2003-06-19,16.85,16.864217304711296,-0.0008430456305448253
2003-06-20,16.76,16.6642173047113,0.005747806424825086
2003-06-23,16.56,16.754217304711297,-0.011592144304866103
2003-06-24,16.65,16.5242173047113,0.007612021372584765
2003-06-25,16.42,16.684217304711296,-0.015836361987246805
2003-06-26,16.58,16.444217304711298,0.008257169847165624
2003-06-27,16.34,16.6642173047113,-0.01945589755479471
2003-06-30,16.56,16.67602873159883,-0.006957815524686217
2003-07-01,16.61,16.856028731598826,-0.014595889430208064
2003-07-02,16.79,16.80602873159883,-0.0009537489108710773
2003-07-03,16.74,17.006028731598832,-0.015643201349208935
2003-07-07,16.94,17.19602873159883,-0.0148888290194793
2003-07-08,17.13,17.04602873159883,0.004926148472664815
2003-07-09,16.98,16.90602873159883,0.004375437281903594
2003-07-10,16.84,17.106028731598826,-0.015551752880398784
2003-07-11,17.04,17.23602873159883,-0.011373195917192325
2003-07-14,17.17,17.30602873159883,-0.007860193329649046
2003-07-15,17.24,17.256028731598832,-0.0009288771969580001
2003-07-16,17.19,17.366028731598828,-0.010136383759317913
2003-07-17,17.3,17.466028731598826,-0.009505808913416791
2003-07-18,17.4,17.44602873159883,-0.0026383500971463025
2003-07-21,17.38,17.356028731598826,0.0013811493845667933
2003-07-22,17.29,17.44602873159883,-0.008943509952853979
2003-07-23,17.38,17.686028731598828,-0.017303417078140426
2003-07-24,17.62,18.19602873159883,-0.03165683787905382
2003-07-25,18.13,18.19602873159883,-0.003628744083271629
2003-07-28,18.13,18.126028731598826,0.00021909202837400166
2003-07-29,18.06,18.136028731598827,-0.004192137800618001
2003-07-30,18.07,18.126028731598826,-0.0030910649226297826
2003-07-31,18.06,17.92602873159883,0.007473560954692315
2003-08-01,17.86,17.90602873159883,-0.0025705717492569002
2003-08-04,17.84,17.886028731598827,-0.002573446139975677
2003-08-05,17.82,17.94602873159883,-0.007022652949224439
2003-08-06,17.88,17.99602873159883,-0.00644746312252209
2003-08-07,17.93,18.116028731598828,-0.010268736838242476
2003-08-08,18.05,18.006028731598832,0.0024420303364285356
2003-08-11,17.94,18.32602873159883,-0.021064505423000535
2003-08-12,18.26,18.146028731598825,0.006280782979402488
2003-08-13,18.08,18.286028731598826,-0.011267002509014135
2003-08-14,18.22,18.256028731598832,-0.001973525136738652
2003-08-15,18.19,18.376028731598826,-0.010123445838922551
2003-08-18,18.31,18.336028731598827,-0.0014195402930391454
2003-08-19,18.27,18.32602873159883,-0.0030573307735909383
2003-08-20,18.26,18.136028731598827,0.006835634759729814
2003-08-21,18.07,17.956028731598828,0.006347242483556892
2003-08-22,17.89,17.92602873159883,-0.0020098557320350485
2003-08-25,17.86,18.086028731598827,-0.012497421902461281
2003-08-26,18.02,17.90602873159883,0.006364966241791059
2003-08-27,17.84,17.966028731598826,-0.0070148352472110265
2003-08-28,17.9,18.006028731598832,-0.0058885128519629015
2003-08-29,17.94,18.656028731598827,-0.03838055472041835
2003-09-02,18.59,18.576028731598832,0.0007521127687211138
2003-09-03,18.51,18.66602873159883,-0.008358967718435695
2003-09-04,18.6,18.636028731598827,-0.0019332837546948145
2003-09-05,18.57,18.716028731598826,-0.007802335297352969
2003-09-08,18.65,18.75602873159883,-0.005653048047436604
2003-09-09,18.69,18.66602873159883,0.0012842189812229954
2003-09-10,18.6,18.646028731598825,-0.0024685541495932384
2003-09-11,18.58,18.656028731598827,-0.0040752902288392345
2003-09-12,18.59,18.69602873159883,-0.005671190022276007
2003-09-15,18.63,18.686028731598828,-0.0029984290618200182
2003-09-16,18.62,18.466028731598826,0.008338082358644971
2003-09-17,18.4,18.616028731598828,-0.011604447689326003
2003-09-18,18.55,18.586028731598827,-0.0019384846606619321
2003-09-19,18.52,18.40602873159883,0.006192061854467745
2003-09-22,18.34,18.466028731598826,-0.006824896323439966
2003-09-23,18.4,18.366028731598828,0.0018496795849352043
2003-09-24,18.3,18.216028731598826,0.004609746154797811
2003-09-25,18.15,18.146028731598825,0.0002188505518156969
2003-09-26,18.08,18.216028731598826,-0.007467529482035884
2003-09-29,18.15,18.126028731598826,0.0013224776787086334
2003-09-30,18.06,18.560736765244002,-0.02697828063494012
2003-10-01,18.47,18.560736765244002,-0.004888640272831868
2003-10-02,18.47,18.610736765244003,-0.007562127551383857
2003-10-03,18.52,18.670736765243998,-0.00807342351505902
2003-10-06,18.58,18.730736765244,-0.00804756199039125
2003-10-07,18.64,18.700736765244002,-0.0032478273988051365
2003-10-08,18.61,18.670736765243998,-0.0032530459835447
2003-10-09,18.58,18.760736765244005,-0.009633777580571268
2003-10-10,18.67,18.970736765244,-0.01585266660781315
2003-10-13,18.88,19.030736765244004,-0.007920700449143836
2003-10-14,18.94,19.110736765244003,-0.00893407550641967
2003-10-15,19.02,19.060736765244,-0.002137208322307904
2003-10-16,18.97,19.050736765244,-0.004237986500936652
2003-10-17,18.96,18.840736765244003,0.006330072769553663
2003-10-20,18.75,18.860736765244003,-0.005871285232508239
2003-10-21,18.77,18.560736765244002,0.011274511211637694
2003-10-22,18.47,19.030736765244004,-0.02946479540761049
2003-10-23,18.94,19.250736765244,-0.01614155182907151
2003-10-24,19.16,19.410736765244,-0.012917426488053607
2003-10-27,19.32,19.570736765244,-0.012811820436381738
2003-10-28,19.48,19.600736765244005,-0.006159807495506708
2003-10-29,19.51,19.400736765243998,0.0056319116164571525
2003-10-30,19.31,19.590736765244003,-0.014330076944429226
2003-10-31,19.5,19.750736765244,-0.012695058833715467
2003-11-03,19.66,19.570736765244,0.004561056429644772
2003-11-04,19.48,19.440736765244004,0.002019637178884537
2003-11-05,19.35,19.440736765244004,-0.004667352186272122
2003-11-06,19.35,19.470736765244,-0.006200934597375696
2003-11-07,19.38,19.500736765244,-0.006191395058426141
2003-11-10,19.41,19.530736765244004,-0.006181884825710249
2003-11-11,19.44,19.670736765243998,-0.011729950331686778
2003-11-12,19.58,19.780736765244004,-0.01014809345204537
2003-11-13,19.69,19.700736765244002,-0.0005449930818294257
2003-11-14,19.61,19.670736765243998,-0.0030876710907602467
2003-11-17,19.58,19.510736765244005,0.003550006111474824
2003-11-18,19.42,19.650736765243998,-0.011741888764806863
2003-11-19,19.56,19.530736765244004,0.0014983169917106576
2003-11-20,19.44,19.540736765244002,-0.005155218375551551
2003-11-21,19.45,19.490736765243998,-0.0020900577404873166
2003-11-24,19.4,19.670736765243998,-0.013763427800140171
2003-11-25,19.58,19.720736765244,-0.007136486172871437
2003-11-26,19.63,19.690736765244004,-0.0030845349246256815
2003-11-28,19.6,19.950736765244002,-0.017580140992838778
2003-12-01,19.86,19.890736765244,-0.0015452803788399416
2003-12-02,19.8,19.930736765244003,-0.006559555062308875
2003-12-03,19.84,19.890736765244,-0.0025507735506637985
2003-12-04,19.8,19.760736765244005,0.0019869317233685013
2003-12-05,19.67,19.870736765244004,-0.010102129962041073
2003-12-08,19.78,19.750736765244,0.0014816275009799096
2003-12-09,19.66,19.780736765244004,-0.006103754712319165
2003-12-10,19.69,20.040736765244002,-0.017501191166398256
2003-12-11,19.95,20.070736765244,-0.006015562191671875
2003-12-12,19.98,19.770736765244003,0.010584493498688063
2003-12-15,19.68,20.040736765244002,-0.01800017481740579
2003-12-16,19.95,19.950736765244002,-3.692922485387662e-05
2003-12-17,19.86,20.070736765244,-0.010499702512611675
2003-12-18,19.98,20.090736765244003,-0.005511831972014658
2003-12-19,20.0,19.930736765244003,0.003475196906758571
2003-12-22,19.84,19.990736765243998,-0.007540330654849603
2003-12-23,19.9,19.980736765244,-0.004040730138862636
2003-12-24,19.89,19.910736765244,-0.0010414865852778066
2003-12-26,19.82,20.130736765244002,-0.015435936044849274
2003-12-29,20.04,20.290736765244002,-0.012357203592207155
2003-12-30,20.2,20.330736765243998,-0.00643049815427732
2003-12-31,20.24,95.48129057349439,-0.7880212984299709
2004-01-02,20.25,95.5712905734944,-0.7881162859841498
2004-01-05,20.34,95.5212905734944,-0.7870631785031177
2004-01-06,20.29,95.5012905734944,-0.7875421381412062
2004-01-07,20.27,95.5012905734944,-0.7877515593948866
2004-01-08,20.27,95.48129057349439,-0.7877071007497782
2004-01-09,20.25,95.4312905734944,-0.7878054474763192
2004-01-12,20.2,95.2812905734944,-0.7879961545607015
2004-01-13,20.05,95.41129057349438,-0.7898571554845946
2004-01-14,20.18,95.31129057349439,-0.7882727232148931
2004-01-15,20.08,95.3912905734944,-0.7894986022384368
2004-01-16,20.16,95.5412905734944,-0.788991755512324
2004-01-20,20.31,95.91129057349438,-0.788241823475027
2004-01-21,20.68,96.0212905734944,-0.7846310971609823
2004-01-22,20.79,96.0312905734944,-0.7835080641336476
2004-01-23,20.8,96.1712905734944,-0.7837192380806768
2004-01-26,20.94,96.13129057349438,-0.7821729025473664
2004-01-27,20.9,95.9212905734944,-0.7821130233440039
2004-01-28,20.69,96.12129057349439,-0.7847511214575255
2004-01-29,20.89,96.31129057349439,-0.7830991582024435
2004-01-30,21.08,96.51129057349439,-0.7815799594561701
2004-02-02,21.28,96.65129057349439,-0.7798270475879624
2004-02-03,21.42,96.51129057349439,-0.7780570555764308
2004-02-04,21.28,96.5312905734944,-0.7795533461370393
2004-02-05,21.3,96.7912905734944,-0.7799388780354495
2004-02-06,21.56,96.8512905734944,-0.7773906793359717
2004-02-09,21.62,97.41129057349438,-0.7780544752798624
2004-02-10,22.18,97.59129057349439,-0.7727256205993442
2004-02-11,22.36,97.5212905734944,-0.7707167340740947
2004-02-12,22.29,97.47129057349439,-0.7713172784637226
2004-02-13,22.24,97.9612905734944,-0.772971549580447
2004-02-17,22.73,98.15129057349439,-0.7684187353300252
2004-02-18,22.92,97.94129057349438,-0.7659822546160855
2004-02-19,22.71,98.0412905734944,-0.7683629023327068
2004-02-20,22.81,98.1112905734944,-0.7675089190380876
2004-02-23,22.88,98.16129057349438,-0.7669142299747016
2004-02-24,22.93,98.19129057349438,-0.7664762336244342
2004-02-25,22.96,98.2812905734944,-0.7663848341223135
2004-02-26,23.05,98.3912905734944,-0.7657312972962524
2004-02-27,23.16,98.4312905734944,-0.764708967391752
2004-03-01,23.2,98.5212905734944,-0.7645179040494462
2004-03-02,23.29,98.8312905734944,-0.764345888181226
2004-03-03,23.6,98.7912905734944,-0.7611125448103837
2004-03-04,23.56,98.7812905734944,-0.7614932963193968
2004-03-05,23.55,98.90129057349439,-0.7618837948075127
2004-03-08,23.67,98.8912905734944,-0.7606462625502006
2004-03-09,23.66,98.5012905734944,-0.7598001014783999
2004-03-10,23.27,98.0812905734944,-0.7627478200588798
2004-03-11,22.85,98.4312905734944,-0.7678583724050748
2004-03-12,23.2,98.2712905734944,-0.7639188427809508
2004-03-15,23.04,98.6112905734944,-0.7663553547874071
2004-03-16,23.38,98.87129057349439,-0.7635309515594838
2004-03-17,23.64,98.90129057349439,-0.7609737965711083
2004-03-18,23.67,98.7112905734944,-0.7602098011029775
2004-03-19,23.48,98.63129057349438,-0.761941673241069
2004-03-22,23.4,98.6112905734944,-0.7627046572059604
2004-03-23,23.38,98.3312905734944,-0.762232348791096
2004-03-24,23.1,98.7812905734944,-0.7661500485983899
2004-03-25,23.55,98.72129057349439,-0.7614496339827741
2004-03-26,23.49,98.9212905734944,-0.7625384802016113
2004-03-29,23.69,99.0812905734944,-0.7609033969695042
2004-03-30,23.85,99.1412905734944,-0.759434239134503
2004-03-31,23.91,24.37837358000064,-0.019212667262794025
2004-04-01,24.19,24.388373580000636,-0.008133940516775962
2004-04-02,24.2,24.58837358000064,-0.015795008919033515
2004-04-05,24.4,24.558373580000637,-0.006448862726382343
2004-04-06,24.37,24.37837358000064,-0.00034348394790006953
2004-04-07,24.19,24.36837358000064,-0.007319880393947598
2004-04-08,24.18,24.40837358000064,-0.00935636203912249
2004-04-12,24.22,24.02837358000064,0.007975005855529682
2004-04-13,23.84,23.82837358000064,0.00048792335575598145
2004-04-14,23.64,23.72837358000064,-0.0037243842146486017
2004-04-15,23.54,23.888373580000636,-0.014583394672473382
2004-04-16,23.7,23.52837358000064,0.007294444701662073
2004-04-19,23.34,23.10837358000064,0.010023484309593433
2004-04-20,22.92,22.91837358000064,7.096576873943938e-05
2004-04-21,22.73,22.95837358000064,-0.009947289131995718
2004-04-22,22.77,23.00837358000064,-0.010360296835924099
2004-04-23,22.82,22.808373580000637,0.0005097434921690347
2004-04-26,22.62,23.11837358000064,-0.021557467192751534
2004-04-27,22.93,22.78837358000064,0.0062148542326712075
2004-04-28,22.6,22.808373580000637,-0.009135836857010582
2004-04-29,22.62,23.31837358000064,-0.029949497875769837
2004-04-30,23.13,23.398373580000637,-0.011469753616978995
2004-05-03,23.21,23.31837358000064,-0.004647561701884184
2004-05-04,23.13,23.308373580000637,-0.007652768194589488
2004-05-05,23.12,23.21837358000064,-0.004236885054058059
2004-05-06,23.03,22.41837358000064,0.027282372551101997
2004-05-07,22.23,22.31837358000064,-0.0039596783199215
2004-05-10,22.13,22.20837358000064,-0.003529010340100669
2004-05-11,22.02,22.82837358000064,-0.035410914280325057
2004-05-12,22.64,23.03837358000064,-0.017291740609088113
2004-05-13,22.85,23.19837358000064,-0.015017155353553524
2004-05-14,23.01,22.97837358000064,0.0013763558978294732
2004-05-17,22.79,23.21837358000064,-0.018449766885033858
2004-05-18,23.03,23.02837358000064,7.062678541802647e-05
2004-05-19,22.84,22.888373580000636,-0.002113456416269921
2004-05-20,22.7,22.98837358000064,-0.012544322850726597
2004-05-21,22.8,23.16837358000064,-0.01589984634565056
2004-05-24,22.98,23.20837358000064,-0.009840137190717857
2004-05-25,23.02,23.36837358000064,-0.01490790870866554
2004-05-26,23.18,23.85837358000064,-0.028433353921882176
2004-05-27,23.67,24.268373580000638,-0.024656517587719695
2004-05-28,24.08,24.268373580000638,-0.007762101542555633
2004-06-01,24.08,24.50837358000064,-0.017478662082668905
2004-06-02,24.32,24.19837358000064,0.005026222923505852
2004-06-03,24.01,24.27837358000064,-0.0110540180591715
2004-06-04,24.09,24.47837358000064,-0.0158659879395725
2004-06-07,24.29,24.60837358000064,-0.01293761162092344
2004-06-08,24.42,24.12837358000064,0.012086451622295824
2004-06-09,23.94,24.21837358000064,-0.011494313566560832
2004-06-10,24.03,23.91837358000064,0.004666973681383579
2004-06-14,23.73,24.00837358000064,-0.011594853731888288
2004-06-15,23.82,23.90837358000064,-0.0036963442830992843
2004-06-16,23.72,23.95837358000064,-0.009949489234094888
2004-06-17,23.77,23.75837358000064,0.000489360938795258
2004-06-18,23.57,23.74837358000064,-0.0075109808846385295
2004-06-21,23.56,23.74837358000064,-0.007932062352230984
2004-06-22,23.56,23.898373580000637,-0.014158853901413915
2004-06-23,23.71,23.888373580000636,-0.007466962093642504
2004-06-24,23.7,23.808373580000637,-0.0045519102611727424
2004-06-25,23.62,23.84837358000064,-0.009576065186774563
2004-06-28,23.66,24.00837358000064,-0.014510503130909291
2004-06-29,23.82,24.09837358000064,-0.01155155052586887
2004-06-30,23.91,23.97739646699435,-0.0028108334066679896
2004-07-01,23.93,23.887396466994346,0.0017835151296006213
2004-07-02,23.84,23.70739646699435,0.005593340170872985
2004-07-06,23.66,23.97739646699435,-0.013237319882967946
2004-07-07,23.93,23.917396466994347,0.0005269609099403105
2004-07-08,23.87,23.93739646699435,-0.0028155303809784815
2004-07-09,23.89,23.987396466994348,-0.004060318389632722
2004-07-12,23.94,23.84739646699435,0.0038831716130445226
2004-07-13,23.8,23.647396466994348,0.006453291093531099
2004-07-14,23.6,23.32739646699435,0.01168598190506831
2004-07-15,23.28,23.157396466994346,0.00529435738514028
2004-07-16,23.11,23.257396466994347,-0.006337616818095859
2004-07-19,23.21,23.20739646699435,0.00011218548402669448
2004-07-20,23.16,23.287396466994345,-0.005470618717506981
2004-07-21,23.24,23.127396466994345,0.004868837405297866
2004-07-22,23.08,22.96739646699435,0.004902755659200064
2004-07-23,22.92,22.517396466994345,0.01787966622143844
2004-07-26,22.47,22.787396466994345,-0.013928597216187777
2004-07-27,22.74,22.997396466994346,-0.011192417687965639
2004-07-28,22.95,23.277396466994347,-0.014064995089058674
2004-07-29,23.23,23.287396466994345,-0.002464700898432093
2004-07-30,23.24,23.367396466994347,-0.005451889652075326
2004-08-02,23.32,23.46739646699435,-0.0062809041131450805
2004-08-03,23.42,23.33739646699435,0.003539535060068877
2004-08-04,23.29,22.997396466994346,0.012723332983609392
2004-08-05,22.95,22.627396466994345,0.014257209550211591
2004-08-06,22.58,22.427396466994345,0.006804335636115155
2004-08-09,22.38,22.667396466994347,-0.01267884767502181
2004-08-10,22.62,22.527396466994347,0.00411070729550711
2004-08-11,22.48,22.487396466994348,-0.00032891611108487595
2004-08-12,22.44,22.517396466994345,-0.00343718542717808
2004-08-13,22.47,22.777396466994347,-0.013495680572614188
2004-08-16,22.73,22.767396466994345,-0.001642544726120021
2004-08-17,22.72,23.09739646699435,-0.01633935095384631
2004-08-18,23.05,22.93739646699435,0.004909168011621556
2004-08-19,22.89,23.007396466994347,-0.00510255330987841
2004-08-20,22.96,22.887396466994346,0.00317220585182576
2004-08-23,22.84,22.83739646699435,0.00011400305675879352
2004-08-24,22.79,22.947396466994345,-0.006859011967685791
2004-08-25,22.9,23.09739646699435,-0.008546264825839867
2004-08-26,23.05,23.117396466994347,-0.002915400403785573
2004-08-27,23.07,22.987396466994348,0.003593427081846956
2004-08-30,22.94,22.927396466994345,0.0005497149675848245
2004-08-31,22.88,22.84739646699435,0.0014270130538833747
2004-09-01,22.8,22.997396466994346,-0.008583426705611963
2004-09-02,22.95,23.08739646699435,-0.005951145993909335
2004-09-03,23.04,23.397396466994348,-0.015275052824723967
2004-09-07,23.35,23.027396466994347,0.014009553075965409
2004-09-08,22.98,22.95739646699435,0.0009845860804882367
2004-09-09,22.91,22.96739646699435,-0.0024990410679257558
2004-09-10,22.92,23.09739646699435,-0.007680366367172398
2004-09-13,23.05,23.127396466994345,-0.003346527444401226
2004-09-14,23.08,23.007396466994347,0.003155660533333604
2004-09-15,22.96,23.167396466994347,-0.008952083471693295
2004-09-16,23.12,23.197396466994345,-0.00333642903006226
2004-09-17,23.15,23.127396466994345,0.0009773487922823954
2004-09-20,23.08,23.34739646699435,-0.011452945829414585
2004-09-21,23.3,22.947396466994345,0.015365731511756131
2004-09-22,22.9,22.97739646699435,-0.0033683740934499218
2004-09-23,22.93,23.147396466994348,-0.009391832351613782
2004-09-24,23.1,23.20739646699435,-0.00462768269362257
2004-09-27,23.16,23.22739646699435,-0.0029015936887338833
2004-09-28,23.18,23.35739646699435,-0.0075948733089761244
2004-09-29,23.31,23.68739646699435,-0.015932374312230158
2004-09-30,23.64,24.23801934039243,-0.024672780889972934
2004-10-01,24.2,24.07801934039243,0.005066058710358146
2004-10-04,24.04,23.898019340392427,0.0059411057286908875
2004-10-05,23.86,24.118019340392426,-0.010698197756243588
2004-10-06,24.08,24.05801934039243,0.0009136520881694032
2004-10-07,24.02,23.948019340392428,0.0030057040870250518
2004-10-08,23.91,23.60801934039243,0.012791444095900495
2004-10-11,23.57,23.438019340392426,0.005631050034169194
2004-10-12,23.4,23.42801934039243,-0.0011959756386287212
2004-10-13,23.39,23.12801934039243,0.011327414412440673
2004-10-14,23.09,22.99801934039243,0.003999503533159476
2004-10-15,22.96,23.02801934039243,-0.002953764255057667
2004-10-18,22.99,22.33801934039243,0.02918703980297077
2004-10-19,22.3,22.438019340392426,-0.006151137419868724
2004-10-20,22.4,22.118019340392426,0.01274891097923092
2004-10-21,22.08,22.48801934039243,-0.01814385403251395
2004-10-22,22.45,22.728019340392432,-0.012232449129358836
2004-10-25,22.69,23.23801934039243,-0.023582876507889816
2004-10-26,23.2,23.99801934039243,-0.033253550181503444
2004-10-27,23.96,24.10801934039243,-0.006139838296231437
2004-10-28,24.07,24.04801934039243,0.0009140320163769644
2004-10-29,24.01,24.118019340392426,-0.004478781564434486
2004-11-01,24.08,24.07801934039243,8.226007212508435e-05
2004-11-02,24.04,24.06801934039243,-0.001164173087787268
2004-11-03,24.03,24.638019340392432,-0.024678093315545935
2004-11-04,24.6,24.658019340392432,-0.002352960292207551
2004-11-05,24.62,24.478019340392432,0.005800332846917833
2004-11-08,24.44,24.368019340392426,0.0029538986571739922
2004-11-09,24.33,24.698019340392428,-0.014900763309005582
2004-11-10,24.66,25.018019340392428,-0.01431045901441097
2004-11-11,24.98,24.79801934039243,0.007338515915710664
2004-11-12,24.76,24.908019340392432,-0.0059426379259467366
2004-11-15,24.87,24.708019340392433,0.00655579297458142
2004-11-16,24.67,24.92801934039243,-0.010350575265093198
2004-11-17,24.89,24.92801934039243,-0.001525164910748722
2004-11-18,24.89,24.408019340392432,0.019746815703720166
2004-11-19,24.37,24.74801934039243,-0.015274731088295357
2004-11-22,24.71,24.77801934039243,-0.002745148409887044
2004-11-23,24.74,24.768019340392428,-0.0011312709348031413
2004-11-24,24.73,24.728019340392432,8.00977862522867e-05
2004-11-26,24.69,24.53801934039243,0.006193680814220892
2004-11-29,24.5,24.438019340392426,0.002536239076672109
2004-11-30,24.4,24.92801934039243,-0.021181760699970686
2004-12-01,24.89,24.908019340392432,-0.0007234352979327285
2004-12-02,24.87,24.958019340392433,-0.0035266957362269924
2004-12-03,24.92,24.80801934039243,0.004513889564139673
2004-12-06,24.77,24.518019340392428,0.01027736605103513
2004-12-07,24.48,24.53801934039243,-0.002364467139241544
2004-12-08,24.5,24.78801934039243,-0.011619296259104517
2004-12-09,24.75,24.79801934039243,-0.001936418378148952
2004-12-10,24.76,25.03801934039243,-0.011103887117137723
2004-12-13,25.0,25.25801934039243,-0.01021534336937524
2004-12-14,25.22,25.598019340392426,-0.014767523040188135
2004-12-15,25.56,25.28801934039243,0.010755316814122118
2004-12-16,25.25,24.92801934039243,0.012916415669087744
2004-12-17,24.89,25.12801934039243,-0.009472268274237639
2004-12-20,25.09,25.25801934039243,-0.006652118605504964
2004-12-21,25.22,25.158019340392432,0.0024636541839386794
2004-12-22,25.12,25.24801934039243,-0.005070470624506274
2004-12-23,25.21,25.218019340392427,-0.00031800040614538005
