date,CNP,dcf,Deviation
1993-12-16,19.86,,
1993-12-17,20.07,,
1993-12-20,20.13,,
1993-12-21,20.34,,
1993-12-22,20.28,,
1993-12-23,20.23,,
1993-12-27,20.23,,
1993-12-28,20.34,,
1993-12-29,20.34,,
1993-12-30,20.13,,
1993-12-31,20.07,,
1994-01-03,19.65,,
1994-01-04,19.76,,
1994-01-05,19.49,,
1994-01-06,19.18,,
1994-01-07,19.23,,
1994-01-10,19.49,,
1994-01-11,19.34,,
1994-01-12,19.23,,
1994-01-13,18.91,,
1994-01-14,18.81,,
1994-01-17,18.55,,
1994-01-18,18.55,,
1994-01-19,18.65,,
1994-01-20,18.7,,
1994-01-21,18.7,,
1994-01-24,18.28,,
1994-01-25,18.55,,
1994-01-26,18.65,,
1994-01-27,19.13,,
1994-01-28,19.18,,
1994-01-31,19.23,,
1994-02-01,19.28,,
1994-02-02,19.44,,
1994-02-03,19.49,,
1994-02-04,19.34,,
1994-02-07,19.23,,
1994-02-08,19.02,,
1994-02-09,18.97,,
1994-02-10,18.28,,
1994-02-11,18.39,,
1994-02-14,18.39,,
1994-02-15,18.18,,
1994-02-16,17.81,,
1994-02-17,17.81,,
1994-02-18,17.54,,
1994-02-22,17.81,,
1994-02-23,17.44,,
1994-02-24,16.91,,
1994-02-25,16.81,,
1994-02-28,17.02,,
1994-03-01,16.81,,
1994-03-02,17.07,,
1994-03-03,16.86,,
1994-03-04,16.91,,
1994-03-07,17.02,,
1994-03-08,17.02,,
1994-03-09,16.75,,
1994-03-10,16.7,,
1994-03-11,16.7,,
1994-03-14,16.6,,
1994-03-15,16.44,,
1994-03-16,15.96,,
1994-03-17,15.96,,
1994-03-18,15.75,,
1994-03-21,15.65,,
1994-03-22,15.49,,
1994-03-23,15.54,,
1994-03-24,15.28,,
1994-03-25,15.23,,
1994-03-28,15.54,,
1994-03-29,15.28,,
1994-03-30,15.07,,
1994-03-31,14.96,,
1994-04-04,14.81,,
1994-04-05,15.17,,
1994-04-06,14.96,,
1994-04-07,14.96,,
1994-04-08,14.59,,
1994-04-11,14.59,,
1994-04-12,14.7,,
1994-04-13,14.91,,
1994-04-14,14.59,,
1994-04-15,14.75,,
1994-04-18,14.81,,
1994-04-19,15.12,,
1994-04-20,15.49,,
1994-04-21,15.54,,
1994-04-22,15.33,,
1994-04-25,15.49,,
1994-04-26,15.23,,
1994-04-28,14.96,,
1994-04-29,15.17,,
1994-05-02,15.02,,
1994-05-03,15.07,,
1994-05-04,15.02,,
1994-05-05,14.86,,
1994-05-06,14.49,,
1994-05-09,14.07,,
1994-05-10,13.38,,
1994-05-11,12.65,,
1994-05-12,12.96,,
1994-05-13,12.91,,
1994-05-16,12.86,,
1994-05-17,13.12,,
1994-05-18,13.28,,
1994-05-19,13.33,,
1994-05-20,13.22,,
1994-05-23,13.12,,
1994-05-24,13.22,,
1994-05-25,13.33,,
1994-05-26,13.75,,
1994-05-27,13.75,,
1994-05-31,13.59,,
1994-06-01,13.8,,
1994-06-02,13.86,,
1994-06-03,13.91,,
1994-06-06,13.91,,
1994-06-07,13.8,,
1994-06-08,13.86,,
1994-06-09,13.86,,
1994-06-10,14.01,,
1994-06-13,14.28,,
1994-06-14,14.28,,
1994-06-15,14.33,,
1994-06-16,14.12,,
1994-06-17,13.75,,
1994-06-20,13.49,,
1994-06-21,13.54,,
1994-06-22,13.75,,
1994-06-23,13.65,,
1994-06-24,13.75,,
1994-06-27,13.8,,
1994-06-28,13.75,,
1994-06-29,13.8,,
1994-06-30,13.75,,
1994-07-01,13.8,,
1994-07-05,13.91,,
1994-07-06,14.12,,
1994-07-07,14.28,,
1994-07-08,14.28,,
1994-07-11,14.33,,
1994-07-12,14.28,,
1994-07-13,14.28,,
1994-07-14,14.33,,
1994-07-15,14.49,,
1994-07-18,14.49,,
1994-07-19,14.54,,
1994-07-20,14.49,,
1994-07-21,14.38,,
1994-07-22,14.44,,
1994-07-25,14.38,,
1994-07-26,14.38,,
1994-07-27,14.44,,
1994-07-28,14.49,,
1994-07-29,14.81,,
1994-08-01,15.12,,
1994-08-02,15.12,,
1994-08-03,15.28,,
1994-08-04,15.17,,
1994-08-05,15.17,,
1994-08-08,15.12,,
1994-08-09,14.96,,
1994-08-10,14.49,,
1994-08-11,14.33,,
1994-08-12,14.54,,
1994-08-15,14.49,,
1994-08-16,14.49,,
1994-08-17,14.44,,
1994-08-18,14.33,,
1994-08-19,14.33,,
1994-08-22,14.33,,
1994-08-23,14.33,,
1994-08-24,14.23,,
1994-08-25,14.23,,
1994-08-26,14.49,,
1994-08-29,14.65,,
1994-08-30,14.91,,
1994-08-31,14.65,,
1994-09-01,14.33,,
1994-09-02,14.54,,
1994-09-06,14.49,,
1994-09-07,14.49,,
1994-09-08,14.7,,
1994-09-09,14.59,,
1994-09-12,14.59,,
1994-09-13,14.75,,
1994-09-14,14.81,,
1994-09-15,14.81,,
1994-09-16,14.75,,
1994-09-19,14.75,,
1994-09-20,14.7,,
1994-09-21,14.65,,
1994-09-22,14.7,,
1994-09-23,14.65,,
1994-09-26,14.7,,
1994-09-27,14.49,,
1994-09-28,14.54,,
1994-09-29,14.54,,
1994-09-30,14.86,,
1994-10-03,14.65,,
1994-10-04,14.65,,
1994-10-05,14.49,,
1994-10-06,14.54,,
1994-10-07,14.65,,
1994-10-10,14.7,,
1994-10-11,14.91,,
1994-10-12,14.81,,
1994-10-13,15.02,,
1994-10-14,15.02,,
1994-10-17,14.96,,
1994-10-18,14.86,,
1994-10-19,14.86,,
1994-10-20,14.75,,
1994-10-21,14.86,,
1994-10-24,14.7,,
1994-10-25,14.33,,
1994-10-26,14.28,,
1994-10-27,14.28,,
1994-10-28,14.65,,
1994-10-31,14.7,,
1994-11-01,14.49,,
1994-11-02,14.33,,
1994-11-03,14.54,,
1994-11-04,14.49,,
1994-11-07,14.65,,
1994-11-08,14.81,,
1994-11-09,14.28,,
1994-11-10,14.23,,
1994-11-11,13.91,,
1994-11-14,13.91,,
1994-11-15,13.86,,
1994-11-16,13.75,,
1994-11-17,13.8,,
1994-11-18,13.75,,
1994-11-21,13.8,,
1994-11-22,13.8,,
1994-11-23,14.12,,
1994-11-25,14.23,,
1994-11-28,14.33,,
1994-11-29,14.28,,
1994-11-30,14.33,,
1994-12-01,14.28,,
1994-12-02,14.44,,
1994-12-05,14.38,,
1994-12-06,14.49,,
1994-12-07,14.44,,
1994-12-08,14.49,,
1994-12-09,14.65,,
1994-12-12,14.86,,
1994-12-13,14.96,,
1994-12-14,15.17,,
1994-12-15,15.07,,
1994-12-16,15.12,,
1994-12-19,14.96,,
1994-12-20,15.02,,
1994-12-21,15.12,,
1994-12-22,14.96,,
1994-12-23,14.91,,
1994-12-27,15.02,,
1994-12-28,15.07,,
1994-12-29,15.12,,
1994-12-30,15.02,,
1995-01-03,15.02,,
1995-01-04,15.07,,
1995-01-05,15.07,,
1995-01-06,15.28,,
1995-01-09,15.12,,
1995-01-10,15.17,,
1995-01-11,15.17,,
1995-01-12,15.17,,
1995-01-13,15.33,,
1995-01-16,15.38,,
1995-01-17,15.65,,
1995-01-18,15.86,,
1995-01-19,15.75,,
1995-01-20,16.07,,
1995-01-23,16.18,,
1995-01-24,16.39,,
1995-01-25,16.44,,
1995-01-26,16.39,,
1995-01-27,16.7,,
1995-01-30,16.7,,
1995-01-31,16.81,,
1995-02-01,16.91,,
1995-02-02,16.97,,
1995-02-03,17.12,,
1995-02-06,16.91,,
1995-02-07,17.12,,
1995-02-08,16.97,,
1995-02-09,16.75,,
1995-02-10,16.49,,
1995-02-13,16.39,,
1995-02-14,16.49,,
1995-02-15,16.65,,
1995-02-16,16.44,,
1995-02-17,16.44,,
1995-02-21,16.65,,
1995-02-22,16.97,,
1995-02-23,16.18,,
1995-02-24,16.44,,
1995-02-27,16.23,,
1995-02-28,16.12,,
1995-03-01,15.96,,
1995-03-02,15.81,,
1995-03-03,15.86,,
1995-03-06,16.02,,
1995-03-07,15.86,,
1995-03-08,15.91,,
1995-03-09,15.86,,
1995-03-10,16.07,,
1995-03-13,16.23,,
1995-03-14,16.39,,
1995-03-15,16.23,,
1995-03-16,16.18,,
1995-03-17,16.12,,
1995-03-20,15.81,,
1995-03-21,15.86,,
1995-03-22,15.81,,
1995-03-23,15.91,,
1995-03-24,16.18,,
1995-03-27,16.18,,
1995-03-28,16.02,,
1995-03-29,16.18,,
1995-03-30,16.18,,
1995-03-31,16.07,,
1995-04-03,15.96,,
1995-04-04,16.28,,
1995-04-05,16.49,,
1995-04-06,16.54,,
1995-04-07,16.65,,
1995-04-10,16.65,,
1995-04-11,16.65,,
1995-04-12,16.65,,
1995-04-13,16.7,,
1995-04-17,16.54,,
1995-04-18,16.49,,
1995-04-19,16.6,,
1995-04-20,16.65,,
1995-04-21,16.7,,
1995-04-24,16.75,,
1995-04-25,16.65,,
1995-04-26,16.65,,
1995-04-27,16.65,,
1995-04-28,16.6,,
1995-05-01,16.65,,
1995-05-02,16.75,,
1995-05-03,16.86,,
1995-05-04,17.02,,
1995-05-05,17.12,,
1995-05-08,17.23,,
1995-05-09,17.23,,
1995-05-10,17.02,,
1995-05-11,17.02,,
1995-05-12,17.02,,
1995-05-15,17.12,,
1995-05-16,17.12,,
1995-05-17,17.18,,
1995-05-18,17.02,,
1995-05-19,17.07,,
1995-05-22,17.07,,
1995-05-23,17.28,,
1995-05-24,17.23,,
1995-05-25,17.6,,
1995-05-26,17.91,,
1995-05-30,17.97,,
1995-05-31,18.12,,
1995-06-01,18.02,,
1995-06-02,18.28,,
1995-06-05,18.44,,
1995-06-06,18.28,,
1995-06-07,18.12,,
1995-06-08,17.91,,
1995-06-09,17.65,,
1995-06-12,17.97,,
1995-06-13,18.12,,
1995-06-14,18.07,,
1995-06-15,17.91,,
1995-06-16,17.97,,
1995-06-19,18.07,,
1995-06-20,17.97,,
1995-06-21,18.12,,
1995-06-22,18.34,,
1995-06-23,18.18,,
1995-06-26,18.02,,
1995-06-27,17.91,,
1995-06-28,18.34,,
1995-06-29,18.02,,
1995-06-30,17.76,,
1995-07-03,18.02,,
1995-07-05,18.02,,
1995-07-06,18.12,,
1995-07-07,18.07,,
1995-07-10,18.12,,
1995-07-11,17.97,,
1995-07-12,18.02,,
1995-07-13,18.18,,
1995-07-14,18.18,,
1995-07-17,18.18,,
1995-07-18,18.12,,
1995-07-19,18.12,,
1995-07-20,18.12,,
1995-07-21,18.07,,
1995-07-24,18.23,,
1995-07-25,18.44,,
1995-07-26,18.34,,
1995-07-27,18.49,,
1995-07-28,18.55,,
1995-07-31,18.44,,
1995-08-01,18.44,,
1995-08-02,18.34,,
1995-08-03,18.34,,
1995-08-04,18.44,,
1995-08-07,18.39,,
1995-08-08,18.28,,
1995-08-09,18.39,,
1995-08-10,18.49,,
1995-08-11,18.49,,
1995-08-14,18.02,,
1995-08-15,17.97,,
1995-08-16,18.18,,
1995-08-17,18.18,,
1995-08-18,18.34,,
1995-08-21,18.12,,
1995-08-22,18.07,,
1995-08-23,17.86,,
1995-08-24,17.86,,
1995-08-25,18.12,,
1995-08-28,18.07,,
1995-08-29,17.86,,
1995-08-30,17.91,,
1995-08-31,17.91,,
1995-09-01,17.97,,
1995-09-05,18.07,,
1995-09-06,18.02,,
1995-09-07,18.07,,
1995-09-08,18.07,,
1995-09-11,18.12,,
1995-09-12,18.23,,
1995-09-13,18.18,,
1995-09-14,18.44,,
1995-09-15,18.12,,
1995-09-18,18.23,,
1995-09-19,18.12,,
1995-09-20,18.23,,
1995-09-21,18.07,,
1995-09-22,18.18,,
1995-09-25,18.44,,
1995-09-26,18.65,,
1995-09-27,18.76,,
1995-09-28,18.86,,
1995-09-29,18.6,,
1995-10-02,18.86,,
1995-10-03,19.18,,
1995-10-04,19.13,,
1995-10-05,19.23,,
1995-10-06,19.18,,
1995-10-09,19.23,,
1995-10-10,19.55,,
1995-10-11,19.55,,
1995-10-12,19.39,,
1995-10-13,19.23,,
1995-10-16,19.18,,
1995-10-17,19.18,,
1995-10-18,19.28,,
1995-10-19,19.39,,
1995-10-20,19.81,,
1995-10-23,19.6,,
1995-10-24,19.81,,
1995-10-25,20.07,,
1995-10-26,19.76,,
1995-10-27,19.65,,
1995-10-30,19.71,,
1995-10-31,19.55,,
1995-11-01,19.76,,
1995-11-02,19.71,,
1995-11-03,19.81,,
1995-11-06,19.65,,
1995-11-07,19.6,,
1995-11-08,19.6,,
1995-11-09,19.6,,
1995-11-10,19.65,,
1995-11-13,19.76,,
1995-11-14,19.18,,
1995-11-15,19.18,,
1995-11-16,19.34,,
1995-11-17,19.34,,
1995-11-20,19.28,,
1995-11-21,19.39,,
1995-11-22,19.39,,
1995-11-24,19.34,,
1995-11-27,19.44,,
1995-11-28,19.44,,
1995-11-29,19.44,,
1995-11-30,19.28,,
1995-12-01,19.49,,
1995-12-04,19.76,,
1995-12-05,19.92,,
1995-12-06,20.07,,
1995-12-07,19.92,,
1995-12-08,19.81,,
1995-12-11,20.02,,
1995-12-12,20.13,,
1995-12-13,19.81,,
1995-12-14,20.02,,
1995-12-15,20.13,,
1995-12-18,20.44,,
1995-12-19,20.44,,
1995-12-20,20.13,,
1995-12-21,20.34,,
1995-12-22,20.55,,
1995-12-26,20.34,,
1995-12-27,20.34,,
1995-12-28,20.55,,
1995-12-29,20.44,,
1996-01-02,20.76,,
1996-01-03,20.76,,
1996-01-04,20.76,,
1996-01-05,21.29,,
1996-01-08,21.5,,
1996-01-09,21.39,,
1996-01-10,21.08,,
1996-01-11,21.08,,
1996-01-12,20.65,,
1996-01-15,20.86,,
1996-01-16,21.39,,
1996-01-17,21.39,,
1996-01-18,21.08,,
1996-01-19,21.18,,
1996-01-22,20.65,,
1996-01-23,20.44,,
1996-01-24,20.34,,
1996-01-25,20.23,,
1996-01-26,20.23,,
1996-01-29,20.13,,
1996-01-30,20.23,,
1996-01-31,20.23,,
1996-02-01,20.55,,
1996-02-02,20.23,,
1996-02-05,20.13,,
1996-02-06,20.34,,
1996-02-07,20.65,,
1996-02-08,20.86,,
1996-02-09,20.76,,
1996-02-12,20.76,,
1996-02-13,20.34,,
1996-02-14,19.71,,
1996-02-15,19.39,,
1996-02-16,19.18,,
1996-02-20,18.65,,
1996-02-21,19.18,,
1996-02-22,19.49,,
1996-02-23,19.39,,
1996-02-26,18.97,,
1996-02-27,19.07,,
1996-02-28,19.18,,
1996-02-29,19.07,,
1996-03-01,19.39,,
1996-03-04,19.81,,
1996-03-05,19.81,,
1996-03-06,19.49,,
1996-03-07,19.39,,
1996-03-08,18.86,,
1996-03-11,18.76,,
1996-03-12,18.86,,
1996-03-13,18.55,,
1996-03-14,18.65,,
1996-03-15,18.44,,
1996-03-18,19.28,,
1996-03-19,18.97,,
1996-03-20,18.86,,
1996-03-21,18.86,,
1996-03-22,19.07,,
1996-03-25,19.07,,
1996-03-26,19.07,,
1996-03-27,19.07,,
1996-03-28,18.68,,
1996-03-29,18.23,,
1996-04-01,18.65,,
1996-04-02,18.86,,
1996-04-03,18.76,,
1996-04-04,18.86,,
1996-04-08,18.34,,
1996-04-09,18.55,,
1996-04-10,18.34,,
1996-04-11,18.12,,
1996-04-12,18.12,,
1996-04-15,18.02,,
1996-04-16,17.7,,
1996-04-17,17.7,,
1996-04-18,17.81,,
1996-04-19,17.28,,
1996-04-22,18.02,,
1996-04-23,17.91,,
1996-04-24,17.91,,
1996-04-25,17.7,,
1996-04-26,17.6,,
1996-04-29,17.81,,
1996-04-30,18.02,,
1996-05-01,18.55,,
1996-05-02,18.12,,
1996-05-03,18.02,,
1996-05-06,18.65,,
1996-05-07,18.65,,
1996-05-08,19.49,,
1996-05-09,19.18,,
1996-05-10,19.39,,
1996-05-13,19.81,,
1996-05-14,19.6,,
1996-05-15,19.49,,
1996-05-16,19.18,,
1996-05-17,19.18,,
1996-05-20,19.07,,
1996-05-21,19.39,,
1996-05-22,19.71,,
1996-05-23,19.39,,
1996-05-24,19.28,,
1996-05-28,19.07,,
1996-05-29,18.86,,
1996-05-30,18.76,,
1996-05-31,18.44,,
1996-06-03,18.23,,
1996-06-04,18.55,,
1996-06-05,18.97,,
1996-06-06,19.39,,
1996-06-07,19.28,,
1996-06-10,19.28,,
1996-06-11,19.71,,
1996-06-12,19.49,,
1996-06-13,19.49,,
1996-06-14,19.49,,
1996-06-17,19.39,,
1996-06-18,19.18,,
1996-06-19,18.97,,
1996-06-20,18.97,,
1996-06-21,19.28,,
1996-06-24,19.49,,
1996-06-25,19.49,,
1996-06-26,19.6,,
1996-06-27,20.23,,
1996-06-28,20.76,,
1996-07-01,20.86,,
1996-07-02,20.34,,
1996-07-03,20.34,,
1996-07-05,19.6,,
1996-07-08,19.6,,
1996-07-09,19.81,,
1996-07-10,19.81,,
1996-07-11,19.81,,
1996-07-12,20.02,,
1996-07-15,20.02,,
1996-07-16,19.81,,
1996-07-17,19.49,,
1996-07-18,19.28,,
1996-07-19,19.18,,
1996-07-22,19.18,,
1996-07-23,19.07,,
1996-07-24,19.07,,
1996-07-25,19.07,,
1996-07-26,19.07,,
1996-07-29,19.07,,
1996-07-30,18.97,,
1996-07-31,19.07,,
1996-08-01,19.6,,
1996-08-02,20.02,,
1996-08-05,20.02,,
1996-08-06,19.81,,
1996-08-07,20.02,,
1996-08-08,19.71,,
1996-08-09,19.92,,
1996-08-12,19.28,,
1996-08-13,19.18,,
1996-08-14,18.76,,
1996-08-15,18.55,,
1996-08-16,18.86,,
1996-08-19,18.86,,
1996-08-20,18.55,,
1996-08-21,18.44,,
1996-08-22,18.65,,
1996-08-23,18.44,,
1996-08-26,18.55,,
1996-08-27,18.65,,
1996-08-28,18.44,,
1996-08-29,18.55,,
1996-08-30,18.34,,
1996-09-03,18.12,,
1996-09-04,17.81,,
1996-09-05,18.02,,
1996-09-06,18.02,,
1996-09-09,18.02,,
1996-09-10,18.12,,
1996-09-11,18.55,,
1996-09-12,18.65,,
1996-09-13,18.76,,
1996-09-16,18.97,,
1996-09-17,18.76,,
1996-09-18,19.18,,
1996-09-19,18.97,,
1996-09-20,18.97,,
1996-09-23,19.07,,
1996-09-24,19.18,,
1996-09-25,19.18,,
1996-09-26,19.07,,
1996-09-27,18.97,,
1996-09-30,18.65,,
1996-10-01,18.86,,
1996-10-02,18.86,,
1996-10-03,18.86,,
1996-10-04,19.07,,
1996-10-07,19.18,,
1996-10-08,19.18,,
1996-10-09,19.28,,
1996-10-10,19.28,,
1996-10-11,19.28,,
1996-10-14,19.39,,
1996-10-15,19.49,,
1996-10-16,19.6,,
1996-10-17,19.6,,
1996-10-18,19.6,,
1996-10-21,19.49,,
1996-10-22,19.39,,
1996-10-23,19.49,,
1996-10-24,19.39,,
1996-10-25,19.49,,
1996-10-28,19.18,,
1996-10-29,19.49,,
1996-10-30,19.6,,
1996-10-31,19.28,,
1996-11-01,19.39,,
1996-11-04,19.49,,
1996-11-05,19.71,,
1996-11-06,20.23,,
1996-11-07,20.13,,
1996-11-08,20.23,,
1996-11-11,20.23,,
1996-11-12,20.13,,
1996-11-13,19.39,,
1996-11-14,19.81,,
1996-11-15,19.49,,
1996-11-18,19.39,,
1996-11-19,19.28,,
1996-11-20,19.07,,
1996-11-21,19.18,,
1996-11-22,18.86,,
1996-11-25,18.65,,
1996-11-26,18.76,,
1996-11-27,18.65,,
1996-11-29,18.55,,
1996-12-02,18.55,,
1996-12-03,18.34,,
1996-12-04,18.34,,
1996-12-05,18.23,,
1996-12-06,17.91,,
1996-12-09,18.12,,
1996-12-10,18.02,,
1996-12-11,18.34,,
1996-12-12,18.23,,
1996-12-13,17.91,,
1996-12-16,17.91,,
1996-12-17,18.23,,
1996-12-18,18.65,,
1996-12-19,18.86,,
1996-12-20,19.07,,
1996-12-23,19.07,,
1996-12-24,19.07,,
1996-12-26,19.39,,
1996-12-27,19.28,,
1996-12-30,19.18,,
1996-12-31,19.07,,
1997-01-02,18.86,,
1997-01-03,18.86,,
1997-01-06,18.76,,
1997-01-07,18.86,,
1997-01-08,19.07,,
1997-01-09,19.18,,
1997-01-10,19.07,,
1997-01-13,19.39,,
1997-01-14,19.39,,
1997-01-15,19.49,,
1997-01-16,19.49,,
1997-01-17,19.39,,
1997-01-20,19.39,,
1997-01-21,19.28,,
1997-01-22,19.6,,
1997-01-23,19.39,,
1997-01-24,19.18,,
1997-01-27,19.07,,
1997-01-28,18.86,,
1997-01-29,18.86,,
1997-01-30,19.18,,
1997-01-31,19.07,,
1997-02-03,19.07,,
1997-02-04,19.07,,
1997-02-05,18.65,,
1997-02-06,19.18,,
1997-02-07,19.49,,
1997-02-10,19.28,,
1997-02-11,19.28,,
1997-02-12,19.18,,
1997-02-13,19.28,,
1997-02-14,19.07,,
1997-02-18,19.18,,
1997-02-19,19.18,,
1997-02-20,19.07,,
1997-02-21,19.07,,
1997-02-24,19.71,,
1997-02-25,19.81,,
1997-02-26,19.71,,
1997-02-27,19.49,,
1997-02-28,19.6,,
1997-03-03,19.71,,
1997-03-04,19.71,,
1997-03-05,19.71,,
1997-03-06,18.97,,
1997-03-07,18.97,,
1997-03-10,18.97,,
1997-03-11,18.76,,
1997-03-12,18.23,,
1997-03-13,18.02,,
1997-03-14,18.02,,
1997-03-17,18.23,,
1997-03-18,17.81,,
1997-03-19,17.81,,
1997-03-20,17.6,,
1997-03-21,17.49,,
1997-03-24,17.91,,
1997-03-25,18.12,,
1997-03-26,18.02,,
1997-03-27,17.7,,
1997-03-31,17.6,,
1997-04-01,17.39,,
1997-04-02,17.18,,
1997-04-03,17.18,,
1997-04-04,17.39,,
1997-04-07,17.28,,
1997-04-08,16.97,,
1997-04-09,17.18,,
1997-04-10,17.49,,
1997-04-11,16.97,,
1997-04-14,16.86,,
1997-04-15,16.75,,
1997-04-16,16.54,,
1997-04-17,15.91,,
1997-04-18,16.33,,
1997-04-21,16.23,,
1997-04-22,16.33,,
1997-04-23,16.33,,
1997-04-24,16.44,,
1997-04-25,16.23,,
1997-04-28,16.44,,
1997-04-29,16.75,,
1997-04-30,16.86,,
1997-05-01,16.86,,
1997-05-02,17.18,,
1997-05-05,17.81,,
1997-05-06,19.71,,
1997-05-07,19.07,,
1997-05-08,19.07,,
1997-05-09,18.76,,
1997-05-12,18.86,,
1997-05-13,19.07,,
1997-05-14,18.86,,
1997-05-15,19.07,,
1997-05-16,19.28,,
1997-05-19,18.34,,
1997-05-20,17.91,,
1997-05-21,17.39,,
1997-05-22,17.6,,
1997-05-23,17.49,,
1997-05-27,17.49,,
1997-05-28,17.39,,
1997-05-29,17.49,,
1997-05-30,17.49,,
1997-06-02,17.49,,
1997-06-03,17.28,,
1997-06-04,17.18,,
1997-06-05,17.28,,
1997-06-06,17.39,,
1997-06-09,17.6,,
1997-06-10,17.7,,
1997-06-11,17.81,,
1997-06-12,18.23,,
1997-06-13,18.12,,
1997-06-16,18.02,,
1997-06-17,18.18,,
1997-06-18,18.34,,
1997-06-19,18.55,,
1997-06-20,18.55,,
1997-06-23,18.12,,
1997-06-24,18.18,,
1997-06-25,17.97,,
1997-06-26,18.02,,
1997-06-27,18.07,,
1997-06-30,18.07,,
1997-07-01,18.02,,
1997-07-02,17.97,,
1997-07-03,18.23,,
1997-07-07,18.07,,
1997-07-08,18.18,,
1997-07-09,18.23,,
1997-07-10,18.39,,
1997-07-11,18.28,,
1997-07-14,18.28,,
1997-07-15,18.18,,
1997-07-16,18.18,,
1997-07-17,17.86,,
1997-07-18,17.86,,
1997-07-21,17.44,,
1997-07-22,17.7,,
1997-07-23,17.7,,
1997-07-24,17.76,,
1997-07-25,17.7,,
1997-07-28,17.7,,
1997-07-29,18.12,,
1997-07-30,18.07,,
1997-07-31,17.65,,
1997-08-01,17.44,,
1997-08-04,17.65,,
1997-08-05,18.02,,
1997-08-06,18.44,,
1997-08-07,18.39,,
1997-08-08,18.23,,
1997-08-11,18.55,,
1997-08-12,18.39,,
1997-08-13,17.7,,
1997-08-14,17.6,,
1997-08-15,17.39,,
1997-08-18,17.65,,
1997-08-19,17.33,,
1997-08-20,17.44,,
1997-08-21,17.33,,
1997-08-22,17.49,,
1997-08-25,17.23,,
1997-08-26,17.18,,
1997-08-27,17.39,,
1997-08-28,17.07,,
1997-08-29,17.07,,
1997-09-02,17.39,,
1997-09-03,17.44,,
1997-09-04,17.28,,
1997-09-05,17.39,,
1997-09-08,17.49,,
1997-09-09,17.49,,
1997-09-10,17.65,,
1997-09-11,17.28,,
1997-09-12,17.7,,
1997-09-15,17.6,,
1997-09-16,17.91,,
1997-09-17,17.86,,
1997-09-18,17.91,,
1997-09-19,17.97,,
1997-09-22,18.18,,
1997-09-23,18.07,,
1997-09-24,18.07,,
1997-09-25,18.12,,
1997-09-26,18.02,,
1997-09-29,18.07,,
1997-09-30,18.34,,
1997-10-01,18.34,,
1997-10-02,18.81,,
1997-10-03,18.6,,
1997-10-06,18.7,,
1997-10-07,18.81,,
1997-10-08,18.34,,
1997-10-09,18.44,,
1997-10-10,18.28,,
1997-10-13,18.6,,
1997-10-14,18.6,,
1997-10-15,18.7,,
1997-10-16,18.86,,
1997-10-17,18.86,,
1997-10-20,19.28,,
1997-10-21,19.28,,
1997-10-22,19.18,,
1997-10-23,18.86,,
1997-10-24,18.86,,
1997-10-27,18.28,,
1997-10-28,18.55,,
1997-10-29,18.34,,
1997-10-30,18.12,,
1997-10-31,18.34,,
1997-11-03,18.44,,
1997-11-04,18.44,,
1997-11-05,18.97,,
1997-11-06,19.02,,
1997-11-07,18.91,,
1997-11-10,18.65,,
1997-11-11,18.81,,
1997-11-12,18.76,,
1997-11-13,18.76,,
1997-11-14,18.76,,
1997-11-17,19.13,,
1997-11-18,18.86,,
1997-11-19,19.18,,
1997-11-20,19.6,,
1997-11-21,19.76,,
1997-11-24,19.76,,
1997-11-25,20.28,,
1997-11-26,19.92,,
1997-11-28,19.97,,
1997-12-01,20.23,,
1997-12-02,19.92,,
1997-12-03,19.71,,
1997-12-04,19.81,,
1997-12-05,19.81,,
1997-12-08,19.71,,
1997-12-09,19.97,,
1997-12-10,20.44,,
1997-12-11,20.5,,
1997-12-12,20.65,,
1997-12-15,20.81,,
1997-12-16,20.92,,
1997-12-17,21.29,,
1997-12-18,20.97,,
1997-12-19,20.86,,
1997-12-22,21.39,,
1997-12-23,21.92,,
1997-12-24,21.6,,
1997-12-26,21.71,,
1997-12-29,21.87,,
1997-12-30,22.44,,
1997-12-31,22.55,,
1998-01-02,21.92,,
1998-01-05,21.55,,
1998-01-06,21.81,,
1998-01-07,21.44,,
1998-01-08,21.87,,
1998-01-09,21.81,,
1998-01-12,22.18,,
1998-01-13,21.92,,
1998-01-14,21.97,,
1998-01-15,21.6,,
1998-01-16,21.5,,
1998-01-20,21.65,,
1998-01-21,21.71,,
1998-01-22,21.76,,
1998-01-23,21.76,,
1998-01-26,21.87,,
1998-01-27,21.87,,
1998-01-28,21.87,,
1998-01-29,21.87,,
1998-01-30,22.02,,
1998-02-02,22.02,,
1998-02-03,21.97,,
1998-02-04,22.02,,
1998-02-05,22.29,,
1998-02-06,22.55,,
1998-02-09,22.44,,
1998-02-10,22.66,,
1998-02-11,21.92,,
1998-02-12,21.97,,
1998-02-13,21.92,,
1998-02-17,22.02,,
1998-02-18,22.02,,
1998-02-19,21.81,,
1998-02-20,21.87,,
1998-02-23,21.87,,
1998-02-24,21.87,,
1998-02-25,21.97,,
1998-02-26,21.87,,
1998-02-27,21.81,,
1998-03-02,21.71,,
1998-03-03,21.87,,
1998-03-04,21.87,,
1998-03-05,22.02,,
1998-03-06,22.34,,
1998-03-09,22.44,,
1998-03-10,22.76,,
1998-03-11,22.66,,
1998-03-12,22.34,,
1998-03-13,22.29,,
1998-03-16,22.55,,
1998-03-17,22.66,,
1998-03-18,22.81,,
1998-03-19,22.81,,
