date,NOV,dcf,Deviation
2007-06-06,43.61,50.05316384180791,-0.12872640503148625
2007-06-07,43.33,50.16316384180791,-0.13621875732074318
2007-06-08,43.44,50.72316384180791,-0.1435865448875029
2007-06-11,44.0,50.58316384180791,-0.13014535552572148
2007-06-12,43.86,52.63316384180791,-0.16668509360706818
2007-06-13,45.91,54.36316384180791,-0.15549433190470463
2007-06-14,47.64,54.993163841807906,-0.13371050741797386
2007-06-15,48.27,54.813163841807906,-0.11937212492772042
2007-06-18,48.09,55.25316384180791,-0.12964260041861753
2007-06-19,48.53,53.243163841807906,-0.08852148335533372
2007-06-20,46.52,55.11316384180791,-0.15591853638584396
2007-06-21,48.39,55.83316384180791,-0.1333108018541923
2007-06-22,49.11,54.29316384180791,-0.09546623322431369
2007-06-25,47.57,52.67316384180791,-0.09688356403147014
2007-06-26,45.95,54.11316384180791,-0.15085356800928784
2007-06-27,47.39,53.12316384180791,-0.10792210830816351
2007-06-28,46.4,53.72316384180791,-0.13631296666316128
2007-06-29,47.0,54.96050847457627,-0.14484051722808677
2007-07-02,49.13,55.04050847457627,-0.10738469971269227
2007-07-03,49.21,54.62050847457627,-0.09905635494211207
2007-07-05,48.79,55.47050847457627,-0.12043351788704337
2007-07-06,49.64,55.34050847457627,-0.1030078803340796
2007-07-09,49.51,54.94050847457627,-0.09884343311255006
2007-07-10,49.11,55.26050847457627,-0.11130025119848364
2007-07-11,49.43,55.75050847457627,-0.113371315303045
2007-07-12,49.92,56.26050847457627,-0.11269909651530252
2007-07-13,50.43,56.66050847457627,-0.10996209957014269
2007-07-16,50.83,56.57050847457627,-0.10147528507996628
2007-07-17,50.74,57.91050847457627,-0.12382050621648821
2007-07-18,52.08,58.67050847457627,-0.11233085660800335
2007-07-19,52.84,58.90050847457627,-0.10289399245495845
2007-07-20,53.07,58.62050847457627,-0.09468543721321565
2007-07-23,52.79,56.47050847457627,-0.06517576296011718
2007-07-24,50.64,61.69050847457627,-0.17912817948534787
2007-07-25,55.86,61.35050847457627,-0.0894940989258719
2007-07-26,55.52,59.05050847457627,-0.05978794367361462
2007-07-27,53.22,59.92050847457627,-0.11182329130967306
2007-07-30,54.09,59.98050847457627,-0.09820704466140118
2007-07-31,54.15,58.48050847457627,-0.07405045864912252
2007-08-01,52.65,57.41050847457627,-0.0829205070825042
2007-08-02,51.58,55.33050847457627,-0.06778373410935823
2007-08-03,49.5,55.60050847457627,-0.10972037202439922
2007-08-06,49.77,58.75050847457627,-0.15285839574414062
2007-08-07,52.92,57.28050847457627,-0.07612551966977854
2007-08-08,51.45,55.85050847457627,-0.07879083995411473
2007-08-09,50.02,58.28050847457627,-0.14173706940425468
2007-08-10,52.45,58.50050847457627,-0.10342659632105178
2007-08-13,52.67,57.96050847457627,-0.09127781335625951
2007-08-14,52.13,55.35050847457627,-0.05818390044339916
2007-08-15,49.52,52.32050847457627,-0.053526017927312375
2007-08-16,46.49,54.82050847457627,-0.15195970826209415
2007-08-17,48.99,56.08050847457627,-0.1264344540989799
2007-08-20,50.25,56.03050847457627,-0.10316716074777665
2007-08-21,50.2,56.990508474576274,-0.11915156850382458
2007-08-22,51.16,58.490508474576274,-0.12532817145473418
2007-08-23,52.66,60.380508474576274,-0.12786425072632612
2007-08-24,54.55,59.97050847457627,-0.09038623504208287
2007-08-27,54.14,58.84050847457627,-0.07988558556742009
2007-08-28,53.01,61.18050847457627,-0.1335475738645021
2007-08-29,55.35,61.44050847457627,-0.09912854932013604
2007-08-30,55.61,63.54050847457627,-0.1248102771753773
2007-08-31,57.71,65.53050847457627,-0.11934148927915567
2007-09-04,59.7,65.08050847457628,-0.08267465329774082
2007-09-05,59.25,66.30050847457628,-0.10634169536241
2007-09-06,60.47,64.39050847457627,-0.06088643446765496
2007-09-07,58.56,64.73050847457627,-0.09532612395590578
2007-09-10,58.9,67.57050847457627,-0.12831794033100397
2007-09-11,61.74,67.21050847457627,-0.08139364808771832
2007-09-12,61.38,66.01050847457627,-0.07014805038745753
2007-09-13,60.18,66.07050847457627,-0.08915488332957089
2007-09-14,60.24,65.54050847457627,-0.08087377711804578
2007-09-17,59.71,66.93050847457627,-0.10788067563118842
2007-09-18,61.1,67.25050847457626,-0.09145668358628745
2007-09-19,61.42,69.03050847457627,-0.11024847770575519
2007-09-20,63.2,71.03050847457627,-0.11024148134007816
2007-09-21,65.2,70.16050847457628,-0.0707022879740643
2007-09-24,64.33,69.94050847457628,-0.0802182969060874
2007-09-25,64.11,71.98050847457628,-0.10934221835007141
2007-09-26,66.15,72.25050847457626,-0.08443550922168142
2007-09-27,66.42,70.98050847457628,-0.06425015222608277
2007-09-28,65.15,70.38774011299435,-0.07441267619312875
2007-10-01,66.19,70.46774011299435,-0.06070494251887515
2007-10-02,66.27,70.19774011299435,-0.05595251509054333
2007-10-03,66.0,71.52774011299435,-0.07728106751677077
2007-10-04,67.33,73.39774011299436,-0.08266930430900454
2007-10-05,69.2,71.18774011299435,-0.027922506176474515
2007-10-08,66.99,72.49774011299435,-0.07597119723194179
2007-10-09,68.3,74.02774011299435,-0.07737288892314764
2007-10-10,69.83,73.64774011299436,-0.05183784467978203
2007-10-11,69.45,74.89774011299436,-0.07273570744291658
2007-10-12,70.7,75.68774011299435,-0.06589891712380547
2007-10-15,71.49,74.54774011299433,-0.041017207340687034
2007-10-16,70.35,72.77774011299435,-0.033358278358534665
2007-10-17,68.58,73.47774011299435,-0.06665610708035652
2007-10-18,69.28,67.14774011299436,0.03175475277972928
2007-10-19,62.95,66.89774011299436,-0.05901156162116061
2007-10-22,62.7,71.61774011299435,-0.12451859132841181
2007-10-23,67.42,70.44774011299435,-0.04297852717685513
2007-10-24,66.25,71.15774011299433,-0.0689698703921896
2007-10-25,66.96,69.56774011299434,-0.03748490476704813
2007-10-26,65.37,71.35774011299435,-0.08391157151996143
2007-10-29,67.16,67.39774011299436,-0.0035274196522877554
2007-10-30,63.2,70.23774011299436,-0.10019884041930238
2007-10-31,66.04,67.63774011299435,-0.023622020935725963
2007-11-01,63.44,70.91774011299435,-0.10544244784280987
2007-11-02,66.72,70.20774011299434,-0.04967743025742
2007-11-05,66.01,75.31774011299434,-0.12357965200536469
2007-11-06,71.12,71.87774011299436,-0.010542069238726248
2007-11-07,67.68,69.60774011299435,-0.027694335570513262
2007-11-08,65.41,68.33774011299435,-0.04284221439212699
2007-11-09,64.14,61.96774011299435,0.035054689473017264
2007-11-12,57.77,62.71774011299435,-0.07888900499412665
2007-11-13,58.52,63.59774011299435,-0.0798415180157771
2007-11-14,59.4,61.087740112994354,-0.027628131436398418
2007-11-15,56.89,62.30774011299435,-0.08695131781652399
2007-11-16,58.11,63.12774011299435,-0.07948550199980131
2007-11-19,58.93,65.44774011299435,-0.0995869391630878
2007-11-20,61.25,63.85774011299435,-0.04083671154632207
2007-11-21,59.66,65.56774011299434,-0.09010132273604987
2007-11-23,61.37,64.52774011299435,-0.04893616462415762
2007-11-26,60.33,62.45774011299435,-0.034066876405470126
2007-11-27,58.26,64.03774011299436,-0.09022398514999996
2007-11-28,59.84,66.90774011299435,-0.10563411798184019
2007-11-29,62.71,65.64774011299436,-0.04475005701548673
2007-11-30,61.45,67.97774011299435,-0.09602761289421757
2007-12-03,63.78,68.27774011299435,-0.0658741795723019
2007-12-04,64.08,68.91774011299435,-0.07019586111010923
2007-12-05,64.72,70.47774011299435,-0.08169586742939239
2007-12-06,66.28,70.48774011299436,-0.05969463776607398
2007-12-07,66.29,70.84774011299436,-0.0643314819318902
2007-12-10,66.65,69.46774011299435,-0.04056185084488262
2007-12-11,65.27,71.85774011299435,-0.09167752983374244
2007-12-12,67.66,73.31774011299434,-0.07716741001938776
2007-12-13,69.12,73.96774011299435,-0.06553857270194896
2007-12-14,69.77,67.93774011299435,0.026969691425682285
2007-12-17,63.74,67.04774011299435,-0.0493341029454516
2007-12-18,62.85,66.67774011299436,-0.057406566366942524
2007-12-19,62.48,67.61774011299435,-0.07598213286053046
2007-12-20,63.42,69.82774011299435,-0.09176496479229346
2007-12-21,65.63,70.93774011299435,-0.07482251484949809
2007-12-24,66.74,71.79774011299433,-0.07044428007113501
2007-12-26,67.6,70.69774011299435,-0.043816677987773334
2007-12-27,66.5,71.25774011299436,-0.06676804660728708
2007-12-28,67.06,70.43774011299435,-0.047953555971214645
2007-12-31,66.24,73.13591549295775,-0.09428904316678388
2008-01-02,67.95,74.44591549295775,-0.08725684209729723
2008-01-03,69.26,72.19591549295775,-0.04066595004594309
2008-01-04,67.01,70.04591549295775,-0.043341791903097726
2008-01-07,64.86,69.34591549295774,-0.06468896489531961
2008-01-08,64.16,70.86591549295775,-0.09462822072233235
2008-01-09,65.68,70.24591549295775,-0.06499901753598014
2008-01-10,65.06,68.15591549295775,-0.045424017424835705
2008-01-11,62.97,70.64591549295774,-0.10865335156882361
2008-01-14,65.46,66.79591549295775,-0.019999957828238712
2008-01-15,61.61,63.02591549295774,-0.022465607708878954
2008-01-16,57.84,59.31591549295775,-0.024882284639659247
2008-01-17,54.13,58.88591549295775,-0.08076490707742356
2008-01-18,53.7,57.595915492957744,-0.06764221836935802
2008-01-22,52.41,57.805915492957745,-0.09334538596858843
2008-01-23,52.62,63.595915492957744,-0.17258837156252838
2008-01-24,58.41,62.50591549295775,-0.06552844575837335
2008-01-25,57.32,63.875915492957745,-0.10263517074257089
2008-01-28,58.69,62.99591549295775,-0.0683522964824459
2008-01-29,57.81,62.71591549295775,-0.07822441009425463
2008-01-30,57.53,59.46591549295775,-0.032555043959375474
2008-01-31,54.28,61.71591549295775,-0.12048618956006962
2008-02-01,56.53,63.18591549295775,-0.1053385939102135
2008-02-04,58.0,61.095915492957744,-0.05067303547181634
2008-02-05,55.91,57.345915492957744,-0.025039542583186747
2008-02-06,52.16,58.11591549295775,-0.102483380713145
2008-02-07,52.93,56.82591549295775,-0.06855878095691315
2008-02-08,51.64,59.375915492957745,-0.13028709416489348
2008-02-11,54.19,60.02591549295774,-0.0972232650686089
2008-02-12,54.84,62.805915492957745,-0.1268338408959414
2008-02-13,57.62,61.95591549295774,-0.06998388222429852
2008-02-14,56.77,61.125915492957745,-0.07126135384360144
2008-02-15,55.94,63.03591549295775,-0.11256940487761291
2008-02-19,57.85,64.44591549295775,-0.1023480765616327
2008-02-20,59.26,62.70591549295774,-0.054953595141191136
2008-02-21,57.52,63.665915492957744,-0.096533843036272
2008-02-22,58.48,64.77591549295775,-0.0971953147253044
2008-02-25,59.59,65.51591549295775,-0.09045001429606392
2008-02-26,60.33,63.75591549295775,-0.05373486470186695
2008-02-27,58.57,64.61591549295774,-0.09356697102924527
2008-02-28,59.43,61.36591549295775,-0.031547080776133885
2008-02-29,56.18,61.125915492957745,-0.08091356101697256
2008-03-03,55.94,60.905915492957746,-0.08153420653420651
2008-03-04,55.72,62.99591549295775,-0.1154982102573161
2008-03-05,57.81,61.485915492957744,-0.05978467529492604
2008-03-06,56.3,59.25591549295775,-0.04988388869477589
2008-03-07,54.07,57.735915492957744,-0.06349454168445445
2008-03-10,52.55,60.515915492957745,-0.13163339640602056
2008-03-11,55.33,59.64591549295775,-0.07235894456959624
2008-03-12,54.46,60.70591549295774,-0.10288808664259919
2008-03-13,55.52,59.445915492957745,-0.06604180388849135
2008-03-14,54.26,55.38591549295775,-0.020328552537890454
2008-03-17,50.2,57.46591549295775,-0.12643869728044543
2008-03-18,52.28,52.29591549295775,-0.0003043352966999313
2008-03-19,47.11,51.61591549295775,-0.08729701778848653
2008-03-20,46.43,53.765915492957745,-0.13644174800517628
2008-03-24,48.58,56.04591549295775,-0.13321069746636316
2008-03-25,50.86,57.07591549295775,-0.10890610232480091
2008-03-26,51.89,56.13591549295775,-0.07563634538908337
2008-03-27,50.95,56.35591549295775,-0.09592454395729355
2008-03-28,51.17,57.82591549295775,-0.11510263929618769
2008-03-31,52.64,60.23486033519553,-0.1260874565481115
2008-04-01,54.26,62.07486033519553,-0.1258941267527045
2008-04-02,56.1,64.08486033519553,-0.12459823261579661
2008-04-03,58.11,65.70486033519553,-0.11559054073701858
2008-04-04,59.73,65.65486033519554,-0.09024252439113645
2008-04-07,59.68,67.13486033519553,-0.11104306016240129
2008-04-08,61.16,68.77486033519553,-0.11072156741696249
2008-04-09,62.8,69.23486033519553,-0.09294249030100776
2008-04-10,63.26,66.82486033519552,-0.05334631927869471
2008-04-11,60.85,68.66486033519553,-0.1138116395642017
2008-04-14,62.69,69.01486033519554,-0.09164490523456215
2008-04-15,63.04,71.52486033519553,-0.11862812867346972
2008-04-16,65.55,70.77486033519553,-0.07382367567311565
2008-04-17,64.8,72.74486033519553,-0.10921541808709245
2008-04-18,66.77,74.14486033519553,-0.09946556378763305
2008-04-21,68.17,73.13486033519553,-0.0678863720042715
2008-04-22,67.16,72.35486033519553,-0.07179697826973197
2008-04-23,66.38,71.71486033519552,-0.07438988670214752
2008-04-24,65.74,71.97486033519553,-0.08662552877711804
2008-04-25,66.0,70.33486033519553,-0.06163174725217113
2008-04-28,64.36,68.00486033519553,-0.053597056404939836
2008-04-29,62.03,67.69486033519553,-0.08368228115318654
2008-04-30,61.72,65.26486033519554,-0.05431499151288144
2008-05-01,59.29,66.57486033519552,-0.10942359170589655
2008-05-02,60.6,66.14486033519553,-0.08382904290819282
2008-05-05,60.17,68.23486033519553,-0.11819267007476641
2008-05-06,62.26,68.08486033519553,-0.08555294534671243
2008-05-07,62.11,73.72486033519553,-0.15754333453312364
2008-05-08,67.75,75.77486033519553,-0.10590399374801851
2008-05-09,69.8,74.55486033519553,-0.0637766647783643
2008-05-12,68.58,74.73486033519553,-0.0823559488515827
2008-05-13,68.76,72.68486033519552,-0.0539983198302304
2008-05-14,66.71,74.70486033519553,-0.10701927959336455
2008-05-15,68.73,77.21486033519552,-0.10988636511627559
2008-05-16,71.24,76.84486033519553,-0.07293734819410513
2008-05-19,70.87,78.89486033519553,-0.10171588239209517
2008-05-20,72.92,81.06486033519553,-0.10047337775600063
2008-05-21,75.09,79.87486033519554,-0.059904459489704576
2008-05-22,73.9,79.32486033519552,-0.06838789645859067
2008-05-23,73.35,78.68486033519552,-0.0678003406559935
2008-05-27,72.71,80.95486033519553,-0.10184515544906747
2008-05-28,74.98,78.90486033519554,-0.049741680278278744
2008-05-29,72.93,81.10486033519553,-0.10079371694137584
2008-05-30,75.13,81.53486033519553,-0.07855364329888725
2008-06-02,75.56,79.67486033519553,-0.051645654826179
2008-06-03,73.7,79.25486033519553,-0.07008857641918931
2008-06-04,73.28,83.44486033519553,-0.12181529568584071
2008-06-05,77.47,81.33486033519553,-0.04751788248320277
2008-06-06,75.36,84.02486033519553,-0.10312257944409908
2008-06-09,78.05,81.25486033519553,-0.039442075489081185
2008-06-10,75.28,81.14486033519553,-0.07227642405161327
2008-06-11,75.17,78.50486033519553,-0.04247966713088258
2008-06-12,72.53,80.96486033519552,-0.10417927357961343
2008-06-13,74.99,81.31486033519553,-0.0777823427246046
2008-06-16,75.34,82.50486033519553,-0.08684167582475244
2008-06-17,76.53,82.30486033519553,-0.07016426869174897
2008-06-18,76.33,82.13486033519553,-0.07067474530918627
2008-06-19,76.16,82.16486033519553,-0.07308307116568336
2008-06-20,76.19,88.52486033519553,-0.13933781186991
2008-06-23,82.55,86.43486033519552,-0.04494552684102204
2008-06-24,80.46,87.09486033519553,-0.07617970003810148
2008-06-25,81.12,86.55486033519553,-0.06279093183384832
2008-06-26,80.58,85.69486033519553,-0.05968689738437927
2008-06-27,79.72,85.97486033519553,-0.07275220117612657
2008-06-30,80.0,85.88736842105264,-0.06854754697094123
2008-07-01,81.54,81.51736842105264,0.00027762891989446814
2008-07-02,77.17,81.09736842105264,-0.048427815815945796
2008-07-03,76.75,78.79736842105264,-0.02598270046421547
2008-07-07,74.45,76.68736842105262,-0.02917518839306532
2008-07-08,72.34,74.94736842105262,-0.03478932584269634
2008-07-09,70.6,78.28736842105263,-0.09819423715595721
2008-07-10,73.94,79.29736842105264,-0.06756048186373753
2008-07-11,74.95,83.32736842105263,-0.1005356172862899
2008-07-14,78.98,78.52736842105264,0.005763997801637943
2008-07-15,74.18,76.05736842105262,-0.02468358372142887
2008-07-16,71.71,73.32736842105263,-0.022056818018690527
2008-07-17,68.98,75.53736842105263,-0.08680959580827885
2008-07-18,71.19,78.88736842105264,-0.09757415635883282
2008-07-21,74.54,76.03736842105263,-0.01969253344961963
2008-07-22,71.69,72.66736842105261,-0.013449894255004535
2008-07-23,68.32,69.88736842105264,-0.02242706309400111
2008-07-24,65.54,71.73736842105264,-0.0863896816604427
2008-07-25,67.39,71.17736842105263,-0.05321029008333522
2008-07-28,66.83,72.01736842105264,-0.07202940811061664
2008-07-29,67.67,79.07736842105263,-0.1442557921289609
2008-07-30,74.73,75.24736842105264,-0.006875568301042301
2008-07-31,70.9,76.00736842105263,-0.06719570124780139
2008-08-01,71.66,70.23736842105264,0.020254625293178563
2008-08-04,65.89,69.94736842105262,-0.058006019563581424
2008-08-05,65.6,72.28736842105263,-0.09251088491838144
2008-08-06,67.94,70.40736842105264,-0.035044178988443364
2008-08-07,66.06,67.93736842105262,-0.027633811327770763
2008-08-08,63.59,66.07736842105263,-0.03764327303718917
2008-08-11,61.73,66.33736842105263,-0.06945359049833
2008-08-12,61.99,69.75736842105263,-0.11134835784184272
2008-08-13,65.41,68.24736842105263,-0.04157476671550864
2008-08-14,63.9,66.07736842105263,-0.032951802910463734
2008-08-15,61.73,64.74736842105263,-0.046602178507559766
2008-08-18,60.4,67.38736842105263,-0.10368958730357081
2008-08-19,63.04,71.65736842105264,-0.1202579526841917
2008-08-20,67.31,74.34736842105264,-0.09465524564632599
2008-08-21,70.0,72.87736842105264,-0.039482331530256376
2008-08-22,68.53,71.88736842105264,-0.04670317602096863
2008-08-25,67.54,72.18736842105262,-0.06437924698883002
2008-08-26,67.84,73.48736842105264,-0.07684815149041013
2008-08-27,69.14,72.80736842105262,-0.05037084158630534
2008-08-28,68.46,70.82736842105263,-0.033424486520227115
2008-08-29,66.48,64.57736842105263,0.029462823051908504
2008-09-02,60.23,61.36736842105263,-0.018533765587746
2008-09-03,57.02,60.497368421052634,-0.05747966418721995
2008-09-04,56.15,60.12736842105263,-0.06614905201239474
2008-09-05,55.78,58.28736842105263,-0.04301735502862403
2008-09-08,53.94,52.067368421052635,0.035965550703541904
2008-09-09,47.72,54.30736842105263,-0.12129787563963401
2008-09-10,49.96,55.12736842105263,-0.09373508239292738
2008-09-11,50.78,57.07736842105263,-0.1103303918042915
2008-09-12,52.73,50.12736842105263,0.05192037126477822
2008-09-15,45.78,53.37736842105263,-0.14233313941449655
2008-09-16,49.03,50.86736842105263,-0.036120768148332094
2008-09-17,46.52,51.89736842105263,-0.10361543532275241
2008-09-18,47.55,58.52736842105263,-0.1875595762666139
2008-09-19,54.18,58.46736842105263,-0.07332925248451683
2008-09-22,54.12,53.387368421052635,0.013722938601679724
2008-09-23,49.04,53.427368421052634,-0.08211837024194191
2008-09-24,49.08,54.927368421052634,-0.10645637300933297
2008-09-25,50.58,53.55736842105263,-0.05559213435666621
