date,DD,dcf,Deviation
2011-01-12,51.02,,
2011-01-13,50.74,,
2011-01-14,51.14,,
2011-01-18,51.22,,
2011-01-19,50.06,,
2011-01-20,48.8,,
2011-01-21,49.09,,
2011-01-24,49.8,,
2011-01-25,50.21,,
2011-01-26,50.26,,
2011-01-27,50.63,,
2011-01-28,49.9,,
2011-01-31,50.5,,
2011-02-01,51.75,,
2011-02-02,52.15,,
2011-02-03,52.29,,
2011-02-04,52.68,,
2011-02-07,53.54,,
2011-02-08,54.0,,
2011-02-09,53.32,,
2011-02-10,54.27,,
2011-02-11,54.63,,
2011-02-14,54.78,,
2011-02-15,54.03,,
2011-02-16,54.51,,
2011-02-17,55.17,,
2011-02-18,54.85,,
2011-02-22,52.89,,
2011-02-23,51.27,,
2011-02-24,50.51,,
2011-02-25,51.69,,
2011-02-28,52.89,,
2011-03-01,51.44,,
2011-03-02,52.12,,
2011-03-03,53.93,,
2011-03-04,53.4,,
2011-03-07,53.03,,
2011-03-08,54.51,,
2011-03-09,53.96,,
2011-03-10,52.4,,
2011-03-11,52.36,,
2011-03-14,52.11,,
2011-03-15,51.18,,
2011-03-16,50.04,,
2011-03-17,50.82,,
2011-03-18,51.02,,
2011-03-21,52.62,,
2011-03-22,52.28,,
2011-03-23,52.23,,
2011-03-24,52.32,,
2011-03-25,52.87,,
2011-03-28,52.72,,
2011-03-29,53.0,,
2011-03-30,53.05,,
2011-03-31,53.73,,
2011-04-01,53.96,,
2011-04-04,54.3,,
2011-04-05,55.02,,
2011-04-06,54.78,,
2011-04-07,54.55,,
2011-04-08,54.82,,
2011-04-11,53.74,,
2011-04-12,52.6,,
2011-04-13,52.23,,
2011-04-14,52.56,,
2011-04-15,53.77,,
2011-04-18,52.68,,
2011-04-19,53.66,,
2011-04-20,54.41,,
2011-04-21,56.19,,
2011-04-25,56.01,,
2011-04-26,56.89,,
2011-04-27,56.82,,
2011-04-28,57.94,,
2011-04-29,58.34,,
2011-05-02,58.84,,
2011-05-03,57.66,,
2011-05-04,56.42,,
2011-05-05,55.83,,
2011-05-06,56.53,,
2011-05-09,56.72,,
2011-05-10,57.98,,
2011-05-11,55.51,,
2011-05-12,55.41,,
2011-05-13,54.61,,
2011-05-16,53.67,,
2011-05-17,51.99,,
2011-05-18,52.62,,
2011-05-19,52.45,,
2011-05-20,51.25,,
2011-05-23,50.68,,
2011-05-24,50.48,,
2011-05-25,51.51,,
2011-05-26,50.81,,
2011-05-27,50.67,,
2011-05-31,51.42,,
2011-06-01,49.96,,
2011-06-02,50.9,,
2011-06-03,50.1,,
2011-06-06,49.9,,
2011-06-07,50.07,,
2011-06-08,49.63,,
2011-06-09,50.06,,
2011-06-10,49.91,,
2011-06-13,49.76,,
2011-06-14,50.64,,
2011-06-15,49.27,,
2011-06-16,49.0,,
2011-06-17,49.23,,
2011-06-20,49.76,,
2011-06-21,51.35,,
2011-06-22,51.21,,
2011-06-23,50.7,,
2011-06-24,50.14,,
2011-06-27,49.97,,
2011-06-28,50.47,,
2011-06-29,50.94,,
2011-06-30,51.24,,
2011-07-01,51.69,,
2011-07-05,51.66,,
2011-07-06,51.89,,
2011-07-07,52.9,,
2011-07-08,51.78,,
2011-07-11,49.93,,
2011-07-12,48.46,,
2011-07-13,48.75,,
2011-07-14,49.17,,
2011-07-15,49.74,,
2011-07-18,48.78,,
2011-07-19,49.47,,
2011-07-20,49.99,,
2011-07-21,50.88,,
2011-07-22,50.64,,
2011-07-25,51.22,,
2011-07-26,51.02,,
2011-07-27,49.8,,
2011-07-28,50.34,,
2011-07-29,49.63,,
2011-08-01,50.01,,
2011-08-02,47.92,,
2011-08-03,48.06,,
2011-08-04,43.14,,
2011-08-05,43.01,,
2011-08-08,38.53,,
2011-08-09,41.79,,
2011-08-10,40.02,,
2011-08-11,41.87,,
2011-08-12,41.89,,
2011-08-15,42.81,,
2011-08-16,41.73,,
2011-08-17,42.06,,
2011-08-18,38.27,,
2011-08-19,37.38,,
2011-08-22,36.42,,
2011-08-23,37.53,,
2011-08-24,38.19,,
2011-08-25,37.57,,
2011-08-26,38.17,,
2011-08-29,40.29,,
2011-08-30,40.22,,
2011-08-31,40.49,,
2011-09-01,39.28,,
2011-09-02,38.02,,
2011-09-06,37.2,,
2011-09-07,38.53,,
2011-09-08,38.29,,
2011-09-09,36.68,,
2011-09-12,36.66,,
2011-09-13,37.45,,
2011-09-14,38.3,,
2011-09-15,39.5,,
2011-09-16,40.28,,
2011-09-19,39.45,,
2011-09-20,38.81,,
2011-09-21,36.35,,
2011-09-22,32.76,,
2011-09-23,33.49,,
2011-09-26,34.88,,
2011-09-27,36.42,,
2011-09-28,33.82,,
2011-09-29,33.79,,
2011-09-30,31.97,,
2011-10-03,30.61,,
2011-10-04,32.45,,
2011-10-05,34.87,,
2011-10-06,36.04,,
2011-10-07,35.24,,
2011-10-10,37.28,,
2011-10-11,37.57,,
2011-10-12,38.84,,
2011-10-13,37.96,,
2011-10-14,39.4,,
2011-10-17,37.76,,
2011-10-18,39.52,,
2011-10-19,37.84,,
2011-10-20,37.62,,
2011-10-21,38.77,,
2011-10-24,39.71,,
2011-10-25,37.7,,
2011-10-26,38.27,,
2011-10-27,41.42,,
2011-10-28,41.63,,
2011-10-31,39.68,,
2011-11-01,38.91,,
2011-11-02,39.85,,
2011-11-03,40.73,,
2011-11-04,40.11,,
2011-11-07,40.15,,
2011-11-08,40.66,,
2011-11-09,38.68,,
2011-11-10,39.01,,
2011-11-11,40.12,,
2011-11-14,39.65,,
2011-11-15,39.4,,
2011-11-16,38.37,,
2011-11-17,37.28,,
2011-11-18,36.93,,
2011-11-21,35.95,,
2011-11-22,35.8,,
2011-11-23,35.01,,
2011-11-25,34.83,,
2011-11-28,36.51,,
2011-11-29,36.65,,
2011-11-30,39.44,,
2011-12-01,39.24,,
2011-12-02,39.5,,
2011-12-05,39.84,,
2011-12-06,39.92,,
2011-12-07,39.58,,
2011-12-08,38.1,,
2011-12-09,38.57,,
2011-12-12,37.49,,
2011-12-13,36.65,,
2011-12-14,36.12,,
2011-12-15,36.72,,
2011-12-16,37.52,,
2011-12-19,36.63,,
2011-12-20,38.37,,
2011-12-21,38.83,,
2011-12-22,39.94,,
2011-12-23,41.05,,
2011-12-27,41.05,,
2011-12-28,40.09,,
2011-12-29,40.89,,
2011-12-30,40.93,,
2012-01-03,42.4,,
2012-01-04,42.63,,
2012-01-05,42.9,,
2012-01-06,43.15,,
2012-01-09,43.14,,
2012-01-10,44.09,,
2012-01-11,44.73,,
2012-01-12,46.34,,
2012-01-13,45.57,,
2012-01-17,46.44,,
2012-01-18,47.18,,
2012-01-19,46.94,,
2012-01-20,47.52,,
2012-01-23,47.11,,
2012-01-24,47.51,,
2012-01-25,48.02,,
2012-01-26,47.55,,
2012-01-27,47.62,,
2012-01-30,47.24,,
2012-01-31,47.69,,
2012-02-01,48.31,,
2012-02-02,47.74,,
2012-02-03,48.65,,
2012-02-06,48.36,,
2012-02-07,48.19,,
2012-02-08,48.32,,
2012-02-09,48.99,,
2012-02-10,48.39,,
2012-02-13,48.66,,
2012-02-14,47.82,,
2012-02-15,47.91,,
2012-02-16,49.02,,
2012-02-17,49.81,,
2012-02-21,49.32,,
2012-02-22,47.92,,
2012-02-23,48.19,,
2012-02-24,48.13,,
2012-02-27,48.66,,
2012-02-28,48.89,,
2012-02-29,47.69,,
2012-03-01,48.53,,
2012-03-02,48.68,,
2012-03-05,47.95,,
2012-03-06,46.26,,
2012-03-07,47.14,,
2012-03-08,48.19,,
2012-03-09,48.48,,
2012-03-12,47.84,,
2012-03-13,49.25,,
2012-03-14,49.03,,
2012-03-15,49.81,,
2012-03-16,50.24,,
2012-03-19,50.44,,
2012-03-20,50.24,,
2012-03-21,49.87,,
2012-03-22,49.06,,
2012-03-23,49.84,,
2012-03-26,50.78,,
2012-03-27,50.04,,
2012-03-28,48.56,,
2012-03-29,48.65,,
2012-03-30,49.3,,
2012-04-02,49.77,,
2012-04-03,48.46,,
2012-04-04,47.82,,
2012-04-05,47.57,,
2012-04-09,46.24,,
2012-04-10,45.12,,
2012-04-11,45.36,,
2012-04-12,46.5,,
2012-04-13,47.25,,
2012-04-16,47.82,,
2012-04-17,49.27,,
2012-04-18,49.26,,
2012-04-19,49.76,,
2012-04-20,50.26,,
2012-04-23,49.47,,
2012-04-24,49.29,,
2012-04-25,51.35,,
2012-04-26,49.6,,
2012-04-27,49.43,,
2012-04-30,48.22,,
2012-05-01,48.18,,
2012-05-02,47.47,,
2012-05-03,46.77,,
2012-05-04,46.01,,
2012-05-07,45.96,,
2012-05-08,45.7,,
2012-05-09,45.73,,
2012-05-10,45.82,,
2012-05-11,45.76,,
2012-05-14,45.07,,
2012-05-15,43.94,,
2012-05-16,42.91,,
2012-05-17,41.83,,
2012-05-18,41.92,,
2012-05-21,43.47,,
2012-05-22,43.38,,
2012-05-23,43.44,,
2012-05-24,44.9,,
2012-05-25,44.55,,
2012-05-29,45.52,,
2012-05-30,44.43,,
2012-05-31,44.21,,
2012-06-01,43.21,,
2012-06-04,43.4,,
2012-06-05,43.89,,
2012-06-06,45.1,,
2012-06-07,45.32,,
2012-06-08,45.7,,
2012-06-11,44.9,,
2012-06-12,45.7,,
2012-06-13,45.06,,
2012-06-14,45.54,,
2012-06-15,46.81,,
2012-06-18,47.0,,
2012-06-19,47.85,,
2012-06-20,48.05,,
2012-06-21,46.84,,
2012-06-22,46.71,,
2012-06-25,45.89,,
2012-06-26,44.58,,
2012-06-27,43.78,,
2012-06-28,43.64,,
2012-06-29,44.83,,
2012-07-02,44.85,,
2012-07-03,45.1,,
2012-07-05,45.06,,
2012-07-06,44.85,,
2012-07-09,44.39,,
2012-07-10,43.5,,
2012-07-11,43.11,,
2012-07-12,42.41,,
2012-07-13,43.15,,
2012-07-16,42.57,,
2012-07-17,43.05,,
2012-07-18,43.75,,
2012-07-19,44.58,,
2012-07-20,44.01,,
2012-07-23,43.31,,
2012-07-24,42.77,,
2012-07-25,43.08,,
2012-07-26,41.53,,
2012-07-27,41.39,,
2012-07-30,41.05,,
2012-07-31,40.96,,
2012-08-01,41.7,,
2012-08-02,41.39,,
2012-08-03,42.46,,
2012-08-06,42.68,,
2012-08-07,42.78,,
2012-08-08,42.58,,
2012-08-09,42.5,,
2012-08-10,42.31,,
2012-08-13,41.92,,
2012-08-14,42.24,,
2012-08-15,42.23,,
2012-08-16,42.77,,
2012-08-17,42.93,,
2012-08-20,42.95,,
2012-08-21,43.03,,
2012-08-22,42.98,,
2012-08-23,42.4,,
2012-08-24,42.54,,
2012-08-27,41.89,,
2012-08-28,41.64,,
2012-08-29,41.73,,
2012-08-30,41.8,,
2012-08-31,41.72,,
2012-09-04,40.76,,
2012-09-05,40.49,,
2012-09-06,42.03,,
2012-09-07,43.17,,
2012-09-10,43.13,,
2012-09-11,43.04,,
2012-09-12,42.95,,
2012-09-13,44.73,,
2012-09-14,45.9,,
2012-09-17,44.31,,
2012-09-18,44.15,,
2012-09-19,44.06,,
2012-09-20,43.95,,
2012-09-21,43.07,,
2012-09-24,43.01,,
2012-09-25,42.4,,
2012-09-26,41.42,,
2012-09-27,41.49,,
2012-09-28,41.22,,
2012-10-01,41.73,,
2012-10-02,41.5,,
2012-10-03,40.86,,
2012-10-04,41.53,,
2012-10-05,41.56,,
2012-10-08,41.27,,
2012-10-09,40.42,,
2012-10-10,39.97,,
2012-10-11,40.16,,
2012-10-12,39.97,,
2012-10-15,40.31,,
2012-10-16,42.57,,
2012-10-17,43.04,,
2012-10-18,43.01,,
2012-10-19,42.5,,
2012-10-22,42.33,,
2012-10-23,40.63,,
2012-10-24,42.53,,
2012-10-25,42.21,,
2012-10-26,42.09,,
2012-10-31,41.7,,
2012-11-01,42.85,,
2012-11-02,42.34,,
2012-11-05,42.78,,
2012-11-06,43.44,,
2012-11-07,43.11,,
2012-11-08,42.06,,
2012-11-09,41.79,,
2012-11-12,40.98,,
2012-11-13,41.03,,
2012-11-14,40.25,,
2012-11-15,39.69,,
2012-11-16,39.48,,
2012-11-19,40.96,,
2012-11-20,40.98,,
2012-11-21,41.02,,
2012-11-23,41.82,,
2012-11-26,42.11,,
2012-11-27,42.29,,
2012-11-28,42.51,,
2012-11-29,42.7,,
2012-11-30,42.97,,
2012-12-03,41.7,,
2012-12-04,41.7,,
2012-12-05,41.97,,
2012-12-06,42.19,,
2012-12-07,43.13,,
2012-12-10,43.57,,
2012-12-11,44.19,,
2012-12-12,44.33,,
2012-12-13,44.16,,
2012-12-14,44.72,,
2012-12-17,45.29,,
2012-12-18,46.67,,
2012-12-19,46.16,,
2012-12-20,46.24,,
2012-12-21,45.53,,
2012-12-24,45.8,,
2012-12-26,46.14,,
2012-12-27,45.72,,
2012-12-28,45.0,,
2012-12-31,46.01,,
2013-01-02,47.04,,
2013-01-03,47.18,,
2013-01-04,47.86,,
2013-01-07,47.81,,
2013-01-08,47.11,,
2013-01-09,47.68,,
2013-01-10,48.16,,
2013-01-11,48.19,,
2013-01-14,48.79,,
2013-01-15,48.52,,
2013-01-16,47.91,,
2013-01-17,48.12,,
2013-01-18,48.11,,
2013-01-22,48.32,,
2013-01-23,48.51,,
2013-01-24,49.0,,
2013-01-25,49.22,,
2013-01-28,48.99,,
2013-01-29,49.43,,
2013-01-30,49.26,,
2013-01-31,45.83,,
2013-02-01,46.38,,
2013-02-04,45.73,,
2013-02-05,45.99,,
2013-02-06,46.3,,
2013-02-07,45.83,,
2013-02-08,46.14,,
2013-02-11,46.23,,
2013-02-12,46.63,,
2013-02-13,46.97,,
2013-02-14,46.24,,
2013-02-15,45.77,,
2013-02-19,45.83,,
2013-02-20,45.03,,
2013-02-21,43.89,,
2013-02-22,44.66,,
2013-02-25,43.61,,
2013-02-26,43.96,,
2013-02-27,45.27,,
2013-02-28,45.15,,
2013-03-01,45.27,,
2013-03-04,45.43,,
2013-03-05,45.83,,
2013-03-06,46.56,,
2013-03-07,46.26,,
2013-03-08,46.64,,
2013-03-11,46.95,,
2013-03-12,47.31,,
2013-03-13,47.27,,
2013-03-14,47.92,,
2013-03-15,48.12,,
2013-03-18,47.35,,
2013-03-19,47.24,,
2013-03-20,47.59,,
2013-03-21,46.23,,
2013-03-22,46.65,,
2013-03-25,45.96,,
2013-03-26,45.54,,
2013-03-27,45.23,,
2013-03-28,45.32,,
2013-04-01,44.65,,
2013-04-02,44.05,,
2013-04-03,44.12,,
2013-04-04,44.73,,
2013-04-05,43.98,,
2013-04-08,43.67,,
2013-04-09,44.75,,
2013-04-10,45.3,,
2013-04-11,45.35,,
2013-04-12,45.19,,
2013-04-15,42.95,,
2013-04-16,43.08,,
2013-04-17,43.13,,
2013-04-18,42.95,,
2013-04-19,43.48,,
2013-04-22,44.11,,
2013-04-23,45.06,,
2013-04-24,45.79,,
2013-04-25,48.35,,
2013-04-26,47.57,,
2013-04-29,48.21,,
2013-04-30,48.26,,
2013-05-01,47.18,,
2013-05-02,47.14,,
2013-05-03,48.33,,
2013-05-06,48.41,,
2013-05-07,49.16,,
2013-05-08,49.12,,
2013-05-09,49.7,,
2013-05-10,49.05,,
2013-05-13,48.89,,
2013-05-14,49.71,,
2013-05-15,50.3,,
2013-05-16,49.96,,
2013-05-17,50.98,,
2013-05-20,50.68,,
2013-05-21,50.92,,
2013-05-22,49.99,,
2013-05-23,49.96,,
2013-05-24,49.93,,
2013-05-28,49.87,,
2013-05-29,49.73,,
2013-05-30,49.53,,
2013-05-31,49.05,,
2013-06-03,48.88,,
2013-06-04,49.27,,
2013-06-05,47.91,,
2013-06-06,48.23,,
2013-06-07,48.89,,
2013-06-10,48.86,,
2013-06-11,48.39,,
2013-06-12,48.09,,
2013-06-13,49.32,,
2013-06-14,48.41,,
2013-06-17,48.59,,
2013-06-18,49.27,,
2013-06-19,48.53,,
2013-06-20,47.24,,
2013-06-21,46.44,,
2013-06-24,46.04,,
2013-06-25,46.26,,
2013-06-26,45.83,,
2013-06-27,46.04,,
2013-06-28,45.79,,
2013-07-01,46.26,,
2013-07-02,46.17,,
2013-07-03,46.16,,
2013-07-05,46.53,,
2013-07-08,47.1,,
2013-07-09,48.42,,
2013-07-10,48.09,,
2013-07-11,48.68,,
2013-07-12,48.56,,
2013-07-15,48.96,,
2013-07-16,48.35,,
2013-07-17,49.43,,
2013-07-18,49.22,,
2013-07-19,49.34,,
2013-07-22,49.23,,
2013-07-23,49.17,,
2013-07-24,48.92,,
2013-07-25,49.8,,
2013-07-26,49.39,,
2013-07-29,49.81,,
2013-07-30,49.9,,
2013-07-31,49.87,,
2013-08-01,50.38,,
2013-08-02,51.55,,
2013-08-05,51.92,,
2013-08-06,51.32,,
2013-08-07,51.65,,
2013-08-08,52.53,,
2013-08-09,54.14,,
2013-08-12,53.34,,
2013-08-13,53.91,,
2013-08-14,53.73,,
2013-08-15,52.87,,
2013-08-16,52.5,,
2013-08-19,52.13,,
2013-08-20,52.59,,
2013-08-21,52.86,,
2013-08-22,52.93,,
2013-08-23,55.14,,
2013-08-26,55.01,,
2013-08-27,53.46,,
2013-08-28,53.3,,
2013-08-29,53.4,,
2013-08-30,53.23,,
2013-09-03,53.29,,
2013-09-04,53.77,,
2013-09-05,54.67,,
2013-09-06,54.88,,
2013-09-09,55.24,,
2013-09-10,56.9,,
2013-09-11,56.72,,
2013-09-12,55.31,,
2013-09-13,56.75,,
2013-09-16,56.65,,
2013-09-17,56.52,,
2013-09-18,58.15,,
2013-09-19,57.8,,
2013-09-20,56.5,,
2013-09-23,55.85,,
2013-09-24,55.66,,
2013-09-25,56.73,,
2013-09-26,56.92,,
2013-09-27,55.54,,
2013-09-30,54.65,,
2013-10-01,54.53,,
2013-10-02,55.08,,
2013-10-03,55.18,,
2013-10-04,56.92,,
2013-10-07,56.01,,
2013-10-08,54.82,,
2013-10-09,55.39,,
2013-10-10,57.5,,
2013-10-11,58.45,,
2013-10-14,58.1,,
2013-10-15,57.54,,
2013-10-16,58.54,,
2013-10-17,58.91,,
2013-10-18,58.8,,
2013-10-21,58.87,,
2013-10-22,59.14,,
2013-10-23,58.41,,
2013-10-24,57.81,,
2013-10-25,56.25,,
2013-10-28,55.66,,
2013-10-29,56.16,,
2013-10-30,55.88,,
2013-10-31,56.18,,
2013-11-01,55.44,,
2013-11-04,54.65,,
2013-11-05,55.11,,
2013-11-06,55.88,,
2013-11-07,55.04,,
2013-11-08,56.46,,
2013-11-11,56.45,,
2013-11-12,55.99,,
2013-11-13,56.36,,
2013-11-14,57.07,,
2013-11-15,57.26,,
2013-11-18,56.75,,
2013-11-19,56.5,,
2013-11-20,55.88,,
2013-11-21,56.4,,
2013-11-22,56.45,,
2013-11-25,55.52,,
2013-11-26,55.21,,
2013-11-27,55.65,,
2013-11-29,55.59,,
2013-12-02,56.9,,
2013-12-03,55.11,,
2013-12-04,55.35,,
2013-12-05,54.95,,
2013-12-06,55.89,,
2013-12-09,58.07,,
2013-12-10,59.46,,
2013-12-11,58.43,,
2013-12-12,58.01,,
2013-12-13,59.09,,
2013-12-16,59.21,,
2013-12-17,60.06,,
2013-12-18,61.93,,
2013-12-19,62.48,,
2013-12-20,62.31,,
2013-12-23,62.45,,
2013-12-24,63.22,,
2013-12-26,63.85,,
2013-12-27,63.48,,
2013-12-30,63.48,,
2013-12-31,63.19,,
2014-01-02,62.44,,
2014-01-03,62.15,,
2014-01-06,62.04,,
2014-01-07,61.36,,
2014-01-08,61.43,,
2014-01-09,60.63,,
2014-01-10,60.79,,
2014-01-13,59.62,,
2014-01-14,60.7,,
2014-01-15,61.27,,
2014-01-16,61.33,,
2014-01-17,61.3,,
2014-01-21,65.37,,
2014-01-22,65.01,,
2014-01-23,63.65,,
2014-01-24,61.78,,
2014-01-27,61.34,,
2014-01-28,61.29,,
2014-01-29,63.66,,
2014-01-30,64.49,,
2014-01-31,64.77,,
2014-02-03,63.61,,
2014-02-04,63.99,,
2014-02-05,63.83,,
2014-02-06,64.89,,
2014-02-07,64.9,,
2014-02-10,65.24,,
2014-02-11,66.67,,
2014-02-12,66.0,,
2014-02-13,65.9,,
2014-02-14,66.48,,
2014-02-18,66.58,,
2014-02-19,66.1,,
2014-02-20,67.09,,
2014-02-21,66.84,,
2014-02-24,66.82,,
2014-02-25,67.21,,
2014-02-26,68.07,,
2014-02-27,69.04,,
2014-02-28,69.33,,
2014-03-03,68.94,,
2014-03-04,70.39,,
2014-03-05,71.04,,
2014-03-06,70.85,,
2014-03-07,70.47,,
2014-03-10,70.92,,
2014-03-11,70.11,,
2014-03-12,69.78,,
2014-03-13,69.37,,
2014-03-14,69.24,,
2014-03-17,69.74,,
2014-03-18,70.69,,
2014-03-19,70.61,,
2014-03-20,71.51,,
2014-03-21,71.46,,
2014-03-24,71.39,,
2014-03-25,72.07,,
2014-03-26,70.35,,
2014-03-27,68.3,,
2014-03-28,68.6,,
2014-03-31,69.16,,
2014-04-01,70.75,,
2014-04-02,71.02,,
2014-04-03,70.54,,
2014-04-04,69.3,,
2014-04-07,68.22,,
2014-04-08,68.42,,
2014-04-09,69.7,,
2014-04-10,67.89,,
2014-04-11,66.82,,
2014-04-14,67.61,,
2014-04-15,67.7,,
2014-04-16,69.03,,
2014-04-17,69.34,,
2014-04-21,69.38,,
2014-04-22,69.65,,
2014-04-23,70.27,,
2014-04-24,70.08,,
2014-04-25,69.03,,
2014-04-28,67.31,,
2014-04-29,69.31,,
2014-04-30,71.02,,
2014-05-01,69.33,,
2014-05-02,69.3,,
2014-05-05,70.25,,
2014-05-06,69.9,,
2014-05-07,70.48,,
2014-05-08,70.04,,
2014-05-09,70.12,,
2014-05-12,71.33,,
2014-05-13,71.23,,
2014-05-14,71.45,,
2014-05-15,69.19,,
2014-05-16,69.71,,
2014-05-19,70.22,,
2014-05-20,70.79,,
2014-05-21,71.08,,
2014-05-22,70.85,,
2014-05-23,72.13,,
2014-05-27,72.49,,
2014-05-28,73.68,,
2014-05-29,74.68,,
2014-05-30,74.18,,
2014-06-02,74.74,,
2014-06-03,74.88,,
2014-06-04,74.69,,
2014-06-05,74.89,,
2014-06-06,75.62,,
2014-06-09,75.42,,
2014-06-10,75.65,,
2014-06-11,75.23,,
2014-06-12,74.01,,
2014-06-13,74.58,,
2014-06-16,74.44,,
2014-06-17,74.01,,
2014-06-18,74.75,,
2014-06-19,74.11,,
2014-06-20,74.68,,
2014-06-23,75.28,,
2014-06-24,74.47,,
2014-06-25,74.88,,
2014-06-26,74.18,,
2014-06-27,73.45,,
2014-06-30,73.24,,
2014-07-01,73.36,,
2014-07-02,73.33,,
2014-07-03,74.08,,
2014-07-07,72.91,,
2014-07-08,72.57,,
2014-07-09,72.87,,
2014-07-10,72.76,,
2014-07-11,73.44,,
2014-07-14,73.3,,
2014-07-15,73.36,,
2014-07-16,74.11,,
2014-07-17,73.51,,
2014-07-18,73.57,,
2014-07-21,73.81,,
2014-07-22,74.44,,
2014-07-23,76.7,,
2014-07-24,76.63,,
2014-07-25,76.44,,
2014-07-28,76.43,,
2014-07-29,76.07,,
2014-07-30,74.69,,
2014-07-31,72.69,,
2014-08-01,72.54,,
2014-08-04,73.55,,
2014-08-05,72.73,,
2014-08-06,73.28,,
2014-08-07,73.04,,
2014-08-08,74.41,,
2014-08-11,73.73,,
2014-08-12,73.73,,
2014-08-13,74.72,,
2014-08-14,74.2,,
2014-08-15,74.04,,
2014-08-18,75.26,,
2014-08-19,75.55,,
2014-08-20,75.86,,
2014-08-21,75.53,,
2014-08-22,75.59,,
2014-08-25,75.62,,
2014-08-26,75.58,,
2014-08-27,76.34,,
2014-08-28,76.34,,
2014-08-29,76.22,,
2014-09-02,76.22,,
2014-09-03,76.71,,
2014-09-04,77.27,,
2014-09-05,78.0,,
2014-09-08,77.3,,
2014-09-09,76.09,,
2014-09-10,75.95,,
2014-09-11,75.26,,
2014-09-12,74.96,,
2014-09-15,75.49,,
2014-09-16,76.12,,
2014-09-17,77.07,,
2014-09-18,76.27,,
2014-09-19,76.13,,
2014-09-22,75.23,,
2014-09-23,75.13,,
2014-09-24,76.17,,
2014-09-25,75.62,,
2014-09-26,76.24,,
2014-09-29,76.03,,
2014-09-30,74.64,,
2014-10-01,71.8,,
2014-10-02,71.76,,
2014-10-03,72.05,,
2014-10-06,71.88,,
2014-10-07,70.45,,
2014-10-08,71.16,,
2014-10-09,68.64,,
2014-10-10,67.7,,
2014-10-13,63.89,,
2014-10-14,62.52,,
2014-10-15,62.75,,
2014-10-16,63.71,,
2014-10-17,65.54,,
2014-10-20,66.2,,
2014-10-21,68.62,,
2014-10-22,67.76,,
2014-10-23,67.86,,
2014-10-24,68.62,,
2014-10-27,66.17,,
2014-10-28,68.29,,
2014-10-29,67.43,,
2014-10-30,68.67,,
2014-10-31,70.31,,
2014-11-03,69.93,,
2014-11-04,67.72,,
2014-11-05,69.97,,
2014-11-06,70.89,,
2014-11-07,70.45,,
2014-11-10,70.42,,
2014-11-11,70.48,,
2014-11-12,71.02,,
2014-11-13,71.11,,
2014-11-14,73.11,,
2014-11-17,72.76,,
2014-11-18,74.11,,
2014-11-19,73.27,,
2014-11-20,73.27,,
2014-11-21,75.21,,
2014-11-24,74.38,,
2014-11-25,73.14,,
2014-11-26,73.67,,
2014-11-28,69.27,,
2014-12-01,68.49,,
2014-12-02,69.47,,
2014-12-03,70.34,,
2014-12-04,70.84,,
2014-12-05,71.39,,
2014-12-08,68.86,,
2014-12-09,68.57,,
2014-12-10,65.95,,
2014-12-11,65.48,,
2014-12-12,61.7,,
2014-12-15,61.84,,
2014-12-16,60.79,,
2014-12-17,63.41,,
2014-12-18,64.73,,
2014-12-19,65.24,,
2014-12-22,65.14,,
2014-12-23,65.44,,
2014-12-24,65.48,,
2014-12-26,66.15,,
2014-12-29,65.47,,
2014-12-30,65.57,,
2014-12-31,64.92,,
2015-01-02,64.89,,
2015-01-05,62.88,,
2015-01-06,61.87,,
2015-01-07,61.77,,
2015-01-08,63.31,,
2015-01-09,63.21,,
2015-01-12,62.84,,
2015-01-13,62.07,,
2015-01-14,61.81,,
2015-01-15,61.64,,
2015-01-16,63.75,,
2015-01-20,62.81,,
2015-01-21,63.68,,
2015-01-22,64.56,,
2015-01-23,63.44,,
2015-01-26,63.42,,
2015-01-27,62.87,,
2015-01-28,61.24,,
2015-01-29,64.06,,
2015-01-30,64.27,,
2015-02-02,64.36,,
2015-02-03,66.74,,
2015-02-04,65.78,,
2015-02-05,68.03,,
2015-02-06,68.89,,
2015-02-09,68.69,,
2015-02-10,69.03,,
2015-02-11,68.43,,
2015-02-12,69.95,,
2015-02-13,70.37,,
2015-02-17,70.55,,
2015-02-18,70.32,,
2015-02-19,70.71,,
2015-02-20,70.49,,
2015-02-23,70.44,,
2015-02-24,70.89,,
2015-02-25,70.95,,
2015-02-26,70.1,,
2015-02-27,70.08,,
2015-03-02,70.24,,
2015-03-03,70.1,,
2015-03-04,70.55,,
2015-03-05,69.58,,
2015-03-06,68.23,,
2015-03-09,68.22,,
2015-03-10,67.05,,
2015-03-11,66.58,,
2015-03-12,67.55,,
2015-03-13,66.96,,
2015-03-16,66.94,,
2015-03-17,66.37,,
2015-03-18,67.66,,
2015-03-19,66.51,,
2015-03-20,67.31,,
2015-03-23,67.22,,
2015-03-24,67.19,,
2015-03-25,66.65,,
2015-03-26,66.69,,
2015-03-27,67.98,,
2015-03-30,69.28,,
2015-03-31,68.29,,
2015-04-01,68.17,,
2015-04-02,68.66,,
2015-04-06,69.28,,
2015-04-07,69.06,,
2015-04-08,68.84,,
2015-04-09,69.37,,
2015-04-10,68.87,,
2015-04-13,68.7,,
2015-04-14,69.5,,
2015-04-15,71.32,,
2015-04-16,70.81,,
2015-04-17,70.68,,
2015-04-20,71.29,,
2015-04-21,70.67,,
2015-04-22,71.19,,
