date,IR,dcf,Deviation
2013-07-02,44.48,51.988837363365356,-0.1444317231194049
2013-07-03,44.7,53.418837363365355,-0.16321653172752748
2013-07-05,46.13,52.998837363365354,-0.12960354802260876
2013-07-08,45.71,53.638837363365354,-0.14781896389090354
2013-07-09,46.35,53.60883736336535,-0.1354037453594511
2013-07-10,46.32,54.42883736336535,-0.1489805359837284
2013-07-11,47.14,54.488837363365356,-0.13486867620901422
2013-07-12,47.2,54.67883736336535,-0.13677754912133788
2013-07-15,47.39,53.748837363365354,-0.1183065099692644
2013-07-16,46.46,54.21883736336535,-0.14310224528362636
2013-07-17,46.93,55.14883736336535,-0.1490301111737492
2013-07-18,47.86,57.568837363365354,-0.1686474455282937
2013-07-19,50.28,56.558837363365356,-0.11101425800227505
2013-07-22,49.27,56.028837363365355,-0.12063140485197077
2013-07-23,48.74,55.64883736336535,-0.12415061465261745
2013-07-24,48.36,56.138837363365354,-0.13856427615370615
2013-07-25,48.85,56.12883736336535,-0.12968088607009276
2013-07-26,48.84,55.998837363365354,-0.12783903560199072
2013-07-29,48.71,56.08883736336535,-0.1315562545103648
2013-07-30,48.8,56.04883736336535,-0.12933073555783225
2013-07-31,48.76,56.89883736336535,-0.1430404862473621
2013-08-01,49.61,57.21883736336535,-0.1329778393616391
2013-08-02,49.93,56.97883736336535,-0.12370974364417997
2013-08-05,49.69,55.918837363365355,-0.1113906807984909
2013-08-06,48.63,56.25883736336535,-0.135602471023212
2013-08-07,48.97,56.47883736336535,-0.13294957392724083
2013-08-08,49.19,56.01883736336535,-0.12190251859513257
2013-08-09,48.73,56.308837363365356,-0.13459410135674665
2013-08-12,49.02,56.82883736336535,-0.13740976809775995
2013-08-13,49.54,56.78883736336535,-0.12764546167732604
2013-08-14,49.5,55.40883736336535,-0.10664070290116023
2013-08-15,48.12,55.958837363365355,-0.14008220564813267
2013-08-16,48.67,55.40883736336535,-0.12162026283231242
2013-08-19,48.12,55.33883736336535,-0.13044794049367336
2013-08-20,48.05,55.40883736336535,-0.1328098136242576
2013-08-21,48.12,56.26883736336535,-0.14481972162927204
2013-08-22,48.98,56.39883736336535,-0.13154238119426842
2013-08-23,49.11,56.238837363365356,-0.1267600415937682
2013-08-26,48.95,54.64883736336535,-0.10428103576061887
2013-08-27,47.36,54.58883736336535,-0.13242336185413306
2013-08-28,47.3,54.888837363365354,-0.1382583003740283
2013-08-29,47.6,54.528837363365355,-0.12706739586603444
2013-08-30,47.24,55.638837363365354,-0.1509527833681057
2013-09-03,48.35,56.458837363365355,-0.14362388143378535
2013-09-04,49.17,56.51883736336535,-0.13002456713889787
2013-09-05,49.23,56.62883736336535,-0.130654940271683
2013-09-06,49.34,57.098837363365355,-0.1358843318295554
2013-09-09,49.81,59.058837363365356,-0.15660378321471125
2013-09-10,51.77,58.29883736336535,-0.11198915207643623
2013-09-11,51.01,57.78883736336535,-0.11730357751863563
2013-09-12,50.5,58.058837363365356,-0.13019270978607156
2013-09-13,50.77,58.82883736336535,-0.1369878740521201
2013-09-16,51.54,58.988837363365356,-0.1262753716856846
2013-09-17,51.7,59.29883736336535,-0.12814479509609888
2013-09-18,52.01,59.528837363365355,-0.12630579894363136
2013-09-19,52.24,59.60883736336535,-0.12361988069732299
2013-09-20,52.32,59.03883736336535,-0.11380368691905351
2013-09-23,51.75,59.848837363365355,-0.13532154875781788
2013-09-24,52.56,59.92883736336535,-0.12295979177246541
2013-09-25,52.64,59.69883736336535,-0.1182407844963671
2013-09-26,52.41,59.53883736336535,-0.11973423867614486
2013-09-27,52.25,59.15883736336535,-0.11678453585776027
2013-09-30,51.87,55.665410273515675,-0.06818256175363979
2013-10-01,52.05,55.67541027351568,-0.06511690269914827
2013-10-02,52.06,55.495410273515674,-0.061904403563895594
2013-10-03,51.88,56.40541027351568,-0.08023007458985743
2013-10-04,52.79,54.94541027351568,-0.039228213289993596
2013-10-07,51.33,53.79541027351568,-0.045829379513616986
2013-10-08,50.18,53.745410273515674,-0.06633887908513403
2013-10-09,50.13,55.235410273515676,-0.09243002357065178
2013-10-10,51.62,56.125410273515676,-0.08027398377240336
2013-10-11,52.51,56.07541027351568,-0.06358241974735257
2013-10-14,52.46,55.22541027351568,-0.050074961142332675
2013-10-15,51.61,54.21541027351568,-0.04805663667159277
2013-10-16,50.6,54.345410273515675,-0.06891861253168119
2013-10-17,50.73,57.00541027351568,-0.11008446818303486
2013-10-18,53.39,57.75541027351568,-0.07558443880568333
2013-10-21,54.14,58.15541027351568,-0.06904620317577437
2013-10-22,54.54,57.51541027351568,-0.05173240109678523
2013-10-23,53.9,57.64541027351568,-0.0649732607634238
2013-10-24,54.03,57.805410273515676,-0.06531240338320776
2013-10-25,54.19,57.375410273515676,-0.05551873630759996
2013-10-28,53.76,57.955410273515675,-0.07239031271999963
2013-10-29,54.34,57.205410273515675,-0.050089847443018254
2013-10-30,53.59,57.555410273515676,-0.06889726360512749
2013-10-31,53.94,57.72541027351568,-0.06557615191610722
2013-11-01,54.11,57.68541027351568,-0.061981188251290065
2013-11-04,54.07,57.54541027351568,-0.06039422183275622
2013-11-05,53.93,57.705410273515675,-0.0654255858440439
2013-11-06,54.09,56.805410273515676,-0.04780196570082118
2013-11-07,53.19,57.68541027351568,-0.07792976165378163
2013-11-08,54.07,57.50541027351568,-0.05974064452676153
2013-11-11,53.89,57.745410273515674,-0.06676565730945927
2013-11-12,54.13,57.565410273515674,-0.05967837729623915
2013-11-13,53.95,57.92541027351568,-0.06862981642675203
2013-11-14,54.31,58.35541027351568,-0.06932365404603569
2013-11-15,54.74,57.595410273515675,-0.049577045461705604
2013-11-18,53.98,57.625410273515676,-0.06326046541296537
2013-11-19,54.01,57.71541027351568,-0.06420140229369575
2013-11-20,54.1,57.90541027351568,-0.0657176981484261
2013-11-21,54.29,58.595410273515675,-0.07347692000821548
2013-11-22,54.98,59.51541027351568,-0.07620564577598044
2013-11-25,55.9,59.78541027351568,-0.06498927172599633
2013-11-26,56.17,60.40541027351568,-0.07011640603611069
2013-11-27,56.79,60.65541027351568,-0.06372737825175434
2013-11-29,57.04,59.17541027351568,-0.03608610846372784
2013-12-02,55.56,59.64541027351568,-0.06849496473879935
2013-12-03,56.03,59.51541027351568,-0.05856315629007236
2013-12-04,55.9,59.375410273515676,-0.05853282120504155
2013-12-05,55.76,60.305410273515676,-0.0753731755227256
2013-12-06,56.69,60.42541027351568,-0.06181853390167058
2013-12-09,56.81,60.28541027351568,-0.05764927629666439
2013-12-10,56.67,59.625410273515676,-0.049566288264659586
2013-12-11,56.01,60.53541027351568,-0.07475641534547517
2013-12-12,56.92,60.43541027351568,-0.05816805507906375
2013-12-13,56.82,61.40541027351568,-0.07467436913280223
2013-12-16,57.79,61.055410273515676,-0.053482734108039054
2013-12-17,57.44,62.57541027351568,-0.0820675446004896
2013-12-18,58.96,62.76541027351568,-0.06062909900425517
2013-12-19,59.15,63.735410273515676,-0.07194446939052779
2013-12-20,60.12,64.57541027351567,-0.06899546212163943
2013-12-23,60.96,64.47541027351568,-0.05452327109827926
2013-12-24,60.86,64.77541027351567,-0.06044593553298638
2013-12-26,61.16,64.78541027351568,-0.05596028887074522
2013-12-27,61.17,65.38541027351567,-0.0644701968815683
2013-12-30,61.77,65.21541027351567,-0.0528312289850742
2013-12-31,61.6,67.7341334227288,-0.09056192369725424
2014-01-02,61.24,67.8141334227288,-0.09694341121706929
2014-01-03,61.32,67.6241334227288,-0.09322313061404719
2014-01-06,61.13,68.18413342272879,-0.10345711045404782
2014-01-07,61.69,68.3441334227288,-0.09736217418356907
2014-01-08,61.85,68.54413342272879,-0.09766165371796875
2014-01-09,62.05,69.1441334227288,-0.10259920938421718
2014-01-10,62.65,68.2241334227288,-0.08170324990704514
2014-01-13,61.73,68.7441334227288,-0.10203246551377321
2014-01-14,62.25,69.3341334227288,-0.10217382222890103
2014-01-15,62.84,69.3741334227288,-0.09418688350185644
2014-01-16,62.88,68.8141334227288,-0.08623422438927053
2014-01-17,62.32,68.5641334227288,-0.09106996779542009
2014-01-21,62.07,68.3041334227288,-0.09127022202516277
2014-01-22,61.81,67.1641334227288,-0.0797171518469546
2014-01-23,60.67,64.6041334227288,-0.06089600176178045
2014-01-24,58.11,65.2541334227288,-0.10948169944189945
2014-01-27,58.76,65.57413342272879,-0.10391495955883934
2014-01-28,59.08,64.93413342272879,-0.09015494800889545
2014-01-29,58.44,65.5241334227288,-0.10811487390494012
2014-01-30,59.03,65.2841334227288,-0.09579867411629628
2014-01-31,58.79,63.344133422728795,-0.07189510972289515
2014-02-03,56.85,63.774133422728795,-0.10857275592961746
2014-02-04,57.28,64.18413342272879,-0.10756760362030393
2014-02-05,57.69,64.5541334227288,-0.10633143160298408
2014-02-06,58.06,66.2541334227288,-0.12367731640902813
2014-02-07,59.76,65.57413342272879,-0.08866504396249553
2014-02-10,59.08,63.7541334227288,-0.07331498636702416
2014-02-11,57.26,64.6941334227288,-0.11491201797467754
2014-02-12,58.2,64.6141334227288,-0.09926827279049366
2014-02-13,58.12,64.9241334227288,-0.10480129751484357
2014-02-14,58.43,65.8741334227288,-0.11300540949750582
2014-02-18,59.38,65.2241334227288,-0.08960078296252649
2014-02-19,58.73,66.21413342272879,-0.11302924369557299
2014-02-20,59.72,65.90413342272879,-0.09383528925358764
2014-02-21,59.41,66.46413342272879,-0.10613443762010277
2014-02-24,59.97,66.1441334227288,-0.09334362857654754
2014-02-25,59.65,66.79413342272879,-0.10695749846045277
2014-02-26,60.3,67.0241334227288,-0.10032406357750168
2014-02-27,60.53,67.6341334227288,-0.10503769418211273
2014-02-28,61.14,66.6241334227288,-0.08231451789296962
2014-03-03,60.13,67.7241334227288,-0.11213334211789472
2014-03-04,61.23,67.46413342272879,-0.0924066330722112
2014-03-05,60.97,67.8141334227288,-0.10092488213430306
2014-03-06,61.32,68.43413342272879,-0.10395592180270086
2014-03-07,61.94,67.4541334227288,-0.0817464126056181
2014-03-10,60.96,66.32413342272879,-0.08087755008481634
2014-03-11,59.83,65.4441334227288,-0.08578512892003554
2014-03-12,58.95,64.0541334227288,-0.079684684656395
2014-03-13,57.56,63.3941334227288,-0.09202954765270244
2014-03-14,56.9,64.8141334227288,-0.12210505648685421
2014-03-17,58.32,65.01413342272879,-0.1029642797697975
2014-03-18,58.52,64.6241334227288,-0.09445594237681387
2014-03-19,58.13,65.1641334227288,-0.10794486250737645
2014-03-20,58.67,65.3541334227288,-0.10227560328118723
2014-03-21,58.86,64.3841334227288,-0.08579960821183741
2014-03-24,57.89,64.4841334227288,-0.10225978194512819
2014-03-25,57.99,63.0141334227288,-0.07973026287649654
2014-03-26,56.52,62.1941334227288,-0.09123261488607193
2014-03-27,55.7,63.03413342272879,-0.11635177679914377
2014-03-28,56.54,63.734133422728796,-0.1128772454629976
2014-03-31,57.24,60.340658873538786,-0.051385896863292535
2014-04-01,57.16,61.06065887353879,-0.06388170297371587
2014-04-02,57.88,61.11065887353879,-0.05286571824113773
2014-04-03,57.93,59.67065887353879,-0.02917110195192929
2014-04-04,56.49,58.37065887353879,-0.032219250387652276
2014-04-07,55.19,58.28065887353879,-0.05303060969583595
2014-04-08,55.1,59.62065887353879,-0.07582369868014283
2014-04-09,56.44,58.590658873538786,-0.03670651456882812
2014-04-10,55.41,57.57065887353879,-0.037530556637973445
2014-04-11,54.39,58.44065887353879,-0.06931234095604755
2014-04-14,55.26,58.75065887353879,-0.059414803858667486
2014-04-15,55.57,61.160658873538786,-0.09140939578657137
2014-04-16,57.98,61.00065887353879,-0.04951846306776719
2014-04-17,57.82,60.85065887353879,-0.0498048653809513
2014-04-21,57.67,61.17065887353879,-0.0572277450987716
2014-04-22,57.99,63.03065887353879,-0.07997154025713238
2014-04-23,59.85,62.78065887353879,-0.046680919348777716
2014-04-24,59.6,61.950658873538785,-0.03794404960788611
2014-04-25,58.77,61.69065887353879,-0.047343616146585776
2014-04-28,58.51,62.08065887353879,-0.057516446157770185
2014-04-29,58.9,62.980658873538786,-0.06479225442421133
2014-04-30,59.8,63.14065887353879,-0.052908204208474086
2014-05-01,59.96,63.03065887353879,-0.048716909015652066
2014-05-02,59.85,62.78065887353879,-0.046680919348777716
2014-05-05,59.6,61.82065887353879,-0.035920983600019496
2014-05-06,58.64,61.910658873538786,-0.052828687871333546
2014-05-07,58.73,62.08065887353879,-0.053972669335939916
2014-05-08,58.9,61.35065887353879,-0.039945110917069315
2014-05-09,58.17,62.42065887353879,-0.06809698824471588
2014-05-12,59.24,62.56065887353879,-0.05307902655327257
2014-05-13,59.38,61.69065887353879,-0.03745557132523847
2014-05-14,58.51,60.340658873538786,-0.03033872860711484
2014-05-15,57.16,60.78065887353879,-0.059569260035038374
2014-05-16,57.6,61.30065887353879,-0.060368990179585524
2014-05-19,58.12,60.230658873538786,-0.03504293183925422
2014-05-20,57.05,60.46065887353879,-0.056411209157886
2014-05-21,57.28,60.33065887353879,-0.050565648220971315
2014-05-22,57.15,61.53065887353879,-0.07119473371059071
2014-05-23,58.35,61.730658873538786,-0.05476466532561053
2014-05-27,58.55,63.020658873538785,-0.070939576853836
2014-05-28,59.84,62.96065887353879,-0.049565219446112585
2014-05-29,59.78,63.00065887353879,-0.05112103478161423
2014-05-30,59.82,62.92065887353879,-0.04927886848373053
2014-06-02,59.74,62.58065887353879,-0.04539196174458804
2014-06-03,59.4,63.36065887353879,-0.06250974885605043
2014-06-04,60.18,63.980658873538786,-0.05940324686325904
2014-06-05,60.8,65.15065887353879,-0.06677843246349469
2014-06-06,61.97,65.6906588735388,-0.056639085942210454
2014-06-09,62.51,66.14065887353878,-0.05489299525244551
2014-06-10,62.96,65.38065887353879,-0.037024081972329204
2014-06-11,62.2,65.21065887353879,-0.046168202032389694
2014-06-12,62.03,65.48065887353879,-0.052697375574716765
2014-06-13,62.3,66.02065887353879,-0.05635597912867907
2014-06-16,62.84,66.20065887353879,-0.050764734531699274
2014-06-17,63.02,66.65065887353879,-0.05447296298191895
2014-06-18,63.47,66.81065887353878,-0.05000188487681412
2014-06-19,63.63,67.17065887353878,-0.052711391147803544
2014-06-20,63.99,66.29065887353879,-0.03470562689575463
2014-06-23,63.11,65.39065887353878,-0.03487744140870985
2014-06-24,62.21,65.68065887353879,-0.05284141379003482
2014-06-25,62.5,65.75065887353878,-0.049439183260367336
2014-06-26,62.57,65.88065887353879,-0.05025236435315206
2014-06-27,62.7,65.6906588735388,-0.04552639484551546
2014-06-30,62.51,66.21219985621855,-0.055914164825484836
2014-07-01,62.87,66.05219985621855,-0.048177045778119654
2014-07-02,62.71,66.44219985621855,-0.056172129524534986
2014-07-03,63.1,65.68219985621855,-0.039313540987833906
2014-07-07,62.34,64.72219985621855,-0.036806534102837074
2014-07-08,61.38,64.91219985621855,-0.054415038529620374
2014-07-09,61.57,64.33219985621855,-0.042936505550751014
2014-07-10,60.99,64.69219985621855,-0.05722791719012277
2014-07-11,61.35,65.57219985621855,-0.06439009009117658
2014-07-14,62.23,64.93219985621855,-0.04161571396321262
2014-07-15,61.59,65.86219985621855,-0.06486573278063956
2014-07-16,62.52,64.42219985621855,-0.029527086322168383
2014-07-17,61.08,65.54219985621855,-0.068081325710876
2014-07-18,62.2,65.19219985621855,-0.04589812681299066
2014-07-21,61.85,67.84219985621854,-0.08832555354805882
2014-07-22,64.5,67.57219985621855,-0.04546544085815818
2014-07-23,64.23,66.41219985621855,-0.03285841849754978
2014-07-24,63.07,66.42219985621855,-0.05046806434407358
2014-07-25,63.08,65.52219985621855,-0.03727286113069617
2014-07-28,62.18,64.52219985621855,-0.03630068195811542
2014-07-29,61.18,64.27219985621855,-0.04811100076138697
2014-07-30,60.93,62.13219985621855,-0.019349063110602582
2014-07-31,58.79,62.49219985621855,-0.05924259131118015
2014-08-01,59.15,62.652199856218544,-0.05589907240696734
2014-08-04,59.31,62.362199856218545,-0.04894310757567333
2014-08-05,59.02,61.87219985621855,-0.04609824546155816
2014-08-06,58.53,62.24219985621855,-0.05964120588272659
2014-08-07,58.9,63.27219985621855,-0.0691014357988825
2014-08-08,59.93,63.69219985621855,-0.05906845523802762
2014-08-11,60.35,63.62219985621855,-0.05143173080486807
2014-08-12,60.28,64.18219985621855,-0.06079878634512814
2014-08-13,60.84,64.20219985621854,-0.05236891981502534
2014-08-14,60.86,63.89219985621855,-0.047458060029896276
2014-08-15,60.55,65.52219985621855,-0.07588572830475038
2014-08-18,62.18,64.89219985621855,-0.041795467902582595
2014-08-19,61.55,65.30219985621855,-0.05745901155673305
2014-08-20,61.96,65.35219985621855,-0.051906437177045794
2014-08-21,62.01,64.81219985621854,-0.04323568498577479
2014-08-22,61.47,65.17219985621855,-0.05680642765452548
2014-08-25,61.83,64.38219985621855,-0.039641389420029816
2014-08-26,61.04,64.33219985621855,-0.051174992672045505
2014-08-27,60.99,63.87219985621855,-0.04512448080239306
2014-08-28,60.53,63.542199856218545,-0.047404714709822215
2014-08-29,60.2,63.56219985621855,-0.05289621605016881
2014-09-02,60.22,63.26219985621855,-0.048088745935690236
2014-09-03,59.92,63.222199856218545,-0.05223165065006419
2014-09-04,59.88,63.502199856218546,-0.05704054134218839
2014-09-05,60.16,63.542199856218545,-0.05322761666847686
2014-09-08,60.2,63.072199856218546,-0.04553828569109852
2014-09-09,59.73,63.23219985621855,-0.05538633582545094
2014-09-10,59.89,63.63219985621855,-0.05880984571764469
2014-09-11,60.29,63.20219985621855,-0.046077507789976324
2014-09-12,59.86,62.91219985621855,-0.04851523016512127
2014-09-15,59.57,63.402199856218544,-0.06044269544131087
2014-09-16,60.06,63.21219985621855,-0.049866953901121724
2014-09-17,59.87,63.48219985621855,-0.05690098743269545
2014-09-18,60.14,62.612199856218545,-0.039484315547060445
2014-09-19,59.27,61.542199856218545,-0.036921004798773804
2014-09-22,58.2,61.35219985621855,-0.05137875844070561
2014-09-23,58.01,60.972199856218545,-0.04858279450641201
2014-09-24,57.63,60.09219985621855,-0.04097370144727275
2014-09-25,56.75,60.822199856218546,-0.06695252499654858
2014-09-26,57.48,60.60219985621855,-0.051519579547048
2014-09-29,57.26,59.70219985621855,-0.04090636294977612
2014-09-30,56.36,58.925070677781804,-0.04353105814345648
2014-10-01,55.53,59.0350706777818,-0.05937268538074192
2014-10-02,55.64,59.805070677781806,-0.06964410593580606
2014-10-03,56.41,60.065070677781804,-0.06085185011084693
2014-10-06,56.67,59.345070677781806,-0.04507654380102244
