date,ETN,dcf,Deviation
2005-07-25,33.16,,
2005-07-26,33.01,,
2005-07-27,32.96,,
2005-07-28,32.96,,
2005-07-29,32.67,,
2005-08-01,33.06,,
2005-08-02,33.23,,
2005-08-03,33.53,,
2005-08-04,33.21,,
2005-08-05,32.72,,
2005-08-08,32.95,,
2005-08-09,33.25,,
2005-08-10,33.38,,
2005-08-11,33.78,,
2005-08-12,33.18,,
2005-08-15,33.35,,
2005-08-16,32.46,,
2005-08-17,32.67,,
2005-08-18,32.25,,
2005-08-19,32.54,,
2005-08-22,32.44,,
2005-08-23,32.38,,
2005-08-24,32.11,,
2005-08-25,32.15,,
2005-08-26,32.17,,
2005-08-29,32.09,,
2005-08-30,31.63,,
2005-08-31,31.96,,
2005-09-01,32.02,,
2005-09-02,31.92,,
2005-09-06,32.38,,
2005-09-07,32.74,,
2005-09-08,32.18,,
2005-09-09,32.49,,
2005-09-12,33.01,,
2005-09-13,32.75,,
2005-09-14,32.43,,
2005-09-15,32.2,,
2005-09-16,32.03,,
2005-09-19,31.76,,
2005-09-20,31.25,,
2005-09-21,31.32,,
2005-09-22,31.51,,
2005-09-23,31.19,,
2005-09-26,31.3,,
2005-09-27,30.86,,
2005-09-28,30.79,,
2005-09-29,30.9,,
2005-09-30,31.78,,
2005-10-03,31.5,,
2005-10-04,31.1,,
2005-10-05,30.5,,
2005-10-06,30.51,,
2005-10-07,30.8,,
2005-10-10,30.2,,
2005-10-11,29.88,,
2005-10-12,29.7,,
2005-10-13,29.65,,
2005-10-14,29.92,,
2005-10-17,29.96,,
2005-10-18,29.63,,
2005-10-19,30.13,,
2005-10-20,29.46,,
2005-10-21,28.83,,
2005-10-24,29.37,,
2005-10-25,29.17,,
2005-10-26,28.96,,
2005-10-27,28.34,,
2005-10-28,28.91,,
2005-10-31,29.42,,
2005-11-01,29.52,,
2005-11-02,30.23,,
2005-11-03,29.92,,
2005-11-04,29.7,,
2005-11-07,30.06,,
2005-11-08,30.05,,
2005-11-09,30.36,,
2005-11-10,30.49,,
2005-11-11,31.18,,
2005-11-14,30.86,,
2005-11-15,30.97,,
2005-11-16,30.97,,
2005-11-17,31.68,,
2005-11-18,31.72,,
2005-11-21,31.7,,
2005-11-22,31.78,,
2005-11-23,32.03,,
2005-11-25,31.86,,
2005-11-28,31.62,,
2005-11-29,31.91,,
2005-11-30,31.86,,
2005-12-01,32.49,,
2005-12-02,32.06,,
2005-12-05,32.25,,
2005-12-06,32.32,,
2005-12-07,31.91,,
2005-12-08,32.14,,
2005-12-09,32.51,,
2005-12-12,32.85,,
2005-12-13,33.03,,
2005-12-14,33.37,,
2005-12-15,33.5,,
2005-12-16,33.63,,
2005-12-19,33.45,,
2005-12-20,33.7,,
2005-12-21,33.7,,
2005-12-22,33.72,,
2005-12-23,33.91,,
2005-12-27,33.4,,
2005-12-28,33.63,,
2005-12-29,33.76,,
2005-12-30,33.54,,
2006-01-03,33.62,,
2006-01-04,33.47,,
2006-01-05,33.29,,
2006-01-06,33.78,,
2006-01-09,33.97,,
2006-01-10,33.63,,
2006-01-11,33.78,,
2006-01-12,32.88,,
2006-01-13,32.53,,
2006-01-17,32.24,,
2006-01-18,32.61,,
2006-01-19,33.05,,
2006-01-20,32.44,,
2006-01-23,32.9,,
2006-01-24,33.12,,
2006-01-25,32.77,,
2006-01-26,32.76,,
2006-01-27,33.42,,
2006-01-30,33.21,,
2006-01-31,33.1,,
2006-02-01,33.24,,
2006-02-02,33.16,,
2006-02-03,33.28,,
2006-02-06,33.32,,
2006-02-07,33.24,,
2006-02-08,33.36,,
2006-02-09,33.19,,
2006-02-10,33.45,,
2006-02-13,33.33,,
2006-02-14,34.55,,
2006-02-15,34.29,,
2006-02-16,34.51,,
2006-02-17,34.67,,
2006-02-21,34.15,,
2006-02-22,34.93,,
2006-02-23,35.17,,
2006-02-24,35.4,,
2006-02-27,35.24,,
2006-02-28,34.83,,
2006-03-01,35.5,,
2006-03-02,35.22,,
2006-03-03,35.16,,
2006-03-06,34.67,,
2006-03-07,34.71,,
2006-03-08,34.53,,
2006-03-09,34.13,,
2006-03-10,34.65,,
2006-03-13,34.38,,
2006-03-14,35.33,,
2006-03-15,35.88,,
2006-03-16,35.88,,
2006-03-17,35.97,,
2006-03-20,35.85,,
2006-03-21,35.51,,
2006-03-22,35.92,,
2006-03-23,35.56,,
2006-03-24,35.47,,
2006-03-27,35.63,,
2006-03-28,35.61,,
2006-03-29,35.93,,
2006-03-30,36.65,,
2006-03-31,36.49,,
2006-04-03,36.88,,
2006-04-04,37.1,,
2006-04-05,37.2,,
2006-04-06,36.47,,
2006-04-07,36.81,,
2006-04-10,37.24,,
2006-04-11,36.95,,
2006-04-12,37.09,,
2006-04-13,37.31,,
2006-04-17,37.99,,
2006-04-18,38.9,,
2006-04-19,38.81,,
2006-04-20,38.85,,
2006-04-21,38.58,,
2006-04-24,38.33,,
2006-04-25,38.28,,
2006-04-26,38.58,,
2006-04-27,38.31,,
2006-04-28,38.33,,
2006-05-01,38.48,,
2006-05-02,38.67,,
2006-05-03,38.71,,
2006-05-04,38.92,,
2006-05-05,39.05,,
2006-05-08,38.92,,
2006-05-09,38.95,,
2006-05-10,39.09,,
2006-05-11,39.45,,
2006-05-12,38.31,,
2006-05-15,38.43,,
2006-05-16,39.02,,
2006-05-17,38.14,,
2006-05-18,37.82,,
2006-05-19,37.88,,
2006-05-22,37.03,,
2006-05-23,36.96,,
2006-05-24,36.51,,
2006-05-25,37.06,,
2006-05-26,37.42,,
2006-05-30,36.54,,
2006-05-31,36.77,,
2006-06-01,37.24,,
2006-06-02,37.28,,
2006-06-05,36.38,,
2006-06-06,35.95,,
2006-06-07,35.57,,
2006-06-08,35.26,,
2006-06-09,35.4,,
2006-06-12,34.9,,
2006-06-13,34.92,,
2006-06-14,35.38,,
2006-06-15,36.25,,
2006-06-16,36.22,,
2006-06-19,35.92,,
2006-06-20,36.22,,
2006-06-21,37.03,,
2006-06-22,36.45,,
2006-06-23,36.35,,
2006-06-26,36.49,,
2006-06-27,36.58,,
2006-06-28,36.61,,
2006-06-29,37.59,,
2006-06-30,37.7,,
2006-07-03,37.43,,
2006-07-05,37.2,,
2006-07-06,36.95,,
2006-07-07,36.22,,
2006-07-10,36.51,,
2006-07-11,36.17,,
2006-07-12,35.51,,
2006-07-13,34.61,,
2006-07-14,34.03,,
2006-07-17,32.53,,
2006-07-18,33.17,,
2006-07-19,33.38,,
2006-07-20,32.53,,
2006-07-21,31.97,,
2006-07-24,32.45,,
2006-07-25,32.54,,
2006-07-26,32.31,,
2006-07-27,31.84,,
2006-07-28,32.46,,
2006-07-31,32.05,,
2006-08-01,31.81,,
2006-08-02,32.19,,
2006-08-03,32.61,,
2006-08-04,32.47,,
2006-08-07,32.31,,
2006-08-08,32.15,,
2006-08-09,31.79,,
2006-08-10,32.15,,
2006-08-11,32.25,,
2006-08-14,31.5,,
2006-08-15,32.59,,
2006-08-16,33.11,,
2006-08-17,33.91,,
2006-08-18,33.65,,
2006-08-21,33.22,,
2006-08-22,33.15,,
2006-08-23,32.76,,
2006-08-24,32.86,,
2006-08-25,32.66,,
2006-08-28,32.96,,
2006-08-29,32.85,,
2006-08-30,33.09,,
2006-08-31,33.25,,
2006-09-01,33.92,,
2006-09-05,34.12,,
2006-09-06,33.45,,
2006-09-07,32.95,,
2006-09-08,33.23,,
2006-09-11,33.3,,
2006-09-12,33.78,,
2006-09-13,34.68,,
2006-09-14,34.44,,
2006-09-15,34.53,,
2006-09-18,34.51,,
2006-09-19,34.33,,
2006-09-20,34.82,,
2006-09-21,33.99,,
2006-09-22,33.71,,
2006-09-25,33.93,,
2006-09-26,34.67,,
2006-09-27,34.61,,
2006-09-28,35.14,,
2006-09-29,34.42,,
2006-10-02,34.87,,
2006-10-03,34.76,,
2006-10-04,34.85,,
2006-10-05,35.25,,
2006-10-06,35.24,,
2006-10-09,35.19,,
2006-10-10,35.59,,
2006-10-11,35.88,,
2006-10-12,35.85,,
2006-10-13,35.15,,
2006-10-16,37.78,,
2006-10-17,37.22,,
2006-10-18,36.88,,
2006-10-19,36.73,,
2006-10-20,36.21,,
2006-10-23,36.56,,
2006-10-24,36.84,,
2006-10-25,36.95,,
2006-10-26,36.98,,
2006-10-27,36.49,,
2006-10-30,36.22,,
2006-10-31,36.22,,
2006-11-01,35.72,,
2006-11-02,35.88,,
2006-11-03,35.72,,
2006-11-06,36.58,,
2006-11-07,36.58,,
2006-11-08,36.81,,
2006-11-09,36.79,,
2006-11-10,37.4,,
2006-11-13,37.44,,
2006-11-14,37.64,,
2006-11-15,37.9,,
2006-11-16,37.76,,
2006-11-17,37.8,,
2006-11-20,38.21,,
2006-11-21,38.17,,
2006-11-22,38.3,,
2006-11-24,38.26,,
2006-11-27,37.83,,
2006-11-28,37.61,,
2006-11-29,37.97,,
2006-11-30,38.54,,
2006-12-01,38.42,,
2006-12-04,39.02,,
2006-12-05,38.88,,
2006-12-06,39.06,,
2006-12-07,39.09,,
2006-12-08,39.19,,
2006-12-11,38.51,,
2006-12-12,38.49,,
2006-12-13,38.51,,
2006-12-14,38.95,,
2006-12-15,37.4,,
2006-12-18,37.5,,
2006-12-19,37.79,,
2006-12-20,38.08,,
2006-12-21,37.67,,
2006-12-22,37.23,,
2006-12-26,37.33,,
2006-12-27,37.72,,
2006-12-28,37.9,,
2006-12-29,37.57,,
2007-01-03,37.6,,
2007-01-04,37.63,,
2007-01-05,37.31,,
2007-01-08,37.29,,
2007-01-09,37.11,,
2007-01-10,37.13,,
2007-01-11,37.14,,
2007-01-12,37.26,,
2007-01-16,37.58,,
2007-01-17,38.42,,
2007-01-18,38.17,,
2007-01-19,38.83,,
2007-01-22,36.9,,
2007-01-23,38.04,,
2007-01-24,37.96,,
2007-01-25,37.49,,
2007-01-26,37.83,,
2007-01-29,38.13,,
2007-01-30,38.48,,
2007-01-31,39.17,,
2007-02-01,39.17,,
2007-02-02,39.31,,
2007-02-05,39.41,,
2007-02-06,39.06,,
2007-02-07,39.27,,
2007-02-08,38.91,,
2007-02-09,38.72,,
2007-02-12,38.61,,
2007-02-13,39.01,,
2007-02-14,39.62,,
2007-02-15,39.96,,
2007-02-16,39.74,,
2007-02-20,39.83,,
2007-02-21,40.39,,
2007-02-22,41.67,,
2007-02-23,42.02,,
2007-02-26,41.71,,
2007-02-27,40.01,,
2007-02-28,40.5,,
2007-03-01,40.51,,
2007-03-02,39.87,,
2007-03-05,39.69,,
2007-03-06,40.45,,
2007-03-07,40.44,,
2007-03-08,40.79,,
2007-03-09,41.51,,
2007-03-12,41.29,,
2007-03-13,40.62,,
2007-03-14,41.29,,
2007-03-15,41.08,,
2007-03-16,41.26,,
2007-03-19,41.96,,
2007-03-20,41.79,,
2007-03-21,42.17,,
2007-03-22,42.49,,
2007-03-23,42.76,,
2007-03-26,42.54,,
2007-03-27,42.02,,
2007-03-28,41.92,,
2007-03-29,41.47,,
2007-03-30,41.78,,
2007-04-02,41.92,,
2007-04-03,42.38,,
2007-04-04,42.43,,
2007-04-05,42.72,,
2007-04-09,42.76,,
2007-04-10,42.47,,
2007-04-11,42.05,,
2007-04-12,42.42,,
2007-04-13,42.58,,
2007-04-16,43.75,,
2007-04-17,43.4,,
2007-04-18,43.25,,
2007-04-19,43.1,,
2007-04-20,43.54,,
2007-04-23,43.92,,
2007-04-24,44.04,,
2007-04-25,44.2,,
2007-04-26,44.31,,
2007-04-27,45.3,,
2007-04-30,44.61,,
2007-05-01,44.83,,
2007-05-02,45.53,,
2007-05-03,45.37,,
2007-05-04,45.3,,
2007-05-07,45.28,,
2007-05-08,45.48,,
2007-05-09,45.59,,
2007-05-10,45.19,,
2007-05-11,45.49,,
2007-05-14,45.83,,
2007-05-15,45.85,,
2007-05-16,45.95,,
2007-05-17,45.8,,
2007-05-18,46.2,,
2007-05-21,46.15,,
2007-05-22,45.74,,
2007-05-23,45.51,,
2007-05-24,45.72,,
2007-05-25,46.24,,
2007-05-29,46.52,,
2007-05-30,46.78,,
2007-05-31,46.87,,
2007-06-01,46.76,,
2007-06-04,46.6,,
2007-06-05,46.4,,
2007-06-06,45.26,,
2007-06-07,44.08,,
2007-06-08,44.56,,
2007-06-11,44.62,,
2007-06-12,45.55,,
2007-06-13,46.43,,
2007-06-14,46.86,,
2007-06-15,47.06,,
2007-06-18,46.9,,
2007-06-19,47.08,,
2007-06-20,47.04,,
2007-06-21,47.01,,
2007-06-22,46.47,,
2007-06-25,46.12,,
2007-06-26,45.86,,
2007-06-27,45.82,,
2007-06-28,46.29,,
2007-06-29,46.5,,
2007-07-02,47.33,,
2007-07-03,47.2,,
2007-07-05,47.15,,
2007-07-06,47.23,,
2007-07-09,48.46,,
2007-07-10,47.34,,
2007-07-11,47.63,,
2007-07-12,49.2,,
2007-07-13,49.05,,
2007-07-16,50.44,,
2007-07-17,51.0,,
2007-07-18,51.12,,
2007-07-19,51.06,,
2007-07-20,50.28,,
2007-07-23,51.28,,
2007-07-24,50.42,,
2007-07-25,49.65,,
2007-07-26,48.72,,
2007-07-27,47.33,,
2007-07-30,49.06,,
2007-07-31,48.59,,
2007-08-01,49.38,,
2007-08-02,49.79,,
2007-08-03,48.37,,
2007-08-06,48.69,,
2007-08-07,47.6,,
2007-08-08,46.83,,
2007-08-09,43.24,,
2007-08-10,46.72,,
2007-08-13,46.5,,
2007-08-14,44.85,,
2007-08-15,43.88,,
2007-08-16,42.56,,
2007-08-17,45.07,,
2007-08-20,45.29,,
2007-08-21,45.27,,
2007-08-22,46.68,,
2007-08-23,45.83,,
2007-08-24,47.3,,
2007-08-27,46.92,,
2007-08-28,45.17,,
2007-08-29,46.87,,
2007-08-30,46.4,,
2007-08-31,47.11,,
2007-09-04,47.32,,
2007-09-05,46.31,,
2007-09-06,47.31,,
2007-09-07,45.69,,
2007-09-10,44.83,,
2007-09-11,45.42,,
2007-09-12,46.0,,
2007-09-13,45.88,,
2007-09-14,46.26,,
2007-09-17,45.78,,
2007-09-18,48.47,,
2007-09-19,50.06,,
2007-09-20,49.19,,
2007-09-21,49.41,,
2007-09-24,48.67,,
2007-09-25,48.14,,
2007-09-26,48.3,,
2007-09-27,49.19,,
2007-09-28,49.52,,
2007-10-01,50.34,,
2007-10-02,50.63,,
2007-10-03,50.31,,
2007-10-04,49.86,,
2007-10-05,50.43,,
2007-10-08,50.44,,
2007-10-09,50.38,,
2007-10-10,49.5,,
2007-10-11,48.66,,
2007-10-12,48.2,,
2007-10-15,46.52,,
2007-10-16,47.87,,
2007-10-17,47.83,,
2007-10-18,47.78,,
2007-10-19,46.21,,
2007-10-22,46.05,,
2007-10-23,46.06,,
2007-10-24,46.85,,
2007-10-25,45.83,,
2007-10-26,46.24,,
2007-10-29,46.63,,
2007-10-30,45.7,,
2007-10-31,46.29,,
2007-11-01,45.07,,
2007-11-02,45.42,,
2007-11-05,45.03,,
2007-11-06,46.05,,
2007-11-07,43.96,,
2007-11-08,45.72,,
2007-11-09,44.25,,
2007-11-12,42.88,,
2007-11-13,44.56,,
2007-11-14,45.15,,
2007-11-15,44.23,,
2007-11-16,43.69,,
2007-11-19,42.65,,
2007-11-20,43.86,,
2007-11-21,43.44,,
2007-11-23,43.98,,
2007-11-26,43.12,,
2007-11-27,43.79,,
2007-11-28,44.97,,
2007-11-29,44.3,,
2007-11-30,44.65,,
2007-12-03,44.1,,
2007-12-04,44.63,,
2007-12-05,45.87,,
2007-12-06,47.71,,
2007-12-07,47.32,,
2007-12-10,47.88,,
2007-12-11,46.22,,
2007-12-12,46.25,,
2007-12-13,45.8,,
2007-12-14,44.81,,
2007-12-17,44.27,,
2007-12-18,44.56,,
2007-12-19,44.71,,
2007-12-20,47.44,,
2007-12-21,49.71,,
2007-12-24,48.97,,
2007-12-26,49.58,,
2007-12-27,48.92,,
2007-12-28,48.86,,
2007-12-31,48.47,,
2008-01-02,46.83,,
2008-01-03,48.09,,
2008-01-04,46.06,,
2008-01-07,46.61,,
2008-01-08,44.06,,
2008-01-09,44.35,,
2008-01-10,44.09,,
2008-01-11,43.02,,
2008-01-14,44.53,,
2008-01-15,43.13,,
2008-01-16,42.19,,
2008-01-17,40.26,,
2008-01-18,40.54,,
2008-01-22,40.6,,
2008-01-23,40.99,,
2008-01-24,40.65,,
2008-01-25,41.36,,
2008-01-28,41.19,,
2008-01-29,41.23,,
2008-01-30,40.81,,
2008-01-31,41.29,,
2008-02-01,43.01,,
2008-02-04,42.39,,
2008-02-05,40.92,,
2008-02-06,40.21,,
2008-02-07,40.19,,
2008-02-08,40.24,,
2008-02-11,40.17,,
2008-02-12,40.62,,
2008-02-13,41.24,,
2008-02-14,40.33,,
2008-02-15,39.61,,
2008-02-19,39.46,,
2008-02-20,39.42,,
2008-02-21,39.84,,
2008-02-22,40.28,,
2008-02-25,41.56,,
2008-02-26,41.96,,
2008-02-27,41.84,,
2008-02-28,41.79,,
2008-02-29,40.31,,
2008-03-03,41.06,,
2008-03-04,41.03,,
2008-03-05,40.83,,
2008-03-06,40.44,,
2008-03-07,39.36,,
2008-03-10,38.78,,
2008-03-11,40.24,,
2008-03-12,40.88,,
2008-03-13,41.35,,
2008-03-14,40.92,,
2008-03-17,39.97,,
2008-03-18,41.99,,
2008-03-19,40.0,,
2008-03-20,40.25,,
2008-03-24,41.04,,
2008-03-25,41.6,,
2008-03-26,41.1,,
2008-03-27,40.2,,
2008-03-28,39.67,,
2008-03-31,39.83,,
2008-04-01,40.92,,
2008-04-02,40.65,,
2008-04-03,40.1,,
2008-04-04,41.17,,
2008-04-07,40.81,,
2008-04-08,40.6,,
2008-04-09,39.88,,
2008-04-10,39.99,,
2008-04-11,39.47,,
2008-04-14,40.01,,
2008-04-15,40.79,,
2008-04-16,42.86,,
2008-04-17,42.4,,
2008-04-18,45.31,,
2008-04-21,43.97,,
2008-04-22,42.54,,
2008-04-23,42.2,,
2008-04-24,43.02,,
2008-04-25,43.24,,
2008-04-28,43.81,,
2008-04-29,44.07,,
2008-04-30,43.92,,
2008-05-01,44.33,,
2008-05-02,44.35,,
2008-05-05,43.99,,
2008-05-06,44.04,,
2008-05-07,42.9,,
2008-05-08,43.34,,
2008-05-09,42.83,,
2008-05-12,43.62,,
2008-05-13,43.67,,
2008-05-14,44.21,,
2008-05-15,44.16,,
2008-05-16,44.22,,
2008-05-19,45.2,,
2008-05-20,44.72,,
2008-05-21,44.65,,
2008-05-22,44.57,,
2008-05-23,44.22,,
2008-05-27,44.63,,
2008-05-28,46.63,,
2008-05-29,47.13,,
2008-05-30,48.34,,
2008-06-02,48.03,,
2008-06-03,47.49,,
2008-06-04,47.24,,
2008-06-05,48.35,,
2008-06-06,46.69,,
2008-06-09,47.76,,
2008-06-10,47.19,,
2008-06-11,46.21,,
2008-06-12,47.74,,
2008-06-13,48.02,,
2008-06-16,48.09,,
2008-06-17,47.76,,
2008-06-18,47.08,,
2008-06-19,47.96,,
2008-06-20,46.72,,
2008-06-23,46.47,,
2008-06-24,45.5,,
2008-06-25,44.28,,
2008-06-26,42.58,,
2008-06-27,42.1,,
2008-06-30,42.49,,
2008-07-01,42.17,,
2008-07-02,41.1,,
2008-07-03,41.61,,
2008-07-07,41.11,,
2008-07-08,41.64,,
2008-07-09,40.46,,
2008-07-10,40.72,,
2008-07-11,40.47,,
2008-07-14,39.95,,
2008-07-15,37.24,,
2008-07-16,36.69,,
2008-07-17,37.04,,
2008-07-18,36.46,,
2008-07-21,35.79,,
2008-07-22,36.62,,
2008-07-23,36.78,,
2008-07-24,35.17,,
2008-07-25,35.5,,
2008-07-28,34.54,,
2008-07-29,34.99,,
2008-07-30,36.29,,
2008-07-31,35.52,,
2008-08-01,34.72,,
2008-08-04,34.28,,
2008-08-05,35.81,,
2008-08-06,35.97,,
2008-08-07,35.65,,
2008-08-08,36.33,,
2008-08-11,37.06,,
2008-08-12,36.43,,
2008-08-13,36.26,,
2008-08-14,36.33,,
2008-08-15,36.76,,
2008-08-18,36.26,,
2008-08-19,35.79,,
2008-08-20,35.78,,
2008-08-21,35.54,,
2008-08-22,35.97,,
2008-08-25,35.48,,
2008-08-26,35.37,,
2008-08-27,35.69,,
2008-08-28,36.88,,
2008-08-29,36.59,,
2008-09-02,36.02,,
2008-09-03,35.76,,
2008-09-04,34.63,,
2008-09-05,34.83,,
2008-09-08,35.38,,
2008-09-09,33.56,,
2008-09-10,34.97,,
2008-09-11,35.58,,
2008-09-12,35.72,,
2008-09-15,34.37,,
2008-09-16,34.19,,
2008-09-17,32.65,,
2008-09-18,33.95,,
2008-09-19,34.67,,
2008-09-22,33.17,,
2008-09-23,31.46,,
2008-09-24,29.99,,
2008-09-25,29.75,,
2008-09-26,29.03,,
2008-09-29,26.89,,
2008-09-30,28.09,,
2008-10-01,27.29,,
2008-10-02,25.58,,
2008-10-03,24.6,,
2008-10-06,24.01,,
2008-10-07,23.99,,
2008-10-08,24.28,,
2008-10-09,23.55,,
2008-10-10,24.0,,
2008-10-13,25.58,,
2008-10-14,24.61,,
2008-10-15,21.72,,
2008-10-16,22.58,,
2008-10-17,22.21,,
2008-10-20,22.61,,
2008-10-21,21.03,,
2008-10-22,19.5,,
2008-10-23,20.6,,
2008-10-24,20.88,,
2008-10-27,20.17,,
2008-10-28,22.17,,
2008-10-29,22.26,,
2008-10-30,23.23,,
2008-10-31,22.48,,
2008-11-03,22.62,,
2008-11-04,24.75,,
2008-11-05,24.33,,
2008-11-06,22.56,,
2008-11-07,22.13,,
2008-11-10,22.0,,
2008-11-11,21.62,,
2008-11-12,19.96,,
2008-11-13,21.29,,
2008-11-14,20.58,,
2008-11-17,20.67,,
2008-11-18,21.01,,
2008-11-19,19.94,,
2008-11-20,19.39,,
2008-11-21,20.88,,
2008-11-24,21.93,,
2008-11-25,22.58,,
2008-11-26,22.77,,
2008-11-28,23.17,,
2008-12-01,20.91,,
2008-12-02,21.63,,
2008-12-03,21.73,,
2008-12-04,20.79,,
2008-12-05,21.34,,
2008-12-08,23.01,,
2008-12-09,22.62,,
2008-12-10,23.61,,
2008-12-11,22.5,,
2008-12-12,22.25,,
2008-12-15,21.96,,
2008-12-16,21.48,,
2008-12-17,22.25,,
2008-12-18,22.0,,
2008-12-19,22.79,,
2008-12-22,22.55,,
2008-12-23,22.78,,
2008-12-24,23.25,,
2008-12-26,23.51,,
2008-12-29,23.5,,
2008-12-30,24.04,,
2008-12-31,24.86,,
2009-01-02,25.91,,
2009-01-05,25.96,,
2009-01-06,26.16,,
2009-01-07,25.04,,
2009-01-08,25.45,,
2009-01-09,25.08,,
2009-01-12,24.73,,
2009-01-13,24.58,,
2009-01-14,23.72,,
2009-01-15,24.35,,
2009-01-16,24.28,,
2009-01-20,23.5,,
2009-01-21,23.6,,
2009-01-22,22.93,,
2009-01-23,22.67,,
2009-01-26,22.28,,
2009-01-27,22.71,,
2009-01-28,23.4,,
2009-01-29,22.63,,
2009-01-30,22.01,,
2009-02-02,21.46,,
2009-02-03,21.43,,
2009-02-04,21.63,,
2009-02-05,21.8,,
2009-02-06,22.43,,
2009-02-09,22.5,,
2009-02-10,21.51,,
2009-02-11,22.14,,
2009-02-12,21.97,,
2009-02-13,21.9,,
2009-02-17,21.02,,
2009-02-18,20.97,,
2009-02-19,20.36,,
2009-02-20,20.14,,
2009-02-23,19.02,,
2009-02-24,19.87,,
2009-02-25,19.23,,
2009-02-26,18.14,,
2009-02-27,18.08,,
2009-03-02,16.72,,
2009-03-03,17.2,,
2009-03-04,16.96,,
2009-03-05,15.86,,
2009-03-06,15.56,,
2009-03-09,15.14,,
2009-03-10,16.05,,
2009-03-11,16.04,,
2009-03-12,16.6,,
2009-03-13,16.81,,
2009-03-16,16.54,,
2009-03-17,16.92,,
2009-03-18,17.53,,
2009-03-19,17.66,,
2009-03-20,17.06,,
2009-03-23,18.58,,
2009-03-24,18.71,,
2009-03-25,18.82,,
2009-03-26,19.7,,
2009-03-27,19.45,,
2009-03-30,18.11,,
2009-03-31,18.43,,
2009-04-01,18.75,,
2009-04-02,20.7,,
2009-04-03,21.0,,
2009-04-06,20.72,,
2009-04-07,19.81,,
2009-04-08,20.04,,
2009-04-09,21.92,,
2009-04-13,21.19,,
2009-04-14,20.97,,
2009-04-15,21.19,,
2009-04-16,21.73,,
2009-04-17,22.38,,
2009-04-20,20.21,,
2009-04-21,20.77,,
2009-04-22,21.36,,
2009-04-23,21.37,,
2009-04-24,22.0,,
2009-04-27,21.53,,
2009-04-28,21.05,,
2009-04-29,22.2,,
2009-04-30,21.9,,
2009-05-01,21.81,,
2009-05-04,22.88,,
2009-05-05,22.87,,
2009-05-06,22.88,,
2009-05-07,22.83,,
2009-05-08,23.84,,
2009-05-11,23.08,,
2009-05-12,23.07,,
2009-05-13,22.39,,
2009-05-14,22.43,,
2009-05-15,22.66,,
2009-05-18,23.25,,
2009-05-19,23.17,,
2009-05-20,23.17,,
2009-05-21,22.25,,
2009-05-22,22.08,,
2009-05-26,22.92,,
2009-05-27,22.0,,
2009-05-28,21.8,,
2009-05-29,21.75,,
2009-06-01,23.58,,
2009-06-02,24.13,,
2009-06-03,23.59,,
2009-06-04,23.94,,
2009-06-05,24.04,,
2009-06-08,24.32,,
2009-06-09,24.46,,
2009-06-10,24.48,,
2009-06-11,24.37,,
2009-06-12,24.59,,
2009-06-15,23.54,,
2009-06-16,23.17,,
2009-06-17,22.93,,
2009-06-18,22.86,,
2009-06-19,22.79,,
2009-06-22,21.63,,
2009-06-23,21.41,,
2009-06-24,21.57,,
2009-06-25,22.12,,
2009-06-26,22.59,,
2009-06-29,22.81,,
2009-06-30,22.31,,
2009-07-01,22.64,,
2009-07-02,21.5,,
2009-07-06,21.25,,
2009-07-07,20.48,,
2009-07-08,20.49,,
2009-07-09,20.41,,
2009-07-10,20.47,,
2009-07-13,21.07,,
2009-07-14,21.36,,
2009-07-15,22.2,,
2009-07-16,22.72,,
2009-07-17,22.48,,
2009-07-20,24.47,,
2009-07-21,24.5,,
2009-07-22,24.71,,
2009-07-23,25.31,,
2009-07-24,25.6,,
2009-07-27,26.2,,
2009-07-28,25.72,,
2009-07-29,25.42,,
2009-07-30,25.83,,
2009-07-31,25.96,,
2009-08-03,26.83,,
2009-08-04,26.96,,
2009-08-05,26.64,,
2009-08-06,26.57,,
2009-08-07,27.38,,
2009-08-10,27.34,,
2009-08-11,26.88,,
2009-08-12,27.53,,
2009-08-13,27.66,,
2009-08-14,27.06,,
2009-08-17,26.06,,
2009-08-18,26.75,,
2009-08-19,26.7,,
2009-08-20,26.92,,
2009-08-21,27.68,,
2009-08-24,27.53,,
2009-08-25,27.89,,
2009-08-26,27.68,,
2009-08-27,27.77,,
2009-08-28,27.41,,
2009-08-31,26.98,,
2009-09-01,26.55,,
2009-09-02,26.4,,
2009-09-03,26.83,,
2009-09-04,27.22,,
2009-09-08,27.51,,
2009-09-09,28.22,,
2009-09-10,28.63,,
2009-09-11,29.03,,
2009-09-14,28.92,,
2009-09-15,29.54,,
2009-09-16,30.04,,
2009-09-17,29.97,,
2009-09-18,29.88,,
2009-09-21,29.26,,
2009-09-22,29.26,,
2009-09-23,28.93,,
2009-09-24,28.47,,
2009-09-25,28.2,,
2009-09-28,28.49,,
2009-09-29,28.75,,
2009-09-30,28.3,,
2009-10-01,27.46,,
2009-10-02,27.03,,
2009-10-05,27.6,,
2009-10-06,27.7,,
2009-10-07,27.94,,
2009-10-08,28.35,,
2009-10-09,28.68,,
2009-10-12,28.82,,
2009-10-13,28.75,,
2009-10-14,29.82,,
2009-10-15,30.09,,
2009-10-16,30.21,,
2009-10-19,31.95,,
2009-10-20,31.96,,
2009-10-21,31.9,,
2009-10-22,31.92,,
2009-10-23,31.55,,
2009-10-26,31.14,,
2009-10-27,30.84,,
2009-10-28,30.1,,
