date,WST,dcf,Deviation
2017-08-10,84.69,87.92339498018495,-0.03677513795860199
2017-08-11,84.93,88.09339498018494,-0.035909559177467076
2017-08-14,85.1,88.41339498018495,-0.03747616501919815
2017-08-15,85.42,88.98339498018494,-0.040045617285994095
2017-08-16,85.99,88.30339498018495,-0.026198256371729234
2017-08-17,85.31,88.14339498018494,-0.03214528985208587
2017-08-18,85.15,88.27339498018495,-0.035383197631472796
2017-08-21,85.28,88.86339498018494,-0.04032475892896026
2017-08-22,85.87,87.53339498018494,-0.019002975727851923
2017-08-23,84.54,88.60339498018494,-0.045860488541027866
2017-08-24,85.61,88.42339498018495,-0.03181731464637172
2017-08-25,85.43,87.69339498018493,-0.025810324491329806
2017-08-28,84.7,88.07339498018494,-0.03830208862669482
2017-08-29,85.08,88.92339498018495,-0.043221415253448026
2017-08-30,85.93,90.03339498018494,-0.04557636620376282
2017-08-31,87.04,90.48339498018494,-0.03805554578206316
2017-09-01,87.49,90.52339498018495,-0.033509514096869086
2017-09-05,87.53,91.90339498018494,-0.0475868707693321
2017-09-06,88.91,92.26339498018494,-0.03634588756359047
2017-09-07,89.27,94.42339498018495,-0.05457752267080007
2017-09-08,91.43,94.33339498018493,-0.03077801854576312
2017-09-11,91.34,94.30339498018495,-0.03142405404182547
2017-09-12,91.31,93.98339498018494,-0.02844539698473958
2017-09-13,90.99,94.67339498018495,-0.03890633668472421
2017-09-14,91.68,98.90339498018494,-0.07303485367344698
2017-09-15,95.91,99.74339498018495,-0.03843256970495634
2017-09-18,96.75,97.55339498018495,-0.008235438452430466
2017-09-19,94.56,97.67339498018495,-0.031875568375774876
2017-09-20,94.68,97.12339498018494,-0.025157635610693285
2017-09-21,94.13,98.20339498018494,-0.041479166591000816
2017-09-22,95.21,98.25339498018494,-0.030974960008239072
2017-09-25,95.26,98.19339498018493,-0.02987364863774067
2017-09-26,95.2,98.72339498018493,-0.0356895645747608
2017-09-27,95.73,99.30339498018495,-0.035984620474435736
2017-09-28,96.31,99.25339498018494,-0.029655358194775716
2017-09-29,96.26,100.1227704485488,-0.038580339229963734
2017-10-02,96.57,98.17277044854882,-0.016326018316747182
2017-10-03,94.62,98.54277044854881,-0.039807795444486316
2017-10-04,94.99,98.39277044854882,-0.034583541382526506
2017-10-05,94.84,99.00277044854882,-0.04204700969163466
2017-10-06,95.45,97.6227704485488,-0.022256799705289487
2017-10-09,94.07,98.06277044854882,-0.04071647609266493
2017-10-10,94.51,97.50277044854882,-0.030694209352010837
2017-10-11,93.95,98.61277044854882,-0.04728363707195116
2017-10-12,95.06,98.72277044854881,-0.03710157678828241
2017-10-13,95.17,99.22277044854881,-0.040845165179603016
2017-10-16,95.67,96.55277044854881,-0.009142880566220812
2017-10-17,93.0,95.96277044854881,-0.030874165415402666
2017-10-18,92.41,95.83277044854881,-0.03571607533131327
2017-10-19,92.28,97.39277044854882,-0.052496406304098464
2017-10-20,93.84,96.06277044854882,-0.02313872937632311
2017-10-23,92.51,95.96277044854881,-0.03598031228579457
2017-10-24,92.41,95.20277044854882,-0.029334970352130063
2017-10-25,91.65,104.48277044854882,-0.12282188147823037
2017-10-26,100.93,104.71277044854881,-0.036125206432270685
2017-10-27,101.16,104.90277044854881,-0.035678470955011754
2017-10-30,101.35,104.95277044854882,-0.034327540217864105
2017-10-31,101.4,104.44277044854881,-0.029133375488615165
2017-11-01,100.89,103.55277044854881,-0.025714140114405093
2017-11-02,100.0,104.50277044854882,-0.04308757011150932
2017-11-03,100.95,104.15277044854881,-0.030750698562847734
2017-11-06,100.6,104.59277044854882,-0.038174440082481054
2017-11-07,101.04,104.79277044854881,-0.035811348745583005
2017-11-08,101.24,104.98277044854882,-0.03565128289677899
2017-11-09,101.43,105.20277044854882,-0.035861892538219364
2017-11-10,101.65,105.18277044854881,-0.0335869689824998
2017-11-13,101.63,104.40277044854881,-0.026558399136690225
2017-11-14,100.85,101.92277044854882,-0.010525326615708153
2017-11-15,98.37,102.25277044854882,-0.037972276267101535
2017-11-16,98.7,102.5127704485488,-0.0371931265916029
2017-11-17,98.96,102.77277044854881,-0.03709903344930854
2017-11-20,99.22,103.34277044854882,-0.03989413512579887
2017-11-21,99.79,102.13277044854881,-0.022938479376010013
2017-11-22,98.58,101.0127704485488,-0.02408379096767721
2017-11-24,97.46,100.7627704485488,-0.03277768598309094
2017-11-27,97.21,99.90277044854881,-0.02695391165288674
2017-11-28,96.35,103.43277044854881,-0.06847704472995852
2017-11-29,99.88,103.48277044854882,-0.03481517196469053
2017-11-30,99.93,102.66277044854881,-0.02661890417148227
2017-12-01,99.11,102.94277044854881,-0.03723205070009694
2017-12-04,99.39,103.04277044854881,-0.03544907063977576
2017-12-05,99.49,102.74277044854881,-0.03165936089077648
2017-12-06,99.19,103.16277044854881,-0.038509730121392804
2017-12-07,99.61,103.18277044854881,-0.034625649544177906
2017-12-08,99.63,102.63277044854881,-0.029257423680812966
2017-12-11,99.08,102.55277044854881,-0.033863253360777
2017-12-12,99.0,102.29277044854881,-0.03218966926118205
2017-12-13,98.74,101.79277044854881,-0.029990051701086595
2017-12-14,98.24,102.28277044854882,-0.03952542965760253
2017-12-15,98.73,102.16277044854881,-0.033600992156703646
2017-12-18,98.61,103.20277044854882,-0.04450239493171859
2017-12-19,99.65,103.85277044854881,-0.040468544367152526
2017-12-20,100.3,103.30277044854881,-0.029067666196274766
2017-12-21,99.75,103.09277044854882,-0.03242487745750433
2017-12-22,99.54,102.74277044854881,-0.031172708644767178
2017-12-26,99.19,102.94277044854881,-0.03645491987632554
2017-12-27,99.39,102.57277044854881,-0.031029389521513462
2017-12-28,99.02,102.22277044854881,-0.031331282007865835
2017-12-29,98.67,102.61213720316623,-0.03841784520442271
2018-01-02,99.5,102.73213720316623,-0.03146179268882787
2018-01-03,99.62,102.70213720316623,-0.030010448536909373
2018-01-04,99.59,103.95213720316623,-0.041962939103799
2018-01-05,100.84,104.52213720316622,-0.03522829997256005
2018-01-08,101.41,105.42213720316623,-0.03805782456709417
2018-01-09,102.31,103.32213720316622,-0.009795937546046019
2018-01-10,100.21,102.20213720316623,-0.019492128615726467
2018-01-11,99.09,100.85213720316622,-0.01747248250789568
2018-01-12,97.74,100.94213720316623,-0.031722502533518715
2018-01-16,97.83,102.47213720316623,-0.04530145783885142
2018-01-17,99.36,101.70213720316623,-0.02302938038054636
2018-01-18,98.59,103.72213720316623,-0.04947967079692572
2018-01-19,100.61,103.39213720316623,-0.026908595551123127
2018-01-22,100.28,103.49213720316622,-0.031037499949010172
2018-01-23,100.38,103.41213720316622,-0.02932090260555409
2018-01-24,100.3,104.13213720316622,-0.036800715956588514
2018-01-25,101.02,104.63213720316622,-0.03452225386692109
2018-01-26,101.52,105.51213720316623,-0.03783581025829552
2018-01-29,102.4,103.89213720316623,-0.014362368927383518
2018-01-30,100.78,103.31213720316623,-0.024509581078423603
2018-01-31,100.2,103.25213720316623,-0.029560039005881555
2018-02-01,100.14,101.92213720316623,-0.017485280941605508
2018-02-02,98.81,98.38213720316622,0.004348988637543183
2018-02-05,95.27,97.38213720316622,-0.021689164602741506
2018-02-06,94.27,97.32213720316622,-0.031361181442149055
2018-02-07,94.21,93.53213720316623,0.007247378463739684
2018-02-08,90.42,94.36213720316623,-0.04177668416600844
2018-02-09,91.25,95.07213720316622,-0.04020249586898872
2018-02-12,91.96,96.11213720316623,-0.043200966329458024
2018-02-13,93.0,98.15213720316623,-0.05249133997461275
2018-02-14,95.04,91.45213720316623,0.03923213723111929
2018-02-15,88.34,90.56213720316623,-0.024537155060520566
2018-02-16,87.45,92.75213720316623,-0.057164582542743037
2018-02-20,89.64,90.21213720316622,-0.006342131124526085
2018-02-21,87.1,89.87213720316623,-0.030845346393615913
2018-02-22,86.76,89.69213720316623,-0.032691128727644014
2018-02-23,86.58,89.35213720316622,-0.031024856147122915
2018-02-26,86.24,90.38213720316622,-0.04582915752318728
2018-02-27,87.27,90.33213720316623,-0.033898646682953726
2018-02-28,87.22,88.67213720316623,-0.0163764768614868
2018-03-01,85.56,88.85213720316622,-0.03705186286784001
2018-03-02,85.74,90.31213720316623,-0.05062594402877163
2018-03-05,87.2,92.79213720316623,-0.06026520534732782
2018-03-06,89.68,92.04213720316623,-0.025663650094871704
2018-03-07,88.93,92.77213720316622,-0.04141477515767622
2018-03-08,89.66,95.15213720316623,-0.057719535941053834
2018-03-09,92.04,95.12213720316623,-0.032401891860180276
2018-03-12,92.01,95.18213720316622,-0.033327022237326864
2018-03-13,92.07,95.28213720316623,-0.033711850903565765
2018-03-14,92.17,94.42213720316623,-0.023851792279604433
2018-03-15,91.31,94.09213720316623,-0.029568222020071255
2018-03-16,90.98,93.15213720316623,-0.023318168196493017
2018-03-19,90.04,94.02213720316622,-0.042353187468622155
2018-03-20,90.91,93.11213720316623,-0.02365037759106825
2018-03-21,90.0,91.99213720316622,-0.02165551604444793
2018-03-22,88.88,89.24213720316622,-0.004057917196019112
2018-03-23,86.13,90.51213720316623,-0.048414912503170315
2018-03-26,87.4,89.38213720316622,-0.02217598801269216
2018-03-27,86.27,89.61213720316623,-0.03729558637340635
2018-03-28,86.5,91.40213720316623,-0.05363263215902592
2018-03-29,88.29,87.74635761589404,0.0061956119761201744
2018-04-02,85.1,86.71635761589403,-0.018639593040261304
2018-04-03,84.07,88.54635761589404,-0.050553831195542465
2018-04-04,85.9,87.66635761589404,-0.020148636990637292
2018-04-05,85.02,85.96635761589403,-0.011008464731313228
2018-04-06,83.32,87.28635761589403,-0.04544075069953202
2018-04-09,84.64,89.80635761589404,-0.05752774918219927
2018-04-10,87.16,89.97635761589405,-0.03130108497964523
2018-04-11,87.33,90.78635761589403,-0.03807133259511808
2018-04-12,88.14,91.50635761589405,-0.036788237490826936
2018-04-13,88.86,92.14635761589403,-0.0356645417238628
2018-04-16,89.5,93.80635761589404,-0.04590688440891344
2018-04-17,91.16,94.60635761589404,-0.03642839342664905
2018-04-18,91.96,94.40635761589404,-0.02591306007003691
2018-04-19,91.76,93.66635761589404,-0.02035263956469413
2018-04-20,91.02,94.63635761589404,-0.038213195298280156
2018-04-23,91.99,94.64635761589403,-0.028066136751658255
2018-04-24,92.0,90.66635761589404,0.014709341140138221
2018-04-25,88.02,92.79635761589404,-0.051471391104212394
2018-04-26,90.15,91.58635761589404,-0.01568309575011173
2018-04-27,88.94,90.85635761589404,-0.02109216862947194
2018-04-30,88.21,90.40635761589404,-0.024294282767431286
2018-05-01,87.76,88.26635761589404,-0.005736700024459251
2018-05-02,85.62,88.75635761589405,-0.035336709393450794
2018-05-03,86.11,90.64635761589403,-0.050044565884450054
2018-05-04,88.0,90.25635761589405,-0.024999431347501044
2018-05-07,87.61,90.26635761589404,-0.029427991624493166
2018-05-08,87.62,90.54635761589404,-0.03231888827939289
2018-05-09,87.9,91.81635761589403,-0.04265424721243871
2018-05-10,89.17,92.72635761589405,-0.0383532547522869
2018-05-11,90.08,92.71635761589403,-0.028434654722049646
2018-05-14,90.07,91.84635761589404,-0.019340534148592603
2018-05-15,89.2,91.49635761589404,-0.02509780362551972
2018-05-16,88.85,91.06635761589403,-0.024337830939086702
2018-05-17,88.42,91.86635761589405,-0.03751490431680926
2018-05-18,89.22,92.78635761589403,-0.038436228207789136
2018-05-21,90.14,92.75635761589405,-0.02820677399524929
2018-05-22,90.11,93.52635761589404,-0.036528286816479905
2018-05-23,90.88,93.86635761589405,-0.03181499412296762
2018-05-24,91.22,94.17635761589403,-0.031391717525876106
2018-05-25,91.53,94.85635761589404,-0.03506731335145297
2018-05-29,92.21,96.76635761589404,-0.0470861746597937
2018-05-30,94.12,95.64635761589403,-0.015958345450265088
2018-05-31,93.0,95.64635761589403,-0.027668148394333403
2018-06-01,93.0,97.95635761589404,-0.05059761036980248
2018-06-04,95.31,97.67635761589403,-0.024226513699452057
2018-06-05,95.03,98.97635761589405,-0.039871719983968434
2018-06-06,96.33,97.94635761589404,-0.016502478042447977
2018-06-07,95.3,99.39635761589403,-0.04121235137935286
2018-06-08,96.75,99.91635761589404,-0.03169008249946814
2018-06-11,97.27,101.01635761589404,-0.03708664323593258
2018-06-12,98.37,101.37635761589404,-0.02965541164227714
2018-06-13,98.73,102.66635761589404,-0.038341261025555684
2018-06-14,100.02,103.67635761589403,-0.03526703387324148
2018-06-15,101.03,104.14635761589403,-0.02992286708084002
2018-06-18,101.5,104.34635761589404,-0.027277977697809708
2018-06-19,101.7,104.52635761589404,-0.0270396642565518
2018-06-20,101.88,103.56635761589403,-0.016282870757590828
2018-06-21,100.92,103.63635761589404,-0.026210469746164144
2018-06-22,100.99,101.28635761589403,-0.002925938130956429
2018-06-25,98.64,101.96635761589403,-0.032622108837351727
2018-06-26,99.32,100.69635761589404,-0.013668395247662946
2018-06-27,98.05,101.32635761589405,-0.03233470237146008
2018-06-28,98.68,101.93635761589404,-0.031945006590919256
2018-06-29,99.29,101.68867021276596,-0.023588372310771155
2018-07-02,98.69,101.91867021276596,-0.03167888872593971
2018-07-03,98.92,102.40867021276595,-0.034066160663133616
2018-07-05,99.41,103.55867021276596,-0.04006106108008467
2018-07-06,100.56,104.02867021276596,-0.033343406252061225
2018-07-09,101.03,103.79867021276596,-0.02667346515221003
2018-07-10,100.8,102.99867021276596,-0.021346588341617734
2018-07-11,100.0,103.57867021276596,-0.03455026218636359
2018-07-12,100.58,103.02867021276596,-0.023766881662251715
2018-07-13,100.03,101.44867021276596,-0.013984118370310994
2018-07-16,98.45,101.86867021276596,-0.03355958417465965
2018-07-17,98.87,101.00867021276596,-0.02117313502158813
2018-07-18,98.01,102.46867021276596,-0.04351252147127482
2018-07-19,99.47,102.60867021276596,-0.030588742708171912
2018-07-20,99.61,103.07867021276596,-0.03365070780993029
2018-07-23,100.08,101.98867021276595,-0.01871453180813265
2018-07-24,98.99,102.66867021276596,-0.03583050413668021
2018-07-25,99.67,113.84867021276595,-0.12453962076384517
2018-07-26,110.85,112.63867021276596,-0.01587971705798108
2018-07-27,109.64,112.00867021276596,-0.02114720412506066
2018-07-30,109.01,112.64867021276596,-0.032301048968384594
2018-07-31,109.65,114.10867021276596,-0.03907389512516757
2018-08-01,111.11,116.88867021276596,-0.049437385182390825
2018-08-02,113.89,117.74867021276596,-0.03277039312455532
2018-08-03,114.75,119.02867021276596,-0.03594655140746983
2018-08-06,116.03,119.12867021276595,-0.026011120641501906
2018-08-07,116.13,118.58867021276596,-0.02073275809868469
2018-08-08,115.59,118.31867021276595,-0.023062042599524935
2018-08-09,115.32,117.81867021276595,-0.02120776111505651
2018-08-10,114.82,118.12867021276595,-0.0280090363059754
2018-08-13,115.13,120.24867021276596,-0.042567374788503476
2018-08-14,117.25,117.88867021276596,-0.005417570760729462
2018-08-15,114.89,117.73867021276595,-0.024194856351087646
2018-08-16,114.74,119.01867021276595,-0.03594957165222157
2018-08-17,116.02,118.39867021276596,-0.020090345681175514
2018-08-20,115.4,118.95867021276595,-0.029915181519775014
2018-08-21,115.96,118.95867021276595,-0.025207664203059976
2018-08-22,115.96,119.09867021276595,-0.02635352860916773
2018-08-23,116.1,119.81867021276595,-0.031035816089116985
2018-08-24,116.82,120.38867021276596,-0.029642907480072367
2018-08-27,117.39,120.15867021276595,-0.023041784732333093
2018-08-28,117.16,120.34867021276595,-0.026495267518358623
2018-08-29,117.35,120.08867021276596,-0.02280540044213797
2018-08-30,117.09,120.04867021276596,-0.0246455892224563
2018-08-31,117.05,119.17867021276595,-0.017861167681815115
2018-09-04,116.18,119.37867021276595,-0.02679431934586829
2018-09-05,116.38,119.57867021276596,-0.026749504799431056
2018-09-06,116.58,119.26867021276595,-0.022542971326582117
2018-09-07,116.27,120.02867021276596,-0.03131477009703798
2018-09-10,117.03,119.50867021276596,-0.020740505340349658
2018-09-11,116.51,120.71867021276596,-0.03486345737033214
2018-09-12,117.72,121.85867021276596,-0.03396287031148315
2018-09-13,118.86,123.57867021276596,-0.03818353284302056
2018-09-14,120.58,121.98867021276595,-0.011547549541355173
2018-09-17,118.99,122.72867021276596,-0.030462891892208188
2018-09-18,119.73,123.30867021276596,-0.029022048543634882
2018-09-19,120.31,123.09867021276595,-0.022653942629485502
2018-09-20,120.1,124.58867021276596,-0.036027916544100314
2018-09-21,121.59,125.76867021276595,-0.03322504885912203
2018-09-24,122.77,125.58867021276596,-0.022443666359319825
2018-09-25,122.59,125.34867021276595,-0.02200797350369499
2018-09-26,122.35,125.70867021276595,-0.02671788832927191
2018-09-27,122.71,126.46867021276596,-0.029720168690336668
2018-09-28,123.47,126.94297082228117,-0.027358512249908595
2018-10-01,123.0,125.69297082228117,-0.021424991426837958
2018-10-02,121.75,127.92297082228117,-0.048255374172454624
2018-10-03,123.98,123.53297082228117,0.003618703369175469
2018-10-04,119.59,124.33297082228117,-0.038147329633590576
2018-10-05,120.39,123.54297082228116,-0.02552124820453583
2018-10-08,119.6,122.72297082228117,-0.02544732091601365
2018-10-09,118.78,119.07297082228116,-0.002460430946317982
2018-10-10,115.13,118.04297082228116,-0.02467720696954312
2018-10-11,114.1,119.88297082228117,-0.048238467754140424
2018-10-12,115.94,119.49297082228117,-0.02973372239246952
2018-10-15,115.55,123.26297082228116,-0.0625732997576508
2018-10-16,119.32,122.87297082228116,-0.028915804659920274
2018-10-17,118.93,120.47297082228117,-0.01280760997051622
2018-10-18,116.53,117.71297082228116,-0.010049621668857256
2018-10-19,113.77,117.92297082228117,-0.03521765770758967
2018-10-22,113.98,117.85297082228116,-0.03286273392396266
2018-10-23,113.91,115.82297082228116,-0.016516333579600806
2018-10-24,111.88,108.29297082228116,0.03312337957378131
2018-10-25,104.35,105.07297082228116,-0.0068806546214820186
2018-10-26,101.13,105.26297082228116,-0.03926329258993644
2018-10-29,101.32,108.63297082228117,-0.06731815181824385
2018-10-30,104.69,109.86297082228117,-0.04708566301788053
2018-10-31,105.92,108.87297082228118,-0.027123084820579124
2018-11-01,104.93,110.10297082228116,-0.0469830267398591
2018-11-02,106.16,111.59297082228117,-0.04868560073495598
2018-11-05,107.65,112.25297082228117,-0.0410053363270767
2018-11-06,108.31,115.10297082228116,-0.0590164682436346
2018-11-07,111.16,115.70297082228117,-0.03926408103435086
2018-11-08,111.76,114.92297082228117,-0.02752252921804854
2018-11-09,110.98,110.84297082228117,0.0012362459856705144
2018-11-12,106.9,110.85297082228116,-0.035659583978299825
2018-11-13,106.91,110.40297082228116,-0.0316383770859201
2018-11-14,106.46,112.54297082228116,-0.054050206581865545
2018-11-15,108.6,114.08297082228117,-0.048061255617392384
2018-11-16,110.14,109.33297082228117,0.007381388904456276
2018-11-19,105.39,109.11297082228117,-0.034120332296194156
2018-11-20,105.17,109.17297082228117,-0.03666631760710681
2018-11-21,105.23,109.65297082228116,-0.040336078348936266
2018-11-23,105.71,110.13297082228117,-0.040160278881593126
2018-11-26,106.19,108.97297082228117,-0.02553817521245505
2018-11-27,105.03,112.01297082228116,-0.06234073403302809
2018-11-28,108.07,112.71297082228116,-0.04119287060228338
2018-11-29,108.77,113.50297082228117,-0.04169909199726485
2018-11-30,109.56,114.79297082228116,-0.0455861607622533
2018-12-03,110.85,113.19297082228117,-0.020698907407949885
2018-12-04,109.25,112.44297082228117,-0.02839635771743998
2018-12-06,108.5,109.96297082228116,-0.013304213330554426
2018-12-07,106.02,111.56297082228117,-0.04968468284258121
2018-12-10,107.62,110.60297082228116,-0.026970078652536866
2018-12-11,106.66,111.69297082228117,-0.04506076600191178
2018-12-12,107.75,111.06297082228117,-0.02982966147720345
2018-12-13,107.12,108.57297082228116,-0.013382435897968281
2018-12-14,104.63,105.97297082228117,-0.012672767516665795
2018-12-17,102.03,104.56297082228117,-0.024224357842570265
2018-12-18,100.62,103.29297082228116,-0.025877567476300878
2018-12-19,99.35,101.59297082228117,-0.02207801193455461
2018-12-20,97.65,99.05297082228117,-0.014163843957778366
2018-12-21,95.11,96.94297082228117,-0.018907722826458695
2018-12-24,93.0,100.45297082228117,-0.07419363271462398
2018-12-26,96.51,100.25297082228117,-0.03733526090629613
2018-12-27,96.31,100.17297082228117,-0.03856300547514502
2018-12-28,96.23,101.97297082228117,-0.0563185594768052
2018-12-31,98.03,100.88480106100796,-0.02829763285434428
2019-01-02,96.41,99.00480106100795,-0.026208840714795345
2019-01-03,94.53,102.71480106100796,-0.07968472874855259
2019-01-04,98.24,103.02480106100796,-0.04644319631517235
2019-01-07,98.55,106.16480106100796,-0.07172623115105825
2019-01-08,101.69,108.26480106100796,-0.06072888876693183
2019-01-09,103.79,108.33480106100795,-0.04195144142507423
2019-01-10,103.86,108.30480106100796,-0.04103974170548741
2019-01-11,103.83,107.13480106100796,-0.030847129301393328
2019-01-14,102.66,108.28480106100795,-0.051944511195425536
2019-01-15,103.81,108.98480106100796,-0.04748185995321663
2019-01-16,104.51,108.73480106100796,-0.038854175662100476
2019-01-17,104.26,109.72480106100795,-0.04980461124709146
2019-01-18,105.25,108.92480106100795,-0.0337370463403438
2019-01-22,104.45,109.17480106100795,-0.043277395654402806
2019-01-23,104.7,109.93480106100796,-0.04761732418202058
2019-01-24,105.46,111.20480106100796,-0.05165964963919423
2019-01-25,106.73,110.20480106100796,-0.03153039638522048
2019-01-28,105.73,109.88480106100796,-0.037810516294252694
2019-01-29,105.41,110.38480106100796,-0.04506780836845892
2019-01-30,105.91,112.74480106100796,-0.06062187344061698
2019-01-31,108.27,107.69480106100795,0.005341009346089054
2019-02-01,103.22,109.24480106100796,-0.05514954489819068
2019-02-04,104.77,108.33480106100795,-0.03290541013686321
2019-02-05,103.86,108.37480106100796,-0.041659140471837386
2019-02-06,103.9,107.27480106100796,-0.03145940171996853
2019-02-07,102.8,107.16480106100796,-0.04072980136941717
2019-02-08,102.69,108.04480106100795,-0.04956093220981861
2019-02-11,103.57,109.43480106100796,-0.05359173685287233
2019-02-12,104.96,110.31480106100796,-0.04854109339368318
2019-02-13,105.84,105.37480106100796,0.004414707637006243
2019-02-14,100.9,106.38480106100796,-0.05155624681633442
2019-02-15,101.91,106.98480106100796,-0.047434785228175125
2019-02-19,102.51,107.34480106100796,-0.04503991821886333
2019-02-20,102.87,108.30480106100796,-0.050180610718693286
2019-02-21,103.83,108.75480106100795,-0.045283527834741766
2019-02-22,104.28,109.58480106100795,-0.04840818260969115
2019-02-25,105.11,108.24480106100796,-0.028960292136720356
2019-02-26,103.77,108.36480106100795,-0.04240123191312961
2019-02-27,103.89,109.22480106100795,-0.04884239668267443
2019-02-28,104.75,110.61480106100795,-0.05302003895277363
2019-03-01,106.14,109.37480106100796,-0.02957537778014907
2019-03-04,104.9,108.96480106100796,-0.03730379922165994
2019-03-05,104.49,107.08480106100795,-0.02423127311531037
2019-03-06,102.61,106.94480106100795,-0.040533069564878677
2019-03-07,102.47,106.04480106100795,-0.033710290605867166
2019-03-08,101.57,107.51480106100796,-0.055292862027756184
2019-03-11,103.04,107.90480106100797,-0.04508419470842151
2019-03-12,103.43,109.71480106100796,-0.05728307393560539
2019-03-13,105.24,110.48480106100796,-0.047470792458700894
2019-03-14,106.01,110.18480106100796,-0.03788908289353288
2019-03-15,105.71,110.41480106100796,-0.04261023898787275
2019-03-18,105.94,110.25480106100795,-0.039134813354934295
2019-03-19,105.78,109.56480106100796,-0.034543950469097306
2019-03-20,105.09,111.28480106100795,-0.05566619162676012
2019-03-21,106.81,108.14480106100795,-0.01234272057382535
2019-03-22,103.67,109.43480106100796,-0.05267795075347359
2019-03-25,104.96,109.97480106100795,-0.04559954655636089
2019-03-26,105.5,110.79480106100795,-0.04778925554541513
2019-03-27,106.32,112.03480106100795,-0.05100915971543518
2019-03-28,107.56,114.67480106100795,-0.06204328235305001
2019-03-29,110.2,115.30589641434263,-0.04428131234499044
2019-04-01,111.78,114.79589641434264,-0.026271813789032206
2019-04-02,111.27,115.32589641434262,-0.03516899968217557
2019-04-03,111.8,115.38589641434262,-0.031077423894736
2019-04-04,111.86,116.39589641434263,-0.03896955609324815
2019-04-05,112.87,116.65589641434264,-0.032453536689613594
2019-04-08,113.13,116.47589641434263,-0.02872608425729728
2019-04-09,112.95,118.07589641434262,-0.04341187803779378
2019-04-10,114.55,118.05589641434263,-0.029696919178335057
2019-04-11,114.53,119.29589641434264,-0.03995021251853925
2019-04-12,115.77,120.42589641434263,-0.0386619203424764
2019-04-15,116.9,117.41589641434263,-0.004393752720859068
2019-04-16,113.89,115.16589641434263,-0.011078769445359238
2019-04-17,111.64,115.04589641434264,-0.029604675355617727
2019-04-18,111.52,115.68589641434264,-0.036010408731432464
2019-04-22,112.16,118.72589641434263,-0.05530298454372795
2019-04-23,115.2,118.73589641434263,-0.02977950662875961
2019-04-24,115.21,125.78589641434263,-0.08407855503533801
2019-04-25,122.26,127.20589641434263,-0.03888103109805974
2019-04-26,123.68,125.83589641434263,-0.017132602665648422
2019-04-29,122.31,127.31589641434263,-0.03931870689620098
2019-04-30,123.79,124.11589641434263,-0.002625742743336157
2019-05-01,120.59,125.36589641434263,-0.038095658795099796
2019-05-02,121.84,126.37589641434263,-0.03589210081225458
2019-05-03,122.85,126.30589641434263,-0.027361322887141104
2019-05-06,122.78,124.92589641434263,-0.01717735454325109
2019-05-07,121.4,123.96589641434262,-0.02069840567898118
2019-05-08,120.44,123.97589641434263,-0.028520837651580533
2019-05-09,120.45,123.93589641434264,-0.028126608312805335
2019-05-10,120.41,121.07589641434262,-0.0054998264234510374
2019-05-13,117.55,119.84589641434263,-0.019157071564678718
2019-05-14,116.32,119.92589641434263,-0.030067704492149905
2019-05-15,116.4,120.69589641434263,-0.035592729678190826
2019-05-16,117.17,119.93589641434264,-0.02306145613642885
2019-05-17,116.41,120.96589641434262,-0.03766265161824933
2019-05-20,117.44,122.05589641434263,-0.03781788958948007
2019-05-21,118.53,121.72589641434263,-0.026254860374690714
2019-05-22,118.2,119.58589641434263,-0.011589129286122102
2019-05-23,116.06,119.81589641434263,-0.031347229597599724
2019-05-24,116.29,119.18589641434264,-0.024297307831416703
2019-05-28,115.66,118.89589641434263,-0.02721621613470826
2019-05-29,115.37,119.36589641434263,-0.03347603071208949
2019-05-30,115.84,118.12589641434263,-0.019351357185257156
2019-05-31,114.6,118.22589641434263,-0.030669223277741686
2019-06-03,114.7,119.82589641434262,-0.042777868288319976
2019-06-04,116.3,120.96589641434262,-0.03857199882486384
2019-06-05,117.44,121.60589641434262,-0.03425735541760533
2019-06-06,118.08,122.83589641434263,-0.03871748042038403
2019-06-07,119.31,123.48589641434263,-0.033816788277836185
2019-06-10,119.96,124.21589641434262,-0.03426209154540405
2019-06-11,120.69,125.71589641434262,-0.03997820926144413
2019-06-12,122.19,125.42589641434263,-0.02579926878619143
2019-06-13,121.9,124.20589641434263,-0.018565112292658892
2019-06-14,120.68,124.18589641434264,-0.028231035210675715
2019-06-17,120.66,124.87589641434263,-0.033760689896104035
2019-06-18,121.35,125.35589641434262,-0.03195618657699051
2019-06-19,121.83,125.74589641434262,-0.03114134557074877
2019-06-20,122.22,125.56589641434263,-0.026646537872845988
2019-06-21,122.04,125.71589641434262,-0.02923971048360785
2019-06-24,122.19,126.11589641434263,-0.031129274944408647
2019-06-25,122.59,125.24589641434262,-0.021205456548901935
2019-06-26,121.72,127.10589641434262,-0.04237330105273451
2019-06-27,123.58,128.67589641434262,-0.03960257170413317
2019-06-28,125.15,129.0686454183267,-0.03036094014643065
2019-07-01,124.73,127.91864541832669,-0.02492713558605164
2019-07-02,123.58,128.2586454183267,-0.03647820700949156
2019-07-03,123.92,128.3386454183267,-0.03442957812063463
2019-07-05,124.0,127.22864541832669,-0.025376717701512397
2019-07-08,122.89,128.39864541832668,-0.042902675494584486
2019-07-09,124.06,128.17864541832668,-0.03213207164801102
2019-07-10,123.84,128.8286454183267,-0.03872310697770498
2019-07-11,124.49,128.76864541832668,-0.03322738547436599
