date,GS,dcf,Deviation
2015-02-24,192.22,313.44442941673714,-0.3867493502510594
2015-02-25,191.72,313.9244294167371,-0.38927976915906015
2015-02-26,192.2,311.51442941673713,-0.3830141340166331
2015-02-27,189.79,313.51442941673713,-0.394637113344079
2015-03-02,191.79,312.9944294167371,-0.38724149066359004
2015-03-03,191.27,311.3944294167371,-0.38576293622765934
2015-03-04,189.67,311.8044294167371,-0.3917020346542298
2015-03-05,190.08,308.63442941673713,-0.38412574268134436
2015-03-06,186.91,309.6544294167371,-0.39639164745015165
2015-03-09,187.93,304.4344294167371,-0.3826913718003143
2015-03-10,182.71,305.9044294167371,-0.4027219535579458
2015-03-11,184.18,311.6744294167371,-0.4090628469436145
2015-03-12,189.95,311.0644294167371,-0.3893548022955672
2015-03-13,189.34,313.6244294167371,-0.3962842743082068
2015-03-16,191.9,312.2944294167371,-0.3855157763831848
2015-03-17,190.57,314.0444294167371,-0.3931750346473635
2015-03-18,192.32,311.69442941673714,-0.38298544391735945
2015-03-19,189.97,314.8544294167371,-0.39664180570076
2015-03-20,193.13,313.6844294167371,-0.38431754372027727
2015-03-23,191.96,313.0044294167371,-0.3867179440313203
2015-03-24,191.28,309.07442941673713,-0.38111994460049714
2015-03-25,187.35,308.9644294167371,-0.3936195168043155
2015-03-26,187.24,309.7844294167371,-0.3955796927801183
2015-03-27,188.06,312.7444294167371,-0.3986783382497695
2015-03-30,191.02,309.69442941673714,-0.3831984632085329
2015-03-31,187.97,328.6071872974725,-0.42797964479748374
2015-04-01,192.23,327.92718729747247,-0.4138027969433884
2015-04-02,191.55,328.42718729747247,-0.4167657020839025
2015-04-06,192.05,328.76718729747245,-0.4158480303989981
2015-04-07,192.39,328.93718729747246,-0.415116297489304
2015-04-08,192.56,331.26718729747245,-0.4187169530102469
2015-04-09,194.89,332.01718729747245,-0.41301231545767136
2015-04-10,195.64,331.95718729747244,-0.41064689217081574
2015-04-13,195.58,334.09718729747243,-0.41460147694730487
2015-04-14,197.72,337.4771872974725,-0.4141233616904665
2015-04-15,201.1,336.58718729747244,-0.40253221872563494
2015-04-16,200.21,333.7271872974725,-0.40007884397641247
2015-04-17,197.35,334.4771872974725,-0.4099747083065378
2015-04-20,198.1,333.21718729747244,-0.40549285105407695
2015-04-21,196.84,334.69718729747245,-0.4118863035886454
2015-04-22,198.32,335.68718729747246,-0.40921188682647935
2015-04-23,199.31,334.36718729747247,-0.40391878278809024
2015-04-24,197.99,332.89718729747244,-0.4052518088022209
2015-04-27,196.52,333.86718729747247,-0.4113827070256456
2015-04-28,197.49,334.93718729747246,-0.4103670554067188
2015-04-29,198.56,332.7971872974725,-0.40336034203763826
2015-04-30,196.42,333.90718729747243,-0.411752704127891
2015-05-01,197.53,335.67718729747247,-0.41154773849748794
2015-05-04,199.3,333.6671872974725,-0.40269823468641175
2015-05-05,197.29,332.62718729747246,-0.4068734982160036
2015-05-06,196.25,333.76718729747245,-0.41201529848082175
2015-05-07,197.39,336.87718729747246,-0.41405946308350405
2015-05-08,200.5,338.1071872974725,-0.4069927894682799
2015-05-11,201.73,336.90718729747243,-0.4012297522703713
2015-05-12,200.53,337.80718729747247,-0.40637734322859864
2015-05-13,201.43,338.99718729747246,-0.40580627938000047
2015-05-14,202.62,339.34718729747243,-0.40291239301658655
2015-05-15,202.97,341.0371872974724,-0.40484496248510937
2015-05-18,204.66,341.77718729747244,-0.40118882240706666
2015-05-19,205.4,341.45718729747244,-0.3984604581743404
2015-05-20,205.08,341.32718729747245,-0.3991688689560222
2015-05-21,204.95,344.17718729747247,-0.40452183478720327
2015-05-22,207.8,342.75718729747246,-0.3937399193918162
2015-05-26,206.38,345.43718729747246,-0.4025541904894092
2015-05-27,209.06,344.8571872974725,-0.3937780400103257
2015-05-28,208.48,342.56718729747246,-0.39141865382756635
2015-05-29,206.19,344.18718729747246,-0.40093644502287906
2015-06-01,207.81,342.80718729747247,-0.39379917428723
2015-06-02,206.43,344.6671872974725,-0.40107440566474317
2015-06-03,208.29,345.24718729747246,-0.3966931298399462
2015-06-04,208.87,346.82718729747245,-0.39776924171503036
2015-06-05,210.45,346.1671872974725,-0.3920567641231877
2015-06-08,209.79,345.39718729747244,-0.39261230920413115
2015-06-09,209.02,349.50718729747246,-0.40195793506787325
2015-06-10,213.13,350.31718729747246,-0.39160849730441494
2015-06-11,213.94,349.43718729747246,-0.38775835035017336
2015-06-12,213.06,348.13718729747245,-0.3879998811561983
2015-06-15,211.76,349.93718729747246,-0.3948628277108819
2015-06-16,213.56,349.30718729747247,-0.38861836295933183
2015-06-17,212.93,350.9771872974725,-0.3933223932883988
2015-06-18,214.6,349.56718729747246,-0.3860979868874791
2015-06-19,213.19,352.88718729747245,-0.39586925319482413
2015-06-22,216.51,354.77718729747244,-0.3897296451069122
2015-06-23,218.4,350.80718729747247,-0.3774357883528644
2015-06-24,214.43,349.19718729747245,-0.3859343436883631
2015-06-25,212.82,349.5471872974725,-0.3911551637836942
2015-06-26,213.17,344.02718729747244,-0.38036873866112
2015-06-29,207.65,345.1671872974725,-0.39840747428566325
2015-06-30,208.79,341.61063406189135,-0.3888070827380261
2015-07-01,209.94,340.87063406189134,-0.3841065230574203
2015-07-02,209.2,339.71063406189137,-0.3841817740627862
2015-07-06,208.04,339.8806340618914,-0.3879027542295439
2015-07-07,208.21,335.73063406189135,-0.3798302005362524
2015-07-08,204.06,336.48063406189135,-0.3935460786059214
2015-07-09,204.81,338.86063406189135,-0.39559223051388026
2015-07-10,207.19,341.79063406189135,-0.39381018860077344
2015-07-13,210.12,343.8306340618914,-0.38888516849787946
2015-07-14,212.16,344.6306340618914,-0.3843843842335307
2015-07-15,212.96,342.85063406189136,-0.3788548748562136
2015-07-16,211.18,344.1306340618914,-0.38633768953559766
2015-07-17,212.46,344.0606340618914,-0.38249256390726294
2015-07-20,212.39,343.17063406189135,-0.38109506199270204
2015-07-21,211.5,344.92063406189135,-0.38681546096761155
2015-07-22,213.25,342.72063406189136,-0.37777309328422426
2015-07-23,211.05,339.02063406189137,-0.37747152003299345
2015-07-24,207.35,336.6906340618914,-0.38415275323077636
2015-07-27,205.02,337.91063406189136,-0.3932715359219836
2015-07-28,206.24,338.5106340618914,-0.39074292135149813
2015-07-29,206.84,338.87063406189134,-0.38961957983581796
2015-07-30,207.2,336.74063406189134,-0.3846896422903403
2015-07-31,205.07,336.36063406189135,-0.39032699063628684
2015-08-03,204.69,336.84063406189136,-0.3923239083964255
2015-08-04,205.17,337.37063406189134,-0.3918557832678432
2015-08-05,205.7,336.7606340618914,-0.38918038750872674
2015-08-06,205.09,335.11063406189135,-0.38799316060461964
2015-08-07,203.44,337.6406340618914,-0.3974658868733544
2015-08-10,205.97,333.37063406189134,-0.38215913774288524
2015-08-11,201.7,332.80063406189134,-0.39393144316398876
2015-08-12,201.13,332.41063406189136,-0.3949351212315557
2015-08-13,200.74,333.6906340618914,-0.39842482973984916
2015-08-14,202.02,334.24063406189134,-0.39558515807927785
2015-08-17,202.57,332.85063406189136,-0.39140870026904184
2015-08-18,201.18,332.62063406189134,-0.39516680747302624
2015-08-19,200.95,328.42063406189135,-0.38813223300052857
2015-08-20,196.75,319.41063406189136,-0.3840217606472167
2015-08-21,187.74,311.1306340618914,-0.3965878655245051
2015-08-24,179.46,309.8906340618914,-0.4208924689083754
2015-08-25,178.22,316.0706340618914,-0.43613869561478513
2015-08-26,184.4,320.8806340618914,-0.4253314771111024
2015-08-27,189.21,319.42063406189135,-0.4076462826025872
2015-08-28,187.75,320.27063406189137,-0.4137770371924956
2015-08-31,188.6,313.79063406189135,-0.39896230311704917
2015-09-01,182.12,316.18063406189134,-0.42400014301840316
2015-09-02,184.51,316.73063406189135,-0.41745451763296926
2015-09-03,185.06,312.05063406189134,-0.40695521880178054
2015-09-04,180.38,317.55063406189134,-0.43196460453345054
2015-09-08,185.88,317.35063406189136,-0.41427563064597905
2015-09-09,185.68,317.5806340618914,-0.4153295885043987
2015-09-10,185.91,316.9406340618914,-0.4134232723100568
2015-09-11,185.27,315.61063406189135,-0.41297922184818237
2015-09-14,183.94,319.12063406189134,-0.42360355186457155
2015-09-15,187.45,320.3106340618914,-0.4147868348205376
2015-09-16,188.64,318.12063406189134,-0.4070174021993823
2015-09-17,186.45,312.61063406189135,-0.40357115310707503
2015-09-18,180.94,315.02063406189137,-0.42562492600262136
2015-09-21,183.35,311.3906340618914,-0.4111897406536713
2015-09-22,179.72,311.0806340618914,-0.4222719760682897
2015-09-23,179.41,308.5806340618914,-0.41859604849986765
2015-09-24,176.91,311.5006340618914,-0.432071782027737
2015-09-25,179.83,304.6906340618914,-0.4097947888891412
2015-09-28,173.02,303.53063406189136,-0.4299751636774811
2015-09-29,171.86,305.43063406189134,-0.4373190478163532
2015-09-30,173.76,318.29598177478846,-0.45409301420919435
2015-10-01,176.02,319.28598177478847,-0.44870739698131357
2015-10-02,177.01,322.97598177478847,-0.4519406705498328
2015-10-05,180.7,322.59598177478847,-0.4398566311772887
2015-10-06,180.32,324.50598177478844,-0.4443245729591989
2015-10-07,182.23,323.34598177478847,-0.43642410831960243
2015-10-08,181.07,321.4659817747885,-0.4367366680594733
2015-10-09,179.19,322.50598177478844,-0.4443823986956884
2015-10-12,180.23,323.24598177478845,-0.44243699794675373
2015-10-13,180.97,321.78598177478847,-0.43760757071556566
2015-10-14,179.51,327.23598177478846,-0.451435630561119
2015-10-15,184.96,327.4559817747885,-0.43516072298472064
2015-10-16,185.18,328.01598177478843,-0.4354543367123428
2015-10-19,185.74,327.78598177478847,-0.4333497759900661
2015-10-20,185.51,321.97598177478847,-0.4238390112907301
2015-10-21,179.7,325.8359817747885,-0.4484955313369745
2015-10-22,183.56,327.7759817747885,-0.4399833721614105
2015-10-23,185.5,329.28598177478847,-0.4366598936274466
2015-10-26,187.01,328.5859817747885,-0.43086433879526886
2015-10-27,186.31,333.59598177478847,-0.4415100595372927
2015-10-28,191.32,332.16598177478846,-0.42402289669230286
2015-10-29,189.89,329.7759817747885,-0.424184869443645
2015-10-30,187.5,331.9559817747885,-0.4351660753406543
2015-11-02,189.68,332.9659817747885,-0.43033219493186614
2015-11-03,190.69,333.92598177478845,-0.42894530402666264
2015-11-04,191.65,334.29598177478846,-0.42670564275848066
2015-11-05,192.02,341.44598177478844,-0.437627003246877
2015-11-06,199.17,339.03598177478847,-0.41254022963172476
2015-11-09,196.76,340.0859817747885,-0.42144042817296046
2015-11-10,197.81,339.66598177478846,-0.4176337619492446
2015-11-11,197.39,335.04598177478846,-0.41085698460135
2015-11-12,192.77,332.66598177478846,-0.4205298691150712
2015-11-13,190.39,334.43598177478844,-0.4307131697084856
2015-11-16,192.16,332.84598177478847,-0.42267592063040127
2015-11-17,190.57,335.93598177478844,-0.43271929671481824
2015-11-18,193.66,335.30598177478845,-0.42243798045310854
2015-11-19,193.03,333.74598177478845,-0.42162599539473555
2015-11-20,191.47,331.4659817747885,-0.42235399549962704
2015-11-23,189.19,330.94598177478844,-0.4283357090924119
2015-11-24,188.67,331.42598177478845,-0.4307326209319172
2015-11-25,189.15,332.74598177478845,-0.43154835712479955
2015-11-27,190.47,332.29598177478846,-0.4268061895220573
2015-11-30,190.02,335.34598177478847,-0.43336133328827664
2015-12-01,193.07,332.53598177478847,-0.41940117586806724
2015-12-02,190.26,327.47598177478847,-0.41901082647690036
2015-12-03,185.2,332.26598177478843,-0.4426152234701851
2015-12-04,189.99,327.76598177478843,-0.4203486311445701
2015-12-07,185.49,325.19598177478844,-0.42960549823626215
2015-12-08,182.92,322.98598177478846,-0.43365963131010943
2015-12-09,180.71,324.38598177478843,-0.4429167406948503
2015-12-10,182.11,318.8359817747885,-0.42882858143459357
2015-12-11,176.56,318.67598177478845,-0.4459576180900362
2015-12-14,176.4,324.28598177478847,-0.4560356909830686
2015-12-15,182.01,328.48598177478846,-0.44591242823632304
2015-12-16,186.21,324.88598177478843,-0.4268450765934212
2015-12-17,182.61,317.76598177478843,-0.42533181500396744
2015-12-18,175.49,320.0259817747885,-0.4516382731590294
2015-12-21,177.75,322.32598177478843,-0.448539646040091
2015-12-22,180.05,325.22598177478847,-0.44638494434715703
2015-12-23,182.95,324.74598177478845,-0.4366366013209797
2015-12-24,182.47,323.8959817747885,-0.4366401243999528
2015-12-28,181.62,325.80598177478845,-0.4425516713638984
2015-12-29,183.53,324.28598177478847,-0.43404892497801917
2015-12-30,182.01,322.50598177478844,-0.4356383748345457
2015-12-31,180.23,340.9101700828609,-0.4713270068880794
2016-01-04,177.14,337.86017008286086,-0.47570025801929816
2016-01-05,174.09,333.61017008286086,-0.47816339065214897
2016-01-06,169.84,328.3901700828609,-0.48281034125611855
2016-01-07,164.62,327.7101700828609,-0.4976658797059116
2016-01-08,163.94,329.5001700828609,-0.502458526929521
2016-01-11,165.73,329.48017008286087,-0.49699552492545873
2016-01-12,165.71,322.7601700828609,-0.48658472959207466
2016-01-13,158.99,325.1601700828609,-0.5110409741774817
2016-01-14,161.39,319.3801700828609,-0.4946774561547497
2016-01-15,155.61,320.5901700828609,-0.5146139385378519
2016-01-19,156.82,317.5201700828609,-0.5061101159051539
2016-01-20,153.75,315.42017008286086,-0.5125549518294601
2016-01-21,151.65,320.6301700828609,-0.5270251705857596
2016-01-22,156.86,314.8901700828609,-0.5018580606732705
2016-01-25,151.12,318.2201700828609,-0.5251086693824276
2016-01-26,154.45,317.49017008286086,-0.5135282457416224
2016-01-27,153.72,320.8301700828609,-0.5208680032794337
2016-01-28,157.06,325.3301700828609,-0.5172289125229389
2016-01-29,161.56,323.42017008286086,-0.5004640559102791
2016-02-01,159.65,315.4701700828609,-0.4939299650484653
2016-02-02,151.7,316.4501700828609,-0.5206196288019751
2016-02-03,152.68,320.2601700828609,-0.5232626025256368
2016-02-04,156.49,320.24017008286086,-0.5113355080984723
2016-02-05,156.47,313.0201700828609,-0.5001280589727488
2016-02-08,149.25,312.0201700828609,-0.5216655386080817
2016-02-09,148.25,311.0001700828609,-0.523312157802032
2016-02-10,147.23,304.4601700828609,-0.5164227887019496
2016-02-11,140.69,309.9001700828609,-0.5460150926590895
2016-02-12,146.13,312.79017008286087,-0.5328177993531931
2016-02-16,149.02,314.7101700828609,-0.5264849561081419
2016-02-17,150.94,311.5001700828609,-0.5154416770949144
2016-02-18,147.73,310.68017008286085,-0.5244949171986122
2016-02-19,146.91,312.5601700828609,-0.5299784999443352
2016-02-22,148.79,308.68017008286085,-0.5179800504837762
2016-02-23,144.91,309.3301700828609,-0.53153615775279
2016-02-24,145.56,312.0201700828609,-0.5334916971510377
2016-02-25,148.25,314.0201700828609,-0.5278965680424887
2016-02-26,150.25,313.30017008286086,-0.5204279654228651
2016-02-29,149.53,318.42017008286086,-0.5304003513311089
2016-03-01,154.65,317.9701700828609,-0.5136336217963489
2016-03-02,154.2,319.10017008286087,-0.5167661616728101
2016-03-03,155.33,320.61017008286086,-0.5155175521729227
2016-03-04,156.84,319.1201700828609,-0.5085237014029047
2016-03-07,155.35,315.3701700828609,-0.5074042673117021
2016-03-08,151.6,313.68017008286085,-0.516705184264744
2016-03-09,149.91,314.79017008286087,-0.5237780139051361
2016-03-10,151.02,317.7101700828609,-0.524661108706048
2016-03-11,153.94,317.2601700828609,-0.5147830880888877
2016-03-14,153.49,315.80017008286086,-0.513964796283274
2016-03-15,152.03,314.3101700828609,-0.5163058199487447
2016-03-16,150.54,316.68017008286085,-0.5246307971837627
2016-03-17,152.91,321.3701700828609,-0.524193549262602
2016-03-18,157.6,320.0601700828609,-0.5075925881086714
2016-03-21,156.29,317.9701700828609,-0.5084759052735297
2016-03-22,154.2,317.85017008286087,-0.5148657621929182
2016-03-23,154.08,316.7701700828609,-0.5135905632790623
2016-03-24,153.0,317.61017008286086,-0.5182773902986669
2016-03-28,153.84,318.80017008286086,-0.5174406589556877
2016-03-29,155.03,320.2701700828609,-0.515939932963815
2016-03-30,156.5,320.7501700828609,-0.5120813187423389
2016-03-31,156.98,336.773509164059,-0.5338707002529487
2016-04-01,159.82,334.723509164059,-0.5225312963552048
2016-04-04,157.77,332.303509164059,-0.5252231900984572
2016-04-05,155.35,332.143509164059,-0.5322804880607606
2016-04-06,155.19,327.363509164059,-0.525939832462432
2016-04-07,150.41,327.233509164059,-0.5403588086555289
2016-04-08,150.28,329.153509164059,-0.5434349146644024
2016-04-11,152.2,331.26350916405903,-0.5405470394729697
2016-04-12,154.31,336.803509164059,-0.5418396904978959
2016-04-13,159.85,337.863509164059,-0.5268799510325917
2016-04-14,160.91,335.473509164059,-0.520349608525098
2016-04-15,158.52,335.973509164059,-0.5281770863589331
2016-04-18,159.02,339.603509164059,-0.5317480658800288
2016-04-19,162.65,343.933509164059,-0.5270888248274329
2016-04-20,166.98,342.273509164059,-0.5121445407568399
2016-04-21,165.32,343.703509164059,-0.5190040380964273
2016-04-22,166.75,342.043509164059,-0.5124889216359332
2016-04-25,165.09,342.793509164059,-0.5183981155226924
2016-04-26,165.84,343.873509164059,-0.5177296430796616
2016-04-27,166.92,341.243509164059,-0.5108478388090008
2016-04-28,164.29,341.063509164059,-0.5183008572137429
2016-04-29,164.11,343.13350916405903,-0.5217313505760357
2016-05-02,166.18,340.093509164059,-0.5113696806255841
2016-05-03,163.14,337.023509164059,-0.5159388126820987
2016-05-04,160.07,336.483509164059,-0.5242857505924465
2016-05-05,159.53,335.803509164059,-0.5249305154757612
2016-05-06,158.85,334.463509164059,-0.525060296123121
2016-05-09,157.51,338.373509164059,-0.5345084773653722
2016-05-10,161.42,336.373509164059,-0.5201167880278263
2016-05-11,159.42,335.023509164059,-0.524152796328293
2016-05-12,158.07,332.293509164059,-0.5243060859128665
2016-05-13,155.34,332.333509164059,-0.5325779805029676
2016-05-16,155.38,331.603509164059,-0.531428360358133
2016-05-17,154.65,336.893509164059,-0.5409528655398073
2016-05-18,159.94,331.653509164059,-0.5177497129364536
2016-05-19,154.7,331.463509164059,-0.5332819579743522
2016-05-20,154.51,332.403509164059,-0.535173378919592
2016-05-23,155.45,334.543509164059,-0.5353369718981221
2016-05-24,157.59,338.203509164059,-0.5340379513225135
2016-05-25,161.25,336.173509164059,-0.5203369819324253
2016-05-26,159.22,336.483509164059,-0.5268118773619623
2016-05-27,159.53,336.433509164059,-0.5258201229824389
2016-05-31,159.48,336.923509164059,-0.5266581415001705
2016-06-01,159.97,336.233509164059,-0.5242294547092701
2016-06-02,159.28,332.623509164059,-0.5211402813941248
2016-06-03,155.67,334.01350916405903,-0.533941006189846
