date,NI,dcf,Deviation
2009-06-05,4.3,4.899054055698409,-0.122279535781323
2009-06-08,4.37,4.82905405569841,-0.09506086500661837
2009-06-09,4.3,4.899054055698409,-0.122279535781323
2009-06-10,4.37,4.9990540556984095,-0.1258346176475832
2009-06-11,4.47,5.069054055698413,-0.11817866787689568
2009-06-12,4.54,4.9490540556984115,-0.08265297794179893
2009-06-15,4.42,4.899054055698409,-0.09778501119847616
2009-06-16,4.37,4.92905405569841,-0.1134201510839784
2009-06-17,4.4,5.029054055698412,-0.12508397180293407
2009-06-18,4.5,4.9990540556984095,-0.0998296978064358
2009-06-19,4.47,5.039054055698411,-0.11292874603218384
2009-06-22,4.51,4.969054055698412,-0.09238258440195035
2009-06-23,4.44,4.959054055698412,-0.10466795680558683
2009-06-24,4.43,5.039054055698411,-0.12086674383055351
2009-06-25,4.51,5.029054055698412,-0.10321107109800753
2009-06-26,4.5,5.109054055698411,-0.11921072845551495
2009-06-29,4.58,5.109054055698411,-0.10355225251694633
2009-06-30,4.58,5.723846157514791,-0.19983873186616752
2009-07-01,4.77,5.563846157514794,-0.14267938671211966
2009-07-02,4.61,5.663846157514793,-0.18606546297458115
2009-07-06,4.71,5.5538461575147915,-0.15193905873193858
2009-07-07,4.6,5.523846157514794,-0.16724690209881543
2009-07-08,4.57,5.503846157514793,-0.16967155890426655
2009-07-09,4.55,5.493846157514793,-0.17180061662697765
2009-07-10,4.54,5.563846157514794,-0.18401769720608452
2009-07-13,4.61,5.573846157514794,-0.17292299253995602
2009-07-14,4.62,5.713846157514792,-0.19143780342706218
2009-07-15,4.76,5.753846157514793,-0.1727272732547399
2009-07-16,4.8,5.783846157514793,-0.17010240776140084
2009-07-17,4.83,5.903846157514794,-0.18188925132270484
2009-07-20,4.95,5.953846157514793,-0.16860465167507954
2009-07-21,5.0,5.963846157514792,-0.1616148592800788
2009-07-22,5.01,6.113846157514794,-0.18054856616861525
2009-07-23,5.16,6.183846157514795,-0.1655678571936312
2009-07-24,5.23,6.203846157514793,-0.1569745820236308
2009-07-27,5.25,6.123846157514793,-0.14269564176468807
2009-07-28,5.17,5.983846157514794,-0.13600719939845507
2009-07-29,5.03,6.043846157514793,-0.16774850502344396
2009-07-30,5.09,6.0138461575147915,-0.15361985214077523
2009-07-31,5.06,6.103846157514794,-0.17101449325187457
2009-08-03,5.15,6.203846157514793,-0.16986980830242804
2009-08-04,5.25,6.0538461575147915,-0.13278271971231992
2009-08-05,5.1,5.983846157514794,-0.14770536110872756
2009-08-06,5.03,6.0938461575147915,-0.17457712748505816
2009-08-07,5.14,6.153846157514794,-0.16475000049793764
2009-08-10,5.2,6.153846157514794,-0.15500000050375007
2009-08-11,5.2,6.123846157514793,-0.15086044517645292
2009-08-12,5.17,6.143846157514795,-0.15850757531154047
2009-08-13,5.19,6.103846157514794,-0.14971644663581585
2009-08-14,5.15,6.023846157514794,-0.14506448781476
2009-08-17,5.07,6.043846157514793,-0.16113020287651303
2009-08-18,5.09,6.103846157514794,-0.1660995594173995
2009-08-19,5.15,6.133846157514792,-0.16039628843795606
2009-08-20,5.18,6.283846157514793,-0.17566409645384362
2009-08-21,5.33,6.293846157514793,-0.15314104180382127
2009-08-24,5.34,6.3038461575147915,-0.15289810909579293
2009-08-25,5.35,6.283846157514793,-0.1486106015498192
2009-08-26,5.33,6.253846157514793,-0.1477244777447353
2009-08-27,5.3,6.233846157514794,-0.14980256713410522
2009-08-28,5.28,6.143846157514795,-0.14060348116923282
2009-08-31,5.19,6.123846157514793,-0.15249340585880589
2009-09-01,5.17,6.063846157514794,-0.14740581048664458
2009-09-02,5.11,6.113846157514794,-0.16419225012407657
2009-09-03,5.16,6.123846157514793,-0.1573922879058649
2009-09-04,5.17,6.143846157514795,-0.15850757531154047
2009-09-08,5.19,6.183846157514795,-0.1607165075261523
2009-09-09,5.23,6.203846157514793,-0.1569745820236308
2009-09-10,5.25,6.113846157514794,-0.1412934076617226
2009-09-11,5.16,6.173846157514792,-0.16421629753127887
2009-09-14,5.22,6.283846157514793,-0.16929856824113199
2009-09-15,5.33,6.3438461575147915,-0.15981569104001836
2009-09-16,5.39,6.273846157514794,-0.14087788181674266
2009-09-17,5.32,6.253846157514793,-0.14932349373395715
2009-09-18,5.3,6.243846157514793,-0.15116422373392802
2009-09-21,5.29,6.253846157514793,-0.15412054170162282
2009-09-22,5.3,6.3038461575147915,-0.15924344161192927
2009-09-23,5.35,6.313846157514794,-0.15265594591144993
2009-09-24,5.36,6.333846157514793,-0.15375273306241777
2009-09-25,5.38,6.373846157514793,-0.15592565822176985
2009-09-28,5.42,6.423846157514792,-0.15626871081594396
2009-09-29,5.47,6.413846157514793,-0.14715759223643587
2009-09-30,5.46,5.6771875002107395,-0.038256178821410636
2009-10-01,5.34,5.6171875002107425,-0.04934631436111814
2009-10-02,5.28,5.707187500210744,-0.07485079125137728
2009-10-05,5.37,5.71718750021074,-0.06072697461784182
2009-10-06,5.38,5.737187500210741,-0.062258292969790574
2009-10-07,5.4,5.797187500210741,-0.06851382678174589
2009-10-08,5.46,5.827187500210742,-0.06301281710901907
2009-10-09,5.49,5.8671875002107425,-0.06428761654492787
2009-10-12,5.53,5.827187500210742,-0.051000160918108994
2009-10-13,5.49,5.787187500210742,-0.05135266486525958
2009-10-14,5.45,5.787187500210742,-0.058264485157680235
2009-10-15,5.45,5.777187500210741,-0.05663439176914464
2009-10-16,5.44,5.827187500210742,-0.0664450045921362
2009-10-19,5.49,5.757187500210741,-0.04640937961477909
2009-10-20,5.42,5.6971875002107435,-0.04865339260828083
2009-10-21,5.36,5.71718750021074,-0.06247608639695201
2009-10-22,5.38,5.587187500210742,-0.037082610920597836
2009-10-23,5.25,5.567187500210742,-0.05697445976064841
2009-10-26,5.23,5.627187500210743,-0.07058366194406496
2009-10-27,5.29,5.47718750021074,-0.034175843022269725
2009-10-28,5.14,5.567187500210742,-0.07673309012756824
2009-10-29,5.23,5.417187500210743,-0.03455436980969562
2009-10-30,5.08,5.437187500210744,-0.0656934306931477
2009-11-02,5.1,5.46718750021074,-0.0671620463349002
2009-11-03,5.13,5.46718750021074,-0.061674764254517234
2009-11-04,5.13,5.587187500210742,-0.08182784275514254
2009-11-05,5.25,5.587187500210742,-0.06035013147456103
2009-11-06,5.25,5.6571875002107435,-0.07197702041793286
2009-11-09,5.32,5.6771875002107395,-0.06291627680034884
2009-11-10,5.34,5.667187500210743,-0.05773366422031678
2009-11-11,5.33,5.6771875002107395,-0.061154841230424695
2009-11-12,5.34,5.807187500210742,-0.08044987357370292
2009-11-13,5.47,5.857187500210743,-0.0661046791137917
2009-11-16,5.52,5.887187500210743,-0.062370614185058515
2009-11-17,5.55,5.837187500210742,-0.049199635989142676
2009-11-18,5.5,5.757187500210741,-0.04467242037910468
2009-11-19,5.42,5.737187500210741,-0.05528623566845081
2009-11-20,5.4,5.807187500210742,-0.07011784968127255
2009-11-23,5.47,5.8671875002107425,-0.06769640482709582
2009-11-24,5.53,6.027187500210741,-0.0824907969419163
2009-11-25,5.69,5.917187500210743,-0.03839450755999396
2009-11-27,5.58,5.937187500210744,-0.0601610611418395
2009-11-30,5.6,6.027187500210741,-0.0708767563968774
2009-12-01,5.69,6.1771875002107395,-0.07886882180508825
2009-12-02,5.84,6.21718750021074,-0.06066850970763793
2009-12-03,5.88,6.21718750021074,-0.05423473237686838
2009-12-04,5.88,6.267187500210741,-0.061780104743590636
2009-12-07,5.93,6.277187500210741,-0.05530940412391461
2009-12-08,5.94,6.257187500210741,-0.05069170457175176
2009-12-09,5.92,6.317187500210742,-0.06287410341983546
2009-12-10,5.98,6.397187500210743,-0.06521420549217904
2009-12-11,6.06,6.4471875002107435,-0.06005525668333478
2009-12-14,6.11,6.437187500210744,-0.050827710114088154
2009-12-15,6.1,6.437187500210744,-0.052381183583623314
2009-12-16,6.1,6.397187500210743,-0.04645596212412917
2009-12-17,6.06,6.4071875002107435,-0.054187192149336094
2009-12-18,6.07,6.507187500210741,-0.06718532395087473
2009-12-21,6.17,6.487187500210741,-0.04889445544782489
2009-12-22,6.15,6.46718750021074,-0.0490456632346602
2009-12-23,6.13,6.487187500210741,-0.055060455736655856
2009-12-24,6.15,6.487187500210741,-0.05197745559224032
2009-12-28,6.15,6.487187500210741,-0.05197745559224032
2009-12-29,6.15,6.487187500210741,-0.05197745559224032
2009-12-30,6.15,6.377187500210743,-0.035625030658614776
2009-12-31,6.04,6.090000000000001,-0.008210180623973828
2010-01-04,6.09,6.080000000000001,0.0016447368421050879
2010-01-05,6.08,6.01,0.011647254575707144
2010-01-06,6.01,5.929999999999998,0.013490725126475756
2010-01-07,5.93,5.8999999999999995,0.005084745762711895
2010-01-08,5.9,5.98,-0.013377926421404673
2010-01-11,5.98,6.0,-0.0033333333333332993
2010-01-12,6.0,6.090000000000001,-0.014778325123152802
2010-01-13,6.09,6.1000000000000005,-0.0016393442622951726
2010-01-14,6.1,6.01,0.014975041597337757
2010-01-15,6.01,6.1000000000000005,-0.014754098360655887
2010-01-19,6.1,6.070000000000002,0.004942339373970039
2010-01-20,6.07,5.840000000000001,0.03938356164383561
2010-01-21,5.84,5.73,0.019197207678882888
2010-01-22,5.73,5.76,-0.005208333333333259
2010-01-25,5.76,5.820000000000002,-0.010309278350515871
2010-01-26,5.82,5.679999999999998,0.024647887323944184
2010-01-27,5.68,5.62,0.010676156583629748
2010-01-28,5.62,5.6000000000000005,0.0035714285714285587
2010-01-29,5.6,5.830000000000001,-0.03945111492281328
2010-02-01,5.83,5.960000000000001,-0.02181208053691286
2010-02-02,5.96,5.940000000000002,0.0033670033670030186
2010-02-03,5.94,5.789999999999999,0.02590673575129565
2010-02-04,5.79,5.77,0.0034662045060658286
2010-02-05,5.77,5.73,0.00698080279232105
2010-02-08,5.73,5.820000000000002,-0.015463917525773474
2010-02-09,5.82,5.779999999999999,0.006920415224913601
2010-02-10,5.78,5.809999999999998,-0.0051635111876071615
2010-02-11,5.81,5.75,0.01043478260869568
2010-02-12,5.75,5.8999999999999995,-0.025423728813559254
2010-02-16,5.9,5.88,0.003401360544217802
2010-02-17,5.88,5.89,-0.001697792869269965
2010-02-18,5.89,5.960000000000001,-0.011744966442953197
2010-02-19,5.96,5.98,-0.0033444816053512794
2010-02-22,5.98,5.909999999999999,0.011844331641286177
2010-02-23,5.91,5.8999999999999995,0.0016949152542373724
2010-02-24,5.9,5.89,0.0016977928692700761
2010-02-25,5.89,5.8999999999999995,-0.0016949152542372614
2010-02-26,5.9,5.960000000000001,-0.010067114093959773
2010-03-01,5.96,5.950000000000001,0.001680672268907335
2010-03-02,5.95,5.950000000000001,-1.1102230246251565e-16
2010-03-03,5.95,5.950000000000001,-1.1102230246251565e-16
2010-03-04,5.95,6.039999999999999,-0.014900662251655428
2010-03-05,6.04,6.070000000000002,-0.0049423393739707056
2010-03-08,6.07,6.059999999999998,0.0016501650165019477
2010-03-09,6.06,6.11,-0.008183306055646544
2010-03-10,6.11,6.12,-0.0016339869281045694
2010-03-11,6.12,6.090000000000001,0.004926108374384119
2010-03-12,6.09,6.090000000000001,-1.1102230246251565e-16
2010-03-15,6.09,6.159999999999999,-0.011363636363636243
2010-03-16,6.16,6.220000000000001,-0.009646302250803984
2010-03-17,6.22,6.190000000000002,0.004846526655896133
2010-03-18,6.19,6.179999999999998,0.0016181229773466477
2010-03-19,6.18,6.169999999999999,0.0016207455429497752
2010-03-22,6.17,6.23,-0.009630818619582704
2010-03-23,6.23,6.169999999999999,0.009724473257698873
2010-03-24,6.17,6.13,0.006525285481239873
2010-03-25,6.13,6.200000000000001,-0.011290322580645329
2010-03-26,6.2,6.279999999999999,-0.0127388535031846
2010-03-29,6.28,6.279999999999999,2.220446049250313e-16
2010-03-30,6.28,6.210000000000001,0.011272141706924144
2010-03-31,6.21,6.746446701554073,-0.07951544350457851
2010-04-01,6.35,6.796446701554072,-0.0656882516936369
2010-04-05,6.4,6.856446701554071,-0.06657190253526113
2010-04-06,6.46,6.816446701554073,-0.05229215706664392
2010-04-07,6.42,6.766446701554071,-0.051200684322910806
2010-04-08,6.37,6.7864467015540715,-0.06136446948868057
2010-04-09,6.39,6.796446701554072,-0.05980282335784881
2010-04-12,6.4,6.776446701554074,-0.05555222642978097
2010-04-13,6.38,6.816446701554073,-0.06402847710297033
2010-04-14,6.42,6.816446701554073,-0.05816031708480718
2010-04-15,6.42,6.806446701554072,-0.05677657058062868
2010-04-16,6.41,6.836446701554073,-0.06237841384137932
2010-04-19,6.44,6.8664467015540716,-0.06210587806027157
2010-04-20,6.47,6.846446701554074,-0.054984244815434624
2010-04-21,6.45,6.846446701554074,-0.05790546816994635
2010-04-22,6.45,6.966446701554072,-0.07413344617118267
2010-04-23,6.57,6.916446701554073,-0.05009027272287503
2010-04-26,6.52,6.7864467015540715,-0.03926159200411261
2010-04-27,6.39,6.746446701554073,-0.052834731722102624
2010-04-28,6.35,6.816446701554073,-0.0684295971165928
2010-04-29,6.42,6.796446701554072,-0.05538875210600769
2010-04-30,6.4,6.946446701554071,-0.0786656437501807
2010-05-03,6.55,6.916446701554073,-0.05298193094898507
2010-05-04,6.52,6.766446701554071,-0.03642187878276926
2010-05-05,6.37,6.516446701554071,-0.022473398197079608
2010-05-06,6.12,6.4364467015540745,-0.04916481347972146
2010-05-07,6.04,6.6164467015540716,-0.08712330463096996
2010-05-10,6.22,6.636446701554072,-0.06275145726048725
2010-05-11,6.24,6.726446701554073,-0.07231852464417565
2010-05-12,6.33,6.6864467015540745,-0.0533088376328833
2010-05-13,6.29,6.606446701554071,-0.047899682817335254
2010-05-14,6.21,6.626446701554071,-0.06284615576194164
2010-05-17,6.23,6.546446701554072,-0.048338696697698635
2010-05-18,6.15,6.4364467015540745,-0.044503856683053344
2010-05-19,6.04,6.216446701554072,-0.0283838517444317
2010-05-20,5.82,6.2364467015540725,-0.06677627846162737
2010-05-21,5.84,6.1864467015540745,-0.056000919149120754
2010-05-24,5.79,6.0364467015540715,-0.04082645200704316
2010-05-25,5.64,6.1164467015540716,-0.07789599497908095
2010-05-26,5.72,6.256446701554074,-0.08574303069197775
2010-05-27,5.86,6.276446701554074,-0.06635071105613943
2010-05-28,5.88,6.1164467015540716,-0.0386575266803183
2010-06-01,5.72,6.256446701554074,-0.08574303069197775
2010-06-02,5.86,6.276446701554074,-0.06635071105613943
2010-06-03,5.88,6.0364467015540715,-0.025917018618551668
2010-06-04,5.64,6.066446701554073,-0.07029596113402392
2010-06-07,5.67,6.156446701554073,-0.07901419847121871
2010-06-08,5.76,6.076446701554073,-0.05207759025898162
2010-06-09,5.68,6.276446701554074,-0.09502935815680424
2010-06-10,5.88,6.316446701554073,-0.06909687078443827
2010-06-11,5.92,6.306446701554072,-0.06127804131902703
2010-06-14,5.91,6.426446701554074,-0.08036271450429744
2010-06-15,6.03,6.4364467015540745,-0.06314768386972547
2010-06-16,6.04,6.506446701554074,-0.0716899289196763
2010-06-17,6.11,6.506446701554074,-0.06093136849324865
2010-06-18,6.11,6.476446701554073,-0.0565814432574796
2010-06-21,6.08,6.326446701554073,-0.03895499530463664
2010-06-22,5.93,6.276446701554074,-0.055197903850325525
2010-06-23,5.88,6.216446701554072,-0.054122027857162025
2010-06-24,5.82,6.256446701554074,-0.0697595172425367
2010-06-25,5.86,6.2864467015540715,-0.06783588914364758
2010-06-28,5.89,6.136446701554072,-0.0401611410544247
2010-06-29,5.74,6.096446701554074,-0.05846794354213092
2010-06-30,5.7,5.675098601649337,0.004387835366142623
2010-07-01,5.65,5.795098601649337,-0.025038159248582992
2010-07-02,5.77,5.8950986016493365,-0.021220781890626372
2010-07-06,5.87,6.115098601649336,-0.04008089118681246
2010-07-07,6.09,6.175098601649337,-0.013780930012454728
2010-07-08,6.15,6.245098601649337,-0.015227718201954565
2010-07-09,6.22,6.235098601649336,-0.0024215497803583563
2010-07-12,6.21,6.255098601649337,-0.00720989460301158
2010-07-13,6.23,6.275098601649336,-0.007186915220341317
2010-07-14,6.25,6.3150986016493365,-0.010308406211161025
2010-07-15,6.29,6.155098601649336,0.02191701662009371
2010-07-16,6.13,6.285098601649337,-0.02467719465986362
2010-07-19,6.26,6.345098601649337,-0.013411706734898776
2010-07-20,6.32,6.245098601649337,0.011993629424983165
2010-07-21,6.22,6.435098601649337,-0.033425843948095224
2010-07-22,6.41,6.505098601649337,-0.01461908688443625
2010-07-23,6.48,6.585098601649337,-0.015960064990220957
2010-07-26,6.56,6.695098601649336,-0.020178732187163817
2010-07-27,6.67,6.575098601649336,0.014433456302367587
2010-07-28,6.55,6.525098601649336,0.003816248591916871
2010-07-29,6.5,6.505098601649337,-0.0007837854522365628
2010-07-30,6.48,6.595098601649337,-0.01745214265948225
2010-08-02,6.57,6.535098601649337,0.005340607767089445
2010-08-03,6.51,6.595098601649337,-0.012903309986609601
2010-08-04,6.57,6.635098601649337,-0.009811248567301534
2010-08-05,6.61,6.625098601649337,-0.0022790002922489228
2010-08-06,6.6,6.705098601649337,-0.01567443044364547
2010-08-09,6.68,6.755098601649337,-0.011117321312082873
2010-08-10,6.73,6.525098601649336,0.03140203862955748
2010-08-11,6.5,6.505098601649337,-0.0007837854522365628
2010-08-12,6.48,6.535098601649337,-0.008431181380404995
2010-08-13,6.51,6.535098601649337,-0.0038405849979069595
2010-08-16,6.51,6.655098601649336,-0.021802622370369784
2010-08-17,6.63,6.685098601649337,-0.008242002838333984
2010-08-18,6.66,6.575098601649336,0.012912566562783834
2010-08-19,6.55,6.505098601649337,0.006902493121207831
2010-08-20,6.48,6.535098601649337,-0.008431181380404995
2010-08-23,6.51,6.575098601649336,-0.00990077953097257
2010-08-24,6.55,6.665098601649337,-0.017268852049818872
2010-08-25,6.64,6.745098601649337,-0.015581477433649127
2010-08-26,6.72,6.885098601649337,-0.023979119428992224
2010-08-27,6.86,6.835098601649337,0.0036431659295528274
2010-08-30,6.81,6.845098601649337,-0.005127552383376921
2010-08-31,6.82,6.975098601649337,-0.02223604432095938
2010-09-01,6.95,6.965098601649337,-0.002167751314498423
2010-09-02,6.94,7.0650986016493365,-0.01770656132387627
2010-09-03,7.04,6.945098601649336,0.013664514183877374
2010-09-07,6.92,6.675098601649337,0.036688806108444716
2010-09-08,6.65,6.705098601649337,-0.008217418553067013
2010-09-09,6.68,6.725098601649337,-0.00670601344614874
2010-09-10,6.7,6.775098601649336,-0.011084503129010437
2010-09-13,6.75,6.725098601649337,0.0037027558740263533
2010-09-14,6.7,6.695098601649336,0.0007320875527443427
2010-09-15,6.67,6.655098601649336,0.002239095052171125
2010-09-16,6.63,6.675098601649337,-0.00675624501459704
2010-09-17,6.65,6.805098601649337,-0.022791528929756444
2010-09-20,6.78,6.745098601649337,0.005174334789135537
2010-09-21,6.72,6.795098601649337,-0.011051878133322313
2010-09-22,6.77,6.735098601649336,0.0051820174306158595
2010-09-23,6.71,6.835098601649337,-0.018302384345874723
2010-09-24,6.81,6.875098601649337,-0.009468751711243839
2010-09-27,6.85,6.8950986016493365,-0.006540675377513683
2010-09-28,6.87,6.885098601649337,-0.0021929390591036713
2010-09-29,6.86,6.865098601649336,-0.0007426844019561285
2010-09-30,6.84,6.949082108282538,-0.015697340538331606
2010-10-01,6.91,6.949082108282538,-0.005624067707583502
2010-10-04,6.91,6.999082108282539,-0.012727684416949603
2010-10-05,6.96,6.9390821082825385,0.003014504136288343
2010-10-06,6.9,6.959082108282539,-0.008489928321469331
