date,HSIC,dcf,Deviation
2007-08-29,22.72,24.873820508279465,-0.0865898548862869
2007-08-30,22.76,24.933820508279464,-0.08718361101370842
2007-08-31,22.82,24.933820508279464,-0.08477724091972005
2007-09-04,22.82,24.613820508279463,-0.07287858898930655
2007-09-05,22.5,24.773820508279464,-0.09178319942697366
2007-09-06,22.66,24.663820508279464,-0.08124534102925363
2007-09-07,22.55,24.423820508279466,-0.07672102354520072
2007-09-10,22.31,24.613820508279463,-0.09359865558069369
2007-09-11,22.5,24.923820508279466,-0.09724915598209727
2007-09-12,22.81,25.273820508279464,-0.09748508372417775
2007-09-13,23.16,25.443820508279465,-0.08975933891438614
2007-09-14,23.33,25.423820508279466,-0.08235664295999878
2007-09-17,23.31,25.553820508279465,-0.08780763360032473
2007-09-18,23.44,25.473820508279466,-0.07983963409094585
2007-09-19,23.36,25.393820508279465,-0.08009115869809169
2007-09-20,23.28,25.443820508279465,-0.08504306605902023
2007-09-21,23.33,25.343820508279464,-0.07946002093968352
2007-09-24,23.23,25.783820508279465,-0.09904740484287056
2007-09-25,23.67,25.863820508279463,-0.08482198163945587
2007-09-26,23.75,26.053820508279465,-0.08842543870091335
2007-09-27,23.94,25.973820508279466,-0.07830270897695468
2007-09-28,23.86,26.72530827614316,-0.10721329185568018
2007-10-01,24.44,26.89530827614316,-0.09129132304168763
2007-10-02,24.61,26.92530827614316,-0.08599003778889358
2007-10-03,24.64,26.79530827614316,-0.08043603208185923
2007-10-04,24.51,27.04530827614316,-0.09374299787070905
2007-10-05,24.76,27.035308276143162,-0.08416061888042037
2007-10-08,24.75,27.06530827614316,-0.0855452394083388
2007-10-09,24.78,27.125308276143162,-0.08646199528010046
2007-10-10,24.84,26.72530827614316,-0.07054392999560333
2007-10-11,24.44,26.965308276143162,-0.09365026538106969
2007-10-12,24.68,26.555308276143162,-0.07061896087374397
2007-10-15,24.27,26.625308276143162,-0.08846125842807873
2007-10-16,24.34,26.445308276143162,-0.07960989730803791
2007-10-17,24.16,26.81530827614316,-0.09902210516466503
2007-10-18,24.53,26.41530827614316,-0.07137180669762866
2007-10-19,24.13,26.83530827614316,-0.10081152220443113
2007-10-22,24.55,26.49530827614316,-0.07342085835984591
2007-10-23,24.21,26.535308276143162,-0.08763072401287131
2007-10-24,24.25,25.52530827614316,-0.04996250240531308
2007-10-25,23.24,25.22530827614316,-0.07870303325572303
2007-10-26,22.94,25.75530827614316,-0.10930982638444853
2007-10-29,23.47,25.125308276143162,-0.06588210810988937
2007-10-30,22.84,25.77530827614316,-0.11388062733123516
2007-10-31,23.49,26.34530827614316,-0.1083801429163298
2007-11-01,24.06,26.74530827614316,-0.10040296594892717
2007-11-02,24.46,26.79530827614316,-0.0871536260033392
2007-11-05,24.51,26.52530827614316,-0.07597680883338598
2007-11-06,24.24,25.98530827614316,-0.06716519417803146
2007-11-07,23.7,25.91530827614316,-0.0854826133086175
2007-11-08,23.63,25.45530827614316,-0.07170639052341976
2007-11-09,23.17,25.81530827614316,-0.10247052825581715
2007-11-12,23.53,25.38530827614316,-0.07308590685450755
2007-11-13,23.1,24.95530827614316,-0.0743452357155131
2007-11-14,22.67,25.06530827614316,-0.09556268966470216
2007-11-15,22.78,25.13530827614316,-0.09370516765766779
2007-11-16,22.85,25.195308276143162,-0.09308511927849195
2007-11-19,22.91,25.06530827614316,-0.08598770270041145
2007-11-20,22.78,24.375308276143162,-0.06544771693019102
2007-11-21,22.09,24.445308276143162,-0.09635011551242212
2007-11-23,22.16,24.15530827614316,-0.08260330414055672
2007-11-26,21.87,24.95530827614316,-0.12363334654105074
2007-11-27,22.67,25.20530827614316,-0.1005862831895149
2007-11-28,22.92,25.125308276143162,-0.08777238678647903
2007-11-29,22.84,25.48530827614316,-0.10379738190647825
2007-11-30,23.2,24.805308276143162,-0.06471632032435126
2007-12-03,22.52,25.07530827614316,-0.10190535837097969
2007-12-04,22.79,25.465308276143162,-0.10505697583286244
2007-12-05,23.18,25.97530827614316,-0.10761405587284179
2007-12-06,23.69,26.22530827614316,-0.09667410767672457
2007-12-07,23.94,26.50530827614316,-0.09678469872588269
2007-12-10,24.22,26.14530827614316,-0.07363876745335418
2007-12-11,23.86,26.17530827614316,-0.0884539067015837
2007-12-12,23.89,26.535308276143162,-0.09969012790861198
2007-12-13,24.25,26.215308276143162,-0.07496796358224256
2007-12-14,23.93,25.56530827614316,-0.06396591265317086
2007-12-17,23.28,26.09530827614316,-0.10788561094397842
2007-12-18,23.81,25.875308276143162,-0.07981772638617646
2007-12-19,23.59,26.11530827614316,-0.09669839043983552
2007-12-20,23.83,26.555308276143162,-0.10262762713214424
2007-12-21,24.27,26.76530827614316,-0.09322919991798917
2007-12-24,24.48,26.785308276143162,-0.08606614687337488
2007-12-26,24.5,26.61530827614316,-0.07947712850800359
2007-12-27,24.33,26.61530827614316,-0.08586443006529498
2007-12-28,24.33,26.79590447879074,-0.09202542428610805
2007-12-31,24.08,25.95590447879074,-0.07227274550665697
2008-01-02,23.24,26.075904478790736,-0.10875574732594095
2008-01-03,23.36,25.825904478790736,-0.09548182449198772
2008-01-04,23.11,25.825904478790736,-0.10516202756891424
2008-01-07,23.11,26.335904478790738,-0.12249074192187615
2008-01-08,23.62,26.645904478790737,-0.11355983360216793
2008-01-09,23.93,26.845904478790736,-0.10861636198901059
2008-01-10,24.13,26.61590447879074,-0.09339921101579196
2008-01-11,23.9,26.77590447879074,-0.10740643630054592
2008-01-14,24.06,26.88590447879074,-0.1051072870179981
2008-01-15,24.17,27.29590447879074,-0.11451917562283398
2008-01-16,24.58,27.27590447879074,-0.09883831646671992
2008-01-17,24.56,27.38590447879074,-0.10318828362887511
2008-01-18,24.67,26.555904478790737,-0.07101639035857132
2008-01-22,23.84,26.555904478790737,-0.1022712098154982
2008-01-23,23.84,26.20590447879074,-0.09028135169711615
2008-01-24,23.49,25.655904478790738,-0.08442128713806418
2008-01-25,22.94,25.56590447879074,-0.102711190248292
2008-01-28,22.85,25.56590447879074,-0.10623150380006419
2008-01-29,22.85,25.04590447879074,-0.08767519179234529
2008-01-30,22.33,25.515904478790738,-0.12485955500573842
2008-01-31,22.8,25.45590447879074,-0.10433353413168156
2008-02-01,22.74,25.45590447879074,-0.10669055114712456
2008-02-04,22.74,25.015904478790738,-0.0909783006535031
2008-02-05,22.3,24.875904478790737,-0.10355018371239366
2008-02-06,22.16,25.235904478790737,-0.12188604063610442
2008-02-07,22.52,25.425904478790738,-0.11428912907364719
2008-02-08,22.71,25.715904478790737,-0.11688892690007713
2008-02-11,23.0,25.875904478790737,-0.11114218176017698
2008-02-12,23.16,26.125904478790737,-0.11352351384421877
2008-02-13,23.41,26.325904478790736,-0.11076179666077235
2008-02-14,23.61,26.02590447879074,-0.09282691714939362
2008-02-15,23.31,26.245904478790738,-0.11186143274899285
2008-02-19,23.53,26.755904478790736,-0.12056794721134889
2008-02-20,24.04,26.375904478790737,-0.0885620616600683
2008-02-21,23.66,26.395904478790737,-0.10364882480117521
2008-02-22,23.68,26.505904478790736,-0.10661415010576014
2008-02-25,23.79,26.935904478790736,-0.11679223473887113
2008-02-26,24.22,26.535904478790737,-0.0872743750129853
2008-02-27,23.82,26.665904478790736,-0.1067244683582469
2008-02-28,23.95,26.175904478790738,-0.08503639217488346
2008-02-29,23.46,26.20590447879074,-0.10478190062140713
2008-03-03,23.49,26.20590447879074,-0.10363712044317364
2008-03-04,23.49,25.825904478790736,-0.090448118891986
2008-03-05,23.11,25.56590447879074,-0.09606170909494471
2008-03-06,22.85,25.22590447879074,-0.09418510566343952
2008-03-07,22.51,25.02590447879074,-0.10053200997881806
2008-03-10,22.31,25.06590447879074,-0.10994634089995114
2008-03-11,22.35,24.945904478790737,-0.1040613492686866
2008-03-12,22.23,25.27590447879074,-0.12050625058132292
2008-03-13,22.56,24.755904478790736,-0.08870225204948767
2008-03-14,22.04,24.585904478790738,-0.10355138575385692
2008-03-17,21.87,25.095904478790736,-0.1285430649258742
2008-03-18,22.38,25.005904478790736,-0.10501137765354385
2008-03-19,22.29,25.235904478790737,-0.11673465008026929
2008-03-20,22.52,25.11590447879074,-0.10335699759420824
2008-03-24,22.4,25.265904478790738,-0.11342972032513221
2008-03-25,22.55,25.095904478790736,-0.10144701024592884
2008-03-26,22.38,25.125904478790737,-0.1092857963027205
2008-03-27,22.41,24.945904478790737,-0.10165614483719321
2008-03-28,22.23,24.710717545171743,-0.10039034846466666
2008-03-31,22.51,25.400717545171744,-0.11380456241171111
2008-04-01,23.2,25.130717545171745,-0.07682699635222656
2008-04-02,22.93,24.870717545171743,-0.07803222973550694
2008-04-03,22.67,24.900717545171744,-0.08958446844453605
2008-04-04,22.7,24.910717545171746,-0.08874563894688903
2008-04-07,22.71,24.800717545171747,-0.08430068772662469
2008-04-08,22.6,24.590717545171746,-0.08095402427826315
2008-04-09,22.39,24.450717545171745,-0.08428045276645357
2008-04-10,22.25,23.950717545171745,-0.07100904354803328
2008-04-11,21.75,23.530717545171743,-0.07567629596306669
2008-04-14,21.33,23.540717545171745,-0.09391037214263542
2008-04-15,21.34,24.070717545171746,-0.11344562288378857
2008-04-16,21.87,23.490717545171744,-0.06899395653007045
2008-04-17,21.29,23.670717545171744,-0.10057648403047059
2008-04-18,21.47,23.600717545171744,-0.09028189677256859
2008-04-21,21.4,23.280717545171743,-0.08078434616641761
2008-04-22,21.08,23.560717545171745,-0.10529040723889649
2008-04-23,21.36,23.260717545171744,-0.0817136247616006
2008-04-24,21.06,23.590717545171746,-0.10727598854616882
2008-04-25,21.39,23.970717545171745,-0.10766125545922844
2008-04-28,21.77,23.900717545171744,-0.08914868522858121
2008-04-29,21.7,23.910717545171746,-0.09245718121989832
2008-04-30,21.71,24.530717545171743,-0.11498716007705734
2008-05-01,22.33,24.280717545171743,-0.08034019347009158
2008-05-02,22.08,24.610717545171745,-0.10282989679300247
2008-05-05,22.41,24.140717545171746,-0.07169287913390532
2008-05-06,21.94,23.790717545171745,-0.07779158159722432
2008-05-07,21.59,23.850717545171744,-0.09478614389232054
2008-05-08,21.65,23.840717545171746,-0.09188974874690437
2008-05-09,21.64,23.710717545171743,-0.08733255504506676
2008-05-12,21.51,23.710717545171743,-0.09281530771808622
2008-05-13,21.51,23.980717545171746,-0.1030293418250613
2008-05-14,21.78,24.240717545171744,-0.10151174529327689
2008-05-15,22.04,24.190717545171744,-0.088906728010679
2008-05-16,21.99,23.820717545171746,-0.07685400499376727
2008-05-19,21.62,23.750717545171746,-0.08971171254591825
2008-05-20,21.55,23.650717545171744,-0.08882257128814264
2008-05-21,21.45,24.050717545171747,-0.10813471740654357
2008-05-22,21.85,23.660717545171746,-0.07652842910257573
2008-05-23,21.46,23.960717545171743,-0.10436738968510795
2008-05-27,21.76,23.850717545171744,-0.08765847573399232
2008-05-28,21.65,24.090717545171746,-0.10131360930180822
2008-05-29,21.89,24.050717545171747,-0.08984004494308806
2008-05-30,21.85,23.570717545171746,-0.0730023403773814
2008-06-02,21.37,23.560717545171745,-0.09298178380907096
2008-06-03,21.36,24.110717545171745,-0.1140869217192827
2008-06-04,21.91,24.250717545171746,-0.09652157882799539
2008-06-05,22.05,23.730717545171746,-0.07082455648348929
2008-06-06,21.53,23.360717545171745,-0.07836735073020573
2008-06-09,21.16,23.190717545171744,-0.08756596432241637
2008-06-10,20.99,22.970717545171745,-0.08622793525176908
2008-06-11,20.77,22.760717545171744,-0.08746286408681514
2008-06-12,20.56,23.040717545171745,-0.10766667923029105
2008-06-13,20.84,22.950717545171745,-0.09196738799200577
2008-06-16,20.75,22.690717545171744,-0.08552913945133045
2008-06-17,20.49,22.400717545171744,-0.08529715806284888
2008-06-18,20.2,22.370717545171743,-0.0970338810451008
2008-06-19,20.17,22.410717545171746,-0.09998419464505248
2008-06-20,20.21,22.380717545171745,-0.09699052502630945
2008-06-23,20.18,22.270717545171745,-0.09387742181773617
2008-06-24,20.07,22.750717545171746,-0.11783002183773583
2008-06-25,20.55,22.650717545171744,-0.09274397338549367
2008-06-26,20.45,22.360717545171745,-0.08544974200008704
2008-06-27,20.16,23.163564828872598,-0.1296676418790581
2008-06-30,20.22,22.773564828872598,-0.11212846333285331
2008-07-01,19.83,22.6235648288726,-0.12348031134807735
2008-07-02,19.68,22.6935648288726,-0.13279380527463436
2008-07-03,19.75,22.333564828872596,-0.11568080817678472
2008-07-07,19.39,23.163564828872598,-0.16290950277951077
2008-07-08,20.22,23.093564828872598,-0.12443140979602862
2008-07-09,20.15,23.083564828872596,-0.1270845664705711
2008-07-10,20.14,23.2135648288726,-0.13240382731090727
2008-07-11,20.27,22.9635648288726,-0.11729732944102478
2008-07-14,20.02,23.1435648288726,-0.13496472354059375
2008-07-15,20.2,23.293564828872597,-0.13280770253929075
2008-07-16,20.35,24.113564828872597,-0.15607666703706358
2008-07-17,21.17,24.2135648288726,-0.12569668491123653
2008-07-18,21.27,24.1035648288726,-0.11755791514616121
2008-07-21,21.16,24.383564828872597,-0.13220236054473755
2008-07-22,21.44,24.343564828872598,-0.11927443040013741
2008-07-23,21.4,24.153564828872597,-0.11400241945160217
2008-07-24,21.21,23.883564828872597,-0.11194161541750047
2008-07-25,20.94,23.613564828872597,-0.1132215676983932
2008-07-28,20.67,23.9435648288726,-0.13672002695793795
2008-07-29,21.0,23.863564828872597,-0.1199973620625181
2008-07-30,20.92,23.9435648288726,-0.12627880812578918
2008-07-31,21.0,23.633564828872597,-0.11143324538392241
2008-08-01,20.69,23.913564828872598,-0.1348006812008451
2008-08-04,20.97,25.953564828872597,-0.19201850927732766
2008-08-05,23.01,26.003564828872598,-0.11512132465579272
2008-08-06,23.06,25.8035648288726,-0.10632503094311685
2008-08-07,22.86,26.3935648288726,-0.13387978667463452
2008-08-08,23.45,26.453564828872597,-0.11354102361260487
2008-08-11,23.51,26.223564828872597,-0.10347810629792464
2008-08-12,23.28,26.383564828872597,-0.1176325052737468
2008-08-13,23.44,26.3935648288726,-0.11190473314319471
2008-08-14,23.45,26.493564828872596,-0.11487939990452811
2008-08-15,23.55,26.243564828872596,-0.10263715491537162
2008-08-18,23.3,26.113564828872597,-0.10774342175457274
2008-08-19,23.17,26.1435648288726,-0.11373983801890064
2008-08-20,23.2,25.933564828872598,-0.10540644322948
2008-08-21,22.99,26.163564828872598,-0.12129711106379648
2008-08-22,23.22,25.673564828872596,-0.0955677501440434
2008-08-25,22.73,25.923564828872596,-0.12319157685117965
2008-08-26,22.98,25.9435648288726,-0.11423121103135547
2008-08-27,23.0,26.2135648288726,-0.12259167533494175
2008-08-28,23.27,25.8735648288726,-0.10062644425275535
2008-08-29,22.93,26.0535648288726,-0.11989011290351559
2008-09-02,23.11,25.9435648288726,-0.10922033450542323
2008-09-03,23.0,25.5735648288726,-0.10063379298481845
2008-09-04,22.63,25.413564828872598,-0.10953067181311626
2008-09-05,22.47,25.583564828872596,-0.12170175851954579
2008-09-08,22.64,25.6935648288726,-0.11884551050857761
2008-09-09,22.75,25.793564828872597,-0.11799706047090142
2008-09-10,22.85,26.2135648288726,-0.12831390353927907
2008-09-11,23.27,25.973564828872597,-0.10408909391857046
2008-09-12,23.03,25.6035648288726,-0.10051587917829485
2008-09-15,22.66,25.253564828872598,-0.10270093931084756
2008-09-16,22.31,24.093564828872598,-0.07402660592322385
2008-09-17,21.15,24.613564828872597,-0.14071772426924978
2008-09-18,21.67,24.4635648288726,-0.11419287615742546
2008-09-19,21.52,23.933564828872598,-0.10084435169310668
2008-09-22,20.99,23.913564828872598,-0.12225550016460807
2008-09-23,20.97,23.743564828872596,-0.11681332811069267
2008-09-24,20.8,24.163564828872598,-0.1391998594865248
2008-09-25,21.22,24.433564828872598,-0.13152255315095085
2008-09-26,21.49,23.38752883318101,-0.08113421673216259
2008-09-29,20.25,24.247528833181008,-0.16486335002149477
2008-09-30,21.11,24.52752883318101,-0.13933441303543603
2008-10-01,21.39,24.54752883318101,-0.12862919337578949
2008-10-02,21.41,24.057528833181006,-0.11004990793274827
2008-10-03,20.92,23.447528833181007,-0.10779510502634526
2008-10-06,20.31,22.807528833181006,-0.10950457857352502
2008-10-07,19.67,22.377528833181007,-0.1209932005166866
2008-10-08,19.24,20.88752883318101,-0.0788761967171443
2008-10-09,17.75,20.417528833181006,-0.13064895634411655
2008-10-10,17.28,21.877528833181003,-0.2101484526994688
2008-10-13,18.74,21.507528833181006,-0.1286772113452368
2008-10-14,18.37,20.13752883318101,-0.08777287659390531
2008-10-15,17.0,21.427528833181007,-0.20662806559032043
2008-10-16,18.29,21.417528833181006,-0.1460265961372582
2008-10-17,18.28,21.907528833181008,-0.16558366125196078
2008-10-20,18.77,21.607528833181007,-0.13132130263890407
2008-10-21,18.47,20.857528833181007,-0.11446844217627694
2008-10-22,17.72,20.55752883318101,-0.1380286928553922
2008-10-23,17.42,20.377528833181003,-0.14513677577848483
2008-10-24,17.24,19.767528833181007,-0.12786266075597663
2008-10-27,16.63,20.417528833181006,-0.18550378276071322
2008-10-28,17.28,21.197528833181007,-0.18481063825934285
2008-10-29,18.06,21.357528833181007,-0.1543965530346364
2008-10-30,18.22,21.497528833181008,-0.1524607250728376
2008-10-31,18.36,21.497528833181008,-0.14594834864639394
2008-11-03,18.36,21.27752883318101,-0.13711784183468245
2008-11-04,18.14,19.467528833181003,-0.0681919541281647
2008-11-05,16.33,19.52752883318101,-0.16374467350665467
2008-11-06,16.39,20.197528833181007,-0.18851458832557288
2008-11-07,17.06,20.14752883318101,-0.15324603125005354
2008-11-10,17.01,20.017528833181007,-0.15024476089155092
2008-11-11,16.88,19.337528833181008,-0.12708598158437745
2008-11-12,16.2,20.11752883318101,-0.19473210977680333
2008-11-13,16.98,19.157528833181008,-0.11366439023228869
2008-11-14,16.02,18.877528833181007,-0.1513719755606111
2008-11-17,15.74,18.79752883318101,-0.16265589271414882
2008-11-18,15.66,17.597528833181006,-0.11010232468138936
2008-11-19,14.46,16.11752883318101,-0.10284013451048823
2008-11-20,12.98,16.577528833181006,-0.21701237074492774
2008-11-21,13.44,17.11752883318101,-0.2148399379969148
2008-11-24,13.98,16.937528833181005,-0.1746139512032675
2008-11-25,13.8,17.247528833181008,-0.19988537874182932
2008-11-26,14.11,17.147528833181006,-0.17714090833329255
2008-11-28,14.01,16.197528833181007,-0.1350532452024289
2008-12-01,13.06,16.847528833181006,-0.22481212946325468
2008-12-02,13.71,16.877528833181007,-0.18767728762244418
2008-12-03,13.74,16.157528833181008,-0.149622436583024
2008-12-04,13.02,16.577528833181006,-0.21459946587819412
2008-12-05,13.44,16.567528833181008,-0.18877461235602477
2008-12-08,13.43,16.107528833181007,-0.16622840541904738
