date,HON,dcf,Deviation
2002-07-02,31.99,,
2002-07-03,32.6,,
2002-07-05,34.8,,
2002-07-08,34.27,,
2002-07-09,33.22,,
2002-07-10,31.97,,
2002-07-11,31.59,,
2002-07-12,31.05,,
2002-07-15,30.75,,
2002-07-16,30.51,,
2002-07-17,29.65,,
2002-07-18,30.54,,
2002-07-19,28.8,,
2002-07-22,28.17,,
2002-07-23,27.17,,
2002-07-24,29.32,,
2002-07-25,29.32,,
2002-07-26,29.22,,
2002-07-29,31.58,,
2002-07-30,31.49,,
2002-07-31,30.85,,
2002-08-01,30.03,,
2002-08-02,28.93,,
2002-08-05,27.55,,
2002-08-06,28.98,,
2002-08-07,30.26,,
2002-08-08,32.29,,
2002-08-09,31.22,,
2002-08-12,31.12,,
2002-08-13,28.79,,
2002-08-14,29.39,,
2002-08-15,30.63,,
2002-08-16,30.32,,
2002-08-19,30.43,,
2002-08-20,29.21,,
2002-08-21,29.32,,
2002-08-22,29.89,,
2002-08-23,28.93,,
2002-08-26,28.88,,
2002-08-27,28.17,,
2002-08-28,28.03,,
2002-08-29,27.86,,
2002-08-30,28.55,,
2002-09-03,27.75,,
2002-09-04,28.69,,
2002-09-05,28.36,,
2002-09-06,28.97,,
2002-09-09,28.75,,
2002-09-10,28.79,,
2002-09-11,27.19,,
2002-09-12,27.02,,
2002-09-13,22.46,,
2002-09-16,23.5,,
2002-09-17,23.4,,
2002-09-18,22.88,,
2002-09-19,21.84,,
2002-09-20,22.55,,
2002-09-23,21.9,,
2002-09-24,20.75,,
2002-09-25,21.89,,
2002-09-26,22.31,,
2002-09-27,21.36,,
2002-09-30,20.65,,
2002-10-01,21.87,,
2002-10-02,20.88,,
2002-10-03,20.62,,
2002-10-04,19.11,,
2002-10-07,19.13,,
2002-10-08,18.81,,
2002-10-09,18.3,,
2002-10-10,18.69,,
2002-10-11,20.48,,
2002-10-14,20.0,,
2002-10-15,21.3,,
2002-10-16,20.34,,
2002-10-17,21.24,,
2002-10-18,21.54,,
2002-10-21,22.94,,
2002-10-22,22.27,,
2002-10-23,22.4,,
2002-10-24,22.44,,
2002-10-25,22.77,,
2002-10-28,22.58,,
2002-10-29,22.86,,
2002-10-30,23.08,,
2002-10-31,22.82,,
2002-11-01,23.48,,
2002-11-04,23.89,,
2002-11-05,24.59,,
2002-11-06,25.82,,
2002-11-07,24.6,,
2002-11-08,24.8,,
2002-11-11,23.65,,
2002-11-12,24.1,,
2002-11-13,24.07,,
2002-11-14,22.08,,
2002-11-15,22.29,,
2002-11-18,21.65,,
2002-11-19,21.92,,
2002-11-20,21.83,,
2002-11-21,23.53,,
2002-11-22,23.03,,
2002-11-25,23.36,,
2002-11-26,22.92,,
2002-11-27,23.3,,
2002-11-29,24.8,,
2002-12-02,24.63,,
2002-12-03,24.17,,
2002-12-04,23.83,,
2002-12-05,23.2,,
2002-12-06,23.23,,
2002-12-09,22.3,,
2002-12-10,23.09,,
2002-12-11,23.65,,
2002-12-12,23.31,,
2002-12-13,22.6,,
2002-12-16,23.27,,
2002-12-17,22.92,,
2002-12-18,22.59,,
2002-12-19,22.8,,
2002-12-20,22.43,,
2002-12-23,21.74,,
2002-12-24,21.56,,
2002-12-26,21.61,,
2002-12-27,21.16,,
2002-12-30,21.42,,
2002-12-31,22.88,,
2003-01-02,23.82,,
2003-01-03,23.6,,
2003-01-06,24.4,,
2003-01-07,23.98,,
2003-01-08,23.36,,
2003-01-09,24.45,,
2003-01-10,24.44,,
2003-01-13,24.21,,
2003-01-14,24.43,,
2003-01-15,24.09,,
2003-01-16,23.98,,
2003-01-17,23.88,,
2003-01-21,23.14,,
2003-01-22,22.8,,
2003-01-23,23.51,,
2003-01-24,22.47,,
2003-01-27,21.36,,
2003-01-28,22.38,,
2003-01-29,22.35,,
2003-01-30,22.4,,
2003-01-31,23.3,,
2003-02-03,23.1,,
2003-02-04,22.93,,
2003-02-05,22.92,,
2003-02-06,22.88,,
2003-02-07,22.67,,
2003-02-10,22.53,,
2003-02-11,22.17,,
2003-02-12,21.77,,
2003-02-13,21.43,,
2003-02-14,22.12,,
2003-02-18,22.76,,
2003-02-19,22.4,,
2003-02-20,22.74,,
2003-02-21,23.1,,
2003-02-24,22.3,,
2003-02-25,21.93,,
2003-02-26,21.87,,
2003-02-27,22.02,,
2003-02-28,21.82,,
2003-03-03,21.86,,
2003-03-04,21.16,,
2003-03-05,21.28,,
2003-03-06,20.88,,
2003-03-07,20.74,,
2003-03-10,20.14,,
2003-03-11,19.92,,
2003-03-12,19.76,,
2003-03-13,20.57,,
2003-03-14,21.42,,
2003-03-17,22.36,,
2003-03-18,22.69,,
2003-03-19,22.76,,
2003-03-20,22.52,,
2003-03-21,22.93,,
2003-03-24,21.59,,
2003-03-25,21.43,,
2003-03-26,21.27,,
2003-03-27,20.96,,
2003-03-28,20.78,,
2003-03-31,20.36,,
2003-04-01,20.95,,
2003-04-02,21.3,,
2003-04-03,21.37,,
2003-04-04,21.36,,
2003-04-07,21.44,,
2003-04-08,21.27,,
2003-04-09,21.4,,
2003-04-10,20.97,,
2003-04-11,20.6,,
2003-04-14,21.33,,
2003-04-15,21.35,,
2003-04-16,21.34,,
2003-04-17,21.51,,
2003-04-21,21.45,,
2003-04-22,22.17,,
2003-04-23,21.93,,
2003-04-24,22.1,,
2003-04-25,21.63,,
2003-04-28,21.98,,
2003-04-29,22.1,,
2003-04-30,22.5,,
2003-05-01,22.55,,
2003-05-02,23.05,,
2003-05-05,23.05,,
2003-05-06,23.27,,
2003-05-07,23.04,,
2003-05-08,22.64,,
2003-05-09,23.06,,
2003-05-12,23.77,,
2003-05-13,23.6,,
2003-05-14,23.83,,
2003-05-15,23.98,,
2003-05-16,23.74,,
2003-05-19,22.93,,
2003-05-20,22.59,,
2003-05-21,22.82,,
2003-05-22,23.3,,
2003-05-23,23.33,,
2003-05-27,24.34,,
2003-05-28,24.4,,
2003-05-29,24.84,,
2003-05-30,24.98,,
2003-06-02,25.17,,
2003-06-03,25.5,,
2003-06-04,25.96,,
2003-06-05,26.2,,
2003-06-06,26.26,,
2003-06-09,25.67,,
2003-06-10,25.97,,
2003-06-11,26.47,,
2003-06-12,26.61,,
2003-06-13,26.56,,
2003-06-16,27.29,,
2003-06-17,27.25,,
2003-06-18,27.67,,
2003-06-19,26.74,,
2003-06-20,27.13,,
2003-06-23,25.91,,
2003-06-24,26.31,,
2003-06-25,25.96,,
2003-06-26,25.98,,
2003-06-27,25.45,,
2003-06-30,25.6,,
2003-07-01,25.74,,
2003-07-02,26.52,,
2003-07-03,25.9,,
2003-07-07,26.75,,
2003-07-08,26.51,,
2003-07-09,26.72,,
2003-07-10,26.18,,
2003-07-11,26.27,,
2003-07-14,27.02,,
2003-07-15,26.58,,
2003-07-16,26.46,,
2003-07-17,26.22,,
2003-07-18,26.41,,
2003-07-21,26.54,,
2003-07-22,27.4,,
2003-07-23,27.1,,
2003-07-24,26.95,,
2003-07-25,27.48,,
2003-07-28,27.29,,
2003-07-29,26.99,,
2003-07-30,27.04,,
2003-07-31,26.96,,
2003-08-01,26.7,,
2003-08-04,26.81,,
2003-08-05,26.51,,
2003-08-06,26.32,,
2003-08-07,26.36,,
2003-08-08,26.38,,
2003-08-11,26.19,,
2003-08-12,26.49,,
2003-08-13,26.61,,
2003-08-14,27.14,,
2003-08-15,27.22,,
2003-08-18,27.96,,
2003-08-19,28.1,,
2003-08-20,27.62,,
2003-08-21,27.81,,
2003-08-22,27.76,,
2003-08-25,27.49,,
2003-08-26,27.08,,
2003-08-27,27.28,,
2003-08-28,27.65,,
2003-08-29,27.64,,
2003-09-02,28.38,,
2003-09-03,28.43,,
2003-09-04,28.08,,
2003-09-05,28.3,,
2003-09-08,28.66,,
2003-09-09,27.75,,
2003-09-10,26.78,,
2003-09-11,27.1,,
2003-09-12,27.09,,
2003-09-15,26.94,,
2003-09-16,27.67,,
2003-09-17,27.26,,
2003-09-18,26.98,,
2003-09-19,26.67,,
2003-09-22,26.31,,
2003-09-23,25.86,,
2003-09-24,25.45,,
2003-09-25,25.28,,
2003-09-26,25.0,,
2003-09-29,25.28,,
2003-09-30,25.12,,
2003-10-01,25.61,,
2003-10-02,25.32,,
2003-10-03,25.78,,
2003-10-06,26.05,,
2003-10-07,26.12,,
2003-10-08,26.29,,
2003-10-09,26.57,,
2003-10-10,26.22,,
2003-10-13,27.43,,
2003-10-14,27.69,,
2003-10-15,27.78,,
2003-10-16,28.22,,
2003-10-17,27.66,,
2003-10-20,27.87,,
2003-10-21,27.7,,
2003-10-22,27.28,,
2003-10-23,27.43,,
2003-10-24,27.08,,
2003-10-27,27.48,,
2003-10-28,28.26,,
2003-10-29,28.11,,
2003-10-30,29.04,,
2003-10-31,29.18,,
2003-11-03,29.37,,
2003-11-04,29.29,,
2003-11-05,28.98,,
2003-11-06,29.02,,
2003-11-07,29.05,,
2003-11-10,28.41,,
2003-11-11,28.35,,
2003-11-12,28.91,,
2003-11-13,28.8,,
2003-11-14,28.35,,
2003-11-17,28.32,,
2003-11-18,27.53,,
2003-11-19,27.76,,
2003-11-20,27.64,,
2003-11-21,27.6,,
2003-11-24,28.07,,
2003-11-25,28.32,,
2003-11-26,28.46,,
2003-11-28,28.31,,
2003-12-01,28.65,,
2003-12-02,27.89,,
2003-12-03,28.26,,
2003-12-04,28.79,,
2003-12-05,28.52,,
2003-12-08,28.78,,
2003-12-09,29.06,,
2003-12-10,28.89,,
2003-12-11,29.54,,
2003-12-12,29.83,,
2003-12-15,29.39,,
2003-12-16,29.07,,
2003-12-17,28.85,,
2003-12-18,30.1,,
2003-12-19,30.34,,
2003-12-22,31.28,,
2003-12-23,31.38,,
2003-12-24,31.2,,
2003-12-26,31.28,,
2003-12-29,31.6,,
2003-12-30,31.47,,
2003-12-31,31.87,,
2004-01-02,31.78,,
2004-01-05,31.94,,
2004-01-06,32.35,,
2004-01-07,32.16,,
2004-01-08,33.7,,
2004-01-09,33.31,,
2004-01-12,33.38,,
2004-01-13,33.42,,
2004-01-14,34.48,,
2004-01-15,34.78,,
2004-01-16,35.68,,
2004-01-20,34.0,,
2004-01-21,34.6,,
2004-01-22,34.25,,
2004-01-23,33.96,,
2004-01-26,34.69,,
2004-01-27,34.04,,
2004-01-28,34.02,,
2004-01-29,34.27,,
2004-01-30,34.44,,
2004-02-02,34.28,,
2004-02-03,33.83,,
2004-02-04,33.22,,
2004-02-05,33.83,,
2004-02-06,34.23,,
2004-02-09,33.92,,
2004-02-10,33.96,,
2004-02-11,34.42,,
2004-02-12,35.23,,
2004-02-13,34.71,,
2004-02-17,34.76,,
2004-02-18,34.1,,
2004-02-19,34.05,,
2004-02-20,33.92,,
2004-02-23,33.38,,
2004-02-24,33.32,,
2004-02-25,33.34,,
2004-02-26,33.31,,
2004-02-27,33.42,,
2004-03-01,33.66,,
2004-03-02,33.27,,
2004-03-03,33.43,,
2004-03-04,33.56,,
2004-03-05,33.33,,
2004-03-08,32.89,,
2004-03-09,32.38,,
2004-03-10,31.42,,
2004-03-11,30.93,,
2004-03-12,31.46,,
2004-03-15,31.07,,
2004-03-16,30.61,,
2004-03-17,31.27,,
2004-03-18,31.2,,
2004-03-19,31.12,,
2004-03-22,30.27,,
2004-03-23,30.42,,
2004-03-24,30.49,,
2004-03-25,31.34,,
2004-03-26,31.56,,
2004-03-29,31.89,,
2004-03-30,32.19,,
2004-03-31,32.27,,
2004-04-01,32.29,,
2004-04-02,32.64,,
2004-04-05,33.37,,
2004-04-06,33.41,,
2004-04-07,33.01,,
2004-04-08,33.04,,
2004-04-12,33.38,,
2004-04-13,32.99,,
2004-04-14,32.87,,
2004-04-15,32.89,,
2004-04-16,33.43,,
2004-04-19,33.02,,
2004-04-20,32.41,,
2004-04-21,32.39,,
2004-04-22,32.99,,
2004-04-23,33.25,,
2004-04-26,33.14,,
2004-04-27,33.79,,
2004-04-28,33.53,,
2004-04-29,33.59,,
2004-04-30,32.97,,
2004-05-03,32.96,,
2004-05-04,33.2,,
2004-05-05,33.0,,
2004-05-06,32.76,,
2004-05-07,32.34,,
2004-05-10,31.71,,
2004-05-11,31.79,,
2004-05-12,31.82,,
2004-05-13,31.96,,
2004-05-14,31.92,,
2004-05-17,31.08,,
2004-05-18,31.69,,
2004-05-19,31.74,,
2004-05-20,31.48,,
2004-05-21,31.76,,
2004-05-24,31.67,,
2004-05-25,32.03,,
2004-05-26,32.02,,
2004-05-27,32.21,,
2004-05-28,32.13,,
2004-06-01,31.65,,
2004-06-02,32.12,,
2004-06-03,31.69,,
2004-06-04,32.17,,
2004-06-07,33.07,,
2004-06-08,33.19,,
2004-06-09,33.41,,
2004-06-10,33.75,,
2004-06-14,33.97,,
2004-06-15,34.29,,
2004-06-16,34.37,,
2004-06-17,34.48,,
2004-06-18,34.84,,
2004-06-21,34.57,,
2004-06-22,35.05,,
2004-06-23,35.76,,
2004-06-24,35.33,,
2004-06-25,35.09,,
2004-06-28,34.65,,
2004-06-29,34.94,,
2004-06-30,34.92,,
2004-07-01,34.38,,
2004-07-02,34.21,,
2004-07-06,33.93,,
2004-07-07,34.25,,
2004-07-08,33.88,,
2004-07-09,34.51,,
2004-07-12,34.24,,
2004-07-13,33.96,,
2004-07-14,33.82,,
2004-07-15,34.04,,
2004-07-16,34.7,,
2004-07-19,34.19,,
2004-07-20,34.23,,
2004-07-21,34.9,,
2004-07-22,34.89,,
2004-07-23,34.57,,
2004-07-26,34.77,,
2004-07-27,35.61,,
2004-07-28,36.33,,
2004-07-29,36.12,,
2004-07-30,35.86,,
2004-08-02,35.71,,
2004-08-03,35.27,,
2004-08-04,34.95,,
2004-08-05,34.1,,
2004-08-06,32.97,,
2004-08-09,33.0,,
2004-08-10,33.82,,
2004-08-11,33.97,,
2004-08-12,33.08,,
2004-08-13,33.18,,
2004-08-16,33.68,,
2004-08-17,33.49,,
2004-08-18,33.96,,
2004-08-19,33.32,,
2004-08-20,33.76,,
2004-08-23,33.67,,
2004-08-24,34.03,,
2004-08-25,34.79,,
2004-08-26,34.65,,
2004-08-27,34.76,,
2004-08-30,34.02,,
2004-08-31,34.3,,
2004-09-01,34.32,,
2004-09-02,34.87,,
2004-09-03,34.68,,
2004-09-07,35.13,,
2004-09-08,34.77,,
2004-09-09,34.64,,
2004-09-10,34.75,,
2004-09-13,34.98,,
2004-09-14,35.07,,
2004-09-15,34.68,,
2004-09-16,34.86,,
2004-09-17,35.03,,
2004-09-20,34.87,,
2004-09-21,34.48,,
2004-09-22,33.85,,
2004-09-23,33.84,,
2004-09-24,33.69,,
2004-09-27,33.45,,
2004-09-28,33.93,,
2004-09-29,34.03,,
2004-09-30,34.19,,
2004-10-01,35.05,,
2004-10-04,34.9,,
2004-10-05,34.81,,
2004-10-06,35.0,,
2004-10-07,34.03,,
2004-10-08,34.08,,
2004-10-11,33.88,,
2004-10-12,33.69,,
2004-10-13,33.48,,
2004-10-14,33.16,,
2004-10-15,33.37,,
2004-10-18,33.03,,
2004-10-19,33.79,,
2004-10-20,32.22,,
2004-10-21,31.46,,
2004-10-22,31.19,,
2004-10-25,30.73,,
2004-10-26,31.41,,
2004-10-27,31.79,,
2004-10-28,32.04,,
2004-10-29,32.11,,
2004-11-01,33.41,,
2004-11-02,32.84,,
2004-11-03,33.22,,
2004-11-04,33.91,,
2004-11-05,34.27,,
2004-11-08,34.51,,
2004-11-09,34.57,,
2004-11-10,34.71,,
2004-11-11,34.86,,
2004-11-12,34.91,,
2004-11-15,34.49,,
2004-11-16,34.07,,
2004-11-17,34.23,,
2004-11-18,34.36,,
2004-11-19,33.81,,
2004-11-22,33.99,,
2004-11-23,34.06,,
2004-11-24,34.18,,
2004-11-26,34.05,,
2004-11-29,33.93,,
2004-11-30,33.68,,
2004-12-01,34.64,,
2004-12-02,34.28,,
2004-12-03,34.02,,
2004-12-06,33.63,,
2004-12-07,32.98,,
2004-12-08,32.95,,
2004-12-09,32.96,,
2004-12-10,33.66,,
2004-12-13,34.75,,
2004-12-14,34.7,,
2004-12-15,34.33,,
2004-12-16,33.95,,
2004-12-17,33.71,,
2004-12-20,33.97,,
2004-12-21,34.04,,
2004-12-22,33.97,,
2004-12-23,34.04,,
2004-12-27,34.04,,
2004-12-28,34.39,,
2004-12-29,34.04,,
2004-12-30,33.75,,
2004-12-31,33.76,,
2005-01-03,33.65,,
2005-01-04,33.05,,
2005-01-05,32.96,,
2005-01-06,32.74,,
2005-01-07,32.61,,
2005-01-10,32.51,,
2005-01-11,32.41,,
2005-01-12,33.35,,
2005-01-13,32.97,,
2005-01-14,33.69,,
2005-01-18,34.18,,
2005-01-19,33.72,,
2005-01-20,33.53,,
2005-01-21,33.36,,
2005-01-24,33.53,,
2005-01-25,33.44,,
2005-01-26,34.08,,
2005-01-27,34.35,,
2005-01-28,34.03,,
2005-01-31,34.3,,
2005-02-01,34.38,,
2005-02-02,35.03,,
2005-02-03,35.73,,
2005-02-04,36.09,,
2005-02-07,35.93,,
2005-02-08,35.76,,
2005-02-09,35.66,,
2005-02-10,36.67,,
2005-02-11,37.31,,
2005-02-14,37.47,,
2005-02-15,37.23,,
2005-02-16,36.7,,
2005-02-17,36.15,,
2005-02-18,36.31,,
2005-02-22,35.53,,
2005-02-23,35.64,,
2005-02-24,35.92,,
2005-02-25,36.35,,
2005-02-28,36.2,,
2005-03-01,35.92,,
2005-03-02,36.01,,
2005-03-03,36.23,,
2005-03-04,36.88,,
2005-03-07,36.93,,
2005-03-08,36.91,,
2005-03-09,36.34,,
2005-03-10,36.56,,
2005-03-11,36.72,,
2005-03-14,37.09,,
2005-03-15,37.23,,
2005-03-16,36.37,,
2005-03-17,36.64,,
2005-03-18,36.63,,
2005-03-21,36.5,,
2005-03-22,36.46,,
2005-03-23,35.54,,
2005-03-24,35.44,,
2005-03-28,35.35,,
2005-03-29,34.79,,
2005-03-30,35.42,,
2005-03-31,35.47,,
2005-04-01,35.27,,
2005-04-04,35.12,,
2005-04-05,35.39,,
2005-04-06,35.84,,
2005-04-07,36.1,,
2005-04-08,35.83,,
2005-04-11,35.64,,
2005-04-12,35.7,,
2005-04-13,35.31,,
2005-04-14,34.65,,
2005-04-15,34.0,,
2005-04-18,34.17,,
2005-04-19,34.8,,
2005-04-20,33.78,,
2005-04-21,34.67,,
2005-04-22,34.37,,
2005-04-25,34.63,,
2005-04-26,34.61,,
2005-04-27,34.66,,
2005-04-28,34.25,,
2005-04-29,34.09,,
2005-05-02,34.47,,
2005-05-03,33.65,,
2005-05-04,33.86,,
2005-05-05,33.53,,
2005-05-06,35.13,,
2005-05-09,35.15,,
2005-05-10,34.83,,
2005-05-11,34.96,,
2005-05-12,34.58,,
2005-05-13,34.25,,
2005-05-16,34.83,,
2005-05-17,34.5,,
2005-05-18,35.19,,
2005-05-19,35.42,,
2005-05-20,35.42,,
2005-05-23,35.52,,
2005-05-24,35.53,,
2005-05-25,34.92,,
2005-05-26,34.94,,
2005-05-27,34.92,,
2005-05-31,34.54,,
2005-06-01,34.78,,
2005-06-02,34.92,,
2005-06-03,34.65,,
2005-06-06,34.66,,
2005-06-07,34.68,,
2005-06-08,34.45,,
2005-06-09,34.46,,
2005-06-10,34.7,,
2005-06-13,34.42,,
2005-06-14,35.12,,
2005-06-15,35.56,,
2005-06-16,36.3,,
2005-06-17,36.34,,
2005-06-20,36.07,,
2005-06-21,35.95,,
2005-06-22,35.95,,
2005-06-23,35.65,,
2005-06-24,34.99,,
2005-06-27,34.61,,
2005-06-28,35.25,,
2005-06-29,35.21,,
2005-06-30,34.92,,
2005-07-01,34.59,,
2005-07-05,34.28,,
2005-07-06,33.79,,
2005-07-07,33.76,,
2005-07-08,34.34,,
2005-07-11,34.22,,
2005-07-12,34.42,,
2005-07-13,34.49,,
2005-07-14,34.9,,
2005-07-15,34.86,,
2005-07-18,35.03,,
2005-07-19,35.85,,
2005-07-20,36.92,,
2005-07-21,36.74,,
2005-07-22,36.42,,
2005-07-25,36.06,,
2005-07-26,36.27,,
2005-07-27,36.25,,
2005-07-28,37.17,,
2005-07-29,37.45,,
2005-08-01,36.97,,
2005-08-02,37.43,,
2005-08-03,37.11,,
2005-08-04,36.81,,
2005-08-05,36.69,,
2005-08-08,36.64,,
2005-08-09,37.06,,
2005-08-10,36.62,,
2005-08-11,37.03,,
2005-08-12,36.5,,
2005-08-15,37.06,,
2005-08-16,36.26,,
2005-08-17,36.69,,
2005-08-18,36.36,,
2005-08-19,36.44,,
2005-08-22,36.62,,
2005-08-23,36.45,,
2005-08-24,36.16,,
2005-08-25,36.25,,
2005-08-26,36.25,,
2005-08-29,36.31,,
2005-08-30,36.35,,
2005-08-31,36.49,,
2005-09-01,36.51,,
2005-09-02,36.2,,
2005-09-06,36.79,,
2005-09-07,36.73,,
2005-09-08,36.51,,
2005-09-09,37.01,,
2005-09-12,37.0,,
2005-09-13,37.14,,
2005-09-14,36.97,,
2005-09-15,36.8,,
2005-09-16,37.46,,
2005-09-19,36.51,,
2005-09-20,35.81,,
2005-09-21,35.18,,
2005-09-22,34.88,,
2005-09-23,35.73,,
2005-09-26,35.51,,
2005-09-27,35.84,,
2005-09-28,35.82,,
2005-09-29,35.8,,
2005-09-30,35.75,,
2005-10-03,35.34,,
2005-10-04,35.06,,
2005-10-05,34.92,,
2005-10-06,34.69,,
2005-10-07,34.85,,
2005-10-10,34.2,,
2005-10-11,34.36,,
2005-10-12,34.08,,
2005-10-13,34.2,,
2005-10-14,34.42,,
2005-10-17,34.67,,
2005-10-18,34.25,,
2005-10-19,32.46,,
2005-10-20,31.8,,
2005-10-21,31.66,,
2005-10-24,32.33,,
2005-10-25,32.15,,
2005-10-26,32.23,,
2005-10-27,31.85,,
2005-10-28,32.03,,
2005-10-31,32.61,,
2005-11-01,32.91,,
2005-11-02,33.26,,
2005-11-03,33.78,,
2005-11-04,34.23,,
2005-11-07,34.23,,
2005-11-08,34.1,,
2005-11-09,34.08,,
2005-11-10,34.26,,
2005-11-11,34.57,,
2005-11-14,34.88,,
2005-11-15,34.85,,
2005-11-16,34.98,,
2005-11-17,34.73,,
2005-11-18,34.68,,
2005-11-21,34.94,,
2005-11-22,35.22,,
2005-11-23,35.24,,
2005-11-25,35.2,,
2005-11-28,34.72,,
2005-11-29,35.06,,
2005-11-30,34.84,,
2005-12-01,35.52,,
2005-12-02,34.38,,
2005-12-05,34.25,,
2005-12-06,34.44,,
2005-12-07,34.29,,
2005-12-08,33.99,,
2005-12-09,34.04,,
2005-12-12,34.37,,
2005-12-13,34.21,,
2005-12-14,35.75,,
2005-12-15,36.19,,
2005-12-16,36.11,,
2005-12-19,36.09,,
2005-12-20,36.37,,
2005-12-21,35.92,,
2005-12-22,36.52,,
2005-12-23,36.18,,
2005-12-27,35.72,,
2005-12-28,35.82,,
2005-12-29,35.84,,
2005-12-30,35.51,,
2006-01-03,35.71,,
2006-01-04,35.57,,
2006-01-05,35.55,,
2006-01-06,36.1,,
2006-01-09,35.81,,
2006-01-10,35.75,,
2006-01-11,35.77,,
2006-01-12,35.35,,
2006-01-13,35.43,,
2006-01-17,35.14,,
2006-01-18,35.29,,
2006-01-19,35.46,,
2006-01-20,34.17,,
2006-01-23,34.37,,
2006-01-24,34.84,,
2006-01-25,34.38,,
2006-01-26,35.67,,
2006-01-27,36.05,,
2006-01-30,36.26,,
2006-01-31,36.63,,
2006-02-01,37.51,,
2006-02-02,36.73,,
2006-02-03,37.4,,
2006-02-06,37.59,,
2006-02-07,37.32,,
2006-02-08,37.2,,
2006-02-09,37.68,,
2006-02-10,37.78,,
2006-02-13,38.2,,
2006-02-14,38.62,,
2006-02-15,38.94,,
2006-02-16,39.64,,
2006-02-17,40.21,,
2006-02-21,39.49,,
2006-02-22,40.07,,
2006-02-23,39.5,,
2006-02-24,39.55,,
2006-02-27,39.63,,
2006-02-28,39.04,,
2006-03-01,39.35,,
2006-03-02,39.55,,
2006-03-03,39.77,,
2006-03-06,38.95,,
2006-03-07,39.45,,
2006-03-08,39.56,,
2006-03-09,39.35,,
2006-03-10,40.17,,
2006-03-13,39.73,,
2006-03-14,40.38,,
2006-03-15,40.85,,
2006-03-16,40.6,,
2006-03-17,40.77,,
2006-03-20,40.58,,
2006-03-21,40.3,,
2006-03-22,40.67,,
2006-03-23,40.54,,
2006-03-24,40.47,,
2006-03-27,40.04,,
2006-03-28,39.96,,
2006-03-29,40.3,,
2006-03-30,40.37,,
2006-03-31,40.78,,
2006-04-03,40.41,,
2006-04-04,41.1,,
2006-04-05,40.99,,
2006-04-06,40.85,,
2006-04-07,40.42,,
2006-04-10,40.64,,
2006-04-11,39.94,,
2006-04-12,40.48,,
2006-04-13,41.39,,
2006-04-17,40.88,,
2006-04-18,42.1,,
2006-04-19,41.5,,
2006-04-20,41.79,,
2006-04-21,41.52,,
2006-04-24,41.2,,
2006-04-25,41.68,,
2006-04-26,42.01,,
2006-04-27,41.12,,
2006-04-28,40.52,,
2006-05-01,41.07,,
2006-05-02,41.72,,
2006-05-03,41.67,,
2006-05-04,42.06,,
2006-05-05,42.06,,
2006-05-08,41.3,,
2006-05-09,41.26,,
2006-05-10,41.77,,
2006-05-11,41.51,,
2006-05-12,40.91,,
2006-05-15,41.11,,
2006-05-16,41.22,,
2006-05-17,40.04,,
2006-05-18,39.48,,
2006-05-19,39.97,,
2006-05-22,39.56,,
2006-05-23,38.95,,
2006-05-24,38.45,,
2006-05-25,38.65,,
2006-05-26,39.17,,
2006-05-30,38.96,,
2006-05-31,39.26,,
2006-06-01,39.57,,
2006-06-02,39.28,,
2006-06-05,38.29,,
2006-06-06,37.94,,
2006-06-07,37.65,,
2006-06-08,37.09,,
2006-06-09,36.32,,
2006-06-12,36.06,,
2006-06-13,35.87,,
2006-06-14,36.25,,
2006-06-15,37.11,,
2006-06-16,37.16,,
2006-06-19,36.79,,
2006-06-20,36.75,,
2006-06-21,37.48,,
2006-06-22,37.28,,
2006-06-23,37.48,,
2006-06-26,37.69,,
2006-06-27,37.01,,
2006-06-28,37.15,,
2006-06-29,38.1,,
2006-06-30,38.42,,
2006-07-03,38.15,,
2006-07-05,37.86,,
2006-07-06,37.96,,
2006-07-07,37.14,,
2006-07-10,37.01,,
2006-07-11,37.3,,
2006-07-12,37.09,,
2006-07-13,36.22,,
2006-07-14,35.28,,
2006-07-17,35.05,,
2006-07-18,35.79,,
2006-07-19,36.46,,
2006-07-20,34.91,,
2006-07-21,34.52,,
2006-07-24,35.4,,
2006-07-25,35.96,,
2006-07-26,36.2,,
2006-07-27,36.21,,
2006-07-28,36.48,,
2006-07-31,36.9,,
2006-08-01,36.94,,
2006-08-02,36.81,,
2006-08-03,36.72,,
2006-08-04,36.39,,
2006-08-07,36.51,,
2006-08-08,36.17,,
2006-08-09,35.39,,
2006-08-10,35.5,,
2006-08-11,35.71,,
2006-08-14,35.95,,
2006-08-15,36.49,,
2006-08-16,36.96,,
2006-08-17,37.3,,
2006-08-18,37.61,,
2006-08-21,37.2,,
2006-08-22,37.0,,
2006-08-23,36.99,,
2006-08-24,37.01,,
2006-08-25,36.85,,
2006-08-28,36.82,,
2006-08-29,36.65,,
2006-08-30,36.8,,
2006-08-31,36.91,,
2006-09-01,36.96,,
2006-09-05,37.13,,
2006-09-06,36.99,,
2006-09-07,36.56,,
2006-09-08,36.49,,
2006-09-11,36.47,,
2006-09-12,36.93,,
2006-09-13,37.43,,
2006-09-14,37.21,,
2006-09-15,37.9,,
2006-09-18,37.6,,
2006-09-19,37.68,,
2006-09-20,38.52,,
2006-09-21,38.65,,
2006-09-22,38.36,,
2006-09-25,38.81,,
2006-09-26,38.56,,
2006-09-27,39.12,,
2006-09-28,39.44,,
2006-09-29,38.99,,
2006-10-02,39.42,,
2006-10-03,39.95,,
2006-10-04,40.47,,
2006-10-05,40.78,,
