date,YUM,dcf,Deviation
2007-09-28,24.32,25.605327103623452,-0.05019764435821494
2007-10-01,24.77,25.475327103623453,-0.027686675062285393
2007-10-02,24.64,25.405327103623453,-0.030124670330038628
2007-10-03,24.57,25.07532710362345,-0.020152363378359683
2007-10-04,24.24,25.525327103623454,-0.05035497090421204
2007-10-05,24.69,26.92532710362345,-0.08301949666277708
2007-10-08,26.09,28.235327103623447,-0.07598024615582144
2007-10-09,27.4,28.235327103623447,-0.029584467024511674
2007-10-10,27.4,27.57532710362345,-0.006358115099219019
2007-10-11,26.74,27.605327103623452,-0.031346381094316755
2007-10-12,26.77,27.36532710362345,-0.02175479581768358
2007-10-15,26.53,27.79644444487842,-0.04556138276569277
2007-10-16,26.82,27.95644444487842,-0.04065053576892241
2007-10-17,26.98,28.10644444487842,-0.040077799491414545
2007-10-18,27.13,27.916444444878422,-0.0281713685434144
2007-10-19,26.94,27.926444444878417,-0.035322951578224404
2007-10-22,26.95,27.996444444878417,-0.03737776227044609
2007-10-23,27.02,28.25644444487842,-0.04375796279997035
2007-10-24,27.28,29.066444444878417,-0.06146071454546942
2007-10-25,28.09,29.10644444487842,-0.03492162867241844
2007-10-26,28.13,29.096444444878422,-0.033215207676295266
2007-10-29,28.12,29.926444444878417,-0.06036281550939704
2007-10-30,28.95,29.926444444878417,-0.03262814754612542
2007-10-31,28.95,29.066444444878417,-0.004006146850855541
2007-11-01,28.09,29.066444444878417,-0.033593529016944124
2007-11-02,28.09,28.666444444878422,-0.020108683027881047
2007-11-05,27.69,28.916444444878422,-0.04241339031900393
2007-11-06,27.94,28.20644444487842,-0.00944622585803434
2007-11-07,27.23,28.646444444878423,-0.04944573305088351
2007-11-08,27.67,28.13644444487842,-0.0165779455820092
2007-11-09,27.16,28.076444444878423,-0.032641043515237445
2007-11-12,27.1,28.43644444487842,-0.04699759308759566
2007-11-13,27.46,28.126444444878416,-0.023694585577089144
2007-11-14,27.15,28.146444444878423,-0.03540214277614517
2007-11-15,27.17,28.346444444878422,-0.041502363626806704
2007-11-16,27.37,28.146444444878423,-0.02758588021300523
2007-11-19,27.17,28.20644444487842,-0.03674495191706495
2007-11-20,27.23,27.72644444487842,-0.017905088619111553
2007-11-21,26.75,28.04644444487842,-0.04622491265965678
2007-11-23,27.07,27.50644444487842,-0.015866988761598422
2007-11-26,26.53,27.47644444487842,-0.03444566660643156
2007-11-27,26.5,27.71644444487842,-0.04388890672097734
2007-11-28,26.74,27.71644444487842,-0.035229787385620215
2007-11-29,26.74,27.68644444487842,-0.03418439831675457
2007-11-30,26.71,27.48644444487842,-0.02824826784837553
2007-12-03,26.51,27.556444444878416,-0.037974581480264336
2007-12-04,26.58,27.68644444487842,-0.03996339967312401
2007-12-05,26.71,29.04644444487842,-0.08043822538460099
2007-12-06,28.07,29.35644444487842,-0.04382153456267268
2007-12-07,28.38,29.316444444878417,-0.031942633651879104
2007-12-10,28.34,28.916444444878422,-0.019934831406304476
2007-12-11,27.94,29.176444444878417,-0.04237817418823486
2007-12-12,28.2,29.29644444487842,-0.03742585373939811
2007-12-13,28.32,28.576444444878423,-0.008973980138539672
2007-12-14,27.6,27.93644444487842,-0.012043209204459004
2007-12-17,26.96,28.47644444487842,-0.053252590849738546
2007-12-18,27.5,28.246444444878417,-0.026426138211308903
2007-12-19,27.27,27.816444444878417,-0.019644654656034932
2007-12-20,26.84,28.63644444487842,-0.06273280359006694
2007-12-21,27.66,28.76644444487842,-0.038463024062586615
2007-12-24,27.79,28.806444444878416,-0.035285314257488376
2007-12-26,27.83,28.26644444487842,-0.015440372974022898
2007-12-27,27.29,28.68644444487842,-0.0486795931633045
2007-12-28,27.71,28.48644444487842,-0.027256628898732704
2007-12-31,27.51,28.20644444487842,-0.02469096898190859
2008-01-02,27.23,27.826444444878423,-0.021434446864381895
2008-01-03,26.85,27.44644444487842,-0.02173120988681343
2008-01-04,26.47,28.066444444878417,-0.056880893766710794
2008-01-07,27.09,27.376444444878416,-0.010463171923408954
2008-01-08,26.4,28.416444444878422,-0.07096047673345895
2008-01-09,27.44,29.01644444487842,-0.054329345825714026
2008-01-10,28.04,27.10644444487842,0.034440354470686385
2008-01-11,26.13,27.45644444487842,-0.04831086004385576
2008-01-14,26.48,25.90644444487842,0.02213949337362542
2008-01-15,24.93,25.46644444487842,-0.021064756253647565
2008-01-16,24.49,25.03644444487842,-0.02182596039471585
2008-01-17,24.06,24.97644444487842,-0.03669235014218952
2008-01-18,24.0,24.78644444487842,-0.03172881236061764
2008-01-22,23.81,26.73644444487842,-0.10945525875408624
2008-01-23,25.76,27.79644444487842,-0.07326276743476234
2008-01-24,26.82,27.026444444878422,-0.007638609114842043
2008-01-25,26.05,26.60644444487842,-0.020913897233853507
2008-01-28,25.63,27.26029703000204,-0.0598048153403381
2008-01-29,25.75,26.53029703000204,-0.029411545190000443
2008-01-30,25.02,26.07029703000204,-0.04028711405908969
2008-01-31,24.56,26.840297030002038,-0.084957965534179
2008-02-01,25.33,27.250297030002038,-0.07046884765651662
2008-02-04,25.74,26.500297030002038,-0.028690132383847544
2008-02-05,24.99,26.08029703000204,-0.041805391585371665
2008-02-06,24.57,26.21029703000204,-0.06258216105389591
2008-02-07,24.7,26.060297030002037,-0.052198063147015916
2008-02-08,24.55,26.250297030002038,-0.06477248726209572
2008-02-11,24.74,26.58029703000204,-0.06923538243101046
2008-02-12,25.07,27.18029703000204,-0.07764069052198586
2008-02-13,25.67,26.560297030002037,-0.03351984463864888
2008-02-14,25.05,26.86029703000204,-0.06739676139768669
2008-02-15,25.35,26.69029703000204,-0.0502166397209981
2008-02-19,25.18,26.64029703000204,-0.05481534340091876
2008-02-20,25.13,26.36029703000204,-0.04667235079338361
2008-02-21,24.85,26.560297030002037,-0.06439299334906212
2008-02-22,25.05,27.630297030002037,-0.09338651072770776
2008-02-25,26.12,27.94029703000204,-0.06514952321542677
2008-02-26,26.43,27.55029703000204,-0.04066370060482638
2008-02-27,26.04,26.880297030002037,-0.03126070478552201
2008-02-28,25.37,26.28029703000204,-0.034638003861327316
2008-02-29,24.77,26.40029703000204,-0.06175298058765499
2008-03-03,24.89,26.69029703000204,-0.06745136736314172
2008-03-04,25.18,27.53029703000204,-0.0853712921237546
2008-03-05,26.02,27.28029703000204,-0.046198068467363185
2008-03-06,25.77,26.77029703000204,-0.037365929443404666
2008-03-07,25.26,26.80029703000204,-0.05747313278945099
2008-03-10,25.29,27.560297030002037,-0.08237563722664532
2008-03-11,26.05,27.57029703000204,-0.05514256985870147
2008-03-12,26.06,27.910297030002038,-0.06629442273627795
2008-03-13,26.4,27.410297030002038,-0.03685830288143965
2008-03-14,25.9,27.71029703000204,-0.06532939823929085
2008-03-17,26.2,28.61029703000204,-0.08424578841228025
2008-03-18,27.1,27.53029703000204,-0.015629945057734296
2008-03-19,26.02,28.40029703000204,-0.08381239912693506
2008-03-20,26.89,28.23472441037927,-0.04762661716949279
2008-03-24,27.25,28.444724410379266,-0.04200161664928348
2008-03-25,27.46,28.23472441037927,-0.027438709835413633
2008-03-26,27.25,27.89472441037927,-0.023112772182089514
2008-03-27,26.91,27.474724410379267,-0.02055432483850239
2008-03-28,26.49,27.73472441037927,-0.04487963867827194
2008-03-31,26.75,28.774724410379267,-0.0703646846969952
2008-04-01,27.79,29.01472441037927,-0.04221044436117949
2008-04-02,28.03,28.714724410379265,-0.02384575942967304
2008-04-03,27.73,28.934724410379268,-0.04163593864910342
2008-04-04,27.95,28.83472441037927,-0.030682603301067313
2008-04-07,27.85,28.694724410379266,-0.029438317591010454
2008-04-08,27.71,28.004724410379268,-0.010524096079661316
2008-04-09,27.02,28.14472441037927,-0.03996217529010482
2008-04-10,27.16,27.92472441037927,-0.027385208861543164
2008-04-11,26.94,28.004724410379268,-0.03801945681653096
2008-04-14,27.02,28.344724410379268,-0.04673618946509073
2008-04-15,27.36,28.58472441037927,-0.04284541606196368
2008-04-16,27.6,28.794724410379263,-0.04149108681688285
2008-04-17,27.81,29.53472441037927,-0.05839649581335382
2008-04-18,28.55,29.074724410379268,-0.018047442272297154
2008-04-21,28.09,28.65472441037927,-0.01970789885435842
2008-04-22,27.67,29.954724410379267,-0.07627258989528918
2008-04-23,28.97,30.204724410379267,-0.040878519320473594
2008-04-24,29.22,30.49472441037927,-0.041801473370436604
2008-04-25,29.51,30.28472441037927,-0.02558135909976289
2008-04-28,29.3,30.374724410379265,-0.0353821946121764
2008-04-29,29.39,30.23472441037927,-0.02793888242253273
2008-04-30,29.25,30.30472441037927,-0.03480395980826112
2008-05-01,29.32,30.10472441037927,-0.02606648709624848
2008-05-02,29.12,30.05472441037927,-0.031100748009403323
2008-05-05,29.07,30.154724410379266,-0.035971955691490365
2008-05-06,29.17,29.594724410379268,-0.01435135548112454
2008-05-07,28.61,29.764724410379266,-0.038795064736987905
2008-05-08,28.78,29.55472441037927,-0.026213217204190675
2008-05-09,28.57,30.17472441037927,-0.05318107925543436
2008-05-12,29.19,30.414724410379268,-0.04026748340226027
2008-05-13,29.43,30.38472441037926,-0.031421196963469344
2008-05-14,29.4,30.704724410379267,-0.04249262728892056
2008-05-15,29.72,30.334724410379273,-0.020264710569414035
2008-05-16,29.35,30.30472441037927,-0.031504144286238045
2008-05-19,29.32,29.53472441037927,-0.007270235787397716
2008-05-20,28.55,28.664724410379268,-0.0040022854829097065
2008-05-21,27.68,29.074724410379268,-0.0479703398282727
2008-05-22,28.09,28.65472441037927,-0.01970789885435842
2008-05-23,27.67,28.99472441037927,-0.04568846358494982
2008-05-27,28.01,29.334724410379273,-0.045158917869722814
2008-05-28,28.35,29.80472441037927,-0.048808517413188035
2008-05-29,28.82,29.524724410379267,-0.02386895811740497
2008-05-30,28.54,28.954724410379264,-0.014323203512536242
2008-06-02,27.97,29.204724410379264,-0.04227824214428977
2008-06-03,28.22,29.01472441037927,-0.02739038286694806
2008-06-04,28.03,29.364724410379264,-0.04545332664206758
2008-06-05,28.38,28.224724410379267,0.005501403215247391
2008-06-06,27.24,28.324724410379268,-0.03829602698558954
2008-06-09,27.34,28.134724410379263,-0.028247101296861477
2008-06-10,27.15,27.49472441037927,-0.01253783835887945
2008-06-11,26.51,27.664724410379268,-0.0417399571110868
2008-06-12,26.68,28.214724410379265,-0.05439444979355146
2008-06-13,27.23,28.114724410379264,-0.0314683650269979
2008-06-16,27.13,27.864724410379264,-0.02636754627673943
2008-06-17,26.88,27.49472441037927,-0.022357904054757904
2008-06-18,26.51,27.824724410379268,-0.04725022217610331
2008-06-19,26.84,27.24472441037927,-0.014855147891497222
2008-06-20,26.26,27.004724410379268,-0.02757756009881851
2008-06-23,26.02,26.90472441037927,-0.03288360798217138
2008-06-24,25.92,27.074724410379268,-0.04264953514860503
2008-06-25,26.09,26.24472441037927,-0.005895448089295985
2008-06-26,25.26,26.15472441037927,-0.03420890223657658
2008-06-27,25.17,26.214724410379265,-0.03985258032945882
2008-06-30,25.23,26.464724410379265,-0.04665547962007177
2008-07-01,25.48,26.254724410379268,-0.029508000094375264
2008-07-02,25.27,26.444724410379266,-0.04442188136088876
2008-07-03,25.46,26.544724410379263,-0.040864029839206895
2008-07-07,25.56,26.99472441037927,-0.05314832589391538
2008-07-08,26.01,26.42472441037927,-0.015694559532146712
2008-07-09,25.44,26.064724410379267,-0.02396819550221263
2008-07-10,25.08,26.634724410379263,-0.0583720854935299
2008-07-11,25.65,26.664724410379268,-0.038054937105754916
2008-07-14,25.68,26.474724410379267,-0.03001823165599038
2008-07-15,25.49,27.204724410379264,-0.06303039077010664
2008-07-16,26.22,25.464724410379265,0.029659680483833828
2008-07-17,24.48,26.254724410379268,-0.0675963831361972
2008-07-18,25.27,26.164724410379268,-0.03419582780028596
2008-07-21,25.18,26.381919643831313,-0.04555846049331558
2008-07-22,25.7,26.52191964383131,-0.030990201873357992
2008-07-23,25.84,25.391919643831315,0.01764657270713843
2008-07-24,24.71,25.251919643831314,-0.021460532564449908
2008-07-25,24.57,24.961919643831312,-0.0157007012851339
2008-07-28,24.28,25.721919643831313,-0.05605801059164406
2008-07-29,25.04,26.381919643831313,-0.05086512512917485
2008-07-30,25.7,26.431919643831314,-0.02769074867409904
2008-07-31,25.75,26.091919643831314,-0.013104426523563695
2008-08-01,25.41,26.451919643831314,-0.039389188303174505
2008-08-04,25.77,28.051919643831315,-0.08134629190459397
2008-08-05,27.37,27.651919643831313,-0.010195300994019885
2008-08-06,26.97,26.661919643831315,0.011555070313174598
2008-08-07,25.98,28.161919643831315,-0.07747766030961067
2008-08-08,27.48,28.491919643831313,-0.035516021962753164
2008-08-11,27.81,28.02191964383131,-0.007562638339017713
2008-08-12,27.34,27.191919643831316,0.005445748520453542
2008-08-13,26.51,27.551919643831315,-0.0378165898166225
2008-08-14,26.87,27.571919643831315,-0.025457771997690948
2008-08-15,26.89,26.851919643831316,0.0014181614079660232
2008-08-18,26.17,26.431919643831314,-0.009909217618722543
2008-08-19,25.75,26.241919643831313,-0.01874556627365287
2008-08-20,25.56,26.251919643831314,-0.026356916111995754
2008-08-21,25.57,26.83191964383131,-0.047030539021512996
2008-08-22,26.15,26.27191964383131,-0.0046406827321405775
2008-08-25,25.59,26.291919643831314,-0.026697162220941095
2008-08-26,25.61,26.041919643831314,-0.016585553205699433
2008-08-27,25.36,27.001919643831314,-0.06080751537257523
2008-08-28,26.32,26.33191964383131,-0.0004526690037238712
2008-08-29,25.65,27.651919643831313,-0.07239713081829058
2008-09-02,26.97,27.681919643831314,-0.025717856745168355
2008-09-03,27.0,27.011919643831312,-0.0004412734817991204
2008-09-04,26.33,27.251919643831314,-0.03382953039199932
2008-09-05,26.57,28.595531914893616,-0.07083386037098482
2008-09-08,27.97,27.955531914893616,0.000517539253069188
2008-09-09,27.33,27.955531914893616,-0.02237596182386925
2008-09-10,27.33,28.735531914893617,-0.04891268131233484
2008-09-11,28.11,27.97553191489362,0.0048066319352015885
2008-09-12,27.35,27.875531914893617,-0.018852803114147165
2008-09-15,27.25,28.235531914893617,-0.034903961358481506
2008-09-16,27.61,27.335531914893618,0.01004070767530374
2008-09-17,26.71,28.645531914893617,-0.06756837054533027
2008-09-18,28.02,28.825531914893617,-0.027945084145261312
2008-09-19,28.2,27.385531914893615,0.029740816707066964
2008-09-22,26.76,26.575531914893617,0.006941275369280797
2008-09-23,25.95,25.575531914893617,0.014641653841354296
2008-09-24,24.95,24.945531914893618,0.0001791136433419993
2008-09-25,24.32,25.025531914893616,-0.028192484271382323
2008-09-26,24.4,23.72553191489362,0.028427943682180823
2008-09-29,23.1,24.06553191489362,-0.040120946352159015
2008-09-30,23.44,24.165531914893617,-0.030023420028526537
2008-10-01,23.54,23.295531914893616,0.010494204897295578
2008-10-02,22.67,22.765531914893618,-0.004196340118506892
2008-10-03,22.14,20.97553191489362,0.055515544961201035
2008-10-06,20.35,20.395531914893617,-0.0022324455710991398
2008-10-07,19.77,20.615531914893616,-0.04101431475958017
2008-10-08,19.99,19.805531914893617,0.009313967728766803
2008-10-09,19.18,20.445531914893618,-0.06189772514412972
2008-10-10,19.82,21.605531914893618,-0.08264234928012926
2008-10-13,20.98,21.325531914893617,-0.01620273371246128
2008-10-14,20.7,19.505531914893616,0.06123740128277855
2008-10-15,18.88,20.515531914893618,-0.07972164317642061
2008-10-16,19.89,20.615531914893616,-0.03519346082792352
2008-10-17,19.99,21.535531914893618,-0.0717666004722528
2008-10-20,20.91,20.635531914893615,0.013300751647127962
2008-10-21,20.01,19.795531914893616,0.010834166317351013
2008-10-22,19.17,19.895531914893617,-0.036467078035269274
2008-10-23,19.27,19.335531914893618,-0.003389196386324511
2008-10-24,18.71,19.485531914893617,-0.03980039745801567
2008-10-27,18.86,21.65553191489362,-0.12909089122724293
2008-10-28,21.03,21.095531914893616,-0.003106435768388871
2008-10-29,20.47,21.895531914893617,-0.06510606458132917
2008-10-30,21.27,21.485531914893617,-0.010031490760729622
2008-10-31,20.86,21.90553191489362,-0.0477291270057113
2008-11-03,21.28,22.625531914893617,-0.05946962572879444
2008-11-04,22.0,20.99553191489362,0.047841992723882454
2008-11-05,20.37,20.075531914893617,0.01466800911451438
2008-11-06,19.45,20.275531914893616,-0.04071567238574947
2008-11-07,19.65,19.795531914893616,-0.007351755715345187
2008-11-10,19.17,19.22553191489362,-0.0028884462151393953
2008-11-11,18.6,18.685531914893616,-0.004577440732390414
2008-11-12,18.06,19.355531914893618,-0.06693341834210909
2008-11-13,18.73,18.585531914893618,0.007773147724150498
2008-11-14,17.96,18.955531914893616,-0.05251933416394461
2008-11-17,18.33,18.865531914893616,-0.028386791176072568
2008-11-18,18.24,18.205531914893616,0.0018932753663838398
2008-11-19,17.58,16.625531914893617,0.057409777322753985
2008-11-20,16.0,18.035531914893618,-0.11286231670343416
2008-11-21,17.41,18.825531914893617,-0.07519213381555157
2008-11-24,18.2,19.025531914893616,-0.04339074032654888
2008-11-25,18.4,19.845531914893616,-0.07283916203872465
2008-11-26,19.22,19.99553191489362,-0.038785260536928545
2008-11-28,19.37,18.575531914893617,0.042769600824695164
2008-12-01,17.95,18.765531914893618,-0.04345903535227569
2008-12-02,18.14,20.06553191489362,-0.09596216651821698
2008-12-03,19.44,20.545531914893616,-0.05380887287187763
2008-12-04,19.92,21.47553191489362,-0.07243275375241487
2008-12-05,20.85,21.40553191489362,-0.025952726477546095
2008-12-08,20.78,20.795531914893616,-0.0007468871177317427
2008-12-09,20.17,22.125531914893617,-0.08838349841330895
2008-12-10,21.5,20.895531914893617,0.02892810231241527
2008-12-11,20.27,20.65553191489362,-0.01866482627908661
2008-12-12,20.03,20.845531914893616,-0.039122624369730685
2008-12-15,20.22,22.165531914893617,-0.08777285031388593
2008-12-16,21.54,22.585531914893618,-0.046292109427990114
2008-12-17,21.96,22.22553191489362,-0.011947156806433101
2008-12-18,21.6,22.47553191489362,-0.038954891844559136
