date,RL,dcf,Deviation
2013-07-10,180.02,193.3366702470462,-0.06887814003432502
2013-07-11,183.24,192.49667024704618,-0.048087430474336834
2013-07-12,182.4,191.84667024704618,-0.04924073081321367
2013-07-15,181.75,190.25667024704617,-0.044711548015637814
2013-07-16,180.16,188.62667024704618,-0.04488585965047942
2013-07-17,178.53,190.0766702470462,-0.06074743540087679
2013-07-18,179.98,189.31667024704618,-0.049317739609842204
2013-07-19,179.22,190.5866702470462,-0.059640426228719234
2013-07-22,180.49,190.2366702470462,-0.05123444514871345
2013-07-23,180.14,189.2266702470462,-0.04802002928647975
2013-07-24,179.13,189.3566702470462,-0.05400744654890621
2013-07-25,179.26,191.0766702470462,-0.06184255896739377
2013-07-26,180.98,190.3866702470462,-0.04940823974094455
2013-07-29,180.29,191.7366702470462,-0.05969995323428512
2013-07-30,181.64,192.15667024704618,-0.054729665296163965
2013-07-31,182.06,197.0866702470462,-0.07624397037207231
2013-08-01,186.99,198.12667024704618,-0.05620984914933336
2013-08-02,188.03,198.3966702470462,-0.052252239083133145
2013-08-05,188.3,199.6066702470462,-0.05664475156592874
2013-08-06,189.51,183.2266702470462,0.034292659166277106
2013-08-07,173.13,187.7966702470462,-0.07809867037446516
2013-08-08,177.7,189.0466702470462,-0.06002047130593935
2013-08-09,178.95,188.1766702470462,-0.04903195616615519
2013-08-12,178.08,188.62667024704618,-0.05591293231881311
2013-08-13,178.53,186.8566702470462,-0.044561803632898744
2013-08-14,176.76,184.53667024704617,-0.042141598396867486
2013-08-15,174.44,182.17667024704622,-0.04246795287538563
2013-08-16,172.08,180.3266702470462,-0.04573183897727551
2013-08-19,170.23,182.06667024704618,-0.06501283420510195
2013-08-20,171.97,181.95667024704622,-0.05488488129337121
2013-08-21,171.86,182.45667024704622,-0.05807773556701612
2013-08-22,172.36,181.74667024704618,-0.05164699982831589
2013-08-23,171.65,180.30667024704618,-0.04801081532472029
2013-08-26,170.21,175.87667024704618,-0.032219567490596956
2013-08-27,165.78,175.64667024704622,-0.05617339761219953
2013-08-28,165.55,176.23667024704616,-0.06063817610753608
2013-08-29,166.14,175.50667024704617,-0.05336931202592754
2013-08-30,165.41,177.21667024704618,-0.06662279700091012
2013-09-03,167.12,176.76667024704616,-0.054572902423087655
2013-09-04,166.67,176.09667024704618,-0.053531223695607144
2013-09-05,166.0,175.27667024704618,-0.052925869905966705
2013-09-06,165.18,175.8366702470462,-0.060605505279836214
2013-09-09,165.74,173.1366702470462,-0.04272156924637627
2013-09-10,163.04,173.99667024704618,-0.06297057427299935
2013-09-11,163.9,173.15667024704618,-0.05345835210297989
2013-09-12,163.06,176.4466702470462,-0.07586808086717234
2013-09-13,166.35,177.30667024704618,-0.06179502571324569
2013-09-16,167.21,176.77667024704618,-0.05411726690901408
2013-09-17,166.68,178.21667024704618,-0.06473395687986927
2013-09-18,168.12,178.40667024704618,-0.057658551851238804
2013-09-19,168.31,177.42667024704622,-0.05138275003612647
2013-09-20,167.33,175.09667024704618,-0.04435647026347256
2013-09-23,165.0,175.27667024704618,-0.05863113574990664
2013-09-24,165.18,173.09667024704618,-0.04573554324151574
2013-09-25,163.0,175.62667024704618,-0.0718949475571381
2013-09-26,165.53,175.7266702470462,-0.05802574095731261
2013-09-27,165.63,173.79047516198705,-0.04695582513587593
2013-09-30,164.73,173.99047516198704,-0.053224035128161096
2013-10-01,164.93,173.07047516198705,-0.04703560878519508
2013-10-02,164.01,173.54047516198705,-0.05491788099053585
2013-10-03,164.48,175.75047516198705,-0.06412770805654555
2013-10-04,166.69,173.41047516198705,-0.0387547243366313
2013-10-07,164.35,170.16047516198705,-0.034147031832484465
2013-10-08,161.1,171.46047516198703,-0.06042485973632694
2013-10-09,162.4,172.70047516198701,-0.059643583217275586
2013-10-10,163.64,170.40047516198703,-0.03967403938023273
2013-10-11,161.34,170.16047516198705,-0.051836216098892884
2013-10-14,161.1,167.79047516198705,-0.03987398662247055
2013-10-15,158.73,167.74047516198704,-0.053716761880432395
2013-10-16,158.68,170.74047516198704,-0.07063629845556463
2013-10-17,161.68,172.96047516198703,-0.06521995936598945
2013-10-18,163.9,172.67047516198707,-0.050793137354601225
2013-10-21,163.61,175.59047516198703,-0.06822964144800392
2013-10-22,166.53,173.27047516198704,-0.038901464058925805
2013-10-23,164.21,173.76047516198702,-0.05496344984717405
2013-10-24,164.7,173.60047516198705,-0.051269877883006965
2013-10-25,164.54,174.11047516198707,-0.054967830930809924
2013-10-28,165.05,174.67047516198707,-0.05507785533339371
2013-10-29,165.61,175.88047516198705,-0.05839462937843365
2013-10-30,166.82,174.70047516198701,-0.045108493005986516
2013-10-31,165.64,177.86047516198707,-0.06870821159595597
2013-11-01,168.8,178.65047516198703,-0.055138253357878475
2013-11-04,169.59,180.25047516198705,-0.05914256343794222
2013-11-05,171.19,189.58047516198704,-0.09700616662276695
2013-11-06,180.52,181.87047516198703,-0.0074254777241010705
2013-11-07,172.81,182.48047516198702,-0.052994574643684955
2013-11-08,173.42,181.59047516198703,-0.04499396322796445
2013-11-11,172.53,180.55047516198704,-0.04442234314139126
2013-11-12,171.49,185.13047516198705,-0.07368033355962478
2013-11-13,176.07,185.73047516198704,-0.05201340896566142
2013-11-14,176.67,184.96047516198703,-0.04482295557862459
2013-11-15,175.9,182.13047516198705,-0.034208855802114635
2013-11-18,173.07,182.32047516198705,-0.050737445444721696
2013-11-19,173.26,181.06047516198703,-0.04308215338001453
2013-11-20,172.0,181.04047516198705,-0.04993620986631875
2013-11-21,171.98,184.08047516198704,-0.06573470190871078
2013-11-22,175.02,184.57047516198705,-0.0517443277620927
2013-11-25,175.51,184.42047516198707,-0.04831608396063669
2013-11-26,175.36,183.37047516198703,-0.04368465073186223
2013-11-27,174.31,184.29047516198705,-0.054156218074832396
2013-11-29,175.23,183.11047516198707,-0.04303672498810174
2013-12-02,174.05,182.21047516198703,-0.04478598255524158
2013-12-03,173.15,182.69047516198705,-0.052222072078622284
2013-12-04,173.63,182.56047516198703,-0.04891790051522904
2013-12-05,173.5,181.35047516198705,-0.04328896935602067
2013-12-06,172.29,180.24047516198704,-0.04411037617850111
2013-12-09,171.18,180.79047516198705,-0.053158083429871605
2013-12-10,171.73,180.15047516198703,-0.046741343060103246
2013-12-11,171.09,182.08047516198704,-0.06036053647272954
2013-12-12,173.02,184.25047516198705,-0.060952218180786666
2013-12-13,175.19,184.62047516198703,-0.05108033198220663
2013-12-16,175.56,183.41047516198705,-0.04280276333755506
2013-12-17,174.35,186.15047516198703,-0.06339213022001866
2013-12-18,177.09,184.20047516198701,-0.03860182855518701
2013-12-19,175.14,184.11047516198707,-0.04872332850205585
2013-12-20,175.05,183.93047516198703,-0.048281695320832596
2013-12-23,174.87,185.09047516198703,-0.05521880665681089
2013-12-24,176.03,185.03047516198703,-0.04864320406737033
2013-12-26,175.97,185.03047516198703,-0.04896747497435183
2013-12-27,175.97,185.88545454545454,-0.05334174516075385
2013-12-30,176.34,186.11545454545455,-0.05252360460515715
2013-12-31,176.57,184.91545454545454,-0.04513119017536271
2014-01-02,175.37,186.73545454545456,-0.060863934881139614
2014-01-03,177.19,184.22545454545454,-0.0381893727053807
2014-01-06,174.68,184.94545454545454,-0.05550530869052295
2014-01-07,175.4,181.86545454545455,-0.035550756803231165
2014-01-08,172.32,182.42545454545456,-0.05539498076424754
2014-01-09,172.88,183.49545454545452,-0.057851321558621605
2014-01-10,173.95,177.04545454545453,-0.01748395378690626
2014-01-13,167.5,177.01545454545453,-0.05375493665165332
2014-01-14,167.47,177.62545454545457,-0.05717341904313489
2014-01-15,168.08,172.85545454545453,-0.02762686637810874
2014-01-16,163.31,172.03545454545454,-0.050718932144008355
2014-01-17,162.49,170.44545454545454,-0.04667448930609619
2014-01-21,160.9,169.40545454545457,-0.05020767819003369
2014-01-22,159.86,168.19545454545454,-0.04955814393427549
2014-01-23,158.65,167.16545454545454,-0.05094027691671821
2014-01-24,157.62,166.49545454545452,-0.053307488601927244
2014-01-27,156.95,166.28545454545454,-0.056141137365100624
2014-01-28,156.74,165.05545454545455,-0.05037976217359452
2014-01-29,155.51,167.77545454545455,-0.07310637052770752
2014-01-30,158.23,166.43545454545452,-0.04930112137383302
2014-01-31,156.89,163.20545454545456,-0.038696344819134976
2014-02-03,153.66,163.72545454545454,-0.06147763995158195
2014-02-04,154.18,158.25545454545454,-0.025752379639363165
2014-02-05,148.71,161.77545454545455,-0.08076289806859116
2014-02-06,152.23,165.43545454545452,-0.07982239708977401
2014-02-07,155.89,164.79545454545453,-0.05403944283547102
2014-02-10,155.25,166.34545454545457,-0.06670127882828736
2014-02-11,156.8,164.04545454545453,-0.04416735937932936
2014-02-12,154.5,165.69545454545454,-0.06756645543576656
2014-02-13,156.15,167.93545454545452,-0.07017847766187213
2014-02-14,158.39,166.69545454545454,-0.04982412128814118
2014-02-18,157.15,166.51545454545453,-0.056243755698351716
2014-02-19,156.97,167.20545454545456,-0.06121483640159642
2014-02-20,157.66,167.94545454545454,-0.061242827757929996
2014-02-21,158.4,168.81545454545454,-0.061697281054621245
2014-02-24,159.27,169.53545454545454,-0.060550488232549826
2014-02-25,159.99,171.66545454545454,-0.06801283680732073
2014-02-26,162.12,171.33545454545455,-0.05378603377743818
2014-02-27,161.79,170.62545454545457,-0.05178274583351117
2014-02-28,161.08,169.81545454545454,-0.0514408689647049
2014-03-03,160.27,171.48545454545456,-0.06540178334764679
2014-03-04,161.94,170.99545454545452,-0.052957282224407765
2014-03-05,161.45,171.70545454545456,-0.05972701666701974
2014-03-06,162.16,173.59545454545457,-0.06587415883323311
2014-03-07,164.05,173.83545454545455,-0.056291477311354976
2014-03-10,164.29,171.77545454545455,-0.043576974168179516
2014-03-11,162.23,172.11545454545455,-0.05743501983341004
2014-03-12,162.57,168.95545454545456,-0.03779371647179741
2014-03-13,159.41,169.62545454545457,-0.0602235942289967
2014-03-14,160.08,171.05545454545455,-0.0641631368880905
2014-03-17,161.51,173.34545454545457,-0.06827669393748703
2014-03-18,163.8,170.80545454545455,-0.04101423203431864
2014-03-19,161.26,170.01545454545453,-0.05149799216114037
2014-03-20,160.47,170.58545454545455,-0.05929845878365425
2014-03-21,161.04,169.55545454545455,-0.05022223890279942
2014-03-24,160.01,165.83545454545455,-0.03512791978905716
2014-03-25,156.29,166.02545454545455,-0.05863832490089149
2014-03-26,156.48,166.52545454545455,-0.060323838015482245
2014-03-27,156.98,167.78545454545454,-0.06440042478489849
2014-03-28,158.24,169.59304347826088,-0.06694286065876365
2014-03-31,160.93,172.38304347826087,-0.06643950151457445
2014-04-01,163.72,172.07304347826087,-0.04854359119484142
2014-04-02,163.41,171.34304347826088,-0.04629918622443163
2014-04-03,162.68,167.30304347826086,-0.027632751814593015
2014-04-04,158.64,164.2430434782609,-0.034114342742330606
2014-04-07,155.58,164.58304347826086,-0.05470213266198365
2014-04-08,155.92,166.10304347826087,-0.06130558034954736
2014-04-09,157.44,162.45304347826087,-0.03085841527451405
2014-04-10,153.79,162.2130434782609,-0.05192580878608388
2014-04-11,153.55,163.05304347826086,-0.05828191412770434
2014-04-14,154.39,164.00304347826088,-0.05861503100419674
2014-04-15,155.34,163.7130434782609,-0.05114463270834446
2014-04-16,155.05,163.04304347826087,-0.04902413073101519
2014-04-17,154.38,162.58304347826086,-0.050454483461294664
2014-04-21,153.92,163.5230434782609,-0.0587259341191112
2014-04-22,154.86,162.50304347826088,-0.04703323282239524
2014-04-23,153.84,163.2730434782609,-0.05777465328817033
2014-04-24,154.61,161.75304347826088,-0.044160179769482166
2014-04-25,153.09,160.13304347826087,-0.043982449376333776
2014-04-28,151.47,160.97304347826088,-0.059034999108681485
2014-04-29,152.31,160.03304347826088,-0.048259055195122746
2014-04-30,151.37,162.06304347826088,-0.0659807643295014
2014-05-01,153.4,163.66304347826087,-0.0627083748422661
2014-05-02,155.0,164.5230434782609,-0.05788273348784245
2014-05-05,155.86,162.55304347826086,-0.04117451962168861
2014-05-06,153.89,161.22304347826088,-0.04548384226011504
2014-05-07,152.56,160.65304347826088,-0.05037591136177888
2014-05-08,151.99,157.47304347826088,-0.03481893381337864
2014-05-09,148.81,156.00304347826088,-0.0461083535159571
2014-05-12,147.34,157.82304347826087,-0.06642276848313877
2014-05-13,149.16,156.18304347826086,-0.04496674748970686
2014-05-14,147.52,156.13304347826087,-0.05516477029066624
2014-05-15,147.47,158.43304347826086,-0.06919669809767393
2014-05-16,149.77,159.65304347826088,-0.06190325760752935
2014-05-19,150.99,158.92304347826087,-0.04991751545046408
2014-05-20,150.26,159.48304347826087,-0.0578308720294648
2014-05-21,150.82,160.56304347826088,-0.06068048579049279
2014-05-22,151.9,161.38304347826087,-0.05876108960318549
2014-05-23,152.72,162.16304347826087,-0.058231784972183176
2014-05-27,153.5,161.26304347826087,-0.04813901133713483
2014-05-28,152.6,161.72304347826088,-0.05641152480219813
2014-05-29,153.06,162.14304347826086,-0.0560187059735231
2014-05-30,153.48,161.83304347826086,-0.051615191179315234
2014-06-02,153.17,162.93304347826086,-0.0599205862103932
2014-06-03,154.27,164.07304347826087,-0.05974804434928238
2014-06-04,155.41,162.93304347826086,-0.046172607579533786
2014-06-05,154.27,163.16304347826087,-0.054504030377723
2014-06-06,154.5,163.97304347826088,-0.057771956153980786
2014-06-09,155.31,163.31304347826088,-0.04900431286938933
2014-06-10,154.65,162.10304347826087,-0.04597719646923448
2014-06-11,153.44,161.35304347826087,-0.04904179870227854
2014-06-12,152.69,162.20304347826087,-0.05864898262242435
2014-06-13,153.54,161.66304347826087,-0.05024675586633509
2014-06-16,153.0,163.35304347826087,-0.06337833233966439
2014-06-17,154.69,164.66304347826087,-0.060566374018087066
2014-06-18,156.0,162.91304347826087,-0.04243394715772619
2014-06-19,154.25,164.23304347826087,-0.0607858398458182
2014-06-20,155.57,164.75304347826088,-0.055738232717215896
2014-06-23,156.09,166.56304347826088,-0.06287735418107787
2014-06-24,157.9,164.60304347826087,-0.04072247594344236
2014-06-25,155.94,165.7430434782609,-0.05914603275368646
2014-06-26,157.08,169.08304347826086,-0.07098904320233679
2014-06-27,160.42,168.57248337028824,-0.04836188687082699
2014-06-30,160.69,169.51248337028824,-0.05204621627196704
2014-07-01,161.63,169.33248337028823,-0.04548733483961731
2014-07-02,161.45,170.76248337028824,-0.054534715040977066
2014-07-03,162.88,169.76248337028824,-0.04054183959642055
2014-07-07,161.88,168.76248337028824,-0.04078206976361631
2014-07-08,160.88,170.80248337028823,-0.058093320275542815
2014-07-09,162.92,167.85248337028824,-0.029385823022987534
2014-07-10,159.97,167.01248337028824,-0.04216740705947197
2014-07-11,159.13,167.34248337028825,-0.0490759023344719
2014-07-14,159.46,166.74248337028828,-0.043675032439788763
2014-07-15,158.86,165.88248337028824,-0.042334086321895836
2014-07-16,158.0,165.07248337028824,-0.04284471418790825
2014-07-17,157.19,165.57248337028824,-0.05062727332259409
2014-07-18,157.69,165.65248337028825,-0.048067395117098566
2014-07-21,157.77,167.11248337028826,-0.05590535896463911
2014-07-22,159.23,167.38248337028824,-0.04870571403970092
2014-07-23,159.5,169.40248337028825,-0.05845536129858808
2014-07-24,161.52,167.52248337028823,-0.03583091206343003
2014-07-25,159.64,167.80248337028823,-0.04864340030222414
2014-07-28,159.92,166.21248337028828,-0.03785806723235041
2014-07-29,158.33,167.23248337028824,-0.05323417550749532
2014-07-30,159.35,163.74248337028828,-0.026825557301186742
2014-07-31,155.86,162.43248337028828,-0.040462863301211405
2014-08-01,154.55,164.18248337028828,-0.05866937308143705
2014-08-04,156.3,164.45248337028823,-0.049573488969040014
2014-08-05,156.57,164.76248337028824,-0.049722990347726204
2014-08-06,156.88,166.00248337028825,-0.054953896984417216
2014-08-07,158.12,168.32248337028824,-0.06061271890721842
2014-08-08,160.44,170.64248337028826,-0.05978864798954686
2014-08-11,162.76,170.66248337028824,-0.046304748496728165
2014-08-12,162.78,170.12248337028825,-0.04315998229526552
2014-08-13,162.24,171.06248337028825,-0.05157462464280238
2014-08-14,163.18,171.42248337028826,-0.04808286059235145
2014-08-15,163.54,173.24248337028828,-0.056005219860247646
2014-08-18,165.36,174.88248337028824,-0.054450755654731564
2014-08-19,167.0,177.21248337028828,-0.05762846485791373
2014-08-20,169.33,177.15248337028825,-0.044156780765740145
2014-08-21,169.27,177.65248337028825,-0.047184723856723676
2014-08-22,169.77,177.84248337028825,-0.04539119797084934
2014-08-25,169.96,176.88248337028824,-0.039136059367713694
2014-08-26,169.0,177.56248337028825,-0.048222367742132066
2014-08-27,169.68,176.93248337028828,-0.04099011799382313
2014-08-28,169.05,177.08248337028823,-0.04536012381016763
2014-08-29,169.2,177.69248337028824,-0.04779314920480349
2014-09-02,169.81,176.93248337028828,-0.040255374449146175
2014-09-03,169.05,180.34248337028825,-0.06261687850389608
2014-09-04,172.46,180.78248337028825,-0.04603589471244118
2014-09-05,172.9,180.38248337028824,-0.04148120832180935
2014-09-08,172.5,181.40248337028825,-0.04907586271636666
2014-09-09,173.52,182.58248337028823,-0.0496350099034909
