date,WM,dcf,Deviation
2012-01-19,33.85,34.50579491598449,-0.019005355986762007
2012-01-20,33.95,34.86579491598449,-0.026266285285944546
2012-01-23,34.31,34.88579491598449,-0.01650513962405542
2012-01-24,34.33,35.16579491598449,-0.023767269245052236
2012-01-25,34.61,35.28579491598449,-0.019152038875517974
2012-01-26,34.73,35.36579491598449,-0.017977679209385644
2012-01-27,34.81,35.31579491598449,-0.014322059497393846
2012-01-30,34.76,35.31579491598449,-0.015737856596650723
2012-01-31,34.76,35.54579491598449,-0.022106550657870594
2012-02-01,34.99,35.54579491598449,-0.015636024382016278
2012-02-02,34.99,35.92579491598449,-0.026047994711680622
2012-02-03,35.37,35.92579491598449,-0.01547063655193337
2012-02-06,35.37,35.88579491598449,-0.014373233676223895
2012-02-07,35.33,35.86579491598449,-0.014938883056672458
2012-02-08,35.31,35.73579491598449,-0.011915081698491425
2012-02-09,35.18,35.765794915984486,-0.01637863543535234
2012-02-10,35.21,36.14579491598449,-0.025889454586891847
2012-02-13,35.59,35.99579491598449,-0.011273397821374043
2012-02-14,35.44,35.57579491598449,-0.003817059219763941
2012-02-15,35.02,34.97579491598449,0.0012638764643291278
2012-02-16,34.42,35.16579491598449,-0.021207964095971366
2012-02-17,34.61,35.65579491598449,-0.029330293110802486
2012-02-21,35.1,35.585794915984486,-0.01365137176593667
2012-02-22,35.03,36.02579491598449,-0.027641164290941433
2012-02-23,35.47,36.19579491598449,-0.02005191259562511
2012-02-24,35.64,35.93579491598449,-0.008231205589747992
2012-02-27,35.38,35.75579491598449,-0.010510042270560405
2012-02-28,35.2,35.53579491598449,-0.009449483732624775
2012-02-29,34.98,35.70579491598449,-0.020327090257821867
2012-03-01,35.15,35.44579491598449,-0.008344993156045866
2012-03-02,34.89,35.65579491598449,-0.02147743214781561
2012-03-05,35.1,35.27579491598449,-0.00498344307770171
2012-03-06,34.72,35.00579491598449,-0.008164217286606656
2012-03-07,34.45,35.37579491598449,-0.026170292941351536
2012-03-08,34.82,35.45579491598449,-0.017932045170361066
2012-03-09,34.9,35.45579491598449,-0.01567571442979898
2012-03-12,34.9,35.57579491598449,-0.018995918926911992
2012-03-13,35.02,35.37579491598449,-0.010057580807144584
2012-03-14,34.82,35.20579491598449,-0.010958278797713716
2012-03-15,34.65,35.39579491598449,-0.021070155868930462
2012-03-16,34.84,35.34579491598449,-0.01430990354543571
2012-03-19,34.79,35.36579491598449,-0.016281124667276825
2012-03-20,34.81,35.61579491598449,-0.022624650604747276
2012-03-21,35.06,35.49579491598449,-0.012277367418196405
2012-03-22,34.94,35.50579491598449,-0.015935283728284344
2012-03-23,34.95,35.96579491598449,-0.028243360625209823
2012-03-26,35.41,35.87579491598449,-0.012983542722197927
2012-03-27,35.32,35.54579491598449,-0.006352225812312651
2012-03-28,34.99,35.46579491598449,-0.013415599935419631
2012-03-29,34.91,35.515794915984486,-0.01705705637217314
2012-03-30,34.96,35.59715208961654,-0.01789896247914713
2012-04-02,35.19,35.34715208961654,-0.004445961847735713
2012-04-03,34.94,35.46715208961655,-0.014863107370012951
2012-04-04,35.06,35.517152089616545,-0.01287130478432108
2012-04-05,35.11,35.35715208961655,-0.0069901582850936395
2012-04-09,34.95,34.89715208961655,0.0015143903504715173
2012-04-10,34.49,35.297152089616546,-0.022867343166022347
2012-04-11,34.89,35.797152089616546,-0.02534145977159108
2012-04-12,35.39,35.547152089616546,-0.004420947400240571
2012-04-13,35.14,35.75715208961655,-0.01725954259639595
2012-04-16,35.35,36.087152089616545,-0.020426995396753633
2012-04-17,35.68,36.297152089616546,-0.017002768925033496
2012-04-18,35.89,36.14715208961655,-0.007114034571216288
2012-04-19,35.74,36.367152089616546,-0.017245015173888434
2012-04-20,35.96,36.27715208961654,-0.008742474845684467
2012-04-23,35.87,36.38715208961654,-0.014212491495428692
2012-04-24,35.98,36.48715208961654,-0.013899470377159773
2012-04-25,36.08,35.697152089616544,0.01072488666385274
2012-04-26,35.29,34.657152089616545,0.018260239870461215
2012-04-27,34.25,34.60715208961655,-0.010320181466873968
2012-04-30,34.2,34.947152089616544,-0.021379484305347307
2012-05-01,34.54,34.867152089616546,-0.009382816490882018
2012-05-02,34.46,34.67715208961654,-0.006262108521926879
2012-05-03,34.27,34.377152089616544,-0.003116956556994843
2012-05-04,33.97,34.41715208961654,-0.012992129286357956
2012-05-07,34.01,34.38715208961654,-0.010967819859976968
2012-05-08,33.98,34.197152089616544,-0.006350005083682997
2012-05-09,33.79,34.23715208961654,-0.013060434712738767
2012-05-10,33.83,33.88715208961654,-0.0016865415383801041
2012-05-11,33.48,33.02715208961654,0.013711382354575585
2012-05-14,32.62,33.06715208961654,-0.0135225461329328
2012-05-15,32.66,33.09715208961654,-0.013208148194529756
2012-05-16,32.69,32.78715208961655,-0.0029631146173051404
2012-05-17,32.38,32.70715208961654,-0.01000246333646393
2012-05-18,32.3,33.057152089616544,-0.02290433512130563
2012-05-21,32.65,33.25715208961655,-0.01825628628634479
2012-05-22,32.85,33.557152089616544,-0.021073066264027607
2012-05-23,33.15,33.49715208961654,-0.010363629979282751
2012-05-24,33.09,33.367152089616546,-0.008306135593237784
2012-05-25,32.96,33.35715208961655,-0.011906055065779242
2012-05-29,32.95,33.03715208961655,-0.0026380024942869174
2012-05-30,32.63,32.84715208961654,-0.0066109868223609425
2012-05-31,32.44,32.56715208961654,-0.003904304842703321
2012-06-01,32.16,32.557152089616544,-0.012198612720281887
2012-06-04,32.15,32.60715208961655,-0.014019994397551971
2012-06-05,32.2,32.70715208961654,-0.015505846801548429
2012-06-06,32.3,32.807152089616544,-0.015458583184276509
2012-06-07,32.4,32.88715208961654,-0.014812839016557833
2012-06-08,32.48,32.627152089616544,-0.004510111370197634
2012-06-11,32.22,32.797152089616546,-0.01759762823429023
2012-06-12,32.39,32.807152089616544,-0.012715278926895057
2012-06-13,32.4,32.767152089616545,-0.011204882518090153
2012-06-14,32.36,32.907152089616545,-0.016627148047527074
2012-06-15,32.5,32.907152089616545,-0.012372753756014543
2012-06-18,32.5,33.09715208961654,-0.01804240098965748
2012-06-19,32.69,33.10715208961655,-0.012600059603054214
2012-06-20,32.7,32.82715208961655,-0.0038733816832305923
2012-06-21,32.42,32.77715208961654,-0.010896373444527652
2012-06-22,32.37,32.56715208961654,-0.0060537098569144465
2012-06-25,32.16,32.57715208961655,-0.012805050867215284
2012-06-26,32.17,32.81715208961654,-0.019719934497951175
2012-06-27,32.41,32.95715208961654,-0.016601922645765543
2012-06-28,32.55,33.807152089616544,-0.037185980241224326
2012-06-29,33.4,33.78055579491598,-0.01126552793347646
2012-07-02,33.27,33.96055579491598,-0.020334054574553173
2012-07-03,33.45,33.78055579491598,-0.009785386508227023
2012-07-05,33.27,33.51055579491599,-0.00717850806140552
2012-07-06,33.0,33.55055579491599,-0.01640973694389336
2012-07-09,33.04,33.58055579491599,-0.016097285530867422
2012-07-10,33.07,32.100555794915984,0.03020023115106163
2012-07-11,31.59,32.40055579491599,-0.025016725023068065
2012-07-12,31.89,32.880555794915985,-0.030125883549363408
2012-07-13,32.37,32.980555794915986,-0.018512598717639217
2012-07-16,32.47,33.30055579491599,-0.024941199180909424
2012-07-17,32.79,33.730555794915986,-0.027884384729223832
2012-07-18,33.22,33.840555794915986,-0.018337636021014014
2012-07-19,33.33,33.46055579491598,-0.0039017820180925478
2012-07-20,32.95,33.43055579491598,-0.01437474739768041
2012-07-23,32.92,33.04055579491598,-0.0036487217607438227
2012-07-24,32.53,32.950555794915985,-0.012763238275357747
2012-07-25,32.44,33.61055579491598,-0.03482702880780819
2012-07-26,33.1,34.660555794915986,-0.045023969152418686
2012-07-27,34.15,35.090555794915986,-0.026803673341995293
2012-07-30,34.58,34.910555794915986,-0.009468648876799768
2012-07-31,34.4,34.730555794915986,-0.009517722574551413
2012-08-01,34.22,34.770555794915985,-0.015833965903889524
2012-08-02,34.26,35.28055579491598,-0.02892686274129075
2012-08-03,34.77,35.410555794915986,-0.018089402454619208
2012-08-06,34.9,35.47055579491598,-0.01608533562921388
2012-08-07,34.96,35.40055579491599,-0.012444883562513387
2012-08-08,34.89,35.410555794915986,-0.014700582445834498
2012-08-09,34.9,35.560555794915985,-0.018575519424542386
2012-08-10,35.05,35.520555794915985,-0.013247422073934367
2012-08-13,35.01,35.72055579491598,-0.019892069960935954
2012-08-14,35.21,35.840555794915986,-0.017593359838616984
2012-08-15,35.33,36.19055579491599,-0.023778463082815615
2012-08-16,35.68,36.170555794915984,-0.013562296296949272
2012-08-17,35.66,35.11055579491598,0.01564897486366701
2012-08-20,34.6,34.990555794915984,-0.01116174882174148
2012-08-21,34.48,34.910555794915986,-0.012333112009024205
2012-08-22,34.4,34.850555794915984,-0.01292822408822858
2012-08-23,34.34,34.79055579491598,-0.012950520180589287
2012-08-24,34.28,34.600555794915984,-0.009264469530951391
2012-08-27,34.09,34.740555794915984,-0.018726119373461025
2012-08-28,34.23,35.160555794915986,-0.026465901174706152
2012-08-29,34.65,35.04055579491598,-0.011145821921370591
2012-08-30,34.53,35.090555794915986,-0.01597454877010529
2012-08-31,34.58,35.270555794915985,-0.019578818063749504
2012-09-04,34.76,34.51055579491599,0.007228055281588874
2012-09-05,34.0,34.950555794915985,-0.027197158193812077
2012-09-06,34.44,35.01055579491599,-0.016296679157513982
2012-09-07,34.5,34.78055579491598,-0.00806645519324889
2012-09-10,34.27,34.660555794915986,-0.011268018817322867
2012-09-11,34.15,34.50055579491598,-0.010160873842143814
2012-09-12,33.99,34.58055579491599,-0.01707768372545382
2012-09-13,34.07,34.47055579491598,-0.011620230242271212
2012-09-14,33.96,34.450555794915985,-0.014239415986095016
2012-09-17,33.94,34.450555794915985,-0.014819958143935996
2012-09-18,33.94,33.200555794915985,0.022272042963727756
2012-09-19,32.69,33.060555794915985,-0.011208395806006743
2012-09-20,32.55,32.990555794915984,-0.013353997357749225
2012-09-21,32.48,32.86055579491598,-0.01158092995416904
2012-09-24,32.35,32.590555794915986,-0.007381150429889627
2012-09-25,32.08,32.37055579491599,-0.008975928518398235
2012-09-26,31.86,32.53055579491598,-0.020613106002350556
2012-09-27,32.02,32.590555794915986,-0.01750678320757537
2012-09-28,32.08,32.48738905644119,-0.012539913741095754
2012-10-01,31.63,32.52738905644119,-0.027588720843349845
2012-10-02,31.67,32.53738905644119,-0.026658225555116544
2012-10-03,31.68,32.86738905644119,-0.03612666203579962
2012-10-04,32.01,32.90738905644119,-0.02727013847564852
2012-10-05,32.05,32.94738905644119,-0.027237030980023946
2012-10-08,32.09,32.747389056441186,-0.02007454870091019
2012-10-09,31.89,32.85738905644119,-0.02944205502084929
2012-10-10,32.0,32.96738905644119,-0.029343817758360924
2012-10-11,32.11,32.94738905644119,-0.02541594585861362
2012-10-12,32.09,33.177389056441186,-0.0327750039218373
2012-10-15,32.32,33.32738905644119,-0.030227062034026697
2012-10-16,32.47,33.60738905644119,-0.0338434221870384
2012-10-17,32.75,33.83738905644119,-0.032135725798093095
2012-10-18,32.98,33.38738905644119,-0.012201884242954764
2012-10-19,32.53,33.43738905644119,-0.02713695901643365
2012-10-22,32.58,33.15738905644119,-0.017413586318824725
2012-10-23,32.3,33.01738905644119,-0.021727613143936342
2012-10-24,32.16,33.54738905644119,-0.041356096419515875
2012-10-25,32.69,33.39738905644119,-0.021180968825009527
2012-10-26,32.54,33.59738905644119,-0.03147235800570247
2012-10-31,32.74,33.85738905644119,-0.033002812313095764
2012-11-01,33.0,33.02738905644119,-0.0008292831260254818
2012-11-02,32.17,33.13738905644119,-0.029193279373745495
2012-11-05,32.28,33.08738905644119,-0.02440171556189963
2012-11-06,32.23,32.77738905644119,-0.01670020316440124
2012-11-07,31.92,32.50738905644119,-0.018069401249707573
2012-11-08,31.65,32.677389056441186,-0.031440365528183856
2012-11-09,31.82,32.66738905644119,-0.025939907685218033
2012-11-12,31.81,32.40738905644119,-0.018433729894153705
2012-11-13,31.55,31.93738905644119,-0.012129640771716743
2012-11-14,31.08,31.81738905644119,-0.023175662061180713
2012-11-15,30.96,32.28738905644119,-0.04111168772801044
2012-11-16,31.43,32.47738905644119,-0.03224979245163373
2012-11-19,31.62,32.677389056441186,-0.03235843153242246
2012-11-20,31.82,32.96738905644119,-0.034803758783470085
2012-11-21,32.11,33.21738905644119,-0.03333763091854014
2012-11-23,32.36,32.89738905644119,-0.01633531024359436
2012-11-26,32.04,32.76738905644119,-0.02219856623877714
2012-11-27,31.91,33.22738905644119,-0.03964768505293714
2012-11-28,32.37,33.41738905644119,-0.03134263585560726
2012-11-29,32.56,33.427389056441186,-0.025948453676014616
2012-11-30,32.57,33.37738905644119,-0.02418970085035388
2012-12-03,32.52,33.48738905644119,-0.028888160101425142
2012-12-04,32.63,34.37738905644119,-0.0508296035388931
2012-12-05,33.52,34.53738905644119,-0.029457613451282172
2012-12-06,33.68,34.97738905644119,-0.037092221330404684
2012-12-07,34.12,35.18738905644119,-0.0303344205143804
2012-12-10,34.33,34.85738905644119,-0.015129907050331348
2012-12-11,34.0,34.35738905644119,-0.01040210173869982
2012-12-12,33.5,34.497389056441186,-0.02891201577050828
2012-12-13,33.64,34.427389056441186,-0.02287100700986411
2012-12-14,33.57,34.59738905644119,-0.029695566181746624
2012-12-17,33.74,34.76738905644119,-0.029550365567380665
2012-12-18,33.91,34.65738905644119,-0.021565071022056403
2012-12-19,33.8,34.86738905644119,-0.03061281860575704
2012-12-20,34.01,34.70738905644119,-0.020093388624165764
2012-12-21,33.85,34.69738905644119,-0.024422271516244765
2012-12-24,33.84,34.58738905644119,-0.02160871568598499
2012-12-26,33.73,34.567389056441186,-0.024224828061902848
2012-12-27,33.71,34.317389056441186,-0.017699162819240777
2012-12-28,33.46,34.59738905644119,-0.03287499685556283
2012-12-31,33.74,34.38774332472007,-0.018836459217561607
2013-01-02,33.97,34.50774332472007,-0.01558326546189559
2013-01-03,34.09,34.49774332472007,-0.01181942021198501
2013-01-04,34.08,34.38774332472007,-0.008949215475237304
2013-01-07,33.97,34.45774332472007,-0.014154824943807709
2013-01-08,34.04,34.98774332472007,-0.027087866625866597
2013-01-09,34.57,35.27774332472007,-0.020062035096902964
2013-01-10,34.86,35.227743324720066,-0.010439025893038467
2013-01-11,34.81,35.27774332472007,-0.013258878846490907
2013-01-14,34.86,35.32774332472007,-0.013240113313231938
2013-01-15,34.91,35.38774332472007,-0.013500248386461688
2013-01-16,34.97,35.68774332472007,-0.02011175988880487
2013-01-17,35.27,35.66774332472007,-0.01115134537946516
2013-01-18,35.25,36.16774332472007,-0.02537463608056545
2013-01-22,35.75,35.91774332472007,-0.004670207791273584
2013-01-23,35.5,35.93774332472007,-0.012180601346188591
2013-01-24,35.52,36.10774332472007,-0.016277487059615958
2013-01-25,35.69,36.87774332472007,-0.03220759237520643
2013-01-28,36.46,36.727743324720066,-0.007289947611343051
2013-01-29,36.31,36.46774332472007,-0.004325557611708275
2013-01-30,36.05,36.79774332472007,-0.020320358183969045
2013-01-31,36.38,36.71774332472007,-0.009198368258451217
2013-02-01,36.3,36.337743324720066,-0.0010386810315320405
2013-02-04,35.92,36.38774332472007,-0.012854419702425068
2013-02-05,35.97,36.51774332472007,-0.014999374957249567
2013-02-06,36.1,36.96774332472007,-0.02347298608675996
2013-02-07,36.55,36.71774332472007,-0.004568454091434804
2013-02-08,36.3,36.727743324720066,-0.011646327435319792
2013-02-11,36.31,36.87774332472007,-0.015395283809014892
2013-02-12,36.46,37.05774332472007,-0.01613005194305328
2013-02-13,36.64,37.55774332472007,-0.024435528960975228
2013-02-14,37.14,37.10774332472007,0.0008692707340800521
2013-02-15,36.69,37.03774332472007,-0.00938889072347926
2013-02-19,36.62,36.94774332472007,-0.008870455817549083
2013-02-20,36.53,36.837743324720066,-0.008354022177942455
2013-02-21,36.42,37.02774332472007,-0.016413188332607187
2013-02-22,36.61,36.75774332472007,-0.004019379628800834
2013-02-25,36.34,37.01774332472007,-0.018308607274487132
2013-02-26,36.6,37.46774332472007,-0.023159743494547635
2013-02-27,37.05,37.73774332472007,-0.018224283280594777
2013-02-28,37.32,37.31774332472007,6.047191172031674e-05
2013-03-01,36.9,37.61774332472007,-0.019079914457505787
2013-03-04,37.2,37.91774332472007,-0.018928956783462958
2013-03-05,37.5,37.64774332472007,-0.0039243607099036515
2013-03-06,37.23,37.16774332472007,0.0016750189737377852
2013-03-07,36.75,37.337743324720066,-0.015741265335951327
2013-03-08,36.92,37.41774332472007,-0.013302334146678363
2013-03-11,37.0,37.37774332472007,-0.010106103020677826
2013-03-12,36.96,37.67774332472007,-0.01904953060840997
2013-03-13,37.26,37.64774332472007,-0.010299244801360241
2013-03-14,37.23,37.93774332472007,-0.01865538808311007
2013-03-15,37.52,37.89774332472007,-0.009967435830767979
2013-03-18,37.48,37.837743324720066,-0.00945466862677169
2013-03-19,37.42,38.34774332472007,-0.024192905352060645
2013-03-20,37.93,38.29774332472007,-0.009602219159547731
2013-03-21,37.88,38.78774332472007,-0.02340283932273901
2013-03-22,38.37,38.79774332472007,-0.011024953723211328
2013-03-25,38.38,39.05774332472007,-0.017352342122928466
2013-03-26,38.64,39.03774332472007,-0.010188686405656067
2013-03-27,38.62,39.62774332472007,-0.025430247603613565
2013-03-28,39.21,39.298092175777064,-0.0022416400109968038
2013-04-01,38.64,39.438092175777065,-0.020236581734733416
2013-04-02,38.78,39.298092175777064,-0.013183647019292422
2013-04-03,38.64,39.508092175777065,-0.021972515704246076
2013-04-04,38.85,39.16809217577706,-0.008121206781007806
2013-04-05,38.51,39.408092175777064,-0.02278953702633424
2013-04-08,38.75,39.548092175777064,-0.020180295227133382
2013-04-09,38.89,40.01809217577706,-0.02818955413521429
2013-04-10,39.36,39.95809217577706,-0.01496798628788465
2013-04-11,39.3,39.868092175777065,-0.014249294229389475
2013-04-12,39.21,39.088092175777064,0.0031187969900072776
2013-04-15,38.43,39.70809217577706,-0.03218719675876869
2013-04-16,39.05,39.05809217577706,-0.0002071830784936557
2013-04-17,38.4,38.798092175777064,-0.010260612144882941
2013-04-18,38.14,39.35809217577707,-0.030948963947158514
2013-04-19,38.7,39.188092175777065,-0.012455114517638144
2013-04-22,38.53,39.35809217577707,-0.02103994706040946
2013-04-23,38.7,40.20809217577706,-0.037507180623844505
2013-04-24,39.55,40.67809217577706,-0.027732180036919685
2013-04-25,40.02,40.84809217577706,-0.020272481079743443
2013-04-26,40.19,41.12809217577706,-0.022809036990282916
2013-04-29,40.47,41.63809217577706,-0.02805345093252376
2013-04-30,40.98,41.20809217577706,-0.005535130692392087
2013-05-01,40.55,41.45809217577706,-0.021903858284816113
2013-05-02,40.8,41.77809217577706,-0.023411604619517856
2013-05-03,41.12,41.74809217577706,-0.015044811464258734
2013-05-06,41.09,42.078092175777066,-0.023482342584578375
2013-05-07,41.42,42.188092175777065,-0.018206373793268504
2013-05-08,41.53,41.95809217577706,-0.010202851311342576
