date,FMC,dcf,Deviation
2001-12-05,12.16,,
2001-12-06,12.23,,
2001-12-07,12.18,,
2001-12-10,11.94,,
2001-12-11,12.03,,
2001-12-12,11.91,,
2001-12-13,11.72,,
2001-12-14,11.75,,
2001-12-17,11.89,,
2001-12-18,12.22,,
2001-12-19,12.3,,
2001-12-20,12.57,,
2001-12-21,12.56,,
2001-12-24,12.67,,
2001-12-26,12.95,,
2001-12-27,12.79,,
2001-12-28,12.87,,
2001-12-31,12.9,,
2002-01-02,7.17,,
2002-01-03,7.41,,
2002-01-04,7.37,,
2002-01-07,7.47,,
2002-01-08,7.38,,
2002-01-09,7.4,,
2002-01-10,7.27,,
2002-01-11,7.18,,
2002-01-14,7.07,,
2002-01-15,6.94,,
2002-01-16,6.8,,
2002-01-17,6.86,,
2002-01-18,6.85,,
2002-01-22,6.8,,
2002-01-23,7.04,,
2002-01-24,7.16,,
2002-01-25,7.49,,
2002-01-28,7.54,,
2002-01-29,7.53,,
2002-01-30,7.71,,
2002-01-31,7.81,,
2002-02-01,7.64,,
2002-02-04,7.48,,
2002-02-05,7.31,,
2002-02-06,7.2,,
2002-02-07,7.2,,
2002-02-08,7.2,,
2002-02-11,7.41,,
2002-02-12,7.37,,
2002-02-13,7.37,,
2002-02-14,7.37,,
2002-02-15,7.4,,
2002-02-19,7.33,,
2002-02-20,7.49,,
2002-02-21,7.75,,
2002-02-22,7.84,,
2002-02-25,7.91,,
2002-02-26,8.0,,
2002-02-27,8.16,,
2002-02-28,8.19,,
2002-03-01,8.13,,
2002-03-04,8.45,,
2002-03-05,8.39,,
2002-03-06,8.46,,
2002-03-07,8.35,,
2002-03-08,8.35,,
2002-03-11,8.38,,
2002-03-12,8.48,,
2002-03-13,8.44,,
2002-03-14,8.47,,
2002-03-15,8.45,,
2002-03-18,8.48,,
2002-03-19,8.53,,
2002-03-20,8.36,,
2002-03-21,8.29,,
2002-03-22,8.12,,
2002-03-25,8.4,,
2002-03-26,8.91,,
2002-03-27,9.08,,
2002-03-28,9.09,,
2002-04-01,8.95,,
2002-04-02,8.87,,
2002-04-03,8.59,,
2002-04-04,8.37,,
2002-04-05,8.55,,
2002-04-08,8.61,,
2002-04-09,8.64,,
2002-04-10,8.68,,
2002-04-11,8.71,,
2002-04-12,8.71,,
2002-04-15,8.61,,
2002-04-16,8.73,,
2002-04-17,8.71,,
2002-04-18,8.64,,
2002-04-19,8.59,,
2002-04-22,8.43,,
2002-04-23,8.3,,
2002-04-24,8.33,,
2002-04-25,8.39,,
2002-04-26,8.37,,
2002-04-29,8.23,,
2002-04-30,8.39,,
2002-05-01,8.39,,
2002-05-02,8.43,,
2002-05-03,8.56,,
2002-05-06,8.41,,
2002-05-07,8.42,,
2002-05-08,8.53,,
2002-05-09,8.4,,
2002-05-10,8.28,,
2002-05-13,8.26,,
2002-05-14,8.45,,
2002-05-15,8.48,,
2002-05-16,8.37,,
2002-05-17,8.4,,
2002-05-20,8.25,,
2002-05-21,8.35,,
2002-05-22,8.33,,
2002-05-23,7.57,,
2002-05-24,7.55,,
2002-05-28,7.55,,
2002-05-29,7.59,,
2002-05-30,7.63,,
2002-05-31,7.7,,
2002-06-03,7.51,,
2002-06-04,7.32,,
2002-06-05,7.26,,
2002-06-06,6.71,,
2002-06-07,6.91,,
2002-06-10,6.95,,
2002-06-11,6.77,,
2002-06-12,6.81,,
2002-06-13,6.49,,
2002-06-14,6.44,,
2002-06-17,6.25,,
2002-06-18,6.28,,
2002-06-19,6.14,,
2002-06-20,6.28,,
2002-06-21,6.29,,
2002-06-24,6.35,,
2002-06-25,6.32,,
2002-06-26,6.48,,
2002-06-27,6.42,,
2002-06-28,6.54,,
2002-07-01,6.58,,
2002-07-02,6.33,,
2002-07-03,6.26,,
2002-07-05,6.49,,
2002-07-08,6.42,,
2002-07-09,6.3,,
2002-07-10,6.02,,
2002-07-11,5.98,,
2002-07-12,5.97,,
2002-07-15,5.83,,
2002-07-16,5.77,,
2002-07-17,5.87,,
2002-07-18,5.63,,
2002-07-19,5.39,,
2002-07-22,5.21,,
2002-07-23,5.09,,
2002-07-24,5.41,,
2002-07-25,5.24,,
2002-07-26,5.14,,
2002-07-29,5.42,,
2002-07-30,5.33,,
2002-07-31,5.34,,
2002-08-01,5.38,,
2002-08-02,5.21,,
2002-08-05,5.14,,
2002-08-06,5.32,,
2002-08-07,5.46,,
2002-08-08,5.57,,
2002-08-09,5.68,,
2002-08-12,5.63,,
2002-08-13,5.64,,
2002-08-14,5.81,,
2002-08-15,5.76,,
2002-08-16,5.85,,
2002-08-19,6.01,,
2002-08-20,5.92,,
2002-08-21,6.12,,
2002-08-22,6.26,,
2002-08-23,6.1,,
2002-08-26,6.29,,
2002-08-27,6.24,,
2002-08-28,6.05,,
2002-08-29,6.08,,
2002-08-30,6.14,,
2002-09-03,5.89,,
2002-09-04,6.02,,
2002-09-05,5.88,,
2002-09-06,6.12,,
2002-09-09,6.2,,
2002-09-10,6.27,,
2002-09-11,6.31,,
2002-09-12,6.26,,
2002-09-13,6.29,,
2002-09-16,6.27,,
2002-09-17,6.13,,
2002-09-18,6.11,,
2002-09-19,5.87,,
2002-09-20,6.06,,
2002-09-23,5.98,,
2002-09-24,5.78,,
2002-09-25,5.97,,
2002-09-26,5.97,,
2002-09-27,5.72,,
2002-09-30,5.6,,
2002-10-01,5.91,,
2002-10-02,5.61,,
2002-10-03,5.57,,
2002-10-04,5.47,,
2002-10-07,5.52,,
2002-10-08,5.84,,
2002-10-09,5.59,,
2002-10-10,5.84,,
2002-10-11,6.04,,
2002-10-14,6.04,,
2002-10-15,6.6,,
2002-10-16,6.25,,
2002-10-17,6.56,,
2002-10-18,6.56,,
2002-10-21,6.94,,
2002-10-22,6.73,,
2002-10-23,6.86,,
2002-10-24,6.64,,
2002-10-25,6.83,,
2002-10-28,6.69,,
2002-10-29,6.56,,
2002-10-30,6.61,,
2002-10-31,6.63,,
2002-11-01,6.7,,
2002-11-04,6.59,,
2002-11-05,6.4,,
2002-11-06,6.49,,
2002-11-07,6.27,,
2002-11-08,6.01,,
2002-11-11,5.83,,
2002-11-12,5.95,,
2002-11-13,5.82,,
2002-11-14,5.97,,
2002-11-15,6.08,,
2002-11-18,5.98,,
2002-11-19,5.92,,
2002-11-20,5.96,,
2002-11-21,6.08,,
2002-11-22,5.93,,
2002-11-25,5.94,,
2002-11-26,5.86,,
2002-11-27,6.13,,
2002-11-29,6.14,,
2002-12-02,6.03,,
2002-12-03,5.97,,
2002-12-04,5.85,,
2002-12-05,5.79,,
2002-12-06,5.9,,
2002-12-09,5.8,,
2002-12-10,5.85,,
2002-12-11,5.89,,
2002-12-12,5.9,,
2002-12-13,5.79,,
2002-12-16,6.0,,
2002-12-17,6.06,,
2002-12-18,5.83,,
2002-12-19,5.82,,
2002-12-20,5.82,,
2002-12-23,5.83,,
2002-12-24,5.8,,
2002-12-26,5.89,,
2002-12-27,5.76,,
2002-12-30,5.83,,
2002-12-31,5.92,,
2003-01-02,5.96,,
2003-01-03,5.95,,
2003-01-06,6.03,,
2003-01-07,5.96,,
2003-01-08,5.84,,
2003-01-09,5.92,,
2003-01-10,5.86,,
2003-01-13,5.93,,
2003-01-14,5.98,,
2003-01-15,5.98,,
2003-01-16,5.96,,
2003-01-17,5.88,,
2003-01-21,5.75,,
2003-01-22,5.58,,
2003-01-23,5.62,,
2003-01-24,5.48,,
2003-01-27,5.36,,
2003-01-28,5.47,,
2003-01-29,4.13,,
2003-01-30,4.23,,
2003-01-31,4.33,,
2003-02-03,4.37,,
2003-02-04,4.28,,
2003-02-05,4.18,,
2003-02-06,4.01,,
2003-02-07,4.12,,
2003-02-10,4.09,,
2003-02-11,3.98,,
2003-02-12,3.83,,
2003-02-13,3.87,,
2003-02-14,3.82,,
2003-02-18,3.89,,
2003-02-19,3.75,,
2003-02-20,3.66,,
2003-02-21,3.66,,
2003-02-24,3.49,,
2003-02-25,3.51,,
2003-02-26,3.52,,
2003-02-27,3.46,,
2003-02-28,3.37,,
2003-03-03,3.43,,
2003-03-04,3.33,,
2003-03-05,3.28,,
2003-03-06,3.29,,
2003-03-07,3.28,,
2003-03-10,3.16,,
2003-03-11,3.13,,
2003-03-12,3.12,,
2003-03-13,3.17,,
2003-03-14,3.25,,
2003-03-17,3.36,,
2003-03-18,3.42,,
2003-03-19,3.43,,
2003-03-20,3.47,,
2003-03-21,3.57,,
2003-03-24,3.43,,
2003-03-25,3.48,,
2003-03-26,3.43,,
2003-03-27,3.41,,
2003-03-28,3.43,,
2003-03-31,3.4,6.47,-0.4744976816074189
2003-04-01,3.47,6.6,-0.47424242424242413
2003-04-02,3.6,6.58,-0.452887537993921
2003-04-03,3.58,6.53,-0.4517611026033691
2003-04-04,3.53,6.63,-0.4675716440422323
2003-04-07,3.63,6.58,-0.44832826747720367
2003-04-08,3.58,6.53,-0.4517611026033691
2003-04-09,3.53,6.55,-0.46106870229007635
2003-04-10,3.55,6.55,-0.4580152671755725
2003-04-11,3.55,6.68,-0.468562874251497
2003-04-14,3.68,6.69,-0.44992526158445445
2003-04-15,3.69,6.63,-0.4434389140271493
2003-04-16,3.63,6.7,-0.4582089552238806
2003-04-17,3.7,6.73,-0.450222882615156
2003-04-21,3.73,6.79,-0.4506627393225331
2003-04-22,3.79,6.83,-0.445095168374817
2003-04-23,3.83,6.9,-0.4449275362318841
2003-04-24,3.9,6.81,-0.42731277533039647
2003-04-25,3.81,6.94,-0.45100864553314124
2003-04-28,3.94,6.86,-0.4256559766763849
2003-04-29,3.86,6.93,-0.44300144300144295
2003-04-30,3.93,7.01,-0.4393723252496433
2003-05-01,4.01,7.2,-0.44305555555555565
2003-05-02,4.2,7.18,-0.41504178272980496
2003-05-05,4.18,7.15,-0.41538461538461546
2003-05-06,4.15,7.23,-0.42600276625172884
2003-05-07,4.23,7.14,-0.4075630252100839
2003-05-08,4.14,7.25,-0.4289655172413793
2003-05-09,4.25,7.31,-0.41860465116279066
2003-05-12,4.31,7.28,-0.40796703296703307
2003-05-13,4.28,7.26,-0.4104683195592286
2003-05-14,4.26,7.29,-0.4156378600823045
2003-05-15,4.29,7.24,-0.4074585635359116
2003-05-16,4.24,7.11,-0.40365682137834036
2003-05-19,4.11,7.15,-0.4251748251748252
2003-05-20,4.15,7.22,-0.4252077562326869
2003-05-21,4.22,7.2,-0.413888888888889
2003-05-22,4.2,7.19,-0.41585535465924894
2003-05-23,4.19,7.33,-0.4283765347885402
2003-05-27,4.33,7.4,-0.41486486486486485
2003-05-28,4.4,7.31,-0.3980848153214773
2003-05-29,4.31,7.51,-0.42609853528628494
2003-05-30,4.51,7.55,-0.40264900662251657
2003-06-02,4.55,7.49,-0.39252336448598135
2003-06-03,4.49,7.55,-0.4052980132450331
2003-06-04,4.55,7.53,-0.3957503320053122
2003-06-05,4.53,7.54,-0.3992042440318302
2003-06-06,4.54,7.43,-0.3889636608344549
2003-06-09,4.43,7.43,-0.4037685060565276
2003-06-10,4.43,7.43,-0.4037685060565276
2003-06-11,4.43,7.43,-0.4037685060565276
2003-06-12,4.43,7.44,-0.40456989247311836
2003-06-13,4.44,7.59,-0.41501976284584974
2003-06-16,4.59,7.65,-0.4
2003-06-17,4.65,7.64,-0.3913612565445026
2003-06-18,4.64,7.77,-0.40283140283140284
2003-06-19,4.77,7.81,-0.3892445582586428
2003-06-20,4.81,7.72,-0.37694300518134716
2003-06-23,4.72,7.79,-0.3940949935815148
2003-06-24,4.79,7.79,-0.38510911424903727
2003-06-25,4.79,7.93,-0.3959646910466582
2003-06-26,4.93,7.89,-0.3751584283903676
2003-06-27,4.89,7.91,-0.3817951959544881
2003-06-30,4.91,7.7191304512729655,-0.36391799167090255
2003-07-01,5.01,7.799130451272962,-0.357620694858069
2003-07-02,5.09,7.749130451272973,-0.34315210822604614
2003-07-03,5.04,7.799130451272962,-0.3537741121925485
2003-07-07,5.09,7.819130451272971,-0.3490324746824838
2003-07-08,5.11,7.8591304512729625,-0.3498008422582779
2003-07-09,5.15,7.789130451272964,-0.3388222174198733
2003-07-10,5.08,7.819130451272971,-0.35031138927053385
2003-07-11,5.11,7.799130451272962,-0.3447987526396672
2003-07-14,5.09,7.789130451272964,-0.3465252595470204
2003-07-15,5.08,7.779130451272966,-0.34697071455220085
2003-07-16,5.07,7.69913045127297,-0.3414840764047934
2003-07-17,4.99,7.809130451272973,-0.3610043997681488
2003-07-18,5.1,7.7391304512729615,-0.34101123735921357
2003-07-21,5.03,7.899130451272967,-0.36322104932582777
2003-07-22,5.19,7.879130451272972,-0.3412978713708832
2003-07-23,5.17,7.909130451272965,-0.3463251071844573
2003-07-24,5.2,7.929130451272974,-0.34419038355395304
2003-07-25,5.22,8.059130451272974,-0.352287441981352
2003-07-28,5.35,7.959130451272968,-0.3278160179992614
2003-07-29,5.25,7.909130451272965,-0.33621021522599637
2003-07-30,5.2,7.88913045127297,-0.34086525351333985
2003-07-31,5.18,7.899130451272967,-0.34423161739717467
2003-08-01,5.19,7.8391304512729665,-0.33793677343930206
2003-08-04,5.13,7.679130451272974,-0.33195561235066706
2003-08-05,4.97,7.7291304512729635,-0.3569781191645619
2003-08-06,5.02,7.689130451272972,-0.34713033784347946
2003-08-07,4.98,7.749130451272973,-0.3573472493056403
2003-08-08,5.04,7.799130451272962,-0.3537741121925485
2003-08-11,5.09,7.899130451272967,-0.3556252765543666
2003-08-12,5.19,7.8591304512729625,-0.33962159908423917
2003-08-13,5.15,7.909130451272965,-0.34885383017407257
2003-08-14,5.2,7.88913045127297,-0.34086525351333985
2003-08-15,5.18,7.959130451272968,-0.3491751351843315
2003-08-18,5.25,7.94913045127297,-0.33955040338289233
2003-08-19,5.24,7.999130451272973,-0.3449287979587691
2003-08-20,5.29,8.079130451272968,-0.3452265646773294
2003-08-21,5.37,8.019130451272968,-0.3303513351441292
2003-08-22,5.31,8.029130451272966,-0.3386581483231308
2003-08-25,5.32,7.9791304512729635,-0.3332606814128142
2003-08-26,5.27,8.019130451272968,-0.3428215151228232
2003-08-27,5.31,8.00913045127297,-0.3370066785270017
2003-08-28,5.3,8.109130451272963,-0.3464157431123812
2003-08-29,5.4,8.179130451272975,-0.33978311849035725
2003-09-02,5.47,8.229130451272963,-0.3352882139383456
2003-09-03,5.52,8.339130451272966,-0.33806048097528285
2003-09-04,5.63,8.469130451272965,-0.3352328161206002
2003-09-05,5.76,8.549130451272962,-0.3262472677391023
2003-09-08,5.84,8.619130451272975,-0.3224374508524256
2003-09-09,5.91,8.539130451272964,-0.3078920583630419
2003-09-10,5.83,8.499130451272974,-0.31404747421816537
2003-09-11,5.79,8.489130451272962,-0.31795134575511463
2003-09-12,5.78,8.649130451272967,-0.3317247285651348
2003-09-15,5.94,8.659130451272965,-0.31401888059940586
2003-09-16,5.95,8.549130451272962,-0.30402278525132953
2003-09-17,5.84,8.549130451272962,-0.3168895909021453
2003-09-18,5.84,8.539130451272964,-0.3160896143553579
2003-09-19,5.83,8.469130451272965,-0.31161764084957355
2003-09-22,5.76,8.489130451272962,-0.32148527660612436
2003-09-23,5.78,8.349130451272964,-0.30771233798140707
2003-09-24,5.64,8.25913045127297,-0.31711939491999264
2003-09-25,5.55,8.19913045127297,-0.3230989514091308
2003-09-26,5.49,8.189130451272973,-0.32959915186763233
2003-09-29,5.48,8.169130451272963,-0.3291819695269924
2003-09-30,5.46,9.980500037064257,-0.45293322181019224
2003-10-01,5.62,9.980500037064257,-0.4369019609108572
2003-10-02,5.62,10.150500037064257,-0.44633269499248973
2003-10-03,5.79,10.170500037064247,-0.4307064570178887
2003-10-06,5.81,10.220500037064255,-0.43153466279240205
2003-10-07,5.86,10.28050003706425,-0.4299888158287084
2003-10-08,5.92,10.320500037064244,-0.4263843826617537
2003-10-09,5.96,10.300500037064253,-0.42138731337758817
2003-10-10,5.94,10.390500037064255,-0.4283239518010439
2003-10-13,6.03,10.450500037064252,-0.42299411716054647
2003-10-14,6.09,10.500500037064246,-0.4200276197796523
2003-10-15,6.14,10.410500037064246,-0.41021084691994525
2003-10-16,6.05,10.380500037064254,-0.4171764386688426
2003-10-17,6.02,10.370500037064252,-0.4195072582339838
2003-10-20,6.01,10.330500037064246,-0.4182275806169068
2003-10-21,5.97,10.240500037064244,-0.41702065539843647
2003-10-22,5.88,10.220500037064255,-0.42468568282604535
2003-10-23,5.86,10.19050003706425,-0.4249546166835412
2003-10-24,5.83,10.330500037064246,-0.43565171297779814
2003-10-27,5.97,10.450500037064252,-0.42873546922860084
2003-10-28,6.09,10.500500037064246,-0.4200276197796523
2003-10-29,6.14,10.510500037064247,-0.41582227502517555
2003-10-30,6.15,10.430500037064249,-0.4103830134560865
2003-10-31,6.07,10.620500037064252,-0.4284638219654028
2003-11-03,6.26,10.540500037064252,-0.40610028196123993
2003-11-04,6.18,10.640500037064255,-0.4192002275764213
2003-11-05,6.28,10.880500037064254,-0.4228206443998641
2003-11-06,6.52,10.600500037064249,-0.3849346750433409
2003-11-07,6.24,10.53050003706425,-0.4074355464567644
2003-11-10,6.17,10.420500037064247,-0.40789789568118795
2003-11-11,6.06,10.660500037064246,-0.43154636471734964
2003-11-12,6.3,10.78050003706425,-0.41561152281062297
2003-11-13,6.42,10.640500037064255,-0.3966448966085153
2003-11-14,6.28,10.580500037064246,-0.4064552735692346
2003-11-17,6.22,10.560500037064255,-0.4110127382065597
2003-11-18,6.2,10.670500037064247,-0.4189588136953145
2003-11-19,6.31,10.650500037064257,-0.4075395541954938
2003-11-20,6.29,10.630500037064254,-0.40830629057247403
2003-11-21,6.27,10.710500037064254,-0.4145931582743726
2003-11-24,6.35,10.810500037064255,-0.41260811449713175
2003-11-25,6.45,10.880500037064254,-0.4071963624807522
2003-11-26,6.52,10.850500037064249,-0.3991060340326883
2003-11-28,6.49,10.950500037064252,-0.4073330004992246
2003-12-01,6.59,11.000500037064246,-0.40093632309475413
2003-12-02,6.64,11.040500037064252,-0.39857796497362064
2003-12-03,6.68,11.140500037064255,-0.40038598108022505
2003-12-04,6.78,11.160500037064246,-0.3925003380239699
2003-12-05,6.8,11.220500037064255,-0.3939664027861668
2003-12-08,6.86,11.260500037064247,-0.3907908194644891
2003-12-09,6.9,11.210500037064254,-0.3845055994659329
2003-12-10,6.85,11.28050003706425,-0.39275741523044116
2003-12-11,6.92,11.490500037064244,-0.39776337168282017
2003-12-12,7.13,11.490500037064244,-0.3794874046385127
2003-12-15,7.13,11.470500037064255,-0.37840547692244786
2003-12-16,7.11,11.430500037064249,-0.37797996789770394
2003-12-17,7.07,11.620500037064252,-0.39159244632762535
2003-12-18,7.26,11.630500037064254,-0.3757792032274002
2003-12-19,7.27,11.730500037064257,-0.38024807322540766
2003-12-22,7.37,11.750500037064246,-0.37279264909978016
2003-12-23,7.39,11.720500037064255,-0.36948082619083855
2003-12-24,7.36,11.760500037064247,-0.374176269988154
2003-12-26,7.4,11.850500037064249,-0.3755537760554095
2003-12-29,7.49,11.920500037064247,-0.3716706533525065
2003-12-30,7.56,11.760500037064247,-0.3571701903682669
2003-12-31,7.4,9.907307752334772,-0.2530765991138102
2004-01-02,7.43,9.907307752334772,-0.2500485312723798
2004-01-05,7.43,9.947307752334774,-0.2530642275286925
2004-01-06,7.47,9.937307752334764,-0.24828734440221722
2004-01-07,7.46,10.077307752334768,-0.2597229157488393
2004-01-08,7.6,9.86730775233477,-0.22977977471091726
2004-01-09,7.39,10.017307752334766,-0.2622768329866286
2004-01-12,7.54,9.917307752334763,-0.23971301604259376
2004-01-13,7.44,9.947307752334774,-0.2520589303921228
2004-01-14,7.47,9.787307752334767,-0.23676661764129903
2004-01-15,7.31,9.787307752334767,-0.25311432061016004
2004-01-16,7.31,9.747307752334766,-0.25004932790297507
2004-01-20,7.27,9.787307752334767,-0.2572012463523754
2004-01-21,7.31,9.827307752334768,-0.25615436249431667
2004-01-22,7.35,9.817307752334758,-0.2513222376825236
2004-01-23,7.34,9.85730775233476,-0.2553747753019603
2004-01-26,7.38,9.957307752334764,-0.25883580345605395
2004-01-27,7.48,9.987307752334754,-0.25104941336654163
2004-01-28,7.51,9.86730775233477,-0.23890080369460376
2004-01-29,7.39,9.887307752334772,-0.2525771236103238
2004-01-30,7.41,9.787307752334767,-0.24289700625462185
2004-02-02,7.31,9.667307752334763,-0.24384325116425998
2004-02-03,7.19,9.767307752334766,-0.26387084524071525
2004-02-04,7.29,9.977307752334765,-0.26934197270861115
2004-02-05,7.5,10.137307752334772,-0.2601585960263819
2004-02-06,7.66,10.247307752334766,-0.25248658622019715
2004-02-09,7.77,10.457307752334764,-0.25697892956576507
2004-02-10,7.98,10.61730775233477,-0.24839703377297506
2004-02-11,8.14,10.717307752334774,-0.24048089425941
2004-02-12,8.24,10.677307752334773,-0.2282698793431157
2004-02-13,8.2,10.927307752334773,-0.2495864319143063
2004-02-17,8.45,10.317307752334758,-0.18098788920124975
2004-02-18,7.84,10.497307752334766,-0.25314183550956093
2004-02-19,8.02,10.437307752334764,-0.23160261340325305
2004-02-20,7.96,10.457307752334764,-0.2388098171613242
2004-02-23,7.98,10.477307752334765,-0.23835395612754273
2004-02-24,8.0,10.527307752334757,-0.24007161297001578
2004-02-25,8.05,10.707307752334764,-0.24817702206750603
2004-02-26,8.23,10.59730775233477,-0.22338765728618293
2004-02-27,8.12,10.957307752334764,-0.2589420518676402
2004-03-01,8.48,10.957307752334764,-0.22608726598985074
2004-03-02,8.48,10.917307752334763,-0.22325172172722918
2004-03-03,8.44,10.977307752334765,-0.2311411695454293
2004-03-04,8.5,11.087307752334759,-0.2333576202744012
2004-03-05,8.61,11.037307752334767,-0.21991846261796133
2004-03-08,8.56,10.86730775233477,-0.2123164085271313
2004-03-09,8.39,10.557307752334768,-0.2052898147120381
2004-03-10,8.08,10.527307752334757,-0.23247232909971594
2004-03-11,8.05,10.767307752334766,-0.25236649818479906
2004-03-12,8.29,10.467307752334774,-0.2080102929857124
2004-03-15,7.99,10.547307752334758,-0.2424607124760032
2004-03-16,8.07,10.59730775233477,-0.2384858316281283
2004-03-17,8.12,10.59730775233477,-0.2337676521462705
2004-03-18,8.12,10.567307752334758,-0.23159236105279946
2004-03-19,8.09,10.397307752334761,-0.22191396150764564
2004-03-22,7.92,10.437307752334764,-0.24118362819872363
2004-03-23,7.96,10.307307752334768,-0.22773238257129425
2004-03-24,7.83,10.437307752334764,-0.2498065415146472
2004-03-25,7.96,10.517307752334766,-0.24315231735679332
2004-03-26,8.04,11.637307752334772,-0.3091185546427654
2004-03-29,9.16,11.84730775233477,-0.22682855957761183
2004-03-30,9.37,11.757307752334755,-0.20304884439728021
2004-03-31,9.28,11.85,-0.21687763713080177
2004-04-01,9.25,11.92,-0.22399328859060397
2004-04-02,9.32,12.02,-0.22462562396006647
2004-04-05,9.42,12.01,-0.21565362198168192
2004-04-06,9.41,12.0,-0.21583333333333332
2004-04-07,9.4,11.93,-0.21207041072925392
2004-04-08,9.33,12.0,-0.22250000000000003
2004-04-12,9.4,11.74,-0.1993185689948892
2004-04-13,9.14,11.76,-0.22278911564625847
2004-04-14,9.16,11.69,-0.21642429426860565
2004-04-15,9.09,11.82,-0.23096446700507622
2004-04-16,9.22,12.1,-0.23801652892561975
2004-04-19,9.5,11.76,-0.19217687074829926
2004-04-20,9.16,11.98,-0.23539232053422376
2004-04-21,9.38,12.31,-0.23801787164906574
2004-04-22,9.71,12.17,-0.20213640098603114
2004-04-23,9.57,12.17,-0.21364009860312239
2004-04-26,9.57,12.08,-0.20778145695364236
2004-04-27,9.48,11.76,-0.19387755102040816
2004-04-28,9.16,11.87,-0.22830665543386686
2004-04-29,9.27,11.9,-0.22100840336134464
2004-04-30,9.3,11.88,-0.21717171717171713
2004-05-03,9.28,11.88,-0.21885521885521897
2004-05-04,9.28,11.82,-0.21489001692047383
2004-05-05,9.22,11.62,-0.20654044750430278
2004-05-06,9.02,11.29,-0.2010628875110717
2004-05-07,8.69,11.09,-0.21641118124436431
2004-05-10,8.49,11.46,-0.25916230366492155
2004-05-11,8.86,11.23,-0.2110418521816564
2004-05-12,8.63,11.36,-0.24031690140845063
2004-05-13,8.76,11.27,-0.22271517302573207
2004-05-14,8.67,11.14,-0.2217235188509875
2004-05-17,8.54,11.26,-0.24156305506216702
2004-05-18,8.66,11.24,-0.2295373665480427
2004-05-19,8.64,11.11,-0.22232223222322223
2004-05-20,8.51,11.06,-0.23056057866184454
2004-05-21,8.46,11.09,-0.23715058611361584
2004-05-24,8.49,11.1,-0.23513513513513506
2004-05-25,8.5,11.13,-0.2362982929020665
2004-05-26,8.53,11.33,-0.24713150926743166
2004-05-27,8.73,11.4,-0.23421052631578942
2004-05-28,8.8,11.52,-0.23611111111111105
2004-06-01,8.92,11.62,-0.2323580034423407
2004-06-02,9.02,11.47,-0.21360069747166532
2004-06-03,8.87,11.61,-0.2360034453057709
2004-06-04,9.01,11.78,-0.2351443123938879
2004-06-07,9.18,11.73,-0.21739130434782616
2004-06-08,9.13,11.65,-0.2163090128755364
2004-06-09,9.05,11.62,-0.22117039586919096
2004-06-10,9.02,11.51,-0.21633362293657687
2004-06-14,8.91,11.46,-0.2225130890052357
2004-06-15,8.86,11.56,-0.2335640138408306
2004-06-16,8.96,11.57,-0.22558340535868615
2004-06-17,8.97,11.57,-0.2247191011235955
2004-06-18,8.97,11.57,-0.2247191011235955
2004-06-21,8.97,11.37,-0.21108179419525053
2004-06-22,8.77,11.59,-0.24331320103537535
2004-06-23,8.99,11.69,-0.2309666381522668
2004-06-24,9.09,11.94,-0.2386934673366834
2004-06-25,9.34,11.9,-0.21512605042016808
2004-06-28,9.3,11.96,-0.2224080267558528
2004-06-29,9.36,11.95,-0.21673640167364017
2004-06-30,9.35,12.852222311141977,-0.2724993566370071
2004-07-01,9.13,12.822222311141974,-0.28795494427932256
2004-07-02,9.1,12.74222231114198,-0.28583886093065325
2004-07-06,9.02,12.692222311141974,-0.28932855264584223
2004-07-07,8.97,12.642222311141984,-0.2904728473177963
2004-07-08,8.92,12.712222311141977,-0.2983130894287602
2004-07-09,8.99,12.512222311141983,-0.2815025359648131
2004-07-12,8.79,12.54222231114197,-0.29916726223299817
2004-07-13,8.82,12.522222311141984,-0.29565217891458706
2004-07-14,8.8,12.49222231114198,-0.29556168783906744
2004-07-15,8.77,12.37222231114198,-0.2911540239539625
2004-07-16,8.65,12.412222311141969,-0.3031062622657643
2004-07-19,8.69,12.432222311141972,-0.3010099254570221
2004-07-20,8.71,12.282222311141986,-0.29084494814113526
2004-07-21,8.56,12.382222311141982,-0.30868629355027843
2004-07-22,8.66,12.232222311141978,-0.29203379568143917
2004-07-23,8.51,12.112222311141979,-0.29740391305634395
2004-07-26,8.39,12.222222311141977,-0.3135454595395847
2004-07-27,8.5,13.182222311141972,-0.35519218236703765
2004-07-28,9.46,13.29222231114197,-0.2883056137219189
2004-07-29,9.57,13.252222311141981,-0.27785696803819115
2004-07-30,9.53,13.222222311141977,-0.27924370232609463
2004-08-02,9.5,13.232222311141978,-0.28205559303514127
2004-08-03,9.51,13.17222231114197,-0.27802615417781185
2004-08-04,9.45,13.052222311141971,-0.2759853628961676
2004-08-05,9.33,12.762222311141983,-0.26893610121064115
2004-08-06,9.04,12.752222311141981,-0.29110395196753336
2004-08-09,9.03,13.062222311141973,-0.30869343784652326
2004-08-10,9.34,13.072222311141974,-0.28550786716355436
2004-08-11,9.35,12.932222311141972,-0.2769997472171236
2004-08-12,9.21,12.832222311141976,-0.2822755266635981
2004-08-13,9.11,12.942222311141974,-0.2961023400009757
2004-08-16,9.22,12.962222311141977,-0.288702216434389
2004-08-17,9.24,12.99222231114198,-0.288805272976596
2004-08-18,9.27,13.052222311141971,-0.28977611788862145
2004-08-19,9.33,13.252222311141981,-0.2959671381187381
