date,O,dcf,Deviation
2012-07-24,41.73,41.69300594212355,0.0008872964911141867
2012-07-25,41.66,40.94300594212355,0.017512003366093376
2012-07-26,40.91,41.32300594212355,-0.009994576452206916
2012-07-27,41.29,41.25300594212355,0.0008967602973792843
2012-07-30,41.22,41.233005942123555,-0.0003154255147396201
2012-07-31,41.2,40.99300594212355,0.005049496935372266
2012-08-01,40.96,41.25300594212355,-0.007102656774505722
2012-08-02,41.22,41.44300594212355,-0.005381027197568278
2012-08-03,41.41,41.18300594212355,0.00551183801870736
2012-08-06,41.15,40.78300594212355,0.008998700546920535
2012-08-07,40.75,40.89300594212356,-0.003497075815995454
2012-08-08,40.86,40.54300594212355,0.007818711279794277
2012-08-09,40.51,40.61300594212356,-0.002536279690066534
2012-08-10,40.58,40.62300594212356,-0.001058659769905601
2012-08-13,40.59,40.70300594212355,-0.00277635372395435
2012-08-14,40.67,40.63300594212356,0.00091044354260017
2012-08-15,40.6,41.57300594212355,-0.023404753158290603
2012-08-16,41.54,41.75300594212355,-0.00510157142742762
2012-08-17,41.72,42.01300594212355,-0.006974172296245307
2012-08-20,41.98,41.88300594212356,0.0023158332525241576
2012-08-21,41.85,41.93300594212355,-0.001979489432217596
2012-08-22,41.9,41.87300594212356,0.0006446649164320029
2012-08-23,41.84,42.38300594212356,-0.012811878960757639
2012-08-24,42.35,42.34300594212356,0.00016517622499456763
2012-08-27,42.31,42.99300594212355,-0.01588644308897591
2012-08-28,42.96,42.68300594212355,0.0064895630418355665
2012-08-29,42.65,42.303005942123555,0.008202586320962268
2012-08-30,42.27,42.163005942123554,0.002537628792959268
2012-08-31,42.13,42.75300594212355,-0.01457221377525908
2012-09-04,42.72,42.51300594212355,0.004868958411415214
2012-09-05,42.48,42.24300594212355,0.005610255534398867
2012-09-06,42.21,42.81300594212355,-0.01408464387991637
2012-09-07,42.78,42.54300594212355,0.005570693763361723
2012-09-10,42.51,42.29300594212355,0.005130731501407082
2012-09-11,42.26,42.04300594212355,0.005161240330321837
2012-09-12,42.01,42.17300594212355,-0.003865172483727086
2012-09-13,42.14,42.233005942123555,-0.0022022098604823626
2012-09-14,42.2,42.19300594212355,0.00016576344160101897
2012-09-17,42.16,41.85300594212356,0.00733505398156975
2012-09-18,41.82,41.56300594212355,0.006183240409375346
2012-09-19,41.53,41.22300594212355,0.0074471536187212806
2012-09-20,41.19,41.19300594212355,-7.297214793633433e-05
2012-09-21,41.16,41.44300594212355,-0.006828798628139565
2012-09-24,41.41,40.87300594212356,0.013138110239232725
2012-09-25,40.84,40.653005942123556,0.004599759686717109
2012-09-26,40.62,40.75300594212355,-0.0032637087510168916
2012-09-27,40.72,40.92300594212355,-0.00496068012234141
2012-09-28,40.89,40.79300594212355,0.0023777129347630765
2012-10-01,40.76,41.12300594212356,-0.008827320226407087
2012-10-02,41.09,41.38300594212356,-0.0070803445871800985
2012-10-03,41.35,41.33300594212355,0.00041114981814405205
2012-10-04,41.3,41.273005942123554,0.0006540366338787518
2012-10-05,41.24,41.13300594212356,0.0026011728398112055
2012-10-08,41.1,40.95300594212355,0.003589335007158745
2012-10-09,40.92,41.163005942123554,-0.00590350331715872
2012-10-10,41.13,41.07300594212355,0.0013876281165483562
2012-10-11,41.04,41.03300594212355,0.00017044956166056835
2012-10-12,41.0,41.47300594212355,-0.011405152131573004
2012-10-15,41.44,41.36300594212356,0.0018614231756794997
2012-10-16,41.33,41.17300594212355,0.003813033668154553
2012-10-17,41.14,41.36300594212356,-0.005391434617580626
2012-10-18,41.33,40.97300594212355,0.00871290864967822
2012-10-19,40.94,40.97300594212355,-0.0008055533482257404
2012-10-22,40.94,40.663005942123554,0.00681194248823358
2012-10-23,40.63,40.78300594212355,-0.0037517083056772815
2012-10-24,40.75,40.21300594212355,0.013353740793446756
2012-10-25,40.18,39.64300594212356,0.01354574521065377
2012-10-26,39.61,39.303005942123555,0.007810956198325281
2012-10-31,39.27,39.59300594212356,-0.008158156584415988
2012-11-01,39.56,39.49300594212355,0.0016963524623734294
2012-11-02,39.46,39.31300594212355,0.003739069408552842
2012-11-05,39.28,39.34300594212356,-0.0016014521670317805
2012-11-06,39.31,38.86300594212356,0.011501788064004259
2012-11-07,38.83,38.63300594212356,0.005099112871816303
2012-11-08,38.6,38.43300594212355,0.004345068874600289
2012-11-09,38.4,38.053005942123555,0.009118702958820224
2012-11-12,38.02,37.87300594212356,0.0038812355718760294
2012-11-13,37.84,37.49300594212355,0.009254900991723325
2012-11-14,37.46,37.53300594212355,-0.0019451131155369117
2012-11-15,37.5,38.43300594212355,-0.024276163658095595
2012-11-16,38.4,38.45300594212355,-0.0013784603004336482
2012-11-19,38.42,39.33300594212355,-0.02321220868466012
2012-11-20,39.3,39.42300594212355,-0.003120156344854519
2012-11-21,39.39,39.36300594212356,0.0006857722684119327
2012-11-23,39.33,39.54300594212355,-0.005386690694058838
2012-11-26,39.51,39.483005942123555,0.0006836880129139633
2012-11-27,39.45,39.34300594212356,0.002719519144872562
2012-11-28,39.31,39.37300594212356,-0.0016002319512047336
2012-11-29,39.34,40.71300594212355,-0.03372401301135497
2012-11-30,40.68,40.28300594212355,0.009855124973712881
2012-12-03,40.25,40.36300594212356,-0.0027997404922119884
2012-12-04,40.33,40.20300594212355,0.003158819966329496
2012-12-05,40.17,40.69300594212355,-0.012852477471617663
2012-12-06,40.66,40.67300594212355,-0.0003197684022189229
2012-12-07,40.64,40.59300594212356,0.001157688542293256
2012-12-10,40.56,40.60300594212356,-0.0010591812385728483
2012-12-11,40.57,40.38300594212356,0.0046305135913962125
2012-12-12,40.35,40.31300594212355,0.0009176705386237938
2012-12-13,40.28,40.39300594212356,-0.0027976611170130727
2012-12-14,40.36,40.82300594212355,-0.011341789548275139
2012-12-17,40.79,40.99300594212355,-0.004952209223450743
2012-12-18,40.96,40.64300594212356,0.007799473747779562
2012-12-19,40.61,40.913005942123554,-0.007406103148524301
2012-12-20,40.88,40.74300594212355,0.003362394470134422
2012-12-21,40.71,40.79300594212355,-0.0020348081786695227
2012-12-24,40.76,40.62300594212356,0.003372326953638316
2012-12-26,40.59,40.58300594212355,0.00017233957204720873
2012-12-27,40.55,40.17300594212355,0.009384263114877944
2012-12-28,40.14,40.24300594212355,-0.00255959861128896
2012-12-31,40.21,41.14300594212356,-0.02267714574467483
2013-01-02,41.11,41.023005942123554,0.0021206163682685464
2013-01-03,40.99,41.36300594212356,-0.009017863514210633
2013-01-04,41.33,41.78300594212355,-0.010841870562185996
2013-01-07,41.75,41.96300594212355,-0.005076041082884619
2013-01-08,41.93,42.25300594212355,-0.007644567171528394
2013-01-09,42.22,42.83300594212355,-0.014311532161713103
2013-01-10,42.8,42.93300594212355,-0.0030979881143857746
2013-01-11,42.9,43.25300594212355,-0.008161419869775255
2013-01-14,43.22,43.35300594212356,-0.0030679750857673938
2013-01-15,43.32,43.46300594212355,-0.0032902911113414923
2013-01-16,43.43,43.95300594212355,-0.011899207594862515
2013-01-17,43.92,44.07300594212355,-0.0034716475278422365
2013-01-18,44.04,44.07300594212355,-0.0007488924664429408
2013-01-22,44.04,43.72300594212355,0.007250051798727064
2013-01-23,43.69,43.733005942123555,-0.0009833749406676917
2013-01-24,43.7,43.51300594212355,0.004297429097984473
2013-01-25,43.48,44.17300594212355,-0.01568844880132325
2013-01-28,44.14,43.60300594212356,0.012315528397037978
2013-01-29,43.57,43.59300594212356,-0.0005277438806148282
2013-01-30,43.56,43.71300594212355,-0.0035002384033285816
2013-01-31,43.68,43.43300594212355,0.005686782494529252
2013-02-01,43.4,43.45300594212355,-0.001219845232206862
2013-02-04,43.42,43.49300594212355,-0.001678567405083431
2013-02-05,43.46,43.49300594212355,-0.0007588793050421483
2013-02-06,43.46,43.523005942123554,-0.0014476468423926248
2013-02-07,43.49,43.233005942123555,0.005944394850094126
2013-02-08,43.2,43.663005942123554,-0.010604078490090152
2013-02-11,43.63,44.53300594212355,-0.02027722860875647
2013-02-12,44.5,44.58300594212355,-0.0018618291963378164
2013-02-13,44.55,44.32300594212355,0.005121359732976005
2013-02-14,44.29,44.49300594212355,-0.004562648394393132
2013-02-15,44.46,44.733005942123555,-0.006103009095270173
2013-02-19,44.7,44.64300594212356,0.0012766626411835347
2013-02-20,44.61,44.33300594212355,0.00624803240813554
2013-02-21,44.3,44.50300594212355,-0.004561623149401783
2013-02-22,44.47,44.39300594212356,0.0017343736077890526
2013-02-25,44.36,44.93300594212355,-0.012752450678719773
2013-02-26,44.9,45.413005942123554,-0.011296454209116957
2013-02-27,45.38,45.68300594212355,-0.006632793439806273
2013-02-28,45.65,45.81300594212355,-0.003558071311222877
2013-03-01,45.78,46.13300594212356,-0.0076519172101299215
2013-03-04,46.1,46.653005942123556,-0.01185359723250412
2013-03-05,46.62,46.08300594212355,0.011652756735332614
2013-03-06,46.05,46.04300594212355,0.00015190272080056744
2013-03-07,46.01,45.93300594212355,0.0016762251086606117
2013-03-08,45.9,45.09300594212356,0.017896213415273365
2013-03-11,45.06,44.70300594212355,0.007985907219273836
2013-03-12,44.67,44.47300594212355,0.004429519743567978
2013-03-13,44.44,44.79300594212355,-0.007880827256372736
2013-03-14,44.76,44.773005942123554,-0.0002904862394177421
2013-03-15,44.74,44.47300594212355,0.006003508245516764
2013-03-18,44.44,44.08300594212355,0.008098224026400258
2013-03-19,44.05,44.11300594212356,-0.0014282849417748267
2013-03-20,44.08,44.163005942123554,-0.0018795356057134116
2013-03-21,44.13,44.49300594212355,-0.008158719206244447
2013-03-22,44.46,44.24300594212355,0.004904595726617389
2013-03-25,44.21,44.97300594212355,-0.016965864881379522
2013-03-26,44.94,45.03300594212355,-0.0020652838996154665
2013-03-27,45.0,45.38300594212356,-0.008439413259932693
2013-03-28,45.35,45.60300594212356,-0.005548010200131515
2013-04-01,45.57,45.78300594212355,-0.004652511073493515
2013-04-02,45.75,45.63300594212356,0.002563803445795765
2013-04-03,45.6,45.913005942123554,-0.006817369843266641
2013-04-04,45.88,46.06300594212355,-0.00397294832112105
2013-04-05,46.03,46.43300594212355,-0.00867929900178932
2013-04-08,46.4,46.49300594212355,-0.002000428671773413
2013-04-09,46.46,46.83300594212355,-0.007964595366449667
2013-04-10,46.8,47.733005942123555,-0.019546347934903396
2013-04-11,47.7,47.76300594212355,-0.001319136869230797
2013-04-12,47.73,46.903005942123556,0.01763200548162991
2013-04-15,46.87,47.92300594212355,-0.021972869218497393
2013-04-16,47.89,47.663005942123554,0.004762478853139962
2013-04-17,47.63,48.13300594212356,-0.01045033303609555
2013-04-18,48.1,49.03300594212355,-0.019028120430243045
2013-04-19,49.0,49.163005942123554,-0.003315621960045534
2013-04-22,49.13,49.47300594212355,-0.00693319388202962
2013-04-23,49.44,49.31300594212355,0.002575264992474624
2013-04-24,49.28,49.54300594212355,-0.005308639173626117
2013-04-25,49.51,49.70300594212355,-0.0038831844968953977
2013-04-26,49.67,50.38300594212356,-0.014151715023565825
2013-04-29,50.35,51.00300594212355,-0.012803283454793979
2013-04-30,50.97,50.64300594212356,0.006456845358866259
2013-05-01,50.61,51.12300594212356,-0.010034737446861786
2013-05-02,51.09,51.81300594212355,-0.013954140065356668
2013-05-03,51.78,51.69300594212355,0.001682898030225921
2013-05-06,51.66,52.06300594212355,-0.00774073518865892
2013-05-07,52.03,52.51300594212355,-0.009197834583224651
2013-05-08,52.48,52.22300594212355,0.004921088957638098
2013-05-09,52.19,52.24300594212355,-0.0010146036042083528
2013-05-10,52.21,53.33300594212355,-0.021056490671878203
2013-05-13,53.3,53.34300594212356,-0.0008062151984877808
2013-05-14,53.31,54.273005942123554,-0.017743736972123836
2013-05-15,54.24,54.04300594212355,0.0036451351001351995
2013-05-16,54.01,55.123005942123555,-0.020191314372299596
2013-05-17,55.09,54.75300594212354,0.006154804692050764
2013-05-20,54.72,55.06300594212356,-0.006229335581208417
2013-05-21,55.03,52.44300594212355,0.04932962959315246
2013-05-22,52.41,50.663005942123554,0.03448263728907386
2013-05-23,50.63,49.70300594212355,0.018650663884512086
2013-05-24,49.67,48.82300594212355,0.017348257067180795
2013-05-28,48.79,47.46300594212355,0.027958491703930166
2013-05-29,47.43,46.68300594212355,0.01600141299389657
2013-05-30,46.65,45.483005942123555,0.02565780413373342
2013-05-31,45.45,44.653005942123556,0.017848609316682085
2013-06-03,44.62,43.45300594212355,0.026856463265873876
2013-06-04,43.42,43.76300594212355,-0.00783780580742488
2013-06-05,43.73,45.44300594212355,-0.0376957005068117
2013-06-06,45.41,44.86300594212356,0.012192541413343916
2013-06-07,44.83,44.403005942123556,0.009616332246357384
2013-06-10,44.37,43.72300594212355,0.014797565810842794
2013-06-11,43.69,43.12300594212356,0.013148296262960324
2013-06-12,43.09,44.13300594212356,-0.023633240470666395
2013-06-13,44.1,44.96300594212355,-0.019193688767926487
2013-06-14,44.93,44.303005942123555,0.014152404437196342
2013-06-17,44.27,44.71300594212355,-0.009907764704904287
2013-06-18,44.68,43.483005942123555,0.027527859032323132
2013-06-19,43.45,41.053005942123555,0.058387784350206307
2013-06-20,41.02,40.86300594212356,0.003841960576733028
2013-06-21,40.83,40.82300594212355,0.00017132638116756915
2013-06-24,40.79,41.31300594212355,-0.012659595451762762
2013-06-25,41.28,41.86300594212356,-0.013926518867985127
2013-06-26,41.83,42.31300594212355,-0.011415070410838224
2013-06-27,42.28,41.95300594212355,0.007794293889871851
2013-06-28,41.92,41.88300594212356,0.0008832713183852814
2013-07-01,41.85,43.26300594212355,-0.03266083600417968
2013-07-02,43.23,43.39300594212356,-0.003756502657155769
2013-07-03,43.36,42.69300594212355,0.015623028717646648
2013-07-05,42.66,42.68300594212355,-0.0005389953592946917
2013-07-08,42.65,43.35300594212356,-0.016215852323183233
2013-07-09,43.32,43.22300594212355,0.002244037770217311
2013-07-10,43.19,44.60300594212356,-0.03167961244488915
2013-07-11,44.57,44.87300594212356,-0.00675252160540285
2013-07-12,44.84,45.22300594212355,-0.008469272091592428
2013-07-15,45.19,45.24300594212355,-0.0011715831214079708
2013-07-16,45.21,45.56300594212355,-0.007747643835702145
2013-07-17,45.53,45.96300594212355,-0.009420748996895267
2013-07-18,45.93,45.36300594212356,0.012499040707307785
2013-07-19,45.33,46.00300594212355,-0.014629607964537383
2013-07-22,45.97,45.803005942123555,0.003645919180227164
2013-07-23,45.77,44.44300594212355,0.029858332706040436
2013-07-24,44.41,44.39300594212356,0.00038280935286505446
2013-07-25,44.36,44.33300594212355,0.000608893020060286
2013-07-26,44.3,44.523005942123554,-0.005008780009450597
2013-07-29,44.49,44.233005942123555,0.00581000663198683
2013-07-30,44.2,43.44300594212355,0.01742499261871866
2013-07-31,43.41,42.85300594212356,0.01299778266730467
2013-08-01,42.82,43.20300594212355,-0.008865261427333126
2013-08-02,43.17,42.653005942123556,0.012120929028494709
2013-08-05,42.62,42.63300594212356,-0.00030506744331415536
2013-08-06,42.6,42.913005942123554,-0.007293964504507144
2013-08-07,42.88,43.04300594212355,-0.0037870482917184978
2013-08-08,43.01,43.53300594212355,-0.01201400938908015
2013-08-09,43.5,43.03300594212355,0.010851997150850279
2013-08-12,43.0,42.10300594212356,0.021304750998289324
2013-08-13,42.07,41.87300594212356,0.0047045597382886495
2013-08-14,41.84,41.22300594212355,0.014967226279973378
2013-08-15,41.19,40.13300594212356,0.026337276091423334
2013-08-16,40.1,39.32300594212355,0.019759274227917567
2013-08-19,39.29,40.233005942123555,-0.023438615138031138
2013-08-20,40.2,40.12300594212356,0.0019189503893977111
2013-08-21,40.09,40.29300594212355,-0.0050382426770329
2013-08-22,40.26,40.71300594212355,-0.011126811485438703
2013-08-23,40.68,40.233005942123555,0.011110133270167744
2013-08-26,40.2,40.06300594212355,0.003419465281121248
2013-08-27,40.03,39.61300594212356,0.010526695663684027
2013-08-28,39.58,39.803005942123555,-0.005602741221299334
2013-08-29,39.77,39.53300594212355,0.005994840317060879
2013-08-30,39.5,38.903005942123556,0.015345705130462184
2013-09-03,38.87,39.33300594212355,-0.011771435491221838
2013-09-04,39.3,38.733005942123555,0.0146385245370233
2013-09-05,38.7,39.163005942123554,-0.011822533306248162
2013-09-06,39.13,39.99300594212355,-0.021578921658763517
2013-09-09,39.96,39.54300594212355,0.01054533027880522
2013-09-10,39.51,39.58300594212355,-0.001844375897835926
2013-09-11,39.55,39.25300594212355,0.007566148139440454
2013-09-12,39.22,39.233005942123555,-0.000331505114411601
2013-09-13,39.2,39.93300594212355,-0.01835589194527254
2013-09-16,39.9,39.74300594212355,0.003950231094876688
2013-09-17,39.71,40.81300594212355,-0.027025844253856568
2013-09-18,40.78,40.46300594212355,0.007834169768055954
2013-09-19,40.43,39.95300594212355,0.011938877854833496
2013-09-20,39.92,39.663005942123554,0.006479439764385253
2013-09-23,39.63,39.94300594212355,-0.007836314136624667
2013-09-24,39.91,40.54300594212355,-0.01561319708329445
2013-09-25,40.51,41.12300594212356,-0.014906642354557187
2013-09-26,41.09,40.29300594212355,0.01977996029934448
2013-09-27,40.26,39.78300594212355,0.011989894845310989
2013-09-30,39.75,40.68300594212355,-0.022933554699740344
2013-10-01,40.65,40.58300594212355,0.0016507909239644736
2013-10-02,40.55,39.84300594212356,0.01774449595754457
2013-10-03,39.81,39.733005942123555,0.0019377858797946512
2013-10-04,39.7,39.70300594212355,-7.571069374279205e-05
2013-10-07,39.67,39.29300594212355,0.009594431600161712
2013-10-08,39.26,39.38300594212356,-0.003123325383144415
2013-10-09,39.35,40.39300594212356,-0.025821448980994588
2013-10-10,40.36,40.68300594212355,-0.007939579061170265
2013-10-11,40.65,40.82300594212355,-0.004237952059895633
2013-10-14,40.79,40.88300594212356,-0.0022749291540652417
2013-10-15,40.85,41.64300594212356,-0.01904295629440622
2013-10-16,41.61,42.233005942123555,-0.014751636267078094
2013-10-17,42.2,41.89300594212356,0.007328050374340922
2013-10-18,41.86,41.28300594212355,0.01397655148187038
2013-10-21,41.25,40.983005942123555,0.006514750485933085
2013-10-22,40.95,41.49300594212355,-0.013086686052125485
2013-10-23,41.46,41.57300594212355,-0.0027182528557322394
2013-10-24,41.54,43.01300594212355,-0.034245594090902665
2013-10-25,42.98,43.10300594212356,-0.0028537671430324263
2013-10-28,43.07,43.00300594212355,0.001557892440510189
2013-10-29,42.97,42.653005942123556,0.0074319277357983715
2013-10-30,42.62,41.68300594212355,0.0224790423986565
2013-10-31,41.65,41.983005942123555,-0.007931922325491114
2013-11-01,41.95,41.88300594212356,0.0015995522854548305
2013-11-04,41.85,41.483005942123555,0.00884685305564581
2013-11-05,41.45,41.92300594212355,-0.011282729649122802
2013-11-06,41.89,41.403005942123556,0.011762287466692722
2013-11-07,41.37,40.09300594212356,0.03185079362021015
2013-11-08,40.06,40.09300594212356,-0.0008232344107899081
2013-11-11,40.06,39.93300594212355,0.0031801777722546554
2013-11-12,39.9,40.13300594212356,-0.005805843261767696
2013-11-13,40.1,40.60300594212356,-0.012388391707760626
2013-11-14,40.57,40.85300594212356,-0.006927420286391928
2013-11-15,40.82,40.18300594212355,0.01585232470646747
2013-11-18,40.15,39.773005942123554,0.009478641328368065
2013-11-19,39.74,38.93300594212355,0.020727761403167788
2013-11-20,38.9,38.94300594212355,-0.0011043303176817565
2013-11-21,38.91,38.81300594212355,0.0024990091728807062
2013-11-22,38.78,38.31300594212355,0.012188917219961848
2013-11-25,38.28,37.913005942123554,0.009679898724904268
2013-11-26,37.88,38.36300594212356,-0.01259040917836951
2013-11-27,38.33,38.14300594212356,0.004902446811878791
2013-11-29,38.11,37.89300594212356,0.0057264936491940865
2013-12-02,37.86,37.63300594212356,0.006031781203593933
