date,A,dcf,Deviation
2018-07-23,63.72,74.11198142414862,-0.14021999175375588
2018-07-24,64.79,75.2819814241486,-0.13936909238660156
2018-07-25,65.96,76.0719814241486,-0.13292648929134665
2018-07-26,66.75,75.0719814241486,-0.1108533605517924
2018-07-27,65.75,73.95198142414861,-0.11090955598750596
2018-07-30,64.63,75.36198142414862,-0.14240577571530944
2018-07-31,66.04,71.51680981595092,-0.07658073437623303
2018-08-01,64.98,71.82680981595094,-0.0953238746575994
2018-08-02,65.29,72.26680981595092,-0.09654238001815008
2018-08-03,65.73,73.04680981595092,-0.10016604194469803
2018-08-06,66.51,74.19680981595091,-0.10360027385299242
2018-08-07,67.66,73.91680981595093,-0.08464664305088476
2018-08-08,67.38,73.22680981595092,-0.07984520738574241
2018-08-09,66.69,72.79680981595092,-0.08388842631140725
2018-08-10,66.26,72.47680981595092,-0.08577653778826644
2018-08-13,65.94,73.28680981595092,-0.10024736831090553
2018-08-14,66.75,71.26680981595092,-0.0633788691764896
2018-08-15,64.73,72.03680981595092,-0.10143161301311521
2018-08-16,65.5,71.19680981595091,-0.08001495896624577
2018-08-17,64.66,71.00680981595092,-0.0893831145548124
2018-08-20,64.47,71.46680981595094,-0.09790292632300057
2018-08-21,64.93,72.18680981595092,-0.10052819669483992
2018-08-22,65.65,72.22680981595092,-0.09105773649300031
2018-08-23,65.69,72.51680981595092,-0.09414106650964793
2018-08-24,65.98,72.61680981595092,-0.09139495156523769
2018-08-27,66.08,73.22680981595092,-0.09759826809216177
2018-08-28,66.69,73.54680981595092,-0.09323055388955581
2018-08-29,67.01,73.79680981595092,-0.09196616808879954
2018-08-30,67.26,74.07680981595094,-0.09202353385476203
2018-08-31,67.54,73.80680981595091,-0.08490828734608902
2018-09-04,67.27,73.49680981595091,-0.08472217816724226
2018-09-05,66.96,73.89680981595092,-0.09387157352567588
2018-09-06,67.36,73.93680981595092,-0.08895176614087641
2018-09-07,67.4,74.46680981595094,-0.09489878555851883
2018-09-10,67.93,74.15680981595092,-0.08396814576308198
2018-09-11,67.62,74.44680981595091,-0.09170050177876399
2018-09-12,67.91,75.86680981595092,-0.10487866611570651
2018-09-13,69.33,75.38680981595093,-0.08034309756226587
2018-09-14,68.85,75.61680981595092,-0.08948816846969787
2018-09-17,69.08,75.46680981595094,-0.08463071158734736
2018-09-18,68.93,76.09680981595092,-0.0941801612089217
2018-09-19,69.56,77.66680981595093,-0.10437933314322867
2018-09-20,71.13,77.25680981595092,-0.07930446300522676
2018-09-21,70.72,76.48680981595092,-0.07539613470384643
2018-09-24,69.95,76.91680981595093,-0.09057590704322416
2018-09-25,70.38,76.86680981595092,-0.08439025675038248
2018-09-26,70.33,77.33680981595091,-0.09060122640985568
2018-09-27,70.8,77.07680981595094,-0.08143577596087748
2018-09-28,70.54,77.79680981595092,-0.09327901533647498
2018-10-01,71.26,78.21680981595094,-0.08894264330545754
2018-10-02,71.68,78.65680981595092,-0.0886993743107044
2018-10-03,72.12,77.19680981595091,-0.06576450280853319
2018-10-04,70.66,76.83680981595091,-0.08038868129411392
2018-10-05,70.3,76.03680981595092,-0.07544779732128448
2018-10-08,69.5,75.94680981595091,-0.08488585408095584
2018-10-09,69.41,73.20680981595092,-0.05186416161961538
2018-10-10,66.67,71.42680981595092,-0.0665969798764362
2018-10-11,64.89,72.77680981595093,-0.10836982049496657
2018-10-12,66.24,72.16680981595093,-0.08212653200364883
2018-10-15,65.63,73.99680981595091,-0.11306987202233887
2018-10-16,67.46,73.73680981595092,-0.0851245101546706
2018-10-17,67.2,72.28680981595092,-0.07036982028813299
2018-10-18,65.75,71.00680981595092,-0.07403247420320003
2018-10-19,64.47,70.81680981595092,-0.08962292755697321
2018-10-22,64.28,69.26680981595092,-0.07199421814287954
2018-10-23,62.73,67.66680981595093,-0.07295762618895019
2018-10-24,61.13,69.14680981595092,-0.11593896865653497
2018-10-25,62.61,69.26680981595092,-0.09610388920232871
2018-10-26,62.73,68.61680981595092,-0.08579253147648447
2018-10-29,62.08,70.17680981595092,-0.11537728541930026
2018-10-30,63.64,71.32680981595094,-0.10776887170175842
2018-10-31,64.79,72.13384615384615,-0.10180860366412847
2018-11-01,65.22,72.84384615384617,-0.10466012650875978
2018-11-02,65.93,72.82384615384615,-0.09466468084207391
2018-11-05,65.91,72.89384615384616,-0.09580844642367203
2018-11-06,65.98,75.17384615384616,-0.12230112764259249
2018-11-07,68.26,74.70384615384617,-0.08625855943983951
2018-11-08,67.79,74.18384615384615,-0.08618919731643826
2018-11-09,67.27,71.41384615384615,-0.05802580839742344
2018-11-12,64.5,71.25384615384615,-0.09478570657454388
2018-11-13,64.34,70.38384615384615,-0.08586979092667668
2018-11-14,63.47,71.63384615384615,-0.11396632447059829
2018-11-15,64.72,71.90384615384616,-0.09990906659534649
2018-11-16,64.99,69.52384615384615,-0.06521282127880867
2018-11-19,62.61,74.43384615384615,-0.15885039890868502
2018-11-20,67.52,74.63384615384615,-0.09531662269129293
2018-11-21,67.72,75.12384615384615,-0.09855520627476666
2018-11-23,68.21,76.16384615384615,-0.10443073131810976
2018-11-26,69.25,76.27384615384615,-0.09208721610391701
2018-11-27,69.36,78.39384615384616,-0.11523667477824007
2018-11-28,71.48,78.48384615384614,-0.08923933391486716
2018-11-29,71.57,79.26384615384616,-0.09706627330337836
2018-11-30,72.35,81.58384615384615,-0.11318228533174934
2018-12-03,74.67,79.82384615384615,-0.0645652446251842
2018-12-04,72.91,78.82384615384615,-0.07502610494676543
2018-12-06,71.91,77.16384615384615,-0.0680868880404335
2018-12-07,70.25,77.50384615384615,-0.0935933700560766
2018-12-10,70.59,77.96384615384615,-0.09458032815999518
2018-12-11,71.05,78.66384615384615,-0.09678965021562047
2018-12-12,71.75,78.05384615384615,-0.08076278703064943
2018-12-13,71.14,76.27384615384615,-0.06730808019686152
2018-12-14,69.36,74.76384615384616,-0.07227886781969906
2018-12-17,67.85,74.90384615384616,-0.0941720154043647
2018-12-18,67.99,73.74384615384615,-0.0780247634743968
2018-12-19,66.83,72.10384615384615,-0.0731423694457779
2018-12-20,65.19,70.20384615384616,-0.07141839697583963
2018-12-21,63.29,69.58384615384615,-0.09044981704418575
2018-12-24,62.67,72.45384615384617,-0.13503556640832381
2018-12-26,65.54,73.39384615384616,-0.10700960046954255
2018-12-27,66.48,72.87384615384615,-0.08773855767606809
2018-12-28,65.96,74.37384615384615,-0.11312909831826734
2018-12-31,67.46,72.60384615384615,-0.07084812205329238
2019-01-02,65.69,70.18384615384615,-0.06402963644932536
2019-01-03,63.27,72.37384615384615,-0.1257891716089533
2019-01-04,65.46,73.76384615384616,-0.11257338908992331
2019-01-07,66.85,74.74384615384615,-0.10561198760896195
2019-01-08,67.83,76.16384615384615,-0.10941997515477764
2019-01-09,69.25,76.81384615384616,-0.09846982715455954
2019-01-10,69.9,77.29384615384615,-0.09565892398638542
2019-01-11,70.38,76.66384615384615,-0.08196622618223415
2019-01-14,69.75,77.51384615384616,-0.10016076532232465
2019-01-15,70.6,76.94384615384615,-0.08244773911044023
2019-01-16,70.03,77.73384615384614,-0.09910542878065176
2019-01-17,70.82,78.84384615384617,-0.10176883225850542
2019-01-18,71.93,78.23384615384614,-0.0805769684574843
2019-01-22,71.32,78.56384615384616,-0.09220330353558603
2019-01-23,71.65,79.09384615384617,-0.09411410009531052
2019-01-24,72.18,80.56384615384616,-0.10406462146601347
2019-01-25,73.65,80.18384615384615,-0.08148581624919637
2019-01-28,73.27,80.47384615384615,-0.08951785577731897
2019-01-29,73.56,82.35384615384615,-0.10678124416215196
2019-01-30,75.44,82.96384615384615,-0.09068825160171712
2019-01-31,76.05,82.428198757764,-0.077378844301911
2019-02-01,76.04,82.41819875776397,-0.07738823286480923
2019-02-04,76.03,82.69819875776398,-0.08063293829767892
2019-02-05,76.31,82.68819875776397,-0.07713553872964363
2019-02-06,76.3,81.71819875776397,-0.06630345308791086
2019-02-07,75.33,82.18819875776397,-0.08344505490353149
2019-02-08,75.8,82.46819875776397,-0.08085781984096263
2019-02-11,76.08,83.45819875776397,-0.08840591898201722
2019-02-12,77.07,83.63819875776397,-0.07853108813099907
2019-02-13,77.25,83.40819875776397,-0.07383205547513083
2019-02-14,77.02,84.68819875776397,-0.09054624930325339
2019-02-15,78.3,83.90819875776397,-0.06683731555189709
2019-02-19,77.52,84.94819875776398,-0.08744386421831063
2019-02-20,78.56,84.27819875776397,-0.06784908602756767
2019-02-21,77.89,84.80819875776398,-0.0815746456014741
2019-02-22,78.42,85.72819875776398,-0.08524848140591668
2019-02-25,79.34,84.93819875776397,-0.06590908259933226
2019-02-26,78.55,85.80819875776398,-0.08458630833463632
2019-02-27,79.42,85.82819875776397,-0.07466309267249172
2019-02-28,79.44,87.62819875776397,-0.09344250907632046
2019-03-01,81.24,86.51819875776397,-0.06100680358062027
2019-03-04,80.13,86.12819875776397,-0.06964268200515766
2019-03-05,79.74,85.13819875776397,-0.06340513232048739
2019-03-06,78.75,85.11819875776398,-0.07481594830133909
2019-03-07,78.73,84.36819875776398,-0.06682848325294033
2019-03-08,77.98,85.68819875776397,-0.08995636353092962
2019-03-11,79.3,86.31819875776398,-0.08130613079009275
2019-03-12,79.93,86.51819875776397,-0.07614812666419213
2019-03-13,80.13,86.99819875776397,-0.07894644780965698
2019-03-14,80.61,87.48819875776398,-0.07861858919747833
2019-03-15,81.1,87.35819875776397,-0.07163836762611564
2019-03-18,80.97,87.58819875776398,-0.07556039342774279
2019-03-19,81.2,87.30819875776398,-0.06996134205804805
2019-03-20,80.92,88.38819875776397,-0.08449316608692592
2019-03-21,82.0,85.37819875776397,-0.0395674634381622
2019-03-22,78.99,85.90819875776397,-0.08053013400119435
2019-03-25,79.52,87.03819875776398,-0.08637815195013265
2019-03-26,80.65,85.38819875776397,-0.055490089107110285
2019-03-27,79.0,86.08819875776398,-0.0823364742211512
2019-03-28,79.7,86.76819875776397,-0.08146070632970825
2019-03-29,80.38,87.94819875776398,-0.08605291369990531
2019-04-01,81.56,87.52819875776397,-0.0681860113936662
2019-04-02,81.14,88.32819875776397,-0.08138056542370209
2019-04-03,81.94,87.21819875776397,-0.060517172252357754
2019-04-04,80.83,87.85819875776397,-0.07999479681050137
2019-04-05,81.47,88.07819875776397,-0.07502649748705803
2019-04-08,81.69,87.80819875776398,-0.06967685073055896
2019-04-09,81.42,88.06819875776398,-0.07548921008422327
2019-04-10,81.68,87.46819875776397,-0.06617489373245133
2019-04-11,81.08,87.36819875776398,-0.07197354240069165
2019-04-12,80.98,86.78819875776398,-0.06692383113025924
2019-04-15,80.4,83.93819875776397,-0.04215242654866591
2019-04-16,77.55,81.81819875776398,-0.052166862905411504
2019-04-17,75.43,82.55819875776398,-0.0863415004811211
2019-04-18,76.17,81.95819875776397,-0.0706237917071798
2019-04-22,75.57,81.94819875776398,-0.07783207995355357
2019-04-23,75.56,82.178198757764,-0.08053472645795512
2019-04-24,75.79,83.10819875776397,-0.08805627924982917
2019-04-25,76.72,83.80819875776398,-0.08457643599108289
2019-04-26,77.42,83.71819875776397,-0.07523093964297556
2019-04-29,77.33,84.88819875776397,-0.0890370966561791
2019-04-30,78.5,84.16254658385093,-0.06728107470238376
2019-05-01,77.47,84.89254658385093,-0.0874346086027642
2019-05-02,78.2,85.98254658385095,-0.0905130970534972
2019-05-03,79.29,86.04254658385094,-0.07847915771844782
2019-05-06,79.35,83.36254658385093,-0.04813368530932394
2019-05-07,76.67,83.30254658385093,-0.07961997388848996
2019-05-08,76.61,83.69254658385093,-0.08462577461130283
2019-05-09,77.0,83.79254658385094,-0.08106385186722609
2019-05-10,77.1,80.53254658385093,-0.042623097486144346
2019-05-13,73.84,82.70254658385093,-0.10716171327161395
2019-05-14,76.01,74.33254658385093,0.02256687673490143
2019-05-15,67.64,75.99254658385094,-0.1099127080132083
2019-05-16,69.3,75.80254658385093,-0.08578269302150654
2019-05-17,69.11,75.62254658385095,-0.08611911232888436
2019-05-20,68.93,75.01254658385092,-0.08108705624400703
2019-05-21,68.32,74.66254658385093,-0.0849495078061373
2019-05-22,67.97,74.39254658385093,-0.08633319974618436
2019-05-23,67.7,75.05254658385093,-0.09796531788080554
2019-05-24,68.36,73.77254658385093,-0.07336803234383338
2019-05-28,67.08,73.99254658385094,-0.09342220132966228
2019-05-29,67.3,73.58254658385093,-0.08538093441345718
2019-05-30,66.89,73.74254658385094,-0.0929252772150887
2019-05-31,67.05,73.68254658385094,-0.09001516493872919
2019-06-03,66.99,74.64254658385093,-0.1025225817457115
2019-06-04,67.95,75.04254658385094,-0.09451367133344646
2019-06-05,68.35,75.85254658385094,-0.09890962033235473
2019-06-06,69.16,76.21254658385094,-0.0925378681066844
2019-06-07,69.52,76.98254658385095,-0.09693816215500994
2019-06-10,70.29,76.78254658385093,-0.08455758336643204
2019-06-11,70.09,76.98254658385095,-0.08953388644195404
2019-06-12,70.29,76.99254658385094,-0.08705448619693767
2019-06-13,70.3,76.66254658385093,-0.08299419817592135
2019-06-14,69.97,76.98254658385095,-0.09109268132891313
2019-06-17,70.29,78.60254658385094,-0.10575416376597091
2019-06-18,71.91,79.34254658385093,-0.09367668298869203
2019-06-19,72.65,80.01254658385092,-0.09201740099766942
2019-06-20,73.32,80.03254658385093,-0.08387271017070697
2019-06-21,73.34,79.83254658385093,-0.08132706348070173
2019-06-24,73.14,79.20254658385093,-0.07654484414124962
2019-06-25,72.51,78.83254658385093,-0.08020223699263462
2019-06-26,72.14,79.88254658385094,-0.0969241331800027
2019-06-27,73.19,81.36254658385093,-0.10044605198570622
2019-06-28,74.67,82.47254658385093,-0.09460780474285435
2019-07-01,75.78,82.30254658385093,-0.07925084769042556
2019-07-02,75.61,83.49254658385094,-0.0944101827812206
2019-07-03,76.8,82.44254658385093,-0.0684421675173752
2019-07-05,75.75,80.53254658385093,-0.059386506285024954
2019-07-08,73.84,80.14254658385093,-0.07864170596646491
2019-07-09,73.45,80.06254658385093,-0.08259225900247236
2019-07-10,73.37,78.43254658385094,-0.06454650275110785
2019-07-11,71.74,78.34254658385093,-0.08427791630163761
2019-07-12,71.65,77.24254658385094,-0.07240241073331166
2019-07-15,70.55,76.64254658385093,-0.079493008197286
2019-07-16,69.95,76.28254658385093,-0.0830143573784613
2019-07-17,69.59,76.82254658385094,-0.09414614466023574
2019-07-18,70.13,75.39254658385093,-0.06980194757047997
2019-07-19,68.7,75.78254658385093,-0.09345880949004948
2019-07-22,69.09,76.58254658385093,-0.09783621618859684
2019-07-23,69.89,76.27254658385093,-0.08368078515425226
2019-07-24,69.58,76.54254658385094,-0.0909630903934402
2019-07-25,69.85,76.19254658385093,-0.08324366185701482
2019-07-26,69.5,77.06254658385093,-0.09813517615359624
2019-07-29,70.37,76.84254658385093,-0.08423128685341075
2019-07-30,70.15,76.10254658385094,-0.07821744279335419
2019-07-31,69.41,74.725625,-0.07113523640652053
2019-08-01,69.21,73.595625,-0.059590838449975814
2019-08-02,68.08,71.375625,-0.046172975718251186
2019-08-05,65.86,73.175625,-0.09997352260400916
2019-08-06,67.66,73.485625,-0.07927570868452172
2019-08-07,67.97,75.005625,-0.09380129823596561
2019-08-08,69.49,74.155625,-0.0629166701784255
2019-08-09,68.64,72.145625,-0.04859095752514442
2019-08-12,66.63,73.155625,-0.08920195815427734
2019-08-13,67.64,71.105625,-0.04873911170881351
2019-08-14,65.59,75.105625,-0.12669656899866022
2019-08-15,69.59,76.595625,-0.09146246929899715
2019-08-16,71.08,77.265625,-0.08005662285136506
2019-08-19,71.75,76.635625,-0.06375135584788416
2019-08-20,71.12,77.715625,-0.08486871205114799
2019-08-21,72.2,77.255625,-0.06544021875429773
2019-08-22,71.74,75.065625,-0.04430290162774242
2019-08-23,69.55,75.155625,-0.07458689885154979
2019-08-26,69.64,74.995625,-0.0714124990624454
2019-08-27,69.48,75.455625,-0.0791938970752677
2019-08-28,69.94,76.215625,-0.08234039936036741
2019-08-29,70.7,76.625625,-0.077332158791527
2019-08-30,71.11,75.925625,-0.0634255562598266
2019-09-03,70.41,76.375625,-0.07810901711115292
2019-09-04,70.86,79.035625,-0.10344227682137008
2019-09-05,73.52,79.795625,-0.07864622903824625
2019-09-06,74.28,79.695625,-0.06795385568530277
2019-09-09,74.18,80.285625,-0.07604879453824998
2019-09-10,74.77,82.505625,-0.09375875887250107
2019-09-11,76.99,83.085625,-0.07336557918412479
2019-09-12,77.57,83.415625,-0.07007829768104012
2019-09-13,77.9,82.665625,-0.057649415945261406
2019-09-16,77.15,81.915625,-0.05817724030061422
2019-09-17,76.4,83.085625,-0.0804666872277845
2019-09-18,77.57,83.585625,-0.071969611999671
2019-09-19,78.07,83.485625,-0.0648689519902379
2019-09-20,77.97,83.575625,-0.0670724867447896
2019-09-23,78.06,81.485625,-0.042039623553234096
2019-09-24,75.97,81.845625,-0.07178911517872821
2019-09-25,76.33,82.035625,-0.06955057635021367
2019-09-26,76.52,81.905625,-0.06575403093499388
2019-09-27,76.39,82.145625,-0.07006611733735058
2019-09-30,76.63,80.355625,-0.04636420910172756
2019-10-01,74.84,78.865625,-0.051044101913856554
2019-10-02,73.35,79.385625,-0.07602919294267707
2019-10-03,73.87,81.395625,-0.09245736487679768
2019-10-04,75.88,80.615625,-0.0587432647207039
2019-10-07,75.1,78.005625,-0.03724891634417393
2019-10-08,72.49,78.985625,-0.08223806547077406
2019-10-09,73.47,79.515625,-0.0760306543525251
2019-10-10,74.0,80.815625,-0.0843354858667491
2019-10-11,75.3,80.695625,-0.06686390990837499
2019-10-14,75.18,81.265625,-0.07488559892328395
2019-10-15,75.75,80.785625,-0.062333181181676744
2019-10-16,75.27,80.435625,-0.06422061120305844
2019-10-17,74.92,80.085625,-0.06450127597805466
2019-10-18,74.57,80.995625,-0.07933298866451133
2019-10-21,75.48,80.205625,-0.058918872585308035
2019-10-22,74.69,80.495625,-0.07212348497200938
2019-10-23,74.98,80.515625,-0.06875218319425569
2019-10-24,75.0,80.905625,-0.07299399763613468
2019-10-25,75.39,81.665625,-0.07684536792561136
2019-10-28,76.15,81.685625,-0.0677674315401271
2019-10-29,76.17,81.635625,-0.06695146879808911
2019-10-30,76.12,81.265625,-0.06331859257835026
2019-10-31,75.75,81.31591194968553,-0.0684480050242744
2019-11-01,76.97,81.08591194968554,-0.050759889735710106
2019-11-04,76.74,79.89591194968554,-0.03950029322743043
2019-11-05,75.55,80.13591194968555,-0.05722667700549633
2019-11-06,75.79,80.25591194968554,-0.05564589375652884
2019-11-07,75.91,80.98591194968553,-0.0626764807296245
2019-11-08,76.64,81.19591194968554,-0.05611011490958673
2019-11-11,76.85,81.39591194968554,-0.055849389002430194
2019-11-12,77.05,81.50591194968554,-0.054669800546937264
2019-11-13,77.16,81.10591194968553,-0.048651348031613306
2019-11-14,76.76,82.60591194968553,-0.07076868727320895
2019-11-15,78.26,82.28591194968554,-0.04892589574928963
2019-11-18,77.94,83.63591194968555,-0.06810366285133773
2019-11-19,79.29,82.86591194968554,-0.04315299096517222
