date,INCY,dcf,Deviation
2004-12-02,10.68,11.978913466546063,-0.10843332913069159
2004-12-03,10.9,11.688913466546062,-0.06749245503476009
2004-12-06,10.61,11.098913466546062,-0.04405057017695713
2004-12-07,10.02,11.158913466546062,-0.10206311483286212
2004-12-08,10.08,11.258913466546062,-0.10470934607047133
2004-12-09,10.18,11.348913466546062,-0.10299783058455292
2004-12-10,10.27,11.748913466546062,-0.12587661580427256
2004-12-13,10.67,11.558913466546063,-0.07690285675368758
2004-12-14,10.48,11.588913466546062,-0.09568744039268073
2004-12-15,10.51,11.298913466546063,-0.06982206465089635
2004-12-16,10.22,11.368913466546061,-0.10105745548392386
2004-12-17,10.29,11.028913466546063,-0.06699784786483332
2004-12-20,9.95,11.088913466546062,-0.10270739960069397
2004-12-21,10.01,10.868913466546061,-0.07902477733305646
2004-12-22,9.79,10.958913466546063,-0.10666326275085303
2004-12-23,9.88,10.998913466546062,-0.10172945445468884
2004-12-27,9.92,11.298913466546063,-0.12203947491312006
2004-12-28,10.22,11.058913466546063,-0.07585857951450925
2004-12-29,9.98,11.078913466546062,-0.09918964254611662
2004-12-30,10.0,11.068913466546062,-0.09656896042928464
2004-12-31,9.99,11.412919321306418,-0.12467619206332381
2005-01-03,9.64,11.042919321306417,-0.12704243148816619
2005-01-04,9.27,11.022919321306418,-0.15902496155607038
2005-01-05,9.25,11.072919321306419,-0.16462861043327326
2005-01-06,9.3,10.882919321306417,-0.14544988110013835
2005-01-07,9.11,11.432919321306418,-0.2031781433966231
2005-01-10,9.66,11.112919321306418,-0.13074146219353766
2005-01-11,9.34,10.802919321306419,-0.13541888796865564
2005-01-12,9.03,10.702919321306418,-0.1563049548524691
2005-01-13,8.93,10.752919321306418,-0.16952785256133995
2005-01-14,8.98,10.762919321306418,-0.16565387773342566
2005-01-18,8.99,11.032919321306418,-0.18516579898859564
2005-01-19,9.26,10.712919321306417,-0.13562309933733707
2005-01-20,8.94,10.742919321306418,-0.1678239654774928
2005-01-21,8.97,10.452919321306418,-0.14186652319067927
2005-01-24,8.68,10.572919321306419,-0.17903468888595708
2005-01-25,8.8,10.772919321306418,-0.18313692532760595
2005-01-26,9.0,10.632919321306417,-0.15357205974791388
2005-01-27,8.86,10.572919321306419,-0.16201006261861517
2005-01-28,8.8,10.73291932130642,-0.18009259768395824
2005-01-31,8.96,11.022919321306418,-0.18714818290640667
2005-02-01,9.25,10.992919321306418,-0.15854926888513599
2005-02-02,9.22,10.902919321306419,-0.15435492749337942
2005-02-03,9.13,11.162919321306418,-0.18211359079037948
2005-02-04,9.39,10.892919321306419,-0.13797213372972716
2005-02-07,9.12,10.742919321306418,-0.1510687433058987
2005-02-08,8.97,10.342919321306418,-0.132740020361389
2005-02-09,8.57,10.272919321306418,-0.1657678083555567
2005-02-10,8.5,10.392919321306419,-0.18213547731730817
2005-02-11,8.62,10.422919321306418,-0.1729764249082223
2005-02-14,8.65,10.522919321306418,-0.1779847648849877
2005-02-15,8.75,10.442919321306418,-0.16211169206798315
2005-02-16,8.67,10.152919321306419,-0.1460584167348239
2005-02-17,8.38,10.002919321306418,-0.16224456772829976
2005-02-18,8.23,9.762919321306418,-0.15701444115808705
2005-02-22,7.99,9.942919321306418,-0.19641307127189078
2005-02-23,8.17,9.832919321306418,-0.1691175597976411
2005-02-24,8.06,10.592919321306418,-0.23911437862192975
2005-02-25,8.82,10.502919321306418,-0.16023348078970923
2005-02-28,8.73,10.292919321306417,-0.15184412434586592
2005-03-01,8.52,9.852919321306418,-0.13528166402662511
2005-03-02,8.08,9.472919321306419,-0.14704224474639782
2005-03-03,7.7,9.202919321306418,-0.16330897499306418
2005-03-04,7.43,8.802919321306419,-0.15596182030016237
2005-03-07,7.03,8.772919321306418,-0.19867039208641335
2005-03-08,7.0,9.012919321306418,-0.22333710638548643
2005-03-09,7.24,8.992919321306418,-0.19492216694898234
2005-03-10,7.22,9.402919321306419,-0.23215336075042803
2005-03-11,7.63,9.442919321306418,-0.1919871662162631
2005-03-14,7.67,9.272919321306418,-0.17286026824620215
2005-03-15,7.5,9.092919321306418,-0.17518238807793107
2005-03-16,7.32,9.112919321306418,-0.19674478156681263
2005-03-17,7.34,9.072919321306419,-0.19099908859951087
2005-03-18,7.3,9.012919321306418,-0.19005155380200733
2005-03-21,7.24,8.882919321306417,-0.18495263346203528
2005-03-22,7.11,8.982919321306419,-0.20849784511189762
2005-03-23,7.21,9.022919321306418,-0.20092380932914378
2005-03-24,7.25,8.692919321306418,-0.16598788830005706
2005-03-28,6.92,8.362919321306418,-0.17253775456499454
2005-03-29,6.59,8.652919321306419,-0.23840732181875457
2005-03-30,6.88,8.602919321306418,-0.2002714726196897
2005-03-31,6.83,7.962339101012655,-0.1422118659664524
2005-04-01,6.7,7.812339101012655,-0.1423823373038775
2005-04-04,6.55,7.902339101012656,-0.17113149457726495
2005-04-05,6.64,8.062339101012656,-0.17641767273644016
2005-04-06,6.8,8.352339101012655,-0.18585680995931386
2005-04-07,7.09,8.162339101012655,-0.1313764458621447
2005-04-08,6.9,8.232339101012656,-0.16184210643713215
2005-04-11,6.97,8.472339101012656,-0.17732282467696425
2005-04-12,7.21,8.312339101012656,-0.13261478960577566
2005-04-13,7.05,8.362339101012655,-0.1569344516121972
2005-04-14,7.1,8.292339101012654,-0.14378802970889693
2005-04-15,7.03,8.152339101012656,-0.13767080675940502
2005-04-18,6.89,8.212339101012654,-0.16101857031812028
2005-04-19,6.95,8.102339101012655,-0.1422230156805745
2005-04-20,6.84,8.322339101012656,-0.17811568154346002
2005-04-21,7.06,8.322339101012656,-0.15168080580362986
2005-04-22,7.06,8.292339101012654,-0.1486117591189876
2005-04-25,7.03,8.332339101012655,-0.1562993398641659
2005-04-26,7.07,8.222339101012656,-0.140147357930146
2005-04-27,6.96,7.912339101012655,-0.12036125965465394
2005-04-28,6.65,7.812339101012655,-0.14878246911504256
2005-04-29,6.55,8.212339101012654,-0.20241968586120285
2005-05-02,6.95,8.082339101012655,-0.14010041979936005
2005-05-03,6.82,8.622339101012654,-0.2090313405559493
2005-05-04,7.36,9.202339101012655,-0.20020334838670717
2005-05-05,7.94,9.212339101012654,-0.13811249098209966
2005-05-06,7.95,9.372339101012654,-0.15175924448347955
2005-05-09,8.11,9.562339101012656,-0.15188115435676752
2005-05-10,8.3,9.692339101012655,-0.1436535687104863
2005-05-11,8.43,9.342339101012655,-0.09765638895656903
2005-05-12,8.08,9.102339101012655,-0.11231608597167264
2005-05-13,7.84,9.292339101012654,-0.156294242517945
2005-05-16,8.03,9.202339101012655,-0.12739577276430158
2005-05-17,7.94,9.242339101012655,-0.14091011883235938
2005-05-18,7.98,9.362339101012655,-0.14764890334544034
2005-05-19,8.1,9.212339101012654,-0.12074448072481203
2005-05-20,7.95,9.192339101012655,-0.13514939857645103
2005-05-23,7.93,9.152339101012656,-0.13355483090409215
2005-05-24,7.89,8.962339101012654,-0.11964946750246164
2005-05-25,7.7,8.832339101012655,-0.1282037621135752
2005-05-26,7.57,8.912339101012655,-0.15061580195710156
2005-05-27,7.65,8.892339101012656,-0.1397089210049557
2005-05-31,7.63,8.942339101012655,-0.14675568508289316
2005-06-01,7.68,8.882339101012656,-0.13536289116406064
2005-06-02,7.62,8.632339101012656,-0.11727286071209819
2005-06-03,7.37,8.362339101012655,-0.11866764657899187
2005-06-06,7.1,8.492339101012655,-0.16395236747513164
2005-06-07,7.23,8.412339101012655,-0.14054819792872209
2005-06-08,7.15,8.422339101012655,-0.15106718997572488
2005-06-09,7.16,8.462339101012654,-0.15389824083707637
2005-06-10,7.2,8.522339101012655,-0.1551615214249723
2005-06-13,7.26,8.472339101012656,-0.143093788687914
2005-06-14,7.21,8.192339101012655,-0.11990947748869774
2005-06-15,6.93,8.332339101012655,-0.1683007717295405
2005-06-16,7.07,8.402339101012656,-0.15856764229523668
2005-06-17,7.14,8.562339101012656,-0.16611571723951435
2005-06-20,7.3,8.512339101012655,-0.1424213822577194
2005-06-21,7.25,9.012339101012655,-0.19554735804544165
2005-06-22,7.75,8.832339101012655,-0.12254274758184525
2005-06-23,7.57,8.732339101012656,-0.13310741687503447
2005-06-24,7.47,8.362339101012655,-0.1067092700061153
2005-06-27,7.1,8.462339101012654,-0.16098847904235236
2005-06-28,7.2,8.562339101012656,-0.15910828629194718
2005-06-29,7.3,8.412339101012655,-0.13222708781184955
2005-06-30,7.15,7.806967875348659,-0.0841514767113497
2005-07-01,7.36,8.236967875348657,-0.10646731766105577
2005-07-05,7.79,8.396967875348658,-0.07228417261551745
2005-07-06,7.95,8.366967875348658,-0.0498350037385894
2005-07-07,7.92,8.976967875348658,-0.11774219202133507
2005-07-08,8.53,9.016967875348659,-0.05400572366238243
2005-07-11,8.57,9.106967875348658,-0.058962311353063845
2005-07-12,8.66,9.046967875348658,-0.04277321205075513
2005-07-13,8.6,9.176967875348659,-0.06287129727222007
2005-07-14,8.73,9.396967875348658,-0.07097692406699974
2005-07-15,8.95,9.286967875348658,-0.03628394971012083
2005-07-18,8.84,9.316967875348658,-0.051193465699355456
2005-07-19,8.87,9.346967875348659,-0.05102915530571117
2005-07-20,8.9,9.266967875348659,-0.03959956269243581
2005-07-21,8.82,9.206967875348658,-0.04202989307530347
2005-07-22,8.76,7.866967875348658,0.11351668632710199
2005-07-25,7.42,8.466967875348658,-0.12365322400677525
2005-07-26,8.02,8.296967875348658,-0.03338181845581989
2005-07-27,7.85,8.496967875348659,-0.0761410287575216
2005-07-28,8.05,8.416967875348659,-0.04359858333586153
2005-07-29,7.97,8.536967875348658,-0.06641326096421596
2005-08-01,8.09,8.406967875348657,-0.037702995901541025
2005-08-02,7.96,8.276967875348658,-0.03829516800381527
2005-08-03,7.83,8.306967875348658,-0.05741780665410823
2005-08-04,7.86,8.006967875348659,-0.018354997501755177
2005-08-05,7.56,7.696967875348658,-0.017795043134755772
2005-08-08,7.25,7.696967875348658,-0.05807064321785438
2005-08-09,7.25,7.746967875348658,-0.06414998530328764
2005-08-10,7.3,7.786967875348658,-0.06253626355519726
2005-08-11,7.34,7.6869678753486586,-0.04513715693561704
2005-08-12,7.24,7.796967875348658,-0.07143390664845495
2005-08-15,7.35,7.886967875348658,-0.0680829291858781
2005-08-16,7.44,7.746967875348658,-0.039624260780201315
2005-08-17,7.3,7.576967875348658,-0.036553919708404936
2005-08-18,7.13,7.536967875348658,-0.0539962332438404
2005-08-19,7.09,7.496967875348658,-0.054284329627026895
2005-08-22,7.05,7.476967875348659,-0.05710441484660633
2005-08-23,7.03,7.6869678753486586,-0.08546515166994373
2005-08-24,7.24,7.696967875348658,-0.05936985612376078
2005-08-25,7.25,7.626967875348658,-0.0494256540095136
2005-08-26,7.18,7.8169678753486584,-0.08148528758284657
2005-08-29,7.37,7.716967875348658,-0.04496168455709448
2005-08-30,7.27,7.806967875348659,-0.06878059240440748
2005-08-31,7.36,8.066967875348658,-0.08763737333193511
2005-09-01,7.62,7.976967875348659,-0.044749819847187955
2005-09-02,7.53,8.176967875348659,-0.07912075542073382
2005-09-06,7.73,8.266967875348659,-0.06495342469514698
2005-09-07,7.82,8.356967875348658,-0.06425391162895377
2005-09-08,7.91,8.376967875348658,-0.0557442600111705
2005-09-09,7.93,8.556967875348658,-0.07326986433533988
2005-09-12,8.11,8.356967875348658,-0.029552330346651612
2005-09-13,7.91,8.116967875348658,-0.025498175984806193
2005-09-14,7.67,8.116967875348658,-0.05506586723179052
2005-09-15,7.67,8.086967875348659,-0.05156047133805164
2005-09-16,7.64,8.006967875348659,-0.04583106627397071
2005-09-19,7.56,7.726967875348659,-0.02160845988260629
2005-09-20,7.28,7.626967875348658,-0.04549224292265641
2005-09-21,7.18,7.586967875348658,-0.053640384674748076
2005-09-22,7.14,7.696967875348658,-0.07236198518282488
2005-09-23,7.25,7.836967875348658,-0.07489731802971622
2005-09-26,7.39,7.6869678753486586,-0.03863264165588687
2005-09-27,7.24,4.716967875348658,0.5348843136789119
2005-09-28,4.27,5.096967875348659,-0.162247025206548
2005-09-29,4.65,5.1469678753486585,-0.09655546476768972
2005-09-30,4.7,5.291217718385348,-0.11173566272486746
2005-10-03,4.7,5.261217718385349,-0.10667068888333031
2005-10-04,4.67,5.201217718385348,-0.10213333629691979
2005-10-05,4.61,5.011217718385349,-0.08006391678281022
2005-10-06,4.42,5.051217718385349,-0.1249634748642593
2005-10-07,4.46,4.961217718385348,-0.10102715640314042
2005-10-10,4.37,4.951217718385348,-0.11738884279459438
2005-10-11,4.36,4.911217718385348,-0.11223646557590827
2005-10-12,4.32,4.921217718385348,-0.1221684860922202
2005-10-13,4.33,5.211217718385348,-0.16910015393837463
2005-10-14,4.62,5.3612177183853476,-0.13825547801266724
2005-10-17,4.77,5.301217718385349,-0.10020673486829512
2005-10-18,4.71,5.451217718385348,-0.13597287004065894
2005-10-19,4.86,5.421217718385348,-0.10352244597778315
2005-10-20,4.83,5.401217718385348,-0.1057572103492449
2005-10-21,4.81,5.531217718385349,-0.1303904049894974
2005-10-24,4.94,5.511217718385349,-0.10364637137810284
2005-10-25,4.92,5.551217718385349,-0.11370797371084695
2005-10-26,4.96,5.391217718385349,-0.07998521686757198
2005-10-27,4.8,5.471217718385349,-0.12268159538411438
2005-10-28,4.88,5.581217718385348,-0.12563883972406853
2005-10-31,4.99,5.641217718385349,-0.11543921027244852
2005-11-01,5.05,5.591217718385349,-0.09679782574119533
2005-11-02,5.0,5.671217718385348,-0.11835513142254228
2005-11-03,5.08,5.681217718385349,-0.10582550224042808
2005-11-04,5.09,5.741217718385348,-0.1134285007690835
2005-11-07,5.15,5.671217718385348,-0.09190578536521843
2005-11-08,5.08,5.561217718385349,-0.08653099784143425
2005-11-09,4.97,5.6912177183853485,-0.12672467546891963
2005-11-10,5.1,5.591217718385349,-0.08785522995645478
2005-11-11,5.0,5.581217718385348,-0.10413815545498828
2005-11-14,4.99,5.381217718385348,-0.07270059285070773
2005-11-15,4.79,5.3612177183853476,-0.10654626400014633
2005-11-16,4.77,5.381217718385348,-0.11358353264486509
2005-11-17,4.79,5.391217718385349,-0.11151798161203019
2005-11-18,4.8,6.451217718385348,-0.25595442449253225
2005-11-21,5.86,6.561217718385349,-0.10687310625593915
2005-11-22,5.97,6.591217718385349,-0.09424930944892662
2005-11-23,6.0,6.541217718385348,-0.08273959707290457
2005-11-25,5.95,6.291217718385348,-0.0542371498904225
2005-11-28,5.7,6.4412177183853485,-0.11507416001009718
2005-11-29,5.85,6.151217718385348,-0.048968794826598216
2005-11-30,5.56,6.521217718385349,-0.14739850130679988
2005-12-01,5.93,6.531217718385348,-0.09205292861282566
2005-12-02,5.94,6.621217718385348,-0.10288405356220032
2005-12-05,6.03,6.501217718385348,-0.07248145482849333
2005-12-06,5.91,6.381217718385348,-0.0738444822259694
2005-12-07,5.79,6.401217718385348,-0.0954846007861645
2005-12-08,5.81,6.591217718385349,-0.11852403482382978
2005-12-09,6.0,6.511217718385349,-0.07851338113635076
2005-12-12,5.92,6.421217718385348,-0.07805649027446182
2005-12-13,5.83,6.341217718385349,-0.08061822525083073
2005-12-14,5.75,6.541217718385348,-0.1209587805282003
2005-12-15,5.95,6.371217718385348,-0.06611259212973453
2005-12-16,5.78,6.241217718385348,-0.07389867477731071
2005-12-19,5.65,6.2312177183853485,-0.09327514213962584
2005-12-20,5.64,6.351217718385349,-0.11198131601228745
2005-12-21,5.76,6.2312177183853485,-0.07562209180960089
2005-12-22,5.64,6.221217718385349,-0.09342507282259171
2005-12-23,5.63,6.031217718385349,-0.06652350107711935
2005-12-27,5.44,5.971217718385349,-0.08896304630623864
2005-12-28,5.38,5.951217718385348,-0.09598333406970838
2005-12-29,5.36,5.931217718385349,-0.0963069888017617
2005-12-30,5.34,5.4779484163656225,-0.02518249641663206
2006-01-03,5.34,5.437948416365622,-0.018012016456582125
2006-01-04,5.3,5.487948416365622,-0.034247482320559186
2006-01-05,5.35,5.657948416365621,-0.05442757581085056
2006-01-06,5.52,5.657948416365621,-0.024381349247830864
2006-01-09,5.52,5.637948416365622,-0.020920449719484147
2006-01-10,5.5,5.717948416365622,-0.03811654119540864
2006-01-11,5.58,5.637948416365622,-0.01027828069469583
2006-01-12,5.5,5.597948416365622,-0.017497198809347525
2006-01-13,5.46,5.447948416365621,0.00221213247874652
2006-01-17,5.31,5.447948416365621,-0.025321167864076122
2006-01-18,5.31,5.357948416365622,-0.00894902538052933
2006-01-19,5.22,5.297948416365622,-0.014712943622636199
2006-01-20,5.16,5.287948416365622,-0.02419623004824245
2006-01-23,5.15,5.2279484163656225,-0.014909943663868552
2006-01-24,5.09,5.177948416365622,-0.016985185887068432
2006-01-25,5.04,5.207948416365622,-0.03224847923567287
2006-01-26,5.07,5.2679484163656225,-0.037575997470033595
2006-01-27,5.13,5.197948416365621,-0.013072160576216407
2006-01-30,5.06,5.2279484163656225,-0.03212510969692728
2006-01-31,5.09,5.247948416365622,-0.030097173949550138
2006-02-01,5.11,5.567948416365622,-0.08224724478761236
2006-02-02,5.43,5.507948416365622,-0.014151987359579454
2006-02-03,5.37,5.567948416365622,-0.03555140988443806
2006-02-06,5.43,5.377948416365622,0.009678706377320268
2006-02-07,5.24,5.3079484163656225,-0.012801257856259851
2006-02-08,5.17,5.3079484163656225,-0.02598902731237851
2006-02-09,5.17,5.417948416365622,-0.04576426302189618
2006-02-10,5.28,5.287948416365622,-0.0015031191191318127
2006-02-13,5.15,5.397948416365622,-0.04593382471271612
2006-02-14,5.26,5.507948416365622,-0.045016473943165436
2006-02-15,5.37,5.5179484163656225,-0.026812214468483253
2006-02-16,5.38,5.887948416365622,-0.0862691688931535
2006-02-17,5.75,5.577948416365623,0.030844957821692942
2006-02-21,5.44,5.607948416365622,-0.02994828124229887
2006-02-22,5.47,5.607948416365622,-0.024598731322679313
2006-02-23,5.47,5.667948416365622,-0.03492417393815128
2006-02-24,5.53,6.2279484163656225,-0.1120671479120754
2006-02-27,6.09,6.0179484163656225,0.011972781860082993
2006-02-28,5.88,6.047948416365622,-0.027769485584757447
2006-03-01,5.91,6.337948416365622,-0.06752159977518735
2006-03-02,6.2,6.147948416365622,0.0084664964813006
2006-03-03,6.01,6.187948416365622,-0.02875725594204892
2006-03-06,6.05,6.157948416365621,-0.0175299318972425
2006-03-07,6.02,6.167948416365622,-0.023986649429989737
2006-03-08,6.03,6.037948416365622,-0.0013164101144153006
2006-03-09,5.9,6.097948416365622,-0.032461477672452776
2006-03-10,5.96,6.097948416365622,-0.022622102869121807
2006-03-13,5.96,6.147948416365622,-0.030570916285717398
2006-03-14,6.01,6.177948416365622,-0.02718514384495674
2006-03-15,6.04,6.2279484163656225,-0.03017822303597395
2006-03-16,6.09,6.167948416365622,-0.01263765698150121
2006-03-17,6.03,6.117948416365623,-0.014375475303184837
2006-03-20,5.98,6.097948416365622,-0.019342311268011447
2006-03-21,5.96,6.147948416365622,-0.030570916285717398
2006-03-22,6.01,6.277948416365622,-0.04268088849967666
2006-03-23,6.14,6.147948416365622,-0.0012928567104538713
2006-03-24,6.01,6.107948416365622,-0.0160362219338952
2006-03-27,5.97,6.007948416365622,-0.006316368539758255
2006-03-28,5.87,6.157948416365621,-0.04676044632013443
2006-03-29,6.02,6.2279484163656225,-0.0333895534232721
2006-03-30,6.09,6.157948416365621,-0.01103426202548874
2006-03-31,6.02,4.163591423822449,0.4458671342139633
2006-04-03,3.58,4.18359142382245,-0.1442759014146182
2006-04-04,3.6,4.23359142382245,-0.14965814137312028
2006-04-05,3.65,4.38359142382245,-0.16734940666134557
2006-04-06,3.8,4.5335914238224495,-0.16181242534730444
2006-04-07,3.95,4.46359142382245,-0.11506237355896476
2006-04-10,3.88,4.2835914238224495,-0.09421800164645633
2006-04-11,3.7,4.38359142382245,-0.1559432341498571
