date,EFX,dcf,Deviation
2007-12-05,36.61,38.72503649635036,-0.05461677218947736
2007-12-06,38.09,38.685036496350364,-0.015381567402850904
2007-12-07,38.05,38.61503649635036,-0.014632551141153805
2007-12-10,37.98,37.33503649635036,0.01727502003949244
2007-12-11,36.7,37.815036496350366,-0.029486590511633604
2007-12-12,37.18,37.685036496350364,-0.013401512730371712
2007-12-13,37.05,38.315036496350366,-0.03301671124522787
2007-12-14,37.68,37.685036496350364,-0.00013364711351282477
2007-12-17,37.05,38.36503649635036,-0.034276951527870025
2007-12-18,37.73,37.69503649635036,0.0009275360073737193
2007-12-19,37.06,37.145036496350365,-0.0022893098074817653
2007-12-20,36.51,37.58503649635036,-0.02860277909946296
2007-12-21,36.95,37.79503649635036,-0.02235839873926193
2007-12-24,37.16,37.36503649635036,-0.005487389163139067
2007-12-26,36.73,36.815036496350366,-0.002309830559554138
2007-12-27,36.18,36.88503649635037,-0.019114431306584967
2007-12-28,36.25,36.995036496350366,-0.020138823120876337
2007-12-31,36.36,35.68363636363637,0.01895444818098424
2008-01-02,35.07,35.50363636363636,-0.012213857735443145
2008-01-03,34.89,34.92363636363636,-0.0009631403581840114
2008-01-04,34.31,34.263636363636365,0.0013531440700451647
2008-01-07,33.65,34.053636363636365,-0.011852959235430838
2008-01-08,33.44,33.99363636363636,-0.016286470729815816
2008-01-09,33.38,33.623636363636365,-0.007245984967284902
2008-01-10,33.01,33.04363636363637,-0.0010179377132167877
2008-01-11,32.43,34.693636363636365,-0.06524644288970993
2008-01-14,34.08,33.52363636363636,0.016596160104132673
2008-01-15,32.91,33.93363636363637,-0.03016583170359277
2008-01-16,33.32,33.42363636363636,-0.0031006908556818757
2008-01-17,32.81,33.29363636363637,-0.014526390519618793
2008-01-18,32.68,33.32363636363636,-0.01931470973374061
2008-01-22,32.71,35.13363636363636,-0.0689833622273397
2008-01-23,34.52,35.52363636363636,-0.028252635889036704
2008-01-24,34.91,35.10363636363636,-0.005516134044647014
2008-01-25,34.49,35.82363636363636,-0.03722783332487423
2008-01-28,35.21,36.583636363636366,-0.03754783559465236
2008-01-29,35.97,36.913636363636364,-0.025563354266715965
2008-01-30,36.3,37.70363636363636,-0.03722814293292187
2008-01-31,37.09,37.61363636363637,-0.01392145015105739
2008-02-01,37.0,37.18363636363637,-0.0049386338076378156
2008-02-04,36.57,35.02363636363636,0.04415200124591179
2008-02-05,34.41,34.593636363636364,-0.005308385672614602
2008-02-06,33.98,34.85363636363636,-0.02506585982941656
2008-02-07,34.24,34.49363636363636,-0.0073531349656061895
2008-02-08,33.88,35.373636363636365,-0.0422245637480404
2008-02-11,34.76,35.86363636363637,-0.030773130544993754
2008-02-12,35.25,36.303636363636365,-0.02902288776481199
2008-02-13,35.69,35.74363636363636,-0.0015005849738033428
2008-02-14,35.13,35.583636363636366,-0.012748454345715587
2008-02-15,34.97,35.42363636363636,-0.01280603603141195
2008-02-19,34.81,35.833636363636366,-0.028566354618565604
2008-02-20,35.22,35.85363636363636,-0.017672861887978897
2008-02-21,35.24,36.153636363636366,-0.02527093967663252
2008-02-22,35.54,36.343636363636364,-0.022112161688928933
2008-02-25,35.73,36.723636363636366,-0.027057134369739777
2008-02-26,36.11,36.903636363636366,-0.02150564122776777
2008-02-27,36.29,36.25363636363636,0.0010030341783897612
2008-02-28,35.64,34.833636363636366,0.023148993919148042
2008-02-29,34.22,35.03363636363636,-0.023224433661156785
2008-03-03,34.42,34.763636363636365,-0.009884937238493707
2008-03-04,34.15,35.053636363636365,-0.025778676832905467
2008-03-05,34.44,34.50363636363636,-0.001844337882700109
2008-03-06,33.89,34.54363636363637,-0.018922048528870028
2008-03-07,33.93,33.70363636363636,0.0067162971354588485
2008-03-10,33.09,34.96363636363636,-0.05358814352574082
2008-03-11,34.35,35.20363636363636,-0.024248528044623407
2008-03-12,34.59,35.123636363636365,-0.01519308417020393
2008-03-13,34.51,34.28363636363636,0.006602672889266081
2008-03-14,33.67,33.833636363636366,-0.004836499449176412
2008-03-17,33.22,34.653636363636366,-0.04137044518481603
2008-03-18,34.04,34.263636363636365,-0.006526930220217664
2008-03-19,33.65,35.31363636363636,-0.047110310207233885
2008-03-20,34.7,35.96363636363636,-0.03513650151668335
2008-03-24,35.35,35.82363636363636,-0.013221336852255905
2008-03-25,35.21,35.64363636363636,-0.012165884513364533
2008-03-26,35.03,35.20363636363636,-0.004932341700237486
2008-03-27,34.59,34.89363636363636,-0.008701769012323002
2008-03-28,34.28,35.093636363636364,-0.023184726575654735
2008-03-31,34.48,36.59891472868217,-0.05789556177799993
2008-04-01,35.94,36.77891472868217,-0.022809665126631296
2008-04-02,36.12,36.41891472868217,-0.008207678095546234
2008-04-03,35.76,36.39891472868217,-0.01755312578533319
2008-04-04,35.74,36.65891472868217,-0.025066610277014068
2008-04-07,36.0,36.18891472868217,-0.0052202374704661825
2008-04-08,35.53,35.72891472868217,-0.005567331954879795
2008-04-09,35.07,35.65891472868217,-0.01651521739130435
2008-04-10,35.0,34.72891472868217,0.007805751300772545
2008-04-11,34.07,34.76891472868217,-0.020101712524998927
2008-04-14,34.11,34.53891472868217,-0.0124183035874601
2008-04-15,33.88,36.36891472868217,-0.06843522132155622
2008-04-16,35.71,36.15891472868217,-0.012415049844570647
2008-04-17,35.5,36.78891472868217,-0.03503541048133396
2008-04-18,36.13,37.068914728682174,-0.025328897151544738
2008-04-21,36.41,37.71891472868217,-0.034701813084957456
2008-04-22,37.06,38.28891472868217,-0.03209583602435173
2008-04-23,37.63,38.99891472868217,-0.03510135444039386
2008-04-24,38.34,39.49891472868217,-0.029340419518934846
2008-04-25,38.84,39.40891472868217,-0.014436193754610138
2008-04-28,38.75,39.08891472868217,-0.008670354013013415
2008-04-29,38.43,38.92891472868217,-0.012816045146888722
2008-04-30,38.27,40.33891472868217,-0.05128830913269733
2008-05-01,39.68,39.77891472868217,-0.002486612049545034
2008-05-02,39.12,39.45891472868217,-0.008589053475305475
2008-05-05,38.8,39.66891472868217,-0.02190417193475458
2008-05-06,39.01,38.70891472868217,0.0077781894281510056
2008-05-07,38.05,38.65891472868217,-0.015750952476438762
2008-05-08,38.0,38.43891472868217,-0.011418499501877566
2008-05-09,37.78,39.11891472868217,-0.03422678614599883
2008-05-12,38.46,39.05891472868217,-0.015333624419481495
2008-05-13,38.4,39.12891472868217,-0.018628544485233656
2008-05-14,38.47,39.28891472868217,-0.02084340415960484
2008-05-15,38.63,38.888914728682174,-0.006657802885180808
2008-05-16,38.23,39.12891472868217,-0.022973157699752167
2008-05-19,38.47,38.58891472868217,-0.003081577430157245
2008-05-20,37.93,37.77891472868217,0.00399919564664275
2008-05-21,37.12,37.92891472868217,-0.02132712561033201
2008-05-22,37.27,37.80891472868217,-0.014253641834192643
2008-05-23,37.15,38.52891472868217,-0.035789088231329313
2008-05-27,37.87,38.27891472868217,-0.010682505801967612
2008-05-28,37.62,38.45891472868217,-0.021813270982826705
2008-05-29,37.8,38.818914728682174,-0.026247893219161322
2008-05-30,38.16,37.99891472868217,0.004239207158099001
2008-06-02,37.34,37.89891472868217,-0.014747512763450654
2008-06-03,37.24,38.09891472868217,-0.022544335837355156
2008-06-04,37.44,38.21891472868217,-0.020380346595703314
2008-06-05,37.56,36.80891472868217,0.02040498278349334
2008-06-06,36.15,36.76891472868217,-0.016832553618977952
2008-06-09,36.11,36.78891472868217,-0.018454328802280817
2008-06-10,36.13,35.91891472868217,0.005876716290352579
2008-06-11,35.26,36.41891472868217,-0.03182178099803323
2008-06-12,35.76,37.068914728682174,-0.03531030617601005
2008-06-13,36.41,36.71891472868217,-0.008412959123785702
2008-06-16,36.06,36.26891472868217,-0.005760159360846617
2008-06-17,35.61,35.71891472868217,-0.003049217186733677
2008-06-18,35.06,36.32891472868217,-0.034928506347048804
2008-06-19,35.67,35.27891472868217,0.011085524436495131
2008-06-20,34.62,35.21891472868217,-0.017005485072327353
2008-06-23,34.56,34.818914728682174,-0.007436036726006567
2008-06-24,34.16,35.25891472868217,-0.031167003781549685
2008-06-25,34.6,34.40891472868217,0.005553365249225672
2008-06-26,33.75,34.33891472868217,-0.017150068175866617
2008-06-27,33.68,34.27891472868217,-0.017471811270064475
2008-06-30,33.62,34.26813953488372,-0.01891376490468477
2008-07-01,33.71,33.64813953488372,0.0018384512775855288
2008-07-02,33.09,34.01813953488372,-0.027283665349539854
2008-07-03,33.46,33.188139534883724,0.008191494579879333
2008-07-07,32.63,34.13813953488372,-0.04417755494093756
2008-07-08,33.58,33.55813953488372,0.0006514206514205423
2008-07-09,33.0,35.00813953488372,-0.05736207526488846
2008-07-10,34.45,34.46813953488372,-0.0005262696254713095
2008-07-11,33.91,34.06813953488372,-0.004641860020615396
2008-07-14,33.51,33.81813953488372,-0.009111664305656797
2008-07-15,33.26,34.92813953488372,-0.0477591866356839
2008-07-16,34.37,35.53813953488372,-0.032870024997709635
2008-07-17,34.98,35.57813953488372,-0.01681199586890303
2008-07-18,35.02,35.85813953488372,-0.023373759647188352
2008-07-21,35.3,35.24813953488372,0.0014712965223300234
2008-07-22,34.69,35.478139534883724,-0.02221479325624698
2008-07-23,34.92,34.45813953488372,0.013403522980360405
2008-07-24,33.9,34.51813953488372,-0.01790767240682356
2008-07-25,33.96,34.49813953488372,-0.015599088592576527
2008-07-28,33.94,35.30813953488372,-0.03874855919644338
2008-07-29,34.75,35.798139534883724,-0.029279162227477173
2008-07-30,35.24,35.64813953488372,-0.011449111796825395
2008-07-31,35.09,35.91813953488372,-0.023056303739769968
2008-08-01,35.36,35.548139534883724,-0.005292528310774203
2008-08-04,34.99,36.28813953488372,-0.03577310800504996
2008-08-05,35.73,36.24813953488372,-0.014294238036274609
2008-08-06,35.69,36.26813953488372,-0.015940700082717307
2008-08-07,35.71,37.228139534883724,-0.040779355451302846
2008-08-08,36.67,37.59813953488372,-0.024685783561779417
2008-08-11,37.04,37.05813953488372,-0.0004894885472231936
2008-08-12,36.5,36.91813953488372,-0.011326126943331571
2008-08-13,36.36,37.10813953488372,-0.020161062889731407
2008-08-14,36.55,37.688139534883724,-0.030198878186339706
2008-08-15,37.13,37.03813953488372,0.0024801587301588324
2008-08-18,36.48,35.90813953488372,0.015925650076098474
2008-08-19,35.35,35.84813953488372,-0.013895826710866865
2008-08-20,35.29,35.55813953488372,-0.00754087638979728
2008-08-21,35.0,35.55813953488372,-0.015696533682145186
2008-08-22,35.0,34.89813953488372,0.0029187935653263164
2008-08-25,34.34,35.30813953488372,-0.02741972665898229
2008-08-26,34.75,35.84813953488372,-0.030633096978857854
2008-08-27,35.29,36.38813953488372,-0.030178501811860547
2008-08-28,35.83,35.88813953488372,-0.0016200208658687654
2008-08-29,35.33,36.298139534883724,-0.026671877602798655
2008-09-02,35.74,36.17813953488372,-0.01211061543010672
2008-09-03,35.62,35.13813953488372,0.013713317537426883
2008-09-04,34.58,35.438139534883724,-0.02421514069718622
2008-09-05,34.88,37.26813953488372,-0.06407992362077464
2008-09-08,36.71,37.01813953488372,-0.008324014625136655
2008-09-09,36.46,36.84813953488372,-0.010533490694049075
2008-09-10,36.29,37.50813953488372,-0.032476671730166995
2008-09-11,36.95,37.368139534883724,-0.011189733823739889
2008-09-12,36.81,36.23813953488372,0.01578062429407545
2008-09-15,35.68,36.05813953488372,-0.010486939696871977
2008-09-16,35.5,33.82813953488372,0.049422181890678596
2008-09-17,33.27,34.39813953488372,-0.032796527665097996
2008-09-18,33.84,36.10813953488372,-0.06281518693845989
2008-09-19,35.55,34.478139534883724,0.031088117850204933
2008-09-22,33.92,34.688139534883724,-0.02214415489511201
2008-09-23,34.13,35.09813953488372,-0.02758378500152392
2008-09-24,34.54,35.57813953488372,-0.02917914057495452
2008-09-25,35.02,35.77813953488372,-0.021190021190021113
2008-09-26,35.22,33.31813953488372,0.05708183264930056
2008-09-29,32.76,35.00813953488372,-0.06421762380841667
2008-09-30,34.45,33.7690625,0.02016453669686591
2008-10-01,33.23,32.3690625,0.02659754202025466
2008-10-02,31.83,31.8990625,-0.002165032279553669
2008-10-03,31.36,30.7490625,0.019868491925566723
2008-10-06,30.21,30.2290625,-0.0006306017594822633
2008-10-07,29.69,28.1490625,0.05474205402044929
2008-10-08,27.61,27.1590625,0.01660357385311073
2008-10-09,26.62,27.0290625,-0.015134172707617854
2008-10-10,26.49,29.5490625,-0.1035248580221455
2008-10-13,29.01,28.4190625,0.020793701410804832
2008-10-14,27.88,25.9690625,0.07358515541329225
2008-10-15,25.43,26.6290625,-0.04502834074613027
2008-10-16,26.09,25.8890625,0.007761482286197108
2008-10-17,25.35,26.7390625,-0.051948810845555915
2008-10-20,26.2,25.2290625,0.03848488226623559
2008-10-21,24.69,24.4090625,0.011509557157305839
2008-10-22,23.87,24.3790625,-0.020881135195416123
2008-10-23,23.84,23.9090625,-0.002888549059587797
2008-10-24,23.37,22.9890625,0.01657037993611099
2008-10-27,22.45,25.4290625,-0.11715188084499772
2008-10-28,24.89,24.9990625,-0.004362663599885019
2008-10-29,24.46,25.9490625,-0.057384057709213954
2008-10-30,25.41,26.6190625,-0.04542092720207547
2008-10-31,26.08,26.8290625,-0.027919816430410194
2008-11-03,26.29,27.9590625,-0.05969665470721708
2008-11-04,27.42,26.8390625,0.02164522326366658
2008-11-05,26.3,25.1690625,0.04493363628462532
2008-11-06,24.63,25.8590625,-0.047529275278251126
2008-11-07,25.32,25.2690625,0.0020158048997662714
2008-11-10,24.73,24.8290625,-0.003989780121581243
2008-11-11,24.29,24.0190625,0.011280103043155743
2008-11-12,23.48,25.4290625,-0.07664704508866582
2008-11-13,24.89,24.0690625,0.0341075810493241
2008-11-14,23.53,23.3390625,0.008181026979982686
2008-11-17,22.8,23.8490625,-0.04398757812807097
2008-11-18,23.31,22.4290625,0.039276608195282225
2008-11-19,21.89,20.5290625,0.06629321236661445
2008-11-20,19.99,21.7490625,-0.0808799229851862
2008-11-21,21.21,23.2390625,-0.08731257984266783
2008-11-24,22.7,23.6790625,-0.04134718171380314
2008-11-25,23.14,24.6890625,-0.06274286437567234
2008-11-26,24.15,25.9890625,-0.07076294114110504
2008-11-28,25.45,22.6890625,0.12168583430893198
2008-12-01,22.15,23.7690625,-0.0681163802737278
2008-12-02,23.23,23.9190625,-0.028808089781946822
2008-12-03,23.38,23.1290625,0.010849445367705712
2008-12-04,22.59,23.9190625,-0.05556499131184589
2008-12-05,23.38,24.8690625,-0.05987610107940333
2008-12-08,24.33,24.7590625,-0.017329513183304113
2008-12-09,24.22,24.9790625,-0.03038794990804805
2008-12-10,24.44,24.1790625,0.010791878303801017
2008-12-11,23.64,24.0190625,-0.01578173586083964
2008-12-12,23.48,23.7990625,-0.01340651548774252
2008-12-15,23.26,25.1290625,-0.07437852088592634
2008-12-16,24.59,25.7190625,-0.043899831107762965
2008-12-17,25.18,25.7490625,-0.022100319186378226
2008-12-18,25.21,26.0990625,-0.0340649209143048
2008-12-19,25.56,25.4190625,0.0055445593243259594
2008-12-22,24.88,25.5990625,-0.02808940757107803
2008-12-23,25.06,25.8090625,-0.029023235539841874
2008-12-24,25.27,25.7190625,-0.0174602981737767
2008-12-26,25.18,25.5290625,-0.013673142129680627
2008-12-29,24.99,26.5790625,-0.05978625092589329
2008-12-30,26.04,27.0590625,-0.037660672833731756
2008-12-31,26.52,28.103125,-0.0563327032136105
2009-01-02,27.65,28.173125,-0.018568227699270135
2009-01-05,27.72,28.783125,-0.0369357045143639
2009-01-06,28.33,28.053125,0.009869666926590082
2009-01-07,27.6,28.453125,-0.029983525535420052
2009-01-08,28.0,27.533125,0.016956847433773126
2009-01-09,27.08,27.263125,-0.006716948258866151
2009-01-12,26.81,26.833125,-0.0008618079332913808
2009-01-13,26.38,25.813125,0.021960727343163677
2009-01-14,25.36,25.813125,-0.017554054381249795
2009-01-15,25.36,25.773125,-0.016029294080558754
2009-01-16,25.32,25.273125,0.001854736998293749
2009-01-20,24.82,25.703125,-0.034358662613981794
2009-01-21,25.25,25.163125,0.003452472616179314
2009-01-22,24.71,24.563125,0.00597949161598943
2009-01-23,24.11,24.943125,-0.033400987245984615
2009-01-26,24.49,25.443125,-0.03746100370925354
2009-01-27,24.99,26.613125,-0.060989643268124394
2009-01-28,26.16,25.783125,0.014617118754999714
2009-01-29,25.33,25.173125,0.006231844476996873
2009-01-30,24.72,25.123125,-0.016045973580118056
2009-02-02,24.67,25.463125,-0.031147983603740714
2009-02-03,25.01,25.633125,-0.02430936532319017
2009-02-04,25.18,25.723125,-0.02111426974755204
2009-02-05,25.27,25.003125,0.010673665791776088
2009-02-06,24.55,25.043125,-0.019691032968129907
2009-02-09,24.59,24.023125,0.023597054921039584
2009-02-10,23.57,24.083125,-0.021306412685230813
2009-02-11,23.63,24.153125,-0.02165868805796356
2009-02-12,23.7,23.653125,0.0019817677368212383
2009-02-13,23.2,22.893125,0.01340467935242562
2009-02-17,22.44,22.703125,-0.011589814177563551
2009-02-18,22.25,22.523125,-0.012126425618114722
2009-02-19,22.07,21.783125,0.013169598025994933
2009-02-20,21.33,21.363125,-0.0015505690295779528
2009-02-23,20.91,22.353125,-0.06456032433943792
2009-02-24,21.9,22.553125,-0.028959401413329755
2009-02-25,22.1,22.243125,-0.006434572480260692
2009-02-26,21.79,21.953125,-0.00743060498220649
2009-02-27,21.5,21.063125,0.020741224296014993
2009-03-02,20.61,21.683125,-0.049491251837546546
2009-03-03,21.23,22.543125,-0.05824946630070138
2009-03-04,22.09,21.163125,0.04379669826644217
2009-03-05,20.71,20.663125,0.0022685339221439893
2009-03-06,20.21,20.243125,-0.0016363580227853891
2009-03-09,19.79,21.203125,-0.06664701547531326
2009-03-10,20.75,21.153125,-0.01905746786822271
2009-03-11,20.7,21.603125,-0.041805294372920576
2009-03-12,21.15,21.893125,-0.03394330411944402
2009-03-13,21.44,21.783125,-0.015751872148738855
2009-03-16,21.33,22.373125,-0.04662401877252298
2009-03-17,21.92,22.903125,-0.04292536498840216
2009-03-18,22.45,23.023125,-0.024893449520862254
2009-03-19,22.57,22.793125,-0.009789135978502284
2009-03-20,22.34,24.563125,-0.09050660288542278
2009-03-23,24.11,24.033125,0.0031987101136452534
2009-03-24,23.58,24.443125,-0.035311565112889576
2009-03-25,23.99,25.483125,-0.058592696146960055
2009-03-26,25.03,25.133125,-0.004103150722403193
2009-03-27,24.68,24.523125,0.006397023217881159
2009-03-30,24.07,24.903125,-0.03345463671727944
2009-03-31,24.45,25.486190476190476,-0.04065693839801199
