date,ABT,dcf,Deviation
2006-05-05,20.52,,
2006-05-08,20.38,,
2006-05-09,20.27,,
2006-05-10,20.05,,
2006-05-11,20.16,,
2006-05-12,19.87,,
2006-05-15,20.3,,
2006-05-16,20.47,,
2006-05-17,20.07,,
2006-05-18,20.13,,
2006-05-19,20.07,,
2006-05-22,20.03,,
2006-05-23,20.03,,
2006-05-24,20.22,,
2006-05-25,20.39,,
2006-05-26,20.47,,
2006-05-30,20.41,,
2006-05-31,20.49,,
2006-06-01,20.74,,
2006-06-02,20.69,,
2006-06-05,20.37,,
2006-06-06,20.26,,
2006-06-07,20.58,,
2006-06-08,20.71,,
2006-06-09,20.63,,
2006-06-12,20.5,,
2006-06-13,20.37,,
2006-06-14,20.49,,
2006-06-15,20.66,,
2006-06-16,20.53,,
2006-06-19,20.31,,
2006-06-20,20.26,,
2006-06-21,20.28,,
2006-06-22,20.17,,
2006-06-23,20.13,,
2006-06-26,20.17,,
2006-06-27,19.98,,
2006-06-28,20.24,,
2006-06-29,20.58,,
2006-06-30,20.92,,
2006-07-03,20.91,,
2006-07-05,20.92,,
2006-07-06,21.01,,
2006-07-07,21.02,,
2006-07-10,20.94,,
2006-07-11,21.38,,
2006-07-12,21.16,,
2006-07-13,21.11,,
2006-07-14,21.12,,
2006-07-17,21.34,,
2006-07-18,21.45,,
2006-07-19,22.21,,
2006-07-20,22.17,,
2006-07-21,22.47,,
2006-07-24,22.82,,
2006-07-25,23.07,,
2006-07-26,22.6,,
2006-07-27,22.66,,
2006-07-28,22.94,,
2006-07-31,22.92,,
2006-08-01,22.8,,
2006-08-02,22.62,,
2006-08-03,22.66,,
2006-08-04,22.67,,
2006-08-07,22.71,,
2006-08-08,22.87,,
2006-08-09,22.7,,
2006-08-10,22.9,,
2006-08-11,22.75,,
2006-08-14,23.01,,
2006-08-15,23.35,,
2006-08-16,23.64,,
2006-08-17,23.57,,
2006-08-18,23.51,,
2006-08-21,23.35,,
2006-08-22,23.48,,
2006-08-23,23.51,,
2006-08-24,23.42,,
2006-08-25,23.41,,
2006-08-28,23.49,,
2006-08-29,23.49,,
2006-08-30,23.12,,
2006-08-31,23.37,,
2006-09-01,23.21,,
2006-09-05,23.2,,
2006-09-06,23.0,,
2006-09-07,22.98,,
2006-09-08,23.46,,
2006-09-11,23.34,,
2006-09-12,23.41,,
2006-09-13,23.6,,
2006-09-14,23.58,,
2006-09-15,23.74,,
2006-09-18,23.45,,
2006-09-19,23.59,,
2006-09-20,23.29,,
2006-09-21,23.13,,
2006-09-22,22.98,,
2006-09-25,23.01,,
2006-09-26,23.06,,
2006-09-27,23.21,,
2006-09-28,23.19,,
2006-09-29,23.3,,
2006-10-02,23.15,,
2006-10-03,22.84,,
2006-10-04,22.62,,
2006-10-05,22.24,,
2006-10-06,22.16,,
2006-10-09,22.41,,
2006-10-10,22.33,,
2006-10-11,22.3,,
2006-10-12,22.29,,
2006-10-13,22.52,,
2006-10-16,22.63,,
2006-10-17,22.64,,
2006-10-18,22.96,,
2006-10-19,22.99,,
2006-10-20,23.4,,
2006-10-23,23.43,,
2006-10-24,23.09,,
2006-10-25,23.16,,
2006-10-26,22.98,,
2006-10-27,22.87,,
2006-10-30,22.59,,
2006-10-31,22.8,,
2006-11-01,22.75,,
2006-11-02,22.77,,
2006-11-03,22.86,,
2006-11-06,22.78,,
2006-11-07,22.96,,
2006-11-08,22.68,,
2006-11-09,21.99,,
2006-11-10,22.06,,
2006-11-13,21.9,,
2006-11-14,22.16,,
2006-11-15,22.55,,
2006-11-16,22.79,,
2006-11-17,22.87,,
2006-11-20,22.92,,
2006-11-21,22.79,,
2006-11-22,22.81,,
2006-11-24,22.53,,
2006-11-27,22.26,,
2006-11-28,22.26,,
2006-11-29,22.44,,
2006-11-30,22.39,,
2006-12-01,22.34,,
2006-12-04,23.08,,
2006-12-05,23.17,,
2006-12-06,23.04,,
2006-12-07,23.05,,
2006-12-08,23.01,,
2006-12-11,22.94,,
2006-12-12,23.03,,
2006-12-13,23.01,,
2006-12-14,23.08,,
2006-12-15,23.26,,
2006-12-18,23.09,,
2006-12-19,23.16,,
2006-12-20,23.01,,
2006-12-21,23.03,,
2006-12-22,22.9,,
2006-12-26,23.14,,
2006-12-27,23.51,,
2006-12-28,23.48,,
2006-12-29,23.37,,
2007-01-03,23.5,,
2007-01-04,23.94,,
2007-01-05,23.94,,
2007-01-08,24.03,,
2007-01-09,24.24,,
2007-01-10,24.18,,
2007-01-11,24.16,,
2007-01-12,24.21,,
2007-01-16,24.28,,
2007-01-17,24.73,,
2007-01-18,25.33,,
2007-01-19,25.68,,
2007-01-22,25.58,,
2007-01-23,25.61,,
2007-01-24,25.69,,
2007-01-25,25.23,,
2007-01-26,25.21,,
2007-01-29,25.27,,
2007-01-30,25.52,,
2007-01-31,25.43,,
2007-02-01,25.37,,
2007-02-02,25.27,,
2007-02-05,25.19,,
2007-02-06,25.17,,
2007-02-07,25.17,,
2007-02-08,25.02,,
2007-02-09,25.08,,
2007-02-12,25.3,,
2007-02-13,25.29,,
2007-02-14,25.29,,
2007-02-15,25.33,,
2007-02-16,25.18,,
2007-02-20,25.23,,
2007-02-21,25.29,,
2007-02-22,25.73,,
2007-02-23,25.71,,
2007-02-26,26.13,,
2007-02-27,25.83,,
2007-02-28,26.21,,
2007-03-01,25.8,,
2007-03-02,25.43,,
2007-03-05,25.31,,
2007-03-06,25.37,,
2007-03-07,25.28,,
2007-03-08,25.62,,
2007-03-09,26.1,,
2007-03-12,26.09,,
2007-03-13,25.96,,
2007-03-14,25.8,,
2007-03-15,25.73,,
2007-03-16,25.37,,
2007-03-19,25.52,,
2007-03-20,26.14,,
2007-03-21,26.24,,
2007-03-22,26.15,,
2007-03-23,25.84,,
2007-03-26,27.46,,
2007-03-27,27.16,,
2007-03-28,26.75,,
2007-03-29,26.78,,
2007-03-30,26.77,,
2007-04-02,26.78,,
2007-04-03,27.19,,
2007-04-04,27.01,,
2007-04-05,27.36,,
2007-04-09,27.45,,
2007-04-10,27.38,,
2007-04-11,27.35,,
2007-04-12,27.55,,
2007-04-13,28.06,,
2007-04-16,28.25,,
2007-04-17,28.31,,
2007-04-18,27.84,,
2007-04-19,27.46,,
2007-04-20,27.76,,
2007-04-23,27.45,,
2007-04-24,27.43,,
2007-04-25,27.62,,
2007-04-26,27.31,,
2007-04-27,27.23,,
2007-04-30,27.17,,
2007-05-01,27.35,,
2007-05-02,27.44,,
2007-05-03,27.55,,
2007-05-04,27.97,,
2007-05-07,28.28,,
2007-05-08,28.23,,
2007-05-09,28.15,,
2007-05-10,27.51,,
2007-05-11,27.75,,
2007-05-14,27.8,,
2007-05-15,28.15,,
2007-05-16,28.35,,
2007-05-17,28.26,,
2007-05-18,28.51,,
2007-05-21,28.13,,
2007-05-22,27.68,,
2007-05-23,27.45,,
2007-05-24,27.09,,
2007-05-25,27.05,,
2007-05-29,27.18,,
2007-05-30,26.79,,
2007-05-31,27.04,,
2007-06-01,27.01,,
2007-06-04,26.69,,
2007-06-05,26.62,,
2007-06-06,26.26,,
2007-06-07,25.9,,
2007-06-08,26.05,,
2007-06-11,25.94,,
2007-06-12,25.59,,
2007-06-13,26.0,,
2007-06-14,26.0,,
2007-06-15,26.25,,
2007-06-18,26.17,,
2007-06-19,26.24,,
2007-06-20,26.04,,
2007-06-21,25.81,,
2007-06-22,25.36,,
2007-06-25,25.93,,
2007-06-26,25.89,,
2007-06-27,25.89,,
2007-06-28,25.77,,
2007-06-29,25.69,,
2007-07-02,26.06,,
2007-07-03,26.06,,
2007-07-05,26.02,,
2007-07-06,25.91,,
2007-07-09,25.77,,
2007-07-10,25.39,,
2007-07-11,25.53,,
2007-07-12,25.79,,
2007-07-13,25.54,,
2007-07-16,25.7,,
2007-07-17,25.62,,
2007-07-18,25.77,,
2007-07-19,26.06,,
2007-07-20,25.37,,
2007-07-23,25.87,,
2007-07-24,25.19,,
2007-07-25,25.09,,
2007-07-26,24.51,,
2007-07-27,24.0,,
2007-07-30,24.38,,
2007-07-31,24.32,,
2007-08-01,24.45,,
2007-08-02,24.57,,
2007-08-03,24.51,,
2007-08-06,25.49,,
2007-08-07,26.05,,
2007-08-08,27.01,,
2007-08-09,26.36,,
2007-08-10,26.49,,
2007-08-13,25.86,,
2007-08-14,25.18,,
2007-08-15,25.12,,
2007-08-16,24.88,,
2007-08-17,25.3,,
2007-08-20,25.14,,
2007-08-21,25.12,,
2007-08-22,25.02,,
2007-08-23,25.03,,
2007-08-24,25.2,,
2007-08-27,24.95,,
2007-08-28,24.37,,
2007-08-29,24.7,,
2007-08-30,24.66,,
2007-08-31,24.91,,
2007-09-04,24.75,,
2007-09-05,24.82,,
2007-09-06,25.38,,
2007-09-07,24.88,,
2007-09-10,24.8,,
2007-09-11,24.93,,
2007-09-12,25.07,,
2007-09-13,25.03,,
2007-09-14,25.0,,
2007-09-17,24.94,,
2007-09-18,25.72,,
2007-09-19,25.89,,
2007-09-20,25.76,,
2007-09-21,26.12,,
2007-09-24,25.84,,
2007-09-25,26.08,,
2007-09-26,25.91,,
2007-09-27,25.93,,
2007-09-28,25.73,,
2007-10-01,26.49,,
2007-10-02,26.61,,
2007-10-03,26.64,,
2007-10-04,26.65,,
2007-10-05,26.39,,
2007-10-08,26.36,,
2007-10-09,26.32,,
2007-10-10,26.02,,
2007-10-11,25.6,,
2007-10-12,25.26,,
2007-10-15,24.91,,
2007-10-16,24.94,,
2007-10-17,24.57,,
2007-10-18,24.79,,
2007-10-19,24.66,,
2007-10-22,24.78,,
2007-10-23,24.86,,
2007-10-24,25.36,,
2007-10-25,25.85,,
2007-10-26,25.94,,
2007-10-29,26.13,,
2007-10-30,26.22,,
2007-10-31,26.21,,
2007-11-01,25.97,,
2007-11-02,25.93,,
2007-11-05,25.92,,
2007-11-06,26.07,,
2007-11-07,25.79,,
2007-11-08,25.87,,
2007-11-09,25.97,,
2007-11-12,26.23,,
2007-11-13,26.44,,
2007-11-14,26.06,,
2007-11-15,26.14,,
2007-11-16,26.49,,
2007-11-19,26.3,,
2007-11-20,26.67,,
2007-11-21,26.26,,
2007-11-23,26.62,,
2007-11-26,26.03,,
2007-11-27,26.83,,
2007-11-28,27.07,,
2007-11-29,27.35,,
2007-11-30,27.59,,
2007-12-03,27.35,,
2007-12-04,27.59,,
2007-12-05,27.91,,
2007-12-06,27.9,,
2007-12-07,27.93,,
2007-12-10,28.26,,
2007-12-11,27.87,,
2007-12-12,27.88,,
2007-12-13,28.01,,
2007-12-14,27.59,,
2007-12-17,27.24,,
2007-12-18,27.68,,
2007-12-19,27.46,,
2007-12-20,27.64,,
2007-12-21,27.95,,
2007-12-24,28.0,,
2007-12-26,27.77,,
2007-12-27,27.34,,
2007-12-28,27.46,,
2007-12-31,26.94,,
2008-01-02,26.78,,
2008-01-03,26.61,,
2008-01-04,26.77,,
2008-01-07,27.59,,
2008-01-08,28.31,,
2008-01-09,28.81,,
2008-01-10,28.84,,
2008-01-11,29.03,,
2008-01-14,28.75,,
2008-01-15,28.63,,
2008-01-16,29.03,,
2008-01-17,28.67,,
2008-01-18,28.51,,
2008-01-22,27.58,,
2008-01-23,27.81,,
2008-01-24,27.38,,
2008-01-25,26.62,,
2008-01-28,27.08,,
2008-01-29,26.99,,
2008-01-30,26.84,,
2008-01-31,26.96,,
2008-02-01,27.61,,
2008-02-04,27.85,,
2008-02-05,27.51,,
2008-02-06,27.7,,
2008-02-07,27.88,,
2008-02-08,27.25,,
2008-02-11,27.03,,
2008-02-12,26.84,,
2008-02-13,27.12,,
2008-02-14,26.57,,
2008-02-15,26.65,,
2008-02-19,26.66,,
2008-02-20,26.68,,
2008-02-21,26.32,,
2008-02-22,26.17,,
2008-02-25,26.61,,
2008-02-26,26.66,,
2008-02-27,26.17,,
2008-02-28,26.01,,
2008-02-29,25.69,,
2008-03-03,25.54,,
2008-03-04,25.54,,
2008-03-05,25.42,,
2008-03-06,24.99,,
2008-03-07,24.49,,
2008-03-10,24.28,,
2008-03-11,24.4,,
2008-03-12,24.63,,
2008-03-13,25.21,,
2008-03-14,24.65,,
2008-03-17,25.22,,
2008-03-18,25.82,,
2008-03-19,26.1,,
2008-03-20,26.71,,
2008-03-24,26.6,,
2008-03-25,26.16,,
2008-03-26,25.92,,
2008-03-27,25.69,,
2008-03-28,25.46,,
2008-03-31,26.46,,
2008-04-01,26.5,,
2008-04-02,26.05,,
2008-04-03,26.16,,
2008-04-04,26.31,,
2008-04-07,26.33,,
2008-04-08,25.91,,
2008-04-09,25.85,,
2008-04-10,25.87,,
2008-04-11,25.33,,
2008-04-14,25.18,,
2008-04-15,24.91,,
2008-04-16,24.64,,
2008-04-17,24.44,,
2008-04-18,24.34,,
2008-04-21,24.24,,
2008-04-22,24.24,,
2008-04-23,24.26,,
2008-04-24,24.2,,
2008-04-25,24.6,,
2008-04-28,24.76,,
2008-04-29,25.66,,
2008-04-30,25.31,,
2008-05-01,25.7,,
2008-05-02,25.51,,
2008-05-05,25.43,,
2008-05-06,25.23,,
2008-05-07,24.61,,
2008-05-08,24.6,,
2008-05-09,24.84,,
2008-05-12,25.32,,
2008-05-13,26.1,,
2008-05-14,26.31,,
2008-05-15,26.33,,
2008-05-16,26.25,,
2008-05-19,26.41,,
2008-05-20,26.24,,
2008-05-21,26.08,,
2008-05-22,26.32,,
2008-05-23,26.03,,
2008-05-27,26.19,,
2008-05-28,25.96,,
2008-05-29,26.85,,
2008-05-30,27.04,,
2008-06-02,26.72,,
2008-06-03,26.74,,
2008-06-04,26.87,,
2008-06-05,26.74,,
2008-06-06,26.27,,
2008-06-09,26.28,,
2008-06-10,26.02,,
2008-06-11,25.67,,
2008-06-12,25.88,,
2008-06-13,25.96,,
2008-06-16,26.07,,
2008-06-17,25.7,,
2008-06-18,25.48,,
2008-06-19,25.98,,
2008-06-20,25.6,,
2008-06-23,26.05,,
2008-06-24,25.79,,
2008-06-25,25.68,,
2008-06-26,25.3,,
2008-06-27,25.43,,
2008-06-30,25.42,,
2008-07-01,26.01,,
2008-07-02,26.02,,
2008-07-03,26.27,,
2008-07-07,26.0,,
2008-07-08,27.53,,
2008-07-09,27.31,,
2008-07-10,27.52,,
2008-07-11,27.08,,
2008-07-14,26.97,,
2008-07-15,27.76,,
2008-07-16,27.33,,
2008-07-17,27.59,,
2008-07-18,27.63,,
2008-07-21,27.24,,
2008-07-22,27.68,,
2008-07-23,27.34,,
2008-07-24,27.33,,
2008-07-25,27.55,,
2008-07-28,26.97,,
2008-07-29,26.84,,
2008-07-30,27.28,,
2008-07-31,27.03,,
2008-08-01,26.9,,
2008-08-04,27.47,,
2008-08-05,28.17,,
2008-08-06,28.2,,
2008-08-07,28.0,,
2008-08-08,28.32,,
2008-08-11,28.26,,
2008-08-12,28.25,,
2008-08-13,28.04,,
2008-08-14,28.16,,
2008-08-15,28.61,,
2008-08-18,28.29,,
2008-08-19,28.24,,
2008-08-20,27.99,,
2008-08-21,27.85,,
2008-08-22,28.06,,
2008-08-25,27.71,,
2008-08-26,27.62,,
2008-08-27,27.69,,
2008-08-28,28.19,,
2008-08-29,27.55,,
2008-09-02,28.31,,
2008-09-03,27.79,,
2008-09-04,27.14,,
2008-09-05,27.35,,
2008-09-08,28.03,,
2008-09-09,27.58,,
2008-09-10,27.78,,
2008-09-11,28.46,,
2008-09-12,28.35,,
2008-09-15,28.06,,
2008-09-16,28.7,,
2008-09-17,27.47,,
2008-09-18,27.87,,
2008-09-19,28.17,,
2008-09-22,27.42,,
2008-09-23,28.07,,
2008-09-24,28.24,,
2008-09-25,28.47,,
2008-09-26,28.5,,
2008-09-29,27.54,,
2008-09-30,27.63,,
2008-10-01,27.97,,
2008-10-02,28.26,,
2008-10-03,28.07,,
2008-10-06,27.06,,
2008-10-07,26.81,,
2008-10-08,26.53,,
2008-10-09,24.11,,
2008-10-10,23.73,,
2008-10-13,26.01,,
2008-10-14,26.28,,
2008-10-15,25.85,,
2008-10-16,26.57,,
2008-10-17,26.61,,
2008-10-20,27.61,,
2008-10-21,26.86,,
2008-10-22,25.84,,
2008-10-23,26.4,,
2008-10-24,26.05,,
2008-10-27,25.51,,
2008-10-28,26.39,,
2008-10-29,25.99,,
2008-10-30,26.18,,
2008-10-31,26.46,,
2008-11-03,26.87,,
2008-11-04,27.07,,
2008-11-05,26.48,,
2008-11-06,25.78,,
2008-11-07,26.53,,
2008-11-10,26.57,,
2008-11-11,26.47,,
2008-11-12,26.15,,
2008-11-13,27.42,,
2008-11-14,26.42,,
2008-11-17,26.54,,
2008-11-18,27.14,,
2008-11-19,26.16,,
2008-11-20,24.16,,
2008-11-21,24.72,,
2008-11-24,24.36,,
2008-11-25,24.58,,
2008-11-26,24.65,,
2008-11-28,25.14,,
2008-12-01,24.06,,
2008-12-02,24.94,,
2008-12-03,25.5,,
2008-12-04,24.96,,
2008-12-05,25.31,,
2008-12-08,25.39,,
2008-12-09,24.94,,
2008-12-10,24.72,,
2008-12-11,24.48,,
2008-12-12,24.35,,
2008-12-15,24.78,,
2008-12-16,25.51,,
2008-12-17,24.98,,
2008-12-18,24.94,,
2008-12-19,25.08,,
2008-12-22,25.29,,
2008-12-23,25.17,,
2008-12-24,25.26,,
2008-12-26,25.19,,
2008-12-29,25.03,,
2008-12-30,25.51,,
2008-12-31,25.61,,
2009-01-02,25.7,,
2009-01-05,25.26,,
2009-01-06,24.43,,
2009-01-07,24.3,,
2009-01-08,24.57,,
2009-01-09,24.55,,
2009-01-12,24.02,,
2009-01-13,24.02,,
2009-01-14,23.74,,
2009-01-15,23.62,,
2009-01-16,23.95,,
2009-01-20,23.61,,
2009-01-21,25.1,,
2009-01-22,25.43,,
2009-01-23,25.34,,
2009-01-26,25.93,,
2009-01-27,26.1,,
2009-01-28,26.37,,
2009-01-29,26.59,,
2009-01-30,26.6,,
2009-02-02,26.66,,
2009-02-03,27.34,,
2009-02-04,26.83,,
2009-02-05,27.12,,
2009-02-06,27.42,,
2009-02-09,27.47,,
2009-02-10,26.77,,
2009-02-11,26.72,,
2009-02-12,26.93,,
2009-02-13,26.36,,
2009-02-17,25.88,,
2009-02-18,26.01,,
2009-02-19,26.13,,
2009-02-20,25.92,,
2009-02-23,25.62,,
2009-02-24,26.26,,
2009-02-25,25.73,,
2009-02-26,24.27,,
2009-02-27,22.71,,
2009-03-02,22.57,,
2009-03-03,21.98,,
2009-03-04,22.64,,
2009-03-05,22.09,,
2009-03-06,22.5,,
2009-03-09,22.38,,
2009-03-10,22.54,,
2009-03-11,21.34,,
2009-03-12,22.38,,
2009-03-13,22.48,,
2009-03-16,22.96,,
2009-03-17,23.58,,
2009-03-18,23.33,,
2009-03-19,22.8,,
2009-03-20,22.81,,
2009-03-23,23.4,,
2009-03-24,22.29,,
2009-03-25,22.09,,
2009-03-26,22.29,,
2009-03-27,22.36,,
2009-03-30,22.98,,
2009-03-31,22.89,,
2009-04-01,22.41,,
2009-04-02,21.77,,
2009-04-03,21.17,,
2009-04-06,20.8,,
2009-04-07,20.59,,
2009-04-08,20.95,,
2009-04-09,21.13,,
2009-04-13,21.29,,
2009-04-14,21.45,,
2009-04-15,20.47,,
2009-04-16,20.48,,
2009-04-17,21.06,,
2009-04-20,21.15,,
2009-04-21,21.29,,
2009-04-22,20.39,,
2009-04-23,20.8,,
2009-04-24,20.67,,
2009-04-27,20.71,,
2009-04-28,20.64,,
2009-04-29,20.45,,
2009-04-30,20.08,,
2009-05-01,19.92,,
2009-05-04,20.72,,
2009-05-05,20.98,,
2009-05-06,20.6,,
2009-05-07,21.41,,
2009-05-08,21.56,,
2009-05-11,21.53,,
2009-05-12,21.79,,
2009-05-13,21.83,,
2009-05-14,21.41,,
2009-05-15,20.78,,
2009-05-18,20.73,,
2009-05-19,20.57,,
2009-05-20,20.67,,
2009-05-21,20.78,,
2009-05-22,21.08,,
2009-05-26,21.38,,
2009-05-27,21.3,,
2009-05-28,21.4,,
2009-05-29,21.62,,
2009-06-01,21.58,,
2009-06-02,21.66,,
2009-06-03,21.65,,
2009-06-04,21.47,,
2009-06-05,21.58,,
2009-06-08,21.46,,
2009-06-09,21.28,,
2009-06-10,21.18,,
2009-06-11,21.38,,
2009-06-12,21.79,,
2009-06-15,21.46,,
2009-06-16,21.46,,
2009-06-17,22.03,,
2009-06-18,22.87,,
2009-06-19,22.83,,
2009-06-22,22.41,,
2009-06-23,22.48,,
2009-06-24,22.55,,
2009-06-25,23.04,,
2009-06-26,22.76,,
2009-06-29,22.94,,
2009-06-30,22.57,,
2009-07-01,22.38,,
2009-07-02,22.21,,
2009-07-06,22.07,,
2009-07-07,21.75,,
2009-07-08,22.22,,
2009-07-09,22.04,,
2009-07-10,21.79,,
2009-07-13,22.14,,
2009-07-14,22.31,,
2009-07-15,21.73,,
2009-07-16,21.56,,
2009-07-17,21.34,,
2009-07-20,21.6,,
2009-07-21,21.59,,
2009-07-22,21.22,,
2009-07-23,21.03,,
2009-07-24,21.6,,
2009-07-27,21.61,,
2009-07-28,21.8,,
2009-07-29,21.92,,
2009-07-30,21.93,,
2009-07-31,21.59,,
2009-08-03,21.5,,
2009-08-04,21.26,,
2009-08-05,21.11,,
2009-08-06,20.93,,
2009-08-07,21.03,,
2009-08-10,21.36,,
2009-08-11,21.45,,
2009-08-12,21.12,,
2009-08-13,21.26,,
2009-08-14,21.28,,
2009-08-17,21.48,,
2009-08-18,21.27,,
2009-08-19,21.67,,
2009-08-20,21.73,,
2009-08-21,21.78,,
2009-08-24,22.11,,
2009-08-25,22.03,,
2009-08-26,22.1,,
2009-08-27,22.36,,
2009-08-28,22.03,,
2009-08-31,21.7,,
2009-09-01,21.65,,
2009-09-02,21.59,,
2009-09-03,21.62,,
2009-09-04,21.89,,
2009-09-08,22.03,,
2009-09-09,22.24,,
2009-09-10,22.49,,
2009-09-11,22.47,,
2009-09-14,22.71,,
2009-09-15,22.59,,
2009-09-16,22.42,,
2009-09-17,22.24,,
2009-09-18,22.06,,
2009-09-21,22.32,,
2009-09-22,22.42,,
2009-09-23,22.13,,
2009-09-24,22.52,,
2009-09-25,22.71,,
2009-09-28,23.31,,
2009-09-29,23.56,,
2009-09-30,23.74,,
2009-10-01,23.36,,
2009-10-02,23.91,,
2009-10-05,24.15,,
2009-10-06,24.08,,
2009-10-07,24.01,,
2009-10-08,24.04,,
2009-10-09,24.03,,
2009-10-12,23.99,,
2009-10-13,23.82,,
2009-10-14,24.57,,
2009-10-15,24.91,,
2009-10-16,24.68,,
2009-10-19,25.06,,
2009-10-20,24.88,,
2009-10-21,24.54,,
2009-10-22,25.03,,
2009-10-23,24.62,,
2009-10-26,24.42,,
2009-10-27,24.58,,
2009-10-28,24.48,,
2009-10-29,24.4,,
2009-10-30,24.26,,
2009-11-02,24.43,,
2009-11-03,24.2,,
2009-11-04,24.43,,
2009-11-05,24.77,,
2009-11-06,24.72,,
2009-11-09,25.12,,
2009-11-10,25.33,,
2009-11-11,25.55,,
2009-11-12,25.54,,
2009-11-13,25.41,,
2009-11-16,25.73,,
2009-11-17,25.58,,
2009-11-18,25.52,,
2009-11-19,25.41,,
2009-11-20,25.74,,
2009-11-23,25.49,,
2009-11-24,26.02,,
2009-11-25,26.11,,
2009-11-27,25.95,,
2009-11-30,26.14,,
2009-12-01,26.14,,
2009-12-02,26.12,,
2009-12-03,26.02,,
2009-12-04,25.8,,
2009-12-07,25.75,,
2009-12-08,25.54,,
2009-12-09,25.72,,
2009-12-10,25.94,,
2009-12-11,25.8,,
2009-12-14,25.8,,
2009-12-15,25.9,,
2009-12-16,25.85,,
2009-12-17,25.71,,
2009-12-18,25.59,,
2009-12-21,25.87,,
2009-12-22,25.97,,
2009-12-23,25.95,,
2009-12-24,25.98,,
2009-12-28,26.16,,
2009-12-29,26.03,,
2009-12-30,26.17,,
2009-12-31,25.9,,
2010-01-04,26.13,,
2010-01-05,25.92,,
2010-01-06,26.06,,
2010-01-07,26.28,,
2010-01-08,26.41,,
2010-01-11,26.55,,
2010-01-12,26.47,,
2010-01-13,26.53,,
2010-01-14,26.56,,
2010-01-15,26.62,,
2010-01-19,26.96,,
2010-01-20,26.98,,
2010-01-21,26.66,,
2010-01-22,26.15,,
2010-01-25,26.25,,
2010-01-26,26.14,,
2010-01-27,25.86,,
2010-01-28,25.89,,
2010-01-29,25.4,,
2010-02-01,25.59,,
2010-02-02,26.12,,
2010-02-03,26.22,,
2010-02-04,25.82,,
2010-02-05,25.89,,
2010-02-08,25.6,,
2010-02-09,25.6,,
2010-02-10,25.55,,
2010-02-11,25.69,,
2010-02-12,25.88,,
2010-02-16,26.19,,
2010-02-17,26.27,,
2010-02-18,26.37,,
2010-02-19,26.09,,
2010-02-22,26.1,,
2010-02-23,25.89,,
2010-02-24,26.07,,
2010-02-25,25.97,,
2010-02-26,26.04,,
2010-03-01,26.05,,
2010-03-02,26.19,,
2010-03-03,25.95,,
2010-03-04,25.95,,
2010-03-05,26.06,,
2010-03-08,26.11,,
2010-03-09,26.29,,
2010-03-10,26.4,,
2010-03-11,26.65,,
2010-03-12,26.16,,
2010-03-15,26.29,,
2010-03-16,26.24,,
2010-03-17,26.15,,
2010-03-18,25.8,,
2010-03-19,25.65,,
2010-03-22,25.85,,
2010-03-23,26.07,,
2010-03-24,25.85,,
2010-03-25,25.68,,
2010-03-26,25.38,,
2010-03-29,25.49,,
2010-03-30,25.19,,
2010-03-31,25.28,26.413520732097073,-0.042914412796157264
2010-04-01,25.41,26.403520732097075,-0.03762834290842565
2010-04-05,25.4,26.353520732097074,-0.03618191063692455
2010-04-06,25.35,26.193520732097074,-0.03220341170339258
2010-04-07,25.19,26.083520732097075,-0.03425613977784647
2010-04-08,25.08,26.303520732097073,-0.04651547390019406
2010-04-09,25.3,26.273520732097076,-0.03705330328674883
2010-04-12,25.27,26.083520732097075,-0.031189069161817407
2010-04-13,25.08,26.103520732097074,-0.03921006451970854
2010-04-14,25.1,26.123520732097074,-0.039180045545679776
2010-04-15,25.12,26.073520732097073,-0.036570463264029685
2010-04-16,25.07,26.393520732097073,-0.05014566815587973
2010-04-19,25.39,26.463520732097074,-0.04056605857417228
2010-04-20,25.46,25.843520732097073,-0.01484011161144727
2010-04-21,24.84,25.533520732097074,-0.02716118702836301
2010-04-22,24.53,25.573520732097073,-0.04080473482821467
2010-04-23,24.57,25.173520732097074,-0.023974426879731836
2010-04-26,24.17,24.883520732097075,-0.028674428340709324
2010-04-27,23.88,25.123520732097074,-0.04949627663086209
2010-04-28,24.12,25.353520732097074,-0.048652837810232
2010-04-29,24.35,25.553520732097073,-0.04709803962885484
2010-04-30,24.55,25.413520732097073,-0.03397879188799102
2010-05-03,24.41,25.083520732097075,-0.026851124261644488
2010-05-04,24.08,25.063520732097075,-0.03924112428616433
2010-05-05,24.06,24.513520732097074,-0.018500840293546816
2010-05-06,23.51,24.383520732097075,-0.035824224963018625
2010-05-07,23.38,24.843520732097073,-0.05890955424068578
2010-05-10,23.84,24.703520732097076,-0.03495537099596946
2010-05-11,23.7,24.583520732097075,-0.03593955242316127
2010-05-12,23.58,24.323520732097073,-0.03056797329162686
2010-05-13,23.32,24.273520732097076,-0.039282341553206424
2010-05-14,23.27,24.243520732097075,-0.040155913939025734
2010-05-17,23.24,24.053520732097073,-0.033821274696452686
2010-05-18,23.05,24.003520732097073,-0.03972420307584468
2010-05-19,23.0,23.303520732097073,-0.013024672777406487
2010-05-20,22.3,23.523520732097076,-0.0520126534642249
2010-05-21,22.52,23.823520732097073,-0.05471570498565559
2010-05-24,22.82,23.663520732097073,-0.03564645944476574
2010-05-25,22.66,23.633520732097075,-0.04119237007184129
2010-05-26,22.63,23.973520732097075,-0.05604186164856029
2010-05-27,22.97,23.823520732097073,-0.035826809214942745
2010-05-28,22.82,23.523520732097076,-0.029907118926170928
