date,WMB,dcf,Deviation
2004-08-12,9.42,1030000000.0,-0.999999990854369
2004-08-13,9.33,1030000000.0,-0.9999999909417475
2004-08-16,9.41,1030000000.0,-0.9999999908640776
2004-08-17,9.44,1030000000.0,-0.9999999908349515
2004-08-18,9.68,1030000000.0,-0.9999999906019418
2004-08-19,9.74,1030000000.0,-0.9999999905436893
2004-08-20,9.73,1030000000.0,-0.999999990553398
2004-08-23,9.6,1030000000.0,-0.9999999906796117
2004-08-24,9.51,1030000000.0,-0.9999999907669903
2004-08-25,9.57,1030000000.0,-0.9999999907087379
2004-08-26,9.65,1030000000.0,-0.9999999906310679
2004-08-27,9.6,1030000000.0,-0.9999999906796117
2004-08-30,9.55,1030000000.0,-0.9999999907281554
2004-08-31,9.69,1030000000.0,-0.999999990592233
2004-09-01,9.65,1030000000.0,-0.9999999906310679
2004-09-02,9.75,1030000000.0,-0.9999999905339806
2004-09-03,9.74,1030000000.0,-0.9999999905436893
2004-09-07,9.68,1030000000.0,-0.9999999906019418
2004-09-08,9.72,1030000000.0,-0.9999999905631068
2004-09-09,9.94,1030000000.0,-0.9999999903495146
2004-09-10,9.98,1030000000.0,-0.9999999903106797
2004-09-13,10.04,1030000000.0,-0.9999999902524271
2004-09-14,10.06,1030000000.0,-0.9999999902330097
2004-09-15,9.82,1030000000.0,-0.9999999904660194
2004-09-16,9.82,1030000000.0,-0.9999999904660194
2004-09-17,9.78,1030000000.0,-0.9999999905048543
2004-09-20,9.73,1030000000.0,-0.999999990553398
2004-09-21,9.73,1030000000.0,-0.999999990553398
2004-09-22,9.73,1030000000.0,-0.999999990553398
2004-09-23,9.91,1030000000.0,-0.9999999903786407
2004-09-24,9.96,1030000000.0,-0.9999999903300971
2004-09-27,9.83,1030000000.0,-0.9999999904563107
2004-09-28,9.87,1030000000.0,-0.9999999904174758
2004-09-29,9.75,1030000000.0,-0.9999999905339806
2004-09-30,9.86,976000000.0,-0.999999989897541
2004-10-01,10.17,976000000.0,-0.999999989579918
2004-10-04,10.11,976000000.0,-0.9999999896413935
2004-10-05,10.35,976000000.0,-0.9999999893954918
2004-10-06,10.56,976000000.0,-0.9999999891803278
2004-10-07,10.46,976000000.0,-0.9999999892827869
2004-10-08,10.48,976000000.0,-0.999999989262295
2004-10-11,10.38,976000000.0,-0.9999999893647541
2004-10-12,10.33,976000000.0,-0.9999999894159836
2004-10-13,10.07,976000000.0,-0.999999989682377
2004-10-14,10.29,976000000.0,-0.9999999894569672
2004-10-15,10.26,976000000.0,-0.999999989487705
2004-10-18,10.21,976000000.0,-0.9999999895389344
2004-10-19,10.27,976000000.0,-0.999999989477459
2004-10-20,10.51,976000000.0,-0.9999999892315574
2004-10-21,10.52,976000000.0,-0.9999999892213115
2004-10-22,10.45,976000000.0,-0.9999999892930328
2004-10-25,10.39,976000000.0,-0.9999999893545082
2004-10-26,10.46,976000000.0,-0.9999999892827869
2004-10-27,10.27,976000000.0,-0.999999989477459
2004-10-28,10.19,976000000.0,-0.9999999895594263
2004-10-29,10.2,976000000.0,-0.9999999895491803
2004-11-01,10.21,976000000.0,-0.9999999895389344
2004-11-02,10.12,976000000.0,-0.9999999896311476
2004-11-03,10.42,976000000.0,-0.9999999893237705
2004-11-04,10.69,976000000.0,-0.9999999890471312
2004-11-05,10.81,976000000.0,-0.9999999889241803
2004-11-08,10.9,976000000.0,-0.9999999888319672
2004-11-09,11.06,976000000.0,-0.9999999886680327
2004-11-10,11.75,976000000.0,-0.9999999879610656
2004-11-11,11.97,976000000.0,-0.9999999877356558
2004-11-12,11.95,976000000.0,-0.9999999877561475
2004-11-15,11.68,976000000.0,-0.9999999880327869
2004-11-16,11.63,976000000.0,-0.9999999880840164
2004-11-17,11.64,976000000.0,-0.9999999880737704
2004-11-18,12.2,976000000.0,-0.9999999875
2004-11-19,12.55,976000000.0,-0.9999999871413935
2004-11-22,12.8,976000000.0,-0.9999999868852459
2004-11-23,12.84,976000000.0,-0.9999999868442623
2004-11-24,13.4,976000000.0,-0.9999999862704918
2004-11-26,13.63,976000000.0,-0.9999999860348361
2004-11-29,13.94,976000000.0,-0.9999999857172132
2004-11-30,13.59,976000000.0,-0.9999999860758196
2004-12-01,13.32,976000000.0,-0.999999986352459
2004-12-02,12.76,976000000.0,-0.9999999869262295
2004-12-03,12.99,976000000.0,-0.9999999866905738
2004-12-06,12.83,976000000.0,-0.9999999868545082
2004-12-07,12.58,976000000.0,-0.9999999871106557
2004-12-08,12.39,976000000.0,-0.9999999873053279
2004-12-09,12.59,976000000.0,-0.9999999871004098
2004-12-10,12.64,976000000.0,-0.9999999870491804
2004-12-13,12.97,976000000.0,-0.9999999867110656
2004-12-14,12.95,976000000.0,-0.9999999867315573
2004-12-15,13.37,976000000.0,-0.9999999863012295
2004-12-16,13.17,976000000.0,-0.9999999865061475
2004-12-17,13.25,976000000.0,-0.9999999864241803
2004-12-20,13.34,976000000.0,-0.9999999863319672
2004-12-21,13.41,976000000.0,-0.9999999862602459
2004-12-22,13.17,976000000.0,-0.9999999865061475
2004-12-23,13.14,976000000.0,-0.9999999865368853
2004-12-27,13.12,976000000.0,-0.9999999865573771
2004-12-28,13.04,976000000.0,-0.9999999866393443
2004-12-29,13.12,976000000.0,-0.9999999865573771
2004-12-30,13.12,976000000.0,-0.9999999865573771
2004-12-31,13.28,930000000.0,-0.9999999857204301
2005-01-03,12.66,930000000.0,-0.9999999863870968
2005-01-04,12.55,930000000.0,-0.9999999865053764
2005-01-05,12.46,930000000.0,-0.9999999866021505
2005-01-06,12.64,930000000.0,-0.9999999864086021
2005-01-07,12.5,930000000.0,-0.9999999865591398
2005-01-10,12.8,930000000.0,-0.9999999862365592
2005-01-11,12.81,930000000.0,-0.9999999862258064
2005-01-12,13.04,930000000.0,-0.9999999859784946
2005-01-13,13.04,930000000.0,-0.9999999859784946
2005-01-14,12.92,930000000.0,-0.9999999861075268
2005-01-18,13.01,930000000.0,-0.9999999860107527
2005-01-19,12.88,930000000.0,-0.9999999861505376
2005-01-20,12.79,930000000.0,-0.9999999862473118
2005-01-21,12.95,930000000.0,-0.9999999860752689
2005-01-24,12.87,930000000.0,-0.9999999861612904
2005-01-25,12.82,930000000.0,-0.9999999862150538
2005-01-26,12.95,930000000.0,-0.9999999860752689
2005-01-27,13.56,930000000.0,-0.9999999854193549
2005-01-28,13.64,930000000.0,-0.9999999853333333
2005-01-31,13.7,930000000.0,-0.9999999852688172
2005-02-01,13.83,930000000.0,-0.9999999851290322
2005-02-02,14.31,930000000.0,-0.9999999846129032
2005-02-03,14.35,930000000.0,-0.9999999845698925
2005-02-04,14.38,930000000.0,-0.9999999845376344
2005-02-07,14.05,930000000.0,-0.9999999848924731
2005-02-08,14.02,930000000.0,-0.9999999849247312
2005-02-09,13.9,930000000.0,-0.9999999850537634
2005-02-10,14.58,930000000.0,-0.9999999843225806
2005-02-11,14.45,930000000.0,-0.9999999844623656
2005-02-14,14.37,930000000.0,-0.9999999845483871
2005-02-15,14.49,930000000.0,-0.9999999844193549
2005-02-16,15.29,930000000.0,-0.9999999835591398
2005-02-17,15.18,930000000.0,-0.9999999836774194
2005-02-18,15.36,930000000.0,-0.999999983483871
2005-02-22,15.13,930000000.0,-0.9999999837311828
2005-02-23,15.34,930000000.0,-0.9999999835053763
2005-02-24,15.49,930000000.0,-0.999999983344086
2005-02-25,15.73,930000000.0,-0.9999999830860216
2005-02-28,15.35,930000000.0,-0.9999999834946236
2005-03-01,14.9,930000000.0,-0.9999999839784947
2005-03-02,15.29,930000000.0,-0.9999999835591398
2005-03-03,15.53,930000000.0,-0.9999999833010753
2005-03-04,15.64,930000000.0,-0.9999999831827957
2005-03-07,15.68,930000000.0,-0.999999983139785
2005-03-08,15.39,930000000.0,-0.9999999834516129
2005-03-09,15.15,930000000.0,-0.9999999837096775
2005-03-10,14.5,930000000.0,-0.9999999844086022
2005-03-11,14.58,930000000.0,-0.9999999843225806
2005-03-14,15.16,930000000.0,-0.9999999836989247
2005-03-15,15.04,930000000.0,-0.999999983827957
2005-03-16,14.89,930000000.0,-0.9999999839892473
2005-03-17,15.37,930000000.0,-0.9999999834731182
2005-03-18,15.39,930000000.0,-0.9999999834516129
2005-03-21,15.33,930000000.0,-0.9999999835161291
2005-03-22,15.01,930000000.0,-0.999999983860215
2005-03-23,14.93,930000000.0,-0.9999999839462366
2005-03-24,15.29,930000000.0,-0.9999999835591398
2005-03-28,15.02,930000000.0,-0.9999999838494623
2005-03-29,14.62,930000000.0,-0.9999999842795699
2005-03-30,14.84,17.47372906099352,-0.15072507143725689
2005-03-31,15.33,17.68372906099352,-0.13310139806345134
2005-04-01,15.54,17.41372906099352,-0.10760067843197618
2005-04-04,15.27,17.51372906099352,-0.1281125826018823
2005-04-05,15.37,17.63372906099352,-0.128374948552486
2005-04-06,15.49,17.42372906099352,-0.11098250289730205
2005-04-07,15.28,17.06372906099352,-0.10453336750821951
2005-04-08,14.92,17.103729060993523,-0.12767561116094261
2005-04-11,14.96,16.91372906099352,-0.11551143180478252
2005-04-12,14.77,16.67372906099352,-0.11417536257363681
2005-04-13,14.53,16.283729060993522,-0.10769824617104762
2005-04-14,14.14,15.63372906099352,-0.09554528258522821
2005-04-15,13.49,16.08372906099352,-0.16126416026765
2005-04-18,13.94,16.553729060993522,-0.15789367165325896
2005-04-19,14.41,16.26372906099352,-0.11397933733656762
2005-04-20,14.12,16.803729060993522,-0.15971032687162634
2005-04-21,14.66,16.81372906099352,-0.1280934796308807
2005-04-22,14.67,17.033729060993522,-0.13876756243624633
2005-04-25,14.89,16.73372906099352,-0.11018040594975753
2005-04-26,14.59,16.443729060993522,-0.11273167139385598
2005-04-27,14.3,16.16372906099352,-0.1153031614153377
2005-04-28,14.02,16.01372906099352,-0.12450123599567287
2005-04-29,13.87,16.36372906099352,-0.15239369044173812
2005-05-02,14.22,16.103729060993523,-0.11697471150059857
2005-05-03,13.96,16.38372906099352,-0.147935128319715
2005-05-04,14.24,16.58372906099352,-0.14132702315465273
2005-05-05,14.44,16.63372906099352,-0.1318843810037682
2005-05-06,14.49,16.63372906099352,-0.12887844049477848
2005-05-09,14.49,16.67372906099352,-0.13096824669546359
2005-05-10,14.53,16.84372906099352,-0.13736441928121634
2005-05-11,14.7,15.973729060993522,-0.07973899245003846
2005-05-12,13.83,15.513729060993521,-0.1085315499821996
2005-05-13,13.37,15.423729060993521,-0.13315386006017083
2005-05-16,13.28,15.843729060993521,-0.16181348791840278
2005-05-17,13.7,16.09372906099352,-0.14873675652930052
2005-05-18,13.95,16.393729060993522,-0.14906486815181164
2005-05-19,14.25,16.42372906099352,-0.13235295424813975
2005-05-20,14.28,16.553729060993522,-0.13735449291309454
2005-05-23,14.41,16.803729060993522,-0.14245225284845153
2005-05-24,14.66,16.86372906099352,-0.1306786330012164
2005-05-25,14.72,17.06372906099352,-0.1373515163429967
2005-05-26,14.92,17.123729060993522,-0.12869445978408056
2005-05-27,14.98,17.15372906099352,-0.12672049635763694
2005-05-31,15.01,17.38372906099352,-0.1365488988389616
2005-06-01,15.24,17.34372906099352,-0.12129623644345666
2005-06-02,15.2,17.47372906099352,-0.13012271467967018
2005-06-03,15.33,17.49372906099352,-0.12368598218535776
2005-06-06,15.35,17.36372906099352,-0.11597330584460863
2005-06-07,15.22,17.29372906099352,-0.11991219786546048
2005-06-08,15.15,17.57372906099352,-0.13791774372880294
2005-06-09,15.43,17.43372906099352,-0.11493404847484379
2005-06-10,15.29,17.59372906099352,-0.13094035113346403
2005-06-13,15.45,17.59372906099352,-0.12184620176664607
2005-06-14,15.45,17.57372906099352,-0.12084680796105651
2005-06-15,15.43,17.72372906099352,-0.1294157145542002
2005-06-16,15.58,17.803729060993522,-0.12490243214639374
2005-06-17,15.66,17.79372906099352,-0.1199146650867563
2005-06-20,15.65,17.43372906099352,-0.10231483205646819
2005-06-21,15.29,17.533729060993522,-0.12796644987431927
2005-06-22,15.39,17.623729060993522,-0.12674554024649742
2005-06-23,15.48,17.443729060993522,-0.1125750723441743
2005-06-24,15.3,17.38372906099352,-0.11986663239414463
2005-06-27,15.24,17.22372906099352,-0.11517419102266646
2005-06-28,15.08,17.373729060993522,-0.13202284051633273
2005-06-29,15.23,17.63372906099352,-0.13631427888447378
2005-06-30,15.49,17.917864952155863,-0.13549967915478367
2005-07-01,15.62,18.367864952155866,-0.14960176151738014
2005-07-05,16.07,17.987864952155864,-0.10661993278563087
2005-07-06,15.69,18.557864952155864,-0.15453636286014172
2005-07-07,16.26,18.517864952155865,-0.12192901060621464
2005-07-08,16.22,18.617864952155866,-0.12879376654186148
2005-07-11,16.32,18.887864952155866,-0.13595316139015323
2005-07-12,16.59,18.777864952155866,-0.11651297725967935
2005-07-13,16.48,18.457864952155866,-0.10715567359944589
2005-07-14,16.16,18.467864952155868,-0.12496652743209802
2005-07-15,16.17,18.457864952155866,-0.12395068216644656
2005-07-18,16.16,18.957864952155866,-0.14758333595143036
2005-07-19,16.66,19.097864952155867,-0.12765117767159972
2005-07-20,16.8,18.717864952155868,-0.10246173679840409
2005-07-21,16.42,19.257864952155867,-0.14736134868565343
2005-07-22,16.96,19.277864952155866,-0.12023452586209016
2005-07-25,16.98,19.307864952155864,-0.12056563260226971
2005-07-26,17.01,19.517864952155865,-0.12849074211259226
2005-07-27,17.22,19.817864952155865,-0.13108702468341626
2005-07-28,17.52,19.607864952155865,-0.10648099409345979
2005-07-29,17.31,19.957864952155866,-0.132672756254413
2005-08-01,17.66,20.257864952155867,-0.12823981985719568
2005-08-02,17.96,20.007864952155867,-0.10235299753636162
2005-08-03,17.71,20.407864952155865,-0.13219731502931498
2005-08-04,18.11,20.137864952155866,-0.10069910375174962
2005-08-05,17.84,20.017864952155865,-0.10879606578229584
2005-08-08,17.72,19.797864952155866,-0.10495399161360586
2005-08-09,17.5,19.997864952155865,-0.12490658168419044
2005-08-10,17.7,20.397864952155864,-0.13226212441762075
2005-08-11,18.1,20.177864952155865,-0.1029774437029255
2005-08-12,17.88,20.097864952155867,-0.11035326177360749
2005-08-15,17.8,19.747864952155865,-0.09863673652190019
2005-08-16,17.45,19.197864952155864,-0.09104475713897475
2005-08-17,16.9,19.197864952155864,-0.11969377625493827
2005-08-18,16.9,19.567864952155865,-0.1363390926234872
2005-08-19,17.27,19.577864952155863,-0.11788133985987725
2005-08-22,17.28,19.717864952155864,-0.12363736936383252
2005-08-23,17.42,19.827864952155863,-0.1214384381760708
2005-08-24,17.53,19.697864952155864,-0.11005583383891548
2005-08-25,17.4,19.407864952155865,-0.10345625122112301
2005-08-26,17.11,19.507864952155867,-0.122917856876535
2005-08-29,17.21,19.977864952155866,-0.1385465843714785
2005-08-30,17.68,20.587864952155865,-0.14124169548000498
2005-08-31,18.29,21.167864952155863,-0.13595442708371797
2005-09-01,18.87,20.407864952155865,-0.07535648416731633
2005-09-02,18.11,20.577864952155863,-0.11992813432752725
2005-09-06,18.28,20.507864952155867,-0.10863466076811978
2005-09-07,18.21,20.797864952155866,-0.12442935648005604
2005-09-08,18.5,21.447864952155864,-0.13744328205775813
2005-09-09,19.15,20.917864952155863,-0.08451459822498097
2005-09-12,18.62,20.957864952155866,-0.11155072129212174
2005-09-13,18.66,21.227864952155866,-0.1209667085193642
2005-09-14,18.93,21.037864952155864,-0.10019386268281283
2005-09-15,18.74,21.527864952155866,-0.12950029918673767
2005-09-16,19.23,21.867864952155866,-0.12062745759255333
2005-09-19,19.57,21.427864952155865,-0.08670322294377464
2005-09-20,19.13,21.847864952155867,-0.12439956755992665
2005-09-21,19.55,21.497864952155865,-0.09060736759166066
2005-09-22,19.2,21.237864952155864,-0.09595432293908623
2005-09-23,18.94,21.467864952155864,-0.11775111115099535
2005-09-26,19.17,21.807864952155864,-0.1209593400336556
2005-09-27,19.51,22.517864952155865,-0.13357682704584695
2005-09-28,20.22,22.687864952155866,-0.10877466686971637
2005-09-29,20.39,22.717864952155864,-0.10246847391065927
2005-09-30,20.42,1360000000.0,-0.9999999849852941
2005-10-03,20.71,1360000000.0,-0.9999999847720589
2005-10-04,20.09,1360000000.0,-0.9999999852279412
2005-10-05,18.91,1360000000.0,-0.9999999860955883
2005-10-06,18.26,1360000000.0,-0.9999999865735294
2005-10-07,18.71,1360000000.0,-0.9999999862426471
2005-10-10,18.11,1360000000.0,-0.9999999866838235
2005-10-11,18.37,1360000000.0,-0.9999999864926471
2005-10-12,18.03,1360000000.0,-0.999999986742647
2005-10-13,17.36,1360000000.0,-0.9999999872352942
2005-10-14,17.93,1360000000.0,-0.9999999868161765
2005-10-17,18.26,1360000000.0,-0.9999999865735294
2005-10-18,17.53,1360000000.0,-0.9999999871102941
2005-10-19,17.93,1360000000.0,-0.9999999868161765
2005-10-20,17.4,1360000000.0,-0.9999999872058823
2005-10-21,17.58,1360000000.0,-0.9999999870735294
2005-10-24,18.49,1360000000.0,-0.9999999864044118
2005-10-25,18.55,1360000000.0,-0.9999999863602941
2005-10-26,18.35,1360000000.0,-0.9999999865073529
2005-10-27,17.57,1360000000.0,-0.9999999870808823
2005-10-28,18.02,1360000000.0,-0.99999998675
2005-10-31,18.18,1360000000.0,-0.9999999866323529
2005-11-01,17.99,1360000000.0,-0.9999999867720588
2005-11-02,17.54,1360000000.0,-0.9999999871029411
2005-11-03,18.33,1360000000.0,-0.9999999865220588
2005-11-04,17.83,1360000000.0,-0.9999999868897059
2005-11-07,17.01,1360000000.0,-0.9999999874926471
2005-11-08,16.73,1360000000.0,-0.9999999876985294
2005-11-09,16.74,1360000000.0,-0.9999999876911765
2005-11-10,16.28,1360000000.0,-0.9999999880294118
2005-11-11,16.48,1360000000.0,-0.9999999878823529
2005-11-14,16.66,1360000000.0,-0.99999998775
2005-11-15,16.65,1360000000.0,-0.999999987757353
2005-11-16,17.06,1360000000.0,-0.9999999874558824
2005-11-17,17.73,1360000000.0,-0.9999999869632353
2005-11-18,17.73,1360000000.0,-0.9999999869632353
2005-11-21,17.96,1360000000.0,-0.9999999867941176
2005-11-22,18.37,1360000000.0,-0.9999999864926471
2005-11-23,17.91,1360000000.0,-0.9999999868308823
2005-11-25,18.22,1360000000.0,-0.9999999866029412
2005-11-28,17.57,1360000000.0,-0.9999999870808823
2005-11-29,17.73,1360000000.0,-0.9999999869632353
2005-11-30,17.53,1360000000.0,-0.9999999871102941
2005-12-01,18.06,1360000000.0,-0.9999999867205882
2005-12-02,18.04,1360000000.0,-0.9999999867352941
2005-12-05,18.08,1360000000.0,-0.9999999867058823
2005-12-06,18.74,1360000000.0,-0.9999999862205883
2005-12-07,18.64,1360000000.0,-0.9999999862941177
2005-12-08,18.91,1360000000.0,-0.9999999860955883
2005-12-09,18.54,1360000000.0,-0.9999999863676471
2005-12-12,19.28,1360000000.0,-0.9999999858235294
2005-12-13,19.39,1360000000.0,-0.999999985742647
2005-12-14,20.07,1360000000.0,-0.9999999852426471
2005-12-15,19.82,1360000000.0,-0.9999999854264706
2005-12-16,19.35,1360000000.0,-0.9999999857720588
2005-12-19,19.31,1360000000.0,-0.9999999858014705
2005-12-20,19.56,1360000000.0,-0.999999985617647
2005-12-21,19.5,1360000000.0,-0.9999999856617647
2005-12-22,19.42,1360000000.0,-0.9999999857205882
2005-12-23,19.43,1360000000.0,-0.9999999857132353
2005-12-27,18.87,1360000000.0,-0.999999986125
2005-12-28,18.95,1360000000.0,-0.9999999860661765
2005-12-29,18.77,1360000000.0,-0.9999999861985294
2005-12-30,18.89,1597000000.0,-0.9999999881715717
2006-01-03,19.48,1597000000.0,-0.999999987802129
2006-01-04,19.61,1597000000.0,-0.9999999877207264
2006-01-05,19.4,1597000000.0,-0.9999999878522229
2006-01-06,19.48,1597000000.0,-0.999999987802129
2006-01-09,19.79,1597000000.0,-0.999999987608015
2006-01-10,19.96,1597000000.0,-0.9999999875015655
2006-01-11,19.85,1597000000.0,-0.9999999875704446
2006-01-12,19.94,1597000000.0,-0.9999999875140889
2006-01-13,20.05,1597000000.0,-0.9999999874452098
2006-01-17,20.48,1597000000.0,-0.999999987175955
2006-01-18,20.18,1597000000.0,-0.9999999873638071
2006-01-19,20.45,1597000000.0,-0.9999999871947401
2006-01-20,20.4,1597000000.0,-0.9999999872260489
2006-01-23,19.99,1597000000.0,-0.9999999874827802
2006-01-24,19.95,1597000000.0,-0.9999999875078271
2006-01-25,19.38,1597000000.0,-0.9999999878647464
2006-01-26,19.26,1597000000.0,-0.9999999879398873
2006-01-27,19.48,1597000000.0,-0.999999987802129
2006-01-30,19.66,1597000000.0,-0.9999999876894177
2006-01-31,19.43,1597000000.0,-0.9999999878334377
2006-02-01,19.37,1597000000.0,-0.9999999878710082
2006-02-02,18.93,1597000000.0,-0.9999999881465247
2006-02-03,18.79,1597000000.0,-0.9999999882341891
2006-02-06,19.1,1597000000.0,-0.9999999880400752
2006-02-07,18.35,1597000000.0,-0.9999999885097057
2006-02-08,18.3,1597000000.0,-0.9999999885410144
2006-02-09,18.04,1597000000.0,-0.9999999887038197
2006-02-10,17.85,1597000000.0,-0.9999999888227927
2006-02-13,17.9,1597000000.0,-0.999999988791484
2006-02-14,17.49,1597000000.0,-0.9999999890482154
2006-02-15,17.74,1597000000.0,-0.9999999888916719
2006-02-16,18.06,1597000000.0,-0.9999999886912961
2006-02-17,18.14,1597000000.0,-0.9999999886412022
2006-02-21,18.5,1597000000.0,-0.9999999884157796
2006-02-22,17.96,1597000000.0,-0.9999999887539136
2006-02-23,17.8,1597000000.0,-0.9999999888541015
2006-02-24,18.23,1597000000.0,-0.9999999885848466
2006-02-27,18.04,1597000000.0,-0.9999999887038197
2006-02-28,17.58,1597000000.0,-0.9999999889918597
2006-03-01,17.81,1597000000.0,-0.9999999888478397
2006-03-02,17.87,1597000000.0,-0.9999999888102693
2006-03-03,17.67,1597000000.0,-0.9999999889355041
2006-03-06,16.53,1597000000.0,-0.9999999896493426
2006-03-07,15.89,1597000000.0,-0.9999999900500939
2006-03-08,16.35,1597000000.0,-0.9999999897620538
2006-03-09,16.16,1597000000.0,-0.9999999898810269
2006-03-10,16.27,1597000000.0,-0.9999999898121478
2006-03-13,16.59,1597000000.0,-0.999999989611772
2006-03-14,16.74,1597000000.0,-0.999999989517846
2006-03-15,16.65,1597000000.0,-0.9999999895742017
2006-03-16,17.09,1597000000.0,-0.999999989298685
2006-03-17,17.03,1597000000.0,-0.9999999893362554
2006-03-20,16.82,1597000000.0,-0.999999989467752
2006-03-21,16.39,1597000000.0,-0.9999999897370069
2006-03-22,16.62,1597000000.0,-0.9999999895929869
2006-03-23,16.89,1597000000.0,-0.9999999894239199
2006-03-24,16.96,1597000000.0,-0.9999999893800877
2006-03-27,16.93,1597000000.0,-0.9999999893988729
2006-03-28,17.08,1597000000.0,-0.9999999893049468
2006-03-29,17.1,1597000000.0,-0.9999999892924233
2006-03-30,17.47,19.32533446509764,-0.09600529649038947
2006-03-31,17.44,19.32533446509764,-0.09755766289595824
2006-04-03,17.44,19.28533446509764,-0.09568589377784986
2006-04-04,17.4,19.79533446509764,-0.12100500091680699
2006-04-05,17.91,20.20533446509764,-0.11360041918942554
2006-04-06,18.32,19.79533446509764,-0.07452940326413227
2006-04-07,17.91,19.98533446509764,-0.1038428688157309
2006-04-10,18.1,19.73533446509764,-0.08286327591709997
2006-04-11,17.85,19.75533446509764,-0.09644658097102088
2006-04-12,17.87,19.68533446509764,-0.09221760840874971
2006-04-13,17.8,20.01533446509764,-0.11068186089823773
2006-04-17,18.13,20.65533446509764,-0.12226064261340452
2006-04-18,18.77,20.83533446509764,-0.09912653279252093
2006-04-19,18.95,20.52533446509764,-0.07675073299177759
2006-04-20,18.64,20.42533446509764,-0.08740784480902286
2006-04-21,18.54,20.16533446509764,-0.08060042187303096
2006-04-24,18.28,20.03533446509764,-0.0876119372080113
2006-04-25,18.15,19.96533446509764,-0.09092432026476271
2006-04-26,18.08,19.94533446509764,-0.09352234570755347
2006-04-27,18.06,19.76533446509764,-0.0862790593353725
2006-04-28,17.88,19.88533446509764,-0.1008448949459394
2006-05-01,18.0,20.24533446509764,-0.11090626677314364
2006-05-02,18.36,20.21533446509764,-0.09177856880384194
2006-05-03,18.33,19.84533446509764,-0.07635721472785906
2006-05-04,17.96,20.37533446509764,-0.11854207690357366
2006-05-05,18.49,20.69533446509764,-0.10656191465844178
2006-05-08,18.81,20.85533446509764,-0.09807248445334715
2006-05-09,18.97,20.89533446509764,-0.09214183521750319
2006-05-10,19.01,20.53533446509764,-0.07427853038820165
2006-05-11,18.65,19.91533446509764,-0.06353568740284965
2006-05-12,18.03,19.51533446509764,-0.07611114571231659
2006-05-15,17.63,19.30533446509764,-0.08678090856838039
2006-05-16,17.42,18.92533446509764,-0.0795407060241814
2006-05-17,17.04,18.75533446509764,-0.09145848442691107
2006-05-18,16.87,18.86533446509764,-0.1057672456742903
2006-05-19,16.98,18.66533446509764,-0.09029221888571304
2006-05-22,16.78,18.54533446509764,-0.09519021985933984
2006-05-23,16.66,18.51533446509764,-0.10020529030113079
2006-05-24,16.63,19.07533446509764,-0.1281935302142092
2006-05-25,17.19,19.28533446509764,-0.10864911204364902
2006-05-26,17.4,19.85533446509764,-0.12366119892937133
2006-05-30,17.97,20.30533446509764,-0.11501088391879444
2006-05-31,18.42,20.53533446509764,-0.10300949656763148
2006-06-01,18.65,20.84533446509764,-0.10531538694058362
2006-06-02,18.96,20.29533446509764,-0.06579514456359636
2006-06-05,18.41,20.02533446509764,-0.08066454360165731
2006-06-06,18.14,19.49533446509764,-0.06952096500442628
2006-06-07,17.61,19.22533446509764,-0.08402113721507287
2006-06-08,17.34,19.41533446509764,-0.10689151241913475
2006-06-09,17.53,19.02533446509764,-0.07859701325308421
2006-06-12,17.14,18.45533446509764,-0.0712712342106383
2006-06-13,16.57,18.84533446509764,-0.12073728218045987
2006-06-14,16.96,19.55533446509764,-0.13271746743732726
2006-06-15,17.67,19.56533446509764,-0.09687207077797222
2006-06-16,17.68,18.89533446509764,-0.0643192883059327
2006-06-19,17.01,18.76533446509764,-0.09354133646604879
2006-06-20,16.88,19.06533446509764,-0.1146234527958725
2006-06-21,17.18,18.71533446509764,-0.08203617562704513
2006-06-22,16.83,20.02533446509764,-0.1595645990665885
