CBRE,dcf,Deviation
64.25,65.93379069296053,-0.02553759878302131
63.08,66.54379069296053,-0.0520528009734641
63.69,66.97379069296053,-0.04903098150760177
64.12,66.81379069296054,-0.040317884452024555
63.96,66.31379069296054,-0.03549473900321609
63.46,66.25379069296052,-0.042168012784472464
63.4,66.55379069296053,-0.04738709335896796
63.7,65.58379069296052,-0.028723418897509956
62.73,62.92379069296054,-0.003079768253412274
60.07,60.81379069296053,-0.012230625397384176
57.96,59.78379069296053,-0.030506441157724717
56.93,59.393790692960536,-0.04148229409530768
56.54,58.99379069296053,-0.041594050223548895
56.14,61.04379069296053,-0.0803323423610065
58.19,60.58379069296053,-0.039512065283142994
57.73,62.013790692960534,-0.0690780332099068
59.16,59.63379069296054,-0.007945003788204064
56.78,57.433790692960535,-0.01138338049904597
54.58,52.02379069296053,0.04913539119296351
49.17,55.463790692960536,-0.11347566789659302
52.61,52.54379069296053,0.0012600786156895527
49.69,47.38379069296054,0.04867084868712457
44.53,49.23379069296054,-0.09553988483834308
46.38,41.25379069296053,0.12426032180151148
38.4,39.13379069296054,-0.018750820709339977
36.28,38.37379069296054,-0.05456304042812832
35.52,42.293790692960535,-0.16016040610159765
39.44,37.11379069296053,0.0626777611126823
34.26,32.683790692960535,0.04822602499957096
29.83,36.71379069296053,-0.1874987726146301
33.86,38.65379069296053,-0.12401864363159476
35.8,43.50379069296053,-0.17708320517014398
40.65,42.05379069296053,-0.03338083606326403
39.2,43.88379069296054,-0.10673167971589725
41.03,39.559811221097426,0.037163695516284845
37.71,37.589811221097435,0.0031973764964030593
35.74,38.519811221097434,-0.07216575401010583
36.67,37.34981122109743,-0.018201195638531953
35.5,41.62981122109743,-0.1472457126586949
39.78,43.89981122109743,-0.09384576166736514
42.05,47.109811221097424,-0.10740461678673563
45.26,47.459811221097425,-0.046351031841431745
45.61,45.309811221097426,0.006625248943054496
43.46,45.709811221097425,-0.049219438037386154
43.86,44.73981122109743,-0.01966506333139273
42.89,44.38981122109743,-0.03378728541167142
42.54,46.34981122109743,-0.08219690912922839
44.5,43.809811221097426,0.015754205728469417
41.96,41.81981122109743,0.0033522097496185843
39.97,41.619811221097436,-0.03964004575448754
39.77,41.839811221097435,-0.049469898660865486
39.99,41.839811221097435,-0.04421174874146372
39.99,43.23981122109743,-0.07515784942908799
41.39,43.74981122109743,-0.05393877493943244
41.9,46.769811221097434,-0.10412296081496064
44.92,44.779811221097425,0.003130624606932919
42.93,41.549811221097436,0.033217690726877525
39.7,41.23981122109743,-0.037337979382158104
39.39,41.439811221097436,-0.04946478182926317
39.59,39.99981122109743,-0.010245328879984306
38.15,42.73981122109743,-0.10738959976575169
40.89,43.449811221097434,-0.05891420812098935
41.6,42.66981122109743,-0.025071852686530782
40.82,39.049811221097436,0.04533155791406718
37.2,36.689811221097436,0.013905462086684084
34.84,37.699811221097434,-0.0758574414159674
35.85,37.839811221097435,-0.05258512547726513
35.99,40.939811221097436,-0.12090459319330371
39.09,39.81981122109743,-0.018327842315604914
37.97,41.449811221097434,-0.08395240216018773
39.6,42.59981122109743,-0.07041841583588482
40.75,42.14981122109743,-0.03321037937168214
40.3,45.78981122109743,-0.1198915451865421
43.94,46.99981122109743,-0.06510262789574639
45.15,45.96981122109743,-0.01783368692019316
44.12,45.82981122109743,-0.03730783905804813
43.98,45.98981122109743,-0.043701227896657535
44.14,47.83981122109743,-0.0773374962538691
45.99,51.34981122109743,-0.10437840166577506
49.5,52.25981122109742,-0.05280943724464282
50.41,55.869811221097436,-0.09772381724167556
54.02,55.17981122109743,-0.02101876022102056
55.49,,
53.33,49.709811221097425,0.07282644391467974
51.33,,
46.31,,
47.57,,
47.860001,50.21981122109743,-0.046989627474068874
48.369999,49.63981122109744,-0.025580520752620295
47.790001,49.32981122109743,-0.03121459788678216
47.48,48.58981122109743,-0.022840410226075525
46.740002,48.03981122109743,-0.027056917753386256
46.189999,47.85981122109743,-0.03488965331232541
46.009998,44.59981122109743,0.031618671476248306
42.75,45.369811221097436,-0.057743489571303264
43.52,46.089811221097435,-0.05575660114487757
43.040001,,
44.240002,47.35981122109743,-0.06587461268653982
45.220001,,
44.849998,,
45.509998,48.22981122109743,-0.056392781813495496
46.380001,46.15981122109743,0.004770162032247116
44.310001,46.339811221097435,-0.04380272961002718
44.490002,45.71981122109743,-0.026898825438061658
43.869999,46.049811221097436,-0.04733596432418741
44.200001,45.03981022109743,-0.018645931609721833
43.189999,45.19980922109743,-0.044465015577086375
43.349998,47.06981222109743,-0.07902759848763852
45.220001,46.439811221097436,-0.026266476736737432
44.59,46.79981222109743,-0.047218399310184456
44.950001,45.76980922109743,-0.01791154988514887
44.259998,,
43.939999,,
44.360001,,
43.919998,45.00981122109742,-0.0242127925341441
43.16,44.179813221097426,-0.02308323975915838
42.330002,43.69980922109743,-0.03134583984490524
41.849998,44.84981122109743,-0.06688574911294864
43.0,45.119811221097436,-0.04698182824191954
43.27,45.65981222109743,-0.05233951049831953
43.810001,,
