date,VZ,dcf,Deviation
2011-01-10,35.92,37.713688669255205,-0.04756067975704126
2011-01-11,35.36,37.823688669255205,-0.06513612912792932
2011-01-12,35.47,38.1536886692552,-0.07033890464744919
2011-01-13,35.8,37.81368866925521,-0.053252902325089946
2011-01-14,35.46,36.713688669255205,-0.034147717505298436
2011-01-18,34.36,36.95368866925521,-0.07018754453633502
2011-01-19,34.6,36.963688669255205,-0.0639462335700608
2011-01-20,34.61,37.30368866925521,-0.07220971344518223
2011-01-21,34.95,37.59368866925521,-0.0703226728431483
2011-01-24,35.24,38.143688669255205,-0.07612500968202507
2011-01-25,35.79,38.753688669255205,-0.07647500847077848
2011-01-26,36.4,38.84368866925521,-0.06291082935152315
2011-01-27,36.49,37.98368866925521,-0.039324476415694476
2011-01-28,35.63,37.9736886692552,-0.061718751888139134
2011-01-31,35.62,38.62368866925521,-0.07776804268946413
2011-02-01,36.27,38.51368866925521,-0.05825691453559223
2011-02-02,36.16,38.73368866925521,-0.06644574161866679
2011-02-03,36.38,38.66368866925521,-0.059065462915108835
2011-02-04,36.31,38.37368866925521,-0.05377874113281744
2011-02-07,36.02,38.69368866925521,-0.06909883139106443
2011-02-08,36.34,39.033688669255206,-0.06900932914846147
2011-02-09,36.68,38.77368866925521,-0.05399766545593987
2011-02-10,36.42,38.74368866925521,-0.059975927668940665
2011-02-11,36.39,38.253688669255205,-0.04871918850411583
2011-02-14,35.9,38.81368866925521,-0.07506858454200915
2011-02-15,36.46,38.52368866925521,-0.053569342410925036
2011-02-16,36.17,38.7236886692552,-0.06594642083471536
2011-02-17,36.37,38.9736886692552,-0.06680631877960153
2011-02-18,36.62,38.353688669255206,-0.045202657929612755
2011-02-22,36.0,38.16368866925521,-0.05669495650713352
2011-02-23,35.81,37.933688669255204,-0.05598423838429467
2011-02-24,35.58,38.323688669255205,-0.07159249969213699
2011-02-25,35.97,39.27368866925521,-0.08411964297719376
2011-02-28,36.92,38.37368866925521,-0.03788243246002809
2011-03-01,36.02,38.69368866925521,-0.06909883139106443
2011-03-02,36.34,38.713688669255205,-0.06131393702972787
2011-03-03,36.36,38.433688669255204,-0.05395497390584947
2011-03-04,36.08,38.363688669255204,-0.05952734860674025
2011-03-07,36.01,38.83368866925521,-0.07271234760376333
2011-03-08,36.48,39.003688669255205,-0.06470384610685587
2011-03-09,36.65,38.753688669255205,-0.054283572518972756
2011-03-10,36.4,38.20368866925521,-0.04721242194361053
2011-03-11,35.85,37.533688669255206,-0.04485806561917682
2011-03-14,35.18,37.2236886692552,-0.05490290571184531
2011-03-15,34.87,36.6536886692552,-0.04866327875893561
2011-03-16,34.3,37.683688669255204,-0.0897918645638276
2011-03-17,35.33,38.19368866925521,-0.07497805970127192
2011-03-18,35.84,38.81368866925521,-0.07661443091881903
2011-03-21,36.46,39.30368866925521,-0.07235169943424791
2011-03-22,36.95,39.33368866925521,-0.06060170682945365
2011-03-23,36.98,39.533688669255206,-0.0645952542050845
2011-03-24,37.18,39.643688669255205,-0.06214579803129838
2011-03-25,37.29,40.103688669255206,-0.07016034590883591
2011-03-28,37.75,40.643688669255205,-0.07119650710847336
2011-03-29,38.29,40.81368866925521,-0.061834368603793766
2011-03-30,38.46,40.893688669255205,-0.05951257390690967
2011-03-31,38.54,43.4124841213832,-0.11223693414455449
2011-04-01,38.47,43.5524841213832,-0.1166979157197563
2011-04-04,38.61,43.322484121383205,-0.1087768676463593
2011-04-05,38.38,42.792484121383204,-0.10311353061128559
2011-04-06,37.85,42.7024841213832,-0.11363470348914262
2011-04-07,37.76,42.6624841213832,-0.11491323635620154
2011-04-08,37.72,42.792484121383204,-0.11853679975658404
2011-04-11,37.85,42.5824841213832,-0.11113687280180862
2011-04-12,37.64,42.63248412138321,-0.11710516579724994
2011-04-13,37.69,42.6524841213832,-0.11634689569921997
2011-04-14,37.71,42.792484121383204,-0.11877048565272497
2011-04-15,37.85,42.252484121383205,-0.10419468139993182
2011-04-18,37.31,42.182484121383204,-0.11550965342302433
2011-04-19,37.24,42.7324841213832,-0.12853182384112272
2011-04-20,37.79,41.852484121383206,-0.09706673825144851
2011-04-21,36.91,41.932484121383204,-0.11977549688791334
2011-04-25,36.99,42.572484121383205,-0.13112892603274817
2011-04-26,37.63,43.1924841213832,-0.12878361211527067
2011-04-27,38.25,43.212484121383206,-0.1148391309197514
2011-04-28,38.27,42.722484121383204,-0.10421875536855008
2011-04-29,37.78,42.502484121383205,-0.11111077902873212
2011-05-02,37.56,42.74248412138321,-0.12124901553839529
2011-05-03,37.8,42.612484121383204,-0.11293601442419254
2011-05-04,37.67,42.06248412138321,-0.1044275965420266
2011-05-05,37.12,42.222484121383204,-0.12084755853573992
2011-05-06,37.28,42.182484121383204,-0.11622084909167374
2011-05-09,37.24,42.5124841213832,-0.1240220191868584
2011-05-10,37.57,42.2024841213832,-0.10976804370233761
2011-05-11,37.26,42.3724841213832,-0.12065575638042891
2011-05-12,37.43,42.2024841213832,-0.11308538397068135
2011-05-13,37.26,41.9124841213832,-0.11100473328922933
2011-05-16,36.97,42.0524841213832,-0.12086049677143373
2011-05-17,37.11,42.032484121383206,-0.11711142522930229
2011-05-18,37.09,42.2624841213832,-0.12238949576478209
2011-05-19,37.32,42.0924841213832,-0.11338090922884625
2011-05-20,37.15,41.792484121383204,-0.11108418700117106
2011-05-23,36.85,41.8424841213832,-0.11931615022904052
2011-05-24,36.9,41.3424841213832,-0.1074556649363374
2011-05-25,36.4,41.5524841213832,-0.1239994245911209
2011-05-26,36.61,41.612484121383204,-0.1202159454549987
2011-05-27,36.67,41.8724841213832,-0.12424589155737298
2011-05-31,36.93,41.212484121383206,-0.10391230261126694
2011-06-01,36.27,41.112484121383204,-0.11778622053306076
2011-06-02,36.17,40.572484121383205,-0.10850910947951864
2011-06-03,35.63,40.1524841213832,-0.11263273544200847
2011-06-06,35.21,40.322484121383205,-0.12678990971868298
2011-06-07,35.38,40.8424841213832,-0.13374514892749378
2011-06-08,35.9,40.612484121383204,-0.1160353576820975
2011-06-09,35.67,40.13248412138321,-0.11119381765370273
2011-06-10,35.19,40.572484121383205,-0.13266341063268638
2011-06-13,35.63,40.5224841213832,-0.12073504937969726
2011-06-14,35.58,40.06248412138321,-0.11188732350699893
2011-06-15,35.12,40.182484121383204,-0.125987335827483
2011-06-16,35.24,40.4524841213832,-0.12885448779220654
2011-06-17,35.51,40.5924841213832,-0.1252075164009454
2011-06-20,35.65,40.932484121383204,-0.12905359239176073
2011-06-21,35.99,40.88248412138321,-0.11967188947856122
2011-06-22,35.94,40.99248412138321,-0.12325391421564635
2011-06-23,36.05,40.9424841213832,-0.11949651386267468
2011-06-24,36.0,41.3424841213832,-0.12922503896228033
2011-06-27,36.4,41.5124841213832,-0.12315534060631528
2011-06-28,36.57,41.6624841213832,-0.12223188868302481
2011-06-29,36.72,42.17248412138321,-0.12929008653342688
2011-06-30,37.23,39.99950652097286,-0.0692385172182245
2011-07-01,37.8,40.01950652097286,-0.055460616932137774
2011-07-05,37.82,39.73950652097286,-0.04830222337964418
2011-07-06,37.54,39.619506520972855,-0.05248693645066116
2011-07-07,37.42,39.67950652097286,-0.05694391687503919
2011-07-08,37.48,39.31950652097286,-0.046783560724285245
2011-07-11,37.12,39.28950652097286,-0.055218472133641394
2011-07-12,37.09,39.13950652097286,-0.05236413800655937
2011-07-13,36.94,39.079506520972856,-0.05474753167173818
2011-07-14,36.88,39.01950652097286,-0.054831716537032116
2011-07-15,36.82,38.90950652097286,-0.05370169677805048
2011-07-18,36.71,39.16950652097286,-0.06279135836587435
2011-07-19,36.97,39.52950652097286,-0.06474926570648898
2011-07-20,37.33,39.76950652097286,-0.061341131293302875
2011-07-21,37.57,38.939506520972856,-0.03517010469136883
2011-07-22,36.74,38.41950652097286,-0.04371494256585595
2011-07-25,36.22,38.47950652097286,-0.058719737472239686
2011-07-26,36.28,38.40950652097286,-0.05544217340595303
2011-07-27,36.21,37.85950652097286,-0.043569150064306505
2011-07-28,35.66,37.48950652097286,-0.048800496212170086
2011-07-29,35.29,38.06950652097286,-0.07301136197921565
2011-08-01,35.87,37.689506520972856,-0.04827620971795876
2011-08-02,35.49,38.16950652097286,-0.07020018766814706
2011-08-03,35.97,37.119506520972855,-0.030967720983127167
2011-08-04,34.92,37.24950652097286,-0.06253791629860272
2011-08-05,35.05,35.31950652097286,-0.00763052906225703
2011-08-08,33.12,36.48950652097286,-0.09234179473038884
2011-08-09,34.29,35.85950652097286,-0.04376821304149614
2011-08-10,33.66,36.81950652097286,-0.08581066992772346
2011-08-11,34.62,36.49950652097286,-0.05149402553957505
2011-08-12,34.3,37.24950652097286,-0.07918243210315223
2011-08-15,35.05,37.079506520972856,-0.05473391399707361
2011-08-16,34.88,37.80950652097286,-0.0774806864868196
2011-08-17,35.61,37.26950652097286,-0.044527193297796974
2011-08-18,35.07,36.90950652097286,-0.04983828542729529
2011-08-19,34.71,37.01950652097286,-0.06238620495020486
2011-08-22,34.82,38.15950652097286,-0.0875144053327166
2011-08-23,35.96,38.66950652097286,-0.07006829837622386
2011-08-24,36.47,37.96950652097286,-0.03949238898178964
2011-08-25,35.77,37.95950652097286,-0.05768005755720618
2011-08-26,35.76,38.33950652097286,-0.06728063960765374
2011-08-29,36.14,38.509506520972856,-0.06153043066605868
2011-08-30,36.31,38.369506520972855,-0.05367560617041356
2011-08-31,36.17,38.079506520972856,-0.050145253849893434
2011-09-01,35.88,37.759506520972856,-0.04977571727344776
2011-09-02,35.56,37.41950652097286,-0.049693507313642526
2011-09-06,35.22,37.81950652097286,-0.06873454362846587
2011-09-07,35.62,37.579506520972856,-0.05214295509386935
2011-09-08,35.38,37.439506520972856,-0.05500891203838809
2011-09-09,35.24,37.44950652097286,-0.05899961644983143
2011-09-12,35.25,37.69950652097286,-0.06497449826326396
2011-09-13,35.5,37.799506520972855,-0.06083430003767343
2011-09-14,35.6,38.38950652097286,-0.07266325550313857
2011-09-15,36.19,38.91950652097286,-0.07013209480192129
2011-09-16,36.72,38.47950652097286,-0.04572580784043745
2011-09-19,36.28,38.60950652097286,-0.06033505037697018
2011-09-20,36.41,38.03950652097286,-0.04283721504311422
2011-09-21,35.84,37.78950652097286,-0.05158856784464472
2011-09-22,35.59,38.079506520972856,-0.06537654366927581
2011-09-23,35.88,38.55950652097286,-0.06949016630997207
2011-09-26,36.36,39.08950652097286,-0.06982709079502936
2011-09-27,36.89,39.03950652097286,-0.05505977694205988
2011-09-28,36.84,39.34950652097286,-0.06377479015233178
2011-09-29,37.15,38.99950652097286,-0.04742384419603474
2011-09-30,36.8,39.97777307963354,-0.07948849660293977
2011-10-03,36.34,40.037773079633546,-0.09235711167748561
2011-10-04,36.4,39.40777307963354,-0.07632436051526093
2011-10-05,35.77,39.547773079633544,-0.09552429341663826
2011-10-06,35.91,39.797773079633544,-0.0976882066203626
2011-10-07,36.16,40.537773079633546,-0.10799244129749619
2011-10-10,36.9,40.13777307963355,-0.08066648523847575
2011-10-11,36.5,40.30777307963354,-0.09446746343715795
2011-10-12,36.67,40.65777307963354,-0.09808144365956706
2011-10-13,37.02,40.967773079633545,-0.09636289167975576
2011-10-14,37.33,40.577773079633545,-0.08003822864452959
2011-10-17,36.94,40.87777307963354,-0.09633042073897746
2011-10-18,37.24,40.687773079633544,-0.08473732570434878
2011-10-19,37.05,40.73777307963354,-0.09052466055090314
2011-10-20,37.1,41.05777307963354,-0.0963952202657764
2011-10-21,37.42,40.56777307963355,-0.07759294732433408
2011-10-24,36.93,39.827773079633545,-0.07275759741423649
2011-10-25,36.19,40.44777307963354,-0.1052659455750714
2011-10-26,36.81,41.297773079633544,-0.10866864590930536
2011-10-27,37.66,41.26777307963354,-0.08742349805674521
2011-10-28,37.63,40.617773079633544,-0.07355826903104301
2011-10-31,36.98,40.107773079633546,-0.07798421202352446
2011-11-01,36.47,40.437773079633544,-0.09812046454239365
2011-11-02,36.8,41.08777307963354,-0.10435642426576086
2011-11-03,37.45,40.80777307963354,-0.08228268357308
2011-11-04,37.17,40.97777307963354,-0.09292288949508709
2011-11-07,37.34,41.15777307963354,-0.09275946665643875
2011-11-08,37.52,40.52777307963355,-0.07421510858056601
2011-11-09,36.89,40.967773079633545,-0.09953611761388959
2011-11-10,37.33,41.15777307963354,-0.0930024341265362
2011-11-11,37.52,40.63777307963355,-0.07672106130234979
2011-11-14,37.0,40.87777307963354,-0.09486263040991239
2011-11-15,37.24,40.287773079633546,-0.07565007561001846
2011-11-16,36.65,40.33777307963354,-0.09142232696766028
2011-11-17,36.7,40.09777307963355,-0.08473720156193265
2011-11-18,36.46,39.70777307963355,-0.08179187165999391
2011-11-21,36.07,39.827773079633545,-0.09435056969216116
2011-11-22,36.19,38.98777307963354,-0.0717602688904293
2011-11-23,35.35,38.98777307963354,-0.09330548508639602
2011-11-25,35.35,39.88777307963355,-0.11376351020083653
2011-11-28,36.25,40.26777307963354,-0.09977639120216542
2011-11-29,36.63,41.367773079633544,-0.11452811517103567
2011-11-30,37.73,41.40777307963354,-0.08881842239041982
2011-12-01,37.77,41.48777307963354,-0.08961129517599009
2011-12-02,37.85,41.687773079633544,-0.09205992059836066
2011-12-05,38.05,41.95777307963355,-0.0931358552375221
2011-12-06,38.32,41.94777307963354,-0.08648309107486085
2011-12-07,38.31,41.44777307963354,-0.0757042621712134
2011-12-08,37.81,42.06777307963355,-0.10121222893290915
2011-12-09,38.43,41.98777307963354,-0.0847335502382065
2011-12-12,38.35,41.897773079633545,-0.08467688898143633
2011-12-13,38.26,41.897773079633545,-0.08682497450925053
2011-12-14,38.26,42.05777307963354,-0.09029895787498587
2011-12-15,38.42,42.41777307963355,-0.09424759456674625
2011-12-16,38.78,42.26777307963354,-0.08251613050591733
2011-12-19,38.63,42.84777307963355,-0.09843622612066016
2011-12-20,39.21,42.867773079633544,-0.0853268741727885
2011-12-21,39.23,42.927773079633546,-0.08613941079063114
2011-12-22,39.29,43.617773079633544,-0.09922040430015244
2011-12-23,39.98,43.62777307963354,-0.08361126003326558
2011-12-27,39.99,43.397773079633545,-0.07852414623626858
2011-12-28,39.76,43.687773079633544,-0.0899055457112462
2011-12-29,40.05,43.757773079633544,-0.08473404423222985
2011-12-30,40.12,44.4365868263473,-0.09714037766257777
2012-01-03,39.73,43.916586826347306,-0.09533042362562683
2012-01-04,39.21,43.6465868263473,-0.1016479672052879
2012-01-05,38.94,43.0365868263473,-0.09518846935694603
2012-01-06,38.33,43.0765868263473,-0.11018948287342278
2012-01-09,38.37,43.276586826347305,-0.11337739840795669
2012-01-10,38.57,43.6065868263473,-0.11550059733875284
2012-01-11,38.9,43.62658682634731,-0.10834188897612296
2012-01-12,38.92,43.62658682634731,-0.107883452929324
2012-01-13,38.92,43.72658682634731,-0.10992366830358491
2012-01-17,39.02,43.7165868263473,-0.10743260550059097
2012-01-18,39.01,43.706586826347305,-0.10745718591587894
2012-01-19,39.0,43.676586826347304,-0.10707308345637978
2012-01-20,38.97,43.1065868263473,-0.09596182697116185
2012-01-23,38.4,42.496586826347304,-0.09639801998892483
2012-01-24,37.79,42.3965868263473,-0.10865466234853949
2012-01-25,37.69,42.04658682634731,-0.10361332881406149
2012-01-26,37.34,41.916586826347306,-0.10918319388234687
2012-01-27,37.21,42.316586826347304,-0.12067577300841814
2012-01-30,37.61,42.36658682634731,-0.1122721272271393
2012-01-31,37.66,42.5065868263473,-0.11401966584960421
2012-02-01,37.8,42.26658682634731,-0.10567654409139604
2012-02-02,37.56,42.54658682634731,-0.11720298144478469
2012-02-03,37.84,42.846586826347306,-0.11684914008759839
2012-02-06,38.14,42.62658682634731,-0.10525325062090518
2012-02-07,37.92,42.62658682634731,-0.11041434880819934
2012-02-08,37.92,42.62658682634731,-0.11041434880819934
2012-02-09,37.92,42.3965868263473,-0.1055883777786879
2012-02-10,37.69,42.83658682634731,-0.12014465221542403
2012-02-13,38.13,42.746586826347304,-0.10799895779051583
2012-02-14,38.04,42.5365868263473,-0.10571103987972308
2012-02-15,37.83,42.7565868263473,-0.11522404363931738
2012-02-16,38.05,43.166586826347306,-0.11853118818336439
2012-02-17,38.46,43.19658682634731,-0.10965187701955825
2012-02-21,38.49,42.916586826347306,-0.10314396259559344
2012-02-22,38.21,42.83658682634731,-0.10800549644869584
2012-02-23,38.13,42.846586826347306,-0.11008080633034156
2012-02-24,38.14,42.83658682634731,-0.10963961357114005
2012-02-27,38.13,42.8565868263473,-0.1102884568362662
2012-02-28,38.15,42.816586826347304,-0.1089901641453519
2012-02-29,38.11,43.136586826347305,-0.11652722656483161
2012-03-01,38.43,43.37658682634731,-0.11403817562110974
2012-03-02,38.67,43.706586826347305,-0.1152363337443485
2012-03-05,39.0,43.3965868263473,-0.1013118115473084
2012-03-06,38.69,43.5765868263473,-0.11213789748656433
2012-03-07,38.87,43.926586826347304,-0.11511449424325293
2012-03-08,39.22,43.806586826347306,-0.10470084885930264
2012-03-09,39.1,44.026586826347305,-0.11190026712220702
2012-03-12,39.32,44.1865868263473,-0.11013719718775572
2012-03-13,39.48,44.176586826347304,-0.10631393604057748
2012-03-14,39.47,44.246586826347304,-0.10795379189571774
2012-03-15,39.54,44.276586826347305,-0.10697723482896704
2012-03-16,39.57,44.3565868263473,-0.10791152270318793
2012-03-19,39.65,44.33658682634731,-0.105704727445602
2012-03-20,39.63,44.486586826347306,-0.1091696885019503
2012-03-21,39.78,44.36658682634731,-0.10337930308453525
2012-03-22,39.66,44.12658682634731,-0.10122212361279614
2012-03-23,39.42,44.0365868263473,-0.10483525538780347
2012-03-26,39.33,43.36658682634731,-0.09308057474089448
2012-03-27,38.66,42.9665868263473,-0.10023106661352232
2012-03-28,38.26,42.776586826347305,-0.1055854887320139
2012-03-29,38.07,42.9365868263473,-0.11334358844194392
2012-03-30,38.23,40.594061074061074,-0.05823662406547625
2012-04-02,38.52,40.53406107406107,-0.04968811465451517
2012-04-03,38.46,40.46406107406107,-0.04952693874183933
2012-04-04,38.39,39.734061074061074,-0.03382642090260679
2012-04-05,37.66,39.53406107406107,-0.04740370766742896
2012-04-09,37.46,38.874061074061075,-0.03637543994611392
2012-04-10,36.8,39.45406107406107,-0.06726965493055359
2012-04-11,37.38,39.624061074061075,-0.05663379808209745
2012-04-12,37.55,39.334061074061076,-0.04535664575040743
2012-04-13,37.26,39.50406107406108,-0.05680583243970738
2012-04-16,37.43,39.81406107406107,-0.05987987685120355
