date,HUM,dcf,Deviation
2011-08-10,69.71,83.33713501271033,-0.16351816042910483
2011-08-11,74.09,83.45713501271032,-0.11223887581671388
2011-08-12,74.21,83.28713501271035,-0.10898603981665489
2011-08-15,74.04,83.77713501271035,-0.11622664120983672
2011-08-16,74.53,83.53713501271035,-0.1078219286708827
2011-08-17,74.29,81.28713501271035,-0.08607924257161048
2011-08-18,72.04,79.00713501271034,-0.08818361799335572
2011-08-19,69.76,78.90713501271034,-0.11592278709950521
2011-08-22,69.66,81.11713501271034,-0.1412418598230214
2011-08-23,71.87,81.91713501271035,-0.12264998050958953
2011-08-24,72.67,80.03713501271035,-0.09204646082771961
2011-08-25,70.79,82.53713501271035,-0.14232545157887222
2011-08-26,73.29,84.13713501271035,-0.12892208667518446
2011-08-29,74.89,86.04713501271034,-0.12966306212359402
2011-08-30,76.8,86.88713501271035,-0.11609469009692563
2011-08-31,77.64,85.59713501271032,-0.09296029606047873
2011-09-01,76.35,83.42713501271035,-0.08483013364455261
2011-09-02,74.18,83.27713501271035,-0.10923928892752943
2011-09-06,74.03,85.72713501271033,-0.1364461207175074
2011-09-07,76.48,84.68713501271034,-0.09691123700758753
2011-09-08,75.44,81.70713501271032,-0.07670242031782681
2011-09-09,72.46,82.74713501271034,-0.12432013520625451
2011-09-12,73.5,85.84713501271032,-0.14382698981022768
2011-09-13,76.6,87.06713501271032,-0.12021912758680187
2011-09-14,77.82,87.50713501271034,-0.11070108753192864
2011-09-15,78.26,88.64713501271035,-0.11717395053118207
2011-09-16,79.4,88.48713501271034,-0.1026944200578429
2011-09-19,79.24,86.11713501271034,-0.07985791691392563
2011-09-20,76.87,84.24713501271034,-0.08756541111572935
2011-09-21,75.0,85.51713501271034,-0.12298278013110686
2011-09-22,76.27,86.32713501271034,-0.11650027550699549
2011-09-23,77.08,87.87713501271034,-0.12286626107176424
2011-09-26,78.63,88.65713501271034,-0.11310014711475624
2011-09-27,79.41,85.57713501271034,-0.0720652194279976
2011-09-28,76.33,84.31713501271032,-0.09472730556495201
2011-09-29,75.07,81.97713501271033,-0.08425684810330847
2011-09-30,72.73,93.00582754897424,-0.2180059904127788
2011-10-03,69.16,92.27582754897425,-0.2505079408440506
2011-10-04,68.43,93.38582754897425,-0.26723356427812006
2011-10-05,69.54,94.22582754897424,-0.2619857866055215
2011-10-06,70.38,93.95582754897424,-0.25092459045912197
2011-10-07,70.11,96.19582754897422,-0.2711742100840463
2011-10-10,72.35,95.65582754897424,-0.24364252702787026
2011-10-11,71.81,98.61582754897424,-0.27182074333516115
2011-10-12,74.77,97.86582754897424,-0.2359948117479166
2011-10-13,74.02,99.01582754897424,-0.2524427474649046
2011-10-14,75.17,98.06582754897424,-0.2334740665655427
2011-10-17,74.22,97.40582754897424,-0.2380332689778416
2011-10-18,73.56,97.93582754897425,-0.24889591642838527
2011-10-19,74.09,98.13582754897425,-0.24502598235057715
2011-10-20,74.29,100.13582754897425,-0.25810769413508483
2011-10-21,76.29,103.77582754897423,-0.26485770528790076
2011-10-24,79.93,103.54582754897424,-0.22807126185557425
2011-10-25,79.7,104.38582754897423,-0.2364863902371468
2011-10-26,80.54,104.77582754897423,-0.23131124912991918
2011-10-27,80.93,104.19582754897424,-0.22328943582734928
2011-10-28,80.35,108.73582754897424,-0.2610531247043608
2011-10-31,84.89,107.60582754897425,-0.211102205767022
2011-11-01,83.76,109.76582754897424,-0.23692098105278903
2011-11-02,85.92,110.46582754897425,-0.22220290286688005
2011-11-03,86.62,110.42582754897424,-0.2155820615282803
2011-11-04,86.58,110.99582754897423,-0.21997067897170586
2011-11-07,87.15,110.99582754897423,-0.21483535080138783
2011-11-08,87.15,110.15582754897424,-0.20884802974900318
2011-11-09,86.31,110.41582754897424,-0.2183185878698617
2011-11-10,86.57,111.95582754897424,-0.22674860348711556
2011-11-11,88.11,111.56582754897424,-0.21024204332350604
2011-11-14,87.72,112.50582754897424,-0.22030705510063353
2011-11-15,88.66,108.87582754897424,-0.18567783137979654
2011-11-16,85.03,108.63582754897423,-0.21729320870992086
2011-11-17,84.79,108.96582754897425,-0.22186613998878235
2011-11-18,85.12,107.78582754897424,-0.21028578677169452
2011-11-21,83.94,108.28582754897424,-0.22482930684501068
2011-11-22,84.44,105.85582754897425,-0.20231127605200772
2011-11-23,82.01,104.73582754897424,-0.2169823648774598
2011-11-25,80.89,108.00582754897424,-0.25105893047001393
2011-11-28,84.16,109.32582754897425,-0.23019105469566026
2011-11-29,85.48,112.52582754897423,-0.24035217636771578
2011-11-30,88.68,112.87582754897424,-0.21435791944449945
2011-12-01,89.03,112.95582754897424,-0.21181578735812212
2011-12-02,89.11,110.71582754897425,-0.1951466924583758
2011-12-05,86.87,110.40582754897424,-0.2131755911030523
2011-12-06,86.56,110.66582754897424,-0.21782539454924688
2011-12-07,86.82,109.21582754897425,-0.2050602742439651
2011-12-08,85.37,110.69582754897424,-0.2287875533318502
2011-12-09,86.85,110.38582754897423,-0.213214214827825
2011-12-12,86.54,109.84582754897424,-0.21216852809983555
2011-12-13,86.0,108.38582754897423,-0.20653832752127277
2011-12-14,84.54,108.43582754897425,-0.2203683790597888
2011-12-15,84.59,108.59582754897424,-0.22105662888519506
2011-12-16,84.75,108.51582754897424,-0.21900793723614642
2011-12-19,84.67,110.47582754897424,-0.23358799948825404
2011-12-20,86.63,111.77582754897423,-0.22496659698588828
2011-12-21,87.93,112.11582754897424,-0.21572179484122722
2011-12-22,88.27,113.44582754897424,-0.2219193785518988
2011-12-23,89.6,113.67582754897424,-0.21179373018948822
2011-12-27,89.83,111.47582754897424,-0.1941750783546744
2011-12-28,87.63,112.09582754897424,-0.21825814647994124
2011-12-29,88.25,111.45582754897424,-0.20820649811942304
2011-12-30,87.61,96.53487764185739,-0.09245236395252421
2012-01-03,88.33,98.1348776418574,-0.09991226236242168
2012-01-04,89.93,99.8848776418574,-0.09966351140310892
2012-01-05,91.68,100.4548776418574,-0.08735143427421865
2012-01-06,92.25,101.4548776418574,-0.09072878363080028
2012-01-09,93.25,102.5148776418574,-0.0903759323034542
2012-01-10,94.31,102.72487764185739,-0.08191664799246812
2012-01-11,94.52,102.0948776418574,-0.0741944925819844
2012-01-12,93.89,102.91487764185739,-0.08769264316927883
2012-01-13,94.71,103.7048776418574,-0.08673533826365454
2012-01-17,95.5,102.72487764185739,-0.07033230710720717
2012-01-18,94.52,103.14487764185739,-0.08361905931775826
2012-01-19,94.94,100.3548776418574,-0.05395729404585403
2012-01-20,92.15,99.9848776418574,-0.0783606263931399
2012-01-23,91.78,99.02487764185737,-0.07316219736276652
2012-01-24,90.82,97.75487764185739,-0.07094149989389353
2012-01-25,89.55,95.3148776418574,-0.06048245336387814
2012-01-26,87.11,96.46487764185738,-0.09697703320154505
2012-01-27,88.26,96.39487764185739,-0.08439118178127125
2012-01-30,88.19,97.22487764185739,-0.0929276319085609
2012-01-31,89.02,99.8548776418574,-0.10850624323749225
2012-02-01,91.65,98.4848776418574,-0.06940027550942984
2012-02-02,90.28,98.32487764185738,-0.08181935065467749
2012-02-03,90.12,93.4548776418574,-0.035684361544375265
2012-02-06,85.25,94.3748776418574,-0.0966875705681477
2012-02-07,86.17,93.3548776418574,-0.07696306634797545
2012-02-08,85.15,93.36487764185739,-0.08798680884442656
2012-02-09,85.16,93.94487764185739,-0.09351098071943487
2012-02-10,85.74,95.0948776418574,-0.09837414878527284
2012-02-13,86.89,96.80487764185737,-0.10242126102920968
2012-02-14,88.6,95.7048776418574,-0.07423736194977404
2012-02-15,87.5,95.9948776418574,-0.08849303057138658
2012-02-16,87.79,96.8148776418574,-0.0932178799548008
2012-02-17,88.61,98.3448776418574,-0.09898713461527608
2012-02-21,90.14,97.36487764185739,-0.07420414647295148
2012-02-22,89.16,95.9848776418574,-0.07110367601157608
2012-02-23,87.78,97.2048776418574,-0.09695889620459686
2012-02-24,89.0,96.8548776418574,-0.08109945346173031
2012-02-27,88.65,96.77487764185737,-0.08395647548040064
2012-02-28,88.57,95.30487764185737,-0.07066666269869337
2012-02-29,87.1,95.92487764185739,-0.09199779930713836
2012-03-01,87.72,95.44487764185739,-0.08093548687697871
2012-03-02,87.24,95.68487764185738,-0.08825718180323172
2012-03-05,87.48,93.91487764185737,-0.06851819225486988
2012-03-06,85.71,94.64487764185739,-0.09440423892424032
2012-03-07,86.44,96.00487764185739,-0.09962908007173144
2012-03-08,87.8,95.2648776418574,-0.0783591794440881
2012-03-09,87.06,94.46487764185738,-0.07838762751518435
2012-03-12,86.26,95.16487764185737,-0.09357315285340773
2012-03-13,86.96,95.50487764185739,-0.08947058886249382
2012-03-14,87.3,95.22487764185739,-0.08322276529105144
2012-03-15,87.02,94.8448776418574,-0.08250184761063029
2012-03-16,86.64,95.3748776418574,-0.09158467992648722
2012-03-19,87.17,93.54487764185738,-0.06814780031317169
2012-03-20,85.34,93.50487764185739,-0.08732033929963012
2012-03-21,85.3,93.50487764185739,-0.08774812446986713
2012-03-22,85.3,94.11487764185739,-0.09366083091986077
2012-03-23,85.91,96.19487764185739,-0.10691710300988133
2012-03-26,87.99,96.30487764185737,-0.08633911225949631
2012-03-27,88.1,96.8448776418574,-0.09029778192499638
2012-03-28,88.64,99.7448776418574,-0.11133281131218009
2012-03-29,91.54,100.68487764185738,-0.0908267244897123
2012-03-30,92.48,113.86242714705458,-0.18779177365891675
2012-04-02,91.85,113.01242714705457,-0.18725752274586138
2012-04-03,91.0,112.82242714705457,-0.19342277682619669
2012-04-04,90.81,113.28242714705458,-0.19837522652902373
2012-04-05,91.27,111.22242714705457,-0.17939212134504268
2012-04-09,89.21,109.85242714705457,-0.18791052399253294
2012-04-10,87.84,111.34242714705458,-0.21108240361972652
2012-04-11,89.33,111.86242714705458,-0.20142980732425375
2012-04-12,89.85,110.62242714705458,-0.18777771996849257
2012-04-13,88.61,109.47242714705457,-0.19057243628142118
2012-04-16,87.46,110.37242714705458,-0.20759194791038926
2012-04-17,88.36,110.44242714705457,-0.19994514533487862
2012-04-18,88.43,111.76242714705457,-0.20876807834849775
2012-04-19,89.75,112.01242714705457,-0.1987496183600015
2012-04-20,90.0,111.25242714705458,-0.191028885320074
2012-04-23,89.24,110.85242714705457,-0.19496575495260893
2012-04-24,88.84,110.74242714705457,-0.1977781028581791
2012-04-25,88.73,111.18242714705457,-0.2019422288502304
2012-04-26,89.17,109.83242714705457,-0.18812683725353407
2012-04-27,87.82,102.69242714705459,-0.1448249648024914
2012-04-30,80.68,106.34242714705458,-0.2413188022459516
2012-05-01,84.33,105.97242714705457,-0.20422696478417035
2012-05-02,83.96,103.40242714705457,-0.18802679669602318
2012-05-03,81.39,102.24242714705457,-0.2039508228522653
2012-05-04,80.23,103.23242714705458,-0.22282172165038439
2012-05-07,81.22,103.40242714705457,-0.2145252075708789
2012-05-08,81.39,101.12242714705458,-0.19513403409867947
2012-05-09,79.11,101.41242714705457,-0.21991808868467977
2012-05-10,79.4,100.33242714705456,-0.20863072629922985
2012-05-11,78.32,99.78242714705458,-0.2150922538236546
2012-05-14,77.77,98.99242714705457,-0.21438434998192712
2012-05-15,76.98,98.07242714705457,-0.21506990048719354
2012-05-16,76.06,97.69242714705459,-0.22143402286946656
2012-05-17,75.68,96.54242714705457,-0.2160959462442007
2012-05-18,74.53,97.76242714705457,-0.23764167712518303
2012-05-21,75.75,98.84242714705458,-0.23362869380674367
2012-05-22,76.83,98.98242714705458,-0.22380161595899772
2012-05-23,76.97,99.32242714705457,-0.22504914337181936
2012-05-24,77.31,99.29242714705457,-0.22139077247550853
2012-05-25,77.28,99.66242714705457,-0.2245824006877607
2012-05-29,77.65,98.83242714705456,-0.21432669173991692
2012-05-30,76.82,98.40242714705457,-0.21932819924046554
2012-05-31,76.39,97.91242714705457,-0.21981302858247054
2012-06-01,75.9,99.13242714705457,-0.2343574934626711
2012-06-04,77.12,99.78242714705458,-0.22711841949540645
2012-06-05,77.77,101.00242714705458,-0.23001850354773457
2012-06-06,78.99,99.09242714705458,-0.20286542297750254
2012-06-07,77.08,101.42242714705458,-0.24001029981031674
2012-06-08,79.41,100.55242714705459,-0.21026272310796135
2012-06-11,78.54,100.75242714705458,-0.22046542972740613
2012-06-12,78.74,100.41242714705457,-0.21583411299594601
2012-06-13,78.4,101.03242714705458,-0.22401151576921585
2012-06-14,79.02,100.71242714705457,-0.21538977623268396
2012-06-15,78.7,101.33242714705456,-0.22334831785100906
2012-06-18,79.32,101.84242714705458,-0.22114974846910807
2012-06-19,79.83,102.00242714705458,-0.21737156425786908
2012-06-20,79.99,100.49242714705457,-0.20401962345931357
2012-06-21,78.48,101.59242714705458,-0.22750147620353078
2012-06-22,79.58,101.06242714705458,-0.21256591350013576
2012-06-25,79.05,100.39242714705458,-0.21259001055719318
2012-06-26,78.38,101.55242714705459,-0.2281819135006925
2012-06-27,79.54,101.57242714705457,-0.21691346525722421
2012-06-28,79.56,99.45242714705458,-0.200019524085026
2012-06-29,77.44,100.37701142335347,-0.22850861066797012
2012-07-02,76.98,100.42701142335348,-0.23347315718190398
2012-07-03,77.03,99.66701142335347,-0.22712641926423094
2012-07-05,76.27,99.87701142335347,-0.23636081103077167
2012-07-06,76.48,99.70701142335346,-0.23295263885437456
2012-07-09,76.31,99.23701142335347,-0.23103286862947636
2012-07-10,75.84,97.89701142335348,-0.2253083225183291
2012-07-11,74.5,97.00701142335348,-0.2320142749798716
2012-07-12,73.61,98.80701142335347,-0.2550123828297275
2012-07-13,75.41,97.89701142335348,-0.22970069358
2012-07-16,74.5,96.89701142335348,-0.23114243767022413
2012-07-17,73.5,96.80701142335347,-0.2407574728386972
2012-07-18,73.41,96.91701142335347,-0.2425478363201895
2012-07-19,73.52,97.01701142335347,-0.24219475614250252
2012-07-20,73.62,95.83701142335347,-0.2318207871196164
2012-07-23,72.44,95.47701142335347,-0.24128333176669448
2012-07-24,72.08,93.46701142335345,-0.22881882171755996
2012-07-25,70.07,91.59701142335346,-0.2350187095500036
2012-07-26,68.2,93.91701142335347,-0.27382697802667366
2012-07-27,70.52,93.94701142335347,-0.24936409438065377
2012-07-30,70.55,84.99701142335347,-0.16997081640195255
2012-07-31,61.6,87.30701142335347,-0.2944438368036635
2012-08-01,63.91,86.27701142335347,-0.2592464789212572
2012-08-02,62.88,86.09701142335346,-0.2696610606980482
2012-08-03,62.7,86.64701142335348,-0.27637434955891826
2012-08-06,63.25,88.06701142335348,-0.28179690694911597
2012-08-07,64.67,91.03701142335348,-0.2896295804432527
2012-08-08,67.64,90.23701142335347,-0.2504184377000026
2012-08-09,66.84,91.01701142335347,-0.26563178734684356
2012-08-10,67.62,90.34701142335346,-0.2515524428014322
2012-08-13,66.95,90.08701142335347,-0.2568296034888289
2012-08-14,66.69,91.11701142335347,-0.2680839838991118
2012-08-15,67.72,91.32701142335348,-0.2584888200701252
2012-08-16,67.93,91.19701142335347,-0.2551290997392851
2012-08-17,67.8,91.63701142335347,-0.2601242778775157
2012-08-20,68.24,91.63701142335347,-0.2553227245186087
2012-08-21,68.24,92.28701142335348,-0.26056766875938
2012-08-22,68.89,92.62701142335347,-0.2562644638815239
2012-08-23,69.23,93.34701142335346,-0.2583586882495511
2012-08-24,69.95,93.41701142335347,-0.25120704533143423
2012-08-27,70.02,93.30701142335347,-0.24957407881917282
2012-08-28,69.91,94.12701142335347,-0.257280147931533
2012-08-29,70.73,92.33701142335347,-0.23400163260957263
2012-08-30,68.94,93.47701142335347,-0.2624924679312476
2012-08-31,70.08,93.11701142335347,-0.24739852655511518
2012-09-04,69.72,93.81701142335348,-0.2568511942318715
2012-09-05,70.42,95.06701142335348,-0.25925934826745667
2012-09-06,71.67,95.62701142335347,-0.2505255687359359
2012-09-07,72.23,93.49701142335347,-0.22746193808331117
2012-09-10,70.1,93.49701142335347,-0.25024341491956414
2012-09-11,70.1,92.23701142335347,-0.2400013951205341
2012-09-12,68.84,92.80701142335347,-0.25824569777410733
2012-09-13,69.41,94.51701142335347,-0.26563484229199796
2012-09-14,71.12,94.02701142335347,-0.24362160486219664
2012-09-17,70.63,93.22701142335347,-0.2423869550074722
2012-09-18,69.83,93.20701142335346,-0.2508074346164074
2012-09-19,69.81,93.31701142335348,-0.25190488920298426
2012-09-20,69.92,93.67701142335348,-0.2536055651475545
2012-09-21,70.28,93.69701142335347,-0.24992271437076918
2012-09-24,70.3,94.16701142335347,-0.25345406063757103
2012-09-25,70.77,93.06701142335348,-0.23958018080033083
2012-09-26,69.67,93.79701142335347,-0.25722580130464956
2012-09-27,70.4,93.54701142335347,-0.24743720906913913
2012-09-28,70.15,79.61166210412331,-0.11884768957277247
2012-10-01,71.32,81.00166210412331,-0.11952424002952011
2012-10-02,72.71,82.37166210412332,-0.11729351887922734
2012-10-03,74.08,83.14166210412333,-0.10899062966500306
2012-10-04,74.85,82.34166210412332,-0.09098264369074682
2012-10-05,74.05,82.51166210412332,-0.10255110475711127
2012-10-08,74.22,83.08166210412334,-0.10666207054232169
2012-10-09,74.79,82.84166210412332,-0.09719339158119755
2012-10-10,74.55,83.62166210412332,-0.10848459449212511
2012-10-11,75.33,83.11166210412331,-0.09362900352509318
2012-10-12,74.82,83.02166210412332,-0.09878942310064864
2012-10-15,74.73,83.40166210412332,-0.10397469169495832
2012-10-16,75.11,83.10166210412332,-0.09616729559644743
2012-10-17,74.81,84.01166210412332,-0.10952839015039195
2012-10-18,75.72,83.27166210412332,-0.09068705863803561
2012-10-19,74.98,84.49166210412332,-0.11257515673441976
2012-10-22,76.2,82.99166210412332,-0.08183547517824541
2012-10-23,74.7,83.64166210412333,-0.10690440480477403
2012-10-24,75.35,83.84166210412332,-0.10128212980293128
2012-10-25,75.55,82.76166210412332,-0.08713771474345511
2012-10-26,74.47,82.56166210412333,-0.09800750006605319
2012-10-31,74.27,84.23166210412332,-0.11826505443771451
2012-11-01,75.94,83.50166210412331,-0.0905570250169897
2012-11-02,75.21,83.81166210412333,-0.10263084979077342
2012-11-05,75.52,84.45166210412333,-0.10576064320807776
2012-11-06,76.16,78.45166210412333,-0.029211135145636224
2012-11-07,70.16,77.42166210412333,-0.09379367358914648
2012-11-08,69.13,77.06166210412333,-0.10292617480020505
2012-11-09,68.77,77.45166210412333,-0.11209135954309168
2012-11-12,69.16,76.58166210412334,-0.09691173970646616
2012-11-13,68.29,74.91166210412332,-0.08839294067350356
2012-11-14,66.62,74.40166210412332,-0.1045898960326056
2012-11-15,66.11,73.79166210412332,-0.1040993234883929
2012-11-16,65.5,75.24166210412332,-0.12947164950506151
2012-11-19,66.95,74.95166210412333,-0.10675763391353976
2012-11-20,66.66,74.85166210412332,-0.10943861330331195
2012-11-21,66.56,74.98166210412332,-0.11231628998072318
2012-11-23,66.69,74.41166210412332,-0.10376951523161115
2012-11-26,66.12,72.68166210412332,-0.09027947234782707
2012-11-27,64.39,73.43166210412332,-0.12313029345982374
2012-11-28,65.14,74.02166210412332,-0.11998733683701723
2012-11-29,65.73,73.70166210412333,-0.1081612256296367
2012-11-30,65.41,73.35166210412332,-0.10826833198203556
