CHRW,dcf,Deviation
87.69,89.93626634451391,-0.02497620187955396
87.82,90.18626634451391,-0.026237546362931963
88.07,90.23626634451392,-0.024006604353989158
88.12,86.94626634451393,0.013499529132571464
84.83,86.76626634451392,-0.02231588872138157
84.65,86.95626634451393,-0.026522140858448062
84.84,87.09626634451392,-0.025905431302751136
84.98,85.99626634451393,-0.011817563572383616
83.88,84.70626634451393,-0.009754489014465406
82.59,82.98626634451392,-0.0047750834200545045
80.87,81.17626634451393,-0.0037728557656757644
79.06,84.33626634451393,-0.06256224721830062
82.22,85.44626634451393,-0.03775783872762595
83.33,85.32626634451393,-0.023395683768158704
83.21,86.20626634451393,-0.03475694368364923
84.09,85.67659200170934,-0.01851838366397296
82.98,82.61659200170934,0.004398728989972733
79.92,85.38659200170935,-0.0640216674955233
82.69,85.78659200170934,-0.03609645667760808
83.09,86.45659200170934,-0.03893967971398615
83.76,87.41659200170935,-0.04182949618577947
84.72,88.13659200170935,-0.038764739186229136
85.44,88.32659200170934,-0.03268089412589903
85.63,88.54659200170934,-0.03293850091546202
85.85,87.92659200170934,-0.02361733753616846
85.23,87.71659200170934,-0.028348023389473287
85.02,88.73659200170934,-0.04188342055820393
86.04,91.36659200170934,-0.05829912099172618
88.67,89.64659200170934,-0.010893799528828851
86.95,89.67659200170934,-0.030404723694867464
86.98,89.23659200170934,-0.02528774296609304
86.54,89.74659200170935,-0.03572940130861202
87.05,89.46659200170934,-0.02701111048985949
86.77,89.30659200170935,-0.0284031888895816
86.61,89.42659200170934,-0.031496134859477776
86.73,89.46659200170934,-0.030587864592596214
86.77,90.41659200170935,-0.0403310047523181
87.72,91.31659200170934,-0.03938596396197103
88.62,92.41659200170935,-0.041081281179889406
89.72,93.48659200170934,-0.04029018409014706
90.79,93.05659200170935,-0.02435713529749406
90.36,93.05659200170935,-0.028977979353250083
90.36,92.78659200170934,-0.026152399278385308
90.09,93.70659200170934,-0.038594851487538495
91.01,93.59659200170934,-0.027635536149244633
90.9,93.39659200170934,-0.02673108245388267
90.7,94.14659200170934,-0.03660878135287948
91.45,94.64659200170934,-0.03377397890514222
91.95,94.71659200170934,-0.029209159063275925
92.02,94.87659200170935,-0.030108501385229913
92.18,94.63659200170935,-0.02595816216273894
91.94,93.72659200170934,-0.019061740788321346
91.03,93.80659200170935,-0.029599113905116048
91.11,92.76659200170933,-0.017857635663481086
90.07,93.07659200170934,-0.03230234301718027
90.38,92.89659200170934,-0.027090251078995875
90.2,91.43659200170934,-0.0135240386221549
88.74,91.52659200170935,-0.030445709173322122
88.83,90.68659200170934,-0.02047261850654114
87.99,90.16659200170935,-0.024139672503848075
87.47,90.13659200170935,-0.029583900860804424
87.44,91.56659200170934,-0.04506656752751381
88.87,91.44659200170933,-0.0281759215440327
88.75,91.77659200170935,-0.03297782076777245
89.08,92.03659200170934,-0.03212409257455373
89.34,91.69659200170933,-0.025699886443603104
89.0,92.78659200170934,-0.04080968941762164
90.09,91.00659200170934,-0.010071709988789812
88.31,89.33659200170933,-0.011491282336913988
86.64,89.97659200170934,-0.0370828893102102
87.28,87.37659200170935,-0.0011054677173431005
84.68,86.12659200170935,-0.016796113349993425
83.43,88.23659200170934,-0.054473908076778654
85.54,88.51659200170933,-0.0336275034363257
85.82,88.97659200170934,-0.03547665662052668
86.28,89.68659200170934,-0.037983291879843284
86.99,91.50587960130977,-0.04935070424966592
88.3,91.69587960130977,-0.03703415699892876
88.49,91.90587960130978,-0.037167149872543104
88.7,92.43587960130978,-0.04041590362338954
89.23,92.66587960130978,-0.03707815234790279
89.46,92.82587960130978,-0.03626014227676966
89.62,92.43587960130978,-0.030463058429855305
89.23,91.53587960130977,-0.02519099189687335
88.33,92.87587960130978,-0.048945750186420556
89.67,93.99587960130978,-0.046022013088853564
90.79,94.08587960130977,-0.0350305445968736
90.88,92.72587960130977,-0.019906843798586094
89.52,92.67587960130977,-0.03405286914876149
89.47,93.19587960130977,-0.03997901642485713
89.99,93.36587960130977,-0.03615753009263589
90.16,93.93587960130978,-0.040196351142243736
90.73,94.62587960130978,-0.041171396426901485
91.42,91.78587960130977,-0.003986229721816059
88.58,90.96587960130978,-0.026228291440337226
87.76,84.31587960130977,0.040847826233633144
81.11,84.20587960130977,-0.03676559898154219
81.0,83.93587960130978,-0.03497764740484077
80.73,86.62587960130978,-0.06806141107536445
83.42,87.10587960130978,-0.04231493463105285
83.9,86.41587960130978,-0.02911362602472012
83.21,85.75587960130977,-0.029687522454972193
82.55,86.46587960130978,-0.045288148566413944
83.26,85.88587960130978,-0.030574054937777317
82.68,84.93587960130978,-0.026559795599914948
81.73,83.25587960130977,-0.018327589698370894
80.05,84.59587960130978,-0.05373641863804668
81.39,85.06587960130977,-0.0432121506124199
81.86,86.11587960130977,-0.049420381246910505
82.91,85.42587960130977,-0.029451023659944897
82.22,84.99587960130978,-0.03265899022788632
81.79,85.09587960130978,-0.0388488798376424
81.89,84.38587960130978,-0.02957698151754573
81.18,83.94587960130977,-0.032948366429013
80.74,82.92587960130977,-0.02635943823350473
79.72,82.21587960130978,-0.030357634235783526
79.01,82.89587960130977,-0.046876631504473076
79.69,81.99587960130978,-0.028121896033333704
78.79,82.83587960130977,-0.04884211552750617
79.63,83.00587960130977,-0.0406703671778994
79.8,83.44587960130977,-0.04369154736853598
80.24,84.20587960130977,-0.047097419088632075
81.0,82.76587960130978,-0.021335840443141185
79.56,82.89587960130977,-0.040241802335095334
79.69,83.40587960130978,-0.04455177043959169
80.2,83.61587960130977,-0.040852044104505936
80.41,85.42587960130977,-0.05871615984195111
82.22,86.77587960130978,-0.052501681599099737
83.57,86.90587960130978,-0.038384970230017745
83.7,85.49587960130978,-0.021005452071894526
82.29,86.70587960130977,-0.05092941357166125
83.5,86.57587960130978,-0.035528135728733035
83.37,87.20587960130977,-0.04398647910951359
84.0,86.23587960130978,-0.02592748646673304
83.03,86.07587960130978,-0.03538598287252859
82.87,85.94587960130977,-0.035788563868079715
82.74,86.52587960130978,-0.043754303553505625
83.32,87.37587960130978,-0.04641875560871589
84.17,87.55587960130978,-0.03867107059774355
84.35,86.87230393676938,-0.02903461543514796
84.31,86.19230393676938,-0.02183842235091238
83.63,87.60230393676939,-0.045344742755128564
85.04,87.46230393676939,-0.027695405080119806
84.9,86.48230393676938,-0.018296274090087383
83.92,85.75230393676938,-0.021367401838211286
83.19,84.75230393676938,-0.018433763617033416
82.19,85.40230393676939,-0.03761378544480165
82.84,87.62230393676938,-0.05457861436992595
85.06,87.07230393676939,-0.02311072345381704
84.51,87.51230393676938,-0.03430722083306881
84.95,84.81230393676938,0.0016235387654752742
82.25,85.02230393676938,-0.03260678443660059
82.46,86.21230393676939,-0.04352399559489151
83.65,85.78230393676938,-0.02485715396897137
83.22,85.97230393676938,-0.03201384411884134
83.41,88.45230393676938,-0.05700590840882902
85.89,86.63230393676939,-0.008568442752153738
84.07,87.68230393676939,-0.04119763937058896
85.12,87.62230393676938,-0.02855784228836422
85.06,87.33230393676938,-0.0260190540537506
84.77,86.29230393676939,-0.017641248029312773
83.73,83.56230393676938,0.002006838674021294
81.0,84.22230393676938,-0.03825950830303282
81.66,83.72230393676938,-0.024632670624149533
81.16,83.89230393676938,-0.03256918463973468
81.33,86.06230393676938,-0.054986953872931954
83.5,88.62230393676938,-0.05779926394628676
86.06,87.04230393676939,-0.01128536231627053
84.48,86.99230393676939,-0.028879611449254883
84.43,87.19230393676938,-0.03168059349334951
84.63,84.95230393676938,-0.003793939914911282
82.39,85.46230393676939,-0.03594922901964448
82.9,86.38230393676939,-0.040312700380373934
83.82,86.87230393676938,-0.035135524194121026
84.31,86.73230393676938,-0.0279285090654956
84.17,86.82230393676939,-0.03054864725429307
84.26,86.28230393676938,-0.02343822365071968
83.72,84.79230393676939,-0.012646241309459127
82.23,85.65230393676939,-0.03995577210971246
83.09,84.89230393676938,-0.021230475004092142
82.33,85.73230393676938,-0.03968520359931893
83.17,86.68230393676939,-0.040519272991768274
84.12,87.05230393676938,-0.03368439207420926
84.49,84.61230393676938,-0.0014454627882580784
82.05,85.32230393676939,-0.038352268818179436
82.76,86.50230393676938,-0.043262477026101975
83.94,85.84230393676938,-0.02216044828166075
83.28,85.85230393676939,-0.029961967458251304
83.29,89.26230393676938,-0.06690734692440803
86.7,91.63230393676939,-0.05382713000617023
89.07,89.01230393676938,0.0006481807646681048
86.45,89.66230393676938,-0.03582669411478334
87.1,87.85230393676939,-0.008563280677429397
85.29,88.81230393676938,-0.03966008965691403
86.25,89.35230393676939,-0.03471990984099027
86.79,88.16230393676938,-0.015565654202430945
85.6,87.06230393676938,-0.016796062941676904
84.5,86.45230393676938,-0.02258243965594353
83.89,85.74230393676939,-0.021603150973589003
83.18,87.42230393676938,-0.048526562967703746
84.86,86.65230393676939,-0.020683857847302423
84.09,86.35230393676939,-0.026198535923557253
83.79,87.34230393676938,-0.04067105831489204
84.78,86.34817204223367,-0.0181610334665413
83.57,84.97817204223367,-0.016570985329430465
82.2,84.87817204223367,-0.03155313053750808
82.1,86.06817204223367,-0.04610498803537377
83.29,86.20817204223367,-0.03385029485144453
83.43,84.92817204223367,-0.017640460240786027
82.15,85.79817204223367,-0.04252039356313875
83.02,87.10817204223368,-0.046932129860922434
84.33,88.02817204223368,-0.04201123295459763
85.25,88.09817204223367,-0.03232952484948581
85.32,88.06817204223367,-0.03120505374990379
85.29,88.77817204223368,-0.039290874794924546
86.0,89.43817204223367,-0.038441886319077856
86.66,89.33817204223368,-0.02997791404292005
86.56,89.58817204223368,-0.03380102499251947
86.81,91.62817204223367,-0.05258395900349133
88.85,91.81817204223367,-0.0323266296443846
89.04,90.45817204223367,-0.01567765532086518
87.68,92.88817204223368,-0.0560692704757465
90.11,93.10817204223368,-0.03220095482997676
90.33,93.29817204223367,-0.03181382847340308
90.52,79.85817204223368,0.13350954179276386
77.08,78.41817204223368,-0.017064565615135474
75.64,77.47817204223367,-0.02372503111239732
74.7,78.30817204223368,-0.04607657091379547
75.53,79.11817204223367,-0.04535205945251464
76.34,81.38817204223368,-0.06202586832413548
78.61,81.91817204223368,-0.04038386062286792
79.14,80.83817204223368,-0.021007056435497717
78.06,79.63817204223368,-0.019816778835615945
76.86,78.27817204223368,-0.0181170817513282
75.5,77.40817204223367,-0.0246507828810707
74.63,77.44817204223368,-0.03638784451486976
74.67,77.49817204223368,-0.03649340323398109
74.72,77.97817204223367,-0.04178312926428962
75.2,78.67817204223367,-0.044207585813847095
75.9,78.33817204223368,-0.031123678006160338
75.56,77.37817204223367,-0.023497221428819715
74.6,78.36817204223367,-0.04808293908148009
75.59,78.98817204223367,-0.04302127716560811
76.21,79.82817204223367,-0.0453245007328924
77.05,80.52817204223368,-0.04319199050500644
77.75,79.62817204223367,-0.023586778323097968
76.85,80.52817204223368,-0.04567559338494154
77.75,78.79817204223367,-0.0133019842347597
76.02,79.16817204223368,-0.0397656275372158
76.39,79.08817204223368,-0.03411599955544342
76.31,78.79817204223367,-0.031576519832212324
76.02,79.04817204223367,-0.03830793254290299
76.27,78.57817204223367,-0.029374214011915423
75.8,78.66817204223368,-0.036459116409796266
75.89,80.75817204223367,-0.06028085974615405
77.98,79.32817204223367,-0.01699487089549867
76.55,79.82817204223367,-0.041065352724090176
77.05,80.54817204223367,-0.04342956461382497
77.77,80.52817204223368,-0.03425102013724013
77.75,79.50817204223367,-0.022113098529038644
76.73,79.57817204223367,-0.03579087040001483
76.8,79.58817204223368,-0.035032492526076986
76.81,80.31817204223367,-0.043678434817826406
77.54,80.68817204223367,-0.039016524511000905
77.91,80.70817204223367,-0.034670244306480136
77.93,80.31817204223367,-0.02973389435429241
77.54,80.97817204223367,-0.04245801004794847
78.2,80.60817204223368,-0.029875036007167344
77.83,80.51817204223367,-0.03338590499575256
77.74,79.28817204223367,-0.019525888948594083
76.51,81.09817204223367,-0.05657552971532176
78.32,81.57817204223367,-0.03993926268103798
78.8,82.20817204223367,-0.041457825390920466
79.43,82.89817204223367,-0.041836532179102215
80.12,83.23817204223367,-0.03746084237231395
80.46,84.52817204223368,-0.04812800210799617
81.75,86.27817204223368,-0.05248340263881701
83.5,86.87817204223367,-0.03888401381870066
84.1,83.51817204223367,0.006966483383665345
80.74,82.97817204223367,-0.02697302178571137
80.2,83.08817204223368,-0.03476032714699295
80.31,82.57817204223367,-0.027466968402662606
79.8,82.39817204223367,-0.031531913607282025
79.62,81.24817204223368,-0.020039491367108253
78.47,80.65817204223367,-0.027128956518973957
77.88,76.18817204223367,0.02220591349571266
73.41,75.41817204223368,-0.026627164088637967
72.64,74.99817204223368,-0.031443060250931465
72.22,74.78817204223367,-0.03433928082616322
72.01,75.00817204223367,-0.0399712719374834
72.23,75.51817204223367,-0.0435414676138447
72.74,76.35817204223368,-0.04738421501542067
73.58,77.15817204223367,-0.04637450509163321
74.38,75.69817204223368,-0.01741352540848995
72.92,75.49817204223368,-0.034148800858270434
72.72,76.09817204223367,-0.04439228895483616
73.32,74.90817204223367,-0.02120158587421217
72.13,74.78817204223367,-0.03554267967309821
72.01,75.22817204223367,-0.042778814835843115
72.45,76.25817204223367,-0.04993788783875652
73.48,77.59817204223367,-0.05307047748486016
74.82,77.32817204223367,-0.03243542393403287
74.55,74.91817204223368,-0.004914322282531525
72.14,74.62817204223367,-0.03334092172089598
71.85,74.43817204223367,-0.034769419656963674
71.66,72.64817204223367,-0.013602159757842291
69.87,71.67817204223367,-0.025226257739500713
68.9,72.86817204223367,-0.05445686272922767
70.09,71.04817204223367,-0.013486230745867744
68.27,73.56817204223367,-0.07201717665612417
70.79,69.15817204223367,0.02359559123063293
66.38,68.85817204223368,-0.03598951248246485
66.08,65.44817204223368,0.00965386714480898
62.67,67.55817204223368,-0.07235500746198198
64.78,66.88817204223368,-0.031517860002252096
64.11,62.88817204223367,0.019428581211516027
60.11,65.14817204223367,-0.07733405073848532
62.37,63.83817204223367,-0.02299834088705377
61.06,67.37817204223367,-0.09377179360510612
64.6,67.62817204223367,-0.04477678385780692
64.85,66.83817204223368,-0.029746056504618368
64.06,66.68817204223367,-0.03940986777339239
63.91,66.01817204223367,-0.03193320834277291
63.24,66.32817204223367,-0.04655898010075288
63.55,65.06817204223367,-0.023332022317274825
62.29,68.66817204223368,-0.09288396432499835
65.89,65.28817204223367,0.009218024321113294
62.51,67.96817204223368,-0.08030482324641763
65.19,68.36646441468275,-0.04646231806599843
66.2,68.73646441468276,-0.036901293022294945
66.57,71.08646441468275,-0.06353480162321723
68.92,70.31646441468276,-0.019859707485394562
68.15,74.55646441468276,-0.08592768534529793
72.39,74.00646441468275,-0.02184220564334982
71.84,74.98646441468276,-0.04196043164913721
72.82,75.38646441468276,-0.03404410108113398
73.22,73.43646441468276,-0.0029476421067935465
71.27,73.15646441468276,-0.02578670838969832
70.99,73.08646441468275,-0.0286847151722609
70.92,76.38646441468276,-0.07156326001694113
74.22,76.39646441468275,-0.028489072516089564
74.23,74.48646441468276,-0.003443100927102094
72.32,73.12646441468276,-0.011028352336433178
70.96,73.74646441468276,-0.03778437972313142
71.58,72.64646441468275,-0.014680197078761226
70.48,74.44646441468277,-0.05327941959189231
72.28,76.20646441468276,-0.0515240333591207
74.04,76.17646441468275,-0.028046253276503452
74.01,73.42646441468275,0.007947210722576425
71.26,73.06646441468276,-0.024723577761068483
70.9,72.99646441468276,-0.0287200816024874
70.83,72.10646441468276,-0.01770249623309561
69.94,73.29646441468276,-0.04579299208339982
71.13,72.59646441468276,-0.020200218102992995
70.43,74.11646441468275,-0.04973880559192523
71.95,75.96646441468276,-0.05287154595951493
73.8,76.56646441468276,-0.03613154186798584
