date,NVDA,dcf,Deviation
2007-03-15,19.08,20.444857606610594,-0.06675799034028418
2007-03-16,18.9,20.534857606610593,-0.07961377857737373
2007-03-19,18.99,20.444857606610594,-0.07116007529150925
2007-03-20,18.9,21.524857606610595,-0.12194541095614331
2007-03-21,19.98,21.964857606610597,-0.09036514791760952
2007-03-22,20.42,21.734857606610596,-0.06049534026901948
2007-03-23,20.19,21.774857606610595,-0.07278383332019811
2007-03-26,20.23,21.394857606610596,-0.054445681669350154
2007-03-27,19.85,21.014857606610594,-0.05543019269586513
2007-03-28,19.47,20.674857606610594,-0.0582764645607694
2007-03-29,19.13,20.734857606610596,-0.07739901749308098
2007-03-30,19.19,20.714857606610597,-0.07361178317363759
2007-04-02,19.17,20.634857606610595,-0.07098947007714318
2007-04-03,19.09,20.594857606610596,-0.07306958054070556
2007-04-04,19.05,22.144857606610596,-0.13975513690757402
2007-04-05,20.6,21.774857606610595,-0.05395477792947412
2007-04-09,20.23,21.564857606610595,-0.06189967172337829
2007-04-10,20.02,21.204857606610595,-0.05587670658260946
2007-04-11,19.66,21.764857606610594,-0.09670899964772983
2007-04-12,20.22,21.934857606610596,-0.07817956411505422
2007-04-13,20.39,21.824857606610596,-0.06574419098047113
2007-04-16,20.28,22.014857606610594,-0.07880394402776658
2007-04-17,20.47,22.274857606610595,-0.08102667314357881
2007-04-18,20.73,22.554857606610597,-0.08090752060770046
2007-04-19,21.01,22.804857606610597,-0.07870505650911441
2007-04-20,21.26,22.454857606610595,-0.053211542355041885
2007-04-23,20.91,23.244857606610594,-0.10044619959068213
2007-04-24,21.7,23.614857606610595,-0.08108698508834378
2007-04-25,22.07,23.894857606610596,-0.07637030681052237
2007-04-26,22.35,23.594857606610596,-0.05275969990434781
2007-04-27,22.05,23.811631567132537,-0.07398197650446325
2007-04-30,21.93,24.041631567132537,-0.08783229046814622
2007-05-01,22.16,23.781631567132532,-0.06818840677751115
2007-05-02,21.9,24.191631567132536,-0.09472827662628658
2007-05-03,22.31,24.351631567132536,-0.08383962123869071
2007-05-04,22.47,23.911631567132535,-0.0602899707234581
2007-05-07,22.03,24.071631567132535,-0.08481483946938528
2007-05-08,22.19,24.171631567132536,-0.08198170494320567
2007-05-09,22.29,23.761631567132536,-0.061933102656474226
2007-05-10,21.88,25.311631567132537,-0.13557528119161444
2007-05-11,23.43,25.071631567132535,-0.06547765201226952
2007-05-14,23.19,24.871631567132535,-0.06761243477708889
2007-05-15,22.99,25.161631567132535,-0.08630726355477036
2007-05-16,23.28,24.771631567132534,-0.060215313758810174
2007-05-17,22.89,25.231631567132535,-0.09280539630987683
2007-05-18,23.35,25.301631567132535,-0.07713461331354432
2007-05-21,23.42,25.431631567132534,-0.0790995875283258
2007-05-22,23.55,24.801631567132535,-0.05046569471627882
2007-05-23,22.92,23.971631567132537,-0.04386983690231683
2007-05-24,22.09,24.321631567132535,-0.09175501080068538
2007-05-25,22.44,24.561631567132537,-0.08637991174705284
2007-05-29,22.68,24.611631567132537,-0.07848449875676367
2007-05-30,22.73,24.971631567132537,-0.08976712479143545
2007-05-31,23.09,25.131631567132537,-0.08123752577220689
2007-06-01,23.25,25.261631567132536,-0.07963189399649995
2007-06-04,23.38,25.951631567132537,-0.09909325201693608
2007-06-05,24.07,26.131631567132537,-0.07889410050176837
2007-06-06,24.25,25.871631567132535,-0.06267991111904458
2007-06-07,23.99,26.251631567132534,-0.08615203825899087
2007-06-08,24.37,26.331631567132536,-0.07449715229879894
2007-06-11,24.45,26.081631567132536,-0.06255864641492292
2007-06-12,24.2,26.661631567132535,-0.09232861690906957
2007-06-13,24.78,27.101631567132536,-0.08566390408568947
2007-06-14,25.22,28.251631567132534,-0.10730819421627613
2007-06-15,26.37,28.261631567132536,-0.0669328507322432
2007-06-18,26.38,28.431631567132534,-0.07216017702987743
2007-06-19,26.55,28.451631567132537,-0.06683734683705489
2007-06-20,26.57,30.531631567132536,-0.1297549906044737
2007-06-21,28.65,30.961631567132535,-0.07466116771399278
2007-06-22,29.08,30.191631567132536,-0.036819194903752406
2007-06-25,28.31,28.881631567132537,-0.01979221865647851
2007-06-26,27.0,29.611631567132537,-0.0881961387778214
2007-06-27,27.73,29.871631567132535,-0.07169449590724575
2007-06-28,27.99,29.421631567132536,-0.04865914943792038
2007-06-29,27.54,30.571631567132535,-0.09916486009179282
2007-07-02,28.69,30.611631567132537,-0.06277455557761835
2007-07-03,28.73,30.921631567132536,-0.07087697045915531
2007-07-05,29.04,31.061631567132537,-0.06508452599353154
2007-07-06,29.18,31.911631567132535,-0.085599871676445
2007-07-09,30.03,32.20163156713254,-0.06743855703724866
2007-07-10,30.32,32.071631567132535,-0.05461622878355932
2007-07-11,30.19,32.65163156713253,-0.07539076759675423
2007-07-12,30.77,32.461631567132535,-0.05211172345524728
2007-07-13,30.58,33.01163156713253,-0.07365984205256748
2007-07-16,31.13,32.88163156713254,-0.05327082275574835
2007-07-17,31.0,32.31163156713254,-0.04059317043175037
2007-07-18,30.43,32.281631567132536,-0.05735867356276281
2007-07-19,30.4,31.951631567132537,-0.04856188842414688
2007-07-20,30.07,32.251631567132534,-0.06764406825717995
2007-07-23,30.37,31.451631567132537,-0.03439031659848324
2007-07-24,29.57,31.311631567132537,-0.05562251086783698
2007-07-25,29.43,31.451631567132537,-0.0642774783501272
2007-07-26,29.57,31.381631567132537,-0.057729043286262494
2007-07-27,29.5,32.211631567132535,-0.08418175159743779
2007-07-30,30.33,32.391631567132535,-0.06364704299811974
2007-07-31,30.51,32.16163156713254,-0.05135409762048315
2007-08-01,30.28,32.031631567132536,-0.054684431651926046
2007-08-02,30.15,30.241631567132536,-0.0030299809363502073
2007-08-03,28.36,30.481631567132535,-0.0696036090607508
2007-08-06,28.6,30.931631567132534,-0.07538016745324505
2007-08-07,29.05,32.27163156713254,-0.09982859281318923
2007-08-08,30.39,32.63163156713254,-0.06869505015465938
2007-08-09,30.75,31.211631567132535,-0.014790369613956855
2007-08-10,29.33,30.891631567132535,-0.050551929047155
2007-08-13,29.01,32.01163156713253,-0.09376690347187466
2007-08-14,30.13,30.741631567132536,-0.019895872013067306
2007-08-15,28.86,30.261631567132536,-0.04631711823016382
2007-08-16,28.38,31.931631567132534,-0.11122612258836961
2007-08-17,30.05,31.811631567132537,-0.05537696371891332
2007-08-20,29.93,33.431631567132534,-0.10474007408525865
2007-08-21,31.55,34.15163156713254,-0.07617883678612725
2007-08-22,32.27,34.52100041339396,-0.06520669697974868
2007-08-23,32.0,34.691000413393965,-0.0775705624319496
2007-08-24,32.17,35.411000413393964,-0.09152524287814467
2007-08-27,32.89,33.411000413393964,-0.015593678936506872
2007-08-28,30.89,35.161000413393964,-0.12146982063021738
2007-08-29,32.64,34.971000413393966,-0.06665523965111353
2007-08-30,32.45,36.63100041339396,-0.1141383081600249
2007-08-31,34.11,37.68100041339396,-0.09476925703184425
2007-09-04,35.16,37.411000413393964,-0.06016947925797944
2007-09-05,34.89,37.57100041339396,-0.07135823863870794
2007-09-06,35.05,36.29100041339397,-0.03419581712429043
2007-09-07,33.77,36.38100041339396,-0.07176824121726733
2007-09-10,33.86,37.10100041339396,-0.08735614612224629
2007-09-11,34.58,35.74100041339396,-0.03248371338142175
2007-09-12,33.22,35.75100041339396,-0.07079523325578696
2007-09-13,33.23,34.77100041339396,-0.04431855267530249
2007-09-14,32.25,34.70100041339396,-0.0706319813318097
2007-09-17,32.18,37.52100041339396,-0.14234696182267503
2007-09-18,35.0,36.88100041339396,-0.05100188151921292
2007-09-19,34.36,36.68100041339396,-0.06327527568049796
2007-09-20,34.16,37.011000413393965,-0.07703116320957959
2007-09-21,34.49,37.89100041339397,-0.0897574721250104
2007-09-24,35.37,38.341000413393964,-0.07748886000262223
2007-09-25,35.82,39.191000413393965,-0.08601465586068291
2007-09-26,36.67,39.301000413393965,-0.06694487126839921
2007-09-27,36.78,38.761000413393965,-0.051108082667273624
2007-09-28,36.24,40.29100041339397,-0.10054355493360467
2007-10-01,37.77,39.93100041339396,-0.054118363953363335
2007-10-02,37.41,38.341000413393964,-0.0242821106219423
2007-10-03,35.82,38.50100041339396,-0.06963456493616926
2007-10-04,35.98,39.45100041339396,-0.08798257020157929
2007-10-05,36.93,40.051000413393965,-0.0779256543202409
2007-10-08,37.53,39.39100041339397,-0.047244304380783864
2007-10-09,36.87,39.43100041339396,-0.06494890787817897
2007-10-10,36.91,37.79100041339397,-0.023312439569123544
2007-10-11,35.27,38.651000413393966,-0.08747510742884479
2007-10-12,36.13,38.911000413393964,-0.07147080218571522
2007-10-15,36.39,39.24100041339396,-0.07265361186920305
2007-10-16,36.72,42.06100041339396,-0.1269822486602855
2007-10-17,39.54,42.03100041339396,-0.05926578927205739
2007-10-18,39.51,39.911000413393964,-0.010047365619514581
2007-10-19,37.39,41.68100041339396,-0.10294859458351846
2007-10-22,39.16,41.871000413393965,-0.06474649247995412
2007-10-23,39.35,40.54100041339397,-0.02937767695047999
2007-10-24,38.02,37.221000413393966,0.021466365162998713
2007-10-25,34.7,36.92100041339396,-0.06015547760152884
2007-10-26,34.4,36.11100041339397,-0.04738169515678492
2007-10-29,33.59,37.341000413393964,-0.10045259558842734
2007-10-30,34.82,37.901000413393966,-0.08129074113582391
2007-10-31,35.38,37.901000413393966,-0.06651540555386126
2007-11-01,35.38,39.261000413393965,-0.09885128683755984
2007-11-02,36.74,39.261000413393965,-0.06421131369168875
2007-11-05,36.74,40.42100041339396,-0.09106653412205545
2007-11-06,37.9,38.621000413393965,-0.01866861048850299
2007-11-07,36.1,36.36100041339397,-0.007178031694029641
2007-11-08,33.84,35.88100041339396,-0.05688248348371239
2007-11-09,33.36,32.551000413393965,0.024853294102541668
2007-11-12,30.03,35.20100041339396,-0.14689924583582004
2007-11-13,32.68,34.691000413393965,-0.057968936883628475
2007-11-14,32.17,34.261000413393965,-0.06103150486453712
2007-11-15,31.74,34.971000413393966,-0.09239084885191007
2007-11-16,32.45,32.78100041339396,-0.010097324951032216
2007-11-19,30.26,32.551000413393965,-0.0703818741144211
2007-11-20,30.03,32.231000413393964,-0.06828830582867396
2007-11-21,29.71,32.14900641844774,-0.0758656857602974
2007-11-23,30.22,31.449006418447745,-0.03907934012588776
2007-11-26,29.52,32.71900641844774,-0.09777211378411743
2007-11-27,30.79,34.77900641844774,-0.11469581305611609
2007-11-28,32.85,35.049006418447746,-0.06274090603864635
2007-11-29,33.12,33.46900641844774,-0.010427749604642433
2007-11-30,31.54,33.92900641844774,-0.07041191802035207
2007-12-03,32.0,33.89900641844774,-0.0560195303368628
2007-12-04,31.97,35.559006418447744,-0.10093100960733803
2007-12-05,33.63,36.239006418447744,-0.07199442469039674
2007-12-06,34.31,35.809006418447744,-0.04186115640660437
2007-12-07,33.88,36.17900641844774,-0.06354531663632068
2007-12-10,34.25,36.21900641844774,-0.05436389932123731
2007-12-11,34.29,37.39900641844774,-0.08313072234224295
2007-12-12,35.47,36.42900641844774,-0.026325352040403205
2007-12-13,34.5,36.99900641844774,-0.06754252776911696
2007-12-14,35.07,35.20900641844774,-0.003948035817759155
2007-12-17,33.28,36.059006418447744,-0.07706830260930331
2007-12-18,34.13,36.379006418447744,-0.06182154599217626
2007-12-19,34.45,37.09900641844774,-0.07140370252963169
2007-12-20,35.17,37.089006418447745,-0.051740572308597854
2007-12-21,35.16,37.70900641844774,-0.06759675368165463
2007-12-24,35.78,38.18900641844775,-0.06308114937716847
2007-12-26,36.26,37.06900641844774,-0.021824335114769444
2007-12-27,35.14,36.71900641844774,-0.043002427692445444
2007-12-28,34.79,35.949006418447745,-0.03224029073173451
2007-12-31,34.02,34.93900641844775,-0.026303164075166974
2008-01-02,33.01,34.67900641844774,-0.04812728479902195
2008-01-03,32.75,31.92900641844774,0.02571309519603182
2008-01-04,30.0,28.829006418447744,0.04061858964389886
2008-01-07,26.9,29.399006418447744,-0.08500309101873693
2008-01-08,27.47,30.819006418447742,-0.1086669171931216
2008-01-09,28.89,30.219006418447744,-0.04397915669511976
2008-01-10,28.29,28.979006418447742,-0.02377605389566184
2008-01-11,27.05,30.779006418447743,-0.12115421686298233
2008-01-14,28.85,28.659006418447742,0.006664347631720968
2008-01-15,26.73,25.639006418447742,0.04255210064487014
2008-01-16,23.71,25.229006418447742,-0.06020872931947996
2008-01-17,23.3,26.769006418447745,-0.129590406316205
2008-01-18,24.84,25.529006418447743,-0.02698915920009537
2008-01-22,23.6,25.959006418447743,-0.09087429543417791
2008-01-23,24.03,27.799006418447743,-0.13558061614556793
2008-01-24,25.87,26.879006418447744,-0.03753882873271819
2008-01-25,24.95,26.579006418447744,-0.0612892142317667
2008-01-28,24.65,27.33900641844774,-0.09835786923965395
2008-01-29,25.41,27.119006418447743,-0.06301876964361008
2008-01-30,25.19,26.519006418447745,-0.05011524178082438
2008-01-31,24.59,28.789006418447745,-0.1458545097880508
2008-02-01,26.86,27.949006418447745,-0.03896404767108097
2008-02-04,26.02,26.319006418447742,-0.011360855105767231
2008-02-05,24.39,26.239006418447744,-0.07046785190569449
2008-02-06,24.31,26.479006418447742,-0.08191419210263917
2008-02-07,24.55,26.919006418447744,-0.08800497245783367
2008-02-08,24.99,26.999006418447742,-0.07441038337896166
2008-02-11,25.07,27.92900641844774,-0.10236692188803764
2008-02-12,26.0,28.949006418447745,-0.10186900288807466
2008-02-13,27.02,24.539006418447745,0.1011040764750406
2008-02-14,22.61,24.199006418447745,-0.06566411822744878
2008-02-15,22.27,23.869006418447743,-0.06699090822699316
2008-02-19,21.94,23.709006418447743,-0.07461326667284107
2008-02-20,21.78,23.219006418447744,-0.06197536589267827
2008-02-21,21.29,24.249006418447742,-0.12202588293253291
2008-02-22,22.32,24.239006418447744,-0.07917017658723968
2008-02-25,22.31,24.42900641844774,-0.08674140823212362
2008-02-26,22.5,24.779006418447743,-0.09197327689261359
2008-02-27,22.85,23.919006418447744,-0.044692760215293115
2008-02-28,21.99,23.319006418447742,-0.05699241188065207
2008-02-29,21.39,23.069006418447742,-0.07278191301317072
2008-03-03,21.14,22.859006418447745,-0.07520039965781133
2008-03-04,20.93,23.099006418447743,-0.09390042061356774
2008-03-05,21.17,21.769006418447745,-0.02751647948158653
2008-03-06,19.84,21.479006418447742,-0.07630736666850868
2008-03-07,19.55,20.359006418447745,-0.03973702850816363
2008-03-10,18.43,20.969006418447744,-0.12108377324993436
2008-03-11,19.04,20.449006418447745,-0.0689034170959344
2008-03-12,18.52,21.629006418447744,-0.14374245207103087
2008-03-13,19.7,20.249006418447742,-0.02711275837947158
2008-03-14,18.32,19.789006418447745,-0.07423346010329779
2008-03-17,17.86,20.899006418447744,-0.14541391861410147
2008-03-18,18.97,19.58900641844774,-0.03159968429357396
2008-03-19,17.66,20.449006418447745,-0.1363883585038972
2008-03-20,18.52,21.351502323180174,-0.13261372807974103
2008-03-24,20.03,21.641502323180177,-0.074463514552504
2008-03-25,20.32,20.991502323180175,-0.031989245592901616
2008-03-26,19.67,20.711502323180177,-0.050286179482718296
2008-03-27,19.39,21.001502323180176,-0.0767327164686451
2008-03-28,19.68,21.111502323180176,-0.06780674824872146
2008-03-31,19.79,22.321502323180177,-0.11341092935986175
2008-04-01,21.0,21.681502323180176,-0.03143243088148773
2008-04-02,20.36,21.301502323180177,-0.04419886958656616
2008-04-03,19.98,20.101502323180174,-0.006044439924276834
2008-04-04,18.78,20.551502323180177,-0.08619819102869608
2008-04-07,19.23,20.441502323180174,-0.059266794779870846
2008-04-08,19.12,20.821502323180177,-0.08171851851851852
2008-04-09,19.5,21.201502323180176,-0.08025385641280136
2008-04-10,19.88,19.851502323180174,0.0014355425778806996
2008-04-11,18.53,19.231502323180177,-0.036476730283033554
2008-04-14,17.91,19.441502323180174,-0.07877489597880294
2008-04-15,18.12,20.161502323180176,-0.10125745048438228
2008-04-16,18.84,19.901502323180175,-0.05333779862155408
2008-04-17,18.58,20.341502323180176,-0.086596471351718
2008-04-18,19.02,21.191502323180174,-0.10247042847948029
2008-04-21,19.87,20.821502323180177,-0.04569806291647294
2008-04-22,19.5,21.761502323180174,-0.10392215985801867
2008-04-23,20.44,21.271502323180176,-0.039089966968344436
2008-04-24,19.95,21.471502323180175,-0.0708614749112173
2008-04-25,20.15,21.235648789845825,-0.05112388138406898
2008-04-28,19.79,21.645648789845826,-0.08572849018581175
2008-04-29,20.2,21.995648789845827,-0.08163654580058488
2008-04-30,20.55,22.945648789845826,-0.10440536294210068
2008-05-01,21.5,23.965648789845826,-0.10288262218423705
2008-05-02,22.52,23.405648789845827,-0.0378391044742179
2008-05-05,21.96,23.975648789845827,-0.08407066718042244
2008-05-06,22.53,23.455648789845828,-0.03946378964569719
2008-05-07,22.01,23.395648789845826,-0.05922677341810767
2008-05-08,21.95,23.975648789845827,-0.08448775704054068
2008-05-09,22.53,23.335648789845827,-0.03452437929201235
2008-05-12,21.89,22.885648789845828,-0.04350537749611838
2008-05-13,21.44,23.515648789845827,-0.08826670309611451
2008-05-14,22.07,25.225648789845827,-0.1250968336289563
2008-05-15,23.78,25.855648789845826,-0.08027834871662498
2008-05-16,24.41,25.345648789845825,-0.03691555886392117
2008-05-19,23.9,24.725648789845827,-0.033392401423452234
2008-05-20,23.28,24.535648789845826,-0.051176506502875974
2008-05-21,23.09,25.095648789845825,-0.07992018085052854
2008-05-22,23.65,24.555648789845826,-0.03688148489158749
2008-05-23,23.11,24.805648789845826,-0.06835736505871759
2008-05-27,23.36,25.025648789845828,-0.06655766664965213
2008-05-28,23.58,24.965648789845826,-0.05550221432296232
2008-05-29,23.52,26.145648789845826,-0.10042392946338163
2008-05-30,24.7,26.245648789845827,-0.05889162055859798
2008-06-02,24.8,25.405648789845827,-0.023839138880322297
2008-06-03,23.96,25.68564878984583,-0.06718338337352103
2008-06-04,24.24,26.295648789845828,-0.07817448454208231
2008-06-05,24.85,25.505648789845825,-0.025706022820593644
2008-06-06,24.06,25.135648789845828,-0.04279375475203029
2008-06-09,23.69,23.735648789845825,-0.0019232164349075598
2008-06-10,22.29,22.695648789845826,-0.017873416777021922
2008-06-11,21.25,22.825648789845825,-0.069029748260508
2008-06-12,21.38,22.755648789845825,-0.060453068271104526
2008-06-13,21.31,22.465648789845826,-0.051440704012437166
