date,AMZN,dcf,Deviation
2005-10-13,42.62,45.19845070422535,-0.05704732494258502
2005-10-14,43.79,46.428450704225355,-0.05682831678002209
2005-10-17,45.02,46.05845070422535,-0.022546366374631033
2005-10-18,44.65,47.26845070422535,-0.055395314744074886
2005-10-19,45.86,46.41845070422535,-0.01203079154415887
2005-10-20,45.01,47.358450704225355,-0.049588841469761724
2005-10-21,45.95,48.33845070422535,-0.04941098999717364
2005-10-24,46.93,47.578450704225354,-0.013629084062793284
2005-10-25,46.17,41.15845070422535,0.12176234066216107
2005-10-26,39.75,40.468450704225354,-0.01775335333384387
2005-10-27,39.06,40.358450704225355,-0.032172957127152846
2005-10-28,38.95,41.26845070422535,-0.056179736933714586
2005-10-31,39.86,41.77845070422535,-0.04591962296082286
2005-11-01,40.37,42.15845070422535,-0.04242211642863114
2005-11-02,40.75,42.968450704225354,-0.051629757830835676
2005-11-03,41.56,42.498450704225355,-0.022081998018154803
2005-11-04,41.09,42.79845070422535,-0.03991851751906239
2005-11-07,41.39,43.358450704225355,-0.045399470512758056
2005-11-08,41.95,42.80845070422535,-0.02005329999341965
2005-11-09,41.4,43.58845070422535,-0.05020712296189067
2005-11-10,42.18,44.08845070422535,-0.04328686251709113
2005-11-11,42.68,43.93845070422535,-0.02864121706740863
2005-11-14,42.53,45.858450704225355,-0.072580967152444
2005-11-15,44.45,46.70845070422535,-0.048352079124325154
2005-11-16,45.3,48.148450704225354,-0.05915975825937403
2005-11-17,46.74,49.38845070422535,-0.053624899474701726
2005-11-18,47.98,49.398450704225354,-0.02871447755959744
2005-11-21,47.99,50.25845070422535,-0.04513570697941627
2005-11-22,48.85,49.648450704225354,-0.0160820870117786
2005-11-23,48.24,49.468450704225354,-0.024833013501278423
2005-11-25,48.06,49.75845070422535,-0.0341339145449141
2005-11-28,48.35,49.95845070422535,-0.03219576831451476
2005-11-29,48.55,49.86845070422535,-0.026438573599272486
2005-11-30,48.46,50.40845070422535,-0.03865325509918971
2005-12-01,49.0,50.468450704225354,-0.029096409414890445
2005-12-02,49.06,50.23845070422535,-0.023457146621884806
2005-12-05,48.83,50.66845070422535,-0.0362839336643076
2005-12-06,49.26,50.23845070422535,-0.019476132136038604
2005-12-07,48.83,49.75845070422535,-0.018659156205329985
2005-12-08,48.35,50.148450704225354,-0.035862537704954844
2005-12-09,48.74,50.47845070422535,-0.03443946238389273
2005-12-12,49.07,50.90845070422535,-0.036112878683081995
2005-12-13,49.5,50.81845070422535,-0.02594433096551929
2005-12-14,49.41,50.88845070422535,-0.029052774917798674
2005-12-15,49.48,50.61845070422535,-0.022490824756324024
2005-12-16,49.21,49.77845070422535,-0.011419614234339681
2005-12-19,48.37,49.54845070422535,-0.023783805295144345
2005-12-20,48.14,50.37845070422535,-0.04443270233472274
2005-12-21,48.97,50.62845070422535,-0.03275728727932303
2005-12-22,49.22,50.62845070422535,-0.027819352254202068
2005-12-23,49.22,49.968450704225354,-0.014978465285137688
2005-12-27,48.56,49.468450704225354,-0.018364244104935312
2005-12-28,48.06,49.398450704225354,-0.027094993570534465
2005-12-29,47.99,48.55845070422535,-0.011706524734239165
2005-12-30,47.15,49.95793427230047,-0.0562059723485675
2006-01-03,47.58,49.62793427230047,-0.04126575692358636
2006-01-04,47.25,50.02793427230047,-0.055527662948868906
2006-01-05,47.65,50.24793427230047,-0.051702309954114845
2006-01-06,47.87,49.45793427230047,-0.0321067649845177
2006-01-09,47.08,48.02793427230047,-0.01973714436531948
2006-01-10,45.65,47.30793427230047,-0.035045585857914285
2006-01-11,44.93,46.73793427230047,-0.03868237440207012
2006-01-12,44.36,46.77793427230047,-0.05168963336913002
2006-01-13,44.4,46.37793427230047,-0.04264817533026277
2006-01-17,44.0,46.69793427230047,-0.057774167408959465
2006-01-18,44.32,46.82793427230047,-0.0535563720944221
2006-01-19,44.45,46.297934272300466,-0.03991396811425474
2006-01-20,43.92,46.10793427230047,-0.047452446240144774
2006-01-23,43.73,46.39793427230047,-0.05750114340528356
2006-01-24,44.02,45.977934272300466,-0.0425842157393318
2006-01-25,43.6,47.05793427230047,-0.07348249186398947
2006-01-26,44.68,47.59793427230047,-0.06130380061469509
2006-01-27,45.22,47.33793427230047,-0.04474074132845651
2006-01-30,44.96,47.19793427230047,-0.04741593687954837
2006-01-31,44.82,46.35793427230047,-0.03317521145931224
2006-02-01,43.98,45.11793427230047,-0.025221329182153807
2006-02-02,42.74,40.70793427230047,0.049918173545893785
2006-02-03,38.33,40.32793427230047,-0.04954219223851408
2006-02-06,37.95,39.89793427230047,-0.04882293551856487
2006-02-07,37.52,40.547934272300466,-0.07467542617501322
2006-02-08,38.17,40.36793427230047,-0.05444752900840499
2006-02-09,37.99,40.89793427230047,-0.07110222860986803
2006-02-10,38.52,40.23793427230047,-0.04269439531052377
2006-02-13,37.86,40.62793427230047,-0.06812884587606538
2006-02-14,38.25,41.63793427230047,-0.08136653106141922
2006-02-15,39.26,41.52793427230047,-0.054612258279680526
2006-02-16,39.15,41.56793427230047,-0.05816825672551418
2006-02-17,39.19,40.66793427230047,-0.03634151325229995
2006-02-21,38.29,41.09793427230047,-0.0683230026525442
2006-02-22,38.72,40.27793427230047,-0.038679597165236945
2006-02-23,37.9,40.727934272300466,-0.0694347583011049
2006-02-24,38.35,40.38793427230047,-0.05045898754218181
2006-02-27,38.01,39.81793427230047,-0.04540502427716775
2006-02-28,37.44,39.49793427230047,-0.05210232662075398
2006-03-01,37.12,39.25793427230047,-0.05445865433141117
2006-03-02,36.88,39.58793427230047,-0.06840302031609669
2006-03-03,37.21,39.23793427230047,-0.05168300293861461
2006-03-06,36.86,39.30793427230047,-0.06227583101525336
2006-03-07,36.93,39.18793427230047,-0.05761809889266001
2006-03-08,36.81,38.49793427230046,-0.043844801135601186
2006-03-09,36.12,38.59793427230047,-0.06419862407192978
2006-03-10,36.22,38.56793427230046,-0.06087788512922121
2006-03-13,36.19,39.28793427230047,-0.07885205291856323
2006-03-14,36.91,39.26793427230047,-0.060047321459528846
2006-03-15,36.89,39.14793427230047,-0.05767697106557401
2006-03-16,36.77,38.36793427230047,-0.04164764933550469
2006-03-17,35.99,38.60793427230046,-0.06780819335829413
2006-03-20,36.23,38.297934272300466,-0.05399597423707869
2006-03-21,35.92,38.37793427230047,-0.06404550737048142
2006-03-22,36.0,38.05793427230047,-0.05407372501030061
2006-03-23,35.68,37.84793427230047,-0.057280121464570954
2006-03-24,35.47,37.62793427230047,-0.057349262297638814
2006-03-27,35.25,38.06793427230046,-0.07402382940308083
2006-03-28,35.69,38.69793427230047,-0.07772854879371482
2006-03-29,36.32,39.047934272300466,-0.0698611673866596
2006-03-30,36.67,38.90793427230047,-0.05751871216390203
2006-03-31,36.53,37.330140845070424,-0.021434176966843244
2006-04-03,36.14,37.96014084507043,-0.04794873792747778
2006-04-04,36.77,38.53014084507043,-0.0456821804038543
2006-04-05,37.34,39.70014084507042,-0.05944918065356131
2006-04-06,38.51,38.28014084507043,0.006004658025159149
2006-04-07,37.09,37.80014084507042,-0.018786724842667635
2006-04-10,36.61,37.250140845070426,-0.017184924151908088
2006-04-11,36.06,37.320140845070426,-0.03376570443026272
2006-04-12,36.13,37.81014084507042,-0.04443624931086365
2006-04-13,36.62,36.46014084507043,0.00438449087755477
2006-04-17,35.27,37.470140845070425,-0.058717175741811345
2006-04-18,36.28,38.080140845070424,-0.047272431380816604
2006-04-19,36.89,37.53014084507043,-0.017056713101957555
2006-04-20,36.34,37.220140845070425,-0.023646897219815055
2006-04-21,36.03,36.98014084507042,-0.025693272750124674
2006-04-24,35.79,36.74014084507042,-0.025861110578673907
2006-04-25,35.55,36.98014084507042,-0.03867321249700073
2006-04-26,35.79,36.930140845070426,-0.03087290811734389
2006-04-27,35.74,36.400140845070425,-0.018135667328326388
2006-04-28,35.21,35.78014084507043,-0.01593456122878778
2006-05-01,34.59,35.570140845070426,-0.027555157831382515
2006-05-02,34.38,35.150140845070425,-0.021910035822187313
2006-05-03,33.96,35.66014084507042,-0.04767622350278644
2006-05-04,34.47,36.23014084507042,-0.04858222474478491
2006-05-05,35.04,35.88014084507042,-0.02341520477018555
2006-05-08,34.69,36.03014084507043,-0.037194993237274154
2006-05-09,34.84,35.35014084507042,-0.01443108380547109
2006-05-10,34.16,34.720140845070425,-0.016133023410530245
2006-05-11,33.53,33.92014084507042,-0.011501746023177772
2006-05-12,32.73,33.970140845070425,-0.036506791382656
2006-05-15,32.78,33.95014084507042,-0.034466450387062975
2006-05-16,32.76,32.80014084507042,-0.0012238009970758634
2006-05-17,31.61,33.80014084507042,-0.06479679641304936
2006-05-18,32.61,35.13014084507042,-0.07173728269933932
2006-05-19,33.94,36.02014084507042,-0.05774938121473516
2006-05-22,34.83,34.95014084507042,-0.0034374924439645183
2006-05-23,33.76,36.38014084507042,-0.0720211847510056
2006-05-24,35.19,36.820140845070426,-0.0442730746720833
2006-05-25,35.63,37.260140845070424,-0.04375025987820691
2006-05-26,36.07,35.830140845070424,0.006694340275321009
2006-05-30,34.64,35.80014084507042,-0.03240604136422476
2006-05-31,34.61,36.260140845070424,-0.045508395902846055
2006-06-01,35.07,35.95014084507042,-0.024482264168684265
2006-06-02,34.76,34.680140845070426,0.0023027344463892874
2006-06-05,33.49,34.60014084507042,-0.0320848649154728
2006-06-06,33.41,34.96014084507043,-0.04434023455283098
2006-06-07,33.77,34.74014084507042,-0.02792564513186424
2006-06-08,33.55,34.970140845070425,-0.04061009795076698
2006-06-09,33.78,34.790140845070425,-0.02903526173029436
2006-06-12,33.6,34.66014084507042,-0.030586743712589404
2006-06-13,33.47,34.87014084507042,-0.040153002286148265
2006-06-14,33.68,36.150140845070425,-0.06833004761051331
2006-06-15,34.96,36.28014084507043,-0.03638742337599832
2006-06-16,35.09,36.260140845070424,-0.03227071979863816
2006-06-19,35.07,36.67014084507042,-0.043636070333924803
2006-06-20,35.48,37.84014084507042,-0.06237135466100918
2006-06-21,36.65,37.56014084507042,-0.024231561027010184
2006-06-22,36.37,37.74014084507042,-0.036304603384896716
2006-06-23,36.55,37.96014084507043,-0.03714793500966562
2006-06-26,36.77,37.67014084507042,-0.023895340576838064
2006-06-27,36.48,37.89014084507043,-0.0372165638242512
2006-06-28,36.7,39.71014084507042,-0.07580282469444055
2006-06-29,38.52,39.87014084507042,-0.033863458128148394
2006-06-30,38.68,40.21328638497653,-0.038128850507213374
2006-07-03,38.61,38.71328638497653,-0.002667982871550012
2006-07-05,37.11,38.40328638497652,-0.03367645081235693
2006-07-06,36.8,37.71328638497653,-0.02421656854970733
2006-07-07,36.11,37.39328638497653,-0.03431863066981222
2006-07-10,35.79,37.263286384976524,-0.0395372101578918
2006-07-11,35.66,36.23328638497653,-0.015822091843544106
2006-07-12,34.63,35.333286384976525,-0.019904358097738495
2006-07-13,33.73,34.52328638497652,-0.02297829865124712
2006-07-14,32.92,35.27328638497652,-0.06671582452773173
2006-07-17,33.67,35.09328638497652,-0.04055722708220999
2006-07-18,33.49,36.083286384976525,-0.0718694621467808
2006-07-19,34.48,35.78328638497653,-0.0364216514647383
2006-07-20,34.18,34.79328638497652,-0.017626572499955917
2006-07-21,33.19,35.91328638497653,-0.07582949540690753
2006-07-24,34.31,35.19328638497653,-0.025098150121995677
2006-07-25,33.59,27.863286384976526,0.20552900816865738
2006-07-26,26.26,28.163286384976526,-0.06758040801629661
2006-07-27,26.56,28.773286384976526,-0.07692157077101058
2006-07-28,27.17,28.493286384976525,-0.046442041367128595
2006-07-31,26.89,27.923286384976524,-0.037004468984440875
2006-08-01,26.32,27.693286384976524,-0.049589144671595364
2006-08-02,26.09,28.293286384976525,-0.07787311643466244
2006-08-03,26.69,28.893286384976527,-0.07625599786814685
2006-08-04,27.29,28.383286384976525,-0.03851866799875614
2006-08-07,26.78,27.963286384976527,-0.04231571241970522
2006-08-08,26.36,27.813286384976525,-0.052251516230801265
2006-08-09,26.21,28.093286384976526,-0.06703688415690845
2006-08-10,26.49,27.673286384976524,-0.04275915655680551
2006-08-11,26.07,28.133286384976525,-0.07333968583486716
2006-08-14,26.53,29.373286384976527,-0.09679837481279496
2006-08-15,27.77,29.553286384976527,-0.06034139018403939
2006-08-16,27.95,30.693286384976524,-0.08937740815917594
2006-08-17,29.09,30.723286384976525,-0.053161187397426035
2006-08-18,29.12,29.733286384976527,-0.02062625627843151
2006-08-21,28.13,29.973286384976525,-0.06149764030881966
2006-08-22,28.37,29.743286384976525,-0.046171306263929734
2006-08-23,28.14,29.573286384976527,-0.048465576883083505
2006-08-24,27.97,29.633286384976525,-0.056128988306196725
2006-08-25,28.03,30.513286384976524,-0.08138377340433545
2006-08-28,28.91,31.123286384976527,-0.07111351794921306
2006-08-29,29.52,32.27328638497652,-0.08531162126266134
2006-08-30,30.67,32.433286384976526,-0.05436656538738238
2006-08-31,30.83,33.363286384976526,-0.0759303611684149
2006-09-01,31.76,33.833286384976525,-0.06127948557480822
2006-09-05,32.23,32.403286384976525,-0.005347802778944977
2006-09-06,30.8,31.333286384976525,-0.017019803745585427
2006-09-07,29.73,32.113286384976526,-0.07421496375068892
2006-09-08,30.51,32.39328638497653,-0.05813816982305209
2006-09-11,30.79,33.32328638497653,-0.07602150507336014
2006-09-12,31.72,33.27328638497652,-0.04668268613460014
2006-09-13,31.67,33.253286384976526,-0.04761292964089814
2006-09-14,31.65,34.12328638497653,-0.07248089639060806
2006-09-15,32.52,33.683286384976526,-0.03453601206488488
2006-09-18,32.08,33.183286384976526,-0.03324825552769939
2006-09-19,31.58,33.72328638497652,-0.06355508655085695
2006-09-20,32.12,31.823286384976527,0.00932378923515409
2006-09-21,30.22,32.443286384976524,-0.0685283962479849
2006-09-22,30.84,33.39328638497653,-0.07646106931617358
2006-09-25,31.79,34.10328638497653,-0.06783177312775335
2006-09-26,32.5,33.933286384976526,-0.04223836055004371
2006-09-27,32.33,33.443286384976524,-0.03328878544294733
2006-09-28,31.84,33.72328638497652,-0.05584528042366321
2006-09-29,32.12,32.50058823529412,-0.011710195290583036
2006-10-02,30.87,33.330588235294115,-0.07382372665984249
2006-10-03,31.7,34.39058823529412,-0.07823617952928297
2006-10-04,32.76,34.95058823529412,-0.0626767200754007
2006-10-05,33.32,34.22058823529412,-0.026317146540610348
2006-10-06,32.59,35.01058823529412,-0.0691387479417992
2006-10-09,33.38,34.25058823529411,-0.025418198055850993
2006-10-10,32.62,34.540588235294116,-0.05560380796675701
2006-10-11,32.91,35.18058823529411,-0.06454094002374289
2006-10-12,33.55,34.95058823529412,-0.04007338090749979
2006-10-13,33.32,34.23058823529412,-0.026601594720923938
2006-10-16,32.6,34.10058823529412,-0.04400476100119022
2006-10-17,32.47,33.94058823529412,-0.0433283072496925
2006-10-18,32.31,34.17058823529412,-0.054449991392666486
2006-10-19,32.54,34.20058823529412,-0.04855437642971405
2006-10-20,32.57,34.51058823529412,-0.0562316765528057
2006-10-23,32.88,35.26058823529412,-0.06751413843151
2006-10-24,33.63,39.31058823529412,-0.1445052971808224
2006-10-25,37.68,39.93058823529412,-0.05636251141687043
2006-10-26,38.3,39.870588235294115,-0.03939215107701388
2006-10-27,38.24,39.78058823529412,-0.038727135611516084
2006-10-30,38.15,39.720588235294116,-0.03954091077378752
2006-10-31,38.09,39.190588235294115,-0.028082973102785624
2006-11-01,37.56,39.080588235294115,-0.03890904164847886
2006-11-02,37.45,39.09058823529412,-0.0419688807295272
2006-11-03,37.46,39.84058823529412,-0.05975283851821234
2006-11-06,38.21,40.400588235294116,-0.05422169158864887
2006-11-07,38.77,41.10058823529412,-0.05670449828970525
2006-11-08,39.47,40.470588235294116,-0.02472383720930227
2006-11-09,38.84,40.89058823529412,-0.050148171591334
2006-11-10,39.26,41.620588235294115,-0.05671683979930742
2006-11-13,39.99,43.14058823529412,-0.07303072035342717
2006-11-14,41.51,44.23058823529412,-0.061509203106713595
2006-11-15,42.6,44.470588235294116,-0.042063492063492025
2006-11-16,42.84,44.18058823529412,-0.03034337678245691
2006-11-17,42.55,44.07058823529412,-0.03450347036839296
2006-11-20,42.44,44.17058823529412,-0.03917965108536425
2006-11-21,42.54,44.59058823529412,-0.04598701915466208
2006-11-22,42.96,44.040588235294116,-0.024536189878320736
2006-11-24,42.41,42.48058823529412,-0.001661658612238326
2006-11-27,40.85,42.550588235294114,-0.03996626852466256
2006-11-28,40.92,42.260588235294115,-0.0317219492504488
2006-11-29,40.63,41.970588235294116,-0.03194113524877351
2006-11-30,40.34,41.040588235294116,-0.01707061875618099
2006-12-01,39.41,40.73058823529412,-0.03242251812483765
2006-12-04,39.1,40.61058823529412,-0.03719690605173953
2006-12-05,38.98,40.53058823529412,-0.03825723491335531
2006-12-06,38.9,39.75058823529412,-0.02139812951343678
2006-12-07,38.12,40.09058823529412,-0.049153387915603086
2006-12-08,38.46,40.32058823529412,-0.046144868334670575
2006-12-11,38.69,40.09058823529412,-0.03493558705285105
2006-12-12,38.46,40.13058823529412,-0.041628800093811424
2006-12-13,38.5,40.650588235294116,-0.05290423407518885
2006-12-14,39.02,41.64058823529412,-0.0629335066182598
2006-12-15,40.01,40.89058823529412,-0.021535230313318277
2006-12-18,39.26,41.050588235294114,-0.04361906399564375
2006-12-19,39.42,41.64058823529412,-0.05332749438472073
2006-12-20,40.01,41.52058823529412,-0.03638166749309357
2006-12-21,39.89,41.870588235294115,-0.04730261309356554
2006-12-22,40.24,41.43058823529412,-0.028736937755565628
2006-12-26,39.8,41.92058823529412,-0.05058584157721191
2006-12-27,40.29,41.84058823529412,-0.03705942723783562
2006-12-28,40.21,41.09058823529412,-0.02143041200217599
2006-12-29,39.46,41.11037735849057,-0.04014503063542696
2007-01-03,38.7,41.31037735849057,-0.0631893854621024
2007-01-04,38.9,40.78037735849057,-0.04610985675685686
2007-01-05,38.37,39.910377358490564,-0.03859591064885948
2007-01-08,37.5,40.190377358490565,-0.06694083348590907
2007-01-09,37.78,39.56037735849057,-0.04500405398960272
2007-01-10,37.15,39.81037735849057,-0.06682622810967098
2007-01-11,37.4,40.61037735849057,-0.07905312797639796
2007-01-12,38.2,41.07037735849057,-0.06988923752601373
2007-01-16,38.66,40.29037735849057,-0.04046567605917428
2007-01-17,37.88,39.39037735849056,-0.03834381541320775
2007-01-18,36.98,39.43037735849057,-0.06214440547226796
2007-01-19,37.02,39.360377358490574,-0.05946023680552237
2007-01-22,36.95,38.840377358490564,-0.04867041689741258
2007-01-23,36.43,39.67037735849057,-0.08168254436321964
2007-01-24,37.26,39.49037735849057,-0.05647900849980181
2007-01-25,37.08,39.260377358490565,-0.055536332179930814
